game,2015,6,20151018,201510180gnb,sdg,"San Diego Chargers",20,gnb,"Green Bay Packers",27
player,201510180gnb,sdg,LiugCo00,tackles_loss,1,,,,,
player,201510180gnb,sdg,LiugCo00,qb_hits,1,,,,,
player,201510180gnb,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,PerrDe00,def_int,0,,,,,
player,201510180gnb,sdg,PerrDe00,def_int_yds,0,,,,,
player,201510180gnb,sdg,PerrDe00,def_int_td,0,,,,,
player,201510180gnb,sdg,PerrDe00,def_int_long,0,,,,,
player,201510180gnb,sdg,PerrDe00,pass_defended,0,,,,,
player,201510180gnb,sdg,PerrDe00,sacks,0.0,,,,,
player,201510180gnb,sdg,PerrDe00,tackles_combined,8,,,,,
player,201510180gnb,sdg,PerrDe00,tackles_solo,7,,,,,
player,201510180gnb,sdg,PerrDe00,tackles_assists,1,,,,,
player,201510180gnb,sdg,PerrDe00,tackles_loss,1,,,,,
player,201510180gnb,sdg,PerrDe00,qb_hits,0,,,,,
player,201510180gnb,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,PerrDe00,fumbles_forced,1,,,,,
player,201510180gnb,sdg,WilsJi00,def_int,0,,,,,
player,201510180gnb,sdg,WilsJi00,def_int_yds,0,,,,,
player,201510180gnb,sdg,WilsJi00,def_int_td,0,,,,,
player,201510180gnb,sdg,WilsJi00,def_int_long,0,,,,,
player,201510180gnb,sdg,WilsJi00,pass_defended,0,,,,,
player,201510180gnb,sdg,WilsJi00,sacks,0.0,,,,,
player,201510180gnb,sdg,WilsJi00,tackles_combined,5,,,,,
player,201510180gnb,sdg,WilsJi00,tackles_solo,5,,,,,
player,201510180gnb,sdg,WilsJi00,tackles_assists,0,,,,,
player,201510180gnb,sdg,WilsJi00,tackles_loss,0,,,,,
player,201510180gnb,sdg,WilsJi00,qb_hits,0,,,,,
player,201510180gnb,sdg,WilsJi00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,WilsJi00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,WilsJi00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,WilsJi00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,ButlDo99,def_int,0,,,,,
player,201510180gnb,sdg,ButlDo99,def_int_yds,0,,,,,
player,201510180gnb,sdg,ButlDo99,def_int_td,0,,,,,
player,201510180gnb,sdg,ButlDo99,def_int_long,0,,,,,
player,201510180gnb,sdg,ButlDo99,pass_defended,0,,,,,
player,201510180gnb,sdg,ButlDo99,sacks,0.0,,,,,
player,201510180gnb,sdg,ButlDo99,tackles_combined,4,,,,,
player,201510180gnb,sdg,ButlDo99,tackles_solo,2,,,,,
player,201510180gnb,sdg,ButlDo99,tackles_assists,2,,,,,
player,201510180gnb,sdg,ButlDo99,tackles_loss,0,,,,,
player,201510180gnb,sdg,ButlDo99,qb_hits,0,,,,,
player,201510180gnb,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201510180gnb,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201510180gnb,sdg,AddaJa00,def_int,0,,,,,
player,201510180gnb,sdg,AddaJa00,def_int_yds,0,,,,,
player,201510180gnb,sdg,AddaJa00,def_int_td,0,,,,,
player,201510180gnb,sdg,AddaJa00,def_int_long,0,,,,,
player,201510180gnb,sdg,AddaJa00,pass_defended,0,,,,,
player,201510180gnb,sdg,AddaJa00,sacks,0.0,,,,,
player,201510180gnb,sdg,AddaJa00,tackles_combined,3,,,,,
player,201510180gnb,sdg,AddaJa00,tackles_solo,2,,,,,
player,201510180gnb,sdg,AddaJa00,tackles_assists,1,,,,,
player,201510180gnb,sdg,AddaJa00,tackles_loss,0,,,,,
player,201510180gnb,sdg,AddaJa00,qb_hits,0,,,,,
player,201510180gnb,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,DzubNi00,def_int,0,,,,,
player,201510180gnb,sdg,DzubNi00,def_int_yds,0,,,,,
player,201510180gnb,sdg,DzubNi00,def_int_td,0,,,,,
player,201510180gnb,sdg,DzubNi00,def_int_long,0,,,,,
player,201510180gnb,sdg,DzubNi00,pass_defended,0,,,,,
player,201510180gnb,sdg,DzubNi00,sacks,0.0,,,,,
player,201510180gnb,sdg,DzubNi00,tackles_combined,2,,,,,
player,201510180gnb,sdg,DzubNi00,tackles_solo,2,,,,,
player,201510180gnb,sdg,DzubNi00,tackles_assists,0,,,,,
player,201510180gnb,sdg,DzubNi00,tackles_loss,0,,,,,
player,201510180gnb,sdg,DzubNi00,qb_hits,0,,,,,
player,201510180gnb,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,LawxCo00,def_int,0,,,,,
player,201510180gnb,sdg,LawxCo00,def_int_yds,0,,,,,
player,201510180gnb,sdg,LawxCo00,def_int_td,0,,,,,
player,201510180gnb,sdg,LawxCo00,def_int_long,0,,,,,
player,201510180gnb,sdg,LawxCo00,pass_defended,0,,,,,
player,201510180gnb,sdg,LawxCo00,sacks,0.0,,,,,
player,201510180gnb,sdg,LawxCo00,tackles_combined,2,,,,,
player,201510180gnb,sdg,LawxCo00,tackles_solo,2,,,,,
player,201510180gnb,sdg,LawxCo00,tackles_assists,0,,,,,
player,201510180gnb,sdg,LawxCo00,tackles_loss,0,,,,,
player,201510180gnb,sdg,LawxCo00,qb_hits,0,,,,,
player,201510180gnb,sdg,LawxCo00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,LawxCo00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,LawxCo00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,LawxCo00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,LissSe99,def_int,0,,,,,
player,201510180gnb,sdg,LissSe99,def_int_yds,0,,,,,
player,201510180gnb,sdg,LissSe99,def_int_td,0,,,,,
player,201510180gnb,sdg,LissSe99,def_int_long,0,,,,,
player,201510180gnb,sdg,LissSe99,pass_defended,0,,,,,
player,201510180gnb,sdg,LissSe99,sacks,0.0,,,,,
player,201510180gnb,sdg,LissSe99,tackles_combined,2,,,,,
player,201510180gnb,sdg,LissSe99,tackles_solo,1,,,,,
player,201510180gnb,sdg,LissSe99,tackles_assists,1,,,,,
player,201510180gnb,sdg,LissSe99,tackles_loss,0,,,,,
player,201510180gnb,sdg,LissSe99,qb_hits,0,,,,,
player,201510180gnb,sdg,LissSe99,fumbles_rec,0,,,,,
player,201510180gnb,sdg,LissSe99,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,LissSe99,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,LissSe99,fumbles_forced,0,,,,,
player,201510180gnb,sdg,ReyeKe00,def_int,0,,,,,
player,201510180gnb,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201510180gnb,sdg,ReyeKe00,def_int_td,0,,,,,
player,201510180gnb,sdg,ReyeKe00,def_int_long,0,,,,,
player,201510180gnb,sdg,ReyeKe00,pass_defended,0,,,,,
player,201510180gnb,sdg,ReyeKe00,sacks,0.0,,,,,
player,201510180gnb,sdg,ReyeKe00,tackles_combined,2,,,,,
player,201510180gnb,sdg,ReyeKe00,tackles_solo,1,,,,,
player,201510180gnb,sdg,ReyeKe00,tackles_assists,1,,,,,
player,201510180gnb,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201510180gnb,sdg,ReyeKe00,qb_hits,0,,,,,
player,201510180gnb,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,StucDa20,def_int,0,,,,,
player,201510180gnb,sdg,StucDa20,def_int_yds,0,,,,,
player,201510180gnb,sdg,StucDa20,def_int_td,0,,,,,
player,201510180gnb,sdg,StucDa20,def_int_long,0,,,,,
player,201510180gnb,sdg,StucDa20,pass_defended,0,,,,,
player,201510180gnb,sdg,StucDa20,sacks,0.0,,,,,
player,201510180gnb,sdg,StucDa20,tackles_combined,2,,,,,
player,201510180gnb,sdg,StucDa20,tackles_solo,1,,,,,
player,201510180gnb,sdg,StucDa20,tackles_assists,1,,,,,
player,201510180gnb,sdg,StucDa20,tackles_loss,0,,,,,
player,201510180gnb,sdg,StucDa20,qb_hits,0,,,,,
player,201510180gnb,sdg,StucDa20,fumbles_rec,0,,,,,
player,201510180gnb,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,StucDa20,fumbles_forced,0,,,,,
player,201510180gnb,sdg,WeddEr99,def_int,0,,,,,
player,201510180gnb,sdg,WeddEr99,def_int_yds,0,,,,,
player,201510180gnb,sdg,WeddEr99,def_int_td,0,,,,,
player,201510180gnb,sdg,WeddEr99,def_int_long,0,,,,,
player,201510180gnb,sdg,WeddEr99,pass_defended,0,,,,,
player,201510180gnb,sdg,WeddEr99,sacks,0.0,,,,,
player,201510180gnb,sdg,WeddEr99,tackles_combined,2,,,,,
player,201510180gnb,sdg,WeddEr99,tackles_solo,2,,,,,
player,201510180gnb,sdg,WeddEr99,tackles_assists,0,,,,,
player,201510180gnb,sdg,WeddEr99,tackles_loss,0,,,,,
player,201510180gnb,sdg,WeddEr99,qb_hits,0,,,,,
player,201510180gnb,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201510180gnb,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201510180gnb,sdg,CarrRy00,def_int,0,,,,,
player,201510180gnb,sdg,CarrRy00,def_int_yds,0,,,,,
player,201510180gnb,sdg,CarrRy00,def_int_td,0,,,,,
player,201510180gnb,sdg,CarrRy00,def_int_long,0,,,,,
player,201510180gnb,sdg,CarrRy00,pass_defended,0,,,,,
player,201510180gnb,sdg,CarrRy00,sacks,0.0,,,,,
player,201510180gnb,sdg,CarrRy00,tackles_combined,1,,,,,
player,201510180gnb,sdg,CarrRy00,tackles_solo,0,,,,,
player,201510180gnb,sdg,CarrRy00,tackles_assists,1,,,,,
player,201510180gnb,sdg,CarrRy00,tackles_loss,0,,,,,
player,201510180gnb,sdg,CarrRy00,qb_hits,0,,,,,
player,201510180gnb,sdg,CarrRy00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,CarrRy00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,CarrRy00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,CarrRy00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,RobiPa99,def_int,0,,,,,
player,201510180gnb,sdg,RobiPa99,def_int_yds,0,,,,,
player,201510180gnb,sdg,RobiPa99,def_int_td,0,,,,,
player,201510180gnb,sdg,RobiPa99,def_int_long,0,,,,,
player,201510180gnb,sdg,RobiPa99,pass_defended,0,,,,,
player,201510180gnb,sdg,RobiPa99,sacks,0.0,,,,,
player,201510180gnb,sdg,RobiPa99,tackles_combined,1,,,,,
player,201510180gnb,sdg,RobiPa99,tackles_solo,1,,,,,
player,201510180gnb,sdg,RobiPa99,tackles_assists,0,,,,,
player,201510180gnb,sdg,RobiPa99,tackles_loss,0,,,,,
player,201510180gnb,sdg,RobiPa99,qb_hits,0,,,,,
player,201510180gnb,sdg,RobiPa99,fumbles_rec,0,,,,,
player,201510180gnb,sdg,RobiPa99,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,RobiPa99,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,RobiPa99,fumbles_forced,0,,,,,
player,201510180gnb,sdg,VerrJa00,def_int,0,,,,,
player,201510180gnb,sdg,VerrJa00,def_int_yds,0,,,,,
player,201510180gnb,sdg,VerrJa00,def_int_td,0,,,,,
player,201510180gnb,sdg,VerrJa00,def_int_long,0,,,,,
player,201510180gnb,sdg,VerrJa00,pass_defended,0,,,,,
player,201510180gnb,sdg,VerrJa00,sacks,0.0,,,,,
player,201510180gnb,sdg,VerrJa00,tackles_combined,1,,,,,
player,201510180gnb,sdg,VerrJa00,tackles_solo,1,,,,,
player,201510180gnb,sdg,VerrJa00,tackles_assists,0,,,,,
player,201510180gnb,sdg,VerrJa00,tackles_loss,0,,,,,
player,201510180gnb,sdg,VerrJa00,qb_hits,1,,,,,
player,201510180gnb,sdg,VerrJa00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,VerrJa00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,VerrJa00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,VerrJa00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,FlukDJ00,def_int,0,,,,,
player,201510180gnb,sdg,FlukDJ00,def_int_yds,0,,,,,
player,201510180gnb,sdg,FlukDJ00,def_int_td,0,,,,,
player,201510180gnb,sdg,FlukDJ00,def_int_long,0,,,,,
player,201510180gnb,sdg,FlukDJ00,pass_defended,0,,,,,
player,201510180gnb,sdg,FlukDJ00,sacks,0.0,,,,,
player,201510180gnb,sdg,FlukDJ00,tackles_combined,0,,,,,
player,201510180gnb,sdg,FlukDJ00,tackles_solo,0,,,,,
player,201510180gnb,sdg,FlukDJ00,tackles_assists,0,,,,,
player,201510180gnb,sdg,FlukDJ00,tackles_loss,,,,,,
player,201510180gnb,sdg,FlukDJ00,qb_hits,,,,,,
player,201510180gnb,sdg,FlukDJ00,fumbles_rec,1,,,,,
player,201510180gnb,sdg,FlukDJ00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,FlukDJ00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,FlukDJ00,fumbles_forced,0,,,,,
player,201510180gnb,sdg,IngrMe00,def_int,0,,,,,
player,201510180gnb,sdg,IngrMe00,def_int_yds,0,,,,,
player,201510180gnb,sdg,IngrMe00,def_int_td,0,,,,,
player,201510180gnb,sdg,IngrMe00,def_int_long,0,,,,,
player,201510180gnb,sdg,IngrMe00,pass_defended,0,,,,,
player,201510180gnb,sdg,IngrMe00,sacks,0.0,,,,,
player,201510180gnb,sdg,IngrMe00,tackles_combined,0,,,,,
player,201510180gnb,sdg,IngrMe00,tackles_solo,0,,,,,
player,201510180gnb,sdg,IngrMe00,tackles_assists,0,,,,,
player,201510180gnb,sdg,IngrMe00,tackles_loss,0,,,,,
player,201510180gnb,sdg,IngrMe00,qb_hits,1,,,,,
player,201510180gnb,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201510180gnb,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201510180gnb,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201510180gnb,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,JoneDa03,def_int,0,,,,,
player,201510180gnb,gnb,JoneDa03,def_int_yds,0,,,,,
player,201510180gnb,gnb,JoneDa03,def_int_td,0,,,,,
player,201510180gnb,gnb,JoneDa03,def_int_long,0,,,,,
player,201510180gnb,gnb,JoneDa03,pass_defended,1,,,,,
player,201510180gnb,gnb,JoneDa03,sacks,1.0,,,,,
player,201510180gnb,gnb,JoneDa03,tackles_combined,2,,,,,
player,201510180gnb,gnb,JoneDa03,tackles_solo,2,,,,,
player,201510180gnb,gnb,JoneDa03,tackles_assists,0,,,,,
player,201510180gnb,gnb,JoneDa03,tackles_loss,2,,,,,
player,201510180gnb,gnb,JoneDa03,qb_hits,1,,,,,
player,201510180gnb,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201510180gnb,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201510180gnb,gnb,PeppJu99,def_int,0,,,,,
player,201510180gnb,gnb,PeppJu99,def_int_yds,0,,,,,
player,201510180gnb,gnb,PeppJu99,def_int_td,0,,,,,
player,201510180gnb,gnb,PeppJu99,def_int_long,0,,,,,
player,201510180gnb,gnb,PeppJu99,pass_defended,0,,,,,
player,201510180gnb,gnb,PeppJu99,sacks,1.0,,,,,
player,201510180gnb,gnb,PeppJu99,tackles_combined,2,,,,,
player,201510180gnb,gnb,PeppJu99,tackles_solo,1,,,,,
player,201510180gnb,gnb,PeppJu99,tackles_assists,1,,,,,
player,201510180gnb,gnb,PeppJu99,tackles_loss,1,,,,,
player,201510180gnb,gnb,PeppJu99,qb_hits,2,,,,,
player,201510180gnb,gnb,PeppJu99,fumbles_rec,0,,,,,
player,201510180gnb,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,PeppJu99,fumbles_forced,0,,,,,
player,201510180gnb,gnb,NealMi99,def_int,0,,,,,
player,201510180gnb,gnb,NealMi99,def_int_yds,0,,,,,
player,201510180gnb,gnb,NealMi99,def_int_td,0,,,,,
player,201510180gnb,gnb,NealMi99,def_int_long,0,,,,,
player,201510180gnb,gnb,NealMi99,pass_defended,0,,,,,
player,201510180gnb,gnb,NealMi99,sacks,0.5,,,,,
player,201510180gnb,gnb,NealMi99,tackles_combined,3,,,,,
player,201510180gnb,gnb,NealMi99,tackles_solo,2,,,,,
player,201510180gnb,gnb,NealMi99,tackles_assists,1,,,,,
player,201510180gnb,gnb,NealMi99,tackles_loss,0,,,,,
player,201510180gnb,gnb,NealMi99,qb_hits,2,,,,,
player,201510180gnb,gnb,NealMi99,fumbles_rec,0,,,,,
player,201510180gnb,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,NealMi99,fumbles_forced,1,,,,,
player,201510180gnb,gnb,DaniMi00,def_int,0,,,,,
player,201510180gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201510180gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201510180gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201510180gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201510180gnb,gnb,DaniMi00,sacks,0.5,,,,,
player,201510180gnb,gnb,DaniMi00,tackles_combined,2,,,,,
player,201510180gnb,gnb,DaniMi00,tackles_solo,0,,,,,
player,201510180gnb,gnb,DaniMi00,tackles_assists,2,,,,,
player,201510180gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201510180gnb,gnb,DaniMi00,qb_hits,2,,,,,
player,201510180gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,PalmNa01,def_int,0,,,,,
player,201510180gnb,gnb,PalmNa01,def_int_yds,0,,,,,
player,201510180gnb,gnb,PalmNa01,def_int_td,0,,,,,
player,201510180gnb,gnb,PalmNa01,def_int_long,0,,,,,
player,201510180gnb,gnb,PalmNa01,pass_defended,0,,,,,
player,201510180gnb,gnb,PalmNa01,sacks,0.0,,,,,
player,201510180gnb,gnb,PalmNa01,tackles_combined,11,,,,,
player,201510180gnb,gnb,PalmNa01,tackles_solo,9,,,,,
player,201510180gnb,gnb,PalmNa01,tackles_assists,2,,,,,
player,201510180gnb,gnb,PalmNa01,tackles_loss,0,,,,,
player,201510180gnb,gnb,PalmNa01,qb_hits,1,,,,,
player,201510180gnb,gnb,PalmNa01,fumbles_rec,0,,,,,
player,201510180gnb,gnb,PalmNa01,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,PalmNa01,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,PalmNa01,fumbles_forced,0,,,,,
player,201510180gnb,gnb,HydeMi00,def_int,0,,,,,
player,201510180gnb,gnb,HydeMi00,def_int_yds,0,,,,,
player,201510180gnb,gnb,HydeMi00,def_int_td,0,,,,,
player,201510180gnb,gnb,HydeMi00,def_int_long,0,,,,,
player,201510180gnb,gnb,HydeMi00,pass_defended,1,,,,,
player,201510180gnb,gnb,HydeMi00,sacks,0.0,,,,,
player,201510180gnb,gnb,HydeMi00,tackles_combined,9,,,,,
player,201510180gnb,gnb,HydeMi00,tackles_solo,8,,,,,
player,201510180gnb,gnb,HydeMi00,tackles_assists,1,,,,,
player,201510180gnb,gnb,HydeMi00,tackles_loss,0,,,,,
player,201510180gnb,gnb,HydeMi00,qb_hits,0,,,,,
player,201510180gnb,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,ClinHa00,def_int,0,,,,,
player,201510180gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201510180gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201510180gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201510180gnb,gnb,ClinHa00,pass_defended,1,,,,,
player,201510180gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201510180gnb,gnb,ClinHa00,tackles_combined,8,,,,,
player,201510180gnb,gnb,ClinHa00,tackles_solo,7,,,,,
player,201510180gnb,gnb,ClinHa00,tackles_assists,1,,,,,
player,201510180gnb,gnb,ClinHa00,tackles_loss,0,,,,,
player,201510180gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201510180gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,ClinHa00,fumbles_forced,1,,,,,
player,201510180gnb,gnb,ShieSa00,def_int,0,,,,,
player,201510180gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201510180gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201510180gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201510180gnb,gnb,ShieSa00,pass_defended,2,,,,,
player,201510180gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201510180gnb,gnb,ShieSa00,tackles_combined,8,,,,,
player,201510180gnb,gnb,ShieSa00,tackles_solo,8,,,,,
player,201510180gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201510180gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201510180gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201510180gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,HaywCa00,def_int,0,,,,,
player,201510180gnb,gnb,HaywCa00,def_int_yds,0,,,,,
player,201510180gnb,gnb,HaywCa00,def_int_td,0,,,,,
player,201510180gnb,gnb,HaywCa00,def_int_long,0,,,,,
player,201510180gnb,gnb,HaywCa00,pass_defended,0,,,,,
player,201510180gnb,gnb,HaywCa00,sacks,0.0,,,,,
player,201510180gnb,gnb,HaywCa00,tackles_combined,7,,,,,
player,201510180gnb,gnb,HaywCa00,tackles_solo,6,,,,,
player,201510180gnb,gnb,HaywCa00,tackles_assists,1,,,,,
player,201510180gnb,gnb,HaywCa00,tackles_loss,1,,,,,
player,201510180gnb,gnb,HaywCa00,qb_hits,0,,,,,
player,201510180gnb,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,RandDa00,def_int,0,,,,,
player,201510180gnb,gnb,RandDa00,def_int_yds,0,,,,,
player,201510180gnb,gnb,RandDa00,def_int_td,0,,,,,
player,201510180gnb,gnb,RandDa00,def_int_long,0,,,,,
player,201510180gnb,gnb,RandDa00,pass_defended,2,,,,,
player,201510180gnb,gnb,RandDa00,sacks,0.0,,,,,
player,201510180gnb,gnb,RandDa00,tackles_combined,7,,,,,
player,201510180gnb,gnb,RandDa00,tackles_solo,7,,,,,
player,201510180gnb,gnb,RandDa00,tackles_assists,0,,,,,
player,201510180gnb,gnb,RandDa00,tackles_loss,0,,,,,
player,201510180gnb,gnb,RandDa00,qb_hits,0,,,,,
player,201510180gnb,gnb,RandDa00,fumbles_rec,0,,,,,
player,201510180gnb,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,RandDa00,fumbles_forced,0,,,,,
player,201510180gnb,gnb,MattCl99,def_int,0,,,,,
player,201510180gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201510180gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201510180gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201510180gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201510180gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201510180gnb,gnb,MattCl99,tackles_combined,6,,,,,
player,201510180gnb,gnb,MattCl99,tackles_solo,4,,,,,
player,201510180gnb,gnb,MattCl99,tackles_assists,2,,,,,
player,201510180gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201510180gnb,gnb,MattCl99,qb_hits,3,,,,,
player,201510180gnb,gnb,MattCl99,fumbles_rec,1,,,,,
player,201510180gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201510180gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201510180gnb,gnb,GuioLe99,def_int,0,,,,,
player,201510180gnb,gnb,GuioLe99,def_int_yds,0,,,,,
player,201510180gnb,gnb,GuioLe99,def_int_td,0,,,,,
player,201510180gnb,gnb,GuioLe99,def_int_long,0,,,,,
player,201510180gnb,gnb,GuioLe99,pass_defended,0,,,,,
player,201510180gnb,gnb,GuioLe99,sacks,0.0,,,,,
player,201510180gnb,gnb,GuioLe99,tackles_combined,4,,,,,
player,201510180gnb,gnb,GuioLe99,tackles_solo,2,,,,,
player,201510180gnb,gnb,GuioLe99,tackles_assists,2,,,,,
player,201510180gnb,gnb,GuioLe99,tackles_loss,1,,,,,
player,201510180gnb,gnb,GuioLe99,qb_hits,0,,,,,
player,201510180gnb,gnb,GuioLe99,fumbles_rec,0,,,,,
player,201510180gnb,gnb,GuioLe99,fumbles_rec_yds,0,,,,,
player,201510180gnb,gnb,GuioLe99,fumbles_rec_td,0,,,,,
