game,2017,2,20170917,201709170den,dal,"Dallas Cowboys",17,den,"Denver Broncos",42
player,201709170den,dal,MayoBe00,def_int_td,0,,,,,
player,201709170den,dal,MayoBe00,def_int_long,0,,,,,
player,201709170den,dal,MayoBe00,pass_defended,0,,,,,
player,201709170den,dal,MayoBe00,sacks,0.0,,,,,
player,201709170den,dal,MayoBe00,tackles_combined,4,,,,,
player,201709170den,dal,MayoBe00,tackles_solo,2,,,,,
player,201709170den,dal,MayoBe00,tackles_assists,2,,,,,
player,201709170den,dal,MayoBe00,tackles_loss,0,,,,,
player,201709170den,dal,MayoBe00,qb_hits,0,,,,,
player,201709170den,dal,MayoBe00,fumbles_rec,0,,,,,
player,201709170den,dal,MayoBe00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,MayoBe00,fumbles_rec_td,0,,,,,
player,201709170den,dal,MayoBe00,fumbles_forced,0,,,,,
player,201709170den,dal,FrazKa00,def_int,0,,,,,
player,201709170den,dal,FrazKa00,def_int_yds,0,,,,,
player,201709170den,dal,FrazKa00,def_int_td,0,,,,,
player,201709170den,dal,FrazKa00,def_int_long,0,,,,,
player,201709170den,dal,FrazKa00,pass_defended,0,,,,,
player,201709170den,dal,FrazKa00,sacks,0.0,,,,,
player,201709170den,dal,FrazKa00,tackles_combined,3,,,,,
player,201709170den,dal,FrazKa00,tackles_solo,3,,,,,
player,201709170den,dal,FrazKa00,tackles_assists,0,,,,,
player,201709170den,dal,FrazKa00,tackles_loss,0,,,,,
player,201709170den,dal,FrazKa00,qb_hits,0,,,,,
player,201709170den,dal,FrazKa00,fumbles_rec,0,,,,,
player,201709170den,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201709170den,dal,FrazKa00,fumbles_forced,0,,,,,
player,201709170den,dal,PricBr00,def_int,0,,,,,
player,201709170den,dal,PricBr00,def_int_yds,0,,,,,
player,201709170den,dal,PricBr00,def_int_td,0,,,,,
player,201709170den,dal,PricBr00,def_int_long,0,,,,,
player,201709170den,dal,PricBr00,pass_defended,0,,,,,
player,201709170den,dal,PricBr00,sacks,0.0,,,,,
player,201709170den,dal,PricBr00,tackles_combined,3,,,,,
player,201709170den,dal,PricBr00,tackles_solo,3,,,,,
player,201709170den,dal,PricBr00,tackles_assists,0,,,,,
player,201709170den,dal,PricBr00,tackles_loss,0,,,,,
player,201709170den,dal,PricBr00,qb_hits,0,,,,,
player,201709170den,dal,PricBr00,fumbles_rec,0,,,,,
player,201709170den,dal,PricBr00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,PricBr00,fumbles_rec_td,0,,,,,
player,201709170den,dal,PricBr00,fumbles_forced,0,,,,,
player,201709170den,dal,JoneBy00,def_int,0,,,,,
player,201709170den,dal,JoneBy00,def_int_yds,0,,,,,
player,201709170den,dal,JoneBy00,def_int_td,0,,,,,
player,201709170den,dal,JoneBy00,def_int_long,0,,,,,
player,201709170den,dal,JoneBy00,pass_defended,0,,,,,
player,201709170den,dal,JoneBy00,sacks,0.0,,,,,
player,201709170den,dal,JoneBy00,tackles_combined,2,,,,,
player,201709170den,dal,JoneBy00,tackles_solo,2,,,,,
player,201709170den,dal,JoneBy00,tackles_assists,0,,,,,
player,201709170den,dal,JoneBy00,tackles_loss,0,,,,,
player,201709170den,dal,JoneBy00,qb_hits,0,,,,,
player,201709170den,dal,JoneBy00,fumbles_rec,0,,,,,
player,201709170den,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201709170den,dal,JoneBy00,fumbles_forced,0,,,,,
player,201709170den,dal,WilbKy00,def_int,0,,,,,
player,201709170den,dal,WilbKy00,def_int_yds,0,,,,,
player,201709170den,dal,WilbKy00,def_int_td,0,,,,,
player,201709170den,dal,WilbKy00,def_int_long,0,,,,,
player,201709170den,dal,WilbKy00,pass_defended,0,,,,,
player,201709170den,dal,WilbKy00,sacks,0.0,,,,,
player,201709170den,dal,WilbKy00,tackles_combined,2,,,,,
player,201709170den,dal,WilbKy00,tackles_solo,2,,,,,
player,201709170den,dal,WilbKy00,tackles_assists,0,,,,,
player,201709170den,dal,WilbKy00,tackles_loss,0,,,,,
player,201709170den,dal,WilbKy00,qb_hits,0,,,,,
player,201709170den,dal,WilbKy00,fumbles_rec,0,,,,,
player,201709170den,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201709170den,dal,WilbKy00,fumbles_forced,0,,,,,
player,201709170den,dal,WilsDa02,def_int,0,,,,,
player,201709170den,dal,WilsDa02,def_int_yds,0,,,,,
player,201709170den,dal,WilsDa02,def_int_td,0,,,,,
player,201709170den,dal,WilsDa02,def_int_long,0,,,,,
player,201709170den,dal,WilsDa02,pass_defended,0,,,,,
player,201709170den,dal,WilsDa02,sacks,0.0,,,,,
player,201709170den,dal,WilsDa02,tackles_combined,2,,,,,
player,201709170den,dal,WilsDa02,tackles_solo,2,,,,,
player,201709170den,dal,WilsDa02,tackles_assists,0,,,,,
player,201709170den,dal,WilsDa02,tackles_loss,0,,,,,
player,201709170den,dal,WilsDa02,qb_hits,0,,,,,
player,201709170den,dal,WilsDa02,fumbles_rec,0,,,,,
player,201709170den,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201709170den,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201709170den,dal,WilsDa02,fumbles_forced,0,,,,,
player,201709170den,dal,CarrNo00,def_int,0,,,,,
player,201709170den,dal,CarrNo00,def_int_yds,0,,,,,
player,201709170den,dal,CarrNo00,def_int_td,0,,,,,
player,201709170den,dal,CarrNo00,def_int_long,0,,,,,
player,201709170den,dal,CarrNo00,pass_defended,0,,,,,
player,201709170den,dal,CarrNo00,sacks,0.0,,,,,
player,201709170den,dal,CarrNo00,tackles_combined,1,,,,,
player,201709170den,dal,CarrNo00,tackles_solo,1,,,,,
player,201709170den,dal,CarrNo00,tackles_assists,0,,,,,
player,201709170den,dal,CarrNo00,tackles_loss,0,,,,,
player,201709170den,dal,CarrNo00,qb_hits,0,,,,,
player,201709170den,dal,CarrNo00,fumbles_rec,0,,,,,
player,201709170den,dal,CarrNo00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,CarrNo00,fumbles_rec_td,0,,,,,
player,201709170den,dal,CarrNo00,fumbles_forced,0,,,,,
player,201709170den,dal,CharTa00,def_int,0,,,,,
player,201709170den,dal,CharTa00,def_int_yds,0,,,,,
player,201709170den,dal,CharTa00,def_int_td,0,,,,,
player,201709170den,dal,CharTa00,def_int_long,0,,,,,
player,201709170den,dal,CharTa00,pass_defended,0,,,,,
player,201709170den,dal,CharTa00,sacks,0.0,,,,,
player,201709170den,dal,CharTa00,tackles_combined,1,,,,,
player,201709170den,dal,CharTa00,tackles_solo,1,,,,,
player,201709170den,dal,CharTa00,tackles_assists,0,,,,,
player,201709170den,dal,CharTa00,tackles_loss,1,,,,,
player,201709170den,dal,CharTa00,qb_hits,0,,,,,
player,201709170den,dal,CharTa00,fumbles_rec,0,,,,,
player,201709170den,dal,CharTa00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,CharTa00,fumbles_rec_td,0,,,,,
player,201709170den,dal,CharTa00,fumbles_forced,0,,,,,
player,201709170den,dal,CollMa00,def_int,0,,,,,
player,201709170den,dal,CollMa00,def_int_yds,0,,,,,
player,201709170den,dal,CollMa00,def_int_td,0,,,,,
player,201709170den,dal,CollMa00,def_int_long,0,,,,,
player,201709170den,dal,CollMa00,pass_defended,0,,,,,
player,201709170den,dal,CollMa00,sacks,0.0,,,,,
player,201709170den,dal,CollMa00,tackles_combined,1,,,,,
player,201709170den,dal,CollMa00,tackles_solo,0,,,,,
player,201709170den,dal,CollMa00,tackles_assists,1,,,,,
player,201709170den,dal,CollMa00,tackles_loss,0,,,,,
player,201709170den,dal,CollMa00,qb_hits,1,,,,,
player,201709170den,dal,CollMa00,fumbles_rec,1,,,,,
player,201709170den,dal,CollMa00,fumbles_rec_yds,6,,,,,
player,201709170den,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201709170den,dal,CollMa00,fumbles_forced,0,,,,,
player,201709170den,dal,CrawTy00,def_int,0,,,,,
player,201709170den,dal,CrawTy00,def_int_yds,0,,,,,
player,201709170den,dal,CrawTy00,def_int_td,0,,,,,
player,201709170den,dal,CrawTy00,def_int_long,0,,,,,
player,201709170den,dal,CrawTy00,pass_defended,0,,,,,
player,201709170den,dal,CrawTy00,sacks,0.0,,,,,
player,201709170den,dal,CrawTy00,tackles_combined,1,,,,,
player,201709170den,dal,CrawTy00,tackles_solo,0,,,,,
player,201709170den,dal,CrawTy00,tackles_assists,1,,,,,
player,201709170den,dal,CrawTy00,tackles_loss,0,,,,,
player,201709170den,dal,CrawTy00,qb_hits,0,,,,,
player,201709170den,dal,CrawTy00,fumbles_rec,0,,,,,
player,201709170den,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201709170den,dal,CrawTy00,fumbles_forced,0,,,,,
player,201709170den,dal,PaeaSt00,def_int,0,,,,,
player,201709170den,dal,PaeaSt00,def_int_yds,0,,,,,
player,201709170den,dal,PaeaSt00,def_int_td,0,,,,,
player,201709170den,dal,PaeaSt00,def_int_long,0,,,,,
player,201709170den,dal,PaeaSt00,pass_defended,0,,,,,
player,201709170den,dal,PaeaSt00,sacks,0.0,,,,,
player,201709170den,dal,PaeaSt00,tackles_combined,1,,,,,
player,201709170den,dal,PaeaSt00,tackles_solo,1,,,,,
player,201709170den,dal,PaeaSt00,tackles_assists,0,,,,,
player,201709170den,dal,PaeaSt00,tackles_loss,1,,,,,
player,201709170den,dal,PaeaSt00,qb_hits,0,,,,,
player,201709170den,dal,PaeaSt00,fumbles_rec,0,,,,,
player,201709170den,dal,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,PaeaSt00,fumbles_rec_td,0,,,,,
player,201709170den,dal,PaeaSt00,fumbles_forced,0,,,,,
player,201709170den,dal,SmitRo06,def_int,0,,,,,
player,201709170den,dal,SmitRo06,def_int_yds,0,,,,,
player,201709170den,dal,SmitRo06,def_int_td,0,,,,,
player,201709170den,dal,SmitRo06,def_int_long,0,,,,,
player,201709170den,dal,SmitRo06,pass_defended,0,,,,,
player,201709170den,dal,SmitRo06,sacks,0.0,,,,,
player,201709170den,dal,SmitRo06,tackles_combined,1,,,,,
player,201709170den,dal,SmitRo06,tackles_solo,1,,,,,
player,201709170den,dal,SmitRo06,tackles_assists,0,,,,,
player,201709170den,dal,SmitRo06,tackles_loss,0,,,,,
player,201709170den,dal,SmitRo06,qb_hits,0,,,,,
player,201709170den,dal,SmitRo06,fumbles_rec,0,,,,,
player,201709170den,dal,SmitRo06,fumbles_rec_yds,0,,,,,
player,201709170den,dal,SmitRo06,fumbles_rec_td,0,,,,,
player,201709170den,dal,SmitRo06,fumbles_forced,0,,,,,
player,201709170den,dal,TappCh00,def_int,0,,,,,
player,201709170den,dal,TappCh00,def_int_yds,0,,,,,
player,201709170den,dal,TappCh00,def_int_td,0,,,,,
player,201709170den,dal,TappCh00,def_int_long,0,,,,,
player,201709170den,dal,TappCh00,pass_defended,0,,,,,
player,201709170den,dal,TappCh00,sacks,0.0,,,,,
player,201709170den,dal,TappCh00,tackles_combined,1,,,,,
player,201709170den,dal,TappCh00,tackles_solo,1,,,,,
player,201709170den,dal,TappCh00,tackles_assists,0,,,,,
player,201709170den,dal,TappCh00,tackles_loss,0,,,,,
player,201709170den,dal,TappCh00,qb_hits,0,,,,,
player,201709170den,dal,TappCh00,fumbles_rec,0,,,,,
player,201709170den,dal,TappCh00,fumbles_rec_yds,0,,,,,
player,201709170den,dal,TappCh00,fumbles_rec_td,0,,,,,
player,201709170den,dal,TappCh00,fumbles_forced,0,,,,,
player,201709170den,den,HarrCh01,def_int,1,,,,,
player,201709170den,den,HarrCh01,def_int_yds,23,,,,,
player,201709170den,den,HarrCh01,def_int_td,0,,,,,
player,201709170den,den,HarrCh01,def_int_long,23,,,,,
player,201709170den,den,HarrCh01,pass_defended,2,,,,,
player,201709170den,den,HarrCh01,sacks,0.0,,,,,
player,201709170den,den,HarrCh01,tackles_combined,6,,,,,
player,201709170den,den,HarrCh01,tackles_solo,6,,,,,
player,201709170den,den,HarrCh01,tackles_assists,0,,,,,
player,201709170den,den,HarrCh01,tackles_loss,0,,,,,
player,201709170den,den,HarrCh01,qb_hits,0,,,,,
player,201709170den,den,HarrCh01,fumbles_rec,0,,,,,
player,201709170den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201709170den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201709170den,den,HarrCh01,fumbles_forced,0,,,,,
player,201709170den,den,TaliAq99,def_int,1,,,,,
player,201709170den,den,TaliAq99,def_int_yds,103,,,,,
player,201709170den,den,TaliAq99,def_int_td,1,,,,,
player,201709170den,den,TaliAq99,def_int_long,103,,,,,
player,201709170den,den,TaliAq99,pass_defended,3,,,,,
player,201709170den,den,TaliAq99,sacks,0.0,,,,,
player,201709170den,den,TaliAq99,tackles_combined,1,,,,,
player,201709170den,den,TaliAq99,tackles_solo,1,,,,,
player,201709170den,den,TaliAq99,tackles_assists,0,,,,,
player,201709170den,den,TaliAq99,tackles_loss,0,,,,,
player,201709170den,den,TaliAq99,qb_hits,0,,,,,
player,201709170den,den,TaliAq99,fumbles_rec,0,,,,,
player,201709170den,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201709170den,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201709170den,den,TaliAq99,fumbles_forced,0,,,,,
player,201709170den,den,MillVo00,def_int,0,,,,,
player,201709170den,den,MillVo00,def_int_yds,0,,,,,
player,201709170den,den,MillVo00,def_int_td,0,,,,,
player,201709170den,den,MillVo00,def_int_long,0,,,,,
player,201709170den,den,MillVo00,pass_defended,1,,,,,
player,201709170den,den,MillVo00,sacks,2.0,,,,,
player,201709170den,den,MillVo00,tackles_combined,2,,,,,
player,201709170den,den,MillVo00,tackles_solo,2,,,,,
player,201709170den,den,MillVo00,tackles_assists,0,,,,,
player,201709170den,den,MillVo00,tackles_loss,2,,,,,
player,201709170den,den,MillVo00,qb_hits,5,,,,,
player,201709170den,den,MillVo00,fumbles_rec,0,,,,,
player,201709170den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201709170den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201709170den,den,MillVo00,fumbles_forced,0,,,,,
player,201709170den,den,BarrSh00,def_int,0,,,,,
player,201709170den,den,BarrSh00,def_int_yds,0,,,,,
player,201709170den,den,BarrSh00,def_int_td,0,,,,,
player,201709170den,den,BarrSh00,def_int_long,0,,,,,
player,201709170den,den,BarrSh00,pass_defended,0,,,,,
player,201709170den,den,BarrSh00,sacks,0.0,,,,,
player,201709170den,den,BarrSh00,tackles_combined,7,,,,,
player,201709170den,den,BarrSh00,tackles_solo,4,,,,,
player,201709170den,den,BarrSh00,tackles_assists,3,,,,,
player,201709170den,den,BarrSh00,tackles_loss,0,,,,,
player,201709170den,den,BarrSh00,qb_hits,1,,,,,
player,201709170den,den,BarrSh00,fumbles_rec,0,,,,,
player,201709170den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201709170den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201709170den,den,BarrSh00,fumbles_forced,0,,,,,
player,201709170den,den,MarsBr01,def_int,0,,,,,
player,201709170den,den,MarsBr01,def_int_yds,0,,,,,
player,201709170den,den,MarsBr01,def_int_td,0,,,,,
player,201709170den,den,MarsBr01,def_int_long,0,,,,,
player,201709170den,den,MarsBr01,pass_defended,0,,,,,
player,201709170den,den,MarsBr01,sacks,0.0,,,,,
player,201709170den,den,MarsBr01,tackles_combined,7,,,,,
player,201709170den,den,MarsBr01,tackles_solo,6,,,,,
player,201709170den,den,MarsBr01,tackles_assists,1,,,,,
player,201709170den,den,MarsBr01,tackles_loss,0,,,,,
player,201709170den,den,MarsBr01,qb_hits,0,,,,,
player,201709170den,den,MarsBr01,fumbles_rec,0,,,,,
player,201709170den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201709170den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201709170den,den,MarsBr01,fumbles_forced,0,,,,,
player,201709170den,den,SimmJu00,def_int,0,,,,,
player,201709170den,den,SimmJu00,def_int_yds,0,,,,,
player,201709170den,den,SimmJu00,def_int_td,0,,,,,
player,201709170den,den,SimmJu00,def_int_long,0,,,,,
player,201709170den,den,SimmJu00,pass_defended,0,,,,,
player,201709170den,den,SimmJu00,sacks,0.0,,,,,
player,201709170den,den,SimmJu00,tackles_combined,6,,,,,
player,201709170den,den,SimmJu00,tackles_solo,4,,,,,
player,201709170den,den,SimmJu00,tackles_assists,2,,,,,
player,201709170den,den,SimmJu00,tackles_loss,0,,,,,
player,201709170den,den,SimmJu00,qb_hits,0,,,,,
player,201709170den,den,SimmJu00,fumbles_rec,0,,,,,
player,201709170den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201709170den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201709170den,den,SimmJu00,fumbles_forced,0,,,,,
player,201709170den,den,GotsAd00,def_int,0,,,,,
player,201709170den,den,GotsAd00,def_int_yds,0,,,,,
player,201709170den,den,GotsAd00,def_int_td,0,,,,,
player,201709170den,den,GotsAd00,def_int_long,0,,,,,
player,201709170den,den,GotsAd00,pass_defended,0,,,,,
player,201709170den,den,GotsAd00,sacks,0.0,,,,,
player,201709170den,den,GotsAd00,tackles_combined,4,,,,,
player,201709170den,den,GotsAd00,tackles_solo,2,,,,,
player,201709170den,den,GotsAd00,tackles_assists,2,,,,,
player,201709170den,den,GotsAd00,tackles_loss,0,,,,,
player,201709170den,den,GotsAd00,qb_hits,0,,,,,
player,201709170den,den,GotsAd00,fumbles_rec,0,,,,,
player,201709170den,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201709170den,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201709170den,den,GotsAd00,fumbles_forced,0,,,,,
player,201709170den,den,ParkWi01,def_int,0,,,,,
player,201709170den,den,ParkWi01,def_int_yds,0,,,,,
player,201709170den,den,ParkWi01,def_int_td,0,,,,,
player,201709170den,den,ParkWi01,def_int_long,0,,,,,
player,201709170den,den,ParkWi01,pass_defended,0,,,,,
player,201709170den,den,ParkWi01,sacks,0.0,,,,,
player,201709170den,den,ParkWi01,tackles_combined,4,,,,,
player,201709170den,den,ParkWi01,tackles_solo,4,,,,,
player,201709170den,den,ParkWi01,tackles_assists,0,,,,,
player,201709170den,den,ParkWi01,tackles_loss,0,,,,,
player,201709170den,den,ParkWi01,qb_hits,0,,,,,
player,201709170den,den,ParkWi01,fumbles_rec,0,,,,,
player,201709170den,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201709170den,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201709170den,den,ParkWi01,fumbles_forced,0,,,,,
player,201709170den,den,StewDa00,def_int,0,,,,,
player,201709170den,den,StewDa00,def_int_yds,0,,,,,
player,201709170den,den,StewDa00,def_int_td,0,,,,,
player,201709170den,den,StewDa00,def_int_long,0,,,,,
player,201709170den,den,StewDa00,pass_defended,0,,,,,
player,201709170den,den,StewDa00,sacks,0.0,,,,,
player,201709170den,den,StewDa00,tackles_combined,3,,,,,
player,201709170den,den,StewDa00,tackles_solo,3,,,,,
player,201709170den,den,StewDa00,tackles_assists,0,,,,,
player,201709170den,den,StewDa00,tackles_loss,1,,,,,
player,201709170den,den,StewDa00,qb_hits,0,,,,,
player,201709170den,den,StewDa00,fumbles_rec,0,,,,,
player,201709170den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201709170den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201709170den,den,StewDa00,fumbles_forced,0,,,,,
player,201709170den,den,RobyBr00,def_int,0,,,,,
player,201709170den,den,RobyBr00,def_int_yds,0,,,,,
player,201709170den,den,RobyBr00,def_int_td,0,,,,,
player,201709170den,den,RobyBr00,def_int_long,0,,,,,
player,201709170den,den,RobyBr00,pass_defended,1,,,,,
player,201709170den,den,RobyBr00,sacks,0.0,,,,,
player,201709170den,den,RobyBr00,tackles_combined,2,,,,,
player,201709170den,den,RobyBr00,tackles_solo,2,,,,,
player,201709170den,den,RobyBr00,tackles_assists,0,,,,,
player,201709170den,den,RobyBr00,tackles_loss,0,,,,,
player,201709170den,den,RobyBr00,qb_hits,0,,,,,
player,201709170den,den,RobyBr00,fumbles_rec,0,,,,,
player,201709170den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201709170den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201709170den,den,RobyBr00,fumbles_forced,0,,,,,
player,201709170den,den,WolfDe00,def_int,0,,,,,
player,201709170den,den,WolfDe00,def_int_yds,0,,,,,
player,201709170den,den,WolfDe00,def_int_td,0,,,,,
player,201709170den,den,WolfDe00,def_int_long,0,,,,,
player,201709170den,den,WolfDe00,pass_defended,0,,,,,
player,201709170den,den,WolfDe00,sacks,0.0,,,,,
player,201709170den,den,WolfDe00,tackles_combined,2,,,,,
player,201709170den,den,WolfDe00,tackles_solo,1,,,,,
player,201709170den,den,WolfDe00,tackles_assists,1,,,,,
player,201709170den,den,WolfDe00,tackles_loss,1,,,,,
player,201709170den,den,WolfDe00,qb_hits,1,,,,,
player,201709170den,den,WolfDe00,fumbles_rec,0,,,,,
player,201709170den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201709170den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201709170den,den,WolfDe00,fumbles_forced,0,,,,,
player,201709170den,den,EdebKa00,def_int,0,,,,,
player,201709170den,den,EdebKa00,def_int_yds,0,,,,,
player,201709170den,den,EdebKa00,def_int_td,0,,,,,
player,201709170den,den,EdebKa00,def_int_long,0,,,,,
player,201709170den,den,EdebKa00,pass_defended,0,,,,,
player,201709170den,den,EdebKa00,sacks,0.0,,,,,
player,201709170den,den,EdebKa00,tackles_combined,1,,,,,
player,201709170den,den,EdebKa00,tackles_solo,0,,,,,
player,201709170den,den,EdebKa00,tackles_assists,1,,,,,
player,201709170den,den,EdebKa00,tackles_loss,0,,,,,
player,201709170den,den,EdebKa00,qb_hits,0,,,,,
player,201709170den,den,EdebKa00,fumbles_rec,0,,,,,
player,201709170den,den,EdebKa00,fumbles_rec_yds,0,,,,,
player,201709170den,den,EdebKa00,fumbles_rec_td,0,,,,,
player,201709170den,den,EdebKa00,fumbles_forced,0,,,,,
player,201709170den,den,HarrSh00,def_int,0,,,,,
player,201709170den,den,HarrSh00,def_int_yds,0,,,,,
player,201709170den,den,HarrSh00,def_int_td,0,,,,,
player,201709170den,den,HarrSh00,def_int_long,0,,,,,
player,201709170den,den,HarrSh00,pass_defended,0,,,,,
player,201709170den,den,HarrSh00,sacks,0.0,,,,,
player,201709170den,den,HarrSh00,tackles_combined,1,,,,,
player,201709170den,den,HarrSh00,tackles_solo,0,,,,,
player,201709170den,den,HarrSh00,tackles_assists,1,,,,,
player,201709170den,den,HarrSh00,tackles_loss,0,,,,,
player,201709170den,den,HarrSh00,qb_hits,0,,,,,
player,201709170den,den,HarrSh00,fumbles_rec,0,,,,,
player,201709170den,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201709170den,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201709170den,den,HarrSh00,fumbles_forced,0,,,,,
player,201709170den,den,KreiCa00,def_int,0,,,,,
player,201709170den,den,KreiCa00,def_int_yds,0,,,,,
player,201709170den,den,KreiCa00,def_int_td,0,,,,,
player,201709170den,den,KreiCa00,def_int_long,0,,,,,
player,201709170den,den,KreiCa00,pass_defended,0,,,,,
player,201709170den,den,KreiCa00,sacks,0.0,,,,,
player,201709170den,den,KreiCa00,tackles_combined,1,,,,,
player,201709170den,den,KreiCa00,tackles_solo,1,,,,,
player,201709170den,den,KreiCa00,tackles_assists,0,,,,,
player,201709170den,den,KreiCa00,tackles_loss,0,,,,,
player,201709170den,den,KreiCa00,qb_hits,0,,,,,
player,201709170den,den,KreiCa00,fumbles_rec,0,,,,,
player,201709170den,den,KreiCa00,fumbles_rec_yds,0,,,,,
player,201709170den,den,KreiCa00,fumbles_rec_td,0,,,,,
player,201709170den,den,KreiCa00,fumbles_forced,0,,,,,
player,201709170den,den,NelsCo00,def_int,0,,,,,
player,201709170den,den,NelsCo00,def_int_yds,0,,,,,
player,201709170den,den,NelsCo00,def_int_td,0,,,,,
player,201709170den,den,NelsCo00,def_int_long,0,,,,,
player,201709170den,den,NelsCo00,pass_defended,0,,,,,
player,201709170den,den,NelsCo00,sacks,0.0,,,,,
player,201709170den,den,NelsCo00,tackles_combined,1,,,,,
player,201709170den,den,NelsCo00,tackles_solo,1,,,,,
player,201709170den,den,NelsCo00,tackles_assists,0,,,,,
player,201709170den,den,NelsCo00,tackles_loss,0,,,,,
player,201709170den,den,NelsCo00,qb_hits,0,,,,,
player,201709170den,den,NelsCo00,fumbles_rec,0,,,,,
player,201709170den,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201709170den,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201709170den,den,NelsCo00,fumbles_forced,0,,,,,
player,201709170den,den,PekoDo20,def_int,0,,,,,
player,201709170den,den,PekoDo20,def_int_yds,0,,,,,
player,201709170den,den,PekoDo20,def_int_td,0,,,,,
player,201709170den,den,PekoDo20,def_int_long,0,,,,,
player,201709170den,den,PekoDo20,pass_defended,0,,,,,
player,201709170den,den,PekoDo20,sacks,0.0,,,,,
player,201709170den,den,PekoDo20,tackles_combined,1,,,,,
player,201709170den,den,PekoDo20,tackles_solo,1,,,,,
player,201709170den,den,PekoDo20,tackles_assists,0,,,,,
player,201709170den,den,PekoDo20,tackles_loss,0,,,,,
player,201709170den,den,PekoDo20,qb_hits,0,,,,,
player,201709170den,den,PekoDo20,fumbles_rec,0,,,,,
player,201709170den,den,PekoDo20,fumbles_rec_yds,0,,,,,
player,201709170den,den,PekoDo20,fumbles_rec_td,0,,,,,
player,201709170den,den,PekoDo20,fumbles_forced,0,,,,,
player,201709170den,den,LatiCo00,def_int,0,,,,,
player,201709170den,den,LatiCo00,def_int_yds,0,,,,,
player,201709170den,den,LatiCo00,def_int_td,0,,,,,
player,201709170den,den,LatiCo00,def_int_long,0,,,,,
player,201709170den,den,LatiCo00,pass_defended,0,,,,,
player,201709170den,den,LatiCo00,sacks,0.0,,,,,
player,201709170den,den,LatiCo00,tackles_combined,0,,,,,
player,201709170den,den,LatiCo00,tackles_solo,0,,,,,
player,201709170den,den,LatiCo00,tackles_assists,0,,,,,
player,201709170den,den,LatiCo00,tackles_loss,0,,,,,
player,201709170den,den,LatiCo00,qb_hits,0,,,,,
player,201709170den,den,LatiCo00,fumbles_rec,1,,,,,
player,201709170den,den,LatiCo00,fumbles_rec_yds,0,,,,,
player,201709170den,den,LatiCo00,fumbles_rec_td,0,,,,,
player,201709170den,den,LatiCo00,fumbles_forced,0,,,,,
player,201709170den,dal,SwitRy00,kick_ret,0,,,,,
player,201709170den,dal,SwitRy00,kick_ret_yds,0,,,,,
player,201709170den,dal,SwitRy00,kick_ret_yds_per_ret,,,,,,
player,201709170den,dal,SwitRy00,kick_ret_td,0,,,,,
player,201709170den,dal,SwitRy00,kick_ret_long,0,,,,,
player,201709170den,dal,SwitRy00,punt_ret,1,,,,,
player,201709170den,dal,SwitRy00,punt_ret_yds,19,,,,,
player,201709170den,dal,SwitRy00,punt_ret_yds_per_ret,19.0,,,,,
player,201709170den,dal,SwitRy00,punt_ret_td,0,,,,,
player,201709170den,dal,SwitRy00,punt_ret_long,19,,,,,
player,201709170den,den,McKeIs00,kick_ret,0,,,,,
