game,2017,14,20171210,201712100crd,oti,"Tennessee Titans",7,crd,"Arizona Cardinals",12
player,201712100crd,crd,NiklTr00,rec_long,7,,,,,
player,201712100crd,crd,NiklTr00,fumbles,0,,,,,
player,201712100crd,crd,NiklTr00,fumbles_lost,0,,,,,
player,201712100crd,oti,CaseJu00,def_int,0,,,,,
player,201712100crd,oti,CaseJu00,def_int_yds,0,,,,,
player,201712100crd,oti,CaseJu00,def_int_td,0,,,,,
player,201712100crd,oti,CaseJu00,def_int_long,0,,,,,
player,201712100crd,oti,CaseJu00,pass_defended,0,,,,,
player,201712100crd,oti,CaseJu00,sacks,2.0,,,,,
player,201712100crd,oti,CaseJu00,tackles_combined,5,,,,,
player,201712100crd,oti,CaseJu00,tackles_solo,5,,,,,
player,201712100crd,oti,CaseJu00,tackles_assists,0,,,,,
player,201712100crd,oti,CaseJu00,tackles_loss,2,,,,,
player,201712100crd,oti,CaseJu00,qb_hits,2,,,,,
player,201712100crd,oti,CaseJu00,fumbles_rec,0,,,,,
player,201712100crd,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,CaseJu00,fumbles_forced,0,,,,,
player,201712100crd,oti,CyprJo00,def_int,0,,,,,
player,201712100crd,oti,CyprJo00,def_int_yds,0,,,,,
player,201712100crd,oti,CyprJo00,def_int_td,0,,,,,
player,201712100crd,oti,CyprJo00,def_int_long,0,,,,,
player,201712100crd,oti,CyprJo00,pass_defended,0,,,,,
player,201712100crd,oti,CyprJo00,sacks,1.0,,,,,
player,201712100crd,oti,CyprJo00,tackles_combined,10,,,,,
player,201712100crd,oti,CyprJo00,tackles_solo,9,,,,,
player,201712100crd,oti,CyprJo00,tackles_assists,1,,,,,
player,201712100crd,oti,CyprJo00,tackles_loss,1,,,,,
player,201712100crd,oti,CyprJo00,qb_hits,1,,,,,
player,201712100crd,oti,CyprJo00,fumbles_rec,0,,,,,
player,201712100crd,oti,CyprJo00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,CyprJo00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,CyprJo00,fumbles_forced,0,,,,,
player,201712100crd,oti,WoodWe20,def_int,0,,,,,
player,201712100crd,oti,WoodWe20,def_int_yds,0,,,,,
player,201712100crd,oti,WoodWe20,def_int_td,0,,,,,
player,201712100crd,oti,WoodWe20,def_int_long,0,,,,,
player,201712100crd,oti,WoodWe20,pass_defended,0,,,,,
player,201712100crd,oti,WoodWe20,sacks,1.0,,,,,
player,201712100crd,oti,WoodWe20,tackles_combined,7,,,,,
player,201712100crd,oti,WoodWe20,tackles_solo,7,,,,,
player,201712100crd,oti,WoodWe20,tackles_assists,0,,,,,
player,201712100crd,oti,WoodWe20,tackles_loss,3,,,,,
player,201712100crd,oti,WoodWe20,qb_hits,1,,,,,
player,201712100crd,oti,WoodWe20,fumbles_rec,0,,,,,
player,201712100crd,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201712100crd,oti,WoodWe20,fumbles_forced,0,,,,,
player,201712100crd,oti,WaldEr99,def_int,0,,,,,
player,201712100crd,oti,WaldEr99,def_int_yds,0,,,,,
player,201712100crd,oti,WaldEr99,def_int_td,0,,,,,
player,201712100crd,oti,WaldEr99,def_int_long,0,,,,,
player,201712100crd,oti,WaldEr99,pass_defended,0,,,,,
player,201712100crd,oti,WaldEr99,sacks,1.0,,,,,
player,201712100crd,oti,WaldEr99,tackles_combined,4,,,,,
player,201712100crd,oti,WaldEr99,tackles_solo,4,,,,,
player,201712100crd,oti,WaldEr99,tackles_assists,0,,,,,
player,201712100crd,oti,WaldEr99,tackles_loss,1,,,,,
player,201712100crd,oti,WaldEr99,qb_hits,1,,,,,
player,201712100crd,oti,WaldEr99,fumbles_rec,0,,,,,
player,201712100crd,oti,WaldEr99,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,WaldEr99,fumbles_rec_td,0,,,,,
player,201712100crd,oti,WaldEr99,fumbles_forced,0,,,,,
player,201712100crd,oti,KingDa00,def_int,0,,,,,
player,201712100crd,oti,KingDa00,def_int_yds,0,,,,,
player,201712100crd,oti,KingDa00,def_int_td,0,,,,,
player,201712100crd,oti,KingDa00,def_int_long,0,,,,,
player,201712100crd,oti,KingDa00,pass_defended,0,,,,,
player,201712100crd,oti,KingDa00,sacks,1.0,,,,,
player,201712100crd,oti,KingDa00,tackles_combined,2,,,,,
player,201712100crd,oti,KingDa00,tackles_solo,2,,,,,
player,201712100crd,oti,KingDa00,tackles_assists,0,,,,,
player,201712100crd,oti,KingDa00,tackles_loss,1,,,,,
player,201712100crd,oti,KingDa00,qb_hits,0,,,,,
player,201712100crd,oti,KingDa00,fumbles_rec,0,,,,,
player,201712100crd,oti,KingDa00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,KingDa00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,KingDa00,fumbles_forced,0,,,,,
player,201712100crd,oti,WillAv00,def_int,0,,,,,
player,201712100crd,oti,WillAv00,def_int_yds,0,,,,,
player,201712100crd,oti,WillAv00,def_int_td,0,,,,,
player,201712100crd,oti,WillAv00,def_int_long,0,,,,,
player,201712100crd,oti,WillAv00,pass_defended,0,,,,,
player,201712100crd,oti,WillAv00,sacks,1.0,,,,,
player,201712100crd,oti,WillAv00,tackles_combined,2,,,,,
player,201712100crd,oti,WillAv00,tackles_solo,2,,,,,
player,201712100crd,oti,WillAv00,tackles_assists,0,,,,,
player,201712100crd,oti,WillAv00,tackles_loss,1,,,,,
player,201712100crd,oti,WillAv00,qb_hits,1,,,,,
player,201712100crd,oti,WillAv00,fumbles_rec,0,,,,,
player,201712100crd,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,WillAv00,fumbles_forced,0,,,,,
player,201712100crd,oti,OrakBr99,def_int,0,,,,,
player,201712100crd,oti,OrakBr99,def_int_yds,0,,,,,
player,201712100crd,oti,OrakBr99,def_int_td,0,,,,,
player,201712100crd,oti,OrakBr99,def_int_long,0,,,,,
player,201712100crd,oti,OrakBr99,pass_defended,0,,,,,
player,201712100crd,oti,OrakBr99,sacks,1.0,,,,,
player,201712100crd,oti,OrakBr99,tackles_combined,1,,,,,
player,201712100crd,oti,OrakBr99,tackles_solo,1,,,,,
player,201712100crd,oti,OrakBr99,tackles_assists,0,,,,,
player,201712100crd,oti,OrakBr99,tackles_loss,1,,,,,
player,201712100crd,oti,OrakBr99,qb_hits,1,,,,,
player,201712100crd,oti,OrakBr99,fumbles_rec,0,,,,,
player,201712100crd,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201712100crd,oti,OrakBr99,fumbles_forced,0,,,,,
player,201712100crd,oti,RyanLo00,def_int,0,,,,,
player,201712100crd,oti,RyanLo00,def_int_yds,0,,,,,
player,201712100crd,oti,RyanLo00,def_int_td,0,,,,,
player,201712100crd,oti,RyanLo00,def_int_long,0,,,,,
player,201712100crd,oti,RyanLo00,pass_defended,0,,,,,
player,201712100crd,oti,RyanLo00,sacks,0.0,,,,,
player,201712100crd,oti,RyanLo00,tackles_combined,7,,,,,
player,201712100crd,oti,RyanLo00,tackles_solo,7,,,,,
player,201712100crd,oti,RyanLo00,tackles_assists,0,,,,,
player,201712100crd,oti,RyanLo00,tackles_loss,0,,,,,
player,201712100crd,oti,RyanLo00,qb_hits,0,,,,,
player,201712100crd,oti,RyanLo00,fumbles_rec,0,,,,,
player,201712100crd,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,RyanLo00,fumbles_forced,0,,,,,
player,201712100crd,oti,ByarKe01,def_int,0,,,,,
player,201712100crd,oti,ByarKe01,def_int_yds,0,,,,,
player,201712100crd,oti,ByarKe01,def_int_td,0,,,,,
player,201712100crd,oti,ByarKe01,def_int_long,0,,,,,
player,201712100crd,oti,ByarKe01,pass_defended,0,,,,,
player,201712100crd,oti,ByarKe01,sacks,0.0,,,,,
player,201712100crd,oti,ByarKe01,tackles_combined,4,,,,,
player,201712100crd,oti,ByarKe01,tackles_solo,4,,,,,
player,201712100crd,oti,ByarKe01,tackles_assists,0,,,,,
player,201712100crd,oti,ByarKe01,tackles_loss,0,,,,,
player,201712100crd,oti,ByarKe01,qb_hits,0,,,,,
player,201712100crd,oti,ByarKe01,fumbles_rec,0,,,,,
player,201712100crd,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201712100crd,oti,ByarKe01,fumbles_forced,0,,,,,
player,201712100crd,oti,TrawBr00,def_int,0,,,,,
player,201712100crd,oti,TrawBr00,def_int_yds,0,,,,,
player,201712100crd,oti,TrawBr00,def_int_td,0,,,,,
player,201712100crd,oti,TrawBr00,def_int_long,0,,,,,
player,201712100crd,oti,TrawBr00,pass_defended,0,,,,,
player,201712100crd,oti,TrawBr00,sacks,0.0,,,,,
player,201712100crd,oti,TrawBr00,tackles_combined,4,,,,,
player,201712100crd,oti,TrawBr00,tackles_solo,3,,,,,
player,201712100crd,oti,TrawBr00,tackles_assists,1,,,,,
player,201712100crd,oti,TrawBr00,tackles_loss,0,,,,,
player,201712100crd,oti,TrawBr00,qb_hits,0,,,,,
player,201712100crd,oti,TrawBr00,fumbles_rec,0,,,,,
player,201712100crd,oti,TrawBr00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,TrawBr00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,TrawBr00,fumbles_forced,0,,,,,
player,201712100crd,oti,BrowJa06,def_int,0,,,,,
player,201712100crd,oti,BrowJa06,def_int_yds,0,,,,,
player,201712100crd,oti,BrowJa06,def_int_td,0,,,,,
player,201712100crd,oti,BrowJa06,def_int_long,0,,,,,
player,201712100crd,oti,BrowJa06,pass_defended,0,,,,,
player,201712100crd,oti,BrowJa06,sacks,0.0,,,,,
player,201712100crd,oti,BrowJa06,tackles_combined,3,,,,,
player,201712100crd,oti,BrowJa06,tackles_solo,2,,,,,
player,201712100crd,oti,BrowJa06,tackles_assists,1,,,,,
player,201712100crd,oti,BrowJa06,tackles_loss,0,,,,,
player,201712100crd,oti,BrowJa06,qb_hits,0,,,,,
player,201712100crd,oti,BrowJa06,fumbles_rec,0,,,,,
player,201712100crd,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201712100crd,oti,BrowJa06,fumbles_forced,0,,,,,
player,201712100crd,oti,JackAd00,def_int,0,,,,,
player,201712100crd,oti,JackAd00,def_int_yds,0,,,,,
player,201712100crd,oti,JackAd00,def_int_td,0,,,,,
player,201712100crd,oti,JackAd00,def_int_long,0,,,,,
player,201712100crd,oti,JackAd00,pass_defended,0,,,,,
player,201712100crd,oti,JackAd00,sacks,0.0,,,,,
player,201712100crd,oti,JackAd00,tackles_combined,3,,,,,
player,201712100crd,oti,JackAd00,tackles_solo,2,,,,,
player,201712100crd,oti,JackAd00,tackles_assists,1,,,,,
player,201712100crd,oti,JackAd00,tackles_loss,0,,,,,
player,201712100crd,oti,JackAd00,qb_hits,0,,,,,
player,201712100crd,oti,JackAd00,fumbles_rec,0,,,,,
player,201712100crd,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,JackAd00,fumbles_forced,0,,,,,
player,201712100crd,oti,PalmNa01,def_int,0,,,,,
player,201712100crd,oti,PalmNa01,def_int_yds,0,,,,,
player,201712100crd,oti,PalmNa01,def_int_td,0,,,,,
player,201712100crd,oti,PalmNa01,def_int_long,0,,,,,
player,201712100crd,oti,PalmNa01,pass_defended,0,,,,,
player,201712100crd,oti,PalmNa01,sacks,0.0,,,,,
player,201712100crd,oti,PalmNa01,tackles_combined,2,,,,,
player,201712100crd,oti,PalmNa01,tackles_solo,1,,,,,
player,201712100crd,oti,PalmNa01,tackles_assists,1,,,,,
player,201712100crd,oti,PalmNa01,tackles_loss,0,,,,,
player,201712100crd,oti,PalmNa01,qb_hits,0,,,,,
player,201712100crd,oti,PalmNa01,fumbles_rec,0,,,,,
player,201712100crd,oti,PalmNa01,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,PalmNa01,fumbles_rec_td,0,,,,,
player,201712100crd,oti,PalmNa01,fumbles_forced,0,,,,,
player,201712100crd,oti,SimsLe00,def_int,0,,,,,
player,201712100crd,oti,SimsLe00,def_int_yds,0,,,,,
player,201712100crd,oti,SimsLe00,def_int_td,0,,,,,
player,201712100crd,oti,SimsLe00,def_int_long,0,,,,,
player,201712100crd,oti,SimsLe00,pass_defended,0,,,,,
player,201712100crd,oti,SimsLe00,sacks,0.0,,,,,
player,201712100crd,oti,SimsLe00,tackles_combined,2,,,,,
player,201712100crd,oti,SimsLe00,tackles_solo,2,,,,,
player,201712100crd,oti,SimsLe00,tackles_assists,0,,,,,
player,201712100crd,oti,SimsLe00,tackles_loss,0,,,,,
player,201712100crd,oti,SimsLe00,qb_hits,0,,,,,
player,201712100crd,oti,SimsLe00,fumbles_rec,0,,,,,
player,201712100crd,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,SimsLe00,fumbles_forced,0,,,,,
player,201712100crd,oti,BateDa00,def_int,0,,,,,
player,201712100crd,oti,BateDa00,def_int_yds,0,,,,,
player,201712100crd,oti,BateDa00,def_int_td,0,,,,,
player,201712100crd,oti,BateDa00,def_int_long,0,,,,,
player,201712100crd,oti,BateDa00,pass_defended,0,,,,,
player,201712100crd,oti,BateDa00,sacks,0.0,,,,,
player,201712100crd,oti,BateDa00,tackles_combined,1,,,,,
player,201712100crd,oti,BateDa00,tackles_solo,1,,,,,
player,201712100crd,oti,BateDa00,tackles_assists,0,,,,,
player,201712100crd,oti,BateDa00,tackles_loss,0,,,,,
player,201712100crd,oti,BateDa00,qb_hits,0,,,,,
player,201712100crd,oti,BateDa00,fumbles_rec,0,,,,,
player,201712100crd,oti,BateDa00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,BateDa00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,BateDa00,fumbles_forced,0,,,,,
player,201712100crd,oti,DoddKe00,def_int,0,,,,,
player,201712100crd,oti,DoddKe00,def_int_yds,0,,,,,
player,201712100crd,oti,DoddKe00,def_int_td,0,,,,,
player,201712100crd,oti,DoddKe00,def_int_long,0,,,,,
player,201712100crd,oti,DoddKe00,pass_defended,0,,,,,
player,201712100crd,oti,DoddKe00,sacks,0.0,,,,,
player,201712100crd,oti,DoddKe00,tackles_combined,1,,,,,
player,201712100crd,oti,DoddKe00,tackles_solo,1,,,,,
player,201712100crd,oti,DoddKe00,tackles_assists,0,,,,,
player,201712100crd,oti,DoddKe00,tackles_loss,0,,,,,
player,201712100crd,oti,DoddKe00,qb_hits,0,,,,,
player,201712100crd,oti,DoddKe00,fumbles_rec,0,,,,,
player,201712100crd,oti,DoddKe00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,DoddKe00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,DoddKe00,fumbles_forced,0,,,,,
player,201712100crd,oti,JohnAu01,def_int,0,,,,,
player,201712100crd,oti,JohnAu01,def_int_yds,0,,,,,
player,201712100crd,oti,JohnAu01,def_int_td,0,,,,,
player,201712100crd,oti,JohnAu01,def_int_long,0,,,,,
player,201712100crd,oti,JohnAu01,pass_defended,0,,,,,
player,201712100crd,oti,JohnAu01,sacks,0.0,,,,,
player,201712100crd,oti,JohnAu01,tackles_combined,1,,,,,
player,201712100crd,oti,JohnAu01,tackles_solo,1,,,,,
player,201712100crd,oti,JohnAu01,tackles_assists,0,,,,,
player,201712100crd,oti,JohnAu01,tackles_loss,0,,,,,
player,201712100crd,oti,JohnAu01,qb_hits,0,,,,,
player,201712100crd,oti,JohnAu01,fumbles_rec,0,,,,,
player,201712100crd,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201712100crd,oti,JohnAu01,fumbles_forced,0,,,,,
player,201712100crd,oti,KlugKa00,def_int,0,,,,,
player,201712100crd,oti,KlugKa00,def_int_yds,0,,,,,
player,201712100crd,oti,KlugKa00,def_int_td,0,,,,,
player,201712100crd,oti,KlugKa00,def_int_long,0,,,,,
player,201712100crd,oti,KlugKa00,pass_defended,0,,,,,
player,201712100crd,oti,KlugKa00,sacks,0.0,,,,,
player,201712100crd,oti,KlugKa00,tackles_combined,1,,,,,
player,201712100crd,oti,KlugKa00,tackles_solo,1,,,,,
player,201712100crd,oti,KlugKa00,tackles_assists,0,,,,,
player,201712100crd,oti,KlugKa00,tackles_loss,1,,,,,
player,201712100crd,oti,KlugKa00,qb_hits,0,,,,,
player,201712100crd,oti,KlugKa00,fumbles_rec,0,,,,,
player,201712100crd,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,KlugKa00,fumbles_forced,0,,,,,
player,201712100crd,oti,SupePh00,def_int,0,,,,,
player,201712100crd,oti,SupePh00,def_int_yds,0,,,,,
player,201712100crd,oti,SupePh00,def_int_td,0,,,,,
player,201712100crd,oti,SupePh00,def_int_long,0,,,,,
player,201712100crd,oti,SupePh00,pass_defended,0,,,,,
player,201712100crd,oti,SupePh00,sacks,0.0,,,,,
player,201712100crd,oti,SupePh00,tackles_combined,1,,,,,
player,201712100crd,oti,SupePh00,tackles_solo,1,,,,,
player,201712100crd,oti,SupePh00,tackles_assists,0,,,,,
player,201712100crd,oti,SupePh00,tackles_loss,0,,,,,
player,201712100crd,oti,SupePh00,qb_hits,0,,,,,
player,201712100crd,oti,SupePh00,fumbles_rec,0,,,,,
player,201712100crd,oti,SupePh00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,SupePh00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,SupePh00,fumbles_forced,0,,,,,
player,201712100crd,oti,WillSy00,def_int,0,,,,,
player,201712100crd,oti,WillSy00,def_int_yds,0,,,,,
player,201712100crd,oti,WillSy00,def_int_td,0,,,,,
player,201712100crd,oti,WillSy00,def_int_long,0,,,,,
player,201712100crd,oti,WillSy00,pass_defended,0,,,,,
player,201712100crd,oti,WillSy00,sacks,0.0,,,,,
player,201712100crd,oti,WillSy00,tackles_combined,1,,,,,
player,201712100crd,oti,WillSy00,tackles_solo,1,,,,,
player,201712100crd,oti,WillSy00,tackles_assists,0,,,,,
player,201712100crd,oti,WillSy00,tackles_loss,0,,,,,
player,201712100crd,oti,WillSy00,qb_hits,0,,,,,
player,201712100crd,oti,WillSy00,fumbles_rec,0,,,,,
player,201712100crd,oti,WillSy00,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,WillSy00,fumbles_rec_td,0,,,,,
player,201712100crd,oti,WillSy00,fumbles_forced,0,,,,,
player,201712100crd,oti,McCaBr99,def_int,0,,,,,
player,201712100crd,oti,McCaBr99,def_int_yds,0,,,,,
player,201712100crd,oti,McCaBr99,def_int_td,0,,,,,
player,201712100crd,oti,McCaBr99,def_int_long,0,,,,,
player,201712100crd,oti,McCaBr99,pass_defended,1,,,,,
player,201712100crd,oti,McCaBr99,sacks,0.0,,,,,
player,201712100crd,oti,McCaBr99,tackles_combined,0,,,,,
player,201712100crd,oti,McCaBr99,tackles_solo,0,,,,,
player,201712100crd,oti,McCaBr99,tackles_assists,0,,,,,
player,201712100crd,oti,McCaBr99,tackles_loss,0,,,,,
player,201712100crd,oti,McCaBr99,qb_hits,0,,,,,
player,201712100crd,oti,McCaBr99,fumbles_rec,0,,,,,
player,201712100crd,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201712100crd,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201712100crd,oti,McCaBr99,fumbles_forced,0,,,,,
player,201712100crd,crd,WillTr99,def_int,1,,,,,
player,201712100crd,crd,WillTr99,def_int_yds,12,,,,,
player,201712100crd,crd,WillTr99,def_int_td,0,,,,,
player,201712100crd,crd,WillTr99,def_int_long,12,,,,,
player,201712100crd,crd,WillTr99,pass_defended,3,,,,,
player,201712100crd,crd,WillTr99,sacks,0.0,,,,,
player,201712100crd,crd,WillTr99,tackles_combined,2,,,,,
player,201712100crd,crd,WillTr99,tackles_solo,2,,,,,
player,201712100crd,crd,WillTr99,tackles_assists,0,,,,,
player,201712100crd,crd,WillTr99,tackles_loss,0,,,,,
player,201712100crd,crd,WillTr99,qb_hits,0,,,,,
player,201712100crd,crd,WillTr99,fumbles_rec,0,,,,,
player,201712100crd,crd,WillTr99,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,WillTr99,fumbles_rec_td,0,,,,,
player,201712100crd,crd,WillTr99,fumbles_forced,0,,,,,
player,201712100crd,crd,ByneJo00,def_int,1,,,,,
player,201712100crd,crd,ByneJo00,def_int_yds,25,,,,,
player,201712100crd,crd,ByneJo00,def_int_td,0,,,,,
player,201712100crd,crd,ByneJo00,def_int_long,25,,,,,
player,201712100crd,crd,ByneJo00,pass_defended,1,,,,,
player,201712100crd,crd,ByneJo00,sacks,0.0,,,,,
player,201712100crd,crd,ByneJo00,tackles_combined,1,,,,,
player,201712100crd,crd,ByneJo00,tackles_solo,1,,,,,
player,201712100crd,crd,ByneJo00,tackles_assists,0,,,,,
player,201712100crd,crd,ByneJo00,tackles_loss,0,,,,,
player,201712100crd,crd,ByneJo00,qb_hits,0,,,,,
player,201712100crd,crd,ByneJo00,fumbles_rec,0,,,,,
player,201712100crd,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201712100crd,crd,ByneJo00,fumbles_forced,0,,,,,
player,201712100crd,crd,JoneCh03,def_int,0,,,,,
player,201712100crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201712100crd,crd,JoneCh03,def_int_td,0,,,,,
player,201712100crd,crd,JoneCh03,def_int_long,0,,,,,
player,201712100crd,crd,JoneCh03,pass_defended,0,,,,,
player,201712100crd,crd,JoneCh03,sacks,1.0,,,,,
player,201712100crd,crd,JoneCh03,tackles_combined,5,,,,,
player,201712100crd,crd,JoneCh03,tackles_solo,5,,,,,
player,201712100crd,crd,JoneCh03,tackles_assists,0,,,,,
player,201712100crd,crd,JoneCh03,tackles_loss,3,,,,,
player,201712100crd,crd,JoneCh03,qb_hits,2,,,,,
player,201712100crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201712100crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201712100crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201712100crd,crd,ReddHa00,def_int,0,,,,,
player,201712100crd,crd,ReddHa00,def_int_yds,0,,,,,
player,201712100crd,crd,ReddHa00,def_int_td,0,,,,,
player,201712100crd,crd,ReddHa00,def_int_long,0,,,,,
player,201712100crd,crd,ReddHa00,pass_defended,0,,,,,
player,201712100crd,crd,ReddHa00,sacks,1.0,,,,,
player,201712100crd,crd,ReddHa00,tackles_combined,3,,,,,
player,201712100crd,crd,ReddHa00,tackles_solo,2,,,,,
player,201712100crd,crd,ReddHa00,tackles_assists,1,,,,,
player,201712100crd,crd,ReddHa00,tackles_loss,1,,,,,
player,201712100crd,crd,ReddHa00,qb_hits,1,,,,,
player,201712100crd,crd,ReddHa00,fumbles_rec,0,,,,,
player,201712100crd,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201712100crd,crd,ReddHa00,fumbles_forced,0,,,,,
player,201712100crd,crd,PierOl00,def_int,0,,,,,
player,201712100crd,crd,PierOl00,def_int_yds,0,,,,,
player,201712100crd,crd,PierOl00,def_int_td,0,,,,,
player,201712100crd,crd,PierOl00,def_int_long,0,,,,,
player,201712100crd,crd,PierOl00,pass_defended,0,,,,,
player,201712100crd,crd,PierOl00,sacks,1.0,,,,,
player,201712100crd,crd,PierOl00,tackles_combined,2,,,,,
player,201712100crd,crd,PierOl00,tackles_solo,1,,,,,
player,201712100crd,crd,PierOl00,tackles_assists,1,,,,,
player,201712100crd,crd,PierOl00,tackles_loss,1,,,,,
player,201712100crd,crd,PierOl00,qb_hits,1,,,,,
player,201712100crd,crd,PierOl00,fumbles_rec,0,,,,,
player,201712100crd,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201712100crd,crd,PierOl00,fumbles_forced,0,,,,,
player,201712100crd,crd,DansKa20,def_int,0,,,,,
player,201712100crd,crd,DansKa20,def_int_yds,0,,,,,
player,201712100crd,crd,DansKa20,def_int_td,0,,,,,
player,201712100crd,crd,DansKa20,def_int_long,0,,,,,
player,201712100crd,crd,DansKa20,pass_defended,0,,,,,
player,201712100crd,crd,DansKa20,sacks,0.0,,,,,
player,201712100crd,crd,DansKa20,tackles_combined,8,,,,,
player,201712100crd,crd,DansKa20,tackles_solo,8,,,,,
player,201712100crd,crd,DansKa20,tackles_assists,0,,,,,
player,201712100crd,crd,DansKa20,tackles_loss,0,,,,,
player,201712100crd,crd,DansKa20,qb_hits,0,,,,,
player,201712100crd,crd,DansKa20,fumbles_rec,0,,,,,
player,201712100crd,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201712100crd,crd,DansKa20,fumbles_forced,0,,,,,
player,201712100crd,crd,BakeBu00,def_int,0,,,,,
player,201712100crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201712100crd,crd,BakeBu00,def_int_td,0,,,,,
player,201712100crd,crd,BakeBu00,def_int_long,0,,,,,
player,201712100crd,crd,BakeBu00,pass_defended,1,,,,,
player,201712100crd,crd,BakeBu00,sacks,0.0,,,,,
player,201712100crd,crd,BakeBu00,tackles_combined,7,,,,,
player,201712100crd,crd,BakeBu00,tackles_solo,5,,,,,
player,201712100crd,crd,BakeBu00,tackles_assists,2,,,,,
player,201712100crd,crd,BakeBu00,tackles_loss,0,,,,,
player,201712100crd,crd,BakeBu00,qb_hits,0,,,,,
player,201712100crd,crd,BakeBu00,fumbles_rec,0,,,,,
player,201712100crd,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201712100crd,crd,BakeBu00,fumbles_forced,0,,,,,
player,201712100crd,crd,PetePa00,def_int,0,,,,,
player,201712100crd,crd,PetePa00,def_int_yds,0,,,,,
player,201712100crd,crd,PetePa00,def_int_td,0,,,,,
player,201712100crd,crd,PetePa00,def_int_long,0,,,,,
player,201712100crd,crd,PetePa00,pass_defended,0,,,,,
player,201712100crd,crd,PetePa00,sacks,0.0,,,,,
player,201712100crd,crd,PetePa00,tackles_combined,4,,,,,
player,201712100crd,crd,PetePa00,tackles_solo,4,,,,,
player,201712100crd,crd,PetePa00,tackles_assists,0,,,,,
player,201712100crd,crd,PetePa00,tackles_loss,0,,,,,
player,201712100crd,crd,PetePa00,qb_hits,0,,,,,
player,201712100crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201712100crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201712100crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201712100crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201712100crd,crd,BethAn20,def_int,0,,,,,
player,201712100crd,crd,BethAn20,def_int_yds,0,,,,,
