game,2017,13,20171203,201712030mia,den,"Denver Broncos",9,mia,"Miami Dolphins",35
player,201712030mia,den,HarrSh00,fumbles_rec,0,,,,,
player,201712030mia,den,HarrSh00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,HarrSh00,fumbles_rec_td,0,,,,,
player,201712030mia,den,HarrSh00,fumbles_forced,0,,,,,
player,201712030mia,den,MillVo00,def_int,0,,,,,
player,201712030mia,den,MillVo00,def_int_yds,0,,,,,
player,201712030mia,den,MillVo00,def_int_td,0,,,,,
player,201712030mia,den,MillVo00,def_int_long,0,,,,,
player,201712030mia,den,MillVo00,pass_defended,0,,,,,
player,201712030mia,den,MillVo00,sacks,0.5,,,,,
player,201712030mia,den,MillVo00,tackles_combined,6,,,,,
player,201712030mia,den,MillVo00,tackles_solo,5,,,,,
player,201712030mia,den,MillVo00,tackles_assists,1,,,,,
player,201712030mia,den,MillVo00,tackles_loss,1,,,,,
player,201712030mia,den,MillVo00,qb_hits,3,,,,,
player,201712030mia,den,MillVo00,fumbles_rec,0,,,,,
player,201712030mia,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,MillVo00,fumbles_rec_td,0,,,,,
player,201712030mia,den,MillVo00,fumbles_forced,0,,,,,
player,201712030mia,den,KerrZa00,def_int,0,,,,,
player,201712030mia,den,KerrZa00,def_int_yds,0,,,,,
player,201712030mia,den,KerrZa00,def_int_td,0,,,,,
player,201712030mia,den,KerrZa00,def_int_long,0,,,,,
player,201712030mia,den,KerrZa00,pass_defended,0,,,,,
player,201712030mia,den,KerrZa00,sacks,0.5,,,,,
player,201712030mia,den,KerrZa00,tackles_combined,3,,,,,
player,201712030mia,den,KerrZa00,tackles_solo,1,,,,,
player,201712030mia,den,KerrZa00,tackles_assists,2,,,,,
player,201712030mia,den,KerrZa00,tackles_loss,0,,,,,
player,201712030mia,den,KerrZa00,qb_hits,1,,,,,
player,201712030mia,den,KerrZa00,fumbles_rec,0,,,,,
player,201712030mia,den,KerrZa00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,KerrZa00,fumbles_rec_td,0,,,,,
player,201712030mia,den,KerrZa00,fumbles_forced,0,,,,,
player,201712030mia,den,DaviTo01,def_int,0,,,,,
player,201712030mia,den,DaviTo01,def_int_yds,0,,,,,
player,201712030mia,den,DaviTo01,def_int_td,0,,,,,
player,201712030mia,den,DaviTo01,def_int_long,0,,,,,
player,201712030mia,den,DaviTo01,pass_defended,0,,,,,
player,201712030mia,den,DaviTo01,sacks,0.0,,,,,
player,201712030mia,den,DaviTo01,tackles_combined,8,,,,,
player,201712030mia,den,DaviTo01,tackles_solo,5,,,,,
player,201712030mia,den,DaviTo01,tackles_assists,3,,,,,
player,201712030mia,den,DaviTo01,tackles_loss,0,,,,,
player,201712030mia,den,DaviTo01,qb_hits,0,,,,,
player,201712030mia,den,DaviTo01,fumbles_rec,0,,,,,
player,201712030mia,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201712030mia,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201712030mia,den,DaviTo01,fumbles_forced,0,,,,,
player,201712030mia,den,MarsBr01,def_int,0,,,,,
player,201712030mia,den,MarsBr01,def_int_yds,0,,,,,
player,201712030mia,den,MarsBr01,def_int_td,0,,,,,
player,201712030mia,den,MarsBr01,def_int_long,0,,,,,
player,201712030mia,den,MarsBr01,pass_defended,0,,,,,
player,201712030mia,den,MarsBr01,sacks,0.0,,,,,
player,201712030mia,den,MarsBr01,tackles_combined,7,,,,,
player,201712030mia,den,MarsBr01,tackles_solo,6,,,,,
player,201712030mia,den,MarsBr01,tackles_assists,1,,,,,
player,201712030mia,den,MarsBr01,tackles_loss,0,,,,,
player,201712030mia,den,MarsBr01,qb_hits,0,,,,,
player,201712030mia,den,MarsBr01,fumbles_rec,0,,,,,
player,201712030mia,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201712030mia,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201712030mia,den,MarsBr01,fumbles_forced,0,,,,,
player,201712030mia,den,StewDa00,def_int,0,,,,,
player,201712030mia,den,StewDa00,def_int_yds,0,,,,,
player,201712030mia,den,StewDa00,def_int_td,0,,,,,
player,201712030mia,den,StewDa00,def_int_long,0,,,,,
player,201712030mia,den,StewDa00,pass_defended,0,,,,,
player,201712030mia,den,StewDa00,sacks,0.0,,,,,
player,201712030mia,den,StewDa00,tackles_combined,5,,,,,
player,201712030mia,den,StewDa00,tackles_solo,5,,,,,
player,201712030mia,den,StewDa00,tackles_assists,0,,,,,
player,201712030mia,den,StewDa00,tackles_loss,0,,,,,
player,201712030mia,den,StewDa00,qb_hits,0,,,,,
player,201712030mia,den,StewDa00,fumbles_rec,0,,,,,
player,201712030mia,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,StewDa00,fumbles_rec_td,0,,,,,
player,201712030mia,den,StewDa00,fumbles_forced,0,,,,,
player,201712030mia,den,RobyBr00,def_int,0,,,,,
player,201712030mia,den,RobyBr00,def_int_yds,0,,,,,
player,201712030mia,den,RobyBr00,def_int_td,0,,,,,
player,201712030mia,den,RobyBr00,def_int_long,0,,,,,
player,201712030mia,den,RobyBr00,pass_defended,3,,,,,
player,201712030mia,den,RobyBr00,sacks,0.0,,,,,
player,201712030mia,den,RobyBr00,tackles_combined,4,,,,,
player,201712030mia,den,RobyBr00,tackles_solo,3,,,,,
player,201712030mia,den,RobyBr00,tackles_assists,1,,,,,
player,201712030mia,den,RobyBr00,tackles_loss,0,,,,,
player,201712030mia,den,RobyBr00,qb_hits,0,,,,,
player,201712030mia,den,RobyBr00,fumbles_rec,1,,,,,
player,201712030mia,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201712030mia,den,RobyBr00,fumbles_forced,1,,,,,
player,201712030mia,den,GotsAd00,def_int,0,,,,,
player,201712030mia,den,GotsAd00,def_int_yds,0,,,,,
player,201712030mia,den,GotsAd00,def_int_td,0,,,,,
player,201712030mia,den,GotsAd00,def_int_long,0,,,,,
player,201712030mia,den,GotsAd00,pass_defended,1,,,,,
player,201712030mia,den,GotsAd00,sacks,0.0,,,,,
player,201712030mia,den,GotsAd00,tackles_combined,3,,,,,
player,201712030mia,den,GotsAd00,tackles_solo,1,,,,,
player,201712030mia,den,GotsAd00,tackles_assists,2,,,,,
player,201712030mia,den,GotsAd00,tackles_loss,1,,,,,
player,201712030mia,den,GotsAd00,qb_hits,1,,,,,
player,201712030mia,den,GotsAd00,fumbles_rec,0,,,,,
player,201712030mia,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201712030mia,den,GotsAd00,fumbles_forced,0,,,,,
player,201712030mia,den,ParkWi01,def_int,0,,,,,
player,201712030mia,den,ParkWi01,def_int_yds,0,,,,,
player,201712030mia,den,ParkWi01,def_int_td,0,,,,,
player,201712030mia,den,ParkWi01,def_int_long,0,,,,,
player,201712030mia,den,ParkWi01,pass_defended,0,,,,,
player,201712030mia,den,ParkWi01,sacks,0.0,,,,,
player,201712030mia,den,ParkWi01,tackles_combined,3,,,,,
player,201712030mia,den,ParkWi01,tackles_solo,3,,,,,
player,201712030mia,den,ParkWi01,tackles_assists,0,,,,,
player,201712030mia,den,ParkWi01,tackles_loss,0,,,,,
player,201712030mia,den,ParkWi01,qb_hits,0,,,,,
player,201712030mia,den,ParkWi01,fumbles_rec,0,,,,,
player,201712030mia,den,ParkWi01,fumbles_rec_yds,0,,,,,
player,201712030mia,den,ParkWi01,fumbles_rec_td,0,,,,,
player,201712030mia,den,ParkWi01,fumbles_forced,0,,,,,
player,201712030mia,den,BarrSh00,def_int,0,,,,,
player,201712030mia,den,BarrSh00,def_int_yds,0,,,,,
player,201712030mia,den,BarrSh00,def_int_td,0,,,,,
player,201712030mia,den,BarrSh00,def_int_long,0,,,,,
player,201712030mia,den,BarrSh00,pass_defended,0,,,,,
player,201712030mia,den,BarrSh00,sacks,0.0,,,,,
player,201712030mia,den,BarrSh00,tackles_combined,2,,,,,
player,201712030mia,den,BarrSh00,tackles_solo,2,,,,,
player,201712030mia,den,BarrSh00,tackles_assists,0,,,,,
player,201712030mia,den,BarrSh00,tackles_loss,0,,,,,
player,201712030mia,den,BarrSh00,qb_hits,0,,,,,
player,201712030mia,den,BarrSh00,fumbles_rec,0,,,,,
player,201712030mia,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201712030mia,den,BarrSh00,fumbles_forced,0,,,,,
player,201712030mia,den,FowlBe00,def_int,0,,,,,
player,201712030mia,den,FowlBe00,def_int_yds,0,,,,,
player,201712030mia,den,FowlBe00,def_int_td,0,,,,,
player,201712030mia,den,FowlBe00,def_int_long,0,,,,,
player,201712030mia,den,FowlBe00,pass_defended,0,,,,,
player,201712030mia,den,FowlBe00,sacks,0.0,,,,,
player,201712030mia,den,FowlBe00,tackles_combined,2,,,,,
player,201712030mia,den,FowlBe00,tackles_solo,2,,,,,
player,201712030mia,den,FowlBe00,tackles_assists,0,,,,,
player,201712030mia,den,FowlBe00,tackles_loss,0,,,,,
player,201712030mia,den,FowlBe00,qb_hits,0,,,,,
player,201712030mia,den,FowlBe00,fumbles_rec,0,,,,,
player,201712030mia,den,FowlBe00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,FowlBe00,fumbles_rec_td,0,,,,,
player,201712030mia,den,FowlBe00,fumbles_forced,0,,,,,
player,201712030mia,den,PekoKy00,def_int,0,,,,,
player,201712030mia,den,PekoKy00,def_int_yds,0,,,,,
player,201712030mia,den,PekoKy00,def_int_td,0,,,,,
player,201712030mia,den,PekoKy00,def_int_long,0,,,,,
player,201712030mia,den,PekoKy00,pass_defended,0,,,,,
player,201712030mia,den,PekoKy00,sacks,0.0,,,,,
player,201712030mia,den,PekoKy00,tackles_combined,2,,,,,
player,201712030mia,den,PekoKy00,tackles_solo,1,,,,,
player,201712030mia,den,PekoKy00,tackles_assists,1,,,,,
player,201712030mia,den,PekoKy00,tackles_loss,0,,,,,
player,201712030mia,den,PekoKy00,qb_hits,0,,,,,
player,201712030mia,den,PekoKy00,fumbles_rec,0,,,,,
player,201712030mia,den,PekoKy00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,PekoKy00,fumbles_rec_td,0,,,,,
player,201712030mia,den,PekoKy00,fumbles_forced,0,,,,,
player,201712030mia,den,CartJa02,def_int,0,,,,,
player,201712030mia,den,CartJa02,def_int_yds,0,,,,,
player,201712030mia,den,CartJa02,def_int_td,0,,,,,
player,201712030mia,den,CartJa02,def_int_long,0,,,,,
player,201712030mia,den,CartJa02,pass_defended,0,,,,,
player,201712030mia,den,CartJa02,sacks,0.0,,,,,
player,201712030mia,den,CartJa02,tackles_combined,1,,,,,
player,201712030mia,den,CartJa02,tackles_solo,1,,,,,
player,201712030mia,den,CartJa02,tackles_assists,0,,,,,
player,201712030mia,den,CartJa02,tackles_loss,0,,,,,
player,201712030mia,den,CartJa02,qb_hits,0,,,,,
player,201712030mia,den,CartJa02,fumbles_rec,0,,,,,
player,201712030mia,den,CartJa02,fumbles_rec_yds,0,,,,,
player,201712030mia,den,CartJa02,fumbles_rec_td,0,,,,,
player,201712030mia,den,CartJa02,fumbles_forced,0,,,,,
player,201712030mia,den,JanoAn00,def_int,0,,,,,
player,201712030mia,den,JanoAn00,def_int_yds,0,,,,,
player,201712030mia,den,JanoAn00,def_int_td,0,,,,,
player,201712030mia,den,JanoAn00,def_int_long,0,,,,,
player,201712030mia,den,JanoAn00,pass_defended,0,,,,,
player,201712030mia,den,JanoAn00,sacks,0.0,,,,,
player,201712030mia,den,JanoAn00,tackles_combined,1,,,,,
player,201712030mia,den,JanoAn00,tackles_solo,1,,,,,
player,201712030mia,den,JanoAn00,tackles_assists,0,,,,,
player,201712030mia,den,JanoAn00,tackles_loss,0,,,,,
player,201712030mia,den,JanoAn00,qb_hits,0,,,,,
player,201712030mia,den,JanoAn00,fumbles_rec,0,,,,,
player,201712030mia,den,JanoAn00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,JanoAn00,fumbles_rec_td,0,,,,,
player,201712030mia,den,JanoAn00,fumbles_forced,0,,,,,
player,201712030mia,den,JoneJo05,def_int,0,,,,,
player,201712030mia,den,JoneJo05,def_int_yds,0,,,,,
player,201712030mia,den,JoneJo05,def_int_td,0,,,,,
player,201712030mia,den,JoneJo05,def_int_long,0,,,,,
player,201712030mia,den,JoneJo05,pass_defended,0,,,,,
player,201712030mia,den,JoneJo05,sacks,0.0,,,,,
player,201712030mia,den,JoneJo05,tackles_combined,1,,,,,
player,201712030mia,den,JoneJo05,tackles_solo,1,,,,,
player,201712030mia,den,JoneJo05,tackles_assists,0,,,,,
player,201712030mia,den,JoneJo05,tackles_loss,0,,,,,
player,201712030mia,den,JoneJo05,qb_hits,0,,,,,
player,201712030mia,den,JoneJo05,fumbles_rec,0,,,,,
player,201712030mia,den,JoneJo05,fumbles_rec_yds,0,,,,,
player,201712030mia,den,JoneJo05,fumbles_rec_td,0,,,,,
player,201712030mia,den,JoneJo05,fumbles_forced,0,,,,,
player,201712030mia,den,KreiCa00,def_int,0,,,,,
player,201712030mia,den,KreiCa00,def_int_yds,0,,,,,
player,201712030mia,den,KreiCa00,def_int_td,0,,,,,
player,201712030mia,den,KreiCa00,def_int_long,0,,,,,
player,201712030mia,den,KreiCa00,pass_defended,0,,,,,
player,201712030mia,den,KreiCa00,sacks,0.0,,,,,
player,201712030mia,den,KreiCa00,tackles_combined,1,,,,,
player,201712030mia,den,KreiCa00,tackles_solo,0,,,,,
player,201712030mia,den,KreiCa00,tackles_assists,1,,,,,
player,201712030mia,den,KreiCa00,tackles_loss,0,,,,,
player,201712030mia,den,KreiCa00,qb_hits,0,,,,,
player,201712030mia,den,KreiCa00,fumbles_rec,0,,,,,
player,201712030mia,den,KreiCa00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,KreiCa00,fumbles_rec_td,0,,,,,
player,201712030mia,den,KreiCa00,fumbles_forced,0,,,,,
player,201712030mia,den,MounDe00,def_int,0,,,,,
player,201712030mia,den,MounDe00,def_int_yds,0,,,,,
player,201712030mia,den,MounDe00,def_int_td,0,,,,,
player,201712030mia,den,MounDe00,def_int_long,0,,,,,
player,201712030mia,den,MounDe00,pass_defended,0,,,,,
player,201712030mia,den,MounDe00,sacks,0.0,,,,,
player,201712030mia,den,MounDe00,tackles_combined,1,,,,,
player,201712030mia,den,MounDe00,tackles_solo,1,,,,,
player,201712030mia,den,MounDe00,tackles_assists,0,,,,,
player,201712030mia,den,MounDe00,tackles_loss,0,,,,,
player,201712030mia,den,MounDe00,qb_hits,0,,,,,
player,201712030mia,den,MounDe00,fumbles_rec,0,,,,,
player,201712030mia,den,MounDe00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,MounDe00,fumbles_rec_td,0,,,,,
player,201712030mia,den,MounDe00,fumbles_forced,0,,,,,
player,201712030mia,den,RayxSh00,def_int,0,,,,,
player,201712030mia,den,RayxSh00,def_int_yds,0,,,,,
player,201712030mia,den,RayxSh00,def_int_td,0,,,,,
player,201712030mia,den,RayxSh00,def_int_long,0,,,,,
player,201712030mia,den,RayxSh00,pass_defended,0,,,,,
player,201712030mia,den,RayxSh00,sacks,0.0,,,,,
player,201712030mia,den,RayxSh00,tackles_combined,1,,,,,
player,201712030mia,den,RayxSh00,tackles_solo,0,,,,,
player,201712030mia,den,RayxSh00,tackles_assists,1,,,,,
player,201712030mia,den,RayxSh00,tackles_loss,0,,,,,
player,201712030mia,den,RayxSh00,qb_hits,0,,,,,
player,201712030mia,den,RayxSh00,fumbles_rec,0,,,,,
player,201712030mia,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201712030mia,den,RayxSh00,fumbles_forced,0,,,,,
player,201712030mia,den,WalkDe03,def_int,0,,,,,
player,201712030mia,den,WalkDe03,def_int_yds,0,,,,,
player,201712030mia,den,WalkDe03,def_int_td,0,,,,,
player,201712030mia,den,WalkDe03,def_int_long,0,,,,,
player,201712030mia,den,WalkDe03,pass_defended,0,,,,,
player,201712030mia,den,WalkDe03,sacks,0.0,,,,,
player,201712030mia,den,WalkDe03,tackles_combined,1,,,,,
player,201712030mia,den,WalkDe03,tackles_solo,1,,,,,
player,201712030mia,den,WalkDe03,tackles_assists,0,,,,,
player,201712030mia,den,WalkDe03,tackles_loss,0,,,,,
player,201712030mia,den,WalkDe03,qb_hits,0,,,,,
player,201712030mia,den,WalkDe03,fumbles_rec,0,,,,,
player,201712030mia,den,WalkDe03,fumbles_rec_yds,0,,,,,
player,201712030mia,den,WalkDe03,fumbles_rec_td,0,,,,,
player,201712030mia,den,WalkDe03,fumbles_forced,0,,,,,
player,201712030mia,den,McKeIs00,def_int,0,,,,,
player,201712030mia,den,McKeIs00,def_int_yds,0,,,,,
player,201712030mia,den,McKeIs00,def_int_td,0,,,,,
player,201712030mia,den,McKeIs00,def_int_long,0,,,,,
player,201712030mia,den,McKeIs00,pass_defended,0,,,,,
player,201712030mia,den,McKeIs00,sacks,0.0,,,,,
player,201712030mia,den,McKeIs00,tackles_combined,0,,,,,
player,201712030mia,den,McKeIs00,tackles_solo,0,,,,,
player,201712030mia,den,McKeIs00,tackles_assists,0,,,,,
player,201712030mia,den,McKeIs00,tackles_loss,0,,,,,
player,201712030mia,den,McKeIs00,qb_hits,0,,,,,
player,201712030mia,den,McKeIs00,fumbles_rec,1,,,,,
player,201712030mia,den,McKeIs00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,McKeIs00,fumbles_rec_td,0,,,,,
player,201712030mia,den,McKeIs00,fumbles_forced,0,,,,,
player,201712030mia,mia,HowaXa00,def_int,2,,,,,
player,201712030mia,mia,HowaXa00,def_int_yds,42,,,,,
player,201712030mia,mia,HowaXa00,def_int_td,1,,,,,
player,201712030mia,mia,HowaXa00,def_int_long,30,,,,,
player,201712030mia,mia,HowaXa00,pass_defended,5,,,,,
player,201712030mia,mia,HowaXa00,sacks,0.0,,,,,
player,201712030mia,mia,HowaXa00,tackles_combined,1,,,,,
player,201712030mia,mia,HowaXa00,tackles_solo,1,,,,,
player,201712030mia,mia,HowaXa00,tackles_assists,0,,,,,
player,201712030mia,mia,HowaXa00,tackles_loss,0,,,,,
player,201712030mia,mia,HowaXa00,qb_hits,0,,,,,
player,201712030mia,mia,HowaXa00,fumbles_rec,0,,,,,
player,201712030mia,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201712030mia,mia,HowaXa00,fumbles_forced,0,,,,,
player,201712030mia,mia,McDoTJ00,def_int,1,,,,,
player,201712030mia,mia,McDoTJ00,def_int_yds,7,,,,,
player,201712030mia,mia,McDoTJ00,def_int_td,0,,,,,
player,201712030mia,mia,McDoTJ00,def_int_long,7,,,,,
player,201712030mia,mia,McDoTJ00,pass_defended,1,,,,,
player,201712030mia,mia,McDoTJ00,sacks,0.0,,,,,
player,201712030mia,mia,McDoTJ00,tackles_combined,3,,,,,
player,201712030mia,mia,McDoTJ00,tackles_solo,2,,,,,
player,201712030mia,mia,McDoTJ00,tackles_assists,1,,,,,
player,201712030mia,mia,McDoTJ00,tackles_loss,0,,,,,
player,201712030mia,mia,McDoTJ00,qb_hits,0,,,,,
player,201712030mia,mia,McDoTJ00,fumbles_rec,0,,,,,
player,201712030mia,mia,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,McDoTJ00,fumbles_rec_td,0,,,,,
player,201712030mia,mia,McDoTJ00,fumbles_forced,0,,,,,
player,201712030mia,mia,McCaBo01,def_int,0,,,,,
player,201712030mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201712030mia,mia,McCaBo01,def_int_td,0,,,,,
player,201712030mia,mia,McCaBo01,def_int_long,0,,,,,
player,201712030mia,mia,McCaBo01,pass_defended,3,,,,,
player,201712030mia,mia,McCaBo01,sacks,1.0,,,,,
player,201712030mia,mia,McCaBo01,tackles_combined,3,,,,,
player,201712030mia,mia,McCaBo01,tackles_solo,3,,,,,
player,201712030mia,mia,McCaBo01,tackles_assists,0,,,,,
player,201712030mia,mia,McCaBo01,tackles_loss,2,,,,,
player,201712030mia,mia,McCaBo01,qb_hits,1,,,,,
player,201712030mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201712030mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201712030mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201712030mia,mia,PhilJo01,def_int,0,,,,,
player,201712030mia,mia,PhilJo01,def_int_yds,0,,,,,
player,201712030mia,mia,PhilJo01,def_int_td,0,,,,,
player,201712030mia,mia,PhilJo01,def_int_long,0,,,,,
player,201712030mia,mia,PhilJo01,pass_defended,1,,,,,
player,201712030mia,mia,PhilJo01,sacks,1.0,,,,,
player,201712030mia,mia,PhilJo01,tackles_combined,2,,,,,
player,201712030mia,mia,PhilJo01,tackles_solo,2,,,,,
player,201712030mia,mia,PhilJo01,tackles_assists,0,,,,,
player,201712030mia,mia,PhilJo01,tackles_loss,2,,,,,
player,201712030mia,mia,PhilJo01,qb_hits,2,,,,,
player,201712030mia,mia,PhilJo01,fumbles_rec,0,,,,,
player,201712030mia,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201712030mia,mia,PhilJo01,fumbles_forced,0,,,,,
player,201712030mia,mia,BranAn00,def_int,0,,,,,
player,201712030mia,mia,BranAn00,def_int_yds,0,,,,,
player,201712030mia,mia,BranAn00,def_int_td,0,,,,,
player,201712030mia,mia,BranAn00,def_int_long,0,,,,,
player,201712030mia,mia,BranAn00,pass_defended,0,,,,,
player,201712030mia,mia,BranAn00,sacks,1.0,,,,,
player,201712030mia,mia,BranAn00,tackles_combined,1,,,,,
player,201712030mia,mia,BranAn00,tackles_solo,1,,,,,
player,201712030mia,mia,BranAn00,tackles_assists,0,,,,,
player,201712030mia,mia,BranAn00,tackles_loss,1,,,,,
player,201712030mia,mia,BranAn00,qb_hits,1,,,,,
player,201712030mia,mia,BranAn00,fumbles_rec,0,,,,,
player,201712030mia,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201712030mia,mia,BranAn00,fumbles_forced,0,,,,,
player,201712030mia,mia,TimmLa99,def_int,0,,,,,
player,201712030mia,mia,TimmLa99,def_int_yds,0,,,,,
player,201712030mia,mia,TimmLa99,def_int_td,0,,,,,
player,201712030mia,mia,TimmLa99,def_int_long,0,,,,,
player,201712030mia,mia,TimmLa99,pass_defended,1,,,,,
player,201712030mia,mia,TimmLa99,sacks,0.0,,,,,
player,201712030mia,mia,TimmLa99,tackles_combined,6,,,,,
player,201712030mia,mia,TimmLa99,tackles_solo,2,,,,,
player,201712030mia,mia,TimmLa99,tackles_assists,4,,,,,
player,201712030mia,mia,TimmLa99,tackles_loss,0,,,,,
player,201712030mia,mia,TimmLa99,qb_hits,1,,,,,
player,201712030mia,mia,TimmLa99,fumbles_rec,0,,,,,
player,201712030mia,mia,TimmLa99,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,TimmLa99,fumbles_rec_td,0,,,,,
player,201712030mia,mia,TimmLa99,fumbles_forced,0,,,,,
player,201712030mia,mia,AlonKi00,def_int,0,,,,,
player,201712030mia,mia,AlonKi00,def_int_yds,0,,,,,
player,201712030mia,mia,AlonKi00,def_int_td,0,,,,,
player,201712030mia,mia,AlonKi00,def_int_long,0,,,,,
player,201712030mia,mia,AlonKi00,pass_defended,0,,,,,
player,201712030mia,mia,AlonKi00,sacks,0.0,,,,,
player,201712030mia,mia,AlonKi00,tackles_combined,5,,,,,
player,201712030mia,mia,AlonKi00,tackles_solo,4,,,,,
player,201712030mia,mia,AlonKi00,tackles_assists,1,,,,,
player,201712030mia,mia,AlonKi00,tackles_loss,0,,,,,
player,201712030mia,mia,AlonKi00,qb_hits,0,,,,,
player,201712030mia,mia,AlonKi00,fumbles_rec,0,,,,,
player,201712030mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201712030mia,mia,AlonKi00,fumbles_forced,0,,,,,
player,201712030mia,mia,AnthSt00,def_int,0,,,,,
player,201712030mia,mia,AnthSt00,def_int_yds,0,,,,,
player,201712030mia,mia,AnthSt00,def_int_td,0,,,,,
player,201712030mia,mia,AnthSt00,def_int_long,0,,,,,
player,201712030mia,mia,AnthSt00,pass_defended,0,,,,,
player,201712030mia,mia,AnthSt00,sacks,0.0,,,,,
player,201712030mia,mia,AnthSt00,tackles_combined,5,,,,,
player,201712030mia,mia,AnthSt00,tackles_solo,4,,,,,
player,201712030mia,mia,AnthSt00,tackles_assists,1,,,,,
player,201712030mia,mia,AnthSt00,tackles_loss,0,,,,,
player,201712030mia,mia,AnthSt00,qb_hits,0,,,,,
player,201712030mia,mia,AnthSt00,fumbles_rec,0,,,,,
player,201712030mia,mia,AnthSt00,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,AnthSt00,fumbles_rec_td,0,,,,,
player,201712030mia,mia,AnthSt00,fumbles_forced,0,,,,,
player,201712030mia,mia,JoneRe99,def_int,0,,,,,
player,201712030mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201712030mia,mia,JoneRe99,def_int_td,0,,,,,
player,201712030mia,mia,JoneRe99,def_int_long,0,,,,,
player,201712030mia,mia,JoneRe99,pass_defended,0,,,,,
player,201712030mia,mia,JoneRe99,sacks,0.0,,,,,
player,201712030mia,mia,JoneRe99,tackles_combined,4,,,,,
player,201712030mia,mia,JoneRe99,tackles_solo,3,,,,,
player,201712030mia,mia,JoneRe99,tackles_assists,1,,,,,
player,201712030mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201712030mia,mia,JoneRe99,qb_hits,0,,,,,
player,201712030mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201712030mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201712030mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201712030mia,mia,SuhxNd99,def_int,0,,,,,
player,201712030mia,mia,SuhxNd99,def_int_yds,0,,,,,
player,201712030mia,mia,SuhxNd99,def_int_td,0,,,,,
player,201712030mia,mia,SuhxNd99,def_int_long,0,,,,,
player,201712030mia,mia,SuhxNd99,pass_defended,0,,,,,
player,201712030mia,mia,SuhxNd99,sacks,0.0,,,,,
player,201712030mia,mia,SuhxNd99,tackles_combined,4,,,,,
player,201712030mia,mia,SuhxNd99,tackles_solo,4,,,,,
player,201712030mia,mia,SuhxNd99,tackles_assists,0,,,,,
player,201712030mia,mia,SuhxNd99,tackles_loss,0,,,,,
player,201712030mia,mia,SuhxNd99,qb_hits,2,,,,,
player,201712030mia,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201712030mia,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201712030mia,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201712030mia,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201712030mia,mia,AlleCh02,def_int,0,,,,,
player,201712030mia,mia,AlleCh02,def_int_yds,0,,,,,
player,201712030mia,mia,AlleCh02,def_int_td,0,,,,,
player,201712030mia,mia,AlleCh02,def_int_long,0,,,,,
player,201712030mia,mia,AlleCh02,pass_defended,0,,,,,
player,201712030mia,mia,AlleCh02,sacks,0.0,,,,,
