game,2017,16,20171224,201712240nor,atl,"Atlanta Falcons",13,nor,"New Orleans Saints",23
player,201712240nor,atl,ReedBr00,fumbles_forced,0,,,,,
player,201712240nor,atl,AlfoRo00,def_int,0,,,,,
player,201712240nor,atl,AlfoRo00,def_int_yds,0,,,,,
player,201712240nor,atl,AlfoRo00,def_int_td,0,,,,,
player,201712240nor,atl,AlfoRo00,def_int_long,0,,,,,
player,201712240nor,atl,AlfoRo00,pass_defended,0,,,,,
player,201712240nor,atl,AlfoRo00,sacks,0.0,,,,,
player,201712240nor,atl,AlfoRo00,tackles_combined,3,,,,,
player,201712240nor,atl,AlfoRo00,tackles_solo,3,,,,,
player,201712240nor,atl,AlfoRo00,tackles_assists,0,,,,,
player,201712240nor,atl,AlfoRo00,tackles_loss,0,,,,,
player,201712240nor,atl,AlfoRo00,qb_hits,0,,,,,
player,201712240nor,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201712240nor,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201712240nor,atl,CampDe00,def_int,0,,,,,
player,201712240nor,atl,CampDe00,def_int_yds,0,,,,,
player,201712240nor,atl,CampDe00,def_int_td,0,,,,,
player,201712240nor,atl,CampDe00,def_int_long,0,,,,,
player,201712240nor,atl,CampDe00,pass_defended,0,,,,,
player,201712240nor,atl,CampDe00,sacks,0.0,,,,,
player,201712240nor,atl,CampDe00,tackles_combined,3,,,,,
player,201712240nor,atl,CampDe00,tackles_solo,1,,,,,
player,201712240nor,atl,CampDe00,tackles_assists,2,,,,,
player,201712240nor,atl,CampDe00,tackles_loss,0,,,,,
player,201712240nor,atl,CampDe00,qb_hits,0,,,,,
player,201712240nor,atl,CampDe00,fumbles_rec,0,,,,,
player,201712240nor,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,CampDe00,fumbles_forced,0,,,,,
player,201712240nor,atl,RileDu00,def_int,0,,,,,
player,201712240nor,atl,RileDu00,def_int_yds,0,,,,,
player,201712240nor,atl,RileDu00,def_int_td,0,,,,,
player,201712240nor,atl,RileDu00,def_int_long,0,,,,,
player,201712240nor,atl,RileDu00,pass_defended,0,,,,,
player,201712240nor,atl,RileDu00,sacks,0.0,,,,,
player,201712240nor,atl,RileDu00,tackles_combined,3,,,,,
player,201712240nor,atl,RileDu00,tackles_solo,2,,,,,
player,201712240nor,atl,RileDu00,tackles_assists,1,,,,,
player,201712240nor,atl,RileDu00,tackles_loss,0,,,,,
player,201712240nor,atl,RileDu00,qb_hits,0,,,,,
player,201712240nor,atl,RileDu00,fumbles_rec,0,,,,,
player,201712240nor,atl,RileDu00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,RileDu00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,RileDu00,fumbles_forced,0,,,,,
player,201712240nor,atl,TrufDe00,def_int,0,,,,,
player,201712240nor,atl,TrufDe00,def_int_yds,0,,,,,
player,201712240nor,atl,TrufDe00,def_int_td,0,,,,,
player,201712240nor,atl,TrufDe00,def_int_long,0,,,,,
player,201712240nor,atl,TrufDe00,pass_defended,0,,,,,
player,201712240nor,atl,TrufDe00,sacks,0.0,,,,,
player,201712240nor,atl,TrufDe00,tackles_combined,3,,,,,
player,201712240nor,atl,TrufDe00,tackles_solo,3,,,,,
player,201712240nor,atl,TrufDe00,tackles_assists,0,,,,,
player,201712240nor,atl,TrufDe00,tackles_loss,0,,,,,
player,201712240nor,atl,TrufDe00,qb_hits,0,,,,,
player,201712240nor,atl,TrufDe00,fumbles_rec,0,,,,,
player,201712240nor,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,TrufDe00,fumbles_forced,0,,,,,
player,201712240nor,atl,BeasVi00,def_int,0,,,,,
player,201712240nor,atl,BeasVi00,def_int_yds,0,,,,,
player,201712240nor,atl,BeasVi00,def_int_td,0,,,,,
player,201712240nor,atl,BeasVi00,def_int_long,0,,,,,
player,201712240nor,atl,BeasVi00,pass_defended,1,,,,,
player,201712240nor,atl,BeasVi00,sacks,0.0,,,,,
player,201712240nor,atl,BeasVi00,tackles_combined,2,,,,,
player,201712240nor,atl,BeasVi00,tackles_solo,2,,,,,
player,201712240nor,atl,BeasVi00,tackles_assists,0,,,,,
player,201712240nor,atl,BeasVi00,tackles_loss,1,,,,,
player,201712240nor,atl,BeasVi00,qb_hits,0,,,,,
player,201712240nor,atl,BeasVi00,fumbles_rec,0,,,,,
player,201712240nor,atl,BeasVi00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,BeasVi00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,BeasVi00,fumbles_forced,0,,,,,
player,201712240nor,atl,ColeDe00,def_int,0,,,,,
player,201712240nor,atl,ColeDe00,def_int_yds,0,,,,,
player,201712240nor,atl,ColeDe00,def_int_td,0,,,,,
player,201712240nor,atl,ColeDe00,def_int_long,0,,,,,
player,201712240nor,atl,ColeDe00,pass_defended,0,,,,,
player,201712240nor,atl,ColeDe00,sacks,0.0,,,,,
player,201712240nor,atl,ColeDe00,tackles_combined,2,,,,,
player,201712240nor,atl,ColeDe00,tackles_solo,2,,,,,
player,201712240nor,atl,ColeDe00,tackles_assists,0,,,,,
player,201712240nor,atl,ColeDe00,tackles_loss,0,,,,,
player,201712240nor,atl,ColeDe00,qb_hits,0,,,,,
player,201712240nor,atl,ColeDe00,fumbles_rec,0,,,,,
player,201712240nor,atl,ColeDe00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,ColeDe00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,ColeDe00,fumbles_forced,0,,,,,
player,201712240nor,atl,PoexDo00,def_int,0,,,,,
player,201712240nor,atl,PoexDo00,def_int_yds,0,,,,,
player,201712240nor,atl,PoexDo00,def_int_td,0,,,,,
player,201712240nor,atl,PoexDo00,def_int_long,0,,,,,
player,201712240nor,atl,PoexDo00,pass_defended,0,,,,,
player,201712240nor,atl,PoexDo00,sacks,0.0,,,,,
player,201712240nor,atl,PoexDo00,tackles_combined,2,,,,,
player,201712240nor,atl,PoexDo00,tackles_solo,1,,,,,
player,201712240nor,atl,PoexDo00,tackles_assists,1,,,,,
player,201712240nor,atl,PoexDo00,tackles_loss,0,,,,,
player,201712240nor,atl,PoexDo00,qb_hits,0,,,,,
player,201712240nor,atl,PoexDo00,fumbles_rec,0,,,,,
player,201712240nor,atl,PoexDo00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,PoexDo00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,PoexDo00,fumbles_forced,0,,,,,
player,201712240nor,atl,AlleRi00,def_int,0,,,,,
player,201712240nor,atl,AlleRi00,def_int_yds,0,,,,,
player,201712240nor,atl,AlleRi00,def_int_td,0,,,,,
player,201712240nor,atl,AlleRi00,def_int_long,0,,,,,
player,201712240nor,atl,AlleRi00,pass_defended,0,,,,,
player,201712240nor,atl,AlleRi00,sacks,0.0,,,,,
player,201712240nor,atl,AlleRi00,tackles_combined,1,,,,,
player,201712240nor,atl,AlleRi00,tackles_solo,1,,,,,
player,201712240nor,atl,AlleRi00,tackles_assists,0,,,,,
player,201712240nor,atl,AlleRi00,tackles_loss,0,,,,,
player,201712240nor,atl,AlleRi00,qb_hits,0,,,,,
player,201712240nor,atl,AlleRi00,fumbles_rec,0,,,,,
player,201712240nor,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,AlleRi00,fumbles_forced,0,,,,,
player,201712240nor,atl,ClayAd00,def_int,0,,,,,
player,201712240nor,atl,ClayAd00,def_int_yds,0,,,,,
player,201712240nor,atl,ClayAd00,def_int_td,0,,,,,
player,201712240nor,atl,ClayAd00,def_int_long,0,,,,,
player,201712240nor,atl,ClayAd00,pass_defended,0,,,,,
player,201712240nor,atl,ClayAd00,sacks,0.0,,,,,
player,201712240nor,atl,ClayAd00,tackles_combined,1,,,,,
player,201712240nor,atl,ClayAd00,tackles_solo,0,,,,,
player,201712240nor,atl,ClayAd00,tackles_assists,1,,,,,
player,201712240nor,atl,ClayAd00,tackles_loss,0,,,,,
player,201712240nor,atl,ClayAd00,qb_hits,1,,,,,
player,201712240nor,atl,ClayAd00,fumbles_rec,0,,,,,
player,201712240nor,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,ClayAd00,fumbles_forced,0,,,,,
player,201712240nor,atl,HarrJo02,def_int,0,,,,,
player,201712240nor,atl,HarrJo02,def_int_yds,0,,,,,
player,201712240nor,atl,HarrJo02,def_int_td,0,,,,,
player,201712240nor,atl,HarrJo02,def_int_long,0,,,,,
player,201712240nor,atl,HarrJo02,pass_defended,0,,,,,
player,201712240nor,atl,HarrJo02,sacks,0.0,,,,,
player,201712240nor,atl,HarrJo02,tackles_combined,1,,,,,
player,201712240nor,atl,HarrJo02,tackles_solo,1,,,,,
player,201712240nor,atl,HarrJo02,tackles_assists,0,,,,,
player,201712240nor,atl,HarrJo02,tackles_loss,0,,,,,
player,201712240nor,atl,HarrJo02,qb_hits,0,,,,,
player,201712240nor,atl,HarrJo02,fumbles_rec,0,,,,,
player,201712240nor,atl,HarrJo02,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,HarrJo02,fumbles_rec_td,0,,,,,
player,201712240nor,atl,HarrJo02,fumbles_forced,0,,,,,
player,201712240nor,atl,IshmKe00,def_int,0,,,,,
player,201712240nor,atl,IshmKe00,def_int_yds,0,,,,,
player,201712240nor,atl,IshmKe00,def_int_td,0,,,,,
player,201712240nor,atl,IshmKe00,def_int_long,0,,,,,
player,201712240nor,atl,IshmKe00,pass_defended,0,,,,,
player,201712240nor,atl,IshmKe00,sacks,0.0,,,,,
player,201712240nor,atl,IshmKe00,tackles_combined,1,,,,,
player,201712240nor,atl,IshmKe00,tackles_solo,0,,,,,
player,201712240nor,atl,IshmKe00,tackles_assists,1,,,,,
player,201712240nor,atl,IshmKe00,tackles_loss,0,,,,,
player,201712240nor,atl,IshmKe00,qb_hits,0,,,,,
player,201712240nor,atl,IshmKe00,fumbles_rec,0,,,,,
player,201712240nor,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,IshmKe00,fumbles_forced,0,,,,,
player,201712240nor,atl,ReynLa00,def_int,0,,,,,
player,201712240nor,atl,ReynLa00,def_int_yds,0,,,,,
player,201712240nor,atl,ReynLa00,def_int_td,0,,,,,
player,201712240nor,atl,ReynLa00,def_int_long,0,,,,,
player,201712240nor,atl,ReynLa00,pass_defended,0,,,,,
player,201712240nor,atl,ReynLa00,sacks,0.0,,,,,
player,201712240nor,atl,ReynLa00,tackles_combined,1,,,,,
player,201712240nor,atl,ReynLa00,tackles_solo,1,,,,,
player,201712240nor,atl,ReynLa00,tackles_assists,0,,,,,
player,201712240nor,atl,ReynLa00,tackles_loss,0,,,,,
player,201712240nor,atl,ReynLa00,qb_hits,0,,,,,
player,201712240nor,atl,ReynLa00,fumbles_rec,0,,,,,
player,201712240nor,atl,ReynLa00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,ReynLa00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,ReynLa00,fumbles_forced,0,,,,,
player,201712240nor,atl,ToilLe00,def_int,0,,,,,
player,201712240nor,atl,ToilLe00,def_int_yds,0,,,,,
player,201712240nor,atl,ToilLe00,def_int_td,0,,,,,
player,201712240nor,atl,ToilLe00,def_int_long,0,,,,,
player,201712240nor,atl,ToilLe00,pass_defended,0,,,,,
player,201712240nor,atl,ToilLe00,sacks,0.0,,,,,
player,201712240nor,atl,ToilLe00,tackles_combined,1,,,,,
player,201712240nor,atl,ToilLe00,tackles_solo,1,,,,,
player,201712240nor,atl,ToilLe00,tackles_assists,0,,,,,
player,201712240nor,atl,ToilLe00,tackles_loss,0,,,,,
player,201712240nor,atl,ToilLe00,qb_hits,0,,,,,
player,201712240nor,atl,ToilLe00,fumbles_rec,0,,,,,
player,201712240nor,atl,ToilLe00,fumbles_rec_yds,0,,,,,
player,201712240nor,atl,ToilLe00,fumbles_rec_td,0,,,,,
player,201712240nor,atl,ToilLe00,fumbles_forced,0,,,,,
player,201712240nor,nor,LattMa01,def_int,1,,,,,
player,201712240nor,nor,LattMa01,def_int_yds,0,,,,,
player,201712240nor,nor,LattMa01,def_int_td,0,,,,,
player,201712240nor,nor,LattMa01,def_int_long,0,,,,,
player,201712240nor,nor,LattMa01,pass_defended,4,,,,,
player,201712240nor,nor,LattMa01,sacks,0.0,,,,,
player,201712240nor,nor,LattMa01,tackles_combined,5,,,,,
player,201712240nor,nor,LattMa01,tackles_solo,4,,,,,
player,201712240nor,nor,LattMa01,tackles_assists,1,,,,,
player,201712240nor,nor,LattMa01,tackles_loss,0,,,,,
player,201712240nor,nor,LattMa01,qb_hits,0,,,,,
player,201712240nor,nor,LattMa01,fumbles_rec,0,,,,,
player,201712240nor,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201712240nor,nor,LattMa01,fumbles_forced,0,,,,,
player,201712240nor,nor,JordCa00,def_int,0,,,,,
player,201712240nor,nor,JordCa00,def_int_yds,0,,,,,
player,201712240nor,nor,JordCa00,def_int_td,0,,,,,
player,201712240nor,nor,JordCa00,def_int_long,0,,,,,
player,201712240nor,nor,JordCa00,pass_defended,0,,,,,
player,201712240nor,nor,JordCa00,sacks,2.0,,,,,
player,201712240nor,nor,JordCa00,tackles_combined,3,,,,,
player,201712240nor,nor,JordCa00,tackles_solo,3,,,,,
player,201712240nor,nor,JordCa00,tackles_assists,0,,,,,
player,201712240nor,nor,JordCa00,tackles_loss,2,,,,,
player,201712240nor,nor,JordCa00,qb_hits,4,,,,,
player,201712240nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201712240nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201712240nor,nor,JohnGe00,def_int,0,,,,,
player,201712240nor,nor,JohnGe00,def_int_yds,0,,,,,
player,201712240nor,nor,JohnGe00,def_int_td,0,,,,,
player,201712240nor,nor,JohnGe00,def_int_long,0,,,,,
player,201712240nor,nor,JohnGe00,pass_defended,0,,,,,
player,201712240nor,nor,JohnGe00,sacks,1.5,,,,,
player,201712240nor,nor,JohnGe00,tackles_combined,2,,,,,
player,201712240nor,nor,JohnGe00,tackles_solo,1,,,,,
player,201712240nor,nor,JohnGe00,tackles_assists,1,,,,,
player,201712240nor,nor,JohnGe00,tackles_loss,1,,,,,
player,201712240nor,nor,JohnGe00,qb_hits,3,,,,,
player,201712240nor,nor,JohnGe00,fumbles_rec,0,,,,,
player,201712240nor,nor,JohnGe00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,JohnGe00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,JohnGe00,fumbles_forced,0,,,,,
player,201712240nor,nor,RankSh00,def_int,0,,,,,
player,201712240nor,nor,RankSh00,def_int_yds,0,,,,,
player,201712240nor,nor,RankSh00,def_int_td,0,,,,,
player,201712240nor,nor,RankSh00,def_int_long,0,,,,,
player,201712240nor,nor,RankSh00,pass_defended,0,,,,,
player,201712240nor,nor,RankSh00,sacks,1.0,,,,,
player,201712240nor,nor,RankSh00,tackles_combined,3,,,,,
player,201712240nor,nor,RankSh00,tackles_solo,2,,,,,
player,201712240nor,nor,RankSh00,tackles_assists,1,,,,,
player,201712240nor,nor,RankSh00,tackles_loss,1,,,,,
player,201712240nor,nor,RankSh00,qb_hits,2,,,,,
player,201712240nor,nor,RankSh00,fumbles_rec,0,,,,,
player,201712240nor,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,RankSh00,fumbles_forced,0,,,,,
player,201712240nor,nor,OnyeDa00,def_int,0,,,,,
player,201712240nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201712240nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201712240nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201712240nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201712240nor,nor,OnyeDa00,sacks,0.5,,,,,
player,201712240nor,nor,OnyeDa00,tackles_combined,3,,,,,
player,201712240nor,nor,OnyeDa00,tackles_solo,2,,,,,
player,201712240nor,nor,OnyeDa00,tackles_assists,1,,,,,
player,201712240nor,nor,OnyeDa00,tackles_loss,0,,,,,
player,201712240nor,nor,OnyeDa00,qb_hits,2,,,,,
player,201712240nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201712240nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201712240nor,nor,RobeCr00,def_int,0,,,,,
player,201712240nor,nor,RobeCr00,def_int_yds,0,,,,,
player,201712240nor,nor,RobeCr00,def_int_td,0,,,,,
player,201712240nor,nor,RobeCr00,def_int_long,0,,,,,
player,201712240nor,nor,RobeCr00,pass_defended,0,,,,,
player,201712240nor,nor,RobeCr00,sacks,0.0,,,,,
player,201712240nor,nor,RobeCr00,tackles_combined,10,,,,,
player,201712240nor,nor,RobeCr00,tackles_solo,7,,,,,
player,201712240nor,nor,RobeCr00,tackles_assists,3,,,,,
player,201712240nor,nor,RobeCr00,tackles_loss,0,,,,,
player,201712240nor,nor,RobeCr00,qb_hits,0,,,,,
player,201712240nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201712240nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201712240nor,nor,WillMa06,def_int,0,,,,,
player,201712240nor,nor,WillMa06,def_int_yds,0,,,,,
player,201712240nor,nor,WillMa06,def_int_td,0,,,,,
player,201712240nor,nor,WillMa06,def_int_long,0,,,,,
player,201712240nor,nor,WillMa06,pass_defended,0,,,,,
player,201712240nor,nor,WillMa06,sacks,0.0,,,,,
player,201712240nor,nor,WillMa06,tackles_combined,6,,,,,
player,201712240nor,nor,WillMa06,tackles_solo,5,,,,,
player,201712240nor,nor,WillMa06,tackles_assists,1,,,,,
player,201712240nor,nor,WillMa06,tackles_loss,0,,,,,
player,201712240nor,nor,WillMa06,qb_hits,0,,,,,
player,201712240nor,nor,WillMa06,fumbles_rec,0,,,,,
player,201712240nor,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201712240nor,nor,WillMa06,fumbles_forced,0,,,,,
player,201712240nor,nor,CrawKe02,def_int,0,,,,,
player,201712240nor,nor,CrawKe02,def_int_yds,0,,,,,
player,201712240nor,nor,CrawKe02,def_int_td,0,,,,,
player,201712240nor,nor,CrawKe02,def_int_long,0,,,,,
player,201712240nor,nor,CrawKe02,pass_defended,2,,,,,
player,201712240nor,nor,CrawKe02,sacks,0.0,,,,,
player,201712240nor,nor,CrawKe02,tackles_combined,5,,,,,
player,201712240nor,nor,CrawKe02,tackles_solo,4,,,,,
player,201712240nor,nor,CrawKe02,tackles_assists,1,,,,,
player,201712240nor,nor,CrawKe02,tackles_loss,0,,,,,
player,201712240nor,nor,CrawKe02,qb_hits,0,,,,,
player,201712240nor,nor,CrawKe02,fumbles_rec,0,,,,,
player,201712240nor,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201712240nor,nor,CrawKe02,fumbles_forced,0,,,,,
player,201712240nor,nor,TeoxMa00,def_int,0,,,,,
player,201712240nor,nor,TeoxMa00,def_int_yds,0,,,,,
player,201712240nor,nor,TeoxMa00,def_int_td,0,,,,,
player,201712240nor,nor,TeoxMa00,def_int_long,0,,,,,
player,201712240nor,nor,TeoxMa00,pass_defended,0,,,,,
player,201712240nor,nor,TeoxMa00,sacks,0.0,,,,,
player,201712240nor,nor,TeoxMa00,tackles_combined,4,,,,,
player,201712240nor,nor,TeoxMa00,tackles_solo,3,,,,,
player,201712240nor,nor,TeoxMa00,tackles_assists,1,,,,,
player,201712240nor,nor,TeoxMa00,tackles_loss,2,,,,,
player,201712240nor,nor,TeoxMa00,qb_hits,0,,,,,
player,201712240nor,nor,TeoxMa00,fumbles_rec,1,,,,,
player,201712240nor,nor,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,TeoxMa00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,TeoxMa00,fumbles_forced,0,,,,,
player,201712240nor,nor,BellVo00,def_int,0,,,,,
player,201712240nor,nor,BellVo00,def_int_yds,0,,,,,
player,201712240nor,nor,BellVo00,def_int_td,0,,,,,
player,201712240nor,nor,BellVo00,def_int_long,0,,,,,
player,201712240nor,nor,BellVo00,pass_defended,0,,,,,
player,201712240nor,nor,BellVo00,sacks,0.0,,,,,
player,201712240nor,nor,BellVo00,tackles_combined,3,,,,,
player,201712240nor,nor,BellVo00,tackles_solo,1,,,,,
player,201712240nor,nor,BellVo00,tackles_assists,2,,,,,
player,201712240nor,nor,BellVo00,tackles_loss,0,,,,,
player,201712240nor,nor,BellVo00,qb_hits,0,,,,,
player,201712240nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201712240nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201712240nor,nor,DaviTy01,def_int,0,,,,,
player,201712240nor,nor,DaviTy01,def_int_yds,0,,,,,
player,201712240nor,nor,DaviTy01,def_int_td,0,,,,,
player,201712240nor,nor,DaviTy01,def_int_long,0,,,,,
player,201712240nor,nor,DaviTy01,pass_defended,0,,,,,
player,201712240nor,nor,DaviTy01,sacks,0.0,,,,,
player,201712240nor,nor,DaviTy01,tackles_combined,3,,,,,
player,201712240nor,nor,DaviTy01,tackles_solo,3,,,,,
player,201712240nor,nor,DaviTy01,tackles_assists,0,,,,,
player,201712240nor,nor,DaviTy01,tackles_loss,1,,,,,
player,201712240nor,nor,DaviTy01,qb_hits,0,,,,,
player,201712240nor,nor,DaviTy01,fumbles_rec,0,,,,,
player,201712240nor,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201712240nor,nor,DaviTy01,fumbles_forced,1,,,,,
player,201712240nor,nor,HardJu01,def_int,0,,,,,
player,201712240nor,nor,HardJu01,def_int_yds,0,,,,,
player,201712240nor,nor,HardJu01,def_int_td,0,,,,,
player,201712240nor,nor,HardJu01,def_int_long,0,,,,,
player,201712240nor,nor,HardJu01,pass_defended,0,,,,,
player,201712240nor,nor,HardJu01,sacks,0.0,,,,,
player,201712240nor,nor,HardJu01,tackles_combined,2,,,,,
player,201712240nor,nor,HardJu01,tackles_solo,2,,,,,
player,201712240nor,nor,HardJu01,tackles_assists,0,,,,,
player,201712240nor,nor,HardJu01,tackles_loss,0,,,,,
player,201712240nor,nor,HardJu01,qb_hits,0,,,,,
player,201712240nor,nor,HardJu01,fumbles_rec,0,,,,,
player,201712240nor,nor,HardJu01,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,HardJu01,fumbles_rec_td,0,,,,,
player,201712240nor,nor,HardJu01,fumbles_forced,0,,,,,
player,201712240nor,nor,KikaHa00,def_int,0,,,,,
player,201712240nor,nor,KikaHa00,def_int_yds,0,,,,,
player,201712240nor,nor,KikaHa00,def_int_td,0,,,,,
player,201712240nor,nor,KikaHa00,def_int_long,0,,,,,
player,201712240nor,nor,KikaHa00,pass_defended,1,,,,,
player,201712240nor,nor,KikaHa00,sacks,0.0,,,,,
player,201712240nor,nor,KikaHa00,tackles_combined,2,,,,,
player,201712240nor,nor,KikaHa00,tackles_solo,0,,,,,
player,201712240nor,nor,KikaHa00,tackles_assists,2,,,,,
player,201712240nor,nor,KikaHa00,tackles_loss,0,,,,,
player,201712240nor,nor,KikaHa00,qb_hits,0,,,,,
player,201712240nor,nor,KikaHa00,fumbles_rec,0,,,,,
player,201712240nor,nor,KikaHa00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,KikaHa00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,KikaHa00,fumbles_forced,0,,,,,
player,201712240nor,nor,BanjCh00,def_int,0,,,,,
player,201712240nor,nor,BanjCh00,def_int_yds,0,,,,,
player,201712240nor,nor,BanjCh00,def_int_td,0,,,,,
player,201712240nor,nor,BanjCh00,def_int_long,0,,,,,
player,201712240nor,nor,BanjCh00,pass_defended,0,,,,,
player,201712240nor,nor,BanjCh00,sacks,0.0,,,,,
player,201712240nor,nor,BanjCh00,tackles_combined,1,,,,,
player,201712240nor,nor,BanjCh00,tackles_solo,1,,,,,
player,201712240nor,nor,BanjCh00,tackles_assists,0,,,,,
player,201712240nor,nor,BanjCh00,tackles_loss,0,,,,,
player,201712240nor,nor,BanjCh00,qb_hits,0,,,,,
player,201712240nor,nor,BanjCh00,fumbles_rec,0,,,,,
player,201712240nor,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,BanjCh00,fumbles_forced,0,,,,,
player,201712240nor,nor,BushRa00,def_int,0,,,,,
player,201712240nor,nor,BushRa00,def_int_yds,0,,,,,
player,201712240nor,nor,BushRa00,def_int_td,0,,,,,
player,201712240nor,nor,BushRa00,def_int_long,0,,,,,
player,201712240nor,nor,BushRa00,pass_defended,0,,,,,
player,201712240nor,nor,BushRa00,sacks,0.0,,,,,
player,201712240nor,nor,BushRa00,tackles_combined,1,,,,,
player,201712240nor,nor,BushRa00,tackles_solo,1,,,,,
player,201712240nor,nor,BushRa00,tackles_assists,0,,,,,
player,201712240nor,nor,BushRa00,tackles_loss,0,,,,,
player,201712240nor,nor,BushRa00,qb_hits,0,,,,,
player,201712240nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201712240nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201712240nor,nor,MautMi00,def_int,0,,,,,
player,201712240nor,nor,MautMi00,def_int_yds,0,,,,,
player,201712240nor,nor,MautMi00,def_int_td,0,,,,,
player,201712240nor,nor,MautMi00,def_int_long,0,,,,,
player,201712240nor,nor,MautMi00,pass_defended,0,,,,,
player,201712240nor,nor,MautMi00,sacks,0.0,,,,,
player,201712240nor,nor,MautMi00,tackles_combined,1,,,,,
player,201712240nor,nor,MautMi00,tackles_solo,1,,,,,
player,201712240nor,nor,MautMi00,tackles_assists,0,,,,,
player,201712240nor,nor,MautMi00,tackles_loss,0,,,,,
player,201712240nor,nor,MautMi00,qb_hits,0,,,,,
player,201712240nor,nor,MautMi00,fumbles_rec,0,,,,,
player,201712240nor,nor,MautMi00,fumbles_rec_yds,0,,,,,
player,201712240nor,nor,MautMi00,fumbles_rec_td,0,,,,,
player,201712240nor,nor,MautMi00,fumbles_forced,0,,,,,
player,201712240nor,nor,PhilJo00,def_int,0,,,,,
player,201712240nor,nor,PhilJo00,def_int_yds,0,,,,,
