game,2017,13,20171203,201712030crd,ram,"Los Angeles Rams",32,crd,"Arizona Cardinals",16
player,201712030crd,ram,DonaAa00,tackles_assists,0,,,,,
player,201712030crd,ram,DonaAa00,tackles_loss,2,,,,,
player,201712030crd,ram,DonaAa00,qb_hits,2,,,,,
player,201712030crd,ram,DonaAa00,fumbles_rec,0,,,,,
player,201712030crd,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,DonaAa00,fumbles_forced,0,,,,,
player,201712030crd,ram,QuinRo00,def_int,0,,,,,
player,201712030crd,ram,QuinRo00,def_int_yds,0,,,,,
player,201712030crd,ram,QuinRo00,def_int_td,0,,,,,
player,201712030crd,ram,QuinRo00,def_int_long,0,,,,,
player,201712030crd,ram,QuinRo00,pass_defended,0,,,,,
player,201712030crd,ram,QuinRo00,sacks,2.0,,,,,
player,201712030crd,ram,QuinRo00,tackles_combined,3,,,,,
player,201712030crd,ram,QuinRo00,tackles_solo,3,,,,,
player,201712030crd,ram,QuinRo00,tackles_assists,0,,,,,
player,201712030crd,ram,QuinRo00,tackles_loss,2,,,,,
player,201712030crd,ram,QuinRo00,qb_hits,2,,,,,
player,201712030crd,ram,QuinRo00,fumbles_rec,0,,,,,
player,201712030crd,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,QuinRo00,fumbles_forced,0,,,,,
player,201712030crd,ram,LongMa00,def_int,0,,,,,
player,201712030crd,ram,LongMa00,def_int_yds,0,,,,,
player,201712030crd,ram,LongMa00,def_int_td,0,,,,,
player,201712030crd,ram,LongMa00,def_int_long,0,,,,,
player,201712030crd,ram,LongMa00,pass_defended,0,,,,,
player,201712030crd,ram,LongMa00,sacks,1.0,,,,,
player,201712030crd,ram,LongMa00,tackles_combined,3,,,,,
player,201712030crd,ram,LongMa00,tackles_solo,3,,,,,
player,201712030crd,ram,LongMa00,tackles_assists,0,,,,,
player,201712030crd,ram,LongMa00,tackles_loss,1,,,,,
player,201712030crd,ram,LongMa00,qb_hits,2,,,,,
player,201712030crd,ram,LongMa00,fumbles_rec,0,,,,,
player,201712030crd,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,LongMa00,fumbles_forced,0,,,,,
player,201712030crd,ram,JohnTr05,def_int,0,,,,,
player,201712030crd,ram,JohnTr05,def_int_yds,0,,,,,
player,201712030crd,ram,JohnTr05,def_int_td,0,,,,,
player,201712030crd,ram,JohnTr05,def_int_long,0,,,,,
player,201712030crd,ram,JohnTr05,pass_defended,1,,,,,
player,201712030crd,ram,JohnTr05,sacks,0.0,,,,,
player,201712030crd,ram,JohnTr05,tackles_combined,7,,,,,
player,201712030crd,ram,JohnTr05,tackles_solo,7,,,,,
player,201712030crd,ram,JohnTr05,tackles_assists,0,,,,,
player,201712030crd,ram,JohnTr05,tackles_loss,0,,,,,
player,201712030crd,ram,JohnTr05,qb_hits,0,,,,,
player,201712030crd,ram,JohnTr05,fumbles_rec,0,,,,,
player,201712030crd,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201712030crd,ram,JohnTr05,fumbles_forced,0,,,,,
player,201712030crd,ram,JohnJo10,def_int,0,,,,,
player,201712030crd,ram,JohnJo10,def_int_yds,0,,,,,
player,201712030crd,ram,JohnJo10,def_int_td,0,,,,,
player,201712030crd,ram,JohnJo10,def_int_long,0,,,,,
player,201712030crd,ram,JohnJo10,pass_defended,2,,,,,
player,201712030crd,ram,JohnJo10,sacks,0.0,,,,,
player,201712030crd,ram,JohnJo10,tackles_combined,6,,,,,
player,201712030crd,ram,JohnJo10,tackles_solo,5,,,,,
player,201712030crd,ram,JohnJo10,tackles_assists,1,,,,,
player,201712030crd,ram,JohnJo10,tackles_loss,0,,,,,
player,201712030crd,ram,JohnJo10,qb_hits,0,,,,,
player,201712030crd,ram,JohnJo10,fumbles_rec,0,,,,,
player,201712030crd,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201712030crd,ram,JohnJo10,fumbles_forced,0,,,,,
player,201712030crd,ram,EbukSa00,def_int,0,,,,,
player,201712030crd,ram,EbukSa00,def_int_yds,0,,,,,
player,201712030crd,ram,EbukSa00,def_int_td,0,,,,,
player,201712030crd,ram,EbukSa00,def_int_long,0,,,,,
player,201712030crd,ram,EbukSa00,pass_defended,0,,,,,
player,201712030crd,ram,EbukSa00,sacks,0.0,,,,,
player,201712030crd,ram,EbukSa00,tackles_combined,5,,,,,
player,201712030crd,ram,EbukSa00,tackles_solo,5,,,,,
player,201712030crd,ram,EbukSa00,tackles_assists,0,,,,,
player,201712030crd,ram,EbukSa00,tackles_loss,0,,,,,
player,201712030crd,ram,EbukSa00,qb_hits,0,,,,,
player,201712030crd,ram,EbukSa00,fumbles_rec,0,,,,,
player,201712030crd,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,EbukSa00,fumbles_forced,0,,,,,
player,201712030crd,ram,BrocMi00,def_int,0,,,,,
player,201712030crd,ram,BrocMi00,def_int_yds,0,,,,,
player,201712030crd,ram,BrocMi00,def_int_td,0,,,,,
player,201712030crd,ram,BrocMi00,def_int_long,0,,,,,
player,201712030crd,ram,BrocMi00,pass_defended,0,,,,,
player,201712030crd,ram,BrocMi00,sacks,0.0,,,,,
player,201712030crd,ram,BrocMi00,tackles_combined,3,,,,,
player,201712030crd,ram,BrocMi00,tackles_solo,3,,,,,
player,201712030crd,ram,BrocMi00,tackles_assists,0,,,,,
player,201712030crd,ram,BrocMi00,tackles_loss,0,,,,,
player,201712030crd,ram,BrocMi00,qb_hits,0,,,,,
player,201712030crd,ram,BrocMi00,fumbles_rec,0,,,,,
player,201712030crd,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,BrocMi00,fumbles_forced,0,,,,,
player,201712030crd,ram,BarrMa00,def_int,0,,,,,
player,201712030crd,ram,BarrMa00,def_int_yds,0,,,,,
player,201712030crd,ram,BarrMa00,def_int_td,0,,,,,
player,201712030crd,ram,BarrMa00,def_int_long,0,,,,,
player,201712030crd,ram,BarrMa00,pass_defended,0,,,,,
player,201712030crd,ram,BarrMa00,sacks,0.0,,,,,
player,201712030crd,ram,BarrMa00,tackles_combined,2,,,,,
player,201712030crd,ram,BarrMa00,tackles_solo,2,,,,,
player,201712030crd,ram,BarrMa00,tackles_assists,0,,,,,
player,201712030crd,ram,BarrMa00,tackles_loss,0,,,,,
player,201712030crd,ram,BarrMa00,qb_hits,0,,,,,
player,201712030crd,ram,BarrMa00,fumbles_rec,0,,,,,
player,201712030crd,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,BarrMa00,fumbles_forced,0,,,,,
player,201712030crd,ram,FoxxMo00,def_int,0,,,,,
player,201712030crd,ram,FoxxMo00,def_int_yds,0,,,,,
player,201712030crd,ram,FoxxMo00,def_int_td,0,,,,,
player,201712030crd,ram,FoxxMo00,def_int_long,0,,,,,
player,201712030crd,ram,FoxxMo00,pass_defended,0,,,,,
player,201712030crd,ram,FoxxMo00,sacks,0.0,,,,,
player,201712030crd,ram,FoxxMo00,tackles_combined,2,,,,,
player,201712030crd,ram,FoxxMo00,tackles_solo,2,,,,,
player,201712030crd,ram,FoxxMo00,tackles_assists,0,,,,,
player,201712030crd,ram,FoxxMo00,tackles_loss,0,,,,,
player,201712030crd,ram,FoxxMo00,qb_hits,0,,,,,
player,201712030crd,ram,FoxxMo00,fumbles_rec,0,,,,,
player,201712030crd,ram,FoxxMo00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,FoxxMo00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,FoxxMo00,fumbles_forced,0,,,,,
player,201712030crd,ram,RobeNi00,def_int,0,,,,,
player,201712030crd,ram,RobeNi00,def_int_yds,0,,,,,
player,201712030crd,ram,RobeNi00,def_int_td,0,,,,,
player,201712030crd,ram,RobeNi00,def_int_long,0,,,,,
player,201712030crd,ram,RobeNi00,pass_defended,1,,,,,
player,201712030crd,ram,RobeNi00,sacks,0.0,,,,,
player,201712030crd,ram,RobeNi00,tackles_combined,2,,,,,
player,201712030crd,ram,RobeNi00,tackles_solo,2,,,,,
player,201712030crd,ram,RobeNi00,tackles_assists,0,,,,,
player,201712030crd,ram,RobeNi00,tackles_loss,0,,,,,
player,201712030crd,ram,RobeNi00,qb_hits,0,,,,,
player,201712030crd,ram,RobeNi00,fumbles_rec,0,,,,,
player,201712030crd,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,RobeNi00,fumbles_forced,0,,,,,
player,201712030crd,ram,WebsKa00,def_int,0,,,,,
player,201712030crd,ram,WebsKa00,def_int_yds,0,,,,,
player,201712030crd,ram,WebsKa00,def_int_td,0,,,,,
player,201712030crd,ram,WebsKa00,def_int_long,0,,,,,
player,201712030crd,ram,WebsKa00,pass_defended,0,,,,,
player,201712030crd,ram,WebsKa00,sacks,0.0,,,,,
player,201712030crd,ram,WebsKa00,tackles_combined,2,,,,,
player,201712030crd,ram,WebsKa00,tackles_solo,2,,,,,
player,201712030crd,ram,WebsKa00,tackles_assists,0,,,,,
player,201712030crd,ram,WebsKa00,tackles_loss,0,,,,,
player,201712030crd,ram,WebsKa00,qb_hits,0,,,,,
player,201712030crd,ram,WebsKa00,fumbles_rec,0,,,,,
player,201712030crd,ram,WebsKa00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,WebsKa00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,WebsKa00,fumbles_forced,0,,,,,
player,201712030crd,ram,ChriMa00,def_int,0,,,,,
player,201712030crd,ram,ChriMa00,def_int_yds,0,,,,,
player,201712030crd,ram,ChriMa00,def_int_td,0,,,,,
player,201712030crd,ram,ChriMa00,def_int_long,0,,,,,
player,201712030crd,ram,ChriMa00,pass_defended,0,,,,,
player,201712030crd,ram,ChriMa00,sacks,0.0,,,,,
player,201712030crd,ram,ChriMa00,tackles_combined,1,,,,,
player,201712030crd,ram,ChriMa00,tackles_solo,0,,,,,
player,201712030crd,ram,ChriMa00,tackles_assists,1,,,,,
player,201712030crd,ram,ChriMa00,tackles_loss,0,,,,,
player,201712030crd,ram,ChriMa00,qb_hits,0,,,,,
player,201712030crd,ram,ChriMa00,fumbles_rec,0,,,,,
player,201712030crd,ram,ChriMa00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,ChriMa00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,ChriMa00,fumbles_forced,0,,,,,
player,201712030crd,ram,HageBr00,def_int,0,,,,,
player,201712030crd,ram,HageBr00,def_int_yds,0,,,,,
player,201712030crd,ram,HageBr00,def_int_td,0,,,,,
player,201712030crd,ram,HageBr00,def_int_long,0,,,,,
player,201712030crd,ram,HageBr00,pass_defended,1,,,,,
player,201712030crd,ram,HageBr00,sacks,0.0,,,,,
player,201712030crd,ram,HageBr00,tackles_combined,1,,,,,
player,201712030crd,ram,HageBr00,tackles_solo,1,,,,,
player,201712030crd,ram,HageBr00,tackles_assists,0,,,,,
player,201712030crd,ram,HageBr00,tackles_loss,0,,,,,
player,201712030crd,ram,HageBr00,qb_hits,1,,,,,
player,201712030crd,ram,HageBr00,fumbles_rec,0,,,,,
player,201712030crd,ram,HageBr00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,HageBr00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,HageBr00,fumbles_forced,0,,,,,
player,201712030crd,ram,HatfDo00,def_int,0,,,,,
player,201712030crd,ram,HatfDo00,def_int_yds,0,,,,,
player,201712030crd,ram,HatfDo00,def_int_td,0,,,,,
player,201712030crd,ram,HatfDo00,def_int_long,0,,,,,
player,201712030crd,ram,HatfDo00,pass_defended,0,,,,,
player,201712030crd,ram,HatfDo00,sacks,0.0,,,,,
player,201712030crd,ram,HatfDo00,tackles_combined,1,,,,,
player,201712030crd,ram,HatfDo00,tackles_solo,0,,,,,
player,201712030crd,ram,HatfDo00,tackles_assists,1,,,,,
player,201712030crd,ram,HatfDo00,tackles_loss,0,,,,,
player,201712030crd,ram,HatfDo00,qb_hits,0,,,,,
player,201712030crd,ram,HatfDo00,fumbles_rec,0,,,,,
player,201712030crd,ram,HatfDo00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,HatfDo00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,HatfDo00,fumbles_forced,0,,,,,
player,201712030crd,ram,HigbTy00,def_int,0,,,,,
player,201712030crd,ram,HigbTy00,def_int_yds,0,,,,,
player,201712030crd,ram,HigbTy00,def_int_td,0,,,,,
player,201712030crd,ram,HigbTy00,def_int_long,0,,,,,
player,201712030crd,ram,HigbTy00,pass_defended,0,,,,,
player,201712030crd,ram,HigbTy00,sacks,0.0,,,,,
player,201712030crd,ram,HigbTy00,tackles_combined,1,,,,,
player,201712030crd,ram,HigbTy00,tackles_solo,1,,,,,
player,201712030crd,ram,HigbTy00,tackles_assists,0,,,,,
player,201712030crd,ram,HigbTy00,tackles_loss,0,,,,,
player,201712030crd,ram,HigbTy00,qb_hits,0,,,,,
player,201712030crd,ram,HigbTy00,fumbles_rec,0,,,,,
player,201712030crd,ram,HigbTy00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,HigbTy00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,HigbTy00,fumbles_forced,0,,,,,
player,201712030crd,ram,ThomCa02,def_int,0,,,,,
player,201712030crd,ram,ThomCa02,def_int_yds,0,,,,,
player,201712030crd,ram,ThomCa02,def_int_td,0,,,,,
player,201712030crd,ram,ThomCa02,def_int_long,0,,,,,
player,201712030crd,ram,ThomCa02,pass_defended,0,,,,,
player,201712030crd,ram,ThomCa02,sacks,0.0,,,,,
player,201712030crd,ram,ThomCa02,tackles_combined,1,,,,,
player,201712030crd,ram,ThomCa02,tackles_solo,1,,,,,
player,201712030crd,ram,ThomCa02,tackles_assists,0,,,,,
player,201712030crd,ram,ThomCa02,tackles_loss,0,,,,,
player,201712030crd,ram,ThomCa02,qb_hits,0,,,,,
player,201712030crd,ram,ThomCa02,fumbles_rec,0,,,,,
player,201712030crd,ram,ThomCa02,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,ThomCa02,fumbles_rec_td,0,,,,,
player,201712030crd,ram,ThomCa02,fumbles_forced,0,,,,,
player,201712030crd,ram,LittCo01,def_int,0,,,,,
player,201712030crd,ram,LittCo01,def_int_yds,0,,,,,
player,201712030crd,ram,LittCo01,def_int_td,0,,,,,
player,201712030crd,ram,LittCo01,def_int_long,0,,,,,
player,201712030crd,ram,LittCo01,pass_defended,0,,,,,
player,201712030crd,ram,LittCo01,sacks,0.0,,,,,
player,201712030crd,ram,LittCo01,tackles_combined,0,,,,,
player,201712030crd,ram,LittCo01,tackles_solo,0,,,,,
player,201712030crd,ram,LittCo01,tackles_assists,0,,,,,
player,201712030crd,ram,LittCo01,tackles_loss,2,,,,,
player,201712030crd,ram,LittCo01,qb_hits,2,,,,,
player,201712030crd,ram,LittCo01,fumbles_rec,0,,,,,
player,201712030crd,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201712030crd,ram,LittCo01,fumbles_forced,0,,,,,
player,201712030crd,crd,MartKa00,def_int,1,,,,,
player,201712030crd,crd,MartKa00,def_int_yds,7,,,,,
player,201712030crd,crd,MartKa00,def_int_td,0,,,,,
player,201712030crd,crd,MartKa00,def_int_long,7,,,,,
player,201712030crd,crd,MartKa00,pass_defended,1,,,,,
player,201712030crd,crd,MartKa00,sacks,0.0,,,,,
player,201712030crd,crd,MartKa00,tackles_combined,1,,,,,
player,201712030crd,crd,MartKa00,tackles_solo,1,,,,,
player,201712030crd,crd,MartKa00,tackles_assists,0,,,,,
player,201712030crd,crd,MartKa00,tackles_loss,0,,,,,
player,201712030crd,crd,MartKa00,qb_hits,0,,,,,
player,201712030crd,crd,MartKa00,fumbles_rec,0,,,,,
player,201712030crd,crd,MartKa00,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,MartKa00,fumbles_rec_td,0,,,,,
player,201712030crd,crd,MartKa00,fumbles_forced,0,,,,,
player,201712030crd,crd,JoneCh03,def_int,0,,,,,
player,201712030crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201712030crd,crd,JoneCh03,def_int_td,0,,,,,
player,201712030crd,crd,JoneCh03,def_int_long,0,,,,,
player,201712030crd,crd,JoneCh03,pass_defended,0,,,,,
player,201712030crd,crd,JoneCh03,sacks,1.0,,,,,
player,201712030crd,crd,JoneCh03,tackles_combined,4,,,,,
player,201712030crd,crd,JoneCh03,tackles_solo,4,,,,,
player,201712030crd,crd,JoneCh03,tackles_assists,0,,,,,
player,201712030crd,crd,JoneCh03,tackles_loss,1,,,,,
player,201712030crd,crd,JoneCh03,qb_hits,3,,,,,
player,201712030crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201712030crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201712030crd,crd,JoneCh03,fumbles_forced,1,,,,,
player,201712030crd,crd,BakeBu00,def_int,0,,,,,
player,201712030crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201712030crd,crd,BakeBu00,def_int_td,0,,,,,
player,201712030crd,crd,BakeBu00,def_int_long,0,,,,,
player,201712030crd,crd,BakeBu00,pass_defended,1,,,,,
player,201712030crd,crd,BakeBu00,sacks,0.0,,,,,
player,201712030crd,crd,BakeBu00,tackles_combined,9,,,,,
player,201712030crd,crd,BakeBu00,tackles_solo,8,,,,,
player,201712030crd,crd,BakeBu00,tackles_assists,1,,,,,
player,201712030crd,crd,BakeBu00,tackles_loss,1,,,,,
player,201712030crd,crd,BakeBu00,qb_hits,0,,,,,
player,201712030crd,crd,BakeBu00,fumbles_rec,0,,,,,
player,201712030crd,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201712030crd,crd,BakeBu00,fumbles_forced,0,,,,,
player,201712030crd,crd,ByneJo00,def_int,0,,,,,
player,201712030crd,crd,ByneJo00,def_int_yds,0,,,,,
player,201712030crd,crd,ByneJo00,def_int_td,0,,,,,
player,201712030crd,crd,ByneJo00,def_int_long,0,,,,,
player,201712030crd,crd,ByneJo00,pass_defended,1,,,,,
player,201712030crd,crd,ByneJo00,sacks,0.0,,,,,
player,201712030crd,crd,ByneJo00,tackles_combined,8,,,,,
player,201712030crd,crd,ByneJo00,tackles_solo,8,,,,,
player,201712030crd,crd,ByneJo00,tackles_assists,0,,,,,
player,201712030crd,crd,ByneJo00,tackles_loss,1,,,,,
player,201712030crd,crd,ByneJo00,qb_hits,0,,,,,
player,201712030crd,crd,ByneJo00,fumbles_rec,0,,,,,
player,201712030crd,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201712030crd,crd,ByneJo00,fumbles_forced,0,,,,,
player,201712030crd,crd,DansKa20,def_int,0,,,,,
player,201712030crd,crd,DansKa20,def_int_yds,0,,,,,
player,201712030crd,crd,DansKa20,def_int_td,0,,,,,
player,201712030crd,crd,DansKa20,def_int_long,0,,,,,
player,201712030crd,crd,DansKa20,pass_defended,0,,,,,
player,201712030crd,crd,DansKa20,sacks,0.0,,,,,
player,201712030crd,crd,DansKa20,tackles_combined,6,,,,,
player,201712030crd,crd,DansKa20,tackles_solo,6,,,,,
player,201712030crd,crd,DansKa20,tackles_assists,0,,,,,
player,201712030crd,crd,DansKa20,tackles_loss,1,,,,,
player,201712030crd,crd,DansKa20,qb_hits,0,,,,,
player,201712030crd,crd,DansKa20,fumbles_rec,0,,,,,
player,201712030crd,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201712030crd,crd,DansKa20,fumbles_forced,0,,,,,
player,201712030crd,crd,MathTy00,def_int,0,,,,,
player,201712030crd,crd,MathTy00,def_int_yds,0,,,,,
player,201712030crd,crd,MathTy00,def_int_td,0,,,,,
player,201712030crd,crd,MathTy00,def_int_long,0,,,,,
player,201712030crd,crd,MathTy00,pass_defended,0,,,,,
player,201712030crd,crd,MathTy00,sacks,0.0,,,,,
player,201712030crd,crd,MathTy00,tackles_combined,5,,,,,
player,201712030crd,crd,MathTy00,tackles_solo,5,,,,,
player,201712030crd,crd,MathTy00,tackles_assists,0,,,,,
player,201712030crd,crd,MathTy00,tackles_loss,1,,,,,
player,201712030crd,crd,MathTy00,qb_hits,0,,,,,
player,201712030crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201712030crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201712030crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201712030crd,crd,WillTr99,def_int,0,,,,,
player,201712030crd,crd,WillTr99,def_int_yds,0,,,,,
player,201712030crd,crd,WillTr99,def_int_td,0,,,,,
player,201712030crd,crd,WillTr99,def_int_long,0,,,,,
player,201712030crd,crd,WillTr99,pass_defended,0,,,,,
player,201712030crd,crd,WillTr99,sacks,0.0,,,,,
player,201712030crd,crd,WillTr99,tackles_combined,5,,,,,
player,201712030crd,crd,WillTr99,tackles_solo,5,,,,,
player,201712030crd,crd,WillTr99,tackles_assists,0,,,,,
player,201712030crd,crd,WillTr99,tackles_loss,0,,,,,
player,201712030crd,crd,WillTr99,qb_hits,0,,,,,
player,201712030crd,crd,WillTr99,fumbles_rec,0,,,,,
player,201712030crd,crd,WillTr99,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,WillTr99,fumbles_rec_td,0,,,,,
player,201712030crd,crd,WillTr99,fumbles_forced,0,,,,,
player,201712030crd,crd,BethAn20,def_int,0,,,,,
player,201712030crd,crd,BethAn20,def_int_yds,0,,,,,
player,201712030crd,crd,BethAn20,def_int_td,0,,,,,
player,201712030crd,crd,BethAn20,def_int_long,0,,,,,
player,201712030crd,crd,BethAn20,pass_defended,0,,,,,
player,201712030crd,crd,BethAn20,sacks,0.0,,,,,
player,201712030crd,crd,BethAn20,tackles_combined,4,,,,,
player,201712030crd,crd,BethAn20,tackles_solo,3,,,,,
player,201712030crd,crd,BethAn20,tackles_assists,1,,,,,
player,201712030crd,crd,BethAn20,tackles_loss,0,,,,,
player,201712030crd,crd,BethAn20,qb_hits,0,,,,,
player,201712030crd,crd,BethAn20,fumbles_rec,0,,,,,
player,201712030crd,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201712030crd,crd,BethAn20,fumbles_forced,0,,,,,
player,201712030crd,crd,BrowJa03,def_int,0,,,,,
player,201712030crd,crd,BrowJa03,def_int_yds,0,,,,,
player,201712030crd,crd,BrowJa03,def_int_td,0,,,,,
player,201712030crd,crd,BrowJa03,def_int_long,0,,,,,
player,201712030crd,crd,BrowJa03,pass_defended,0,,,,,
player,201712030crd,crd,BrowJa03,sacks,0.0,,,,,
player,201712030crd,crd,BrowJa03,tackles_combined,2,,,,,
player,201712030crd,crd,BrowJa03,tackles_solo,2,,,,,
player,201712030crd,crd,BrowJa03,tackles_assists,0,,,,,
player,201712030crd,crd,BrowJa03,tackles_loss,0,,,,,
player,201712030crd,crd,BrowJa03,qb_hits,0,,,,,
player,201712030crd,crd,BrowJa03,fumbles_rec,0,,,,,
player,201712030crd,crd,BrowJa03,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,BrowJa03,fumbles_rec_td,0,,,,,
player,201712030crd,crd,BrowJa03,fumbles_forced,0,,,,,
player,201712030crd,crd,BethJu00,def_int,0,,,,,
player,201712030crd,crd,BethJu00,def_int_yds,0,,,,,
player,201712030crd,crd,BethJu00,def_int_td,0,,,,,
player,201712030crd,crd,BethJu00,def_int_long,0,,,,,
player,201712030crd,crd,BethJu00,pass_defended,0,,,,,
player,201712030crd,crd,BethJu00,sacks,0.0,,,,,
player,201712030crd,crd,BethJu00,tackles_combined,1,,,,,
player,201712030crd,crd,BethJu00,tackles_solo,1,,,,,
player,201712030crd,crd,BethJu00,tackles_assists,0,,,,,
player,201712030crd,crd,BethJu00,tackles_loss,0,,,,,
player,201712030crd,crd,BethJu00,qb_hits,0,,,,,
player,201712030crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201712030crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201712030crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201712030crd,crd,DresJu20,def_int,0,,,,,
player,201712030crd,crd,DresJu20,def_int_yds,0,,,,,
player,201712030crd,crd,DresJu20,def_int_td,0,,,,,
player,201712030crd,crd,DresJu20,def_int_long,0,,,,,
player,201712030crd,crd,DresJu20,pass_defended,0,,,,,
player,201712030crd,crd,DresJu20,sacks,0.0,,,,,
player,201712030crd,crd,DresJu20,tackles_combined,1,,,,,
player,201712030crd,crd,DresJu20,tackles_solo,1,,,,,
player,201712030crd,crd,DresJu20,tackles_assists,0,,,,,
player,201712030crd,crd,DresJu20,tackles_loss,0,,,,,
player,201712030crd,crd,DresJu20,qb_hits,0,,,,,
player,201712030crd,crd,DresJu20,fumbles_rec,0,,,,,
player,201712030crd,crd,DresJu20,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,DresJu20,fumbles_rec_td,0,,,,,
player,201712030crd,crd,DresJu20,fumbles_forced,0,,,,,
player,201712030crd,crd,GuntRo00,def_int,0,,,,,
player,201712030crd,crd,GuntRo00,def_int_yds,0,,,,,
player,201712030crd,crd,GuntRo00,def_int_td,0,,,,,
player,201712030crd,crd,GuntRo00,def_int_long,0,,,,,
player,201712030crd,crd,GuntRo00,pass_defended,0,,,,,
player,201712030crd,crd,GuntRo00,sacks,0.0,,,,,
player,201712030crd,crd,GuntRo00,tackles_combined,1,,,,,
player,201712030crd,crd,GuntRo00,tackles_solo,1,,,,,
player,201712030crd,crd,GuntRo00,tackles_assists,0,,,,,
player,201712030crd,crd,GuntRo00,tackles_loss,0,,,,,
player,201712030crd,crd,GuntRo00,qb_hits,0,,,,,
player,201712030crd,crd,GuntRo00,fumbles_rec,0,,,,,
player,201712030crd,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201712030crd,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201712030crd,crd,GuntRo00,fumbles_forced,0,,,,,
player,201712030crd,crd,PetePa00,def_int,0,,,,,
player,201712030crd,crd,PetePa00,def_int_yds,0,,,,,
player,201712030crd,crd,PetePa00,def_int_td,0,,,,,
player,201712030crd,crd,PetePa00,def_int_long,0,,,,,
player,201712030crd,crd,PetePa00,pass_defended,0,,,,,
player,201712030crd,crd,PetePa00,sacks,0.0,,,,,
player,201712030crd,crd,PetePa00,tackles_combined,1,,,,,
player,201712030crd,crd,PetePa00,tackles_solo,1,,,,,
player,201712030crd,crd,PetePa00,tackles_assists,0,,,,,
player,201712030crd,crd,PetePa00,tackles_loss,0,,,,,
player,201712030crd,crd,PetePa00,qb_hits,0,,,,,
player,201712030crd,crd,PetePa00,fumbles_rec,0,,,,,
