game,2017,8,20171026,201710260rav,mia,"Miami Dolphins",0,rav,"Baltimore Ravens",40
player,201710260rav,rav,DaviCa01,tackles_assists,0,,,,,
player,201710260rav,rav,DaviCa01,tackles_loss,0,,,,,
player,201710260rav,rav,DaviCa01,qb_hits,0,,,,,
player,201710260rav,rav,DaviCa01,fumbles_rec,0,,,,,
player,201710260rav,rav,DaviCa01,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,DaviCa01,fumbles_rec_td,0,,,,,
player,201710260rav,rav,DaviCa01,fumbles_forced,0,,,,,
player,201710260rav,rav,MaylVi00,def_int,0,,,,,
player,201710260rav,rav,MaylVi00,def_int_yds,0,,,,,
player,201710260rav,rav,MaylVi00,def_int_td,0,,,,,
player,201710260rav,rav,MaylVi00,def_int_long,0,,,,,
player,201710260rav,rav,MaylVi00,pass_defended,0,,,,,
player,201710260rav,rav,MaylVi00,sacks,0.0,,,,,
player,201710260rav,rav,MaylVi00,tackles_combined,1,,,,,
player,201710260rav,rav,MaylVi00,tackles_solo,1,,,,,
player,201710260rav,rav,MaylVi00,tackles_assists,0,,,,,
player,201710260rav,rav,MaylVi00,tackles_loss,0,,,,,
player,201710260rav,rav,MaylVi00,qb_hits,0,,,,,
player,201710260rav,rav,MaylVi00,fumbles_rec,0,,,,,
player,201710260rav,rav,MaylVi00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,MaylVi00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,MaylVi00,fumbles_forced,0,,,,,
player,201710260rav,rav,SuggTe99,def_int,0,,,,,
player,201710260rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201710260rav,rav,SuggTe99,def_int_td,0,,,,,
player,201710260rav,rav,SuggTe99,def_int_long,0,,,,,
player,201710260rav,rav,SuggTe99,pass_defended,1,,,,,
player,201710260rav,rav,SuggTe99,sacks,0.0,,,,,
player,201710260rav,rav,SuggTe99,tackles_combined,1,,,,,
player,201710260rav,rav,SuggTe99,tackles_solo,1,,,,,
player,201710260rav,rav,SuggTe99,tackles_assists,0,,,,,
player,201710260rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201710260rav,rav,SuggTe99,qb_hits,0,,,,,
player,201710260rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201710260rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201710260rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201710260rav,rav,WormCh00,def_int,0,,,,,
player,201710260rav,rav,WormCh00,def_int_yds,0,,,,,
player,201710260rav,rav,WormCh00,def_int_td,0,,,,,
player,201710260rav,rav,WormCh00,def_int_long,0,,,,,
player,201710260rav,rav,WormCh00,pass_defended,0,,,,,
player,201710260rav,rav,WormCh00,sacks,0.0,,,,,
player,201710260rav,rav,WormCh00,tackles_combined,1,,,,,
player,201710260rav,rav,WormCh00,tackles_solo,1,,,,,
player,201710260rav,rav,WormCh00,tackles_assists,0,,,,,
player,201710260rav,rav,WormCh00,tackles_loss,0,,,,,
player,201710260rav,rav,WormCh00,qb_hits,0,,,,,
player,201710260rav,rav,WormCh00,fumbles_rec,0,,,,,
player,201710260rav,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,WormCh00,fumbles_forced,0,,,,,
player,201710260rav,rav,HenrWi00,def_int,0,,,,,
player,201710260rav,rav,HenrWi00,def_int_yds,0,,,,,
player,201710260rav,rav,HenrWi00,def_int_td,0,,,,,
player,201710260rav,rav,HenrWi00,def_int_long,0,,,,,
player,201710260rav,rav,HenrWi00,pass_defended,0,,,,,
player,201710260rav,rav,HenrWi00,sacks,0.0,,,,,
player,201710260rav,rav,HenrWi00,tackles_combined,0,,,,,
player,201710260rav,rav,HenrWi00,tackles_solo,0,,,,,
player,201710260rav,rav,HenrWi00,tackles_assists,0,,,,,
player,201710260rav,rav,HenrWi00,tackles_loss,0,,,,,
player,201710260rav,rav,HenrWi00,qb_hits,1,,,,,
player,201710260rav,rav,HenrWi00,fumbles_rec,0,,,,,
player,201710260rav,rav,HenrWi00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,HenrWi00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,HenrWi00,fumbles_forced,0,,,,,
player,201710260rav,mia,GranJa00,kick_ret,0,,,,,
player,201710260rav,mia,GranJa00,kick_ret_yds,0,,,,,
player,201710260rav,mia,GranJa00,kick_ret_yds_per_ret,,,,,,
player,201710260rav,mia,GranJa00,kick_ret_td,0,,,,,
player,201710260rav,mia,GranJa00,kick_ret_long,0,,,,,
player,201710260rav,mia,GranJa00,punt_ret,1,,,,,
player,201710260rav,mia,GranJa00,punt_ret_yds,1,,,,,
player,201710260rav,mia,GranJa00,punt_ret_yds_per_ret,1.0,,,,,
player,201710260rav,mia,GranJa00,punt_ret_td,0,,,,,
player,201710260rav,mia,GranJa00,punt_ret_long,1,,,,,
player,201710260rav,mia,LandJa00,kick_ret,0,,,,,
player,201710260rav,mia,LandJa00,kick_ret_yds,0,,,,,
player,201710260rav,mia,LandJa00,kick_ret_yds_per_ret,,,,,,
player,201710260rav,mia,LandJa00,kick_ret_td,0,,,,,
player,201710260rav,mia,LandJa00,kick_ret_long,0,,,,,
player,201710260rav,mia,LandJa00,punt_ret,1,,,,,
player,201710260rav,mia,LandJa00,punt_ret_yds,4,,,,,
player,201710260rav,mia,LandJa00,punt_ret_yds_per_ret,4.0,,,,,
player,201710260rav,mia,LandJa00,punt_ret_td,0,,,,,
player,201710260rav,mia,LandJa00,punt_ret_long,4,,,,,
player,201710260rav,mia,DrakKe00,kick_ret,1,,,,,
player,201710260rav,mia,DrakKe00,kick_ret_yds,15,,,,,
player,201710260rav,mia,DrakKe00,kick_ret_yds_per_ret,15.0,,,,,
player,201710260rav,mia,DrakKe00,kick_ret_td,0,,,,,
player,201710260rav,mia,DrakKe00,kick_ret_long,15,,,,,
player,201710260rav,mia,DrakKe00,punt_ret,0,,,,,
player,201710260rav,mia,DrakKe00,punt_ret_yds,0,,,,,
player,201710260rav,mia,DrakKe00,punt_ret_yds_per_ret,,,,,,
player,201710260rav,mia,DrakKe00,punt_ret_td,0,,,,,
player,201710260rav,mia,DrakKe00,punt_ret_long,0,,,,,
player,201710260rav,rav,WebbLa99,kick_ret,0,,,,,
player,201710260rav,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201710260rav,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201710260rav,rav,WebbLa99,kick_ret_td,0,,,,,
player,201710260rav,rav,WebbLa99,kick_ret_long,0,,,,,
player,201710260rav,rav,WebbLa99,punt_ret,2,,,,,
player,201710260rav,rav,WebbLa99,punt_ret_yds,7,,,,,
player,201710260rav,rav,WebbLa99,punt_ret_yds_per_ret,3.5,,,,,
player,201710260rav,rav,WebbLa99,punt_ret_td,0,,,,,
player,201710260rav,rav,WebbLa99,punt_ret_long,7,,,,,
player,201710260rav,rav,WhalGr00,kick_ret,0,,,,,
player,201710260rav,rav,WhalGr00,kick_ret_yds,0,,,,,
player,201710260rav,rav,WhalGr00,kick_ret_yds_per_ret,,,,,,
player,201710260rav,rav,WhalGr00,kick_ret_td,0,,,,,
player,201710260rav,rav,WhalGr00,kick_ret_long,0,,,,,
player,201710260rav,rav,WhalGr00,punt_ret,1,,,,,
player,201710260rav,rav,WhalGr00,punt_ret_yds,2,,,,,
player,201710260rav,rav,WhalGr00,punt_ret_yds_per_ret,2.0,,,,,
player,201710260rav,rav,WhalGr00,punt_ret_td,0,,,,,
player,201710260rav,rav,WhalGr00,punt_ret_long,2,,,,,
player,201710260rav,rav,RainBo00,kick_ret,1,,,,,
player,201710260rav,rav,RainBo00,kick_ret_yds,26,,,,,
player,201710260rav,rav,RainBo00,kick_ret_yds_per_ret,26.0,,,,,
player,201710260rav,rav,RainBo00,kick_ret_td,0,,,,,
player,201710260rav,rav,RainBo00,kick_ret_long,26,,,,,
player,201710260rav,rav,RainBo00,punt_ret,0,,,,,
player,201710260rav,rav,RainBo00,punt_ret_yds,0,,,,,
player,201710260rav,rav,RainBo00,punt_ret_yds_per_ret,,,,,,
player,201710260rav,rav,RainBo00,punt_ret_td,0,,,,,
player,201710260rav,rav,RainBo00,punt_ret_long,0,,,,,
player,201710260rav,mia,HaacMa00,xpm,,,,,,
player,201710260rav,mia,HaacMa00,xpa,,,,,,
player,201710260rav,mia,HaacMa00,fgm,,,,,,
player,201710260rav,mia,HaacMa00,fga,,,,,,
player,201710260rav,mia,HaacMa00,punt,8,,,,,
player,201710260rav,mia,HaacMa00,punt_yds,328,,,,,
player,201710260rav,mia,HaacMa00,punt_yds_per_punt,41.0,,,,,
player,201710260rav,mia,HaacMa00,punt_long,50,,,,,
player,201710260rav,mia,ParkCo03,xpm,,,,,,
player,201710260rav,mia,ParkCo03,xpa,,,,,,
player,201710260rav,mia,ParkCo03,fgm,,,,,,
player,201710260rav,mia,ParkCo03,fga,1,,,,,
player,201710260rav,mia,ParkCo03,punt,0,,,,,
player,201710260rav,mia,ParkCo03,punt_yds,0,,,,,
player,201710260rav,mia,ParkCo03,punt_yds_per_punt,,,,,,
player,201710260rav,mia,ParkCo03,punt_long,0,,,,,
player,201710260rav,rav,TuckJu00,xpm,4,,,,,
player,201710260rav,rav,TuckJu00,xpa,4,,,,,
player,201710260rav,rav,TuckJu00,fgm,2,,,,,
player,201710260rav,rav,TuckJu00,fga,3,,,,,
player,201710260rav,rav,TuckJu00,punt,0,,,,,
player,201710260rav,rav,TuckJu00,punt_yds,0,,,,,
player,201710260rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201710260rav,rav,TuckJu00,punt_long,0,,,,,
player,201710260rav,rav,KochSa20,xpm,,,,,,
player,201710260rav,rav,KochSa20,xpa,,,,,,
player,201710260rav,rav,KochSa20,fgm,,,,,,
player,201710260rav,rav,KochSa20,fga,,,,,,
player,201710260rav,rav,KochSa20,punt,5,,,,,
player,201710260rav,rav,KochSa20,punt_yds,225,,,,,
player,201710260rav,rav,KochSa20,punt_yds_per_punt,45.0,,,,,
player,201710260rav,rav,KochSa20,punt_long,55,,,,,
player,201710260rav,rav,JensRy00,pos,C,,,,,
player,201710260rav,rav,JensRy00,offense,65,,,,,
player,201710260rav,rav,JensRy00,off_pct,100%,,,,,
player,201710260rav,rav,JensRy00,defense,0,,,,,
player,201710260rav,rav,JensRy00,def_pct,0%,,,,,
player,201710260rav,rav,JensRy00,special_teams,7,,,,,
player,201710260rav,rav,JensRy00,st_pct,23%,,,,,
player,201710260rav,rav,HursJa00,pos,G,,,,,
player,201710260rav,rav,HursJa00,offense,65,,,,,
player,201710260rav,rav,HursJa00,off_pct,100%,,,,,
player,201710260rav,rav,HursJa00,defense,0,,,,,
player,201710260rav,rav,HursJa00,def_pct,0%,,,,,
player,201710260rav,rav,HursJa00,special_teams,7,,,,,
player,201710260rav,rav,HursJa00,st_pct,23%,,,,,
player,201710260rav,rav,HowaAu20,pos,T,,,,,
player,201710260rav,rav,HowaAu20,offense,65,,,,,
player,201710260rav,rav,HowaAu20,off_pct,100%,,,,,
player,201710260rav,rav,HowaAu20,defense,0,,,,,
player,201710260rav,rav,HowaAu20,def_pct,0%,,,,,
player,201710260rav,rav,HowaAu20,special_teams,7,,,,,
player,201710260rav,rav,HowaAu20,st_pct,23%,,,,,
player,201710260rav,rav,SkurMa01,pos,C,,,,,
player,201710260rav,rav,SkurMa01,offense,65,,,,,
player,201710260rav,rav,SkurMa01,off_pct,100%,,,,,
player,201710260rav,rav,SkurMa01,defense,0,,,,,
player,201710260rav,rav,SkurMa01,def_pct,0%,,,,,
player,201710260rav,rav,SkurMa01,special_teams,1,,,,,
player,201710260rav,rav,SkurMa01,st_pct,3%,,,,,
player,201710260rav,rav,StanRo00,pos,T,,,,,
player,201710260rav,rav,StanRo00,offense,61,,,,,
player,201710260rav,rav,StanRo00,off_pct,94%,,,,,
player,201710260rav,rav,StanRo00,defense,0,,,,,
player,201710260rav,rav,StanRo00,def_pct,0%,,,,,
player,201710260rav,rav,StanRo00,special_teams,6,,,,,
player,201710260rav,rav,StanRo00,st_pct,20%,,,,,
player,201710260rav,rav,BoylNi00,pos,TE,,,,,
player,201710260rav,rav,BoylNi00,offense,55,,,,,
player,201710260rav,rav,BoylNi00,off_pct,85%,,,,,
player,201710260rav,rav,BoylNi00,defense,0,,,,,
player,201710260rav,rav,BoylNi00,def_pct,0%,,,,,
player,201710260rav,rav,BoylNi00,special_teams,8,,,,,
player,201710260rav,rav,BoylNi00,st_pct,27%,,,,,
player,201710260rav,rav,PerrBr02,pos,WR,,,,,
player,201710260rav,rav,PerrBr02,offense,49,,,,,
player,201710260rav,rav,PerrBr02,off_pct,75%,,,,,
player,201710260rav,rav,PerrBr02,defense,0,,,,,
player,201710260rav,rav,PerrBr02,def_pct,0%,,,,,
player,201710260rav,rav,PerrBr02,special_teams,0,,,,,
player,201710260rav,rav,PerrBr02,st_pct,0%,,,,,
player,201710260rav,rav,MaclJe00,pos,WR,,,,,
player,201710260rav,rav,MaclJe00,offense,37,,,,,
player,201710260rav,rav,MaclJe00,off_pct,57%,,,,,
player,201710260rav,rav,MaclJe00,defense,0,,,,,
player,201710260rav,rav,MaclJe00,def_pct,0%,,,,,
player,201710260rav,rav,MaclJe00,special_teams,0,,,,,
player,201710260rav,rav,MaclJe00,st_pct,0%,,,,,
player,201710260rav,rav,MallRy00,pos,QB,,,,,
player,201710260rav,rav,MallRy00,offense,36,,,,,
player,201710260rav,rav,MallRy00,off_pct,55%,,,,,
player,201710260rav,rav,MallRy00,defense,0,,,,,
player,201710260rav,rav,MallRy00,def_pct,0%,,,,,
player,201710260rav,rav,MallRy00,special_teams,0,,,,,
player,201710260rav,rav,MallRy00,st_pct,0%,,,,,
player,201710260rav,rav,CollAl00,pos,RB,,,,,
player,201710260rav,rav,CollAl00,offense,32,,,,,
player,201710260rav,rav,CollAl00,off_pct,49%,,,,,
player,201710260rav,rav,CollAl00,defense,0,,,,,
player,201710260rav,rav,CollAl00,def_pct,0%,,,,,
player,201710260rav,rav,CollAl00,special_teams,2,,,,,
player,201710260rav,rav,CollAl00,st_pct,7%,,,,,
player,201710260rav,rav,WatsBe00,pos,TE,,,,,
player,201710260rav,rav,WatsBe00,offense,32,,,,,
player,201710260rav,rav,WatsBe00,off_pct,49%,,,,,
player,201710260rav,rav,WatsBe00,defense,0,,,,,
player,201710260rav,rav,WatsBe00,def_pct,0%,,,,,
player,201710260rav,rav,WatsBe00,special_teams,0,,,,,
player,201710260rav,rav,WatsBe00,st_pct,0%,,,,,
player,201710260rav,rav,AlleJa01,pos,RB,,,,,
player,201710260rav,rav,AlleJa01,offense,31,,,,,
player,201710260rav,rav,AlleJa01,off_pct,48%,,,,,
player,201710260rav,rav,AlleJa01,defense,0,,,,,
player,201710260rav,rav,AlleJa01,def_pct,0%,,,,,
player,201710260rav,rav,AlleJa01,special_teams,6,,,,,
player,201710260rav,rav,AlleJa01,st_pct,20%,,,,,
player,201710260rav,rav,FlacJo00,pos,QB,,,,,
player,201710260rav,rav,FlacJo00,offense,29,,,,,
player,201710260rav,rav,FlacJo00,off_pct,45%,,,,,
player,201710260rav,rav,FlacJo00,defense,0,,,,,
player,201710260rav,rav,FlacJo00,def_pct,0%,,,,,
player,201710260rav,rav,FlacJo00,special_teams,0,,,,,
player,201710260rav,rav,FlacJo00,st_pct,0%,,,,,
player,201710260rav,rav,WhalGr00,pos,WR,,,,,
player,201710260rav,rav,WhalGr00,offense,25,,,,,
player,201710260rav,rav,WhalGr00,off_pct,38%,,,,,
player,201710260rav,rav,WhalGr00,defense,0,,,,,
player,201710260rav,rav,WhalGr00,def_pct,0%,,,,,
player,201710260rav,rav,WhalGr00,special_teams,15,,,,,
player,201710260rav,rav,WhalGr00,st_pct,50%,,,,,
player,201710260rav,rav,RicaPa00,pos,NT,,,,,
player,201710260rav,rav,RicaPa00,offense,18,,,,,
player,201710260rav,rav,RicaPa00,off_pct,28%,,,,,
player,201710260rav,rav,RicaPa00,defense,0,,,,,
player,201710260rav,rav,RicaPa00,def_pct,0%,,,,,
player,201710260rav,rav,RicaPa00,special_teams,1,,,,,
player,201710260rav,rav,RicaPa00,st_pct,3%,,,,,
player,201710260rav,rav,MoorCh00,pos,WR,,,,,
player,201710260rav,rav,MoorCh00,offense,17,,,,,
player,201710260rav,rav,MoorCh00,off_pct,26%,,,,,
player,201710260rav,rav,MoorCh00,defense,0,,,,,
player,201710260rav,rav,MoorCh00,def_pct,0%,,,,,
player,201710260rav,rav,MoorCh00,special_teams,20,,,,,
player,201710260rav,rav,MoorCh00,st_pct,67%,,,,,
player,201710260rav,rav,EscoGa00,pos,TE,,,,,
player,201710260rav,rav,EscoGa00,offense,15,,,,,
player,201710260rav,rav,EscoGa00,off_pct,23%,,,,,
player,201710260rav,rav,EscoGa00,defense,0,,,,,
player,201710260rav,rav,EscoGa00,def_pct,0%,,,,,
player,201710260rav,rav,EscoGa00,special_teams,0,,,,,
player,201710260rav,rav,EscoGa00,st_pct,0%,,,,,
player,201710260rav,rav,BowaLu00,pos,C,,,,,
player,201710260rav,rav,BowaLu00,offense,12,,,,,
player,201710260rav,rav,BowaLu00,off_pct,18%,,,,,
player,201710260rav,rav,BowaLu00,defense,0,,,,,
player,201710260rav,rav,BowaLu00,def_pct,0%,,,,,
player,201710260rav,rav,BowaLu00,special_teams,7,,,,,
player,201710260rav,rav,BowaLu00,st_pct,23%,,,,,
player,201710260rav,rav,RainBo00,pos,RB,,,,,
player,201710260rav,rav,RainBo00,offense,5,,,,,
player,201710260rav,rav,RainBo00,off_pct,8%,,,,,
player,201710260rav,rav,RainBo00,defense,0,,,,,
player,201710260rav,rav,RainBo00,def_pct,0%,,,,,
player,201710260rav,rav,RainBo00,special_teams,14,,,,,
player,201710260rav,rav,RainBo00,st_pct,47%,,,,,
player,201710260rav,rav,MaylVi00,pos,TE,,,,,
player,201710260rav,rav,MaylVi00,offense,1,,,,,
player,201710260rav,rav,MaylVi00,off_pct,2%,,,,,
player,201710260rav,rav,MaylVi00,defense,0,,,,,
player,201710260rav,rav,MaylVi00,def_pct,0%,,,,,
player,201710260rav,rav,MaylVi00,special_teams,10,,,,,
player,201710260rav,rav,MaylVi00,st_pct,33%,,,,,
player,201710260rav,rav,JeffTo00,pos,SS,,,,,
player,201710260rav,rav,JeffTo00,offense,0,,,,,
player,201710260rav,rav,JeffTo00,off_pct,0%,,,,,
player,201710260rav,rav,JeffTo00,defense,66,,,,,
player,201710260rav,rav,JeffTo00,def_pct,100%,,,,,
player,201710260rav,rav,JeffTo00,special_teams,1,,,,,
player,201710260rav,rav,JeffTo00,st_pct,3%,,,,,
player,201710260rav,rav,CarrBr99,pos,CB,,,,,
player,201710260rav,rav,CarrBr99,offense,0,,,,,
player,201710260rav,rav,CarrBr99,off_pct,0%,,,,,
player,201710260rav,rav,CarrBr99,defense,66,,,,,
player,201710260rav,rav,CarrBr99,def_pct,100%,,,,,
player,201710260rav,rav,CarrBr99,special_teams,0,,,,,
player,201710260rav,rav,CarrBr99,st_pct,0%,,,,,
player,201710260rav,rav,WeddEr99,pos,FS,,,,,
player,201710260rav,rav,WeddEr99,offense,0,,,,,
player,201710260rav,rav,WeddEr99,off_pct,0%,,,,,
player,201710260rav,rav,WeddEr99,defense,66,,,,,
player,201710260rav,rav,WeddEr99,def_pct,100%,,,,,
player,201710260rav,rav,WeddEr99,special_teams,0,,,,,
player,201710260rav,rav,WeddEr99,st_pct,0%,,,,,
player,201710260rav,rav,MoslC.00,pos,LB,,,,,
player,201710260rav,rav,MoslC.00,offense,0,,,,,
player,201710260rav,rav,MoslC.00,off_pct,0%,,,,,
player,201710260rav,rav,MoslC.00,defense,59,,,,,
player,201710260rav,rav,MoslC.00,def_pct,89%,,,,,
player,201710260rav,rav,MoslC.00,special_teams,1,,,,,
player,201710260rav,rav,MoslC.00,st_pct,3%,,,,,
player,201710260rav,rav,SmitJi03,pos,CB,,,,,
player,201710260rav,rav,SmitJi03,offense,0,,,,,
player,201710260rav,rav,SmitJi03,off_pct,0%,,,,,
player,201710260rav,rav,SmitJi03,defense,57,,,,,
player,201710260rav,rav,SmitJi03,def_pct,86%,,,,,
player,201710260rav,rav,SmitJi03,special_teams,0,,,,,
player,201710260rav,rav,SmitJi03,st_pct,0%,,,,,
player,201710260rav,rav,SuggTe99,pos,LB,,,,,
player,201710260rav,rav,SuggTe99,offense,0,,,,,
player,201710260rav,rav,SuggTe99,off_pct,0%,,,,,
player,201710260rav,rav,SuggTe99,defense,55,,,,,
player,201710260rav,rav,SuggTe99,def_pct,83%,,,,,
player,201710260rav,rav,SuggTe99,special_teams,0,,,,,
player,201710260rav,rav,SuggTe99,st_pct,0%,,,,,
player,201710260rav,rav,OnwuPa00,pos,LB,,,,,
player,201710260rav,rav,OnwuPa00,offense,0,,,,,
player,201710260rav,rav,OnwuPa00,off_pct,0%,,,,,
player,201710260rav,rav,OnwuPa00,defense,44,,,,,
player,201710260rav,rav,OnwuPa00,def_pct,67%,,,,,
player,201710260rav,rav,OnwuPa00,special_teams,7,,,,,
player,201710260rav,rav,OnwuPa00,st_pct,23%,,,,,
player,201710260rav,rav,SmitZa00,pos,LB,,,,,
player,201710260rav,rav,SmitZa00,offense,0,,,,,
player,201710260rav,rav,SmitZa00,off_pct,0%,,,,,
player,201710260rav,rav,SmitZa00,defense,43,,,,,
player,201710260rav,rav,SmitZa00,def_pct,65%,,,,,
player,201710260rav,rav,SmitZa00,special_teams,5,,,,,
player,201710260rav,rav,SmitZa00,st_pct,17%,,,,,
player,201710260rav,rav,JudoMa00,pos,LB,,,,,
player,201710260rav,rav,JudoMa00,offense,0,,,,,
player,201710260rav,rav,JudoMa00,off_pct,0%,,,,,
player,201710260rav,rav,JudoMa00,defense,43,,,,,
player,201710260rav,rav,JudoMa00,def_pct,65%,,,,,
player,201710260rav,rav,JudoMa00,special_teams,2,,,,,
player,201710260rav,rav,JudoMa00,st_pct,7%,,,,,
player,201710260rav,rav,WillBr02,pos,DT,,,,,
player,201710260rav,rav,WillBr02,offense,0,,,,,
player,201710260rav,rav,WillBr02,off_pct,0%,,,,,
player,201710260rav,rav,WillBr02,defense,39,,,,,
player,201710260rav,rav,WillBr02,def_pct,59%,,,,,
player,201710260rav,rav,WillBr02,special_teams,0,,,,,
player,201710260rav,rav,WillBr02,st_pct,0%,,,,,
player,201710260rav,rav,HumpMa00,pos,CB,,,,,
player,201710260rav,rav,HumpMa00,offense,0,,,,,
player,201710260rav,rav,HumpMa00,off_pct,0%,,,,,
player,201710260rav,rav,HumpMa00,defense,37,,,,,
player,201710260rav,rav,HumpMa00,def_pct,56%,,,,,
player,201710260rav,rav,HumpMa00,special_teams,21,,,,,
player,201710260rav,rav,HumpMa00,st_pct,70%,,,,,
player,201710260rav,rav,HenrWi00,pos,DT,,,,,
player,201710260rav,rav,HenrWi00,offense,0,,,,,
player,201710260rav,rav,HenrWi00,off_pct,0%,,,,,
player,201710260rav,rav,HenrWi00,defense,35,,,,,
player,201710260rav,rav,HenrWi00,def_pct,53%,,,,,
player,201710260rav,rav,HenrWi00,special_teams,1,,,,,
player,201710260rav,rav,HenrWi00,st_pct,3%,,,,,
player,201710260rav,rav,WebbLa99,pos,FS,,,,,
player,201710260rav,rav,WebbLa99,offense,0,,,,,
player,201710260rav,rav,WebbLa99,off_pct,0%,,,,,
player,201710260rav,rav,WebbLa99,defense,28,,,,,
player,201710260rav,rav,WebbLa99,def_pct,42%,,,,,
player,201710260rav,rav,WebbLa99,special_teams,8,,,,,
player,201710260rav,rav,WebbLa99,st_pct,27%,,,,,
player,201710260rav,rav,PierMi00,pos,NT,,,,,
player,201710260rav,rav,PierMi00,offense,0,,,,,
player,201710260rav,rav,PierMi00,off_pct,0%,,,,,
player,201710260rav,rav,PierMi00,defense,24,,,,,
player,201710260rav,rav,PierMi00,def_pct,36%,,,,,
player,201710260rav,rav,PierMi00,special_teams,0,,,,,
player,201710260rav,rav,PierMi00,st_pct,0%,,,,,
player,201710260rav,rav,DaviCa01,pos,NT,,,,,
player,201710260rav,rav,DaviCa01,offense,0,,,,,
player,201710260rav,rav,DaviCa01,off_pct,0%,,,,,
player,201710260rav,rav,DaviCa01,defense,16,,,,,
player,201710260rav,rav,DaviCa01,def_pct,24%,,,,,
player,201710260rav,rav,DaviCa01,special_teams,1,,,,,
player,201710260rav,rav,DaviCa01,st_pct,3%,,,,,
player,201710260rav,rav,LeviAn00,pos,SS,,,,,
player,201710260rav,rav,LeviAn00,offense,0,,,,,
player,201710260rav,rav,LeviAn00,off_pct,0%,,,,,
player,201710260rav,rav,LeviAn00,defense,15,,,,,
player,201710260rav,rav,LeviAn00,def_pct,23%,,,,,
player,201710260rav,rav,LeviAn00,special_teams,23,,,,,
player,201710260rav,rav,LeviAn00,st_pct,77%,,,,,
player,201710260rav,rav,BowsTy00,pos,LB,,,,,
player,201710260rav,rav,BowsTy00,offense,0,,,,,
player,201710260rav,rav,BowsTy00,off_pct,0%,,,,,
player,201710260rav,rav,BowsTy00,defense,13,,,,,
player,201710260rav,rav,BowsTy00,def_pct,20%,,,,,
player,201710260rav,rav,BowsTy00,special_teams,22,,,,,
player,201710260rav,rav,BowsTy00,st_pct,73%,,,,,
player,201710260rav,rav,CorrKa00,pos,LB,,,,,
player,201710260rav,rav,CorrKa00,offense,0,,,,,
player,201710260rav,rav,CorrKa00,off_pct,0%,,,,,
player,201710260rav,rav,CorrKa00,defense,7,,,,,
player,201710260rav,rav,CorrKa00,def_pct,11%,,,,,
player,201710260rav,rav,CorrKa00,special_teams,23,,,,,
player,201710260rav,rav,CorrKa00,st_pct,77%,,,,,
player,201710260rav,rav,HillJa01,pos,CB,,,,,
player,201710260rav,rav,HillJa01,offense,0,,,,,
player,201710260rav,rav,HillJa01,off_pct,0%,,,,,
player,201710260rav,rav,HillJa01,defense,7,,,,,
player,201710260rav,rav,HillJa01,def_pct,11%,,,,,
player,201710260rav,rav,HillJa01,special_teams,17,,,,,
player,201710260rav,rav,HillJa01,st_pct,57%,,,,,
player,201710260rav,rav,WormCh00,pos,DT,,,,,
player,201710260rav,rav,WormCh00,offense,0,,,,,
player,201710260rav,rav,WormCh00,off_pct,0%,,,,,
player,201710260rav,rav,WormCh00,defense,6,,,,,
player,201710260rav,rav,WormCh00,def_pct,9%,,,,,
player,201710260rav,rav,WormCh00,special_teams,8,,,,,
player,201710260rav,rav,WormCh00,st_pct,27%,,,,,
player,201710260rav,rav,JohnSt02,pos,LB,,,,,
player,201710260rav,rav,JohnSt02,offense,0,,,,,
player,201710260rav,rav,JohnSt02,off_pct,0%,,,,,
player,201710260rav,rav,JohnSt02,defense,0,,,,,
player,201710260rav,rav,JohnSt02,def_pct,0%,,,,,
player,201710260rav,rav,JohnSt02,special_teams,22,,,,,
player,201710260rav,rav,JohnSt02,st_pct,73%,,,,,
player,201710260rav,rav,TuckJu00,pos,K,,,,,
player,201710260rav,rav,TuckJu00,offense,0,,,,,
player,201710260rav,rav,TuckJu00,off_pct,0%,,,,,
player,201710260rav,rav,TuckJu00,defense,0,,,,,
player,201710260rav,rav,TuckJu00,def_pct,0%,,,,,
player,201710260rav,rav,TuckJu00,special_teams,15,,,,,
player,201710260rav,rav,TuckJu00,st_pct,50%,,,,,
player,201710260rav,rav,CoxxMo00,pos,LS,,,,,
player,201710260rav,rav,CoxxMo00,offense,0,,,,,
player,201710260rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201710260rav,rav,CoxxMo00,defense,0,,,,,
player,201710260rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201710260rav,rav,CoxxMo00,special_teams,12,,,,,
