game,2017,14,20171210,201712100sdg,was,"Washington Redskins",13,sdg,"Los Angeles Chargers",30
player,201712100sdg,sdg,CumbJe00,pass_cmp,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_att,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_yds,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_td,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_int,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_sacked,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_sacked_yds,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_long,0,,,,,
player,201712100sdg,sdg,CumbJe00,pass_rating,,,,,,
player,201712100sdg,sdg,CumbJe00,rush_att,0,,,,,
player,201712100sdg,sdg,CumbJe00,rush_yds,0,,,,,
player,201712100sdg,sdg,CumbJe00,rush_td,0,,,,,
player,201712100sdg,sdg,CumbJe00,rush_long,0,,,,,
player,201712100sdg,sdg,CumbJe00,targets,2,,,,,
player,201712100sdg,sdg,CumbJe00,rec,1,,,,,
player,201712100sdg,sdg,CumbJe00,rec_yds,0,,,,,
player,201712100sdg,sdg,CumbJe00,rec_td,0,,,,,
player,201712100sdg,sdg,CumbJe00,rec_long,0,,,,,
player,201712100sdg,sdg,CumbJe00,fumbles,0,,,,,
player,201712100sdg,sdg,CumbJe00,fumbles_lost,0,,,,,
player,201712100sdg,was,BreeBa00,def_int,1,,,,,
player,201712100sdg,was,BreeBa00,def_int_yds,96,,,,,
player,201712100sdg,was,BreeBa00,def_int_td,1,,,,,
player,201712100sdg,was,BreeBa00,def_int_long,96,,,,,
player,201712100sdg,was,BreeBa00,pass_defended,1,,,,,
player,201712100sdg,was,BreeBa00,sacks,0.0,,,,,
player,201712100sdg,was,BreeBa00,tackles_combined,6,,,,,
player,201712100sdg,was,BreeBa00,tackles_solo,4,,,,,
player,201712100sdg,was,BreeBa00,tackles_assists,2,,,,,
player,201712100sdg,was,BreeBa00,tackles_loss,0,,,,,
player,201712100sdg,was,BreeBa00,qb_hits,0,,,,,
player,201712100sdg,was,BreeBa00,fumbles_rec,0,,,,,
player,201712100sdg,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,BreeBa00,fumbles_forced,0,,,,,
player,201712100sdg,was,LaniAn00,def_int,0,,,,,
player,201712100sdg,was,LaniAn00,def_int_yds,0,,,,,
player,201712100sdg,was,LaniAn00,def_int_td,0,,,,,
player,201712100sdg,was,LaniAn00,def_int_long,0,,,,,
player,201712100sdg,was,LaniAn00,pass_defended,1,,,,,
player,201712100sdg,was,LaniAn00,sacks,1.0,,,,,
player,201712100sdg,was,LaniAn00,tackles_combined,4,,,,,
player,201712100sdg,was,LaniAn00,tackles_solo,3,,,,,
player,201712100sdg,was,LaniAn00,tackles_assists,1,,,,,
player,201712100sdg,was,LaniAn00,tackles_loss,2,,,,,
player,201712100sdg,was,LaniAn00,qb_hits,2,,,,,
player,201712100sdg,was,LaniAn00,fumbles_rec,0,,,,,
player,201712100sdg,was,LaniAn00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,LaniAn00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,LaniAn00,fumbles_forced,0,,,,,
player,201712100sdg,was,IoanMa01,def_int,0,,,,,
player,201712100sdg,was,IoanMa01,def_int_yds,0,,,,,
player,201712100sdg,was,IoanMa01,def_int_td,0,,,,,
player,201712100sdg,was,IoanMa01,def_int_long,0,,,,,
player,201712100sdg,was,IoanMa01,pass_defended,0,,,,,
player,201712100sdg,was,IoanMa01,sacks,1.0,,,,,
player,201712100sdg,was,IoanMa01,tackles_combined,3,,,,,
player,201712100sdg,was,IoanMa01,tackles_solo,2,,,,,
player,201712100sdg,was,IoanMa01,tackles_assists,1,,,,,
player,201712100sdg,was,IoanMa01,tackles_loss,1,,,,,
player,201712100sdg,was,IoanMa01,qb_hits,2,,,,,
player,201712100sdg,was,IoanMa01,fumbles_rec,0,,,,,
player,201712100sdg,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201712100sdg,was,IoanMa01,fumbles_forced,0,,,,,
player,201712100sdg,was,EverDe01,def_int,0,,,,,
player,201712100sdg,was,EverDe01,def_int_yds,0,,,,,
player,201712100sdg,was,EverDe01,def_int_td,0,,,,,
player,201712100sdg,was,EverDe01,def_int_long,0,,,,,
player,201712100sdg,was,EverDe01,pass_defended,1,,,,,
player,201712100sdg,was,EverDe01,sacks,0.0,,,,,
player,201712100sdg,was,EverDe01,tackles_combined,11,,,,,
player,201712100sdg,was,EverDe01,tackles_solo,6,,,,,
player,201712100sdg,was,EverDe01,tackles_assists,5,,,,,
player,201712100sdg,was,EverDe01,tackles_loss,0,,,,,
player,201712100sdg,was,EverDe01,qb_hits,0,,,,,
player,201712100sdg,was,EverDe01,fumbles_rec,0,,,,,
player,201712100sdg,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,EverDe01,fumbles_rec_td,0,,,,,
player,201712100sdg,was,EverDe01,fumbles_forced,0,,,,,
player,201712100sdg,was,BrowZa00,def_int,0,,,,,
player,201712100sdg,was,BrowZa00,def_int_yds,0,,,,,
player,201712100sdg,was,BrowZa00,def_int_td,0,,,,,
player,201712100sdg,was,BrowZa00,def_int_long,0,,,,,
player,201712100sdg,was,BrowZa00,pass_defended,0,,,,,
player,201712100sdg,was,BrowZa00,sacks,0.0,,,,,
player,201712100sdg,was,BrowZa00,tackles_combined,10,,,,,
player,201712100sdg,was,BrowZa00,tackles_solo,5,,,,,
player,201712100sdg,was,BrowZa00,tackles_assists,5,,,,,
player,201712100sdg,was,BrowZa00,tackles_loss,0,,,,,
player,201712100sdg,was,BrowZa00,qb_hits,0,,,,,
player,201712100sdg,was,BrowZa00,fumbles_rec,0,,,,,
player,201712100sdg,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,BrowZa00,fumbles_forced,0,,,,,
player,201712100sdg,was,VigiZa00,def_int,0,,,,,
player,201712100sdg,was,VigiZa00,def_int_yds,0,,,,,
player,201712100sdg,was,VigiZa00,def_int_td,0,,,,,
player,201712100sdg,was,VigiZa00,def_int_long,0,,,,,
player,201712100sdg,was,VigiZa00,pass_defended,0,,,,,
player,201712100sdg,was,VigiZa00,sacks,0.0,,,,,
player,201712100sdg,was,VigiZa00,tackles_combined,9,,,,,
player,201712100sdg,was,VigiZa00,tackles_solo,7,,,,,
player,201712100sdg,was,VigiZa00,tackles_assists,2,,,,,
player,201712100sdg,was,VigiZa00,tackles_loss,0,,,,,
player,201712100sdg,was,VigiZa00,qb_hits,0,,,,,
player,201712100sdg,was,VigiZa00,fumbles_rec,0,,,,,
player,201712100sdg,was,VigiZa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,VigiZa00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,VigiZa00,fumbles_forced,0,,,,,
player,201712100sdg,was,AndeRy00,def_int,0,,,,,
player,201712100sdg,was,AndeRy00,def_int_yds,0,,,,,
player,201712100sdg,was,AndeRy00,def_int_td,0,,,,,
player,201712100sdg,was,AndeRy00,def_int_long,0,,,,,
player,201712100sdg,was,AndeRy00,pass_defended,0,,,,,
player,201712100sdg,was,AndeRy00,sacks,0.0,,,,,
player,201712100sdg,was,AndeRy00,tackles_combined,5,,,,,
player,201712100sdg,was,AndeRy00,tackles_solo,5,,,,,
player,201712100sdg,was,AndeRy00,tackles_assists,0,,,,,
player,201712100sdg,was,AndeRy00,tackles_loss,0,,,,,
player,201712100sdg,was,AndeRy00,qb_hits,1,,,,,
player,201712100sdg,was,AndeRy00,fumbles_rec,0,,,,,
player,201712100sdg,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,AndeRy00,fumbles_forced,0,,,,,
player,201712100sdg,was,DunbQu00,def_int,0,,,,,
player,201712100sdg,was,DunbQu00,def_int_yds,0,,,,,
player,201712100sdg,was,DunbQu00,def_int_td,0,,,,,
player,201712100sdg,was,DunbQu00,def_int_long,0,,,,,
player,201712100sdg,was,DunbQu00,pass_defended,1,,,,,
player,201712100sdg,was,DunbQu00,sacks,0.0,,,,,
player,201712100sdg,was,DunbQu00,tackles_combined,5,,,,,
player,201712100sdg,was,DunbQu00,tackles_solo,3,,,,,
player,201712100sdg,was,DunbQu00,tackles_assists,2,,,,,
player,201712100sdg,was,DunbQu00,tackles_loss,0,,,,,
player,201712100sdg,was,DunbQu00,qb_hits,0,,,,,
player,201712100sdg,was,DunbQu00,fumbles_rec,0,,,,,
player,201712100sdg,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,DunbQu00,fumbles_forced,0,,,,,
player,201712100sdg,was,HoodEv99,def_int,0,,,,,
player,201712100sdg,was,HoodEv99,def_int_yds,0,,,,,
player,201712100sdg,was,HoodEv99,def_int_td,0,,,,,
player,201712100sdg,was,HoodEv99,def_int_long,0,,,,,
player,201712100sdg,was,HoodEv99,pass_defended,0,,,,,
player,201712100sdg,was,HoodEv99,sacks,0.0,,,,,
player,201712100sdg,was,HoodEv99,tackles_combined,5,,,,,
player,201712100sdg,was,HoodEv99,tackles_solo,3,,,,,
player,201712100sdg,was,HoodEv99,tackles_assists,2,,,,,
player,201712100sdg,was,HoodEv99,tackles_loss,0,,,,,
player,201712100sdg,was,HoodEv99,qb_hits,0,,,,,
player,201712100sdg,was,HoodEv99,fumbles_rec,0,,,,,
player,201712100sdg,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201712100sdg,was,HoodEv99,fumbles_forced,0,,,,,
player,201712100sdg,was,McGeSt01,def_int,0,,,,,
player,201712100sdg,was,McGeSt01,def_int_yds,0,,,,,
player,201712100sdg,was,McGeSt01,def_int_td,0,,,,,
player,201712100sdg,was,McGeSt01,def_int_long,0,,,,,
player,201712100sdg,was,McGeSt01,pass_defended,0,,,,,
player,201712100sdg,was,McGeSt01,sacks,0.0,,,,,
player,201712100sdg,was,McGeSt01,tackles_combined,3,,,,,
player,201712100sdg,was,McGeSt01,tackles_solo,2,,,,,
player,201712100sdg,was,McGeSt01,tackles_assists,1,,,,,
player,201712100sdg,was,McGeSt01,tackles_loss,0,,,,,
player,201712100sdg,was,McGeSt01,qb_hits,0,,,,,
player,201712100sdg,was,McGeSt01,fumbles_rec,0,,,,,
player,201712100sdg,was,McGeSt01,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,McGeSt01,fumbles_rec_td,0,,,,,
player,201712100sdg,was,McGeSt01,fumbles_forced,0,,,,,
player,201712100sdg,was,NormJo01,def_int,0,,,,,
player,201712100sdg,was,NormJo01,def_int_yds,0,,,,,
player,201712100sdg,was,NormJo01,def_int_td,0,,,,,
player,201712100sdg,was,NormJo01,def_int_long,0,,,,,
player,201712100sdg,was,NormJo01,pass_defended,1,,,,,
player,201712100sdg,was,NormJo01,sacks,0.0,,,,,
player,201712100sdg,was,NormJo01,tackles_combined,3,,,,,
player,201712100sdg,was,NormJo01,tackles_solo,3,,,,,
player,201712100sdg,was,NormJo01,tackles_assists,0,,,,,
player,201712100sdg,was,NormJo01,tackles_loss,0,,,,,
player,201712100sdg,was,NormJo01,qb_hits,0,,,,,
player,201712100sdg,was,NormJo01,fumbles_rec,0,,,,,
player,201712100sdg,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,NormJo01,fumbles_rec_td,0,,,,,
player,201712100sdg,was,NormJo01,fumbles_forced,0,,,,,
player,201712100sdg,was,SweaDJ00,def_int,0,,,,,
player,201712100sdg,was,SweaDJ00,def_int_yds,0,,,,,
player,201712100sdg,was,SweaDJ00,def_int_td,0,,,,,
player,201712100sdg,was,SweaDJ00,def_int_long,0,,,,,
player,201712100sdg,was,SweaDJ00,pass_defended,1,,,,,
player,201712100sdg,was,SweaDJ00,sacks,0.0,,,,,
player,201712100sdg,was,SweaDJ00,tackles_combined,3,,,,,
player,201712100sdg,was,SweaDJ00,tackles_solo,2,,,,,
player,201712100sdg,was,SweaDJ00,tackles_assists,1,,,,,
player,201712100sdg,was,SweaDJ00,tackles_loss,0,,,,,
player,201712100sdg,was,SweaDJ00,qb_hits,0,,,,,
player,201712100sdg,was,SweaDJ00,fumbles_rec,0,,,,,
player,201712100sdg,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,SweaDJ00,fumbles_forced,0,,,,,
player,201712100sdg,was,FullKe00,def_int,0,,,,,
player,201712100sdg,was,FullKe00,def_int_yds,0,,,,,
player,201712100sdg,was,FullKe00,def_int_td,0,,,,,
player,201712100sdg,was,FullKe00,def_int_long,0,,,,,
player,201712100sdg,was,FullKe00,pass_defended,0,,,,,
player,201712100sdg,was,FullKe00,sacks,0.0,,,,,
player,201712100sdg,was,FullKe00,tackles_combined,2,,,,,
player,201712100sdg,was,FullKe00,tackles_solo,2,,,,,
player,201712100sdg,was,FullKe00,tackles_assists,0,,,,,
player,201712100sdg,was,FullKe00,tackles_loss,0,,,,,
player,201712100sdg,was,FullKe00,qb_hits,0,,,,,
player,201712100sdg,was,FullKe00,fumbles_rec,0,,,,,
player,201712100sdg,was,FullKe00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,FullKe00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,FullKe00,fumbles_forced,0,,,,,
player,201712100sdg,was,KerrRy00,def_int,0,,,,,
player,201712100sdg,was,KerrRy00,def_int_yds,0,,,,,
player,201712100sdg,was,KerrRy00,def_int_td,0,,,,,
player,201712100sdg,was,KerrRy00,def_int_long,0,,,,,
player,201712100sdg,was,KerrRy00,pass_defended,0,,,,,
player,201712100sdg,was,KerrRy00,sacks,0.0,,,,,
player,201712100sdg,was,KerrRy00,tackles_combined,2,,,,,
player,201712100sdg,was,KerrRy00,tackles_solo,2,,,,,
player,201712100sdg,was,KerrRy00,tackles_assists,0,,,,,
player,201712100sdg,was,KerrRy00,tackles_loss,0,,,,,
player,201712100sdg,was,KerrRy00,qb_hits,1,,,,,
player,201712100sdg,was,KerrRy00,fumbles_rec,0,,,,,
player,201712100sdg,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,KerrRy00,fumbles_forced,0,,,,,
player,201712100sdg,was,SpaiMa00,def_int,0,,,,,
player,201712100sdg,was,SpaiMa00,def_int_yds,0,,,,,
player,201712100sdg,was,SpaiMa00,def_int_td,0,,,,,
player,201712100sdg,was,SpaiMa00,def_int_long,0,,,,,
player,201712100sdg,was,SpaiMa00,pass_defended,0,,,,,
player,201712100sdg,was,SpaiMa00,sacks,0.0,,,,,
player,201712100sdg,was,SpaiMa00,tackles_combined,2,,,,,
player,201712100sdg,was,SpaiMa00,tackles_solo,2,,,,,
player,201712100sdg,was,SpaiMa00,tackles_assists,0,,,,,
player,201712100sdg,was,SpaiMa00,tackles_loss,0,,,,,
player,201712100sdg,was,SpaiMa00,qb_hits,0,,,,,
player,201712100sdg,was,SpaiMa00,fumbles_rec,0,,,,,
player,201712100sdg,was,SpaiMa00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,SpaiMa00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,SpaiMa00,fumbles_forced,0,,,,,
player,201712100sdg,was,FranA.00,def_int,0,,,,,
player,201712100sdg,was,FranA.00,def_int_yds,0,,,,,
player,201712100sdg,was,FranA.00,def_int_td,0,,,,,
player,201712100sdg,was,FranA.00,def_int_long,0,,,,,
player,201712100sdg,was,FranA.00,pass_defended,0,,,,,
player,201712100sdg,was,FranA.00,sacks,0.0,,,,,
player,201712100sdg,was,FranA.00,tackles_combined,1,,,,,
player,201712100sdg,was,FranA.00,tackles_solo,1,,,,,
player,201712100sdg,was,FranA.00,tackles_assists,0,,,,,
player,201712100sdg,was,FranA.00,tackles_loss,0,,,,,
player,201712100sdg,was,FranA.00,qb_hits,0,,,,,
player,201712100sdg,was,FranA.00,fumbles_rec,0,,,,,
player,201712100sdg,was,FranA.00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,FranA.00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,FranA.00,fumbles_forced,0,,,,,
player,201712100sdg,was,GaleJu00,def_int,0,,,,,
player,201712100sdg,was,GaleJu00,def_int_yds,0,,,,,
player,201712100sdg,was,GaleJu00,def_int_td,0,,,,,
player,201712100sdg,was,GaleJu00,def_int_long,0,,,,,
player,201712100sdg,was,GaleJu00,pass_defended,0,,,,,
player,201712100sdg,was,GaleJu00,sacks,0.0,,,,,
player,201712100sdg,was,GaleJu00,tackles_combined,1,,,,,
player,201712100sdg,was,GaleJu00,tackles_solo,1,,,,,
player,201712100sdg,was,GaleJu00,tackles_assists,0,,,,,
player,201712100sdg,was,GaleJu00,tackles_loss,0,,,,,
player,201712100sdg,was,GaleJu00,qb_hits,1,,,,,
player,201712100sdg,was,GaleJu00,fumbles_rec,0,,,,,
player,201712100sdg,was,GaleJu00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,GaleJu00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,GaleJu00,fumbles_forced,0,,,,,
player,201712100sdg,was,QuicBr00,def_int,0,,,,,
player,201712100sdg,was,QuicBr00,def_int_yds,0,,,,,
player,201712100sdg,was,QuicBr00,def_int_td,0,,,,,
player,201712100sdg,was,QuicBr00,def_int_long,0,,,,,
player,201712100sdg,was,QuicBr00,pass_defended,0,,,,,
player,201712100sdg,was,QuicBr00,sacks,0.0,,,,,
player,201712100sdg,was,QuicBr00,tackles_combined,1,,,,,
player,201712100sdg,was,QuicBr00,tackles_solo,1,,,,,
player,201712100sdg,was,QuicBr00,tackles_assists,0,,,,,
player,201712100sdg,was,QuicBr00,tackles_loss,0,,,,,
player,201712100sdg,was,QuicBr00,qb_hits,0,,,,,
player,201712100sdg,was,QuicBr00,fumbles_rec,0,,,,,
player,201712100sdg,was,QuicBr00,fumbles_rec_yds,0,,,,,
player,201712100sdg,was,QuicBr00,fumbles_rec_td,0,,,,,
player,201712100sdg,was,QuicBr00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,EmanKy00,def_int,1,,,,,
player,201712100sdg,sdg,EmanKy00,def_int_yds,23,,,,,
player,201712100sdg,sdg,EmanKy00,def_int_td,0,,,,,
player,201712100sdg,sdg,EmanKy00,def_int_long,23,,,,,
player,201712100sdg,sdg,EmanKy00,pass_defended,1,,,,,
player,201712100sdg,sdg,EmanKy00,sacks,0.0,,,,,
player,201712100sdg,sdg,EmanKy00,tackles_combined,2,,,,,
player,201712100sdg,sdg,EmanKy00,tackles_solo,2,,,,,
player,201712100sdg,sdg,EmanKy00,tackles_assists,0,,,,,
player,201712100sdg,sdg,EmanKy00,tackles_loss,0,,,,,
player,201712100sdg,sdg,EmanKy00,qb_hits,0,,,,,
player,201712100sdg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,KingDe01,def_int,0,,,,,
player,201712100sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201712100sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201712100sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201712100sdg,sdg,KingDe01,pass_defended,1,,,,,
player,201712100sdg,sdg,KingDe01,sacks,1.0,,,,,
player,201712100sdg,sdg,KingDe01,tackles_combined,10,,,,,
player,201712100sdg,sdg,KingDe01,tackles_solo,7,,,,,
player,201712100sdg,sdg,KingDe01,tackles_assists,3,,,,,
player,201712100sdg,sdg,KingDe01,tackles_loss,1,,,,,
player,201712100sdg,sdg,KingDe01,qb_hits,1,,,,,
player,201712100sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201712100sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201712100sdg,sdg,IngrMe00,def_int,0,,,,,
player,201712100sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201712100sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201712100sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201712100sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201712100sdg,sdg,IngrMe00,sacks,0.5,,,,,
player,201712100sdg,sdg,IngrMe00,tackles_combined,5,,,,,
player,201712100sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201712100sdg,sdg,IngrMe00,tackles_assists,3,,,,,
player,201712100sdg,sdg,IngrMe00,tackles_loss,1,,,,,
player,201712100sdg,sdg,IngrMe00,qb_hits,2,,,,,
player,201712100sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,LiugCo00,def_int,0,,,,,
player,201712100sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201712100sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201712100sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201712100sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201712100sdg,sdg,LiugCo00,sacks,0.5,,,,,
player,201712100sdg,sdg,LiugCo00,tackles_combined,2,,,,,
player,201712100sdg,sdg,LiugCo00,tackles_solo,1,,,,,
player,201712100sdg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201712100sdg,sdg,LiugCo00,tackles_loss,0,,,,,
player,201712100sdg,sdg,LiugCo00,qb_hits,2,,,,,
player,201712100sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,PerrDe00,def_int,0,,,,,
player,201712100sdg,sdg,PerrDe00,def_int_yds,0,,,,,
player,201712100sdg,sdg,PerrDe00,def_int_td,0,,,,,
player,201712100sdg,sdg,PerrDe00,def_int_long,0,,,,,
player,201712100sdg,sdg,PerrDe00,pass_defended,0,,,,,
player,201712100sdg,sdg,PerrDe00,sacks,0.0,,,,,
player,201712100sdg,sdg,PerrDe00,tackles_combined,9,,,,,
player,201712100sdg,sdg,PerrDe00,tackles_solo,5,,,,,
player,201712100sdg,sdg,PerrDe00,tackles_assists,4,,,,,
player,201712100sdg,sdg,PerrDe00,tackles_loss,0,,,,,
player,201712100sdg,sdg,PerrDe00,qb_hits,0,,,,,
player,201712100sdg,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,EkelAu00,def_int,0,,,,,
player,201712100sdg,sdg,EkelAu00,def_int_yds,0,,,,,
player,201712100sdg,sdg,EkelAu00,def_int_td,0,,,,,
player,201712100sdg,sdg,EkelAu00,def_int_long,0,,,,,
player,201712100sdg,sdg,EkelAu00,pass_defended,0,,,,,
player,201712100sdg,sdg,EkelAu00,sacks,0.0,,,,,
player,201712100sdg,sdg,EkelAu00,tackles_combined,5,,,,,
player,201712100sdg,sdg,EkelAu00,tackles_solo,4,,,,,
player,201712100sdg,sdg,EkelAu00,tackles_assists,1,,,,,
player,201712100sdg,sdg,EkelAu00,tackles_loss,0,,,,,
player,201712100sdg,sdg,EkelAu00,qb_hits,0,,,,,
player,201712100sdg,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,PhilAd00,def_int,0,,,,,
player,201712100sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201712100sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201712100sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201712100sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201712100sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201712100sdg,sdg,PhilAd00,tackles_combined,5,,,,,
player,201712100sdg,sdg,PhilAd00,tackles_solo,3,,,,,
player,201712100sdg,sdg,PhilAd00,tackles_assists,2,,,,,
player,201712100sdg,sdg,PhilAd00,tackles_loss,1,,,,,
player,201712100sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201712100sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,BosaJo00,def_int,0,,,,,
player,201712100sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201712100sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201712100sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201712100sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201712100sdg,sdg,BosaJo00,sacks,0.0,,,,,
player,201712100sdg,sdg,BosaJo00,tackles_combined,3,,,,,
player,201712100sdg,sdg,BosaJo00,tackles_solo,3,,,,,
player,201712100sdg,sdg,BosaJo00,tackles_assists,0,,,,,
player,201712100sdg,sdg,BosaJo00,tackles_loss,0,,,,,
player,201712100sdg,sdg,BosaJo00,qb_hits,0,,,,,
player,201712100sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,BostTr00,def_int,0,,,,,
player,201712100sdg,sdg,BostTr00,def_int_yds,0,,,,,
player,201712100sdg,sdg,BostTr00,def_int_td,0,,,,,
player,201712100sdg,sdg,BostTr00,def_int_long,0,,,,,
player,201712100sdg,sdg,BostTr00,pass_defended,0,,,,,
player,201712100sdg,sdg,BostTr00,sacks,0.0,,,,,
player,201712100sdg,sdg,BostTr00,tackles_combined,3,,,,,
player,201712100sdg,sdg,BostTr00,tackles_solo,3,,,,,
player,201712100sdg,sdg,BostTr00,tackles_assists,0,,,,,
player,201712100sdg,sdg,BostTr00,tackles_loss,0,,,,,
player,201712100sdg,sdg,BostTr00,qb_hits,0,,,,,
player,201712100sdg,sdg,BostTr00,fumbles_rec,0,,,,,
player,201712100sdg,sdg,BostTr00,fumbles_rec_yds,0,,,,,
player,201712100sdg,sdg,BostTr00,fumbles_rec_td,0,,,,,
player,201712100sdg,sdg,BostTr00,fumbles_forced,0,,,,,
player,201712100sdg,sdg,DzubNi00,def_int,0,,,,,
player,201712100sdg,sdg,DzubNi00,def_int_yds,0,,,,,
player,201712100sdg,sdg,DzubNi00,def_int_td,0,,,,,
