game,2017,16,20171224,201712240kan,mia,"Miami Dolphins",13,kan,"Kansas City Chiefs",29
player,201712240kan,mia,GodcDa00,tackles_assists,0,,,,,
player,201712240kan,mia,GodcDa00,tackles_loss,0,,,,,
player,201712240kan,mia,GodcDa00,qb_hits,0,,,,,
player,201712240kan,mia,GodcDa00,fumbles_rec,0,,,,,
player,201712240kan,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,GodcDa00,fumbles_forced,0,,,,,
player,201712240kan,mia,HowaXa00,def_int,0,,,,,
player,201712240kan,mia,HowaXa00,def_int_yds,0,,,,,
player,201712240kan,mia,HowaXa00,def_int_td,0,,,,,
player,201712240kan,mia,HowaXa00,def_int_long,0,,,,,
player,201712240kan,mia,HowaXa00,pass_defended,0,,,,,
player,201712240kan,mia,HowaXa00,sacks,0.0,,,,,
player,201712240kan,mia,HowaXa00,tackles_combined,2,,,,,
player,201712240kan,mia,HowaXa00,tackles_solo,2,,,,,
player,201712240kan,mia,HowaXa00,tackles_assists,0,,,,,
player,201712240kan,mia,HowaXa00,tackles_loss,0,,,,,
player,201712240kan,mia,HowaXa00,qb_hits,0,,,,,
player,201712240kan,mia,HowaXa00,fumbles_rec,0,,,,,
player,201712240kan,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,HowaXa00,fumbles_forced,0,,,,,
player,201712240kan,mia,MalvCa00,def_int,0,,,,,
player,201712240kan,mia,MalvCa00,def_int_yds,0,,,,,
player,201712240kan,mia,MalvCa00,def_int_td,0,,,,,
player,201712240kan,mia,MalvCa00,def_int_long,0,,,,,
player,201712240kan,mia,MalvCa00,pass_defended,0,,,,,
player,201712240kan,mia,MalvCa00,sacks,0.0,,,,,
player,201712240kan,mia,MalvCa00,tackles_combined,2,,,,,
player,201712240kan,mia,MalvCa00,tackles_solo,2,,,,,
player,201712240kan,mia,MalvCa00,tackles_assists,0,,,,,
player,201712240kan,mia,MalvCa00,tackles_loss,1,,,,,
player,201712240kan,mia,MalvCa00,qb_hits,0,,,,,
player,201712240kan,mia,MalvCa00,fumbles_rec,0,,,,,
player,201712240kan,mia,MalvCa00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,MalvCa00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,MalvCa00,fumbles_forced,0,,,,,
player,201712240kan,mia,PhilJo01,def_int,0,,,,,
player,201712240kan,mia,PhilJo01,def_int_yds,0,,,,,
player,201712240kan,mia,PhilJo01,def_int_td,0,,,,,
player,201712240kan,mia,PhilJo01,def_int_long,0,,,,,
player,201712240kan,mia,PhilJo01,pass_defended,1,,,,,
player,201712240kan,mia,PhilJo01,sacks,0.0,,,,,
player,201712240kan,mia,PhilJo01,tackles_combined,2,,,,,
player,201712240kan,mia,PhilJo01,tackles_solo,2,,,,,
player,201712240kan,mia,PhilJo01,tackles_assists,0,,,,,
player,201712240kan,mia,PhilJo01,tackles_loss,0,,,,,
player,201712240kan,mia,PhilJo01,qb_hits,1,,,,,
player,201712240kan,mia,PhilJo01,fumbles_rec,0,,,,,
player,201712240kan,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201712240kan,mia,PhilJo01,fumbles_forced,0,,,,,
player,201712240kan,mia,SuhxNd99,def_int,0,,,,,
player,201712240kan,mia,SuhxNd99,def_int_yds,0,,,,,
player,201712240kan,mia,SuhxNd99,def_int_td,0,,,,,
player,201712240kan,mia,SuhxNd99,def_int_long,0,,,,,
player,201712240kan,mia,SuhxNd99,pass_defended,0,,,,,
player,201712240kan,mia,SuhxNd99,sacks,0.0,,,,,
player,201712240kan,mia,SuhxNd99,tackles_combined,2,,,,,
player,201712240kan,mia,SuhxNd99,tackles_solo,0,,,,,
player,201712240kan,mia,SuhxNd99,tackles_assists,2,,,,,
player,201712240kan,mia,SuhxNd99,tackles_loss,0,,,,,
player,201712240kan,mia,SuhxNd99,qb_hits,1,,,,,
player,201712240kan,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201712240kan,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201712240kan,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201712240kan,mia,TimmLa99,def_int,0,,,,,
player,201712240kan,mia,TimmLa99,def_int_yds,0,,,,,
player,201712240kan,mia,TimmLa99,def_int_td,0,,,,,
player,201712240kan,mia,TimmLa99,def_int_long,0,,,,,
player,201712240kan,mia,TimmLa99,pass_defended,0,,,,,
player,201712240kan,mia,TimmLa99,sacks,0.0,,,,,
player,201712240kan,mia,TimmLa99,tackles_combined,2,,,,,
player,201712240kan,mia,TimmLa99,tackles_solo,1,,,,,
player,201712240kan,mia,TimmLa99,tackles_assists,1,,,,,
player,201712240kan,mia,TimmLa99,tackles_loss,0,,,,,
player,201712240kan,mia,TimmLa99,qb_hits,0,,,,,
player,201712240kan,mia,TimmLa99,fumbles_rec,0,,,,,
player,201712240kan,mia,TimmLa99,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,TimmLa99,fumbles_rec_td,0,,,,,
player,201712240kan,mia,TimmLa99,fumbles_forced,0,,,,,
player,201712240kan,mia,AlleCh02,def_int,0,,,,,
player,201712240kan,mia,AlleCh02,def_int_yds,0,,,,,
player,201712240kan,mia,AlleCh02,def_int_td,0,,,,,
player,201712240kan,mia,AlleCh02,def_int_long,0,,,,,
player,201712240kan,mia,AlleCh02,pass_defended,0,,,,,
player,201712240kan,mia,AlleCh02,sacks,0.0,,,,,
player,201712240kan,mia,AlleCh02,tackles_combined,1,,,,,
player,201712240kan,mia,AlleCh02,tackles_solo,1,,,,,
player,201712240kan,mia,AlleCh02,tackles_assists,0,,,,,
player,201712240kan,mia,AlleCh02,tackles_loss,0,,,,,
player,201712240kan,mia,AlleCh02,qb_hits,0,,,,,
player,201712240kan,mia,AlleCh02,fumbles_rec,0,,,,,
player,201712240kan,mia,AlleCh02,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,AlleCh02,fumbles_rec_td,0,,,,,
player,201712240kan,mia,AlleCh02,fumbles_forced,0,,,,,
player,201712240kan,mia,AnthSt00,def_int,0,,,,,
player,201712240kan,mia,AnthSt00,def_int_yds,0,,,,,
player,201712240kan,mia,AnthSt00,def_int_td,0,,,,,
player,201712240kan,mia,AnthSt00,def_int_long,0,,,,,
player,201712240kan,mia,AnthSt00,pass_defended,0,,,,,
player,201712240kan,mia,AnthSt00,sacks,0.0,,,,,
player,201712240kan,mia,AnthSt00,tackles_combined,1,,,,,
player,201712240kan,mia,AnthSt00,tackles_solo,1,,,,,
player,201712240kan,mia,AnthSt00,tackles_assists,0,,,,,
player,201712240kan,mia,AnthSt00,tackles_loss,1,,,,,
player,201712240kan,mia,AnthSt00,qb_hits,1,,,,,
player,201712240kan,mia,AnthSt00,fumbles_rec,0,,,,,
player,201712240kan,mia,AnthSt00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,AnthSt00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,AnthSt00,fumbles_forced,0,,,,,
player,201712240kan,mia,BranAn00,def_int,0,,,,,
player,201712240kan,mia,BranAn00,def_int_yds,0,,,,,
player,201712240kan,mia,BranAn00,def_int_td,0,,,,,
player,201712240kan,mia,BranAn00,def_int_long,0,,,,,
player,201712240kan,mia,BranAn00,pass_defended,0,,,,,
player,201712240kan,mia,BranAn00,sacks,0.0,,,,,
player,201712240kan,mia,BranAn00,tackles_combined,1,,,,,
player,201712240kan,mia,BranAn00,tackles_solo,0,,,,,
player,201712240kan,mia,BranAn00,tackles_assists,1,,,,,
player,201712240kan,mia,BranAn00,tackles_loss,0,,,,,
player,201712240kan,mia,BranAn00,qb_hits,0,,,,,
player,201712240kan,mia,BranAn00,fumbles_rec,0,,,,,
player,201712240kan,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,BranAn00,fumbles_forced,0,,,,,
player,201712240kan,mia,GranJa00,def_int,0,,,,,
player,201712240kan,mia,GranJa00,def_int_yds,0,,,,,
player,201712240kan,mia,GranJa00,def_int_td,0,,,,,
player,201712240kan,mia,GranJa00,def_int_long,0,,,,,
player,201712240kan,mia,GranJa00,pass_defended,0,,,,,
player,201712240kan,mia,GranJa00,sacks,0.0,,,,,
player,201712240kan,mia,GranJa00,tackles_combined,1,,,,,
player,201712240kan,mia,GranJa00,tackles_solo,0,,,,,
player,201712240kan,mia,GranJa00,tackles_assists,1,,,,,
player,201712240kan,mia,GranJa00,tackles_loss,0,,,,,
player,201712240kan,mia,GranJa00,qb_hits,0,,,,,
player,201712240kan,mia,GranJa00,fumbles_rec,0,,,,,
player,201712240kan,mia,GranJa00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,GranJa00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,GranJa00,fumbles_forced,0,,,,,
player,201712240kan,mia,HullMi01,def_int,0,,,,,
player,201712240kan,mia,HullMi01,def_int_yds,0,,,,,
player,201712240kan,mia,HullMi01,def_int_td,0,,,,,
player,201712240kan,mia,HullMi01,def_int_long,0,,,,,
player,201712240kan,mia,HullMi01,pass_defended,0,,,,,
player,201712240kan,mia,HullMi01,sacks,0.0,,,,,
player,201712240kan,mia,HullMi01,tackles_combined,1,,,,,
player,201712240kan,mia,HullMi01,tackles_solo,1,,,,,
player,201712240kan,mia,HullMi01,tackles_assists,0,,,,,
player,201712240kan,mia,HullMi01,tackles_loss,0,,,,,
player,201712240kan,mia,HullMi01,qb_hits,0,,,,,
player,201712240kan,mia,HullMi01,fumbles_rec,0,,,,,
player,201712240kan,mia,HullMi01,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,HullMi01,fumbles_rec_td,0,,,,,
player,201712240kan,mia,HullMi01,fumbles_forced,0,,,,,
player,201712240kan,mia,McTyTo00,def_int,0,,,,,
player,201712240kan,mia,McTyTo00,def_int_yds,0,,,,,
player,201712240kan,mia,McTyTo00,def_int_td,0,,,,,
player,201712240kan,mia,McTyTo00,def_int_long,0,,,,,
player,201712240kan,mia,McTyTo00,pass_defended,0,,,,,
player,201712240kan,mia,McTyTo00,sacks,0.0,,,,,
player,201712240kan,mia,McTyTo00,tackles_combined,1,,,,,
player,201712240kan,mia,McTyTo00,tackles_solo,1,,,,,
player,201712240kan,mia,McTyTo00,tackles_assists,0,,,,,
player,201712240kan,mia,McTyTo00,tackles_loss,0,,,,,
player,201712240kan,mia,McTyTo00,qb_hits,0,,,,,
player,201712240kan,mia,McTyTo00,fumbles_rec,0,,,,,
player,201712240kan,mia,McTyTo00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,McTyTo00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,McTyTo00,fumbles_forced,0,,,,,
player,201712240kan,mia,PerrSe00,def_int,0,,,,,
player,201712240kan,mia,PerrSe00,def_int_yds,0,,,,,
player,201712240kan,mia,PerrSe00,def_int_td,0,,,,,
player,201712240kan,mia,PerrSe00,def_int_long,0,,,,,
player,201712240kan,mia,PerrSe00,pass_defended,0,,,,,
player,201712240kan,mia,PerrSe00,sacks,0.0,,,,,
player,201712240kan,mia,PerrSe00,tackles_combined,1,,,,,
player,201712240kan,mia,PerrSe00,tackles_solo,1,,,,,
player,201712240kan,mia,PerrSe00,tackles_assists,0,,,,,
player,201712240kan,mia,PerrSe00,tackles_loss,0,,,,,
player,201712240kan,mia,PerrSe00,qb_hits,0,,,,,
player,201712240kan,mia,PerrSe00,fumbles_rec,0,,,,,
player,201712240kan,mia,PerrSe00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,PerrSe00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,PerrSe00,fumbles_forced,0,,,,,
player,201712240kan,mia,VernAl99,def_int,0,,,,,
player,201712240kan,mia,VernAl99,def_int_yds,0,,,,,
player,201712240kan,mia,VernAl99,def_int_td,0,,,,,
player,201712240kan,mia,VernAl99,def_int_long,0,,,,,
player,201712240kan,mia,VernAl99,pass_defended,0,,,,,
player,201712240kan,mia,VernAl99,sacks,0.0,,,,,
player,201712240kan,mia,VernAl99,tackles_combined,1,,,,,
player,201712240kan,mia,VernAl99,tackles_solo,1,,,,,
player,201712240kan,mia,VernAl99,tackles_assists,0,,,,,
player,201712240kan,mia,VernAl99,tackles_loss,0,,,,,
player,201712240kan,mia,VernAl99,qb_hits,0,,,,,
player,201712240kan,mia,VernAl99,fumbles_rec,0,,,,,
player,201712240kan,mia,VernAl99,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,VernAl99,fumbles_rec_td,0,,,,,
player,201712240kan,mia,VernAl99,fumbles_forced,0,,,,,
player,201712240kan,mia,CutlJa00,def_int,0,,,,,
player,201712240kan,mia,CutlJa00,def_int_yds,0,,,,,
player,201712240kan,mia,CutlJa00,def_int_td,0,,,,,
player,201712240kan,mia,CutlJa00,def_int_long,0,,,,,
player,201712240kan,mia,CutlJa00,pass_defended,0,,,,,
player,201712240kan,mia,CutlJa00,sacks,0.0,,,,,
player,201712240kan,mia,CutlJa00,tackles_combined,0,,,,,
player,201712240kan,mia,CutlJa00,tackles_solo,0,,,,,
player,201712240kan,mia,CutlJa00,tackles_assists,0,,,,,
player,201712240kan,mia,CutlJa00,tackles_loss,,,,,,
player,201712240kan,mia,CutlJa00,qb_hits,,,,,,
player,201712240kan,mia,CutlJa00,fumbles_rec,1,,,,,
player,201712240kan,mia,CutlJa00,fumbles_rec_yds,-5,,,,,
player,201712240kan,mia,CutlJa00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,CutlJa00,fumbles_forced,0,,,,,
player,201712240kan,kan,NelsSt01,def_int,0,,,,,
player,201712240kan,kan,NelsSt01,def_int_yds,0,,,,,
player,201712240kan,kan,NelsSt01,def_int_td,0,,,,,
player,201712240kan,kan,NelsSt01,def_int_long,0,,,,,
player,201712240kan,kan,NelsSt01,pass_defended,0,,,,,
player,201712240kan,kan,NelsSt01,sacks,0.0,,,,,
player,201712240kan,kan,NelsSt01,tackles_combined,5,,,,,
player,201712240kan,kan,NelsSt01,tackles_solo,3,,,,,
player,201712240kan,kan,NelsSt01,tackles_assists,2,,,,,
player,201712240kan,kan,NelsSt01,tackles_loss,0,,,,,
player,201712240kan,kan,NelsSt01,qb_hits,0,,,,,
player,201712240kan,kan,NelsSt01,fumbles_rec,0,,,,,
player,201712240kan,kan,NelsSt01,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,NelsSt01,fumbles_rec_td,0,,,,,
player,201712240kan,kan,NelsSt01,fumbles_forced,0,,,,,
player,201712240kan,kan,RaglRe00,def_int,0,,,,,
player,201712240kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201712240kan,kan,RaglRe00,def_int_td,0,,,,,
player,201712240kan,kan,RaglRe00,def_int_long,0,,,,,
player,201712240kan,kan,RaglRe00,pass_defended,0,,,,,
player,201712240kan,kan,RaglRe00,sacks,0.0,,,,,
player,201712240kan,kan,RaglRe00,tackles_combined,5,,,,,
player,201712240kan,kan,RaglRe00,tackles_solo,4,,,,,
player,201712240kan,kan,RaglRe00,tackles_assists,1,,,,,
player,201712240kan,kan,RaglRe00,tackles_loss,0,,,,,
player,201712240kan,kan,RaglRe00,qb_hits,0,,,,,
player,201712240kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201712240kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201712240kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201712240kan,kan,SoreDa01,def_int,0,,,,,
player,201712240kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201712240kan,kan,SoreDa01,def_int_td,0,,,,,
player,201712240kan,kan,SoreDa01,def_int_long,0,,,,,
player,201712240kan,kan,SoreDa01,pass_defended,2,,,,,
player,201712240kan,kan,SoreDa01,sacks,0.0,,,,,
player,201712240kan,kan,SoreDa01,tackles_combined,4,,,,,
player,201712240kan,kan,SoreDa01,tackles_solo,4,,,,,
player,201712240kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201712240kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201712240kan,kan,SoreDa01,qb_hits,0,,,,,
player,201712240kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201712240kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201712240kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201712240kan,kan,BailAl00,def_int,0,,,,,
player,201712240kan,kan,BailAl00,def_int_yds,0,,,,,
player,201712240kan,kan,BailAl00,def_int_td,0,,,,,
player,201712240kan,kan,BailAl00,def_int_long,0,,,,,
player,201712240kan,kan,BailAl00,pass_defended,0,,,,,
player,201712240kan,kan,BailAl00,sacks,0.0,,,,,
player,201712240kan,kan,BailAl00,tackles_combined,3,,,,,
player,201712240kan,kan,BailAl00,tackles_solo,2,,,,,
player,201712240kan,kan,BailAl00,tackles_assists,1,,,,,
player,201712240kan,kan,BailAl00,tackles_loss,0,,,,,
player,201712240kan,kan,BailAl00,qb_hits,0,,,,,
player,201712240kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201712240kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201712240kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201712240kan,kan,HousJu00,def_int,0,,,,,
player,201712240kan,kan,HousJu00,def_int_yds,0,,,,,
player,201712240kan,kan,HousJu00,def_int_td,0,,,,,
player,201712240kan,kan,HousJu00,def_int_long,0,,,,,
player,201712240kan,kan,HousJu00,pass_defended,0,,,,,
player,201712240kan,kan,HousJu00,sacks,0.0,,,,,
player,201712240kan,kan,HousJu00,tackles_combined,3,,,,,
player,201712240kan,kan,HousJu00,tackles_solo,2,,,,,
player,201712240kan,kan,HousJu00,tackles_assists,1,,,,,
player,201712240kan,kan,HousJu00,tackles_loss,1,,,,,
player,201712240kan,kan,HousJu00,qb_hits,0,,,,,
player,201712240kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201712240kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201712240kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201712240kan,kan,MurrEr00,def_int,0,,,,,
player,201712240kan,kan,MurrEr00,def_int_yds,0,,,,,
player,201712240kan,kan,MurrEr00,def_int_td,0,,,,,
player,201712240kan,kan,MurrEr00,def_int_long,0,,,,,
player,201712240kan,kan,MurrEr00,pass_defended,1,,,,,
player,201712240kan,kan,MurrEr00,sacks,0.0,,,,,
player,201712240kan,kan,MurrEr00,tackles_combined,3,,,,,
player,201712240kan,kan,MurrEr00,tackles_solo,2,,,,,
player,201712240kan,kan,MurrEr00,tackles_assists,1,,,,,
player,201712240kan,kan,MurrEr00,tackles_loss,0,,,,,
player,201712240kan,kan,MurrEr00,qb_hits,0,,,,,
player,201712240kan,kan,MurrEr00,fumbles_rec,0,,,,,
player,201712240kan,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201712240kan,kan,MurrEr00,fumbles_forced,0,,,,,
player,201712240kan,kan,ParkRo01,def_int,0,,,,,
player,201712240kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201712240kan,kan,ParkRo01,def_int_td,0,,,,,
player,201712240kan,kan,ParkRo01,def_int_long,0,,,,,
player,201712240kan,kan,ParkRo01,pass_defended,0,,,,,
player,201712240kan,kan,ParkRo01,sacks,0.0,,,,,
player,201712240kan,kan,ParkRo01,tackles_combined,3,,,,,
player,201712240kan,kan,ParkRo01,tackles_solo,2,,,,,
player,201712240kan,kan,ParkRo01,tackles_assists,1,,,,,
player,201712240kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201712240kan,kan,ParkRo01,qb_hits,0,,,,,
player,201712240kan,kan,ParkRo01,fumbles_rec,1,,,,,
player,201712240kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201712240kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201712240kan,kan,JohnDe25,def_int,0,,,,,
player,201712240kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201712240kan,kan,JohnDe25,def_int_td,0,,,,,
player,201712240kan,kan,JohnDe25,def_int_long,0,,,,,
player,201712240kan,kan,JohnDe25,pass_defended,1,,,,,
player,201712240kan,kan,JohnDe25,sacks,0.0,,,,,
player,201712240kan,kan,JohnDe25,tackles_combined,2,,,,,
player,201712240kan,kan,JohnDe25,tackles_solo,2,,,,,
player,201712240kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201712240kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201712240kan,kan,JohnDe25,qb_hits,0,,,,,
player,201712240kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201712240kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201712240kan,kan,JohnDe25,fumbles_forced,1,,,,,
player,201712240kan,kan,LogaBe00,def_int,0,,,,,
player,201712240kan,kan,LogaBe00,def_int_yds,0,,,,,
player,201712240kan,kan,LogaBe00,def_int_td,0,,,,,
player,201712240kan,kan,LogaBe00,def_int_long,0,,,,,
player,201712240kan,kan,LogaBe00,pass_defended,0,,,,,
player,201712240kan,kan,LogaBe00,sacks,0.0,,,,,
player,201712240kan,kan,LogaBe00,tackles_combined,2,,,,,
player,201712240kan,kan,LogaBe00,tackles_solo,2,,,,,
player,201712240kan,kan,LogaBe00,tackles_assists,0,,,,,
player,201712240kan,kan,LogaBe00,tackles_loss,1,,,,,
player,201712240kan,kan,LogaBe00,qb_hits,0,,,,,
player,201712240kan,kan,LogaBe00,fumbles_rec,0,,,,,
player,201712240kan,kan,LogaBe00,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,LogaBe00,fumbles_rec_td,0,,,,,
player,201712240kan,kan,LogaBe00,fumbles_forced,0,,,,,
player,201712240kan,kan,PeteMa00,def_int,0,,,,,
player,201712240kan,kan,PeteMa00,def_int_yds,0,,,,,
player,201712240kan,kan,PeteMa00,def_int_td,0,,,,,
player,201712240kan,kan,PeteMa00,def_int_long,0,,,,,
player,201712240kan,kan,PeteMa00,pass_defended,1,,,,,
player,201712240kan,kan,PeteMa00,sacks,0.0,,,,,
player,201712240kan,kan,PeteMa00,tackles_combined,2,,,,,
player,201712240kan,kan,PeteMa00,tackles_solo,2,,,,,
player,201712240kan,kan,PeteMa00,tackles_assists,0,,,,,
player,201712240kan,kan,PeteMa00,tackles_loss,0,,,,,
player,201712240kan,kan,PeteMa00,qb_hits,0,,,,,
player,201712240kan,kan,PeteMa00,fumbles_rec,1,,,,,
player,201712240kan,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201712240kan,kan,PeteMa00,fumbles_forced,1,,,,,
player,201712240kan,kan,ReviDa99,def_int,0,,,,,
player,201712240kan,kan,ReviDa99,def_int_yds,0,,,,,
player,201712240kan,kan,ReviDa99,def_int_td,0,,,,,
player,201712240kan,kan,ReviDa99,def_int_long,0,,,,,
player,201712240kan,kan,ReviDa99,pass_defended,0,,,,,
player,201712240kan,kan,ReviDa99,sacks,0.0,,,,,
player,201712240kan,kan,ReviDa99,tackles_combined,2,,,,,
player,201712240kan,kan,ReviDa99,tackles_solo,2,,,,,
player,201712240kan,kan,ReviDa99,tackles_assists,0,,,,,
player,201712240kan,kan,ReviDa99,tackles_loss,0,,,,,
player,201712240kan,kan,ReviDa99,qb_hits,0,,,,,
player,201712240kan,kan,ReviDa99,fumbles_rec,0,,,,,
player,201712240kan,kan,ReviDa99,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,ReviDa99,fumbles_rec_td,0,,,,,
player,201712240kan,kan,ReviDa99,fumbles_forced,0,,,,,
player,201712240kan,kan,SmitTe04,def_int,0,,,,,
player,201712240kan,kan,SmitTe04,def_int_yds,0,,,,,
player,201712240kan,kan,SmitTe04,def_int_td,0,,,,,
player,201712240kan,kan,SmitTe04,def_int_long,0,,,,,
player,201712240kan,kan,SmitTe04,pass_defended,0,,,,,
player,201712240kan,kan,SmitTe04,sacks,0.0,,,,,
player,201712240kan,kan,SmitTe04,tackles_combined,2,,,,,
player,201712240kan,kan,SmitTe04,tackles_solo,2,,,,,
player,201712240kan,kan,SmitTe04,tackles_assists,0,,,,,
player,201712240kan,kan,SmitTe04,tackles_loss,0,,,,,
player,201712240kan,kan,SmitTe04,qb_hits,0,,,,,
player,201712240kan,kan,SmitTe04,fumbles_rec,0,,,,,
player,201712240kan,kan,SmitTe04,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,SmitTe04,fumbles_rec_td,0,,,,,
player,201712240kan,kan,SmitTe04,fumbles_forced,0,,,,,
player,201712240kan,kan,JoneCh09,def_int,0,,,,,
player,201712240kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201712240kan,kan,JoneCh09,def_int_td,0,,,,,
player,201712240kan,kan,JoneCh09,def_int_long,0,,,,,
player,201712240kan,kan,JoneCh09,pass_defended,1,,,,,
player,201712240kan,kan,JoneCh09,sacks,0.0,,,,,
player,201712240kan,kan,JoneCh09,tackles_combined,1,,,,,
player,201712240kan,kan,JoneCh09,tackles_solo,1,,,,,
player,201712240kan,kan,JoneCh09,tackles_assists,0,,,,,
player,201712240kan,kan,JoneCh09,tackles_loss,0,,,,,
player,201712240kan,kan,JoneCh09,qb_hits,0,,,,,
player,201712240kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201712240kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201712240kan,kan,JoneCh09,fumbles_forced,0,,,,,
player,201712240kan,kan,KpasTa00,def_int,0,,,,,
player,201712240kan,kan,KpasTa00,def_int_yds,0,,,,,
player,201712240kan,kan,KpasTa00,def_int_td,0,,,,,
player,201712240kan,kan,KpasTa00,def_int_long,0,,,,,
player,201712240kan,kan,KpasTa00,pass_defended,0,,,,,
player,201712240kan,kan,KpasTa00,sacks,0.0,,,,,
player,201712240kan,kan,KpasTa00,tackles_combined,1,,,,,
player,201712240kan,kan,KpasTa00,tackles_solo,0,,,,,
player,201712240kan,kan,KpasTa00,tackles_assists,1,,,,,
player,201712240kan,kan,KpasTa00,tackles_loss,0,,,,,
player,201712240kan,kan,KpasTa00,qb_hits,0,,,,,
player,201712240kan,kan,KpasTa00,fumbles_rec,0,,,,,
player,201712240kan,kan,KpasTa00,fumbles_rec_yds,0,,,,,
player,201712240kan,kan,KpasTa00,fumbles_rec_td,0,,,,,
player,201712240kan,kan,KpasTa00,fumbles_forced,0,,,,,
player,201712240kan,kan,MitcTe00,def_int,0,,,,,
player,201712240kan,kan,MitcTe00,def_int_yds,0,,,,,
player,201712240kan,kan,MitcTe00,def_int_td,0,,,,,
player,201712240kan,kan,MitcTe00,def_int_long,0,,,,,
player,201712240kan,kan,MitcTe00,pass_defended,0,,,,,
player,201712240kan,kan,MitcTe00,sacks,0.0,,,,,
player,201712240kan,kan,MitcTe00,tackles_combined,1,,,,,
player,201712240kan,kan,MitcTe00,tackles_solo,1,,,,,
player,201712240kan,kan,MitcTe00,tackles_assists,0,,,,,
player,201712240kan,kan,MitcTe00,tackles_loss,0,,,,,
