game,2017,2,20170917,201709170ram,was,"Washington Redskins",27,ram,"Los Angeles Rams",20
player,201709170ram,ram,CounBl00,fumbles_rec,0,,,,,
player,201709170ram,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,CounBl00,fumbles_forced,0,,,,,
player,201709170ram,ram,DonaAa00,def_int,0,,,,,
player,201709170ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201709170ram,ram,DonaAa00,def_int_td,0,,,,,
player,201709170ram,ram,DonaAa00,def_int_long,0,,,,,
player,201709170ram,ram,DonaAa00,pass_defended,0,,,,,
player,201709170ram,ram,DonaAa00,sacks,0.0,,,,,
player,201709170ram,ram,DonaAa00,tackles_combined,2,,,,,
player,201709170ram,ram,DonaAa00,tackles_solo,1,,,,,
player,201709170ram,ram,DonaAa00,tackles_assists,1,,,,,
player,201709170ram,ram,DonaAa00,tackles_loss,1,,,,,
player,201709170ram,ram,DonaAa00,qb_hits,1,,,,,
player,201709170ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201709170ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201709170ram,ram,LongMa00,def_int,0,,,,,
player,201709170ram,ram,LongMa00,def_int_yds,0,,,,,
player,201709170ram,ram,LongMa00,def_int_td,0,,,,,
player,201709170ram,ram,LongMa00,def_int_long,0,,,,,
player,201709170ram,ram,LongMa00,pass_defended,0,,,,,
player,201709170ram,ram,LongMa00,sacks,0.0,,,,,
player,201709170ram,ram,LongMa00,tackles_combined,2,,,,,
player,201709170ram,ram,LongMa00,tackles_solo,1,,,,,
player,201709170ram,ram,LongMa00,tackles_assists,1,,,,,
player,201709170ram,ram,LongMa00,tackles_loss,0,,,,,
player,201709170ram,ram,LongMa00,qb_hits,1,,,,,
player,201709170ram,ram,LongMa00,fumbles_rec,0,,,,,
player,201709170ram,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,LongMa00,fumbles_forced,0,,,,,
player,201709170ram,ram,SmarTa00,def_int,0,,,,,
player,201709170ram,ram,SmarTa00,def_int_yds,0,,,,,
player,201709170ram,ram,SmarTa00,def_int_td,0,,,,,
player,201709170ram,ram,SmarTa00,def_int_long,0,,,,,
player,201709170ram,ram,SmarTa00,pass_defended,0,,,,,
player,201709170ram,ram,SmarTa00,sacks,0.0,,,,,
player,201709170ram,ram,SmarTa00,tackles_combined,2,,,,,
player,201709170ram,ram,SmarTa00,tackles_solo,1,,,,,
player,201709170ram,ram,SmarTa00,tackles_assists,1,,,,,
player,201709170ram,ram,SmarTa00,tackles_loss,0,,,,,
player,201709170ram,ram,SmarTa00,qb_hits,0,,,,,
player,201709170ram,ram,SmarTa00,fumbles_rec,0,,,,,
player,201709170ram,ram,SmarTa00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,SmarTa00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,SmarTa00,fumbles_forced,0,,,,,
player,201709170ram,ram,CarrDe00,def_int,0,,,,,
player,201709170ram,ram,CarrDe00,def_int_yds,0,,,,,
player,201709170ram,ram,CarrDe00,def_int_td,0,,,,,
player,201709170ram,ram,CarrDe00,def_int_long,0,,,,,
player,201709170ram,ram,CarrDe00,pass_defended,0,,,,,
player,201709170ram,ram,CarrDe00,sacks,0.0,,,,,
player,201709170ram,ram,CarrDe00,tackles_combined,1,,,,,
player,201709170ram,ram,CarrDe00,tackles_solo,1,,,,,
player,201709170ram,ram,CarrDe00,tackles_assists,0,,,,,
player,201709170ram,ram,CarrDe00,tackles_loss,0,,,,,
player,201709170ram,ram,CarrDe00,qb_hits,0,,,,,
player,201709170ram,ram,CarrDe00,fumbles_rec,0,,,,,
player,201709170ram,ram,CarrDe00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,CarrDe00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,CarrDe00,fumbles_forced,0,,,,,
player,201709170ram,ram,EbukSa00,def_int,0,,,,,
player,201709170ram,ram,EbukSa00,def_int_yds,0,,,,,
player,201709170ram,ram,EbukSa00,def_int_td,0,,,,,
player,201709170ram,ram,EbukSa00,def_int_long,0,,,,,
player,201709170ram,ram,EbukSa00,pass_defended,0,,,,,
player,201709170ram,ram,EbukSa00,sacks,0.0,,,,,
player,201709170ram,ram,EbukSa00,tackles_combined,1,,,,,
player,201709170ram,ram,EbukSa00,tackles_solo,1,,,,,
player,201709170ram,ram,EbukSa00,tackles_assists,0,,,,,
player,201709170ram,ram,EbukSa00,tackles_loss,0,,,,,
player,201709170ram,ram,EbukSa00,qb_hits,0,,,,,
player,201709170ram,ram,EbukSa00,fumbles_rec,0,,,,,
player,201709170ram,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,EbukSa00,fumbles_forced,0,,,,,
player,201709170ram,ram,LittCo01,def_int,0,,,,,
player,201709170ram,ram,LittCo01,def_int_yds,0,,,,,
player,201709170ram,ram,LittCo01,def_int_td,0,,,,,
player,201709170ram,ram,LittCo01,def_int_long,0,,,,,
player,201709170ram,ram,LittCo01,pass_defended,0,,,,,
player,201709170ram,ram,LittCo01,sacks,0.0,,,,,
player,201709170ram,ram,LittCo01,tackles_combined,1,,,,,
player,201709170ram,ram,LittCo01,tackles_solo,0,,,,,
player,201709170ram,ram,LittCo01,tackles_assists,1,,,,,
player,201709170ram,ram,LittCo01,tackles_loss,0,,,,,
player,201709170ram,ram,LittCo01,qb_hits,0,,,,,
player,201709170ram,ram,LittCo01,fumbles_rec,0,,,,,
player,201709170ram,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201709170ram,ram,LittCo01,fumbles_forced,0,,,,,
player,201709170ram,ram,WalkTy00,def_int,0,,,,,
player,201709170ram,ram,WalkTy00,def_int_yds,0,,,,,
player,201709170ram,ram,WalkTy00,def_int_td,0,,,,,
player,201709170ram,ram,WalkTy00,def_int_long,0,,,,,
player,201709170ram,ram,WalkTy00,pass_defended,1,,,,,
player,201709170ram,ram,WalkTy00,sacks,0.0,,,,,
player,201709170ram,ram,WalkTy00,tackles_combined,1,,,,,
player,201709170ram,ram,WalkTy00,tackles_solo,1,,,,,
player,201709170ram,ram,WalkTy00,tackles_assists,0,,,,,
player,201709170ram,ram,WalkTy00,tackles_loss,0,,,,,
player,201709170ram,ram,WalkTy00,qb_hits,0,,,,,
player,201709170ram,ram,WalkTy00,fumbles_rec,0,,,,,
player,201709170ram,ram,WalkTy00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,WalkTy00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,WalkTy00,fumbles_forced,0,,,,,
player,201709170ram,ram,WestEt00,def_int,0,,,,,
player,201709170ram,ram,WestEt00,def_int_yds,0,,,,,
player,201709170ram,ram,WestEt00,def_int_td,0,,,,,
player,201709170ram,ram,WestEt00,def_int_long,0,,,,,
player,201709170ram,ram,WestEt00,pass_defended,1,,,,,
player,201709170ram,ram,WestEt00,sacks,0.0,,,,,
player,201709170ram,ram,WestEt00,tackles_combined,1,,,,,
player,201709170ram,ram,WestEt00,tackles_solo,1,,,,,
player,201709170ram,ram,WestEt00,tackles_assists,0,,,,,
player,201709170ram,ram,WestEt00,tackles_loss,0,,,,,
player,201709170ram,ram,WestEt00,qb_hits,0,,,,,
player,201709170ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201709170ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201709170ram,ram,GurlTo01,def_int,0,,,,,
player,201709170ram,ram,GurlTo01,def_int_yds,0,,,,,
player,201709170ram,ram,GurlTo01,def_int_td,0,,,,,
player,201709170ram,ram,GurlTo01,def_int_long,0,,,,,
player,201709170ram,ram,GurlTo01,pass_defended,0,,,,,
player,201709170ram,ram,GurlTo01,sacks,0.0,,,,,
player,201709170ram,ram,GurlTo01,tackles_combined,0,,,,,
player,201709170ram,ram,GurlTo01,tackles_solo,0,,,,,
player,201709170ram,ram,GurlTo01,tackles_assists,0,,,,,
player,201709170ram,ram,GurlTo01,tackles_loss,,,,,,
player,201709170ram,ram,GurlTo01,qb_hits,,,,,,
player,201709170ram,ram,GurlTo01,fumbles_rec,1,,,,,
player,201709170ram,ram,GurlTo01,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,GurlTo01,fumbles_rec_td,0,,,,,
player,201709170ram,ram,GurlTo01,fumbles_forced,0,,,,,
player,201709170ram,ram,JohnTr05,def_int,0,,,,,
player,201709170ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201709170ram,ram,JohnTr05,def_int_td,0,,,,,
player,201709170ram,ram,JohnTr05,def_int_long,0,,,,,
player,201709170ram,ram,JohnTr05,pass_defended,1,,,,,
player,201709170ram,ram,JohnTr05,sacks,0.0,,,,,
player,201709170ram,ram,JohnTr05,tackles_combined,0,,,,,
player,201709170ram,ram,JohnTr05,tackles_solo,0,,,,,
player,201709170ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201709170ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201709170ram,ram,JohnTr05,qb_hits,0,,,,,
player,201709170ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201709170ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201709170ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201709170ram,was,CrowJa00,kick_ret,0,,,,,
player,201709170ram,was,CrowJa00,kick_ret_yds,0,,,,,
player,201709170ram,was,CrowJa00,kick_ret_yds_per_ret,,,,,,
player,201709170ram,was,CrowJa00,kick_ret_td,0,,,,,
player,201709170ram,was,CrowJa00,kick_ret_long,0,,,,,
player,201709170ram,was,CrowJa00,punt_ret,2,,,,,
player,201709170ram,was,CrowJa00,punt_ret_yds,13,,,,,
player,201709170ram,was,CrowJa00,punt_ret_yds_per_ret,6.5,,,,,
player,201709170ram,was,CrowJa00,punt_ret_td,0,,,,,
player,201709170ram,was,CrowJa00,punt_ret_long,13,,,,,
player,201709170ram,was,ThomCh03,kick_ret,1,,,,,
player,201709170ram,was,ThomCh03,kick_ret_yds,16,,,,,
player,201709170ram,was,ThomCh03,kick_ret_yds_per_ret,16.0,,,,,
player,201709170ram,was,ThomCh03,kick_ret_td,0,,,,,
player,201709170ram,was,ThomCh03,kick_ret_long,16,,,,,
player,201709170ram,was,ThomCh03,punt_ret,0,,,,,
player,201709170ram,was,ThomCh03,punt_ret_yds,0,,,,,
player,201709170ram,was,ThomCh03,punt_ret_yds_per_ret,,,,,,
player,201709170ram,was,ThomCh03,punt_ret_td,0,,,,,
player,201709170ram,was,ThomCh03,punt_ret_long,0,,,,,
player,201709170ram,ram,AustTa00,kick_ret,0,,,,,
player,201709170ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201709170ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201709170ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201709170ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201709170ram,ram,AustTa00,punt_ret,3,,,,,
player,201709170ram,ram,AustTa00,punt_ret_yds,18,,,,,
player,201709170ram,ram,AustTa00,punt_ret_yds_per_ret,6.0,,,,,
player,201709170ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201709170ram,ram,AustTa00,punt_ret_long,12,,,,,
player,201709170ram,ram,JohnTr05,kick_ret,0,,,,,
player,201709170ram,ram,JohnTr05,kick_ret_yds,0,,,,,
player,201709170ram,ram,JohnTr05,kick_ret_yds_per_ret,,,,,,
player,201709170ram,ram,JohnTr05,kick_ret_td,0,,,,,
player,201709170ram,ram,JohnTr05,kick_ret_long,0,,,,,
player,201709170ram,ram,JohnTr05,punt_ret,1,,,,,
player,201709170ram,ram,JohnTr05,punt_ret_yds,6,,,,,
player,201709170ram,ram,JohnTr05,punt_ret_yds_per_ret,6.0,,,,,
player,201709170ram,ram,JohnTr05,punt_ret_td,0,,,,,
player,201709170ram,ram,JohnTr05,punt_ret_long,6,,,,,
player,201709170ram,ram,CoopPh00,kick_ret,3,,,,,
player,201709170ram,ram,CoopPh00,kick_ret_yds,59,,,,,
player,201709170ram,ram,CoopPh00,kick_ret_yds_per_ret,19.7,,,,,
player,201709170ram,ram,CoopPh00,kick_ret_td,0,,,,,
player,201709170ram,ram,CoopPh00,kick_ret_long,34,,,,,
player,201709170ram,ram,CoopPh00,punt_ret,0,,,,,
player,201709170ram,ram,CoopPh00,punt_ret_yds,0,,,,,
player,201709170ram,ram,CoopPh00,punt_ret_yds_per_ret,,,,,,
player,201709170ram,ram,CoopPh00,punt_ret_td,0,,,,,
player,201709170ram,ram,CoopPh00,punt_ret_long,0,,,,,
player,201709170ram,was,HopkDu00,xpm,3,,,,,
player,201709170ram,was,HopkDu00,xpa,3,,,,,
player,201709170ram,was,HopkDu00,fgm,2,,,,,
player,201709170ram,was,HopkDu00,fga,3,,,,,
player,201709170ram,was,HopkDu00,punt,0,,,,,
player,201709170ram,was,HopkDu00,punt_yds,0,,,,,
player,201709170ram,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201709170ram,was,HopkDu00,punt_long,0,,,,,
player,201709170ram,was,WayxTr00,xpm,,,,,,
player,201709170ram,was,WayxTr00,xpa,,,,,,
player,201709170ram,was,WayxTr00,fgm,,,,,,
player,201709170ram,was,WayxTr00,fga,,,,,,
player,201709170ram,was,WayxTr00,punt,4,,,,,
player,201709170ram,was,WayxTr00,punt_yds,204,,,,,
player,201709170ram,was,WayxTr00,punt_yds_per_punt,51.0,,,,,
player,201709170ram,was,WayxTr00,punt_long,62,,,,,
player,201709170ram,ram,ZuerGr00,xpm,2,,,,,
player,201709170ram,ram,ZuerGr00,xpa,2,,,,,
player,201709170ram,ram,ZuerGr00,fgm,2,,,,,
player,201709170ram,ram,ZuerGr00,fga,2,,,,,
player,201709170ram,ram,ZuerGr00,punt,0,,,,,
player,201709170ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201709170ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201709170ram,ram,ZuerGr00,punt_long,0,,,,,
player,201709170ram,ram,HekkJo00,xpm,,,,,,
player,201709170ram,ram,HekkJo00,xpa,,,,,,
player,201709170ram,ram,HekkJo00,fgm,,,,,,
player,201709170ram,ram,HekkJo00,fga,,,,,,
player,201709170ram,ram,HekkJo00,punt,4,,,,,
player,201709170ram,ram,HekkJo00,punt_yds,182,,,,,
player,201709170ram,ram,HekkJo00,punt_yds_per_punt,45.5,,,,,
player,201709170ram,ram,HekkJo00,punt_long,55,,,,,
player,201709170ram,ram,HaveRo00,pos,T,,,,,
player,201709170ram,ram,HaveRo00,offense,50,,,,,
player,201709170ram,ram,HaveRo00,off_pct,100%,,,,,
player,201709170ram,ram,HaveRo00,defense,0,,,,,
player,201709170ram,ram,HaveRo00,def_pct,0%,,,,,
player,201709170ram,ram,HaveRo00,special_teams,4,,,,,
player,201709170ram,ram,HaveRo00,st_pct,13%,,,,,
player,201709170ram,ram,WhitAn20,pos,T,,,,,
player,201709170ram,ram,WhitAn20,offense,50,,,,,
player,201709170ram,ram,WhitAn20,off_pct,100%,,,,,
player,201709170ram,ram,WhitAn20,defense,0,,,,,
player,201709170ram,ram,WhitAn20,def_pct,0%,,,,,
player,201709170ram,ram,WhitAn20,special_teams,4,,,,,
player,201709170ram,ram,WhitAn20,st_pct,13%,,,,,
player,201709170ram,ram,SaffRo20,pos,G,,,,,
player,201709170ram,ram,SaffRo20,offense,50,,,,,
player,201709170ram,ram,SaffRo20,off_pct,100%,,,,,
player,201709170ram,ram,SaffRo20,defense,0,,,,,
player,201709170ram,ram,SaffRo20,def_pct,0%,,,,,
player,201709170ram,ram,SaffRo20,special_teams,4,,,,,
player,201709170ram,ram,SaffRo20,st_pct,13%,,,,,
player,201709170ram,ram,BrowJa04,pos,G,,,,,
player,201709170ram,ram,BrowJa04,offense,50,,,,,
player,201709170ram,ram,BrowJa04,off_pct,100%,,,,,
player,201709170ram,ram,BrowJa04,defense,0,,,,,
player,201709170ram,ram,BrowJa04,def_pct,0%,,,,,
player,201709170ram,ram,BrowJa04,special_teams,4,,,,,
player,201709170ram,ram,BrowJa04,st_pct,13%,,,,,
player,201709170ram,ram,GoffJa00,pos,QB,,,,,
player,201709170ram,ram,GoffJa00,offense,50,,,,,
player,201709170ram,ram,GoffJa00,off_pct,100%,,,,,
player,201709170ram,ram,GoffJa00,defense,0,,,,,
player,201709170ram,ram,GoffJa00,def_pct,0%,,,,,
player,201709170ram,ram,GoffJa00,special_teams,0,,,,,
player,201709170ram,ram,GoffJa00,st_pct,0%,,,,,
player,201709170ram,ram,SullJo24,pos,C,,,,,
player,201709170ram,ram,SullJo24,offense,50,,,,,
player,201709170ram,ram,SullJo24,off_pct,100%,,,,,
player,201709170ram,ram,SullJo24,defense,0,,,,,
player,201709170ram,ram,SullJo24,def_pct,0%,,,,,
player,201709170ram,ram,SullJo24,special_teams,0,,,,,
player,201709170ram,ram,SullJo24,st_pct,0%,,,,,
player,201709170ram,ram,WatkSa00,pos,WR,,,,,
player,201709170ram,ram,WatkSa00,offense,45,,,,,
player,201709170ram,ram,WatkSa00,off_pct,90%,,,,,
player,201709170ram,ram,WatkSa00,defense,0,,,,,
player,201709170ram,ram,WatkSa00,def_pct,0%,,,,,
player,201709170ram,ram,WatkSa00,special_teams,0,,,,,
player,201709170ram,ram,WatkSa00,st_pct,0%,,,,,
player,201709170ram,ram,WoodRo02,pos,WR,,,,,
player,201709170ram,ram,WoodRo02,offense,45,,,,,
player,201709170ram,ram,WoodRo02,off_pct,90%,,,,,
player,201709170ram,ram,WoodRo02,defense,0,,,,,
player,201709170ram,ram,WoodRo02,def_pct,0%,,,,,
player,201709170ram,ram,WoodRo02,special_teams,0,,,,,
player,201709170ram,ram,WoodRo02,st_pct,0%,,,,,
player,201709170ram,ram,GurlTo01,pos,RB,,,,,
player,201709170ram,ram,GurlTo01,offense,44,,,,,
player,201709170ram,ram,GurlTo01,off_pct,88%,,,,,
player,201709170ram,ram,GurlTo01,defense,0,,,,,
player,201709170ram,ram,GurlTo01,def_pct,0%,,,,,
player,201709170ram,ram,GurlTo01,special_teams,0,,,,,
player,201709170ram,ram,GurlTo01,st_pct,0%,,,,,
player,201709170ram,ram,HigbTy00,pos,TE,,,,,
player,201709170ram,ram,HigbTy00,offense,41,,,,,
player,201709170ram,ram,HigbTy00,off_pct,82%,,,,,
player,201709170ram,ram,HigbTy00,defense,0,,,,,
player,201709170ram,ram,HigbTy00,def_pct,0%,,,,,
player,201709170ram,ram,HigbTy00,special_teams,4,,,,,
player,201709170ram,ram,HigbTy00,st_pct,13%,,,,,
player,201709170ram,ram,KuppCo00,pos,WR,,,,,
player,201709170ram,ram,KuppCo00,offense,30,,,,,
player,201709170ram,ram,KuppCo00,off_pct,60%,,,,,
player,201709170ram,ram,KuppCo00,defense,0,,,,,
player,201709170ram,ram,KuppCo00,def_pct,0%,,,,,
player,201709170ram,ram,KuppCo00,special_teams,1,,,,,
player,201709170ram,ram,KuppCo00,st_pct,3%,,,,,
player,201709170ram,ram,EverGe00,pos,TE,,,,,
player,201709170ram,ram,EverGe00,offense,16,,,,,
player,201709170ram,ram,EverGe00,off_pct,32%,,,,,
player,201709170ram,ram,EverGe00,defense,0,,,,,
player,201709170ram,ram,EverGe00,def_pct,0%,,,,,
player,201709170ram,ram,EverGe00,special_teams,0,,,,,
player,201709170ram,ram,EverGe00,st_pct,0%,,,,,
player,201709170ram,ram,CarrDe00,pos,TE,,,,,
player,201709170ram,ram,CarrDe00,offense,9,,,,,
player,201709170ram,ram,CarrDe00,off_pct,18%,,,,,
player,201709170ram,ram,CarrDe00,defense,0,,,,,
player,201709170ram,ram,CarrDe00,def_pct,0%,,,,,
player,201709170ram,ram,CarrDe00,special_teams,16,,,,,
player,201709170ram,ram,CarrDe00,st_pct,52%,,,,,
player,201709170ram,ram,AustTa00,pos,WR,,,,,
player,201709170ram,ram,AustTa00,offense,9,,,,,
player,201709170ram,ram,AustTa00,off_pct,18%,,,,,
player,201709170ram,ram,AustTa00,defense,0,,,,,
player,201709170ram,ram,AustTa00,def_pct,0%,,,,,
player,201709170ram,ram,AustTa00,special_teams,5,,,,,
player,201709170ram,ram,AustTa00,st_pct,16%,,,,,
player,201709170ram,ram,BrowMa03,pos,RB,,,,,
player,201709170ram,ram,BrowMa03,offense,5,,,,,
player,201709170ram,ram,BrowMa03,off_pct,10%,,,,,
player,201709170ram,ram,BrowMa03,defense,0,,,,,
player,201709170ram,ram,BrowMa03,def_pct,0%,,,,,
player,201709170ram,ram,BrowMa03,special_teams,13,,,,,
player,201709170ram,ram,BrowMa03,st_pct,42%,,,,,
player,201709170ram,ram,CoopPh00,pos,WR,,,,,
player,201709170ram,ram,CoopPh00,offense,4,,,,,
player,201709170ram,ram,CoopPh00,off_pct,8%,,,,,
player,201709170ram,ram,CoopPh00,defense,0,,,,,
player,201709170ram,ram,CoopPh00,def_pct,0%,,,,,
player,201709170ram,ram,CoopPh00,special_teams,10,,,,,
player,201709170ram,ram,CoopPh00,st_pct,32%,,,,,
player,201709170ram,ram,ReynJo00,pos,WR,,,,,
player,201709170ram,ram,ReynJo00,offense,2,,,,,
player,201709170ram,ram,ReynJo00,off_pct,4%,,,,,
player,201709170ram,ram,ReynJo00,defense,0,,,,,
player,201709170ram,ram,ReynJo00,def_pct,0%,,,,,
player,201709170ram,ram,ReynJo00,special_teams,3,,,,,
player,201709170ram,ram,ReynJo00,st_pct,10%,,,,,
player,201709170ram,ram,OgleAl00,pos,LB,,,,,
player,201709170ram,ram,OgleAl00,offense,0,,,,,
player,201709170ram,ram,OgleAl00,off_pct,0%,,,,,
player,201709170ram,ram,OgleAl00,defense,71,,,,,
player,201709170ram,ram,OgleAl00,def_pct,100%,,,,,
player,201709170ram,ram,OgleAl00,special_teams,7,,,,,
player,201709170ram,ram,OgleAl00,st_pct,23%,,,,,
player,201709170ram,ram,RobeNi00,pos,CB,,,,,
player,201709170ram,ram,RobeNi00,offense,0,,,,,
player,201709170ram,ram,RobeNi00,off_pct,0%,,,,,
player,201709170ram,ram,RobeNi00,defense,71,,,,,
player,201709170ram,ram,RobeNi00,def_pct,100%,,,,,
player,201709170ram,ram,RobeNi00,special_teams,2,,,,,
player,201709170ram,ram,RobeNi00,st_pct,6%,,,,,
player,201709170ram,ram,JoynLa00,pos,FS,,,,,
player,201709170ram,ram,JoynLa00,offense,0,,,,,
player,201709170ram,ram,JoynLa00,off_pct,0%,,,,,
player,201709170ram,ram,JoynLa00,defense,71,,,,,
player,201709170ram,ram,JoynLa00,def_pct,100%,,,,,
player,201709170ram,ram,JoynLa00,special_teams,1,,,,,
player,201709170ram,ram,JoynLa00,st_pct,3%,,,,,
player,201709170ram,ram,AlexMa00,pos,SS,,,,,
player,201709170ram,ram,AlexMa00,offense,0,,,,,
player,201709170ram,ram,AlexMa00,off_pct,0%,,,,,
player,201709170ram,ram,AlexMa00,defense,70,,,,,
player,201709170ram,ram,AlexMa00,def_pct,99%,,,,,
player,201709170ram,ram,AlexMa00,special_teams,8,,,,,
player,201709170ram,ram,AlexMa00,st_pct,26%,,,,,
player,201709170ram,ram,BarrMa00,pos,LB,,,,,
player,201709170ram,ram,BarrMa00,offense,0,,,,,
player,201709170ram,ram,BarrMa00,off_pct,0%,,,,,
player,201709170ram,ram,BarrMa00,defense,68,,,,,
player,201709170ram,ram,BarrMa00,def_pct,96%,,,,,
player,201709170ram,ram,BarrMa00,special_teams,0,,,,,
player,201709170ram,ram,BarrMa00,st_pct,0%,,,,,
player,201709170ram,ram,JohnTr05,pos,CB,,,,,
player,201709170ram,ram,JohnTr05,offense,0,,,,,
player,201709170ram,ram,JohnTr05,off_pct,0%,,,,,
player,201709170ram,ram,JohnTr05,defense,64,,,,,
player,201709170ram,ram,JohnTr05,def_pct,90%,,,,,
player,201709170ram,ram,JohnTr05,special_teams,3,,,,,
player,201709170ram,ram,JohnTr05,st_pct,10%,,,,,
player,201709170ram,ram,BarwCo99,pos,LB,,,,,
player,201709170ram,ram,BarwCo99,offense,0,,,,,
player,201709170ram,ram,BarwCo99,off_pct,0%,,,,,
player,201709170ram,ram,BarwCo99,defense,60,,,,,
player,201709170ram,ram,BarwCo99,def_pct,85%,,,,,
player,201709170ram,ram,BarwCo99,special_teams,7,,,,,
player,201709170ram,ram,BarwCo99,st_pct,23%,,,,,
player,201709170ram,ram,BrocMi00,pos,DT,,,,,
player,201709170ram,ram,BrocMi00,offense,0,,,,,
player,201709170ram,ram,BrocMi00,off_pct,0%,,,,,
player,201709170ram,ram,BrocMi00,defense,51,,,,,
player,201709170ram,ram,BrocMi00,def_pct,72%,,,,,
player,201709170ram,ram,BrocMi00,special_teams,7,,,,,
player,201709170ram,ram,BrocMi00,st_pct,23%,,,,,
player,201709170ram,ram,DonaAa00,pos,DT,,,,,
player,201709170ram,ram,DonaAa00,offense,0,,,,,
player,201709170ram,ram,DonaAa00,off_pct,0%,,,,,
player,201709170ram,ram,DonaAa00,defense,48,,,,,
player,201709170ram,ram,DonaAa00,def_pct,68%,,,,,
player,201709170ram,ram,DonaAa00,special_teams,7,,,,,
player,201709170ram,ram,DonaAa00,st_pct,23%,,,,,
player,201709170ram,ram,QuinRo00,pos,LB,,,,,
player,201709170ram,ram,QuinRo00,offense,0,,,,,
player,201709170ram,ram,QuinRo00,off_pct,0%,,,,,
player,201709170ram,ram,QuinRo00,defense,45,,,,,
player,201709170ram,ram,QuinRo00,def_pct,63%,,,,,
player,201709170ram,ram,QuinRo00,special_teams,4,,,,,
player,201709170ram,ram,QuinRo00,st_pct,13%,,,,,
player,201709170ram,ram,WalkTy00,pos,DT,,,,,
player,201709170ram,ram,WalkTy00,offense,0,,,,,
player,201709170ram,ram,WalkTy00,off_pct,0%,,,,,
player,201709170ram,ram,WalkTy00,defense,28,,,,,
player,201709170ram,ram,WalkTy00,def_pct,39%,,,,,
player,201709170ram,ram,WalkTy00,special_teams,7,,,,,
player,201709170ram,ram,WalkTy00,st_pct,23%,,,,,
player,201709170ram,ram,LongMa00,pos,LB,,,,,
player,201709170ram,ram,LongMa00,offense,0,,,,,
player,201709170ram,ram,LongMa00,off_pct,0%,,,,,
player,201709170ram,ram,LongMa00,defense,26,,,,,
player,201709170ram,ram,LongMa00,def_pct,37%,,,,,
player,201709170ram,ram,LongMa00,special_teams,9,,,,,
player,201709170ram,ram,LongMa00,st_pct,29%,,,,,
player,201709170ram,ram,WestEt00,pos,DE,,,,,
player,201709170ram,ram,WestEt00,offense,0,,,,,
player,201709170ram,ram,WestEt00,off_pct,0%,,,,,
player,201709170ram,ram,WestEt00,defense,23,,,,,
player,201709170ram,ram,WestEt00,def_pct,32%,,,,,
player,201709170ram,ram,WestEt00,special_teams,0,,,,,
player,201709170ram,ram,WestEt00,st_pct,0%,,,,,
player,201709170ram,ram,FoxxMo00,pos,DE,,,,,
player,201709170ram,ram,FoxxMo00,offense,0,,,,,
player,201709170ram,ram,FoxxMo00,off_pct,0%,,,,,
player,201709170ram,ram,FoxxMo00,defense,20,,,,,
player,201709170ram,ram,FoxxMo00,def_pct,28%,,,,,
player,201709170ram,ram,FoxxMo00,special_teams,6,,,,,
player,201709170ram,ram,FoxxMo00,st_pct,19%,,,,,
