game,2017,11,20171119,201711190htx,crd,"Arizona Cardinals",21,htx,"Houston Texans",31
player,201711190htx,htx,HeenBe00,def_int_td,0,,,,,
player,201711190htx,htx,HeenBe00,def_int_long,0,,,,,
player,201711190htx,htx,HeenBe00,pass_defended,0,,,,,
player,201711190htx,htx,HeenBe00,sacks,0.0,,,,,
player,201711190htx,htx,HeenBe00,tackles_combined,1,,,,,
player,201711190htx,htx,HeenBe00,tackles_solo,0,,,,,
player,201711190htx,htx,HeenBe00,tackles_assists,1,,,,,
player,201711190htx,htx,HeenBe00,tackles_loss,0,,,,,
player,201711190htx,htx,HeenBe00,qb_hits,0,,,,,
player,201711190htx,htx,HeenBe00,fumbles_rec,0,,,,,
player,201711190htx,htx,HeenBe00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,HeenBe00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,HeenBe00,fumbles_forced,0,,,,,
player,201711190htx,htx,JohnKe04,def_int,0,,,,,
player,201711190htx,htx,JohnKe04,def_int_yds,0,,,,,
player,201711190htx,htx,JohnKe04,def_int_td,0,,,,,
player,201711190htx,htx,JohnKe04,def_int_long,0,,,,,
player,201711190htx,htx,JohnKe04,pass_defended,0,,,,,
player,201711190htx,htx,JohnKe04,sacks,0.0,,,,,
player,201711190htx,htx,JohnKe04,tackles_combined,1,,,,,
player,201711190htx,htx,JohnKe04,tackles_solo,1,,,,,
player,201711190htx,htx,JohnKe04,tackles_assists,0,,,,,
player,201711190htx,htx,JohnKe04,tackles_loss,0,,,,,
player,201711190htx,htx,JohnKe04,qb_hits,0,,,,,
player,201711190htx,htx,JohnKe04,fumbles_rec,0,,,,,
player,201711190htx,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201711190htx,htx,JohnKe04,fumbles_forced,0,,,,,
player,201711190htx,htx,KamaUf00,def_int,0,,,,,
player,201711190htx,htx,KamaUf00,def_int_yds,0,,,,,
player,201711190htx,htx,KamaUf00,def_int_td,0,,,,,
player,201711190htx,htx,KamaUf00,def_int_long,0,,,,,
player,201711190htx,htx,KamaUf00,pass_defended,0,,,,,
player,201711190htx,htx,KamaUf00,sacks,0.0,,,,,
player,201711190htx,htx,KamaUf00,tackles_combined,1,,,,,
player,201711190htx,htx,KamaUf00,tackles_solo,1,,,,,
player,201711190htx,htx,KamaUf00,tackles_assists,0,,,,,
player,201711190htx,htx,KamaUf00,tackles_loss,0,,,,,
player,201711190htx,htx,KamaUf00,qb_hits,0,,,,,
player,201711190htx,htx,KamaUf00,fumbles_rec,0,,,,,
player,201711190htx,htx,KamaUf00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,KamaUf00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,KamaUf00,fumbles_forced,0,,,,,
player,201711190htx,htx,PeteBr00,def_int,0,,,,,
player,201711190htx,htx,PeteBr00,def_int_yds,0,,,,,
player,201711190htx,htx,PeteBr00,def_int_td,0,,,,,
player,201711190htx,htx,PeteBr00,def_int_long,0,,,,,
player,201711190htx,htx,PeteBr00,pass_defended,0,,,,,
player,201711190htx,htx,PeteBr00,sacks,0.0,,,,,
player,201711190htx,htx,PeteBr00,tackles_combined,1,,,,,
player,201711190htx,htx,PeteBr00,tackles_solo,1,,,,,
player,201711190htx,htx,PeteBr00,tackles_assists,0,,,,,
player,201711190htx,htx,PeteBr00,tackles_loss,0,,,,,
player,201711190htx,htx,PeteBr00,qb_hits,0,,,,,
player,201711190htx,htx,PeteBr00,fumbles_rec,0,,,,,
player,201711190htx,htx,PeteBr00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,PeteBr00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,PeteBr00,fumbles_forced,0,,,,,
player,201711190htx,htx,ReadD.00,def_int,0,,,,,
player,201711190htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201711190htx,htx,ReadD.00,def_int_td,0,,,,,
player,201711190htx,htx,ReadD.00,def_int_long,0,,,,,
player,201711190htx,htx,ReadD.00,pass_defended,0,,,,,
player,201711190htx,htx,ReadD.00,sacks,0.0,,,,,
player,201711190htx,htx,ReadD.00,tackles_combined,1,,,,,
player,201711190htx,htx,ReadD.00,tackles_solo,0,,,,,
player,201711190htx,htx,ReadD.00,tackles_assists,1,,,,,
player,201711190htx,htx,ReadD.00,tackles_loss,0,,,,,
player,201711190htx,htx,ReadD.00,qb_hits,0,,,,,
player,201711190htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201711190htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201711190htx,htx,DecoTr00,def_int,0,,,,,
player,201711190htx,htx,DecoTr00,def_int_yds,0,,,,,
player,201711190htx,htx,DecoTr00,def_int_td,0,,,,,
player,201711190htx,htx,DecoTr00,def_int_long,0,,,,,
player,201711190htx,htx,DecoTr00,pass_defended,1,,,,,
player,201711190htx,htx,DecoTr00,sacks,0.0,,,,,
player,201711190htx,htx,DecoTr00,tackles_combined,0,,,,,
player,201711190htx,htx,DecoTr00,tackles_solo,0,,,,,
player,201711190htx,htx,DecoTr00,tackles_assists,0,,,,,
player,201711190htx,htx,DecoTr00,tackles_loss,0,,,,,
player,201711190htx,htx,DecoTr00,qb_hits,0,,,,,
player,201711190htx,htx,DecoTr00,fumbles_rec,0,,,,,
player,201711190htx,htx,DecoTr00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,DecoTr00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,DecoTr00,fumbles_forced,0,,,,,
player,201711190htx,htx,MillLa01,def_int,0,,,,,
player,201711190htx,htx,MillLa01,def_int_yds,0,,,,,
player,201711190htx,htx,MillLa01,def_int_td,0,,,,,
player,201711190htx,htx,MillLa01,def_int_long,0,,,,,
player,201711190htx,htx,MillLa01,pass_defended,0,,,,,
player,201711190htx,htx,MillLa01,sacks,0.0,,,,,
player,201711190htx,htx,MillLa01,tackles_combined,0,,,,,
player,201711190htx,htx,MillLa01,tackles_solo,0,,,,,
player,201711190htx,htx,MillLa01,tackles_assists,0,,,,,
player,201711190htx,htx,MillLa01,tackles_loss,,,,,,
player,201711190htx,htx,MillLa01,qb_hits,,,,,,
player,201711190htx,htx,MillLa01,fumbles_rec,1,,,,,
player,201711190htx,htx,MillLa01,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,MillLa01,fumbles_rec_td,0,,,,,
player,201711190htx,htx,MillLa01,fumbles_forced,0,,,,,
player,201711190htx,htx,WillMa03,def_int,0,,,,,
player,201711190htx,htx,WillMa03,def_int_yds,0,,,,,
player,201711190htx,htx,WillMa03,def_int_td,0,,,,,
player,201711190htx,htx,WillMa03,def_int_long,0,,,,,
player,201711190htx,htx,WillMa03,pass_defended,1,,,,,
player,201711190htx,htx,WillMa03,sacks,0.0,,,,,
player,201711190htx,htx,WillMa03,tackles_combined,0,,,,,
player,201711190htx,htx,WillMa03,tackles_solo,0,,,,,
player,201711190htx,htx,WillMa03,tackles_assists,0,,,,,
player,201711190htx,htx,WillMa03,tackles_loss,0,,,,,
player,201711190htx,htx,WillMa03,qb_hits,0,,,,,
player,201711190htx,htx,WillMa03,fumbles_rec,0,,,,,
player,201711190htx,htx,WillMa03,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,WillMa03,fumbles_rec_td,0,,,,,
player,201711190htx,htx,WillMa03,fumbles_forced,0,,,,,
player,201711190htx,crd,WillKe05,kick_ret,2,,,,,
player,201711190htx,crd,WillKe05,kick_ret_yds,34,,,,,
player,201711190htx,crd,WillKe05,kick_ret_yds_per_ret,17.0,,,,,
player,201711190htx,crd,WillKe05,kick_ret_td,0,,,,,
player,201711190htx,crd,WillKe05,kick_ret_long,19,,,,,
player,201711190htx,crd,WillKe05,punt_ret,2,,,,,
player,201711190htx,crd,WillKe05,punt_ret_yds,7,,,,,
player,201711190htx,crd,WillKe05,punt_ret_yds_per_ret,3.5,,,,,
player,201711190htx,crd,WillKe05,punt_ret_td,0,,,,,
player,201711190htx,crd,WillKe05,punt_ret_long,5,,,,,
player,201711190htx,crd,GoldBr00,kick_ret,1,,,,,
player,201711190htx,crd,GoldBr00,kick_ret_yds,26,,,,,
player,201711190htx,crd,GoldBr00,kick_ret_yds_per_ret,26.0,,,,,
player,201711190htx,crd,GoldBr00,kick_ret_td,0,,,,,
player,201711190htx,crd,GoldBr00,kick_ret_long,26,,,,,
player,201711190htx,crd,GoldBr00,punt_ret,0,,,,,
player,201711190htx,crd,GoldBr00,punt_ret_yds,0,,,,,
player,201711190htx,crd,GoldBr00,punt_ret_yds_per_ret,,,,,,
player,201711190htx,crd,GoldBr00,punt_ret_td,0,,,,,
player,201711190htx,crd,GoldBr00,punt_ret_long,0,,,,,
player,201711190htx,htx,ElliBr00,kick_ret,0,,,,,
player,201711190htx,htx,ElliBr00,kick_ret_yds,0,,,,,
player,201711190htx,htx,ElliBr00,kick_ret_yds_per_ret,,,,,,
player,201711190htx,htx,ElliBr00,kick_ret_td,0,,,,,
player,201711190htx,htx,ElliBr00,kick_ret_long,0,,,,,
player,201711190htx,htx,ElliBr00,punt_ret,3,,,,,
player,201711190htx,htx,ElliBr00,punt_ret_yds,9,,,,,
player,201711190htx,htx,ElliBr00,punt_ret_yds_per_ret,3.0,,,,,
player,201711190htx,htx,ElliBr00,punt_ret_td,0,,,,,
player,201711190htx,htx,ElliBr00,punt_ret_long,9,,,,,
player,201711190htx,htx,ForeDO00,kick_ret,1,,,,,
player,201711190htx,htx,ForeDO00,kick_ret_yds,12,,,,,
player,201711190htx,htx,ForeDO00,kick_ret_yds_per_ret,12.0,,,,,
player,201711190htx,htx,ForeDO00,kick_ret_td,0,,,,,
player,201711190htx,htx,ForeDO00,kick_ret_long,12,,,,,
player,201711190htx,htx,ForeDO00,punt_ret,0,,,,,
player,201711190htx,htx,ForeDO00,punt_ret_yds,0,,,,,
player,201711190htx,htx,ForeDO00,punt_ret_yds_per_ret,,,,,,
player,201711190htx,htx,ForeDO00,punt_ret_td,0,,,,,
player,201711190htx,htx,ForeDO00,punt_ret_long,0,,,,,
player,201711190htx,htx,ThomCh05,kick_ret,1,,,,,
player,201711190htx,htx,ThomCh05,kick_ret_yds,20,,,,,
player,201711190htx,htx,ThomCh05,kick_ret_yds_per_ret,20.0,,,,,
player,201711190htx,htx,ThomCh05,kick_ret_td,0,,,,,
player,201711190htx,htx,ThomCh05,kick_ret_long,20,,,,,
player,201711190htx,htx,ThomCh05,punt_ret,0,,,,,
player,201711190htx,htx,ThomCh05,punt_ret_yds,0,,,,,
player,201711190htx,htx,ThomCh05,punt_ret_yds_per_ret,,,,,,
player,201711190htx,htx,ThomCh05,punt_ret_td,0,,,,,
player,201711190htx,htx,ThomCh05,punt_ret_long,0,,,,,
player,201711190htx,crd,dawsophi01,xpm,3,,,,,
player,201711190htx,crd,dawsophi01,xpa,3,,,,,
player,201711190htx,crd,dawsophi01,fgm,,,,,,
player,201711190htx,crd,dawsophi01,fga,,,,,,
player,201711190htx,crd,dawsophi01,punt,0,,,,,
player,201711190htx,crd,dawsophi01,punt_yds,0,,,,,
player,201711190htx,crd,dawsophi01,punt_yds_per_punt,,,,,,
player,201711190htx,crd,dawsophi01,punt_long,0,,,,,
player,201711190htx,crd,LeexAn20,xpm,,,,,,
player,201711190htx,crd,LeexAn20,xpa,,,,,,
player,201711190htx,crd,LeexAn20,fgm,,,,,,
player,201711190htx,crd,LeexAn20,fga,,,,,,
player,201711190htx,crd,LeexAn20,punt,6,,,,,
player,201711190htx,crd,LeexAn20,punt_yds,279,,,,,
player,201711190htx,crd,LeexAn20,punt_yds_per_punt,46.5,,,,,
player,201711190htx,crd,LeexAn20,punt_long,60,,,,,
player,201711190htx,htx,FairKa01,xpm,4,,,,,
player,201711190htx,htx,FairKa01,xpa,4,,,,,
player,201711190htx,htx,FairKa01,fgm,1,,,,,
player,201711190htx,htx,FairKa01,fga,1,,,,,
player,201711190htx,htx,FairKa01,punt,0,,,,,
player,201711190htx,htx,FairKa01,punt_yds,0,,,,,
player,201711190htx,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201711190htx,htx,FairKa01,punt_long,0,,,,,
player,201711190htx,htx,LechSh20,xpm,,,,,,
player,201711190htx,htx,LechSh20,xpa,,,,,,
player,201711190htx,htx,LechSh20,fgm,,,,,,
player,201711190htx,htx,LechSh20,fga,,,,,,
player,201711190htx,htx,LechSh20,punt,6,,,,,
player,201711190htx,htx,LechSh20,punt_yds,281,,,,,
player,201711190htx,htx,LechSh20,punt_yds_per_punt,46.8,,,,,
player,201711190htx,htx,LechSh20,punt_long,55,,,,,
player,201711190htx,htx,AlleJe01,pos,G,,,,,
player,201711190htx,htx,AlleJe01,offense,70,,,,,
player,201711190htx,htx,AlleJe01,off_pct,100%,,,,,
player,201711190htx,htx,AlleJe01,defense,0,,,,,
player,201711190htx,htx,AlleJe01,def_pct,0%,,,,,
player,201711190htx,htx,AlleJe01,special_teams,5,,,,,
player,201711190htx,htx,AlleJe01,st_pct,17%,,,,,
player,201711190htx,htx,GiacBr20,pos,T,,,,,
player,201711190htx,htx,GiacBr20,offense,70,,,,,
player,201711190htx,htx,GiacBr20,off_pct,100%,,,,,
player,201711190htx,htx,GiacBr20,defense,0,,,,,
player,201711190htx,htx,GiacBr20,def_pct,0%,,,,,
player,201711190htx,htx,GiacBr20,special_teams,5,,,,,
player,201711190htx,htx,GiacBr20,st_pct,17%,,,,,
player,201711190htx,htx,ClarCh21,pos,T,,,,,
player,201711190htx,htx,ClarCh21,offense,70,,,,,
player,201711190htx,htx,ClarCh21,off_pct,100%,,,,,
player,201711190htx,htx,ClarCh21,defense,0,,,,,
player,201711190htx,htx,ClarCh21,def_pct,0%,,,,,
player,201711190htx,htx,ClarCh21,special_teams,5,,,,,
player,201711190htx,htx,ClarCh21,st_pct,17%,,,,,
player,201711190htx,htx,Sua-Xa00,pos,G,,,,,
player,201711190htx,htx,Sua-Xa00,offense,70,,,,,
player,201711190htx,htx,Sua-Xa00,off_pct,100%,,,,,
player,201711190htx,htx,Sua-Xa00,defense,0,,,,,
player,201711190htx,htx,Sua-Xa00,def_pct,0%,,,,,
player,201711190htx,htx,Sua-Xa00,special_teams,5,,,,,
player,201711190htx,htx,Sua-Xa00,st_pct,17%,,,,,
player,201711190htx,htx,MartNi00,pos,C,,,,,
player,201711190htx,htx,MartNi00,offense,70,,,,,
player,201711190htx,htx,MartNi00,off_pct,100%,,,,,
player,201711190htx,htx,MartNi00,defense,0,,,,,
player,201711190htx,htx,MartNi00,def_pct,0%,,,,,
player,201711190htx,htx,MartNi00,special_teams,0,,,,,
player,201711190htx,htx,MartNi00,st_pct,0%,,,,,
player,201711190htx,htx,SavaTo00,pos,QB,,,,,
player,201711190htx,htx,SavaTo00,offense,70,,,,,
player,201711190htx,htx,SavaTo00,off_pct,100%,,,,,
player,201711190htx,htx,SavaTo00,defense,0,,,,,
player,201711190htx,htx,SavaTo00,def_pct,0%,,,,,
player,201711190htx,htx,SavaTo00,special_teams,0,,,,,
player,201711190htx,htx,SavaTo00,st_pct,0%,,,,,
player,201711190htx,htx,ElliBr00,pos,WR,,,,,
player,201711190htx,htx,ElliBr00,offense,68,,,,,
player,201711190htx,htx,ElliBr00,off_pct,97%,,,,,
player,201711190htx,htx,ElliBr00,defense,0,,,,,
player,201711190htx,htx,ElliBr00,def_pct,0%,,,,,
player,201711190htx,htx,ElliBr00,special_teams,6,,,,,
player,201711190htx,htx,ElliBr00,st_pct,20%,,,,,
player,201711190htx,htx,HopkDe00,pos,WR,,,,,
player,201711190htx,htx,HopkDe00,offense,65,,,,,
player,201711190htx,htx,HopkDe00,off_pct,93%,,,,,
player,201711190htx,htx,HopkDe00,defense,0,,,,,
player,201711190htx,htx,HopkDe00,def_pct,0%,,,,,
player,201711190htx,htx,HopkDe00,special_teams,0,,,,,
player,201711190htx,htx,HopkDe00,st_pct,0%,,,,,
player,201711190htx,htx,MillBr03,pos,WR,,,,,
player,201711190htx,htx,MillBr03,offense,61,,,,,
player,201711190htx,htx,MillBr03,off_pct,87%,,,,,
player,201711190htx,htx,MillBr03,defense,0,,,,,
player,201711190htx,htx,MillBr03,def_pct,0%,,,,,
player,201711190htx,htx,MillBr03,special_teams,6,,,,,
player,201711190htx,htx,MillBr03,st_pct,20%,,,,,
player,201711190htx,htx,FiedC.00,pos,TE,,,,,
player,201711190htx,htx,FiedC.00,offense,60,,,,,
player,201711190htx,htx,FiedC.00,off_pct,86%,,,,,
player,201711190htx,htx,FiedC.00,defense,0,,,,,
player,201711190htx,htx,FiedC.00,def_pct,0%,,,,,
player,201711190htx,htx,FiedC.00,special_teams,0,,,,,
player,201711190htx,htx,FiedC.00,st_pct,0%,,,,,
player,201711190htx,htx,MillLa01,pos,RB,,,,,
player,201711190htx,htx,MillLa01,offense,52,,,,,
player,201711190htx,htx,MillLa01,off_pct,74%,,,,,
player,201711190htx,htx,MillLa01,defense,0,,,,,
player,201711190htx,htx,MillLa01,def_pct,0%,,,,,
player,201711190htx,htx,MillLa01,special_teams,0,,,,,
player,201711190htx,htx,MillLa01,st_pct,0%,,,,,
player,201711190htx,htx,ForeDO00,pos,RB,,,,,
player,201711190htx,htx,ForeDO00,offense,18,,,,,
player,201711190htx,htx,ForeDO00,off_pct,26%,,,,,
player,201711190htx,htx,ForeDO00,defense,0,,,,,
player,201711190htx,htx,ForeDO00,def_pct,0%,,,,,
player,201711190htx,htx,ForeDO00,special_teams,4,,,,,
player,201711190htx,htx,ForeDO00,st_pct,13%,,,,,
player,201711190htx,htx,AndeSt01,pos,TE,,,,,
player,201711190htx,htx,AndeSt01,offense,13,,,,,
player,201711190htx,htx,AndeSt01,off_pct,19%,,,,,
player,201711190htx,htx,AndeSt01,defense,0,,,,,
player,201711190htx,htx,AndeSt01,def_pct,0%,,,,,
player,201711190htx,htx,AndeSt01,special_teams,15,,,,,
player,201711190htx,htx,AndeSt01,st_pct,50%,,,,,
player,201711190htx,htx,LammKe00,pos,T,,,,,
player,201711190htx,htx,LammKe00,offense,10,,,,,
player,201711190htx,htx,LammKe00,off_pct,14%,,,,,
player,201711190htx,htx,LammKe00,defense,0,,,,,
player,201711190htx,htx,LammKe00,def_pct,0%,,,,,
player,201711190htx,htx,LammKe00,special_teams,5,,,,,
player,201711190htx,htx,LammKe00,st_pct,17%,,,,,
player,201711190htx,htx,ProsJa00,pos,FB,,,,,
player,201711190htx,htx,ProsJa00,offense,3,,,,,
player,201711190htx,htx,ProsJa00,off_pct,4%,,,,,
player,201711190htx,htx,ProsJa00,defense,0,,,,,
player,201711190htx,htx,ProsJa00,def_pct,0%,,,,,
player,201711190htx,htx,ProsJa00,special_teams,15,,,,,
player,201711190htx,htx,ProsJa00,st_pct,50%,,,,,
player,201711190htx,htx,McKiBe00,pos,LB,,,,,
player,201711190htx,htx,McKiBe00,offense,0,,,,,
player,201711190htx,htx,McKiBe00,off_pct,0%,,,,,
player,201711190htx,htx,McKiBe00,defense,58,,,,,
player,201711190htx,htx,McKiBe00,def_pct,100%,,,,,
player,201711190htx,htx,McKiBe00,special_teams,4,,,,,
player,201711190htx,htx,McKiBe00,st_pct,13%,,,,,
player,201711190htx,htx,HalxAn00,pos,FS,,,,,
player,201711190htx,htx,HalxAn00,offense,0,,,,,
player,201711190htx,htx,HalxAn00,off_pct,0%,,,,,
player,201711190htx,htx,HalxAn00,defense,55,,,,,
player,201711190htx,htx,HalxAn00,def_pct,95%,,,,,
player,201711190htx,htx,HalxAn00,special_teams,2,,,,,
player,201711190htx,htx,HalxAn00,st_pct,7%,,,,,
player,201711190htx,htx,JoseJo20,pos,CB,,,,,
player,201711190htx,htx,JoseJo20,offense,0,,,,,
player,201711190htx,htx,JoseJo20,off_pct,0%,,,,,
player,201711190htx,htx,JoseJo20,defense,53,,,,,
player,201711190htx,htx,JoseJo20,def_pct,91%,,,,,
player,201711190htx,htx,JoseJo20,special_teams,1,,,,,
player,201711190htx,htx,JoseJo20,st_pct,3%,,,,,
player,201711190htx,htx,ClowJa00,pos,LB,,,,,
player,201711190htx,htx,ClowJa00,offense,0,,,,,
player,201711190htx,htx,ClowJa00,off_pct,0%,,,,,
player,201711190htx,htx,ClowJa00,defense,52,,,,,
player,201711190htx,htx,ClowJa00,def_pct,90%,,,,,
player,201711190htx,htx,ClowJa00,special_teams,3,,,,,
player,201711190htx,htx,ClowJa00,st_pct,10%,,,,,
player,201711190htx,htx,GilcMa00,pos,FS,,,,,
player,201711190htx,htx,GilcMa00,offense,0,,,,,
player,201711190htx,htx,GilcMa00,off_pct,0%,,,,,
player,201711190htx,htx,GilcMa00,defense,50,,,,,
player,201711190htx,htx,GilcMa00,def_pct,86%,,,,,
player,201711190htx,htx,GilcMa00,special_teams,3,,,,,
player,201711190htx,htx,GilcMa00,st_pct,10%,,,,,
player,201711190htx,htx,JackKa99,pos,CB,,,,,
player,201711190htx,htx,JackKa99,offense,0,,,,,
player,201711190htx,htx,JackKa99,off_pct,0%,,,,,
player,201711190htx,htx,JackKa99,defense,49,,,,,
player,201711190htx,htx,JackKa99,def_pct,84%,,,,,
player,201711190htx,htx,JackKa99,special_teams,3,,,,,
player,201711190htx,htx,JackKa99,st_pct,10%,,,,,
player,201711190htx,htx,ScarBr00,pos,LB,,,,,
player,201711190htx,htx,ScarBr00,offense,0,,,,,
player,201711190htx,htx,ScarBr00,off_pct,0%,,,,,
player,201711190htx,htx,ScarBr00,defense,37,,,,,
player,201711190htx,htx,ScarBr00,def_pct,64%,,,,,
player,201711190htx,htx,ScarBr00,special_teams,14,,,,,
player,201711190htx,htx,ScarBr00,st_pct,47%,,,,,
player,201711190htx,htx,CunnZa00,pos,LB,,,,,
player,201711190htx,htx,CunnZa00,offense,0,,,,,
player,201711190htx,htx,CunnZa00,off_pct,0%,,,,,
player,201711190htx,htx,CunnZa00,defense,37,,,,,
player,201711190htx,htx,CunnZa00,def_pct,64%,,,,,
player,201711190htx,htx,CunnZa00,special_teams,9,,,,,
player,201711190htx,htx,CunnZa00,st_pct,30%,,,,,
player,201711190htx,htx,JohnKe04,pos,CB,,,,,
player,201711190htx,htx,JohnKe04,offense,0,,,,,
player,201711190htx,htx,JohnKe04,off_pct,0%,,,,,
player,201711190htx,htx,JohnKe04,defense,35,,,,,
player,201711190htx,htx,JohnKe04,def_pct,60%,,,,,
player,201711190htx,htx,JohnKe04,special_teams,2,,,,,
player,201711190htx,htx,JohnKe04,st_pct,7%,,,,,
player,201711190htx,htx,ReadD.00,pos,NT,,,,,
player,201711190htx,htx,ReadD.00,offense,0,,,,,
player,201711190htx,htx,ReadD.00,off_pct,0%,,,,,
player,201711190htx,htx,ReadD.00,defense,34,,,,,
player,201711190htx,htx,ReadD.00,def_pct,59%,,,,,
player,201711190htx,htx,ReadD.00,special_teams,2,,,,,
player,201711190htx,htx,ReadD.00,st_pct,7%,,,,,
player,201711190htx,htx,HousLa99,pos,LB,,,,,
player,201711190htx,htx,HousLa99,offense,0,,,,,
player,201711190htx,htx,HousLa99,off_pct,0%,,,,,
player,201711190htx,htx,HousLa99,defense,25,,,,,
player,201711190htx,htx,HousLa99,def_pct,43%,,,,,
player,201711190htx,htx,HousLa99,special_teams,0,,,,,
player,201711190htx,htx,HousLa99,st_pct,0%,,,,,
player,201711190htx,htx,JenkJe00,pos,LB,,,,,
player,201711190htx,htx,JenkJe00,offense,0,,,,,
player,201711190htx,htx,JenkJe00,off_pct,0%,,,,,
player,201711190htx,htx,JenkJe00,defense,21,,,,,
player,201711190htx,htx,JenkJe00,def_pct,36%,,,,,
player,201711190htx,htx,JenkJe00,special_teams,2,,,,,
player,201711190htx,htx,JenkJe00,st_pct,7%,,,,,
player,201711190htx,htx,PleaEd00,pos,SS,,,,,
player,201711190htx,htx,PleaEd00,offense,0,,,,,
player,201711190htx,htx,PleaEd00,off_pct,0%,,,,,
player,201711190htx,htx,PleaEd00,defense,20,,,,,
player,201711190htx,htx,PleaEd00,def_pct,34%,,,,,
player,201711190htx,htx,PleaEd00,special_teams,17,,,,,
player,201711190htx,htx,PleaEd00,st_pct,57%,,,,,
player,201711190htx,htx,WillMa03,pos,CB,,,,,
player,201711190htx,htx,WillMa03,offense,0,,,,,
player,201711190htx,htx,WillMa03,off_pct,0%,,,,,
player,201711190htx,htx,WillMa03,defense,20,,,,,
player,201711190htx,htx,WillMa03,def_pct,34%,,,,,
player,201711190htx,htx,WillMa03,special_teams,12,,,,,
player,201711190htx,htx,WillMa03,st_pct,40%,,,,,
player,201711190htx,htx,DunnBr00,pos,NT,,,,,
player,201711190htx,htx,DunnBr00,offense,0,,,,,
player,201711190htx,htx,DunnBr00,off_pct,0%,,,,,
player,201711190htx,htx,DunnBr00,defense,19,,,,,
player,201711190htx,htx,DunnBr00,def_pct,33%,,,,,
player,201711190htx,htx,DunnBr00,special_teams,3,,,,,
player,201711190htx,htx,DunnBr00,st_pct,10%,,,,,
player,201711190htx,htx,BlacAn00,pos,DE,,,,,
player,201711190htx,htx,BlacAn00,offense,0,,,,,
player,201711190htx,htx,BlacAn00,off_pct,0%,,,,,
player,201711190htx,htx,BlacAn00,defense,17,,,,,
player,201711190htx,htx,BlacAn00,def_pct,29%,,,,,
player,201711190htx,htx,BlacAn00,special_teams,3,,,,,
player,201711190htx,htx,BlacAn00,st_pct,10%,,,,,
player,201711190htx,htx,KamaUf00,pos,LB,,,,,
player,201711190htx,htx,KamaUf00,offense,0,,,,,
player,201711190htx,htx,KamaUf00,off_pct,0%,,,,,
player,201711190htx,htx,KamaUf00,defense,16,,,,,
player,201711190htx,htx,KamaUf00,def_pct,28%,,,,,
player,201711190htx,htx,KamaUf00,special_teams,6,,,,,
player,201711190htx,htx,KamaUf00,st_pct,20%,,,,,
player,201711190htx,htx,HeatJo00,pos,DE,,,,,
player,201711190htx,htx,HeatJo00,offense,0,,,,,
player,201711190htx,htx,HeatJo00,off_pct,0%,,,,,
player,201711190htx,htx,HeatJo00,defense,15,,,,,
player,201711190htx,htx,HeatJo00,def_pct,26%,,,,,
player,201711190htx,htx,HeatJo00,special_teams,0,,,,,
player,201711190htx,htx,HeatJo00,st_pct,0%,,,,,
player,201711190htx,htx,MoorCo00,pos,SS,,,,,
player,201711190htx,htx,MoorCo00,offense,0,,,,,
player,201711190htx,htx,MoorCo00,off_pct,0%,,,,,
player,201711190htx,htx,MoorCo00,defense,11,,,,,
player,201711190htx,htx,MoorCo00,def_pct,19%,,,,,
player,201711190htx,htx,MoorCo00,special_teams,23,,,,,
player,201711190htx,htx,MoorCo00,st_pct,77%,,,,,
player,201711190htx,htx,WatkCa00,pos,DE,,,,,
player,201711190htx,htx,WatkCa00,offense,0,,,,,
player,201711190htx,htx,WatkCa00,off_pct,0%,,,,,
player,201711190htx,htx,WatkCa00,defense,11,,,,,
player,201711190htx,htx,WatkCa00,def_pct,19%,,,,,
player,201711190htx,htx,WatkCa00,special_teams,1,,,,,
player,201711190htx,htx,WatkCa00,st_pct,3%,,,,,
player,201711190htx,htx,DecoTr00,pos,CB,,,,,
player,201711190htx,htx,DecoTr00,offense,0,,,,,
player,201711190htx,htx,DecoTr00,off_pct,0%,,,,,
player,201711190htx,htx,DecoTr00,defense,2,,,,,
player,201711190htx,htx,DecoTr00,def_pct,3%,,,,,
player,201711190htx,htx,DecoTr00,special_teams,10,,,,,
player,201711190htx,htx,DecoTr00,st_pct,33%,,,,,
player,201711190htx,htx,DrumKu01,pos,SS,,,,,
player,201711190htx,htx,DrumKu01,offense,0,,,,,
player,201711190htx,htx,DrumKu01,off_pct,0%,,,,,
player,201711190htx,htx,DrumKu01,defense,0,,,,,
