game,2017,17,20171231,201712310ram,sfo,"San Francisco 49ers",34,ram,"Los Angeles Rams",13
player,201712310ram,ram,RobeNi00,def_int_long,0,,,,,
player,201712310ram,ram,RobeNi00,pass_defended,0,,,,,
player,201712310ram,ram,RobeNi00,sacks,0.0,,,,,
player,201712310ram,ram,RobeNi00,tackles_combined,3,,,,,
player,201712310ram,ram,RobeNi00,tackles_solo,3,,,,,
player,201712310ram,ram,RobeNi00,tackles_assists,0,,,,,
player,201712310ram,ram,RobeNi00,tackles_loss,0,,,,,
player,201712310ram,ram,RobeNi00,qb_hits,0,,,,,
player,201712310ram,ram,RobeNi00,fumbles_rec,0,,,,,
player,201712310ram,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201712310ram,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201712310ram,ram,RobeNi00,fumbles_forced,0,,,,,
player,201712310ram,ram,ThomCa02,def_int,0,,,,,
player,201712310ram,ram,ThomCa02,def_int_yds,0,,,,,
player,201712310ram,ram,ThomCa02,def_int_td,0,,,,,
player,201712310ram,ram,ThomCa02,def_int_long,0,,,,,
player,201712310ram,ram,ThomCa02,pass_defended,0,,,,,
player,201712310ram,ram,ThomCa02,sacks,0.0,,,,,
player,201712310ram,ram,ThomCa02,tackles_combined,3,,,,,
player,201712310ram,ram,ThomCa02,tackles_solo,2,,,,,
player,201712310ram,ram,ThomCa02,tackles_assists,1,,,,,
player,201712310ram,ram,ThomCa02,tackles_loss,0,,,,,
player,201712310ram,ram,ThomCa02,qb_hits,0,,,,,
player,201712310ram,ram,ThomCa02,fumbles_rec,0,,,,,
player,201712310ram,ram,ThomCa02,fumbles_rec_yds,0,,,,,
player,201712310ram,ram,ThomCa02,fumbles_rec_td,0,,,,,
player,201712310ram,ram,ThomCa02,fumbles_forced,0,,,,,
player,201712310ram,ram,LyncCa00,def_int,0,,,,,
player,201712310ram,ram,LyncCa00,def_int_yds,0,,,,,
player,201712310ram,ram,LyncCa00,def_int_td,0,,,,,
player,201712310ram,ram,LyncCa00,def_int_long,0,,,,,
player,201712310ram,ram,LyncCa00,pass_defended,0,,,,,
player,201712310ram,ram,LyncCa00,sacks,0.0,,,,,
player,201712310ram,ram,LyncCa00,tackles_combined,2,,,,,
player,201712310ram,ram,LyncCa00,tackles_solo,2,,,,,
player,201712310ram,ram,LyncCa00,tackles_assists,0,,,,,
player,201712310ram,ram,LyncCa00,tackles_loss,0,,,,,
player,201712310ram,ram,LyncCa00,qb_hits,0,,,,,
player,201712310ram,ram,LyncCa00,fumbles_rec,0,,,,,
player,201712310ram,ram,LyncCa00,fumbles_rec_yds,0,,,,,
player,201712310ram,ram,LyncCa00,fumbles_rec_td,0,,,,,
player,201712310ram,ram,LyncCa00,fumbles_forced,0,,,,,
player,201712310ram,ram,SmarTa00,def_int,0,,,,,
player,201712310ram,ram,SmarTa00,def_int_yds,0,,,,,
player,201712310ram,ram,SmarTa00,def_int_td,0,,,,,
player,201712310ram,ram,SmarTa00,def_int_long,0,,,,,
player,201712310ram,ram,SmarTa00,pass_defended,0,,,,,
player,201712310ram,ram,SmarTa00,sacks,0.0,,,,,
player,201712310ram,ram,SmarTa00,tackles_combined,2,,,,,
player,201712310ram,ram,SmarTa00,tackles_solo,2,,,,,
player,201712310ram,ram,SmarTa00,tackles_assists,0,,,,,
player,201712310ram,ram,SmarTa00,tackles_loss,0,,,,,
player,201712310ram,ram,SmarTa00,qb_hits,0,,,,,
player,201712310ram,ram,SmarTa00,fumbles_rec,0,,,,,
player,201712310ram,ram,SmarTa00,fumbles_rec_yds,0,,,,,
player,201712310ram,ram,SmarTa00,fumbles_rec_td,0,,,,,
player,201712310ram,ram,SmarTa00,fumbles_forced,0,,,,,
player,201712310ram,ram,CarrDe00,def_int,0,,,,,
player,201712310ram,ram,CarrDe00,def_int_yds,0,,,,,
player,201712310ram,ram,CarrDe00,def_int_td,0,,,,,
player,201712310ram,ram,CarrDe00,def_int_long,0,,,,,
player,201712310ram,ram,CarrDe00,pass_defended,0,,,,,
player,201712310ram,ram,CarrDe00,sacks,0.0,,,,,
player,201712310ram,ram,CarrDe00,tackles_combined,1,,,,,
player,201712310ram,ram,CarrDe00,tackles_solo,1,,,,,
player,201712310ram,ram,CarrDe00,tackles_assists,0,,,,,
player,201712310ram,ram,CarrDe00,tackles_loss,0,,,,,
player,201712310ram,ram,CarrDe00,qb_hits,0,,,,,
player,201712310ram,ram,CarrDe00,fumbles_rec,0,,,,,
player,201712310ram,ram,CarrDe00,fumbles_rec_yds,0,,,,,
player,201712310ram,ram,CarrDe00,fumbles_rec_td,0,,,,,
player,201712310ram,ram,CarrDe00,fumbles_forced,0,,,,,
player,201712310ram,ram,WalkTy00,def_int,0,,,,,
player,201712310ram,ram,WalkTy00,def_int_yds,0,,,,,
player,201712310ram,ram,WalkTy00,def_int_td,0,,,,,
player,201712310ram,ram,WalkTy00,def_int_long,0,,,,,
player,201712310ram,ram,WalkTy00,pass_defended,0,,,,,
player,201712310ram,ram,WalkTy00,sacks,0.0,,,,,
player,201712310ram,ram,WalkTy00,tackles_combined,1,,,,,
player,201712310ram,ram,WalkTy00,tackles_solo,0,,,,,
player,201712310ram,ram,WalkTy00,tackles_assists,1,,,,,
player,201712310ram,ram,WalkTy00,tackles_loss,0,,,,,
player,201712310ram,ram,WalkTy00,qb_hits,0,,,,,
player,201712310ram,ram,WalkTy00,fumbles_rec,0,,,,,
player,201712310ram,ram,WalkTy00,fumbles_rec_yds,0,,,,,
player,201712310ram,ram,WalkTy00,fumbles_rec_td,0,,,,,
player,201712310ram,ram,WalkTy00,fumbles_forced,0,,,,,
player,201712310ram,sfo,TaylTr02,kick_ret,0,,,,,
player,201712310ram,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201712310ram,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201712310ram,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201712310ram,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201712310ram,sfo,TaylTr02,punt_ret,3,,,,,
player,201712310ram,sfo,TaylTr02,punt_ret_yds,32,,,,,
player,201712310ram,sfo,TaylTr02,punt_ret_yds_per_ret,10.7,,,,,
player,201712310ram,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201712310ram,sfo,TaylTr02,punt_ret_long,13,,,,,
player,201712310ram,ram,CoopPh00,kick_ret,0,,,,,
player,201712310ram,ram,CoopPh00,kick_ret_yds,0,,,,,
player,201712310ram,ram,CoopPh00,kick_ret_yds_per_ret,,,,,,
player,201712310ram,ram,CoopPh00,kick_ret_td,0,,,,,
player,201712310ram,ram,CoopPh00,kick_ret_long,0,,,,,
player,201712310ram,ram,CoopPh00,punt_ret,2,,,,,
player,201712310ram,ram,CoopPh00,punt_ret_yds,6,,,,,
player,201712310ram,ram,CoopPh00,punt_ret_yds_per_ret,3.0,,,,,
player,201712310ram,ram,CoopPh00,punt_ret_td,0,,,,,
player,201712310ram,ram,CoopPh00,punt_ret_long,6,,,,,
player,201712310ram,ram,CarrDe00,kick_ret,1,,,,,
player,201712310ram,ram,CarrDe00,kick_ret_yds,13,,,,,
player,201712310ram,ram,CarrDe00,kick_ret_yds_per_ret,13.0,,,,,
player,201712310ram,ram,CarrDe00,kick_ret_td,0,,,,,
player,201712310ram,ram,CarrDe00,kick_ret_long,13,,,,,
player,201712310ram,ram,CarrDe00,punt_ret,0,,,,,
player,201712310ram,ram,CarrDe00,punt_ret_yds,0,,,,,
player,201712310ram,ram,CarrDe00,punt_ret_yds_per_ret,,,,,,
player,201712310ram,ram,CarrDe00,punt_ret_td,0,,,,,
player,201712310ram,ram,CarrDe00,punt_ret_long,0,,,,,
player,201712310ram,sfo,gouldrob01,xpm,4,,,,,
player,201712310ram,sfo,gouldrob01,xpa,4,,,,,
player,201712310ram,sfo,gouldrob01,fgm,2,,,,,
player,201712310ram,sfo,gouldrob01,fga,2,,,,,
player,201712310ram,sfo,gouldrob01,punt,0,,,,,
player,201712310ram,sfo,gouldrob01,punt_yds,0,,,,,
player,201712310ram,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201712310ram,sfo,gouldrob01,punt_long,0,,,,,
player,201712310ram,sfo,PiniBr00,xpm,,,,,,
player,201712310ram,sfo,PiniBr00,xpa,,,,,,
player,201712310ram,sfo,PiniBr00,fgm,,,,,,
player,201712310ram,sfo,PiniBr00,fga,,,,,,
player,201712310ram,sfo,PiniBr00,punt,2,,,,,
player,201712310ram,sfo,PiniBr00,punt_yds,87,,,,,
player,201712310ram,sfo,PiniBr00,punt_yds_per_punt,43.5,,,,,
player,201712310ram,sfo,PiniBr00,punt_long,51,,,,,
player,201712310ram,ram,FickSa00,xpm,1,,,,,
player,201712310ram,ram,FickSa00,xpa,1,,,,,
player,201712310ram,ram,FickSa00,fgm,2,,,,,
player,201712310ram,ram,FickSa00,fga,2,,,,,
player,201712310ram,ram,FickSa00,punt,0,,,,,
player,201712310ram,ram,FickSa00,punt_yds,0,,,,,
player,201712310ram,ram,FickSa00,punt_yds_per_punt,,,,,,
player,201712310ram,ram,FickSa00,punt_long,0,,,,,
player,201712310ram,ram,HekkJo00,xpm,,,,,,
player,201712310ram,ram,HekkJo00,xpa,,,,,,
player,201712310ram,ram,HekkJo00,fgm,,,,,,
player,201712310ram,ram,HekkJo00,fga,,,,,,
player,201712310ram,ram,HekkJo00,punt,7,,,,,
player,201712310ram,ram,HekkJo00,punt_yds,341,,,,,
player,201712310ram,ram,HekkJo00,punt_yds_per_punt,48.7,,,,,
player,201712310ram,ram,HekkJo00,punt_long,58,,,,,
player,201712310ram,ram,WillDa07,pos,T,,,,,
player,201712310ram,ram,WillDa07,offense,65,,,,,
player,201712310ram,ram,WillDa07,off_pct,100%,,,,,
player,201712310ram,ram,WillDa07,defense,0,,,,,
player,201712310ram,ram,WillDa07,def_pct,0%,,,,,
player,201712310ram,ram,WillDa07,special_teams,3,,,,,
player,201712310ram,ram,WillDa07,st_pct,10%,,,,,
player,201712310ram,ram,LucaCo01,pos,T,,,,,
player,201712310ram,ram,LucaCo01,offense,65,,,,,
player,201712310ram,ram,LucaCo01,off_pct,100%,,,,,
player,201712310ram,ram,LucaCo01,defense,0,,,,,
player,201712310ram,ram,LucaCo01,def_pct,0%,,,,,
player,201712310ram,ram,LucaCo01,special_teams,3,,,,,
player,201712310ram,ram,LucaCo01,st_pct,10%,,,,,
player,201712310ram,ram,NearAa00,pos,C,,,,,
player,201712310ram,ram,NearAa00,offense,65,,,,,
player,201712310ram,ram,NearAa00,off_pct,100%,,,,,
player,201712310ram,ram,NearAa00,defense,0,,,,,
player,201712310ram,ram,NearAa00,def_pct,0%,,,,,
player,201712310ram,ram,NearAa00,special_teams,3,,,,,
player,201712310ram,ram,NearAa00,st_pct,10%,,,,,
player,201712310ram,ram,BrowJa04,pos,G,,,,,
player,201712310ram,ram,BrowJa04,offense,65,,,,,
player,201712310ram,ram,BrowJa04,off_pct,100%,,,,,
player,201712310ram,ram,BrowJa04,defense,0,,,,,
player,201712310ram,ram,BrowJa04,def_pct,0%,,,,,
player,201712310ram,ram,BrowJa04,special_teams,3,,,,,
player,201712310ram,ram,BrowJa04,st_pct,10%,,,,,
player,201712310ram,ram,BlytAu00,pos,C,,,,,
player,201712310ram,ram,BlytAu00,offense,65,,,,,
player,201712310ram,ram,BlytAu00,off_pct,100%,,,,,
player,201712310ram,ram,BlytAu00,defense,0,,,,,
player,201712310ram,ram,BlytAu00,def_pct,0%,,,,,
player,201712310ram,ram,BlytAu00,special_teams,3,,,,,
player,201712310ram,ram,BlytAu00,st_pct,10%,,,,,
player,201712310ram,ram,MannSe00,pos,QB,,,,,
player,201712310ram,ram,MannSe00,offense,65,,,,,
player,201712310ram,ram,MannSe00,off_pct,100%,,,,,
player,201712310ram,ram,MannSe00,defense,0,,,,,
player,201712310ram,ram,MannSe00,def_pct,0%,,,,,
player,201712310ram,ram,MannSe00,special_teams,0,,,,,
player,201712310ram,ram,MannSe00,st_pct,0%,,,,,
player,201712310ram,ram,CoopPh00,pos,WR,,,,,
player,201712310ram,ram,CoopPh00,offense,64,,,,,
player,201712310ram,ram,CoopPh00,off_pct,98%,,,,,
player,201712310ram,ram,CoopPh00,defense,0,,,,,
player,201712310ram,ram,CoopPh00,def_pct,0%,,,,,
player,201712310ram,ram,CoopPh00,special_teams,11,,,,,
player,201712310ram,ram,CoopPh00,st_pct,38%,,,,,
player,201712310ram,ram,ThomMi04,pos,WR,,,,,
player,201712310ram,ram,ThomMi04,offense,60,,,,,
player,201712310ram,ram,ThomMi04,off_pct,92%,,,,,
player,201712310ram,ram,ThomMi04,defense,0,,,,,
player,201712310ram,ram,ThomMi04,def_pct,0%,,,,,
player,201712310ram,ram,ThomMi04,special_teams,8,,,,,
player,201712310ram,ram,ThomMi04,st_pct,28%,,,,,
player,201712310ram,ram,ReynJo00,pos,WR,,,,,
player,201712310ram,ram,ReynJo00,offense,47,,,,,
player,201712310ram,ram,ReynJo00,off_pct,72%,,,,,
player,201712310ram,ram,ReynJo00,defense,0,,,,,
player,201712310ram,ram,ReynJo00,def_pct,0%,,,,,
player,201712310ram,ram,ReynJo00,special_teams,4,,,,,
player,201712310ram,ram,ReynJo00,st_pct,14%,,,,,
player,201712310ram,ram,BrowMa03,pos,RB,,,,,
player,201712310ram,ram,BrowMa03,offense,41,,,,,
player,201712310ram,ram,BrowMa03,off_pct,63%,,,,,
player,201712310ram,ram,BrowMa03,defense,0,,,,,
player,201712310ram,ram,BrowMa03,def_pct,0%,,,,,
player,201712310ram,ram,BrowMa03,special_teams,10,,,,,
player,201712310ram,ram,BrowMa03,st_pct,34%,,,,,
player,201712310ram,ram,EverGe00,pos,TE,,,,,
player,201712310ram,ram,EverGe00,offense,33,,,,,
player,201712310ram,ram,EverGe00,off_pct,51%,,,,,
player,201712310ram,ram,EverGe00,defense,0,,,,,
player,201712310ram,ram,EverGe00,def_pct,0%,,,,,
player,201712310ram,ram,EverGe00,special_teams,3,,,,,
player,201712310ram,ram,EverGe00,st_pct,10%,,,,,
player,201712310ram,ram,AustTa00,pos,WR,,,,,
player,201712310ram,ram,AustTa00,offense,24,,,,,
player,201712310ram,ram,AustTa00,off_pct,37%,,,,,
player,201712310ram,ram,AustTa00,defense,0,,,,,
player,201712310ram,ram,AustTa00,def_pct,0%,,,,,
player,201712310ram,ram,AustTa00,special_teams,5,,,,,
player,201712310ram,ram,AustTa00,st_pct,17%,,,,,
player,201712310ram,ram,DunbLa00,pos,RB,,,,,
player,201712310ram,ram,DunbLa00,offense,24,,,,,
player,201712310ram,ram,DunbLa00,off_pct,37%,,,,,
player,201712310ram,ram,DunbLa00,defense,0,,,,,
player,201712310ram,ram,DunbLa00,def_pct,0%,,,,,
player,201712310ram,ram,DunbLa00,special_teams,4,,,,,
player,201712310ram,ram,DunbLa00,st_pct,14%,,,,,
player,201712310ram,ram,CarrDe00,pos,TE,,,,,
player,201712310ram,ram,CarrDe00,offense,20,,,,,
player,201712310ram,ram,CarrDe00,off_pct,31%,,,,,
player,201712310ram,ram,CarrDe00,defense,0,,,,,
player,201712310ram,ram,CarrDe00,def_pct,0%,,,,,
player,201712310ram,ram,CarrDe00,special_teams,19,,,,,
player,201712310ram,ram,CarrDe00,st_pct,66%,,,,,
player,201712310ram,ram,HigbTy00,pos,TE,,,,,
player,201712310ram,ram,HigbTy00,offense,12,,,,,
player,201712310ram,ram,HigbTy00,off_pct,18%,,,,,
player,201712310ram,ram,HigbTy00,defense,0,,,,,
player,201712310ram,ram,HigbTy00,def_pct,0%,,,,,
player,201712310ram,ram,HigbTy00,special_teams,3,,,,,
player,201712310ram,ram,HigbTy00,st_pct,10%,,,,,
player,201712310ram,ram,HageBr00,pos,LB,,,,,
player,201712310ram,ram,HageBr00,offense,0,,,,,
player,201712310ram,ram,HageBr00,off_pct,0%,,,,,
player,201712310ram,ram,HageBr00,defense,64,,,,,
player,201712310ram,ram,HageBr00,def_pct,100%,,,,,
player,201712310ram,ram,HageBr00,special_teams,6,,,,,
player,201712310ram,ram,HageBr00,st_pct,21%,,,,,
player,201712310ram,ram,PeteKe01,pos,CB,,,,,
player,201712310ram,ram,PeteKe01,offense,0,,,,,
player,201712310ram,ram,PeteKe01,off_pct,0%,,,,,
player,201712310ram,ram,PeteKe01,defense,61,,,,,
player,201712310ram,ram,PeteKe01,def_pct,95%,,,,,
player,201712310ram,ram,PeteKe01,special_teams,19,,,,,
player,201712310ram,ram,PeteKe01,st_pct,66%,,,,,
player,201712310ram,ram,EbukSa00,pos,LB,,,,,
player,201712310ram,ram,EbukSa00,offense,0,,,,,
player,201712310ram,ram,EbukSa00,off_pct,0%,,,,,
player,201712310ram,ram,EbukSa00,defense,56,,,,,
player,201712310ram,ram,EbukSa00,def_pct,88%,,,,,
player,201712310ram,ram,EbukSa00,special_teams,8,,,,,
player,201712310ram,ram,EbukSa00,st_pct,28%,,,,,
player,201712310ram,ram,FoxxMo00,pos,DE,,,,,
player,201712310ram,ram,FoxxMo00,offense,0,,,,,
player,201712310ram,ram,FoxxMo00,off_pct,0%,,,,,
player,201712310ram,ram,FoxxMo00,defense,53,,,,,
player,201712310ram,ram,FoxxMo00,def_pct,83%,,,,,
player,201712310ram,ram,FoxxMo00,special_teams,10,,,,,
player,201712310ram,ram,FoxxMo00,st_pct,34%,,,,,
player,201712310ram,ram,LittCo01,pos,LB,,,,,
player,201712310ram,ram,LittCo01,offense,0,,,,,
player,201712310ram,ram,LittCo01,off_pct,0%,,,,,
player,201712310ram,ram,LittCo01,defense,53,,,,,
player,201712310ram,ram,LittCo01,def_pct,83%,,,,,
player,201712310ram,ram,LittCo01,special_teams,8,,,,,
player,201712310ram,ram,LittCo01,st_pct,28%,,,,,
player,201712310ram,ram,RobeNi00,pos,CB,,,,,
player,201712310ram,ram,RobeNi00,offense,0,,,,,
player,201712310ram,ram,RobeNi00,off_pct,0%,,,,,
player,201712310ram,ram,RobeNi00,defense,44,,,,,
player,201712310ram,ram,RobeNi00,def_pct,69%,,,,,
player,201712310ram,ram,RobeNi00,special_teams,5,,,,,
player,201712310ram,ram,RobeNi00,st_pct,17%,,,,,
player,201712310ram,ram,WalkTy00,pos,DT,,,,,
player,201712310ram,ram,WalkTy00,offense,0,,,,,
player,201712310ram,ram,WalkTy00,off_pct,0%,,,,,
player,201712310ram,ram,WalkTy00,defense,42,,,,,
player,201712310ram,ram,WalkTy00,def_pct,66%,,,,,
player,201712310ram,ram,WalkTy00,special_teams,6,,,,,
player,201712310ram,ram,WalkTy00,st_pct,21%,,,,,
player,201712310ram,ram,SmarTa00,pos,DT,,,,,
player,201712310ram,ram,SmarTa00,offense,0,,,,,
player,201712310ram,ram,SmarTa00,off_pct,0%,,,,,
player,201712310ram,ram,SmarTa00,defense,42,,,,,
player,201712310ram,ram,SmarTa00,def_pct,66%,,,,,
player,201712310ram,ram,SmarTa00,special_teams,6,,,,,
player,201712310ram,ram,SmarTa00,st_pct,21%,,,,,
player,201712310ram,ram,ThomCa02,pos,LB,,,,,
player,201712310ram,ram,ThomCa02,offense,0,,,,,
player,201712310ram,ram,ThomCa02,off_pct,0%,,,,,
player,201712310ram,ram,ThomCa02,defense,39,,,,,
player,201712310ram,ram,ThomCa02,def_pct,61%,,,,,
player,201712310ram,ram,ThomCa02,special_teams,24,,,,,
player,201712310ram,ram,ThomCa02,st_pct,83%,,,,,
player,201712310ram,ram,JohnJo10,pos,SS,,,,,
player,201712310ram,ram,JohnJo10,offense,0,,,,,
player,201712310ram,ram,JohnJo10,off_pct,0%,,,,,
player,201712310ram,ram,JohnJo10,defense,38,,,,,
player,201712310ram,ram,JohnJo10,def_pct,59%,,,,,
player,201712310ram,ram,JohnJo10,special_teams,2,,,,,
player,201712310ram,ram,JohnJo10,st_pct,7%,,,,,
player,201712310ram,ram,WestEt00,pos,DE,,,,,
player,201712310ram,ram,WestEt00,offense,0,,,,,
player,201712310ram,ram,WestEt00,off_pct,0%,,,,,
player,201712310ram,ram,WestEt00,defense,36,,,,,
player,201712310ram,ram,WestEt00,def_pct,56%,,,,,
player,201712310ram,ram,WestEt00,special_teams,5,,,,,
player,201712310ram,ram,WestEt00,st_pct,17%,,,,,
player,201712310ram,ram,CounBl00,pos,SS,,,,,
player,201712310ram,ram,CounBl00,offense,0,,,,,
player,201712310ram,ram,CounBl00,off_pct,0%,,,,,
player,201712310ram,ram,CounBl00,defense,33,,,,,
player,201712310ram,ram,CounBl00,def_pct,52%,,,,,
player,201712310ram,ram,CounBl00,special_teams,3,,,,,
player,201712310ram,ram,CounBl00,st_pct,10%,,,,,
player,201712310ram,ram,DaviCo02,pos,FS,,,,,
player,201712310ram,ram,DaviCo02,offense,0,,,,,
player,201712310ram,ram,DaviCo02,off_pct,0%,,,,,
player,201712310ram,ram,DaviCo02,defense,31,,,,,
player,201712310ram,ram,DaviCo02,def_pct,48%,,,,,
player,201712310ram,ram,DaviCo02,special_teams,24,,,,,
player,201712310ram,ram,DaviCo02,st_pct,83%,,,,,
player,201712310ram,ram,JohnIs01,pos,FS,,,,,
player,201712310ram,ram,JohnIs01,offense,0,,,,,
player,201712310ram,ram,JohnIs01,off_pct,0%,,,,,
player,201712310ram,ram,JohnIs01,defense,26,,,,,
player,201712310ram,ram,JohnIs01,def_pct,41%,,,,,
player,201712310ram,ram,JohnIs01,special_teams,21,,,,,
player,201712310ram,ram,JohnIs01,st_pct,72%,,,,,
player,201712310ram,ram,HillTr01,pos,CB,,,,,
player,201712310ram,ram,HillTr01,offense,0,,,,,
player,201712310ram,ram,HillTr01,off_pct,0%,,,,,
player,201712310ram,ram,HillTr01,defense,23,,,,,
player,201712310ram,ram,HillTr01,def_pct,36%,,,,,
player,201712310ram,ram,HillTr01,special_teams,2,,,,,
player,201712310ram,ram,HillTr01,st_pct,7%,,,,,
player,201712310ram,ram,SickGa00,pos,LB,,,,,
player,201712310ram,ram,SickGa00,offense,0,,,,,
player,201712310ram,ram,SickGa00,off_pct,0%,,,,,
player,201712310ram,ram,SickGa00,defense,18,,,,,
player,201712310ram,ram,SickGa00,def_pct,28%,,,,,
player,201712310ram,ram,SickGa00,special_teams,20,,,,,
player,201712310ram,ram,SickGa00,st_pct,69%,,,,,
player,201712310ram,ram,BrocMi00,pos,DT,,,,,
player,201712310ram,ram,BrocMi00,offense,0,,,,,
player,201712310ram,ram,BrocMi00,off_pct,0%,,,,,
player,201712310ram,ram,BrocMi00,defense,11,,,,,
player,201712310ram,ram,BrocMi00,def_pct,17%,,,,,
player,201712310ram,ram,BrocMi00,special_teams,6,,,,,
player,201712310ram,ram,BrocMi00,st_pct,21%,,,,,
player,201712310ram,ram,LyncCa00,pos,LB,,,,,
player,201712310ram,ram,LyncCa00,offense,0,,,,,
player,201712310ram,ram,LyncCa00,off_pct,0%,,,,,
player,201712310ram,ram,LyncCa00,defense,10,,,,,
player,201712310ram,ram,LyncCa00,def_pct,16%,,,,,
player,201712310ram,ram,LyncCa00,special_teams,19,,,,,
player,201712310ram,ram,LyncCa00,st_pct,66%,,,,,
player,201712310ram,ram,JohnTr05,pos,CB,,,,,
player,201712310ram,ram,JohnTr05,offense,0,,,,,
player,201712310ram,ram,JohnTr05,off_pct,0%,,,,,
player,201712310ram,ram,JohnTr05,defense,8,,,,,
player,201712310ram,ram,JohnTr05,def_pct,12%,,,,,
player,201712310ram,ram,JohnTr05,special_teams,0,,,,,
player,201712310ram,ram,JohnTr05,st_pct,0%,,,,,
player,201712310ram,ram,QuinRo00,pos,LB,,,,,
player,201712310ram,ram,QuinRo00,offense,0,,,,,
player,201712310ram,ram,QuinRo00,off_pct,0%,,,,,
player,201712310ram,ram,QuinRo00,defense,8,,,,,
player,201712310ram,ram,QuinRo00,def_pct,12%,,,,,
player,201712310ram,ram,QuinRo00,special_teams,0,,,,,
player,201712310ram,ram,QuinRo00,st_pct,0%,,,,,
player,201712310ram,ram,BarwCo99,pos,LB,,,,,
player,201712310ram,ram,BarwCo99,offense,0,,,,,
player,201712310ram,ram,BarwCo99,off_pct,0%,,,,,
player,201712310ram,ram,BarwCo99,defense,8,,,,,
player,201712310ram,ram,BarwCo99,def_pct,12%,,,,,
player,201712310ram,ram,BarwCo99,special_teams,0,,,,,
player,201712310ram,ram,BarwCo99,st_pct,0%,,,,,
player,201712310ram,ram,DaviJu00,pos,RB,,,,,
player,201712310ram,ram,DaviJu00,offense,0,,,,,
player,201712310ram,ram,DaviJu00,off_pct,0%,,,,,
player,201712310ram,ram,DaviJu00,defense,0,,,,,
player,201712310ram,ram,DaviJu00,def_pct,0%,,,,,
player,201712310ram,ram,DaviJu00,special_teams,15,,,,,
player,201712310ram,ram,DaviJu00,st_pct,52%,,,,,
player,201712310ram,ram,HekkJo00,pos,P,,,,,
player,201712310ram,ram,HekkJo00,offense,0,,,,,
player,201712310ram,ram,HekkJo00,off_pct,0%,,,,,
player,201712310ram,ram,HekkJo00,defense,0,,,,,
player,201712310ram,ram,HekkJo00,def_pct,0%,,,,,
player,201712310ram,ram,HekkJo00,special_teams,10,,,,,
player,201712310ram,ram,HekkJo00,st_pct,34%,,,,,
player,201712310ram,ram,McQuJa00,pos,LS,,,,,
player,201712310ram,ram,McQuJa00,offense,0,,,,,
player,201712310ram,ram,McQuJa00,off_pct,0%,,,,,
player,201712310ram,ram,McQuJa00,defense,0,,,,,
player,201712310ram,ram,McQuJa00,def_pct,0%,,,,,
player,201712310ram,ram,McQuJa00,special_teams,10,,,,,
player,201712310ram,ram,McQuJa00,st_pct,34%,,,,,
player,201712310ram,ram,FickSa00,pos,K,,,,,
player,201712310ram,ram,FickSa00,offense,0,,,,,
player,201712310ram,ram,FickSa00,off_pct,0%,,,,,
player,201712310ram,ram,FickSa00,defense,0,,,,,
player,201712310ram,ram,FickSa00,def_pct,0%,,,,,
player,201712310ram,ram,FickSa00,special_teams,6,,,,,
player,201712310ram,ram,FickSa00,st_pct,21%,,,,,
player,201712310ram,sfo,KilgDa00,pos,C,,,,,
player,201712310ram,sfo,KilgDa00,offense,64,,,,,
player,201712310ram,sfo,KilgDa00,off_pct,100%,,,,,
player,201712310ram,sfo,KilgDa00,defense,0,,,,,
player,201712310ram,sfo,KilgDa00,def_pct,0%,,,,,
player,201712310ram,sfo,KilgDa00,special_teams,6,,,,,
player,201712310ram,sfo,KilgDa00,st_pct,21%,,,,,
player,201712310ram,sfo,TomlLa01,pos,G,,,,,
player,201712310ram,sfo,TomlLa01,offense,64,,,,,
player,201712310ram,sfo,TomlLa01,off_pct,100%,,,,,
player,201712310ram,sfo,TomlLa01,defense,0,,,,,
player,201712310ram,sfo,TomlLa01,def_pct,0%,,,,,
player,201712310ram,sfo,TomlLa01,special_teams,6,,,,,
player,201712310ram,sfo,TomlLa01,st_pct,21%,,,,,
player,201712310ram,sfo,StalJo20,pos,T,,,,,
player,201712310ram,sfo,StalJo20,offense,64,,,,,
player,201712310ram,sfo,StalJo20,off_pct,100%,,,,,
player,201712310ram,sfo,StalJo20,defense,0,,,,,
player,201712310ram,sfo,StalJo20,def_pct,0%,,,,,
player,201712310ram,sfo,StalJo20,special_teams,6,,,,,
player,201712310ram,sfo,StalJo20,st_pct,21%,,,,,
player,201712310ram,sfo,GaroJi00,pos,QB,,,,,
player,201712310ram,sfo,GaroJi00,offense,64,,,,,
player,201712310ram,sfo,GaroJi00,off_pct,100%,,,,,
player,201712310ram,sfo,GaroJi00,defense,0,,,,,
player,201712310ram,sfo,GaroJi00,def_pct,0%,,,,,
player,201712310ram,sfo,GaroJi00,special_teams,0,,,,,
player,201712310ram,sfo,GaroJi00,st_pct,0%,,,,,
player,201712310ram,sfo,FuscBr00,pos,G,,,,,
player,201712310ram,sfo,FuscBr00,offense,62,,,,,
