game,2017,6,20171015,201710150crd,tam,"Tampa Bay Buccaneers",33,crd,"Arizona Cardinals",38
player,201710150crd,crd,NiklTr00,targets,2,,,,,
player,201710150crd,crd,NiklTr00,rec,2,,,,,
player,201710150crd,crd,NiklTr00,rec_yds,20,,,,,
player,201710150crd,crd,NiklTr00,rec_td,1,,,,,
player,201710150crd,crd,NiklTr00,rec_long,14,,,,,
player,201710150crd,crd,NiklTr00,fumbles,0,,,,,
player,201710150crd,crd,NiklTr00,fumbles_lost,0,,,,,
player,201710150crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201710150crd,crd,ElliAn00,pass_att,0,,,,,
player,201710150crd,crd,ElliAn00,pass_yds,0,,,,,
player,201710150crd,crd,ElliAn00,pass_td,0,,,,,
player,201710150crd,crd,ElliAn00,pass_int,0,,,,,
player,201710150crd,crd,ElliAn00,pass_sacked,0,,,,,
player,201710150crd,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201710150crd,crd,ElliAn00,pass_long,0,,,,,
player,201710150crd,crd,ElliAn00,pass_rating,,,,,,
player,201710150crd,crd,ElliAn00,rush_att,0,,,,,
player,201710150crd,crd,ElliAn00,rush_yds,0,,,,,
player,201710150crd,crd,ElliAn00,rush_td,0,,,,,
player,201710150crd,crd,ElliAn00,rush_long,0,,,,,
player,201710150crd,crd,ElliAn00,targets,1,,,,,
player,201710150crd,crd,ElliAn00,rec,0,,,,,
player,201710150crd,crd,ElliAn00,rec_yds,0,,,,,
player,201710150crd,crd,ElliAn00,rec_td,0,,,,,
player,201710150crd,crd,ElliAn00,rec_long,0,,,,,
player,201710150crd,crd,ElliAn00,fumbles,0,,,,,
player,201710150crd,crd,ElliAn00,fumbles_lost,0,,,,,
player,201710150crd,tam,GrimBr20,def_int,1,,,,,
player,201710150crd,tam,GrimBr20,def_int_yds,39,,,,,
player,201710150crd,tam,GrimBr20,def_int_td,0,,,,,
player,201710150crd,tam,GrimBr20,def_int_long,39,,,,,
player,201710150crd,tam,GrimBr20,pass_defended,2,,,,,
player,201710150crd,tam,GrimBr20,sacks,0.0,,,,,
player,201710150crd,tam,GrimBr20,tackles_combined,8,,,,,
player,201710150crd,tam,GrimBr20,tackles_solo,7,,,,,
player,201710150crd,tam,GrimBr20,tackles_assists,1,,,,,
player,201710150crd,tam,GrimBr20,tackles_loss,1,,,,,
player,201710150crd,tam,GrimBr20,qb_hits,0,,,,,
player,201710150crd,tam,GrimBr20,fumbles_rec,0,,,,,
player,201710150crd,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201710150crd,tam,GrimBr20,fumbles_forced,0,,,,,
player,201710150crd,tam,McCoGe99,def_int,0,,,,,
player,201710150crd,tam,McCoGe99,def_int_yds,0,,,,,
player,201710150crd,tam,McCoGe99,def_int_td,0,,,,,
player,201710150crd,tam,McCoGe99,def_int_long,0,,,,,
player,201710150crd,tam,McCoGe99,pass_defended,0,,,,,
player,201710150crd,tam,McCoGe99,sacks,1.0,,,,,
player,201710150crd,tam,McCoGe99,tackles_combined,2,,,,,
player,201710150crd,tam,McCoGe99,tackles_solo,2,,,,,
player,201710150crd,tam,McCoGe99,tackles_assists,0,,,,,
player,201710150crd,tam,McCoGe99,tackles_loss,1,,,,,
player,201710150crd,tam,McCoGe99,qb_hits,3,,,,,
player,201710150crd,tam,McCoGe99,fumbles_rec,0,,,,,
player,201710150crd,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201710150crd,tam,McCoGe99,fumbles_forced,0,,,,,
player,201710150crd,tam,McDoCl99,def_int,0,,,,,
player,201710150crd,tam,McDoCl99,def_int_yds,0,,,,,
player,201710150crd,tam,McDoCl99,def_int_td,0,,,,,
player,201710150crd,tam,McDoCl99,def_int_long,0,,,,,
player,201710150crd,tam,McDoCl99,pass_defended,0,,,,,
player,201710150crd,tam,McDoCl99,sacks,1.0,,,,,
player,201710150crd,tam,McDoCl99,tackles_combined,2,,,,,
player,201710150crd,tam,McDoCl99,tackles_solo,2,,,,,
player,201710150crd,tam,McDoCl99,tackles_assists,0,,,,,
player,201710150crd,tam,McDoCl99,tackles_loss,2,,,,,
player,201710150crd,tam,McDoCl99,qb_hits,1,,,,,
player,201710150crd,tam,McDoCl99,fumbles_rec,0,,,,,
player,201710150crd,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201710150crd,tam,McDoCl99,fumbles_forced,0,,,,,
player,201710150crd,tam,EvanJu00,def_int,0,,,,,
player,201710150crd,tam,EvanJu00,def_int_yds,0,,,,,
player,201710150crd,tam,EvanJu00,def_int_td,0,,,,,
player,201710150crd,tam,EvanJu00,def_int_long,0,,,,,
player,201710150crd,tam,EvanJu00,pass_defended,1,,,,,
player,201710150crd,tam,EvanJu00,sacks,0.0,,,,,
player,201710150crd,tam,EvanJu00,tackles_combined,7,,,,,
player,201710150crd,tam,EvanJu00,tackles_solo,6,,,,,
player,201710150crd,tam,EvanJu00,tackles_assists,1,,,,,
player,201710150crd,tam,EvanJu00,tackles_loss,1,,,,,
player,201710150crd,tam,EvanJu00,qb_hits,0,,,,,
player,201710150crd,tam,EvanJu00,fumbles_rec,0,,,,,
player,201710150crd,tam,EvanJu00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,EvanJu00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,EvanJu00,fumbles_forced,0,,,,,
player,201710150crd,tam,HargVe00,def_int,0,,,,,
player,201710150crd,tam,HargVe00,def_int_yds,0,,,,,
player,201710150crd,tam,HargVe00,def_int_td,0,,,,,
player,201710150crd,tam,HargVe00,def_int_long,0,,,,,
player,201710150crd,tam,HargVe00,pass_defended,0,,,,,
player,201710150crd,tam,HargVe00,sacks,0.0,,,,,
player,201710150crd,tam,HargVe00,tackles_combined,6,,,,,
player,201710150crd,tam,HargVe00,tackles_solo,5,,,,,
player,201710150crd,tam,HargVe00,tackles_assists,1,,,,,
player,201710150crd,tam,HargVe00,tackles_loss,0,,,,,
player,201710150crd,tam,HargVe00,qb_hits,0,,,,,
player,201710150crd,tam,HargVe00,fumbles_rec,0,,,,,
player,201710150crd,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,HargVe00,fumbles_forced,0,,,,,
player,201710150crd,tam,BakeCh99,def_int,0,,,,,
player,201710150crd,tam,BakeCh99,def_int_yds,0,,,,,
player,201710150crd,tam,BakeCh99,def_int_td,0,,,,,
player,201710150crd,tam,BakeCh99,def_int_long,0,,,,,
player,201710150crd,tam,BakeCh99,pass_defended,0,,,,,
player,201710150crd,tam,BakeCh99,sacks,0.0,,,,,
player,201710150crd,tam,BakeCh99,tackles_combined,5,,,,,
player,201710150crd,tam,BakeCh99,tackles_solo,4,,,,,
player,201710150crd,tam,BakeCh99,tackles_assists,1,,,,,
player,201710150crd,tam,BakeCh99,tackles_loss,2,,,,,
player,201710150crd,tam,BakeCh99,qb_hits,0,,,,,
player,201710150crd,tam,BakeCh99,fumbles_rec,0,,,,,
player,201710150crd,tam,BakeCh99,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,BakeCh99,fumbles_rec_td,0,,,,,
player,201710150crd,tam,BakeCh99,fumbles_forced,0,,,,,
player,201710150crd,tam,BeckKe00,def_int,0,,,,,
player,201710150crd,tam,BeckKe00,def_int_yds,0,,,,,
player,201710150crd,tam,BeckKe00,def_int_td,0,,,,,
player,201710150crd,tam,BeckKe00,def_int_long,0,,,,,
player,201710150crd,tam,BeckKe00,pass_defended,0,,,,,
player,201710150crd,tam,BeckKe00,sacks,0.0,,,,,
player,201710150crd,tam,BeckKe00,tackles_combined,5,,,,,
player,201710150crd,tam,BeckKe00,tackles_solo,4,,,,,
player,201710150crd,tam,BeckKe00,tackles_assists,1,,,,,
player,201710150crd,tam,BeckKe00,tackles_loss,0,,,,,
player,201710150crd,tam,BeckKe00,qb_hits,0,,,,,
player,201710150crd,tam,BeckKe00,fumbles_rec,0,,,,,
player,201710150crd,tam,BeckKe00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,BeckKe00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,BeckKe00,fumbles_forced,0,,,,,
player,201710150crd,tam,ContCh00,def_int,0,,,,,
player,201710150crd,tam,ContCh00,def_int_yds,0,,,,,
player,201710150crd,tam,ContCh00,def_int_td,0,,,,,
player,201710150crd,tam,ContCh00,def_int_long,0,,,,,
player,201710150crd,tam,ContCh00,pass_defended,1,,,,,
player,201710150crd,tam,ContCh00,sacks,0.0,,,,,
player,201710150crd,tam,ContCh00,tackles_combined,4,,,,,
player,201710150crd,tam,ContCh00,tackles_solo,3,,,,,
player,201710150crd,tam,ContCh00,tackles_assists,1,,,,,
player,201710150crd,tam,ContCh00,tackles_loss,0,,,,,
player,201710150crd,tam,ContCh00,qb_hits,0,,,,,
player,201710150crd,tam,ContCh00,fumbles_rec,0,,,,,
player,201710150crd,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,ContCh00,fumbles_forced,0,,,,,
player,201710150crd,tam,DaviLa00,def_int,0,,,,,
player,201710150crd,tam,DaviLa00,def_int_yds,0,,,,,
player,201710150crd,tam,DaviLa00,def_int_td,0,,,,,
player,201710150crd,tam,DaviLa00,def_int_long,0,,,,,
player,201710150crd,tam,DaviLa00,pass_defended,0,,,,,
player,201710150crd,tam,DaviLa00,sacks,0.0,,,,,
player,201710150crd,tam,DaviLa00,tackles_combined,3,,,,,
player,201710150crd,tam,DaviLa00,tackles_solo,3,,,,,
player,201710150crd,tam,DaviLa00,tackles_assists,0,,,,,
player,201710150crd,tam,DaviLa00,tackles_loss,1,,,,,
player,201710150crd,tam,DaviLa00,qb_hits,0,,,,,
player,201710150crd,tam,DaviLa00,fumbles_rec,1,,,,,
player,201710150crd,tam,DaviLa00,fumbles_rec_yds,21,,,,,
player,201710150crd,tam,DaviLa00,fumbles_rec_td,1,,,,,
player,201710150crd,tam,DaviLa00,fumbles_forced,2,,,,,
player,201710150crd,tam,WardT.99,def_int,0,,,,,
player,201710150crd,tam,WardT.99,def_int_yds,0,,,,,
player,201710150crd,tam,WardT.99,def_int_td,0,,,,,
player,201710150crd,tam,WardT.99,def_int_long,0,,,,,
player,201710150crd,tam,WardT.99,pass_defended,0,,,,,
player,201710150crd,tam,WardT.99,sacks,0.0,,,,,
player,201710150crd,tam,WardT.99,tackles_combined,3,,,,,
player,201710150crd,tam,WardT.99,tackles_solo,3,,,,,
player,201710150crd,tam,WardT.99,tackles_assists,0,,,,,
player,201710150crd,tam,WardT.99,tackles_loss,0,,,,,
player,201710150crd,tam,WardT.99,qb_hits,0,,,,,
player,201710150crd,tam,WardT.99,fumbles_rec,0,,,,,
player,201710150crd,tam,WardT.99,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,WardT.99,fumbles_rec_td,0,,,,,
player,201710150crd,tam,WardT.99,fumbles_forced,0,,,,,
player,201710150crd,tam,McClRo98,def_int,0,,,,,
player,201710150crd,tam,McClRo98,def_int_yds,0,,,,,
player,201710150crd,tam,McClRo98,def_int_td,0,,,,,
player,201710150crd,tam,McClRo98,def_int_long,0,,,,,
player,201710150crd,tam,McClRo98,pass_defended,0,,,,,
player,201710150crd,tam,McClRo98,sacks,0.0,,,,,
player,201710150crd,tam,McClRo98,tackles_combined,2,,,,,
player,201710150crd,tam,McClRo98,tackles_solo,1,,,,,
player,201710150crd,tam,McClRo98,tackles_assists,1,,,,,
player,201710150crd,tam,McClRo98,tackles_loss,0,,,,,
player,201710150crd,tam,McClRo98,qb_hits,0,,,,,
player,201710150crd,tam,McClRo98,fumbles_rec,0,,,,,
player,201710150crd,tam,McClRo98,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,McClRo98,fumbles_rec_td,0,,,,,
player,201710150crd,tam,McClRo98,fumbles_forced,0,,,,,
player,201710150crd,tam,AyerRo99,def_int,0,,,,,
player,201710150crd,tam,AyerRo99,def_int_yds,0,,,,,
player,201710150crd,tam,AyerRo99,def_int_td,0,,,,,
player,201710150crd,tam,AyerRo99,def_int_long,0,,,,,
player,201710150crd,tam,AyerRo99,pass_defended,0,,,,,
player,201710150crd,tam,AyerRo99,sacks,0.0,,,,,
player,201710150crd,tam,AyerRo99,tackles_combined,1,,,,,
player,201710150crd,tam,AyerRo99,tackles_solo,1,,,,,
player,201710150crd,tam,AyerRo99,tackles_assists,0,,,,,
player,201710150crd,tam,AyerRo99,tackles_loss,0,,,,,
player,201710150crd,tam,AyerRo99,qb_hits,0,,,,,
player,201710150crd,tam,AyerRo99,fumbles_rec,0,,,,,
player,201710150crd,tam,AyerRo99,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,AyerRo99,fumbles_rec_td,0,,,,,
player,201710150crd,tam,AyerRo99,fumbles_forced,0,,,,,
player,201710150crd,tam,GholWi00,def_int,0,,,,,
player,201710150crd,tam,GholWi00,def_int_yds,0,,,,,
player,201710150crd,tam,GholWi00,def_int_td,0,,,,,
player,201710150crd,tam,GholWi00,def_int_long,0,,,,,
player,201710150crd,tam,GholWi00,pass_defended,0,,,,,
player,201710150crd,tam,GholWi00,sacks,0.0,,,,,
player,201710150crd,tam,GholWi00,tackles_combined,1,,,,,
player,201710150crd,tam,GholWi00,tackles_solo,1,,,,,
player,201710150crd,tam,GholWi00,tackles_assists,0,,,,,
player,201710150crd,tam,GholWi00,tackles_loss,0,,,,,
player,201710150crd,tam,GholWi00,qb_hits,0,,,,,
player,201710150crd,tam,GholWi00,fumbles_rec,0,,,,,
player,201710150crd,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,GholWi00,fumbles_forced,0,,,,,
player,201710150crd,tam,JohnIs00,def_int,0,,,,,
player,201710150crd,tam,JohnIs00,def_int_yds,0,,,,,
player,201710150crd,tam,JohnIs00,def_int_td,0,,,,,
player,201710150crd,tam,JohnIs00,def_int_long,0,,,,,
player,201710150crd,tam,JohnIs00,pass_defended,0,,,,,
player,201710150crd,tam,JohnIs00,sacks,0.0,,,,,
player,201710150crd,tam,JohnIs00,tackles_combined,1,,,,,
player,201710150crd,tam,JohnIs00,tackles_solo,1,,,,,
player,201710150crd,tam,JohnIs00,tackles_assists,0,,,,,
player,201710150crd,tam,JohnIs00,tackles_loss,0,,,,,
player,201710150crd,tam,JohnIs00,qb_hits,0,,,,,
player,201710150crd,tam,JohnIs00,fumbles_rec,0,,,,,
player,201710150crd,tam,JohnIs00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,JohnIs00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,JohnIs00,fumbles_forced,0,,,,,
player,201710150crd,tam,LyncCa00,def_int,0,,,,,
player,201710150crd,tam,LyncCa00,def_int_yds,0,,,,,
player,201710150crd,tam,LyncCa00,def_int_td,0,,,,,
player,201710150crd,tam,LyncCa00,def_int_long,0,,,,,
player,201710150crd,tam,LyncCa00,pass_defended,0,,,,,
player,201710150crd,tam,LyncCa00,sacks,0.0,,,,,
player,201710150crd,tam,LyncCa00,tackles_combined,1,,,,,
player,201710150crd,tam,LyncCa00,tackles_solo,1,,,,,
player,201710150crd,tam,LyncCa00,tackles_assists,0,,,,,
player,201710150crd,tam,LyncCa00,tackles_loss,0,,,,,
player,201710150crd,tam,LyncCa00,qb_hits,0,,,,,
player,201710150crd,tam,LyncCa00,fumbles_rec,0,,,,,
player,201710150crd,tam,LyncCa00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,LyncCa00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,LyncCa00,fumbles_forced,0,,,,,
player,201710150crd,tam,SpenNo00,def_int,0,,,,,
player,201710150crd,tam,SpenNo00,def_int_yds,0,,,,,
player,201710150crd,tam,SpenNo00,def_int_td,0,,,,,
player,201710150crd,tam,SpenNo00,def_int_long,0,,,,,
player,201710150crd,tam,SpenNo00,pass_defended,0,,,,,
player,201710150crd,tam,SpenNo00,sacks,0.0,,,,,
player,201710150crd,tam,SpenNo00,tackles_combined,1,,,,,
player,201710150crd,tam,SpenNo00,tackles_solo,1,,,,,
player,201710150crd,tam,SpenNo00,tackles_assists,0,,,,,
player,201710150crd,tam,SpenNo00,tackles_loss,0,,,,,
player,201710150crd,tam,SpenNo00,qb_hits,0,,,,,
player,201710150crd,tam,SpenNo00,fumbles_rec,0,,,,,
player,201710150crd,tam,SpenNo00,fumbles_rec_yds,0,,,,,
player,201710150crd,tam,SpenNo00,fumbles_rec_td,0,,,,,
player,201710150crd,tam,SpenNo00,fumbles_forced,0,,,,,
player,201710150crd,crd,BethAn20,def_int,1,,,,,
player,201710150crd,crd,BethAn20,def_int_yds,21,,,,,
player,201710150crd,crd,BethAn20,def_int_td,0,,,,,
player,201710150crd,crd,BethAn20,def_int_long,21,,,,,
player,201710150crd,crd,BethAn20,pass_defended,1,,,,,
player,201710150crd,crd,BethAn20,sacks,0.0,,,,,
player,201710150crd,crd,BethAn20,tackles_combined,5,,,,,
player,201710150crd,crd,BethAn20,tackles_solo,4,,,,,
player,201710150crd,crd,BethAn20,tackles_assists,1,,,,,
player,201710150crd,crd,BethAn20,tackles_loss,0,,,,,
player,201710150crd,crd,BethAn20,qb_hits,0,,,,,
player,201710150crd,crd,BethAn20,fumbles_rec,0,,,,,
player,201710150crd,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201710150crd,crd,BethAn20,fumbles_forced,0,,,,,
player,201710150crd,crd,WillTr99,def_int,1,,,,,
player,201710150crd,crd,WillTr99,def_int_yds,0,,,,,
player,201710150crd,crd,WillTr99,def_int_td,0,,,,,
player,201710150crd,crd,WillTr99,def_int_long,0,,,,,
player,201710150crd,crd,WillTr99,pass_defended,1,,,,,
player,201710150crd,crd,WillTr99,sacks,0.0,,,,,
player,201710150crd,crd,WillTr99,tackles_combined,1,,,,,
player,201710150crd,crd,WillTr99,tackles_solo,1,,,,,
player,201710150crd,crd,WillTr99,tackles_assists,0,,,,,
player,201710150crd,crd,WillTr99,tackles_loss,0,,,,,
player,201710150crd,crd,WillTr99,qb_hits,0,,,,,
player,201710150crd,crd,WillTr99,fumbles_rec,0,,,,,
player,201710150crd,crd,WillTr99,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,WillTr99,fumbles_rec_td,0,,,,,
player,201710150crd,crd,WillTr99,fumbles_forced,0,,,,,
player,201710150crd,crd,JoneCh03,def_int,0,,,,,
player,201710150crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201710150crd,crd,JoneCh03,def_int_td,0,,,,,
player,201710150crd,crd,JoneCh03,def_int_long,0,,,,,
player,201710150crd,crd,JoneCh03,pass_defended,0,,,,,
player,201710150crd,crd,JoneCh03,sacks,2.0,,,,,
player,201710150crd,crd,JoneCh03,tackles_combined,4,,,,,
player,201710150crd,crd,JoneCh03,tackles_solo,4,,,,,
player,201710150crd,crd,JoneCh03,tackles_assists,0,,,,,
player,201710150crd,crd,JoneCh03,tackles_loss,3,,,,,
player,201710150crd,crd,JoneCh03,qb_hits,3,,,,,
player,201710150crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201710150crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201710150crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201710150crd,crd,BucaDe00,def_int,0,,,,,
player,201710150crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201710150crd,crd,BucaDe00,def_int_td,0,,,,,
player,201710150crd,crd,BucaDe00,def_int_long,0,,,,,
player,201710150crd,crd,BucaDe00,pass_defended,0,,,,,
player,201710150crd,crd,BucaDe00,sacks,0.0,,,,,
player,201710150crd,crd,BucaDe00,tackles_combined,8,,,,,
player,201710150crd,crd,BucaDe00,tackles_solo,7,,,,,
player,201710150crd,crd,BucaDe00,tackles_assists,1,,,,,
player,201710150crd,crd,BucaDe00,tackles_loss,0,,,,,
player,201710150crd,crd,BucaDe00,qb_hits,0,,,,,
player,201710150crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201710150crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201710150crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201710150crd,crd,BranTy99,def_int,0,,,,,
player,201710150crd,crd,BranTy99,def_int_yds,0,,,,,
player,201710150crd,crd,BranTy99,def_int_td,0,,,,,
player,201710150crd,crd,BranTy99,def_int_long,0,,,,,
player,201710150crd,crd,BranTy99,pass_defended,1,,,,,
player,201710150crd,crd,BranTy99,sacks,0.0,,,,,
player,201710150crd,crd,BranTy99,tackles_combined,6,,,,,
player,201710150crd,crd,BranTy99,tackles_solo,4,,,,,
player,201710150crd,crd,BranTy99,tackles_assists,2,,,,,
player,201710150crd,crd,BranTy99,tackles_loss,0,,,,,
player,201710150crd,crd,BranTy99,qb_hits,0,,,,,
player,201710150crd,crd,BranTy99,fumbles_rec,0,,,,,
player,201710150crd,crd,BranTy99,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,BranTy99,fumbles_rec_td,0,,,,,
player,201710150crd,crd,BranTy99,fumbles_forced,0,,,,,
player,201710150crd,crd,BethJu00,def_int,0,,,,,
player,201710150crd,crd,BethJu00,def_int_yds,0,,,,,
player,201710150crd,crd,BethJu00,def_int_td,0,,,,,
player,201710150crd,crd,BethJu00,def_int_long,0,,,,,
player,201710150crd,crd,BethJu00,pass_defended,0,,,,,
player,201710150crd,crd,BethJu00,sacks,0.0,,,,,
player,201710150crd,crd,BethJu00,tackles_combined,5,,,,,
player,201710150crd,crd,BethJu00,tackles_solo,4,,,,,
player,201710150crd,crd,BethJu00,tackles_assists,1,,,,,
player,201710150crd,crd,BethJu00,tackles_loss,0,,,,,
player,201710150crd,crd,BethJu00,qb_hits,0,,,,,
player,201710150crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201710150crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201710150crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201710150crd,crd,MathTy00,def_int,0,,,,,
player,201710150crd,crd,MathTy00,def_int_yds,0,,,,,
player,201710150crd,crd,MathTy00,def_int_td,0,,,,,
player,201710150crd,crd,MathTy00,def_int_long,0,,,,,
player,201710150crd,crd,MathTy00,pass_defended,0,,,,,
player,201710150crd,crd,MathTy00,sacks,0.0,,,,,
player,201710150crd,crd,MathTy00,tackles_combined,5,,,,,
player,201710150crd,crd,MathTy00,tackles_solo,5,,,,,
player,201710150crd,crd,MathTy00,tackles_assists,0,,,,,
player,201710150crd,crd,MathTy00,tackles_loss,0,,,,,
player,201710150crd,crd,MathTy00,qb_hits,1,,,,,
player,201710150crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201710150crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201710150crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201710150crd,crd,DansKa20,def_int,0,,,,,
player,201710150crd,crd,DansKa20,def_int_yds,0,,,,,
player,201710150crd,crd,DansKa20,def_int_td,0,,,,,
player,201710150crd,crd,DansKa20,def_int_long,0,,,,,
player,201710150crd,crd,DansKa20,pass_defended,0,,,,,
player,201710150crd,crd,DansKa20,sacks,0.0,,,,,
player,201710150crd,crd,DansKa20,tackles_combined,4,,,,,
player,201710150crd,crd,DansKa20,tackles_solo,4,,,,,
player,201710150crd,crd,DansKa20,tackles_assists,0,,,,,
player,201710150crd,crd,DansKa20,tackles_loss,0,,,,,
player,201710150crd,crd,DansKa20,qb_hits,0,,,,,
player,201710150crd,crd,DansKa20,fumbles_rec,0,,,,,
player,201710150crd,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201710150crd,crd,DansKa20,fumbles_forced,0,,,,,
player,201710150crd,crd,MartKa00,def_int,0,,,,,
player,201710150crd,crd,MartKa00,def_int_yds,0,,,,,
player,201710150crd,crd,MartKa00,def_int_td,0,,,,,
player,201710150crd,crd,MartKa00,def_int_long,0,,,,,
player,201710150crd,crd,MartKa00,pass_defended,0,,,,,
player,201710150crd,crd,MartKa00,sacks,0.0,,,,,
player,201710150crd,crd,MartKa00,tackles_combined,4,,,,,
player,201710150crd,crd,MartKa00,tackles_solo,3,,,,,
player,201710150crd,crd,MartKa00,tackles_assists,1,,,,,
player,201710150crd,crd,MartKa00,tackles_loss,0,,,,,
player,201710150crd,crd,MartKa00,qb_hits,0,,,,,
player,201710150crd,crd,MartKa00,fumbles_rec,0,,,,,
player,201710150crd,crd,MartKa00,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,MartKa00,fumbles_rec_td,0,,,,,
player,201710150crd,crd,MartKa00,fumbles_forced,0,,,,,
player,201710150crd,crd,MaurJo00,def_int,0,,,,,
player,201710150crd,crd,MaurJo00,def_int_yds,0,,,,,
player,201710150crd,crd,MaurJo00,def_int_td,0,,,,,
player,201710150crd,crd,MaurJo00,def_int_long,0,,,,,
player,201710150crd,crd,MaurJo00,pass_defended,0,,,,,
player,201710150crd,crd,MaurJo00,sacks,0.0,,,,,
player,201710150crd,crd,MaurJo00,tackles_combined,2,,,,,
player,201710150crd,crd,MaurJo00,tackles_solo,1,,,,,
player,201710150crd,crd,MaurJo00,tackles_assists,1,,,,,
player,201710150crd,crd,MaurJo00,tackles_loss,0,,,,,
player,201710150crd,crd,MaurJo00,qb_hits,0,,,,,
player,201710150crd,crd,MaurJo00,fumbles_rec,0,,,,,
player,201710150crd,crd,MaurJo00,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,MaurJo00,fumbles_rec_td,0,,,,,
player,201710150crd,crd,MaurJo00,fumbles_forced,0,,,,,
player,201710150crd,crd,PeteCo00,def_int,0,,,,,
player,201710150crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201710150crd,crd,PeteCo00,def_int_td,0,,,,,
player,201710150crd,crd,PeteCo00,def_int_long,0,,,,,
player,201710150crd,crd,PeteCo00,pass_defended,0,,,,,
player,201710150crd,crd,PeteCo00,sacks,0.0,,,,,
player,201710150crd,crd,PeteCo00,tackles_combined,2,,,,,
player,201710150crd,crd,PeteCo00,tackles_solo,2,,,,,
player,201710150crd,crd,PeteCo00,tackles_assists,0,,,,,
player,201710150crd,crd,PeteCo00,tackles_loss,1,,,,,
player,201710150crd,crd,PeteCo00,qb_hits,0,,,,,
player,201710150crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201710150crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201710150crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201710150crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201710150crd,crd,BakeBu00,def_int,0,,,,,
player,201710150crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201710150crd,crd,BakeBu00,def_int_td,0,,,,,
player,201710150crd,crd,BakeBu00,def_int_long,0,,,,,
player,201710150crd,crd,BakeBu00,pass_defended,0,,,,,
player,201710150crd,crd,BakeBu00,sacks,0.0,,,,,
player,201710150crd,crd,BakeBu00,tackles_combined,1,,,,,
player,201710150crd,crd,BakeBu00,tackles_solo,0,,,,,
player,201710150crd,crd,BakeBu00,tackles_assists,1,,,,,
player,201710150crd,crd,BakeBu00,tackles_loss,0,,,,,
