game,2017,3,20170924,201709240det,atl,"Atlanta Falcons",30,det,"Detroit Lions",26
player,201709240det,atl,JarrGr00,def_int_yds,0,,,,,
player,201709240det,atl,JarrGr00,def_int_td,0,,,,,
player,201709240det,atl,JarrGr00,def_int_long,0,,,,,
player,201709240det,atl,JarrGr00,pass_defended,0,,,,,
player,201709240det,atl,JarrGr00,sacks,0.0,,,,,
player,201709240det,atl,JarrGr00,tackles_combined,4,,,,,
player,201709240det,atl,JarrGr00,tackles_solo,4,,,,,
player,201709240det,atl,JarrGr00,tackles_assists,0,,,,,
player,201709240det,atl,JarrGr00,tackles_loss,2,,,,,
player,201709240det,atl,JarrGr00,qb_hits,2,,,,,
player,201709240det,atl,JarrGr00,fumbles_rec,0,,,,,
player,201709240det,atl,JarrGr00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,JarrGr00,fumbles_rec_td,0,,,,,
player,201709240det,atl,JarrGr00,fumbles_forced,0,,,,,
player,201709240det,atl,AlleRi00,def_int,0,,,,,
player,201709240det,atl,AlleRi00,def_int_yds,0,,,,,
player,201709240det,atl,AlleRi00,def_int_td,0,,,,,
player,201709240det,atl,AlleRi00,def_int_long,0,,,,,
player,201709240det,atl,AlleRi00,pass_defended,0,,,,,
player,201709240det,atl,AlleRi00,sacks,0.0,,,,,
player,201709240det,atl,AlleRi00,tackles_combined,3,,,,,
player,201709240det,atl,AlleRi00,tackles_solo,2,,,,,
player,201709240det,atl,AlleRi00,tackles_assists,1,,,,,
player,201709240det,atl,AlleRi00,tackles_loss,0,,,,,
player,201709240det,atl,AlleRi00,qb_hits,0,,,,,
player,201709240det,atl,AlleRi00,fumbles_rec,0,,,,,
player,201709240det,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201709240det,atl,AlleRi00,fumbles_forced,0,,,,,
player,201709240det,atl,CampDe00,def_int,0,,,,,
player,201709240det,atl,CampDe00,def_int_yds,0,,,,,
player,201709240det,atl,CampDe00,def_int_td,0,,,,,
player,201709240det,atl,CampDe00,def_int_long,0,,,,,
player,201709240det,atl,CampDe00,pass_defended,0,,,,,
player,201709240det,atl,CampDe00,sacks,0.0,,,,,
player,201709240det,atl,CampDe00,tackles_combined,3,,,,,
player,201709240det,atl,CampDe00,tackles_solo,2,,,,,
player,201709240det,atl,CampDe00,tackles_assists,1,,,,,
player,201709240det,atl,CampDe00,tackles_loss,0,,,,,
player,201709240det,atl,CampDe00,qb_hits,0,,,,,
player,201709240det,atl,CampDe00,fumbles_rec,0,,,,,
player,201709240det,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201709240det,atl,CampDe00,fumbles_forced,0,,,,,
player,201709240det,atl,ReedBr00,def_int,0,,,,,
player,201709240det,atl,ReedBr00,def_int_yds,0,,,,,
player,201709240det,atl,ReedBr00,def_int_td,0,,,,,
player,201709240det,atl,ReedBr00,def_int_long,0,,,,,
player,201709240det,atl,ReedBr00,pass_defended,0,,,,,
player,201709240det,atl,ReedBr00,sacks,0.0,,,,,
player,201709240det,atl,ReedBr00,tackles_combined,2,,,,,
player,201709240det,atl,ReedBr00,tackles_solo,2,,,,,
player,201709240det,atl,ReedBr00,tackles_assists,0,,,,,
player,201709240det,atl,ReedBr00,tackles_loss,0,,,,,
player,201709240det,atl,ReedBr00,qb_hits,1,,,,,
player,201709240det,atl,ReedBr00,fumbles_rec,0,,,,,
player,201709240det,atl,ReedBr00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,ReedBr00,fumbles_rec_td,0,,,,,
player,201709240det,atl,ReedBr00,fumbles_forced,0,,,,,
player,201709240det,atl,TrufDe00,def_int,0,,,,,
player,201709240det,atl,TrufDe00,def_int_yds,0,,,,,
player,201709240det,atl,TrufDe00,def_int_td,0,,,,,
player,201709240det,atl,TrufDe00,def_int_long,0,,,,,
player,201709240det,atl,TrufDe00,pass_defended,2,,,,,
player,201709240det,atl,TrufDe00,sacks,0.0,,,,,
player,201709240det,atl,TrufDe00,tackles_combined,2,,,,,
player,201709240det,atl,TrufDe00,tackles_solo,2,,,,,
player,201709240det,atl,TrufDe00,tackles_assists,0,,,,,
player,201709240det,atl,TrufDe00,tackles_loss,0,,,,,
player,201709240det,atl,TrufDe00,qb_hits,0,,,,,
player,201709240det,atl,TrufDe00,fumbles_rec,0,,,,,
player,201709240det,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201709240det,atl,TrufDe00,fumbles_forced,0,,,,,
player,201709240det,atl,ColeDe00,def_int,0,,,,,
player,201709240det,atl,ColeDe00,def_int_yds,0,,,,,
player,201709240det,atl,ColeDe00,def_int_td,0,,,,,
player,201709240det,atl,ColeDe00,def_int_long,0,,,,,
player,201709240det,atl,ColeDe00,pass_defended,0,,,,,
player,201709240det,atl,ColeDe00,sacks,0.0,,,,,
player,201709240det,atl,ColeDe00,tackles_combined,1,,,,,
player,201709240det,atl,ColeDe00,tackles_solo,1,,,,,
player,201709240det,atl,ColeDe00,tackles_assists,0,,,,,
player,201709240det,atl,ColeDe00,tackles_loss,0,,,,,
player,201709240det,atl,ColeDe00,qb_hits,0,,,,,
player,201709240det,atl,ColeDe00,fumbles_rec,0,,,,,
player,201709240det,atl,ColeDe00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,ColeDe00,fumbles_rec_td,0,,,,,
player,201709240det,atl,ColeDe00,fumbles_forced,0,,,,,
player,201709240det,atl,CrawJa00,def_int,0,,,,,
player,201709240det,atl,CrawJa00,def_int_yds,0,,,,,
player,201709240det,atl,CrawJa00,def_int_td,0,,,,,
player,201709240det,atl,CrawJa00,def_int_long,0,,,,,
player,201709240det,atl,CrawJa00,pass_defended,0,,,,,
player,201709240det,atl,CrawJa00,sacks,0.0,,,,,
player,201709240det,atl,CrawJa00,tackles_combined,1,,,,,
player,201709240det,atl,CrawJa00,tackles_solo,0,,,,,
player,201709240det,atl,CrawJa00,tackles_assists,1,,,,,
player,201709240det,atl,CrawJa00,tackles_loss,0,,,,,
player,201709240det,atl,CrawJa00,qb_hits,0,,,,,
player,201709240det,atl,CrawJa00,fumbles_rec,0,,,,,
player,201709240det,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201709240det,atl,CrawJa00,fumbles_forced,0,,,,,
player,201709240det,atl,NeasSh00,def_int,0,,,,,
player,201709240det,atl,NeasSh00,def_int_yds,0,,,,,
player,201709240det,atl,NeasSh00,def_int_td,0,,,,,
player,201709240det,atl,NeasSh00,def_int_long,0,,,,,
player,201709240det,atl,NeasSh00,pass_defended,0,,,,,
player,201709240det,atl,NeasSh00,sacks,0.0,,,,,
player,201709240det,atl,NeasSh00,tackles_combined,1,,,,,
player,201709240det,atl,NeasSh00,tackles_solo,1,,,,,
player,201709240det,atl,NeasSh00,tackles_assists,0,,,,,
player,201709240det,atl,NeasSh00,tackles_loss,0,,,,,
player,201709240det,atl,NeasSh00,qb_hits,0,,,,,
player,201709240det,atl,NeasSh00,fumbles_rec,0,,,,,
player,201709240det,atl,NeasSh00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,NeasSh00,fumbles_rec_td,0,,,,,
player,201709240det,atl,NeasSh00,fumbles_forced,0,,,,,
player,201709240det,atl,ShelDe00,def_int,0,,,,,
player,201709240det,atl,ShelDe00,def_int_yds,0,,,,,
player,201709240det,atl,ShelDe00,def_int_td,0,,,,,
player,201709240det,atl,ShelDe00,def_int_long,0,,,,,
player,201709240det,atl,ShelDe00,pass_defended,0,,,,,
player,201709240det,atl,ShelDe00,sacks,0.0,,,,,
player,201709240det,atl,ShelDe00,tackles_combined,1,,,,,
player,201709240det,atl,ShelDe00,tackles_solo,1,,,,,
player,201709240det,atl,ShelDe00,tackles_assists,0,,,,,
player,201709240det,atl,ShelDe00,tackles_loss,0,,,,,
player,201709240det,atl,ShelDe00,qb_hits,0,,,,,
player,201709240det,atl,ShelDe00,fumbles_rec,0,,,,,
player,201709240det,atl,ShelDe00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,ShelDe00,fumbles_rec_td,0,,,,,
player,201709240det,atl,ShelDe00,fumbles_forced,0,,,,,
player,201709240det,atl,VellJo00,def_int,0,,,,,
player,201709240det,atl,VellJo00,def_int_yds,0,,,,,
player,201709240det,atl,VellJo00,def_int_td,0,,,,,
player,201709240det,atl,VellJo00,def_int_long,0,,,,,
player,201709240det,atl,VellJo00,pass_defended,0,,,,,
player,201709240det,atl,VellJo00,sacks,0.0,,,,,
player,201709240det,atl,VellJo00,tackles_combined,1,,,,,
player,201709240det,atl,VellJo00,tackles_solo,0,,,,,
player,201709240det,atl,VellJo00,tackles_assists,1,,,,,
player,201709240det,atl,VellJo00,tackles_loss,0,,,,,
player,201709240det,atl,VellJo00,qb_hits,0,,,,,
player,201709240det,atl,VellJo00,fumbles_rec,0,,,,,
player,201709240det,atl,VellJo00,fumbles_rec_yds,0,,,,,
player,201709240det,atl,VellJo00,fumbles_rec_td,0,,,,,
player,201709240det,atl,VellJo00,fumbles_forced,0,,,,,
player,201709240det,det,SlayDa00,def_int,2,,,,,
player,201709240det,det,SlayDa00,def_int_yds,52,,,,,
player,201709240det,det,SlayDa00,def_int_td,0,,,,,
player,201709240det,det,SlayDa00,def_int_long,37,,,,,
player,201709240det,det,SlayDa00,pass_defended,3,,,,,
player,201709240det,det,SlayDa00,sacks,0.0,,,,,
player,201709240det,det,SlayDa00,tackles_combined,5,,,,,
player,201709240det,det,SlayDa00,tackles_solo,5,,,,,
player,201709240det,det,SlayDa00,tackles_assists,0,,,,,
player,201709240det,det,SlayDa00,tackles_loss,0,,,,,
player,201709240det,det,SlayDa00,qb_hits,0,,,,,
player,201709240det,det,SlayDa00,fumbles_rec,0,,,,,
player,201709240det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201709240det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201709240det,det,SlayDa00,fumbles_forced,0,,,,,
player,201709240det,det,QuinGl99,def_int,1,,,,,
player,201709240det,det,QuinGl99,def_int_yds,37,,,,,
player,201709240det,det,QuinGl99,def_int_td,1,,,,,
player,201709240det,det,QuinGl99,def_int_long,37,,,,,
player,201709240det,det,QuinGl99,pass_defended,1,,,,,
player,201709240det,det,QuinGl99,sacks,0.0,,,,,
player,201709240det,det,QuinGl99,tackles_combined,8,,,,,
player,201709240det,det,QuinGl99,tackles_solo,5,,,,,
player,201709240det,det,QuinGl99,tackles_assists,3,,,,,
player,201709240det,det,QuinGl99,tackles_loss,0,,,,,
player,201709240det,det,QuinGl99,qb_hits,0,,,,,
player,201709240det,det,QuinGl99,fumbles_rec,0,,,,,
player,201709240det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201709240det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201709240det,det,QuinGl99,fumbles_forced,0,,,,,
player,201709240det,det,ValoJe00,def_int,0,,,,,
player,201709240det,det,ValoJe00,def_int_yds,0,,,,,
player,201709240det,det,ValoJe00,def_int_td,0,,,,,
player,201709240det,det,ValoJe00,def_int_long,0,,,,,
player,201709240det,det,ValoJe00,pass_defended,0,,,,,
player,201709240det,det,ValoJe00,sacks,1.0,,,,,
player,201709240det,det,ValoJe00,tackles_combined,1,,,,,
player,201709240det,det,ValoJe00,tackles_solo,1,,,,,
player,201709240det,det,ValoJe00,tackles_assists,0,,,,,
player,201709240det,det,ValoJe00,tackles_loss,1,,,,,
player,201709240det,det,ValoJe00,qb_hits,1,,,,,
player,201709240det,det,ValoJe00,fumbles_rec,0,,,,,
player,201709240det,det,ValoJe00,fumbles_rec_yds,0,,,,,
player,201709240det,det,ValoJe00,fumbles_rec_td,0,,,,,
player,201709240det,det,ValoJe00,fumbles_forced,0,,,,,
player,201709240det,det,ZettAn00,def_int,0,,,,,
player,201709240det,det,ZettAn00,def_int_yds,0,,,,,
player,201709240det,det,ZettAn00,def_int_td,0,,,,,
player,201709240det,det,ZettAn00,def_int_long,0,,,,,
player,201709240det,det,ZettAn00,pass_defended,0,,,,,
player,201709240det,det,ZettAn00,sacks,1.0,,,,,
player,201709240det,det,ZettAn00,tackles_combined,1,,,,,
player,201709240det,det,ZettAn00,tackles_solo,1,,,,,
player,201709240det,det,ZettAn00,tackles_assists,0,,,,,
player,201709240det,det,ZettAn00,tackles_loss,1,,,,,
player,201709240det,det,ZettAn00,qb_hits,1,,,,,
player,201709240det,det,ZettAn00,fumbles_rec,0,,,,,
player,201709240det,det,ZettAn00,fumbles_rec_yds,0,,,,,
player,201709240det,det,ZettAn00,fumbles_rec_td,0,,,,,
player,201709240det,det,ZettAn00,fumbles_forced,0,,,,,
player,201709240det,det,KillMi00,def_int,0,,,,,
player,201709240det,det,KillMi00,def_int_yds,0,,,,,
player,201709240det,det,KillMi00,def_int_td,0,,,,,
player,201709240det,det,KillMi00,def_int_long,0,,,,,
player,201709240det,det,KillMi00,pass_defended,0,,,,,
player,201709240det,det,KillMi00,sacks,0.0,,,,,
player,201709240det,det,KillMi00,tackles_combined,9,,,,,
player,201709240det,det,KillMi00,tackles_solo,8,,,,,
player,201709240det,det,KillMi00,tackles_assists,1,,,,,
player,201709240det,det,KillMi00,tackles_loss,0,,,,,
player,201709240det,det,KillMi00,qb_hits,0,,,,,
player,201709240det,det,KillMi00,fumbles_rec,0,,,,,
player,201709240det,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201709240det,det,KillMi00,fumbles_rec_td,0,,,,,
player,201709240det,det,KillMi00,fumbles_forced,0,,,,,
player,201709240det,det,HaydDJ00,def_int,0,,,,,
player,201709240det,det,HaydDJ00,def_int_yds,0,,,,,
player,201709240det,det,HaydDJ00,def_int_td,0,,,,,
player,201709240det,det,HaydDJ00,def_int_long,0,,,,,
player,201709240det,det,HaydDJ00,pass_defended,0,,,,,
player,201709240det,det,HaydDJ00,sacks,0.0,,,,,
player,201709240det,det,HaydDJ00,tackles_combined,7,,,,,
player,201709240det,det,HaydDJ00,tackles_solo,4,,,,,
player,201709240det,det,HaydDJ00,tackles_assists,3,,,,,
player,201709240det,det,HaydDJ00,tackles_loss,0,,,,,
player,201709240det,det,HaydDJ00,qb_hits,0,,,,,
player,201709240det,det,HaydDJ00,fumbles_rec,0,,,,,
player,201709240det,det,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201709240det,det,HaydDJ00,fumbles_rec_td,0,,,,,
player,201709240det,det,HaydDJ00,fumbles_forced,0,,,,,
player,201709240det,det,WhitTa00,def_int,0,,,,,
player,201709240det,det,WhitTa00,def_int_yds,0,,,,,
player,201709240det,det,WhitTa00,def_int_td,0,,,,,
player,201709240det,det,WhitTa00,def_int_long,0,,,,,
player,201709240det,det,WhitTa00,pass_defended,0,,,,,
player,201709240det,det,WhitTa00,sacks,0.0,,,,,
player,201709240det,det,WhitTa00,tackles_combined,7,,,,,
player,201709240det,det,WhitTa00,tackles_solo,7,,,,,
player,201709240det,det,WhitTa00,tackles_assists,0,,,,,
player,201709240det,det,WhitTa00,tackles_loss,1,,,,,
player,201709240det,det,WhitTa00,qb_hits,0,,,,,
player,201709240det,det,WhitTa00,fumbles_rec,0,,,,,
player,201709240det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201709240det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201709240det,det,WhitTa00,fumbles_forced,0,,,,,
player,201709240det,det,WashCh01,def_int,0,,,,,
player,201709240det,det,WashCh01,def_int_yds,0,,,,,
player,201709240det,det,WashCh01,def_int_td,0,,,,,
player,201709240det,det,WashCh01,def_int_long,0,,,,,
player,201709240det,det,WashCh01,pass_defended,0,,,,,
player,201709240det,det,WashCh01,sacks,0.0,,,,,
player,201709240det,det,WashCh01,tackles_combined,4,,,,,
player,201709240det,det,WashCh01,tackles_solo,2,,,,,
player,201709240det,det,WashCh01,tackles_assists,2,,,,,
player,201709240det,det,WashCh01,tackles_loss,0,,,,,
player,201709240det,det,WashCh01,qb_hits,0,,,,,
player,201709240det,det,WashCh01,fumbles_rec,0,,,,,
player,201709240det,det,WashCh01,fumbles_rec_yds,0,,,,,
player,201709240det,det,WashCh01,fumbles_rec_td,0,,,,,
player,201709240det,det,WashCh01,fumbles_forced,0,,,,,
player,201709240det,det,WorrPa00,def_int,0,,,,,
player,201709240det,det,WorrPa00,def_int_yds,0,,,,,
player,201709240det,det,WorrPa00,def_int_td,0,,,,,
player,201709240det,det,WorrPa00,def_int_long,0,,,,,
player,201709240det,det,WorrPa00,pass_defended,0,,,,,
player,201709240det,det,WorrPa00,sacks,0.0,,,,,
player,201709240det,det,WorrPa00,tackles_combined,4,,,,,
player,201709240det,det,WorrPa00,tackles_solo,4,,,,,
player,201709240det,det,WorrPa00,tackles_assists,0,,,,,
player,201709240det,det,WorrPa00,tackles_loss,0,,,,,
player,201709240det,det,WorrPa00,qb_hits,0,,,,,
player,201709240det,det,WorrPa00,fumbles_rec,0,,,,,
player,201709240det,det,WorrPa00,fumbles_rec_yds,0,,,,,
player,201709240det,det,WorrPa00,fumbles_rec_td,0,,,,,
player,201709240det,det,WorrPa00,fumbles_forced,0,,,,,
player,201709240det,det,NgatHa20,def_int,0,,,,,
player,201709240det,det,NgatHa20,def_int_yds,0,,,,,
player,201709240det,det,NgatHa20,def_int_td,0,,,,,
player,201709240det,det,NgatHa20,def_int_long,0,,,,,
player,201709240det,det,NgatHa20,pass_defended,0,,,,,
player,201709240det,det,NgatHa20,sacks,0.0,,,,,
player,201709240det,det,NgatHa20,tackles_combined,3,,,,,
player,201709240det,det,NgatHa20,tackles_solo,3,,,,,
player,201709240det,det,NgatHa20,tackles_assists,0,,,,,
player,201709240det,det,NgatHa20,tackles_loss,0,,,,,
player,201709240det,det,NgatHa20,qb_hits,0,,,,,
player,201709240det,det,NgatHa20,fumbles_rec,0,,,,,
player,201709240det,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201709240det,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201709240det,det,NgatHa20,fumbles_forced,0,,,,,
player,201709240det,det,RobiAS00,def_int,0,,,,,
player,201709240det,det,RobiAS00,def_int_yds,0,,,,,
player,201709240det,det,RobiAS00,def_int_td,0,,,,,
player,201709240det,det,RobiAS00,def_int_long,0,,,,,
player,201709240det,det,RobiAS00,pass_defended,1,,,,,
player,201709240det,det,RobiAS00,sacks,0.0,,,,,
player,201709240det,det,RobiAS00,tackles_combined,3,,,,,
player,201709240det,det,RobiAS00,tackles_solo,2,,,,,
player,201709240det,det,RobiAS00,tackles_assists,1,,,,,
player,201709240det,det,RobiAS00,tackles_loss,0,,,,,
player,201709240det,det,RobiAS00,qb_hits,0,,,,,
player,201709240det,det,RobiAS00,fumbles_rec,0,,,,,
player,201709240det,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201709240det,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201709240det,det,RobiAS00,fumbles_forced,0,,,,,
player,201709240det,det,BellNi01,def_int,0,,,,,
player,201709240det,det,BellNi01,def_int_yds,0,,,,,
player,201709240det,det,BellNi01,def_int_td,0,,,,,
player,201709240det,det,BellNi01,def_int_long,0,,,,,
player,201709240det,det,BellNi01,pass_defended,0,,,,,
player,201709240det,det,BellNi01,sacks,0.0,,,,,
player,201709240det,det,BellNi01,tackles_combined,2,,,,,
player,201709240det,det,BellNi01,tackles_solo,2,,,,,
player,201709240det,det,BellNi01,tackles_assists,0,,,,,
player,201709240det,det,BellNi01,tackles_loss,0,,,,,
player,201709240det,det,BellNi01,qb_hits,0,,,,,
player,201709240det,det,BellNi01,fumbles_rec,0,,,,,
player,201709240det,det,BellNi01,fumbles_rec_yds,0,,,,,
player,201709240det,det,BellNi01,fumbles_rec_td,0,,,,,
player,201709240det,det,BellNi01,fumbles_forced,0,,,,,
player,201709240det,det,LawsNe00,def_int,0,,,,,
player,201709240det,det,LawsNe00,def_int_yds,0,,,,,
player,201709240det,det,LawsNe00,def_int_td,0,,,,,
player,201709240det,det,LawsNe00,def_int_long,0,,,,,
player,201709240det,det,LawsNe00,pass_defended,0,,,,,
player,201709240det,det,LawsNe00,sacks,0.0,,,,,
player,201709240det,det,LawsNe00,tackles_combined,2,,,,,
player,201709240det,det,LawsNe00,tackles_solo,2,,,,,
player,201709240det,det,LawsNe00,tackles_assists,0,,,,,
player,201709240det,det,LawsNe00,tackles_loss,0,,,,,
player,201709240det,det,LawsNe00,qb_hits,0,,,,,
player,201709240det,det,LawsNe00,fumbles_rec,0,,,,,
player,201709240det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201709240det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201709240det,det,LawsNe00,fumbles_forced,0,,,,,
player,201709240det,det,WashCo00,def_int,0,,,,,
player,201709240det,det,WashCo00,def_int_yds,0,,,,,
player,201709240det,det,WashCo00,def_int_td,0,,,,,
player,201709240det,det,WashCo00,def_int_long,0,,,,,
player,201709240det,det,WashCo00,pass_defended,0,,,,,
player,201709240det,det,WashCo00,sacks,0.0,,,,,
player,201709240det,det,WashCo00,tackles_combined,2,,,,,
player,201709240det,det,WashCo00,tackles_solo,1,,,,,
player,201709240det,det,WashCo00,tackles_assists,1,,,,,
player,201709240det,det,WashCo00,tackles_loss,0,,,,,
player,201709240det,det,WashCo00,qb_hits,1,,,,,
player,201709240det,det,WashCo00,fumbles_rec,0,,,,,
player,201709240det,det,WashCo00,fumbles_rec_yds,0,,,,,
player,201709240det,det,WashCo00,fumbles_rec_td,0,,,,,
player,201709240det,det,WashCo00,fumbles_forced,0,,,,,
player,201709240det,det,AbbrJa00,def_int,0,,,,,
player,201709240det,det,AbbrJa00,def_int_yds,0,,,,,
player,201709240det,det,AbbrJa00,def_int_td,0,,,,,
player,201709240det,det,AbbrJa00,def_int_long,0,,,,,
player,201709240det,det,AbbrJa00,pass_defended,0,,,,,
player,201709240det,det,AbbrJa00,sacks,0.0,,,,,
player,201709240det,det,AbbrJa00,tackles_combined,1,,,,,
player,201709240det,det,AbbrJa00,tackles_solo,0,,,,,
player,201709240det,det,AbbrJa00,tackles_assists,1,,,,,
player,201709240det,det,AbbrJa00,tackles_loss,0,,,,,
player,201709240det,det,AbbrJa00,qb_hits,0,,,,,
player,201709240det,det,AbbrJa00,fumbles_rec,0,,,,,
player,201709240det,det,AbbrJa00,fumbles_rec_yds,0,,,,,
player,201709240det,det,AbbrJa00,fumbles_rec_td,0,,,,,
player,201709240det,det,AbbrJa00,fumbles_forced,0,,,,,
player,201709240det,det,DiggQu00,def_int,0,,,,,
player,201709240det,det,DiggQu00,def_int_yds,0,,,,,
player,201709240det,det,DiggQu00,def_int_td,0,,,,,
player,201709240det,det,DiggQu00,def_int_long,0,,,,,
player,201709240det,det,DiggQu00,pass_defended,1,,,,,
player,201709240det,det,DiggQu00,sacks,0.0,,,,,
player,201709240det,det,DiggQu00,tackles_combined,1,,,,,
player,201709240det,det,DiggQu00,tackles_solo,1,,,,,
player,201709240det,det,DiggQu00,tackles_assists,0,,,,,
player,201709240det,det,DiggQu00,tackles_loss,0,,,,,
player,201709240det,det,DiggQu00,qb_hits,0,,,,,
player,201709240det,det,DiggQu00,fumbles_rec,0,,,,,
player,201709240det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201709240det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201709240det,det,DiggQu00,fumbles_forced,0,,,,,
player,201709240det,det,LedbJe00,def_int,0,,,,,
player,201709240det,det,LedbJe00,def_int_yds,0,,,,,
player,201709240det,det,LedbJe00,def_int_td,0,,,,,
player,201709240det,det,LedbJe00,def_int_long,0,,,,,
player,201709240det,det,LedbJe00,pass_defended,0,,,,,
player,201709240det,det,LedbJe00,sacks,0.0,,,,,
player,201709240det,det,LedbJe00,tackles_combined,1,,,,,
player,201709240det,det,LedbJe00,tackles_solo,1,,,,,
player,201709240det,det,LedbJe00,tackles_assists,0,,,,,
player,201709240det,det,LedbJe00,tackles_loss,0,,,,,
player,201709240det,det,LedbJe00,qb_hits,0,,,,,
player,201709240det,det,LedbJe00,fumbles_rec,0,,,,,
player,201709240det,det,LedbJe00,fumbles_rec_yds,0,,,,,
player,201709240det,det,LedbJe00,fumbles_rec_td,0,,,,,
player,201709240det,det,LedbJe00,fumbles_forced,0,,,,,
player,201709240det,det,JohnGe00,def_int,0,,,,,
player,201709240det,det,JohnGe00,def_int_yds,0,,,,,
player,201709240det,det,JohnGe00,def_int_td,0,,,,,
player,201709240det,det,JohnGe00,def_int_long,0,,,,,
player,201709240det,det,JohnGe00,pass_defended,0,,,,,
player,201709240det,det,JohnGe00,sacks,0.0,,,,,
player,201709240det,det,JohnGe00,tackles_combined,0,,,,,
player,201709240det,det,JohnGe00,tackles_solo,0,,,,,
player,201709240det,det,JohnGe00,tackles_assists,0,,,,,
player,201709240det,det,JohnGe00,tackles_loss,0,,,,,
player,201709240det,det,JohnGe00,qb_hits,1,,,,,
player,201709240det,det,JohnGe00,fumbles_rec,0,,,,,
player,201709240det,det,JohnGe00,fumbles_rec_yds,0,,,,,
player,201709240det,det,JohnGe00,fumbles_rec_td,0,,,,,
player,201709240det,det,JohnGe00,fumbles_forced,0,,,,,
player,201709240det,det,SpenAk00,def_int,0,,,,,
player,201709240det,det,SpenAk00,def_int_yds,0,,,,,
player,201709240det,det,SpenAk00,def_int_td,0,,,,,
player,201709240det,det,SpenAk00,def_int_long,0,,,,,
player,201709240det,det,SpenAk00,pass_defended,0,,,,,
player,201709240det,det,SpenAk00,sacks,0.0,,,,,
player,201709240det,det,SpenAk00,tackles_combined,0,,,,,
player,201709240det,det,SpenAk00,tackles_solo,0,,,,,
player,201709240det,det,SpenAk00,tackles_assists,0,,,,,
player,201709240det,det,SpenAk00,tackles_loss,0,,,,,
player,201709240det,det,SpenAk00,qb_hits,1,,,,,
player,201709240det,det,SpenAk00,fumbles_rec,0,,,,,
player,201709240det,det,SpenAk00,fumbles_rec_yds,0,,,,,
player,201709240det,det,SpenAk00,fumbles_rec_td,0,,,,,
player,201709240det,det,SpenAk00,fumbles_forced,0,,,,,
player,201709240det,atl,RobeAn00,kick_ret,2,,,,,
player,201709240det,atl,RobeAn00,kick_ret_yds,54,,,,,
player,201709240det,atl,RobeAn00,kick_ret_yds_per_ret,27.0,,,,,
player,201709240det,atl,RobeAn00,kick_ret_td,0,,,,,
player,201709240det,atl,RobeAn00,kick_ret_long,38,,,,,
player,201709240det,atl,RobeAn00,punt_ret,2,,,,,
player,201709240det,atl,RobeAn00,punt_ret_yds,38,,,,,
player,201709240det,atl,RobeAn00,punt_ret_yds_per_ret,19.0,,,,,
player,201709240det,atl,RobeAn00,punt_ret_td,0,,,,,
player,201709240det,atl,RobeAn00,punt_ret_long,27,,,,,
player,201709240det,det,TateGo00,kick_ret,0,,,,,
player,201709240det,det,TateGo00,kick_ret_yds,0,,,,,
player,201709240det,det,TateGo00,kick_ret_yds_per_ret,,,,,,
player,201709240det,det,TateGo00,kick_ret_td,0,,,,,
player,201709240det,det,TateGo00,kick_ret_long,0,,,,,
player,201709240det,det,TateGo00,punt_ret,1,,,,,
player,201709240det,det,TateGo00,punt_ret_yds,10,,,,,
player,201709240det,det,TateGo00,punt_ret_yds_per_ret,10.0,,,,,
player,201709240det,det,TateGo00,punt_ret_td,0,,,,,
player,201709240det,det,TateGo00,punt_ret_long,10,,,,,
player,201709240det,det,AgneJa00,kick_ret,1,,,,,
player,201709240det,det,AgneJa00,kick_ret_yds,11,,,,,
player,201709240det,det,AgneJa00,kick_ret_yds_per_ret,11.0,,,,,
player,201709240det,det,AgneJa00,kick_ret_td,0,,,,,
player,201709240det,det,AgneJa00,kick_ret_long,11,,,,,
