game,2017,11,20171119,201711190rai,nwe,"New England Patriots",33,rai,"Oakland Raiders",8
player,201711190rai,nwe,HarmDu00,tackles_loss,0,,,,,
player,201711190rai,nwe,HarmDu00,qb_hits,0,,,,,
player,201711190rai,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201711190rai,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201711190rai,nwe,FlowTr00,def_int,0,,,,,
player,201711190rai,nwe,FlowTr00,def_int_yds,0,,,,,
player,201711190rai,nwe,FlowTr00,def_int_td,0,,,,,
player,201711190rai,nwe,FlowTr00,def_int_long,0,,,,,
player,201711190rai,nwe,FlowTr00,pass_defended,1,,,,,
player,201711190rai,nwe,FlowTr00,sacks,0.5,,,,,
player,201711190rai,nwe,FlowTr00,tackles_combined,4,,,,,
player,201711190rai,nwe,FlowTr00,tackles_solo,2,,,,,
player,201711190rai,nwe,FlowTr00,tackles_assists,2,,,,,
player,201711190rai,nwe,FlowTr00,tackles_loss,0,,,,,
player,201711190rai,nwe,FlowTr00,qb_hits,4,,,,,
player,201711190rai,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201711190rai,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201711190rai,nwe,VanNKy00,def_int,0,,,,,
player,201711190rai,nwe,VanNKy00,def_int_yds,0,,,,,
player,201711190rai,nwe,VanNKy00,def_int_td,0,,,,,
player,201711190rai,nwe,VanNKy00,def_int_long,0,,,,,
player,201711190rai,nwe,VanNKy00,pass_defended,0,,,,,
player,201711190rai,nwe,VanNKy00,sacks,0.5,,,,,
player,201711190rai,nwe,VanNKy00,tackles_combined,4,,,,,
player,201711190rai,nwe,VanNKy00,tackles_solo,2,,,,,
player,201711190rai,nwe,VanNKy00,tackles_assists,2,,,,,
player,201711190rai,nwe,VanNKy00,tackles_loss,0,,,,,
player,201711190rai,nwe,VanNKy00,qb_hits,1,,,,,
player,201711190rai,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201711190rai,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201711190rai,nwe,ChunPa99,def_int,0,,,,,
player,201711190rai,nwe,ChunPa99,def_int_yds,0,,,,,
player,201711190rai,nwe,ChunPa99,def_int_td,0,,,,,
player,201711190rai,nwe,ChunPa99,def_int_long,0,,,,,
player,201711190rai,nwe,ChunPa99,pass_defended,0,,,,,
player,201711190rai,nwe,ChunPa99,sacks,0.0,,,,,
player,201711190rai,nwe,ChunPa99,tackles_combined,9,,,,,
player,201711190rai,nwe,ChunPa99,tackles_solo,8,,,,,
player,201711190rai,nwe,ChunPa99,tackles_assists,1,,,,,
player,201711190rai,nwe,ChunPa99,tackles_loss,0,,,,,
player,201711190rai,nwe,ChunPa99,qb_hits,0,,,,,
player,201711190rai,nwe,ChunPa99,fumbles_rec,1,,,,,
player,201711190rai,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201711190rai,nwe,GilmSt00,def_int,0,,,,,
player,201711190rai,nwe,GilmSt00,def_int_yds,0,,,,,
player,201711190rai,nwe,GilmSt00,def_int_td,0,,,,,
player,201711190rai,nwe,GilmSt00,def_int_long,0,,,,,
player,201711190rai,nwe,GilmSt00,pass_defended,1,,,,,
player,201711190rai,nwe,GilmSt00,sacks,0.0,,,,,
player,201711190rai,nwe,GilmSt00,tackles_combined,5,,,,,
player,201711190rai,nwe,GilmSt00,tackles_solo,5,,,,,
player,201711190rai,nwe,GilmSt00,tackles_assists,0,,,,,
player,201711190rai,nwe,GilmSt00,tackles_loss,0,,,,,
player,201711190rai,nwe,GilmSt00,qb_hits,0,,,,,
player,201711190rai,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201711190rai,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201711190rai,nwe,JoneJo03,def_int,0,,,,,
player,201711190rai,nwe,JoneJo03,def_int_yds,0,,,,,
player,201711190rai,nwe,JoneJo03,def_int_td,0,,,,,
player,201711190rai,nwe,JoneJo03,def_int_long,0,,,,,
player,201711190rai,nwe,JoneJo03,pass_defended,1,,,,,
player,201711190rai,nwe,JoneJo03,sacks,0.0,,,,,
player,201711190rai,nwe,JoneJo03,tackles_combined,5,,,,,
player,201711190rai,nwe,JoneJo03,tackles_solo,5,,,,,
player,201711190rai,nwe,JoneJo03,tackles_assists,0,,,,,
player,201711190rai,nwe,JoneJo03,tackles_loss,0,,,,,
player,201711190rai,nwe,JoneJo03,qb_hits,0,,,,,
player,201711190rai,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201711190rai,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201711190rai,nwe,FlowMa00,def_int,0,,,,,
player,201711190rai,nwe,FlowMa00,def_int_yds,0,,,,,
player,201711190rai,nwe,FlowMa00,def_int_td,0,,,,,
player,201711190rai,nwe,FlowMa00,def_int_long,0,,,,,
player,201711190rai,nwe,FlowMa00,pass_defended,0,,,,,
player,201711190rai,nwe,FlowMa00,sacks,0.0,,,,,
player,201711190rai,nwe,FlowMa00,tackles_combined,4,,,,,
player,201711190rai,nwe,FlowMa00,tackles_solo,4,,,,,
player,201711190rai,nwe,FlowMa00,tackles_assists,0,,,,,
player,201711190rai,nwe,FlowMa00,tackles_loss,0,,,,,
player,201711190rai,nwe,FlowMa00,qb_hits,0,,,,,
player,201711190rai,nwe,FlowMa00,fumbles_rec,0,,,,,
player,201711190rai,nwe,FlowMa00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,FlowMa00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,FlowMa00,fumbles_forced,1,,,,,
player,201711190rai,nwe,HarrDa99,def_int,0,,,,,
player,201711190rai,nwe,HarrDa99,def_int_yds,0,,,,,
player,201711190rai,nwe,HarrDa99,def_int_td,0,,,,,
player,201711190rai,nwe,HarrDa99,def_int_long,0,,,,,
player,201711190rai,nwe,HarrDa99,pass_defended,0,,,,,
player,201711190rai,nwe,HarrDa99,sacks,0.0,,,,,
player,201711190rai,nwe,HarrDa99,tackles_combined,4,,,,,
player,201711190rai,nwe,HarrDa99,tackles_solo,2,,,,,
player,201711190rai,nwe,HarrDa99,tackles_assists,2,,,,,
player,201711190rai,nwe,HarrDa99,tackles_loss,0,,,,,
player,201711190rai,nwe,HarrDa99,qb_hits,0,,,,,
player,201711190rai,nwe,HarrDa99,fumbles_rec,0,,,,,
player,201711190rai,nwe,HarrDa99,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,HarrDa99,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,HarrDa99,fumbles_forced,0,,,,,
player,201711190rai,nwe,RobeEl00,def_int,0,,,,,
player,201711190rai,nwe,RobeEl00,def_int_yds,0,,,,,
player,201711190rai,nwe,RobeEl00,def_int_td,0,,,,,
player,201711190rai,nwe,RobeEl00,def_int_long,0,,,,,
player,201711190rai,nwe,RobeEl00,pass_defended,1,,,,,
player,201711190rai,nwe,RobeEl00,sacks,0.0,,,,,
player,201711190rai,nwe,RobeEl00,tackles_combined,4,,,,,
player,201711190rai,nwe,RobeEl00,tackles_solo,3,,,,,
player,201711190rai,nwe,RobeEl00,tackles_assists,1,,,,,
player,201711190rai,nwe,RobeEl00,tackles_loss,0,,,,,
player,201711190rai,nwe,RobeEl00,qb_hits,0,,,,,
player,201711190rai,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201711190rai,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201711190rai,nwe,BranAl99,def_int,0,,,,,
player,201711190rai,nwe,BranAl99,def_int_yds,0,,,,,
player,201711190rai,nwe,BranAl99,def_int_td,0,,,,,
player,201711190rai,nwe,BranAl99,def_int_long,0,,,,,
player,201711190rai,nwe,BranAl99,pass_defended,0,,,,,
player,201711190rai,nwe,BranAl99,sacks,0.0,,,,,
player,201711190rai,nwe,BranAl99,tackles_combined,3,,,,,
player,201711190rai,nwe,BranAl99,tackles_solo,3,,,,,
player,201711190rai,nwe,BranAl99,tackles_assists,0,,,,,
player,201711190rai,nwe,BranAl99,tackles_loss,0,,,,,
player,201711190rai,nwe,BranAl99,qb_hits,0,,,,,
player,201711190rai,nwe,BranAl99,fumbles_rec,0,,,,,
player,201711190rai,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,BranAl99,fumbles_forced,0,,,,,
player,201711190rai,nwe,GuyxLa00,def_int,0,,,,,
player,201711190rai,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201711190rai,nwe,GuyxLa00,def_int_td,0,,,,,
player,201711190rai,nwe,GuyxLa00,def_int_long,0,,,,,
player,201711190rai,nwe,GuyxLa00,pass_defended,0,,,,,
player,201711190rai,nwe,GuyxLa00,sacks,0.0,,,,,
player,201711190rai,nwe,GuyxLa00,tackles_combined,3,,,,,
player,201711190rai,nwe,GuyxLa00,tackles_solo,2,,,,,
player,201711190rai,nwe,GuyxLa00,tackles_assists,1,,,,,
player,201711190rai,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201711190rai,nwe,GuyxLa00,qb_hits,0,,,,,
player,201711190rai,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201711190rai,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201711190rai,nwe,ReilTr00,def_int,0,,,,,
player,201711190rai,nwe,ReilTr00,def_int_yds,0,,,,,
player,201711190rai,nwe,ReilTr00,def_int_td,0,,,,,
player,201711190rai,nwe,ReilTr00,def_int_long,0,,,,,
player,201711190rai,nwe,ReilTr00,pass_defended,0,,,,,
player,201711190rai,nwe,ReilTr00,sacks,0.0,,,,,
player,201711190rai,nwe,ReilTr00,tackles_combined,3,,,,,
player,201711190rai,nwe,ReilTr00,tackles_solo,1,,,,,
player,201711190rai,nwe,ReilTr00,tackles_assists,2,,,,,
player,201711190rai,nwe,ReilTr00,tackles_loss,0,,,,,
player,201711190rai,nwe,ReilTr00,qb_hits,0,,,,,
player,201711190rai,nwe,ReilTr00,fumbles_rec,0,,,,,
player,201711190rai,nwe,ReilTr00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,ReilTr00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,ReilTr00,fumbles_forced,0,,,,,
player,201711190rai,nwe,WiseDe00,def_int,0,,,,,
player,201711190rai,nwe,WiseDe00,def_int_yds,0,,,,,
player,201711190rai,nwe,WiseDe00,def_int_td,0,,,,,
player,201711190rai,nwe,WiseDe00,def_int_long,0,,,,,
player,201711190rai,nwe,WiseDe00,pass_defended,0,,,,,
player,201711190rai,nwe,WiseDe00,sacks,0.0,,,,,
player,201711190rai,nwe,WiseDe00,tackles_combined,3,,,,,
player,201711190rai,nwe,WiseDe00,tackles_solo,3,,,,,
player,201711190rai,nwe,WiseDe00,tackles_assists,0,,,,,
player,201711190rai,nwe,WiseDe00,tackles_loss,0,,,,,
player,201711190rai,nwe,WiseDe00,qb_hits,0,,,,,
player,201711190rai,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201711190rai,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201711190rai,nwe,ButlMa01,def_int,0,,,,,
player,201711190rai,nwe,ButlMa01,def_int_yds,0,,,,,
player,201711190rai,nwe,ButlMa01,def_int_td,0,,,,,
player,201711190rai,nwe,ButlMa01,def_int_long,0,,,,,
player,201711190rai,nwe,ButlMa01,pass_defended,1,,,,,
player,201711190rai,nwe,ButlMa01,sacks,0.0,,,,,
player,201711190rai,nwe,ButlMa01,tackles_combined,2,,,,,
player,201711190rai,nwe,ButlMa01,tackles_solo,2,,,,,
player,201711190rai,nwe,ButlMa01,tackles_assists,0,,,,,
player,201711190rai,nwe,ButlMa01,tackles_loss,0,,,,,
player,201711190rai,nwe,ButlMa01,qb_hits,0,,,,,
player,201711190rai,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201711190rai,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201711190rai,nwe,BadeJo00,def_int,0,,,,,
player,201711190rai,nwe,BadeJo00,def_int_yds,0,,,,,
player,201711190rai,nwe,BadeJo00,def_int_td,0,,,,,
player,201711190rai,nwe,BadeJo00,def_int_long,0,,,,,
player,201711190rai,nwe,BadeJo00,pass_defended,0,,,,,
player,201711190rai,nwe,BadeJo00,sacks,0.0,,,,,
player,201711190rai,nwe,BadeJo00,tackles_combined,1,,,,,
player,201711190rai,nwe,BadeJo00,tackles_solo,1,,,,,
player,201711190rai,nwe,BadeJo00,tackles_assists,0,,,,,
player,201711190rai,nwe,BadeJo00,tackles_loss,0,,,,,
player,201711190rai,nwe,BadeJo00,qb_hits,0,,,,,
player,201711190rai,nwe,BadeJo00,fumbles_rec,0,,,,,
player,201711190rai,nwe,BadeJo00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,BadeJo00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,BadeJo00,fumbles_forced,0,,,,,
player,201711190rai,nwe,HollJa03,def_int,0,,,,,
player,201711190rai,nwe,HollJa03,def_int_yds,0,,,,,
player,201711190rai,nwe,HollJa03,def_int_td,0,,,,,
player,201711190rai,nwe,HollJa03,def_int_long,0,,,,,
player,201711190rai,nwe,HollJa03,pass_defended,0,,,,,
player,201711190rai,nwe,HollJa03,sacks,0.0,,,,,
player,201711190rai,nwe,HollJa03,tackles_combined,1,,,,,
player,201711190rai,nwe,HollJa03,tackles_solo,0,,,,,
player,201711190rai,nwe,HollJa03,tackles_assists,1,,,,,
player,201711190rai,nwe,HollJa03,tackles_loss,0,,,,,
player,201711190rai,nwe,HollJa03,qb_hits,0,,,,,
player,201711190rai,nwe,HollJa03,fumbles_rec,0,,,,,
player,201711190rai,nwe,HollJa03,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,HollJa03,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,HollJa03,fumbles_forced,0,,,,,
player,201711190rai,nwe,JeanRi99,def_int,0,,,,,
player,201711190rai,nwe,JeanRi99,def_int_yds,0,,,,,
player,201711190rai,nwe,JeanRi99,def_int_td,0,,,,,
player,201711190rai,nwe,JeanRi99,def_int_long,0,,,,,
player,201711190rai,nwe,JeanRi99,pass_defended,0,,,,,
player,201711190rai,nwe,JeanRi99,sacks,0.0,,,,,
player,201711190rai,nwe,JeanRi99,tackles_combined,1,,,,,
player,201711190rai,nwe,JeanRi99,tackles_solo,1,,,,,
player,201711190rai,nwe,JeanRi99,tackles_assists,0,,,,,
player,201711190rai,nwe,JeanRi99,tackles_loss,0,,,,,
player,201711190rai,nwe,JeanRi99,qb_hits,0,,,,,
player,201711190rai,nwe,JeanRi99,fumbles_rec,0,,,,,
player,201711190rai,nwe,JeanRi99,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,JeanRi99,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,JeanRi99,fumbles_forced,0,,,,,
player,201711190rai,nwe,RichJo00,def_int,0,,,,,
player,201711190rai,nwe,RichJo00,def_int_yds,0,,,,,
player,201711190rai,nwe,RichJo00,def_int_td,0,,,,,
player,201711190rai,nwe,RichJo00,def_int_long,0,,,,,
player,201711190rai,nwe,RichJo00,pass_defended,0,,,,,
player,201711190rai,nwe,RichJo00,sacks,0.0,,,,,
player,201711190rai,nwe,RichJo00,tackles_combined,1,,,,,
player,201711190rai,nwe,RichJo00,tackles_solo,1,,,,,
player,201711190rai,nwe,RichJo00,tackles_assists,0,,,,,
player,201711190rai,nwe,RichJo00,tackles_loss,0,,,,,
player,201711190rai,nwe,RichJo00,qb_hits,0,,,,,
player,201711190rai,nwe,RichJo00,fumbles_rec,0,,,,,
player,201711190rai,nwe,RichJo00,fumbles_rec_yds,0,,,,,
player,201711190rai,nwe,RichJo00,fumbles_rec_td,0,,,,,
player,201711190rai,nwe,RichJo00,fumbles_forced,0,,,,,
player,201711190rai,rai,MackKh00,def_int,0,,,,,
player,201711190rai,rai,MackKh00,def_int_yds,0,,,,,
player,201711190rai,rai,MackKh00,def_int_td,0,,,,,
player,201711190rai,rai,MackKh00,def_int_long,0,,,,,
player,201711190rai,rai,MackKh00,pass_defended,0,,,,,
player,201711190rai,rai,MackKh00,sacks,1.0,,,,,
player,201711190rai,rai,MackKh00,tackles_combined,4,,,,,
player,201711190rai,rai,MackKh00,tackles_solo,3,,,,,
player,201711190rai,rai,MackKh00,tackles_assists,1,,,,,
player,201711190rai,rai,MackKh00,tackles_loss,1,,,,,
player,201711190rai,rai,MackKh00,qb_hits,3,,,,,
player,201711190rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201711190rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201711190rai,rai,CarrTr00,def_int,0,,,,,
player,201711190rai,rai,CarrTr00,def_int_yds,0,,,,,
player,201711190rai,rai,CarrTr00,def_int_td,0,,,,,
player,201711190rai,rai,CarrTr00,def_int_long,0,,,,,
player,201711190rai,rai,CarrTr00,pass_defended,0,,,,,
player,201711190rai,rai,CarrTr00,sacks,0.0,,,,,
player,201711190rai,rai,CarrTr00,tackles_combined,7,,,,,
player,201711190rai,rai,CarrTr00,tackles_solo,5,,,,,
player,201711190rai,rai,CarrTr00,tackles_assists,2,,,,,
player,201711190rai,rai,CarrTr00,tackles_loss,0,,,,,
player,201711190rai,rai,CarrTr00,qb_hits,0,,,,,
player,201711190rai,rai,CarrTr00,fumbles_rec,0,,,,,
player,201711190rai,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,CarrTr00,fumbles_forced,0,,,,,
player,201711190rai,rai,JameCo00,def_int,0,,,,,
player,201711190rai,rai,JameCo00,def_int_yds,0,,,,,
player,201711190rai,rai,JameCo00,def_int_td,0,,,,,
player,201711190rai,rai,JameCo00,def_int_long,0,,,,,
player,201711190rai,rai,JameCo00,pass_defended,0,,,,,
player,201711190rai,rai,JameCo00,sacks,0.0,,,,,
player,201711190rai,rai,JameCo00,tackles_combined,7,,,,,
player,201711190rai,rai,JameCo00,tackles_solo,6,,,,,
player,201711190rai,rai,JameCo00,tackles_assists,1,,,,,
player,201711190rai,rai,JameCo00,tackles_loss,0,,,,,
player,201711190rai,rai,JameCo00,qb_hits,0,,,,,
player,201711190rai,rai,JameCo00,fumbles_rec,0,,,,,
player,201711190rai,rai,JameCo00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,JameCo00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,JameCo00,fumbles_forced,0,,,,,
player,201711190rai,rai,JoseKa00,def_int,0,,,,,
player,201711190rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201711190rai,rai,JoseKa00,def_int_td,0,,,,,
player,201711190rai,rai,JoseKa00,def_int_long,0,,,,,
player,201711190rai,rai,JoseKa00,pass_defended,0,,,,,
player,201711190rai,rai,JoseKa00,sacks,0.0,,,,,
player,201711190rai,rai,JoseKa00,tackles_combined,7,,,,,
player,201711190rai,rai,JoseKa00,tackles_solo,6,,,,,
player,201711190rai,rai,JoseKa00,tackles_assists,1,,,,,
player,201711190rai,rai,JoseKa00,tackles_loss,1,,,,,
player,201711190rai,rai,JoseKa00,qb_hits,0,,,,,
player,201711190rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201711190rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201711190rai,rai,NelsRe99,def_int,0,,,,,
player,201711190rai,rai,NelsRe99,def_int_yds,0,,,,,
player,201711190rai,rai,NelsRe99,def_int_td,0,,,,,
player,201711190rai,rai,NelsRe99,def_int_long,0,,,,,
player,201711190rai,rai,NelsRe99,pass_defended,0,,,,,
player,201711190rai,rai,NelsRe99,sacks,0.0,,,,,
player,201711190rai,rai,NelsRe99,tackles_combined,5,,,,,
player,201711190rai,rai,NelsRe99,tackles_solo,4,,,,,
player,201711190rai,rai,NelsRe99,tackles_assists,1,,,,,
player,201711190rai,rai,NelsRe99,tackles_loss,0,,,,,
player,201711190rai,rai,NelsRe99,qb_hits,0,,,,,
player,201711190rai,rai,NelsRe99,fumbles_rec,0,,,,,
player,201711190rai,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201711190rai,rai,NelsRe99,fumbles_forced,0,,,,,
player,201711190rai,rai,BowmNa99,def_int,0,,,,,
player,201711190rai,rai,BowmNa99,def_int_yds,0,,,,,
player,201711190rai,rai,BowmNa99,def_int_td,0,,,,,
player,201711190rai,rai,BowmNa99,def_int_long,0,,,,,
player,201711190rai,rai,BowmNa99,pass_defended,0,,,,,
player,201711190rai,rai,BowmNa99,sacks,0.0,,,,,
player,201711190rai,rai,BowmNa99,tackles_combined,4,,,,,
player,201711190rai,rai,BowmNa99,tackles_solo,3,,,,,
player,201711190rai,rai,BowmNa99,tackles_assists,1,,,,,
player,201711190rai,rai,BowmNa99,tackles_loss,0,,,,,
player,201711190rai,rai,BowmNa99,qb_hits,0,,,,,
player,201711190rai,rai,BowmNa99,fumbles_rec,0,,,,,
player,201711190rai,rai,BowmNa99,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,BowmNa99,fumbles_rec_td,0,,,,,
player,201711190rai,rai,BowmNa99,fumbles_forced,0,,,,,
player,201711190rai,rai,CowsJa00,def_int,0,,,,,
player,201711190rai,rai,CowsJa00,def_int_yds,0,,,,,
player,201711190rai,rai,CowsJa00,def_int_td,0,,,,,
player,201711190rai,rai,CowsJa00,def_int_long,0,,,,,
player,201711190rai,rai,CowsJa00,pass_defended,0,,,,,
player,201711190rai,rai,CowsJa00,sacks,0.0,,,,,
player,201711190rai,rai,CowsJa00,tackles_combined,3,,,,,
player,201711190rai,rai,CowsJa00,tackles_solo,2,,,,,
player,201711190rai,rai,CowsJa00,tackles_assists,1,,,,,
player,201711190rai,rai,CowsJa00,tackles_loss,0,,,,,
player,201711190rai,rai,CowsJa00,qb_hits,0,,,,,
player,201711190rai,rai,CowsJa00,fumbles_rec,0,,,,,
player,201711190rai,rai,CowsJa00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,CowsJa00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,CowsJa00,fumbles_forced,0,,,,,
player,201711190rai,rai,IrviBr00,def_int,0,,,,,
player,201711190rai,rai,IrviBr00,def_int_yds,0,,,,,
player,201711190rai,rai,IrviBr00,def_int_td,0,,,,,
player,201711190rai,rai,IrviBr00,def_int_long,0,,,,,
player,201711190rai,rai,IrviBr00,pass_defended,0,,,,,
player,201711190rai,rai,IrviBr00,sacks,0.0,,,,,
player,201711190rai,rai,IrviBr00,tackles_combined,3,,,,,
player,201711190rai,rai,IrviBr00,tackles_solo,3,,,,,
player,201711190rai,rai,IrviBr00,tackles_assists,0,,,,,
player,201711190rai,rai,IrviBr00,tackles_loss,1,,,,,
player,201711190rai,rai,IrviBr00,qb_hits,0,,,,,
player,201711190rai,rai,IrviBr00,fumbles_rec,0,,,,,
player,201711190rai,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,IrviBr00,fumbles_forced,0,,,,,
player,201711190rai,rai,LuanSh00,def_int,0,,,,,
player,201711190rai,rai,LuanSh00,def_int_yds,0,,,,,
player,201711190rai,rai,LuanSh00,def_int_td,0,,,,,
player,201711190rai,rai,LuanSh00,def_int_long,0,,,,,
player,201711190rai,rai,LuanSh00,pass_defended,0,,,,,
player,201711190rai,rai,LuanSh00,sacks,0.0,,,,,
player,201711190rai,rai,LuanSh00,tackles_combined,3,,,,,
player,201711190rai,rai,LuanSh00,tackles_solo,2,,,,,
player,201711190rai,rai,LuanSh00,tackles_assists,1,,,,,
player,201711190rai,rai,LuanSh00,tackles_loss,1,,,,,
player,201711190rai,rai,LuanSh00,qb_hits,0,,,,,
player,201711190rai,rai,LuanSh00,fumbles_rec,0,,,,,
player,201711190rai,rai,LuanSh00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,LuanSh00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,LuanSh00,fumbles_forced,0,,,,,
player,201711190rai,rai,MeliOb00,def_int,0,,,,,
player,201711190rai,rai,MeliOb00,def_int_yds,0,,,,,
player,201711190rai,rai,MeliOb00,def_int_td,0,,,,,
player,201711190rai,rai,MeliOb00,def_int_long,0,,,,,
player,201711190rai,rai,MeliOb00,pass_defended,0,,,,,
player,201711190rai,rai,MeliOb00,sacks,0.0,,,,,
player,201711190rai,rai,MeliOb00,tackles_combined,3,,,,,
player,201711190rai,rai,MeliOb00,tackles_solo,3,,,,,
player,201711190rai,rai,MeliOb00,tackles_assists,0,,,,,
player,201711190rai,rai,MeliOb00,tackles_loss,0,,,,,
player,201711190rai,rai,MeliOb00,qb_hits,0,,,,,
player,201711190rai,rai,MeliOb00,fumbles_rec,0,,,,,
player,201711190rai,rai,MeliOb00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,MeliOb00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,MeliOb00,fumbles_forced,0,,,,,
player,201711190rai,rai,MorrNi00,def_int,0,,,,,
player,201711190rai,rai,MorrNi00,def_int_yds,0,,,,,
player,201711190rai,rai,MorrNi00,def_int_td,0,,,,,
player,201711190rai,rai,MorrNi00,def_int_long,0,,,,,
player,201711190rai,rai,MorrNi00,pass_defended,0,,,,,
player,201711190rai,rai,MorrNi00,sacks,0.0,,,,,
player,201711190rai,rai,MorrNi00,tackles_combined,3,,,,,
player,201711190rai,rai,MorrNi00,tackles_solo,3,,,,,
player,201711190rai,rai,MorrNi00,tackles_assists,0,,,,,
player,201711190rai,rai,MorrNi00,tackles_loss,1,,,,,
player,201711190rai,rai,MorrNi00,qb_hits,0,,,,,
player,201711190rai,rai,MorrNi00,fumbles_rec,0,,,,,
player,201711190rai,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201711190rai,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201711190rai,rai,MorrNi00,fumbles_forced,0,,,,,
player,201711190rai,rai,SmitSe99,def_int,0,,,,,
player,201711190rai,rai,SmitSe99,def_int_yds,0,,,,,
