game,2017,17,20171231,201712310sdg,rai,"Oakland Raiders",10,sdg,"Los Angeles Chargers",30
player,201712310sdg,rai,IrviBr00,def_int,0,,,,,
player,201712310sdg,rai,IrviBr00,def_int_yds,0,,,,,
player,201712310sdg,rai,IrviBr00,def_int_td,0,,,,,
player,201712310sdg,rai,IrviBr00,def_int_long,0,,,,,
player,201712310sdg,rai,IrviBr00,pass_defended,0,,,,,
player,201712310sdg,rai,IrviBr00,sacks,0.5,,,,,
player,201712310sdg,rai,IrviBr00,tackles_combined,4,,,,,
player,201712310sdg,rai,IrviBr00,tackles_solo,2,,,,,
player,201712310sdg,rai,IrviBr00,tackles_assists,2,,,,,
player,201712310sdg,rai,IrviBr00,tackles_loss,1,,,,,
player,201712310sdg,rai,IrviBr00,qb_hits,1,,,,,
player,201712310sdg,rai,IrviBr00,fumbles_rec,0,,,,,
player,201712310sdg,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,IrviBr00,fumbles_forced,1,,,,,
player,201712310sdg,rai,HamiAn01,def_int,0,,,,,
player,201712310sdg,rai,HamiAn01,def_int_yds,0,,,,,
player,201712310sdg,rai,HamiAn01,def_int_td,0,,,,,
player,201712310sdg,rai,HamiAn01,def_int_long,0,,,,,
player,201712310sdg,rai,HamiAn01,pass_defended,0,,,,,
player,201712310sdg,rai,HamiAn01,sacks,0.0,,,,,
player,201712310sdg,rai,HamiAn01,tackles_combined,8,,,,,
player,201712310sdg,rai,HamiAn01,tackles_solo,8,,,,,
player,201712310sdg,rai,HamiAn01,tackles_assists,0,,,,,
player,201712310sdg,rai,HamiAn01,tackles_loss,0,,,,,
player,201712310sdg,rai,HamiAn01,qb_hits,0,,,,,
player,201712310sdg,rai,HamiAn01,fumbles_rec,0,,,,,
player,201712310sdg,rai,HamiAn01,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,HamiAn01,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,HamiAn01,fumbles_forced,0,,,,,
player,201712310sdg,rai,NelsRe99,def_int,0,,,,,
player,201712310sdg,rai,NelsRe99,def_int_yds,0,,,,,
player,201712310sdg,rai,NelsRe99,def_int_td,0,,,,,
player,201712310sdg,rai,NelsRe99,def_int_long,0,,,,,
player,201712310sdg,rai,NelsRe99,pass_defended,0,,,,,
player,201712310sdg,rai,NelsRe99,sacks,0.0,,,,,
player,201712310sdg,rai,NelsRe99,tackles_combined,7,,,,,
player,201712310sdg,rai,NelsRe99,tackles_solo,4,,,,,
player,201712310sdg,rai,NelsRe99,tackles_assists,3,,,,,
player,201712310sdg,rai,NelsRe99,tackles_loss,0,,,,,
player,201712310sdg,rai,NelsRe99,qb_hits,0,,,,,
player,201712310sdg,rai,NelsRe99,fumbles_rec,0,,,,,
player,201712310sdg,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,NelsRe99,fumbles_forced,1,,,,,
player,201712310sdg,rai,CarrTr00,def_int,0,,,,,
player,201712310sdg,rai,CarrTr00,def_int_yds,0,,,,,
player,201712310sdg,rai,CarrTr00,def_int_td,0,,,,,
player,201712310sdg,rai,CarrTr00,def_int_long,0,,,,,
player,201712310sdg,rai,CarrTr00,pass_defended,2,,,,,
player,201712310sdg,rai,CarrTr00,sacks,0.0,,,,,
player,201712310sdg,rai,CarrTr00,tackles_combined,6,,,,,
player,201712310sdg,rai,CarrTr00,tackles_solo,4,,,,,
player,201712310sdg,rai,CarrTr00,tackles_assists,2,,,,,
player,201712310sdg,rai,CarrTr00,tackles_loss,0,,,,,
player,201712310sdg,rai,CarrTr00,qb_hits,0,,,,,
player,201712310sdg,rai,CarrTr00,fumbles_rec,0,,,,,
player,201712310sdg,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,CarrTr00,fumbles_forced,0,,,,,
player,201712310sdg,rai,MackKh00,def_int,0,,,,,
player,201712310sdg,rai,MackKh00,def_int_yds,0,,,,,
player,201712310sdg,rai,MackKh00,def_int_td,0,,,,,
player,201712310sdg,rai,MackKh00,def_int_long,0,,,,,
player,201712310sdg,rai,MackKh00,pass_defended,0,,,,,
player,201712310sdg,rai,MackKh00,sacks,0.0,,,,,
player,201712310sdg,rai,MackKh00,tackles_combined,6,,,,,
player,201712310sdg,rai,MackKh00,tackles_solo,5,,,,,
player,201712310sdg,rai,MackKh00,tackles_assists,1,,,,,
player,201712310sdg,rai,MackKh00,tackles_loss,1,,,,,
player,201712310sdg,rai,MackKh00,qb_hits,0,,,,,
player,201712310sdg,rai,MackKh00,fumbles_rec,0,,,,,
player,201712310sdg,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,MackKh00,fumbles_forced,0,,,,,
player,201712310sdg,rai,SmitSe99,def_int,0,,,,,
player,201712310sdg,rai,SmitSe99,def_int_yds,0,,,,,
player,201712310sdg,rai,SmitSe99,def_int_td,0,,,,,
player,201712310sdg,rai,SmitSe99,def_int_long,0,,,,,
player,201712310sdg,rai,SmitSe99,pass_defended,0,,,,,
player,201712310sdg,rai,SmitSe99,sacks,0.0,,,,,
player,201712310sdg,rai,SmitSe99,tackles_combined,6,,,,,
player,201712310sdg,rai,SmitSe99,tackles_solo,6,,,,,
player,201712310sdg,rai,SmitSe99,tackles_assists,0,,,,,
player,201712310sdg,rai,SmitSe99,tackles_loss,0,,,,,
player,201712310sdg,rai,SmitSe99,qb_hits,0,,,,,
player,201712310sdg,rai,SmitSe99,fumbles_rec,0,,,,,
player,201712310sdg,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,SmitSe99,fumbles_forced,0,,,,,
player,201712310sdg,rai,LuanSh00,def_int,0,,,,,
player,201712310sdg,rai,LuanSh00,def_int_yds,0,,,,,
player,201712310sdg,rai,LuanSh00,def_int_td,0,,,,,
player,201712310sdg,rai,LuanSh00,def_int_long,0,,,,,
player,201712310sdg,rai,LuanSh00,pass_defended,1,,,,,
player,201712310sdg,rai,LuanSh00,sacks,0.0,,,,,
player,201712310sdg,rai,LuanSh00,tackles_combined,5,,,,,
player,201712310sdg,rai,LuanSh00,tackles_solo,3,,,,,
player,201712310sdg,rai,LuanSh00,tackles_assists,2,,,,,
player,201712310sdg,rai,LuanSh00,tackles_loss,0,,,,,
player,201712310sdg,rai,LuanSh00,qb_hits,0,,,,,
player,201712310sdg,rai,LuanSh00,fumbles_rec,0,,,,,
player,201712310sdg,rai,LuanSh00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,LuanSh00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,LuanSh00,fumbles_forced,0,,,,,
player,201712310sdg,rai,AutrDe00,def_int,0,,,,,
player,201712310sdg,rai,AutrDe00,def_int_yds,0,,,,,
player,201712310sdg,rai,AutrDe00,def_int_td,0,,,,,
player,201712310sdg,rai,AutrDe00,def_int_long,0,,,,,
player,201712310sdg,rai,AutrDe00,pass_defended,0,,,,,
player,201712310sdg,rai,AutrDe00,sacks,0.0,,,,,
player,201712310sdg,rai,AutrDe00,tackles_combined,3,,,,,
player,201712310sdg,rai,AutrDe00,tackles_solo,2,,,,,
player,201712310sdg,rai,AutrDe00,tackles_assists,1,,,,,
player,201712310sdg,rai,AutrDe00,tackles_loss,2,,,,,
player,201712310sdg,rai,AutrDe00,qb_hits,0,,,,,
player,201712310sdg,rai,AutrDe00,fumbles_rec,0,,,,,
player,201712310sdg,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,AutrDe00,fumbles_forced,0,,,,,
player,201712310sdg,rai,ElliJu01,def_int,0,,,,,
player,201712310sdg,rai,ElliJu01,def_int_yds,0,,,,,
player,201712310sdg,rai,ElliJu01,def_int_td,0,,,,,
player,201712310sdg,rai,ElliJu01,def_int_long,0,,,,,
player,201712310sdg,rai,ElliJu01,pass_defended,0,,,,,
player,201712310sdg,rai,ElliJu01,sacks,0.0,,,,,
player,201712310sdg,rai,ElliJu01,tackles_combined,3,,,,,
player,201712310sdg,rai,ElliJu01,tackles_solo,1,,,,,
player,201712310sdg,rai,ElliJu01,tackles_assists,2,,,,,
player,201712310sdg,rai,ElliJu01,tackles_loss,0,,,,,
player,201712310sdg,rai,ElliJu01,qb_hits,0,,,,,
player,201712310sdg,rai,ElliJu01,fumbles_rec,0,,,,,
player,201712310sdg,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,ElliJu01,fumbles_forced,0,,,,,
player,201712310sdg,rai,CalhSh00,def_int,0,,,,,
player,201712310sdg,rai,CalhSh00,def_int_yds,0,,,,,
player,201712310sdg,rai,CalhSh00,def_int_td,0,,,,,
player,201712310sdg,rai,CalhSh00,def_int_long,0,,,,,
player,201712310sdg,rai,CalhSh00,pass_defended,0,,,,,
player,201712310sdg,rai,CalhSh00,sacks,0.0,,,,,
player,201712310sdg,rai,CalhSh00,tackles_combined,2,,,,,
player,201712310sdg,rai,CalhSh00,tackles_solo,1,,,,,
player,201712310sdg,rai,CalhSh00,tackles_assists,1,,,,,
player,201712310sdg,rai,CalhSh00,tackles_loss,0,,,,,
player,201712310sdg,rai,CalhSh00,qb_hits,0,,,,,
player,201712310sdg,rai,CalhSh00,fumbles_rec,0,,,,,
player,201712310sdg,rai,CalhSh00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,CalhSh00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,CalhSh00,fumbles_forced,0,,,,,
player,201712310sdg,rai,LeexMa01,def_int,0,,,,,
player,201712310sdg,rai,LeexMa01,def_int_yds,0,,,,,
player,201712310sdg,rai,LeexMa01,def_int_td,0,,,,,
player,201712310sdg,rai,LeexMa01,def_int_long,0,,,,,
player,201712310sdg,rai,LeexMa01,pass_defended,0,,,,,
player,201712310sdg,rai,LeexMa01,sacks,0.0,,,,,
player,201712310sdg,rai,LeexMa01,tackles_combined,2,,,,,
player,201712310sdg,rai,LeexMa01,tackles_solo,1,,,,,
player,201712310sdg,rai,LeexMa01,tackles_assists,1,,,,,
player,201712310sdg,rai,LeexMa01,tackles_loss,0,,,,,
player,201712310sdg,rai,LeexMa01,qb_hits,0,,,,,
player,201712310sdg,rai,LeexMa01,fumbles_rec,0,,,,,
player,201712310sdg,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,LeexMa01,fumbles_forced,0,,,,,
player,201712310sdg,rai,MorrNi00,def_int,0,,,,,
player,201712310sdg,rai,MorrNi00,def_int_yds,0,,,,,
player,201712310sdg,rai,MorrNi00,def_int_td,0,,,,,
player,201712310sdg,rai,MorrNi00,def_int_long,0,,,,,
player,201712310sdg,rai,MorrNi00,pass_defended,0,,,,,
player,201712310sdg,rai,MorrNi00,sacks,0.0,,,,,
player,201712310sdg,rai,MorrNi00,tackles_combined,2,,,,,
player,201712310sdg,rai,MorrNi00,tackles_solo,2,,,,,
player,201712310sdg,rai,MorrNi00,tackles_assists,0,,,,,
player,201712310sdg,rai,MorrNi00,tackles_loss,0,,,,,
player,201712310sdg,rai,MorrNi00,qb_hits,0,,,,,
player,201712310sdg,rai,MorrNi00,fumbles_rec,0,,,,,
player,201712310sdg,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,MorrNi00,fumbles_forced,0,,,,,
player,201712310sdg,rai,VandEd00,def_int,0,,,,,
player,201712310sdg,rai,VandEd00,def_int_yds,0,,,,,
player,201712310sdg,rai,VandEd00,def_int_td,0,,,,,
player,201712310sdg,rai,VandEd00,def_int_long,0,,,,,
player,201712310sdg,rai,VandEd00,pass_defended,0,,,,,
player,201712310sdg,rai,VandEd00,sacks,0.0,,,,,
player,201712310sdg,rai,VandEd00,tackles_combined,2,,,,,
player,201712310sdg,rai,VandEd00,tackles_solo,1,,,,,
player,201712310sdg,rai,VandEd00,tackles_assists,1,,,,,
player,201712310sdg,rai,VandEd00,tackles_loss,1,,,,,
player,201712310sdg,rai,VandEd00,qb_hits,0,,,,,
player,201712310sdg,rai,VandEd00,fumbles_rec,0,,,,,
player,201712310sdg,rai,VandEd00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,VandEd00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,VandEd00,fumbles_forced,0,,,,,
player,201712310sdg,rai,CowsJa00,def_int,0,,,,,
player,201712310sdg,rai,CowsJa00,def_int_yds,0,,,,,
player,201712310sdg,rai,CowsJa00,def_int_td,0,,,,,
player,201712310sdg,rai,CowsJa00,def_int_long,0,,,,,
player,201712310sdg,rai,CowsJa00,pass_defended,0,,,,,
player,201712310sdg,rai,CowsJa00,sacks,0.0,,,,,
player,201712310sdg,rai,CowsJa00,tackles_combined,1,,,,,
player,201712310sdg,rai,CowsJa00,tackles_solo,0,,,,,
player,201712310sdg,rai,CowsJa00,tackles_assists,1,,,,,
player,201712310sdg,rai,CowsJa00,tackles_loss,0,,,,,
player,201712310sdg,rai,CowsJa00,qb_hits,0,,,,,
player,201712310sdg,rai,CowsJa00,fumbles_rec,0,,,,,
player,201712310sdg,rai,CowsJa00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,CowsJa00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,CowsJa00,fumbles_forced,0,,,,,
player,201712310sdg,rai,JoseKa00,def_int,0,,,,,
player,201712310sdg,rai,JoseKa00,def_int_yds,0,,,,,
player,201712310sdg,rai,JoseKa00,def_int_td,0,,,,,
player,201712310sdg,rai,JoseKa00,def_int_long,0,,,,,
player,201712310sdg,rai,JoseKa00,pass_defended,0,,,,,
player,201712310sdg,rai,JoseKa00,sacks,0.0,,,,,
player,201712310sdg,rai,JoseKa00,tackles_combined,1,,,,,
player,201712310sdg,rai,JoseKa00,tackles_solo,1,,,,,
player,201712310sdg,rai,JoseKa00,tackles_assists,0,,,,,
player,201712310sdg,rai,JoseKa00,tackles_loss,0,,,,,
player,201712310sdg,rai,JoseKa00,qb_hits,0,,,,,
player,201712310sdg,rai,JoseKa00,fumbles_rec,0,,,,,
player,201712310sdg,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,JoseKa00,fumbles_forced,0,,,,,
player,201712310sdg,rai,McDoDe02,def_int,0,,,,,
player,201712310sdg,rai,McDoDe02,def_int_yds,0,,,,,
player,201712310sdg,rai,McDoDe02,def_int_td,0,,,,,
player,201712310sdg,rai,McDoDe02,def_int_long,0,,,,,
player,201712310sdg,rai,McDoDe02,pass_defended,0,,,,,
player,201712310sdg,rai,McDoDe02,sacks,0.0,,,,,
player,201712310sdg,rai,McDoDe02,tackles_combined,1,,,,,
player,201712310sdg,rai,McDoDe02,tackles_solo,1,,,,,
player,201712310sdg,rai,McDoDe02,tackles_assists,0,,,,,
player,201712310sdg,rai,McDoDe02,tackles_loss,0,,,,,
player,201712310sdg,rai,McDoDe02,qb_hits,0,,,,,
player,201712310sdg,rai,McDoDe02,fumbles_rec,0,,,,,
player,201712310sdg,rai,McDoDe02,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,McDoDe02,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,McDoDe02,fumbles_forced,0,,,,,
player,201712310sdg,rai,McGiKe00,def_int,0,,,,,
player,201712310sdg,rai,McGiKe00,def_int_yds,0,,,,,
player,201712310sdg,rai,McGiKe00,def_int_td,0,,,,,
player,201712310sdg,rai,McGiKe00,def_int_long,0,,,,,
player,201712310sdg,rai,McGiKe00,pass_defended,0,,,,,
player,201712310sdg,rai,McGiKe00,sacks,0.0,,,,,
player,201712310sdg,rai,McGiKe00,tackles_combined,1,,,,,
player,201712310sdg,rai,McGiKe00,tackles_solo,1,,,,,
player,201712310sdg,rai,McGiKe00,tackles_assists,0,,,,,
player,201712310sdg,rai,McGiKe00,tackles_loss,1,,,,,
player,201712310sdg,rai,McGiKe00,qb_hits,0,,,,,
player,201712310sdg,rai,McGiKe00,fumbles_rec,0,,,,,
player,201712310sdg,rai,McGiKe00,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,McGiKe00,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,McGiKe00,fumbles_forced,0,,,,,
player,201712310sdg,rai,WardJi02,def_int,0,,,,,
player,201712310sdg,rai,WardJi02,def_int_yds,0,,,,,
player,201712310sdg,rai,WardJi02,def_int_td,0,,,,,
player,201712310sdg,rai,WardJi02,def_int_long,0,,,,,
player,201712310sdg,rai,WardJi02,pass_defended,0,,,,,
player,201712310sdg,rai,WardJi02,sacks,0.0,,,,,
player,201712310sdg,rai,WardJi02,tackles_combined,1,,,,,
player,201712310sdg,rai,WardJi02,tackles_solo,0,,,,,
player,201712310sdg,rai,WardJi02,tackles_assists,1,,,,,
player,201712310sdg,rai,WardJi02,tackles_loss,0,,,,,
player,201712310sdg,rai,WardJi02,qb_hits,0,,,,,
player,201712310sdg,rai,WardJi02,fumbles_rec,0,,,,,
player,201712310sdg,rai,WardJi02,fumbles_rec_yds,0,,,,,
player,201712310sdg,rai,WardJi02,fumbles_rec_td,0,,,,,
player,201712310sdg,rai,WardJi02,fumbles_forced,0,,,,,
player,201712310sdg,sdg,BostTr00,def_int,1,,,,,
player,201712310sdg,sdg,BostTr00,def_int_yds,25,,,,,
player,201712310sdg,sdg,BostTr00,def_int_td,0,,,,,
player,201712310sdg,sdg,BostTr00,def_int_long,25,,,,,
player,201712310sdg,sdg,BostTr00,pass_defended,1,,,,,
player,201712310sdg,sdg,BostTr00,sacks,0.0,,,,,
player,201712310sdg,sdg,BostTr00,tackles_combined,7,,,,,
player,201712310sdg,sdg,BostTr00,tackles_solo,4,,,,,
player,201712310sdg,sdg,BostTr00,tackles_assists,3,,,,,
player,201712310sdg,sdg,BostTr00,tackles_loss,0,,,,,
player,201712310sdg,sdg,BostTr00,qb_hits,0,,,,,
player,201712310sdg,sdg,BostTr00,fumbles_rec,0,,,,,
player,201712310sdg,sdg,BostTr00,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,BostTr00,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,BostTr00,fumbles_forced,0,,,,,
player,201712310sdg,sdg,BosaJo00,def_int,0,,,,,
player,201712310sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201712310sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201712310sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201712310sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201712310sdg,sdg,BosaJo00,sacks,1.0,,,,,
player,201712310sdg,sdg,BosaJo00,tackles_combined,5,,,,,
player,201712310sdg,sdg,BosaJo00,tackles_solo,2,,,,,
player,201712310sdg,sdg,BosaJo00,tackles_assists,3,,,,,
player,201712310sdg,sdg,BosaJo00,tackles_loss,1,,,,,
player,201712310sdg,sdg,BosaJo00,qb_hits,2,,,,,
player,201712310sdg,sdg,BosaJo00,fumbles_rec,1,,,,,
player,201712310sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201712310sdg,sdg,PhilDa01,def_int,0,,,,,
player,201712310sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201712310sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201712310sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201712310sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201712310sdg,sdg,PhilDa01,sacks,0.5,,,,,
player,201712310sdg,sdg,PhilDa01,tackles_combined,4,,,,,
player,201712310sdg,sdg,PhilDa01,tackles_solo,1,,,,,
player,201712310sdg,sdg,PhilDa01,tackles_assists,3,,,,,
player,201712310sdg,sdg,PhilDa01,tackles_loss,0,,,,,
player,201712310sdg,sdg,PhilDa01,qb_hits,1,,,,,
player,201712310sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201712310sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,PhilDa01,fumbles_forced,1,,,,,
player,201712310sdg,sdg,IngrMe00,def_int,0,,,,,
player,201712310sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201712310sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201712310sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201712310sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201712310sdg,sdg,IngrMe00,sacks,0.5,,,,,
player,201712310sdg,sdg,IngrMe00,tackles_combined,3,,,,,
player,201712310sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201712310sdg,sdg,IngrMe00,tackles_assists,1,,,,,
player,201712310sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201712310sdg,sdg,IngrMe00,qb_hits,2,,,,,
player,201712310sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201712310sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201712310sdg,sdg,KingDe01,def_int,0,,,,,
player,201712310sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201712310sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201712310sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201712310sdg,sdg,KingDe01,pass_defended,0,,,,,
player,201712310sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201712310sdg,sdg,KingDe01,tackles_combined,9,,,,,
player,201712310sdg,sdg,KingDe01,tackles_solo,7,,,,,
player,201712310sdg,sdg,KingDe01,tackles_assists,2,,,,,
player,201712310sdg,sdg,KingDe01,tackles_loss,0,,,,,
player,201712310sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201712310sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201712310sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201712310sdg,sdg,AddaJa00,def_int,0,,,,,
player,201712310sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201712310sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201712310sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201712310sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201712310sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201712310sdg,sdg,AddaJa00,tackles_combined,4,,,,,
player,201712310sdg,sdg,AddaJa00,tackles_solo,2,,,,,
player,201712310sdg,sdg,AddaJa00,tackles_assists,2,,,,,
player,201712310sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201712310sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201712310sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201712310sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201712310sdg,sdg,BrowJa05,def_int,0,,,,,
player,201712310sdg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201712310sdg,sdg,BrowJa05,def_int_td,0,,,,,
player,201712310sdg,sdg,BrowJa05,def_int_long,0,,,,,
player,201712310sdg,sdg,BrowJa05,pass_defended,0,,,,,
player,201712310sdg,sdg,BrowJa05,sacks,0.0,,,,,
player,201712310sdg,sdg,BrowJa05,tackles_combined,4,,,,,
player,201712310sdg,sdg,BrowJa05,tackles_solo,3,,,,,
player,201712310sdg,sdg,BrowJa05,tackles_assists,1,,,,,
player,201712310sdg,sdg,BrowJa05,tackles_loss,0,,,,,
player,201712310sdg,sdg,BrowJa05,qb_hits,0,,,,,
player,201712310sdg,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201712310sdg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201712310sdg,sdg,EmanKy00,def_int,0,,,,,
player,201712310sdg,sdg,EmanKy00,def_int_yds,0,,,,,
player,201712310sdg,sdg,EmanKy00,def_int_td,0,,,,,
player,201712310sdg,sdg,EmanKy00,def_int_long,0,,,,,
player,201712310sdg,sdg,EmanKy00,pass_defended,0,,,,,
player,201712310sdg,sdg,EmanKy00,sacks,0.0,,,,,
player,201712310sdg,sdg,EmanKy00,tackles_combined,4,,,,,
player,201712310sdg,sdg,EmanKy00,tackles_solo,4,,,,,
player,201712310sdg,sdg,EmanKy00,tackles_assists,0,,,,,
player,201712310sdg,sdg,EmanKy00,tackles_loss,0,,,,,
player,201712310sdg,sdg,EmanKy00,qb_hits,0,,,,,
player,201712310sdg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201712310sdg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201712310sdg,sdg,PullHa00,def_int,0,,,,,
player,201712310sdg,sdg,PullHa00,def_int_yds,0,,,,,
player,201712310sdg,sdg,PullHa00,def_int_td,0,,,,,
player,201712310sdg,sdg,PullHa00,def_int_long,0,,,,,
player,201712310sdg,sdg,PullHa00,pass_defended,0,,,,,
player,201712310sdg,sdg,PullHa00,sacks,0.0,,,,,
player,201712310sdg,sdg,PullHa00,tackles_combined,4,,,,,
player,201712310sdg,sdg,PullHa00,tackles_solo,4,,,,,
player,201712310sdg,sdg,PullHa00,tackles_assists,0,,,,,
player,201712310sdg,sdg,PullHa00,tackles_loss,0,,,,,
player,201712310sdg,sdg,PullHa00,qb_hits,0,,,,,
player,201712310sdg,sdg,PullHa00,fumbles_rec,0,,,,,
player,201712310sdg,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,PullHa00,fumbles_forced,0,,,,,
player,201712310sdg,sdg,PaleTe00,def_int,0,,,,,
player,201712310sdg,sdg,PaleTe00,def_int_yds,0,,,,,
player,201712310sdg,sdg,PaleTe00,def_int_td,0,,,,,
player,201712310sdg,sdg,PaleTe00,def_int_long,0,,,,,
player,201712310sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201712310sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201712310sdg,sdg,PaleTe00,tackles_combined,3,,,,,
player,201712310sdg,sdg,PaleTe00,tackles_solo,2,,,,,
player,201712310sdg,sdg,PaleTe00,tackles_assists,1,,,,,
player,201712310sdg,sdg,PaleTe00,tackles_loss,0,,,,,
player,201712310sdg,sdg,PaleTe00,qb_hits,0,,,,,
player,201712310sdg,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201712310sdg,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201712310sdg,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201712310sdg,sdg,PaleTe00,fumbles_forced,0,,,,,
