game,2017,13,20171203,201712030chi,sfo,"San Francisco 49ers",15,chi,"Chicago Bears",14
player,201712030chi,chi,UnreMi00,fumbles_forced,0,,,,,
player,201712030chi,chi,AchoSa00,def_int,0,,,,,
player,201712030chi,chi,AchoSa00,def_int_yds,0,,,,,
player,201712030chi,chi,AchoSa00,def_int_td,0,,,,,
player,201712030chi,chi,AchoSa00,def_int_long,0,,,,,
player,201712030chi,chi,AchoSa00,pass_defended,0,,,,,
player,201712030chi,chi,AchoSa00,sacks,0.0,,,,,
player,201712030chi,chi,AchoSa00,tackles_combined,0,,,,,
player,201712030chi,chi,AchoSa00,tackles_solo,0,,,,,
player,201712030chi,chi,AchoSa00,tackles_assists,0,,,,,
player,201712030chi,chi,AchoSa00,tackles_loss,0,,,,,
player,201712030chi,chi,AchoSa00,qb_hits,1,,,,,
player,201712030chi,chi,AchoSa00,fumbles_rec,0,,,,,
player,201712030chi,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201712030chi,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201712030chi,chi,AchoSa00,fumbles_forced,0,,,,,
player,201712030chi,sfo,TaylTr02,kick_ret,0,,,,,
player,201712030chi,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201712030chi,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201712030chi,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201712030chi,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201712030chi,sfo,TaylTr02,punt_ret,3,,,,,
player,201712030chi,sfo,TaylTr02,punt_ret_yds,21,,,,,
player,201712030chi,sfo,TaylTr02,punt_ret_yds_per_ret,7.0,,,,,
player,201712030chi,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201712030chi,sfo,TaylTr02,punt_ret_long,19,,,,,
player,201712030chi,sfo,BoldVi00,kick_ret,1,,,,,
player,201712030chi,sfo,BoldVi00,kick_ret_yds,30,,,,,
player,201712030chi,sfo,BoldVi00,kick_ret_yds_per_ret,30.0,,,,,
player,201712030chi,sfo,BoldVi00,kick_ret_td,0,,,,,
player,201712030chi,sfo,BoldVi00,kick_ret_long,30,,,,,
player,201712030chi,sfo,BoldVi00,punt_ret,0,,,,,
player,201712030chi,sfo,BoldVi00,punt_ret_yds,0,,,,,
player,201712030chi,sfo,BoldVi00,punt_ret_yds_per_ret,,,,,,
player,201712030chi,sfo,BoldVi00,punt_ret_td,0,,,,,
player,201712030chi,sfo,BoldVi00,punt_ret_long,0,,,,,
player,201712030chi,chi,CoheTa00,kick_ret,1,,,,,
player,201712030chi,chi,CoheTa00,kick_ret_yds,2,,,,,
player,201712030chi,chi,CoheTa00,kick_ret_yds_per_ret,2.0,,,,,
player,201712030chi,chi,CoheTa00,kick_ret_td,0,,,,,
player,201712030chi,chi,CoheTa00,kick_ret_long,2,,,,,
player,201712030chi,chi,CoheTa00,punt_ret,2,,,,,
player,201712030chi,chi,CoheTa00,punt_ret_yds,68,,,,,
player,201712030chi,chi,CoheTa00,punt_ret_yds_per_ret,34.0,,,,,
player,201712030chi,chi,CoheTa00,punt_ret_td,1,,,,,
player,201712030chi,chi,CoheTa00,punt_ret_long,61,,,,,
player,201712030chi,sfo,PiniBr00,xpm,,,,,,
player,201712030chi,sfo,PiniBr00,xpa,,,,,,
player,201712030chi,sfo,PiniBr00,fgm,,,,,,
player,201712030chi,sfo,PiniBr00,fga,,,,,,
player,201712030chi,sfo,PiniBr00,punt,2,,,,,
player,201712030chi,sfo,PiniBr00,punt_yds,72,,,,,
player,201712030chi,sfo,PiniBr00,punt_yds_per_punt,36.0,,,,,
player,201712030chi,sfo,PiniBr00,punt_long,44,,,,,
player,201712030chi,sfo,gouldrob01,xpm,,,,,,
player,201712030chi,sfo,gouldrob01,xpa,,,,,,
player,201712030chi,sfo,gouldrob01,fgm,5,,,,,
player,201712030chi,sfo,gouldrob01,fga,5,,,,,
player,201712030chi,sfo,gouldrob01,punt,0,,,,,
player,201712030chi,sfo,gouldrob01,punt_yds,0,,,,,
player,201712030chi,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201712030chi,sfo,gouldrob01,punt_long,0,,,,,
player,201712030chi,chi,SantCa01,xpm,2,,,,,
player,201712030chi,chi,SantCa01,xpa,2,,,,,
player,201712030chi,chi,SantCa01,fgm,,,,,,
player,201712030chi,chi,SantCa01,fga,,,,,,
player,201712030chi,chi,SantCa01,punt,0,,,,,
player,201712030chi,chi,SantCa01,punt_yds,0,,,,,
player,201712030chi,chi,SantCa01,punt_yds_per_punt,,,,,,
player,201712030chi,chi,SantCa01,punt_long,0,,,,,
player,201712030chi,chi,ODonPa00,xpm,,,,,,
player,201712030chi,chi,ODonPa00,xpa,,,,,,
player,201712030chi,chi,ODonPa00,fgm,,,,,,
player,201712030chi,chi,ODonPa00,fga,,,,,,
player,201712030chi,chi,ODonPa00,punt,5,,,,,
player,201712030chi,chi,ODonPa00,punt_yds,199,,,,,
player,201712030chi,chi,ODonPa00,punt_yds_per_punt,39.8,,,,,
player,201712030chi,chi,ODonPa00,punt_long,49,,,,,
player,201712030chi,chi,MassBo00,pos,T,,,,,
player,201712030chi,chi,MassBo00,offense,37,,,,,
player,201712030chi,chi,MassBo00,off_pct,100%,,,,,
player,201712030chi,chi,MassBo00,defense,0,,,,,
player,201712030chi,chi,MassBo00,def_pct,0%,,,,,
player,201712030chi,chi,MassBo00,special_teams,2,,,,,
player,201712030chi,chi,MassBo00,st_pct,9%,,,,,
player,201712030chi,chi,SittJo20,pos,G,,,,,
player,201712030chi,chi,SittJo20,offense,37,,,,,
player,201712030chi,chi,SittJo20,off_pct,100%,,,,,
player,201712030chi,chi,SittJo20,defense,0,,,,,
player,201712030chi,chi,SittJo20,def_pct,0%,,,,,
player,201712030chi,chi,SittJo20,special_teams,2,,,,,
player,201712030chi,chi,SittJo20,st_pct,9%,,,,,
player,201712030chi,chi,LenoCh00,pos,T,,,,,
player,201712030chi,chi,LenoCh00,offense,37,,,,,
player,201712030chi,chi,LenoCh00,off_pct,100%,,,,,
player,201712030chi,chi,LenoCh00,defense,0,,,,,
player,201712030chi,chi,LenoCh00,def_pct,0%,,,,,
player,201712030chi,chi,LenoCh00,special_teams,2,,,,,
player,201712030chi,chi,LenoCh00,st_pct,9%,,,,,
player,201712030chi,chi,WhitCo03,pos,C,,,,,
player,201712030chi,chi,WhitCo03,offense,37,,,,,
player,201712030chi,chi,WhitCo03,off_pct,100%,,,,,
player,201712030chi,chi,WhitCo03,defense,0,,,,,
player,201712030chi,chi,WhitCo03,def_pct,0%,,,,,
player,201712030chi,chi,WhitCo03,special_teams,0,,,,,
player,201712030chi,chi,WhitCo03,st_pct,0%,,,,,
player,201712030chi,chi,TrubMi00,pos,QB,,,,,
player,201712030chi,chi,TrubMi00,offense,37,,,,,
player,201712030chi,chi,TrubMi00,off_pct,100%,,,,,
player,201712030chi,chi,TrubMi00,defense,0,,,,,
player,201712030chi,chi,TrubMi00,def_pct,0%,,,,,
player,201712030chi,chi,TrubMi00,special_teams,0,,,,,
player,201712030chi,chi,TrubMi00,st_pct,0%,,,,,
player,201712030chi,chi,InmaDo00,pos,WR,,,,,
player,201712030chi,chi,InmaDo00,offense,35,,,,,
player,201712030chi,chi,InmaDo00,off_pct,95%,,,,,
player,201712030chi,chi,InmaDo00,defense,0,,,,,
player,201712030chi,chi,InmaDo00,def_pct,0%,,,,,
player,201712030chi,chi,InmaDo00,special_teams,0,,,,,
player,201712030chi,chi,InmaDo00,st_pct,0%,,,,,
player,201712030chi,chi,BellJo02,pos,WR,,,,,
player,201712030chi,chi,BellJo02,offense,30,,,,,
player,201712030chi,chi,BellJo02,off_pct,81%,,,,,
player,201712030chi,chi,BellJo02,defense,0,,,,,
player,201712030chi,chi,BellJo02,def_pct,0%,,,,,
player,201712030chi,chi,BellJo02,special_teams,2,,,,,
player,201712030chi,chi,BellJo02,st_pct,9%,,,,,
player,201712030chi,chi,SimsDi00,pos,TE,,,,,
player,201712030chi,chi,SimsDi00,offense,25,,,,,
player,201712030chi,chi,SimsDi00,off_pct,68%,,,,,
player,201712030chi,chi,SimsDi00,defense,0,,,,,
player,201712030chi,chi,SimsDi00,def_pct,0%,,,,,
player,201712030chi,chi,SimsDi00,special_teams,2,,,,,
player,201712030chi,chi,SimsDi00,st_pct,9%,,,,,
player,201712030chi,chi,HowaJo00,pos,RB,,,,,
player,201712030chi,chi,HowaJo00,offense,22,,,,,
player,201712030chi,chi,HowaJo00,off_pct,59%,,,,,
player,201712030chi,chi,HowaJo00,defense,0,,,,,
player,201712030chi,chi,HowaJo00,def_pct,0%,,,,,
player,201712030chi,chi,HowaJo00,special_teams,0,,,,,
player,201712030chi,chi,HowaJo00,st_pct,0%,,,,,
player,201712030chi,chi,CompTo00,pos,T,,,,,
player,201712030chi,chi,CompTo00,offense,21,,,,,
player,201712030chi,chi,CompTo00,off_pct,57%,,,,,
player,201712030chi,chi,CompTo00,defense,0,,,,,
player,201712030chi,chi,CompTo00,def_pct,0%,,,,,
player,201712030chi,chi,CompTo00,special_teams,1,,,,,
player,201712030chi,chi,CompTo00,st_pct,4%,,,,,
player,201712030chi,chi,WrigKe01,pos,WR,,,,,
player,201712030chi,chi,WrigKe01,offense,20,,,,,
player,201712030chi,chi,WrigKe01,off_pct,54%,,,,,
player,201712030chi,chi,WrigKe01,defense,0,,,,,
player,201712030chi,chi,WrigKe01,def_pct,0%,,,,,
player,201712030chi,chi,WrigKe01,special_teams,0,,,,,
player,201712030chi,chi,WrigKe01,st_pct,0%,,,,,
player,201712030chi,chi,CoheTa00,pos,RB,,,,,
player,201712030chi,chi,CoheTa00,offense,16,,,,,
player,201712030chi,chi,CoheTa00,off_pct,43%,,,,,
player,201712030chi,chi,CoheTa00,defense,0,,,,,
player,201712030chi,chi,CoheTa00,def_pct,0%,,,,,
player,201712030chi,chi,CoheTa00,special_teams,8,,,,,
player,201712030chi,chi,CoheTa00,st_pct,35%,,,,,
player,201712030chi,chi,LongKy00,pos,G,,,,,
player,201712030chi,chi,LongKy00,offense,16,,,,,
player,201712030chi,chi,LongKy00,off_pct,43%,,,,,
player,201712030chi,chi,LongKy00,defense,0,,,,,
player,201712030chi,chi,LongKy00,def_pct,0%,,,,,
player,201712030chi,chi,LongKy00,special_teams,1,,,,,
player,201712030chi,chi,LongKy00,st_pct,4%,,,,,
player,201712030chi,chi,BrowDa04,pos,TE,,,,,
player,201712030chi,chi,BrowDa04,offense,11,,,,,
player,201712030chi,chi,BrowDa04,off_pct,30%,,,,,
player,201712030chi,chi,BrowDa04,defense,0,,,,,
player,201712030chi,chi,BrowDa04,def_pct,0%,,,,,
player,201712030chi,chi,BrowDa04,special_teams,16,,,,,
player,201712030chi,chi,BrowDa04,st_pct,70%,,,,,
player,201712030chi,chi,ShahAd00,pos,TE,,,,,
player,201712030chi,chi,ShahAd00,offense,9,,,,,
player,201712030chi,chi,ShahAd00,off_pct,24%,,,,,
player,201712030chi,chi,ShahAd00,defense,0,,,,,
player,201712030chi,chi,ShahAd00,def_pct,0%,,,,,
player,201712030chi,chi,ShahAd00,special_teams,8,,,,,
player,201712030chi,chi,ShahAd00,st_pct,35%,,,,,
player,201712030chi,chi,BurtMi00,pos,FB,,,,,
player,201712030chi,chi,BurtMi00,offense,9,,,,,
player,201712030chi,chi,BurtMi00,off_pct,24%,,,,,
player,201712030chi,chi,BurtMi00,defense,0,,,,,
player,201712030chi,chi,BurtMi00,def_pct,0%,,,,,
player,201712030chi,chi,BurtMi00,special_teams,5,,,,,
player,201712030chi,chi,BurtMi00,st_pct,22%,,,,,
player,201712030chi,chi,CunnBe01,pos,RB,,,,,
player,201712030chi,chi,CunnBe01,offense,7,,,,,
player,201712030chi,chi,CunnBe01,off_pct,19%,,,,,
player,201712030chi,chi,CunnBe01,defense,0,,,,,
player,201712030chi,chi,CunnBe01,def_pct,0%,,,,,
player,201712030chi,chi,CunnBe01,special_teams,16,,,,,
player,201712030chi,chi,CunnBe01,st_pct,70%,,,,,
player,201712030chi,chi,WheaMa00,pos,WR,,,,,
player,201712030chi,chi,WheaMa00,offense,1,,,,,
player,201712030chi,chi,WheaMa00,off_pct,3%,,,,,
player,201712030chi,chi,WheaMa00,defense,0,,,,,
player,201712030chi,chi,WheaMa00,def_pct,0%,,,,,
player,201712030chi,chi,WheaMa00,special_teams,0,,,,,
player,201712030chi,chi,WheaMa00,st_pct,0%,,,,,
player,201712030chi,chi,AchoSa00,pos,LB,,,,,
player,201712030chi,chi,AchoSa00,offense,0,,,,,
player,201712030chi,chi,AchoSa00,off_pct,0%,,,,,
player,201712030chi,chi,AchoSa00,defense,75,,,,,
player,201712030chi,chi,AchoSa00,def_pct,100%,,,,,
player,201712030chi,chi,AchoSa00,special_teams,10,,,,,
player,201712030chi,chi,AchoSa00,st_pct,43%,,,,,
player,201712030chi,chi,JackEd01,pos,FS,,,,,
player,201712030chi,chi,JackEd01,offense,0,,,,,
player,201712030chi,chi,JackEd01,off_pct,0%,,,,,
player,201712030chi,chi,JackEd01,defense,75,,,,,
player,201712030chi,chi,JackEd01,def_pct,100%,,,,,
player,201712030chi,chi,JackEd01,special_teams,7,,,,,
player,201712030chi,chi,JackEd01,st_pct,30%,,,,,
player,201712030chi,chi,ProsCh00,pos,FS,,,,,
player,201712030chi,chi,ProsCh00,offense,0,,,,,
player,201712030chi,chi,ProsCh00,off_pct,0%,,,,,
player,201712030chi,chi,ProsCh00,defense,75,,,,,
player,201712030chi,chi,ProsCh00,def_pct,100%,,,,,
player,201712030chi,chi,ProsCh00,special_teams,5,,,,,
player,201712030chi,chi,ProsCh00,st_pct,22%,,,,,
player,201712030chi,chi,FullKy00,pos,CB,,,,,
player,201712030chi,chi,FullKy00,offense,0,,,,,
player,201712030chi,chi,FullKy00,off_pct,0%,,,,,
player,201712030chi,chi,FullKy00,defense,75,,,,,
player,201712030chi,chi,FullKy00,def_pct,100%,,,,,
player,201712030chi,chi,FullKy00,special_teams,1,,,,,
player,201712030chi,chi,FullKy00,st_pct,4%,,,,,
player,201712030chi,chi,AmukPr00,pos,CB,,,,,
player,201712030chi,chi,AmukPr00,offense,0,,,,,
player,201712030chi,chi,AmukPr00,off_pct,0%,,,,,
player,201712030chi,chi,AmukPr00,defense,74,,,,,
player,201712030chi,chi,AmukPr00,def_pct,99%,,,,,
player,201712030chi,chi,AmukPr00,special_teams,2,,,,,
player,201712030chi,chi,AmukPr00,st_pct,9%,,,,,
player,201712030chi,chi,HickAk00,pos,DE,,,,,
player,201712030chi,chi,HickAk00,offense,0,,,,,
player,201712030chi,chi,HickAk00,off_pct,0%,,,,,
player,201712030chi,chi,HickAk00,defense,70,,,,,
player,201712030chi,chi,HickAk00,def_pct,93%,,,,,
player,201712030chi,chi,HickAk00,special_teams,1,,,,,
player,201712030chi,chi,HickAk00,st_pct,4%,,,,,
player,201712030chi,chi,HousLa99,pos,LB,,,,,
player,201712030chi,chi,HousLa99,offense,0,,,,,
player,201712030chi,chi,HousLa99,off_pct,0%,,,,,
player,201712030chi,chi,HousLa99,defense,68,,,,,
player,201712030chi,chi,HousLa99,def_pct,91%,,,,,
player,201712030chi,chi,HousLa99,special_teams,0,,,,,
player,201712030chi,chi,HousLa99,st_pct,0%,,,,,
player,201712030chi,chi,TrevDa00,pos,LB,,,,,
player,201712030chi,chi,TrevDa00,offense,0,,,,,
player,201712030chi,chi,TrevDa00,off_pct,0%,,,,,
player,201712030chi,chi,TrevDa00,defense,66,,,,,
player,201712030chi,chi,TrevDa00,def_pct,88%,,,,,
player,201712030chi,chi,TrevDa00,special_teams,0,,,,,
player,201712030chi,chi,TrevDa00,st_pct,0%,,,,,
player,201712030chi,chi,JoneCh05,pos,LB,,,,,
player,201712030chi,chi,JoneCh05,offense,0,,,,,
player,201712030chi,chi,JoneCh05,off_pct,0%,,,,,
player,201712030chi,chi,JoneCh05,defense,52,,,,,
player,201712030chi,chi,JoneCh05,def_pct,69%,,,,,
player,201712030chi,chi,JoneCh05,special_teams,10,,,,,
player,201712030chi,chi,JoneCh05,st_pct,43%,,,,,
player,201712030chi,chi,GoldEd00,pos,NT,,,,,
player,201712030chi,chi,GoldEd00,offense,0,,,,,
player,201712030chi,chi,GoldEd00,off_pct,0%,,,,,
player,201712030chi,chi,GoldEd00,defense,42,,,,,
player,201712030chi,chi,GoldEd00,def_pct,56%,,,,,
player,201712030chi,chi,GoldEd00,special_teams,5,,,,,
player,201712030chi,chi,GoldEd00,st_pct,22%,,,,,
player,201712030chi,chi,BullJo00,pos,DE,,,,,
player,201712030chi,chi,BullJo00,offense,0,,,,,
player,201712030chi,chi,BullJo00,off_pct,0%,,,,,
player,201712030chi,chi,BullJo00,defense,42,,,,,
player,201712030chi,chi,BullJo00,def_pct,56%,,,,,
player,201712030chi,chi,BullJo00,special_teams,5,,,,,
player,201712030chi,chi,BullJo00,st_pct,22%,,,,,
player,201712030chi,chi,LeBlCr01,pos,CB,,,,,
player,201712030chi,chi,LeBlCr01,offense,0,,,,,
player,201712030chi,chi,LeBlCr01,off_pct,0%,,,,,
player,201712030chi,chi,LeBlCr01,defense,30,,,,,
player,201712030chi,chi,LeBlCr01,def_pct,40%,,,,,
player,201712030chi,chi,LeBlCr01,special_teams,0,,,,,
player,201712030chi,chi,LeBlCr01,st_pct,0%,,,,,
player,201712030chi,chi,JenkJo00,pos,NT,,,,,
player,201712030chi,chi,JenkJo00,offense,0,,,,,
player,201712030chi,chi,JenkJo00,off_pct,0%,,,,,
player,201712030chi,chi,JenkJo00,defense,22,,,,,
player,201712030chi,chi,JenkJo00,def_pct,29%,,,,,
player,201712030chi,chi,JenkJo00,special_teams,5,,,,,
player,201712030chi,chi,JenkJo00,st_pct,22%,,,,,
player,201712030chi,chi,RobeRo00,pos,DE,,,,,
player,201712030chi,chi,RobeRo00,offense,0,,,,,
player,201712030chi,chi,RobeRo00,off_pct,0%,,,,,
player,201712030chi,chi,RobeRo00,defense,21,,,,,
player,201712030chi,chi,RobeRo00,def_pct,28%,,,,,
player,201712030chi,chi,RobeRo00,special_teams,5,,,,,
player,201712030chi,chi,RobeRo00,st_pct,22%,,,,,
player,201712030chi,chi,UnreMi00,pos,DE,,,,,
player,201712030chi,chi,UnreMi00,offense,0,,,,,
player,201712030chi,chi,UnreMi00,off_pct,0%,,,,,
player,201712030chi,chi,UnreMi00,defense,15,,,,,
player,201712030chi,chi,UnreMi00,def_pct,20%,,,,,
player,201712030chi,chi,UnreMi00,special_teams,4,,,,,
player,201712030chi,chi,UnreMi00,st_pct,17%,,,,,
player,201712030chi,chi,KwiaNi00,pos,LB,,,,,
player,201712030chi,chi,KwiaNi00,offense,0,,,,,
player,201712030chi,chi,KwiaNi00,off_pct,0%,,,,,
player,201712030chi,chi,KwiaNi00,defense,12,,,,,
player,201712030chi,chi,KwiaNi00,def_pct,16%,,,,,
player,201712030chi,chi,KwiaNi00,special_teams,14,,,,,
player,201712030chi,chi,KwiaNi00,st_pct,61%,,,,,
player,201712030chi,chi,McPhPe00,pos,LB,,,,,
player,201712030chi,chi,McPhPe00,offense,0,,,,,
player,201712030chi,chi,McPhPe00,off_pct,0%,,,,,
player,201712030chi,chi,McPhPe00,defense,7,,,,,
player,201712030chi,chi,McPhPe00,def_pct,9%,,,,,
player,201712030chi,chi,McPhPe00,special_teams,0,,,,,
player,201712030chi,chi,McPhPe00,st_pct,0%,,,,,
player,201712030chi,chi,McMaSh99,pos,CB,,,,,
player,201712030chi,chi,McMaSh99,offense,0,,,,,
player,201712030chi,chi,McMaSh99,off_pct,0%,,,,,
player,201712030chi,chi,McMaSh99,defense,3,,,,,
player,201712030chi,chi,McMaSh99,def_pct,4%,,,,,
player,201712030chi,chi,McMaSh99,special_teams,21,,,,,
player,201712030chi,chi,McMaSh99,st_pct,91%,,,,,
player,201712030chi,chi,CoopMa00,pos,CB,,,,,
player,201712030chi,chi,CoopMa00,offense,0,,,,,
player,201712030chi,chi,CoopMa00,off_pct,0%,,,,,
player,201712030chi,chi,CoopMa00,defense,1,,,,,
player,201712030chi,chi,CoopMa00,def_pct,1%,,,,,
player,201712030chi,chi,CoopMa00,special_teams,10,,,,,
player,201712030chi,chi,CoopMa00,st_pct,43%,,,,,
player,201712030chi,chi,TimuJo00,pos,LB,,,,,
player,201712030chi,chi,TimuJo00,offense,0,,,,,
player,201712030chi,chi,TimuJo00,off_pct,0%,,,,,
player,201712030chi,chi,TimuJo00,defense,0,,,,,
player,201712030chi,chi,TimuJo00,def_pct,0%,,,,,
player,201712030chi,chi,TimuJo00,special_teams,21,,,,,
player,201712030chi,chi,TimuJo00,st_pct,91%,,,,,
player,201712030chi,chi,BrauBe00,pos,TE,,,,,
player,201712030chi,chi,BrauBe00,offense,0,,,,,
player,201712030chi,chi,BrauBe00,off_pct,0%,,,,,
player,201712030chi,chi,BrauBe00,defense,0,,,,,
player,201712030chi,chi,BrauBe00,def_pct,0%,,,,,
player,201712030chi,chi,BrauBe00,special_teams,16,,,,,
player,201712030chi,chi,BrauBe00,st_pct,70%,,,,,
player,201712030chi,chi,AndeJo01,pos,LB,,,,,
player,201712030chi,chi,AndeJo01,offense,0,,,,,
player,201712030chi,chi,AndeJo01,off_pct,0%,,,,,
player,201712030chi,chi,AndeJo01,defense,0,,,,,
player,201712030chi,chi,AndeJo01,def_pct,0%,,,,,
player,201712030chi,chi,AndeJo01,special_teams,16,,,,,
player,201712030chi,chi,AndeJo01,st_pct,70%,,,,,
player,201712030chi,chi,ODonPa00,pos,P,,,,,
player,201712030chi,chi,ODonPa00,offense,0,,,,,
player,201712030chi,chi,ODonPa00,off_pct,0%,,,,,
player,201712030chi,chi,ODonPa00,defense,0,,,,,
player,201712030chi,chi,ODonPa00,def_pct,0%,,,,,
player,201712030chi,chi,ODonPa00,special_teams,10,,,,,
player,201712030chi,chi,ODonPa00,st_pct,43%,,,,,
player,201712030chi,chi,HallDe02,pos,CB,,,,,
player,201712030chi,chi,HallDe02,offense,0,,,,,
player,201712030chi,chi,HallDe02,off_pct,0%,,,,,
player,201712030chi,chi,HallDe02,defense,0,,,,,
player,201712030chi,chi,HallDe02,def_pct,0%,,,,,
player,201712030chi,chi,HallDe02,special_teams,9,,,,,
player,201712030chi,chi,HallDe02,st_pct,39%,,,,,
player,201712030chi,chi,DePaAn00,pos,LS,,,,,
player,201712030chi,chi,DePaAn00,offense,0,,,,,
player,201712030chi,chi,DePaAn00,off_pct,0%,,,,,
player,201712030chi,chi,DePaAn00,defense,0,,,,,
player,201712030chi,chi,DePaAn00,def_pct,0%,,,,,
player,201712030chi,chi,DePaAn00,special_teams,7,,,,,
player,201712030chi,chi,DePaAn00,st_pct,30%,,,,,
player,201712030chi,chi,SoweBr00,pos,T,,,,,
player,201712030chi,chi,SoweBr00,offense,0,,,,,
player,201712030chi,chi,SoweBr00,off_pct,0%,,,,,
player,201712030chi,chi,SoweBr00,defense,0,,,,,
player,201712030chi,chi,SoweBr00,def_pct,0%,,,,,
player,201712030chi,chi,SoweBr00,special_teams,2,,,,,
player,201712030chi,chi,SoweBr00,st_pct,9%,,,,,
player,201712030chi,chi,SantCa01,pos,K,,,,,
player,201712030chi,chi,SantCa01,offense,0,,,,,
player,201712030chi,chi,SantCa01,off_pct,0%,,,,,
player,201712030chi,chi,SantCa01,defense,0,,,,,
player,201712030chi,chi,SantCa01,def_pct,0%,,,,,
player,201712030chi,chi,SantCa01,special_teams,2,,,,,
player,201712030chi,chi,SantCa01,st_pct,9%,,,,,
player,201712030chi,sfo,FuscBr00,pos,G,,,,,
player,201712030chi,sfo,FuscBr00,offense,75,,,,,
player,201712030chi,sfo,FuscBr00,off_pct,100%,,,,,
player,201712030chi,sfo,FuscBr00,defense,0,,,,,
player,201712030chi,sfo,FuscBr00,def_pct,0%,,,,,
player,201712030chi,sfo,FuscBr00,special_teams,5,,,,,
player,201712030chi,sfo,FuscBr00,st_pct,22%,,,,,
player,201712030chi,sfo,KilgDa00,pos,C,,,,,
player,201712030chi,sfo,KilgDa00,offense,75,,,,,
player,201712030chi,sfo,KilgDa00,off_pct,100%,,,,,
player,201712030chi,sfo,KilgDa00,defense,0,,,,,
player,201712030chi,sfo,KilgDa00,def_pct,0%,,,,,
player,201712030chi,sfo,KilgDa00,special_teams,5,,,,,
player,201712030chi,sfo,KilgDa00,st_pct,22%,,,,,
player,201712030chi,sfo,TomlLa01,pos,G,,,,,
player,201712030chi,sfo,TomlLa01,offense,75,,,,,
player,201712030chi,sfo,TomlLa01,off_pct,100%,,,,,
player,201712030chi,sfo,TomlLa01,defense,0,,,,,
player,201712030chi,sfo,TomlLa01,def_pct,0%,,,,,
player,201712030chi,sfo,TomlLa01,special_teams,5,,,,,
player,201712030chi,sfo,TomlLa01,st_pct,22%,,,,,
player,201712030chi,sfo,StalJo20,pos,T,,,,,
player,201712030chi,sfo,StalJo20,offense,75,,,,,
player,201712030chi,sfo,StalJo20,off_pct,100%,,,,,
player,201712030chi,sfo,StalJo20,defense,0,,,,,
player,201712030chi,sfo,StalJo20,def_pct,0%,,,,,
player,201712030chi,sfo,StalJo20,special_teams,5,,,,,
player,201712030chi,sfo,StalJo20,st_pct,22%,,,,,
player,201712030chi,sfo,GaroJi00,pos,QB,,,,,
player,201712030chi,sfo,GaroJi00,offense,75,,,,,
player,201712030chi,sfo,GaroJi00,off_pct,100%,,,,,
player,201712030chi,sfo,GaroJi00,defense,0,,,,,
player,201712030chi,sfo,GaroJi00,def_pct,0%,,,,,
player,201712030chi,sfo,GaroJi00,special_teams,0,,,,,
player,201712030chi,sfo,GaroJi00,st_pct,0%,,,,,
player,201712030chi,sfo,BrowTr02,pos,T,,,,,
player,201712030chi,sfo,BrowTr02,offense,75,,,,,
player,201712030chi,sfo,BrowTr02,off_pct,100%,,,,,
player,201712030chi,sfo,BrowTr02,defense,0,,,,,
player,201712030chi,sfo,BrowTr02,def_pct,0%,,,,,
player,201712030chi,sfo,BrowTr02,special_teams,0,,,,,
player,201712030chi,sfo,BrowTr02,st_pct,0%,,,,,
player,201712030chi,sfo,GoodMa00,pos,WR,,,,,
player,201712030chi,sfo,GoodMa00,offense,58,,,,,
player,201712030chi,sfo,GoodMa00,off_pct,77%,,,,,
player,201712030chi,sfo,GoodMa00,defense,0,,,,,
player,201712030chi,sfo,GoodMa00,def_pct,0%,,,,,
player,201712030chi,sfo,GoodMa00,special_teams,0,,,,,
player,201712030chi,sfo,GoodMa00,st_pct,0%,,,,,
player,201712030chi,sfo,CeleGa00,pos,TE,,,,,
player,201712030chi,sfo,CeleGa00,offense,53,,,,,
player,201712030chi,sfo,CeleGa00,off_pct,71%,,,,,
player,201712030chi,sfo,CeleGa00,defense,0,,,,,
player,201712030chi,sfo,CeleGa00,def_pct,0%,,,,,
player,201712030chi,sfo,CeleGa00,special_teams,10,,,,,
player,201712030chi,sfo,CeleGa00,st_pct,43%,,,,,
player,201712030chi,sfo,HydeCa00,pos,RB,,,,,
player,201712030chi,sfo,HydeCa00,offense,51,,,,,
player,201712030chi,sfo,HydeCa00,off_pct,68%,,,,,
player,201712030chi,sfo,HydeCa00,defense,0,,,,,
player,201712030chi,sfo,HydeCa00,def_pct,0%,,,,,
player,201712030chi,sfo,HydeCa00,special_teams,0,,,,,
player,201712030chi,sfo,HydeCa00,st_pct,0%,,,,,
player,201712030chi,sfo,JuszKy00,pos,FB,,,,,
player,201712030chi,sfo,JuszKy00,offense,40,,,,,
player,201712030chi,sfo,JuszKy00,off_pct,53%,,,,,
player,201712030chi,sfo,JuszKy00,defense,0,,,,,
player,201712030chi,sfo,JuszKy00,def_pct,0%,,,,,
player,201712030chi,sfo,JuszKy00,special_teams,2,,,,,
player,201712030chi,sfo,JuszKy00,st_pct,9%,,,,,
