game,2017,5,20171008,201710080mia,oti,"Tennessee Titans",10,mia,"Miami Dolphins",16
player,201710080mia,oti,SmitTy01,fumbles_forced,0,,,,,
player,201710080mia,oti,CaseJu00,def_int,0,,,,,
player,201710080mia,oti,CaseJu00,def_int_yds,0,,,,,
player,201710080mia,oti,CaseJu00,def_int_td,0,,,,,
player,201710080mia,oti,CaseJu00,def_int_long,0,,,,,
player,201710080mia,oti,CaseJu00,pass_defended,0,,,,,
player,201710080mia,oti,CaseJu00,sacks,1.0,,,,,
player,201710080mia,oti,CaseJu00,tackles_combined,5,,,,,
player,201710080mia,oti,CaseJu00,tackles_solo,4,,,,,
player,201710080mia,oti,CaseJu00,tackles_assists,1,,,,,
player,201710080mia,oti,CaseJu00,tackles_loss,2,,,,,
player,201710080mia,oti,CaseJu00,qb_hits,2,,,,,
player,201710080mia,oti,CaseJu00,fumbles_rec,0,,,,,
player,201710080mia,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,CaseJu00,fumbles_forced,0,,,,,
player,201710080mia,oti,WillAv00,def_int,0,,,,,
player,201710080mia,oti,WillAv00,def_int_yds,0,,,,,
player,201710080mia,oti,WillAv00,def_int_td,0,,,,,
player,201710080mia,oti,WillAv00,def_int_long,0,,,,,
player,201710080mia,oti,WillAv00,pass_defended,0,,,,,
player,201710080mia,oti,WillAv00,sacks,0.0,,,,,
player,201710080mia,oti,WillAv00,tackles_combined,7,,,,,
player,201710080mia,oti,WillAv00,tackles_solo,4,,,,,
player,201710080mia,oti,WillAv00,tackles_assists,3,,,,,
player,201710080mia,oti,WillAv00,tackles_loss,0,,,,,
player,201710080mia,oti,WillAv00,qb_hits,0,,,,,
player,201710080mia,oti,WillAv00,fumbles_rec,0,,,,,
player,201710080mia,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,WillAv00,fumbles_forced,0,,,,,
player,201710080mia,oti,ByarKe01,def_int,0,,,,,
player,201710080mia,oti,ByarKe01,def_int_yds,0,,,,,
player,201710080mia,oti,ByarKe01,def_int_td,0,,,,,
player,201710080mia,oti,ByarKe01,def_int_long,0,,,,,
player,201710080mia,oti,ByarKe01,pass_defended,0,,,,,
player,201710080mia,oti,ByarKe01,sacks,0.0,,,,,
player,201710080mia,oti,ByarKe01,tackles_combined,5,,,,,
player,201710080mia,oti,ByarKe01,tackles_solo,4,,,,,
player,201710080mia,oti,ByarKe01,tackles_assists,1,,,,,
player,201710080mia,oti,ByarKe01,tackles_loss,1,,,,,
player,201710080mia,oti,ByarKe01,qb_hits,0,,,,,
player,201710080mia,oti,ByarKe01,fumbles_rec,1,,,,,
player,201710080mia,oti,ByarKe01,fumbles_rec_yds,6,,,,,
player,201710080mia,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201710080mia,oti,ByarKe01,fumbles_forced,0,,,,,
player,201710080mia,oti,JoneDa04,def_int,0,,,,,
player,201710080mia,oti,JoneDa04,def_int_yds,0,,,,,
player,201710080mia,oti,JoneDa04,def_int_td,0,,,,,
player,201710080mia,oti,JoneDa04,def_int_long,0,,,,,
player,201710080mia,oti,JoneDa04,pass_defended,0,,,,,
player,201710080mia,oti,JoneDa04,sacks,0.0,,,,,
player,201710080mia,oti,JoneDa04,tackles_combined,5,,,,,
player,201710080mia,oti,JoneDa04,tackles_solo,3,,,,,
player,201710080mia,oti,JoneDa04,tackles_assists,2,,,,,
player,201710080mia,oti,JoneDa04,tackles_loss,0,,,,,
player,201710080mia,oti,JoneDa04,qb_hits,0,,,,,
player,201710080mia,oti,JoneDa04,fumbles_rec,0,,,,,
player,201710080mia,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201710080mia,oti,JoneDa04,fumbles_forced,0,,,,,
player,201710080mia,oti,SearDa00,def_int,0,,,,,
player,201710080mia,oti,SearDa00,def_int_yds,0,,,,,
player,201710080mia,oti,SearDa00,def_int_td,0,,,,,
player,201710080mia,oti,SearDa00,def_int_long,0,,,,,
player,201710080mia,oti,SearDa00,pass_defended,1,,,,,
player,201710080mia,oti,SearDa00,sacks,0.0,,,,,
player,201710080mia,oti,SearDa00,tackles_combined,5,,,,,
player,201710080mia,oti,SearDa00,tackles_solo,2,,,,,
player,201710080mia,oti,SearDa00,tackles_assists,3,,,,,
player,201710080mia,oti,SearDa00,tackles_loss,0,,,,,
player,201710080mia,oti,SearDa00,qb_hits,0,,,,,
player,201710080mia,oti,SearDa00,fumbles_rec,0,,,,,
player,201710080mia,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,SearDa00,fumbles_forced,0,,,,,
player,201710080mia,oti,WoodWe20,def_int,0,,,,,
player,201710080mia,oti,WoodWe20,def_int_yds,0,,,,,
player,201710080mia,oti,WoodWe20,def_int_td,0,,,,,
player,201710080mia,oti,WoodWe20,def_int_long,0,,,,,
player,201710080mia,oti,WoodWe20,pass_defended,2,,,,,
player,201710080mia,oti,WoodWe20,sacks,0.0,,,,,
player,201710080mia,oti,WoodWe20,tackles_combined,5,,,,,
player,201710080mia,oti,WoodWe20,tackles_solo,4,,,,,
player,201710080mia,oti,WoodWe20,tackles_assists,1,,,,,
player,201710080mia,oti,WoodWe20,tackles_loss,0,,,,,
player,201710080mia,oti,WoodWe20,qb_hits,0,,,,,
player,201710080mia,oti,WoodWe20,fumbles_rec,0,,,,,
player,201710080mia,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201710080mia,oti,WoodWe20,fumbles_forced,0,,,,,
player,201710080mia,oti,OrakBr99,def_int,0,,,,,
player,201710080mia,oti,OrakBr99,def_int_yds,0,,,,,
player,201710080mia,oti,OrakBr99,def_int_td,0,,,,,
player,201710080mia,oti,OrakBr99,def_int_long,0,,,,,
player,201710080mia,oti,OrakBr99,pass_defended,0,,,,,
player,201710080mia,oti,OrakBr99,sacks,0.0,,,,,
player,201710080mia,oti,OrakBr99,tackles_combined,3,,,,,
player,201710080mia,oti,OrakBr99,tackles_solo,3,,,,,
player,201710080mia,oti,OrakBr99,tackles_assists,0,,,,,
player,201710080mia,oti,OrakBr99,tackles_loss,0,,,,,
player,201710080mia,oti,OrakBr99,qb_hits,0,,,,,
player,201710080mia,oti,OrakBr99,fumbles_rec,0,,,,,
player,201710080mia,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201710080mia,oti,OrakBr99,fumbles_forced,0,,,,,
player,201710080mia,oti,RyanLo00,def_int,0,,,,,
player,201710080mia,oti,RyanLo00,def_int_yds,0,,,,,
player,201710080mia,oti,RyanLo00,def_int_td,0,,,,,
player,201710080mia,oti,RyanLo00,def_int_long,0,,,,,
player,201710080mia,oti,RyanLo00,pass_defended,0,,,,,
player,201710080mia,oti,RyanLo00,sacks,0.0,,,,,
player,201710080mia,oti,RyanLo00,tackles_combined,3,,,,,
player,201710080mia,oti,RyanLo00,tackles_solo,2,,,,,
player,201710080mia,oti,RyanLo00,tackles_assists,1,,,,,
player,201710080mia,oti,RyanLo00,tackles_loss,1,,,,,
player,201710080mia,oti,RyanLo00,qb_hits,0,,,,,
player,201710080mia,oti,RyanLo00,fumbles_rec,0,,,,,
player,201710080mia,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,RyanLo00,fumbles_forced,0,,,,,
player,201710080mia,oti,BateDa00,def_int,0,,,,,
player,201710080mia,oti,BateDa00,def_int_yds,0,,,,,
player,201710080mia,oti,BateDa00,def_int_td,0,,,,,
player,201710080mia,oti,BateDa00,def_int_long,0,,,,,
player,201710080mia,oti,BateDa00,pass_defended,0,,,,,
player,201710080mia,oti,BateDa00,sacks,0.0,,,,,
player,201710080mia,oti,BateDa00,tackles_combined,2,,,,,
player,201710080mia,oti,BateDa00,tackles_solo,2,,,,,
player,201710080mia,oti,BateDa00,tackles_assists,0,,,,,
player,201710080mia,oti,BateDa00,tackles_loss,0,,,,,
player,201710080mia,oti,BateDa00,qb_hits,0,,,,,
player,201710080mia,oti,BateDa00,fumbles_rec,0,,,,,
player,201710080mia,oti,BateDa00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,BateDa00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,BateDa00,fumbles_forced,0,,,,,
player,201710080mia,oti,JackAd00,def_int,0,,,,,
player,201710080mia,oti,JackAd00,def_int_yds,0,,,,,
player,201710080mia,oti,JackAd00,def_int_td,0,,,,,
player,201710080mia,oti,JackAd00,def_int_long,0,,,,,
player,201710080mia,oti,JackAd00,pass_defended,1,,,,,
player,201710080mia,oti,JackAd00,sacks,0.0,,,,,
player,201710080mia,oti,JackAd00,tackles_combined,2,,,,,
player,201710080mia,oti,JackAd00,tackles_solo,2,,,,,
player,201710080mia,oti,JackAd00,tackles_assists,0,,,,,
player,201710080mia,oti,JackAd00,tackles_loss,0,,,,,
player,201710080mia,oti,JackAd00,qb_hits,0,,,,,
player,201710080mia,oti,JackAd00,fumbles_rec,0,,,,,
player,201710080mia,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,JackAd00,fumbles_forced,1,,,,,
player,201710080mia,oti,MorgDe99,def_int,0,,,,,
player,201710080mia,oti,MorgDe99,def_int_yds,0,,,,,
player,201710080mia,oti,MorgDe99,def_int_td,0,,,,,
player,201710080mia,oti,MorgDe99,def_int_long,0,,,,,
player,201710080mia,oti,MorgDe99,pass_defended,0,,,,,
player,201710080mia,oti,MorgDe99,sacks,0.0,,,,,
player,201710080mia,oti,MorgDe99,tackles_combined,2,,,,,
player,201710080mia,oti,MorgDe99,tackles_solo,1,,,,,
player,201710080mia,oti,MorgDe99,tackles_assists,1,,,,,
player,201710080mia,oti,MorgDe99,tackles_loss,0,,,,,
player,201710080mia,oti,MorgDe99,qb_hits,0,,,,,
player,201710080mia,oti,MorgDe99,fumbles_rec,0,,,,,
player,201710080mia,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201710080mia,oti,MorgDe99,fumbles_forced,0,,,,,
player,201710080mia,oti,RileCu00,def_int,0,,,,,
player,201710080mia,oti,RileCu00,def_int_yds,0,,,,,
player,201710080mia,oti,RileCu00,def_int_td,0,,,,,
player,201710080mia,oti,RileCu00,def_int_long,0,,,,,
player,201710080mia,oti,RileCu00,pass_defended,0,,,,,
player,201710080mia,oti,RileCu00,sacks,0.0,,,,,
player,201710080mia,oti,RileCu00,tackles_combined,2,,,,,
player,201710080mia,oti,RileCu00,tackles_solo,1,,,,,
player,201710080mia,oti,RileCu00,tackles_assists,1,,,,,
player,201710080mia,oti,RileCu00,tackles_loss,0,,,,,
player,201710080mia,oti,RileCu00,qb_hits,0,,,,,
player,201710080mia,oti,RileCu00,fumbles_rec,0,,,,,
player,201710080mia,oti,RileCu00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,RileCu00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,RileCu00,fumbles_forced,0,,,,,
player,201710080mia,oti,SimsLe00,def_int,0,,,,,
player,201710080mia,oti,SimsLe00,def_int_yds,0,,,,,
player,201710080mia,oti,SimsLe00,def_int_td,0,,,,,
player,201710080mia,oti,SimsLe00,def_int_long,0,,,,,
player,201710080mia,oti,SimsLe00,pass_defended,0,,,,,
player,201710080mia,oti,SimsLe00,sacks,0.0,,,,,
player,201710080mia,oti,SimsLe00,tackles_combined,2,,,,,
player,201710080mia,oti,SimsLe00,tackles_solo,2,,,,,
player,201710080mia,oti,SimsLe00,tackles_assists,0,,,,,
player,201710080mia,oti,SimsLe00,tackles_loss,0,,,,,
player,201710080mia,oti,SimsLe00,qb_hits,0,,,,,
player,201710080mia,oti,SimsLe00,fumbles_rec,0,,,,,
player,201710080mia,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,SimsLe00,fumbles_forced,0,,,,,
player,201710080mia,oti,WaldEr99,def_int,0,,,,,
player,201710080mia,oti,WaldEr99,def_int_yds,0,,,,,
player,201710080mia,oti,WaldEr99,def_int_td,0,,,,,
player,201710080mia,oti,WaldEr99,def_int_long,0,,,,,
player,201710080mia,oti,WaldEr99,pass_defended,0,,,,,
player,201710080mia,oti,WaldEr99,sacks,0.0,,,,,
player,201710080mia,oti,WaldEr99,tackles_combined,2,,,,,
player,201710080mia,oti,WaldEr99,tackles_solo,0,,,,,
player,201710080mia,oti,WaldEr99,tackles_assists,2,,,,,
player,201710080mia,oti,WaldEr99,tackles_loss,0,,,,,
player,201710080mia,oti,WaldEr99,qb_hits,1,,,,,
player,201710080mia,oti,WaldEr99,fumbles_rec,0,,,,,
player,201710080mia,oti,WaldEr99,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,WaldEr99,fumbles_rec_td,0,,,,,
player,201710080mia,oti,WaldEr99,fumbles_forced,0,,,,,
player,201710080mia,oti,BrowJa06,def_int,0,,,,,
player,201710080mia,oti,BrowJa06,def_int_yds,0,,,,,
player,201710080mia,oti,BrowJa06,def_int_td,0,,,,,
player,201710080mia,oti,BrowJa06,def_int_long,0,,,,,
player,201710080mia,oti,BrowJa06,pass_defended,0,,,,,
player,201710080mia,oti,BrowJa06,sacks,0.0,,,,,
player,201710080mia,oti,BrowJa06,tackles_combined,1,,,,,
player,201710080mia,oti,BrowJa06,tackles_solo,1,,,,,
player,201710080mia,oti,BrowJa06,tackles_assists,0,,,,,
player,201710080mia,oti,BrowJa06,tackles_loss,0,,,,,
player,201710080mia,oti,BrowJa06,qb_hits,0,,,,,
player,201710080mia,oti,BrowJa06,fumbles_rec,0,,,,,
player,201710080mia,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201710080mia,oti,BrowJa06,fumbles_forced,0,,,,,
player,201710080mia,oti,FlueDa00,def_int,0,,,,,
player,201710080mia,oti,FlueDa00,def_int_yds,0,,,,,
player,201710080mia,oti,FlueDa00,def_int_td,0,,,,,
player,201710080mia,oti,FlueDa00,def_int_long,0,,,,,
player,201710080mia,oti,FlueDa00,pass_defended,0,,,,,
player,201710080mia,oti,FlueDa00,sacks,0.0,,,,,
player,201710080mia,oti,FlueDa00,tackles_combined,1,,,,,
player,201710080mia,oti,FlueDa00,tackles_solo,0,,,,,
player,201710080mia,oti,FlueDa00,tackles_assists,1,,,,,
player,201710080mia,oti,FlueDa00,tackles_loss,0,,,,,
player,201710080mia,oti,FlueDa00,qb_hits,0,,,,,
player,201710080mia,oti,FlueDa00,fumbles_rec,0,,,,,
player,201710080mia,oti,FlueDa00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,FlueDa00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,FlueDa00,fumbles_forced,0,,,,,
player,201710080mia,oti,JohnAu01,def_int,0,,,,,
player,201710080mia,oti,JohnAu01,def_int_yds,0,,,,,
player,201710080mia,oti,JohnAu01,def_int_td,0,,,,,
player,201710080mia,oti,JohnAu01,def_int_long,0,,,,,
player,201710080mia,oti,JohnAu01,pass_defended,0,,,,,
player,201710080mia,oti,JohnAu01,sacks,0.0,,,,,
player,201710080mia,oti,JohnAu01,tackles_combined,1,,,,,
player,201710080mia,oti,JohnAu01,tackles_solo,1,,,,,
player,201710080mia,oti,JohnAu01,tackles_assists,0,,,,,
player,201710080mia,oti,JohnAu01,tackles_loss,0,,,,,
player,201710080mia,oti,JohnAu01,qb_hits,0,,,,,
player,201710080mia,oti,JohnAu01,fumbles_rec,0,,,,,
player,201710080mia,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201710080mia,oti,JohnAu01,fumbles_forced,0,,,,,
player,201710080mia,oti,PalmNa01,def_int,0,,,,,
player,201710080mia,oti,PalmNa01,def_int_yds,0,,,,,
player,201710080mia,oti,PalmNa01,def_int_td,0,,,,,
player,201710080mia,oti,PalmNa01,def_int_long,0,,,,,
player,201710080mia,oti,PalmNa01,pass_defended,0,,,,,
player,201710080mia,oti,PalmNa01,sacks,0.0,,,,,
player,201710080mia,oti,PalmNa01,tackles_combined,1,,,,,
player,201710080mia,oti,PalmNa01,tackles_solo,0,,,,,
player,201710080mia,oti,PalmNa01,tackles_assists,1,,,,,
player,201710080mia,oti,PalmNa01,tackles_loss,0,,,,,
player,201710080mia,oti,PalmNa01,qb_hits,0,,,,,
player,201710080mia,oti,PalmNa01,fumbles_rec,0,,,,,
player,201710080mia,oti,PalmNa01,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,PalmNa01,fumbles_rec_td,0,,,,,
player,201710080mia,oti,PalmNa01,fumbles_forced,0,,,,,
player,201710080mia,oti,TrawBr00,def_int,0,,,,,
player,201710080mia,oti,TrawBr00,def_int_yds,0,,,,,
player,201710080mia,oti,TrawBr00,def_int_td,0,,,,,
player,201710080mia,oti,TrawBr00,def_int_long,0,,,,,
player,201710080mia,oti,TrawBr00,pass_defended,0,,,,,
player,201710080mia,oti,TrawBr00,sacks,0.0,,,,,
player,201710080mia,oti,TrawBr00,tackles_combined,1,,,,,
player,201710080mia,oti,TrawBr00,tackles_solo,1,,,,,
player,201710080mia,oti,TrawBr00,tackles_assists,0,,,,,
player,201710080mia,oti,TrawBr00,tackles_loss,0,,,,,
player,201710080mia,oti,TrawBr00,qb_hits,0,,,,,
player,201710080mia,oti,TrawBr00,fumbles_rec,0,,,,,
player,201710080mia,oti,TrawBr00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,TrawBr00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,TrawBr00,fumbles_forced,0,,,,,
player,201710080mia,oti,WeemEr00,def_int,0,,,,,
player,201710080mia,oti,WeemEr00,def_int_yds,0,,,,,
player,201710080mia,oti,WeemEr00,def_int_td,0,,,,,
player,201710080mia,oti,WeemEr00,def_int_long,0,,,,,
player,201710080mia,oti,WeemEr00,pass_defended,0,,,,,
player,201710080mia,oti,WeemEr00,sacks,0.0,,,,,
player,201710080mia,oti,WeemEr00,tackles_combined,1,,,,,
player,201710080mia,oti,WeemEr00,tackles_solo,1,,,,,
player,201710080mia,oti,WeemEr00,tackles_assists,0,,,,,
player,201710080mia,oti,WeemEr00,tackles_loss,0,,,,,
player,201710080mia,oti,WeemEr00,qb_hits,0,,,,,
player,201710080mia,oti,WeemEr00,fumbles_rec,0,,,,,
player,201710080mia,oti,WeemEr00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,WeemEr00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,WeemEr00,fumbles_forced,0,,,,,
player,201710080mia,oti,WillSy00,def_int,0,,,,,
player,201710080mia,oti,WillSy00,def_int_yds,0,,,,,
player,201710080mia,oti,WillSy00,def_int_td,0,,,,,
player,201710080mia,oti,WillSy00,def_int_long,0,,,,,
player,201710080mia,oti,WillSy00,pass_defended,0,,,,,
player,201710080mia,oti,WillSy00,sacks,0.0,,,,,
player,201710080mia,oti,WillSy00,tackles_combined,1,,,,,
player,201710080mia,oti,WillSy00,tackles_solo,1,,,,,
player,201710080mia,oti,WillSy00,tackles_assists,0,,,,,
player,201710080mia,oti,WillSy00,tackles_loss,0,,,,,
player,201710080mia,oti,WillSy00,qb_hits,0,,,,,
player,201710080mia,oti,WillSy00,fumbles_rec,0,,,,,
player,201710080mia,oti,WillSy00,fumbles_rec_yds,0,,,,,
player,201710080mia,oti,WillSy00,fumbles_rec_td,0,,,,,
player,201710080mia,oti,WillSy00,fumbles_forced,0,,,,,
player,201710080mia,mia,BranAn00,def_int,0,,,,,
player,201710080mia,mia,BranAn00,def_int_yds,0,,,,,
player,201710080mia,mia,BranAn00,def_int_td,0,,,,,
player,201710080mia,mia,BranAn00,def_int_long,0,,,,,
player,201710080mia,mia,BranAn00,pass_defended,0,,,,,
player,201710080mia,mia,BranAn00,sacks,2.0,,,,,
player,201710080mia,mia,BranAn00,tackles_combined,2,,,,,
player,201710080mia,mia,BranAn00,tackles_solo,2,,,,,
player,201710080mia,mia,BranAn00,tackles_assists,0,,,,,
player,201710080mia,mia,BranAn00,tackles_loss,1,,,,,
player,201710080mia,mia,BranAn00,qb_hits,2,,,,,
player,201710080mia,mia,BranAn00,fumbles_rec,0,,,,,
player,201710080mia,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201710080mia,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201710080mia,mia,BranAn00,fumbles_forced,0,,,,,
player,201710080mia,mia,AlonKi00,def_int,0,,,,,
player,201710080mia,mia,AlonKi00,def_int_yds,0,,,,,
player,201710080mia,mia,AlonKi00,def_int_td,0,,,,,
player,201710080mia,mia,AlonKi00,def_int_long,0,,,,,
player,201710080mia,mia,AlonKi00,pass_defended,1,,,,,
player,201710080mia,mia,AlonKi00,sacks,1.0,,,,,
player,201710080mia,mia,AlonKi00,tackles_combined,7,,,,,
player,201710080mia,mia,AlonKi00,tackles_solo,6,,,,,
player,201710080mia,mia,AlonKi00,tackles_assists,1,,,,,
player,201710080mia,mia,AlonKi00,tackles_loss,1,,,,,
player,201710080mia,mia,AlonKi00,qb_hits,1,,,,,
player,201710080mia,mia,AlonKi00,fumbles_rec,0,,,,,
player,201710080mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201710080mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201710080mia,mia,AlonKi00,fumbles_forced,1,,,,,
player,201710080mia,mia,HarrCh03,def_int,0,,,,,
player,201710080mia,mia,HarrCh03,def_int_yds,0,,,,,
player,201710080mia,mia,HarrCh03,def_int_td,0,,,,,
player,201710080mia,mia,HarrCh03,def_int_long,0,,,,,
player,201710080mia,mia,HarrCh03,pass_defended,1,,,,,
player,201710080mia,mia,HarrCh03,sacks,1.0,,,,,
player,201710080mia,mia,HarrCh03,tackles_combined,1,,,,,
player,201710080mia,mia,HarrCh03,tackles_solo,1,,,,,
player,201710080mia,mia,HarrCh03,tackles_assists,0,,,,,
player,201710080mia,mia,HarrCh03,tackles_loss,1,,,,,
player,201710080mia,mia,HarrCh03,qb_hits,2,,,,,
player,201710080mia,mia,HarrCh03,fumbles_rec,0,,,,,
player,201710080mia,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201710080mia,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201710080mia,mia,HarrCh03,fumbles_forced,0,,,,,
player,201710080mia,mia,SuhxNd99,def_int,0,,,,,
player,201710080mia,mia,SuhxNd99,def_int_yds,0,,,,,
player,201710080mia,mia,SuhxNd99,def_int_td,0,,,,,
player,201710080mia,mia,SuhxNd99,def_int_long,0,,,,,
player,201710080mia,mia,SuhxNd99,pass_defended,0,,,,,
player,201710080mia,mia,SuhxNd99,sacks,1.0,,,,,
player,201710080mia,mia,SuhxNd99,tackles_combined,1,,,,,
player,201710080mia,mia,SuhxNd99,tackles_solo,1,,,,,
player,201710080mia,mia,SuhxNd99,tackles_assists,0,,,,,
player,201710080mia,mia,SuhxNd99,tackles_loss,0,,,,,
player,201710080mia,mia,SuhxNd99,qb_hits,1,,,,,
player,201710080mia,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201710080mia,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201710080mia,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201710080mia,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201710080mia,mia,JoneRe99,def_int,0,,,,,
player,201710080mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201710080mia,mia,JoneRe99,def_int_td,0,,,,,
player,201710080mia,mia,JoneRe99,def_int_long,0,,,,,
player,201710080mia,mia,JoneRe99,pass_defended,0,,,,,
player,201710080mia,mia,JoneRe99,sacks,0.5,,,,,
player,201710080mia,mia,JoneRe99,tackles_combined,7,,,,,
player,201710080mia,mia,JoneRe99,tackles_solo,6,,,,,
player,201710080mia,mia,JoneRe99,tackles_assists,1,,,,,
player,201710080mia,mia,JoneRe99,tackles_loss,1,,,,,
player,201710080mia,mia,JoneRe99,qb_hits,1,,,,,
player,201710080mia,mia,JoneRe99,fumbles_rec,2,,,,,
player,201710080mia,mia,JoneRe99,fumbles_rec_yds,38,,,,,
player,201710080mia,mia,JoneRe99,fumbles_rec_td,1,,,,,
player,201710080mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201710080mia,mia,WakeCa00,def_int,0,,,,,
player,201710080mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201710080mia,mia,WakeCa00,def_int_td,0,,,,,
player,201710080mia,mia,WakeCa00,def_int_long,0,,,,,
player,201710080mia,mia,WakeCa00,pass_defended,0,,,,,
player,201710080mia,mia,WakeCa00,sacks,0.5,,,,,
player,201710080mia,mia,WakeCa00,tackles_combined,4,,,,,
player,201710080mia,mia,WakeCa00,tackles_solo,2,,,,,
player,201710080mia,mia,WakeCa00,tackles_assists,2,,,,,
player,201710080mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201710080mia,mia,WakeCa00,qb_hits,4,,,,,
player,201710080mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201710080mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201710080mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201710080mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201710080mia,mia,TimmLa99,def_int,0,,,,,
player,201710080mia,mia,TimmLa99,def_int_yds,0,,,,,
player,201710080mia,mia,TimmLa99,def_int_td,0,,,,,
player,201710080mia,mia,TimmLa99,def_int_long,0,,,,,
player,201710080mia,mia,TimmLa99,pass_defended,1,,,,,
player,201710080mia,mia,TimmLa99,sacks,0.0,,,,,
player,201710080mia,mia,TimmLa99,tackles_combined,7,,,,,
player,201710080mia,mia,TimmLa99,tackles_solo,7,,,,,
player,201710080mia,mia,TimmLa99,tackles_assists,0,,,,,
player,201710080mia,mia,TimmLa99,tackles_loss,0,,,,,
player,201710080mia,mia,TimmLa99,qb_hits,0,,,,,
player,201710080mia,mia,TimmLa99,fumbles_rec,0,,,,,
player,201710080mia,mia,TimmLa99,fumbles_rec_yds,0,,,,,
player,201710080mia,mia,TimmLa99,fumbles_rec_td,0,,,,,
player,201710080mia,mia,TimmLa99,fumbles_forced,0,,,,,
player,201710080mia,mia,MauaRe99,def_int,0,,,,,
player,201710080mia,mia,MauaRe99,def_int_yds,0,,,,,
player,201710080mia,mia,MauaRe99,def_int_td,0,,,,,
player,201710080mia,mia,MauaRe99,def_int_long,0,,,,,
player,201710080mia,mia,MauaRe99,pass_defended,0,,,,,
player,201710080mia,mia,MauaRe99,sacks,0.0,,,,,
player,201710080mia,mia,MauaRe99,tackles_combined,5,,,,,
player,201710080mia,mia,MauaRe99,tackles_solo,2,,,,,
player,201710080mia,mia,MauaRe99,tackles_assists,3,,,,,
player,201710080mia,mia,MauaRe99,tackles_loss,0,,,,,
player,201710080mia,mia,MauaRe99,qb_hits,0,,,,,
player,201710080mia,mia,MauaRe99,fumbles_rec,0,,,,,
player,201710080mia,mia,MauaRe99,fumbles_rec_yds,0,,,,,
player,201710080mia,mia,MauaRe99,fumbles_rec_td,0,,,,,
player,201710080mia,mia,MauaRe99,fumbles_forced,0,,,,,
player,201710080mia,mia,AlleNa99,def_int,0,,,,,
player,201710080mia,mia,AlleNa99,def_int_yds,0,,,,,
