game,2017,1,20170907,201709070nwe,kan,"Kansas City Chiefs",42,nwe,"New England Patriots",27
player,201709070nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201709070nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201709070nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201709070nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201709070nwe,nwe,MarsCa00,def_int,0,,,,,
player,201709070nwe,nwe,MarsCa00,def_int_yds,0,,,,,
player,201709070nwe,nwe,MarsCa00,def_int_td,0,,,,,
player,201709070nwe,nwe,MarsCa00,def_int_long,0,,,,,
player,201709070nwe,nwe,MarsCa00,pass_defended,0,,,,,
player,201709070nwe,nwe,MarsCa00,sacks,0.0,,,,,
player,201709070nwe,nwe,MarsCa00,tackles_combined,3,,,,,
player,201709070nwe,nwe,MarsCa00,tackles_solo,2,,,,,
player,201709070nwe,nwe,MarsCa00,tackles_assists,1,,,,,
player,201709070nwe,nwe,MarsCa00,tackles_loss,0,,,,,
player,201709070nwe,nwe,MarsCa00,qb_hits,0,,,,,
player,201709070nwe,nwe,MarsCa00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,MarsCa00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,MarsCa00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,MarsCa00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,BranAl99,def_int,0,,,,,
player,201709070nwe,nwe,BranAl99,def_int_yds,0,,,,,
player,201709070nwe,nwe,BranAl99,def_int_td,0,,,,,
player,201709070nwe,nwe,BranAl99,def_int_long,0,,,,,
player,201709070nwe,nwe,BranAl99,pass_defended,0,,,,,
player,201709070nwe,nwe,BranAl99,sacks,0.0,,,,,
player,201709070nwe,nwe,BranAl99,tackles_combined,2,,,,,
player,201709070nwe,nwe,BranAl99,tackles_solo,2,,,,,
player,201709070nwe,nwe,BranAl99,tackles_assists,0,,,,,
player,201709070nwe,nwe,BranAl99,tackles_loss,0,,,,,
player,201709070nwe,nwe,BranAl99,qb_hits,0,,,,,
player,201709070nwe,nwe,BranAl99,fumbles_rec,0,,,,,
player,201709070nwe,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,BranAl99,fumbles_forced,0,,,,,
player,201709070nwe,nwe,HighDo01,def_int,0,,,,,
player,201709070nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201709070nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201709070nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201709070nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201709070nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201709070nwe,nwe,HighDo01,tackles_combined,2,,,,,
player,201709070nwe,nwe,HighDo01,tackles_solo,1,,,,,
player,201709070nwe,nwe,HighDo01,tackles_assists,1,,,,,
player,201709070nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201709070nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201709070nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201709070nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201709070nwe,nwe,BadeJo00,def_int,0,,,,,
player,201709070nwe,nwe,BadeJo00,def_int_yds,0,,,,,
player,201709070nwe,nwe,BadeJo00,def_int_td,0,,,,,
player,201709070nwe,nwe,BadeJo00,def_int_long,0,,,,,
player,201709070nwe,nwe,BadeJo00,pass_defended,0,,,,,
player,201709070nwe,nwe,BadeJo00,sacks,0.0,,,,,
player,201709070nwe,nwe,BadeJo00,tackles_combined,1,,,,,
player,201709070nwe,nwe,BadeJo00,tackles_solo,1,,,,,
player,201709070nwe,nwe,BadeJo00,tackles_assists,0,,,,,
player,201709070nwe,nwe,BadeJo00,tackles_loss,0,,,,,
player,201709070nwe,nwe,BadeJo00,qb_hits,0,,,,,
player,201709070nwe,nwe,BadeJo00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,BadeJo00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,BadeJo00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,BadeJo00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,ButlAd00,def_int,0,,,,,
player,201709070nwe,nwe,ButlAd00,def_int_yds,0,,,,,
player,201709070nwe,nwe,ButlAd00,def_int_td,0,,,,,
player,201709070nwe,nwe,ButlAd00,def_int_long,0,,,,,
player,201709070nwe,nwe,ButlAd00,pass_defended,0,,,,,
player,201709070nwe,nwe,ButlAd00,sacks,0.0,,,,,
player,201709070nwe,nwe,ButlAd00,tackles_combined,1,,,,,
player,201709070nwe,nwe,ButlAd00,tackles_solo,1,,,,,
player,201709070nwe,nwe,ButlAd00,tackles_assists,0,,,,,
player,201709070nwe,nwe,ButlAd00,tackles_loss,0,,,,,
player,201709070nwe,nwe,ButlAd00,qb_hits,0,,,,,
player,201709070nwe,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,CardJo00,def_int,0,,,,,
player,201709070nwe,nwe,CardJo00,def_int_yds,0,,,,,
player,201709070nwe,nwe,CardJo00,def_int_td,0,,,,,
player,201709070nwe,nwe,CardJo00,def_int_long,0,,,,,
player,201709070nwe,nwe,CardJo00,pass_defended,0,,,,,
player,201709070nwe,nwe,CardJo00,sacks,0.0,,,,,
player,201709070nwe,nwe,CardJo00,tackles_combined,1,,,,,
player,201709070nwe,nwe,CardJo00,tackles_solo,0,,,,,
player,201709070nwe,nwe,CardJo00,tackles_assists,1,,,,,
player,201709070nwe,nwe,CardJo00,tackles_loss,0,,,,,
player,201709070nwe,nwe,CardJo00,qb_hits,0,,,,,
player,201709070nwe,nwe,CardJo00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,CardJo00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,CardJo00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,CardJo00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,HarrDa99,def_int,0,,,,,
player,201709070nwe,nwe,HarrDa99,def_int_yds,0,,,,,
player,201709070nwe,nwe,HarrDa99,def_int_td,0,,,,,
player,201709070nwe,nwe,HarrDa99,def_int_long,0,,,,,
player,201709070nwe,nwe,HarrDa99,pass_defended,0,,,,,
player,201709070nwe,nwe,HarrDa99,sacks,0.0,,,,,
player,201709070nwe,nwe,HarrDa99,tackles_combined,1,,,,,
player,201709070nwe,nwe,HarrDa99,tackles_solo,0,,,,,
player,201709070nwe,nwe,HarrDa99,tackles_assists,1,,,,,
player,201709070nwe,nwe,HarrDa99,tackles_loss,0,,,,,
player,201709070nwe,nwe,HarrDa99,qb_hits,0,,,,,
player,201709070nwe,nwe,HarrDa99,fumbles_rec,0,,,,,
player,201709070nwe,nwe,HarrDa99,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,HarrDa99,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,HarrDa99,fumbles_forced,0,,,,,
player,201709070nwe,nwe,JoneJo03,def_int,0,,,,,
player,201709070nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201709070nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201709070nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201709070nwe,nwe,JoneJo03,pass_defended,0,,,,,
player,201709070nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201709070nwe,nwe,JoneJo03,tackles_combined,1,,,,,
player,201709070nwe,nwe,JoneJo03,tackles_solo,1,,,,,
player,201709070nwe,nwe,JoneJo03,tackles_assists,0,,,,,
player,201709070nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201709070nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201709070nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201709070nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201709070nwe,nwe,KingBr02,def_int,0,,,,,
player,201709070nwe,nwe,KingBr02,def_int_yds,0,,,,,
player,201709070nwe,nwe,KingBr02,def_int_td,0,,,,,
player,201709070nwe,nwe,KingBr02,def_int_long,0,,,,,
player,201709070nwe,nwe,KingBr02,pass_defended,0,,,,,
player,201709070nwe,nwe,KingBr02,sacks,0.0,,,,,
player,201709070nwe,nwe,KingBr02,tackles_combined,1,,,,,
player,201709070nwe,nwe,KingBr02,tackles_solo,0,,,,,
player,201709070nwe,nwe,KingBr02,tackles_assists,1,,,,,
player,201709070nwe,nwe,KingBr02,tackles_loss,0,,,,,
player,201709070nwe,nwe,KingBr02,qb_hits,0,,,,,
player,201709070nwe,nwe,KingBr02,fumbles_rec,0,,,,,
player,201709070nwe,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,KingBr02,fumbles_forced,0,,,,,
player,201709070nwe,nwe,RoweEr00,def_int,0,,,,,
player,201709070nwe,nwe,RoweEr00,def_int_yds,0,,,,,
player,201709070nwe,nwe,RoweEr00,def_int_td,0,,,,,
player,201709070nwe,nwe,RoweEr00,def_int_long,0,,,,,
player,201709070nwe,nwe,RoweEr00,pass_defended,0,,,,,
player,201709070nwe,nwe,RoweEr00,sacks,0.0,,,,,
player,201709070nwe,nwe,RoweEr00,tackles_combined,1,,,,,
player,201709070nwe,nwe,RoweEr00,tackles_solo,1,,,,,
player,201709070nwe,nwe,RoweEr00,tackles_assists,0,,,,,
player,201709070nwe,nwe,RoweEr00,tackles_loss,0,,,,,
player,201709070nwe,nwe,RoweEr00,qb_hits,0,,,,,
player,201709070nwe,nwe,RoweEr00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,RoweEr00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,RoweEr00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,RoweEr00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,HarmDu00,def_int,0,,,,,
player,201709070nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201709070nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201709070nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201709070nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201709070nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201709070nwe,nwe,HarmDu00,tackles_combined,0,,,,,
player,201709070nwe,nwe,HarmDu00,tackles_solo,0,,,,,
player,201709070nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201709070nwe,nwe,HarmDu00,tackles_loss,1,,,,,
player,201709070nwe,nwe,HarmDu00,qb_hits,2,,,,,
player,201709070nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201709070nwe,kan,ThomDe05,kick_ret,4,,,,,
player,201709070nwe,kan,ThomDe05,kick_ret_yds,86,,,,,
player,201709070nwe,kan,ThomDe05,kick_ret_yds_per_ret,21.5,,,,,
player,201709070nwe,kan,ThomDe05,kick_ret_td,0,,,,,
player,201709070nwe,kan,ThomDe05,kick_ret_long,31,,,,,
player,201709070nwe,kan,ThomDe05,punt_ret,2,,,,,
player,201709070nwe,kan,ThomDe05,punt_ret_yds,3,,,,,
player,201709070nwe,kan,ThomDe05,punt_ret_yds_per_ret,1.5,,,,,
player,201709070nwe,kan,ThomDe05,punt_ret_td,0,,,,,
player,201709070nwe,kan,ThomDe05,punt_ret_long,3,,,,,
player,201709070nwe,kan,HillTy00,kick_ret,0,,,,,
player,201709070nwe,kan,HillTy00,kick_ret_yds,0,,,,,
player,201709070nwe,kan,HillTy00,kick_ret_yds_per_ret,,,,,,
player,201709070nwe,kan,HillTy00,kick_ret_td,0,,,,,
player,201709070nwe,kan,HillTy00,kick_ret_long,0,,,,,
player,201709070nwe,kan,HillTy00,punt_ret,2,,,,,
player,201709070nwe,kan,HillTy00,punt_ret_yds,7,,,,,
player,201709070nwe,kan,HillTy00,punt_ret_yds_per_ret,3.5,,,,,
player,201709070nwe,kan,HillTy00,punt_ret_td,0,,,,,
player,201709070nwe,kan,HillTy00,punt_ret_long,7,,,,,
player,201709070nwe,nwe,AmenDa00,kick_ret,0,,,,,
player,201709070nwe,nwe,AmenDa00,kick_ret_yds,0,,,,,
player,201709070nwe,nwe,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201709070nwe,nwe,AmenDa00,kick_ret_td,0,,,,,
player,201709070nwe,nwe,AmenDa00,kick_ret_long,0,,,,,
player,201709070nwe,nwe,AmenDa00,punt_ret,1,,,,,
player,201709070nwe,nwe,AmenDa00,punt_ret_yds,8,,,,,
player,201709070nwe,nwe,AmenDa00,punt_ret_yds_per_ret,8.0,,,,,
player,201709070nwe,nwe,AmenDa00,punt_ret_td,0,,,,,
player,201709070nwe,nwe,AmenDa00,punt_ret_long,8,,,,,
player,201709070nwe,nwe,LewiDi00,kick_ret,3,,,,,
player,201709070nwe,nwe,LewiDi00,kick_ret_yds,49,,,,,
player,201709070nwe,nwe,LewiDi00,kick_ret_yds_per_ret,16.3,,,,,
player,201709070nwe,nwe,LewiDi00,kick_ret_td,0,,,,,
player,201709070nwe,nwe,LewiDi00,kick_ret_long,26,,,,,
player,201709070nwe,nwe,LewiDi00,punt_ret,0,,,,,
player,201709070nwe,nwe,LewiDi00,punt_ret_yds,0,,,,,
player,201709070nwe,nwe,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201709070nwe,nwe,LewiDi00,punt_ret_td,0,,,,,
player,201709070nwe,nwe,LewiDi00,punt_ret_long,0,,,,,
player,201709070nwe,kan,SantCa01,xpm,6,,,,,
player,201709070nwe,kan,SantCa01,xpa,6,,,,,
player,201709070nwe,kan,SantCa01,fgm,,,,,,
player,201709070nwe,kan,SantCa01,fga,,,,,,
player,201709070nwe,kan,SantCa01,punt,0,,,,,
player,201709070nwe,kan,SantCa01,punt_yds,0,,,,,
player,201709070nwe,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201709070nwe,kan,SantCa01,punt_long,0,,,,,
player,201709070nwe,kan,ColqDu20,xpm,,,,,,
player,201709070nwe,kan,ColqDu20,xpa,,,,,,
player,201709070nwe,kan,ColqDu20,fgm,,,,,,
player,201709070nwe,kan,ColqDu20,fga,,,,,,
player,201709070nwe,kan,ColqDu20,punt,6,,,,,
player,201709070nwe,kan,ColqDu20,punt_yds,262,,,,,
player,201709070nwe,kan,ColqDu20,punt_yds_per_punt,43.7,,,,,
player,201709070nwe,kan,ColqDu20,punt_long,59,,,,,
player,201709070nwe,nwe,GostSt20,xpm,3,,,,,
player,201709070nwe,nwe,GostSt20,xpa,3,,,,,
player,201709070nwe,nwe,GostSt20,fgm,2,,,,,
player,201709070nwe,nwe,GostSt20,fga,2,,,,,
player,201709070nwe,nwe,GostSt20,punt,0,,,,,
player,201709070nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201709070nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201709070nwe,nwe,GostSt20,punt_long,0,,,,,
player,201709070nwe,nwe,AlleRy01,xpm,,,,,,
player,201709070nwe,nwe,AlleRy01,xpa,,,,,,
player,201709070nwe,nwe,AlleRy01,fgm,,,,,,
player,201709070nwe,nwe,AlleRy01,fga,,,,,,
player,201709070nwe,nwe,AlleRy01,punt,6,,,,,
player,201709070nwe,nwe,AlleRy01,punt_yds,242,,,,,
player,201709070nwe,nwe,AlleRy01,punt_yds_per_punt,40.3,,,,,
player,201709070nwe,nwe,AlleRy01,punt_long,54,,,,,
player,201709070nwe,nwe,CannMa00,pos,T,,,,,
player,201709070nwe,nwe,CannMa00,offense,81,,,,,
player,201709070nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201709070nwe,nwe,CannMa00,defense,0,,,,,
player,201709070nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201709070nwe,nwe,CannMa00,special_teams,5,,,,,
player,201709070nwe,nwe,CannMa00,st_pct,13%,,,,,
player,201709070nwe,nwe,ThunJo00,pos,G,,,,,
player,201709070nwe,nwe,ThunJo00,offense,81,,,,,
player,201709070nwe,nwe,ThunJo00,off_pct,100%,,,,,
player,201709070nwe,nwe,ThunJo00,defense,0,,,,,
player,201709070nwe,nwe,ThunJo00,def_pct,0%,,,,,
player,201709070nwe,nwe,ThunJo00,special_teams,5,,,,,
player,201709070nwe,nwe,ThunJo00,st_pct,13%,,,,,
player,201709070nwe,nwe,SoldNa00,pos,T,,,,,
player,201709070nwe,nwe,SoldNa00,offense,81,,,,,
player,201709070nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201709070nwe,nwe,SoldNa00,defense,0,,,,,
player,201709070nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201709070nwe,nwe,SoldNa00,special_teams,5,,,,,
player,201709070nwe,nwe,SoldNa00,st_pct,13%,,,,,
player,201709070nwe,nwe,MasoSh01,pos,G,,,,,
player,201709070nwe,nwe,MasoSh01,offense,81,,,,,
player,201709070nwe,nwe,MasoSh01,off_pct,100%,,,,,
player,201709070nwe,nwe,MasoSh01,defense,0,,,,,
player,201709070nwe,nwe,MasoSh01,def_pct,0%,,,,,
player,201709070nwe,nwe,MasoSh01,special_teams,5,,,,,
player,201709070nwe,nwe,MasoSh01,st_pct,13%,,,,,
player,201709070nwe,nwe,BradTo00,pos,QB,,,,,
player,201709070nwe,nwe,BradTo00,offense,81,,,,,
player,201709070nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201709070nwe,nwe,BradTo00,defense,0,,,,,
player,201709070nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201709070nwe,nwe,BradTo00,special_teams,0,,,,,
player,201709070nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201709070nwe,nwe,AndrDa00,pos,C,,,,,
player,201709070nwe,nwe,AndrDa00,offense,81,,,,,
player,201709070nwe,nwe,AndrDa00,off_pct,100%,,,,,
player,201709070nwe,nwe,AndrDa00,defense,0,,,,,
player,201709070nwe,nwe,AndrDa00,def_pct,0%,,,,,
player,201709070nwe,nwe,AndrDa00,special_teams,0,,,,,
player,201709070nwe,nwe,AndrDa00,st_pct,0%,,,,,
player,201709070nwe,nwe,GronRo00,pos,TE,,,,,
player,201709070nwe,nwe,GronRo00,offense,78,,,,,
player,201709070nwe,nwe,GronRo00,off_pct,96%,,,,,
player,201709070nwe,nwe,GronRo00,defense,0,,,,,
player,201709070nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201709070nwe,nwe,GronRo00,special_teams,0,,,,,
player,201709070nwe,nwe,GronRo00,st_pct,0%,,,,,
player,201709070nwe,nwe,HogaCh00,pos,WR,,,,,
player,201709070nwe,nwe,HogaCh00,offense,73,,,,,
player,201709070nwe,nwe,HogaCh00,off_pct,90%,,,,,
player,201709070nwe,nwe,HogaCh00,defense,0,,,,,
player,201709070nwe,nwe,HogaCh00,def_pct,0%,,,,,
player,201709070nwe,nwe,HogaCh00,special_teams,1,,,,,
player,201709070nwe,nwe,HogaCh00,st_pct,3%,,,,,
player,201709070nwe,nwe,CookBr00,pos,WR,,,,,
player,201709070nwe,nwe,CookBr00,offense,67,,,,,
player,201709070nwe,nwe,CookBr00,off_pct,83%,,,,,
player,201709070nwe,nwe,CookBr00,defense,0,,,,,
player,201709070nwe,nwe,CookBr00,def_pct,0%,,,,,
player,201709070nwe,nwe,CookBr00,special_teams,0,,,,,
player,201709070nwe,nwe,CookBr00,st_pct,0%,,,,,
player,201709070nwe,nwe,WhitJa02,pos,RB,,,,,
player,201709070nwe,nwe,WhitJa02,offense,43,,,,,
player,201709070nwe,nwe,WhitJa02,off_pct,53%,,,,,
player,201709070nwe,nwe,WhitJa02,defense,0,,,,,
player,201709070nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201709070nwe,nwe,WhitJa02,special_teams,1,,,,,
player,201709070nwe,nwe,WhitJa02,st_pct,3%,,,,,
player,201709070nwe,nwe,AmenDa00,pos,WR,,,,,
player,201709070nwe,nwe,AmenDa00,offense,32,,,,,
player,201709070nwe,nwe,AmenDa00,off_pct,40%,,,,,
player,201709070nwe,nwe,AmenDa00,defense,0,,,,,
player,201709070nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201709070nwe,nwe,AmenDa00,special_teams,7,,,,,
player,201709070nwe,nwe,AmenDa00,st_pct,18%,,,,,
player,201709070nwe,nwe,AlleDw00,pos,TE,,,,,
player,201709070nwe,nwe,AlleDw00,offense,27,,,,,
player,201709070nwe,nwe,AlleDw00,off_pct,33%,,,,,
player,201709070nwe,nwe,AlleDw00,defense,0,,,,,
player,201709070nwe,nwe,AlleDw00,def_pct,0%,,,,,
player,201709070nwe,nwe,AlleDw00,special_teams,9,,,,,
player,201709070nwe,nwe,AlleDw00,st_pct,24%,,,,,
player,201709070nwe,nwe,GillMi00,pos,RB,,,,,
player,201709070nwe,nwe,GillMi00,offense,24,,,,,
player,201709070nwe,nwe,GillMi00,off_pct,30%,,,,,
player,201709070nwe,nwe,GillMi00,defense,0,,,,,
player,201709070nwe,nwe,GillMi00,def_pct,0%,,,,,
player,201709070nwe,nwe,GillMi00,special_teams,0,,,,,
player,201709070nwe,nwe,GillMi00,st_pct,0%,,,,,
player,201709070nwe,nwe,DeveJa00,pos,FB,,,,,
player,201709070nwe,nwe,DeveJa00,offense,19,,,,,
player,201709070nwe,nwe,DeveJa00,off_pct,23%,,,,,
player,201709070nwe,nwe,DeveJa00,defense,0,,,,,
player,201709070nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201709070nwe,nwe,DeveJa00,special_teams,13,,,,,
player,201709070nwe,nwe,DeveJa00,st_pct,34%,,,,,
player,201709070nwe,nwe,DorsPh00,pos,WR,,,,,
player,201709070nwe,nwe,DorsPh00,offense,18,,,,,
player,201709070nwe,nwe,DorsPh00,off_pct,22%,,,,,
player,201709070nwe,nwe,DorsPh00,defense,0,,,,,
player,201709070nwe,nwe,DorsPh00,def_pct,0%,,,,,
player,201709070nwe,nwe,DorsPh00,special_teams,0,,,,,
player,201709070nwe,nwe,DorsPh00,st_pct,0%,,,,,
player,201709070nwe,nwe,BurkRe00,pos,RB,,,,,
player,201709070nwe,nwe,BurkRe00,offense,10,,,,,
player,201709070nwe,nwe,BurkRe00,off_pct,12%,,,,,
player,201709070nwe,nwe,BurkRe00,defense,0,,,,,
player,201709070nwe,nwe,BurkRe00,def_pct,0%,,,,,
player,201709070nwe,nwe,BurkRe00,special_teams,7,,,,,
player,201709070nwe,nwe,BurkRe00,st_pct,18%,,,,,
player,201709070nwe,nwe,WaddLa01,pos,T,,,,,
player,201709070nwe,nwe,WaddLa01,offense,8,,,,,
player,201709070nwe,nwe,WaddLa01,off_pct,10%,,,,,
player,201709070nwe,nwe,WaddLa01,defense,0,,,,,
player,201709070nwe,nwe,WaddLa01,def_pct,0%,,,,,
player,201709070nwe,nwe,WaddLa01,special_teams,5,,,,,
player,201709070nwe,nwe,WaddLa01,st_pct,13%,,,,,
player,201709070nwe,nwe,LewiDi00,pos,RB,,,,,
player,201709070nwe,nwe,LewiDi00,offense,6,,,,,
player,201709070nwe,nwe,LewiDi00,off_pct,7%,,,,,
player,201709070nwe,nwe,LewiDi00,defense,0,,,,,
player,201709070nwe,nwe,LewiDi00,def_pct,0%,,,,,
player,201709070nwe,nwe,LewiDi00,special_teams,7,,,,,
player,201709070nwe,nwe,LewiDi00,st_pct,18%,,,,,
player,201709070nwe,nwe,VanNKy00,pos,LB,,,,,
player,201709070nwe,nwe,VanNKy00,offense,0,,,,,
player,201709070nwe,nwe,VanNKy00,off_pct,0%,,,,,
player,201709070nwe,nwe,VanNKy00,defense,68,,,,,
player,201709070nwe,nwe,VanNKy00,def_pct,100%,,,,,
player,201709070nwe,nwe,VanNKy00,special_teams,14,,,,,
player,201709070nwe,nwe,VanNKy00,st_pct,37%,,,,,
player,201709070nwe,nwe,GilmSt00,pos,CB,,,,,
player,201709070nwe,nwe,GilmSt00,offense,0,,,,,
player,201709070nwe,nwe,GilmSt00,off_pct,0%,,,,,
player,201709070nwe,nwe,GilmSt00,defense,68,,,,,
player,201709070nwe,nwe,GilmSt00,def_pct,100%,,,,,
player,201709070nwe,nwe,GilmSt00,special_teams,9,,,,,
player,201709070nwe,nwe,GilmSt00,st_pct,24%,,,,,
player,201709070nwe,nwe,ButlMa01,pos,CB,,,,,
player,201709070nwe,nwe,ButlMa01,offense,0,,,,,
player,201709070nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201709070nwe,nwe,ButlMa01,defense,68,,,,,
player,201709070nwe,nwe,ButlMa01,def_pct,100%,,,,,
player,201709070nwe,nwe,ButlMa01,special_teams,0,,,,,
player,201709070nwe,nwe,ButlMa01,st_pct,0%,,,,,
player,201709070nwe,nwe,FlowTr00,pos,DE,,,,,
player,201709070nwe,nwe,FlowTr00,offense,0,,,,,
player,201709070nwe,nwe,FlowTr00,off_pct,0%,,,,,
player,201709070nwe,nwe,FlowTr00,defense,68,,,,,
player,201709070nwe,nwe,FlowTr00,def_pct,100%,,,,,
player,201709070nwe,nwe,FlowTr00,special_teams,0,,,,,
player,201709070nwe,nwe,FlowTr00,st_pct,0%,,,,,
player,201709070nwe,nwe,McCoDe99,pos,FS,,,,,
player,201709070nwe,nwe,McCoDe99,offense,0,,,,,
player,201709070nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201709070nwe,nwe,McCoDe99,defense,67,,,,,
player,201709070nwe,nwe,McCoDe99,def_pct,99%,,,,,
player,201709070nwe,nwe,McCoDe99,special_teams,11,,,,,
player,201709070nwe,nwe,McCoDe99,st_pct,29%,,,,,
player,201709070nwe,nwe,HarmDu00,pos,FS,,,,,
player,201709070nwe,nwe,HarmDu00,offense,0,,,,,
player,201709070nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201709070nwe,nwe,HarmDu00,defense,62,,,,,
player,201709070nwe,nwe,HarmDu00,def_pct,91%,,,,,
player,201709070nwe,nwe,HarmDu00,special_teams,2,,,,,
player,201709070nwe,nwe,HarmDu00,st_pct,5%,,,,,
player,201709070nwe,nwe,BrowMa01,pos,DT,,,,,
player,201709070nwe,nwe,BrowMa01,offense,0,,,,,
player,201709070nwe,nwe,BrowMa01,off_pct,0%,,,,,
player,201709070nwe,nwe,BrowMa01,defense,48,,,,,
player,201709070nwe,nwe,BrowMa01,def_pct,71%,,,,,
player,201709070nwe,nwe,BrowMa01,special_teams,6,,,,,
player,201709070nwe,nwe,BrowMa01,st_pct,16%,,,,,
player,201709070nwe,nwe,ChunPa99,pos,SS,,,,,
player,201709070nwe,nwe,ChunPa99,offense,0,,,,,
player,201709070nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201709070nwe,nwe,ChunPa99,defense,45,,,,,
player,201709070nwe,nwe,ChunPa99,def_pct,66%,,,,,
player,201709070nwe,nwe,ChunPa99,special_teams,10,,,,,
player,201709070nwe,nwe,ChunPa99,st_pct,26%,,,,,
player,201709070nwe,nwe,BranAl99,pos,DT,,,,,
