game,2017,6,20171015,201710150htx,cle,"Cleveland Browns",17,htx,"Houston Texans",33
player,201710150htx,cle,McCoJa99,fumbles_rec_td,0,,,,,
player,201710150htx,cle,McCoJa99,fumbles_forced,0,,,,,
player,201710150htx,cle,GarrMy00,def_int,0,,,,,
player,201710150htx,cle,GarrMy00,def_int_yds,0,,,,,
player,201710150htx,cle,GarrMy00,def_int_td,0,,,,,
player,201710150htx,cle,GarrMy00,def_int_long,0,,,,,
player,201710150htx,cle,GarrMy00,pass_defended,0,,,,,
player,201710150htx,cle,GarrMy00,sacks,1.0,,,,,
player,201710150htx,cle,GarrMy00,tackles_combined,5,,,,,
player,201710150htx,cle,GarrMy00,tackles_solo,2,,,,,
player,201710150htx,cle,GarrMy00,tackles_assists,3,,,,,
player,201710150htx,cle,GarrMy00,tackles_loss,2,,,,,
player,201710150htx,cle,GarrMy00,qb_hits,4,,,,,
player,201710150htx,cle,GarrMy00,fumbles_rec,0,,,,,
player,201710150htx,cle,GarrMy00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,GarrMy00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,GarrMy00,fumbles_forced,0,,,,,
player,201710150htx,cle,SchoJo00,def_int,0,,,,,
player,201710150htx,cle,SchoJo00,def_int_yds,0,,,,,
player,201710150htx,cle,SchoJo00,def_int_td,0,,,,,
player,201710150htx,cle,SchoJo00,def_int_long,0,,,,,
player,201710150htx,cle,SchoJo00,pass_defended,0,,,,,
player,201710150htx,cle,SchoJo00,sacks,0.0,,,,,
player,201710150htx,cle,SchoJo00,tackles_combined,13,,,,,
player,201710150htx,cle,SchoJo00,tackles_solo,6,,,,,
player,201710150htx,cle,SchoJo00,tackles_assists,7,,,,,
player,201710150htx,cle,SchoJo00,tackles_loss,0,,,,,
player,201710150htx,cle,SchoJo00,qb_hits,0,,,,,
player,201710150htx,cle,SchoJo00,fumbles_rec,0,,,,,
player,201710150htx,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,SchoJo00,fumbles_forced,0,,,,,
player,201710150htx,cle,KirkCh00,def_int,0,,,,,
player,201710150htx,cle,KirkCh00,def_int_yds,0,,,,,
player,201710150htx,cle,KirkCh00,def_int_td,0,,,,,
player,201710150htx,cle,KirkCh00,def_int_long,0,,,,,
player,201710150htx,cle,KirkCh00,pass_defended,1,,,,,
player,201710150htx,cle,KirkCh00,sacks,0.0,,,,,
player,201710150htx,cle,KirkCh00,tackles_combined,10,,,,,
player,201710150htx,cle,KirkCh00,tackles_solo,5,,,,,
player,201710150htx,cle,KirkCh00,tackles_assists,5,,,,,
player,201710150htx,cle,KirkCh00,tackles_loss,0,,,,,
player,201710150htx,cle,KirkCh00,qb_hits,1,,,,,
player,201710150htx,cle,KirkCh00,fumbles_rec,0,,,,,
player,201710150htx,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,KirkCh00,fumbles_forced,0,,,,,
player,201710150htx,cle,CollJa00,def_int,0,,,,,
player,201710150htx,cle,CollJa00,def_int_yds,0,,,,,
player,201710150htx,cle,CollJa00,def_int_td,0,,,,,
player,201710150htx,cle,CollJa00,def_int_long,0,,,,,
player,201710150htx,cle,CollJa00,pass_defended,1,,,,,
player,201710150htx,cle,CollJa00,sacks,0.0,,,,,
player,201710150htx,cle,CollJa00,tackles_combined,8,,,,,
player,201710150htx,cle,CollJa00,tackles_solo,3,,,,,
player,201710150htx,cle,CollJa00,tackles_assists,5,,,,,
player,201710150htx,cle,CollJa00,tackles_loss,0,,,,,
player,201710150htx,cle,CollJa00,qb_hits,0,,,,,
player,201710150htx,cle,CollJa00,fumbles_rec,0,,,,,
player,201710150htx,cle,CollJa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,CollJa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,CollJa00,fumbles_forced,0,,,,,
player,201710150htx,cle,PeppJa00,def_int,0,,,,,
player,201710150htx,cle,PeppJa00,def_int_yds,0,,,,,
player,201710150htx,cle,PeppJa00,def_int_td,0,,,,,
player,201710150htx,cle,PeppJa00,def_int_long,0,,,,,
player,201710150htx,cle,PeppJa00,pass_defended,0,,,,,
player,201710150htx,cle,PeppJa00,sacks,0.0,,,,,
player,201710150htx,cle,PeppJa00,tackles_combined,6,,,,,
player,201710150htx,cle,PeppJa00,tackles_solo,5,,,,,
player,201710150htx,cle,PeppJa00,tackles_assists,1,,,,,
player,201710150htx,cle,PeppJa00,tackles_loss,0,,,,,
player,201710150htx,cle,PeppJa00,qb_hits,0,,,,,
player,201710150htx,cle,PeppJa00,fumbles_rec,0,,,,,
player,201710150htx,cle,PeppJa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,PeppJa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,PeppJa00,fumbles_forced,0,,,,,
player,201710150htx,cle,BoddBr01,def_int,0,,,,,
player,201710150htx,cle,BoddBr01,def_int_yds,0,,,,,
player,201710150htx,cle,BoddBr01,def_int_td,0,,,,,
player,201710150htx,cle,BoddBr01,def_int_long,0,,,,,
player,201710150htx,cle,BoddBr01,pass_defended,0,,,,,
player,201710150htx,cle,BoddBr01,sacks,0.0,,,,,
player,201710150htx,cle,BoddBr01,tackles_combined,5,,,,,
player,201710150htx,cle,BoddBr01,tackles_solo,1,,,,,
player,201710150htx,cle,BoddBr01,tackles_assists,4,,,,,
player,201710150htx,cle,BoddBr01,tackles_loss,0,,,,,
player,201710150htx,cle,BoddBr01,qb_hits,1,,,,,
player,201710150htx,cle,BoddBr01,fumbles_rec,0,,,,,
player,201710150htx,cle,BoddBr01,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,BoddBr01,fumbles_rec_td,0,,,,,
player,201710150htx,cle,BoddBr01,fumbles_forced,0,,,,,
player,201710150htx,cle,KindDe00,def_int,0,,,,,
player,201710150htx,cle,KindDe00,def_int_yds,0,,,,,
player,201710150htx,cle,KindDe00,def_int_td,0,,,,,
player,201710150htx,cle,KindDe00,def_int_long,0,,,,,
player,201710150htx,cle,KindDe00,pass_defended,0,,,,,
player,201710150htx,cle,KindDe00,sacks,0.0,,,,,
player,201710150htx,cle,KindDe00,tackles_combined,3,,,,,
player,201710150htx,cle,KindDe00,tackles_solo,3,,,,,
player,201710150htx,cle,KindDe00,tackles_assists,0,,,,,
player,201710150htx,cle,KindDe00,tackles_loss,1,,,,,
player,201710150htx,cle,KindDe00,qb_hits,0,,,,,
player,201710150htx,cle,KindDe00,fumbles_rec,0,,,,,
player,201710150htx,cle,KindDe00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,KindDe00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,KindDe00,fumbles_forced,0,,,,,
player,201710150htx,cle,NassCa00,def_int,0,,,,,
player,201710150htx,cle,NassCa00,def_int_yds,0,,,,,
player,201710150htx,cle,NassCa00,def_int_td,0,,,,,
player,201710150htx,cle,NassCa00,def_int_long,0,,,,,
player,201710150htx,cle,NassCa00,pass_defended,0,,,,,
player,201710150htx,cle,NassCa00,sacks,0.0,,,,,
player,201710150htx,cle,NassCa00,tackles_combined,3,,,,,
player,201710150htx,cle,NassCa00,tackles_solo,1,,,,,
player,201710150htx,cle,NassCa00,tackles_assists,2,,,,,
player,201710150htx,cle,NassCa00,tackles_loss,0,,,,,
player,201710150htx,cle,NassCa00,qb_hits,1,,,,,
player,201710150htx,cle,NassCa00,fumbles_rec,0,,,,,
player,201710150htx,cle,NassCa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,NassCa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,NassCa00,fumbles_forced,0,,,,,
player,201710150htx,cle,ShelDa01,def_int,0,,,,,
player,201710150htx,cle,ShelDa01,def_int_yds,0,,,,,
player,201710150htx,cle,ShelDa01,def_int_td,0,,,,,
player,201710150htx,cle,ShelDa01,def_int_long,0,,,,,
player,201710150htx,cle,ShelDa01,pass_defended,0,,,,,
player,201710150htx,cle,ShelDa01,sacks,0.0,,,,,
player,201710150htx,cle,ShelDa01,tackles_combined,3,,,,,
player,201710150htx,cle,ShelDa01,tackles_solo,2,,,,,
player,201710150htx,cle,ShelDa01,tackles_assists,1,,,,,
player,201710150htx,cle,ShelDa01,tackles_loss,1,,,,,
player,201710150htx,cle,ShelDa01,qb_hits,0,,,,,
player,201710150htx,cle,ShelDa01,fumbles_rec,0,,,,,
player,201710150htx,cle,ShelDa01,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,ShelDa01,fumbles_rec_td,0,,,,,
player,201710150htx,cle,ShelDa01,fumbles_forced,0,,,,,
player,201710150htx,cle,BranCa00,def_int,0,,,,,
player,201710150htx,cle,BranCa00,def_int_yds,0,,,,,
player,201710150htx,cle,BranCa00,def_int_td,0,,,,,
player,201710150htx,cle,BranCa00,def_int_long,0,,,,,
player,201710150htx,cle,BranCa00,pass_defended,0,,,,,
player,201710150htx,cle,BranCa00,sacks,0.0,,,,,
player,201710150htx,cle,BranCa00,tackles_combined,2,,,,,
player,201710150htx,cle,BranCa00,tackles_solo,1,,,,,
player,201710150htx,cle,BranCa00,tackles_assists,1,,,,,
player,201710150htx,cle,BranCa00,tackles_loss,0,,,,,
player,201710150htx,cle,BranCa00,qb_hits,0,,,,,
player,201710150htx,cle,BranCa00,fumbles_rec,0,,,,,
player,201710150htx,cle,BranCa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,BranCa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,BranCa00,fumbles_forced,0,,,,,
player,201710150htx,cle,MedeJa00,def_int,0,,,,,
player,201710150htx,cle,MedeJa00,def_int_yds,0,,,,,
player,201710150htx,cle,MedeJa00,def_int_td,0,,,,,
player,201710150htx,cle,MedeJa00,def_int_long,0,,,,,
player,201710150htx,cle,MedeJa00,pass_defended,0,,,,,
player,201710150htx,cle,MedeJa00,sacks,0.0,,,,,
player,201710150htx,cle,MedeJa00,tackles_combined,2,,,,,
player,201710150htx,cle,MedeJa00,tackles_solo,2,,,,,
player,201710150htx,cle,MedeJa00,tackles_assists,0,,,,,
player,201710150htx,cle,MedeJa00,tackles_loss,0,,,,,
player,201710150htx,cle,MedeJa00,qb_hits,0,,,,,
player,201710150htx,cle,MedeJa00,fumbles_rec,0,,,,,
player,201710150htx,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,MedeJa00,fumbles_forced,0,,,,,
player,201710150htx,cle,OgbaEm00,def_int,0,,,,,
player,201710150htx,cle,OgbaEm00,def_int_yds,0,,,,,
player,201710150htx,cle,OgbaEm00,def_int_td,0,,,,,
player,201710150htx,cle,OgbaEm00,def_int_long,0,,,,,
player,201710150htx,cle,OgbaEm00,pass_defended,1,,,,,
player,201710150htx,cle,OgbaEm00,sacks,0.0,,,,,
player,201710150htx,cle,OgbaEm00,tackles_combined,2,,,,,
player,201710150htx,cle,OgbaEm00,tackles_solo,1,,,,,
player,201710150htx,cle,OgbaEm00,tackles_assists,1,,,,,
player,201710150htx,cle,OgbaEm00,tackles_loss,0,,,,,
player,201710150htx,cle,OgbaEm00,qb_hits,0,,,,,
player,201710150htx,cle,OgbaEm00,fumbles_rec,0,,,,,
player,201710150htx,cle,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,OgbaEm00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,OgbaEm00,fumbles_forced,0,,,,,
player,201710150htx,cle,TaylJa01,def_int,0,,,,,
player,201710150htx,cle,TaylJa01,def_int_yds,0,,,,,
player,201710150htx,cle,TaylJa01,def_int_td,0,,,,,
player,201710150htx,cle,TaylJa01,def_int_long,0,,,,,
player,201710150htx,cle,TaylJa01,pass_defended,1,,,,,
player,201710150htx,cle,TaylJa01,sacks,0.0,,,,,
player,201710150htx,cle,TaylJa01,tackles_combined,2,,,,,
player,201710150htx,cle,TaylJa01,tackles_solo,1,,,,,
player,201710150htx,cle,TaylJa01,tackles_assists,1,,,,,
player,201710150htx,cle,TaylJa01,tackles_loss,0,,,,,
player,201710150htx,cle,TaylJa01,qb_hits,0,,,,,
player,201710150htx,cle,TaylJa01,fumbles_rec,0,,,,,
player,201710150htx,cle,TaylJa01,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,TaylJa01,fumbles_rec_td,0,,,,,
player,201710150htx,cle,TaylJa01,fumbles_forced,0,,,,,
player,201710150htx,cle,BellB.00,def_int,0,,,,,
player,201710150htx,cle,BellB.00,def_int_yds,0,,,,,
player,201710150htx,cle,BellB.00,def_int_td,0,,,,,
player,201710150htx,cle,BellB.00,def_int_long,0,,,,,
player,201710150htx,cle,BellB.00,pass_defended,0,,,,,
player,201710150htx,cle,BellB.00,sacks,0.0,,,,,
player,201710150htx,cle,BellB.00,tackles_combined,1,,,,,
player,201710150htx,cle,BellB.00,tackles_solo,0,,,,,
player,201710150htx,cle,BellB.00,tackles_assists,1,,,,,
player,201710150htx,cle,BellB.00,tackles_loss,0,,,,,
player,201710150htx,cle,BellB.00,qb_hits,0,,,,,
player,201710150htx,cle,BellB.00,fumbles_rec,0,,,,,
player,201710150htx,cle,BellB.00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,BellB.00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,BellB.00,fumbles_forced,0,,,,,
player,201710150htx,cle,CampIb00,def_int,0,,,,,
player,201710150htx,cle,CampIb00,def_int_yds,0,,,,,
player,201710150htx,cle,CampIb00,def_int_td,0,,,,,
player,201710150htx,cle,CampIb00,def_int_long,0,,,,,
player,201710150htx,cle,CampIb00,pass_defended,0,,,,,
player,201710150htx,cle,CampIb00,sacks,0.0,,,,,
player,201710150htx,cle,CampIb00,tackles_combined,1,,,,,
player,201710150htx,cle,CampIb00,tackles_solo,0,,,,,
player,201710150htx,cle,CampIb00,tackles_assists,1,,,,,
player,201710150htx,cle,CampIb00,tackles_loss,0,,,,,
player,201710150htx,cle,CampIb00,qb_hits,0,,,,,
player,201710150htx,cle,CampIb00,fumbles_rec,0,,,,,
player,201710150htx,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,CampIb00,fumbles_forced,0,,,,,
player,201710150htx,cle,ColeTr01,def_int,0,,,,,
player,201710150htx,cle,ColeTr01,def_int_yds,0,,,,,
player,201710150htx,cle,ColeTr01,def_int_td,0,,,,,
player,201710150htx,cle,ColeTr01,def_int_long,0,,,,,
player,201710150htx,cle,ColeTr01,pass_defended,0,,,,,
player,201710150htx,cle,ColeTr01,sacks,0.0,,,,,
player,201710150htx,cle,ColeTr01,tackles_combined,1,,,,,
player,201710150htx,cle,ColeTr01,tackles_solo,1,,,,,
player,201710150htx,cle,ColeTr01,tackles_assists,0,,,,,
player,201710150htx,cle,ColeTr01,tackles_loss,1,,,,,
player,201710150htx,cle,ColeTr01,qb_hits,0,,,,,
player,201710150htx,cle,ColeTr01,fumbles_rec,0,,,,,
player,201710150htx,cle,ColeTr01,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,ColeTr01,fumbles_rec_td,0,,,,,
player,201710150htx,cle,ColeTr01,fumbles_forced,0,,,,,
player,201710150htx,cle,DayeMa00,def_int,0,,,,,
player,201710150htx,cle,DayeMa00,def_int_yds,0,,,,,
player,201710150htx,cle,DayeMa00,def_int_td,0,,,,,
player,201710150htx,cle,DayeMa00,def_int_long,0,,,,,
player,201710150htx,cle,DayeMa00,pass_defended,0,,,,,
player,201710150htx,cle,DayeMa00,sacks,0.0,,,,,
player,201710150htx,cle,DayeMa00,tackles_combined,1,,,,,
player,201710150htx,cle,DayeMa00,tackles_solo,1,,,,,
player,201710150htx,cle,DayeMa00,tackles_assists,0,,,,,
player,201710150htx,cle,DayeMa00,tackles_loss,0,,,,,
player,201710150htx,cle,DayeMa00,qb_hits,0,,,,,
player,201710150htx,cle,DayeMa00,fumbles_rec,0,,,,,
player,201710150htx,cle,DayeMa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,DayeMa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,DayeMa00,fumbles_forced,0,,,,,
player,201710150htx,cle,HughCh01,def_int,0,,,,,
player,201710150htx,cle,HughCh01,def_int_yds,0,,,,,
player,201710150htx,cle,HughCh01,def_int_td,0,,,,,
player,201710150htx,cle,HughCh01,def_int_long,0,,,,,
player,201710150htx,cle,HughCh01,pass_defended,0,,,,,
player,201710150htx,cle,HughCh01,sacks,0.0,,,,,
player,201710150htx,cle,HughCh01,tackles_combined,1,,,,,
player,201710150htx,cle,HughCh01,tackles_solo,0,,,,,
player,201710150htx,cle,HughCh01,tackles_assists,1,,,,,
player,201710150htx,cle,HughCh01,tackles_loss,0,,,,,
player,201710150htx,cle,HughCh01,qb_hits,0,,,,,
player,201710150htx,cle,HughCh01,fumbles_rec,0,,,,,
player,201710150htx,cle,HughCh01,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,HughCh01,fumbles_rec_td,0,,,,,
player,201710150htx,cle,HughCh01,fumbles_forced,0,,,,,
player,201710150htx,cle,JordMi00,def_int,0,,,,,
player,201710150htx,cle,JordMi00,def_int_yds,0,,,,,
player,201710150htx,cle,JordMi00,def_int_td,0,,,,,
player,201710150htx,cle,JordMi00,def_int_long,0,,,,,
player,201710150htx,cle,JordMi00,pass_defended,0,,,,,
player,201710150htx,cle,JordMi00,sacks,0.0,,,,,
player,201710150htx,cle,JordMi00,tackles_combined,1,,,,,
player,201710150htx,cle,JordMi00,tackles_solo,1,,,,,
player,201710150htx,cle,JordMi00,tackles_assists,0,,,,,
player,201710150htx,cle,JordMi00,tackles_loss,0,,,,,
player,201710150htx,cle,JordMi00,qb_hits,0,,,,,
player,201710150htx,cle,JordMi00,fumbles_rec,0,,,,,
player,201710150htx,cle,JordMi00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,JordMi00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,JordMi00,fumbles_forced,0,,,,,
player,201710150htx,cle,KingDe00,def_int,0,,,,,
player,201710150htx,cle,KingDe00,def_int_yds,0,,,,,
player,201710150htx,cle,KingDe00,def_int_td,0,,,,,
player,201710150htx,cle,KingDe00,def_int_long,0,,,,,
player,201710150htx,cle,KingDe00,pass_defended,0,,,,,
player,201710150htx,cle,KingDe00,sacks,0.0,,,,,
player,201710150htx,cle,KingDe00,tackles_combined,1,,,,,
player,201710150htx,cle,KingDe00,tackles_solo,1,,,,,
player,201710150htx,cle,KingDe00,tackles_assists,0,,,,,
player,201710150htx,cle,KingDe00,tackles_loss,0,,,,,
player,201710150htx,cle,KingDe00,qb_hits,0,,,,,
player,201710150htx,cle,KingDe00,fumbles_rec,0,,,,,
player,201710150htx,cle,KingDe00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,KingDe00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,KingDe00,fumbles_forced,0,,,,,
player,201710150htx,cle,OgunLa00,def_int,0,,,,,
player,201710150htx,cle,OgunLa00,def_int_yds,0,,,,,
player,201710150htx,cle,OgunLa00,def_int_td,0,,,,,
player,201710150htx,cle,OgunLa00,def_int_long,0,,,,,
player,201710150htx,cle,OgunLa00,pass_defended,0,,,,,
player,201710150htx,cle,OgunLa00,sacks,0.0,,,,,
player,201710150htx,cle,OgunLa00,tackles_combined,1,,,,,
player,201710150htx,cle,OgunLa00,tackles_solo,1,,,,,
player,201710150htx,cle,OgunLa00,tackles_assists,0,,,,,
player,201710150htx,cle,OgunLa00,tackles_loss,0,,,,,
player,201710150htx,cle,OgunLa00,qb_hits,0,,,,,
player,201710150htx,cle,OgunLa00,fumbles_rec,0,,,,,
player,201710150htx,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,OgunLa00,fumbles_forced,0,,,,,
player,201710150htx,cle,OrchNa00,def_int,0,,,,,
player,201710150htx,cle,OrchNa00,def_int_yds,0,,,,,
player,201710150htx,cle,OrchNa00,def_int_td,0,,,,,
player,201710150htx,cle,OrchNa00,def_int_long,0,,,,,
player,201710150htx,cle,OrchNa00,pass_defended,0,,,,,
player,201710150htx,cle,OrchNa00,sacks,0.0,,,,,
player,201710150htx,cle,OrchNa00,tackles_combined,1,,,,,
player,201710150htx,cle,OrchNa00,tackles_solo,0,,,,,
player,201710150htx,cle,OrchNa00,tackles_assists,1,,,,,
player,201710150htx,cle,OrchNa00,tackles_loss,0,,,,,
player,201710150htx,cle,OrchNa00,qb_hits,0,,,,,
player,201710150htx,cle,OrchNa00,fumbles_rec,0,,,,,
player,201710150htx,cle,OrchNa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,OrchNa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,OrchNa00,fumbles_forced,0,,,,,
player,201710150htx,cle,VitaDa00,def_int,0,,,,,
player,201710150htx,cle,VitaDa00,def_int_yds,0,,,,,
player,201710150htx,cle,VitaDa00,def_int_td,0,,,,,
player,201710150htx,cle,VitaDa00,def_int_long,0,,,,,
player,201710150htx,cle,VitaDa00,pass_defended,0,,,,,
player,201710150htx,cle,VitaDa00,sacks,0.0,,,,,
player,201710150htx,cle,VitaDa00,tackles_combined,1,,,,,
player,201710150htx,cle,VitaDa00,tackles_solo,1,,,,,
player,201710150htx,cle,VitaDa00,tackles_assists,0,,,,,
player,201710150htx,cle,VitaDa00,tackles_loss,0,,,,,
player,201710150htx,cle,VitaDa00,qb_hits,0,,,,,
player,201710150htx,cle,VitaDa00,fumbles_rec,0,,,,,
player,201710150htx,cle,VitaDa00,fumbles_rec_yds,0,,,,,
player,201710150htx,cle,VitaDa00,fumbles_rec_td,0,,,,,
player,201710150htx,cle,VitaDa00,fumbles_forced,0,,,,,
player,201710150htx,htx,JoseJo20,def_int,2,,,,,
player,201710150htx,htx,JoseJo20,def_int_yds,85,,,,,
player,201710150htx,htx,JoseJo20,def_int_td,1,,,,,
player,201710150htx,htx,JoseJo20,def_int_long,82,,,,,
player,201710150htx,htx,JoseJo20,pass_defended,3,,,,,
player,201710150htx,htx,JoseJo20,sacks,0.0,,,,,
player,201710150htx,htx,JoseJo20,tackles_combined,3,,,,,
player,201710150htx,htx,JoseJo20,tackles_solo,2,,,,,
player,201710150htx,htx,JoseJo20,tackles_assists,1,,,,,
player,201710150htx,htx,JoseJo20,tackles_loss,1,,,,,
player,201710150htx,htx,JoseJo20,qb_hits,0,,,,,
player,201710150htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201710150htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201710150htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201710150htx,htx,ColeDy00,def_int,1,,,,,
player,201710150htx,htx,ColeDy00,def_int_yds,3,,,,,
player,201710150htx,htx,ColeDy00,def_int_td,0,,,,,
player,201710150htx,htx,ColeDy00,def_int_long,3,,,,,
player,201710150htx,htx,ColeDy00,pass_defended,1,,,,,
player,201710150htx,htx,ColeDy00,sacks,0.0,,,,,
player,201710150htx,htx,ColeDy00,tackles_combined,2,,,,,
player,201710150htx,htx,ColeDy00,tackles_solo,2,,,,,
player,201710150htx,htx,ColeDy00,tackles_assists,0,,,,,
player,201710150htx,htx,ColeDy00,tackles_loss,1,,,,,
player,201710150htx,htx,ColeDy00,qb_hits,0,,,,,
player,201710150htx,htx,ColeDy00,fumbles_rec,0,,,,,
player,201710150htx,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,ColeDy00,fumbles_forced,0,,,,,
player,201710150htx,htx,DrumKu01,def_int,0,,,,,
player,201710150htx,htx,DrumKu01,def_int_yds,0,,,,,
player,201710150htx,htx,DrumKu01,def_int_td,0,,,,,
player,201710150htx,htx,DrumKu01,def_int_long,0,,,,,
player,201710150htx,htx,DrumKu01,pass_defended,0,,,,,
player,201710150htx,htx,DrumKu01,sacks,1.0,,,,,
player,201710150htx,htx,DrumKu01,tackles_combined,5,,,,,
player,201710150htx,htx,DrumKu01,tackles_solo,5,,,,,
player,201710150htx,htx,DrumKu01,tackles_assists,0,,,,,
player,201710150htx,htx,DrumKu01,tackles_loss,1,,,,,
player,201710150htx,htx,DrumKu01,qb_hits,1,,,,,
player,201710150htx,htx,DrumKu01,fumbles_rec,0,,,,,
player,201710150htx,htx,DrumKu01,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,DrumKu01,fumbles_rec_td,0,,,,,
player,201710150htx,htx,DrumKu01,fumbles_forced,0,,,,,
player,201710150htx,htx,ReadD.00,def_int,0,,,,,
player,201710150htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201710150htx,htx,ReadD.00,def_int_td,0,,,,,
player,201710150htx,htx,ReadD.00,def_int_long,0,,,,,
player,201710150htx,htx,ReadD.00,pass_defended,0,,,,,
player,201710150htx,htx,ReadD.00,sacks,1.0,,,,,
player,201710150htx,htx,ReadD.00,tackles_combined,5,,,,,
player,201710150htx,htx,ReadD.00,tackles_solo,3,,,,,
player,201710150htx,htx,ReadD.00,tackles_assists,2,,,,,
player,201710150htx,htx,ReadD.00,tackles_loss,2,,,,,
player,201710150htx,htx,ReadD.00,qb_hits,2,,,,,
player,201710150htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201710150htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201710150htx,htx,HousLa99,def_int,0,,,,,
player,201710150htx,htx,HousLa99,def_int_yds,0,,,,,
player,201710150htx,htx,HousLa99,def_int_td,0,,,,,
player,201710150htx,htx,HousLa99,def_int_long,0,,,,,
player,201710150htx,htx,HousLa99,pass_defended,0,,,,,
player,201710150htx,htx,HousLa99,sacks,1.0,,,,,
player,201710150htx,htx,HousLa99,tackles_combined,1,,,,,
player,201710150htx,htx,HousLa99,tackles_solo,1,,,,,
player,201710150htx,htx,HousLa99,tackles_assists,0,,,,,
player,201710150htx,htx,HousLa99,tackles_loss,0,,,,,
player,201710150htx,htx,HousLa99,qb_hits,1,,,,,
player,201710150htx,htx,HousLa99,fumbles_rec,0,,,,,
player,201710150htx,htx,HousLa99,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,HousLa99,fumbles_rec_td,0,,,,,
player,201710150htx,htx,HousLa99,fumbles_forced,1,,,,,
player,201710150htx,htx,KamaUf00,def_int,0,,,,,
player,201710150htx,htx,KamaUf00,def_int_yds,0,,,,,
player,201710150htx,htx,KamaUf00,def_int_td,0,,,,,
player,201710150htx,htx,KamaUf00,def_int_long,0,,,,,
player,201710150htx,htx,KamaUf00,pass_defended,0,,,,,
player,201710150htx,htx,KamaUf00,sacks,1.0,,,,,
player,201710150htx,htx,KamaUf00,tackles_combined,1,,,,,
player,201710150htx,htx,KamaUf00,tackles_solo,1,,,,,
player,201710150htx,htx,KamaUf00,tackles_assists,0,,,,,
player,201710150htx,htx,KamaUf00,tackles_loss,1,,,,,
player,201710150htx,htx,KamaUf00,qb_hits,1,,,,,
player,201710150htx,htx,KamaUf00,fumbles_rec,0,,,,,
player,201710150htx,htx,KamaUf00,fumbles_rec_yds,0,,,,,
player,201710150htx,htx,KamaUf00,fumbles_rec_td,0,,,,,
player,201710150htx,htx,KamaUf00,fumbles_forced,0,,,,,
player,201710150htx,htx,McKiBe00,def_int,0,,,,,
player,201710150htx,htx,McKiBe00,def_int_yds,0,,,,,
