game,2017,3,20170924,201709240sdg,kan,"Kansas City Chiefs",24,sdg,"Los Angeles Chargers",10
player,201709240sdg,kan,HousJu00,def_int_long,0,,,,,
player,201709240sdg,kan,HousJu00,pass_defended,2,,,,,
player,201709240sdg,kan,HousJu00,sacks,1.0,,,,,
player,201709240sdg,kan,HousJu00,tackles_combined,6,,,,,
player,201709240sdg,kan,HousJu00,tackles_solo,4,,,,,
player,201709240sdg,kan,HousJu00,tackles_assists,2,,,,,
player,201709240sdg,kan,HousJu00,tackles_loss,1,,,,,
player,201709240sdg,kan,HousJu00,qb_hits,2,,,,,
player,201709240sdg,kan,HousJu00,fumbles_rec,0,,,,,
player,201709240sdg,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,HousJu00,fumbles_forced,0,,,,,
player,201709240sdg,kan,BailAl00,def_int,0,,,,,
player,201709240sdg,kan,BailAl00,def_int_yds,0,,,,,
player,201709240sdg,kan,BailAl00,def_int_td,0,,,,,
player,201709240sdg,kan,BailAl00,def_int_long,0,,,,,
player,201709240sdg,kan,BailAl00,pass_defended,0,,,,,
player,201709240sdg,kan,BailAl00,sacks,1.0,,,,,
player,201709240sdg,kan,BailAl00,tackles_combined,4,,,,,
player,201709240sdg,kan,BailAl00,tackles_solo,2,,,,,
player,201709240sdg,kan,BailAl00,tackles_assists,2,,,,,
player,201709240sdg,kan,BailAl00,tackles_loss,0,,,,,
player,201709240sdg,kan,BailAl00,qb_hits,0,,,,,
player,201709240sdg,kan,BailAl00,fumbles_rec,0,,,,,
player,201709240sdg,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,BailAl00,fumbles_forced,0,,,,,
player,201709240sdg,kan,SoreDa01,def_int,0,,,,,
player,201709240sdg,kan,SoreDa01,def_int_yds,0,,,,,
player,201709240sdg,kan,SoreDa01,def_int_td,0,,,,,
player,201709240sdg,kan,SoreDa01,def_int_long,0,,,,,
player,201709240sdg,kan,SoreDa01,pass_defended,1,,,,,
player,201709240sdg,kan,SoreDa01,sacks,0.0,,,,,
player,201709240sdg,kan,SoreDa01,tackles_combined,8,,,,,
player,201709240sdg,kan,SoreDa01,tackles_solo,6,,,,,
player,201709240sdg,kan,SoreDa01,tackles_assists,2,,,,,
player,201709240sdg,kan,SoreDa01,tackles_loss,0,,,,,
player,201709240sdg,kan,SoreDa01,qb_hits,0,,,,,
player,201709240sdg,kan,SoreDa01,fumbles_rec,0,,,,,
player,201709240sdg,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,SoreDa01,fumbles_forced,0,,,,,
player,201709240sdg,kan,GainPh00,def_int,0,,,,,
player,201709240sdg,kan,GainPh00,def_int_yds,0,,,,,
player,201709240sdg,kan,GainPh00,def_int_td,0,,,,,
player,201709240sdg,kan,GainPh00,def_int_long,0,,,,,
player,201709240sdg,kan,GainPh00,pass_defended,0,,,,,
player,201709240sdg,kan,GainPh00,sacks,0.0,,,,,
player,201709240sdg,kan,GainPh00,tackles_combined,5,,,,,
player,201709240sdg,kan,GainPh00,tackles_solo,3,,,,,
player,201709240sdg,kan,GainPh00,tackles_assists,2,,,,,
player,201709240sdg,kan,GainPh00,tackles_loss,1,,,,,
player,201709240sdg,kan,GainPh00,qb_hits,0,,,,,
player,201709240sdg,kan,GainPh00,fumbles_rec,0,,,,,
player,201709240sdg,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,GainPh00,fumbles_forced,0,,,,,
player,201709240sdg,kan,JohnDe25,def_int,0,,,,,
player,201709240sdg,kan,JohnDe25,def_int_yds,0,,,,,
player,201709240sdg,kan,JohnDe25,def_int_td,0,,,,,
player,201709240sdg,kan,JohnDe25,def_int_long,0,,,,,
player,201709240sdg,kan,JohnDe25,pass_defended,0,,,,,
player,201709240sdg,kan,JohnDe25,sacks,0.0,,,,,
player,201709240sdg,kan,JohnDe25,tackles_combined,4,,,,,
player,201709240sdg,kan,JohnDe25,tackles_solo,4,,,,,
player,201709240sdg,kan,JohnDe25,tackles_assists,0,,,,,
player,201709240sdg,kan,JohnDe25,tackles_loss,1,,,,,
player,201709240sdg,kan,JohnDe25,qb_hits,0,,,,,
player,201709240sdg,kan,JohnDe25,fumbles_rec,0,,,,,
player,201709240sdg,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,JohnDe25,fumbles_forced,0,,,,,
player,201709240sdg,kan,JoneCh09,def_int,0,,,,,
player,201709240sdg,kan,JoneCh09,def_int_yds,0,,,,,
player,201709240sdg,kan,JoneCh09,def_int_td,0,,,,,
player,201709240sdg,kan,JoneCh09,def_int_long,0,,,,,
player,201709240sdg,kan,JoneCh09,pass_defended,0,,,,,
player,201709240sdg,kan,JoneCh09,sacks,0.0,,,,,
player,201709240sdg,kan,JoneCh09,tackles_combined,3,,,,,
player,201709240sdg,kan,JoneCh09,tackles_solo,2,,,,,
player,201709240sdg,kan,JoneCh09,tackles_assists,1,,,,,
player,201709240sdg,kan,JoneCh09,tackles_loss,1,,,,,
player,201709240sdg,kan,JoneCh09,qb_hits,2,,,,,
player,201709240sdg,kan,JoneCh09,fumbles_rec,0,,,,,
player,201709240sdg,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,JoneCh09,fumbles_forced,0,,,,,
player,201709240sdg,kan,MurrEr00,def_int,0,,,,,
player,201709240sdg,kan,MurrEr00,def_int_yds,0,,,,,
player,201709240sdg,kan,MurrEr00,def_int_td,0,,,,,
player,201709240sdg,kan,MurrEr00,def_int_long,0,,,,,
player,201709240sdg,kan,MurrEr00,pass_defended,0,,,,,
player,201709240sdg,kan,MurrEr00,sacks,0.0,,,,,
player,201709240sdg,kan,MurrEr00,tackles_combined,3,,,,,
player,201709240sdg,kan,MurrEr00,tackles_solo,3,,,,,
player,201709240sdg,kan,MurrEr00,tackles_assists,0,,,,,
player,201709240sdg,kan,MurrEr00,tackles_loss,0,,,,,
player,201709240sdg,kan,MurrEr00,qb_hits,0,,,,,
player,201709240sdg,kan,MurrEr00,fumbles_rec,0,,,,,
player,201709240sdg,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,MurrEr00,fumbles_forced,0,,,,,
player,201709240sdg,kan,WilsRa00,def_int,0,,,,,
player,201709240sdg,kan,WilsRa00,def_int_yds,0,,,,,
player,201709240sdg,kan,WilsRa00,def_int_td,0,,,,,
player,201709240sdg,kan,WilsRa00,def_int_long,0,,,,,
player,201709240sdg,kan,WilsRa00,pass_defended,0,,,,,
player,201709240sdg,kan,WilsRa00,sacks,0.0,,,,,
player,201709240sdg,kan,WilsRa00,tackles_combined,3,,,,,
player,201709240sdg,kan,WilsRa00,tackles_solo,3,,,,,
player,201709240sdg,kan,WilsRa00,tackles_assists,0,,,,,
player,201709240sdg,kan,WilsRa00,tackles_loss,1,,,,,
player,201709240sdg,kan,WilsRa00,qb_hits,0,,,,,
player,201709240sdg,kan,WilsRa00,fumbles_rec,0,,,,,
player,201709240sdg,kan,WilsRa00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,WilsRa00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,WilsRa00,fumbles_forced,0,,,,,
player,201709240sdg,kan,AckeKe00,def_int,0,,,,,
player,201709240sdg,kan,AckeKe00,def_int_yds,0,,,,,
player,201709240sdg,kan,AckeKe00,def_int_td,0,,,,,
player,201709240sdg,kan,AckeKe00,def_int_long,0,,,,,
player,201709240sdg,kan,AckeKe00,pass_defended,0,,,,,
player,201709240sdg,kan,AckeKe00,sacks,0.0,,,,,
player,201709240sdg,kan,AckeKe00,tackles_combined,2,,,,,
player,201709240sdg,kan,AckeKe00,tackles_solo,1,,,,,
player,201709240sdg,kan,AckeKe00,tackles_assists,1,,,,,
player,201709240sdg,kan,AckeKe00,tackles_loss,0,,,,,
player,201709240sdg,kan,AckeKe00,qb_hits,0,,,,,
player,201709240sdg,kan,AckeKe00,fumbles_rec,0,,,,,
player,201709240sdg,kan,AckeKe00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,AckeKe00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,AckeKe00,fumbles_forced,0,,,,,
player,201709240sdg,kan,LogaBe00,def_int,0,,,,,
player,201709240sdg,kan,LogaBe00,def_int_yds,0,,,,,
player,201709240sdg,kan,LogaBe00,def_int_td,0,,,,,
player,201709240sdg,kan,LogaBe00,def_int_long,0,,,,,
player,201709240sdg,kan,LogaBe00,pass_defended,0,,,,,
player,201709240sdg,kan,LogaBe00,sacks,0.0,,,,,
player,201709240sdg,kan,LogaBe00,tackles_combined,2,,,,,
player,201709240sdg,kan,LogaBe00,tackles_solo,2,,,,,
player,201709240sdg,kan,LogaBe00,tackles_assists,0,,,,,
player,201709240sdg,kan,LogaBe00,tackles_loss,1,,,,,
player,201709240sdg,kan,LogaBe00,qb_hits,0,,,,,
player,201709240sdg,kan,LogaBe00,fumbles_rec,0,,,,,
player,201709240sdg,kan,LogaBe00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,LogaBe00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,LogaBe00,fumbles_forced,0,,,,,
player,201709240sdg,kan,ParkRo01,def_int,0,,,,,
player,201709240sdg,kan,ParkRo01,def_int_yds,0,,,,,
player,201709240sdg,kan,ParkRo01,def_int_td,0,,,,,
player,201709240sdg,kan,ParkRo01,def_int_long,0,,,,,
player,201709240sdg,kan,ParkRo01,pass_defended,0,,,,,
player,201709240sdg,kan,ParkRo01,sacks,0.0,,,,,
player,201709240sdg,kan,ParkRo01,tackles_combined,2,,,,,
player,201709240sdg,kan,ParkRo01,tackles_solo,1,,,,,
player,201709240sdg,kan,ParkRo01,tackles_assists,1,,,,,
player,201709240sdg,kan,ParkRo01,tackles_loss,0,,,,,
player,201709240sdg,kan,ParkRo01,qb_hits,0,,,,,
player,201709240sdg,kan,ParkRo01,fumbles_rec,0,,,,,
player,201709240sdg,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,ParkRo01,fumbles_forced,0,,,,,
player,201709240sdg,kan,PierKe00,def_int,0,,,,,
player,201709240sdg,kan,PierKe00,def_int_yds,0,,,,,
player,201709240sdg,kan,PierKe00,def_int_td,0,,,,,
player,201709240sdg,kan,PierKe00,def_int_long,0,,,,,
player,201709240sdg,kan,PierKe00,pass_defended,0,,,,,
player,201709240sdg,kan,PierKe00,sacks,0.0,,,,,
player,201709240sdg,kan,PierKe00,tackles_combined,2,,,,,
player,201709240sdg,kan,PierKe00,tackles_solo,2,,,,,
player,201709240sdg,kan,PierKe00,tackles_assists,0,,,,,
player,201709240sdg,kan,PierKe00,tackles_loss,0,,,,,
player,201709240sdg,kan,PierKe00,qb_hits,0,,,,,
player,201709240sdg,kan,PierKe00,fumbles_rec,0,,,,,
player,201709240sdg,kan,PierKe00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,PierKe00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,PierKe00,fumbles_forced,0,,,,,
player,201709240sdg,kan,ZombFr00,def_int,0,,,,,
player,201709240sdg,kan,ZombFr00,def_int_yds,0,,,,,
player,201709240sdg,kan,ZombFr00,def_int_td,0,,,,,
player,201709240sdg,kan,ZombFr00,def_int_long,0,,,,,
player,201709240sdg,kan,ZombFr00,pass_defended,0,,,,,
player,201709240sdg,kan,ZombFr00,sacks,0.0,,,,,
player,201709240sdg,kan,ZombFr00,tackles_combined,2,,,,,
player,201709240sdg,kan,ZombFr00,tackles_solo,0,,,,,
player,201709240sdg,kan,ZombFr00,tackles_assists,2,,,,,
player,201709240sdg,kan,ZombFr00,tackles_loss,0,,,,,
player,201709240sdg,kan,ZombFr00,qb_hits,0,,,,,
player,201709240sdg,kan,ZombFr00,fumbles_rec,0,,,,,
player,201709240sdg,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,ZombFr00,fumbles_forced,0,,,,,
player,201709240sdg,kan,FordDe00,def_int,0,,,,,
player,201709240sdg,kan,FordDe00,def_int_yds,0,,,,,
player,201709240sdg,kan,FordDe00,def_int_td,0,,,,,
player,201709240sdg,kan,FordDe00,def_int_long,0,,,,,
player,201709240sdg,kan,FordDe00,pass_defended,0,,,,,
player,201709240sdg,kan,FordDe00,sacks,0.0,,,,,
player,201709240sdg,kan,FordDe00,tackles_combined,1,,,,,
player,201709240sdg,kan,FordDe00,tackles_solo,1,,,,,
player,201709240sdg,kan,FordDe00,tackles_assists,0,,,,,
player,201709240sdg,kan,FordDe00,tackles_loss,0,,,,,
player,201709240sdg,kan,FordDe00,qb_hits,2,,,,,
player,201709240sdg,kan,FordDe00,fumbles_rec,0,,,,,
player,201709240sdg,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,FordDe00,fumbles_forced,0,,,,,
player,201709240sdg,kan,MillRo99,def_int,0,,,,,
player,201709240sdg,kan,MillRo99,def_int_yds,0,,,,,
player,201709240sdg,kan,MillRo99,def_int_td,0,,,,,
player,201709240sdg,kan,MillRo99,def_int_long,0,,,,,
player,201709240sdg,kan,MillRo99,pass_defended,0,,,,,
player,201709240sdg,kan,MillRo99,sacks,0.0,,,,,
player,201709240sdg,kan,MillRo99,tackles_combined,1,,,,,
player,201709240sdg,kan,MillRo99,tackles_solo,0,,,,,
player,201709240sdg,kan,MillRo99,tackles_assists,1,,,,,
player,201709240sdg,kan,MillRo99,tackles_loss,0,,,,,
player,201709240sdg,kan,MillRo99,qb_hits,0,,,,,
player,201709240sdg,kan,MillRo99,fumbles_rec,0,,,,,
player,201709240sdg,kan,MillRo99,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,MillRo99,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,MillRo99,fumbles_forced,0,,,,,
player,201709240sdg,kan,NuneRa00,def_int,0,,,,,
player,201709240sdg,kan,NuneRa00,def_int_yds,0,,,,,
player,201709240sdg,kan,NuneRa00,def_int_td,0,,,,,
player,201709240sdg,kan,NuneRa00,def_int_long,0,,,,,
player,201709240sdg,kan,NuneRa00,pass_defended,0,,,,,
player,201709240sdg,kan,NuneRa00,sacks,0.0,,,,,
player,201709240sdg,kan,NuneRa00,tackles_combined,1,,,,,
player,201709240sdg,kan,NuneRa00,tackles_solo,1,,,,,
player,201709240sdg,kan,NuneRa00,tackles_assists,0,,,,,
player,201709240sdg,kan,NuneRa00,tackles_loss,0,,,,,
player,201709240sdg,kan,NuneRa00,qb_hits,0,,,,,
player,201709240sdg,kan,NuneRa00,fumbles_rec,0,,,,,
player,201709240sdg,kan,NuneRa00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,NuneRa00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,NuneRa00,fumbles_forced,0,,,,,
player,201709240sdg,kan,ThomDe05,def_int,0,,,,,
player,201709240sdg,kan,ThomDe05,def_int_yds,0,,,,,
player,201709240sdg,kan,ThomDe05,def_int_td,0,,,,,
player,201709240sdg,kan,ThomDe05,def_int_long,0,,,,,
player,201709240sdg,kan,ThomDe05,pass_defended,0,,,,,
player,201709240sdg,kan,ThomDe05,sacks,0.0,,,,,
player,201709240sdg,kan,ThomDe05,tackles_combined,1,,,,,
player,201709240sdg,kan,ThomDe05,tackles_solo,1,,,,,
player,201709240sdg,kan,ThomDe05,tackles_assists,0,,,,,
player,201709240sdg,kan,ThomDe05,tackles_loss,0,,,,,
player,201709240sdg,kan,ThomDe05,qb_hits,0,,,,,
player,201709240sdg,kan,ThomDe05,fumbles_rec,0,,,,,
player,201709240sdg,kan,ThomDe05,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,ThomDe05,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,ThomDe05,fumbles_forced,0,,,,,
player,201709240sdg,sdg,IngrMe00,def_int,0,,,,,
player,201709240sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201709240sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201709240sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201709240sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201709240sdg,sdg,IngrMe00,sacks,3.0,,,,,
player,201709240sdg,sdg,IngrMe00,tackles_combined,6,,,,,
player,201709240sdg,sdg,IngrMe00,tackles_solo,6,,,,,
player,201709240sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201709240sdg,sdg,IngrMe00,tackles_loss,3,,,,,
player,201709240sdg,sdg,IngrMe00,qb_hits,3,,,,,
player,201709240sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,BosaJo00,def_int,0,,,,,
player,201709240sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201709240sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201709240sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201709240sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201709240sdg,sdg,BosaJo00,sacks,1.0,,,,,
player,201709240sdg,sdg,BosaJo00,tackles_combined,6,,,,,
player,201709240sdg,sdg,BosaJo00,tackles_solo,4,,,,,
player,201709240sdg,sdg,BosaJo00,tackles_assists,2,,,,,
player,201709240sdg,sdg,BosaJo00,tackles_loss,1,,,,,
player,201709240sdg,sdg,BosaJo00,qb_hits,1,,,,,
player,201709240sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,McCaCh00,def_int,0,,,,,
player,201709240sdg,sdg,McCaCh00,def_int_yds,0,,,,,
player,201709240sdg,sdg,McCaCh00,def_int_td,0,,,,,
player,201709240sdg,sdg,McCaCh00,def_int_long,0,,,,,
player,201709240sdg,sdg,McCaCh00,pass_defended,0,,,,,
player,201709240sdg,sdg,McCaCh00,sacks,1.0,,,,,
player,201709240sdg,sdg,McCaCh00,tackles_combined,2,,,,,
player,201709240sdg,sdg,McCaCh00,tackles_solo,2,,,,,
player,201709240sdg,sdg,McCaCh00,tackles_assists,0,,,,,
player,201709240sdg,sdg,McCaCh00,tackles_loss,2,,,,,
player,201709240sdg,sdg,McCaCh00,qb_hits,1,,,,,
player,201709240sdg,sdg,McCaCh00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,McCaCh00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,McCaCh00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,McCaCh00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,BrowJa05,def_int,0,,,,,
player,201709240sdg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201709240sdg,sdg,BrowJa05,def_int_td,0,,,,,
player,201709240sdg,sdg,BrowJa05,def_int_long,0,,,,,
player,201709240sdg,sdg,BrowJa05,pass_defended,0,,,,,
player,201709240sdg,sdg,BrowJa05,sacks,0.0,,,,,
player,201709240sdg,sdg,BrowJa05,tackles_combined,10,,,,,
player,201709240sdg,sdg,BrowJa05,tackles_solo,6,,,,,
player,201709240sdg,sdg,BrowJa05,tackles_assists,4,,,,,
player,201709240sdg,sdg,BrowJa05,tackles_loss,0,,,,,
player,201709240sdg,sdg,BrowJa05,qb_hits,0,,,,,
player,201709240sdg,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201709240sdg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201709240sdg,sdg,ToomKo00,def_int,0,,,,,
player,201709240sdg,sdg,ToomKo00,def_int_yds,0,,,,,
player,201709240sdg,sdg,ToomKo00,def_int_td,0,,,,,
player,201709240sdg,sdg,ToomKo00,def_int_long,0,,,,,
player,201709240sdg,sdg,ToomKo00,pass_defended,1,,,,,
player,201709240sdg,sdg,ToomKo00,sacks,0.0,,,,,
player,201709240sdg,sdg,ToomKo00,tackles_combined,8,,,,,
player,201709240sdg,sdg,ToomKo00,tackles_solo,7,,,,,
player,201709240sdg,sdg,ToomKo00,tackles_assists,1,,,,,
player,201709240sdg,sdg,ToomKo00,tackles_loss,0,,,,,
player,201709240sdg,sdg,ToomKo00,qb_hits,0,,,,,
player,201709240sdg,sdg,ToomKo00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,ToomKo00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,ToomKo00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,ToomKo00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,AddaJa00,def_int,0,,,,,
player,201709240sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201709240sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201709240sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201709240sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201709240sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201709240sdg,sdg,AddaJa00,tackles_combined,7,,,,,
player,201709240sdg,sdg,AddaJa00,tackles_solo,2,,,,,
player,201709240sdg,sdg,AddaJa00,tackles_assists,5,,,,,
player,201709240sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201709240sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201709240sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,WillTr05,def_int,0,,,,,
player,201709240sdg,sdg,WillTr05,def_int_yds,0,,,,,
player,201709240sdg,sdg,WillTr05,def_int_td,0,,,,,
player,201709240sdg,sdg,WillTr05,def_int_long,0,,,,,
player,201709240sdg,sdg,WillTr05,pass_defended,0,,,,,
player,201709240sdg,sdg,WillTr05,sacks,0.0,,,,,
player,201709240sdg,sdg,WillTr05,tackles_combined,4,,,,,
player,201709240sdg,sdg,WillTr05,tackles_solo,2,,,,,
player,201709240sdg,sdg,WillTr05,tackles_assists,2,,,,,
player,201709240sdg,sdg,WillTr05,tackles_loss,0,,,,,
player,201709240sdg,sdg,WillTr05,qb_hits,0,,,,,
player,201709240sdg,sdg,WillTr05,fumbles_rec,0,,,,,
player,201709240sdg,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,WillTr05,fumbles_forced,0,,,,,
player,201709240sdg,sdg,HaywCa00,def_int,0,,,,,
player,201709240sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201709240sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201709240sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201709240sdg,sdg,HaywCa00,pass_defended,0,,,,,
player,201709240sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201709240sdg,sdg,HaywCa00,tackles_combined,3,,,,,
player,201709240sdg,sdg,HaywCa00,tackles_solo,2,,,,,
player,201709240sdg,sdg,HaywCa00,tackles_assists,1,,,,,
player,201709240sdg,sdg,HaywCa00,tackles_loss,1,,,,,
player,201709240sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201709240sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,KingDe01,def_int,0,,,,,
player,201709240sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201709240sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201709240sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201709240sdg,sdg,KingDe01,pass_defended,0,,,,,
player,201709240sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201709240sdg,sdg,KingDe01,tackles_combined,3,,,,,
player,201709240sdg,sdg,KingDe01,tackles_solo,3,,,,,
player,201709240sdg,sdg,KingDe01,tackles_assists,0,,,,,
player,201709240sdg,sdg,KingDe01,tackles_loss,1,,,,,
player,201709240sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201709240sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201709240sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201709240sdg,sdg,BostTr00,def_int,0,,,,,
player,201709240sdg,sdg,BostTr00,def_int_yds,0,,,,,
player,201709240sdg,sdg,BostTr00,def_int_td,0,,,,,
player,201709240sdg,sdg,BostTr00,def_int_long,0,,,,,
player,201709240sdg,sdg,BostTr00,pass_defended,0,,,,,
player,201709240sdg,sdg,BostTr00,sacks,0.0,,,,,
player,201709240sdg,sdg,BostTr00,tackles_combined,2,,,,,
player,201709240sdg,sdg,BostTr00,tackles_solo,2,,,,,
player,201709240sdg,sdg,BostTr00,tackles_assists,0,,,,,
player,201709240sdg,sdg,BostTr00,tackles_loss,0,,,,,
player,201709240sdg,sdg,BostTr00,qb_hits,0,,,,,
player,201709240sdg,sdg,BostTr00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,BostTr00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,BostTr00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,BostTr00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,EmanKy00,def_int,0,,,,,
player,201709240sdg,sdg,EmanKy00,def_int_yds,0,,,,,
player,201709240sdg,sdg,EmanKy00,def_int_td,0,,,,,
player,201709240sdg,sdg,EmanKy00,def_int_long,0,,,,,
player,201709240sdg,sdg,EmanKy00,pass_defended,0,,,,,
player,201709240sdg,sdg,EmanKy00,sacks,0.0,,,,,
player,201709240sdg,sdg,EmanKy00,tackles_combined,2,,,,,
player,201709240sdg,sdg,EmanKy00,tackles_solo,2,,,,,
player,201709240sdg,sdg,EmanKy00,tackles_assists,0,,,,,
player,201709240sdg,sdg,EmanKy00,tackles_loss,0,,,,,
player,201709240sdg,sdg,EmanKy00,qb_hits,0,,,,,
player,201709240sdg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201709240sdg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201709240sdg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201709240sdg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201709240sdg,sdg,LiugCo00,def_int,0,,,,,
player,201709240sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201709240sdg,sdg,LiugCo00,def_int_td,0,,,,,
