game,2017,8,20171029,201710290nor,chi,"Chicago Bears",12,nor,"New Orleans Saints",20
player,201710290nor,nor,LutzWi00,qb_hits,0,,,,,
player,201710290nor,nor,LutzWi00,fumbles_rec,0,,,,,
player,201710290nor,nor,LutzWi00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,LutzWi00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,LutzWi00,fumbles_forced,0,,,,,
player,201710290nor,nor,RankSh00,def_int,0,,,,,
player,201710290nor,nor,RankSh00,def_int_yds,0,,,,,
player,201710290nor,nor,RankSh00,def_int_td,0,,,,,
player,201710290nor,nor,RankSh00,def_int_long,0,,,,,
player,201710290nor,nor,RankSh00,pass_defended,0,,,,,
player,201710290nor,nor,RankSh00,sacks,0.0,,,,,
player,201710290nor,nor,RankSh00,tackles_combined,1,,,,,
player,201710290nor,nor,RankSh00,tackles_solo,0,,,,,
player,201710290nor,nor,RankSh00,tackles_assists,1,,,,,
player,201710290nor,nor,RankSh00,tackles_loss,0,,,,,
player,201710290nor,nor,RankSh00,qb_hits,1,,,,,
player,201710290nor,nor,RankSh00,fumbles_rec,0,,,,,
player,201710290nor,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,RankSh00,fumbles_forced,0,,,,,
player,201710290nor,nor,BushRa00,def_int,0,,,,,
player,201710290nor,nor,BushRa00,def_int_yds,0,,,,,
player,201710290nor,nor,BushRa00,def_int_td,0,,,,,
player,201710290nor,nor,BushRa00,def_int_long,0,,,,,
player,201710290nor,nor,BushRa00,pass_defended,1,,,,,
player,201710290nor,nor,BushRa00,sacks,0.0,,,,,
player,201710290nor,nor,BushRa00,tackles_combined,0,,,,,
player,201710290nor,nor,BushRa00,tackles_solo,0,,,,,
player,201710290nor,nor,BushRa00,tackles_assists,0,,,,,
player,201710290nor,nor,BushRa00,tackles_loss,0,,,,,
player,201710290nor,nor,BushRa00,qb_hits,0,,,,,
player,201710290nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201710290nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201710290nor,chi,CoheTa00,kick_ret,1,,,,,
player,201710290nor,chi,CoheTa00,kick_ret_yds,46,,,,,
player,201710290nor,chi,CoheTa00,kick_ret_yds_per_ret,46.0,,,,,
player,201710290nor,chi,CoheTa00,kick_ret_td,0,,,,,
player,201710290nor,chi,CoheTa00,kick_ret_long,46,,,,,
player,201710290nor,chi,CoheTa00,punt_ret,1,,,,,
player,201710290nor,chi,CoheTa00,punt_ret_yds,-1,,,,,
player,201710290nor,chi,CoheTa00,punt_ret_yds_per_ret,-1.0,,,,,
player,201710290nor,chi,CoheTa00,punt_ret_td,0,,,,,
player,201710290nor,chi,CoheTa00,punt_ret_long,-1,,,,,
player,201710290nor,nor,GinnTe00,kick_ret,1,,,,,
player,201710290nor,nor,GinnTe00,kick_ret_yds,9,,,,,
player,201710290nor,nor,GinnTe00,kick_ret_yds_per_ret,9.0,,,,,
player,201710290nor,nor,GinnTe00,kick_ret_td,0,,,,,
player,201710290nor,nor,GinnTe00,kick_ret_long,9,,,,,
player,201710290nor,nor,GinnTe00,punt_ret,3,,,,,
player,201710290nor,nor,GinnTe00,punt_ret_yds,22,,,,,
player,201710290nor,nor,GinnTe00,punt_ret_yds_per_ret,7.3,,,,,
player,201710290nor,nor,GinnTe00,punt_ret_td,0,,,,,
player,201710290nor,nor,GinnTe00,punt_ret_long,14,,,,,
player,201710290nor,nor,LewiTo00,kick_ret,1,,,,,
player,201710290nor,nor,LewiTo00,kick_ret_yds,19,,,,,
player,201710290nor,nor,LewiTo00,kick_ret_yds_per_ret,19.0,,,,,
player,201710290nor,nor,LewiTo00,kick_ret_td,0,,,,,
player,201710290nor,nor,LewiTo00,kick_ret_long,19,,,,,
player,201710290nor,nor,LewiTo00,punt_ret,0,,,,,
player,201710290nor,nor,LewiTo00,punt_ret_yds,0,,,,,
player,201710290nor,nor,LewiTo00,punt_ret_yds_per_ret,,,,,,
player,201710290nor,nor,LewiTo00,punt_ret_td,0,,,,,
player,201710290nor,nor,LewiTo00,punt_ret_long,0,,,,,
player,201710290nor,chi,ODonPa00,xpm,,,,,,
player,201710290nor,chi,ODonPa00,xpa,,,,,,
player,201710290nor,chi,ODonPa00,fgm,,,,,,
player,201710290nor,chi,ODonPa00,fga,,,,,,
player,201710290nor,chi,ODonPa00,punt,5,,,,,
player,201710290nor,chi,ODonPa00,punt_yds,270,,,,,
player,201710290nor,chi,ODonPa00,punt_yds_per_punt,54.0,,,,,
player,201710290nor,chi,ODonPa00,punt_long,61,,,,,
player,201710290nor,chi,barthco01,xpm,,,,,,
player,201710290nor,chi,barthco01,xpa,,,,,,
player,201710290nor,chi,barthco01,fgm,2,,,,,
player,201710290nor,chi,barthco01,fga,3,,,,,
player,201710290nor,chi,barthco01,punt,0,,,,,
player,201710290nor,chi,barthco01,punt_yds,0,,,,,
player,201710290nor,chi,barthco01,punt_yds_per_punt,,,,,,
player,201710290nor,chi,barthco01,punt_long,0,,,,,
player,201710290nor,nor,LutzWi00,xpm,2,,,,,
player,201710290nor,nor,LutzWi00,xpa,2,,,,,
player,201710290nor,nor,LutzWi00,fgm,2,,,,,
player,201710290nor,nor,LutzWi00,fga,2,,,,,
player,201710290nor,nor,LutzWi00,punt,0,,,,,
player,201710290nor,nor,LutzWi00,punt_yds,0,,,,,
player,201710290nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201710290nor,nor,LutzWi00,punt_long,0,,,,,
player,201710290nor,nor,MorsTh00,xpm,,,,,,
player,201710290nor,nor,MorsTh00,xpa,,,,,,
player,201710290nor,nor,MorsTh00,fgm,,,,,,
player,201710290nor,nor,MorsTh00,fga,,,,,,
player,201710290nor,nor,MorsTh00,punt,4,,,,,
player,201710290nor,nor,MorsTh00,punt_yds,204,,,,,
player,201710290nor,nor,MorsTh00,punt_yds_per_punt,51.0,,,,,
player,201710290nor,nor,MorsTh00,punt_long,61,,,,,
player,201710290nor,nor,UngeMa20,pos,C,,,,,
player,201710290nor,nor,UngeMa20,offense,61,,,,,
player,201710290nor,nor,UngeMa20,off_pct,100%,,,,,
player,201710290nor,nor,UngeMa20,defense,0,,,,,
player,201710290nor,nor,UngeMa20,def_pct,0%,,,,,
player,201710290nor,nor,UngeMa20,special_teams,5,,,,,
player,201710290nor,nor,UngeMa20,st_pct,19%,,,,,
player,201710290nor,nor,RamcRy00,pos,T,,,,,
player,201710290nor,nor,RamcRy00,offense,61,,,,,
player,201710290nor,nor,RamcRy00,off_pct,100%,,,,,
player,201710290nor,nor,RamcRy00,defense,0,,,,,
player,201710290nor,nor,RamcRy00,def_pct,0%,,,,,
player,201710290nor,nor,RamcRy00,special_teams,5,,,,,
player,201710290nor,nor,RamcRy00,st_pct,19%,,,,,
player,201710290nor,nor,PeatAn00,pos,G,,,,,
player,201710290nor,nor,PeatAn00,offense,61,,,,,
player,201710290nor,nor,PeatAn00,off_pct,100%,,,,,
player,201710290nor,nor,PeatAn00,defense,0,,,,,
player,201710290nor,nor,PeatAn00,def_pct,0%,,,,,
player,201710290nor,nor,PeatAn00,special_teams,5,,,,,
player,201710290nor,nor,PeatAn00,st_pct,19%,,,,,
player,201710290nor,nor,KeleSe00,pos,G,,,,,
player,201710290nor,nor,KeleSe00,offense,61,,,,,
player,201710290nor,nor,KeleSe00,off_pct,100%,,,,,
player,201710290nor,nor,KeleSe00,defense,0,,,,,
player,201710290nor,nor,KeleSe00,def_pct,0%,,,,,
player,201710290nor,nor,KeleSe00,special_teams,5,,,,,
player,201710290nor,nor,KeleSe00,st_pct,19%,,,,,
player,201710290nor,nor,ArmsTe00,pos,T,,,,,
player,201710290nor,nor,ArmsTe00,offense,61,,,,,
player,201710290nor,nor,ArmsTe00,off_pct,100%,,,,,
player,201710290nor,nor,ArmsTe00,defense,0,,,,,
player,201710290nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201710290nor,nor,ArmsTe00,special_teams,0,,,,,
player,201710290nor,nor,ArmsTe00,st_pct,0%,,,,,
player,201710290nor,nor,BreeDr00,pos,QB,,,,,
player,201710290nor,nor,BreeDr00,offense,61,,,,,
player,201710290nor,nor,BreeDr00,off_pct,100%,,,,,
player,201710290nor,nor,BreeDr00,defense,0,,,,,
player,201710290nor,nor,BreeDr00,def_pct,0%,,,,,
player,201710290nor,nor,BreeDr00,special_teams,0,,,,,
player,201710290nor,nor,BreeDr00,st_pct,0%,,,,,
player,201710290nor,nor,ColeBr00,pos,WR,,,,,
player,201710290nor,nor,ColeBr00,offense,49,,,,,
player,201710290nor,nor,ColeBr00,off_pct,80%,,,,,
player,201710290nor,nor,ColeBr00,defense,0,,,,,
player,201710290nor,nor,ColeBr00,def_pct,0%,,,,,
player,201710290nor,nor,ColeBr00,special_teams,0,,,,,
player,201710290nor,nor,ColeBr00,st_pct,0%,,,,,
player,201710290nor,nor,ThomMi05,pos,WR,,,,,
player,201710290nor,nor,ThomMi05,offense,47,,,,,
player,201710290nor,nor,ThomMi05,off_pct,77%,,,,,
player,201710290nor,nor,ThomMi05,defense,0,,,,,
player,201710290nor,nor,ThomMi05,def_pct,0%,,,,,
player,201710290nor,nor,ThomMi05,special_teams,0,,,,,
player,201710290nor,nor,ThomMi05,st_pct,0%,,,,,
player,201710290nor,nor,HillJo02,pos,TE,,,,,
player,201710290nor,nor,HillJo02,offense,40,,,,,
player,201710290nor,nor,HillJo02,off_pct,66%,,,,,
player,201710290nor,nor,HillJo02,defense,0,,,,,
player,201710290nor,nor,HillJo02,def_pct,0%,,,,,
player,201710290nor,nor,HillJo02,special_teams,10,,,,,
player,201710290nor,nor,HillJo02,st_pct,38%,,,,,
player,201710290nor,nor,GinnTe00,pos,WR,,,,,
player,201710290nor,nor,GinnTe00,offense,36,,,,,
player,201710290nor,nor,GinnTe00,off_pct,59%,,,,,
player,201710290nor,nor,GinnTe00,defense,0,,,,,
player,201710290nor,nor,GinnTe00,def_pct,0%,,,,,
player,201710290nor,nor,GinnTe00,special_teams,6,,,,,
player,201710290nor,nor,GinnTe00,st_pct,23%,,,,,
player,201710290nor,nor,KamaAl00,pos,RB,,,,,
player,201710290nor,nor,KamaAl00,offense,31,,,,,
player,201710290nor,nor,KamaAl00,off_pct,51%,,,,,
player,201710290nor,nor,KamaAl00,defense,0,,,,,
player,201710290nor,nor,KamaAl00,def_pct,0%,,,,,
player,201710290nor,nor,KamaAl00,special_teams,1,,,,,
player,201710290nor,nor,KamaAl00,st_pct,4%,,,,,
player,201710290nor,nor,IngrMa01,pos,RB,,,,,
player,201710290nor,nor,IngrMa01,offense,31,,,,,
player,201710290nor,nor,IngrMa01,off_pct,51%,,,,,
player,201710290nor,nor,IngrMa01,defense,0,,,,,
player,201710290nor,nor,IngrMa01,def_pct,0%,,,,,
player,201710290nor,nor,IngrMa01,special_teams,0,,,,,
player,201710290nor,nor,IngrMa01,st_pct,0%,,,,,
player,201710290nor,nor,HoomMi00,pos,TE,,,,,
player,201710290nor,nor,HoomMi00,offense,24,,,,,
player,201710290nor,nor,HoomMi00,off_pct,39%,,,,,
player,201710290nor,nor,HoomMi00,defense,0,,,,,
player,201710290nor,nor,HoomMi00,def_pct,0%,,,,,
player,201710290nor,nor,HoomMi00,special_teams,9,,,,,
player,201710290nor,nor,HoomMi00,st_pct,35%,,,,,
player,201710290nor,nor,FleeCo00,pos,TE,,,,,
player,201710290nor,nor,FleeCo00,offense,16,,,,,
player,201710290nor,nor,FleeCo00,off_pct,26%,,,,,
player,201710290nor,nor,FleeCo00,defense,0,,,,,
player,201710290nor,nor,FleeCo00,def_pct,0%,,,,,
player,201710290nor,nor,FleeCo00,special_teams,0,,,,,
player,201710290nor,nor,FleeCo00,st_pct,0%,,,,,
player,201710290nor,nor,LewiTo00,pos,WR,,,,,
player,201710290nor,nor,LewiTo00,offense,10,,,,,
player,201710290nor,nor,LewiTo00,off_pct,16%,,,,,
player,201710290nor,nor,LewiTo00,defense,0,,,,,
player,201710290nor,nor,LewiTo00,def_pct,0%,,,,,
player,201710290nor,nor,LewiTo00,special_teams,3,,,,,
player,201710290nor,nor,LewiTo00,st_pct,12%,,,,,
player,201710290nor,nor,LineZa01,pos,FB,,,,,
player,201710290nor,nor,LineZa01,offense,8,,,,,
player,201710290nor,nor,LineZa01,off_pct,13%,,,,,
player,201710290nor,nor,LineZa01,defense,0,,,,,
player,201710290nor,nor,LineZa01,def_pct,0%,,,,,
player,201710290nor,nor,LineZa01,special_teams,11,,,,,
player,201710290nor,nor,LineZa01,st_pct,42%,,,,,
player,201710290nor,nor,LeRiJo00,pos,C,,,,,
player,201710290nor,nor,LeRiJo00,offense,7,,,,,
player,201710290nor,nor,LeRiJo00,off_pct,11%,,,,,
player,201710290nor,nor,LeRiJo00,defense,0,,,,,
player,201710290nor,nor,LeRiJo00,def_pct,0%,,,,,
player,201710290nor,nor,LeRiJo00,special_teams,5,,,,,
player,201710290nor,nor,LeRiJo00,st_pct,19%,,,,,
player,201710290nor,nor,SneaWi00,pos,WR,,,,,
player,201710290nor,nor,SneaWi00,offense,4,,,,,
player,201710290nor,nor,SneaWi00,off_pct,7%,,,,,
player,201710290nor,nor,SneaWi00,defense,0,,,,,
player,201710290nor,nor,SneaWi00,def_pct,0%,,,,,
player,201710290nor,nor,SneaWi00,special_teams,1,,,,,
player,201710290nor,nor,SneaWi00,st_pct,4%,,,,,
player,201710290nor,nor,VaccKe00,pos,SS,,,,,
player,201710290nor,nor,VaccKe00,offense,2,,,,,
player,201710290nor,nor,VaccKe00,off_pct,3%,,,,,
player,201710290nor,nor,VaccKe00,defense,67,,,,,
player,201710290nor,nor,VaccKe00,def_pct,100%,,,,,
player,201710290nor,nor,VaccKe00,special_teams,8,,,,,
player,201710290nor,nor,VaccKe00,st_pct,31%,,,,,
player,201710290nor,nor,WillMa06,pos,FS,,,,,
player,201710290nor,nor,WillMa06,offense,0,,,,,
player,201710290nor,nor,WillMa06,off_pct,0%,,,,,
player,201710290nor,nor,WillMa06,defense,67,,,,,
player,201710290nor,nor,WillMa06,def_pct,100%,,,,,
player,201710290nor,nor,WillMa06,special_teams,7,,,,,
player,201710290nor,nor,WillMa06,st_pct,27%,,,,,
player,201710290nor,nor,KleiAJ00,pos,LB,,,,,
player,201710290nor,nor,KleiAJ00,offense,0,,,,,
player,201710290nor,nor,KleiAJ00,off_pct,0%,,,,,
player,201710290nor,nor,KleiAJ00,defense,67,,,,,
player,201710290nor,nor,KleiAJ00,def_pct,100%,,,,,
player,201710290nor,nor,KleiAJ00,special_teams,6,,,,,
player,201710290nor,nor,KleiAJ00,st_pct,23%,,,,,
player,201710290nor,nor,LattMa01,pos,CB,,,,,
player,201710290nor,nor,LattMa01,offense,0,,,,,
player,201710290nor,nor,LattMa01,off_pct,0%,,,,,
player,201710290nor,nor,LattMa01,defense,67,,,,,
player,201710290nor,nor,LattMa01,def_pct,100%,,,,,
player,201710290nor,nor,LattMa01,special_teams,5,,,,,
player,201710290nor,nor,LattMa01,st_pct,19%,,,,,
player,201710290nor,nor,CrawKe02,pos,CB,,,,,
player,201710290nor,nor,CrawKe02,offense,0,,,,,
player,201710290nor,nor,CrawKe02,off_pct,0%,,,,,
player,201710290nor,nor,CrawKe02,defense,67,,,,,
player,201710290nor,nor,CrawKe02,def_pct,100%,,,,,
player,201710290nor,nor,CrawKe02,special_teams,5,,,,,
player,201710290nor,nor,CrawKe02,st_pct,19%,,,,,
player,201710290nor,nor,JordCa00,pos,DE,,,,,
player,201710290nor,nor,JordCa00,offense,0,,,,,
player,201710290nor,nor,JordCa00,off_pct,0%,,,,,
player,201710290nor,nor,JordCa00,defense,64,,,,,
player,201710290nor,nor,JordCa00,def_pct,96%,,,,,
player,201710290nor,nor,JordCa00,special_teams,5,,,,,
player,201710290nor,nor,JordCa00,st_pct,19%,,,,,
player,201710290nor,nor,OkafAl00,pos,DE,,,,,
player,201710290nor,nor,OkafAl00,offense,0,,,,,
player,201710290nor,nor,OkafAl00,off_pct,0%,,,,,
player,201710290nor,nor,OkafAl00,defense,54,,,,,
player,201710290nor,nor,OkafAl00,def_pct,81%,,,,,
player,201710290nor,nor,OkafAl00,special_teams,5,,,,,
player,201710290nor,nor,OkafAl00,st_pct,19%,,,,,
player,201710290nor,nor,RankSh00,pos,DT,,,,,
player,201710290nor,nor,RankSh00,offense,0,,,,,
player,201710290nor,nor,RankSh00,off_pct,0%,,,,,
player,201710290nor,nor,RankSh00,defense,50,,,,,
player,201710290nor,nor,RankSh00,def_pct,75%,,,,,
player,201710290nor,nor,RankSh00,special_teams,2,,,,,
player,201710290nor,nor,RankSh00,st_pct,8%,,,,,
player,201710290nor,nor,RobeCr00,pos,LB,,,,,
player,201710290nor,nor,RobeCr00,offense,0,,,,,
player,201710290nor,nor,RobeCr00,off_pct,0%,,,,,
player,201710290nor,nor,RobeCr00,defense,46,,,,,
player,201710290nor,nor,RobeCr00,def_pct,69%,,,,,
player,201710290nor,nor,RobeCr00,special_teams,10,,,,,
player,201710290nor,nor,RobeCr00,st_pct,38%,,,,,
player,201710290nor,nor,BellVo00,pos,FS,,,,,
player,201710290nor,nor,BellVo00,offense,0,,,,,
player,201710290nor,nor,BellVo00,off_pct,0%,,,,,
player,201710290nor,nor,BellVo00,defense,45,,,,,
player,201710290nor,nor,BellVo00,def_pct,67%,,,,,
player,201710290nor,nor,BellVo00,special_teams,10,,,,,
player,201710290nor,nor,BellVo00,st_pct,38%,,,,,
player,201710290nor,nor,DaviTy01,pos,DT,,,,,
player,201710290nor,nor,DaviTy01,offense,0,,,,,
player,201710290nor,nor,DaviTy01,off_pct,0%,,,,,
player,201710290nor,nor,DaviTy01,defense,37,,,,,
player,201710290nor,nor,DaviTy01,def_pct,55%,,,,,
player,201710290nor,nor,DaviTy01,special_teams,5,,,,,
player,201710290nor,nor,DaviTy01,st_pct,19%,,,,,
player,201710290nor,nor,OnyeDa00,pos,DT,,,,,
player,201710290nor,nor,OnyeDa00,offense,0,,,,,
player,201710290nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201710290nor,nor,OnyeDa00,defense,36,,,,,
player,201710290nor,nor,OnyeDa00,def_pct,54%,,,,,
player,201710290nor,nor,OnyeDa00,special_teams,3,,,,,
player,201710290nor,nor,OnyeDa00,st_pct,12%,,,,,
player,201710290nor,nor,HendTr00,pos,DE,,,,,
player,201710290nor,nor,HendTr00,offense,0,,,,,
player,201710290nor,nor,HendTr00,off_pct,0%,,,,,
player,201710290nor,nor,HendTr00,defense,32,,,,,
player,201710290nor,nor,HendTr00,def_pct,48%,,,,,
player,201710290nor,nor,HendTr00,special_teams,12,,,,,
player,201710290nor,nor,HendTr00,st_pct,46%,,,,,
player,201710290nor,nor,TeoxMa00,pos,LB,,,,,
player,201710290nor,nor,TeoxMa00,offense,0,,,,,
player,201710290nor,nor,TeoxMa00,off_pct,0%,,,,,
player,201710290nor,nor,TeoxMa00,defense,22,,,,,
player,201710290nor,nor,TeoxMa00,def_pct,33%,,,,,
player,201710290nor,nor,TeoxMa00,special_teams,5,,,,,
player,201710290nor,nor,TeoxMa00,st_pct,19%,,,,,
player,201710290nor,nor,HughJo00,pos,DT,,,,,
player,201710290nor,nor,HughJo00,offense,0,,,,,
player,201710290nor,nor,HughJo00,off_pct,0%,,,,,
player,201710290nor,nor,HughJo00,defense,11,,,,,
player,201710290nor,nor,HughJo00,def_pct,16%,,,,,
player,201710290nor,nor,HughJo00,special_teams,0,,,,,
player,201710290nor,nor,HughJo00,st_pct,0%,,,,,
player,201710290nor,nor,BushRa00,pos,SS,,,,,
player,201710290nor,nor,BushRa00,offense,0,,,,,
player,201710290nor,nor,BushRa00,off_pct,0%,,,,,
player,201710290nor,nor,BushRa00,defense,4,,,,,
player,201710290nor,nor,BushRa00,def_pct,6%,,,,,
player,201710290nor,nor,BushRa00,special_teams,10,,,,,
player,201710290nor,nor,BushRa00,st_pct,38%,,,,,
player,201710290nor,nor,MautMi00,pos,LB,,,,,
player,201710290nor,nor,MautMi00,offense,0,,,,,
player,201710290nor,nor,MautMi00,off_pct,0%,,,,,
player,201710290nor,nor,MautMi00,defense,0,,,,,
player,201710290nor,nor,MautMi00,def_pct,0%,,,,,
player,201710290nor,nor,MautMi00,special_teams,19,,,,,
player,201710290nor,nor,MautMi00,st_pct,73%,,,,,
player,201710290nor,nor,BanjCh00,pos,SS,,,,,
player,201710290nor,nor,BanjCh00,offense,0,,,,,
player,201710290nor,nor,BanjCh00,off_pct,0%,,,,,
player,201710290nor,nor,BanjCh00,defense,0,,,,,
player,201710290nor,nor,BanjCh00,def_pct,0%,,,,,
player,201710290nor,nor,BanjCh00,special_teams,19,,,,,
player,201710290nor,nor,BanjCh00,st_pct,73%,,,,,
player,201710290nor,nor,EdmuTr00,pos,RB,,,,,
player,201710290nor,nor,EdmuTr00,offense,0,,,,,
player,201710290nor,nor,EdmuTr00,off_pct,0%,,,,,
player,201710290nor,nor,EdmuTr00,defense,0,,,,,
player,201710290nor,nor,EdmuTr00,def_pct,0%,,,,,
player,201710290nor,nor,EdmuTr00,special_teams,16,,,,,
player,201710290nor,nor,EdmuTr00,st_pct,62%,,,,,
player,201710290nor,nor,HarrDe04,pos,CB,,,,,
player,201710290nor,nor,HarrDe04,offense,0,,,,,
player,201710290nor,nor,HarrDe04,off_pct,0%,,,,,
player,201710290nor,nor,HarrDe04,defense,0,,,,,
player,201710290nor,nor,HarrDe04,def_pct,0%,,,,,
player,201710290nor,nor,HarrDe04,special_teams,15,,,,,
player,201710290nor,nor,HarrDe04,st_pct,58%,,,,,
player,201710290nor,nor,HardJu01,pos,DB,,,,,
player,201710290nor,nor,HardJu01,offense,0,,,,,
player,201710290nor,nor,HardJu01,off_pct,0%,,,,,
player,201710290nor,nor,HardJu01,defense,0,,,,,
player,201710290nor,nor,HardJu01,def_pct,0%,,,,,
player,201710290nor,nor,HardJu01,special_teams,15,,,,,
player,201710290nor,nor,HardJu01,st_pct,58%,,,,,
player,201710290nor,nor,LutzWi00,pos,K,,,,,
player,201710290nor,nor,LutzWi00,offense,0,,,,,
player,201710290nor,nor,LutzWi00,off_pct,0%,,,,,
player,201710290nor,nor,LutzWi00,defense,0,,,,,
player,201710290nor,nor,LutzWi00,def_pct,0%,,,,,
player,201710290nor,nor,LutzWi00,special_teams,10,,,,,
player,201710290nor,nor,LutzWi00,st_pct,38%,,,,,
player,201710290nor,nor,MorsTh00,pos,P,,,,,
player,201710290nor,nor,MorsTh00,offense,0,,,,,
player,201710290nor,nor,MorsTh00,off_pct,0%,,,,,
player,201710290nor,nor,MorsTh00,defense,0,,,,,
player,201710290nor,nor,MorsTh00,def_pct,0%,,,,,
player,201710290nor,nor,MorsTh00,special_teams,9,,,,,
player,201710290nor,nor,MorsTh00,st_pct,35%,,,,,
player,201710290nor,nor,WoodZa00,pos,LS,,,,,
player,201710290nor,nor,WoodZa00,offense,0,,,,,
player,201710290nor,nor,WoodZa00,off_pct,0%,,,,,
player,201710290nor,nor,WoodZa00,defense,0,,,,,
player,201710290nor,nor,WoodZa00,def_pct,0%,,,,,
player,201710290nor,nor,WoodZa00,special_teams,9,,,,,
player,201710290nor,nor,WoodZa00,st_pct,35%,,,,,
player,201710290nor,nor,HodgGe00,pos,LB,,,,,
player,201710290nor,nor,HodgGe00,offense,0,,,,,
player,201710290nor,nor,HodgGe00,off_pct,0%,,,,,
player,201710290nor,nor,HodgGe00,defense,0,,,,,
player,201710290nor,nor,HodgGe00,def_pct,0%,,,,,
player,201710290nor,nor,HodgGe00,special_teams,7,,,,,
player,201710290nor,nor,HodgGe00,st_pct,27%,,,,,
player,201710290nor,nor,WillP.00,pos,CB,,,,,
player,201710290nor,nor,WillP.00,offense,0,,,,,
player,201710290nor,nor,WillP.00,off_pct,0%,,,,,
player,201710290nor,nor,WillP.00,defense,0,,,,,
player,201710290nor,nor,WillP.00,def_pct,0%,,,,,
player,201710290nor,nor,WillP.00,special_teams,3,,,,,
player,201710290nor,nor,WillP.00,st_pct,12%,,,,,
player,201710290nor,chi,SittJo20,pos,G,,,,,
player,201710290nor,chi,SittJo20,offense,67,,,,,
player,201710290nor,chi,SittJo20,off_pct,100%,,,,,
player,201710290nor,chi,SittJo20,defense,0,,,,,
player,201710290nor,chi,SittJo20,def_pct,0%,,,,,
player,201710290nor,chi,SittJo20,special_teams,3,,,,,
player,201710290nor,chi,SittJo20,st_pct,12%,,,,,
player,201710290nor,chi,MassBo00,pos,T,,,,,
player,201710290nor,chi,MassBo00,offense,67,,,,,
player,201710290nor,chi,MassBo00,off_pct,100%,,,,,
player,201710290nor,chi,MassBo00,defense,0,,,,,
player,201710290nor,chi,MassBo00,def_pct,0%,,,,,
player,201710290nor,chi,MassBo00,special_teams,3,,,,,
player,201710290nor,chi,MassBo00,st_pct,12%,,,,,
player,201710290nor,chi,LenoCh00,pos,T,,,,,
player,201710290nor,chi,LenoCh00,offense,67,,,,,
player,201710290nor,chi,LenoCh00,off_pct,100%,,,,,
player,201710290nor,chi,LenoCh00,defense,0,,,,,
player,201710290nor,chi,LenoCh00,def_pct,0%,,,,,
player,201710290nor,chi,LenoCh00,special_teams,3,,,,,
player,201710290nor,chi,LenoCh00,st_pct,12%,,,,,
player,201710290nor,chi,TrubMi00,pos,QB,,,,,
player,201710290nor,chi,TrubMi00,offense,67,,,,,
player,201710290nor,chi,TrubMi00,off_pct,100%,,,,,
player,201710290nor,chi,TrubMi00,defense,0,,,,,
player,201710290nor,chi,TrubMi00,def_pct,0%,,,,,
player,201710290nor,chi,TrubMi00,special_teams,0,,,,,
player,201710290nor,chi,TrubMi00,st_pct,0%,,,,,
player,201710290nor,chi,GentTa00,pos,WR,,,,,
player,201710290nor,chi,GentTa00,offense,65,,,,,
player,201710290nor,chi,GentTa00,off_pct,97%,,,,,
player,201710290nor,chi,GentTa00,defense,0,,,,,
player,201710290nor,chi,GentTa00,def_pct,0%,,,,,
player,201710290nor,chi,GentTa00,special_teams,0,,,,,
player,201710290nor,chi,GentTa00,st_pct,0%,,,,,
player,201710290nor,chi,CompTo00,pos,T,,,,,
player,201710290nor,chi,CompTo00,offense,61,,,,,
player,201710290nor,chi,CompTo00,off_pct,91%,,,,,
player,201710290nor,chi,CompTo00,defense,0,,,,,
player,201710290nor,chi,CompTo00,def_pct,0%,,,,,
player,201710290nor,chi,CompTo00,special_teams,5,,,,,
player,201710290nor,chi,CompTo00,st_pct,19%,,,,,
player,201710290nor,chi,HowaJo00,pos,RB,,,,,
player,201710290nor,chi,HowaJo00,offense,48,,,,,
player,201710290nor,chi,HowaJo00,off_pct,72%,,,,,
player,201710290nor,chi,HowaJo00,defense,0,,,,,
player,201710290nor,chi,HowaJo00,def_pct,0%,,,,,
player,201710290nor,chi,HowaJo00,special_teams,0,,,,,
player,201710290nor,chi,HowaJo00,st_pct,0%,,,,,
player,201710290nor,chi,WhitCo03,pos,C,,,,,
player,201710290nor,chi,WhitCo03,offense,43,,,,,
player,201710290nor,chi,WhitCo03,off_pct,64%,,,,,
player,201710290nor,chi,WhitCo03,defense,0,,,,,
player,201710290nor,chi,WhitCo03,def_pct,0%,,,,,
player,201710290nor,chi,WhitCo03,special_teams,1,,,,,
player,201710290nor,chi,WhitCo03,st_pct,4%,,,,,
player,201710290nor,chi,McBrTr00,pos,WR,,,,,
player,201710290nor,chi,McBrTr00,offense,42,,,,,
player,201710290nor,chi,McBrTr00,off_pct,63%,,,,,
player,201710290nor,chi,McBrTr00,defense,0,,,,,
player,201710290nor,chi,McBrTr00,def_pct,0%,,,,,
