game,2017,7,20171022,201710220min,rav,"Baltimore Ravens",16,min,"Minnesota Vikings",24
player,201710220min,rav,SuggTe99,fumbles_rec,0,,,,,
player,201710220min,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201710220min,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201710220min,rav,SuggTe99,fumbles_forced,0,,,,,
player,201710220min,rav,WillBr02,def_int,0,,,,,
player,201710220min,rav,WillBr02,def_int_yds,0,,,,,
player,201710220min,rav,WillBr02,def_int_td,0,,,,,
player,201710220min,rav,WillBr02,def_int_long,0,,,,,
player,201710220min,rav,WillBr02,pass_defended,1,,,,,
player,201710220min,rav,WillBr02,sacks,0.0,,,,,
player,201710220min,rav,WillBr02,tackles_combined,5,,,,,
player,201710220min,rav,WillBr02,tackles_solo,5,,,,,
player,201710220min,rav,WillBr02,tackles_assists,0,,,,,
player,201710220min,rav,WillBr02,tackles_loss,1,,,,,
player,201710220min,rav,WillBr02,qb_hits,1,,,,,
player,201710220min,rav,WillBr02,fumbles_rec,0,,,,,
player,201710220min,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201710220min,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201710220min,rav,WillBr02,fumbles_forced,0,,,,,
player,201710220min,rav,PierMi00,def_int,0,,,,,
player,201710220min,rav,PierMi00,def_int_yds,0,,,,,
player,201710220min,rav,PierMi00,def_int_td,0,,,,,
player,201710220min,rav,PierMi00,def_int_long,0,,,,,
player,201710220min,rav,PierMi00,pass_defended,0,,,,,
player,201710220min,rav,PierMi00,sacks,0.0,,,,,
player,201710220min,rav,PierMi00,tackles_combined,4,,,,,
player,201710220min,rav,PierMi00,tackles_solo,1,,,,,
player,201710220min,rav,PierMi00,tackles_assists,3,,,,,
player,201710220min,rav,PierMi00,tackles_loss,0,,,,,
player,201710220min,rav,PierMi00,qb_hits,0,,,,,
player,201710220min,rav,PierMi00,fumbles_rec,0,,,,,
player,201710220min,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201710220min,rav,PierMi00,fumbles_forced,0,,,,,
player,201710220min,rav,SmitJi03,def_int,0,,,,,
player,201710220min,rav,SmitJi03,def_int_yds,0,,,,,
player,201710220min,rav,SmitJi03,def_int_td,0,,,,,
player,201710220min,rav,SmitJi03,def_int_long,0,,,,,
player,201710220min,rav,SmitJi03,pass_defended,0,,,,,
player,201710220min,rav,SmitJi03,sacks,0.0,,,,,
player,201710220min,rav,SmitJi03,tackles_combined,4,,,,,
player,201710220min,rav,SmitJi03,tackles_solo,4,,,,,
player,201710220min,rav,SmitJi03,tackles_assists,0,,,,,
player,201710220min,rav,SmitJi03,tackles_loss,0,,,,,
player,201710220min,rav,SmitJi03,qb_hits,0,,,,,
player,201710220min,rav,SmitJi03,fumbles_rec,0,,,,,
player,201710220min,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201710220min,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201710220min,rav,SmitJi03,fumbles_forced,0,,,,,
player,201710220min,rav,WebbLa99,def_int,0,,,,,
player,201710220min,rav,WebbLa99,def_int_yds,0,,,,,
player,201710220min,rav,WebbLa99,def_int_td,0,,,,,
player,201710220min,rav,WebbLa99,def_int_long,0,,,,,
player,201710220min,rav,WebbLa99,pass_defended,1,,,,,
player,201710220min,rav,WebbLa99,sacks,0.0,,,,,
player,201710220min,rav,WebbLa99,tackles_combined,4,,,,,
player,201710220min,rav,WebbLa99,tackles_solo,3,,,,,
player,201710220min,rav,WebbLa99,tackles_assists,1,,,,,
player,201710220min,rav,WebbLa99,tackles_loss,0,,,,,
player,201710220min,rav,WebbLa99,qb_hits,0,,,,,
player,201710220min,rav,WebbLa99,fumbles_rec,0,,,,,
player,201710220min,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201710220min,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201710220min,rav,WebbLa99,fumbles_forced,0,,,,,
player,201710220min,rav,WeddEr99,def_int,0,,,,,
player,201710220min,rav,WeddEr99,def_int_yds,0,,,,,
player,201710220min,rav,WeddEr99,def_int_td,0,,,,,
player,201710220min,rav,WeddEr99,def_int_long,0,,,,,
player,201710220min,rav,WeddEr99,pass_defended,0,,,,,
player,201710220min,rav,WeddEr99,sacks,0.0,,,,,
player,201710220min,rav,WeddEr99,tackles_combined,3,,,,,
player,201710220min,rav,WeddEr99,tackles_solo,2,,,,,
player,201710220min,rav,WeddEr99,tackles_assists,1,,,,,
player,201710220min,rav,WeddEr99,tackles_loss,0,,,,,
player,201710220min,rav,WeddEr99,qb_hits,0,,,,,
player,201710220min,rav,WeddEr99,fumbles_rec,0,,,,,
player,201710220min,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201710220min,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201710220min,rav,WeddEr99,fumbles_forced,0,,,,,
player,201710220min,rav,JudoMa00,def_int,0,,,,,
player,201710220min,rav,JudoMa00,def_int_yds,0,,,,,
player,201710220min,rav,JudoMa00,def_int_td,0,,,,,
player,201710220min,rav,JudoMa00,def_int_long,0,,,,,
player,201710220min,rav,JudoMa00,pass_defended,0,,,,,
player,201710220min,rav,JudoMa00,sacks,0.0,,,,,
player,201710220min,rav,JudoMa00,tackles_combined,2,,,,,
player,201710220min,rav,JudoMa00,tackles_solo,1,,,,,
player,201710220min,rav,JudoMa00,tackles_assists,1,,,,,
player,201710220min,rav,JudoMa00,tackles_loss,0,,,,,
player,201710220min,rav,JudoMa00,qb_hits,1,,,,,
player,201710220min,rav,JudoMa00,fumbles_rec,0,,,,,
player,201710220min,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201710220min,rav,JudoMa00,fumbles_forced,0,,,,,
player,201710220min,rav,KaufBr01,def_int,0,,,,,
player,201710220min,rav,KaufBr01,def_int_yds,0,,,,,
player,201710220min,rav,KaufBr01,def_int_td,0,,,,,
player,201710220min,rav,KaufBr01,def_int_long,0,,,,,
player,201710220min,rav,KaufBr01,pass_defended,0,,,,,
player,201710220min,rav,KaufBr01,sacks,0.0,,,,,
player,201710220min,rav,KaufBr01,tackles_combined,2,,,,,
player,201710220min,rav,KaufBr01,tackles_solo,0,,,,,
player,201710220min,rav,KaufBr01,tackles_assists,2,,,,,
player,201710220min,rav,KaufBr01,tackles_loss,0,,,,,
player,201710220min,rav,KaufBr01,qb_hits,0,,,,,
player,201710220min,rav,KaufBr01,fumbles_rec,0,,,,,
player,201710220min,rav,KaufBr01,fumbles_rec_yds,0,,,,,
player,201710220min,rav,KaufBr01,fumbles_rec_td,0,,,,,
player,201710220min,rav,KaufBr01,fumbles_forced,0,,,,,
player,201710220min,rav,LeviAn00,def_int,0,,,,,
player,201710220min,rav,LeviAn00,def_int_yds,0,,,,,
player,201710220min,rav,LeviAn00,def_int_td,0,,,,,
player,201710220min,rav,LeviAn00,def_int_long,0,,,,,
player,201710220min,rav,LeviAn00,pass_defended,0,,,,,
player,201710220min,rav,LeviAn00,sacks,0.0,,,,,
player,201710220min,rav,LeviAn00,tackles_combined,2,,,,,
player,201710220min,rav,LeviAn00,tackles_solo,2,,,,,
player,201710220min,rav,LeviAn00,tackles_assists,0,,,,,
player,201710220min,rav,LeviAn00,tackles_loss,0,,,,,
player,201710220min,rav,LeviAn00,qb_hits,0,,,,,
player,201710220min,rav,LeviAn00,fumbles_rec,0,,,,,
player,201710220min,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201710220min,rav,LeviAn00,fumbles_forced,0,,,,,
player,201710220min,rav,AlleJa01,def_int,0,,,,,
player,201710220min,rav,AlleJa01,def_int_yds,0,,,,,
player,201710220min,rav,AlleJa01,def_int_td,0,,,,,
player,201710220min,rav,AlleJa01,def_int_long,0,,,,,
player,201710220min,rav,AlleJa01,pass_defended,0,,,,,
player,201710220min,rav,AlleJa01,sacks,0.0,,,,,
player,201710220min,rav,AlleJa01,tackles_combined,1,,,,,
player,201710220min,rav,AlleJa01,tackles_solo,1,,,,,
player,201710220min,rav,AlleJa01,tackles_assists,0,,,,,
player,201710220min,rav,AlleJa01,tackles_loss,0,,,,,
player,201710220min,rav,AlleJa01,qb_hits,0,,,,,
player,201710220min,rav,AlleJa01,fumbles_rec,0,,,,,
player,201710220min,rav,AlleJa01,fumbles_rec_yds,0,,,,,
player,201710220min,rav,AlleJa01,fumbles_rec_td,0,,,,,
player,201710220min,rav,AlleJa01,fumbles_forced,0,,,,,
player,201710220min,rav,ClarCh00,def_int,0,,,,,
player,201710220min,rav,ClarCh00,def_int_yds,0,,,,,
player,201710220min,rav,ClarCh00,def_int_td,0,,,,,
player,201710220min,rav,ClarCh00,def_int_long,0,,,,,
player,201710220min,rav,ClarCh00,pass_defended,0,,,,,
player,201710220min,rav,ClarCh00,sacks,0.0,,,,,
player,201710220min,rav,ClarCh00,tackles_combined,1,,,,,
player,201710220min,rav,ClarCh00,tackles_solo,1,,,,,
player,201710220min,rav,ClarCh00,tackles_assists,0,,,,,
player,201710220min,rav,ClarCh00,tackles_loss,0,,,,,
player,201710220min,rav,ClarCh00,qb_hits,0,,,,,
player,201710220min,rav,ClarCh00,fumbles_rec,0,,,,,
player,201710220min,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201710220min,rav,ClarCh00,fumbles_forced,0,,,,,
player,201710220min,rav,CorrKa00,def_int,0,,,,,
player,201710220min,rav,CorrKa00,def_int_yds,0,,,,,
player,201710220min,rav,CorrKa00,def_int_td,0,,,,,
player,201710220min,rav,CorrKa00,def_int_long,0,,,,,
player,201710220min,rav,CorrKa00,pass_defended,0,,,,,
player,201710220min,rav,CorrKa00,sacks,0.0,,,,,
player,201710220min,rav,CorrKa00,tackles_combined,1,,,,,
player,201710220min,rav,CorrKa00,tackles_solo,0,,,,,
player,201710220min,rav,CorrKa00,tackles_assists,1,,,,,
player,201710220min,rav,CorrKa00,tackles_loss,0,,,,,
player,201710220min,rav,CorrKa00,qb_hits,0,,,,,
player,201710220min,rav,CorrKa00,fumbles_rec,0,,,,,
player,201710220min,rav,CorrKa00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,CorrKa00,fumbles_rec_td,0,,,,,
player,201710220min,rav,CorrKa00,fumbles_forced,0,,,,,
player,201710220min,rav,CoxxMo00,def_int,0,,,,,
player,201710220min,rav,CoxxMo00,def_int_yds,0,,,,,
player,201710220min,rav,CoxxMo00,def_int_td,0,,,,,
player,201710220min,rav,CoxxMo00,def_int_long,0,,,,,
player,201710220min,rav,CoxxMo00,pass_defended,0,,,,,
player,201710220min,rav,CoxxMo00,sacks,0.0,,,,,
player,201710220min,rav,CoxxMo00,tackles_combined,1,,,,,
player,201710220min,rav,CoxxMo00,tackles_solo,1,,,,,
player,201710220min,rav,CoxxMo00,tackles_assists,0,,,,,
player,201710220min,rav,CoxxMo00,tackles_loss,0,,,,,
player,201710220min,rav,CoxxMo00,qb_hits,0,,,,,
player,201710220min,rav,CoxxMo00,fumbles_rec,0,,,,,
player,201710220min,rav,CoxxMo00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,CoxxMo00,fumbles_rec_td,0,,,,,
player,201710220min,rav,CoxxMo00,fumbles_forced,0,,,,,
player,201710220min,rav,HillJa01,def_int,0,,,,,
player,201710220min,rav,HillJa01,def_int_yds,0,,,,,
player,201710220min,rav,HillJa01,def_int_td,0,,,,,
player,201710220min,rav,HillJa01,def_int_long,0,,,,,
player,201710220min,rav,HillJa01,pass_defended,1,,,,,
player,201710220min,rav,HillJa01,sacks,0.0,,,,,
player,201710220min,rav,HillJa01,tackles_combined,1,,,,,
player,201710220min,rav,HillJa01,tackles_solo,1,,,,,
player,201710220min,rav,HillJa01,tackles_assists,0,,,,,
player,201710220min,rav,HillJa01,tackles_loss,0,,,,,
player,201710220min,rav,HillJa01,qb_hits,0,,,,,
player,201710220min,rav,HillJa01,fumbles_rec,0,,,,,
player,201710220min,rav,HillJa01,fumbles_rec_yds,0,,,,,
player,201710220min,rav,HillJa01,fumbles_rec_td,0,,,,,
player,201710220min,rav,HillJa01,fumbles_forced,0,,,,,
player,201710220min,rav,HumpMa00,def_int,0,,,,,
player,201710220min,rav,HumpMa00,def_int_yds,0,,,,,
player,201710220min,rav,HumpMa00,def_int_td,0,,,,,
player,201710220min,rav,HumpMa00,def_int_long,0,,,,,
player,201710220min,rav,HumpMa00,pass_defended,0,,,,,
player,201710220min,rav,HumpMa00,sacks,0.0,,,,,
player,201710220min,rav,HumpMa00,tackles_combined,1,,,,,
player,201710220min,rav,HumpMa00,tackles_solo,1,,,,,
player,201710220min,rav,HumpMa00,tackles_assists,0,,,,,
player,201710220min,rav,HumpMa00,tackles_loss,0,,,,,
player,201710220min,rav,HumpMa00,qb_hits,0,,,,,
player,201710220min,rav,HumpMa00,fumbles_rec,0,,,,,
player,201710220min,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201710220min,rav,HumpMa00,fumbles_forced,0,,,,,
player,201710220min,rav,JohnSt02,def_int,0,,,,,
player,201710220min,rav,JohnSt02,def_int_yds,0,,,,,
player,201710220min,rav,JohnSt02,def_int_td,0,,,,,
player,201710220min,rav,JohnSt02,def_int_long,0,,,,,
player,201710220min,rav,JohnSt02,pass_defended,0,,,,,
player,201710220min,rav,JohnSt02,sacks,0.0,,,,,
player,201710220min,rav,JohnSt02,tackles_combined,1,,,,,
player,201710220min,rav,JohnSt02,tackles_solo,0,,,,,
player,201710220min,rav,JohnSt02,tackles_assists,1,,,,,
player,201710220min,rav,JohnSt02,tackles_loss,0,,,,,
player,201710220min,rav,JohnSt02,qb_hits,0,,,,,
player,201710220min,rav,JohnSt02,fumbles_rec,0,,,,,
player,201710220min,rav,JohnSt02,fumbles_rec_yds,0,,,,,
player,201710220min,rav,JohnSt02,fumbles_rec_td,0,,,,,
player,201710220min,rav,JohnSt02,fumbles_forced,0,,,,,
player,201710220min,rav,SmitZa00,def_int,0,,,,,
player,201710220min,rav,SmitZa00,def_int_yds,0,,,,,
player,201710220min,rav,SmitZa00,def_int_td,0,,,,,
player,201710220min,rav,SmitZa00,def_int_long,0,,,,,
player,201710220min,rav,SmitZa00,pass_defended,0,,,,,
player,201710220min,rav,SmitZa00,sacks,0.0,,,,,
player,201710220min,rav,SmitZa00,tackles_combined,1,,,,,
player,201710220min,rav,SmitZa00,tackles_solo,0,,,,,
player,201710220min,rav,SmitZa00,tackles_assists,1,,,,,
player,201710220min,rav,SmitZa00,tackles_loss,0,,,,,
player,201710220min,rav,SmitZa00,qb_hits,0,,,,,
player,201710220min,rav,SmitZa00,fumbles_rec,0,,,,,
player,201710220min,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201710220min,rav,SmitZa00,fumbles_forced,0,,,,,
player,201710220min,rav,WormCh00,def_int,0,,,,,
player,201710220min,rav,WormCh00,def_int_yds,0,,,,,
player,201710220min,rav,WormCh00,def_int_td,0,,,,,
player,201710220min,rav,WormCh00,def_int_long,0,,,,,
player,201710220min,rav,WormCh00,pass_defended,0,,,,,
player,201710220min,rav,WormCh00,sacks,0.0,,,,,
player,201710220min,rav,WormCh00,tackles_combined,1,,,,,
player,201710220min,rav,WormCh00,tackles_solo,1,,,,,
player,201710220min,rav,WormCh00,tackles_assists,0,,,,,
player,201710220min,rav,WormCh00,tackles_loss,0,,,,,
player,201710220min,rav,WormCh00,qb_hits,0,,,,,
player,201710220min,rav,WormCh00,fumbles_rec,0,,,,,
player,201710220min,rav,WormCh00,fumbles_rec_yds,0,,,,,
player,201710220min,rav,WormCh00,fumbles_rec_td,0,,,,,
player,201710220min,rav,WormCh00,fumbles_forced,0,,,,,
player,201710220min,min,GrifEv99,def_int,0,,,,,
player,201710220min,min,GrifEv99,def_int_yds,0,,,,,
player,201710220min,min,GrifEv99,def_int_td,0,,,,,
player,201710220min,min,GrifEv99,def_int_long,0,,,,,
player,201710220min,min,GrifEv99,pass_defended,0,,,,,
player,201710220min,min,GrifEv99,sacks,2.0,,,,,
player,201710220min,min,GrifEv99,tackles_combined,5,,,,,
player,201710220min,min,GrifEv99,tackles_solo,5,,,,,
player,201710220min,min,GrifEv99,tackles_assists,0,,,,,
player,201710220min,min,GrifEv99,tackles_loss,1,,,,,
player,201710220min,min,GrifEv99,qb_hits,2,,,,,
player,201710220min,min,GrifEv99,fumbles_rec,0,,,,,
player,201710220min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201710220min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201710220min,min,GrifEv99,fumbles_forced,1,,,,,
player,201710220min,min,BarrAn00,def_int,0,,,,,
player,201710220min,min,BarrAn00,def_int_yds,0,,,,,
player,201710220min,min,BarrAn00,def_int_td,0,,,,,
player,201710220min,min,BarrAn00,def_int_long,0,,,,,
player,201710220min,min,BarrAn00,pass_defended,1,,,,,
player,201710220min,min,BarrAn00,sacks,1.0,,,,,
player,201710220min,min,BarrAn00,tackles_combined,11,,,,,
player,201710220min,min,BarrAn00,tackles_solo,7,,,,,
player,201710220min,min,BarrAn00,tackles_assists,4,,,,,
player,201710220min,min,BarrAn00,tackles_loss,3,,,,,
player,201710220min,min,BarrAn00,qb_hits,1,,,,,
player,201710220min,min,BarrAn00,fumbles_rec,0,,,,,
player,201710220min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201710220min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201710220min,min,BarrAn00,fumbles_forced,0,,,,,
player,201710220min,min,HuntDa01,def_int,0,,,,,
player,201710220min,min,HuntDa01,def_int_yds,0,,,,,
player,201710220min,min,HuntDa01,def_int_td,0,,,,,
player,201710220min,min,HuntDa01,def_int_long,0,,,,,
player,201710220min,min,HuntDa01,pass_defended,0,,,,,
player,201710220min,min,HuntDa01,sacks,1.0,,,,,
player,201710220min,min,HuntDa01,tackles_combined,2,,,,,
player,201710220min,min,HuntDa01,tackles_solo,1,,,,,
player,201710220min,min,HuntDa01,tackles_assists,1,,,,,
player,201710220min,min,HuntDa01,tackles_loss,1,,,,,
player,201710220min,min,HuntDa01,qb_hits,1,,,,,
player,201710220min,min,HuntDa01,fumbles_rec,0,,,,,
player,201710220min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201710220min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201710220min,min,HuntDa01,fumbles_forced,0,,,,,
player,201710220min,min,JohnTo01,def_int,0,,,,,
player,201710220min,min,JohnTo01,def_int_yds,0,,,,,
player,201710220min,min,JohnTo01,def_int_td,0,,,,,
player,201710220min,min,JohnTo01,def_int_long,0,,,,,
player,201710220min,min,JohnTo01,pass_defended,0,,,,,
player,201710220min,min,JohnTo01,sacks,1.0,,,,,
player,201710220min,min,JohnTo01,tackles_combined,2,,,,,
player,201710220min,min,JohnTo01,tackles_solo,1,,,,,
player,201710220min,min,JohnTo01,tackles_assists,1,,,,,
player,201710220min,min,JohnTo01,tackles_loss,1,,,,,
player,201710220min,min,JohnTo01,qb_hits,1,,,,,
player,201710220min,min,JohnTo01,fumbles_rec,0,,,,,
player,201710220min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201710220min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201710220min,min,JohnTo01,fumbles_forced,0,,,,,
player,201710220min,min,KendEr00,def_int,0,,,,,
player,201710220min,min,KendEr00,def_int_yds,0,,,,,
player,201710220min,min,KendEr00,def_int_td,0,,,,,
player,201710220min,min,KendEr00,def_int_long,0,,,,,
player,201710220min,min,KendEr00,pass_defended,0,,,,,
player,201710220min,min,KendEr00,sacks,0.0,,,,,
player,201710220min,min,KendEr00,tackles_combined,13,,,,,
player,201710220min,min,KendEr00,tackles_solo,10,,,,,
player,201710220min,min,KendEr00,tackles_assists,3,,,,,
player,201710220min,min,KendEr00,tackles_loss,4,,,,,
player,201710220min,min,KendEr00,qb_hits,0,,,,,
player,201710220min,min,KendEr00,fumbles_rec,0,,,,,
player,201710220min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201710220min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201710220min,min,KendEr00,fumbles_forced,0,,,,,
player,201710220min,min,SendAn00,def_int,0,,,,,
player,201710220min,min,SendAn00,def_int_yds,0,,,,,
player,201710220min,min,SendAn00,def_int_td,0,,,,,
player,201710220min,min,SendAn00,def_int_long,0,,,,,
player,201710220min,min,SendAn00,pass_defended,0,,,,,
player,201710220min,min,SendAn00,sacks,0.0,,,,,
player,201710220min,min,SendAn00,tackles_combined,5,,,,,
player,201710220min,min,SendAn00,tackles_solo,4,,,,,
player,201710220min,min,SendAn00,tackles_assists,1,,,,,
player,201710220min,min,SendAn00,tackles_loss,0,,,,,
player,201710220min,min,SendAn00,qb_hits,0,,,,,
player,201710220min,min,SendAn00,fumbles_rec,0,,,,,
player,201710220min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201710220min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201710220min,min,SendAn00,fumbles_forced,0,,,,,
player,201710220min,min,JoseLi99,def_int,0,,,,,
player,201710220min,min,JoseLi99,def_int_yds,0,,,,,
player,201710220min,min,JoseLi99,def_int_td,0,,,,,
player,201710220min,min,JoseLi99,def_int_long,0,,,,,
player,201710220min,min,JoseLi99,pass_defended,0,,,,,
player,201710220min,min,JoseLi99,sacks,0.0,,,,,
player,201710220min,min,JoseLi99,tackles_combined,4,,,,,
player,201710220min,min,JoseLi99,tackles_solo,2,,,,,
player,201710220min,min,JoseLi99,tackles_assists,2,,,,,
player,201710220min,min,JoseLi99,tackles_loss,1,,,,,
player,201710220min,min,JoseLi99,qb_hits,1,,,,,
player,201710220min,min,JoseLi99,fumbles_rec,0,,,,,
player,201710220min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201710220min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201710220min,min,JoseLi99,fumbles_forced,0,,,,,
player,201710220min,min,SmitHa00,def_int,0,,,,,
player,201710220min,min,SmitHa00,def_int_yds,0,,,,,
player,201710220min,min,SmitHa00,def_int_td,0,,,,,
player,201710220min,min,SmitHa00,def_int_long,0,,,,,
player,201710220min,min,SmitHa00,pass_defended,0,,,,,
player,201710220min,min,SmitHa00,sacks,0.0,,,,,
player,201710220min,min,SmitHa00,tackles_combined,4,,,,,
player,201710220min,min,SmitHa00,tackles_solo,4,,,,,
player,201710220min,min,SmitHa00,tackles_assists,0,,,,,
player,201710220min,min,SmitHa00,tackles_loss,1,,,,,
player,201710220min,min,SmitHa00,qb_hits,0,,,,,
player,201710220min,min,SmitHa00,fumbles_rec,0,,,,,
player,201710220min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201710220min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201710220min,min,SmitHa00,fumbles_forced,0,,,,,
player,201710220min,min,GedeBe00,def_int,0,,,,,
player,201710220min,min,GedeBe00,def_int_yds,0,,,,,
player,201710220min,min,GedeBe00,def_int_td,0,,,,,
player,201710220min,min,GedeBe00,def_int_long,0,,,,,
player,201710220min,min,GedeBe00,pass_defended,0,,,,,
player,201710220min,min,GedeBe00,sacks,0.0,,,,,
player,201710220min,min,GedeBe00,tackles_combined,3,,,,,
player,201710220min,min,GedeBe00,tackles_solo,2,,,,,
player,201710220min,min,GedeBe00,tackles_assists,1,,,,,
player,201710220min,min,GedeBe00,tackles_loss,0,,,,,
player,201710220min,min,GedeBe00,qb_hits,0,,,,,
player,201710220min,min,GedeBe00,fumbles_rec,0,,,,,
player,201710220min,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201710220min,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201710220min,min,GedeBe00,fumbles_forced,0,,,,,
player,201710220min,min,NewmTe20,def_int,0,,,,,
player,201710220min,min,NewmTe20,def_int_yds,0,,,,,
player,201710220min,min,NewmTe20,def_int_td,0,,,,,
player,201710220min,min,NewmTe20,def_int_long,0,,,,,
player,201710220min,min,NewmTe20,pass_defended,0,,,,,
player,201710220min,min,NewmTe20,sacks,0.0,,,,,
player,201710220min,min,NewmTe20,tackles_combined,3,,,,,
player,201710220min,min,NewmTe20,tackles_solo,1,,,,,
player,201710220min,min,NewmTe20,tackles_assists,2,,,,,
player,201710220min,min,NewmTe20,tackles_loss,0,,,,,
player,201710220min,min,NewmTe20,qb_hits,0,,,,,
player,201710220min,min,NewmTe20,fumbles_rec,0,,,,,
player,201710220min,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201710220min,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201710220min,min,NewmTe20,fumbles_forced,0,,,,,
player,201710220min,min,StepSh00,def_int,0,,,,,
player,201710220min,min,StepSh00,def_int_yds,0,,,,,
player,201710220min,min,StepSh00,def_int_td,0,,,,,
player,201710220min,min,StepSh00,def_int_long,0,,,,,
player,201710220min,min,StepSh00,pass_defended,0,,,,,
player,201710220min,min,StepSh00,sacks,0.0,,,,,
player,201710220min,min,StepSh00,tackles_combined,3,,,,,
player,201710220min,min,StepSh00,tackles_solo,1,,,,,
player,201710220min,min,StepSh00,tackles_assists,2,,,,,
player,201710220min,min,StepSh00,tackles_loss,0,,,,,
player,201710220min,min,StepSh00,qb_hits,0,,,,,
player,201710220min,min,StepSh00,fumbles_rec,0,,,,,
player,201710220min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201710220min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201710220min,min,StepSh00,fumbles_forced,0,,,,,
player,201710220min,min,HamxC.00,def_int,0,,,,,
player,201710220min,min,HamxC.00,def_int_yds,0,,,,,
player,201710220min,min,HamxC.00,def_int_td,0,,,,,
player,201710220min,min,HamxC.00,def_int_long,0,,,,,
player,201710220min,min,HamxC.00,pass_defended,0,,,,,
player,201710220min,min,HamxC.00,sacks,0.0,,,,,
player,201710220min,min,HamxC.00,tackles_combined,2,,,,,
player,201710220min,min,HamxC.00,tackles_solo,2,,,,,
player,201710220min,min,HamxC.00,tackles_assists,0,,,,,
player,201710220min,min,HamxC.00,tackles_loss,0,,,,,
player,201710220min,min,HamxC.00,qb_hits,0,,,,,
player,201710220min,min,HamxC.00,fumbles_rec,0,,,,,
player,201710220min,min,HamxC.00,fumbles_rec_yds,0,,,,,
player,201710220min,min,HamxC.00,fumbles_rec_td,0,,,,,
player,201710220min,min,HamxC.00,fumbles_forced,0,,,,,
player,201710220min,min,WaynTr00,def_int,0,,,,,
player,201710220min,min,WaynTr00,def_int_yds,0,,,,,
player,201710220min,min,WaynTr00,def_int_td,0,,,,,
player,201710220min,min,WaynTr00,def_int_long,0,,,,,
player,201710220min,min,WaynTr00,pass_defended,1,,,,,
player,201710220min,min,WaynTr00,sacks,0.0,,,,,
player,201710220min,min,WaynTr00,tackles_combined,2,,,,,
player,201710220min,min,WaynTr00,tackles_solo,2,,,,,
player,201710220min,min,WaynTr00,tackles_assists,0,,,,,
player,201710220min,min,WaynTr00,tackles_loss,0,,,,,
player,201710220min,min,WaynTr00,qb_hits,0,,,,,
player,201710220min,min,WaynTr00,fumbles_rec,0,,,,,
player,201710220min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201710220min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201710220min,min,WaynTr00,fumbles_forced,0,,,,,
player,201710220min,min,BrotKe00,def_int,0,,,,,
player,201710220min,min,BrotKe00,def_int_yds,0,,,,,
player,201710220min,min,BrotKe00,def_int_td,0,,,,,
player,201710220min,min,BrotKe00,def_int_long,0,,,,,
