game,2017,10,20171112,201711120den,nwe,"New England Patriots",41,den,"Denver Broncos",16
player,201711120den,den,DerbA.00,pass_rating,,,,,,
player,201711120den,den,DerbA.00,rush_att,0,,,,,
player,201711120den,den,DerbA.00,rush_yds,0,,,,,
player,201711120den,den,DerbA.00,rush_td,0,,,,,
player,201711120den,den,DerbA.00,rush_long,0,,,,,
player,201711120den,den,DerbA.00,targets,1,,,,,
player,201711120den,den,DerbA.00,rec,1,,,,,
player,201711120den,den,DerbA.00,rec_yds,2,,,,,
player,201711120den,den,DerbA.00,rec_td,0,,,,,
player,201711120den,den,DerbA.00,rec_long,2,,,,,
player,201711120den,den,DerbA.00,fumbles,0,,,,,
player,201711120den,den,DerbA.00,fumbles_lost,0,,,,,
player,201711120den,den,FowlBe00,pass_cmp,0,,,,,
player,201711120den,den,FowlBe00,pass_att,0,,,,,
player,201711120den,den,FowlBe00,pass_yds,0,,,,,
player,201711120den,den,FowlBe00,pass_td,0,,,,,
player,201711120den,den,FowlBe00,pass_int,0,,,,,
player,201711120den,den,FowlBe00,pass_sacked,0,,,,,
player,201711120den,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201711120den,den,FowlBe00,pass_long,0,,,,,
player,201711120den,den,FowlBe00,pass_rating,,,,,,
player,201711120den,den,FowlBe00,rush_att,0,,,,,
player,201711120den,den,FowlBe00,rush_yds,0,,,,,
player,201711120den,den,FowlBe00,rush_td,0,,,,,
player,201711120den,den,FowlBe00,rush_long,0,,,,,
player,201711120den,den,FowlBe00,targets,1,,,,,
player,201711120den,den,FowlBe00,rec,0,,,,,
player,201711120den,den,FowlBe00,rec_yds,0,,,,,
player,201711120den,den,FowlBe00,rec_td,0,,,,,
player,201711120den,den,FowlBe00,rec_long,0,,,,,
player,201711120den,den,FowlBe00,fumbles,0,,,,,
player,201711120den,den,FowlBe00,fumbles_lost,0,,,,,
player,201711120den,nwe,ChunPa99,def_int,1,,,,,
player,201711120den,nwe,ChunPa99,def_int_yds,30,,,,,
player,201711120den,nwe,ChunPa99,def_int_td,0,,,,,
player,201711120den,nwe,ChunPa99,def_int_long,30,,,,,
player,201711120den,nwe,ChunPa99,pass_defended,1,,,,,
player,201711120den,nwe,ChunPa99,sacks,0.0,,,,,
player,201711120den,nwe,ChunPa99,tackles_combined,4,,,,,
player,201711120den,nwe,ChunPa99,tackles_solo,4,,,,,
player,201711120den,nwe,ChunPa99,tackles_assists,0,,,,,
player,201711120den,nwe,ChunPa99,tackles_loss,0,,,,,
player,201711120den,nwe,ChunPa99,qb_hits,0,,,,,
player,201711120den,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201711120den,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201711120den,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201711120den,nwe,VanNKy00,def_int,0,,,,,
player,201711120den,nwe,VanNKy00,def_int_yds,0,,,,,
player,201711120den,nwe,VanNKy00,def_int_td,0,,,,,
player,201711120den,nwe,VanNKy00,def_int_long,0,,,,,
player,201711120den,nwe,VanNKy00,pass_defended,0,,,,,
player,201711120den,nwe,VanNKy00,sacks,0.0,,,,,
player,201711120den,nwe,VanNKy00,tackles_combined,5,,,,,
player,201711120den,nwe,VanNKy00,tackles_solo,5,,,,,
player,201711120den,nwe,VanNKy00,tackles_assists,0,,,,,
player,201711120den,nwe,VanNKy00,tackles_loss,0,,,,,
player,201711120den,nwe,VanNKy00,qb_hits,0,,,,,
player,201711120den,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201711120den,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201711120den,nwe,GuyxLa00,def_int,0,,,,,
player,201711120den,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201711120den,nwe,GuyxLa00,def_int_td,0,,,,,
player,201711120den,nwe,GuyxLa00,def_int_long,0,,,,,
player,201711120den,nwe,GuyxLa00,pass_defended,0,,,,,
player,201711120den,nwe,GuyxLa00,sacks,0.0,,,,,
player,201711120den,nwe,GuyxLa00,tackles_combined,4,,,,,
player,201711120den,nwe,GuyxLa00,tackles_solo,3,,,,,
player,201711120den,nwe,GuyxLa00,tackles_assists,1,,,,,
player,201711120den,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201711120den,nwe,GuyxLa00,qb_hits,0,,,,,
player,201711120den,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201711120den,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201711120den,nwe,HarrDa99,def_int,0,,,,,
player,201711120den,nwe,HarrDa99,def_int_yds,0,,,,,
player,201711120den,nwe,HarrDa99,def_int_td,0,,,,,
player,201711120den,nwe,HarrDa99,def_int_long,0,,,,,
player,201711120den,nwe,HarrDa99,pass_defended,1,,,,,
player,201711120den,nwe,HarrDa99,sacks,0.0,,,,,
player,201711120den,nwe,HarrDa99,tackles_combined,4,,,,,
player,201711120den,nwe,HarrDa99,tackles_solo,3,,,,,
player,201711120den,nwe,HarrDa99,tackles_assists,1,,,,,
player,201711120den,nwe,HarrDa99,tackles_loss,0,,,,,
player,201711120den,nwe,HarrDa99,qb_hits,0,,,,,
player,201711120den,nwe,HarrDa99,fumbles_rec,0,,,,,
player,201711120den,nwe,HarrDa99,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,HarrDa99,fumbles_rec_td,0,,,,,
player,201711120den,nwe,HarrDa99,fumbles_forced,0,,,,,
player,201711120den,nwe,JoneJo03,def_int,0,,,,,
player,201711120den,nwe,JoneJo03,def_int_yds,0,,,,,
player,201711120den,nwe,JoneJo03,def_int_td,0,,,,,
player,201711120den,nwe,JoneJo03,def_int_long,0,,,,,
player,201711120den,nwe,JoneJo03,pass_defended,1,,,,,
player,201711120den,nwe,JoneJo03,sacks,0.0,,,,,
player,201711120den,nwe,JoneJo03,tackles_combined,4,,,,,
player,201711120den,nwe,JoneJo03,tackles_solo,3,,,,,
player,201711120den,nwe,JoneJo03,tackles_assists,1,,,,,
player,201711120den,nwe,JoneJo03,tackles_loss,0,,,,,
player,201711120den,nwe,JoneJo03,qb_hits,0,,,,,
player,201711120den,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201711120den,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201711120den,nwe,JoneJo03,fumbles_forced,0,,,,,
player,201711120den,nwe,McCoDe99,def_int,0,,,,,
player,201711120den,nwe,McCoDe99,def_int_yds,0,,,,,
player,201711120den,nwe,McCoDe99,def_int_td,0,,,,,
player,201711120den,nwe,McCoDe99,def_int_long,0,,,,,
player,201711120den,nwe,McCoDe99,pass_defended,0,,,,,
player,201711120den,nwe,McCoDe99,sacks,0.0,,,,,
player,201711120den,nwe,McCoDe99,tackles_combined,4,,,,,
player,201711120den,nwe,McCoDe99,tackles_solo,4,,,,,
player,201711120den,nwe,McCoDe99,tackles_assists,0,,,,,
player,201711120den,nwe,McCoDe99,tackles_loss,1,,,,,
player,201711120den,nwe,McCoDe99,qb_hits,0,,,,,
player,201711120den,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201711120den,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201711120den,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201711120den,nwe,RobeEl00,def_int,0,,,,,
player,201711120den,nwe,RobeEl00,def_int_yds,0,,,,,
player,201711120den,nwe,RobeEl00,def_int_td,0,,,,,
player,201711120den,nwe,RobeEl00,def_int_long,0,,,,,
player,201711120den,nwe,RobeEl00,pass_defended,0,,,,,
player,201711120den,nwe,RobeEl00,sacks,0.0,,,,,
player,201711120den,nwe,RobeEl00,tackles_combined,4,,,,,
player,201711120den,nwe,RobeEl00,tackles_solo,1,,,,,
player,201711120den,nwe,RobeEl00,tackles_assists,3,,,,,
player,201711120den,nwe,RobeEl00,tackles_loss,0,,,,,
player,201711120den,nwe,RobeEl00,qb_hits,0,,,,,
player,201711120den,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201711120den,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201711120den,nwe,BranAl99,def_int,0,,,,,
player,201711120den,nwe,BranAl99,def_int_yds,0,,,,,
player,201711120den,nwe,BranAl99,def_int_td,0,,,,,
player,201711120den,nwe,BranAl99,def_int_long,0,,,,,
player,201711120den,nwe,BranAl99,pass_defended,0,,,,,
player,201711120den,nwe,BranAl99,sacks,0.0,,,,,
player,201711120den,nwe,BranAl99,tackles_combined,3,,,,,
player,201711120den,nwe,BranAl99,tackles_solo,3,,,,,
player,201711120den,nwe,BranAl99,tackles_assists,0,,,,,
player,201711120den,nwe,BranAl99,tackles_loss,0,,,,,
player,201711120den,nwe,BranAl99,qb_hits,0,,,,,
player,201711120den,nwe,BranAl99,fumbles_rec,0,,,,,
player,201711120den,nwe,BranAl99,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,BranAl99,fumbles_rec_td,0,,,,,
player,201711120den,nwe,BranAl99,fumbles_forced,0,,,,,
player,201711120den,nwe,ButlMa01,def_int,0,,,,,
player,201711120den,nwe,ButlMa01,def_int_yds,0,,,,,
player,201711120den,nwe,ButlMa01,def_int_td,0,,,,,
player,201711120den,nwe,ButlMa01,def_int_long,0,,,,,
player,201711120den,nwe,ButlMa01,pass_defended,1,,,,,
player,201711120den,nwe,ButlMa01,sacks,0.0,,,,,
player,201711120den,nwe,ButlMa01,tackles_combined,3,,,,,
player,201711120den,nwe,ButlMa01,tackles_solo,3,,,,,
player,201711120den,nwe,ButlMa01,tackles_assists,0,,,,,
player,201711120den,nwe,ButlMa01,tackles_loss,0,,,,,
player,201711120den,nwe,ButlMa01,qb_hits,1,,,,,
player,201711120den,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201711120den,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201711120den,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201711120den,nwe,ButlAd00,def_int,0,,,,,
player,201711120den,nwe,ButlAd00,def_int_yds,0,,,,,
player,201711120den,nwe,ButlAd00,def_int_td,0,,,,,
player,201711120den,nwe,ButlAd00,def_int_long,0,,,,,
player,201711120den,nwe,ButlAd00,pass_defended,0,,,,,
player,201711120den,nwe,ButlAd00,sacks,0.0,,,,,
player,201711120den,nwe,ButlAd00,tackles_combined,3,,,,,
player,201711120den,nwe,ButlAd00,tackles_solo,2,,,,,
player,201711120den,nwe,ButlAd00,tackles_assists,1,,,,,
player,201711120den,nwe,ButlAd00,tackles_loss,0,,,,,
player,201711120den,nwe,ButlAd00,qb_hits,0,,,,,
player,201711120den,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201711120den,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201711120den,nwe,GilmSt00,def_int,0,,,,,
player,201711120den,nwe,GilmSt00,def_int_yds,0,,,,,
player,201711120den,nwe,GilmSt00,def_int_td,0,,,,,
player,201711120den,nwe,GilmSt00,def_int_long,0,,,,,
player,201711120den,nwe,GilmSt00,pass_defended,1,,,,,
player,201711120den,nwe,GilmSt00,sacks,0.0,,,,,
player,201711120den,nwe,GilmSt00,tackles_combined,3,,,,,
player,201711120den,nwe,GilmSt00,tackles_solo,3,,,,,
player,201711120den,nwe,GilmSt00,tackles_assists,0,,,,,
player,201711120den,nwe,GilmSt00,tackles_loss,0,,,,,
player,201711120den,nwe,GilmSt00,qb_hits,0,,,,,
player,201711120den,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201711120den,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201711120den,nwe,HarmDu00,def_int,0,,,,,
player,201711120den,nwe,HarmDu00,def_int_yds,0,,,,,
player,201711120den,nwe,HarmDu00,def_int_td,0,,,,,
player,201711120den,nwe,HarmDu00,def_int_long,0,,,,,
player,201711120den,nwe,HarmDu00,pass_defended,0,,,,,
player,201711120den,nwe,HarmDu00,sacks,0.0,,,,,
player,201711120den,nwe,HarmDu00,tackles_combined,2,,,,,
player,201711120den,nwe,HarmDu00,tackles_solo,2,,,,,
player,201711120den,nwe,HarmDu00,tackles_assists,0,,,,,
player,201711120den,nwe,HarmDu00,tackles_loss,0,,,,,
player,201711120den,nwe,HarmDu00,qb_hits,0,,,,,
player,201711120den,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201711120den,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201711120den,nwe,KingBr02,def_int,0,,,,,
player,201711120den,nwe,KingBr02,def_int_yds,0,,,,,
player,201711120den,nwe,KingBr02,def_int_td,0,,,,,
player,201711120den,nwe,KingBr02,def_int_long,0,,,,,
player,201711120den,nwe,KingBr02,pass_defended,0,,,,,
player,201711120den,nwe,KingBr02,sacks,0.0,,,,,
player,201711120den,nwe,KingBr02,tackles_combined,2,,,,,
player,201711120den,nwe,KingBr02,tackles_solo,2,,,,,
player,201711120den,nwe,KingBr02,tackles_assists,0,,,,,
player,201711120den,nwe,KingBr02,tackles_loss,0,,,,,
player,201711120den,nwe,KingBr02,qb_hits,0,,,,,
player,201711120den,nwe,KingBr02,fumbles_rec,0,,,,,
player,201711120den,nwe,KingBr02,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,KingBr02,fumbles_rec_td,0,,,,,
player,201711120den,nwe,KingBr02,fumbles_forced,0,,,,,
player,201711120den,nwe,ReilTr00,def_int,0,,,,,
player,201711120den,nwe,ReilTr00,def_int_yds,0,,,,,
player,201711120den,nwe,ReilTr00,def_int_td,0,,,,,
player,201711120den,nwe,ReilTr00,def_int_long,0,,,,,
player,201711120den,nwe,ReilTr00,pass_defended,0,,,,,
player,201711120den,nwe,ReilTr00,sacks,0.0,,,,,
player,201711120den,nwe,ReilTr00,tackles_combined,2,,,,,
player,201711120den,nwe,ReilTr00,tackles_solo,2,,,,,
player,201711120den,nwe,ReilTr00,tackles_assists,0,,,,,
player,201711120den,nwe,ReilTr00,tackles_loss,0,,,,,
player,201711120den,nwe,ReilTr00,qb_hits,0,,,,,
player,201711120den,nwe,ReilTr00,fumbles_rec,0,,,,,
player,201711120den,nwe,ReilTr00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,ReilTr00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,ReilTr00,fumbles_forced,0,,,,,
player,201711120den,nwe,SlatMa00,def_int,0,,,,,
player,201711120den,nwe,SlatMa00,def_int_yds,0,,,,,
player,201711120den,nwe,SlatMa00,def_int_td,0,,,,,
player,201711120den,nwe,SlatMa00,def_int_long,0,,,,,
player,201711120den,nwe,SlatMa00,pass_defended,0,,,,,
player,201711120den,nwe,SlatMa00,sacks,0.0,,,,,
player,201711120den,nwe,SlatMa00,tackles_combined,2,,,,,
player,201711120den,nwe,SlatMa00,tackles_solo,2,,,,,
player,201711120den,nwe,SlatMa00,tackles_assists,0,,,,,
player,201711120den,nwe,SlatMa00,tackles_loss,0,,,,,
player,201711120den,nwe,SlatMa00,qb_hits,0,,,,,
player,201711120den,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201711120den,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201711120den,nwe,BoldBr00,def_int,0,,,,,
player,201711120den,nwe,BoldBr00,def_int_yds,0,,,,,
player,201711120den,nwe,BoldBr00,def_int_td,0,,,,,
player,201711120den,nwe,BoldBr00,def_int_long,0,,,,,
player,201711120den,nwe,BoldBr00,pass_defended,0,,,,,
player,201711120den,nwe,BoldBr00,sacks,0.0,,,,,
player,201711120den,nwe,BoldBr00,tackles_combined,1,,,,,
player,201711120den,nwe,BoldBr00,tackles_solo,1,,,,,
player,201711120den,nwe,BoldBr00,tackles_assists,0,,,,,
player,201711120den,nwe,BoldBr00,tackles_loss,0,,,,,
player,201711120den,nwe,BoldBr00,qb_hits,0,,,,,
player,201711120den,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201711120den,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201711120den,nwe,EbneNa00,def_int,0,,,,,
player,201711120den,nwe,EbneNa00,def_int_yds,0,,,,,
player,201711120den,nwe,EbneNa00,def_int_td,0,,,,,
player,201711120den,nwe,EbneNa00,def_int_long,0,,,,,
player,201711120den,nwe,EbneNa00,pass_defended,0,,,,,
player,201711120den,nwe,EbneNa00,sacks,0.0,,,,,
player,201711120den,nwe,EbneNa00,tackles_combined,1,,,,,
player,201711120den,nwe,EbneNa00,tackles_solo,1,,,,,
player,201711120den,nwe,EbneNa00,tackles_assists,0,,,,,
player,201711120den,nwe,EbneNa00,tackles_loss,0,,,,,
player,201711120den,nwe,EbneNa00,qb_hits,0,,,,,
player,201711120den,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201711120den,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201711120den,nwe,FlowTr00,def_int,0,,,,,
player,201711120den,nwe,FlowTr00,def_int_yds,0,,,,,
player,201711120den,nwe,FlowTr00,def_int_td,0,,,,,
player,201711120den,nwe,FlowTr00,def_int_long,0,,,,,
player,201711120den,nwe,FlowTr00,pass_defended,0,,,,,
player,201711120den,nwe,FlowTr00,sacks,0.0,,,,,
player,201711120den,nwe,FlowTr00,tackles_combined,1,,,,,
player,201711120den,nwe,FlowTr00,tackles_solo,1,,,,,
player,201711120den,nwe,FlowTr00,tackles_assists,0,,,,,
player,201711120den,nwe,FlowTr00,tackles_loss,0,,,,,
player,201711120den,nwe,FlowTr00,qb_hits,0,,,,,
player,201711120den,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201711120den,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201711120den,nwe,JeanRi99,def_int,0,,,,,
player,201711120den,nwe,JeanRi99,def_int_yds,0,,,,,
player,201711120den,nwe,JeanRi99,def_int_td,0,,,,,
player,201711120den,nwe,JeanRi99,def_int_long,0,,,,,
player,201711120den,nwe,JeanRi99,pass_defended,0,,,,,
player,201711120den,nwe,JeanRi99,sacks,0.0,,,,,
player,201711120den,nwe,JeanRi99,tackles_combined,1,,,,,
player,201711120den,nwe,JeanRi99,tackles_solo,1,,,,,
player,201711120den,nwe,JeanRi99,tackles_assists,0,,,,,
player,201711120den,nwe,JeanRi99,tackles_loss,0,,,,,
player,201711120den,nwe,JeanRi99,qb_hits,0,,,,,
player,201711120den,nwe,JeanRi99,fumbles_rec,0,,,,,
player,201711120den,nwe,JeanRi99,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,JeanRi99,fumbles_rec_td,0,,,,,
player,201711120den,nwe,JeanRi99,fumbles_forced,0,,,,,
player,201711120den,nwe,RichJo00,def_int,0,,,,,
player,201711120den,nwe,RichJo00,def_int_yds,0,,,,,
player,201711120den,nwe,RichJo00,def_int_td,0,,,,,
player,201711120den,nwe,RichJo00,def_int_long,0,,,,,
player,201711120den,nwe,RichJo00,pass_defended,0,,,,,
player,201711120den,nwe,RichJo00,sacks,0.0,,,,,
player,201711120den,nwe,RichJo00,tackles_combined,1,,,,,
player,201711120den,nwe,RichJo00,tackles_solo,1,,,,,
player,201711120den,nwe,RichJo00,tackles_assists,0,,,,,
player,201711120den,nwe,RichJo00,tackles_loss,0,,,,,
player,201711120den,nwe,RichJo00,qb_hits,0,,,,,
player,201711120den,nwe,RichJo00,fumbles_rec,0,,,,,
player,201711120den,nwe,RichJo00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,RichJo00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,RichJo00,fumbles_forced,0,,,,,
player,201711120den,nwe,WiseDe00,def_int,0,,,,,
player,201711120den,nwe,WiseDe00,def_int_yds,0,,,,,
player,201711120den,nwe,WiseDe00,def_int_td,0,,,,,
player,201711120den,nwe,WiseDe00,def_int_long,0,,,,,
player,201711120den,nwe,WiseDe00,pass_defended,0,,,,,
player,201711120den,nwe,WiseDe00,sacks,0.0,,,,,
player,201711120den,nwe,WiseDe00,tackles_combined,1,,,,,
player,201711120den,nwe,WiseDe00,tackles_solo,1,,,,,
player,201711120den,nwe,WiseDe00,tackles_assists,0,,,,,
player,201711120den,nwe,WiseDe00,tackles_loss,0,,,,,
player,201711120den,nwe,WiseDe00,qb_hits,1,,,,,
player,201711120den,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201711120den,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201711120den,nwe,FlowMa00,def_int,0,,,,,
player,201711120den,nwe,FlowMa00,def_int_yds,0,,,,,
player,201711120den,nwe,FlowMa00,def_int_td,0,,,,,
player,201711120den,nwe,FlowMa00,def_int_long,0,,,,,
player,201711120den,nwe,FlowMa00,pass_defended,1,,,,,
player,201711120den,nwe,FlowMa00,sacks,0.0,,,,,
player,201711120den,nwe,FlowMa00,tackles_combined,0,,,,,
player,201711120den,nwe,FlowMa00,tackles_solo,0,,,,,
player,201711120den,nwe,FlowMa00,tackles_assists,0,,,,,
player,201711120den,nwe,FlowMa00,tackles_loss,0,,,,,
player,201711120den,nwe,FlowMa00,qb_hits,0,,,,,
player,201711120den,nwe,FlowMa00,fumbles_rec,0,,,,,
player,201711120den,nwe,FlowMa00,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,FlowMa00,fumbles_rec_td,0,,,,,
player,201711120den,nwe,FlowMa00,fumbles_forced,0,,,,,
player,201711120den,nwe,HollJa03,def_int,0,,,,,
player,201711120den,nwe,HollJa03,def_int_yds,0,,,,,
player,201711120den,nwe,HollJa03,def_int_td,0,,,,,
player,201711120den,nwe,HollJa03,def_int_long,0,,,,,
player,201711120den,nwe,HollJa03,pass_defended,0,,,,,
player,201711120den,nwe,HollJa03,sacks,0.0,,,,,
player,201711120den,nwe,HollJa03,tackles_combined,0,,,,,
player,201711120den,nwe,HollJa03,tackles_solo,0,,,,,
player,201711120den,nwe,HollJa03,tackles_assists,0,,,,,
player,201711120den,nwe,HollJa03,tackles_loss,0,,,,,
player,201711120den,nwe,HollJa03,qb_hits,0,,,,,
player,201711120den,nwe,HollJa03,fumbles_rec,1,,,,,
player,201711120den,nwe,HollJa03,fumbles_rec_yds,0,,,,,
player,201711120den,nwe,HollJa03,fumbles_rec_td,0,,,,,
player,201711120den,nwe,HollJa03,fumbles_forced,0,,,,,
player,201711120den,den,SimmJu00,def_int,0,,,,,
player,201711120den,den,SimmJu00,def_int_yds,0,,,,,
player,201711120den,den,SimmJu00,def_int_td,0,,,,,
player,201711120den,den,SimmJu00,def_int_long,0,,,,,
player,201711120den,den,SimmJu00,pass_defended,0,,,,,
player,201711120den,den,SimmJu00,sacks,1.0,,,,,
player,201711120den,den,SimmJu00,tackles_combined,10,,,,,
player,201711120den,den,SimmJu00,tackles_solo,6,,,,,
player,201711120den,den,SimmJu00,tackles_assists,4,,,,,
player,201711120den,den,SimmJu00,tackles_loss,1,,,,,
player,201711120den,den,SimmJu00,qb_hits,1,,,,,
player,201711120den,den,SimmJu00,fumbles_rec,0,,,,,
player,201711120den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201711120den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201711120den,den,SimmJu00,fumbles_forced,0,,,,,
player,201711120den,den,MarsBr01,def_int,0,,,,,
player,201711120den,den,MarsBr01,def_int_yds,0,,,,,
player,201711120den,den,MarsBr01,def_int_td,0,,,,,
player,201711120den,den,MarsBr01,def_int_long,0,,,,,
player,201711120den,den,MarsBr01,pass_defended,0,,,,,
player,201711120den,den,MarsBr01,sacks,0.0,,,,,
player,201711120den,den,MarsBr01,tackles_combined,10,,,,,
player,201711120den,den,MarsBr01,tackles_solo,7,,,,,
player,201711120den,den,MarsBr01,tackles_assists,3,,,,,
player,201711120den,den,MarsBr01,tackles_loss,0,,,,,
player,201711120den,den,MarsBr01,qb_hits,0,,,,,
player,201711120den,den,MarsBr01,fumbles_rec,0,,,,,
player,201711120den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201711120den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201711120den,den,MarsBr01,fumbles_forced,0,,,,,
player,201711120den,den,DaviTo01,def_int,0,,,,,
player,201711120den,den,DaviTo01,def_int_yds,0,,,,,
player,201711120den,den,DaviTo01,def_int_td,0,,,,,
player,201711120den,den,DaviTo01,def_int_long,0,,,,,
player,201711120den,den,DaviTo01,pass_defended,0,,,,,
player,201711120den,den,DaviTo01,sacks,0.0,,,,,
player,201711120den,den,DaviTo01,tackles_combined,6,,,,,
player,201711120den,den,DaviTo01,tackles_solo,3,,,,,
player,201711120den,den,DaviTo01,tackles_assists,3,,,,,
player,201711120den,den,DaviTo01,tackles_loss,0,,,,,
player,201711120den,den,DaviTo01,qb_hits,0,,,,,
player,201711120den,den,DaviTo01,fumbles_rec,0,,,,,
player,201711120den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201711120den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201711120den,den,DaviTo01,fumbles_forced,0,,,,,
player,201711120den,den,StewDa00,def_int,0,,,,,
player,201711120den,den,StewDa00,def_int_yds,0,,,,,
player,201711120den,den,StewDa00,def_int_td,0,,,,,
player,201711120den,den,StewDa00,def_int_long,0,,,,,
player,201711120den,den,StewDa00,pass_defended,0,,,,,
player,201711120den,den,StewDa00,sacks,0.0,,,,,
player,201711120den,den,StewDa00,tackles_combined,6,,,,,
player,201711120den,den,StewDa00,tackles_solo,3,,,,,
player,201711120den,den,StewDa00,tackles_assists,3,,,,,
player,201711120den,den,StewDa00,tackles_loss,0,,,,,
player,201711120den,den,StewDa00,qb_hits,0,,,,,
player,201711120den,den,StewDa00,fumbles_rec,0,,,,,
player,201711120den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201711120den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201711120den,den,StewDa00,fumbles_forced,0,,,,,
player,201711120den,den,HarrCh01,def_int,0,,,,,
player,201711120den,den,HarrCh01,def_int_yds,0,,,,,
player,201711120den,den,HarrCh01,def_int_td,0,,,,,
player,201711120den,den,HarrCh01,def_int_long,0,,,,,
player,201711120den,den,HarrCh01,pass_defended,0,,,,,
player,201711120den,den,HarrCh01,sacks,0.0,,,,,
player,201711120den,den,HarrCh01,tackles_combined,5,,,,,
player,201711120den,den,HarrCh01,tackles_solo,5,,,,,
