game,2017,11,20171119,201711190nyg,kan,"Kansas City Chiefs",9,nyg,"New York Giants",12
player,201711190nyg,nyg,GallWa00,special_teams,19,,,,,
player,201711190nyg,nyg,GallWa00,st_pct,73%,,,,,
player,201711190nyg,nyg,SmitSh02,pos,FB,,,,,
player,201711190nyg,nyg,SmitSh02,offense,14,,,,,
player,201711190nyg,nyg,SmitSh02,off_pct,20%,,,,,
player,201711190nyg,nyg,SmitSh02,defense,0,,,,,
player,201711190nyg,nyg,SmitSh02,def_pct,0%,,,,,
player,201711190nyg,nyg,SmitSh02,special_teams,13,,,,,
player,201711190nyg,nyg,SmitSh02,st_pct,50%,,,,,
player,201711190nyg,nyg,AdamJe01,pos,TE,,,,,
player,201711190nyg,nyg,AdamJe01,offense,11,,,,,
player,201711190nyg,nyg,AdamJe01,off_pct,16%,,,,,
player,201711190nyg,nyg,AdamJe01,defense,0,,,,,
player,201711190nyg,nyg,AdamJe01,def_pct,0%,,,,,
player,201711190nyg,nyg,AdamJe01,special_teams,16,,,,,
player,201711190nyg,nyg,AdamJe01,st_pct,62%,,,,,
player,201711190nyg,nyg,RaymKa00,pos,WR,,,,,
player,201711190nyg,nyg,RaymKa00,offense,2,,,,,
player,201711190nyg,nyg,RaymKa00,off_pct,3%,,,,,
player,201711190nyg,nyg,RaymKa00,defense,0,,,,,
player,201711190nyg,nyg,RaymKa00,def_pct,0%,,,,,
player,201711190nyg,nyg,RaymKa00,special_teams,16,,,,,
player,201711190nyg,nyg,RaymKa00,st_pct,62%,,,,,
player,201711190nyg,nyg,ThomRo04,pos,DT,,,,,
player,201711190nyg,nyg,ThomRo04,offense,1,,,,,
player,201711190nyg,nyg,ThomRo04,off_pct,1%,,,,,
player,201711190nyg,nyg,ThomRo04,defense,11,,,,,
player,201711190nyg,nyg,ThomRo04,def_pct,15%,,,,,
player,201711190nyg,nyg,ThomRo04,special_teams,2,,,,,
player,201711190nyg,nyg,ThomRo04,st_pct,8%,,,,,
player,201711190nyg,nyg,CollLa00,pos,SS,,,,,
player,201711190nyg,nyg,CollLa00,offense,0,,,,,
player,201711190nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201711190nyg,nyg,CollLa00,defense,75,,,,,
player,201711190nyg,nyg,CollLa00,def_pct,100%,,,,,
player,201711190nyg,nyg,CollLa00,special_teams,7,,,,,
player,201711190nyg,nyg,CollLa00,st_pct,27%,,,,,
player,201711190nyg,nyg,ThomDa05,pos,FS,,,,,
player,201711190nyg,nyg,ThomDa05,offense,0,,,,,
player,201711190nyg,nyg,ThomDa05,off_pct,0%,,,,,
player,201711190nyg,nyg,ThomDa05,defense,75,,,,,
player,201711190nyg,nyg,ThomDa05,def_pct,100%,,,,,
player,201711190nyg,nyg,ThomDa05,special_teams,3,,,,,
player,201711190nyg,nyg,ThomDa05,st_pct,12%,,,,,
player,201711190nyg,nyg,JenkJa03,pos,CB,,,,,
player,201711190nyg,nyg,JenkJa03,offense,0,,,,,
player,201711190nyg,nyg,JenkJa03,off_pct,0%,,,,,
player,201711190nyg,nyg,JenkJa03,defense,75,,,,,
player,201711190nyg,nyg,JenkJa03,def_pct,100%,,,,,
player,201711190nyg,nyg,JenkJa03,special_teams,0,,,,,
player,201711190nyg,nyg,JenkJa03,st_pct,0%,,,,,
player,201711190nyg,nyg,CockRo00,pos,CB,,,,,
player,201711190nyg,nyg,CockRo00,offense,0,,,,,
player,201711190nyg,nyg,CockRo00,off_pct,0%,,,,,
player,201711190nyg,nyg,CockRo00,defense,74,,,,,
player,201711190nyg,nyg,CockRo00,def_pct,99%,,,,,
player,201711190nyg,nyg,CockRo00,special_teams,8,,,,,
player,201711190nyg,nyg,CockRo00,st_pct,31%,,,,,
player,201711190nyg,nyg,PierJa99,pos,DE,,,,,
player,201711190nyg,nyg,PierJa99,offense,0,,,,,
player,201711190nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201711190nyg,nyg,PierJa99,defense,71,,,,,
player,201711190nyg,nyg,PierJa99,def_pct,95%,,,,,
player,201711190nyg,nyg,PierJa99,special_teams,3,,,,,
player,201711190nyg,nyg,PierJa99,st_pct,12%,,,,,
player,201711190nyg,nyg,MunsCa00,pos,LB,,,,,
player,201711190nyg,nyg,MunsCa00,offense,0,,,,,
player,201711190nyg,nyg,MunsCa00,off_pct,0%,,,,,
player,201711190nyg,nyg,MunsCa00,defense,69,,,,,
player,201711190nyg,nyg,MunsCa00,def_pct,92%,,,,,
player,201711190nyg,nyg,MunsCa00,special_teams,10,,,,,
player,201711190nyg,nyg,MunsCa00,st_pct,38%,,,,,
player,201711190nyg,nyg,VernOl00,pos,DE,,,,,
player,201711190nyg,nyg,VernOl00,offense,0,,,,,
player,201711190nyg,nyg,VernOl00,off_pct,0%,,,,,
player,201711190nyg,nyg,VernOl00,defense,62,,,,,
player,201711190nyg,nyg,VernOl00,def_pct,83%,,,,,
player,201711190nyg,nyg,VernOl00,special_teams,2,,,,,
player,201711190nyg,nyg,VernOl00,st_pct,8%,,,,,
player,201711190nyg,nyg,CasiJo99,pos,LB,,,,,
player,201711190nyg,nyg,CasiJo99,offense,0,,,,,
player,201711190nyg,nyg,CasiJo99,off_pct,0%,,,,,
player,201711190nyg,nyg,CasiJo99,defense,58,,,,,
player,201711190nyg,nyg,CasiJo99,def_pct,77%,,,,,
player,201711190nyg,nyg,CasiJo99,special_teams,4,,,,,
player,201711190nyg,nyg,CasiJo99,st_pct,15%,,,,,
player,201711190nyg,nyg,RodgDo99,pos,CB,,,,,
player,201711190nyg,nyg,RodgDo99,offense,0,,,,,
player,201711190nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201711190nyg,nyg,RodgDo99,defense,48,,,,,
player,201711190nyg,nyg,RodgDo99,def_pct,64%,,,,,
player,201711190nyg,nyg,RodgDo99,special_teams,13,,,,,
player,201711190nyg,nyg,RodgDo99,st_pct,50%,,,,,
player,201711190nyg,nyg,TomlDa00,pos,DT,,,,,
player,201711190nyg,nyg,TomlDa00,offense,0,,,,,
player,201711190nyg,nyg,TomlDa00,off_pct,0%,,,,,
player,201711190nyg,nyg,TomlDa00,defense,38,,,,,
player,201711190nyg,nyg,TomlDa00,def_pct,51%,,,,,
player,201711190nyg,nyg,TomlDa00,special_teams,6,,,,,
player,201711190nyg,nyg,TomlDa00,st_pct,23%,,,,,
player,201711190nyg,nyg,BromJa00,pos,DT,,,,,
player,201711190nyg,nyg,BromJa00,offense,0,,,,,
player,201711190nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201711190nyg,nyg,BromJa00,defense,33,,,,,
player,201711190nyg,nyg,BromJa00,def_pct,44%,,,,,
player,201711190nyg,nyg,BromJa00,special_teams,1,,,,,
player,201711190nyg,nyg,BromJa00,st_pct,4%,,,,,
player,201711190nyg,nyg,HarrDa03,pos,DT,,,,,
player,201711190nyg,nyg,HarrDa03,offense,0,,,,,
player,201711190nyg,nyg,HarrDa03,off_pct,0%,,,,,
player,201711190nyg,nyg,HarrDa03,defense,33,,,,,
player,201711190nyg,nyg,HarrDa03,def_pct,44%,,,,,
player,201711190nyg,nyg,HarrDa03,special_teams,0,,,,,
player,201711190nyg,nyg,HarrDa03,st_pct,0%,,,,,
player,201711190nyg,nyg,AdamAn00,pos,FS,,,,,
player,201711190nyg,nyg,AdamAn00,offense,0,,,,,
player,201711190nyg,nyg,AdamAn00,off_pct,0%,,,,,
player,201711190nyg,nyg,AdamAn00,defense,29,,,,,
player,201711190nyg,nyg,AdamAn00,def_pct,39%,,,,,
player,201711190nyg,nyg,AdamAn00,special_teams,13,,,,,
player,201711190nyg,nyg,AdamAn00,st_pct,50%,,,,,
player,201711190nyg,nyg,MossAv00,pos,DE,,,,,
player,201711190nyg,nyg,MossAv00,offense,0,,,,,
player,201711190nyg,nyg,MossAv00,off_pct,0%,,,,,
player,201711190nyg,nyg,MossAv00,defense,25,,,,,
player,201711190nyg,nyg,MossAv00,def_pct,33%,,,,,
player,201711190nyg,nyg,MossAv00,special_teams,0,,,,,
player,201711190nyg,nyg,MossAv00,st_pct,0%,,,,,
player,201711190nyg,nyg,DeayDo01,pos,CB,,,,,
player,201711190nyg,nyg,DeayDo01,offense,0,,,,,
player,201711190nyg,nyg,DeayDo01,off_pct,0%,,,,,
player,201711190nyg,nyg,DeayDo01,defense,17,,,,,
player,201711190nyg,nyg,DeayDo01,def_pct,23%,,,,,
player,201711190nyg,nyg,DeayDo01,special_teams,0,,,,,
player,201711190nyg,nyg,DeayDo01,st_pct,0%,,,,,
player,201711190nyg,nyg,KennDe00,pos,LB,,,,,
player,201711190nyg,nyg,KennDe00,offense,0,,,,,
player,201711190nyg,nyg,KennDe00,off_pct,0%,,,,,
player,201711190nyg,nyg,KennDe00,defense,16,,,,,
player,201711190nyg,nyg,KennDe00,def_pct,21%,,,,,
player,201711190nyg,nyg,KennDe00,special_teams,0,,,,,
player,201711190nyg,nyg,KennDe00,st_pct,0%,,,,,
player,201711190nyg,nyg,WynnKe00,pos,DE,,,,,
player,201711190nyg,nyg,WynnKe00,offense,0,,,,,
player,201711190nyg,nyg,WynnKe00,off_pct,0%,,,,,
player,201711190nyg,nyg,WynnKe00,defense,7,,,,,
player,201711190nyg,nyg,WynnKe00,def_pct,9%,,,,,
player,201711190nyg,nyg,WynnKe00,special_teams,5,,,,,
player,201711190nyg,nyg,WynnKe00,st_pct,19%,,,,,
player,201711190nyg,nyg,GranCu01,pos,LB,,,,,
player,201711190nyg,nyg,GranCu01,offense,0,,,,,
player,201711190nyg,nyg,GranCu01,off_pct,0%,,,,,
player,201711190nyg,nyg,GranCu01,defense,6,,,,,
player,201711190nyg,nyg,GranCu01,def_pct,8%,,,,,
player,201711190nyg,nyg,GranCu01,special_teams,23,,,,,
player,201711190nyg,nyg,GranCu01,st_pct,88%,,,,,
player,201711190nyg,nyg,AyerAk00,pos,LB,,,,,
player,201711190nyg,nyg,AyerAk00,offense,0,,,,,
player,201711190nyg,nyg,AyerAk00,off_pct,0%,,,,,
player,201711190nyg,nyg,AyerAk00,defense,3,,,,,
player,201711190nyg,nyg,AyerAk00,def_pct,4%,,,,,
player,201711190nyg,nyg,AyerAk00,special_teams,13,,,,,
player,201711190nyg,nyg,AyerAk00,st_pct,50%,,,,,
player,201711190nyg,nyg,SkinDe00,pos,LB,,,,,
player,201711190nyg,nyg,SkinDe00,offense,0,,,,,
player,201711190nyg,nyg,SkinDe00,off_pct,0%,,,,,
player,201711190nyg,nyg,SkinDe00,defense,0,,,,,
player,201711190nyg,nyg,SkinDe00,def_pct,0%,,,,,
player,201711190nyg,nyg,SkinDe00,special_teams,23,,,,,
player,201711190nyg,nyg,SkinDe00,st_pct,88%,,,,,
player,201711190nyg,nyg,BerhNa00,pos,SS,,,,,
player,201711190nyg,nyg,BerhNa00,offense,0,,,,,
player,201711190nyg,nyg,BerhNa00,off_pct,0%,,,,,
player,201711190nyg,nyg,BerhNa00,defense,0,,,,,
player,201711190nyg,nyg,BerhNa00,def_pct,0%,,,,,
player,201711190nyg,nyg,BerhNa00,special_teams,20,,,,,
player,201711190nyg,nyg,BerhNa00,st_pct,77%,,,,,
player,201711190nyg,nyg,WingBr00,pos,P,,,,,
player,201711190nyg,nyg,WingBr00,offense,0,,,,,
player,201711190nyg,nyg,WingBr00,off_pct,0%,,,,,
player,201711190nyg,nyg,WingBr00,defense,0,,,,,
player,201711190nyg,nyg,WingBr00,def_pct,0%,,,,,
player,201711190nyg,nyg,WingBr00,special_teams,10,,,,,
player,201711190nyg,nyg,WingBr00,st_pct,38%,,,,,
player,201711190nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201711190nyg,nyg,DeOsZa99,offense,0,,,,,
player,201711190nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201711190nyg,nyg,DeOsZa99,defense,0,,,,,
player,201711190nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201711190nyg,nyg,DeOsZa99,special_teams,10,,,,,
player,201711190nyg,nyg,DeOsZa99,st_pct,38%,,,,,
player,201711190nyg,nyg,RosaAl00,pos,K,,,,,
player,201711190nyg,nyg,RosaAl00,offense,0,,,,,
player,201711190nyg,nyg,RosaAl00,off_pct,0%,,,,,
player,201711190nyg,nyg,RosaAl00,defense,0,,,,,
player,201711190nyg,nyg,RosaAl00,def_pct,0%,,,,,
player,201711190nyg,nyg,RosaAl00,special_teams,7,,,,,
player,201711190nyg,nyg,RosaAl00,st_pct,27%,,,,,
player,201711190nyg,nyg,HalaJo00,pos,G,,,,,
player,201711190nyg,nyg,HalaJo00,offense,0,,,,,
player,201711190nyg,nyg,HalaJo00,off_pct,0%,,,,,
player,201711190nyg,nyg,HalaJo00,defense,0,,,,,
player,201711190nyg,nyg,HalaJo00,def_pct,0%,,,,,
player,201711190nyg,nyg,HalaJo00,special_teams,3,,,,,
player,201711190nyg,nyg,HalaJo00,st_pct,12%,,,,,
player,201711190nyg,kan,SchwMi00,pos,T,,,,,
player,201711190nyg,kan,SchwMi00,offense,75,,,,,
player,201711190nyg,kan,SchwMi00,off_pct,100%,,,,,
player,201711190nyg,kan,SchwMi00,defense,0,,,,,
player,201711190nyg,kan,SchwMi00,def_pct,0%,,,,,
player,201711190nyg,kan,SchwMi00,special_teams,3,,,,,
player,201711190nyg,kan,SchwMi00,st_pct,12%,,,,,
player,201711190nyg,kan,FultZa00,pos,G,,,,,
player,201711190nyg,kan,FultZa00,offense,75,,,,,
player,201711190nyg,kan,FultZa00,off_pct,100%,,,,,
player,201711190nyg,kan,FultZa00,defense,0,,,,,
player,201711190nyg,kan,FultZa00,def_pct,0%,,,,,
player,201711190nyg,kan,FultZa00,special_teams,3,,,,,
player,201711190nyg,kan,FultZa00,st_pct,12%,,,,,
player,201711190nyg,kan,DuveLa00,pos,G,,,,,
player,201711190nyg,kan,DuveLa00,offense,75,,,,,
player,201711190nyg,kan,DuveLa00,off_pct,100%,,,,,
player,201711190nyg,kan,DuveLa00,defense,0,,,,,
player,201711190nyg,kan,DuveLa00,def_pct,0%,,,,,
player,201711190nyg,kan,DuveLa00,special_teams,3,,,,,
player,201711190nyg,kan,DuveLa00,st_pct,12%,,,,,
player,201711190nyg,kan,MorsMi00,pos,C,,,,,
player,201711190nyg,kan,MorsMi00,offense,75,,,,,
player,201711190nyg,kan,MorsMi00,off_pct,100%,,,,,
player,201711190nyg,kan,MorsMi00,defense,0,,,,,
player,201711190nyg,kan,MorsMi00,def_pct,0%,,,,,
player,201711190nyg,kan,MorsMi00,special_teams,3,,,,,
player,201711190nyg,kan,MorsMi00,st_pct,12%,,,,,
player,201711190nyg,kan,FishEr00,pos,T,,,,,
player,201711190nyg,kan,FishEr00,offense,75,,,,,
player,201711190nyg,kan,FishEr00,off_pct,100%,,,,,
player,201711190nyg,kan,FishEr00,defense,0,,,,,
player,201711190nyg,kan,FishEr00,def_pct,0%,,,,,
player,201711190nyg,kan,FishEr00,special_teams,3,,,,,
player,201711190nyg,kan,FishEr00,st_pct,12%,,,,,
player,201711190nyg,kan,SmitAl03,pos,QB,,,,,
player,201711190nyg,kan,SmitAl03,offense,75,,,,,
player,201711190nyg,kan,SmitAl03,off_pct,100%,,,,,
player,201711190nyg,kan,SmitAl03,defense,0,,,,,
player,201711190nyg,kan,SmitAl03,def_pct,0%,,,,,
player,201711190nyg,kan,SmitAl03,special_teams,0,,,,,
player,201711190nyg,kan,SmitAl03,st_pct,0%,,,,,
player,201711190nyg,kan,KelcTr00,pos,TE,,,,,
player,201711190nyg,kan,KelcTr00,offense,74,,,,,
player,201711190nyg,kan,KelcTr00,off_pct,99%,,,,,
player,201711190nyg,kan,KelcTr00,defense,0,,,,,
player,201711190nyg,kan,KelcTr00,def_pct,0%,,,,,
player,201711190nyg,kan,KelcTr00,special_teams,0,,,,,
player,201711190nyg,kan,KelcTr00,st_pct,0%,,,,,
player,201711190nyg,kan,RobiDe01,pos,WR,,,,,
player,201711190nyg,kan,RobiDe01,offense,72,,,,,
player,201711190nyg,kan,RobiDe01,off_pct,96%,,,,,
player,201711190nyg,kan,RobiDe01,defense,0,,,,,
player,201711190nyg,kan,RobiDe01,def_pct,0%,,,,,
player,201711190nyg,kan,RobiDe01,special_teams,0,,,,,
player,201711190nyg,kan,RobiDe01,st_pct,0%,,,,,
player,201711190nyg,kan,HillTy00,pos,WR,,,,,
player,201711190nyg,kan,HillTy00,offense,64,,,,,
player,201711190nyg,kan,HillTy00,off_pct,85%,,,,,
player,201711190nyg,kan,HillTy00,defense,0,,,,,
player,201711190nyg,kan,HillTy00,def_pct,0%,,,,,
player,201711190nyg,kan,HillTy00,special_teams,4,,,,,
player,201711190nyg,kan,HillTy00,st_pct,15%,,,,,
player,201711190nyg,kan,HuntKa00,pos,RB,,,,,
player,201711190nyg,kan,HuntKa00,offense,50,,,,,
player,201711190nyg,kan,HuntKa00,off_pct,67%,,,,,
player,201711190nyg,kan,HuntKa00,defense,0,,,,,
player,201711190nyg,kan,HuntKa00,def_pct,0%,,,,,
player,201711190nyg,kan,HuntKa00,special_teams,0,,,,,
player,201711190nyg,kan,HuntKa00,st_pct,0%,,,,,
player,201711190nyg,kan,ThomDe05,pos,WR,,,,,
player,201711190nyg,kan,ThomDe05,offense,28,,,,,
player,201711190nyg,kan,ThomDe05,off_pct,37%,,,,,
player,201711190nyg,kan,ThomDe05,defense,0,,,,,
player,201711190nyg,kan,ThomDe05,def_pct,0%,,,,,
player,201711190nyg,kan,ThomDe05,special_teams,11,,,,,
player,201711190nyg,kan,ThomDe05,st_pct,42%,,,,,
player,201711190nyg,kan,WestCh01,pos,RB,,,,,
player,201711190nyg,kan,WestCh01,offense,20,,,,,
player,201711190nyg,kan,WestCh01,off_pct,27%,,,,,
player,201711190nyg,kan,WestCh01,defense,0,,,,,
player,201711190nyg,kan,WestCh01,def_pct,0%,,,,,
player,201711190nyg,kan,WestCh01,special_teams,4,,,,,
player,201711190nyg,kan,WestCh01,st_pct,15%,,,,,
player,201711190nyg,kan,HarrDe03,pos,TE,,,,,
player,201711190nyg,kan,HarrDe03,offense,19,,,,,
player,201711190nyg,kan,HarrDe03,off_pct,25%,,,,,
player,201711190nyg,kan,HarrDe03,defense,0,,,,,
player,201711190nyg,kan,HarrDe03,def_pct,0%,,,,,
player,201711190nyg,kan,HarrDe03,special_teams,21,,,,,
player,201711190nyg,kan,HarrDe03,st_pct,81%,,,,,
player,201711190nyg,kan,TravRo00,pos,TE,,,,,
player,201711190nyg,kan,TravRo00,offense,19,,,,,
player,201711190nyg,kan,TravRo00,off_pct,25%,,,,,
player,201711190nyg,kan,TravRo00,defense,0,,,,,
player,201711190nyg,kan,TravRo00,def_pct,0%,,,,,
player,201711190nyg,kan,TravRo00,special_teams,8,,,,,
player,201711190nyg,kan,TravRo00,st_pct,31%,,,,,
player,201711190nyg,kan,SherAn00,pos,FB,,,,,
player,201711190nyg,kan,SherAn00,offense,13,,,,,
player,201711190nyg,kan,SherAn00,off_pct,17%,,,,,
player,201711190nyg,kan,SherAn00,defense,0,,,,,
player,201711190nyg,kan,SherAn00,def_pct,0%,,,,,
player,201711190nyg,kan,SherAn00,special_teams,20,,,,,
player,201711190nyg,kan,SherAn00,st_pct,77%,,,,,
player,201711190nyg,kan,ChesJe00,pos,WR,,,,,
player,201711190nyg,kan,ChesJe00,offense,7,,,,,
player,201711190nyg,kan,ChesJe00,off_pct,9%,,,,,
player,201711190nyg,kan,ChesJe00,defense,0,,,,,
player,201711190nyg,kan,ChesJe00,def_pct,0%,,,,,
player,201711190nyg,kan,ChesJe00,special_teams,20,,,,,
player,201711190nyg,kan,ChesJe00,st_pct,77%,,,,,
player,201711190nyg,kan,ErviCa00,pos,T,,,,,
player,201711190nyg,kan,ErviCa00,offense,6,,,,,
player,201711190nyg,kan,ErviCa00,off_pct,8%,,,,,
player,201711190nyg,kan,ErviCa00,defense,0,,,,,
player,201711190nyg,kan,ErviCa00,def_pct,0%,,,,,
player,201711190nyg,kan,ErviCa00,special_teams,0,,,,,
player,201711190nyg,kan,ErviCa00,st_pct,0%,,,,,
player,201711190nyg,kan,HuntAk01,pos,RB,,,,,
player,201711190nyg,kan,HuntAk01,offense,3,,,,,
player,201711190nyg,kan,HuntAk01,off_pct,4%,,,,,
player,201711190nyg,kan,HuntAk01,defense,0,,,,,
player,201711190nyg,kan,HuntAk01,def_pct,0%,,,,,
player,201711190nyg,kan,HuntAk01,special_teams,12,,,,,
player,201711190nyg,kan,HuntAk01,st_pct,46%,,,,,
player,201711190nyg,kan,ZombFr00,pos,LB,,,,,
player,201711190nyg,kan,ZombFr00,offense,0,,,,,
player,201711190nyg,kan,ZombFr00,off_pct,0%,,,,,
player,201711190nyg,kan,ZombFr00,defense,69,,,,,
player,201711190nyg,kan,ZombFr00,def_pct,100%,,,,,
player,201711190nyg,kan,ZombFr00,special_teams,7,,,,,
player,201711190nyg,kan,ZombFr00,st_pct,27%,,,,,
player,201711190nyg,kan,ParkRo01,pos,FS,,,,,
player,201711190nyg,kan,ParkRo01,offense,0,,,,,
player,201711190nyg,kan,ParkRo01,off_pct,0%,,,,,
player,201711190nyg,kan,ParkRo01,defense,69,,,,,
player,201711190nyg,kan,ParkRo01,def_pct,100%,,,,,
player,201711190nyg,kan,ParkRo01,special_teams,0,,,,,
player,201711190nyg,kan,ParkRo01,st_pct,0%,,,,,
player,201711190nyg,kan,PeteMa00,pos,CB,,,,,
player,201711190nyg,kan,PeteMa00,offense,0,,,,,
player,201711190nyg,kan,PeteMa00,off_pct,0%,,,,,
player,201711190nyg,kan,PeteMa00,defense,69,,,,,
player,201711190nyg,kan,PeteMa00,def_pct,100%,,,,,
player,201711190nyg,kan,PeteMa00,special_teams,0,,,,,
player,201711190nyg,kan,PeteMa00,st_pct,0%,,,,,
player,201711190nyg,kan,SoreDa01,pos,SS,,,,,
player,201711190nyg,kan,SoreDa01,offense,0,,,,,
player,201711190nyg,kan,SoreDa01,off_pct,0%,,,,,
player,201711190nyg,kan,SoreDa01,defense,68,,,,,
player,201711190nyg,kan,SoreDa01,def_pct,99%,,,,,
player,201711190nyg,kan,SoreDa01,special_teams,10,,,,,
player,201711190nyg,kan,SoreDa01,st_pct,38%,,,,,
player,201711190nyg,kan,NelsSt01,pos,CB,,,,,
player,201711190nyg,kan,NelsSt01,offense,0,,,,,
player,201711190nyg,kan,NelsSt01,off_pct,0%,,,,,
player,201711190nyg,kan,NelsSt01,defense,66,,,,,
player,201711190nyg,kan,NelsSt01,def_pct,96%,,,,,
player,201711190nyg,kan,NelsSt01,special_teams,7,,,,,
player,201711190nyg,kan,NelsSt01,st_pct,27%,,,,,
player,201711190nyg,kan,HousJu00,pos,LB,,,,,
player,201711190nyg,kan,HousJu00,offense,0,,,,,
player,201711190nyg,kan,HousJu00,off_pct,0%,,,,,
player,201711190nyg,kan,HousJu00,defense,66,,,,,
player,201711190nyg,kan,HousJu00,def_pct,96%,,,,,
player,201711190nyg,kan,HousJu00,special_teams,0,,,,,
player,201711190nyg,kan,HousJu00,st_pct,0%,,,,,
player,201711190nyg,kan,JoneCh09,pos,DE,,,,,
player,201711190nyg,kan,JoneCh09,offense,0,,,,,
player,201711190nyg,kan,JoneCh09,off_pct,0%,,,,,
player,201711190nyg,kan,JoneCh09,defense,56,,,,,
player,201711190nyg,kan,JoneCh09,def_pct,81%,,,,,
player,201711190nyg,kan,JoneCh09,special_teams,3,,,,,
player,201711190nyg,kan,JoneCh09,st_pct,12%,,,,,
player,201711190nyg,kan,LogaBe00,pos,NT,,,,,
player,201711190nyg,kan,LogaBe00,offense,0,,,,,
player,201711190nyg,kan,LogaBe00,off_pct,0%,,,,,
player,201711190nyg,kan,LogaBe00,defense,52,,,,,
player,201711190nyg,kan,LogaBe00,def_pct,75%,,,,,
player,201711190nyg,kan,LogaBe00,special_teams,3,,,,,
player,201711190nyg,kan,LogaBe00,st_pct,12%,,,,,
player,201711190nyg,kan,RaglRe00,pos,LB,,,,,
player,201711190nyg,kan,RaglRe00,offense,0,,,,,
player,201711190nyg,kan,RaglRe00,off_pct,0%,,,,,
player,201711190nyg,kan,RaglRe00,defense,47,,,,,
player,201711190nyg,kan,RaglRe00,def_pct,68%,,,,,
player,201711190nyg,kan,RaglRe00,special_teams,0,,,,,
player,201711190nyg,kan,RaglRe00,st_pct,0%,,,,,
player,201711190nyg,kan,NuneRa00,pos,DE,,,,,
player,201711190nyg,kan,NuneRa00,offense,0,,,,,
player,201711190nyg,kan,NuneRa00,off_pct,0%,,,,,
player,201711190nyg,kan,NuneRa00,defense,38,,,,,
player,201711190nyg,kan,NuneRa00,def_pct,55%,,,,,
player,201711190nyg,kan,NuneRa00,special_teams,3,,,,,
player,201711190nyg,kan,NuneRa00,st_pct,12%,,,,,
player,201711190nyg,kan,JohnDe25,pos,LB,,,,,
player,201711190nyg,kan,JohnDe25,offense,0,,,,,
player,201711190nyg,kan,JohnDe25,off_pct,0%,,,,,
player,201711190nyg,kan,JohnDe25,defense,35,,,,,
player,201711190nyg,kan,JohnDe25,def_pct,51%,,,,,
player,201711190nyg,kan,JohnDe25,special_teams,0,,,,,
player,201711190nyg,kan,JohnDe25,st_pct,0%,,,,,
player,201711190nyg,kan,PierKe00,pos,LB,,,,,
player,201711190nyg,kan,PierKe00,offense,0,,,,,
player,201711190nyg,kan,PierKe00,off_pct,0%,,,,,
player,201711190nyg,kan,PierKe00,defense,34,,,,,
player,201711190nyg,kan,PierKe00,def_pct,49%,,,,,
player,201711190nyg,kan,PierKe00,special_teams,15,,,,,
player,201711190nyg,kan,PierKe00,st_pct,58%,,,,,
player,201711190nyg,kan,GainPh00,pos,CB,,,,,
player,201711190nyg,kan,GainPh00,offense,0,,,,,
player,201711190nyg,kan,GainPh00,off_pct,0%,,,,,
player,201711190nyg,kan,GainPh00,defense,29,,,,,
player,201711190nyg,kan,GainPh00,def_pct,42%,,,,,
player,201711190nyg,kan,GainPh00,special_teams,10,,,,,
player,201711190nyg,kan,GainPh00,st_pct,38%,,,,,
player,201711190nyg,kan,MurrEr00,pos,FS,,,,,
player,201711190nyg,kan,MurrEr00,offense,0,,,,,
player,201711190nyg,kan,MurrEr00,off_pct,0%,,,,,
player,201711190nyg,kan,MurrEr00,defense,20,,,,,
player,201711190nyg,kan,MurrEr00,def_pct,29%,,,,,
player,201711190nyg,kan,MurrEr00,special_teams,23,,,,,
player,201711190nyg,kan,MurrEr00,st_pct,88%,,,,,
player,201711190nyg,kan,JenkJa01,pos,DE,,,,,
player,201711190nyg,kan,JenkJa01,offense,0,,,,,
player,201711190nyg,kan,JenkJa01,off_pct,0%,,,,,
player,201711190nyg,kan,JenkJa01,defense,19,,,,,
player,201711190nyg,kan,JenkJa01,def_pct,28%,,,,,
player,201711190nyg,kan,JenkJa01,special_teams,0,,,,,
player,201711190nyg,kan,JenkJa01,st_pct,0%,,,,,
player,201711190nyg,kan,ThomCa99,pos,NT,,,,,
player,201711190nyg,kan,ThomCa99,offense,0,,,,,
player,201711190nyg,kan,ThomCa99,off_pct,0%,,,,,
player,201711190nyg,kan,ThomCa99,defense,15,,,,,
player,201711190nyg,kan,ThomCa99,def_pct,22%,,,,,
player,201711190nyg,kan,ThomCa99,special_teams,0,,,,,
player,201711190nyg,kan,ThomCa99,st_pct,0%,,,,,
player,201711190nyg,kan,KpasTa00,pos,LB,,,,,
player,201711190nyg,kan,KpasTa00,offense,0,,,,,
player,201711190nyg,kan,KpasTa00,off_pct,0%,,,,,
player,201711190nyg,kan,KpasTa00,defense,3,,,,,
player,201711190nyg,kan,KpasTa00,def_pct,4%,,,,,
player,201711190nyg,kan,KpasTa00,special_teams,3,,,,,
player,201711190nyg,kan,KpasTa00,st_pct,12%,,,,,
player,201711190nyg,kan,AckeKe00,pos,CB,,,,,
