game,2017,7,20171022,201710220sdg,den,"Denver Broncos",0,sdg,"Los Angeles Chargers",21
player,201710220sdg,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,ToomKo00,def_int,0,,,,,
player,201710220sdg,sdg,ToomKo00,def_int_yds,0,,,,,
player,201710220sdg,sdg,ToomKo00,def_int_td,0,,,,,
player,201710220sdg,sdg,ToomKo00,def_int_long,0,,,,,
player,201710220sdg,sdg,ToomKo00,pass_defended,0,,,,,
player,201710220sdg,sdg,ToomKo00,sacks,0.0,,,,,
player,201710220sdg,sdg,ToomKo00,tackles_combined,3,,,,,
player,201710220sdg,sdg,ToomKo00,tackles_solo,0,,,,,
player,201710220sdg,sdg,ToomKo00,tackles_assists,3,,,,,
player,201710220sdg,sdg,ToomKo00,tackles_loss,0,,,,,
player,201710220sdg,sdg,ToomKo00,qb_hits,0,,,,,
player,201710220sdg,sdg,ToomKo00,fumbles_rec,0,,,,,
player,201710220sdg,sdg,ToomKo00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,ToomKo00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,ToomKo00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,AttaJe00,def_int,0,,,,,
player,201710220sdg,sdg,AttaJe00,def_int_yds,0,,,,,
player,201710220sdg,sdg,AttaJe00,def_int_td,0,,,,,
player,201710220sdg,sdg,AttaJe00,def_int_long,0,,,,,
player,201710220sdg,sdg,AttaJe00,pass_defended,0,,,,,
player,201710220sdg,sdg,AttaJe00,sacks,0.0,,,,,
player,201710220sdg,sdg,AttaJe00,tackles_combined,2,,,,,
player,201710220sdg,sdg,AttaJe00,tackles_solo,2,,,,,
player,201710220sdg,sdg,AttaJe00,tackles_assists,0,,,,,
player,201710220sdg,sdg,AttaJe00,tackles_loss,1,,,,,
player,201710220sdg,sdg,AttaJe00,qb_hits,0,,,,,
player,201710220sdg,sdg,AttaJe00,fumbles_rec,0,,,,,
player,201710220sdg,sdg,AttaJe00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,AttaJe00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,AttaJe00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,BrowJa05,def_int,0,,,,,
player,201710220sdg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201710220sdg,sdg,BrowJa05,def_int_td,0,,,,,
player,201710220sdg,sdg,BrowJa05,def_int_long,0,,,,,
player,201710220sdg,sdg,BrowJa05,pass_defended,0,,,,,
player,201710220sdg,sdg,BrowJa05,sacks,0.0,,,,,
player,201710220sdg,sdg,BrowJa05,tackles_combined,2,,,,,
player,201710220sdg,sdg,BrowJa05,tackles_solo,1,,,,,
player,201710220sdg,sdg,BrowJa05,tackles_assists,1,,,,,
player,201710220sdg,sdg,BrowJa05,tackles_loss,0,,,,,
player,201710220sdg,sdg,BrowJa05,qb_hits,0,,,,,
player,201710220sdg,sdg,BrowJa05,fumbles_rec,1,,,,,
player,201710220sdg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201710220sdg,sdg,JenkRa00,def_int,0,,,,,
player,201710220sdg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201710220sdg,sdg,JenkRa00,def_int_td,0,,,,,
player,201710220sdg,sdg,JenkRa00,def_int_long,0,,,,,
player,201710220sdg,sdg,JenkRa00,pass_defended,0,,,,,
player,201710220sdg,sdg,JenkRa00,sacks,0.0,,,,,
player,201710220sdg,sdg,JenkRa00,tackles_combined,2,,,,,
player,201710220sdg,sdg,JenkRa00,tackles_solo,1,,,,,
player,201710220sdg,sdg,JenkRa00,tackles_assists,1,,,,,
player,201710220sdg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201710220sdg,sdg,JenkRa00,qb_hits,1,,,,,
player,201710220sdg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201710220sdg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,PhilDa01,def_int,0,,,,,
player,201710220sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201710220sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201710220sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201710220sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201710220sdg,sdg,PhilDa01,sacks,0.0,,,,,
player,201710220sdg,sdg,PhilDa01,tackles_combined,2,,,,,
player,201710220sdg,sdg,PhilDa01,tackles_solo,1,,,,,
player,201710220sdg,sdg,PhilDa01,tackles_assists,1,,,,,
player,201710220sdg,sdg,PhilDa01,tackles_loss,0,,,,,
player,201710220sdg,sdg,PhilDa01,qb_hits,0,,,,,
player,201710220sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201710220sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201710220sdg,sdg,SquaDa00,def_int,0,,,,,
player,201710220sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201710220sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201710220sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201710220sdg,sdg,SquaDa00,pass_defended,0,,,,,
player,201710220sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201710220sdg,sdg,SquaDa00,tackles_combined,2,,,,,
player,201710220sdg,sdg,SquaDa00,tackles_solo,2,,,,,
player,201710220sdg,sdg,SquaDa00,tackles_assists,0,,,,,
player,201710220sdg,sdg,SquaDa00,tackles_loss,1,,,,,
player,201710220sdg,sdg,SquaDa00,qb_hits,0,,,,,
player,201710220sdg,sdg,SquaDa00,fumbles_rec,1,,,,,
player,201710220sdg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,EkelAu00,def_int,0,,,,,
player,201710220sdg,sdg,EkelAu00,def_int_yds,0,,,,,
player,201710220sdg,sdg,EkelAu00,def_int_td,0,,,,,
player,201710220sdg,sdg,EkelAu00,def_int_long,0,,,,,
player,201710220sdg,sdg,EkelAu00,pass_defended,0,,,,,
player,201710220sdg,sdg,EkelAu00,sacks,0.0,,,,,
player,201710220sdg,sdg,EkelAu00,tackles_combined,1,,,,,
player,201710220sdg,sdg,EkelAu00,tackles_solo,1,,,,,
player,201710220sdg,sdg,EkelAu00,tackles_assists,0,,,,,
player,201710220sdg,sdg,EkelAu00,tackles_loss,0,,,,,
player,201710220sdg,sdg,EkelAu00,qb_hits,0,,,,,
player,201710220sdg,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201710220sdg,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,OnwuJa00,def_int,0,,,,,
player,201710220sdg,sdg,OnwuJa00,def_int_yds,0,,,,,
player,201710220sdg,sdg,OnwuJa00,def_int_td,0,,,,,
player,201710220sdg,sdg,OnwuJa00,def_int_long,0,,,,,
player,201710220sdg,sdg,OnwuJa00,pass_defended,0,,,,,
player,201710220sdg,sdg,OnwuJa00,sacks,0.0,,,,,
player,201710220sdg,sdg,OnwuJa00,tackles_combined,1,,,,,
player,201710220sdg,sdg,OnwuJa00,tackles_solo,1,,,,,
player,201710220sdg,sdg,OnwuJa00,tackles_assists,0,,,,,
player,201710220sdg,sdg,OnwuJa00,tackles_loss,0,,,,,
player,201710220sdg,sdg,OnwuJa00,qb_hits,0,,,,,
player,201710220sdg,sdg,OnwuJa00,fumbles_rec,0,,,,,
player,201710220sdg,sdg,OnwuJa00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,OnwuJa00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,OnwuJa00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,PaleTe00,def_int,0,,,,,
player,201710220sdg,sdg,PaleTe00,def_int_yds,0,,,,,
player,201710220sdg,sdg,PaleTe00,def_int_td,0,,,,,
player,201710220sdg,sdg,PaleTe00,def_int_long,0,,,,,
player,201710220sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201710220sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201710220sdg,sdg,PaleTe00,tackles_combined,1,,,,,
player,201710220sdg,sdg,PaleTe00,tackles_solo,1,,,,,
player,201710220sdg,sdg,PaleTe00,tackles_assists,0,,,,,
player,201710220sdg,sdg,PaleTe00,tackles_loss,0,,,,,
player,201710220sdg,sdg,PaleTe00,qb_hits,0,,,,,
player,201710220sdg,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201710220sdg,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201710220sdg,sdg,WattDe00,def_int,0,,,,,
player,201710220sdg,sdg,WattDe00,def_int_yds,0,,,,,
player,201710220sdg,sdg,WattDe00,def_int_td,0,,,,,
player,201710220sdg,sdg,WattDe00,def_int_long,0,,,,,
player,201710220sdg,sdg,WattDe00,pass_defended,0,,,,,
player,201710220sdg,sdg,WattDe00,sacks,0.0,,,,,
player,201710220sdg,sdg,WattDe00,tackles_combined,1,,,,,
player,201710220sdg,sdg,WattDe00,tackles_solo,1,,,,,
player,201710220sdg,sdg,WattDe00,tackles_assists,0,,,,,
player,201710220sdg,sdg,WattDe00,tackles_loss,0,,,,,
player,201710220sdg,sdg,WattDe00,qb_hits,0,,,,,
player,201710220sdg,sdg,WattDe00,fumbles_rec,0,,,,,
player,201710220sdg,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201710220sdg,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201710220sdg,sdg,WattDe00,fumbles_forced,0,,,,,
player,201710220sdg,den,SharHu01,kick_ret,0,,,,,
player,201710220sdg,den,SharHu01,kick_ret_yds,0,,,,,
player,201710220sdg,den,SharHu01,kick_ret_yds_per_ret,,,,,,
player,201710220sdg,den,SharHu01,kick_ret_td,0,,,,,
player,201710220sdg,den,SharHu01,kick_ret_long,0,,,,,
player,201710220sdg,den,SharHu01,punt_ret,5,,,,,
player,201710220sdg,den,SharHu01,punt_ret_yds,55,,,,,
player,201710220sdg,den,SharHu01,punt_ret_yds_per_ret,11.0,,,,,
player,201710220sdg,den,SharHu01,punt_ret_td,0,,,,,
player,201710220sdg,den,SharHu01,punt_ret_long,16,,,,,
player,201710220sdg,den,LangBr00,kick_ret,3,,,,,
player,201710220sdg,den,LangBr00,kick_ret_yds,93,,,,,
player,201710220sdg,den,LangBr00,kick_ret_yds_per_ret,31.0,,,,,
player,201710220sdg,den,LangBr00,kick_ret_td,0,,,,,
player,201710220sdg,den,LangBr00,kick_ret_long,61,,,,,
player,201710220sdg,den,LangBr00,punt_ret,0,,,,,
player,201710220sdg,den,LangBr00,punt_ret_yds,0,,,,,
player,201710220sdg,den,LangBr00,punt_ret_yds_per_ret,,,,,,
player,201710220sdg,den,LangBr00,punt_ret_td,0,,,,,
player,201710220sdg,den,LangBr00,punt_ret_long,0,,,,,
player,201710220sdg,sdg,BenjTr00,kick_ret,0,,,,,
player,201710220sdg,sdg,BenjTr00,kick_ret_yds,0,,,,,
player,201710220sdg,sdg,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201710220sdg,sdg,BenjTr00,kick_ret_td,0,,,,,
player,201710220sdg,sdg,BenjTr00,kick_ret_long,0,,,,,
player,201710220sdg,sdg,BenjTr00,punt_ret,3,,,,,
player,201710220sdg,sdg,BenjTr00,punt_ret_yds,88,,,,,
player,201710220sdg,sdg,BenjTr00,punt_ret_yds_per_ret,29.3,,,,,
player,201710220sdg,sdg,BenjTr00,punt_ret_td,1,,,,,
player,201710220sdg,sdg,BenjTr00,punt_ret_long,65,,,,,
player,201710220sdg,den,DixoRi00,xpm,,,,,,
player,201710220sdg,den,DixoRi00,xpa,,,,,,
player,201710220sdg,den,DixoRi00,fgm,,,,,,
player,201710220sdg,den,DixoRi00,fga,,,,,,
player,201710220sdg,den,DixoRi00,punt,8,,,,,
player,201710220sdg,den,DixoRi00,punt_yds,349,,,,,
player,201710220sdg,den,DixoRi00,punt_yds_per_punt,43.6,,,,,
player,201710220sdg,den,DixoRi00,punt_long,46,,,,,
player,201710220sdg,sdg,novaknic01,xpm,3,,,,,
player,201710220sdg,sdg,novaknic01,xpa,3,,,,,
player,201710220sdg,sdg,novaknic01,fgm,,,,,,
player,201710220sdg,sdg,novaknic01,fga,,,,,,
player,201710220sdg,sdg,novaknic01,punt,0,,,,,
player,201710220sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201710220sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201710220sdg,sdg,novaknic01,punt_long,0,,,,,
player,201710220sdg,sdg,KaseDr00,xpm,,,,,,
player,201710220sdg,sdg,KaseDr00,xpa,,,,,,
player,201710220sdg,sdg,KaseDr00,fgm,,,,,,
player,201710220sdg,sdg,KaseDr00,fga,,,,,,
player,201710220sdg,sdg,KaseDr00,punt,8,,,,,
player,201710220sdg,sdg,KaseDr00,punt_yds,413,,,,,
player,201710220sdg,sdg,KaseDr00,punt_yds_per_punt,51.6,,,,,
player,201710220sdg,sdg,KaseDr00,punt_long,69,,,,,
player,201710220sdg,sdg,SchoMi00,pos,G,,,,,
player,201710220sdg,sdg,SchoMi00,offense,58,,,,,
player,201710220sdg,sdg,SchoMi00,off_pct,100%,,,,,
player,201710220sdg,sdg,SchoMi00,defense,0,,,,,
player,201710220sdg,sdg,SchoMi00,def_pct,0%,,,,,
player,201710220sdg,sdg,SchoMi00,special_teams,3,,,,,
player,201710220sdg,sdg,SchoMi00,st_pct,12%,,,,,
player,201710220sdg,sdg,OkunRu20,pos,T,,,,,
player,201710220sdg,sdg,OkunRu20,offense,58,,,,,
player,201710220sdg,sdg,OkunRu20,off_pct,100%,,,,,
player,201710220sdg,sdg,OkunRu20,defense,0,,,,,
player,201710220sdg,sdg,OkunRu20,def_pct,0%,,,,,
player,201710220sdg,sdg,OkunRu20,special_teams,3,,,,,
player,201710220sdg,sdg,OkunRu20,st_pct,12%,,,,,
player,201710220sdg,sdg,PullSp00,pos,C,,,,,
player,201710220sdg,sdg,PullSp00,offense,58,,,,,
player,201710220sdg,sdg,PullSp00,off_pct,100%,,,,,
player,201710220sdg,sdg,PullSp00,defense,0,,,,,
player,201710220sdg,sdg,PullSp00,def_pct,0%,,,,,
player,201710220sdg,sdg,PullSp00,special_teams,0,,,,,
player,201710220sdg,sdg,PullSp00,st_pct,0%,,,,,
player,201710220sdg,sdg,RivePh00,pos,QB,,,,,
player,201710220sdg,sdg,RivePh00,offense,58,,,,,
player,201710220sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201710220sdg,sdg,RivePh00,defense,0,,,,,
player,201710220sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201710220sdg,sdg,RivePh00,special_teams,0,,,,,
player,201710220sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201710220sdg,sdg,WiggKe00,pos,G,,,,,
player,201710220sdg,sdg,WiggKe00,offense,55,,,,,
player,201710220sdg,sdg,WiggKe00,off_pct,95%,,,,,
player,201710220sdg,sdg,WiggKe00,defense,0,,,,,
player,201710220sdg,sdg,WiggKe00,def_pct,0%,,,,,
player,201710220sdg,sdg,WiggKe00,special_teams,3,,,,,
player,201710220sdg,sdg,WiggKe00,st_pct,12%,,,,,
player,201710220sdg,sdg,HenrHu00,pos,TE,,,,,
player,201710220sdg,sdg,HenrHu00,offense,47,,,,,
player,201710220sdg,sdg,HenrHu00,off_pct,81%,,,,,
player,201710220sdg,sdg,HenrHu00,defense,0,,,,,
player,201710220sdg,sdg,HenrHu00,def_pct,0%,,,,,
player,201710220sdg,sdg,HenrHu00,special_teams,0,,,,,
player,201710220sdg,sdg,HenrHu00,st_pct,0%,,,,,
player,201710220sdg,sdg,AlleKe00,pos,WR,,,,,
player,201710220sdg,sdg,AlleKe00,offense,47,,,,,
player,201710220sdg,sdg,AlleKe00,off_pct,81%,,,,,
player,201710220sdg,sdg,AlleKe00,defense,0,,,,,
player,201710220sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201710220sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201710220sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201710220sdg,sdg,WillTy00,pos,WR,,,,,
player,201710220sdg,sdg,WillTy00,offense,43,,,,,
player,201710220sdg,sdg,WillTy00,off_pct,74%,,,,,
player,201710220sdg,sdg,WillTy00,defense,0,,,,,
player,201710220sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201710220sdg,sdg,WillTy00,special_teams,0,,,,,
player,201710220sdg,sdg,WillTy00,st_pct,0%,,,,,
player,201710220sdg,sdg,GordMe00,pos,RB,,,,,
player,201710220sdg,sdg,GordMe00,offense,40,,,,,
player,201710220sdg,sdg,GordMe00,off_pct,69%,,,,,
player,201710220sdg,sdg,GordMe00,defense,0,,,,,
player,201710220sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201710220sdg,sdg,GordMe00,special_teams,0,,,,,
player,201710220sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201710220sdg,sdg,SlauMa20,pos,G,,,,,
player,201710220sdg,sdg,SlauMa20,offense,39,,,,,
player,201710220sdg,sdg,SlauMa20,off_pct,67%,,,,,
player,201710220sdg,sdg,SlauMa20,defense,0,,,,,
player,201710220sdg,sdg,SlauMa20,def_pct,0%,,,,,
player,201710220sdg,sdg,SlauMa20,special_teams,2,,,,,
player,201710220sdg,sdg,SlauMa20,st_pct,8%,,,,,
player,201710220sdg,sdg,FeenDa00,pos,G,,,,,
player,201710220sdg,sdg,FeenDa00,offense,26,,,,,
player,201710220sdg,sdg,FeenDa00,off_pct,45%,,,,,
player,201710220sdg,sdg,FeenDa00,defense,0,,,,,
player,201710220sdg,sdg,FeenDa00,def_pct,0%,,,,,
player,201710220sdg,sdg,FeenDa00,special_teams,1,,,,,
player,201710220sdg,sdg,FeenDa00,st_pct,4%,,,,,
player,201710220sdg,sdg,McGrSe00,pos,TE,,,,,
player,201710220sdg,sdg,McGrSe00,offense,23,,,,,
player,201710220sdg,sdg,McGrSe00,off_pct,40%,,,,,
player,201710220sdg,sdg,McGrSe00,defense,0,,,,,
player,201710220sdg,sdg,McGrSe00,def_pct,0%,,,,,
player,201710220sdg,sdg,McGrSe00,special_teams,12,,,,,
player,201710220sdg,sdg,McGrSe00,st_pct,50%,,,,,
player,201710220sdg,sdg,BenjTr00,pos,WR,,,,,
player,201710220sdg,sdg,BenjTr00,offense,22,,,,,
player,201710220sdg,sdg,BenjTr00,off_pct,38%,,,,,
player,201710220sdg,sdg,BenjTr00,defense,0,,,,,
player,201710220sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201710220sdg,sdg,BenjTr00,special_teams,8,,,,,
player,201710220sdg,sdg,BenjTr00,st_pct,33%,,,,,
player,201710220sdg,sdg,EkelAu00,pos,RB,,,,,
player,201710220sdg,sdg,EkelAu00,offense,18,,,,,
player,201710220sdg,sdg,EkelAu00,off_pct,31%,,,,,
player,201710220sdg,sdg,EkelAu00,defense,0,,,,,
player,201710220sdg,sdg,EkelAu00,def_pct,0%,,,,,
player,201710220sdg,sdg,EkelAu00,special_teams,13,,,,,
player,201710220sdg,sdg,EkelAu00,st_pct,54%,,,,,
player,201710220sdg,sdg,GateAn00,pos,TE,,,,,
player,201710220sdg,sdg,GateAn00,offense,18,,,,,
player,201710220sdg,sdg,GateAn00,off_pct,31%,,,,,
player,201710220sdg,sdg,GateAn00,defense,0,,,,,
player,201710220sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201710220sdg,sdg,GateAn00,special_teams,0,,,,,
player,201710220sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201710220sdg,sdg,WillMi07,pos,WR,,,,,
player,201710220sdg,sdg,WillMi07,offense,14,,,,,
player,201710220sdg,sdg,WillMi07,off_pct,24%,,,,,
player,201710220sdg,sdg,WillMi07,defense,0,,,,,
player,201710220sdg,sdg,WillMi07,def_pct,0%,,,,,
player,201710220sdg,sdg,WillMi07,special_teams,0,,,,,
player,201710220sdg,sdg,WillMi07,st_pct,0%,,,,,
player,201710220sdg,sdg,WattDe00,pos,FB,,,,,
player,201710220sdg,sdg,WattDe00,offense,13,,,,,
player,201710220sdg,sdg,WattDe00,off_pct,22%,,,,,
player,201710220sdg,sdg,WattDe00,defense,0,,,,,
player,201710220sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201710220sdg,sdg,WattDe00,special_teams,16,,,,,
player,201710220sdg,sdg,WattDe00,st_pct,67%,,,,,
player,201710220sdg,sdg,TeviSa00,pos,T,,,,,
player,201710220sdg,sdg,TeviSa00,offense,1,,,,,
player,201710220sdg,sdg,TeviSa00,off_pct,2%,,,,,
player,201710220sdg,sdg,TeviSa00,defense,0,,,,,
player,201710220sdg,sdg,TeviSa00,def_pct,0%,,,,,
player,201710220sdg,sdg,TeviSa00,special_teams,3,,,,,
player,201710220sdg,sdg,TeviSa00,st_pct,12%,,,,,
player,201710220sdg,sdg,BostTr00,pos,FS,,,,,
player,201710220sdg,sdg,BostTr00,offense,0,,,,,
player,201710220sdg,sdg,BostTr00,off_pct,0%,,,,,
player,201710220sdg,sdg,BostTr00,defense,64,,,,,
player,201710220sdg,sdg,BostTr00,def_pct,100%,,,,,
player,201710220sdg,sdg,BostTr00,special_teams,2,,,,,
player,201710220sdg,sdg,BostTr00,st_pct,8%,,,,,
player,201710220sdg,sdg,WillTr05,pos,CB,,,,,
player,201710220sdg,sdg,WillTr05,offense,0,,,,,
player,201710220sdg,sdg,WillTr05,off_pct,0%,,,,,
player,201710220sdg,sdg,WillTr05,defense,64,,,,,
player,201710220sdg,sdg,WillTr05,def_pct,100%,,,,,
player,201710220sdg,sdg,WillTr05,special_teams,0,,,,,
player,201710220sdg,sdg,WillTr05,st_pct,0%,,,,,
player,201710220sdg,sdg,AddaJa00,pos,SS,,,,,
player,201710220sdg,sdg,AddaJa00,offense,0,,,,,
player,201710220sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201710220sdg,sdg,AddaJa00,defense,64,,,,,
player,201710220sdg,sdg,AddaJa00,def_pct,100%,,,,,
player,201710220sdg,sdg,AddaJa00,special_teams,0,,,,,
player,201710220sdg,sdg,AddaJa00,st_pct,0%,,,,,
player,201710220sdg,sdg,HaywCa00,pos,CB,,,,,
player,201710220sdg,sdg,HaywCa00,offense,0,,,,,
player,201710220sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201710220sdg,sdg,HaywCa00,defense,64,,,,,
player,201710220sdg,sdg,HaywCa00,def_pct,100%,,,,,
player,201710220sdg,sdg,HaywCa00,special_teams,0,,,,,
player,201710220sdg,sdg,HaywCa00,st_pct,0%,,,,,
player,201710220sdg,sdg,IngrMe00,pos,DE,,,,,
player,201710220sdg,sdg,IngrMe00,offense,0,,,,,
player,201710220sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201710220sdg,sdg,IngrMe00,defense,51,,,,,
player,201710220sdg,sdg,IngrMe00,def_pct,80%,,,,,
player,201710220sdg,sdg,IngrMe00,special_teams,0,,,,,
player,201710220sdg,sdg,IngrMe00,st_pct,0%,,,,,
player,201710220sdg,sdg,BosaJo00,pos,DE,,,,,
player,201710220sdg,sdg,BosaJo00,offense,0,,,,,
player,201710220sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201710220sdg,sdg,BosaJo00,defense,50,,,,,
player,201710220sdg,sdg,BosaJo00,def_pct,78%,,,,,
player,201710220sdg,sdg,BosaJo00,special_teams,0,,,,,
player,201710220sdg,sdg,BosaJo00,st_pct,0%,,,,,
player,201710220sdg,sdg,PullHa00,pos,LB,,,,,
player,201710220sdg,sdg,PullHa00,offense,0,,,,,
player,201710220sdg,sdg,PullHa00,off_pct,0%,,,,,
player,201710220sdg,sdg,PullHa00,defense,48,,,,,
player,201710220sdg,sdg,PullHa00,def_pct,75%,,,,,
player,201710220sdg,sdg,PullHa00,special_teams,0,,,,,
player,201710220sdg,sdg,PullHa00,st_pct,0%,,,,,
player,201710220sdg,sdg,KingDe01,pos,CB,,,,,
player,201710220sdg,sdg,KingDe01,offense,0,,,,,
player,201710220sdg,sdg,KingDe01,off_pct,0%,,,,,
player,201710220sdg,sdg,KingDe01,defense,47,,,,,
player,201710220sdg,sdg,KingDe01,def_pct,73%,,,,,
player,201710220sdg,sdg,KingDe01,special_teams,12,,,,,
player,201710220sdg,sdg,KingDe01,st_pct,50%,,,,,
player,201710220sdg,sdg,PhilAd00,pos,SS,,,,,
player,201710220sdg,sdg,PhilAd00,offense,0,,,,,
player,201710220sdg,sdg,PhilAd00,off_pct,0%,,,,,
player,201710220sdg,sdg,PhilAd00,defense,46,,,,,
player,201710220sdg,sdg,PhilAd00,def_pct,72%,,,,,
player,201710220sdg,sdg,PhilAd00,special_teams,15,,,,,
player,201710220sdg,sdg,PhilAd00,st_pct,62%,,,,,
player,201710220sdg,sdg,PhilDa01,pos,DT,,,,,
player,201710220sdg,sdg,PhilDa01,offense,0,,,,,
player,201710220sdg,sdg,PhilDa01,off_pct,0%,,,,,
player,201710220sdg,sdg,PhilDa01,defense,33,,,,,
player,201710220sdg,sdg,PhilDa01,def_pct,52%,,,,,
player,201710220sdg,sdg,PhilDa01,special_teams,0,,,,,
player,201710220sdg,sdg,PhilDa01,st_pct,0%,,,,,
player,201710220sdg,sdg,MebaBr99,pos,NT,,,,,
player,201710220sdg,sdg,MebaBr99,offense,0,,,,,
player,201710220sdg,sdg,MebaBr99,off_pct,0%,,,,,
player,201710220sdg,sdg,MebaBr99,defense,27,,,,,
player,201710220sdg,sdg,MebaBr99,def_pct,42%,,,,,
player,201710220sdg,sdg,MebaBr99,special_teams,0,,,,,
player,201710220sdg,sdg,MebaBr99,st_pct,0%,,,,,
player,201710220sdg,sdg,PaleTe00,pos,DT,,,,,
player,201710220sdg,sdg,PaleTe00,offense,0,,,,,
player,201710220sdg,sdg,PaleTe00,off_pct,0%,,,,,
player,201710220sdg,sdg,PaleTe00,defense,26,,,,,
player,201710220sdg,sdg,PaleTe00,def_pct,41%,,,,,
player,201710220sdg,sdg,PaleTe00,special_teams,4,,,,,
player,201710220sdg,sdg,PaleTe00,st_pct,17%,,,,,
player,201710220sdg,sdg,SquaDa00,pos,NT,,,,,
player,201710220sdg,sdg,SquaDa00,offense,0,,,,,
player,201710220sdg,sdg,SquaDa00,off_pct,0%,,,,,
player,201710220sdg,sdg,SquaDa00,defense,25,,,,,
player,201710220sdg,sdg,SquaDa00,def_pct,39%,,,,,
player,201710220sdg,sdg,SquaDa00,special_teams,0,,,,,
player,201710220sdg,sdg,SquaDa00,st_pct,0%,,,,,
player,201710220sdg,sdg,McCaCh00,pos,DE,,,,,
player,201710220sdg,sdg,McCaCh00,offense,0,,,,,
player,201710220sdg,sdg,McCaCh00,off_pct,0%,,,,,
player,201710220sdg,sdg,McCaCh00,defense,23,,,,,
player,201710220sdg,sdg,McCaCh00,def_pct,36%,,,,,
player,201710220sdg,sdg,McCaCh00,special_teams,9,,,,,
