game,2017,3,20170924,201709240min,tam,"Tampa Bay Buccaneers",17,min,"Minnesota Vikings",34
player,201709240min,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201709240min,min,RobiBr98,fumbles_forced,0,,,,,
player,201709240min,tam,ReedBe01,kick_ret,3,,,,,
player,201709240min,tam,ReedBe01,kick_ret_yds,79,,,,,
player,201709240min,tam,ReedBe01,kick_ret_yds_per_ret,26.3,,,,,
player,201709240min,tam,ReedBe01,kick_ret_td,0,,,,,
player,201709240min,tam,ReedBe01,kick_ret_long,50,,,,,
player,201709240min,tam,ReedBe01,punt_ret,0,,,,,
player,201709240min,tam,ReedBe01,punt_ret_yds,0,,,,,
player,201709240min,tam,ReedBe01,punt_ret_yds_per_ret,,,,,,
player,201709240min,tam,ReedBe01,punt_ret_td,0,,,,,
player,201709240min,tam,ReedBe01,punt_ret_long,0,,,,,
player,201709240min,min,McKiJe00,kick_ret,1,,,,,
player,201709240min,min,McKiJe00,kick_ret_yds,20,,,,,
player,201709240min,min,McKiJe00,kick_ret_yds_per_ret,20.0,,,,,
player,201709240min,min,McKiJe00,kick_ret_td,0,,,,,
player,201709240min,min,McKiJe00,kick_ret_long,20,,,,,
player,201709240min,min,McKiJe00,punt_ret,0,,,,,
player,201709240min,min,McKiJe00,punt_ret_yds,0,,,,,
player,201709240min,min,McKiJe00,punt_ret_yds_per_ret,,,,,,
player,201709240min,min,McKiJe00,punt_ret_td,0,,,,,
player,201709240min,min,McKiJe00,punt_ret_long,0,,,,,
player,201709240min,tam,FolkNi20,xpm,2,,,,,
player,201709240min,tam,FolkNi20,xpa,2,,,,,
player,201709240min,tam,FolkNi20,fgm,1,,,,,
player,201709240min,tam,FolkNi20,fga,1,,,,,
player,201709240min,tam,FolkNi20,punt,0,,,,,
player,201709240min,tam,FolkNi20,punt_yds,0,,,,,
player,201709240min,tam,FolkNi20,punt_yds_per_punt,,,,,,
player,201709240min,tam,FolkNi20,punt_long,0,,,,,
player,201709240min,tam,AngeBr00,xpm,,,,,,
player,201709240min,tam,AngeBr00,xpa,,,,,,
player,201709240min,tam,AngeBr00,fgm,,,,,,
player,201709240min,tam,AngeBr00,fga,,,,,,
player,201709240min,tam,AngeBr00,punt,4,,,,,
player,201709240min,tam,AngeBr00,punt_yds,163,,,,,
player,201709240min,tam,AngeBr00,punt_yds_per_punt,40.8,,,,,
player,201709240min,tam,AngeBr00,punt_long,47,,,,,
player,201709240min,min,ForbKa00,xpm,4,,,,,
player,201709240min,min,ForbKa00,xpa,4,,,,,
player,201709240min,min,ForbKa00,fgm,2,,,,,
player,201709240min,min,ForbKa00,fga,2,,,,,
player,201709240min,min,ForbKa00,punt,0,,,,,
player,201709240min,min,ForbKa00,punt_yds,0,,,,,
player,201709240min,min,ForbKa00,punt_yds_per_punt,,,,,,
player,201709240min,min,ForbKa00,punt_long,0,,,,,
player,201709240min,min,QuigRy00,xpm,,,,,,
player,201709240min,min,QuigRy00,xpa,,,,,,
player,201709240min,min,QuigRy00,fgm,,,,,,
player,201709240min,min,QuigRy00,fga,,,,,,
player,201709240min,min,QuigRy00,punt,3,,,,,
player,201709240min,min,QuigRy00,punt_yds,121,,,,,
player,201709240min,min,QuigRy00,punt_yds_per_punt,40.3,,,,,
player,201709240min,min,QuigRy00,punt_long,47,,,,,
player,201709240min,min,ReifRi00,pos,T,,,,,
player,201709240min,min,ReifRi00,offense,74,,,,,
player,201709240min,min,ReifRi00,off_pct,100%,,,,,
player,201709240min,min,ReifRi00,defense,0,,,,,
player,201709240min,min,ReifRi00,def_pct,0%,,,,,
player,201709240min,min,ReifRi00,special_teams,6,,,,,
player,201709240min,min,ReifRi00,st_pct,21%,,,,,
player,201709240min,min,RemmMi00,pos,T,,,,,
player,201709240min,min,RemmMi00,offense,74,,,,,
player,201709240min,min,RemmMi00,off_pct,100%,,,,,
player,201709240min,min,RemmMi00,defense,0,,,,,
player,201709240min,min,RemmMi00,def_pct,0%,,,,,
player,201709240min,min,RemmMi00,special_teams,6,,,,,
player,201709240min,min,RemmMi00,st_pct,21%,,,,,
player,201709240min,min,EastNi00,pos,G,,,,,
player,201709240min,min,EastNi00,offense,74,,,,,
player,201709240min,min,EastNi00,off_pct,100%,,,,,
player,201709240min,min,EastNi00,defense,0,,,,,
player,201709240min,min,EastNi00,def_pct,0%,,,,,
player,201709240min,min,EastNi00,special_teams,6,,,,,
player,201709240min,min,EastNi00,st_pct,21%,,,,,
player,201709240min,min,ElflPa00,pos,C,,,,,
player,201709240min,min,ElflPa00,offense,74,,,,,
player,201709240min,min,ElflPa00,off_pct,100%,,,,,
player,201709240min,min,ElflPa00,defense,0,,,,,
player,201709240min,min,ElflPa00,def_pct,0%,,,,,
player,201709240min,min,ElflPa00,special_teams,1,,,,,
player,201709240min,min,ElflPa00,st_pct,4%,,,,,
player,201709240min,min,KeenCa00,pos,QB,,,,,
player,201709240min,min,KeenCa00,offense,74,,,,,
player,201709240min,min,KeenCa00,off_pct,100%,,,,,
player,201709240min,min,KeenCa00,defense,0,,,,,
player,201709240min,min,KeenCa00,def_pct,0%,,,,,
player,201709240min,min,KeenCa00,special_teams,0,,,,,
player,201709240min,min,KeenCa00,st_pct,0%,,,,,
player,201709240min,min,BergJo20,pos,G,,,,,
player,201709240min,min,BergJo20,offense,72,,,,,
player,201709240min,min,BergJo20,off_pct,97%,,,,,
player,201709240min,min,BergJo20,defense,0,,,,,
player,201709240min,min,BergJo20,def_pct,0%,,,,,
player,201709240min,min,BergJo20,special_teams,2,,,,,
player,201709240min,min,BergJo20,st_pct,7%,,,,,
player,201709240min,min,RudoKy00,pos,TE,,,,,
player,201709240min,min,RudoKy00,offense,68,,,,,
player,201709240min,min,RudoKy00,off_pct,92%,,,,,
player,201709240min,min,RudoKy00,defense,0,,,,,
player,201709240min,min,RudoKy00,def_pct,0%,,,,,
player,201709240min,min,RudoKy00,special_teams,6,,,,,
player,201709240min,min,RudoKy00,st_pct,21%,,,,,
player,201709240min,min,ThieAd00,pos,WR,,,,,
player,201709240min,min,ThieAd00,offense,63,,,,,
player,201709240min,min,ThieAd00,off_pct,85%,,,,,
player,201709240min,min,ThieAd00,defense,0,,,,,
player,201709240min,min,ThieAd00,def_pct,0%,,,,,
player,201709240min,min,ThieAd00,special_teams,0,,,,,
player,201709240min,min,ThieAd00,st_pct,0%,,,,,
player,201709240min,min,CookDa01,pos,RB,,,,,
player,201709240min,min,CookDa01,offense,54,,,,,
player,201709240min,min,CookDa01,off_pct,73%,,,,,
player,201709240min,min,CookDa01,defense,0,,,,,
player,201709240min,min,CookDa01,def_pct,0%,,,,,
player,201709240min,min,CookDa01,special_teams,0,,,,,
player,201709240min,min,CookDa01,st_pct,0%,,,,,
player,201709240min,min,DiggSt00,pos,WR,,,,,
player,201709240min,min,DiggSt00,offense,52,,,,,
player,201709240min,min,DiggSt00,off_pct,70%,,,,,
player,201709240min,min,DiggSt00,defense,0,,,,,
player,201709240min,min,DiggSt00,def_pct,0%,,,,,
player,201709240min,min,DiggSt00,special_teams,0,,,,,
player,201709240min,min,DiggSt00,st_pct,0%,,,,,
player,201709240min,min,TreaLa00,pos,WR,,,,,
player,201709240min,min,TreaLa00,offense,31,,,,,
player,201709240min,min,TreaLa00,off_pct,42%,,,,,
player,201709240min,min,TreaLa00,defense,0,,,,,
player,201709240min,min,TreaLa00,def_pct,0%,,,,,
player,201709240min,min,TreaLa00,special_teams,1,,,,,
player,201709240min,min,TreaLa00,st_pct,4%,,,,,
player,201709240min,min,MorgDa01,pos,TE,,,,,
player,201709240min,min,MorgDa01,offense,30,,,,,
player,201709240min,min,MorgDa01,off_pct,41%,,,,,
player,201709240min,min,MorgDa01,defense,0,,,,,
player,201709240min,min,MorgDa01,def_pct,0%,,,,,
player,201709240min,min,MorgDa01,special_teams,10,,,,,
player,201709240min,min,MorgDa01,st_pct,36%,,,,,
player,201709240min,min,HamxC.00,pos,FB,,,,,
player,201709240min,min,HamxC.00,offense,22,,,,,
player,201709240min,min,HamxC.00,off_pct,30%,,,,,
player,201709240min,min,HamxC.00,defense,0,,,,,
player,201709240min,min,HamxC.00,def_pct,0%,,,,,
player,201709240min,min,HamxC.00,special_teams,19,,,,,
player,201709240min,min,HamxC.00,st_pct,68%,,,,,
player,201709240min,min,WrigJa02,pos,WR,,,,,
player,201709240min,min,WrigJa02,offense,18,,,,,
player,201709240min,min,WrigJa02,off_pct,24%,,,,,
player,201709240min,min,WrigJa02,defense,0,,,,,
player,201709240min,min,WrigJa02,def_pct,0%,,,,,
player,201709240min,min,WrigJa02,special_teams,0,,,,,
player,201709240min,min,WrigJa02,st_pct,0%,,,,,
player,201709240min,min,McKiJe00,pos,RB,,,,,
player,201709240min,min,McKiJe00,offense,14,,,,,
player,201709240min,min,McKiJe00,off_pct,19%,,,,,
player,201709240min,min,McKiJe00,defense,0,,,,,
player,201709240min,min,McKiJe00,def_pct,0%,,,,,
player,201709240min,min,McKiJe00,special_teams,18,,,,,
player,201709240min,min,McKiJe00,st_pct,64%,,,,,
player,201709240min,min,BellBl00,pos,TE,,,,,
player,201709240min,min,BellBl00,offense,10,,,,,
player,201709240min,min,BellBl00,off_pct,14%,,,,,
player,201709240min,min,BellBl00,defense,0,,,,,
player,201709240min,min,BellBl00,def_pct,0%,,,,,
player,201709240min,min,BellBl00,special_teams,5,,,,,
player,201709240min,min,BellBl00,st_pct,18%,,,,,
player,201709240min,min,MurrLa00,pos,RB,,,,,
player,201709240min,min,MurrLa00,offense,8,,,,,
player,201709240min,min,MurrLa00,off_pct,11%,,,,,
player,201709240min,min,MurrLa00,defense,0,,,,,
player,201709240min,min,MurrLa00,def_pct,0%,,,,,
player,201709240min,min,MurrLa00,special_teams,0,,,,,
player,201709240min,min,MurrLa00,st_pct,0%,,,,,
player,201709240min,min,SirlJe00,pos,G,,,,,
player,201709240min,min,SirlJe00,offense,2,,,,,
player,201709240min,min,SirlJe00,off_pct,3%,,,,,
player,201709240min,min,SirlJe00,defense,0,,,,,
player,201709240min,min,SirlJe00,def_pct,0%,,,,,
player,201709240min,min,SirlJe00,special_teams,6,,,,,
player,201709240min,min,SirlJe00,st_pct,21%,,,,,
player,201709240min,min,SendAn00,pos,SS,,,,,
player,201709240min,min,SendAn00,offense,0,,,,,
player,201709240min,min,SendAn00,off_pct,0%,,,,,
player,201709240min,min,SendAn00,defense,53,,,,,
player,201709240min,min,SendAn00,def_pct,100%,,,,,
player,201709240min,min,SendAn00,special_teams,7,,,,,
player,201709240min,min,SendAn00,st_pct,25%,,,,,
player,201709240min,min,SmitHa00,pos,FS,,,,,
player,201709240min,min,SmitHa00,offense,0,,,,,
player,201709240min,min,SmitHa00,off_pct,0%,,,,,
player,201709240min,min,SmitHa00,defense,53,,,,,
player,201709240min,min,SmitHa00,def_pct,100%,,,,,
player,201709240min,min,SmitHa00,special_teams,3,,,,,
player,201709240min,min,SmitHa00,st_pct,11%,,,,,
player,201709240min,min,KendEr00,pos,LB,,,,,
player,201709240min,min,KendEr00,offense,0,,,,,
player,201709240min,min,KendEr00,off_pct,0%,,,,,
player,201709240min,min,KendEr00,defense,50,,,,,
player,201709240min,min,KendEr00,def_pct,94%,,,,,
player,201709240min,min,KendEr00,special_teams,3,,,,,
player,201709240min,min,KendEr00,st_pct,11%,,,,,
player,201709240min,min,BarrAn00,pos,LB,,,,,
player,201709240min,min,BarrAn00,offense,0,,,,,
player,201709240min,min,BarrAn00,off_pct,0%,,,,,
player,201709240min,min,BarrAn00,defense,49,,,,,
player,201709240min,min,BarrAn00,def_pct,92%,,,,,
player,201709240min,min,BarrAn00,special_teams,3,,,,,
player,201709240min,min,BarrAn00,st_pct,11%,,,,,
player,201709240min,min,GrifEv99,pos,DE,,,,,
player,201709240min,min,GrifEv99,offense,0,,,,,
player,201709240min,min,GrifEv99,off_pct,0%,,,,,
player,201709240min,min,GrifEv99,defense,47,,,,,
player,201709240min,min,GrifEv99,def_pct,89%,,,,,
player,201709240min,min,GrifEv99,special_teams,3,,,,,
player,201709240min,min,GrifEv99,st_pct,11%,,,,,
player,201709240min,min,RhodXa00,pos,CB,,,,,
player,201709240min,min,RhodXa00,offense,0,,,,,
player,201709240min,min,RhodXa00,off_pct,0%,,,,,
player,201709240min,min,RhodXa00,defense,46,,,,,
player,201709240min,min,RhodXa00,def_pct,87%,,,,,
player,201709240min,min,RhodXa00,special_teams,0,,,,,
player,201709240min,min,RhodXa00,st_pct,0%,,,,,
player,201709240min,min,JohnTo01,pos,DT,,,,,
player,201709240min,min,JohnTo01,offense,0,,,,,
player,201709240min,min,JohnTo01,off_pct,0%,,,,,
player,201709240min,min,JohnTo01,defense,40,,,,,
player,201709240min,min,JohnTo01,def_pct,75%,,,,,
player,201709240min,min,JohnTo01,special_teams,3,,,,,
player,201709240min,min,JohnTo01,st_pct,11%,,,,,
player,201709240min,min,WaynTr00,pos,CB,,,,,
player,201709240min,min,WaynTr00,offense,0,,,,,
player,201709240min,min,WaynTr00,off_pct,0%,,,,,
player,201709240min,min,WaynTr00,defense,40,,,,,
player,201709240min,min,WaynTr00,def_pct,75%,,,,,
player,201709240min,min,WaynTr00,special_teams,0,,,,,
player,201709240min,min,WaynTr00,st_pct,0%,,,,,
player,201709240min,min,HuntDa01,pos,DE,,,,,
player,201709240min,min,HuntDa01,offense,0,,,,,
player,201709240min,min,HuntDa01,off_pct,0%,,,,,
player,201709240min,min,HuntDa01,defense,39,,,,,
player,201709240min,min,HuntDa01,def_pct,74%,,,,,
player,201709240min,min,HuntDa01,special_teams,2,,,,,
player,201709240min,min,HuntDa01,st_pct,7%,,,,,
player,201709240min,min,RobiBr98,pos,DE,,,,,
player,201709240min,min,RobiBr98,offense,0,,,,,
player,201709240min,min,RobiBr98,off_pct,0%,,,,,
player,201709240min,min,RobiBr98,defense,37,,,,,
player,201709240min,min,RobiBr98,def_pct,70%,,,,,
player,201709240min,min,RobiBr98,special_teams,1,,,,,
player,201709240min,min,RobiBr98,st_pct,4%,,,,,
player,201709240min,min,NewmTe20,pos,CB,,,,,
player,201709240min,min,NewmTe20,offense,0,,,,,
player,201709240min,min,NewmTe20,off_pct,0%,,,,,
player,201709240min,min,NewmTe20,defense,33,,,,,
player,201709240min,min,NewmTe20,def_pct,62%,,,,,
player,201709240min,min,NewmTe20,special_teams,0,,,,,
player,201709240min,min,NewmTe20,st_pct,0%,,,,,
player,201709240min,min,JoseLi99,pos,NT,,,,,
player,201709240min,min,JoseLi99,offense,0,,,,,
player,201709240min,min,JoseLi99,off_pct,0%,,,,,
player,201709240min,min,JoseLi99,defense,29,,,,,
player,201709240min,min,JoseLi99,def_pct,55%,,,,,
player,201709240min,min,JoseLi99,special_teams,3,,,,,
player,201709240min,min,JoseLi99,st_pct,11%,,,,,
player,201709240min,min,AlexMa01,pos,CB,,,,,
player,201709240min,min,AlexMa01,offense,0,,,,,
player,201709240min,min,AlexMa01,off_pct,0%,,,,,
player,201709240min,min,AlexMa01,defense,18,,,,,
player,201709240min,min,AlexMa01,def_pct,34%,,,,,
player,201709240min,min,AlexMa01,special_teams,14,,,,,
player,201709240min,min,AlexMa01,st_pct,50%,,,,,
player,201709240min,min,StepSh00,pos,NT,,,,,
player,201709240min,min,StepSh00,offense,0,,,,,
player,201709240min,min,StepSh00,off_pct,0%,,,,,
player,201709240min,min,StepSh00,defense,13,,,,,
player,201709240min,min,StepSh00,def_pct,25%,,,,,
player,201709240min,min,StepSh00,special_teams,10,,,,,
player,201709240min,min,StepSh00,st_pct,36%,,,,,
player,201709240min,min,BrocTr00,pos,CB,,,,,
player,201709240min,min,BrocTr00,offense,0,,,,,
player,201709240min,min,BrocTr00,off_pct,0%,,,,,
player,201709240min,min,BrocTr00,defense,13,,,,,
player,201709240min,min,BrocTr00,def_pct,25%,,,,,
player,201709240min,min,BrocTr00,special_teams,9,,,,,
player,201709240min,min,BrocTr00,st_pct,32%,,,,,
player,201709240min,min,GedeBe00,pos,LB,,,,,
player,201709240min,min,GedeBe00,offense,0,,,,,
player,201709240min,min,GedeBe00,off_pct,0%,,,,,
player,201709240min,min,GedeBe00,defense,9,,,,,
player,201709240min,min,GedeBe00,def_pct,17%,,,,,
player,201709240min,min,GedeBe00,special_teams,22,,,,,
player,201709240min,min,GedeBe00,st_pct,79%,,,,,
player,201709240min,min,LamuEm00,pos,LB,,,,,
player,201709240min,min,LamuEm00,offense,0,,,,,
player,201709240min,min,LamuEm00,off_pct,0%,,,,,
player,201709240min,min,LamuEm00,defense,7,,,,,
player,201709240min,min,LamuEm00,def_pct,13%,,,,,
player,201709240min,min,LamuEm00,special_teams,10,,,,,
player,201709240min,min,LamuEm00,st_pct,36%,,,,,
player,201709240min,min,WeatSt00,pos,DE,,,,,
player,201709240min,min,WeatSt00,offense,0,,,,,
player,201709240min,min,WeatSt00,off_pct,0%,,,,,
player,201709240min,min,WeatSt00,defense,7,,,,,
player,201709240min,min,WeatSt00,def_pct,13%,,,,,
player,201709240min,min,WeatSt00,special_teams,4,,,,,
player,201709240min,min,WeatSt00,st_pct,14%,,,,,
player,201709240min,min,WilsEr00,pos,LB,,,,,
player,201709240min,min,WilsEr00,offense,0,,,,,
player,201709240min,min,WilsEr00,off_pct,0%,,,,,
player,201709240min,min,WilsEr00,defense,0,,,,,
player,201709240min,min,WilsEr00,def_pct,0%,,,,,
player,201709240min,min,WilsEr00,special_teams,19,,,,,
player,201709240min,min,WilsEr00,st_pct,68%,,,,,
player,201709240min,min,BrotKe00,pos,LB,,,,,
player,201709240min,min,BrotKe00,offense,0,,,,,
player,201709240min,min,BrotKe00,off_pct,0%,,,,,
player,201709240min,min,BrotKe00,defense,0,,,,,
player,201709240min,min,BrotKe00,def_pct,0%,,,,,
player,201709240min,min,BrotKe00,special_teams,19,,,,,
player,201709240min,min,BrotKe00,st_pct,68%,,,,,
player,201709240min,min,HarrAn01,pos,FS,,,,,
player,201709240min,min,HarrAn01,offense,0,,,,,
player,201709240min,min,HarrAn01,off_pct,0%,,,,,
player,201709240min,min,HarrAn01,defense,0,,,,,
player,201709240min,min,HarrAn01,def_pct,0%,,,,,
player,201709240min,min,HarrAn01,special_teams,19,,,,,
player,201709240min,min,HarrAn01,st_pct,68%,,,,,
player,201709240min,min,KearJa00,pos,SS,,,,,
player,201709240min,min,KearJa00,offense,0,,,,,
player,201709240min,min,KearJa00,off_pct,0%,,,,,
player,201709240min,min,KearJa00,defense,0,,,,,
player,201709240min,min,KearJa00,def_pct,0%,,,,,
player,201709240min,min,KearJa00,special_teams,19,,,,,
player,201709240min,min,KearJa00,st_pct,68%,,,,,
player,201709240min,min,SherMa20,pos,CB,,,,,
player,201709240min,min,SherMa20,offense,0,,,,,
player,201709240min,min,SherMa20,off_pct,0%,,,,,
player,201709240min,min,SherMa20,defense,0,,,,,
player,201709240min,min,SherMa20,def_pct,0%,,,,,
player,201709240min,min,SherMa20,special_teams,15,,,,,
player,201709240min,min,SherMa20,st_pct,54%,,,,,
player,201709240min,min,ForbKa00,pos,K,,,,,
player,201709240min,min,ForbKa00,offense,0,,,,,
player,201709240min,min,ForbKa00,off_pct,0%,,,,,
player,201709240min,min,ForbKa00,defense,0,,,,,
player,201709240min,min,ForbKa00,def_pct,0%,,,,,
player,201709240min,min,ForbKa00,special_teams,13,,,,,
player,201709240min,min,ForbKa00,st_pct,46%,,,,,
player,201709240min,min,McDeKe00,pos,LS,,,,,
player,201709240min,min,McDeKe00,offense,0,,,,,
player,201709240min,min,McDeKe00,off_pct,0%,,,,,
player,201709240min,min,McDeKe00,defense,0,,,,,
player,201709240min,min,McDeKe00,def_pct,0%,,,,,
player,201709240min,min,McDeKe00,special_teams,9,,,,,
player,201709240min,min,McDeKe00,st_pct,32%,,,,,
player,201709240min,min,QuigRy00,pos,P,,,,,
player,201709240min,min,QuigRy00,offense,0,,,,,
player,201709240min,min,QuigRy00,off_pct,0%,,,,,
player,201709240min,min,QuigRy00,defense,0,,,,,
player,201709240min,min,QuigRy00,def_pct,0%,,,,,
player,201709240min,min,QuigRy00,special_teams,9,,,,,
player,201709240min,min,QuigRy00,st_pct,32%,,,,,
player,201709240min,min,HillRa01,pos,T,,,,,
player,201709240min,min,HillRa01,offense,0,,,,,
player,201709240min,min,HillRa01,off_pct,0%,,,,,
player,201709240min,min,HillRa01,defense,0,,,,,
player,201709240min,min,HillRa01,def_pct,0%,,,,,
player,201709240min,min,HillRa01,special_teams,3,,,,,
player,201709240min,min,HillRa01,st_pct,11%,,,,,
player,201709240min,tam,DotsDe00,pos,T,,,,,
player,201709240min,tam,DotsDe00,offense,53,,,,,
player,201709240min,tam,DotsDe00,off_pct,100%,,,,,
player,201709240min,tam,DotsDe00,defense,0,,,,,
player,201709240min,tam,DotsDe00,def_pct,0%,,,,,
player,201709240min,tam,DotsDe00,special_teams,3,,,,,
player,201709240min,tam,DotsDe00,st_pct,11%,,,,,
player,201709240min,tam,SmitDo02,pos,T,,,,,
player,201709240min,tam,SmitDo02,offense,53,,,,,
player,201709240min,tam,SmitDo02,off_pct,100%,,,,,
player,201709240min,tam,SmitDo02,defense,0,,,,,
player,201709240min,tam,SmitDo02,def_pct,0%,,,,,
player,201709240min,tam,SmitDo02,special_teams,3,,,,,
player,201709240min,tam,SmitDo02,st_pct,11%,,,,,
player,201709240min,tam,SweeJ.00,pos,G,,,,,
player,201709240min,tam,SweeJ.00,offense,53,,,,,
player,201709240min,tam,SweeJ.00,off_pct,100%,,,,,
player,201709240min,tam,SweeJ.00,defense,0,,,,,
player,201709240min,tam,SweeJ.00,def_pct,0%,,,,,
player,201709240min,tam,SweeJ.00,special_teams,3,,,,,
player,201709240min,tam,SweeJ.00,st_pct,11%,,,,,
player,201709240min,tam,MarpAl00,pos,C,,,,,
player,201709240min,tam,MarpAl00,offense,53,,,,,
player,201709240min,tam,MarpAl00,off_pct,100%,,,,,
player,201709240min,tam,MarpAl00,defense,0,,,,,
player,201709240min,tam,MarpAl00,def_pct,0%,,,,,
player,201709240min,tam,MarpAl00,special_teams,0,,,,,
player,201709240min,tam,MarpAl00,st_pct,0%,,,,,
player,201709240min,tam,WinsJa00,pos,QB,,,,,
player,201709240min,tam,WinsJa00,offense,53,,,,,
player,201709240min,tam,WinsJa00,off_pct,100%,,,,,
player,201709240min,tam,WinsJa00,defense,0,,,,,
player,201709240min,tam,WinsJa00,def_pct,0%,,,,,
player,201709240min,tam,WinsJa00,special_teams,0,,,,,
player,201709240min,tam,WinsJa00,st_pct,0%,,,,,
player,201709240min,tam,EvanMi00,pos,WR,,,,,
player,201709240min,tam,EvanMi00,offense,47,,,,,
player,201709240min,tam,EvanMi00,off_pct,89%,,,,,
player,201709240min,tam,EvanMi00,defense,0,,,,,
player,201709240min,tam,EvanMi00,def_pct,0%,,,,,
player,201709240min,tam,EvanMi00,special_teams,0,,,,,
player,201709240min,tam,EvanMi00,st_pct,0%,,,,,
player,201709240min,tam,JackDe00,pos,WR,,,,,
player,201709240min,tam,JackDe00,offense,43,,,,,
player,201709240min,tam,JackDe00,off_pct,81%,,,,,
player,201709240min,tam,JackDe00,defense,0,,,,,
player,201709240min,tam,JackDe00,def_pct,0%,,,,,
player,201709240min,tam,JackDe00,special_teams,0,,,,,
player,201709240min,tam,JackDe00,st_pct,0%,,,,,
player,201709240min,tam,HumpAd00,pos,WR,,,,,
player,201709240min,tam,HumpAd00,offense,39,,,,,
player,201709240min,tam,HumpAd00,off_pct,74%,,,,,
player,201709240min,tam,HumpAd00,defense,0,,,,,
player,201709240min,tam,HumpAd00,def_pct,0%,,,,,
player,201709240min,tam,HumpAd00,special_teams,0,,,,,
player,201709240min,tam,HumpAd00,st_pct,0%,,,,,
player,201709240min,tam,HowaO.00,pos,TE,,,,,
player,201709240min,tam,HowaO.00,offense,34,,,,,
player,201709240min,tam,HowaO.00,off_pct,64%,,,,,
player,201709240min,tam,HowaO.00,defense,0,,,,,
player,201709240min,tam,HowaO.00,def_pct,0%,,,,,
player,201709240min,tam,HowaO.00,special_teams,3,,,,,
player,201709240min,tam,HowaO.00,st_pct,11%,,,,,
player,201709240min,tam,DietEv00,pos,G,,,,,
player,201709240min,tam,DietEv00,offense,29,,,,,
player,201709240min,tam,DietEv00,off_pct,55%,,,,,
player,201709240min,tam,DietEv00,defense,0,,,,,
player,201709240min,tam,DietEv00,def_pct,0%,,,,,
player,201709240min,tam,DietEv00,special_teams,3,,,,,
player,201709240min,tam,DietEv00,st_pct,11%,,,,,
player,201709240min,tam,BratCa00,pos,TE,,,,,
player,201709240min,tam,BratCa00,offense,26,,,,,
player,201709240min,tam,BratCa00,off_pct,49%,,,,,
player,201709240min,tam,BratCa00,defense,0,,,,,
player,201709240min,tam,BratCa00,def_pct,0%,,,,,
player,201709240min,tam,BratCa00,special_teams,0,,,,,
player,201709240min,tam,BratCa00,st_pct,0%,,,,,
player,201709240min,tam,SimsCh00,pos,RB,,,,,
player,201709240min,tam,SimsCh00,offense,26,,,,,
player,201709240min,tam,SimsCh00,off_pct,49%,,,,,
player,201709240min,tam,SimsCh00,defense,0,,,,,
player,201709240min,tam,SimsCh00,def_pct,0%,,,,,
player,201709240min,tam,SimsCh00,special_teams,0,,,,,
player,201709240min,tam,SimsCh00,st_pct,0%,,,,,
player,201709240min,tam,RodgJa00,pos,RB,,,,,
player,201709240min,tam,RodgJa00,offense,25,,,,,
player,201709240min,tam,RodgJa00,off_pct,47%,,,,,
player,201709240min,tam,RodgJa00,defense,0,,,,,
player,201709240min,tam,RodgJa00,def_pct,0%,,,,,
player,201709240min,tam,RodgJa00,special_teams,0,,,,,
player,201709240min,tam,RodgJa00,st_pct,0%,,,,,
player,201709240min,tam,PampKe00,pos,G,,,,,
player,201709240min,tam,PampKe00,offense,24,,,,,
player,201709240min,tam,PampKe00,off_pct,45%,,,,,
player,201709240min,tam,PampKe00,defense,0,,,,,
player,201709240min,tam,PampKe00,def_pct,0%,,,,,
player,201709240min,tam,PampKe00,special_teams,0,,,,,
player,201709240min,tam,PampKe00,st_pct,0%,,,,,
player,201709240min,tam,GodwCh00,pos,WR,,,,,
player,201709240min,tam,GodwCh00,offense,11,,,,,
player,201709240min,tam,GodwCh00,off_pct,21%,,,,,
player,201709240min,tam,GodwCh00,defense,0,,,,,
player,201709240min,tam,GodwCh00,def_pct,0%,,,,,
player,201709240min,tam,GodwCh00,special_teams,11,,,,,
player,201709240min,tam,GodwCh00,st_pct,39%,,,,,
player,201709240min,tam,StocLu00,pos,TE,,,,,
player,201709240min,tam,StocLu00,offense,6,,,,,
player,201709240min,tam,StocLu00,off_pct,11%,,,,,
player,201709240min,tam,StocLu00,defense,0,,,,,
player,201709240min,tam,StocLu00,def_pct,0%,,,,,
player,201709240min,tam,StocLu00,special_teams,10,,,,,
player,201709240min,tam,StocLu00,st_pct,36%,,,,,
player,201709240min,tam,CrosAl00,pos,TE,,,,,
player,201709240min,tam,CrosAl00,offense,4,,,,,
player,201709240min,tam,CrosAl00,off_pct,8%,,,,,
player,201709240min,tam,CrosAl00,defense,0,,,,,
player,201709240min,tam,CrosAl00,def_pct,0%,,,,,
player,201709240min,tam,CrosAl00,special_teams,19,,,,,
player,201709240min,tam,CrosAl00,st_pct,68%,,,,,
player,201709240min,tam,ReedBe01,pos,WR,,,,,
player,201709240min,tam,ReedBe01,offense,4,,,,,
player,201709240min,tam,ReedBe01,off_pct,8%,,,,,
player,201709240min,tam,ReedBe01,defense,0,,,,,
player,201709240min,tam,ReedBe01,def_pct,0%,,,,,
player,201709240min,tam,ReedBe01,special_teams,10,,,,,
player,201709240min,tam,ReedBe01,st_pct,36%,,,,,
player,201709240min,tam,BeckKe00,pos,LB,,,,,
player,201709240min,tam,BeckKe00,offense,0,,,,,
player,201709240min,tam,BeckKe00,off_pct,0%,,,,,
