game,2017,3,20170924,201709240phi,nyg,"New York Giants",24,phi,"Philadelphia Eagles",27
player,201709240phi,nyg,BeckOd00,pass_long,0,,,,,
player,201709240phi,nyg,BeckOd00,pass_rating,,,,,,
player,201709240phi,nyg,BeckOd00,rush_att,0,,,,,
player,201709240phi,nyg,BeckOd00,rush_yds,0,,,,,
player,201709240phi,nyg,BeckOd00,rush_td,0,,,,,
player,201709240phi,nyg,BeckOd00,rush_long,0,,,,,
player,201709240phi,nyg,BeckOd00,targets,13,,,,,
player,201709240phi,nyg,BeckOd00,rec,9,,,,,
player,201709240phi,nyg,BeckOd00,rec_yds,79,,,,,
player,201709240phi,nyg,BeckOd00,rec_td,2,,,,,
player,201709240phi,nyg,BeckOd00,rec_long,14,,,,,
player,201709240phi,nyg,BeckOd00,fumbles,0,,,,,
player,201709240phi,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_cmp,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_att,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_yds,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_td,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_int,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_sacked,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_sacked_yds,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_long,0,,,,,
player,201709240phi,nyg,MarsBr00,pass_rating,,,,,,
player,201709240phi,nyg,MarsBr00,rush_att,0,,,,,
player,201709240phi,nyg,MarsBr00,rush_yds,0,,,,,
player,201709240phi,nyg,MarsBr00,rush_td,0,,,,,
player,201709240phi,nyg,MarsBr00,rush_long,0,,,,,
player,201709240phi,nyg,MarsBr00,targets,11,,,,,
player,201709240phi,nyg,MarsBr00,rec,8,,,,,
player,201709240phi,nyg,MarsBr00,rec_yds,66,,,,,
player,201709240phi,nyg,MarsBr00,rec_td,0,,,,,
player,201709240phi,nyg,MarsBr00,rec_long,18,,,,,
player,201709240phi,nyg,MarsBr00,fumbles,0,,,,,
player,201709240phi,nyg,MarsBr00,fumbles_lost,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_cmp,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_att,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_yds,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_td,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_int,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_sacked,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_long,0,,,,,
player,201709240phi,nyg,EngrEv00,pass_rating,,,,,,
player,201709240phi,nyg,EngrEv00,rush_att,0,,,,,
player,201709240phi,nyg,EngrEv00,rush_yds,0,,,,,
player,201709240phi,nyg,EngrEv00,rush_td,0,,,,,
player,201709240phi,nyg,EngrEv00,rush_long,0,,,,,
player,201709240phi,nyg,EngrEv00,targets,7,,,,,
player,201709240phi,nyg,EngrEv00,rec,5,,,,,
player,201709240phi,nyg,EngrEv00,rec_yds,45,,,,,
player,201709240phi,nyg,EngrEv00,rec_td,0,,,,,
player,201709240phi,nyg,EngrEv00,rec_long,14,,,,,
player,201709240phi,nyg,EngrEv00,fumbles,0,,,,,
player,201709240phi,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_cmp,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_att,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_yds,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_td,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_int,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_sacked,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_sacked_yds,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_long,0,,,,,
player,201709240phi,nyg,LewiRo03,pass_rating,,,,,,
player,201709240phi,nyg,LewiRo03,rush_att,0,,,,,
player,201709240phi,nyg,LewiRo03,rush_yds,0,,,,,
player,201709240phi,nyg,LewiRo03,rush_td,0,,,,,
player,201709240phi,nyg,LewiRo03,rush_long,0,,,,,
player,201709240phi,nyg,LewiRo03,targets,1,,,,,
player,201709240phi,nyg,LewiRo03,rec,1,,,,,
player,201709240phi,nyg,LewiRo03,rec_yds,6,,,,,
player,201709240phi,nyg,LewiRo03,rec_td,0,,,,,
player,201709240phi,nyg,LewiRo03,rec_long,6,,,,,
player,201709240phi,nyg,LewiRo03,fumbles,0,,,,,
player,201709240phi,nyg,LewiRo03,fumbles_lost,0,,,,,
player,201709240phi,phi,WentCa00,pass_cmp,21,,,,,
player,201709240phi,phi,WentCa00,pass_att,31,,,,,
player,201709240phi,phi,WentCa00,pass_yds,176,,,,,
player,201709240phi,phi,WentCa00,pass_td,1,,,,,
player,201709240phi,phi,WentCa00,pass_int,0,,,,,
player,201709240phi,phi,WentCa00,pass_sacked,3,,,,,
player,201709240phi,phi,WentCa00,pass_sacked_yds,15,,,,,
player,201709240phi,phi,WentCa00,pass_long,19,,,,,
player,201709240phi,phi,WentCa00,pass_rating,92.9,,,,,
player,201709240phi,phi,WentCa00,rush_att,6,,,,,
player,201709240phi,phi,WentCa00,rush_yds,22,,,,,
player,201709240phi,phi,WentCa00,rush_td,0,,,,,
player,201709240phi,phi,WentCa00,rush_long,11,,,,,
player,201709240phi,phi,WentCa00,targets,0,,,,,
player,201709240phi,phi,WentCa00,rec,0,,,,,
player,201709240phi,phi,WentCa00,rec_yds,0,,,,,
player,201709240phi,phi,WentCa00,rec_td,0,,,,,
player,201709240phi,phi,WentCa00,rec_long,0,,,,,
player,201709240phi,phi,WentCa00,fumbles,0,,,,,
player,201709240phi,phi,WentCa00,fumbles_lost,0,,,,,
player,201709240phi,phi,SmalWe00,pass_cmp,0,,,,,
player,201709240phi,phi,SmalWe00,pass_att,0,,,,,
player,201709240phi,phi,SmalWe00,pass_yds,0,,,,,
player,201709240phi,phi,SmalWe00,pass_td,0,,,,,
player,201709240phi,phi,SmalWe00,pass_int,0,,,,,
player,201709240phi,phi,SmalWe00,pass_sacked,0,,,,,
player,201709240phi,phi,SmalWe00,pass_sacked_yds,0,,,,,
player,201709240phi,phi,SmalWe00,pass_long,0,,,,,
player,201709240phi,phi,SmalWe00,pass_rating,,,,,,
player,201709240phi,phi,SmalWe00,rush_att,12,,,,,
player,201709240phi,phi,SmalWe00,rush_yds,71,,,,,
player,201709240phi,phi,SmalWe00,rush_td,0,,,,,
player,201709240phi,phi,SmalWe00,rush_long,20,,,,,
player,201709240phi,phi,SmalWe00,targets,2,,,,,
player,201709240phi,phi,SmalWe00,rec,1,,,,,
player,201709240phi,phi,SmalWe00,rec_yds,9,,,,,
player,201709240phi,phi,SmalWe00,rec_td,0,,,,,
player,201709240phi,phi,SmalWe00,rec_long,9,,,,,
player,201709240phi,phi,SmalWe00,fumbles,0,,,,,
player,201709240phi,phi,SmalWe00,fumbles_lost,0,,,,,
player,201709240phi,phi,BlouLe00,pass_cmp,0,,,,,
player,201709240phi,phi,BlouLe00,pass_att,0,,,,,
player,201709240phi,phi,BlouLe00,pass_yds,0,,,,,
player,201709240phi,phi,BlouLe00,pass_td,0,,,,,
player,201709240phi,phi,BlouLe00,pass_int,0,,,,,
player,201709240phi,phi,BlouLe00,pass_sacked,0,,,,,
player,201709240phi,phi,BlouLe00,pass_sacked_yds,0,,,,,
player,201709240phi,phi,BlouLe00,pass_long,0,,,,,
player,201709240phi,phi,BlouLe00,pass_rating,,,,,,
player,201709240phi,phi,BlouLe00,rush_att,12,,,,,
player,201709240phi,phi,BlouLe00,rush_yds,67,,,,,
player,201709240phi,phi,BlouLe00,rush_td,1,,,,,
player,201709240phi,phi,BlouLe00,rush_long,20,,,,,
player,201709240phi,phi,BlouLe00,targets,0,,,,,
player,201709240phi,phi,BlouLe00,rec,0,,,,,
player,201709240phi,phi,BlouLe00,rec_yds,0,,,,,
player,201709240phi,phi,BlouLe00,rec_td,0,,,,,
player,201709240phi,phi,BlouLe00,rec_long,0,,,,,
player,201709240phi,phi,BlouLe00,fumbles,0,,,,,
player,201709240phi,phi,BlouLe00,fumbles_lost,0,,,,,
player,201709240phi,phi,ClemCo00,pass_cmp,0,,,,,
player,201709240phi,phi,ClemCo00,pass_att,0,,,,,
player,201709240phi,phi,ClemCo00,pass_yds,0,,,,,
player,201709240phi,phi,ClemCo00,pass_td,0,,,,,
player,201709240phi,phi,ClemCo00,pass_int,0,,,,,
player,201709240phi,phi,ClemCo00,pass_sacked,0,,,,,
player,201709240phi,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201709240phi,phi,ClemCo00,pass_long,0,,,,,
player,201709240phi,phi,ClemCo00,pass_rating,,,,,,
player,201709240phi,phi,ClemCo00,rush_att,6,,,,,
player,201709240phi,phi,ClemCo00,rush_yds,22,,,,,
player,201709240phi,phi,ClemCo00,rush_td,1,,,,,
player,201709240phi,phi,ClemCo00,rush_long,15,,,,,
player,201709240phi,phi,ClemCo00,targets,0,,,,,
player,201709240phi,phi,ClemCo00,rec,0,,,,,
player,201709240phi,phi,ClemCo00,rec_yds,0,,,,,
player,201709240phi,phi,ClemCo00,rec_td,0,,,,,
player,201709240phi,phi,ClemCo00,rec_long,0,,,,,
player,201709240phi,phi,ClemCo00,fumbles,0,,,,,
player,201709240phi,phi,ClemCo00,fumbles_lost,0,,,,,
player,201709240phi,phi,SproDa00,pass_cmp,0,,,,,
player,201709240phi,phi,SproDa00,pass_att,0,,,,,
player,201709240phi,phi,SproDa00,pass_yds,0,,,,,
player,201709240phi,phi,SproDa00,pass_td,0,,,,,
player,201709240phi,phi,SproDa00,pass_int,0,,,,,
player,201709240phi,phi,SproDa00,pass_sacked,0,,,,,
player,201709240phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201709240phi,phi,SproDa00,pass_long,0,,,,,
player,201709240phi,phi,SproDa00,pass_rating,,,,,,
player,201709240phi,phi,SproDa00,rush_att,3,,,,,
player,201709240phi,phi,SproDa00,rush_yds,11,,,,,
player,201709240phi,phi,SproDa00,rush_td,0,,,,,
player,201709240phi,phi,SproDa00,rush_long,11,,,,,
player,201709240phi,phi,SproDa00,targets,0,,,,,
player,201709240phi,phi,SproDa00,rec,0,,,,,
player,201709240phi,phi,SproDa00,rec_yds,0,,,,,
player,201709240phi,phi,SproDa00,rec_td,0,,,,,
player,201709240phi,phi,SproDa00,rec_long,0,,,,,
player,201709240phi,phi,SproDa00,fumbles,0,,,,,
player,201709240phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201709240phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201709240phi,phi,JeffAl00,pass_att,0,,,,,
player,201709240phi,phi,JeffAl00,pass_yds,0,,,,,
player,201709240phi,phi,JeffAl00,pass_td,0,,,,,
player,201709240phi,phi,JeffAl00,pass_int,0,,,,,
player,201709240phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201709240phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201709240phi,phi,JeffAl00,pass_long,0,,,,,
player,201709240phi,phi,JeffAl00,pass_rating,,,,,,
player,201709240phi,phi,JeffAl00,rush_att,0,,,,,
player,201709240phi,phi,JeffAl00,rush_yds,0,,,,,
player,201709240phi,phi,JeffAl00,rush_td,0,,,,,
player,201709240phi,phi,JeffAl00,rush_long,0,,,,,
player,201709240phi,phi,JeffAl00,targets,8,,,,,
player,201709240phi,phi,JeffAl00,rec,4,,,,,
player,201709240phi,phi,JeffAl00,rec_yds,56,,,,,
player,201709240phi,phi,JeffAl00,rec_td,0,,,,,
player,201709240phi,phi,JeffAl00,rec_long,19,,,,,
player,201709240phi,phi,JeffAl00,fumbles,0,,,,,
player,201709240phi,phi,JeffAl00,fumbles_lost,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_att,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_td,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_int,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_long,0,,,,,
player,201709240phi,phi,ErtzZa00,pass_rating,,,,,,
player,201709240phi,phi,ErtzZa00,rush_att,0,,,,,
player,201709240phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201709240phi,phi,ErtzZa00,rush_td,0,,,,,
player,201709240phi,phi,ErtzZa00,rush_long,0,,,,,
player,201709240phi,phi,ErtzZa00,targets,10,,,,,
player,201709240phi,phi,ErtzZa00,rec,8,,,,,
player,201709240phi,phi,ErtzZa00,rec_yds,55,,,,,
player,201709240phi,phi,ErtzZa00,rec_td,1,,,,,
player,201709240phi,phi,ErtzZa00,rec_long,12,,,,,
player,201709240phi,phi,ErtzZa00,fumbles,1,,,,,
player,201709240phi,phi,ErtzZa00,fumbles_lost,1,,,,,
player,201709240phi,phi,SmitTo02,pass_cmp,0,,,,,
player,201709240phi,phi,SmitTo02,pass_att,0,,,,,
player,201709240phi,phi,SmitTo02,pass_yds,0,,,,,
player,201709240phi,phi,SmitTo02,pass_td,0,,,,,
player,201709240phi,phi,SmitTo02,pass_int,0,,,,,
player,201709240phi,phi,SmitTo02,pass_sacked,0,,,,,
player,201709240phi,phi,SmitTo02,pass_sacked_yds,0,,,,,
player,201709240phi,phi,SmitTo02,pass_long,0,,,,,
player,201709240phi,phi,SmitTo02,pass_rating,,,,,,
player,201709240phi,phi,SmitTo02,rush_att,0,,,,,
player,201709240phi,phi,SmitTo02,rush_yds,0,,,,,
player,201709240phi,phi,SmitTo02,rush_td,0,,,,,
player,201709240phi,phi,SmitTo02,rush_long,0,,,,,
player,201709240phi,phi,SmitTo02,targets,5,,,,,
player,201709240phi,phi,SmitTo02,rec,4,,,,,
player,201709240phi,phi,SmitTo02,rec_yds,29,,,,,
player,201709240phi,phi,SmitTo02,rec_td,0,,,,,
player,201709240phi,phi,SmitTo02,rec_long,14,,,,,
player,201709240phi,phi,SmitTo02,fumbles,0,,,,,
player,201709240phi,phi,SmitTo02,fumbles_lost,0,,,,,
player,201709240phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201709240phi,phi,AghoNe00,pass_att,0,,,,,
player,201709240phi,phi,AghoNe00,pass_yds,0,,,,,
player,201709240phi,phi,AghoNe00,pass_td,0,,,,,
player,201709240phi,phi,AghoNe00,pass_int,0,,,,,
player,201709240phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201709240phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201709240phi,phi,AghoNe00,pass_long,0,,,,,
player,201709240phi,phi,AghoNe00,pass_rating,,,,,,
player,201709240phi,phi,AghoNe00,rush_att,0,,,,,
player,201709240phi,phi,AghoNe00,rush_yds,0,,,,,
player,201709240phi,phi,AghoNe00,rush_td,0,,,,,
player,201709240phi,phi,AghoNe00,rush_long,0,,,,,
player,201709240phi,phi,AghoNe00,targets,3,,,,,
player,201709240phi,phi,AghoNe00,rec,2,,,,,
player,201709240phi,phi,AghoNe00,rec_yds,20,,,,,
player,201709240phi,phi,AghoNe00,rec_td,0,,,,,
player,201709240phi,phi,AghoNe00,rec_long,11,,,,,
player,201709240phi,phi,AghoNe00,fumbles,0,,,,,
player,201709240phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201709240phi,phi,BurtTr01,pass_cmp,0,,,,,
player,201709240phi,phi,BurtTr01,pass_att,0,,,,,
player,201709240phi,phi,BurtTr01,pass_yds,0,,,,,
player,201709240phi,phi,BurtTr01,pass_td,0,,,,,
player,201709240phi,phi,BurtTr01,pass_int,0,,,,,
player,201709240phi,phi,BurtTr01,pass_sacked,0,,,,,
player,201709240phi,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201709240phi,phi,BurtTr01,pass_long,0,,,,,
player,201709240phi,phi,BurtTr01,pass_rating,,,,,,
player,201709240phi,phi,BurtTr01,rush_att,0,,,,,
player,201709240phi,phi,BurtTr01,rush_yds,0,,,,,
player,201709240phi,phi,BurtTr01,rush_td,0,,,,,
player,201709240phi,phi,BurtTr01,rush_long,0,,,,,
player,201709240phi,phi,BurtTr01,targets,3,,,,,
player,201709240phi,phi,BurtTr01,rec,2,,,,,
player,201709240phi,phi,BurtTr01,rec_yds,7,,,,,
player,201709240phi,phi,BurtTr01,rec_td,0,,,,,
player,201709240phi,phi,BurtTr01,rec_long,8,,,,,
player,201709240phi,phi,BurtTr01,fumbles,0,,,,,
player,201709240phi,phi,BurtTr01,fumbles_lost,0,,,,,
player,201709240phi,nyg,VernOl00,def_int,0,,,,,
player,201709240phi,nyg,VernOl00,def_int_yds,0,,,,,
player,201709240phi,nyg,VernOl00,def_int_td,0,,,,,
player,201709240phi,nyg,VernOl00,def_int_long,0,,,,,
player,201709240phi,nyg,VernOl00,pass_defended,0,,,,,
player,201709240phi,nyg,VernOl00,sacks,1.0,,,,,
player,201709240phi,nyg,VernOl00,tackles_combined,5,,,,,
player,201709240phi,nyg,VernOl00,tackles_solo,4,,,,,
player,201709240phi,nyg,VernOl00,tackles_assists,1,,,,,
player,201709240phi,nyg,VernOl00,tackles_loss,1,,,,,
player,201709240phi,nyg,VernOl00,qb_hits,1,,,,,
player,201709240phi,nyg,VernOl00,fumbles_rec,0,,,,,
player,201709240phi,nyg,VernOl00,fumbles_rec_yds,0,,,,,
player,201709240phi,nyg,VernOl00,fumbles_rec_td,0,,,,,
player,201709240phi,nyg,VernOl00,fumbles_forced,0,,,,,
player,201709240phi,nyg,KennDe00,def_int,0,,,,,
player,201709240phi,nyg,KennDe00,def_int_yds,0,,,,,
player,201709240phi,nyg,KennDe00,def_int_td,0,,,,,
player,201709240phi,nyg,KennDe00,def_int_long,0,,,,,
player,201709240phi,nyg,KennDe00,pass_defended,0,,,,,
player,201709240phi,nyg,KennDe00,sacks,1.0,,,,,
player,201709240phi,nyg,KennDe00,tackles_combined,3,,,,,
player,201709240phi,nyg,KennDe00,tackles_solo,1,,,,,
player,201709240phi,nyg,KennDe00,tackles_assists,2,,,,,
player,201709240phi,nyg,KennDe00,tackles_loss,1,,,,,
player,201709240phi,nyg,KennDe00,qb_hits,1,,,,,
player,201709240phi,nyg,KennDe00,fumbles_rec,0,,,,,
player,201709240phi,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201709240phi,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201709240phi,nyg,KennDe00,fumbles_forced,0,,,,,
player,201709240phi,nyg,BromJa00,def_int,0,,,,,
player,201709240phi,nyg,BromJa00,def_int_yds,0,,,,,
player,201709240phi,nyg,BromJa00,def_int_td,0,,,,,
player,201709240phi,nyg,BromJa00,def_int_long,0,,,,,
player,201709240phi,nyg,BromJa00,pass_defended,0,,,,,
player,201709240phi,nyg,BromJa00,sacks,1.0,,,,,
player,201709240phi,nyg,BromJa00,tackles_combined,2,,,,,
player,201709240phi,nyg,BromJa00,tackles_solo,1,,,,,
player,201709240phi,nyg,BromJa00,tackles_assists,1,,,,,
player,201709240phi,nyg,BromJa00,tackles_loss,1,,,,,
player,201709240phi,nyg,BromJa00,qb_hits,1,,,,,
player,201709240phi,nyg,BromJa00,fumbles_rec,0,,,,,
player,201709240phi,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201709240phi,nyg,BromJa00,fumbles_rec_td,0,,,,,
