game,2017,1,20170910,201709100sfo,car,"Carolina Panthers",23,sfo,"San Francisco 49ers",3
player,201709100sfo,sfo,CoylBr00,tackles_assists,0,,,,,
player,201709100sfo,sfo,CoylBr00,tackles_loss,0,,,,,
player,201709100sfo,sfo,CoylBr00,qb_hits,0,,,,,
player,201709100sfo,sfo,CoylBr00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,CoylBr00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,CoylBr00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,CoylBr00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,JoneD.01,def_int,0,,,,,
player,201709100sfo,sfo,JoneD.01,def_int_yds,0,,,,,
player,201709100sfo,sfo,JoneD.01,def_int_td,0,,,,,
player,201709100sfo,sfo,JoneD.01,def_int_long,0,,,,,
player,201709100sfo,sfo,JoneD.01,pass_defended,0,,,,,
player,201709100sfo,sfo,JoneD.01,sacks,0.0,,,,,
player,201709100sfo,sfo,JoneD.01,tackles_combined,1,,,,,
player,201709100sfo,sfo,JoneD.01,tackles_solo,1,,,,,
player,201709100sfo,sfo,JoneD.01,tackles_assists,0,,,,,
player,201709100sfo,sfo,JoneD.01,tackles_loss,0,,,,,
player,201709100sfo,sfo,JoneD.01,qb_hits,0,,,,,
player,201709100sfo,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201709100sfo,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201709100sfo,sfo,MostRa00,def_int,0,,,,,
player,201709100sfo,sfo,MostRa00,def_int_yds,0,,,,,
player,201709100sfo,sfo,MostRa00,def_int_td,0,,,,,
player,201709100sfo,sfo,MostRa00,def_int_long,0,,,,,
player,201709100sfo,sfo,MostRa00,pass_defended,0,,,,,
player,201709100sfo,sfo,MostRa00,sacks,0.0,,,,,
player,201709100sfo,sfo,MostRa00,tackles_combined,1,,,,,
player,201709100sfo,sfo,MostRa00,tackles_solo,1,,,,,
player,201709100sfo,sfo,MostRa00,tackles_assists,0,,,,,
player,201709100sfo,sfo,MostRa00,tackles_loss,0,,,,,
player,201709100sfo,sfo,MostRa00,qb_hits,0,,,,,
player,201709100sfo,sfo,MostRa00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,MostRa00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,MostRa00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,MostRa00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,WatsDe99,def_int,0,,,,,
player,201709100sfo,sfo,WatsDe99,def_int_yds,0,,,,,
player,201709100sfo,sfo,WatsDe99,def_int_td,0,,,,,
player,201709100sfo,sfo,WatsDe99,def_int_long,0,,,,,
player,201709100sfo,sfo,WatsDe99,pass_defended,0,,,,,
player,201709100sfo,sfo,WatsDe99,sacks,0.0,,,,,
player,201709100sfo,sfo,WatsDe99,tackles_combined,1,,,,,
player,201709100sfo,sfo,WatsDe99,tackles_solo,0,,,,,
player,201709100sfo,sfo,WatsDe99,tackles_assists,1,,,,,
player,201709100sfo,sfo,WatsDe99,tackles_loss,0,,,,,
player,201709100sfo,sfo,WatsDe99,qb_hits,0,,,,,
player,201709100sfo,sfo,WatsDe99,fumbles_rec,0,,,,,
player,201709100sfo,sfo,WatsDe99,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,WatsDe99,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,WatsDe99,fumbles_forced,0,,,,,
player,201709100sfo,sfo,WillKW00,def_int,0,,,,,
player,201709100sfo,sfo,WillKW00,def_int_yds,0,,,,,
player,201709100sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201709100sfo,sfo,WillKW00,def_int_long,0,,,,,
player,201709100sfo,sfo,WillKW00,pass_defended,0,,,,,
player,201709100sfo,sfo,WillKW00,sacks,0.0,,,,,
player,201709100sfo,sfo,WillKW00,tackles_combined,1,,,,,
player,201709100sfo,sfo,WillKW00,tackles_solo,1,,,,,
player,201709100sfo,sfo,WillKW00,tackles_assists,0,,,,,
player,201709100sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201709100sfo,sfo,WillKW00,qb_hits,0,,,,,
player,201709100sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,DumeEl20,def_int,0,,,,,
player,201709100sfo,sfo,DumeEl20,def_int_yds,0,,,,,
player,201709100sfo,sfo,DumeEl20,def_int_td,0,,,,,
player,201709100sfo,sfo,DumeEl20,def_int_long,0,,,,,
player,201709100sfo,sfo,DumeEl20,pass_defended,0,,,,,
player,201709100sfo,sfo,DumeEl20,sacks,0.0,,,,,
player,201709100sfo,sfo,DumeEl20,tackles_combined,0,,,,,
player,201709100sfo,sfo,DumeEl20,tackles_solo,0,,,,,
player,201709100sfo,sfo,DumeEl20,tackles_assists,0,,,,,
player,201709100sfo,sfo,DumeEl20,tackles_loss,0,,,,,
player,201709100sfo,sfo,DumeEl20,qb_hits,1,,,,,
player,201709100sfo,sfo,DumeEl20,fumbles_rec,0,,,,,
player,201709100sfo,sfo,DumeEl20,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,DumeEl20,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,DumeEl20,fumbles_forced,0,,,,,
player,201709100sfo,car,McCaCh01,kick_ret,0,,,,,
player,201709100sfo,car,McCaCh01,kick_ret_yds,0,,,,,
player,201709100sfo,car,McCaCh01,kick_ret_yds_per_ret,,,,,,
player,201709100sfo,car,McCaCh01,kick_ret_td,0,,,,,
player,201709100sfo,car,McCaCh01,kick_ret_long,0,,,,,
player,201709100sfo,car,McCaCh01,punt_ret,3,,,,,
player,201709100sfo,car,McCaCh01,punt_ret_yds,7,,,,,
player,201709100sfo,car,McCaCh01,punt_ret_yds_per_ret,2.3,,,,,
player,201709100sfo,car,McCaCh01,punt_ret_td,0,,,,,
player,201709100sfo,car,McCaCh01,punt_ret_long,4,,,,,
player,201709100sfo,sfo,TaylTr02,kick_ret,0,,,,,
player,201709100sfo,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201709100sfo,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201709100sfo,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201709100sfo,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201709100sfo,sfo,TaylTr02,punt_ret,1,,,,,
player,201709100sfo,sfo,TaylTr02,punt_ret_yds,9,,,,,
player,201709100sfo,sfo,TaylTr02,punt_ret_yds_per_ret,9.0,,,,,
player,201709100sfo,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201709100sfo,sfo,TaylTr02,punt_ret_long,9,,,,,
player,201709100sfo,car,GanoGr44,xpm,2,,,,,
player,201709100sfo,car,GanoGr44,xpa,2,,,,,
player,201709100sfo,car,GanoGr44,fgm,3,,,,,
player,201709100sfo,car,GanoGr44,fga,3,,,,,
player,201709100sfo,car,GanoGr44,punt,0,,,,,
player,201709100sfo,car,GanoGr44,punt_yds,0,,,,,
player,201709100sfo,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201709100sfo,car,GanoGr44,punt_long,0,,,,,
player,201709100sfo,car,PalaMi00,xpm,,,,,,
player,201709100sfo,car,PalaMi00,xpa,,,,,,
player,201709100sfo,car,PalaMi00,fgm,,,,,,
player,201709100sfo,car,PalaMi00,fga,,,,,,
player,201709100sfo,car,PalaMi00,punt,3,,,,,
player,201709100sfo,car,PalaMi00,punt_yds,155,,,,,
player,201709100sfo,car,PalaMi00,punt_yds_per_punt,51.7,,,,,
player,201709100sfo,car,PalaMi00,punt_long,58,,,,,
player,201709100sfo,sfo,PiniBr00,xpm,,,,,,
player,201709100sfo,sfo,PiniBr00,xpa,,,,,,
player,201709100sfo,sfo,PiniBr00,fgm,,,,,,
player,201709100sfo,sfo,PiniBr00,fga,,,,,,
player,201709100sfo,sfo,PiniBr00,punt,4,,,,,
player,201709100sfo,sfo,PiniBr00,punt_yds,163,,,,,
player,201709100sfo,sfo,PiniBr00,punt_yds_per_punt,40.8,,,,,
player,201709100sfo,sfo,PiniBr00,punt_long,49,,,,,
player,201709100sfo,sfo,gouldrob01,xpm,,,,,,
player,201709100sfo,sfo,gouldrob01,xpa,,,,,,
player,201709100sfo,sfo,gouldrob01,fgm,1,,,,,
player,201709100sfo,sfo,gouldrob01,fga,1,,,,,
player,201709100sfo,sfo,gouldrob01,punt,0,,,,,
player,201709100sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201709100sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201709100sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201709100sfo,sfo,KilgDa00,pos,C,,,,,
player,201709100sfo,sfo,KilgDa00,offense,57,,,,,
player,201709100sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201709100sfo,sfo,KilgDa00,defense,0,,,,,
player,201709100sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201709100sfo,sfo,KilgDa00,special_teams,1,,,,,
player,201709100sfo,sfo,KilgDa00,st_pct,5%,,,,,
player,201709100sfo,sfo,StalJo20,pos,T,,,,,
player,201709100sfo,sfo,StalJo20,offense,57,,,,,
player,201709100sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201709100sfo,sfo,StalJo20,defense,0,,,,,
player,201709100sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201709100sfo,sfo,StalJo20,special_teams,1,,,,,
player,201709100sfo,sfo,StalJo20,st_pct,5%,,,,,
player,201709100sfo,sfo,FuscBr00,pos,G,,,,,
player,201709100sfo,sfo,FuscBr00,offense,57,,,,,
player,201709100sfo,sfo,FuscBr00,off_pct,100%,,,,,
player,201709100sfo,sfo,FuscBr00,defense,0,,,,,
player,201709100sfo,sfo,FuscBr00,def_pct,0%,,,,,
player,201709100sfo,sfo,FuscBr00,special_teams,1,,,,,
player,201709100sfo,sfo,FuscBr00,st_pct,5%,,,,,
player,201709100sfo,sfo,BrowTr02,pos,T,,,,,
player,201709100sfo,sfo,BrowTr02,offense,57,,,,,
player,201709100sfo,sfo,BrowTr02,off_pct,100%,,,,,
player,201709100sfo,sfo,BrowTr02,defense,0,,,,,
player,201709100sfo,sfo,BrowTr02,def_pct,0%,,,,,
player,201709100sfo,sfo,BrowTr02,special_teams,1,,,,,
player,201709100sfo,sfo,BrowTr02,st_pct,5%,,,,,
player,201709100sfo,sfo,BeadZa20,pos,G,,,,,
player,201709100sfo,sfo,BeadZa20,offense,57,,,,,
player,201709100sfo,sfo,BeadZa20,off_pct,100%,,,,,
player,201709100sfo,sfo,BeadZa20,defense,0,,,,,
player,201709100sfo,sfo,BeadZa20,def_pct,0%,,,,,
player,201709100sfo,sfo,BeadZa20,special_teams,1,,,,,
player,201709100sfo,sfo,BeadZa20,st_pct,5%,,,,,
player,201709100sfo,sfo,HoyeBr00,pos,QB,,,,,
player,201709100sfo,sfo,HoyeBr00,offense,57,,,,,
player,201709100sfo,sfo,HoyeBr00,off_pct,100%,,,,,
player,201709100sfo,sfo,HoyeBr00,defense,0,,,,,
player,201709100sfo,sfo,HoyeBr00,def_pct,0%,,,,,
player,201709100sfo,sfo,HoyeBr00,special_teams,0,,,,,
player,201709100sfo,sfo,HoyeBr00,st_pct,0%,,,,,
player,201709100sfo,sfo,KittGe00,pos,TE,,,,,
player,201709100sfo,sfo,KittGe00,offense,54,,,,,
player,201709100sfo,sfo,KittGe00,off_pct,95%,,,,,
player,201709100sfo,sfo,KittGe00,defense,0,,,,,
player,201709100sfo,sfo,KittGe00,def_pct,0%,,,,,
player,201709100sfo,sfo,KittGe00,special_teams,0,,,,,
player,201709100sfo,sfo,KittGe00,st_pct,0%,,,,,
player,201709100sfo,sfo,GarcPi00,pos,WR,,,,,
player,201709100sfo,sfo,GarcPi00,offense,51,,,,,
player,201709100sfo,sfo,GarcPi00,off_pct,89%,,,,,
player,201709100sfo,sfo,GarcPi00,defense,0,,,,,
player,201709100sfo,sfo,GarcPi00,def_pct,0%,,,,,
player,201709100sfo,sfo,GarcPi00,special_teams,0,,,,,
player,201709100sfo,sfo,GarcPi00,st_pct,0%,,,,,
player,201709100sfo,sfo,GoodMa00,pos,WR,,,,,
player,201709100sfo,sfo,GoodMa00,offense,50,,,,,
player,201709100sfo,sfo,GoodMa00,off_pct,88%,,,,,
player,201709100sfo,sfo,GoodMa00,defense,0,,,,,
player,201709100sfo,sfo,GoodMa00,def_pct,0%,,,,,
player,201709100sfo,sfo,GoodMa00,special_teams,0,,,,,
player,201709100sfo,sfo,GoodMa00,st_pct,0%,,,,,
player,201709100sfo,sfo,HydeCa00,pos,RB,,,,,
player,201709100sfo,sfo,HydeCa00,offense,45,,,,,
player,201709100sfo,sfo,HydeCa00,off_pct,79%,,,,,
player,201709100sfo,sfo,HydeCa00,defense,0,,,,,
player,201709100sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201709100sfo,sfo,HydeCa00,special_teams,0,,,,,
player,201709100sfo,sfo,HydeCa00,st_pct,0%,,,,,
player,201709100sfo,sfo,TaylTr02,pos,WR,,,,,
player,201709100sfo,sfo,TaylTr02,offense,25,,,,,
player,201709100sfo,sfo,TaylTr02,off_pct,44%,,,,,
player,201709100sfo,sfo,TaylTr02,defense,0,,,,,
player,201709100sfo,sfo,TaylTr02,def_pct,0%,,,,,
player,201709100sfo,sfo,TaylTr02,special_teams,3,,,,,
player,201709100sfo,sfo,TaylTr02,st_pct,15%,,,,,
player,201709100sfo,sfo,JuszKy00,pos,FB,,,,,
player,201709100sfo,sfo,JuszKy00,offense,18,,,,,
player,201709100sfo,sfo,JuszKy00,off_pct,32%,,,,,
player,201709100sfo,sfo,JuszKy00,defense,0,,,,,
player,201709100sfo,sfo,JuszKy00,def_pct,0%,,,,,
player,201709100sfo,sfo,JuszKy00,special_teams,4,,,,,
player,201709100sfo,sfo,JuszKy00,st_pct,20%,,,,,
player,201709100sfo,sfo,CeleGa00,pos,TE,,,,,
player,201709100sfo,sfo,CeleGa00,offense,13,,,,,
player,201709100sfo,sfo,CeleGa00,off_pct,23%,,,,,
player,201709100sfo,sfo,CeleGa00,defense,0,,,,,
player,201709100sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201709100sfo,sfo,CeleGa00,special_teams,12,,,,,
player,201709100sfo,sfo,CeleGa00,st_pct,60%,,,,,
player,201709100sfo,sfo,BreiMa00,pos,RB,,,,,
player,201709100sfo,sfo,BreiMa00,offense,12,,,,,
player,201709100sfo,sfo,BreiMa00,off_pct,21%,,,,,
player,201709100sfo,sfo,BreiMa00,defense,0,,,,,
player,201709100sfo,sfo,BreiMa00,def_pct,0%,,,,,
player,201709100sfo,sfo,BreiMa00,special_teams,10,,,,,
player,201709100sfo,sfo,BreiMa00,st_pct,50%,,,,,
player,201709100sfo,sfo,RobiAl00,pos,WR,,,,,
player,201709100sfo,sfo,RobiAl00,offense,10,,,,,
player,201709100sfo,sfo,RobiAl00,off_pct,18%,,,,,
player,201709100sfo,sfo,RobiAl00,defense,0,,,,,
player,201709100sfo,sfo,RobiAl00,def_pct,0%,,,,,
player,201709100sfo,sfo,RobiAl00,special_teams,0,,,,,
player,201709100sfo,sfo,RobiAl00,st_pct,0%,,,,,
player,201709100sfo,sfo,PaulLo00,pos,TE,,,,,
player,201709100sfo,sfo,PaulLo00,offense,3,,,,,
player,201709100sfo,sfo,PaulLo00,off_pct,5%,,,,,
player,201709100sfo,sfo,PaulLo00,defense,0,,,,,
player,201709100sfo,sfo,PaulLo00,def_pct,0%,,,,,
player,201709100sfo,sfo,PaulLo00,special_teams,7,,,,,
player,201709100sfo,sfo,PaulLo00,st_pct,35%,,,,,
player,201709100sfo,sfo,BourKe00,pos,WR,,,,,
player,201709100sfo,sfo,BourKe00,offense,3,,,,,
player,201709100sfo,sfo,BourKe00,off_pct,5%,,,,,
player,201709100sfo,sfo,BourKe00,defense,0,,,,,
player,201709100sfo,sfo,BourKe00,def_pct,0%,,,,,
player,201709100sfo,sfo,BourKe00,special_teams,7,,,,,
player,201709100sfo,sfo,BourKe00,st_pct,35%,,,,,
player,201709100sfo,sfo,MostRa00,pos,RB,,,,,
player,201709100sfo,sfo,MostRa00,offense,1,,,,,
player,201709100sfo,sfo,MostRa00,off_pct,2%,,,,,
player,201709100sfo,sfo,MostRa00,defense,0,,,,,
player,201709100sfo,sfo,MostRa00,def_pct,0%,,,,,
player,201709100sfo,sfo,MostRa00,special_teams,14,,,,,
player,201709100sfo,sfo,MostRa00,st_pct,70%,,,,,
player,201709100sfo,sfo,JohnDo02,pos,CB,,,,,
player,201709100sfo,sfo,JohnDo02,offense,0,,,,,
player,201709100sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201709100sfo,sfo,JohnDo02,defense,67,,,,,
player,201709100sfo,sfo,JohnDo02,def_pct,100%,,,,,
player,201709100sfo,sfo,JohnDo02,special_teams,10,,,,,
player,201709100sfo,sfo,JohnDo02,st_pct,50%,,,,,
player,201709100sfo,sfo,TartJa00,pos,SS,,,,,
player,201709100sfo,sfo,TartJa00,offense,0,,,,,
player,201709100sfo,sfo,TartJa00,off_pct,0%,,,,,
player,201709100sfo,sfo,TartJa00,defense,67,,,,,
player,201709100sfo,sfo,TartJa00,def_pct,100%,,,,,
player,201709100sfo,sfo,TartJa00,special_teams,9,,,,,
player,201709100sfo,sfo,TartJa00,st_pct,45%,,,,,
player,201709100sfo,sfo,ReidEr00,pos,SS,,,,,
player,201709100sfo,sfo,ReidEr00,offense,0,,,,,
player,201709100sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201709100sfo,sfo,ReidEr00,defense,67,,,,,
player,201709100sfo,sfo,ReidEr00,def_pct,100%,,,,,
player,201709100sfo,sfo,ReidEr00,special_teams,9,,,,,
player,201709100sfo,sfo,ReidEr00,st_pct,45%,,,,,
player,201709100sfo,sfo,RobiRa00,pos,CB,,,,,
player,201709100sfo,sfo,RobiRa00,offense,0,,,,,
player,201709100sfo,sfo,RobiRa00,off_pct,0%,,,,,
player,201709100sfo,sfo,RobiRa00,defense,67,,,,,
player,201709100sfo,sfo,RobiRa00,def_pct,100%,,,,,
player,201709100sfo,sfo,RobiRa00,special_teams,8,,,,,
player,201709100sfo,sfo,RobiRa00,st_pct,40%,,,,,
player,201709100sfo,sfo,BowmNa99,pos,LB,,,,,
player,201709100sfo,sfo,BowmNa99,offense,0,,,,,
player,201709100sfo,sfo,BowmNa99,off_pct,0%,,,,,
player,201709100sfo,sfo,BowmNa99,defense,66,,,,,
player,201709100sfo,sfo,BowmNa99,def_pct,99%,,,,,
player,201709100sfo,sfo,BowmNa99,special_teams,0,,,,,
player,201709100sfo,sfo,BowmNa99,st_pct,0%,,,,,
player,201709100sfo,sfo,BuckDe00,pos,DT,,,,,
player,201709100sfo,sfo,BuckDe00,offense,0,,,,,
player,201709100sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201709100sfo,sfo,BuckDe00,defense,53,,,,,
player,201709100sfo,sfo,BuckDe00,def_pct,79%,,,,,
player,201709100sfo,sfo,BuckDe00,special_teams,5,,,,,
player,201709100sfo,sfo,BuckDe00,st_pct,25%,,,,,
player,201709100sfo,sfo,ArmsAr01,pos,DE,,,,,
player,201709100sfo,sfo,ArmsAr01,offense,0,,,,,
player,201709100sfo,sfo,ArmsAr01,off_pct,0%,,,,,
player,201709100sfo,sfo,ArmsAr01,defense,51,,,,,
player,201709100sfo,sfo,ArmsAr01,def_pct,76%,,,,,
player,201709100sfo,sfo,ArmsAr01,special_teams,5,,,,,
player,201709100sfo,sfo,ArmsAr01,st_pct,25%,,,,,
player,201709100sfo,sfo,ArmsRa01,pos,LB,,,,,
player,201709100sfo,sfo,ArmsRa01,offense,0,,,,,
player,201709100sfo,sfo,ArmsRa01,off_pct,0%,,,,,
player,201709100sfo,sfo,ArmsRa01,defense,45,,,,,
player,201709100sfo,sfo,ArmsRa01,def_pct,67%,,,,,
player,201709100sfo,sfo,ArmsRa01,special_teams,12,,,,,
player,201709100sfo,sfo,ArmsRa01,st_pct,60%,,,,,
player,201709100sfo,sfo,ThomSo00,pos,DE,,,,,
player,201709100sfo,sfo,ThomSo00,offense,0,,,,,
player,201709100sfo,sfo,ThomSo00,off_pct,0%,,,,,
player,201709100sfo,sfo,ThomSo00,defense,43,,,,,
player,201709100sfo,sfo,ThomSo00,def_pct,64%,,,,,
player,201709100sfo,sfo,ThomSo00,special_teams,0,,,,,
player,201709100sfo,sfo,ThomSo00,st_pct,0%,,,,,
player,201709100sfo,sfo,MitcEa99,pos,DT,,,,,
player,201709100sfo,sfo,MitcEa99,offense,0,,,,,
player,201709100sfo,sfo,MitcEa99,off_pct,0%,,,,,
player,201709100sfo,sfo,MitcEa99,defense,38,,,,,
player,201709100sfo,sfo,MitcEa99,def_pct,57%,,,,,
player,201709100sfo,sfo,MitcEa99,special_teams,5,,,,,
player,201709100sfo,sfo,MitcEa99,st_pct,25%,,,,,
player,201709100sfo,sfo,CarrCo00,pos,DE,,,,,
player,201709100sfo,sfo,CarrCo00,offense,0,,,,,
player,201709100sfo,sfo,CarrCo00,off_pct,0%,,,,,
player,201709100sfo,sfo,CarrCo00,defense,31,,,,,
player,201709100sfo,sfo,CarrCo00,def_pct,46%,,,,,
player,201709100sfo,sfo,CarrCo00,special_teams,6,,,,,
player,201709100sfo,sfo,CarrCo00,st_pct,30%,,,,,
player,201709100sfo,sfo,HaroEl00,pos,LB,,,,,
player,201709100sfo,sfo,HaroEl00,offense,0,,,,,
player,201709100sfo,sfo,HaroEl00,off_pct,0%,,,,,
player,201709100sfo,sfo,HaroEl00,defense,30,,,,,
player,201709100sfo,sfo,HaroEl00,def_pct,45%,,,,,
player,201709100sfo,sfo,HaroEl00,special_teams,12,,,,,
player,201709100sfo,sfo,HaroEl00,st_pct,60%,,,,,
player,201709100sfo,sfo,WillKW00,pos,CB,,,,,
player,201709100sfo,sfo,WillKW00,offense,0,,,,,
player,201709100sfo,sfo,WillKW00,off_pct,0%,,,,,
player,201709100sfo,sfo,WillKW00,defense,29,,,,,
player,201709100sfo,sfo,WillKW00,def_pct,43%,,,,,
player,201709100sfo,sfo,WillKW00,special_teams,0,,,,,
player,201709100sfo,sfo,WillKW00,st_pct,0%,,,,,
player,201709100sfo,sfo,DumeEl20,pos,DE,,,,,
player,201709100sfo,sfo,DumeEl20,offense,0,,,,,
player,201709100sfo,sfo,DumeEl20,off_pct,0%,,,,,
player,201709100sfo,sfo,DumeEl20,defense,16,,,,,
player,201709100sfo,sfo,DumeEl20,def_pct,24%,,,,,
player,201709100sfo,sfo,DumeEl20,special_teams,0,,,,,
player,201709100sfo,sfo,DumeEl20,st_pct,0%,,,,,
player,201709100sfo,sfo,WatsDe99,pos,LB,,,,,
player,201709100sfo,sfo,WatsDe99,offense,0,,,,,
player,201709100sfo,sfo,WatsDe99,off_pct,0%,,,,,
player,201709100sfo,sfo,WatsDe99,defense,15,,,,,
player,201709100sfo,sfo,WatsDe99,def_pct,22%,,,,,
player,201709100sfo,sfo,WatsDe99,special_teams,14,,,,,
player,201709100sfo,sfo,WatsDe99,st_pct,70%,,,,,
player,201709100sfo,sfo,JoneD.01,pos,DT,,,,,
player,201709100sfo,sfo,JoneD.01,offense,0,,,,,
player,201709100sfo,sfo,JoneD.01,off_pct,0%,,,,,
player,201709100sfo,sfo,JoneD.01,defense,15,,,,,
player,201709100sfo,sfo,JoneD.01,def_pct,22%,,,,,
player,201709100sfo,sfo,JoneD.01,special_teams,4,,,,,
player,201709100sfo,sfo,JoneD.01,st_pct,20%,,,,,
player,201709100sfo,sfo,CoopXa00,pos,DT,,,,,
player,201709100sfo,sfo,CoopXa00,offense,0,,,,,
player,201709100sfo,sfo,CoopXa00,off_pct,0%,,,,,
player,201709100sfo,sfo,CoopXa00,defense,14,,,,,
player,201709100sfo,sfo,CoopXa00,def_pct,21%,,,,,
player,201709100sfo,sfo,CoopXa00,special_teams,0,,,,,
player,201709100sfo,sfo,CoopXa00,st_pct,0%,,,,,
player,201709100sfo,sfo,JeroLo00,pos,FS,,,,,
player,201709100sfo,sfo,JeroLo00,offense,0,,,,,
player,201709100sfo,sfo,JeroLo00,off_pct,0%,,,,,
player,201709100sfo,sfo,JeroLo00,defense,12,,,,,
player,201709100sfo,sfo,JeroLo00,def_pct,18%,,,,,
player,201709100sfo,sfo,JeroLo00,special_teams,2,,,,,
player,201709100sfo,sfo,JeroLo00,st_pct,10%,,,,,
player,201709100sfo,sfo,FostRe00,pos,LB,,,,,
player,201709100sfo,sfo,FostRe00,offense,0,,,,,
player,201709100sfo,sfo,FostRe00,off_pct,0%,,,,,
player,201709100sfo,sfo,FostRe00,defense,11,,,,,
player,201709100sfo,sfo,FostRe00,def_pct,16%,,,,,
player,201709100sfo,sfo,FostRe00,special_teams,0,,,,,
player,201709100sfo,sfo,FostRe00,st_pct,0%,,,,,
player,201709100sfo,sfo,CoylBr00,pos,LB,,,,,
player,201709100sfo,sfo,CoylBr00,offense,0,,,,,
player,201709100sfo,sfo,CoylBr00,off_pct,0%,,,,,
player,201709100sfo,sfo,CoylBr00,defense,0,,,,,
player,201709100sfo,sfo,CoylBr00,def_pct,0%,,,,,
player,201709100sfo,sfo,CoylBr00,special_teams,19,,,,,
player,201709100sfo,sfo,CoylBr00,st_pct,95%,,,,,
player,201709100sfo,sfo,ColbAd00,pos,FS,,,,,
player,201709100sfo,sfo,ColbAd00,offense,0,,,,,
player,201709100sfo,sfo,ColbAd00,off_pct,0%,,,,,
player,201709100sfo,sfo,ColbAd00,defense,0,,,,,
player,201709100sfo,sfo,ColbAd00,def_pct,0%,,,,,
player,201709100sfo,sfo,ColbAd00,special_teams,14,,,,,
player,201709100sfo,sfo,ColbAd00,st_pct,70%,,,,,
player,201709100sfo,sfo,ReasKe00,pos,CB,,,,,
player,201709100sfo,sfo,ReasKe00,offense,0,,,,,
player,201709100sfo,sfo,ReasKe00,off_pct,0%,,,,,
player,201709100sfo,sfo,ReasKe00,defense,0,,,,,
player,201709100sfo,sfo,ReasKe00,def_pct,0%,,,,,
player,201709100sfo,sfo,ReasKe00,special_teams,10,,,,,
player,201709100sfo,sfo,ReasKe00,st_pct,50%,,,,,
player,201709100sfo,sfo,PiniBr00,pos,P,,,,,
player,201709100sfo,sfo,PiniBr00,offense,0,,,,,
player,201709100sfo,sfo,PiniBr00,off_pct,0%,,,,,
player,201709100sfo,sfo,PiniBr00,defense,0,,,,,
player,201709100sfo,sfo,PiniBr00,def_pct,0%,,,,,
player,201709100sfo,sfo,PiniBr00,special_teams,7,,,,,
player,201709100sfo,sfo,PiniBr00,st_pct,35%,,,,,
player,201709100sfo,sfo,NelsKy00,pos,LS,,,,,
player,201709100sfo,sfo,NelsKy00,offense,0,,,,,
player,201709100sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201709100sfo,sfo,NelsKy00,defense,0,,,,,
player,201709100sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201709100sfo,sfo,NelsKy00,special_teams,5,,,,,
player,201709100sfo,sfo,NelsKy00,st_pct,25%,,,,,
player,201709100sfo,sfo,gouldrob01,pos,K,,,,,
player,201709100sfo,sfo,gouldrob01,offense,0,,,,,
player,201709100sfo,sfo,gouldrob01,off_pct,0%,,,,,
player,201709100sfo,sfo,gouldrob01,defense,0,,,,,
player,201709100sfo,sfo,gouldrob01,def_pct,0%,,,,,
player,201709100sfo,sfo,gouldrob01,special_teams,1,,,,,
