game,2017,12,20171126,201711260ram,nor,"New Orleans Saints",20,ram,"Los Angeles Rams",26
player,201711260ram,nor,BushRa00,def_int_long,0,,,,,
player,201711260ram,nor,BushRa00,pass_defended,0,,,,,
player,201711260ram,nor,BushRa00,sacks,0.0,,,,,
player,201711260ram,nor,BushRa00,tackles_combined,4,,,,,
player,201711260ram,nor,BushRa00,tackles_solo,3,,,,,
player,201711260ram,nor,BushRa00,tackles_assists,1,,,,,
player,201711260ram,nor,BushRa00,tackles_loss,0,,,,,
player,201711260ram,nor,BushRa00,qb_hits,0,,,,,
player,201711260ram,nor,BushRa00,fumbles_rec,0,,,,,
player,201711260ram,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,BushRa00,fumbles_forced,0,,,,,
player,201711260ram,nor,HarrDe04,def_int,0,,,,,
player,201711260ram,nor,HarrDe04,def_int_yds,0,,,,,
player,201711260ram,nor,HarrDe04,def_int_td,0,,,,,
player,201711260ram,nor,HarrDe04,def_int_long,0,,,,,
player,201711260ram,nor,HarrDe04,pass_defended,0,,,,,
player,201711260ram,nor,HarrDe04,sacks,0.0,,,,,
player,201711260ram,nor,HarrDe04,tackles_combined,3,,,,,
player,201711260ram,nor,HarrDe04,tackles_solo,2,,,,,
player,201711260ram,nor,HarrDe04,tackles_assists,1,,,,,
player,201711260ram,nor,HarrDe04,tackles_loss,0,,,,,
player,201711260ram,nor,HarrDe04,qb_hits,0,,,,,
player,201711260ram,nor,HarrDe04,fumbles_rec,0,,,,,
player,201711260ram,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201711260ram,nor,HarrDe04,fumbles_forced,0,,,,,
player,201711260ram,nor,DaviTy01,def_int,0,,,,,
player,201711260ram,nor,DaviTy01,def_int_yds,0,,,,,
player,201711260ram,nor,DaviTy01,def_int_td,0,,,,,
player,201711260ram,nor,DaviTy01,def_int_long,0,,,,,
player,201711260ram,nor,DaviTy01,pass_defended,0,,,,,
player,201711260ram,nor,DaviTy01,sacks,0.0,,,,,
player,201711260ram,nor,DaviTy01,tackles_combined,2,,,,,
player,201711260ram,nor,DaviTy01,tackles_solo,2,,,,,
player,201711260ram,nor,DaviTy01,tackles_assists,0,,,,,
player,201711260ram,nor,DaviTy01,tackles_loss,0,,,,,
player,201711260ram,nor,DaviTy01,qb_hits,0,,,,,
player,201711260ram,nor,DaviTy01,fumbles_rec,0,,,,,
player,201711260ram,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201711260ram,nor,DaviTy01,fumbles_forced,0,,,,,
player,201711260ram,nor,HughJo00,def_int,0,,,,,
player,201711260ram,nor,HughJo00,def_int_yds,0,,,,,
player,201711260ram,nor,HughJo00,def_int_td,0,,,,,
player,201711260ram,nor,HughJo00,def_int_long,0,,,,,
player,201711260ram,nor,HughJo00,pass_defended,0,,,,,
player,201711260ram,nor,HughJo00,sacks,0.0,,,,,
player,201711260ram,nor,HughJo00,tackles_combined,2,,,,,
player,201711260ram,nor,HughJo00,tackles_solo,1,,,,,
player,201711260ram,nor,HughJo00,tackles_assists,1,,,,,
player,201711260ram,nor,HughJo00,tackles_loss,0,,,,,
player,201711260ram,nor,HughJo00,qb_hits,0,,,,,
player,201711260ram,nor,HughJo00,fumbles_rec,0,,,,,
player,201711260ram,nor,HughJo00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,HughJo00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,HughJo00,fumbles_forced,0,,,,,
player,201711260ram,nor,OnyeDa00,def_int,0,,,,,
player,201711260ram,nor,OnyeDa00,def_int_yds,0,,,,,
player,201711260ram,nor,OnyeDa00,def_int_td,0,,,,,
player,201711260ram,nor,OnyeDa00,def_int_long,0,,,,,
player,201711260ram,nor,OnyeDa00,pass_defended,0,,,,,
player,201711260ram,nor,OnyeDa00,sacks,0.0,,,,,
player,201711260ram,nor,OnyeDa00,tackles_combined,2,,,,,
player,201711260ram,nor,OnyeDa00,tackles_solo,0,,,,,
player,201711260ram,nor,OnyeDa00,tackles_assists,2,,,,,
player,201711260ram,nor,OnyeDa00,tackles_loss,0,,,,,
player,201711260ram,nor,OnyeDa00,qb_hits,0,,,,,
player,201711260ram,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201711260ram,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201711260ram,nor,BanjCh00,def_int,0,,,,,
player,201711260ram,nor,BanjCh00,def_int_yds,0,,,,,
player,201711260ram,nor,BanjCh00,def_int_td,0,,,,,
player,201711260ram,nor,BanjCh00,def_int_long,0,,,,,
player,201711260ram,nor,BanjCh00,pass_defended,0,,,,,
player,201711260ram,nor,BanjCh00,sacks,0.0,,,,,
player,201711260ram,nor,BanjCh00,tackles_combined,1,,,,,
player,201711260ram,nor,BanjCh00,tackles_solo,0,,,,,
player,201711260ram,nor,BanjCh00,tackles_assists,1,,,,,
player,201711260ram,nor,BanjCh00,tackles_loss,0,,,,,
player,201711260ram,nor,BanjCh00,qb_hits,0,,,,,
player,201711260ram,nor,BanjCh00,fumbles_rec,0,,,,,
player,201711260ram,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,BanjCh00,fumbles_forced,0,,,,,
player,201711260ram,nor,EdmuTr00,def_int,0,,,,,
player,201711260ram,nor,EdmuTr00,def_int_yds,0,,,,,
player,201711260ram,nor,EdmuTr00,def_int_td,0,,,,,
player,201711260ram,nor,EdmuTr00,def_int_long,0,,,,,
player,201711260ram,nor,EdmuTr00,pass_defended,0,,,,,
player,201711260ram,nor,EdmuTr00,sacks,0.0,,,,,
player,201711260ram,nor,EdmuTr00,tackles_combined,1,,,,,
player,201711260ram,nor,EdmuTr00,tackles_solo,1,,,,,
player,201711260ram,nor,EdmuTr00,tackles_assists,0,,,,,
player,201711260ram,nor,EdmuTr00,tackles_loss,0,,,,,
player,201711260ram,nor,EdmuTr00,qb_hits,0,,,,,
player,201711260ram,nor,EdmuTr00,fumbles_rec,0,,,,,
player,201711260ram,nor,EdmuTr00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,EdmuTr00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,EdmuTr00,fumbles_forced,0,,,,,
player,201711260ram,nor,HardJu01,def_int,0,,,,,
player,201711260ram,nor,HardJu01,def_int_yds,0,,,,,
player,201711260ram,nor,HardJu01,def_int_td,0,,,,,
player,201711260ram,nor,HardJu01,def_int_long,0,,,,,
player,201711260ram,nor,HardJu01,pass_defended,0,,,,,
player,201711260ram,nor,HardJu01,sacks,0.0,,,,,
player,201711260ram,nor,HardJu01,tackles_combined,1,,,,,
player,201711260ram,nor,HardJu01,tackles_solo,1,,,,,
player,201711260ram,nor,HardJu01,tackles_assists,0,,,,,
player,201711260ram,nor,HardJu01,tackles_loss,0,,,,,
player,201711260ram,nor,HardJu01,qb_hits,0,,,,,
player,201711260ram,nor,HardJu01,fumbles_rec,0,,,,,
player,201711260ram,nor,HardJu01,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,HardJu01,fumbles_rec_td,0,,,,,
player,201711260ram,nor,HardJu01,fumbles_forced,0,,,,,
player,201711260ram,nor,HodgGe00,def_int,0,,,,,
player,201711260ram,nor,HodgGe00,def_int_yds,0,,,,,
player,201711260ram,nor,HodgGe00,def_int_td,0,,,,,
player,201711260ram,nor,HodgGe00,def_int_long,0,,,,,
player,201711260ram,nor,HodgGe00,pass_defended,0,,,,,
player,201711260ram,nor,HodgGe00,sacks,0.0,,,,,
player,201711260ram,nor,HodgGe00,tackles_combined,1,,,,,
player,201711260ram,nor,HodgGe00,tackles_solo,1,,,,,
player,201711260ram,nor,HodgGe00,tackles_assists,0,,,,,
player,201711260ram,nor,HodgGe00,tackles_loss,0,,,,,
player,201711260ram,nor,HodgGe00,qb_hits,0,,,,,
player,201711260ram,nor,HodgGe00,fumbles_rec,0,,,,,
player,201711260ram,nor,HodgGe00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,HodgGe00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,HodgGe00,fumbles_forced,0,,,,,
player,201711260ram,nor,LineZa01,def_int,0,,,,,
player,201711260ram,nor,LineZa01,def_int_yds,0,,,,,
player,201711260ram,nor,LineZa01,def_int_td,0,,,,,
player,201711260ram,nor,LineZa01,def_int_long,0,,,,,
player,201711260ram,nor,LineZa01,pass_defended,0,,,,,
player,201711260ram,nor,LineZa01,sacks,0.0,,,,,
player,201711260ram,nor,LineZa01,tackles_combined,1,,,,,
player,201711260ram,nor,LineZa01,tackles_solo,1,,,,,
player,201711260ram,nor,LineZa01,tackles_assists,0,,,,,
player,201711260ram,nor,LineZa01,tackles_loss,0,,,,,
player,201711260ram,nor,LineZa01,qb_hits,0,,,,,
player,201711260ram,nor,LineZa01,fumbles_rec,0,,,,,
player,201711260ram,nor,LineZa01,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,LineZa01,fumbles_rec_td,0,,,,,
player,201711260ram,nor,LineZa01,fumbles_forced,1,,,,,
player,201711260ram,nor,LutzWi00,def_int,0,,,,,
player,201711260ram,nor,LutzWi00,def_int_yds,0,,,,,
player,201711260ram,nor,LutzWi00,def_int_td,0,,,,,
player,201711260ram,nor,LutzWi00,def_int_long,0,,,,,
player,201711260ram,nor,LutzWi00,pass_defended,0,,,,,
player,201711260ram,nor,LutzWi00,sacks,0.0,,,,,
player,201711260ram,nor,LutzWi00,tackles_combined,1,,,,,
player,201711260ram,nor,LutzWi00,tackles_solo,1,,,,,
player,201711260ram,nor,LutzWi00,tackles_assists,0,,,,,
player,201711260ram,nor,LutzWi00,tackles_loss,0,,,,,
player,201711260ram,nor,LutzWi00,qb_hits,0,,,,,
player,201711260ram,nor,LutzWi00,fumbles_rec,0,,,,,
player,201711260ram,nor,LutzWi00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,LutzWi00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,LutzWi00,fumbles_forced,0,,,,,
player,201711260ram,nor,McDoDe00,def_int,0,,,,,
player,201711260ram,nor,McDoDe00,def_int_yds,0,,,,,
player,201711260ram,nor,McDoDe00,def_int_td,0,,,,,
player,201711260ram,nor,McDoDe00,def_int_long,0,,,,,
player,201711260ram,nor,McDoDe00,pass_defended,0,,,,,
player,201711260ram,nor,McDoDe00,sacks,0.0,,,,,
player,201711260ram,nor,McDoDe00,tackles_combined,1,,,,,
player,201711260ram,nor,McDoDe00,tackles_solo,0,,,,,
player,201711260ram,nor,McDoDe00,tackles_assists,1,,,,,
player,201711260ram,nor,McDoDe00,tackles_loss,0,,,,,
player,201711260ram,nor,McDoDe00,qb_hits,0,,,,,
player,201711260ram,nor,McDoDe00,fumbles_rec,0,,,,,
player,201711260ram,nor,McDoDe00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,McDoDe00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,McDoDe00,fumbles_forced,0,,,,,
player,201711260ram,nor,MoorSt00,def_int,0,,,,,
player,201711260ram,nor,MoorSt00,def_int_yds,0,,,,,
player,201711260ram,nor,MoorSt00,def_int_td,0,,,,,
player,201711260ram,nor,MoorSt00,def_int_long,0,,,,,
player,201711260ram,nor,MoorSt00,pass_defended,1,,,,,
player,201711260ram,nor,MoorSt00,sacks,0.0,,,,,
player,201711260ram,nor,MoorSt00,tackles_combined,1,,,,,
player,201711260ram,nor,MoorSt00,tackles_solo,1,,,,,
player,201711260ram,nor,MoorSt00,tackles_assists,0,,,,,
player,201711260ram,nor,MoorSt00,tackles_loss,0,,,,,
player,201711260ram,nor,MoorSt00,qb_hits,0,,,,,
player,201711260ram,nor,MoorSt00,fumbles_rec,0,,,,,
player,201711260ram,nor,MoorSt00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,MoorSt00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,MoorSt00,fumbles_forced,0,,,,,
player,201711260ram,nor,RankSh00,def_int,0,,,,,
player,201711260ram,nor,RankSh00,def_int_yds,0,,,,,
player,201711260ram,nor,RankSh00,def_int_td,0,,,,,
player,201711260ram,nor,RankSh00,def_int_long,0,,,,,
player,201711260ram,nor,RankSh00,pass_defended,0,,,,,
player,201711260ram,nor,RankSh00,sacks,0.0,,,,,
player,201711260ram,nor,RankSh00,tackles_combined,1,,,,,
player,201711260ram,nor,RankSh00,tackles_solo,1,,,,,
player,201711260ram,nor,RankSh00,tackles_assists,0,,,,,
player,201711260ram,nor,RankSh00,tackles_loss,0,,,,,
player,201711260ram,nor,RankSh00,qb_hits,1,,,,,
player,201711260ram,nor,RankSh00,fumbles_rec,0,,,,,
player,201711260ram,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,RankSh00,fumbles_forced,0,,,,,
player,201711260ram,nor,ThomMi05,def_int,0,,,,,
player,201711260ram,nor,ThomMi05,def_int_yds,0,,,,,
player,201711260ram,nor,ThomMi05,def_int_td,0,,,,,
player,201711260ram,nor,ThomMi05,def_int_long,0,,,,,
player,201711260ram,nor,ThomMi05,pass_defended,0,,,,,
player,201711260ram,nor,ThomMi05,sacks,0.0,,,,,
player,201711260ram,nor,ThomMi05,tackles_combined,1,,,,,
player,201711260ram,nor,ThomMi05,tackles_solo,1,,,,,
player,201711260ram,nor,ThomMi05,tackles_assists,0,,,,,
player,201711260ram,nor,ThomMi05,tackles_loss,0,,,,,
player,201711260ram,nor,ThomMi05,qb_hits,0,,,,,
player,201711260ram,nor,ThomMi05,fumbles_rec,0,,,,,
player,201711260ram,nor,ThomMi05,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,ThomMi05,fumbles_rec_td,0,,,,,
player,201711260ram,nor,ThomMi05,fumbles_forced,0,,,,,
player,201711260ram,ram,DonaAa00,def_int,0,,,,,
player,201711260ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201711260ram,ram,DonaAa00,def_int_td,0,,,,,
player,201711260ram,ram,DonaAa00,def_int_long,0,,,,,
player,201711260ram,ram,DonaAa00,pass_defended,0,,,,,
player,201711260ram,ram,DonaAa00,sacks,1.0,,,,,
player,201711260ram,ram,DonaAa00,tackles_combined,5,,,,,
player,201711260ram,ram,DonaAa00,tackles_solo,3,,,,,
player,201711260ram,ram,DonaAa00,tackles_assists,2,,,,,
player,201711260ram,ram,DonaAa00,tackles_loss,2,,,,,
player,201711260ram,ram,DonaAa00,qb_hits,1,,,,,
player,201711260ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201711260ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201711260ram,ram,QuinRo00,def_int,0,,,,,
player,201711260ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201711260ram,ram,QuinRo00,def_int_td,0,,,,,
player,201711260ram,ram,QuinRo00,def_int_long,0,,,,,
player,201711260ram,ram,QuinRo00,pass_defended,0,,,,,
player,201711260ram,ram,QuinRo00,sacks,1.0,,,,,
player,201711260ram,ram,QuinRo00,tackles_combined,5,,,,,
player,201711260ram,ram,QuinRo00,tackles_solo,3,,,,,
player,201711260ram,ram,QuinRo00,tackles_assists,2,,,,,
player,201711260ram,ram,QuinRo00,tackles_loss,0,,,,,
player,201711260ram,ram,QuinRo00,qb_hits,0,,,,,
player,201711260ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201711260ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,QuinRo00,fumbles_forced,1,,,,,
player,201711260ram,ram,EbukSa00,def_int,0,,,,,
player,201711260ram,ram,EbukSa00,def_int_yds,0,,,,,
player,201711260ram,ram,EbukSa00,def_int_td,0,,,,,
player,201711260ram,ram,EbukSa00,def_int_long,0,,,,,
player,201711260ram,ram,EbukSa00,pass_defended,0,,,,,
player,201711260ram,ram,EbukSa00,sacks,1.0,,,,,
player,201711260ram,ram,EbukSa00,tackles_combined,2,,,,,
player,201711260ram,ram,EbukSa00,tackles_solo,1,,,,,
player,201711260ram,ram,EbukSa00,tackles_assists,1,,,,,
player,201711260ram,ram,EbukSa00,tackles_loss,1,,,,,
player,201711260ram,ram,EbukSa00,qb_hits,1,,,,,
player,201711260ram,ram,EbukSa00,fumbles_rec,0,,,,,
player,201711260ram,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,EbukSa00,fumbles_forced,0,,,,,
player,201711260ram,ram,OgleAl00,def_int,0,,,,,
player,201711260ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201711260ram,ram,OgleAl00,def_int_td,0,,,,,
player,201711260ram,ram,OgleAl00,def_int_long,0,,,,,
player,201711260ram,ram,OgleAl00,pass_defended,1,,,,,
player,201711260ram,ram,OgleAl00,sacks,0.0,,,,,
player,201711260ram,ram,OgleAl00,tackles_combined,7,,,,,
player,201711260ram,ram,OgleAl00,tackles_solo,5,,,,,
player,201711260ram,ram,OgleAl00,tackles_assists,2,,,,,
player,201711260ram,ram,OgleAl00,tackles_loss,0,,,,,
player,201711260ram,ram,OgleAl00,qb_hits,0,,,,,
player,201711260ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201711260ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,OgleAl00,fumbles_forced,0,,,,,
player,201711260ram,ram,JohnTr05,def_int,0,,,,,
player,201711260ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201711260ram,ram,JohnTr05,def_int_td,0,,,,,
player,201711260ram,ram,JohnTr05,def_int_long,0,,,,,
player,201711260ram,ram,JohnTr05,pass_defended,1,,,,,
player,201711260ram,ram,JohnTr05,sacks,0.0,,,,,
player,201711260ram,ram,JohnTr05,tackles_combined,6,,,,,
player,201711260ram,ram,JohnTr05,tackles_solo,5,,,,,
player,201711260ram,ram,JohnTr05,tackles_assists,1,,,,,
player,201711260ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201711260ram,ram,JohnTr05,qb_hits,0,,,,,
player,201711260ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201711260ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201711260ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201711260ram,ram,BarrMa00,def_int,0,,,,,
player,201711260ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201711260ram,ram,BarrMa00,def_int_td,0,,,,,
player,201711260ram,ram,BarrMa00,def_int_long,0,,,,,
player,201711260ram,ram,BarrMa00,pass_defended,0,,,,,
player,201711260ram,ram,BarrMa00,sacks,0.0,,,,,
player,201711260ram,ram,BarrMa00,tackles_combined,5,,,,,
player,201711260ram,ram,BarrMa00,tackles_solo,4,,,,,
player,201711260ram,ram,BarrMa00,tackles_assists,1,,,,,
player,201711260ram,ram,BarrMa00,tackles_loss,0,,,,,
player,201711260ram,ram,BarrMa00,qb_hits,0,,,,,
player,201711260ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201711260ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201711260ram,ram,BrocMi00,def_int,0,,,,,
player,201711260ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201711260ram,ram,BrocMi00,def_int_td,0,,,,,
player,201711260ram,ram,BrocMi00,def_int_long,0,,,,,
player,201711260ram,ram,BrocMi00,pass_defended,0,,,,,
player,201711260ram,ram,BrocMi00,sacks,0.0,,,,,
player,201711260ram,ram,BrocMi00,tackles_combined,4,,,,,
player,201711260ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201711260ram,ram,BrocMi00,tackles_assists,2,,,,,
player,201711260ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201711260ram,ram,BrocMi00,qb_hits,0,,,,,
player,201711260ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201711260ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201711260ram,ram,JohnJo10,def_int,0,,,,,
player,201711260ram,ram,JohnJo10,def_int_yds,0,,,,,
player,201711260ram,ram,JohnJo10,def_int_td,0,,,,,
player,201711260ram,ram,JohnJo10,def_int_long,0,,,,,
player,201711260ram,ram,JohnJo10,pass_defended,0,,,,,
player,201711260ram,ram,JohnJo10,sacks,0.0,,,,,
player,201711260ram,ram,JohnJo10,tackles_combined,4,,,,,
player,201711260ram,ram,JohnJo10,tackles_solo,3,,,,,
player,201711260ram,ram,JohnJo10,tackles_assists,1,,,,,
player,201711260ram,ram,JohnJo10,tackles_loss,0,,,,,
player,201711260ram,ram,JohnJo10,qb_hits,0,,,,,
player,201711260ram,ram,JohnJo10,fumbles_rec,0,,,,,
player,201711260ram,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201711260ram,ram,JohnJo10,fumbles_forced,0,,,,,
player,201711260ram,ram,WebsKa00,def_int,0,,,,,
player,201711260ram,ram,WebsKa00,def_int_yds,0,,,,,
player,201711260ram,ram,WebsKa00,def_int_td,0,,,,,
player,201711260ram,ram,WebsKa00,def_int_long,0,,,,,
player,201711260ram,ram,WebsKa00,pass_defended,2,,,,,
player,201711260ram,ram,WebsKa00,sacks,0.0,,,,,
player,201711260ram,ram,WebsKa00,tackles_combined,4,,,,,
player,201711260ram,ram,WebsKa00,tackles_solo,4,,,,,
player,201711260ram,ram,WebsKa00,tackles_assists,0,,,,,
player,201711260ram,ram,WebsKa00,tackles_loss,0,,,,,
player,201711260ram,ram,WebsKa00,qb_hits,0,,,,,
player,201711260ram,ram,WebsKa00,fumbles_rec,0,,,,,
player,201711260ram,ram,WebsKa00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,WebsKa00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,WebsKa00,fumbles_forced,0,,,,,
player,201711260ram,ram,WalkTy00,def_int,0,,,,,
player,201711260ram,ram,WalkTy00,def_int_yds,0,,,,,
player,201711260ram,ram,WalkTy00,def_int_td,0,,,,,
player,201711260ram,ram,WalkTy00,def_int_long,0,,,,,
player,201711260ram,ram,WalkTy00,pass_defended,0,,,,,
player,201711260ram,ram,WalkTy00,sacks,0.0,,,,,
player,201711260ram,ram,WalkTy00,tackles_combined,2,,,,,
player,201711260ram,ram,WalkTy00,tackles_solo,2,,,,,
player,201711260ram,ram,WalkTy00,tackles_assists,0,,,,,
player,201711260ram,ram,WalkTy00,tackles_loss,0,,,,,
player,201711260ram,ram,WalkTy00,qb_hits,0,,,,,
player,201711260ram,ram,WalkTy00,fumbles_rec,0,,,,,
player,201711260ram,ram,WalkTy00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,WalkTy00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,WalkTy00,fumbles_forced,0,,,,,
player,201711260ram,ram,CounBl00,def_int,0,,,,,
player,201711260ram,ram,CounBl00,def_int_yds,0,,,,,
player,201711260ram,ram,CounBl00,def_int_td,0,,,,,
player,201711260ram,ram,CounBl00,def_int_long,0,,,,,
player,201711260ram,ram,CounBl00,pass_defended,0,,,,,
player,201711260ram,ram,CounBl00,sacks,0.0,,,,,
player,201711260ram,ram,CounBl00,tackles_combined,1,,,,,
player,201711260ram,ram,CounBl00,tackles_solo,1,,,,,
player,201711260ram,ram,CounBl00,tackles_assists,0,,,,,
player,201711260ram,ram,CounBl00,tackles_loss,0,,,,,
player,201711260ram,ram,CounBl00,qb_hits,0,,,,,
player,201711260ram,ram,CounBl00,fumbles_rec,0,,,,,
player,201711260ram,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,CounBl00,fumbles_forced,0,,,,,
player,201711260ram,ram,HekkJo00,def_int,0,,,,,
player,201711260ram,ram,HekkJo00,def_int_yds,0,,,,,
player,201711260ram,ram,HekkJo00,def_int_td,0,,,,,
player,201711260ram,ram,HekkJo00,def_int_long,0,,,,,
player,201711260ram,ram,HekkJo00,pass_defended,0,,,,,
player,201711260ram,ram,HekkJo00,sacks,0.0,,,,,
player,201711260ram,ram,HekkJo00,tackles_combined,1,,,,,
player,201711260ram,ram,HekkJo00,tackles_solo,1,,,,,
player,201711260ram,ram,HekkJo00,tackles_assists,0,,,,,
player,201711260ram,ram,HekkJo00,tackles_loss,0,,,,,
player,201711260ram,ram,HekkJo00,qb_hits,0,,,,,
player,201711260ram,ram,HekkJo00,fumbles_rec,0,,,,,
player,201711260ram,ram,HekkJo00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,HekkJo00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,HekkJo00,fumbles_forced,0,,,,,
player,201711260ram,ram,WestEt00,def_int,0,,,,,
player,201711260ram,ram,WestEt00,def_int_yds,0,,,,,
player,201711260ram,ram,WestEt00,def_int_td,0,,,,,
player,201711260ram,ram,WestEt00,def_int_long,0,,,,,
player,201711260ram,ram,WestEt00,pass_defended,0,,,,,
player,201711260ram,ram,WestEt00,sacks,0.0,,,,,
player,201711260ram,ram,WestEt00,tackles_combined,1,,,,,
player,201711260ram,ram,WestEt00,tackles_solo,0,,,,,
player,201711260ram,ram,WestEt00,tackles_assists,1,,,,,
player,201711260ram,ram,WestEt00,tackles_loss,0,,,,,
player,201711260ram,ram,WestEt00,qb_hits,0,,,,,
player,201711260ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201711260ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201711260ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201711260ram,ram,BarwCo99,def_int,0,,,,,
player,201711260ram,ram,BarwCo99,def_int_yds,0,,,,,
player,201711260ram,ram,BarwCo99,def_int_td,0,,,,,
player,201711260ram,ram,BarwCo99,def_int_long,0,,,,,
player,201711260ram,ram,BarwCo99,pass_defended,0,,,,,
player,201711260ram,ram,BarwCo99,sacks,0.0,,,,,
player,201711260ram,ram,BarwCo99,tackles_combined,0,,,,,
player,201711260ram,ram,BarwCo99,tackles_solo,0,,,,,
player,201711260ram,ram,BarwCo99,tackles_assists,0,,,,,
player,201711260ram,ram,BarwCo99,tackles_loss,0,,,,,
player,201711260ram,ram,BarwCo99,qb_hits,1,,,,,
player,201711260ram,ram,BarwCo99,fumbles_rec,0,,,,,
player,201711260ram,ram,BarwCo99,fumbles_rec_yds,0,,,,,
player,201711260ram,ram,BarwCo99,fumbles_rec_td,0,,,,,
player,201711260ram,ram,BarwCo99,fumbles_forced,0,,,,,
player,201711260ram,ram,JoynLa00,def_int,0,,,,,
player,201711260ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201711260ram,ram,JoynLa00,def_int_td,0,,,,,
player,201711260ram,ram,JoynLa00,def_int_long,0,,,,,
player,201711260ram,ram,JoynLa00,pass_defended,1,,,,,
