game,2017,16,20171224,201712240oti,ram,"Los Angeles Rams",27,oti,"Tennessee Titans",23
player,201712240oti,ram,JohnJo10,def_int_yds,0,,,,,
player,201712240oti,ram,JohnJo10,def_int_td,0,,,,,
player,201712240oti,ram,JohnJo10,def_int_long,0,,,,,
player,201712240oti,ram,JohnJo10,pass_defended,1,,,,,
player,201712240oti,ram,JohnJo10,sacks,0.0,,,,,
player,201712240oti,ram,JohnJo10,tackles_combined,8,,,,,
player,201712240oti,ram,JohnJo10,tackles_solo,6,,,,,
player,201712240oti,ram,JohnJo10,tackles_assists,2,,,,,
player,201712240oti,ram,JohnJo10,tackles_loss,0,,,,,
player,201712240oti,ram,JohnJo10,qb_hits,0,,,,,
player,201712240oti,ram,JohnJo10,fumbles_rec,0,,,,,
player,201712240oti,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201712240oti,ram,JohnJo10,fumbles_forced,0,,,,,
player,201712240oti,ram,JoynLa00,def_int,0,,,,,
player,201712240oti,ram,JoynLa00,def_int_yds,0,,,,,
player,201712240oti,ram,JoynLa00,def_int_td,0,,,,,
player,201712240oti,ram,JoynLa00,def_int_long,0,,,,,
player,201712240oti,ram,JoynLa00,pass_defended,0,,,,,
player,201712240oti,ram,JoynLa00,sacks,0.0,,,,,
player,201712240oti,ram,JoynLa00,tackles_combined,6,,,,,
player,201712240oti,ram,JoynLa00,tackles_solo,6,,,,,
player,201712240oti,ram,JoynLa00,tackles_assists,0,,,,,
player,201712240oti,ram,JoynLa00,tackles_loss,0,,,,,
player,201712240oti,ram,JoynLa00,qb_hits,0,,,,,
player,201712240oti,ram,JoynLa00,fumbles_rec,0,,,,,
player,201712240oti,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,JoynLa00,fumbles_forced,0,,,,,
player,201712240oti,ram,JohnTr05,def_int,0,,,,,
player,201712240oti,ram,JohnTr05,def_int_yds,0,,,,,
player,201712240oti,ram,JohnTr05,def_int_td,0,,,,,
player,201712240oti,ram,JohnTr05,def_int_long,0,,,,,
player,201712240oti,ram,JohnTr05,pass_defended,0,,,,,
player,201712240oti,ram,JohnTr05,sacks,0.0,,,,,
player,201712240oti,ram,JohnTr05,tackles_combined,5,,,,,
player,201712240oti,ram,JohnTr05,tackles_solo,4,,,,,
player,201712240oti,ram,JohnTr05,tackles_assists,1,,,,,
player,201712240oti,ram,JohnTr05,tackles_loss,0,,,,,
player,201712240oti,ram,JohnTr05,qb_hits,0,,,,,
player,201712240oti,ram,JohnTr05,fumbles_rec,0,,,,,
player,201712240oti,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201712240oti,ram,JohnTr05,fumbles_forced,0,,,,,
player,201712240oti,ram,OgleAl00,def_int,0,,,,,
player,201712240oti,ram,OgleAl00,def_int_yds,0,,,,,
player,201712240oti,ram,OgleAl00,def_int_td,0,,,,,
player,201712240oti,ram,OgleAl00,def_int_long,0,,,,,
player,201712240oti,ram,OgleAl00,pass_defended,2,,,,,
player,201712240oti,ram,OgleAl00,sacks,0.0,,,,,
player,201712240oti,ram,OgleAl00,tackles_combined,5,,,,,
player,201712240oti,ram,OgleAl00,tackles_solo,0,,,,,
player,201712240oti,ram,OgleAl00,tackles_assists,5,,,,,
player,201712240oti,ram,OgleAl00,tackles_loss,0,,,,,
player,201712240oti,ram,OgleAl00,qb_hits,0,,,,,
player,201712240oti,ram,OgleAl00,fumbles_rec,0,,,,,
player,201712240oti,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,OgleAl00,fumbles_forced,0,,,,,
player,201712240oti,ram,BarwCo99,def_int,0,,,,,
player,201712240oti,ram,BarwCo99,def_int_yds,0,,,,,
player,201712240oti,ram,BarwCo99,def_int_td,0,,,,,
player,201712240oti,ram,BarwCo99,def_int_long,0,,,,,
player,201712240oti,ram,BarwCo99,pass_defended,0,,,,,
player,201712240oti,ram,BarwCo99,sacks,0.0,,,,,
player,201712240oti,ram,BarwCo99,tackles_combined,4,,,,,
player,201712240oti,ram,BarwCo99,tackles_solo,2,,,,,
player,201712240oti,ram,BarwCo99,tackles_assists,2,,,,,
player,201712240oti,ram,BarwCo99,tackles_loss,0,,,,,
player,201712240oti,ram,BarwCo99,qb_hits,1,,,,,
player,201712240oti,ram,BarwCo99,fumbles_rec,0,,,,,
player,201712240oti,ram,BarwCo99,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,BarwCo99,fumbles_rec_td,0,,,,,
player,201712240oti,ram,BarwCo99,fumbles_forced,0,,,,,
player,201712240oti,ram,BrocMi00,def_int,0,,,,,
player,201712240oti,ram,BrocMi00,def_int_yds,0,,,,,
player,201712240oti,ram,BrocMi00,def_int_td,0,,,,,
player,201712240oti,ram,BrocMi00,def_int_long,0,,,,,
player,201712240oti,ram,BrocMi00,pass_defended,1,,,,,
player,201712240oti,ram,BrocMi00,sacks,0.0,,,,,
player,201712240oti,ram,BrocMi00,tackles_combined,4,,,,,
player,201712240oti,ram,BrocMi00,tackles_solo,1,,,,,
player,201712240oti,ram,BrocMi00,tackles_assists,3,,,,,
player,201712240oti,ram,BrocMi00,tackles_loss,0,,,,,
player,201712240oti,ram,BrocMi00,qb_hits,0,,,,,
player,201712240oti,ram,BrocMi00,fumbles_rec,0,,,,,
player,201712240oti,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,BrocMi00,fumbles_forced,0,,,,,
player,201712240oti,ram,DonaAa00,def_int,0,,,,,
player,201712240oti,ram,DonaAa00,def_int_yds,0,,,,,
player,201712240oti,ram,DonaAa00,def_int_td,0,,,,,
player,201712240oti,ram,DonaAa00,def_int_long,0,,,,,
player,201712240oti,ram,DonaAa00,pass_defended,0,,,,,
player,201712240oti,ram,DonaAa00,sacks,0.0,,,,,
player,201712240oti,ram,DonaAa00,tackles_combined,2,,,,,
player,201712240oti,ram,DonaAa00,tackles_solo,2,,,,,
player,201712240oti,ram,DonaAa00,tackles_assists,0,,,,,
player,201712240oti,ram,DonaAa00,tackles_loss,0,,,,,
player,201712240oti,ram,DonaAa00,qb_hits,0,,,,,
player,201712240oti,ram,DonaAa00,fumbles_rec,0,,,,,
player,201712240oti,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,DonaAa00,fumbles_forced,1,,,,,
player,201712240oti,ram,RobeNi00,def_int,0,,,,,
player,201712240oti,ram,RobeNi00,def_int_yds,0,,,,,
player,201712240oti,ram,RobeNi00,def_int_td,0,,,,,
player,201712240oti,ram,RobeNi00,def_int_long,0,,,,,
player,201712240oti,ram,RobeNi00,pass_defended,0,,,,,
player,201712240oti,ram,RobeNi00,sacks,0.0,,,,,
player,201712240oti,ram,RobeNi00,tackles_combined,2,,,,,
player,201712240oti,ram,RobeNi00,tackles_solo,2,,,,,
player,201712240oti,ram,RobeNi00,tackles_assists,0,,,,,
player,201712240oti,ram,RobeNi00,tackles_loss,0,,,,,
player,201712240oti,ram,RobeNi00,qb_hits,0,,,,,
player,201712240oti,ram,RobeNi00,fumbles_rec,0,,,,,
player,201712240oti,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,RobeNi00,fumbles_forced,0,,,,,
player,201712240oti,ram,WalkTy00,def_int,0,,,,,
player,201712240oti,ram,WalkTy00,def_int_yds,0,,,,,
player,201712240oti,ram,WalkTy00,def_int_td,0,,,,,
player,201712240oti,ram,WalkTy00,def_int_long,0,,,,,
player,201712240oti,ram,WalkTy00,pass_defended,0,,,,,
player,201712240oti,ram,WalkTy00,sacks,0.0,,,,,
player,201712240oti,ram,WalkTy00,tackles_combined,2,,,,,
player,201712240oti,ram,WalkTy00,tackles_solo,2,,,,,
player,201712240oti,ram,WalkTy00,tackles_assists,0,,,,,
player,201712240oti,ram,WalkTy00,tackles_loss,0,,,,,
player,201712240oti,ram,WalkTy00,qb_hits,0,,,,,
player,201712240oti,ram,WalkTy00,fumbles_rec,0,,,,,
player,201712240oti,ram,WalkTy00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,WalkTy00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,WalkTy00,fumbles_forced,0,,,,,
player,201712240oti,ram,ChriMa00,def_int,0,,,,,
player,201712240oti,ram,ChriMa00,def_int_yds,0,,,,,
player,201712240oti,ram,ChriMa00,def_int_td,0,,,,,
player,201712240oti,ram,ChriMa00,def_int_long,0,,,,,
player,201712240oti,ram,ChriMa00,pass_defended,0,,,,,
player,201712240oti,ram,ChriMa00,sacks,0.0,,,,,
player,201712240oti,ram,ChriMa00,tackles_combined,1,,,,,
player,201712240oti,ram,ChriMa00,tackles_solo,0,,,,,
player,201712240oti,ram,ChriMa00,tackles_assists,1,,,,,
player,201712240oti,ram,ChriMa00,tackles_loss,0,,,,,
player,201712240oti,ram,ChriMa00,qb_hits,0,,,,,
player,201712240oti,ram,ChriMa00,fumbles_rec,0,,,,,
player,201712240oti,ram,ChriMa00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,ChriMa00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,ChriMa00,fumbles_forced,0,,,,,
player,201712240oti,ram,EbukSa00,def_int,0,,,,,
player,201712240oti,ram,EbukSa00,def_int_yds,0,,,,,
player,201712240oti,ram,EbukSa00,def_int_td,0,,,,,
player,201712240oti,ram,EbukSa00,def_int_long,0,,,,,
player,201712240oti,ram,EbukSa00,pass_defended,0,,,,,
player,201712240oti,ram,EbukSa00,sacks,0.0,,,,,
player,201712240oti,ram,EbukSa00,tackles_combined,1,,,,,
player,201712240oti,ram,EbukSa00,tackles_solo,1,,,,,
player,201712240oti,ram,EbukSa00,tackles_assists,0,,,,,
player,201712240oti,ram,EbukSa00,tackles_loss,0,,,,,
player,201712240oti,ram,EbukSa00,qb_hits,0,,,,,
player,201712240oti,ram,EbukSa00,fumbles_rec,0,,,,,
player,201712240oti,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,EbukSa00,fumbles_forced,0,,,,,
player,201712240oti,ram,FickSa00,def_int,0,,,,,
player,201712240oti,ram,FickSa00,def_int_yds,0,,,,,
player,201712240oti,ram,FickSa00,def_int_td,0,,,,,
player,201712240oti,ram,FickSa00,def_int_long,0,,,,,
player,201712240oti,ram,FickSa00,pass_defended,0,,,,,
player,201712240oti,ram,FickSa00,sacks,0.0,,,,,
player,201712240oti,ram,FickSa00,tackles_combined,1,,,,,
player,201712240oti,ram,FickSa00,tackles_solo,0,,,,,
player,201712240oti,ram,FickSa00,tackles_assists,1,,,,,
player,201712240oti,ram,FickSa00,tackles_loss,0,,,,,
player,201712240oti,ram,FickSa00,qb_hits,0,,,,,
player,201712240oti,ram,FickSa00,fumbles_rec,0,,,,,
player,201712240oti,ram,FickSa00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,FickSa00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,FickSa00,fumbles_forced,0,,,,,
player,201712240oti,ram,HageBr00,def_int,0,,,,,
player,201712240oti,ram,HageBr00,def_int_yds,0,,,,,
player,201712240oti,ram,HageBr00,def_int_td,0,,,,,
player,201712240oti,ram,HageBr00,def_int_long,0,,,,,
player,201712240oti,ram,HageBr00,pass_defended,0,,,,,
player,201712240oti,ram,HageBr00,sacks,0.0,,,,,
player,201712240oti,ram,HageBr00,tackles_combined,1,,,,,
player,201712240oti,ram,HageBr00,tackles_solo,0,,,,,
player,201712240oti,ram,HageBr00,tackles_assists,1,,,,,
player,201712240oti,ram,HageBr00,tackles_loss,0,,,,,
player,201712240oti,ram,HageBr00,qb_hits,0,,,,,
player,201712240oti,ram,HageBr00,fumbles_rec,0,,,,,
player,201712240oti,ram,HageBr00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,HageBr00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,HageBr00,fumbles_forced,0,,,,,
player,201712240oti,ram,LyncCa00,def_int,0,,,,,
player,201712240oti,ram,LyncCa00,def_int_yds,0,,,,,
player,201712240oti,ram,LyncCa00,def_int_td,0,,,,,
player,201712240oti,ram,LyncCa00,def_int_long,0,,,,,
player,201712240oti,ram,LyncCa00,pass_defended,0,,,,,
player,201712240oti,ram,LyncCa00,sacks,0.0,,,,,
player,201712240oti,ram,LyncCa00,tackles_combined,1,,,,,
player,201712240oti,ram,LyncCa00,tackles_solo,1,,,,,
player,201712240oti,ram,LyncCa00,tackles_assists,0,,,,,
player,201712240oti,ram,LyncCa00,tackles_loss,0,,,,,
player,201712240oti,ram,LyncCa00,qb_hits,0,,,,,
player,201712240oti,ram,LyncCa00,fumbles_rec,0,,,,,
player,201712240oti,ram,LyncCa00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,LyncCa00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,LyncCa00,fumbles_forced,0,,,,,
player,201712240oti,ram,QuinRo00,def_int,0,,,,,
player,201712240oti,ram,QuinRo00,def_int_yds,0,,,,,
player,201712240oti,ram,QuinRo00,def_int_td,0,,,,,
player,201712240oti,ram,QuinRo00,def_int_long,0,,,,,
player,201712240oti,ram,QuinRo00,pass_defended,0,,,,,
player,201712240oti,ram,QuinRo00,sacks,0.0,,,,,
player,201712240oti,ram,QuinRo00,tackles_combined,1,,,,,
player,201712240oti,ram,QuinRo00,tackles_solo,0,,,,,
player,201712240oti,ram,QuinRo00,tackles_assists,1,,,,,
player,201712240oti,ram,QuinRo00,tackles_loss,0,,,,,
player,201712240oti,ram,QuinRo00,qb_hits,1,,,,,
player,201712240oti,ram,QuinRo00,fumbles_rec,0,,,,,
player,201712240oti,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,QuinRo00,fumbles_forced,0,,,,,
player,201712240oti,ram,ReynJo00,def_int,0,,,,,
player,201712240oti,ram,ReynJo00,def_int_yds,0,,,,,
player,201712240oti,ram,ReynJo00,def_int_td,0,,,,,
player,201712240oti,ram,ReynJo00,def_int_long,0,,,,,
player,201712240oti,ram,ReynJo00,pass_defended,0,,,,,
player,201712240oti,ram,ReynJo00,sacks,0.0,,,,,
player,201712240oti,ram,ReynJo00,tackles_combined,1,,,,,
player,201712240oti,ram,ReynJo00,tackles_solo,1,,,,,
player,201712240oti,ram,ReynJo00,tackles_assists,0,,,,,
player,201712240oti,ram,ReynJo00,tackles_loss,0,,,,,
player,201712240oti,ram,ReynJo00,qb_hits,0,,,,,
player,201712240oti,ram,ReynJo00,fumbles_rec,0,,,,,
player,201712240oti,ram,ReynJo00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,ReynJo00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,ReynJo00,fumbles_forced,0,,,,,
player,201712240oti,ram,ThomCa02,def_int,0,,,,,
player,201712240oti,ram,ThomCa02,def_int_yds,0,,,,,
player,201712240oti,ram,ThomCa02,def_int_td,0,,,,,
player,201712240oti,ram,ThomCa02,def_int_long,0,,,,,
player,201712240oti,ram,ThomCa02,pass_defended,0,,,,,
player,201712240oti,ram,ThomCa02,sacks,0.0,,,,,
player,201712240oti,ram,ThomCa02,tackles_combined,1,,,,,
player,201712240oti,ram,ThomCa02,tackles_solo,1,,,,,
player,201712240oti,ram,ThomCa02,tackles_assists,0,,,,,
player,201712240oti,ram,ThomCa02,tackles_loss,1,,,,,
player,201712240oti,ram,ThomCa02,qb_hits,0,,,,,
player,201712240oti,ram,ThomCa02,fumbles_rec,0,,,,,
player,201712240oti,ram,ThomCa02,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,ThomCa02,fumbles_rec_td,0,,,,,
player,201712240oti,ram,ThomCa02,fumbles_forced,0,,,,,
player,201712240oti,ram,WestEt00,def_int,0,,,,,
player,201712240oti,ram,WestEt00,def_int_yds,0,,,,,
player,201712240oti,ram,WestEt00,def_int_td,0,,,,,
player,201712240oti,ram,WestEt00,def_int_long,0,,,,,
player,201712240oti,ram,WestEt00,pass_defended,0,,,,,
player,201712240oti,ram,WestEt00,sacks,0.0,,,,,
player,201712240oti,ram,WestEt00,tackles_combined,1,,,,,
player,201712240oti,ram,WestEt00,tackles_solo,0,,,,,
player,201712240oti,ram,WestEt00,tackles_assists,1,,,,,
player,201712240oti,ram,WestEt00,tackles_loss,0,,,,,
player,201712240oti,ram,WestEt00,qb_hits,1,,,,,
player,201712240oti,ram,WestEt00,fumbles_rec,0,,,,,
player,201712240oti,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201712240oti,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201712240oti,ram,WestEt00,fumbles_forced,0,,,,,
player,201712240oti,oti,SmitTy01,def_int,0,,,,,
player,201712240oti,oti,SmitTy01,def_int_yds,0,,,,,
player,201712240oti,oti,SmitTy01,def_int_td,0,,,,,
player,201712240oti,oti,SmitTy01,def_int_long,0,,,,,
player,201712240oti,oti,SmitTy01,pass_defended,0,,,,,
player,201712240oti,oti,SmitTy01,sacks,0.0,,,,,
player,201712240oti,oti,SmitTy01,tackles_combined,8,,,,,
player,201712240oti,oti,SmitTy01,tackles_solo,6,,,,,
player,201712240oti,oti,SmitTy01,tackles_assists,2,,,,,
player,201712240oti,oti,SmitTy01,tackles_loss,0,,,,,
player,201712240oti,oti,SmitTy01,qb_hits,0,,,,,
player,201712240oti,oti,SmitTy01,fumbles_rec,0,,,,,
player,201712240oti,oti,SmitTy01,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,SmitTy01,fumbles_rec_td,0,,,,,
player,201712240oti,oti,SmitTy01,fumbles_forced,0,,,,,
player,201712240oti,oti,CaseJu00,def_int,0,,,,,
player,201712240oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201712240oti,oti,CaseJu00,def_int_td,0,,,,,
player,201712240oti,oti,CaseJu00,def_int_long,0,,,,,
player,201712240oti,oti,CaseJu00,pass_defended,0,,,,,
player,201712240oti,oti,CaseJu00,sacks,0.0,,,,,
player,201712240oti,oti,CaseJu00,tackles_combined,6,,,,,
player,201712240oti,oti,CaseJu00,tackles_solo,3,,,,,
player,201712240oti,oti,CaseJu00,tackles_assists,3,,,,,
player,201712240oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201712240oti,oti,CaseJu00,qb_hits,1,,,,,
player,201712240oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201712240oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201712240oti,oti,CaseJu00,fumbles_forced,1,,,,,
player,201712240oti,oti,OrakBr99,def_int,0,,,,,
player,201712240oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201712240oti,oti,OrakBr99,def_int_td,0,,,,,
player,201712240oti,oti,OrakBr99,def_int_long,0,,,,,
player,201712240oti,oti,OrakBr99,pass_defended,0,,,,,
player,201712240oti,oti,OrakBr99,sacks,0.0,,,,,
player,201712240oti,oti,OrakBr99,tackles_combined,6,,,,,
player,201712240oti,oti,OrakBr99,tackles_solo,5,,,,,
player,201712240oti,oti,OrakBr99,tackles_assists,1,,,,,
player,201712240oti,oti,OrakBr99,tackles_loss,1,,,,,
player,201712240oti,oti,OrakBr99,qb_hits,0,,,,,
player,201712240oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201712240oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201712240oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201712240oti,oti,BrowJa06,def_int,0,,,,,
player,201712240oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201712240oti,oti,BrowJa06,def_int_td,0,,,,,
player,201712240oti,oti,BrowJa06,def_int_long,0,,,,,
player,201712240oti,oti,BrowJa06,pass_defended,0,,,,,
player,201712240oti,oti,BrowJa06,sacks,0.0,,,,,
player,201712240oti,oti,BrowJa06,tackles_combined,5,,,,,
player,201712240oti,oti,BrowJa06,tackles_solo,3,,,,,
player,201712240oti,oti,BrowJa06,tackles_assists,2,,,,,
player,201712240oti,oti,BrowJa06,tackles_loss,0,,,,,
player,201712240oti,oti,BrowJa06,qb_hits,0,,,,,
player,201712240oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201712240oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201712240oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201712240oti,oti,ByarKe01,def_int,0,,,,,
player,201712240oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201712240oti,oti,ByarKe01,def_int_td,0,,,,,
player,201712240oti,oti,ByarKe01,def_int_long,0,,,,,
player,201712240oti,oti,ByarKe01,pass_defended,0,,,,,
player,201712240oti,oti,ByarKe01,sacks,0.0,,,,,
player,201712240oti,oti,ByarKe01,tackles_combined,5,,,,,
player,201712240oti,oti,ByarKe01,tackles_solo,4,,,,,
player,201712240oti,oti,ByarKe01,tackles_assists,1,,,,,
player,201712240oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201712240oti,oti,ByarKe01,qb_hits,1,,,,,
player,201712240oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201712240oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201712240oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201712240oti,oti,WillAv00,def_int,0,,,,,
player,201712240oti,oti,WillAv00,def_int_yds,0,,,,,
player,201712240oti,oti,WillAv00,def_int_td,0,,,,,
player,201712240oti,oti,WillAv00,def_int_long,0,,,,,
player,201712240oti,oti,WillAv00,pass_defended,0,,,,,
player,201712240oti,oti,WillAv00,sacks,0.0,,,,,
player,201712240oti,oti,WillAv00,tackles_combined,5,,,,,
player,201712240oti,oti,WillAv00,tackles_solo,4,,,,,
player,201712240oti,oti,WillAv00,tackles_assists,1,,,,,
player,201712240oti,oti,WillAv00,tackles_loss,0,,,,,
player,201712240oti,oti,WillAv00,qb_hits,0,,,,,
player,201712240oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201712240oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201712240oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201712240oti,oti,WillSy00,def_int,0,,,,,
player,201712240oti,oti,WillSy00,def_int_yds,0,,,,,
player,201712240oti,oti,WillSy00,def_int_td,0,,,,,
player,201712240oti,oti,WillSy00,def_int_long,0,,,,,
player,201712240oti,oti,WillSy00,pass_defended,0,,,,,
player,201712240oti,oti,WillSy00,sacks,0.0,,,,,
player,201712240oti,oti,WillSy00,tackles_combined,4,,,,,
player,201712240oti,oti,WillSy00,tackles_solo,2,,,,,
player,201712240oti,oti,WillSy00,tackles_assists,2,,,,,
player,201712240oti,oti,WillSy00,tackles_loss,1,,,,,
player,201712240oti,oti,WillSy00,qb_hits,0,,,,,
player,201712240oti,oti,WillSy00,fumbles_rec,0,,,,,
player,201712240oti,oti,WillSy00,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,WillSy00,fumbles_rec_td,0,,,,,
player,201712240oti,oti,WillSy00,fumbles_forced,0,,,,,
player,201712240oti,oti,CyprJo00,def_int,0,,,,,
player,201712240oti,oti,CyprJo00,def_int_yds,0,,,,,
player,201712240oti,oti,CyprJo00,def_int_td,0,,,,,
player,201712240oti,oti,CyprJo00,def_int_long,0,,,,,
player,201712240oti,oti,CyprJo00,pass_defended,0,,,,,
player,201712240oti,oti,CyprJo00,sacks,0.0,,,,,
player,201712240oti,oti,CyprJo00,tackles_combined,3,,,,,
player,201712240oti,oti,CyprJo00,tackles_solo,1,,,,,
player,201712240oti,oti,CyprJo00,tackles_assists,2,,,,,
player,201712240oti,oti,CyprJo00,tackles_loss,1,,,,,
player,201712240oti,oti,CyprJo00,qb_hits,0,,,,,
player,201712240oti,oti,CyprJo00,fumbles_rec,0,,,,,
player,201712240oti,oti,CyprJo00,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,CyprJo00,fumbles_rec_td,0,,,,,
player,201712240oti,oti,CyprJo00,fumbles_forced,0,,,,,
player,201712240oti,oti,PalmNa01,def_int,0,,,,,
player,201712240oti,oti,PalmNa01,def_int_yds,0,,,,,
player,201712240oti,oti,PalmNa01,def_int_td,0,,,,,
player,201712240oti,oti,PalmNa01,def_int_long,0,,,,,
player,201712240oti,oti,PalmNa01,pass_defended,0,,,,,
player,201712240oti,oti,PalmNa01,sacks,0.0,,,,,
player,201712240oti,oti,PalmNa01,tackles_combined,3,,,,,
player,201712240oti,oti,PalmNa01,tackles_solo,3,,,,,
player,201712240oti,oti,PalmNa01,tackles_assists,0,,,,,
player,201712240oti,oti,PalmNa01,tackles_loss,0,,,,,
player,201712240oti,oti,PalmNa01,qb_hits,0,,,,,
player,201712240oti,oti,PalmNa01,fumbles_rec,0,,,,,
player,201712240oti,oti,PalmNa01,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,PalmNa01,fumbles_rec_td,0,,,,,
player,201712240oti,oti,PalmNa01,fumbles_forced,0,,,,,
player,201712240oti,oti,WaldEr99,def_int,0,,,,,
player,201712240oti,oti,WaldEr99,def_int_yds,0,,,,,
player,201712240oti,oti,WaldEr99,def_int_td,0,,,,,
player,201712240oti,oti,WaldEr99,def_int_long,0,,,,,
player,201712240oti,oti,WaldEr99,pass_defended,0,,,,,
player,201712240oti,oti,WaldEr99,sacks,0.0,,,,,
player,201712240oti,oti,WaldEr99,tackles_combined,3,,,,,
player,201712240oti,oti,WaldEr99,tackles_solo,2,,,,,
player,201712240oti,oti,WaldEr99,tackles_assists,1,,,,,
player,201712240oti,oti,WaldEr99,tackles_loss,0,,,,,
player,201712240oti,oti,WaldEr99,qb_hits,1,,,,,
player,201712240oti,oti,WaldEr99,fumbles_rec,0,,,,,
player,201712240oti,oti,WaldEr99,fumbles_rec_yds,0,,,,,
player,201712240oti,oti,WaldEr99,fumbles_rec_td,0,,,,,
player,201712240oti,oti,WaldEr99,fumbles_forced,0,,,,,
player,201712240oti,oti,WoodWe20,def_int,0,,,,,
player,201712240oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201712240oti,oti,WoodWe20,def_int_td,0,,,,,
player,201712240oti,oti,WoodWe20,def_int_long,0,,,,,
player,201712240oti,oti,WoodWe20,pass_defended,0,,,,,
player,201712240oti,oti,WoodWe20,sacks,0.0,,,,,
player,201712240oti,oti,WoodWe20,tackles_combined,3,,,,,
player,201712240oti,oti,WoodWe20,tackles_solo,3,,,,,
player,201712240oti,oti,WoodWe20,tackles_assists,0,,,,,
player,201712240oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201712240oti,oti,WoodWe20,qb_hits,0,,,,,
player,201712240oti,oti,WoodWe20,fumbles_rec,1,,,,,
player,201712240oti,oti,WoodWe20,fumbles_rec_yds,4,,,,,
player,201712240oti,oti,WoodWe20,fumbles_rec_td,1,,,,,
player,201712240oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201712240oti,oti,DoddKe00,def_int,0,,,,,
player,201712240oti,oti,DoddKe00,def_int_yds,0,,,,,
player,201712240oti,oti,DoddKe00,def_int_td,0,,,,,
