game,2017,9,20171105,201711050nyg,ram,"Los Angeles Rams",51,nyg,"New York Giants",17
player,201711050nyg,nyg,EagaEd00,def_pct,0%,,,,,
player,201711050nyg,nyg,EagaEd00,special_teams,2,,,,,
player,201711050nyg,nyg,EagaEd00,st_pct,6%,,,,,
player,201711050nyg,nyg,RudoTr00,pos,WR,,,,,
player,201711050nyg,nyg,RudoTr00,offense,4,,,,,
player,201711050nyg,nyg,RudoTr00,off_pct,6%,,,,,
player,201711050nyg,nyg,RudoTr00,defense,0,,,,,
player,201711050nyg,nyg,RudoTr00,def_pct,0%,,,,,
player,201711050nyg,nyg,RudoTr00,special_teams,0,,,,,
player,201711050nyg,nyg,RudoTr00,st_pct,0%,,,,,
player,201711050nyg,nyg,SmitGe00,pos,QB,,,,,
player,201711050nyg,nyg,SmitGe00,offense,4,,,,,
player,201711050nyg,nyg,SmitGe00,off_pct,6%,,,,,
player,201711050nyg,nyg,SmitGe00,defense,0,,,,,
player,201711050nyg,nyg,SmitGe00,def_pct,0%,,,,,
player,201711050nyg,nyg,SmitGe00,special_teams,0,,,,,
player,201711050nyg,nyg,SmitGe00,st_pct,0%,,,,,
player,201711050nyg,nyg,ApplEl00,pos,CB,,,,,
player,201711050nyg,nyg,ApplEl00,offense,0,,,,,
player,201711050nyg,nyg,ApplEl00,off_pct,0%,,,,,
player,201711050nyg,nyg,ApplEl00,defense,64,,,,,
player,201711050nyg,nyg,ApplEl00,def_pct,100%,,,,,
player,201711050nyg,nyg,ApplEl00,special_teams,14,,,,,
player,201711050nyg,nyg,ApplEl00,st_pct,41%,,,,,
player,201711050nyg,nyg,CockRo00,pos,CB,,,,,
player,201711050nyg,nyg,CockRo00,offense,0,,,,,
player,201711050nyg,nyg,CockRo00,off_pct,0%,,,,,
player,201711050nyg,nyg,CockRo00,defense,64,,,,,
player,201711050nyg,nyg,CockRo00,def_pct,100%,,,,,
player,201711050nyg,nyg,CockRo00,special_teams,4,,,,,
player,201711050nyg,nyg,CockRo00,st_pct,12%,,,,,
player,201711050nyg,nyg,ThomDa05,pos,FS,,,,,
player,201711050nyg,nyg,ThomDa05,offense,0,,,,,
player,201711050nyg,nyg,ThomDa05,off_pct,0%,,,,,
player,201711050nyg,nyg,ThomDa05,defense,60,,,,,
player,201711050nyg,nyg,ThomDa05,def_pct,94%,,,,,
player,201711050nyg,nyg,ThomDa05,special_teams,9,,,,,
player,201711050nyg,nyg,ThomDa05,st_pct,26%,,,,,
player,201711050nyg,nyg,GranCu01,pos,LB,,,,,
player,201711050nyg,nyg,GranCu01,offense,0,,,,,
player,201711050nyg,nyg,GranCu01,off_pct,0%,,,,,
player,201711050nyg,nyg,GranCu01,defense,56,,,,,
player,201711050nyg,nyg,GranCu01,def_pct,88%,,,,,
player,201711050nyg,nyg,GranCu01,special_teams,27,,,,,
player,201711050nyg,nyg,GranCu01,st_pct,79%,,,,,
player,201711050nyg,nyg,MossAv00,pos,DE,,,,,
player,201711050nyg,nyg,MossAv00,offense,0,,,,,
player,201711050nyg,nyg,MossAv00,off_pct,0%,,,,,
player,201711050nyg,nyg,MossAv00,defense,56,,,,,
player,201711050nyg,nyg,MossAv00,def_pct,88%,,,,,
player,201711050nyg,nyg,MossAv00,special_teams,0,,,,,
player,201711050nyg,nyg,MossAv00,st_pct,0%,,,,,
player,201711050nyg,nyg,PierJa99,pos,DE,,,,,
player,201711050nyg,nyg,PierJa99,offense,0,,,,,
player,201711050nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201711050nyg,nyg,PierJa99,defense,54,,,,,
player,201711050nyg,nyg,PierJa99,def_pct,84%,,,,,
player,201711050nyg,nyg,PierJa99,special_teams,9,,,,,
player,201711050nyg,nyg,PierJa99,st_pct,26%,,,,,
player,201711050nyg,nyg,RodgDo99,pos,CB,,,,,
player,201711050nyg,nyg,RodgDo99,offense,0,,,,,
player,201711050nyg,nyg,RodgDo99,off_pct,0%,,,,,
player,201711050nyg,nyg,RodgDo99,defense,51,,,,,
player,201711050nyg,nyg,RodgDo99,def_pct,80%,,,,,
player,201711050nyg,nyg,RodgDo99,special_teams,13,,,,,
player,201711050nyg,nyg,RodgDo99,st_pct,38%,,,,,
player,201711050nyg,nyg,CollLa00,pos,SS,,,,,
player,201711050nyg,nyg,CollLa00,offense,0,,,,,
player,201711050nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201711050nyg,nyg,CollLa00,defense,51,,,,,
player,201711050nyg,nyg,CollLa00,def_pct,80%,,,,,
player,201711050nyg,nyg,CollLa00,special_teams,12,,,,,
player,201711050nyg,nyg,CollLa00,st_pct,35%,,,,,
player,201711050nyg,nyg,MunsCa00,pos,LB,,,,,
player,201711050nyg,nyg,MunsCa00,offense,0,,,,,
player,201711050nyg,nyg,MunsCa00,off_pct,0%,,,,,
player,201711050nyg,nyg,MunsCa00,defense,41,,,,,
player,201711050nyg,nyg,MunsCa00,def_pct,64%,,,,,
player,201711050nyg,nyg,MunsCa00,special_teams,15,,,,,
player,201711050nyg,nyg,MunsCa00,st_pct,44%,,,,,
player,201711050nyg,nyg,HarrDa03,pos,DT,,,,,
player,201711050nyg,nyg,HarrDa03,offense,0,,,,,
player,201711050nyg,nyg,HarrDa03,off_pct,0%,,,,,
player,201711050nyg,nyg,HarrDa03,defense,39,,,,,
player,201711050nyg,nyg,HarrDa03,def_pct,61%,,,,,
player,201711050nyg,nyg,HarrDa03,special_teams,1,,,,,
player,201711050nyg,nyg,HarrDa03,st_pct,3%,,,,,
player,201711050nyg,nyg,TomlDa00,pos,DT,,,,,
player,201711050nyg,nyg,TomlDa00,offense,0,,,,,
player,201711050nyg,nyg,TomlDa00,off_pct,0%,,,,,
player,201711050nyg,nyg,TomlDa00,defense,38,,,,,
player,201711050nyg,nyg,TomlDa00,def_pct,59%,,,,,
player,201711050nyg,nyg,TomlDa00,special_teams,12,,,,,
player,201711050nyg,nyg,TomlDa00,st_pct,35%,,,,,
player,201711050nyg,nyg,BromJa00,pos,DT,,,,,
player,201711050nyg,nyg,BromJa00,offense,0,,,,,
player,201711050nyg,nyg,BromJa00,off_pct,0%,,,,,
player,201711050nyg,nyg,BromJa00,defense,28,,,,,
player,201711050nyg,nyg,BromJa00,def_pct,44%,,,,,
player,201711050nyg,nyg,BromJa00,special_teams,4,,,,,
player,201711050nyg,nyg,BromJa00,st_pct,12%,,,,,
player,201711050nyg,nyg,RobiKe01,pos,LB,,,,,
player,201711050nyg,nyg,RobiKe01,offense,0,,,,,
player,201711050nyg,nyg,RobiKe01,off_pct,0%,,,,,
player,201711050nyg,nyg,RobiKe01,defense,25,,,,,
player,201711050nyg,nyg,RobiKe01,def_pct,39%,,,,,
player,201711050nyg,nyg,RobiKe01,special_teams,0,,,,,
player,201711050nyg,nyg,RobiKe01,st_pct,0%,,,,,
player,201711050nyg,nyg,KennDe00,pos,LB,,,,,
player,201711050nyg,nyg,KennDe00,offense,0,,,,,
player,201711050nyg,nyg,KennDe00,off_pct,0%,,,,,
player,201711050nyg,nyg,KennDe00,defense,19,,,,,
player,201711050nyg,nyg,KennDe00,def_pct,30%,,,,,
player,201711050nyg,nyg,KennDe00,special_teams,17,,,,,
player,201711050nyg,nyg,KennDe00,st_pct,50%,,,,,
player,201711050nyg,nyg,AdamAn00,pos,FS,,,,,
player,201711050nyg,nyg,AdamAn00,offense,0,,,,,
player,201711050nyg,nyg,AdamAn00,off_pct,0%,,,,,
player,201711050nyg,nyg,AdamAn00,defense,15,,,,,
player,201711050nyg,nyg,AdamAn00,def_pct,23%,,,,,
player,201711050nyg,nyg,AdamAn00,special_teams,22,,,,,
player,201711050nyg,nyg,AdamAn00,st_pct,65%,,,,,
player,201711050nyg,nyg,ThomRo04,pos,DT,,,,,
player,201711050nyg,nyg,ThomRo04,offense,0,,,,,
player,201711050nyg,nyg,ThomRo04,off_pct,0%,,,,,
player,201711050nyg,nyg,ThomRo04,defense,15,,,,,
player,201711050nyg,nyg,ThomRo04,def_pct,23%,,,,,
player,201711050nyg,nyg,ThomRo04,special_teams,5,,,,,
player,201711050nyg,nyg,ThomRo04,st_pct,15%,,,,,
player,201711050nyg,nyg,WillJo05,pos,DE,,,,,
player,201711050nyg,nyg,WillJo05,offense,0,,,,,
player,201711050nyg,nyg,WillJo05,off_pct,0%,,,,,
player,201711050nyg,nyg,WillJo05,defense,11,,,,,
player,201711050nyg,nyg,WillJo05,def_pct,17%,,,,,
player,201711050nyg,nyg,WillJo05,special_teams,16,,,,,
player,201711050nyg,nyg,WillJo05,st_pct,47%,,,,,
player,201711050nyg,nyg,TaylDe00,pos,DE,,,,,
player,201711050nyg,nyg,TaylDe00,offense,0,,,,,
player,201711050nyg,nyg,TaylDe00,off_pct,0%,,,,,
player,201711050nyg,nyg,TaylDe00,defense,7,,,,,
player,201711050nyg,nyg,TaylDe00,def_pct,11%,,,,,
player,201711050nyg,nyg,TaylDe00,special_teams,9,,,,,
player,201711050nyg,nyg,TaylDe00,st_pct,26%,,,,,
player,201711050nyg,nyg,BerhNa00,pos,SS,,,,,
player,201711050nyg,nyg,BerhNa00,offense,0,,,,,
player,201711050nyg,nyg,BerhNa00,off_pct,0%,,,,,
player,201711050nyg,nyg,BerhNa00,defense,6,,,,,
player,201711050nyg,nyg,BerhNa00,def_pct,9%,,,,,
player,201711050nyg,nyg,BerhNa00,special_teams,7,,,,,
player,201711050nyg,nyg,BerhNa00,st_pct,21%,,,,,
player,201711050nyg,nyg,HarrNi00,pos,LB,,,,,
player,201711050nyg,nyg,HarrNi00,offense,0,,,,,
player,201711050nyg,nyg,HarrNi00,off_pct,0%,,,,,
player,201711050nyg,nyg,HarrNi00,defense,4,,,,,
player,201711050nyg,nyg,HarrNi00,def_pct,6%,,,,,
player,201711050nyg,nyg,HarrNi00,special_teams,30,,,,,
player,201711050nyg,nyg,HarrNi00,st_pct,88%,,,,,
player,201711050nyg,nyg,PerkPa00,pos,RB,,,,,
player,201711050nyg,nyg,PerkPa00,offense,0,,,,,
player,201711050nyg,nyg,PerkPa00,off_pct,0%,,,,,
player,201711050nyg,nyg,PerkPa00,defense,0,,,,,
player,201711050nyg,nyg,PerkPa00,def_pct,0%,,,,,
player,201711050nyg,nyg,PerkPa00,special_teams,21,,,,,
player,201711050nyg,nyg,PerkPa00,st_pct,62%,,,,,
player,201711050nyg,nyg,WingBr00,pos,P,,,,,
player,201711050nyg,nyg,WingBr00,offense,0,,,,,
player,201711050nyg,nyg,WingBr00,off_pct,0%,,,,,
player,201711050nyg,nyg,WingBr00,defense,0,,,,,
player,201711050nyg,nyg,WingBr00,def_pct,0%,,,,,
player,201711050nyg,nyg,WingBr00,special_teams,9,,,,,
player,201711050nyg,nyg,WingBr00,st_pct,26%,,,,,
player,201711050nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201711050nyg,nyg,DeOsZa99,offense,0,,,,,
player,201711050nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201711050nyg,nyg,DeOsZa99,defense,0,,,,,
player,201711050nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201711050nyg,nyg,DeOsZa99,special_teams,9,,,,,
player,201711050nyg,nyg,DeOsZa99,st_pct,26%,,,,,
player,201711050nyg,nyg,RosaAl00,pos,K,,,,,
player,201711050nyg,nyg,RosaAl00,offense,0,,,,,
player,201711050nyg,nyg,RosaAl00,off_pct,0%,,,,,
player,201711050nyg,nyg,RosaAl00,defense,0,,,,,
player,201711050nyg,nyg,RosaAl00,def_pct,0%,,,,,
player,201711050nyg,nyg,RosaAl00,special_teams,8,,,,,
player,201711050nyg,nyg,RosaAl00,st_pct,24%,,,,,
player,201711050nyg,nyg,WheeCh00,pos,T,,,,,
player,201711050nyg,nyg,WheeCh00,offense,0,,,,,
player,201711050nyg,nyg,WheeCh00,off_pct,0%,,,,,
player,201711050nyg,nyg,WheeCh00,defense,0,,,,,
player,201711050nyg,nyg,WheeCh00,def_pct,0%,,,,,
player,201711050nyg,nyg,WheeCh00,special_teams,4,,,,,
player,201711050nyg,nyg,WheeCh00,st_pct,12%,,,,,
player,201711050nyg,nyg,HalaJo00,pos,G,,,,,
player,201711050nyg,nyg,HalaJo00,offense,0,,,,,
player,201711050nyg,nyg,HalaJo00,off_pct,0%,,,,,
player,201711050nyg,nyg,HalaJo00,defense,0,,,,,
player,201711050nyg,nyg,HalaJo00,def_pct,0%,,,,,
player,201711050nyg,nyg,HalaJo00,special_teams,4,,,,,
player,201711050nyg,nyg,HalaJo00,st_pct,12%,,,,,
player,201711050nyg,nyg,ScotTi00,pos,FS,,,,,
player,201711050nyg,nyg,ScotTi00,offense,0,,,,,
player,201711050nyg,nyg,ScotTi00,off_pct,0%,,,,,
player,201711050nyg,nyg,ScotTi00,defense,0,,,,,
player,201711050nyg,nyg,ScotTi00,def_pct,0%,,,,,
player,201711050nyg,nyg,ScotTi00,special_teams,1,,,,,
player,201711050nyg,nyg,ScotTi00,st_pct,3%,,,,,
player,201711050nyg,ram,BrowJa04,pos,G,,,,,
player,201711050nyg,ram,BrowJa04,offense,64,,,,,
player,201711050nyg,ram,BrowJa04,off_pct,100%,,,,,
player,201711050nyg,ram,BrowJa04,defense,0,,,,,
player,201711050nyg,ram,BrowJa04,def_pct,0%,,,,,
player,201711050nyg,ram,BrowJa04,special_teams,9,,,,,
player,201711050nyg,ram,BrowJa04,st_pct,26%,,,,,
player,201711050nyg,ram,HaveRo00,pos,T,,,,,
player,201711050nyg,ram,HaveRo00,offense,64,,,,,
player,201711050nyg,ram,HaveRo00,off_pct,100%,,,,,
player,201711050nyg,ram,HaveRo00,defense,0,,,,,
player,201711050nyg,ram,HaveRo00,def_pct,0%,,,,,
player,201711050nyg,ram,HaveRo00,special_teams,9,,,,,
player,201711050nyg,ram,HaveRo00,st_pct,26%,,,,,
player,201711050nyg,ram,SaffRo20,pos,G,,,,,
player,201711050nyg,ram,SaffRo20,offense,64,,,,,
player,201711050nyg,ram,SaffRo20,off_pct,100%,,,,,
player,201711050nyg,ram,SaffRo20,defense,0,,,,,
player,201711050nyg,ram,SaffRo20,def_pct,0%,,,,,
player,201711050nyg,ram,SaffRo20,special_teams,9,,,,,
player,201711050nyg,ram,SaffRo20,st_pct,26%,,,,,
player,201711050nyg,ram,GoffJa00,pos,QB,,,,,
player,201711050nyg,ram,GoffJa00,offense,51,,,,,
player,201711050nyg,ram,GoffJa00,off_pct,80%,,,,,
player,201711050nyg,ram,GoffJa00,defense,0,,,,,
player,201711050nyg,ram,GoffJa00,def_pct,0%,,,,,
player,201711050nyg,ram,GoffJa00,special_teams,0,,,,,
player,201711050nyg,ram,GoffJa00,st_pct,0%,,,,,
player,201711050nyg,ram,HigbTy00,pos,TE,,,,,
player,201711050nyg,ram,HigbTy00,offense,50,,,,,
player,201711050nyg,ram,HigbTy00,off_pct,78%,,,,,
player,201711050nyg,ram,HigbTy00,defense,0,,,,,
player,201711050nyg,ram,HigbTy00,def_pct,0%,,,,,
player,201711050nyg,ram,HigbTy00,special_teams,14,,,,,
player,201711050nyg,ram,HigbTy00,st_pct,41%,,,,,
player,201711050nyg,ram,WhitAn20,pos,T,,,,,
player,201711050nyg,ram,WhitAn20,offense,45,,,,,
player,201711050nyg,ram,WhitAn20,off_pct,70%,,,,,
player,201711050nyg,ram,WhitAn20,defense,0,,,,,
player,201711050nyg,ram,WhitAn20,def_pct,0%,,,,,
player,201711050nyg,ram,WhitAn20,special_teams,9,,,,,
player,201711050nyg,ram,WhitAn20,st_pct,26%,,,,,
player,201711050nyg,ram,WoodRo02,pos,WR,,,,,
player,201711050nyg,ram,WoodRo02,offense,45,,,,,
player,201711050nyg,ram,WoodRo02,off_pct,70%,,,,,
player,201711050nyg,ram,WoodRo02,defense,0,,,,,
player,201711050nyg,ram,WoodRo02,def_pct,0%,,,,,
player,201711050nyg,ram,WoodRo02,special_teams,0,,,,,
player,201711050nyg,ram,WoodRo02,st_pct,0%,,,,,
player,201711050nyg,ram,SullJo24,pos,C,,,,,
player,201711050nyg,ram,SullJo24,offense,42,,,,,
player,201711050nyg,ram,SullJo24,off_pct,66%,,,,,
player,201711050nyg,ram,SullJo24,defense,0,,,,,
player,201711050nyg,ram,SullJo24,def_pct,0%,,,,,
player,201711050nyg,ram,SullJo24,special_teams,0,,,,,
player,201711050nyg,ram,SullJo24,st_pct,0%,,,,,
player,201711050nyg,ram,GurlTo01,pos,RB,,,,,
player,201711050nyg,ram,GurlTo01,offense,40,,,,,
player,201711050nyg,ram,GurlTo01,off_pct,62%,,,,,
player,201711050nyg,ram,GurlTo01,defense,0,,,,,
player,201711050nyg,ram,GurlTo01,def_pct,0%,,,,,
player,201711050nyg,ram,GurlTo01,special_teams,0,,,,,
player,201711050nyg,ram,GurlTo01,st_pct,0%,,,,,
player,201711050nyg,ram,KuppCo00,pos,WR,,,,,
player,201711050nyg,ram,KuppCo00,offense,39,,,,,
player,201711050nyg,ram,KuppCo00,off_pct,61%,,,,,
player,201711050nyg,ram,KuppCo00,defense,0,,,,,
player,201711050nyg,ram,KuppCo00,def_pct,0%,,,,,
player,201711050nyg,ram,KuppCo00,special_teams,0,,,,,
player,201711050nyg,ram,KuppCo00,st_pct,0%,,,,,
player,201711050nyg,ram,WatkSa00,pos,WR,,,,,
player,201711050nyg,ram,WatkSa00,offense,33,,,,,
player,201711050nyg,ram,WatkSa00,off_pct,52%,,,,,
player,201711050nyg,ram,WatkSa00,defense,0,,,,,
player,201711050nyg,ram,WatkSa00,def_pct,0%,,,,,
player,201711050nyg,ram,WatkSa00,special_teams,0,,,,,
player,201711050nyg,ram,WatkSa00,st_pct,0%,,,,,
player,201711050nyg,ram,AustTa00,pos,WR,,,,,
player,201711050nyg,ram,AustTa00,offense,29,,,,,
player,201711050nyg,ram,AustTa00,off_pct,45%,,,,,
player,201711050nyg,ram,AustTa00,defense,0,,,,,
player,201711050nyg,ram,AustTa00,def_pct,0%,,,,,
player,201711050nyg,ram,AustTa00,special_teams,0,,,,,
player,201711050nyg,ram,AustTa00,st_pct,0%,,,,,
player,201711050nyg,ram,BlytAu00,pos,C,,,,,
player,201711050nyg,ram,BlytAu00,offense,22,,,,,
player,201711050nyg,ram,BlytAu00,off_pct,34%,,,,,
player,201711050nyg,ram,BlytAu00,defense,0,,,,,
player,201711050nyg,ram,BlytAu00,def_pct,0%,,,,,
player,201711050nyg,ram,BlytAu00,special_teams,9,,,,,
player,201711050nyg,ram,BlytAu00,st_pct,26%,,,,,
player,201711050nyg,ram,CarrDe00,pos,TE,,,,,
player,201711050nyg,ram,CarrDe00,offense,21,,,,,
player,201711050nyg,ram,CarrDe00,off_pct,33%,,,,,
player,201711050nyg,ram,CarrDe00,defense,0,,,,,
player,201711050nyg,ram,CarrDe00,def_pct,0%,,,,,
player,201711050nyg,ram,CarrDe00,special_teams,19,,,,,
player,201711050nyg,ram,CarrDe00,st_pct,56%,,,,,
player,201711050nyg,ram,WillDa07,pos,T,,,,,
player,201711050nyg,ram,WillDa07,offense,19,,,,,
player,201711050nyg,ram,WillDa07,off_pct,30%,,,,,
player,201711050nyg,ram,WillDa07,defense,0,,,,,
player,201711050nyg,ram,WillDa07,def_pct,0%,,,,,
player,201711050nyg,ram,WillDa07,special_teams,9,,,,,
player,201711050nyg,ram,WillDa07,st_pct,26%,,,,,
player,201711050nyg,ram,BrowMa03,pos,RB,,,,,
player,201711050nyg,ram,BrowMa03,offense,18,,,,,
player,201711050nyg,ram,BrowMa03,off_pct,28%,,,,,
player,201711050nyg,ram,BrowMa03,defense,0,,,,,
player,201711050nyg,ram,BrowMa03,def_pct,0%,,,,,
player,201711050nyg,ram,BrowMa03,special_teams,8,,,,,
player,201711050nyg,ram,BrowMa03,st_pct,24%,,,,,
player,201711050nyg,ram,ReynJo00,pos,WR,,,,,
player,201711050nyg,ram,ReynJo00,offense,17,,,,,
player,201711050nyg,ram,ReynJo00,off_pct,27%,,,,,
player,201711050nyg,ram,ReynJo00,defense,0,,,,,
player,201711050nyg,ram,ReynJo00,def_pct,0%,,,,,
player,201711050nyg,ram,ReynJo00,special_teams,17,,,,,
player,201711050nyg,ram,ReynJo00,st_pct,50%,,,,,
player,201711050nyg,ram,EverGe00,pos,TE,,,,,
player,201711050nyg,ram,EverGe00,offense,15,,,,,
player,201711050nyg,ram,EverGe00,off_pct,23%,,,,,
player,201711050nyg,ram,EverGe00,defense,0,,,,,
player,201711050nyg,ram,EverGe00,def_pct,0%,,,,,
player,201711050nyg,ram,EverGe00,special_teams,2,,,,,
player,201711050nyg,ram,EverGe00,st_pct,6%,,,,,
player,201711050nyg,ram,CoopPh00,pos,WR,,,,,
player,201711050nyg,ram,CoopPh00,offense,13,,,,,
player,201711050nyg,ram,CoopPh00,off_pct,20%,,,,,
player,201711050nyg,ram,CoopPh00,defense,0,,,,,
player,201711050nyg,ram,CoopPh00,def_pct,0%,,,,,
player,201711050nyg,ram,CoopPh00,special_teams,11,,,,,
player,201711050nyg,ram,CoopPh00,st_pct,32%,,,,,
player,201711050nyg,ram,MannSe00,pos,QB,,,,,
player,201711050nyg,ram,MannSe00,offense,13,,,,,
player,201711050nyg,ram,MannSe00,off_pct,20%,,,,,
player,201711050nyg,ram,MannSe00,defense,0,,,,,
player,201711050nyg,ram,MannSe00,def_pct,0%,,,,,
player,201711050nyg,ram,MannSe00,special_teams,0,,,,,
player,201711050nyg,ram,MannSe00,st_pct,0%,,,,,
player,201711050nyg,ram,OgleAl00,pos,LB,,,,,
player,201711050nyg,ram,OgleAl00,offense,0,,,,,
player,201711050nyg,ram,OgleAl00,off_pct,0%,,,,,
player,201711050nyg,ram,OgleAl00,defense,58,,,,,
player,201711050nyg,ram,OgleAl00,def_pct,85%,,,,,
player,201711050nyg,ram,OgleAl00,special_teams,4,,,,,
player,201711050nyg,ram,OgleAl00,st_pct,12%,,,,,
player,201711050nyg,ram,WebsKa00,pos,CB,,,,,
player,201711050nyg,ram,WebsKa00,offense,0,,,,,
player,201711050nyg,ram,WebsKa00,off_pct,0%,,,,,
player,201711050nyg,ram,WebsKa00,defense,58,,,,,
player,201711050nyg,ram,WebsKa00,def_pct,85%,,,,,
player,201711050nyg,ram,WebsKa00,special_teams,0,,,,,
player,201711050nyg,ram,WebsKa00,st_pct,0%,,,,,
player,201711050nyg,ram,BarrMa00,pos,LB,,,,,
player,201711050nyg,ram,BarrMa00,offense,0,,,,,
player,201711050nyg,ram,BarrMa00,off_pct,0%,,,,,
player,201711050nyg,ram,BarrMa00,defense,58,,,,,
player,201711050nyg,ram,BarrMa00,def_pct,85%,,,,,
player,201711050nyg,ram,BarrMa00,special_teams,0,,,,,
player,201711050nyg,ram,BarrMa00,st_pct,0%,,,,,
player,201711050nyg,ram,JohnJo10,pos,SS,,,,,
player,201711050nyg,ram,JohnJo10,offense,0,,,,,
player,201711050nyg,ram,JohnJo10,off_pct,0%,,,,,
player,201711050nyg,ram,JohnJo10,defense,57,,,,,
player,201711050nyg,ram,JohnJo10,def_pct,84%,,,,,
player,201711050nyg,ram,JohnJo10,special_teams,14,,,,,
player,201711050nyg,ram,JohnJo10,st_pct,41%,,,,,
player,201711050nyg,ram,JoynLa00,pos,FS,,,,,
player,201711050nyg,ram,JoynLa00,offense,0,,,,,
player,201711050nyg,ram,JoynLa00,off_pct,0%,,,,,
player,201711050nyg,ram,JoynLa00,defense,56,,,,,
player,201711050nyg,ram,JoynLa00,def_pct,82%,,,,,
player,201711050nyg,ram,JoynLa00,special_teams,0,,,,,
player,201711050nyg,ram,JoynLa00,st_pct,0%,,,,,
player,201711050nyg,ram,JohnTr05,pos,CB,,,,,
player,201711050nyg,ram,JohnTr05,offense,0,,,,,
player,201711050nyg,ram,JohnTr05,off_pct,0%,,,,,
player,201711050nyg,ram,JohnTr05,defense,55,,,,,
player,201711050nyg,ram,JohnTr05,def_pct,81%,,,,,
player,201711050nyg,ram,JohnTr05,special_teams,0,,,,,
player,201711050nyg,ram,JohnTr05,st_pct,0%,,,,,
player,201711050nyg,ram,BarwCo99,pos,LB,,,,,
player,201711050nyg,ram,BarwCo99,offense,0,,,,,
player,201711050nyg,ram,BarwCo99,off_pct,0%,,,,,
player,201711050nyg,ram,BarwCo99,defense,48,,,,,
player,201711050nyg,ram,BarwCo99,def_pct,71%,,,,,
player,201711050nyg,ram,BarwCo99,special_teams,3,,,,,
player,201711050nyg,ram,BarwCo99,st_pct,9%,,,,,
player,201711050nyg,ram,DonaAa00,pos,DT,,,,,
player,201711050nyg,ram,DonaAa00,offense,0,,,,,
player,201711050nyg,ram,DonaAa00,off_pct,0%,,,,,
player,201711050nyg,ram,DonaAa00,defense,46,,,,,
player,201711050nyg,ram,DonaAa00,def_pct,68%,,,,,
player,201711050nyg,ram,DonaAa00,special_teams,3,,,,,
player,201711050nyg,ram,DonaAa00,st_pct,9%,,,,,
player,201711050nyg,ram,BrocMi00,pos,DT,,,,,
player,201711050nyg,ram,BrocMi00,offense,0,,,,,
player,201711050nyg,ram,BrocMi00,off_pct,0%,,,,,
player,201711050nyg,ram,BrocMi00,defense,36,,,,,
player,201711050nyg,ram,BrocMi00,def_pct,53%,,,,,
player,201711050nyg,ram,BrocMi00,special_teams,4,,,,,
player,201711050nyg,ram,BrocMi00,st_pct,12%,,,,,
player,201711050nyg,ram,QuinRo00,pos,LB,,,,,
player,201711050nyg,ram,QuinRo00,offense,0,,,,,
player,201711050nyg,ram,QuinRo00,off_pct,0%,,,,,
player,201711050nyg,ram,QuinRo00,defense,36,,,,,
player,201711050nyg,ram,QuinRo00,def_pct,53%,,,,,
player,201711050nyg,ram,QuinRo00,special_teams,2,,,,,
player,201711050nyg,ram,QuinRo00,st_pct,6%,,,,,
player,201711050nyg,ram,LongMa00,pos,LB,,,,,
player,201711050nyg,ram,LongMa00,offense,0,,,,,
player,201711050nyg,ram,LongMa00,off_pct,0%,,,,,
player,201711050nyg,ram,LongMa00,defense,32,,,,,
player,201711050nyg,ram,LongMa00,def_pct,47%,,,,,
player,201711050nyg,ram,LongMa00,special_teams,6,,,,,
player,201711050nyg,ram,LongMa00,st_pct,18%,,,,,
player,201711050nyg,ram,FoxxMo00,pos,DE,,,,,
player,201711050nyg,ram,FoxxMo00,offense,0,,,,,
player,201711050nyg,ram,FoxxMo00,off_pct,0%,,,,,
player,201711050nyg,ram,FoxxMo00,defense,32,,,,,
player,201711050nyg,ram,FoxxMo00,def_pct,47%,,,,,
player,201711050nyg,ram,FoxxMo00,special_teams,4,,,,,
player,201711050nyg,ram,FoxxMo00,st_pct,12%,,,,,
player,201711050nyg,ram,RobeNi00,pos,CB,,,,,
player,201711050nyg,ram,RobeNi00,offense,0,,,,,
player,201711050nyg,ram,RobeNi00,off_pct,0%,,,,,
player,201711050nyg,ram,RobeNi00,defense,31,,,,,
player,201711050nyg,ram,RobeNi00,def_pct,46%,,,,,
player,201711050nyg,ram,RobeNi00,special_teams,10,,,,,
player,201711050nyg,ram,RobeNi00,st_pct,29%,,,,,
player,201711050nyg,ram,SmarTa00,pos,DT,,,,,
player,201711050nyg,ram,SmarTa00,offense,0,,,,,
player,201711050nyg,ram,SmarTa00,off_pct,0%,,,,,
player,201711050nyg,ram,SmarTa00,defense,26,,,,,
player,201711050nyg,ram,SmarTa00,def_pct,38%,,,,,
player,201711050nyg,ram,SmarTa00,special_teams,0,,,,,
player,201711050nyg,ram,SmarTa00,st_pct,0%,,,,,
player,201711050nyg,ram,WestEt00,pos,DE,,,,,
player,201711050nyg,ram,WestEt00,offense,0,,,,,
player,201711050nyg,ram,WestEt00,off_pct,0%,,,,,
player,201711050nyg,ram,WestEt00,defense,22,,,,,
player,201711050nyg,ram,WestEt00,def_pct,32%,,,,,
player,201711050nyg,ram,WestEt00,special_teams,1,,,,,
player,201711050nyg,ram,WestEt00,st_pct,3%,,,,,
