game,2017,8,20171029,201710290phi,sfo,"San Francisco 49ers",10,phi,"Philadelphia Eagles",33
player,201710290phi,phi,CeleBr00,pass_int,0,,,,,
player,201710290phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201710290phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201710290phi,phi,CeleBr00,pass_long,0,,,,,
player,201710290phi,phi,CeleBr00,pass_rating,,,,,,
player,201710290phi,phi,CeleBr00,rush_att,0,,,,,
player,201710290phi,phi,CeleBr00,rush_yds,0,,,,,
player,201710290phi,phi,CeleBr00,rush_td,0,,,,,
player,201710290phi,phi,CeleBr00,rush_long,0,,,,,
player,201710290phi,phi,CeleBr00,targets,2,,,,,
player,201710290phi,phi,CeleBr00,rec,1,,,,,
player,201710290phi,phi,CeleBr00,rec_yds,14,,,,,
player,201710290phi,phi,CeleBr00,rec_td,0,,,,,
player,201710290phi,phi,CeleBr00,rec_long,14,,,,,
player,201710290phi,phi,CeleBr00,fumbles,0,,,,,
player,201710290phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201710290phi,phi,BarnKe00,pass_cmp,0,,,,,
player,201710290phi,phi,BarnKe00,pass_att,0,,,,,
player,201710290phi,phi,BarnKe00,pass_yds,0,,,,,
player,201710290phi,phi,BarnKe00,pass_td,0,,,,,
player,201710290phi,phi,BarnKe00,pass_int,0,,,,,
player,201710290phi,phi,BarnKe00,pass_sacked,0,,,,,
player,201710290phi,phi,BarnKe00,pass_sacked_yds,0,,,,,
player,201710290phi,phi,BarnKe00,pass_long,0,,,,,
player,201710290phi,phi,BarnKe00,pass_rating,,,,,,
player,201710290phi,phi,BarnKe00,rush_att,0,,,,,
player,201710290phi,phi,BarnKe00,rush_yds,0,,,,,
player,201710290phi,phi,BarnKe00,rush_td,0,,,,,
player,201710290phi,phi,BarnKe00,rush_long,0,,,,,
player,201710290phi,phi,BarnKe00,targets,2,,,,,
player,201710290phi,phi,BarnKe00,rec,2,,,,,
player,201710290phi,phi,BarnKe00,rec_yds,11,,,,,
player,201710290phi,phi,BarnKe00,rec_td,0,,,,,
player,201710290phi,phi,BarnKe00,rec_long,7,,,,,
player,201710290phi,phi,BarnKe00,fumbles,0,,,,,
player,201710290phi,phi,BarnKe00,fumbles_lost,0,,,,,
player,201710290phi,phi,SmitTo02,pass_cmp,0,,,,,
player,201710290phi,phi,SmitTo02,pass_att,0,,,,,
player,201710290phi,phi,SmitTo02,pass_yds,0,,,,,
player,201710290phi,phi,SmitTo02,pass_td,0,,,,,
player,201710290phi,phi,SmitTo02,pass_int,0,,,,,
player,201710290phi,phi,SmitTo02,pass_sacked,0,,,,,
player,201710290phi,phi,SmitTo02,pass_sacked_yds,0,,,,,
player,201710290phi,phi,SmitTo02,pass_long,0,,,,,
player,201710290phi,phi,SmitTo02,pass_rating,,,,,,
player,201710290phi,phi,SmitTo02,rush_att,0,,,,,
player,201710290phi,phi,SmitTo02,rush_yds,0,,,,,
player,201710290phi,phi,SmitTo02,rush_td,0,,,,,
player,201710290phi,phi,SmitTo02,rush_long,0,,,,,
player,201710290phi,phi,SmitTo02,targets,1,,,,,
player,201710290phi,phi,SmitTo02,rec,0,,,,,
player,201710290phi,phi,SmitTo02,rec_yds,0,,,,,
player,201710290phi,phi,SmitTo02,rec_td,0,,,,,
player,201710290phi,phi,SmitTo02,rec_long,0,,,,,
player,201710290phi,phi,SmitTo02,fumbles,0,,,,,
player,201710290phi,phi,SmitTo02,fumbles_lost,0,,,,,
player,201710290phi,phi,FoleNi00,pass_cmp,0,,,,,
player,201710290phi,phi,FoleNi00,pass_att,0,,,,,
player,201710290phi,phi,FoleNi00,pass_yds,0,,,,,
player,201710290phi,phi,FoleNi00,pass_td,0,,,,,
player,201710290phi,phi,FoleNi00,pass_int,0,,,,,
player,201710290phi,phi,FoleNi00,pass_sacked,0,,,,,
player,201710290phi,phi,FoleNi00,pass_sacked_yds,0,,,,,
player,201710290phi,phi,FoleNi00,pass_long,0,,,,,
player,201710290phi,phi,FoleNi00,pass_rating,,,,,,
player,201710290phi,phi,FoleNi00,rush_att,2,,,,,
player,201710290phi,phi,FoleNi00,rush_yds,-2,,,,,
player,201710290phi,phi,FoleNi00,rush_td,0,,,,,
player,201710290phi,phi,FoleNi00,rush_long,-1,,,,,
player,201710290phi,phi,FoleNi00,targets,0,,,,,
player,201710290phi,phi,FoleNi00,rec,0,,,,,
player,201710290phi,phi,FoleNi00,rec_yds,0,,,,,
player,201710290phi,phi,FoleNi00,rec_td,0,,,,,
player,201710290phi,phi,FoleNi00,rec_long,0,,,,,
player,201710290phi,phi,FoleNi00,fumbles,0,,,,,
player,201710290phi,phi,FoleNi00,fumbles_lost,0,,,,,
player,201710290phi,sfo,WithAh00,def_int,1,,,,,
player,201710290phi,sfo,WithAh00,def_int_yds,19,,,,,
player,201710290phi,sfo,WithAh00,def_int_td,0,,,,,
player,201710290phi,sfo,WithAh00,def_int_long,19,,,,,
player,201710290phi,sfo,WithAh00,pass_defended,1,,,,,
player,201710290phi,sfo,WithAh00,sacks,0.0,,,,,
player,201710290phi,sfo,WithAh00,tackles_combined,3,,,,,
player,201710290phi,sfo,WithAh00,tackles_solo,3,,,,,
player,201710290phi,sfo,WithAh00,tackles_assists,0,,,,,
player,201710290phi,sfo,WithAh00,tackles_loss,0,,,,,
player,201710290phi,sfo,WithAh00,qb_hits,0,,,,,
player,201710290phi,sfo,WithAh00,fumbles_rec,0,,,,,
player,201710290phi,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,WithAh00,fumbles_forced,0,,,,,
player,201710290phi,sfo,DouzLe00,def_int,0,,,,,
player,201710290phi,sfo,DouzLe00,def_int_yds,0,,,,,
player,201710290phi,sfo,DouzLe00,def_int_td,0,,,,,
player,201710290phi,sfo,DouzLe00,def_int_long,0,,,,,
player,201710290phi,sfo,DouzLe00,pass_defended,0,,,,,
player,201710290phi,sfo,DouzLe00,sacks,2.0,,,,,
player,201710290phi,sfo,DouzLe00,tackles_combined,5,,,,,
player,201710290phi,sfo,DouzLe00,tackles_solo,5,,,,,
player,201710290phi,sfo,DouzLe00,tackles_assists,0,,,,,
player,201710290phi,sfo,DouzLe00,tackles_loss,2,,,,,
player,201710290phi,sfo,DouzLe00,qb_hits,2,,,,,
player,201710290phi,sfo,DouzLe00,fumbles_rec,0,,,,,
player,201710290phi,sfo,DouzLe00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,DouzLe00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,DouzLe00,fumbles_forced,0,,,,,
player,201710290phi,sfo,MitcEa99,def_int,0,,,,,
player,201710290phi,sfo,MitcEa99,def_int_yds,0,,,,,
player,201710290phi,sfo,MitcEa99,def_int_td,0,,,,,
player,201710290phi,sfo,MitcEa99,def_int_long,0,,,,,
player,201710290phi,sfo,MitcEa99,pass_defended,1,,,,,
player,201710290phi,sfo,MitcEa99,sacks,1.0,,,,,
player,201710290phi,sfo,MitcEa99,tackles_combined,1,,,,,
player,201710290phi,sfo,MitcEa99,tackles_solo,1,,,,,
player,201710290phi,sfo,MitcEa99,tackles_assists,0,,,,,
player,201710290phi,sfo,MitcEa99,tackles_loss,1,,,,,
player,201710290phi,sfo,MitcEa99,qb_hits,1,,,,,
player,201710290phi,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201710290phi,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201710290phi,sfo,TartJa00,def_int,0,,,,,
player,201710290phi,sfo,TartJa00,def_int_yds,0,,,,,
player,201710290phi,sfo,TartJa00,def_int_td,0,,,,,
player,201710290phi,sfo,TartJa00,def_int_long,0,,,,,
player,201710290phi,sfo,TartJa00,pass_defended,0,,,,,
player,201710290phi,sfo,TartJa00,sacks,0.0,,,,,
player,201710290phi,sfo,TartJa00,tackles_combined,7,,,,,
player,201710290phi,sfo,TartJa00,tackles_solo,5,,,,,
player,201710290phi,sfo,TartJa00,tackles_assists,2,,,,,
player,201710290phi,sfo,TartJa00,tackles_loss,0,,,,,
player,201710290phi,sfo,TartJa00,qb_hits,1,,,,,
player,201710290phi,sfo,TartJa00,fumbles_rec,0,,,,,
player,201710290phi,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,TartJa00,fumbles_forced,0,,,,,
player,201710290phi,sfo,CoylBr00,def_int,0,,,,,
player,201710290phi,sfo,CoylBr00,def_int_yds,0,,,,,
player,201710290phi,sfo,CoylBr00,def_int_td,0,,,,,
player,201710290phi,sfo,CoylBr00,def_int_long,0,,,,,
player,201710290phi,sfo,CoylBr00,pass_defended,0,,,,,
player,201710290phi,sfo,CoylBr00,sacks,0.0,,,,,
player,201710290phi,sfo,CoylBr00,tackles_combined,6,,,,,
player,201710290phi,sfo,CoylBr00,tackles_solo,3,,,,,
player,201710290phi,sfo,CoylBr00,tackles_assists,3,,,,,
player,201710290phi,sfo,CoylBr00,tackles_loss,1,,,,,
player,201710290phi,sfo,CoylBr00,qb_hits,1,,,,,
player,201710290phi,sfo,CoylBr00,fumbles_rec,0,,,,,
player,201710290phi,sfo,CoylBr00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,CoylBr00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,CoylBr00,fumbles_forced,0,,,,,
player,201710290phi,sfo,BuckDe00,def_int,0,,,,,
player,201710290phi,sfo,BuckDe00,def_int_yds,0,,,,,
player,201710290phi,sfo,BuckDe00,def_int_td,0,,,,,
player,201710290phi,sfo,BuckDe00,def_int_long,0,,,,,
player,201710290phi,sfo,BuckDe00,pass_defended,0,,,,,
player,201710290phi,sfo,BuckDe00,sacks,0.0,,,,,
player,201710290phi,sfo,BuckDe00,tackles_combined,5,,,,,
player,201710290phi,sfo,BuckDe00,tackles_solo,4,,,,,
player,201710290phi,sfo,BuckDe00,tackles_assists,1,,,,,
player,201710290phi,sfo,BuckDe00,tackles_loss,0,,,,,
player,201710290phi,sfo,BuckDe00,qb_hits,0,,,,,
player,201710290phi,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201710290phi,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201710290phi,sfo,ArmsRa01,def_int,0,,,,,
player,201710290phi,sfo,ArmsRa01,def_int_yds,0,,,,,
player,201710290phi,sfo,ArmsRa01,def_int_td,0,,,,,
player,201710290phi,sfo,ArmsRa01,def_int_long,0,,,,,
player,201710290phi,sfo,ArmsRa01,pass_defended,0,,,,,
player,201710290phi,sfo,ArmsRa01,sacks,0.0,,,,,
player,201710290phi,sfo,ArmsRa01,tackles_combined,4,,,,,
player,201710290phi,sfo,ArmsRa01,tackles_solo,4,,,,,
player,201710290phi,sfo,ArmsRa01,tackles_assists,0,,,,,
player,201710290phi,sfo,ArmsRa01,tackles_loss,0,,,,,
player,201710290phi,sfo,ArmsRa01,qb_hits,0,,,,,
player,201710290phi,sfo,ArmsRa01,fumbles_rec,0,,,,,
player,201710290phi,sfo,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,ArmsRa01,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,ArmsRa01,fumbles_forced,0,,,,,
player,201710290phi,sfo,HaroEl00,def_int,0,,,,,
player,201710290phi,sfo,HaroEl00,def_int_yds,0,,,,,
player,201710290phi,sfo,HaroEl00,def_int_td,0,,,,,
player,201710290phi,sfo,HaroEl00,def_int_long,0,,,,,
player,201710290phi,sfo,HaroEl00,pass_defended,0,,,,,
player,201710290phi,sfo,HaroEl00,sacks,0.0,,,,,
player,201710290phi,sfo,HaroEl00,tackles_combined,3,,,,,
player,201710290phi,sfo,HaroEl00,tackles_solo,2,,,,,
player,201710290phi,sfo,HaroEl00,tackles_assists,1,,,,,
player,201710290phi,sfo,HaroEl00,tackles_loss,0,,,,,
player,201710290phi,sfo,HaroEl00,qb_hits,0,,,,,
player,201710290phi,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201710290phi,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201710290phi,sfo,ReidEr00,def_int,0,,,,,
player,201710290phi,sfo,ReidEr00,def_int_yds,0,,,,,
player,201710290phi,sfo,ReidEr00,def_int_td,0,,,,,
player,201710290phi,sfo,ReidEr00,def_int_long,0,,,,,
player,201710290phi,sfo,ReidEr00,pass_defended,0,,,,,
player,201710290phi,sfo,ReidEr00,sacks,0.0,,,,,
player,201710290phi,sfo,ReidEr00,tackles_combined,3,,,,,
player,201710290phi,sfo,ReidEr00,tackles_solo,3,,,,,
player,201710290phi,sfo,ReidEr00,tackles_assists,0,,,,,
player,201710290phi,sfo,ReidEr00,tackles_loss,0,,,,,
player,201710290phi,sfo,ReidEr00,qb_hits,1,,,,,
player,201710290phi,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201710290phi,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201710290phi,sfo,WardJi01,def_int,0,,,,,
player,201710290phi,sfo,WardJi01,def_int_yds,0,,,,,
player,201710290phi,sfo,WardJi01,def_int_td,0,,,,,
player,201710290phi,sfo,WardJi01,def_int_long,0,,,,,
player,201710290phi,sfo,WardJi01,pass_defended,0,,,,,
player,201710290phi,sfo,WardJi01,sacks,0.0,,,,,
player,201710290phi,sfo,WardJi01,tackles_combined,3,,,,,
player,201710290phi,sfo,WardJi01,tackles_solo,2,,,,,
player,201710290phi,sfo,WardJi01,tackles_assists,1,,,,,
player,201710290phi,sfo,WardJi01,tackles_loss,0,,,,,
player,201710290phi,sfo,WardJi01,qb_hits,0,,,,,
player,201710290phi,sfo,WardJi01,fumbles_rec,0,,,,,
player,201710290phi,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,WardJi01,fumbles_forced,0,,,,,
player,201710290phi,sfo,CeleGa00,def_int,0,,,,,
player,201710290phi,sfo,CeleGa00,def_int_yds,0,,,,,
player,201710290phi,sfo,CeleGa00,def_int_td,0,,,,,
player,201710290phi,sfo,CeleGa00,def_int_long,0,,,,,
player,201710290phi,sfo,CeleGa00,pass_defended,0,,,,,
player,201710290phi,sfo,CeleGa00,sacks,0.0,,,,,
player,201710290phi,sfo,CeleGa00,tackles_combined,2,,,,,
player,201710290phi,sfo,CeleGa00,tackles_solo,2,,,,,
player,201710290phi,sfo,CeleGa00,tackles_assists,0,,,,,
player,201710290phi,sfo,CeleGa00,tackles_loss,0,,,,,
player,201710290phi,sfo,CeleGa00,qb_hits,0,,,,,
player,201710290phi,sfo,CeleGa00,fumbles_rec,0,,,,,
player,201710290phi,sfo,CeleGa00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,CeleGa00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,CeleGa00,fumbles_forced,0,,,,,
player,201710290phi,sfo,ColbAd00,def_int,0,,,,,
player,201710290phi,sfo,ColbAd00,def_int_yds,0,,,,,
player,201710290phi,sfo,ColbAd00,def_int_td,0,,,,,
player,201710290phi,sfo,ColbAd00,def_int_long,0,,,,,
player,201710290phi,sfo,ColbAd00,pass_defended,0,,,,,
player,201710290phi,sfo,ColbAd00,sacks,0.0,,,,,
player,201710290phi,sfo,ColbAd00,tackles_combined,2,,,,,
player,201710290phi,sfo,ColbAd00,tackles_solo,2,,,,,
player,201710290phi,sfo,ColbAd00,tackles_assists,0,,,,,
player,201710290phi,sfo,ColbAd00,tackles_loss,0,,,,,
player,201710290phi,sfo,ColbAd00,qb_hits,0,,,,,
player,201710290phi,sfo,ColbAd00,fumbles_rec,0,,,,,
player,201710290phi,sfo,ColbAd00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,ColbAd00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,ColbAd00,fumbles_forced,0,,,,,
player,201710290phi,sfo,JohnDo02,def_int,0,,,,,
player,201710290phi,sfo,JohnDo02,def_int_yds,0,,,,,
player,201710290phi,sfo,JohnDo02,def_int_td,0,,,,,
player,201710290phi,sfo,JohnDo02,def_int_long,0,,,,,
player,201710290phi,sfo,JohnDo02,pass_defended,1,,,,,
player,201710290phi,sfo,JohnDo02,sacks,0.0,,,,,
player,201710290phi,sfo,JohnDo02,tackles_combined,2,,,,,
player,201710290phi,sfo,JohnDo02,tackles_solo,2,,,,,
player,201710290phi,sfo,JohnDo02,tackles_assists,0,,,,,
player,201710290phi,sfo,JohnDo02,tackles_loss,0,,,,,
player,201710290phi,sfo,JohnDo02,qb_hits,0,,,,,
player,201710290phi,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201710290phi,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201710290phi,sfo,JoneDa03,def_int,0,,,,,
player,201710290phi,sfo,JoneDa03,def_int_yds,0,,,,,
player,201710290phi,sfo,JoneDa03,def_int_td,0,,,,,
player,201710290phi,sfo,JoneDa03,def_int_long,0,,,,,
player,201710290phi,sfo,JoneDa03,pass_defended,0,,,,,
player,201710290phi,sfo,JoneDa03,sacks,0.0,,,,,
player,201710290phi,sfo,JoneDa03,tackles_combined,2,,,,,
player,201710290phi,sfo,JoneDa03,tackles_solo,1,,,,,
player,201710290phi,sfo,JoneDa03,tackles_assists,1,,,,,
player,201710290phi,sfo,JoneDa03,tackles_loss,0,,,,,
player,201710290phi,sfo,JoneDa03,qb_hits,0,,,,,
player,201710290phi,sfo,JoneDa03,fumbles_rec,0,,,,,
player,201710290phi,sfo,JoneDa03,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,JoneDa03,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,JoneDa03,fumbles_forced,0,,,,,
player,201710290phi,sfo,ThomSo00,def_int,0,,,,,
player,201710290phi,sfo,ThomSo00,def_int_yds,0,,,,,
player,201710290phi,sfo,ThomSo00,def_int_td,0,,,,,
player,201710290phi,sfo,ThomSo00,def_int_long,0,,,,,
player,201710290phi,sfo,ThomSo00,pass_defended,0,,,,,
player,201710290phi,sfo,ThomSo00,sacks,0.0,,,,,
player,201710290phi,sfo,ThomSo00,tackles_combined,2,,,,,
player,201710290phi,sfo,ThomSo00,tackles_solo,1,,,,,
player,201710290phi,sfo,ThomSo00,tackles_assists,1,,,,,
player,201710290phi,sfo,ThomSo00,tackles_loss,0,,,,,
player,201710290phi,sfo,ThomSo00,qb_hits,1,,,,,
player,201710290phi,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201710290phi,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201710290phi,sfo,WatsDe99,def_int,0,,,,,
player,201710290phi,sfo,WatsDe99,def_int_yds,0,,,,,
player,201710290phi,sfo,WatsDe99,def_int_td,0,,,,,
player,201710290phi,sfo,WatsDe99,def_int_long,0,,,,,
player,201710290phi,sfo,WatsDe99,pass_defended,0,,,,,
player,201710290phi,sfo,WatsDe99,sacks,0.0,,,,,
player,201710290phi,sfo,WatsDe99,tackles_combined,2,,,,,
player,201710290phi,sfo,WatsDe99,tackles_solo,2,,,,,
player,201710290phi,sfo,WatsDe99,tackles_assists,0,,,,,
player,201710290phi,sfo,WatsDe99,tackles_loss,0,,,,,
player,201710290phi,sfo,WatsDe99,qb_hits,0,,,,,
player,201710290phi,sfo,WatsDe99,fumbles_rec,0,,,,,
player,201710290phi,sfo,WatsDe99,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,WatsDe99,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,WatsDe99,fumbles_forced,0,,,,,
player,201710290phi,sfo,HallLe98,def_int,0,,,,,
player,201710290phi,sfo,HallLe98,def_int_yds,0,,,,,
player,201710290phi,sfo,HallLe98,def_int_td,0,,,,,
player,201710290phi,sfo,HallLe98,def_int_long,0,,,,,
player,201710290phi,sfo,HallLe98,pass_defended,0,,,,,
player,201710290phi,sfo,HallLe98,sacks,0.0,,,,,
player,201710290phi,sfo,HallLe98,tackles_combined,1,,,,,
player,201710290phi,sfo,HallLe98,tackles_solo,1,,,,,
player,201710290phi,sfo,HallLe98,tackles_assists,0,,,,,
player,201710290phi,sfo,HallLe98,tackles_loss,0,,,,,
player,201710290phi,sfo,HallLe98,qb_hits,0,,,,,
player,201710290phi,sfo,HallLe98,fumbles_rec,0,,,,,
player,201710290phi,sfo,HallLe98,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,HallLe98,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,HallLe98,fumbles_forced,0,,,,,
player,201710290phi,sfo,McDaTo20,def_int,0,,,,,
player,201710290phi,sfo,McDaTo20,def_int_yds,0,,,,,
player,201710290phi,sfo,McDaTo20,def_int_td,0,,,,,
player,201710290phi,sfo,McDaTo20,def_int_long,0,,,,,
player,201710290phi,sfo,McDaTo20,pass_defended,1,,,,,
player,201710290phi,sfo,McDaTo20,sacks,0.0,,,,,
player,201710290phi,sfo,McDaTo20,tackles_combined,1,,,,,
player,201710290phi,sfo,McDaTo20,tackles_solo,1,,,,,
player,201710290phi,sfo,McDaTo20,tackles_assists,0,,,,,
player,201710290phi,sfo,McDaTo20,tackles_loss,1,,,,,
player,201710290phi,sfo,McDaTo20,qb_hits,0,,,,,
player,201710290phi,sfo,McDaTo20,fumbles_rec,0,,,,,
player,201710290phi,sfo,McDaTo20,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,McDaTo20,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,McDaTo20,fumbles_forced,0,,,,,
player,201710290phi,sfo,RobiAl00,def_int,0,,,,,
player,201710290phi,sfo,RobiAl00,def_int_yds,0,,,,,
player,201710290phi,sfo,RobiAl00,def_int_td,0,,,,,
player,201710290phi,sfo,RobiAl00,def_int_long,0,,,,,
player,201710290phi,sfo,RobiAl00,pass_defended,0,,,,,
player,201710290phi,sfo,RobiAl00,sacks,0.0,,,,,
player,201710290phi,sfo,RobiAl00,tackles_combined,1,,,,,
player,201710290phi,sfo,RobiAl00,tackles_solo,1,,,,,
player,201710290phi,sfo,RobiAl00,tackles_assists,0,,,,,
player,201710290phi,sfo,RobiAl00,tackles_loss,0,,,,,
player,201710290phi,sfo,RobiAl00,qb_hits,0,,,,,
player,201710290phi,sfo,RobiAl00,fumbles_rec,0,,,,,
player,201710290phi,sfo,RobiAl00,fumbles_rec_yds,0,,,,,
player,201710290phi,sfo,RobiAl00,fumbles_rec_td,0,,,,,
player,201710290phi,sfo,RobiAl00,fumbles_forced,0,,,,,
player,201710290phi,phi,McLeRo00,def_int,1,,,,,
player,201710290phi,phi,McLeRo00,def_int_yds,4,,,,,
player,201710290phi,phi,McLeRo00,def_int_td,0,,,,,
player,201710290phi,phi,McLeRo00,def_int_long,4,,,,,
player,201710290phi,phi,McLeRo00,pass_defended,1,,,,,
player,201710290phi,phi,McLeRo00,sacks,0.0,,,,,
player,201710290phi,phi,McLeRo00,tackles_combined,4,,,,,
player,201710290phi,phi,McLeRo00,tackles_solo,3,,,,,
player,201710290phi,phi,McLeRo00,tackles_assists,1,,,,,
player,201710290phi,phi,McLeRo00,tackles_loss,1,,,,,
player,201710290phi,phi,McLeRo00,qb_hits,0,,,,,
player,201710290phi,phi,McLeRo00,fumbles_rec,0,,,,,
player,201710290phi,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,McLeRo00,fumbles_forced,0,,,,,
player,201710290phi,phi,MillJa02,def_int,1,,,,,
player,201710290phi,phi,MillJa02,def_int_yds,37,,,,,
player,201710290phi,phi,MillJa02,def_int_td,1,,,,,
player,201710290phi,phi,MillJa02,def_int_long,37,,,,,
player,201710290phi,phi,MillJa02,pass_defended,1,,,,,
player,201710290phi,phi,MillJa02,sacks,0.0,,,,,
player,201710290phi,phi,MillJa02,tackles_combined,3,,,,,
player,201710290phi,phi,MillJa02,tackles_solo,2,,,,,
player,201710290phi,phi,MillJa02,tackles_assists,1,,,,,
player,201710290phi,phi,MillJa02,tackles_loss,1,,,,,
player,201710290phi,phi,MillJa02,qb_hits,0,,,,,
player,201710290phi,phi,MillJa02,fumbles_rec,0,,,,,
player,201710290phi,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201710290phi,phi,MillJa02,fumbles_forced,0,,,,,
player,201710290phi,phi,KendMy00,def_int,0,,,,,
player,201710290phi,phi,KendMy00,def_int_yds,0,,,,,
player,201710290phi,phi,KendMy00,def_int_td,0,,,,,
player,201710290phi,phi,KendMy00,def_int_long,0,,,,,
player,201710290phi,phi,KendMy00,pass_defended,1,,,,,
player,201710290phi,phi,KendMy00,sacks,1.0,,,,,
player,201710290phi,phi,KendMy00,tackles_combined,7,,,,,
player,201710290phi,phi,KendMy00,tackles_solo,6,,,,,
player,201710290phi,phi,KendMy00,tackles_assists,1,,,,,
player,201710290phi,phi,KendMy00,tackles_loss,0,,,,,
player,201710290phi,phi,KendMy00,qb_hits,2,,,,,
player,201710290phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201710290phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201710290phi,phi,CurrVi00,def_int,0,,,,,
player,201710290phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201710290phi,phi,CurrVi00,def_int_td,0,,,,,
player,201710290phi,phi,CurrVi00,def_int_long,0,,,,,
player,201710290phi,phi,CurrVi00,pass_defended,0,,,,,
player,201710290phi,phi,CurrVi00,sacks,1.0,,,,,
player,201710290phi,phi,CurrVi00,tackles_combined,5,,,,,
player,201710290phi,phi,CurrVi00,tackles_solo,5,,,,,
player,201710290phi,phi,CurrVi00,tackles_assists,0,,,,,
player,201710290phi,phi,CurrVi00,tackles_loss,2,,,,,
player,201710290phi,phi,CurrVi00,qb_hits,3,,,,,
player,201710290phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201710290phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201710290phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201710290phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201710290phi,phi,CoxxFl00,def_int,0,,,,,
player,201710290phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201710290phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201710290phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201710290phi,phi,CoxxFl00,pass_defended,1,,,,,
player,201710290phi,phi,CoxxFl00,sacks,1.0,,,,,
player,201710290phi,phi,CoxxFl00,tackles_combined,2,,,,,
player,201710290phi,phi,CoxxFl00,tackles_solo,1,,,,,
player,201710290phi,phi,CoxxFl00,tackles_assists,1,,,,,
player,201710290phi,phi,CoxxFl00,tackles_loss,1,,,,,
