game,2017,6,20171012,201710120car,phi,"Philadelphia Eagles",28,car,"Carolina Panthers",23
player,201710120car,phi,GrahBr99,tackles_assists,2,,,,,
player,201710120car,phi,GrahBr99,tackles_loss,0,,,,,
player,201710120car,phi,GrahBr99,qb_hits,2,,,,,
player,201710120car,phi,GrahBr99,fumbles_rec,0,,,,,
player,201710120car,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201710120car,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201710120car,phi,GrahBr99,fumbles_forced,0,,,,,
player,201710120car,phi,BarnDe01,def_int,0,,,,,
player,201710120car,phi,BarnDe01,def_int_yds,0,,,,,
player,201710120car,phi,BarnDe01,def_int_td,0,,,,,
player,201710120car,phi,BarnDe01,def_int_long,0,,,,,
player,201710120car,phi,BarnDe01,pass_defended,0,,,,,
player,201710120car,phi,BarnDe01,sacks,0.5,,,,,
player,201710120car,phi,BarnDe01,tackles_combined,2,,,,,
player,201710120car,phi,BarnDe01,tackles_solo,0,,,,,
player,201710120car,phi,BarnDe01,tackles_assists,2,,,,,
player,201710120car,phi,BarnDe01,tackles_loss,0,,,,,
player,201710120car,phi,BarnDe01,qb_hits,2,,,,,
player,201710120car,phi,BarnDe01,fumbles_rec,0,,,,,
player,201710120car,phi,BarnDe01,fumbles_rec_yds,0,,,,,
player,201710120car,phi,BarnDe01,fumbles_rec_td,0,,,,,
player,201710120car,phi,BarnDe01,fumbles_forced,0,,,,,
player,201710120car,phi,CoxxFl00,def_int,0,,,,,
player,201710120car,phi,CoxxFl00,def_int_yds,0,,,,,
player,201710120car,phi,CoxxFl00,def_int_td,0,,,,,
player,201710120car,phi,CoxxFl00,def_int_long,0,,,,,
player,201710120car,phi,CoxxFl00,pass_defended,1,,,,,
player,201710120car,phi,CoxxFl00,sacks,0.5,,,,,
player,201710120car,phi,CoxxFl00,tackles_combined,2,,,,,
player,201710120car,phi,CoxxFl00,tackles_solo,0,,,,,
player,201710120car,phi,CoxxFl00,tackles_assists,2,,,,,
player,201710120car,phi,CoxxFl00,tackles_loss,0,,,,,
player,201710120car,phi,CoxxFl00,qb_hits,2,,,,,
player,201710120car,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201710120car,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201710120car,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201710120car,phi,HamiJu00,def_int,0,,,,,
player,201710120car,phi,HamiJu00,def_int_yds,0,,,,,
player,201710120car,phi,HamiJu00,def_int_td,0,,,,,
player,201710120car,phi,HamiJu00,def_int_long,0,,,,,
player,201710120car,phi,HamiJu00,pass_defended,0,,,,,
player,201710120car,phi,HamiJu00,sacks,0.5,,,,,
player,201710120car,phi,HamiJu00,tackles_combined,2,,,,,
player,201710120car,phi,HamiJu00,tackles_solo,0,,,,,
player,201710120car,phi,HamiJu00,tackles_assists,2,,,,,
player,201710120car,phi,HamiJu00,tackles_loss,0,,,,,
player,201710120car,phi,HamiJu00,qb_hits,1,,,,,
player,201710120car,phi,HamiJu00,fumbles_rec,0,,,,,
player,201710120car,phi,HamiJu00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,HamiJu00,fumbles_rec_td,0,,,,,
player,201710120car,phi,HamiJu00,fumbles_forced,0,,,,,
player,201710120car,phi,KendMy00,def_int,0,,,,,
player,201710120car,phi,KendMy00,def_int_yds,0,,,,,
player,201710120car,phi,KendMy00,def_int_td,0,,,,,
player,201710120car,phi,KendMy00,def_int_long,0,,,,,
player,201710120car,phi,KendMy00,pass_defended,0,,,,,
player,201710120car,phi,KendMy00,sacks,0.0,,,,,
player,201710120car,phi,KendMy00,tackles_combined,17,,,,,
player,201710120car,phi,KendMy00,tackles_solo,12,,,,,
player,201710120car,phi,KendMy00,tackles_assists,5,,,,,
player,201710120car,phi,KendMy00,tackles_loss,1,,,,,
player,201710120car,phi,KendMy00,qb_hits,0,,,,,
player,201710120car,phi,KendMy00,fumbles_rec,0,,,,,
player,201710120car,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201710120car,phi,KendMy00,fumbles_forced,0,,,,,
player,201710120car,phi,BradNi00,def_int,0,,,,,
player,201710120car,phi,BradNi00,def_int_yds,0,,,,,
player,201710120car,phi,BradNi00,def_int_td,0,,,,,
player,201710120car,phi,BradNi00,def_int_long,0,,,,,
player,201710120car,phi,BradNi00,pass_defended,2,,,,,
player,201710120car,phi,BradNi00,sacks,0.0,,,,,
player,201710120car,phi,BradNi00,tackles_combined,10,,,,,
player,201710120car,phi,BradNi00,tackles_solo,7,,,,,
player,201710120car,phi,BradNi00,tackles_assists,3,,,,,
player,201710120car,phi,BradNi00,tackles_loss,1,,,,,
player,201710120car,phi,BradNi00,qb_hits,0,,,,,
player,201710120car,phi,BradNi00,fumbles_rec,0,,,,,
player,201710120car,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201710120car,phi,BradNi00,fumbles_forced,0,,,,,
player,201710120car,phi,AlleBe00,def_int,0,,,,,
player,201710120car,phi,AlleBe00,def_int_yds,0,,,,,
player,201710120car,phi,AlleBe00,def_int_td,0,,,,,
player,201710120car,phi,AlleBe00,def_int_long,0,,,,,
player,201710120car,phi,AlleBe00,pass_defended,0,,,,,
player,201710120car,phi,AlleBe00,sacks,0.0,,,,,
player,201710120car,phi,AlleBe00,tackles_combined,4,,,,,
player,201710120car,phi,AlleBe00,tackles_solo,1,,,,,
player,201710120car,phi,AlleBe00,tackles_assists,3,,,,,
player,201710120car,phi,AlleBe00,tackles_loss,0,,,,,
player,201710120car,phi,AlleBe00,qb_hits,0,,,,,
player,201710120car,phi,AlleBe00,fumbles_rec,0,,,,,
player,201710120car,phi,AlleBe00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,AlleBe00,fumbles_rec_td,0,,,,,
player,201710120car,phi,AlleBe00,fumbles_forced,0,,,,,
player,201710120car,phi,CurrVi00,def_int,0,,,,,
player,201710120car,phi,CurrVi00,def_int_yds,0,,,,,
player,201710120car,phi,CurrVi00,def_int_td,0,,,,,
player,201710120car,phi,CurrVi00,def_int_long,0,,,,,
player,201710120car,phi,CurrVi00,pass_defended,0,,,,,
player,201710120car,phi,CurrVi00,sacks,0.0,,,,,
player,201710120car,phi,CurrVi00,tackles_combined,4,,,,,
player,201710120car,phi,CurrVi00,tackles_solo,2,,,,,
player,201710120car,phi,CurrVi00,tackles_assists,2,,,,,
player,201710120car,phi,CurrVi00,tackles_loss,0,,,,,
player,201710120car,phi,CurrVi00,qb_hits,0,,,,,
player,201710120car,phi,CurrVi00,fumbles_rec,0,,,,,
player,201710120car,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201710120car,phi,CurrVi00,fumbles_forced,0,,,,,
player,201710120car,phi,HickJo00,def_int,0,,,,,
player,201710120car,phi,HickJo00,def_int_yds,0,,,,,
player,201710120car,phi,HickJo00,def_int_td,0,,,,,
player,201710120car,phi,HickJo00,def_int_long,0,,,,,
player,201710120car,phi,HickJo00,pass_defended,0,,,,,
player,201710120car,phi,HickJo00,sacks,0.0,,,,,
player,201710120car,phi,HickJo00,tackles_combined,4,,,,,
player,201710120car,phi,HickJo00,tackles_solo,2,,,,,
player,201710120car,phi,HickJo00,tackles_assists,2,,,,,
player,201710120car,phi,HickJo00,tackles_loss,0,,,,,
player,201710120car,phi,HickJo00,qb_hits,0,,,,,
player,201710120car,phi,HickJo00,fumbles_rec,0,,,,,
player,201710120car,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201710120car,phi,HickJo00,fumbles_forced,0,,,,,
player,201710120car,phi,McLeRo00,def_int,0,,,,,
player,201710120car,phi,McLeRo00,def_int_yds,0,,,,,
player,201710120car,phi,McLeRo00,def_int_td,0,,,,,
player,201710120car,phi,McLeRo00,def_int_long,0,,,,,
player,201710120car,phi,McLeRo00,pass_defended,1,,,,,
player,201710120car,phi,McLeRo00,sacks,0.0,,,,,
player,201710120car,phi,McLeRo00,tackles_combined,4,,,,,
player,201710120car,phi,McLeRo00,tackles_solo,3,,,,,
player,201710120car,phi,McLeRo00,tackles_assists,1,,,,,
player,201710120car,phi,McLeRo00,tackles_loss,0,,,,,
player,201710120car,phi,McLeRo00,qb_hits,0,,,,,
player,201710120car,phi,McLeRo00,fumbles_rec,0,,,,,
player,201710120car,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201710120car,phi,McLeRo00,fumbles_forced,0,,,,,
player,201710120car,phi,LongCh99,def_int,0,,,,,
player,201710120car,phi,LongCh99,def_int_yds,0,,,,,
player,201710120car,phi,LongCh99,def_int_td,0,,,,,
player,201710120car,phi,LongCh99,def_int_long,0,,,,,
player,201710120car,phi,LongCh99,pass_defended,0,,,,,
player,201710120car,phi,LongCh99,sacks,0.0,,,,,
player,201710120car,phi,LongCh99,tackles_combined,3,,,,,
player,201710120car,phi,LongCh99,tackles_solo,1,,,,,
player,201710120car,phi,LongCh99,tackles_assists,2,,,,,
player,201710120car,phi,LongCh99,tackles_loss,0,,,,,
player,201710120car,phi,LongCh99,qb_hits,1,,,,,
player,201710120car,phi,LongCh99,fumbles_rec,0,,,,,
player,201710120car,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201710120car,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201710120car,phi,LongCh99,fumbles_forced,0,,,,,
player,201710120car,phi,GrugKa00,def_int,0,,,,,
player,201710120car,phi,GrugKa00,def_int_yds,0,,,,,
player,201710120car,phi,GrugKa00,def_int_td,0,,,,,
player,201710120car,phi,GrugKa00,def_int_long,0,,,,,
player,201710120car,phi,GrugKa00,pass_defended,0,,,,,
player,201710120car,phi,GrugKa00,sacks,0.0,,,,,
player,201710120car,phi,GrugKa00,tackles_combined,2,,,,,
player,201710120car,phi,GrugKa00,tackles_solo,1,,,,,
player,201710120car,phi,GrugKa00,tackles_assists,1,,,,,
player,201710120car,phi,GrugKa00,tackles_loss,0,,,,,
player,201710120car,phi,GrugKa00,qb_hits,0,,,,,
player,201710120car,phi,GrugKa00,fumbles_rec,0,,,,,
player,201710120car,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201710120car,phi,GrugKa00,fumbles_forced,0,,,,,
player,201710120car,phi,JenkMa99,def_int,0,,,,,
player,201710120car,phi,JenkMa99,def_int_yds,0,,,,,
player,201710120car,phi,JenkMa99,def_int_td,0,,,,,
player,201710120car,phi,JenkMa99,def_int_long,0,,,,,
player,201710120car,phi,JenkMa99,pass_defended,0,,,,,
player,201710120car,phi,JenkMa99,sacks,0.0,,,,,
player,201710120car,phi,JenkMa99,tackles_combined,2,,,,,
player,201710120car,phi,JenkMa99,tackles_solo,1,,,,,
player,201710120car,phi,JenkMa99,tackles_assists,1,,,,,
player,201710120car,phi,JenkMa99,tackles_loss,0,,,,,
player,201710120car,phi,JenkMa99,qb_hits,0,,,,,
player,201710120car,phi,JenkMa99,fumbles_rec,0,,,,,
player,201710120car,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201710120car,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201710120car,phi,JenkMa99,fumbles_forced,0,,,,,
player,201710120car,phi,BurtTr01,def_int,0,,,,,
player,201710120car,phi,BurtTr01,def_int_yds,0,,,,,
player,201710120car,phi,BurtTr01,def_int_td,0,,,,,
player,201710120car,phi,BurtTr01,def_int_long,0,,,,,
player,201710120car,phi,BurtTr01,pass_defended,0,,,,,
player,201710120car,phi,BurtTr01,sacks,0.0,,,,,
player,201710120car,phi,BurtTr01,tackles_combined,1,,,,,
player,201710120car,phi,BurtTr01,tackles_solo,0,,,,,
player,201710120car,phi,BurtTr01,tackles_assists,1,,,,,
player,201710120car,phi,BurtTr01,tackles_loss,0,,,,,
player,201710120car,phi,BurtTr01,qb_hits,0,,,,,
player,201710120car,phi,BurtTr01,fumbles_rec,0,,,,,
player,201710120car,phi,BurtTr01,fumbles_rec_yds,0,,,,,
player,201710120car,phi,BurtTr01,fumbles_rec_td,0,,,,,
player,201710120car,phi,BurtTr01,fumbles_forced,0,,,,,
player,201710120car,phi,ClemCo00,def_int,0,,,,,
player,201710120car,phi,ClemCo00,def_int_yds,0,,,,,
player,201710120car,phi,ClemCo00,def_int_td,0,,,,,
player,201710120car,phi,ClemCo00,def_int_long,0,,,,,
player,201710120car,phi,ClemCo00,pass_defended,0,,,,,
player,201710120car,phi,ClemCo00,sacks,0.0,,,,,
player,201710120car,phi,ClemCo00,tackles_combined,1,,,,,
player,201710120car,phi,ClemCo00,tackles_solo,0,,,,,
player,201710120car,phi,ClemCo00,tackles_assists,1,,,,,
player,201710120car,phi,ClemCo00,tackles_loss,0,,,,,
player,201710120car,phi,ClemCo00,qb_hits,0,,,,,
player,201710120car,phi,ClemCo00,fumbles_rec,0,,,,,
player,201710120car,phi,ClemCo00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,ClemCo00,fumbles_rec_td,0,,,,,
player,201710120car,phi,ClemCo00,fumbles_forced,0,,,,,
player,201710120car,phi,JernTi00,def_int,0,,,,,
player,201710120car,phi,JernTi00,def_int_yds,0,,,,,
player,201710120car,phi,JernTi00,def_int_td,0,,,,,
player,201710120car,phi,JernTi00,def_int_long,0,,,,,
player,201710120car,phi,JernTi00,pass_defended,0,,,,,
player,201710120car,phi,JernTi00,sacks,0.0,,,,,
player,201710120car,phi,JernTi00,tackles_combined,1,,,,,
player,201710120car,phi,JernTi00,tackles_solo,1,,,,,
player,201710120car,phi,JernTi00,tackles_assists,0,,,,,
player,201710120car,phi,JernTi00,tackles_loss,1,,,,,
player,201710120car,phi,JernTi00,qb_hits,1,,,,,
player,201710120car,phi,JernTi00,fumbles_rec,0,,,,,
player,201710120car,phi,JernTi00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,JernTi00,fumbles_rec_td,0,,,,,
player,201710120car,phi,JernTi00,fumbles_forced,0,,,,,
player,201710120car,phi,LovaRi00,def_int,0,,,,,
player,201710120car,phi,LovaRi00,def_int_yds,0,,,,,
player,201710120car,phi,LovaRi00,def_int_td,0,,,,,
player,201710120car,phi,LovaRi00,def_int_long,0,,,,,
player,201710120car,phi,LovaRi00,pass_defended,0,,,,,
player,201710120car,phi,LovaRi00,sacks,0.0,,,,,
player,201710120car,phi,LovaRi00,tackles_combined,1,,,,,
player,201710120car,phi,LovaRi00,tackles_solo,1,,,,,
player,201710120car,phi,LovaRi00,tackles_assists,0,,,,,
player,201710120car,phi,LovaRi00,tackles_loss,0,,,,,
player,201710120car,phi,LovaRi00,qb_hits,0,,,,,
player,201710120car,phi,LovaRi00,fumbles_rec,0,,,,,
player,201710120car,phi,LovaRi00,fumbles_rec_yds,0,,,,,
player,201710120car,phi,LovaRi00,fumbles_rec_td,0,,,,,
player,201710120car,phi,LovaRi00,fumbles_forced,0,,,,,
player,201710120car,phi,MaraCh99,def_int,0,,,,,
player,201710120car,phi,MaraCh99,def_int_yds,0,,,,,
player,201710120car,phi,MaraCh99,def_int_td,0,,,,,
player,201710120car,phi,MaraCh99,def_int_long,0,,,,,
player,201710120car,phi,MaraCh99,pass_defended,0,,,,,
player,201710120car,phi,MaraCh99,sacks,0.0,,,,,
player,201710120car,phi,MaraCh99,tackles_combined,1,,,,,
player,201710120car,phi,MaraCh99,tackles_solo,0,,,,,
player,201710120car,phi,MaraCh99,tackles_assists,1,,,,,
player,201710120car,phi,MaraCh99,tackles_loss,0,,,,,
player,201710120car,phi,MaraCh99,qb_hits,0,,,,,
player,201710120car,phi,MaraCh99,fumbles_rec,0,,,,,
player,201710120car,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201710120car,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201710120car,phi,MaraCh99,fumbles_forced,0,,,,,
player,201710120car,phi,WalkJo01,def_int,0,,,,,
player,201710120car,phi,WalkJo01,def_int_yds,0,,,,,
player,201710120car,phi,WalkJo01,def_int_td,0,,,,,
player,201710120car,phi,WalkJo01,def_int_long,0,,,,,
player,201710120car,phi,WalkJo01,pass_defended,0,,,,,
player,201710120car,phi,WalkJo01,sacks,0.0,,,,,
player,201710120car,phi,WalkJo01,tackles_combined,1,,,,,
player,201710120car,phi,WalkJo01,tackles_solo,1,,,,,
player,201710120car,phi,WalkJo01,tackles_assists,0,,,,,
player,201710120car,phi,WalkJo01,tackles_loss,0,,,,,
player,201710120car,phi,WalkJo01,qb_hits,0,,,,,
player,201710120car,phi,WalkJo01,fumbles_rec,0,,,,,
player,201710120car,phi,WalkJo01,fumbles_rec_yds,0,,,,,
player,201710120car,phi,WalkJo01,fumbles_rec_td,0,,,,,
player,201710120car,phi,WalkJo01,fumbles_forced,0,,,,,
player,201710120car,phi,GrahCo99,def_int,0,,,,,
player,201710120car,phi,GrahCo99,def_int_yds,0,,,,,
player,201710120car,phi,GrahCo99,def_int_td,0,,,,,
player,201710120car,phi,GrahCo99,def_int_long,0,,,,,
player,201710120car,phi,GrahCo99,pass_defended,1,,,,,
player,201710120car,phi,GrahCo99,sacks,0.0,,,,,
player,201710120car,phi,GrahCo99,tackles_combined,0,,,,,
player,201710120car,phi,GrahCo99,tackles_solo,0,,,,,
player,201710120car,phi,GrahCo99,tackles_assists,0,,,,,
player,201710120car,phi,GrahCo99,tackles_loss,0,,,,,
player,201710120car,phi,GrahCo99,qb_hits,0,,,,,
player,201710120car,phi,GrahCo99,fumbles_rec,0,,,,,
player,201710120car,phi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201710120car,phi,GrahCo99,fumbles_rec_td,0,,,,,
player,201710120car,phi,GrahCo99,fumbles_forced,0,,,,,
player,201710120car,car,BradJa00,def_int,0,,,,,
player,201710120car,car,BradJa00,def_int_yds,0,,,,,
player,201710120car,car,BradJa00,def_int_td,0,,,,,
player,201710120car,car,BradJa00,def_int_long,0,,,,,
player,201710120car,car,BradJa00,pass_defended,1,,,,,
player,201710120car,car,BradJa00,sacks,1.0,,,,,
player,201710120car,car,BradJa00,tackles_combined,6,,,,,
player,201710120car,car,BradJa00,tackles_solo,4,,,,,
player,201710120car,car,BradJa00,tackles_assists,2,,,,,
player,201710120car,car,BradJa00,tackles_loss,1,,,,,
player,201710120car,car,BradJa00,qb_hits,1,,,,,
player,201710120car,car,BradJa00,fumbles_rec,0,,,,,
player,201710120car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201710120car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201710120car,car,BradJa00,fumbles_forced,0,,,,,
player,201710120car,car,DaviTh20,def_int,0,,,,,
player,201710120car,car,DaviTh20,def_int_yds,0,,,,,
player,201710120car,car,DaviTh20,def_int_td,0,,,,,
player,201710120car,car,DaviTh20,def_int_long,0,,,,,
player,201710120car,car,DaviTh20,pass_defended,0,,,,,
player,201710120car,car,DaviTh20,sacks,1.0,,,,,
player,201710120car,car,DaviTh20,tackles_combined,6,,,,,
player,201710120car,car,DaviTh20,tackles_solo,4,,,,,
player,201710120car,car,DaviTh20,tackles_assists,2,,,,,
player,201710120car,car,DaviTh20,tackles_loss,1,,,,,
player,201710120car,car,DaviTh20,qb_hits,2,,,,,
player,201710120car,car,DaviTh20,fumbles_rec,0,,,,,
player,201710120car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201710120car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201710120car,car,DaviTh20,fumbles_forced,0,,,,,
player,201710120car,car,PeppJu99,def_int,0,,,,,
player,201710120car,car,PeppJu99,def_int_yds,0,,,,,
player,201710120car,car,PeppJu99,def_int_td,0,,,,,
player,201710120car,car,PeppJu99,def_int_long,0,,,,,
player,201710120car,car,PeppJu99,pass_defended,0,,,,,
player,201710120car,car,PeppJu99,sacks,1.0,,,,,
player,201710120car,car,PeppJu99,tackles_combined,1,,,,,
player,201710120car,car,PeppJu99,tackles_solo,1,,,,,
player,201710120car,car,PeppJu99,tackles_assists,0,,,,,
player,201710120car,car,PeppJu99,tackles_loss,0,,,,,
player,201710120car,car,PeppJu99,qb_hits,1,,,,,
player,201710120car,car,PeppJu99,fumbles_rec,0,,,,,
player,201710120car,car,PeppJu99,fumbles_rec_yds,0,,,,,
player,201710120car,car,PeppJu99,fumbles_rec_td,0,,,,,
player,201710120car,car,PeppJu99,fumbles_forced,1,,,,,
player,201710120car,car,AdamMi21,def_int,0,,,,,
player,201710120car,car,AdamMi21,def_int_yds,0,,,,,
player,201710120car,car,AdamMi21,def_int_td,0,,,,,
player,201710120car,car,AdamMi21,def_int_long,0,,,,,
player,201710120car,car,AdamMi21,pass_defended,0,,,,,
player,201710120car,car,AdamMi21,sacks,0.0,,,,,
player,201710120car,car,AdamMi21,tackles_combined,8,,,,,
player,201710120car,car,AdamMi21,tackles_solo,3,,,,,
player,201710120car,car,AdamMi21,tackles_assists,5,,,,,
player,201710120car,car,AdamMi21,tackles_loss,0,,,,,
player,201710120car,car,AdamMi21,qb_hits,1,,,,,
player,201710120car,car,AdamMi21,fumbles_rec,0,,,,,
player,201710120car,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201710120car,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201710120car,car,AdamMi21,fumbles_forced,0,,,,,
player,201710120car,car,ThomSh01,def_int,0,,,,,
player,201710120car,car,ThomSh01,def_int_yds,0,,,,,
player,201710120car,car,ThomSh01,def_int_td,0,,,,,
player,201710120car,car,ThomSh01,def_int_long,0,,,,,
player,201710120car,car,ThomSh01,pass_defended,1,,,,,
player,201710120car,car,ThomSh01,sacks,0.0,,,,,
player,201710120car,car,ThomSh01,tackles_combined,7,,,,,
player,201710120car,car,ThomSh01,tackles_solo,3,,,,,
player,201710120car,car,ThomSh01,tackles_assists,4,,,,,
player,201710120car,car,ThomSh01,tackles_loss,0,,,,,
player,201710120car,car,ThomSh01,qb_hits,1,,,,,
player,201710120car,car,ThomSh01,fumbles_rec,0,,,,,
player,201710120car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201710120car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201710120car,car,ThomSh01,fumbles_forced,0,,,,,
player,201710120car,car,JohnCh98,def_int,0,,,,,
player,201710120car,car,JohnCh98,def_int_yds,0,,,,,
player,201710120car,car,JohnCh98,def_int_td,0,,,,,
player,201710120car,car,JohnCh98,def_int_long,0,,,,,
player,201710120car,car,JohnCh98,pass_defended,0,,,,,
player,201710120car,car,JohnCh98,sacks,0.0,,,,,
player,201710120car,car,JohnCh98,tackles_combined,4,,,,,
player,201710120car,car,JohnCh98,tackles_solo,0,,,,,
player,201710120car,car,JohnCh98,tackles_assists,4,,,,,
player,201710120car,car,JohnCh98,tackles_loss,0,,,,,
player,201710120car,car,JohnCh98,qb_hits,0,,,,,
player,201710120car,car,JohnCh98,fumbles_rec,0,,,,,
player,201710120car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201710120car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201710120car,car,JohnCh98,fumbles_forced,0,,,,,
player,201710120car,car,KuecLu00,def_int,0,,,,,
player,201710120car,car,KuecLu00,def_int_yds,0,,,,,
player,201710120car,car,KuecLu00,def_int_td,0,,,,,
player,201710120car,car,KuecLu00,def_int_long,0,,,,,
player,201710120car,car,KuecLu00,pass_defended,0,,,,,
player,201710120car,car,KuecLu00,sacks,0.0,,,,,
player,201710120car,car,KuecLu00,tackles_combined,4,,,,,
player,201710120car,car,KuecLu00,tackles_solo,0,,,,,
player,201710120car,car,KuecLu00,tackles_assists,4,,,,,
player,201710120car,car,KuecLu00,tackles_loss,0,,,,,
player,201710120car,car,KuecLu00,qb_hits,1,,,,,
player,201710120car,car,KuecLu00,fumbles_rec,0,,,,,
player,201710120car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201710120car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201710120car,car,KuecLu00,fumbles_forced,0,,,,,
player,201710120car,car,ShorKa00,def_int,0,,,,,
player,201710120car,car,ShorKa00,def_int_yds,0,,,,,
player,201710120car,car,ShorKa00,def_int_td,0,,,,,
player,201710120car,car,ShorKa00,def_int_long,0,,,,,
player,201710120car,car,ShorKa00,pass_defended,0,,,,,
player,201710120car,car,ShorKa00,sacks,0.0,,,,,
player,201710120car,car,ShorKa00,tackles_combined,4,,,,,
player,201710120car,car,ShorKa00,tackles_solo,0,,,,,
player,201710120car,car,ShorKa00,tackles_assists,4,,,,,
player,201710120car,car,ShorKa00,tackles_loss,0,,,,,
player,201710120car,car,ShorKa00,qb_hits,0,,,,,
player,201710120car,car,ShorKa00,fumbles_rec,1,,,,,
player,201710120car,car,ShorKa00,fumbles_rec_yds,11,,,,,
player,201710120car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201710120car,car,ShorKa00,fumbles_forced,0,,,,,
player,201710120car,car,ByrdJa99,def_int,0,,,,,
player,201710120car,car,ByrdJa99,def_int_yds,0,,,,,
player,201710120car,car,ByrdJa99,def_int_td,0,,,,,
player,201710120car,car,ByrdJa99,def_int_long,0,,,,,
player,201710120car,car,ByrdJa99,pass_defended,0,,,,,
player,201710120car,car,ByrdJa99,sacks,0.0,,,,,
player,201710120car,car,ByrdJa99,tackles_combined,3,,,,,
player,201710120car,car,ByrdJa99,tackles_solo,3,,,,,
player,201710120car,car,ByrdJa99,tackles_assists,0,,,,,
player,201710120car,car,ByrdJa99,tackles_loss,0,,,,,
player,201710120car,car,ByrdJa99,qb_hits,0,,,,,
player,201710120car,car,ByrdJa99,fumbles_rec,0,,,,,
player,201710120car,car,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201710120car,car,ByrdJa99,fumbles_rec_td,0,,,,,
player,201710120car,car,ByrdJa99,fumbles_forced,0,,,,,
player,201710120car,car,MayoDa00,def_int,0,,,,,
player,201710120car,car,MayoDa00,def_int_yds,0,,,,,
player,201710120car,car,MayoDa00,def_int_td,0,,,,,
player,201710120car,car,MayoDa00,def_int_long,0,,,,,
player,201710120car,car,MayoDa00,pass_defended,1,,,,,
player,201710120car,car,MayoDa00,sacks,0.0,,,,,
player,201710120car,car,MayoDa00,tackles_combined,3,,,,,
player,201710120car,car,MayoDa00,tackles_solo,1,,,,,
player,201710120car,car,MayoDa00,tackles_assists,2,,,,,
player,201710120car,car,MayoDa00,tackles_loss,0,,,,,
player,201710120car,car,MayoDa00,qb_hits,0,,,,,
player,201710120car,car,MayoDa00,fumbles_rec,0,,,,,
player,201710120car,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201710120car,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201710120car,car,MayoDa00,fumbles_forced,0,,,,,
player,201710120car,car,WorlDa00,def_int,0,,,,,
player,201710120car,car,WorlDa00,def_int_yds,0,,,,,
player,201710120car,car,WorlDa00,def_int_td,0,,,,,
player,201710120car,car,WorlDa00,def_int_long,0,,,,,
player,201710120car,car,WorlDa00,pass_defended,0,,,,,
player,201710120car,car,WorlDa00,sacks,0.0,,,,,
player,201710120car,car,WorlDa00,tackles_combined,3,,,,,
player,201710120car,car,WorlDa00,tackles_solo,3,,,,,
player,201710120car,car,WorlDa00,tackles_assists,0,,,,,
player,201710120car,car,WorlDa00,tackles_loss,0,,,,,
player,201710120car,car,WorlDa00,qb_hits,0,,,,,
player,201710120car,car,WorlDa00,fumbles_rec,0,,,,,
player,201710120car,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201710120car,car,WorlDa00,fumbles_rec_td,0,,,,,
