game,2017,1,20170910,201709100det,crd,"Arizona Cardinals",23,det,"Detroit Lions",35
player,201709100det,det,WashCo00,def_int_yds,0,,,,,
player,201709100det,det,WashCo00,def_int_td,0,,,,,
player,201709100det,det,WashCo00,def_int_long,0,,,,,
player,201709100det,det,WashCo00,pass_defended,0,,,,,
player,201709100det,det,WashCo00,sacks,0.0,,,,,
player,201709100det,det,WashCo00,tackles_combined,1,,,,,
player,201709100det,det,WashCo00,tackles_solo,0,,,,,
player,201709100det,det,WashCo00,tackles_assists,1,,,,,
player,201709100det,det,WashCo00,tackles_loss,0,,,,,
player,201709100det,det,WashCo00,qb_hits,2,,,,,
player,201709100det,det,WashCo00,fumbles_rec,0,,,,,
player,201709100det,det,WashCo00,fumbles_rec_yds,0,,,,,
player,201709100det,det,WashCo00,fumbles_rec_td,0,,,,,
player,201709100det,det,WashCo00,fumbles_forced,0,,,,,
player,201709100det,det,WashCh01,def_int,0,,,,,
player,201709100det,det,WashCh01,def_int_yds,0,,,,,
player,201709100det,det,WashCh01,def_int_td,0,,,,,
player,201709100det,det,WashCh01,def_int_long,0,,,,,
player,201709100det,det,WashCh01,pass_defended,0,,,,,
player,201709100det,det,WashCh01,sacks,0.0,,,,,
player,201709100det,det,WashCh01,tackles_combined,1,,,,,
player,201709100det,det,WashCh01,tackles_solo,1,,,,,
player,201709100det,det,WashCh01,tackles_assists,0,,,,,
player,201709100det,det,WashCh01,tackles_loss,0,,,,,
player,201709100det,det,WashCh01,qb_hits,0,,,,,
player,201709100det,det,WashCh01,fumbles_rec,0,,,,,
player,201709100det,det,WashCh01,fumbles_rec_yds,0,,,,,
player,201709100det,det,WashCh01,fumbles_rec_td,0,,,,,
player,201709100det,det,WashCh01,fumbles_forced,0,,,,,
player,201709100det,det,NgatHa20,def_int,0,,,,,
player,201709100det,det,NgatHa20,def_int_yds,0,,,,,
player,201709100det,det,NgatHa20,def_int_td,0,,,,,
player,201709100det,det,NgatHa20,def_int_long,0,,,,,
player,201709100det,det,NgatHa20,pass_defended,1,,,,,
player,201709100det,det,NgatHa20,sacks,0.0,,,,,
player,201709100det,det,NgatHa20,tackles_combined,0,,,,,
player,201709100det,det,NgatHa20,tackles_solo,0,,,,,
player,201709100det,det,NgatHa20,tackles_assists,0,,,,,
player,201709100det,det,NgatHa20,tackles_loss,0,,,,,
player,201709100det,det,NgatHa20,qb_hits,0,,,,,
player,201709100det,det,NgatHa20,fumbles_rec,0,,,,,
player,201709100det,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201709100det,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201709100det,det,NgatHa20,fumbles_forced,0,,,,,
player,201709100det,det,ValoJe00,def_int,0,,,,,
player,201709100det,det,ValoJe00,def_int_yds,0,,,,,
player,201709100det,det,ValoJe00,def_int_td,0,,,,,
player,201709100det,det,ValoJe00,def_int_long,0,,,,,
player,201709100det,det,ValoJe00,pass_defended,0,,,,,
player,201709100det,det,ValoJe00,sacks,0.0,,,,,
player,201709100det,det,ValoJe00,tackles_combined,0,,,,,
player,201709100det,det,ValoJe00,tackles_solo,0,,,,,
player,201709100det,det,ValoJe00,tackles_assists,0,,,,,
player,201709100det,det,ValoJe00,tackles_loss,0,,,,,
player,201709100det,det,ValoJe00,qb_hits,1,,,,,
player,201709100det,det,ValoJe00,fumbles_rec,0,,,,,
player,201709100det,det,ValoJe00,fumbles_rec_yds,0,,,,,
player,201709100det,det,ValoJe00,fumbles_rec_td,0,,,,,
player,201709100det,det,ValoJe00,fumbles_forced,0,,,,,
player,201709100det,det,WorrPa00,def_int,0,,,,,
player,201709100det,det,WorrPa00,def_int_yds,0,,,,,
player,201709100det,det,WorrPa00,def_int_td,0,,,,,
player,201709100det,det,WorrPa00,def_int_long,0,,,,,
player,201709100det,det,WorrPa00,pass_defended,1,,,,,
player,201709100det,det,WorrPa00,sacks,0.0,,,,,
player,201709100det,det,WorrPa00,tackles_combined,0,,,,,
player,201709100det,det,WorrPa00,tackles_solo,0,,,,,
player,201709100det,det,WorrPa00,tackles_assists,0,,,,,
player,201709100det,det,WorrPa00,tackles_loss,0,,,,,
player,201709100det,det,WorrPa00,qb_hits,0,,,,,
player,201709100det,det,WorrPa00,fumbles_rec,0,,,,,
player,201709100det,det,WorrPa00,fumbles_rec_yds,0,,,,,
player,201709100det,det,WorrPa00,fumbles_rec_td,0,,,,,
player,201709100det,det,WorrPa00,fumbles_forced,0,,,,,
player,201709100det,crd,WillKe05,kick_ret,2,,,,,
player,201709100det,crd,WillKe05,kick_ret_yds,46,,,,,
player,201709100det,crd,WillKe05,kick_ret_yds_per_ret,23.0,,,,,
player,201709100det,crd,WillKe05,kick_ret_td,0,,,,,
player,201709100det,crd,WillKe05,kick_ret_long,23,,,,,
player,201709100det,crd,WillKe05,punt_ret,1,,,,,
player,201709100det,crd,WillKe05,punt_ret_yds,0,,,,,
player,201709100det,crd,WillKe05,punt_ret_yds_per_ret,0.0,,,,,
player,201709100det,crd,WillKe05,punt_ret_td,0,,,,,
player,201709100det,crd,WillKe05,punt_ret_long,0,,,,,
player,201709100det,det,AgneJa00,kick_ret,1,,,,,
player,201709100det,det,AgneJa00,kick_ret_yds,18,,,,,
player,201709100det,det,AgneJa00,kick_ret_yds_per_ret,18.0,,,,,
player,201709100det,det,AgneJa00,kick_ret_td,0,,,,,
player,201709100det,det,AgneJa00,kick_ret_long,18,,,,,
player,201709100det,det,AgneJa00,punt_ret,3,,,,,
player,201709100det,det,AgneJa00,punt_ret_yds,48,,,,,
player,201709100det,det,AgneJa00,punt_ret_yds_per_ret,16.0,,,,,
player,201709100det,det,AgneJa00,punt_ret_td,0,,,,,
player,201709100det,det,AgneJa00,punt_ret_long,24,,,,,
player,201709100det,det,WashDw00,kick_ret,2,,,,,
player,201709100det,det,WashDw00,kick_ret_yds,31,,,,,
player,201709100det,det,WashDw00,kick_ret_yds_per_ret,15.5,,,,,
player,201709100det,det,WashDw00,kick_ret_td,0,,,,,
player,201709100det,det,WashDw00,kick_ret_long,18,,,,,
player,201709100det,det,WashDw00,punt_ret,0,,,,,
player,201709100det,det,WashDw00,punt_ret_yds,0,,,,,
player,201709100det,det,WashDw00,punt_ret_yds_per_ret,,,,,,
player,201709100det,det,WashDw00,punt_ret_td,0,,,,,
player,201709100det,det,WashDw00,punt_ret_long,0,,,,,
player,201709100det,crd,dawsophi01,xpm,2,,,,,
player,201709100det,crd,dawsophi01,xpa,2,,,,,
player,201709100det,crd,dawsophi01,fgm,1,,,,,
player,201709100det,crd,dawsophi01,fga,2,,,,,
player,201709100det,crd,dawsophi01,punt,0,,,,,
player,201709100det,crd,dawsophi01,punt_yds,0,,,,,
player,201709100det,crd,dawsophi01,punt_yds_per_punt,,,,,,
player,201709100det,crd,dawsophi01,punt_long,0,,,,,
player,201709100det,crd,LeexAn20,xpm,,,,,,
player,201709100det,crd,LeexAn20,xpa,,,,,,
player,201709100det,crd,LeexAn20,fgm,,,,,,
player,201709100det,crd,LeexAn20,fga,,,,,,
player,201709100det,crd,LeexAn20,punt,4,,,,,
player,201709100det,crd,LeexAn20,punt_yds,184,,,,,
player,201709100det,crd,LeexAn20,punt_yds_per_punt,46.0,,,,,
player,201709100det,crd,LeexAn20,punt_long,57,,,,,
player,201709100det,det,PratMa20,xpm,2,,,,,
player,201709100det,det,PratMa20,xpa,2,,,,,
player,201709100det,det,PratMa20,fgm,1,,,,,
player,201709100det,det,PratMa20,fga,1,,,,,
player,201709100det,det,PratMa20,punt,4,,,,,
player,201709100det,det,PratMa20,punt_yds,139,,,,,
player,201709100det,det,PratMa20,punt_yds_per_punt,34.8,,,,,
player,201709100det,det,PratMa20,punt_long,47,,,,,
player,201709100det,det,RedfKa00,xpm,,,,,,
player,201709100det,det,RedfKa00,xpa,,,,,,
player,201709100det,det,RedfKa00,fgm,,,,,,
player,201709100det,det,RedfKa00,fga,,,,,,
player,201709100det,det,RedfKa00,punt,1,,,,,
player,201709100det,det,RedfKa00,punt_yds,50,,,,,
player,201709100det,det,RedfKa00,punt_yds_per_punt,50.0,,,,,
player,201709100det,det,RedfKa00,punt_long,50,,,,,
player,201709100det,det,GlasGr00,pos,G,,,,,
player,201709100det,det,GlasGr00,offense,71,,,,,
player,201709100det,det,GlasGr00,off_pct,100%,,,,,
player,201709100det,det,GlasGr00,defense,0,,,,,
player,201709100det,det,GlasGr00,def_pct,0%,,,,,
player,201709100det,det,GlasGr00,special_teams,4,,,,,
player,201709100det,det,GlasGr00,st_pct,13%,,,,,
player,201709100det,det,WagnRi00,pos,T,,,,,
player,201709100det,det,WagnRi00,offense,71,,,,,
player,201709100det,det,WagnRi00,off_pct,100%,,,,,
player,201709100det,det,WagnRi00,defense,0,,,,,
player,201709100det,det,WagnRi00,def_pct,0%,,,,,
player,201709100det,det,WagnRi00,special_teams,4,,,,,
player,201709100det,det,WagnRi00,st_pct,13%,,,,,
player,201709100det,det,SwanTr00,pos,C,,,,,
player,201709100det,det,SwanTr00,offense,71,,,,,
player,201709100det,det,SwanTr00,off_pct,100%,,,,,
player,201709100det,det,SwanTr00,defense,0,,,,,
player,201709100det,det,SwanTr00,def_pct,0%,,,,,
player,201709100det,det,SwanTr00,special_teams,4,,,,,
player,201709100det,det,SwanTr00,st_pct,13%,,,,,
player,201709100det,det,LangT.20,pos,G,,,,,
player,201709100det,det,LangT.20,offense,71,,,,,
player,201709100det,det,LangT.20,off_pct,100%,,,,,
player,201709100det,det,LangT.20,defense,0,,,,,
player,201709100det,det,LangT.20,def_pct,0%,,,,,
player,201709100det,det,LangT.20,special_teams,4,,,,,
player,201709100det,det,LangT.20,st_pct,13%,,,,,
player,201709100det,det,RobiGr01,pos,T,,,,,
player,201709100det,det,RobiGr01,offense,71,,,,,
player,201709100det,det,RobiGr01,off_pct,100%,,,,,
player,201709100det,det,RobiGr01,defense,0,,,,,
player,201709100det,det,RobiGr01,def_pct,0%,,,,,
player,201709100det,det,RobiGr01,special_teams,4,,,,,
player,201709100det,det,RobiGr01,st_pct,13%,,,,,
player,201709100det,det,StafMa00,pos,QB,,,,,
player,201709100det,det,StafMa00,offense,71,,,,,
player,201709100det,det,StafMa00,off_pct,100%,,,,,
player,201709100det,det,StafMa00,defense,0,,,,,
player,201709100det,det,StafMa00,def_pct,0%,,,,,
player,201709100det,det,StafMa00,special_teams,0,,,,,
player,201709100det,det,StafMa00,st_pct,0%,,,,,
player,201709100det,det,JoneMa02,pos,WR,,,,,
player,201709100det,det,JoneMa02,offense,68,,,,,
player,201709100det,det,JoneMa02,off_pct,96%,,,,,
player,201709100det,det,JoneMa02,defense,0,,,,,
player,201709100det,det,JoneMa02,def_pct,0%,,,,,
player,201709100det,det,JoneMa02,special_teams,0,,,,,
player,201709100det,det,JoneMa02,st_pct,0%,,,,,
player,201709100det,det,TateGo00,pos,WR,,,,,
player,201709100det,det,TateGo00,offense,63,,,,,
player,201709100det,det,TateGo00,off_pct,89%,,,,,
player,201709100det,det,TateGo00,defense,0,,,,,
player,201709100det,det,TateGo00,def_pct,0%,,,,,
player,201709100det,det,TateGo00,special_teams,1,,,,,
player,201709100det,det,TateGo00,st_pct,3%,,,,,
player,201709100det,det,EbroEr00,pos,TE,,,,,
player,201709100det,det,EbroEr00,offense,51,,,,,
player,201709100det,det,EbroEr00,off_pct,72%,,,,,
player,201709100det,det,EbroEr00,defense,0,,,,,
player,201709100det,det,EbroEr00,def_pct,0%,,,,,
player,201709100det,det,EbroEr00,special_teams,0,,,,,
player,201709100det,det,EbroEr00,st_pct,0%,,,,,
player,201709100det,det,GollKe00,pos,WR,,,,,
player,201709100det,det,GollKe00,offense,44,,,,,
player,201709100det,det,GollKe00,off_pct,62%,,,,,
player,201709100det,det,GollKe00,defense,0,,,,,
player,201709100det,det,GollKe00,def_pct,0%,,,,,
player,201709100det,det,GollKe00,special_teams,1,,,,,
player,201709100det,det,GollKe00,st_pct,3%,,,,,
player,201709100det,det,AbduAm00,pos,RB,,,,,
player,201709100det,det,AbduAm00,offense,35,,,,,
player,201709100det,det,AbduAm00,off_pct,49%,,,,,
player,201709100det,det,AbduAm00,defense,0,,,,,
player,201709100det,det,AbduAm00,def_pct,0%,,,,,
player,201709100det,det,AbduAm00,special_teams,0,,,,,
player,201709100det,det,AbduAm00,st_pct,0%,,,,,
player,201709100det,det,FellDa01,pos,TE,,,,,
player,201709100det,det,FellDa01,offense,32,,,,,
player,201709100det,det,FellDa01,off_pct,45%,,,,,
player,201709100det,det,FellDa01,defense,0,,,,,
player,201709100det,det,FellDa01,def_pct,0%,,,,,
player,201709100det,det,FellDa01,special_teams,9,,,,,
player,201709100det,det,FellDa01,st_pct,30%,,,,,
player,201709100det,det,RiddTh00,pos,RB,,,,,
player,201709100det,det,RiddTh00,offense,22,,,,,
player,201709100det,det,RiddTh00,off_pct,31%,,,,,
player,201709100det,det,RiddTh00,defense,0,,,,,
player,201709100det,det,RiddTh00,def_pct,0%,,,,,
player,201709100det,det,RiddTh00,special_teams,0,,,,,
player,201709100det,det,RiddTh00,st_pct,0%,,,,,
player,201709100det,det,JoneT.00,pos,WR,,,,,
player,201709100det,det,JoneT.00,offense,19,,,,,
player,201709100det,det,JoneT.00,off_pct,27%,,,,,
player,201709100det,det,JoneT.00,defense,0,,,,,
player,201709100det,det,JoneT.00,def_pct,0%,,,,,
player,201709100det,det,JoneT.00,special_teams,1,,,,,
player,201709100det,det,JoneT.00,st_pct,3%,,,,,
player,201709100det,det,WashDw00,pos,RB,,,,,
player,201709100det,det,WashDw00,offense,14,,,,,
player,201709100det,det,WashDw00,off_pct,20%,,,,,
player,201709100det,det,WashDw00,defense,0,,,,,
player,201709100det,det,WashDw00,def_pct,0%,,,,,
player,201709100det,det,WashDw00,special_teams,19,,,,,
player,201709100det,det,WashDw00,st_pct,63%,,,,,
player,201709100det,det,RobeMi01,pos,TE,,,,,
player,201709100det,det,RobeMi01,offense,6,,,,,
player,201709100det,det,RobeMi01,off_pct,8%,,,,,
player,201709100det,det,RobeMi01,defense,0,,,,,
player,201709100det,det,RobeMi01,def_pct,0%,,,,,
player,201709100det,det,RobeMi01,special_teams,18,,,,,
player,201709100det,det,RobeMi01,st_pct,60%,,,,,
player,201709100det,det,BarrAl00,pos,DE,,,,,
player,201709100det,det,BarrAl00,offense,1,,,,,
player,201709100det,det,BarrAl00,off_pct,1%,,,,,
player,201709100det,det,BarrAl00,defense,14,,,,,
player,201709100det,det,BarrAl00,def_pct,19%,,,,,
player,201709100det,det,BarrAl00,special_teams,0,,,,,
player,201709100det,det,BarrAl00,st_pct,0%,,,,,
player,201709100det,det,QuinGl99,pos,FS,,,,,
player,201709100det,det,QuinGl99,offense,0,,,,,
player,201709100det,det,QuinGl99,off_pct,0%,,,,,
player,201709100det,det,QuinGl99,defense,75,,,,,
player,201709100det,det,QuinGl99,def_pct,100%,,,,,
player,201709100det,det,QuinGl99,special_teams,6,,,,,
player,201709100det,det,QuinGl99,st_pct,20%,,,,,
player,201709100det,det,DaviJa01,pos,LB,,,,,
player,201709100det,det,DaviJa01,offense,0,,,,,
player,201709100det,det,DaviJa01,off_pct,0%,,,,,
player,201709100det,det,DaviJa01,defense,75,,,,,
player,201709100det,det,DaviJa01,def_pct,100%,,,,,
player,201709100det,det,DaviJa01,special_teams,5,,,,,
player,201709100det,det,DaviJa01,st_pct,17%,,,,,
player,201709100det,det,SlayDa00,pos,CB,,,,,
player,201709100det,det,SlayDa00,offense,0,,,,,
player,201709100det,det,SlayDa00,off_pct,0%,,,,,
player,201709100det,det,SlayDa00,defense,75,,,,,
player,201709100det,det,SlayDa00,def_pct,100%,,,,,
player,201709100det,det,SlayDa00,special_teams,5,,,,,
player,201709100det,det,SlayDa00,st_pct,17%,,,,,
player,201709100det,det,WilsTa00,pos,SS,,,,,
player,201709100det,det,WilsTa00,offense,0,,,,,
player,201709100det,det,WilsTa00,off_pct,0%,,,,,
player,201709100det,det,WilsTa00,defense,74,,,,,
player,201709100det,det,WilsTa00,def_pct,99%,,,,,
player,201709100det,det,WilsTa00,special_teams,0,,,,,
player,201709100det,det,WilsTa00,st_pct,0%,,,,,
player,201709100det,det,DiggQu00,pos,CB,,,,,
player,201709100det,det,DiggQu00,offense,0,,,,,
player,201709100det,det,DiggQu00,off_pct,0%,,,,,
player,201709100det,det,DiggQu00,defense,58,,,,,
player,201709100det,det,DiggQu00,def_pct,77%,,,,,
player,201709100det,det,DiggQu00,special_teams,10,,,,,
player,201709100det,det,DiggQu00,st_pct,33%,,,,,
player,201709100det,det,WhitTa00,pos,LB,,,,,
player,201709100det,det,WhitTa00,offense,0,,,,,
player,201709100det,det,WhitTa00,off_pct,0%,,,,,
player,201709100det,det,WhitTa00,defense,51,,,,,
player,201709100det,det,WhitTa00,def_pct,68%,,,,,
player,201709100det,det,WhitTa00,special_teams,5,,,,,
player,201709100det,det,WhitTa00,st_pct,17%,,,,,
player,201709100det,det,ZettAn00,pos,DE,,,,,
player,201709100det,det,ZettAn00,offense,0,,,,,
player,201709100det,det,ZettAn00,off_pct,0%,,,,,
player,201709100det,det,ZettAn00,defense,46,,,,,
player,201709100det,det,ZettAn00,def_pct,61%,,,,,
player,201709100det,det,ZettAn00,special_teams,5,,,,,
player,201709100det,det,ZettAn00,st_pct,17%,,,,,
player,201709100det,det,HaydDJ00,pos,CB,,,,,
player,201709100det,det,HaydDJ00,offense,0,,,,,
player,201709100det,det,HaydDJ00,off_pct,0%,,,,,
player,201709100det,det,HaydDJ00,defense,41,,,,,
player,201709100det,det,HaydDJ00,def_pct,55%,,,,,
player,201709100det,det,HaydDJ00,special_teams,8,,,,,
player,201709100det,det,HaydDJ00,st_pct,27%,,,,,
player,201709100det,det,NgatHa20,pos,DT,,,,,
player,201709100det,det,NgatHa20,offense,0,,,,,
player,201709100det,det,NgatHa20,off_pct,0%,,,,,
player,201709100det,det,NgatHa20,defense,40,,,,,
player,201709100det,det,NgatHa20,def_pct,53%,,,,,
player,201709100det,det,NgatHa20,special_teams,5,,,,,
player,201709100det,det,NgatHa20,st_pct,17%,,,,,
player,201709100det,det,WashCo00,pos,DE,,,,,
player,201709100det,det,WashCo00,offense,0,,,,,
player,201709100det,det,WashCo00,off_pct,0%,,,,,
player,201709100det,det,WashCo00,defense,40,,,,,
player,201709100det,det,WashCo00,def_pct,53%,,,,,
player,201709100det,det,WashCo00,special_teams,5,,,,,
player,201709100det,det,WashCo00,st_pct,17%,,,,,
player,201709100det,det,RobiAS00,pos,DT,,,,,
player,201709100det,det,RobiAS00,offense,0,,,,,
player,201709100det,det,RobiAS00,off_pct,0%,,,,,
player,201709100det,det,RobiAS00,defense,39,,,,,
player,201709100det,det,RobiAS00,def_pct,52%,,,,,
player,201709100det,det,RobiAS00,special_teams,5,,,,,
player,201709100det,det,RobiAS00,st_pct,17%,,,,,
player,201709100det,det,SpenAk00,pos,DT,,,,,
player,201709100det,det,SpenAk00,offense,0,,,,,
player,201709100det,det,SpenAk00,off_pct,0%,,,,,
player,201709100det,det,SpenAk00,defense,35,,,,,
player,201709100det,det,SpenAk00,def_pct,47%,,,,,
player,201709100det,det,SpenAk00,special_teams,0,,,,,
player,201709100det,det,SpenAk00,st_pct,0%,,,,,
player,201709100det,det,AnsaEz00,pos,DE,,,,,
player,201709100det,det,AnsaEz00,offense,0,,,,,
player,201709100det,det,AnsaEz00,off_pct,0%,,,,,
player,201709100det,det,AnsaEz00,defense,34,,,,,
player,201709100det,det,AnsaEz00,def_pct,45%,,,,,
player,201709100det,det,AnsaEz00,special_teams,0,,,,,
player,201709100det,det,AnsaEz00,st_pct,0%,,,,,
player,201709100det,det,LedbJe00,pos,DT,,,,,
player,201709100det,det,LedbJe00,offense,0,,,,,
player,201709100det,det,LedbJe00,off_pct,0%,,,,,
player,201709100det,det,LedbJe00,defense,33,,,,,
player,201709100det,det,LedbJe00,def_pct,44%,,,,,
player,201709100det,det,LedbJe00,special_teams,4,,,,,
player,201709100det,det,LedbJe00,st_pct,13%,,,,,
player,201709100det,det,LawsNe00,pos,CB,,,,,
player,201709100det,det,LawsNe00,offense,0,,,,,
player,201709100det,det,LawsNe00,off_pct,0%,,,,,
player,201709100det,det,LawsNe00,defense,32,,,,,
player,201709100det,det,LawsNe00,def_pct,43%,,,,,
player,201709100det,det,LawsNe00,special_teams,7,,,,,
player,201709100det,det,LawsNe00,st_pct,23%,,,,,
player,201709100det,det,KillMi00,pos,SS,,,,,
player,201709100det,det,KillMi00,offense,0,,,,,
player,201709100det,det,KillMi00,off_pct,0%,,,,,
player,201709100det,det,KillMi00,defense,29,,,,,
player,201709100det,det,KillMi00,def_pct,39%,,,,,
player,201709100det,det,KillMi00,special_teams,21,,,,,
player,201709100det,det,KillMi00,st_pct,70%,,,,,
player,201709100det,det,ValoJe00,pos,DE,,,,,
player,201709100det,det,ValoJe00,offense,0,,,,,
player,201709100det,det,ValoJe00,off_pct,0%,,,,,
player,201709100det,det,ValoJe00,defense,16,,,,,
player,201709100det,det,ValoJe00,def_pct,21%,,,,,
player,201709100det,det,ValoJe00,special_teams,0,,,,,
player,201709100det,det,ValoJe00,st_pct,0%,,,,,
player,201709100det,det,WorrPa00,pos,LB,,,,,
player,201709100det,det,WorrPa00,offense,0,,,,,
player,201709100det,det,WorrPa00,off_pct,0%,,,,,
player,201709100det,det,WorrPa00,defense,12,,,,,
player,201709100det,det,WorrPa00,def_pct,16%,,,,,
player,201709100det,det,WorrPa00,special_teams,26,,,,,
player,201709100det,det,WorrPa00,st_pct,87%,,,,,
player,201709100det,det,WashCh01,pos,FS,,,,,
player,201709100det,det,WashCh01,offense,0,,,,,
player,201709100det,det,WashCh01,off_pct,0%,,,,,
player,201709100det,det,WashCh01,defense,3,,,,,
player,201709100det,det,WashCh01,def_pct,4%,,,,,
player,201709100det,det,WashCh01,special_teams,21,,,,,
player,201709100det,det,WashCh01,st_pct,70%,,,,,
player,201709100det,det,LongSt00,pos,LB,,,,,
player,201709100det,det,LongSt00,offense,0,,,,,
player,201709100det,det,LongSt00,off_pct,0%,,,,,
player,201709100det,det,LongSt00,defense,2,,,,,
player,201709100det,det,LongSt00,def_pct,3%,,,,,
player,201709100det,det,LongSt00,special_teams,21,,,,,
player,201709100det,det,LongSt00,st_pct,70%,,,,,
player,201709100det,det,AgneJa00,pos,CB,,,,,
player,201709100det,det,AgneJa00,offense,0,,,,,
player,201709100det,det,AgneJa00,off_pct,0%,,,,,
player,201709100det,det,AgneJa00,defense,1,,,,,
player,201709100det,det,AgneJa00,def_pct,1%,,,,,
player,201709100det,det,AgneJa00,special_teams,18,,,,,
player,201709100det,det,AgneJa00,st_pct,60%,,,,,
player,201709100det,det,CareDo00,pos,FS,,,,,
player,201709100det,det,CareDo00,offense,0,,,,,
player,201709100det,det,CareDo00,off_pct,0%,,,,,
player,201709100det,det,CareDo00,defense,0,,,,,
player,201709100det,det,CareDo00,def_pct,0%,,,,,
player,201709100det,det,CareDo00,special_teams,25,,,,,
player,201709100det,det,CareDo00,st_pct,83%,,,,,
player,201709100det,det,ReevJa00,pos,LB,,,,,
player,201709100det,det,ReevJa00,offense,0,,,,,
player,201709100det,det,ReevJa00,off_pct,0%,,,,,
player,201709100det,det,ReevJa00,defense,0,,,,,
player,201709100det,det,ReevJa00,def_pct,0%,,,,,
player,201709100det,det,ReevJa00,special_teams,21,,,,,
player,201709100det,det,ReevJa00,st_pct,70%,,,,,
player,201709100det,det,PratMa20,pos,K,,,,,
player,201709100det,det,PratMa20,offense,0,,,,,
player,201709100det,det,PratMa20,off_pct,0%,,,,,
player,201709100det,det,PratMa20,defense,0,,,,,
player,201709100det,det,PratMa20,def_pct,0%,,,,,
player,201709100det,det,PratMa20,special_teams,13,,,,,
player,201709100det,det,PratMa20,st_pct,43%,,,,,
player,201709100det,det,MuhlDo20,pos,LS,,,,,
player,201709100det,det,MuhlDo20,offense,0,,,,,
player,201709100det,det,MuhlDo20,off_pct,0%,,,,,
player,201709100det,det,MuhlDo20,defense,0,,,,,
player,201709100det,det,MuhlDo20,def_pct,0%,,,,,
player,201709100det,det,MuhlDo20,special_teams,10,,,,,
player,201709100det,det,MuhlDo20,st_pct,33%,,,,,
player,201709100det,det,DahlJo00,pos,G,,,,,
player,201709100det,det,DahlJo00,offense,0,,,,,
player,201709100det,det,DahlJo00,off_pct,0%,,,,,
player,201709100det,det,DahlJo00,defense,0,,,,,
player,201709100det,det,DahlJo00,def_pct,0%,,,,,
player,201709100det,det,DahlJo00,special_teams,4,,,,,
player,201709100det,det,DahlJo00,st_pct,13%,,,,,
player,201709100det,det,RudoJa00,pos,QB,,,,,
player,201709100det,det,RudoJa00,offense,0,,,,,
player,201709100det,det,RudoJa00,off_pct,0%,,,,,
player,201709100det,det,RudoJa00,defense,0,,,,,
player,201709100det,det,RudoJa00,def_pct,0%,,,,,
player,201709100det,det,RudoJa00,special_teams,4,,,,,
player,201709100det,det,RudoJa00,st_pct,13%,,,,,
player,201709100det,det,MihaBr00,pos,T,,,,,
player,201709100det,det,MihaBr00,offense,0,,,,,
player,201709100det,det,MihaBr00,off_pct,0%,,,,,
player,201709100det,det,MihaBr00,defense,0,,,,,
player,201709100det,det,MihaBr00,def_pct,0%,,,,,
player,201709100det,det,MihaBr00,special_teams,4,,,,,
player,201709100det,det,MihaBr00,st_pct,13%,,,,,
player,201709100det,det,RedfKa00,pos,P,,,,,
player,201709100det,det,RedfKa00,offense,0,,,,,
player,201709100det,det,RedfKa00,off_pct,0%,,,,,
player,201709100det,det,RedfKa00,defense,0,,,,,
player,201709100det,det,RedfKa00,def_pct,0%,,,,,
player,201709100det,det,RedfKa00,special_teams,3,,,,,
player,201709100det,det,RedfKa00,st_pct,10%,,,,,
player,201709100det,crd,VeldJa20,pos,T,,,,,
player,201709100det,crd,VeldJa20,offense,75,,,,,
player,201709100det,crd,VeldJa20,off_pct,100%,,,,,
player,201709100det,crd,VeldJa20,defense,0,,,,,
player,201709100det,crd,VeldJa20,def_pct,0%,,,,,
player,201709100det,crd,VeldJa20,special_teams,5,,,,,
player,201709100det,crd,VeldJa20,st_pct,17%,,,,,
player,201709100det,crd,BoehEv00,pos,G,,,,,
player,201709100det,crd,BoehEv00,offense,75,,,,,
player,201709100det,crd,BoehEv00,off_pct,100%,,,,,
player,201709100det,crd,BoehEv00,defense,0,,,,,
player,201709100det,crd,BoehEv00,def_pct,0%,,,,,
player,201709100det,crd,BoehEv00,special_teams,5,,,,,
player,201709100det,crd,BoehEv00,st_pct,17%,,,,,
player,201709100det,crd,PalmCa00,pos,QB,,,,,
player,201709100det,crd,PalmCa00,offense,75,,,,,
player,201709100det,crd,PalmCa00,off_pct,100%,,,,,
player,201709100det,crd,PalmCa00,defense,0,,,,,
player,201709100det,crd,PalmCa00,def_pct,0%,,,,,
player,201709100det,crd,PalmCa00,special_teams,0,,,,,
player,201709100det,crd,PalmCa00,st_pct,0%,,,,,
player,201709100det,crd,ShipA.20,pos,C,,,,,
player,201709100det,crd,ShipA.20,offense,75,,,,,
player,201709100det,crd,ShipA.20,off_pct,100%,,,,,
player,201709100det,crd,ShipA.20,defense,0,,,,,
player,201709100det,crd,ShipA.20,def_pct,0%,,,,,
player,201709100det,crd,ShipA.20,special_teams,0,,,,,
player,201709100det,crd,ShipA.20,st_pct,0%,,,,,
player,201709100det,crd,FitzLa00,pos,WR,,,,,
player,201709100det,crd,FitzLa00,offense,74,,,,,
player,201709100det,crd,FitzLa00,off_pct,99%,,,,,
player,201709100det,crd,FitzLa00,defense,0,,,,,
player,201709100det,crd,FitzLa00,def_pct,0%,,,,,
player,201709100det,crd,FitzLa00,special_teams,0,,,,,
player,201709100det,crd,FitzLa00,st_pct,0%,,,,,
player,201709100det,crd,IupaMi20,pos,G,,,,,
