game,2017,8,20171029,201710290nwe,sdg,"Los Angeles Chargers",13,nwe,"New England Patriots",21
player,201710290nwe,nwe,BurkRe00,offense,27,,,,,
player,201710290nwe,nwe,BurkRe00,off_pct,31%,,,,,
player,201710290nwe,nwe,BurkRe00,defense,0,,,,,
player,201710290nwe,nwe,BurkRe00,def_pct,0%,,,,,
player,201710290nwe,nwe,BurkRe00,special_teams,13,,,,,
player,201710290nwe,nwe,BurkRe00,st_pct,46%,,,,,
player,201710290nwe,nwe,AlleDw00,pos,TE,,,,,
player,201710290nwe,nwe,AlleDw00,offense,20,,,,,
player,201710290nwe,nwe,AlleDw00,off_pct,23%,,,,,
player,201710290nwe,nwe,AlleDw00,defense,0,,,,,
player,201710290nwe,nwe,AlleDw00,def_pct,0%,,,,,
player,201710290nwe,nwe,AlleDw00,special_teams,5,,,,,
player,201710290nwe,nwe,AlleDw00,st_pct,18%,,,,,
player,201710290nwe,nwe,WhitJa02,pos,RB,,,,,
player,201710290nwe,nwe,WhitJa02,offense,20,,,,,
player,201710290nwe,nwe,WhitJa02,off_pct,23%,,,,,
player,201710290nwe,nwe,WhitJa02,defense,0,,,,,
player,201710290nwe,nwe,WhitJa02,def_pct,0%,,,,,
player,201710290nwe,nwe,WhitJa02,special_teams,0,,,,,
player,201710290nwe,nwe,WhitJa02,st_pct,0%,,,,,
player,201710290nwe,nwe,GillMi00,pos,RB,,,,,
player,201710290nwe,nwe,GillMi00,offense,13,,,,,
player,201710290nwe,nwe,GillMi00,off_pct,15%,,,,,
player,201710290nwe,nwe,GillMi00,defense,0,,,,,
player,201710290nwe,nwe,GillMi00,def_pct,0%,,,,,
player,201710290nwe,nwe,GillMi00,special_teams,0,,,,,
player,201710290nwe,nwe,GillMi00,st_pct,0%,,,,,
player,201710290nwe,nwe,DorsPh00,pos,WR,,,,,
player,201710290nwe,nwe,DorsPh00,offense,8,,,,,
player,201710290nwe,nwe,DorsPh00,off_pct,9%,,,,,
player,201710290nwe,nwe,DorsPh00,defense,0,,,,,
player,201710290nwe,nwe,DorsPh00,def_pct,0%,,,,,
player,201710290nwe,nwe,DorsPh00,special_teams,0,,,,,
player,201710290nwe,nwe,DorsPh00,st_pct,0%,,,,,
player,201710290nwe,nwe,SlatMa00,pos,WR,,,,,
player,201710290nwe,nwe,SlatMa00,offense,4,,,,,
player,201710290nwe,nwe,SlatMa00,off_pct,5%,,,,,
player,201710290nwe,nwe,SlatMa00,defense,0,,,,,
player,201710290nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201710290nwe,nwe,SlatMa00,special_teams,17,,,,,
player,201710290nwe,nwe,SlatMa00,st_pct,61%,,,,,
player,201710290nwe,nwe,HollJa03,pos,TE,,,,,
player,201710290nwe,nwe,HollJa03,offense,4,,,,,
player,201710290nwe,nwe,HollJa03,off_pct,5%,,,,,
player,201710290nwe,nwe,HollJa03,defense,0,,,,,
player,201710290nwe,nwe,HollJa03,def_pct,0%,,,,,
player,201710290nwe,nwe,HollJa03,special_teams,14,,,,,
player,201710290nwe,nwe,HollJa03,st_pct,50%,,,,,
player,201710290nwe,nwe,BadeJo00,pos,CB,,,,,
player,201710290nwe,nwe,BadeJo00,offense,0,,,,,
player,201710290nwe,nwe,BadeJo00,off_pct,0%,,,,,
player,201710290nwe,nwe,BadeJo00,defense,56,,,,,
player,201710290nwe,nwe,BadeJo00,def_pct,100%,,,,,
player,201710290nwe,nwe,BadeJo00,special_teams,7,,,,,
player,201710290nwe,nwe,BadeJo00,st_pct,25%,,,,,
player,201710290nwe,nwe,McCoDe99,pos,FS,,,,,
player,201710290nwe,nwe,McCoDe99,offense,0,,,,,
player,201710290nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201710290nwe,nwe,McCoDe99,defense,56,,,,,
player,201710290nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201710290nwe,nwe,McCoDe99,special_teams,6,,,,,
player,201710290nwe,nwe,McCoDe99,st_pct,21%,,,,,
player,201710290nwe,nwe,VanNKy00,pos,LB,,,,,
player,201710290nwe,nwe,VanNKy00,offense,0,,,,,
player,201710290nwe,nwe,VanNKy00,off_pct,0%,,,,,
player,201710290nwe,nwe,VanNKy00,defense,56,,,,,
player,201710290nwe,nwe,VanNKy00,def_pct,100%,,,,,
player,201710290nwe,nwe,VanNKy00,special_teams,2,,,,,
player,201710290nwe,nwe,VanNKy00,st_pct,7%,,,,,
player,201710290nwe,nwe,ButlMa01,pos,CB,,,,,
player,201710290nwe,nwe,ButlMa01,offense,0,,,,,
player,201710290nwe,nwe,ButlMa01,off_pct,0%,,,,,
player,201710290nwe,nwe,ButlMa01,defense,56,,,,,
player,201710290nwe,nwe,ButlMa01,def_pct,100%,,,,,
player,201710290nwe,nwe,ButlMa01,special_teams,0,,,,,
player,201710290nwe,nwe,ButlMa01,st_pct,0%,,,,,
player,201710290nwe,nwe,ChunPa99,pos,SS,,,,,
player,201710290nwe,nwe,ChunPa99,offense,0,,,,,
player,201710290nwe,nwe,ChunPa99,off_pct,0%,,,,,
player,201710290nwe,nwe,ChunPa99,defense,51,,,,,
player,201710290nwe,nwe,ChunPa99,def_pct,91%,,,,,
player,201710290nwe,nwe,ChunPa99,special_teams,8,,,,,
player,201710290nwe,nwe,ChunPa99,st_pct,29%,,,,,
player,201710290nwe,nwe,HarmDu00,pos,FS,,,,,
player,201710290nwe,nwe,HarmDu00,offense,0,,,,,
player,201710290nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201710290nwe,nwe,HarmDu00,defense,50,,,,,
player,201710290nwe,nwe,HarmDu00,def_pct,89%,,,,,
player,201710290nwe,nwe,HarmDu00,special_teams,1,,,,,
player,201710290nwe,nwe,HarmDu00,st_pct,4%,,,,,
player,201710290nwe,nwe,FlowTr00,pos,DE,,,,,
player,201710290nwe,nwe,FlowTr00,offense,0,,,,,
player,201710290nwe,nwe,FlowTr00,off_pct,0%,,,,,
player,201710290nwe,nwe,FlowTr00,defense,47,,,,,
player,201710290nwe,nwe,FlowTr00,def_pct,84%,,,,,
player,201710290nwe,nwe,FlowTr00,special_teams,0,,,,,
player,201710290nwe,nwe,FlowTr00,st_pct,0%,,,,,
player,201710290nwe,nwe,RobeEl00,pos,LB,,,,,
player,201710290nwe,nwe,RobeEl00,offense,0,,,,,
player,201710290nwe,nwe,RobeEl00,off_pct,0%,,,,,
player,201710290nwe,nwe,RobeEl00,defense,40,,,,,
player,201710290nwe,nwe,RobeEl00,def_pct,71%,,,,,
player,201710290nwe,nwe,RobeEl00,special_teams,0,,,,,
player,201710290nwe,nwe,RobeEl00,st_pct,0%,,,,,
player,201710290nwe,nwe,WiseDe00,pos,DE,,,,,
player,201710290nwe,nwe,WiseDe00,offense,0,,,,,
player,201710290nwe,nwe,WiseDe00,off_pct,0%,,,,,
player,201710290nwe,nwe,WiseDe00,defense,34,,,,,
player,201710290nwe,nwe,WiseDe00,def_pct,61%,,,,,
player,201710290nwe,nwe,WiseDe00,special_teams,0,,,,,
player,201710290nwe,nwe,WiseDe00,st_pct,0%,,,,,
player,201710290nwe,nwe,GuyxLa00,pos,DE,,,,,
player,201710290nwe,nwe,GuyxLa00,offense,0,,,,,
player,201710290nwe,nwe,GuyxLa00,off_pct,0%,,,,,
player,201710290nwe,nwe,GuyxLa00,defense,32,,,,,
player,201710290nwe,nwe,GuyxLa00,def_pct,57%,,,,,
player,201710290nwe,nwe,GuyxLa00,special_teams,9,,,,,
player,201710290nwe,nwe,GuyxLa00,st_pct,32%,,,,,
player,201710290nwe,nwe,MarsCa00,pos,DE,,,,,
player,201710290nwe,nwe,MarsCa00,offense,0,,,,,
player,201710290nwe,nwe,MarsCa00,off_pct,0%,,,,,
player,201710290nwe,nwe,MarsCa00,defense,28,,,,,
player,201710290nwe,nwe,MarsCa00,def_pct,50%,,,,,
player,201710290nwe,nwe,MarsCa00,special_teams,7,,,,,
player,201710290nwe,nwe,MarsCa00,st_pct,25%,,,,,
player,201710290nwe,nwe,BranAl99,pos,DT,,,,,
player,201710290nwe,nwe,BranAl99,offense,0,,,,,
player,201710290nwe,nwe,BranAl99,off_pct,0%,,,,,
player,201710290nwe,nwe,BranAl99,defense,26,,,,,
player,201710290nwe,nwe,BranAl99,def_pct,46%,,,,,
player,201710290nwe,nwe,BranAl99,special_teams,9,,,,,
player,201710290nwe,nwe,BranAl99,st_pct,32%,,,,,
player,201710290nwe,nwe,ButlAd00,pos,DT,,,,,
player,201710290nwe,nwe,ButlAd00,offense,0,,,,,
player,201710290nwe,nwe,ButlAd00,off_pct,0%,,,,,
player,201710290nwe,nwe,ButlAd00,defense,23,,,,,
player,201710290nwe,nwe,ButlAd00,def_pct,41%,,,,,
player,201710290nwe,nwe,ButlAd00,special_teams,2,,,,,
player,201710290nwe,nwe,ButlAd00,st_pct,7%,,,,,
player,201710290nwe,nwe,HarrDa99,pos,LB,,,,,
player,201710290nwe,nwe,HarrDa99,offense,0,,,,,
player,201710290nwe,nwe,HarrDa99,off_pct,0%,,,,,
player,201710290nwe,nwe,HarrDa99,defense,21,,,,,
player,201710290nwe,nwe,HarrDa99,def_pct,38%,,,,,
player,201710290nwe,nwe,HarrDa99,special_teams,2,,,,,
player,201710290nwe,nwe,HarrDa99,st_pct,7%,,,,,
player,201710290nwe,nwe,JoneJo03,pos,CB,,,,,
player,201710290nwe,nwe,JoneJo03,offense,0,,,,,
player,201710290nwe,nwe,JoneJo03,off_pct,0%,,,,,
player,201710290nwe,nwe,JoneJo03,defense,16,,,,,
player,201710290nwe,nwe,JoneJo03,def_pct,29%,,,,,
player,201710290nwe,nwe,JoneJo03,special_teams,16,,,,,
player,201710290nwe,nwe,JoneJo03,st_pct,57%,,,,,
player,201710290nwe,nwe,RichJo00,pos,SS,,,,,
player,201710290nwe,nwe,RichJo00,offense,0,,,,,
player,201710290nwe,nwe,RichJo00,off_pct,0%,,,,,
player,201710290nwe,nwe,RichJo00,defense,13,,,,,
player,201710290nwe,nwe,RichJo00,def_pct,23%,,,,,
player,201710290nwe,nwe,RichJo00,special_teams,16,,,,,
player,201710290nwe,nwe,RichJo00,st_pct,57%,,,,,
player,201710290nwe,nwe,FlowMa00,pos,LB,,,,,
player,201710290nwe,nwe,FlowMa00,offense,0,,,,,
player,201710290nwe,nwe,FlowMa00,off_pct,0%,,,,,
player,201710290nwe,nwe,FlowMa00,defense,8,,,,,
player,201710290nwe,nwe,FlowMa00,def_pct,14%,,,,,
player,201710290nwe,nwe,FlowMa00,special_teams,8,,,,,
player,201710290nwe,nwe,FlowMa00,st_pct,29%,,,,,
player,201710290nwe,nwe,ReilTr00,pos,LB,,,,,
player,201710290nwe,nwe,ReilTr00,offense,0,,,,,
player,201710290nwe,nwe,ReilTr00,off_pct,0%,,,,,
player,201710290nwe,nwe,ReilTr00,defense,3,,,,,
player,201710290nwe,nwe,ReilTr00,def_pct,5%,,,,,
player,201710290nwe,nwe,ReilTr00,special_teams,13,,,,,
player,201710290nwe,nwe,ReilTr00,st_pct,46%,,,,,
player,201710290nwe,nwe,EbneNa00,pos,SS,,,,,
player,201710290nwe,nwe,EbneNa00,offense,0,,,,,
player,201710290nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201710290nwe,nwe,EbneNa00,defense,0,,,,,
player,201710290nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201710290nwe,nwe,EbneNa00,special_teams,21,,,,,
player,201710290nwe,nwe,EbneNa00,st_pct,75%,,,,,
player,201710290nwe,nwe,BoldBr00,pos,RB,,,,,
player,201710290nwe,nwe,BoldBr00,offense,0,,,,,
player,201710290nwe,nwe,BoldBr00,off_pct,0%,,,,,
player,201710290nwe,nwe,BoldBr00,defense,0,,,,,
player,201710290nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201710290nwe,nwe,BoldBr00,special_teams,19,,,,,
player,201710290nwe,nwe,BoldBr00,st_pct,68%,,,,,
player,201710290nwe,nwe,KingBr02,pos,FS,,,,,
player,201710290nwe,nwe,KingBr02,offense,0,,,,,
player,201710290nwe,nwe,KingBr02,off_pct,0%,,,,,
player,201710290nwe,nwe,KingBr02,defense,0,,,,,
player,201710290nwe,nwe,KingBr02,def_pct,0%,,,,,
player,201710290nwe,nwe,KingBr02,special_teams,19,,,,,
player,201710290nwe,nwe,KingBr02,st_pct,68%,,,,,
player,201710290nwe,nwe,GostSt20,pos,K,,,,,
player,201710290nwe,nwe,GostSt20,offense,0,,,,,
player,201710290nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201710290nwe,nwe,GostSt20,defense,0,,,,,
player,201710290nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201710290nwe,nwe,GostSt20,special_teams,13,,,,,
player,201710290nwe,nwe,GostSt20,st_pct,46%,,,,,
player,201710290nwe,nwe,CardJo00,pos,LS,,,,,
player,201710290nwe,nwe,CardJo00,offense,0,,,,,
player,201710290nwe,nwe,CardJo00,off_pct,0%,,,,,
player,201710290nwe,nwe,CardJo00,defense,0,,,,,
player,201710290nwe,nwe,CardJo00,def_pct,0%,,,,,
player,201710290nwe,nwe,CardJo00,special_teams,10,,,,,
player,201710290nwe,nwe,CardJo00,st_pct,36%,,,,,
player,201710290nwe,nwe,AlleRy01,pos,P,,,,,
player,201710290nwe,nwe,AlleRy01,offense,0,,,,,
player,201710290nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201710290nwe,nwe,AlleRy01,defense,0,,,,,
player,201710290nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201710290nwe,nwe,AlleRy01,special_teams,10,,,,,
player,201710290nwe,nwe,AlleRy01,st_pct,36%,,,,,
player,201710290nwe,nwe,KarrTe00,pos,C,,,,,
player,201710290nwe,nwe,KarrTe00,offense,0,,,,,
player,201710290nwe,nwe,KarrTe00,off_pct,0%,,,,,
player,201710290nwe,nwe,KarrTe00,defense,0,,,,,
player,201710290nwe,nwe,KarrTe00,def_pct,0%,,,,,
player,201710290nwe,nwe,KarrTe00,special_teams,7,,,,,
player,201710290nwe,nwe,KarrTe00,st_pct,25%,,,,,
player,201710290nwe,sdg,SchoMi00,pos,G,,,,,
player,201710290nwe,sdg,SchoMi00,offense,56,,,,,
player,201710290nwe,sdg,SchoMi00,off_pct,100%,,,,,
player,201710290nwe,sdg,SchoMi00,defense,0,,,,,
player,201710290nwe,sdg,SchoMi00,def_pct,0%,,,,,
player,201710290nwe,sdg,SchoMi00,special_teams,3,,,,,
player,201710290nwe,sdg,SchoMi00,st_pct,11%,,,,,
player,201710290nwe,sdg,FeenDa00,pos,G,,,,,
player,201710290nwe,sdg,FeenDa00,offense,56,,,,,
player,201710290nwe,sdg,FeenDa00,off_pct,100%,,,,,
player,201710290nwe,sdg,FeenDa00,defense,0,,,,,
player,201710290nwe,sdg,FeenDa00,def_pct,0%,,,,,
player,201710290nwe,sdg,FeenDa00,special_teams,2,,,,,
player,201710290nwe,sdg,FeenDa00,st_pct,7%,,,,,
player,201710290nwe,sdg,OkunRu20,pos,T,,,,,
player,201710290nwe,sdg,OkunRu20,offense,56,,,,,
player,201710290nwe,sdg,OkunRu20,off_pct,100%,,,,,
player,201710290nwe,sdg,OkunRu20,defense,0,,,,,
player,201710290nwe,sdg,OkunRu20,def_pct,0%,,,,,
player,201710290nwe,sdg,OkunRu20,special_teams,2,,,,,
player,201710290nwe,sdg,OkunRu20,st_pct,7%,,,,,
player,201710290nwe,sdg,WiggKe00,pos,G,,,,,
player,201710290nwe,sdg,WiggKe00,offense,56,,,,,
player,201710290nwe,sdg,WiggKe00,off_pct,100%,,,,,
player,201710290nwe,sdg,WiggKe00,defense,0,,,,,
player,201710290nwe,sdg,WiggKe00,def_pct,0%,,,,,
player,201710290nwe,sdg,WiggKe00,special_teams,2,,,,,
player,201710290nwe,sdg,WiggKe00,st_pct,7%,,,,,
player,201710290nwe,sdg,PullSp00,pos,C,,,,,
player,201710290nwe,sdg,PullSp00,offense,56,,,,,
player,201710290nwe,sdg,PullSp00,off_pct,100%,,,,,
player,201710290nwe,sdg,PullSp00,defense,0,,,,,
player,201710290nwe,sdg,PullSp00,def_pct,0%,,,,,
player,201710290nwe,sdg,PullSp00,special_teams,0,,,,,
player,201710290nwe,sdg,PullSp00,st_pct,0%,,,,,
player,201710290nwe,sdg,RivePh00,pos,QB,,,,,
player,201710290nwe,sdg,RivePh00,offense,56,,,,,
player,201710290nwe,sdg,RivePh00,off_pct,100%,,,,,
player,201710290nwe,sdg,RivePh00,defense,0,,,,,
player,201710290nwe,sdg,RivePh00,def_pct,0%,,,,,
player,201710290nwe,sdg,RivePh00,special_teams,0,,,,,
player,201710290nwe,sdg,RivePh00,st_pct,0%,,,,,
player,201710290nwe,sdg,AlleKe00,pos,WR,,,,,
player,201710290nwe,sdg,AlleKe00,offense,52,,,,,
player,201710290nwe,sdg,AlleKe00,off_pct,93%,,,,,
player,201710290nwe,sdg,AlleKe00,defense,0,,,,,
player,201710290nwe,sdg,AlleKe00,def_pct,0%,,,,,
player,201710290nwe,sdg,AlleKe00,special_teams,0,,,,,
player,201710290nwe,sdg,AlleKe00,st_pct,0%,,,,,
player,201710290nwe,sdg,WillTy00,pos,WR,,,,,
player,201710290nwe,sdg,WillTy00,offense,46,,,,,
player,201710290nwe,sdg,WillTy00,off_pct,82%,,,,,
player,201710290nwe,sdg,WillTy00,defense,0,,,,,
player,201710290nwe,sdg,WillTy00,def_pct,0%,,,,,
player,201710290nwe,sdg,WillTy00,special_teams,0,,,,,
player,201710290nwe,sdg,WillTy00,st_pct,0%,,,,,
player,201710290nwe,sdg,BenjTr00,pos,WR,,,,,
player,201710290nwe,sdg,BenjTr00,offense,35,,,,,
player,201710290nwe,sdg,BenjTr00,off_pct,62%,,,,,
player,201710290nwe,sdg,BenjTr00,defense,0,,,,,
player,201710290nwe,sdg,BenjTr00,def_pct,0%,,,,,
player,201710290nwe,sdg,BenjTr00,special_teams,3,,,,,
player,201710290nwe,sdg,BenjTr00,st_pct,11%,,,,,
player,201710290nwe,sdg,HenrHu00,pos,TE,,,,,
player,201710290nwe,sdg,HenrHu00,offense,35,,,,,
player,201710290nwe,sdg,HenrHu00,off_pct,62%,,,,,
player,201710290nwe,sdg,HenrHu00,defense,0,,,,,
player,201710290nwe,sdg,HenrHu00,def_pct,0%,,,,,
player,201710290nwe,sdg,HenrHu00,special_teams,0,,,,,
player,201710290nwe,sdg,HenrHu00,st_pct,0%,,,,,
player,201710290nwe,sdg,GordMe00,pos,RB,,,,,
player,201710290nwe,sdg,GordMe00,offense,33,,,,,
player,201710290nwe,sdg,GordMe00,off_pct,59%,,,,,
player,201710290nwe,sdg,GordMe00,defense,0,,,,,
player,201710290nwe,sdg,GordMe00,def_pct,0%,,,,,
player,201710290nwe,sdg,GordMe00,special_teams,0,,,,,
player,201710290nwe,sdg,GordMe00,st_pct,0%,,,,,
player,201710290nwe,sdg,GateAn00,pos,TE,,,,,
player,201710290nwe,sdg,GateAn00,offense,25,,,,,
player,201710290nwe,sdg,GateAn00,off_pct,45%,,,,,
player,201710290nwe,sdg,GateAn00,defense,0,,,,,
player,201710290nwe,sdg,GateAn00,def_pct,0%,,,,,
player,201710290nwe,sdg,GateAn00,special_teams,0,,,,,
player,201710290nwe,sdg,GateAn00,st_pct,0%,,,,,
player,201710290nwe,sdg,WillMi07,pos,WR,,,,,
player,201710290nwe,sdg,WillMi07,offense,22,,,,,
player,201710290nwe,sdg,WillMi07,off_pct,39%,,,,,
player,201710290nwe,sdg,WillMi07,defense,0,,,,,
player,201710290nwe,sdg,WillMi07,def_pct,0%,,,,,
player,201710290nwe,sdg,WillMi07,special_teams,0,,,,,
player,201710290nwe,sdg,WillMi07,st_pct,0%,,,,,
player,201710290nwe,sdg,EkelAu00,pos,RB,,,,,
player,201710290nwe,sdg,EkelAu00,offense,17,,,,,
player,201710290nwe,sdg,EkelAu00,off_pct,30%,,,,,
player,201710290nwe,sdg,EkelAu00,defense,0,,,,,
player,201710290nwe,sdg,EkelAu00,def_pct,0%,,,,,
player,201710290nwe,sdg,EkelAu00,special_teams,14,,,,,
player,201710290nwe,sdg,EkelAu00,st_pct,50%,,,,,
player,201710290nwe,sdg,WattDe00,pos,FB,,,,,
player,201710290nwe,sdg,WattDe00,offense,5,,,,,
player,201710290nwe,sdg,WattDe00,off_pct,9%,,,,,
player,201710290nwe,sdg,WattDe00,defense,0,,,,,
player,201710290nwe,sdg,WattDe00,def_pct,0%,,,,,
player,201710290nwe,sdg,WattDe00,special_teams,21,,,,,
player,201710290nwe,sdg,WattDe00,st_pct,75%,,,,,
player,201710290nwe,sdg,McGrSe00,pos,TE,,,,,
player,201710290nwe,sdg,McGrSe00,offense,5,,,,,
player,201710290nwe,sdg,McGrSe00,off_pct,9%,,,,,
player,201710290nwe,sdg,McGrSe00,defense,0,,,,,
player,201710290nwe,sdg,McGrSe00,def_pct,0%,,,,,
player,201710290nwe,sdg,McGrSe00,special_teams,13,,,,,
player,201710290nwe,sdg,McGrSe00,st_pct,46%,,,,,
player,201710290nwe,sdg,OlivBr01,pos,RB,,,,,
player,201710290nwe,sdg,OlivBr01,offense,5,,,,,
player,201710290nwe,sdg,OlivBr01,off_pct,9%,,,,,
player,201710290nwe,sdg,OlivBr01,defense,0,,,,,
player,201710290nwe,sdg,OlivBr01,def_pct,0%,,,,,
player,201710290nwe,sdg,OlivBr01,special_teams,2,,,,,
player,201710290nwe,sdg,OlivBr01,st_pct,7%,,,,,
player,201710290nwe,sdg,AddaJa00,pos,SS,,,,,
player,201710290nwe,sdg,AddaJa00,offense,0,,,,,
player,201710290nwe,sdg,AddaJa00,off_pct,0%,,,,,
player,201710290nwe,sdg,AddaJa00,defense,86,,,,,
player,201710290nwe,sdg,AddaJa00,def_pct,100%,,,,,
player,201710290nwe,sdg,AddaJa00,special_teams,7,,,,,
player,201710290nwe,sdg,AddaJa00,st_pct,25%,,,,,
player,201710290nwe,sdg,BostTr00,pos,FS,,,,,
player,201710290nwe,sdg,BostTr00,offense,0,,,,,
player,201710290nwe,sdg,BostTr00,off_pct,0%,,,,,
player,201710290nwe,sdg,BostTr00,defense,85,,,,,
player,201710290nwe,sdg,BostTr00,def_pct,99%,,,,,
player,201710290nwe,sdg,BostTr00,special_teams,7,,,,,
player,201710290nwe,sdg,BostTr00,st_pct,25%,,,,,
player,201710290nwe,sdg,WillTr05,pos,CB,,,,,
player,201710290nwe,sdg,WillTr05,offense,0,,,,,
player,201710290nwe,sdg,WillTr05,off_pct,0%,,,,,
player,201710290nwe,sdg,WillTr05,defense,85,,,,,
player,201710290nwe,sdg,WillTr05,def_pct,99%,,,,,
player,201710290nwe,sdg,WillTr05,special_teams,4,,,,,
player,201710290nwe,sdg,WillTr05,st_pct,14%,,,,,
player,201710290nwe,sdg,HaywCa00,pos,CB,,,,,
player,201710290nwe,sdg,HaywCa00,offense,0,,,,,
player,201710290nwe,sdg,HaywCa00,off_pct,0%,,,,,
player,201710290nwe,sdg,HaywCa00,defense,85,,,,,
player,201710290nwe,sdg,HaywCa00,def_pct,99%,,,,,
player,201710290nwe,sdg,HaywCa00,special_teams,0,,,,,
player,201710290nwe,sdg,HaywCa00,st_pct,0%,,,,,
player,201710290nwe,sdg,IngrMe00,pos,DE,,,,,
player,201710290nwe,sdg,IngrMe00,offense,0,,,,,
player,201710290nwe,sdg,IngrMe00,off_pct,0%,,,,,
player,201710290nwe,sdg,IngrMe00,defense,78,,,,,
player,201710290nwe,sdg,IngrMe00,def_pct,91%,,,,,
player,201710290nwe,sdg,IngrMe00,special_teams,0,,,,,
player,201710290nwe,sdg,IngrMe00,st_pct,0%,,,,,
player,201710290nwe,sdg,BosaJo00,pos,DE,,,,,
player,201710290nwe,sdg,BosaJo00,offense,0,,,,,
player,201710290nwe,sdg,BosaJo00,off_pct,0%,,,,,
player,201710290nwe,sdg,BosaJo00,defense,72,,,,,
player,201710290nwe,sdg,BosaJo00,def_pct,84%,,,,,
player,201710290nwe,sdg,BosaJo00,special_teams,1,,,,,
player,201710290nwe,sdg,BosaJo00,st_pct,4%,,,,,
player,201710290nwe,sdg,PullHa00,pos,LB,,,,,
player,201710290nwe,sdg,PullHa00,offense,0,,,,,
player,201710290nwe,sdg,PullHa00,off_pct,0%,,,,,
player,201710290nwe,sdg,PullHa00,defense,66,,,,,
player,201710290nwe,sdg,PullHa00,def_pct,77%,,,,,
player,201710290nwe,sdg,PullHa00,special_teams,0,,,,,
player,201710290nwe,sdg,PullHa00,st_pct,0%,,,,,
player,201710290nwe,sdg,PhilAd00,pos,SS,,,,,
player,201710290nwe,sdg,PhilAd00,offense,0,,,,,
player,201710290nwe,sdg,PhilAd00,off_pct,0%,,,,,
player,201710290nwe,sdg,PhilAd00,defense,59,,,,,
player,201710290nwe,sdg,PhilAd00,def_pct,69%,,,,,
player,201710290nwe,sdg,PhilAd00,special_teams,22,,,,,
player,201710290nwe,sdg,PhilAd00,st_pct,79%,,,,,
player,201710290nwe,sdg,KingDe01,pos,CB,,,,,
player,201710290nwe,sdg,KingDe01,offense,0,,,,,
player,201710290nwe,sdg,KingDe01,off_pct,0%,,,,,
player,201710290nwe,sdg,KingDe01,defense,58,,,,,
player,201710290nwe,sdg,KingDe01,def_pct,67%,,,,,
player,201710290nwe,sdg,KingDe01,special_teams,8,,,,,
player,201710290nwe,sdg,KingDe01,st_pct,29%,,,,,
player,201710290nwe,sdg,MebaBr99,pos,NT,,,,,
player,201710290nwe,sdg,MebaBr99,offense,0,,,,,
player,201710290nwe,sdg,MebaBr99,off_pct,0%,,,,,
player,201710290nwe,sdg,MebaBr99,defense,47,,,,,
player,201710290nwe,sdg,MebaBr99,def_pct,55%,,,,,
player,201710290nwe,sdg,MebaBr99,special_teams,0,,,,,
player,201710290nwe,sdg,MebaBr99,st_pct,0%,,,,,
player,201710290nwe,sdg,LiugCo00,pos,DT,,,,,
player,201710290nwe,sdg,LiugCo00,offense,0,,,,,
player,201710290nwe,sdg,LiugCo00,off_pct,0%,,,,,
player,201710290nwe,sdg,LiugCo00,defense,46,,,,,
player,201710290nwe,sdg,LiugCo00,def_pct,53%,,,,,
player,201710290nwe,sdg,LiugCo00,special_teams,7,,,,,
player,201710290nwe,sdg,LiugCo00,st_pct,25%,,,,,
player,201710290nwe,sdg,SquaDa00,pos,NT,,,,,
player,201710290nwe,sdg,SquaDa00,offense,0,,,,,
player,201710290nwe,sdg,SquaDa00,off_pct,0%,,,,,
player,201710290nwe,sdg,SquaDa00,defense,34,,,,,
player,201710290nwe,sdg,SquaDa00,def_pct,40%,,,,,
player,201710290nwe,sdg,SquaDa00,special_teams,7,,,,,
player,201710290nwe,sdg,SquaDa00,st_pct,25%,,,,,
player,201710290nwe,sdg,EmanKy00,pos,LB,,,,,
player,201710290nwe,sdg,EmanKy00,offense,0,,,,,
player,201710290nwe,sdg,EmanKy00,off_pct,0%,,,,,
player,201710290nwe,sdg,EmanKy00,defense,28,,,,,
player,201710290nwe,sdg,EmanKy00,def_pct,33%,,,,,
player,201710290nwe,sdg,EmanKy00,special_teams,16,,,,,
player,201710290nwe,sdg,EmanKy00,st_pct,57%,,,,,
player,201710290nwe,sdg,PhilDa01,pos,DT,,,,,
player,201710290nwe,sdg,PhilDa01,offense,0,,,,,
player,201710290nwe,sdg,PhilDa01,off_pct,0%,,,,,
player,201710290nwe,sdg,PhilDa01,defense,27,,,,,
player,201710290nwe,sdg,PhilDa01,def_pct,31%,,,,,
player,201710290nwe,sdg,PhilDa01,special_teams,7,,,,,
player,201710290nwe,sdg,PhilDa01,st_pct,25%,,,,,
player,201710290nwe,sdg,ToomKo00,pos,LB,,,,,
player,201710290nwe,sdg,ToomKo00,offense,0,,,,,
player,201710290nwe,sdg,ToomKo00,off_pct,0%,,,,,
