game,2017,7,20171022,201710220gnb,nor,"New Orleans Saints",26,gnb,"Green Bay Packers",17
player,201710220gnb,nor,BellVo00,qb_hits,0,,,,,
player,201710220gnb,nor,BellVo00,fumbles_rec,0,,,,,
player,201710220gnb,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,BellVo00,fumbles_forced,0,,,,,
player,201710220gnb,nor,CrawKe02,def_int,0,,,,,
player,201710220gnb,nor,CrawKe02,def_int_yds,0,,,,,
player,201710220gnb,nor,CrawKe02,def_int_td,0,,,,,
player,201710220gnb,nor,CrawKe02,def_int_long,0,,,,,
player,201710220gnb,nor,CrawKe02,pass_defended,0,,,,,
player,201710220gnb,nor,CrawKe02,sacks,0.0,,,,,
player,201710220gnb,nor,CrawKe02,tackles_combined,4,,,,,
player,201710220gnb,nor,CrawKe02,tackles_solo,4,,,,,
player,201710220gnb,nor,CrawKe02,tackles_assists,0,,,,,
player,201710220gnb,nor,CrawKe02,tackles_loss,0,,,,,
player,201710220gnb,nor,CrawKe02,qb_hits,0,,,,,
player,201710220gnb,nor,CrawKe02,fumbles_rec,0,,,,,
player,201710220gnb,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,CrawKe02,fumbles_forced,0,,,,,
player,201710220gnb,nor,JordCa00,def_int,0,,,,,
player,201710220gnb,nor,JordCa00,def_int_yds,0,,,,,
player,201710220gnb,nor,JordCa00,def_int_td,0,,,,,
player,201710220gnb,nor,JordCa00,def_int_long,0,,,,,
player,201710220gnb,nor,JordCa00,pass_defended,1,,,,,
player,201710220gnb,nor,JordCa00,sacks,0.0,,,,,
player,201710220gnb,nor,JordCa00,tackles_combined,3,,,,,
player,201710220gnb,nor,JordCa00,tackles_solo,2,,,,,
player,201710220gnb,nor,JordCa00,tackles_assists,1,,,,,
player,201710220gnb,nor,JordCa00,tackles_loss,1,,,,,
player,201710220gnb,nor,JordCa00,qb_hits,1,,,,,
player,201710220gnb,nor,JordCa00,fumbles_rec,0,,,,,
player,201710220gnb,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,JordCa00,fumbles_forced,1,,,,,
player,201710220gnb,nor,LattMa01,def_int,0,,,,,
player,201710220gnb,nor,LattMa01,def_int_yds,0,,,,,
player,201710220gnb,nor,LattMa01,def_int_td,0,,,,,
player,201710220gnb,nor,LattMa01,def_int_long,0,,,,,
player,201710220gnb,nor,LattMa01,pass_defended,1,,,,,
player,201710220gnb,nor,LattMa01,sacks,0.0,,,,,
player,201710220gnb,nor,LattMa01,tackles_combined,3,,,,,
player,201710220gnb,nor,LattMa01,tackles_solo,3,,,,,
player,201710220gnb,nor,LattMa01,tackles_assists,0,,,,,
player,201710220gnb,nor,LattMa01,tackles_loss,0,,,,,
player,201710220gnb,nor,LattMa01,qb_hits,0,,,,,
player,201710220gnb,nor,LattMa01,fumbles_rec,0,,,,,
player,201710220gnb,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,LattMa01,fumbles_forced,0,,,,,
player,201710220gnb,nor,RankSh00,def_int,0,,,,,
player,201710220gnb,nor,RankSh00,def_int_yds,0,,,,,
player,201710220gnb,nor,RankSh00,def_int_td,0,,,,,
player,201710220gnb,nor,RankSh00,def_int_long,0,,,,,
player,201710220gnb,nor,RankSh00,pass_defended,0,,,,,
player,201710220gnb,nor,RankSh00,sacks,0.0,,,,,
player,201710220gnb,nor,RankSh00,tackles_combined,3,,,,,
player,201710220gnb,nor,RankSh00,tackles_solo,2,,,,,
player,201710220gnb,nor,RankSh00,tackles_assists,1,,,,,
player,201710220gnb,nor,RankSh00,tackles_loss,0,,,,,
player,201710220gnb,nor,RankSh00,qb_hits,0,,,,,
player,201710220gnb,nor,RankSh00,fumbles_rec,0,,,,,
player,201710220gnb,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,RankSh00,fumbles_forced,1,,,,,
player,201710220gnb,nor,HarrDe04,def_int,0,,,,,
player,201710220gnb,nor,HarrDe04,def_int_yds,0,,,,,
player,201710220gnb,nor,HarrDe04,def_int_td,0,,,,,
player,201710220gnb,nor,HarrDe04,def_int_long,0,,,,,
player,201710220gnb,nor,HarrDe04,pass_defended,0,,,,,
player,201710220gnb,nor,HarrDe04,sacks,0.0,,,,,
player,201710220gnb,nor,HarrDe04,tackles_combined,2,,,,,
player,201710220gnb,nor,HarrDe04,tackles_solo,1,,,,,
player,201710220gnb,nor,HarrDe04,tackles_assists,1,,,,,
player,201710220gnb,nor,HarrDe04,tackles_loss,0,,,,,
player,201710220gnb,nor,HarrDe04,qb_hits,0,,,,,
player,201710220gnb,nor,HarrDe04,fumbles_rec,0,,,,,
player,201710220gnb,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,HarrDe04,fumbles_forced,0,,,,,
player,201710220gnb,nor,OnyeDa00,def_int,0,,,,,
player,201710220gnb,nor,OnyeDa00,def_int_yds,0,,,,,
player,201710220gnb,nor,OnyeDa00,def_int_td,0,,,,,
player,201710220gnb,nor,OnyeDa00,def_int_long,0,,,,,
player,201710220gnb,nor,OnyeDa00,pass_defended,0,,,,,
player,201710220gnb,nor,OnyeDa00,sacks,0.0,,,,,
player,201710220gnb,nor,OnyeDa00,tackles_combined,2,,,,,
player,201710220gnb,nor,OnyeDa00,tackles_solo,1,,,,,
player,201710220gnb,nor,OnyeDa00,tackles_assists,1,,,,,
player,201710220gnb,nor,OnyeDa00,tackles_loss,0,,,,,
player,201710220gnb,nor,OnyeDa00,qb_hits,0,,,,,
player,201710220gnb,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201710220gnb,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201710220gnb,nor,TeoxMa00,def_int,0,,,,,
player,201710220gnb,nor,TeoxMa00,def_int_yds,0,,,,,
player,201710220gnb,nor,TeoxMa00,def_int_td,0,,,,,
player,201710220gnb,nor,TeoxMa00,def_int_long,0,,,,,
player,201710220gnb,nor,TeoxMa00,pass_defended,0,,,,,
player,201710220gnb,nor,TeoxMa00,sacks,0.0,,,,,
player,201710220gnb,nor,TeoxMa00,tackles_combined,2,,,,,
player,201710220gnb,nor,TeoxMa00,tackles_solo,1,,,,,
player,201710220gnb,nor,TeoxMa00,tackles_assists,1,,,,,
player,201710220gnb,nor,TeoxMa00,tackles_loss,0,,,,,
player,201710220gnb,nor,TeoxMa00,qb_hits,0,,,,,
player,201710220gnb,nor,TeoxMa00,fumbles_rec,0,,,,,
player,201710220gnb,nor,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,TeoxMa00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,TeoxMa00,fumbles_forced,0,,,,,
player,201710220gnb,nor,BushRa00,def_int,0,,,,,
player,201710220gnb,nor,BushRa00,def_int_yds,0,,,,,
player,201710220gnb,nor,BushRa00,def_int_td,0,,,,,
player,201710220gnb,nor,BushRa00,def_int_long,0,,,,,
player,201710220gnb,nor,BushRa00,pass_defended,0,,,,,
player,201710220gnb,nor,BushRa00,sacks,0.0,,,,,
player,201710220gnb,nor,BushRa00,tackles_combined,1,,,,,
player,201710220gnb,nor,BushRa00,tackles_solo,1,,,,,
player,201710220gnb,nor,BushRa00,tackles_assists,0,,,,,
player,201710220gnb,nor,BushRa00,tackles_loss,0,,,,,
player,201710220gnb,nor,BushRa00,qb_hits,0,,,,,
player,201710220gnb,nor,BushRa00,fumbles_rec,0,,,,,
player,201710220gnb,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,BushRa00,fumbles_forced,0,,,,,
player,201710220gnb,nor,DaviTy01,def_int,0,,,,,
player,201710220gnb,nor,DaviTy01,def_int_yds,0,,,,,
player,201710220gnb,nor,DaviTy01,def_int_td,0,,,,,
player,201710220gnb,nor,DaviTy01,def_int_long,0,,,,,
player,201710220gnb,nor,DaviTy01,pass_defended,0,,,,,
player,201710220gnb,nor,DaviTy01,sacks,0.0,,,,,
player,201710220gnb,nor,DaviTy01,tackles_combined,1,,,,,
player,201710220gnb,nor,DaviTy01,tackles_solo,0,,,,,
player,201710220gnb,nor,DaviTy01,tackles_assists,1,,,,,
player,201710220gnb,nor,DaviTy01,tackles_loss,0,,,,,
player,201710220gnb,nor,DaviTy01,qb_hits,0,,,,,
player,201710220gnb,nor,DaviTy01,fumbles_rec,0,,,,,
player,201710220gnb,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,DaviTy01,fumbles_forced,0,,,,,
player,201710220gnb,nor,HendTr00,def_int,0,,,,,
player,201710220gnb,nor,HendTr00,def_int_yds,0,,,,,
player,201710220gnb,nor,HendTr00,def_int_td,0,,,,,
player,201710220gnb,nor,HendTr00,def_int_long,0,,,,,
player,201710220gnb,nor,HendTr00,pass_defended,0,,,,,
player,201710220gnb,nor,HendTr00,sacks,0.0,,,,,
player,201710220gnb,nor,HendTr00,tackles_combined,1,,,,,
player,201710220gnb,nor,HendTr00,tackles_solo,1,,,,,
player,201710220gnb,nor,HendTr00,tackles_assists,0,,,,,
player,201710220gnb,nor,HendTr00,tackles_loss,0,,,,,
player,201710220gnb,nor,HendTr00,qb_hits,1,,,,,
player,201710220gnb,nor,HendTr00,fumbles_rec,0,,,,,
player,201710220gnb,nor,HendTr00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,HendTr00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,HendTr00,fumbles_forced,0,,,,,
player,201710220gnb,nor,WillMa06,def_int,0,,,,,
player,201710220gnb,nor,WillMa06,def_int_yds,0,,,,,
player,201710220gnb,nor,WillMa06,def_int_td,0,,,,,
player,201710220gnb,nor,WillMa06,def_int_long,0,,,,,
player,201710220gnb,nor,WillMa06,pass_defended,0,,,,,
player,201710220gnb,nor,WillMa06,sacks,0.0,,,,,
player,201710220gnb,nor,WillMa06,tackles_combined,1,,,,,
player,201710220gnb,nor,WillMa06,tackles_solo,1,,,,,
player,201710220gnb,nor,WillMa06,tackles_assists,0,,,,,
player,201710220gnb,nor,WillMa06,tackles_loss,0,,,,,
player,201710220gnb,nor,WillMa06,qb_hits,0,,,,,
player,201710220gnb,nor,WillMa06,fumbles_rec,0,,,,,
player,201710220gnb,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,WillMa06,fumbles_forced,0,,,,,
player,201710220gnb,nor,GinnTe00,def_int,0,,,,,
player,201710220gnb,nor,GinnTe00,def_int_yds,0,,,,,
player,201710220gnb,nor,GinnTe00,def_int_td,0,,,,,
player,201710220gnb,nor,GinnTe00,def_int_long,0,,,,,
player,201710220gnb,nor,GinnTe00,pass_defended,0,,,,,
player,201710220gnb,nor,GinnTe00,sacks,0.0,,,,,
player,201710220gnb,nor,GinnTe00,tackles_combined,0,,,,,
player,201710220gnb,nor,GinnTe00,tackles_solo,0,,,,,
player,201710220gnb,nor,GinnTe00,tackles_assists,0,,,,,
player,201710220gnb,nor,GinnTe00,tackles_loss,0,,,,,
player,201710220gnb,nor,GinnTe00,qb_hits,0,,,,,
player,201710220gnb,nor,GinnTe00,fumbles_rec,1,,,,,
player,201710220gnb,nor,GinnTe00,fumbles_rec_yds,0,,,,,
player,201710220gnb,nor,GinnTe00,fumbles_rec_td,0,,,,,
player,201710220gnb,nor,GinnTe00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,HousDa00,def_int,1,,,,,
player,201710220gnb,gnb,HousDa00,def_int_yds,0,,,,,
player,201710220gnb,gnb,HousDa00,def_int_td,0,,,,,
player,201710220gnb,gnb,HousDa00,def_int_long,0,,,,,
player,201710220gnb,gnb,HousDa00,pass_defended,2,,,,,
player,201710220gnb,gnb,HousDa00,sacks,0.0,,,,,
player,201710220gnb,gnb,HousDa00,tackles_combined,6,,,,,
player,201710220gnb,gnb,HousDa00,tackles_solo,5,,,,,
player,201710220gnb,gnb,HousDa00,tackles_assists,1,,,,,
player,201710220gnb,gnb,HousDa00,tackles_loss,0,,,,,
player,201710220gnb,gnb,HousDa00,qb_hits,0,,,,,
player,201710220gnb,gnb,HousDa00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,HousDa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,HousDa00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,HousDa00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,RandDa00,def_int,1,,,,,
player,201710220gnb,gnb,RandDa00,def_int_yds,0,,,,,
player,201710220gnb,gnb,RandDa00,def_int_td,0,,,,,
player,201710220gnb,gnb,RandDa00,def_int_long,0,,,,,
player,201710220gnb,gnb,RandDa00,pass_defended,1,,,,,
player,201710220gnb,gnb,RandDa00,sacks,0.0,,,,,
player,201710220gnb,gnb,RandDa00,tackles_combined,3,,,,,
player,201710220gnb,gnb,RandDa00,tackles_solo,2,,,,,
player,201710220gnb,gnb,RandDa00,tackles_assists,1,,,,,
player,201710220gnb,gnb,RandDa00,tackles_loss,0,,,,,
player,201710220gnb,gnb,RandDa00,qb_hits,0,,,,,
player,201710220gnb,gnb,RandDa00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,RandDa00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,PerrNi00,def_int,0,,,,,
player,201710220gnb,gnb,PerrNi00,def_int_yds,0,,,,,
player,201710220gnb,gnb,PerrNi00,def_int_td,0,,,,,
player,201710220gnb,gnb,PerrNi00,def_int_long,0,,,,,
player,201710220gnb,gnb,PerrNi00,pass_defended,0,,,,,
player,201710220gnb,gnb,PerrNi00,sacks,1.0,,,,,
player,201710220gnb,gnb,PerrNi00,tackles_combined,3,,,,,
player,201710220gnb,gnb,PerrNi00,tackles_solo,2,,,,,
player,201710220gnb,gnb,PerrNi00,tackles_assists,1,,,,,
player,201710220gnb,gnb,PerrNi00,tackles_loss,1,,,,,
player,201710220gnb,gnb,PerrNi00,qb_hits,1,,,,,
player,201710220gnb,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,MartBl01,def_int,0,,,,,
player,201710220gnb,gnb,MartBl01,def_int_yds,0,,,,,
player,201710220gnb,gnb,MartBl01,def_int_td,0,,,,,
player,201710220gnb,gnb,MartBl01,def_int_long,0,,,,,
player,201710220gnb,gnb,MartBl01,pass_defended,0,,,,,
player,201710220gnb,gnb,MartBl01,sacks,0.0,,,,,
player,201710220gnb,gnb,MartBl01,tackles_combined,16,,,,,
player,201710220gnb,gnb,MartBl01,tackles_solo,13,,,,,
player,201710220gnb,gnb,MartBl01,tackles_assists,3,,,,,
player,201710220gnb,gnb,MartBl01,tackles_loss,0,,,,,
player,201710220gnb,gnb,MartBl01,qb_hits,0,,,,,
player,201710220gnb,gnb,MartBl01,fumbles_rec,0,,,,,
player,201710220gnb,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,MartBl01,fumbles_forced,0,,,,,
player,201710220gnb,gnb,ClinHa00,def_int,0,,,,,
player,201710220gnb,gnb,ClinHa00,def_int_yds,0,,,,,
player,201710220gnb,gnb,ClinHa00,def_int_td,0,,,,,
player,201710220gnb,gnb,ClinHa00,def_int_long,0,,,,,
player,201710220gnb,gnb,ClinHa00,pass_defended,0,,,,,
player,201710220gnb,gnb,ClinHa00,sacks,0.0,,,,,
player,201710220gnb,gnb,ClinHa00,tackles_combined,8,,,,,
player,201710220gnb,gnb,ClinHa00,tackles_solo,6,,,,,
player,201710220gnb,gnb,ClinHa00,tackles_assists,2,,,,,
player,201710220gnb,gnb,ClinHa00,tackles_loss,1,,,,,
player,201710220gnb,gnb,ClinHa00,qb_hits,0,,,,,
player,201710220gnb,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,BricKe00,def_int,0,,,,,
player,201710220gnb,gnb,BricKe00,def_int_yds,0,,,,,
player,201710220gnb,gnb,BricKe00,def_int_td,0,,,,,
player,201710220gnb,gnb,BricKe00,def_int_long,0,,,,,
player,201710220gnb,gnb,BricKe00,pass_defended,0,,,,,
player,201710220gnb,gnb,BricKe00,sacks,0.0,,,,,
player,201710220gnb,gnb,BricKe00,tackles_combined,7,,,,,
player,201710220gnb,gnb,BricKe00,tackles_solo,7,,,,,
player,201710220gnb,gnb,BricKe00,tackles_assists,0,,,,,
player,201710220gnb,gnb,BricKe00,tackles_loss,0,,,,,
player,201710220gnb,gnb,BricKe00,qb_hits,0,,,,,
player,201710220gnb,gnb,BricKe00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,BricKe00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,ClarKe01,def_int,0,,,,,
player,201710220gnb,gnb,ClarKe01,def_int_yds,0,,,,,
player,201710220gnb,gnb,ClarKe01,def_int_td,0,,,,,
player,201710220gnb,gnb,ClarKe01,def_int_long,0,,,,,
player,201710220gnb,gnb,ClarKe01,pass_defended,0,,,,,
player,201710220gnb,gnb,ClarKe01,sacks,0.0,,,,,
player,201710220gnb,gnb,ClarKe01,tackles_combined,5,,,,,
player,201710220gnb,gnb,ClarKe01,tackles_solo,2,,,,,
player,201710220gnb,gnb,ClarKe01,tackles_assists,3,,,,,
player,201710220gnb,gnb,ClarKe01,tackles_loss,0,,,,,
player,201710220gnb,gnb,ClarKe01,qb_hits,1,,,,,
player,201710220gnb,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201710220gnb,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201710220gnb,gnb,KingKe01,def_int,0,,,,,
player,201710220gnb,gnb,KingKe01,def_int_yds,0,,,,,
player,201710220gnb,gnb,KingKe01,def_int_td,0,,,,,
player,201710220gnb,gnb,KingKe01,def_int_long,0,,,,,
player,201710220gnb,gnb,KingKe01,pass_defended,0,,,,,
player,201710220gnb,gnb,KingKe01,sacks,0.0,,,,,
player,201710220gnb,gnb,KingKe01,tackles_combined,5,,,,,
player,201710220gnb,gnb,KingKe01,tackles_solo,3,,,,,
player,201710220gnb,gnb,KingKe01,tackles_assists,2,,,,,
player,201710220gnb,gnb,KingKe01,tackles_loss,0,,,,,
player,201710220gnb,gnb,KingKe01,qb_hits,0,,,,,
player,201710220gnb,gnb,KingKe01,fumbles_rec,0,,,,,
player,201710220gnb,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,KingKe01,fumbles_forced,0,,,,,
player,201710220gnb,gnb,DaniMi00,def_int,0,,,,,
player,201710220gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201710220gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201710220gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201710220gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201710220gnb,gnb,DaniMi00,sacks,0.0,,,,,
player,201710220gnb,gnb,DaniMi00,tackles_combined,3,,,,,
player,201710220gnb,gnb,DaniMi00,tackles_solo,3,,,,,
player,201710220gnb,gnb,DaniMi00,tackles_assists,0,,,,,
player,201710220gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201710220gnb,gnb,DaniMi00,qb_hits,1,,,,,
player,201710220gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,DialQu00,def_int,0,,,,,
player,201710220gnb,gnb,DialQu00,def_int_yds,0,,,,,
player,201710220gnb,gnb,DialQu00,def_int_td,0,,,,,
player,201710220gnb,gnb,DialQu00,def_int_long,0,,,,,
player,201710220gnb,gnb,DialQu00,pass_defended,0,,,,,
player,201710220gnb,gnb,DialQu00,sacks,0.0,,,,,
player,201710220gnb,gnb,DialQu00,tackles_combined,3,,,,,
player,201710220gnb,gnb,DialQu00,tackles_solo,2,,,,,
player,201710220gnb,gnb,DialQu00,tackles_assists,1,,,,,
player,201710220gnb,gnb,DialQu00,tackles_loss,0,,,,,
player,201710220gnb,gnb,DialQu00,qb_hits,0,,,,,
player,201710220gnb,gnb,DialQu00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,DialQu00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,DialQu00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,DialQu00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,JoneJo06,def_int,0,,,,,
player,201710220gnb,gnb,JoneJo06,def_int_yds,0,,,,,
player,201710220gnb,gnb,JoneJo06,def_int_td,0,,,,,
player,201710220gnb,gnb,JoneJo06,def_int_long,0,,,,,
player,201710220gnb,gnb,JoneJo06,pass_defended,0,,,,,
player,201710220gnb,gnb,JoneJo06,sacks,0.0,,,,,
player,201710220gnb,gnb,JoneJo06,tackles_combined,3,,,,,
player,201710220gnb,gnb,JoneJo06,tackles_solo,3,,,,,
player,201710220gnb,gnb,JoneJo06,tackles_assists,0,,,,,
player,201710220gnb,gnb,JoneJo06,tackles_loss,0,,,,,
player,201710220gnb,gnb,JoneJo06,qb_hits,0,,,,,
player,201710220gnb,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201710220gnb,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201710220gnb,gnb,MattCl99,def_int,0,,,,,
player,201710220gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201710220gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201710220gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201710220gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201710220gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201710220gnb,gnb,MattCl99,tackles_combined,3,,,,,
player,201710220gnb,gnb,MattCl99,tackles_solo,2,,,,,
player,201710220gnb,gnb,MattCl99,tackles_assists,1,,,,,
player,201710220gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201710220gnb,gnb,MattCl99,qb_hits,0,,,,,
player,201710220gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201710220gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201710220gnb,gnb,EvanMa00,def_int,0,,,,,
player,201710220gnb,gnb,EvanMa00,def_int_yds,0,,,,,
player,201710220gnb,gnb,EvanMa00,def_int_td,0,,,,,
player,201710220gnb,gnb,EvanMa00,def_int_long,0,,,,,
player,201710220gnb,gnb,EvanMa00,pass_defended,0,,,,,
player,201710220gnb,gnb,EvanMa00,sacks,0.0,,,,,
player,201710220gnb,gnb,EvanMa00,tackles_combined,2,,,,,
player,201710220gnb,gnb,EvanMa00,tackles_solo,1,,,,,
player,201710220gnb,gnb,EvanMa00,tackles_assists,1,,,,,
player,201710220gnb,gnb,EvanMa00,tackles_loss,0,,,,,
player,201710220gnb,gnb,EvanMa00,qb_hits,0,,,,,
player,201710220gnb,gnb,EvanMa00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,EvanMa00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,EvanMa00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,EvanMa00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,FackKy00,def_int,0,,,,,
player,201710220gnb,gnb,FackKy00,def_int_yds,0,,,,,
player,201710220gnb,gnb,FackKy00,def_int_td,0,,,,,
player,201710220gnb,gnb,FackKy00,def_int_long,0,,,,,
player,201710220gnb,gnb,FackKy00,pass_defended,0,,,,,
player,201710220gnb,gnb,FackKy00,sacks,0.0,,,,,
player,201710220gnb,gnb,FackKy00,tackles_combined,2,,,,,
player,201710220gnb,gnb,FackKy00,tackles_solo,1,,,,,
player,201710220gnb,gnb,FackKy00,tackles_assists,1,,,,,
player,201710220gnb,gnb,FackKy00,tackles_loss,0,,,,,
player,201710220gnb,gnb,FackKy00,qb_hits,0,,,,,
player,201710220gnb,gnb,FackKy00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,FackKy00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,HawkJo00,def_int,0,,,,,
player,201710220gnb,gnb,HawkJo00,def_int_yds,0,,,,,
player,201710220gnb,gnb,HawkJo00,def_int_td,0,,,,,
player,201710220gnb,gnb,HawkJo00,def_int_long,0,,,,,
player,201710220gnb,gnb,HawkJo00,pass_defended,0,,,,,
player,201710220gnb,gnb,HawkJo00,sacks,0.0,,,,,
player,201710220gnb,gnb,HawkJo00,tackles_combined,1,,,,,
player,201710220gnb,gnb,HawkJo00,tackles_solo,1,,,,,
player,201710220gnb,gnb,HawkJo00,tackles_assists,0,,,,,
player,201710220gnb,gnb,HawkJo00,tackles_loss,0,,,,,
player,201710220gnb,gnb,HawkJo00,qb_hits,0,,,,,
player,201710220gnb,gnb,HawkJo00,fumbles_rec,0,,,,,
player,201710220gnb,gnb,HawkJo00,fumbles_rec_yds,0,,,,,
player,201710220gnb,gnb,HawkJo00,fumbles_rec_td,0,,,,,
player,201710220gnb,gnb,HawkJo00,fumbles_forced,0,,,,,
player,201710220gnb,gnb,JaniJe00,def_int,0,,,,,
player,201710220gnb,gnb,JaniJe00,def_int_yds,0,,,,,
player,201710220gnb,gnb,JaniJe00,def_int_td,0,,,,,
player,201710220gnb,gnb,JaniJe00,def_int_long,0,,,,,
player,201710220gnb,gnb,JaniJe00,pass_defended,0,,,,,
player,201710220gnb,gnb,JaniJe00,sacks,0.0,,,,,
player,201710220gnb,gnb,JaniJe00,tackles_combined,1,,,,,
player,201710220gnb,gnb,JaniJe00,tackles_solo,1,,,,,
player,201710220gnb,gnb,JaniJe00,tackles_assists,0,,,,,
player,201710220gnb,gnb,JaniJe00,tackles_loss,0,,,,,
