game,2017,13,20171203,201712030sea,phi,"Philadelphia Eagles",10,sea,"Seattle Seahawks",24
player,201712030sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201712030sea,sea,BennMi99,fumbles_forced,0,,,,,
player,201712030sea,sea,HillDe02,def_int,0,,,,,
player,201712030sea,sea,HillDe02,def_int_yds,0,,,,,
player,201712030sea,sea,HillDe02,def_int_td,0,,,,,
player,201712030sea,sea,HillDe02,def_int_long,0,,,,,
player,201712030sea,sea,HillDe02,pass_defended,0,,,,,
player,201712030sea,sea,HillDe02,sacks,0.0,,,,,
player,201712030sea,sea,HillDe02,tackles_combined,1,,,,,
player,201712030sea,sea,HillDe02,tackles_solo,1,,,,,
player,201712030sea,sea,HillDe02,tackles_assists,0,,,,,
player,201712030sea,sea,HillDe02,tackles_loss,0,,,,,
player,201712030sea,sea,HillDe02,qb_hits,0,,,,,
player,201712030sea,sea,HillDe02,fumbles_rec,0,,,,,
player,201712030sea,sea,HillDe02,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,HillDe02,fumbles_rec_td,0,,,,,
player,201712030sea,sea,HillDe02,fumbles_forced,0,,,,,
player,201712030sea,sea,JeffQu00,def_int,0,,,,,
player,201712030sea,sea,JeffQu00,def_int_yds,0,,,,,
player,201712030sea,sea,JeffQu00,def_int_td,0,,,,,
player,201712030sea,sea,JeffQu00,def_int_long,0,,,,,
player,201712030sea,sea,JeffQu00,pass_defended,0,,,,,
player,201712030sea,sea,JeffQu00,sacks,0.0,,,,,
player,201712030sea,sea,JeffQu00,tackles_combined,1,,,,,
player,201712030sea,sea,JeffQu00,tackles_solo,0,,,,,
player,201712030sea,sea,JeffQu00,tackles_assists,1,,,,,
player,201712030sea,sea,JeffQu00,tackles_loss,0,,,,,
player,201712030sea,sea,JeffQu00,qb_hits,2,,,,,
player,201712030sea,sea,JeffQu00,fumbles_rec,0,,,,,
player,201712030sea,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,JeffQu00,fumbles_forced,0,,,,,
player,201712030sea,sea,McEvTa01,def_int,0,,,,,
player,201712030sea,sea,McEvTa01,def_int_yds,0,,,,,
player,201712030sea,sea,McEvTa01,def_int_td,0,,,,,
player,201712030sea,sea,McEvTa01,def_int_long,0,,,,,
player,201712030sea,sea,McEvTa01,pass_defended,0,,,,,
player,201712030sea,sea,McEvTa01,sacks,0.0,,,,,
player,201712030sea,sea,McEvTa01,tackles_combined,1,,,,,
player,201712030sea,sea,McEvTa01,tackles_solo,1,,,,,
player,201712030sea,sea,McEvTa01,tackles_assists,0,,,,,
player,201712030sea,sea,McEvTa01,tackles_loss,0,,,,,
player,201712030sea,sea,McEvTa01,qb_hits,0,,,,,
player,201712030sea,sea,McEvTa01,fumbles_rec,0,,,,,
player,201712030sea,sea,McEvTa01,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,McEvTa01,fumbles_rec_td,0,,,,,
player,201712030sea,sea,McEvTa01,fumbles_forced,0,,,,,
player,201712030sea,sea,ThomTe00,def_int,0,,,,,
player,201712030sea,sea,ThomTe00,def_int_yds,0,,,,,
player,201712030sea,sea,ThomTe00,def_int_td,0,,,,,
player,201712030sea,sea,ThomTe00,def_int_long,0,,,,,
player,201712030sea,sea,ThomTe00,pass_defended,0,,,,,
player,201712030sea,sea,ThomTe00,sacks,0.0,,,,,
player,201712030sea,sea,ThomTe00,tackles_combined,1,,,,,
player,201712030sea,sea,ThomTe00,tackles_solo,1,,,,,
player,201712030sea,sea,ThomTe00,tackles_assists,0,,,,,
player,201712030sea,sea,ThomTe00,tackles_loss,0,,,,,
player,201712030sea,sea,ThomTe00,qb_hits,0,,,,,
player,201712030sea,sea,ThomTe00,fumbles_rec,0,,,,,
player,201712030sea,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,ThomTe00,fumbles_forced,0,,,,,
player,201712030sea,sea,ThorNe00,def_int,0,,,,,
player,201712030sea,sea,ThorNe00,def_int_yds,0,,,,,
player,201712030sea,sea,ThorNe00,def_int_td,0,,,,,
player,201712030sea,sea,ThorNe00,def_int_long,0,,,,,
player,201712030sea,sea,ThorNe00,pass_defended,0,,,,,
player,201712030sea,sea,ThorNe00,sacks,0.0,,,,,
player,201712030sea,sea,ThorNe00,tackles_combined,1,,,,,
player,201712030sea,sea,ThorNe00,tackles_solo,1,,,,,
player,201712030sea,sea,ThorNe00,tackles_assists,0,,,,,
player,201712030sea,sea,ThorNe00,tackles_loss,0,,,,,
player,201712030sea,sea,ThorNe00,qb_hits,0,,,,,
player,201712030sea,sea,ThorNe00,fumbles_rec,0,,,,,
player,201712030sea,sea,ThorNe00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,ThorNe00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,ThorNe00,fumbles_forced,0,,,,,
player,201712030sea,sea,JackBr04,def_int,0,,,,,
player,201712030sea,sea,JackBr04,def_int_yds,0,,,,,
player,201712030sea,sea,JackBr04,def_int_td,0,,,,,
player,201712030sea,sea,JackBr04,def_int_long,0,,,,,
player,201712030sea,sea,JackBr04,pass_defended,0,,,,,
player,201712030sea,sea,JackBr04,sacks,0.0,,,,,
player,201712030sea,sea,JackBr04,tackles_combined,0,,,,,
player,201712030sea,sea,JackBr04,tackles_solo,0,,,,,
player,201712030sea,sea,JackBr04,tackles_assists,0,,,,,
player,201712030sea,sea,JackBr04,tackles_loss,0,,,,,
player,201712030sea,sea,JackBr04,qb_hits,1,,,,,
player,201712030sea,sea,JackBr04,fumbles_rec,0,,,,,
player,201712030sea,sea,JackBr04,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,JackBr04,fumbles_rec_td,0,,,,,
player,201712030sea,sea,JackBr04,fumbles_forced,0,,,,,
player,201712030sea,sea,SmitMa03,def_int,0,,,,,
player,201712030sea,sea,SmitMa03,def_int_yds,0,,,,,
player,201712030sea,sea,SmitMa03,def_int_td,0,,,,,
player,201712030sea,sea,SmitMa03,def_int_long,0,,,,,
player,201712030sea,sea,SmitMa03,pass_defended,0,,,,,
player,201712030sea,sea,SmitMa03,sacks,0.0,,,,,
player,201712030sea,sea,SmitMa03,tackles_combined,0,,,,,
player,201712030sea,sea,SmitMa03,tackles_solo,0,,,,,
player,201712030sea,sea,SmitMa03,tackles_assists,0,,,,,
player,201712030sea,sea,SmitMa03,tackles_loss,0,,,,,
player,201712030sea,sea,SmitMa03,qb_hits,1,,,,,
player,201712030sea,sea,SmitMa03,fumbles_rec,0,,,,,
player,201712030sea,sea,SmitMa03,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,SmitMa03,fumbles_rec_td,0,,,,,
player,201712030sea,sea,SmitMa03,fumbles_forced,0,,,,,
player,201712030sea,phi,BarnKe00,kick_ret,2,,,,,
player,201712030sea,phi,BarnKe00,kick_ret_yds,43,,,,,
player,201712030sea,phi,BarnKe00,kick_ret_yds_per_ret,21.5,,,,,
player,201712030sea,phi,BarnKe00,kick_ret_td,0,,,,,
player,201712030sea,phi,BarnKe00,kick_ret_long,24,,,,,
player,201712030sea,phi,BarnKe00,punt_ret,1,,,,,
player,201712030sea,phi,BarnKe00,punt_ret_yds,0,,,,,
player,201712030sea,phi,BarnKe00,punt_ret_yds_per_ret,0.0,,,,,
player,201712030sea,phi,BarnKe00,punt_ret_td,0,,,,,
player,201712030sea,phi,BarnKe00,punt_ret_long,0,,,,,
player,201712030sea,phi,CeleBr00,kick_ret,1,,,,,
player,201712030sea,phi,CeleBr00,kick_ret_yds,10,,,,,
player,201712030sea,phi,CeleBr00,kick_ret_yds_per_ret,10.0,,,,,
player,201712030sea,phi,CeleBr00,kick_ret_td,0,,,,,
player,201712030sea,phi,CeleBr00,kick_ret_long,10,,,,,
player,201712030sea,phi,CeleBr00,punt_ret,0,,,,,
player,201712030sea,phi,CeleBr00,punt_ret_yds,0,,,,,
player,201712030sea,phi,CeleBr00,punt_ret_yds_per_ret,,,,,,
player,201712030sea,phi,CeleBr00,punt_ret_td,0,,,,,
player,201712030sea,phi,CeleBr00,punt_ret_long,0,,,,,
player,201712030sea,sea,LockTy00,kick_ret,2,,,,,
player,201712030sea,sea,LockTy00,kick_ret_yds,47,,,,,
player,201712030sea,sea,LockTy00,kick_ret_yds_per_ret,23.5,,,,,
player,201712030sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201712030sea,sea,LockTy00,kick_ret_long,25,,,,,
player,201712030sea,sea,LockTy00,punt_ret,1,,,,,
player,201712030sea,sea,LockTy00,punt_ret_yds,2,,,,,
player,201712030sea,sea,LockTy00,punt_ret_yds_per_ret,2.0,,,,,
player,201712030sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201712030sea,sea,LockTy00,punt_ret_long,2,,,,,
player,201712030sea,phi,ElliJa03,xpm,1,,,,,
player,201712030sea,phi,ElliJa03,xpa,1,,,,,
player,201712030sea,phi,ElliJa03,fgm,1,,,,,
player,201712030sea,phi,ElliJa03,fga,1,,,,,
player,201712030sea,phi,ElliJa03,punt,0,,,,,
player,201712030sea,phi,ElliJa03,punt_yds,0,,,,,
player,201712030sea,phi,ElliJa03,punt_yds_per_punt,,,,,,
player,201712030sea,phi,ElliJa03,punt_long,0,,,,,
player,201712030sea,phi,JoneDo21,xpm,,,,,,
player,201712030sea,phi,JoneDo21,xpa,,,,,,
player,201712030sea,phi,JoneDo21,fgm,,,,,,
player,201712030sea,phi,JoneDo21,fga,,,,,,
player,201712030sea,phi,JoneDo21,punt,3,,,,,
player,201712030sea,phi,JoneDo21,punt_yds,123,,,,,
player,201712030sea,phi,JoneDo21,punt_yds_per_punt,41.0,,,,,
player,201712030sea,phi,JoneDo21,punt_long,43,,,,,
player,201712030sea,sea,WalsBl00,xpm,3,,,,,
player,201712030sea,sea,WalsBl00,xpa,3,,,,,
player,201712030sea,sea,WalsBl00,fgm,1,,,,,
player,201712030sea,sea,WalsBl00,fga,1,,,,,
player,201712030sea,sea,WalsBl00,punt,0,,,,,
player,201712030sea,sea,WalsBl00,punt_yds,0,,,,,
player,201712030sea,sea,WalsBl00,punt_yds_per_punt,,,,,,
player,201712030sea,sea,WalsBl00,punt_long,0,,,,,
player,201712030sea,sea,RyanJo21,xpm,,,,,,
player,201712030sea,sea,RyanJo21,xpa,,,,,,
player,201712030sea,sea,RyanJo21,fgm,,,,,,
player,201712030sea,sea,RyanJo21,fga,,,,,,
player,201712030sea,sea,RyanJo21,punt,5,,,,,
player,201712030sea,sea,RyanJo21,punt_yds,199,,,,,
player,201712030sea,sea,RyanJo21,punt_yds_per_punt,39.8,,,,,
player,201712030sea,sea,RyanJo21,punt_long,45,,,,,
player,201712030sea,sea,PociEt00,pos,C,,,,,
player,201712030sea,sea,PociEt00,offense,62,,,,,
player,201712030sea,sea,PociEt00,off_pct,100%,,,,,
player,201712030sea,sea,PociEt00,defense,0,,,,,
player,201712030sea,sea,PociEt00,def_pct,0%,,,,,
player,201712030sea,sea,PociEt00,special_teams,4,,,,,
player,201712030sea,sea,PociEt00,st_pct,18%,,,,,
player,201712030sea,sea,IfedGe00,pos,T,,,,,
player,201712030sea,sea,IfedGe00,offense,62,,,,,
player,201712030sea,sea,IfedGe00,off_pct,100%,,,,,
player,201712030sea,sea,IfedGe00,defense,0,,,,,
player,201712030sea,sea,IfedGe00,def_pct,0%,,,,,
player,201712030sea,sea,IfedGe00,special_teams,4,,,,,
player,201712030sea,sea,IfedGe00,st_pct,18%,,,,,
player,201712030sea,sea,JoecLu00,pos,G,,,,,
player,201712030sea,sea,JoecLu00,offense,62,,,,,
player,201712030sea,sea,JoecLu00,off_pct,100%,,,,,
player,201712030sea,sea,JoecLu00,defense,0,,,,,
player,201712030sea,sea,JoecLu00,def_pct,0%,,,,,
player,201712030sea,sea,JoecLu00,special_teams,4,,,,,
player,201712030sea,sea,JoecLu00,st_pct,18%,,,,,
player,201712030sea,sea,BritJu00,pos,C,,,,,
player,201712030sea,sea,BritJu00,offense,62,,,,,
player,201712030sea,sea,BritJu00,off_pct,100%,,,,,
player,201712030sea,sea,BritJu00,defense,0,,,,,
player,201712030sea,sea,BritJu00,def_pct,0%,,,,,
player,201712030sea,sea,BritJu00,special_teams,4,,,,,
player,201712030sea,sea,BritJu00,st_pct,18%,,,,,
player,201712030sea,sea,WilsRu00,pos,QB,,,,,
player,201712030sea,sea,WilsRu00,offense,62,,,,,
player,201712030sea,sea,WilsRu00,off_pct,100%,,,,,
player,201712030sea,sea,WilsRu00,defense,0,,,,,
player,201712030sea,sea,WilsRu00,def_pct,0%,,,,,
player,201712030sea,sea,WilsRu00,special_teams,0,,,,,
player,201712030sea,sea,WilsRu00,st_pct,0%,,,,,
player,201712030sea,sea,BrowDu20,pos,T,,,,,
player,201712030sea,sea,BrowDu20,offense,62,,,,,
player,201712030sea,sea,BrowDu20,off_pct,100%,,,,,
player,201712030sea,sea,BrowDu20,defense,0,,,,,
player,201712030sea,sea,BrowDu20,def_pct,0%,,,,,
player,201712030sea,sea,BrowDu20,special_teams,0,,,,,
player,201712030sea,sea,BrowDu20,st_pct,0%,,,,,
player,201712030sea,sea,RichPa01,pos,WR,,,,,
player,201712030sea,sea,RichPa01,offense,52,,,,,
player,201712030sea,sea,RichPa01,off_pct,84%,,,,,
player,201712030sea,sea,RichPa01,defense,0,,,,,
player,201712030sea,sea,RichPa01,def_pct,0%,,,,,
player,201712030sea,sea,RichPa01,special_teams,0,,,,,
player,201712030sea,sea,RichPa01,st_pct,0%,,,,,
player,201712030sea,sea,DaviMi01,pos,RB,,,,,
player,201712030sea,sea,DaviMi01,offense,45,,,,,
player,201712030sea,sea,DaviMi01,off_pct,73%,,,,,
player,201712030sea,sea,DaviMi01,defense,0,,,,,
player,201712030sea,sea,DaviMi01,def_pct,0%,,,,,
player,201712030sea,sea,DaviMi01,special_teams,0,,,,,
player,201712030sea,sea,DaviMi01,st_pct,0%,,,,,
player,201712030sea,sea,BaldDo00,pos,WR,,,,,
player,201712030sea,sea,BaldDo00,offense,43,,,,,
player,201712030sea,sea,BaldDo00,off_pct,69%,,,,,
player,201712030sea,sea,BaldDo00,defense,0,,,,,
player,201712030sea,sea,BaldDo00,def_pct,0%,,,,,
player,201712030sea,sea,BaldDo00,special_teams,0,,,,,
player,201712030sea,sea,BaldDo00,st_pct,0%,,,,,
player,201712030sea,sea,GrahJi00,pos,TE,,,,,
player,201712030sea,sea,GrahJi00,offense,42,,,,,
player,201712030sea,sea,GrahJi00,off_pct,68%,,,,,
player,201712030sea,sea,GrahJi00,defense,0,,,,,
player,201712030sea,sea,GrahJi00,def_pct,0%,,,,,
player,201712030sea,sea,GrahJi00,special_teams,0,,,,,
player,201712030sea,sea,GrahJi00,st_pct,0%,,,,,
player,201712030sea,sea,VannNi00,pos,TE,,,,,
player,201712030sea,sea,VannNi00,offense,33,,,,,
player,201712030sea,sea,VannNi00,off_pct,53%,,,,,
player,201712030sea,sea,VannNi00,defense,0,,,,,
player,201712030sea,sea,VannNi00,def_pct,0%,,,,,
player,201712030sea,sea,VannNi00,special_teams,12,,,,,
player,201712030sea,sea,VannNi00,st_pct,55%,,,,,
player,201712030sea,sea,LockTy00,pos,WR,,,,,
player,201712030sea,sea,LockTy00,offense,29,,,,,
player,201712030sea,sea,LockTy00,off_pct,47%,,,,,
player,201712030sea,sea,LockTy00,defense,0,,,,,
player,201712030sea,sea,LockTy00,def_pct,0%,,,,,
player,201712030sea,sea,LockTy00,special_teams,6,,,,,
player,201712030sea,sea,LockTy00,st_pct,27%,,,,,
player,201712030sea,sea,WillLu00,pos,TE,,,,,
player,201712030sea,sea,WillLu00,offense,20,,,,,
player,201712030sea,sea,WillLu00,off_pct,32%,,,,,
player,201712030sea,sea,WillLu00,defense,0,,,,,
player,201712030sea,sea,WillLu00,def_pct,0%,,,,,
player,201712030sea,sea,WillLu00,special_teams,12,,,,,
player,201712030sea,sea,WillLu00,st_pct,55%,,,,,
player,201712030sea,sea,McEvTa01,pos,WR,,,,,
player,201712030sea,sea,McEvTa01,offense,11,,,,,
player,201712030sea,sea,McEvTa01,off_pct,18%,,,,,
player,201712030sea,sea,McEvTa01,defense,0,,,,,
player,201712030sea,sea,McEvTa01,def_pct,0%,,,,,
player,201712030sea,sea,McEvTa01,special_teams,15,,,,,
player,201712030sea,sea,McEvTa01,st_pct,68%,,,,,
player,201712030sea,sea,TobiMa00,pos,T,,,,,
player,201712030sea,sea,TobiMa00,offense,11,,,,,
player,201712030sea,sea,TobiMa00,off_pct,18%,,,,,
player,201712030sea,sea,TobiMa00,defense,0,,,,,
player,201712030sea,sea,TobiMa00,def_pct,0%,,,,,
player,201712030sea,sea,TobiMa00,special_teams,4,,,,,
player,201712030sea,sea,TobiMa00,st_pct,18%,,,,,
player,201712030sea,sea,McKiJ.00,pos,WR,,,,,
player,201712030sea,sea,McKiJ.00,offense,9,,,,,
player,201712030sea,sea,McKiJ.00,off_pct,15%,,,,,
player,201712030sea,sea,McKiJ.00,defense,0,,,,,
player,201712030sea,sea,McKiJ.00,def_pct,0%,,,,,
player,201712030sea,sea,McKiJ.00,special_teams,7,,,,,
player,201712030sea,sea,McKiJ.00,st_pct,32%,,,,,
player,201712030sea,sea,DarbAm00,pos,WR,,,,,
player,201712030sea,sea,DarbAm00,offense,8,,,,,
player,201712030sea,sea,DarbAm00,off_pct,13%,,,,,
player,201712030sea,sea,DarbAm00,defense,0,,,,,
player,201712030sea,sea,DarbAm00,def_pct,0%,,,,,
player,201712030sea,sea,DarbAm00,special_teams,10,,,,,
player,201712030sea,sea,DarbAm00,st_pct,45%,,,,,
player,201712030sea,sea,LacyEd00,pos,RB,,,,,
player,201712030sea,sea,LacyEd00,offense,3,,,,,
player,201712030sea,sea,LacyEd00,off_pct,5%,,,,,
player,201712030sea,sea,LacyEd00,defense,0,,,,,
player,201712030sea,sea,LacyEd00,def_pct,0%,,,,,
player,201712030sea,sea,LacyEd00,special_teams,0,,,,,
player,201712030sea,sea,LacyEd00,st_pct,0%,,,,,
player,201712030sea,sea,RawlTh00,pos,RB,,,,,
player,201712030sea,sea,RawlTh00,offense,3,,,,,
player,201712030sea,sea,RawlTh00,off_pct,5%,,,,,
player,201712030sea,sea,RawlTh00,defense,0,,,,,
player,201712030sea,sea,RawlTh00,def_pct,0%,,,,,
player,201712030sea,sea,RawlTh00,special_teams,0,,,,,
player,201712030sea,sea,RawlTh00,st_pct,0%,,,,,
player,201712030sea,sea,RoosJo00,pos,G,,,,,
player,201712030sea,sea,RoosJo00,offense,1,,,,,
player,201712030sea,sea,RoosJo00,off_pct,2%,,,,,
player,201712030sea,sea,RoosJo00,defense,0,,,,,
player,201712030sea,sea,RoosJo00,def_pct,0%,,,,,
player,201712030sea,sea,RoosJo00,special_teams,3,,,,,
player,201712030sea,sea,RoosJo00,st_pct,14%,,,,,
player,201712030sea,sea,McDoBr01,pos,FS,,,,,
player,201712030sea,sea,McDoBr01,offense,0,,,,,
player,201712030sea,sea,McDoBr01,off_pct,0%,,,,,
player,201712030sea,sea,McDoBr01,defense,75,,,,,
player,201712030sea,sea,McDoBr01,def_pct,100%,,,,,
player,201712030sea,sea,McDoBr01,special_teams,3,,,,,
player,201712030sea,sea,McDoBr01,st_pct,14%,,,,,
player,201712030sea,sea,WrigK.00,pos,LB,,,,,
player,201712030sea,sea,WrigK.00,offense,0,,,,,
player,201712030sea,sea,WrigK.00,off_pct,0%,,,,,
player,201712030sea,sea,WrigK.00,defense,75,,,,,
player,201712030sea,sea,WrigK.00,def_pct,100%,,,,,
player,201712030sea,sea,WrigK.00,special_teams,3,,,,,
player,201712030sea,sea,WrigK.00,st_pct,14%,,,,,
player,201712030sea,sea,WagnBo00,pos,LB,,,,,
player,201712030sea,sea,WagnBo00,offense,0,,,,,
player,201712030sea,sea,WagnBo00,off_pct,0%,,,,,
player,201712030sea,sea,WagnBo00,defense,75,,,,,
player,201712030sea,sea,WagnBo00,def_pct,100%,,,,,
player,201712030sea,sea,WagnBo00,special_teams,3,,,,,
player,201712030sea,sea,WagnBo00,st_pct,14%,,,,,
player,201712030sea,sea,MaxwBy00,pos,CB,,,,,
player,201712030sea,sea,MaxwBy00,offense,0,,,,,
player,201712030sea,sea,MaxwBy00,off_pct,0%,,,,,
player,201712030sea,sea,MaxwBy00,defense,75,,,,,
player,201712030sea,sea,MaxwBy00,def_pct,100%,,,,,
player,201712030sea,sea,MaxwBy00,special_teams,1,,,,,
player,201712030sea,sea,MaxwBy00,st_pct,5%,,,,,
player,201712030sea,sea,GrifSh00,pos,CB,,,,,
player,201712030sea,sea,GrifSh00,offense,0,,,,,
player,201712030sea,sea,GrifSh00,off_pct,0%,,,,,
player,201712030sea,sea,GrifSh00,defense,75,,,,,
player,201712030sea,sea,GrifSh00,def_pct,100%,,,,,
player,201712030sea,sea,GrifSh00,special_teams,1,,,,,
player,201712030sea,sea,GrifSh00,st_pct,5%,,,,,
player,201712030sea,sea,ThomEa99,pos,FS,,,,,
player,201712030sea,sea,ThomEa99,offense,0,,,,,
player,201712030sea,sea,ThomEa99,off_pct,0%,,,,,
player,201712030sea,sea,ThomEa99,defense,75,,,,,
player,201712030sea,sea,ThomEa99,def_pct,100%,,,,,
player,201712030sea,sea,ThomEa99,special_teams,0,,,,,
player,201712030sea,sea,ThomEa99,st_pct,0%,,,,,
player,201712030sea,sea,BennMi99,pos,DE,,,,,
player,201712030sea,sea,BennMi99,offense,0,,,,,
player,201712030sea,sea,BennMi99,off_pct,0%,,,,,
player,201712030sea,sea,BennMi99,defense,67,,,,,
player,201712030sea,sea,BennMi99,def_pct,89%,,,,,
player,201712030sea,sea,BennMi99,special_teams,1,,,,,
player,201712030sea,sea,BennMi99,st_pct,5%,,,,,
player,201712030sea,sea,ColeJu01,pos,CB,,,,,
player,201712030sea,sea,ColeJu01,offense,0,,,,,
player,201712030sea,sea,ColeJu01,off_pct,0%,,,,,
player,201712030sea,sea,ColeJu01,defense,62,,,,,
player,201712030sea,sea,ColeJu01,def_pct,83%,,,,,
player,201712030sea,sea,ColeJu01,special_teams,15,,,,,
player,201712030sea,sea,ColeJu01,st_pct,68%,,,,,
player,201712030sea,sea,ClarFr01,pos,DE,,,,,
player,201712030sea,sea,ClarFr01,offense,0,,,,,
player,201712030sea,sea,ClarFr01,off_pct,0%,,,,,
player,201712030sea,sea,ClarFr01,defense,58,,,,,
player,201712030sea,sea,ClarFr01,def_pct,77%,,,,,
player,201712030sea,sea,ClarFr01,special_teams,1,,,,,
player,201712030sea,sea,ClarFr01,st_pct,5%,,,,,
player,201712030sea,sea,ReedJa02,pos,DT,,,,,
player,201712030sea,sea,ReedJa02,offense,0,,,,,
player,201712030sea,sea,ReedJa02,off_pct,0%,,,,,
player,201712030sea,sea,ReedJa02,defense,57,,,,,
player,201712030sea,sea,ReedJa02,def_pct,76%,,,,,
player,201712030sea,sea,ReedJa02,special_teams,3,,,,,
player,201712030sea,sea,ReedJa02,st_pct,14%,,,,,
player,201712030sea,sea,RichSh00,pos,DT,,,,,
player,201712030sea,sea,RichSh00,offense,0,,,,,
player,201712030sea,sea,RichSh00,off_pct,0%,,,,,
player,201712030sea,sea,RichSh00,defense,46,,,,,
player,201712030sea,sea,RichSh00,def_pct,61%,,,,,
player,201712030sea,sea,RichSh00,special_teams,3,,,,,
player,201712030sea,sea,RichSh00,st_pct,14%,,,,,
player,201712030sea,sea,JeffQu00,pos,DT,,,,,
player,201712030sea,sea,JeffQu00,offense,0,,,,,
player,201712030sea,sea,JeffQu00,off_pct,0%,,,,,
player,201712030sea,sea,JeffQu00,defense,26,,,,,
player,201712030sea,sea,JeffQu00,def_pct,35%,,,,,
player,201712030sea,sea,JeffQu00,special_teams,0,,,,,
player,201712030sea,sea,JeffQu00,st_pct,0%,,,,,
player,201712030sea,sea,SmitMa03,pos,DE,,,,,
player,201712030sea,sea,SmitMa03,offense,0,,,,,
player,201712030sea,sea,SmitMa03,off_pct,0%,,,,,
player,201712030sea,sea,SmitMa03,defense,23,,,,,
player,201712030sea,sea,SmitMa03,def_pct,31%,,,,,
player,201712030sea,sea,SmitMa03,special_teams,2,,,,,
player,201712030sea,sea,SmitMa03,st_pct,9%,,,,,
player,201712030sea,sea,JackBr04,pos,DE,,,,,
player,201712030sea,sea,JackBr04,offense,0,,,,,
player,201712030sea,sea,JackBr04,off_pct,0%,,,,,
player,201712030sea,sea,JackBr04,defense,23,,,,,
player,201712030sea,sea,JackBr04,def_pct,31%,,,,,
player,201712030sea,sea,JackBr04,special_teams,2,,,,,
player,201712030sea,sea,JackBr04,st_pct,9%,,,,,
player,201712030sea,sea,WilhMi00,pos,LB,,,,,
player,201712030sea,sea,WilhMi00,offense,0,,,,,
player,201712030sea,sea,WilhMi00,off_pct,0%,,,,,
player,201712030sea,sea,WilhMi00,defense,11,,,,,
player,201712030sea,sea,WilhMi00,def_pct,15%,,,,,
player,201712030sea,sea,WilhMi00,special_teams,15,,,,,
player,201712030sea,sea,WilhMi00,st_pct,68%,,,,,
player,201712030sea,sea,LaneJe00,pos,CB,,,,,
player,201712030sea,sea,LaneJe00,offense,0,,,,,
player,201712030sea,sea,LaneJe00,off_pct,0%,,,,,
player,201712030sea,sea,LaneJe00,defense,2,,,,,
player,201712030sea,sea,LaneJe00,def_pct,3%,,,,,
player,201712030sea,sea,LaneJe00,special_teams,0,,,,,
player,201712030sea,sea,LaneJe00,st_pct,0%,,,,,
player,201712030sea,sea,HillDe02,pos,SS,,,,,
player,201712030sea,sea,HillDe02,offense,0,,,,,
player,201712030sea,sea,HillDe02,off_pct,0%,,,,,
player,201712030sea,sea,HillDe02,defense,0,,,,,
player,201712030sea,sea,HillDe02,def_pct,0%,,,,,
player,201712030sea,sea,HillDe02,special_teams,17,,,,,
player,201712030sea,sea,HillDe02,st_pct,77%,,,,,
player,201712030sea,sea,ThorNe00,pos,CB,,,,,
player,201712030sea,sea,ThorNe00,offense,0,,,,,
player,201712030sea,sea,ThorNe00,off_pct,0%,,,,,
player,201712030sea,sea,ThorNe00,defense,0,,,,,
player,201712030sea,sea,ThorNe00,def_pct,0%,,,,,
player,201712030sea,sea,ThorNe00,special_teams,17,,,,,
player,201712030sea,sea,ThorNe00,st_pct,77%,,,,,
player,201712030sea,sea,AlexD.00,pos,LB,,,,,
player,201712030sea,sea,AlexD.00,offense,0,,,,,
player,201712030sea,sea,AlexD.00,off_pct,0%,,,,,
player,201712030sea,sea,AlexD.00,defense,0,,,,,
player,201712030sea,sea,AlexD.00,def_pct,0%,,,,,
player,201712030sea,sea,AlexD.00,special_teams,15,,,,,
player,201712030sea,sea,AlexD.00,st_pct,68%,,,,,
player,201712030sea,sea,GarvTe00,pos,LB,,,,,
player,201712030sea,sea,GarvTe00,offense,0,,,,,
player,201712030sea,sea,GarvTe00,off_pct,0%,,,,,
player,201712030sea,sea,GarvTe00,defense,0,,,,,
player,201712030sea,sea,GarvTe00,def_pct,0%,,,,,
player,201712030sea,sea,GarvTe00,special_teams,14,,,,,
player,201712030sea,sea,GarvTe00,st_pct,64%,,,,,
player,201712030sea,sea,WalsBl00,pos,K,,,,,
player,201712030sea,sea,WalsBl00,offense,0,,,,,
player,201712030sea,sea,WalsBl00,off_pct,0%,,,,,
player,201712030sea,sea,WalsBl00,defense,0,,,,,
player,201712030sea,sea,WalsBl00,def_pct,0%,,,,,
player,201712030sea,sea,WalsBl00,special_teams,9,,,,,
player,201712030sea,sea,WalsBl00,st_pct,41%,,,,,
player,201712030sea,sea,OttxTy00,pos,LS,,,,,
player,201712030sea,sea,OttxTy00,offense,0,,,,,
player,201712030sea,sea,OttxTy00,off_pct,0%,,,,,
