game,2017,13,20171203,201712030nor,car,"Carolina Panthers",21,nor,"New Orleans Saints",31
player,201712030nor,car,PalaMi00,pass_sacked,0,,,,,
player,201712030nor,car,PalaMi00,pass_sacked_yds,0,,,,,
player,201712030nor,car,PalaMi00,pass_long,0,,,,,
player,201712030nor,car,PalaMi00,pass_rating,39.6,,,,,
player,201712030nor,car,PalaMi00,rush_att,0,,,,,
player,201712030nor,car,PalaMi00,rush_yds,0,,,,,
player,201712030nor,car,PalaMi00,rush_td,0,,,,,
player,201712030nor,car,PalaMi00,rush_long,0,,,,,
player,201712030nor,car,PalaMi00,targets,0,,,,,
player,201712030nor,car,PalaMi00,rec,0,,,,,
player,201712030nor,car,PalaMi00,rec_yds,0,,,,,
player,201712030nor,car,PalaMi00,rec_td,0,,,,,
player,201712030nor,car,PalaMi00,rec_long,0,,,,,
player,201712030nor,car,PalaMi00,fumbles,1,,,,,
player,201712030nor,car,PalaMi00,fumbles_lost,0,,,,,
player,201712030nor,car,StewJo00,pass_cmp,0,,,,,
player,201712030nor,car,StewJo00,pass_att,0,,,,,
player,201712030nor,car,StewJo00,pass_yds,0,,,,,
player,201712030nor,car,StewJo00,pass_td,0,,,,,
player,201712030nor,car,StewJo00,pass_int,0,,,,,
player,201712030nor,car,StewJo00,pass_sacked,0,,,,,
player,201712030nor,car,StewJo00,pass_sacked_yds,0,,,,,
player,201712030nor,car,StewJo00,pass_long,0,,,,,
player,201712030nor,car,StewJo00,pass_rating,,,,,,
player,201712030nor,car,StewJo00,rush_att,11,,,,,
player,201712030nor,car,StewJo00,rush_yds,45,,,,,
player,201712030nor,car,StewJo00,rush_td,1,,,,,
player,201712030nor,car,StewJo00,rush_long,10,,,,,
player,201712030nor,car,StewJo00,targets,1,,,,,
player,201712030nor,car,StewJo00,rec,0,,,,,
player,201712030nor,car,StewJo00,rec_yds,0,,,,,
player,201712030nor,car,StewJo00,rec_td,0,,,,,
player,201712030nor,car,StewJo00,rec_long,0,,,,,
player,201712030nor,car,StewJo00,fumbles,0,,,,,
player,201712030nor,car,StewJo00,fumbles_lost,0,,,,,
player,201712030nor,car,McCaCh01,pass_cmp,0,,,,,
player,201712030nor,car,McCaCh01,pass_att,0,,,,,
player,201712030nor,car,McCaCh01,pass_yds,0,,,,,
player,201712030nor,car,McCaCh01,pass_td,0,,,,,
player,201712030nor,car,McCaCh01,pass_int,0,,,,,
player,201712030nor,car,McCaCh01,pass_sacked,0,,,,,
player,201712030nor,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201712030nor,car,McCaCh01,pass_long,0,,,,,
player,201712030nor,car,McCaCh01,pass_rating,,,,,,
player,201712030nor,car,McCaCh01,rush_att,6,,,,,
player,201712030nor,car,McCaCh01,rush_yds,16,,,,,
player,201712030nor,car,McCaCh01,rush_td,0,,,,,
player,201712030nor,car,McCaCh01,rush_long,5,,,,,
player,201712030nor,car,McCaCh01,targets,6,,,,,
player,201712030nor,car,McCaCh01,rec,5,,,,,
player,201712030nor,car,McCaCh01,rec_yds,33,,,,,
player,201712030nor,car,McCaCh01,rec_td,1,,,,,
player,201712030nor,car,McCaCh01,rec_long,21,,,,,
player,201712030nor,car,McCaCh01,fumbles,0,,,,,
player,201712030nor,car,McCaCh01,fumbles_lost,0,,,,,
player,201712030nor,car,FuncDe00,pass_cmp,0,,,,,
player,201712030nor,car,FuncDe00,pass_att,0,,,,,
player,201712030nor,car,FuncDe00,pass_yds,0,,,,,
player,201712030nor,car,FuncDe00,pass_td,0,,,,,
player,201712030nor,car,FuncDe00,pass_int,0,,,,,
player,201712030nor,car,FuncDe00,pass_sacked,0,,,,,
player,201712030nor,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201712030nor,car,FuncDe00,pass_long,0,,,,,
player,201712030nor,car,FuncDe00,pass_rating,,,,,,
player,201712030nor,car,FuncDe00,rush_att,0,,,,,
player,201712030nor,car,FuncDe00,rush_yds,0,,,,,
player,201712030nor,car,FuncDe00,rush_td,0,,,,,
player,201712030nor,car,FuncDe00,rush_long,0,,,,,
player,201712030nor,car,FuncDe00,targets,7,,,,,
player,201712030nor,car,FuncDe00,rec,4,,,,,
player,201712030nor,car,FuncDe00,rec_yds,60,,,,,
player,201712030nor,car,FuncDe00,rec_td,1,,,,,
player,201712030nor,car,FuncDe00,rec_long,24,,,,,
player,201712030nor,car,FuncDe00,fumbles,0,,,,,
player,201712030nor,car,FuncDe00,fumbles_lost,0,,,,,
player,201712030nor,car,ShepRu00,pass_cmp,0,,,,,
player,201712030nor,car,ShepRu00,pass_att,0,,,,,
player,201712030nor,car,ShepRu00,pass_yds,0,,,,,
player,201712030nor,car,ShepRu00,pass_td,0,,,,,
player,201712030nor,car,ShepRu00,pass_int,0,,,,,
player,201712030nor,car,ShepRu00,pass_sacked,0,,,,,
player,201712030nor,car,ShepRu00,pass_sacked_yds,0,,,,,
player,201712030nor,car,ShepRu00,pass_long,0,,,,,
player,201712030nor,car,ShepRu00,pass_rating,,,,,,
player,201712030nor,car,ShepRu00,rush_att,0,,,,,
player,201712030nor,car,ShepRu00,rush_yds,0,,,,,
player,201712030nor,car,ShepRu00,rush_td,0,,,,,
player,201712030nor,car,ShepRu00,rush_long,0,,,,,
player,201712030nor,car,ShepRu00,targets,5,,,,,
player,201712030nor,car,ShepRu00,rec,3,,,,,
player,201712030nor,car,ShepRu00,rec_yds,29,,,,,
player,201712030nor,car,ShepRu00,rec_td,0,,,,,
player,201712030nor,car,ShepRu00,rec_long,19,,,,,
player,201712030nor,car,ShepRu00,fumbles,1,,,,,
player,201712030nor,car,ShepRu00,fumbles_lost,0,,,,,
player,201712030nor,car,BersBr00,pass_cmp,0,,,,,
player,201712030nor,car,BersBr00,pass_att,0,,,,,
player,201712030nor,car,BersBr00,pass_yds,0,,,,,
player,201712030nor,car,BersBr00,pass_td,0,,,,,
player,201712030nor,car,BersBr00,pass_int,0,,,,,
player,201712030nor,car,BersBr00,pass_sacked,0,,,,,
player,201712030nor,car,BersBr00,pass_sacked_yds,0,,,,,
player,201712030nor,car,BersBr00,pass_long,0,,,,,
player,201712030nor,car,BersBr00,pass_rating,,,,,,
player,201712030nor,car,BersBr00,rush_att,0,,,,,
player,201712030nor,car,BersBr00,rush_yds,0,,,,,
player,201712030nor,car,BersBr00,rush_td,0,,,,,
player,201712030nor,car,BersBr00,rush_long,0,,,,,
player,201712030nor,car,BersBr00,targets,2,,,,,
player,201712030nor,car,BersBr00,rec,1,,,,,
player,201712030nor,car,BersBr00,rec_yds,18,,,,,
player,201712030nor,car,BersBr00,rec_td,0,,,,,
player,201712030nor,car,BersBr00,rec_long,18,,,,,
player,201712030nor,car,BersBr00,fumbles,0,,,,,
player,201712030nor,car,BersBr00,fumbles_lost,0,,,,,
player,201712030nor,car,DickEd00,pass_cmp,0,,,,,
player,201712030nor,car,DickEd00,pass_att,0,,,,,
player,201712030nor,car,DickEd00,pass_yds,0,,,,,
player,201712030nor,car,DickEd00,pass_td,0,,,,,
player,201712030nor,car,DickEd00,pass_int,0,,,,,
player,201712030nor,car,DickEd00,pass_sacked,0,,,,,
player,201712030nor,car,DickEd00,pass_sacked_yds,0,,,,,
player,201712030nor,car,DickEd00,pass_long,0,,,,,
player,201712030nor,car,DickEd00,pass_rating,,,,,,
player,201712030nor,car,DickEd00,rush_att,0,,,,,
player,201712030nor,car,DickEd00,rush_yds,0,,,,,
player,201712030nor,car,DickEd00,rush_td,0,,,,,
player,201712030nor,car,DickEd00,rush_long,0,,,,,
player,201712030nor,car,DickEd00,targets,2,,,,,
player,201712030nor,car,DickEd00,rec,2,,,,,
player,201712030nor,car,DickEd00,rec_yds,18,,,,,
player,201712030nor,car,DickEd00,rec_td,0,,,,,
player,201712030nor,car,DickEd00,rec_long,12,,,,,
player,201712030nor,car,DickEd00,fumbles,0,,,,,
player,201712030nor,car,DickEd00,fumbles_lost,0,,,,,
player,201712030nor,car,ClayKa00,pass_cmp,0,,,,,
player,201712030nor,car,ClayKa00,pass_att,0,,,,,
player,201712030nor,car,ClayKa00,pass_yds,0,,,,,
player,201712030nor,car,ClayKa00,pass_td,0,,,,,
player,201712030nor,car,ClayKa00,pass_int,0,,,,,
player,201712030nor,car,ClayKa00,pass_sacked,0,,,,,
player,201712030nor,car,ClayKa00,pass_sacked_yds,0,,,,,
player,201712030nor,car,ClayKa00,pass_long,0,,,,,
player,201712030nor,car,ClayKa00,pass_rating,,,,,,
player,201712030nor,car,ClayKa00,rush_att,0,,,,,
player,201712030nor,car,ClayKa00,rush_yds,0,,,,,
player,201712030nor,car,ClayKa00,rush_td,0,,,,,
player,201712030nor,car,ClayKa00,rush_long,0,,,,,
player,201712030nor,car,ClayKa00,targets,1,,,,,
player,201712030nor,car,ClayKa00,rec,1,,,,,
player,201712030nor,car,ClayKa00,rec_yds,13,,,,,
player,201712030nor,car,ClayKa00,rec_td,0,,,,,
player,201712030nor,car,ClayKa00,rec_long,13,,,,,
player,201712030nor,car,ClayKa00,fumbles,1,,,,,
player,201712030nor,car,ClayKa00,fumbles_lost,1,,,,,
player,201712030nor,car,ByrdDa00,pass_cmp,0,,,,,
player,201712030nor,car,ByrdDa00,pass_att,0,,,,,
player,201712030nor,car,ByrdDa00,pass_yds,0,,,,,
player,201712030nor,car,ByrdDa00,pass_td,0,,,,,
player,201712030nor,car,ByrdDa00,pass_int,0,,,,,
player,201712030nor,car,ByrdDa00,pass_sacked,0,,,,,
player,201712030nor,car,ByrdDa00,pass_sacked_yds,0,,,,,
player,201712030nor,car,ByrdDa00,pass_long,0,,,,,
player,201712030nor,car,ByrdDa00,pass_rating,,,,,,
player,201712030nor,car,ByrdDa00,rush_att,0,,,,,
player,201712030nor,car,ByrdDa00,rush_yds,0,,,,,
player,201712030nor,car,ByrdDa00,rush_td,0,,,,,
player,201712030nor,car,ByrdDa00,rush_long,0,,,,,
player,201712030nor,car,ByrdDa00,targets,2,,,,,
player,201712030nor,car,ByrdDa00,rec,1,,,,,
player,201712030nor,car,ByrdDa00,rec_yds,12,,,,,
player,201712030nor,car,ByrdDa00,rec_td,0,,,,,
player,201712030nor,car,ByrdDa00,rec_long,12,,,,,
player,201712030nor,car,ByrdDa00,fumbles,0,,,,,
player,201712030nor,car,ByrdDa00,fumbles_lost,0,,,,,
player,201712030nor,car,ManhCh00,pass_cmp,0,,,,,
player,201712030nor,car,ManhCh00,pass_att,0,,,,,
player,201712030nor,car,ManhCh00,pass_yds,0,,,,,
player,201712030nor,car,ManhCh00,pass_td,0,,,,,
player,201712030nor,car,ManhCh00,pass_int,0,,,,,
player,201712030nor,car,ManhCh00,pass_sacked,0,,,,,
player,201712030nor,car,ManhCh00,pass_sacked_yds,0,,,,,
player,201712030nor,car,ManhCh00,pass_long,0,,,,,
player,201712030nor,car,ManhCh00,pass_rating,,,,,,
player,201712030nor,car,ManhCh00,rush_att,0,,,,,
player,201712030nor,car,ManhCh00,rush_yds,0,,,,,
player,201712030nor,car,ManhCh00,rush_td,0,,,,,
player,201712030nor,car,ManhCh00,rush_long,0,,,,,
player,201712030nor,car,ManhCh00,targets,1,,,,,
player,201712030nor,car,ManhCh00,rec,0,,,,,
player,201712030nor,car,ManhCh00,rec_yds,0,,,,,
player,201712030nor,car,ManhCh00,rec_td,0,,,,,
player,201712030nor,car,ManhCh00,rec_long,0,,,,,
player,201712030nor,car,ManhCh00,fumbles,0,,,,,
player,201712030nor,car,ManhCh00,fumbles_lost,0,,,,,
player,201712030nor,car,ThomSh01,pass_cmp,0,,,,,
player,201712030nor,car,ThomSh01,pass_att,0,,,,,
player,201712030nor,car,ThomSh01,pass_yds,0,,,,,
player,201712030nor,car,ThomSh01,pass_td,0,,,,,
player,201712030nor,car,ThomSh01,pass_int,0,,,,,
player,201712030nor,car,ThomSh01,pass_sacked,0,,,,,
player,201712030nor,car,ThomSh01,pass_sacked_yds,0,,,,,
player,201712030nor,car,ThomSh01,pass_long,0,,,,,
player,201712030nor,car,ThomSh01,pass_rating,,,,,,
player,201712030nor,car,ThomSh01,rush_att,0,,,,,
player,201712030nor,car,ThomSh01,rush_yds,0,,,,,
player,201712030nor,car,ThomSh01,rush_td,0,,,,,
player,201712030nor,car,ThomSh01,rush_long,0,,,,,
player,201712030nor,car,ThomSh01,targets,1,,,,,
player,201712030nor,car,ThomSh01,rec,0,,,,,
player,201712030nor,car,ThomSh01,rec_yds,0,,,,,
player,201712030nor,car,ThomSh01,rec_td,0,,,,,
player,201712030nor,car,ThomSh01,rec_long,0,,,,,
player,201712030nor,car,ThomSh01,fumbles,0,,,,,
player,201712030nor,car,ThomSh01,fumbles_lost,0,,,,,
player,201712030nor,nor,BreeDr00,pass_cmp,25,,,,,
player,201712030nor,nor,BreeDr00,pass_att,34,,,,,
player,201712030nor,nor,BreeDr00,pass_yds,269,,,,,
player,201712030nor,nor,BreeDr00,pass_td,1,,,,,
player,201712030nor,nor,BreeDr00,pass_int,0,,,,,
player,201712030nor,nor,BreeDr00,pass_sacked,2,,,,,
player,201712030nor,nor,BreeDr00,pass_sacked_yds,17,,,,,
player,201712030nor,nor,BreeDr00,pass_long,32,,,,,
player,201712030nor,nor,BreeDr00,pass_rating,106.1,,,,,
player,201712030nor,nor,BreeDr00,rush_att,4,,,,,
player,201712030nor,nor,BreeDr00,rush_yds,-3,,,,,
player,201712030nor,nor,BreeDr00,rush_td,0,,,,,
player,201712030nor,nor,BreeDr00,rush_long,1,,,,,
player,201712030nor,nor,BreeDr00,targets,0,,,,,
player,201712030nor,nor,BreeDr00,rec,0,,,,,
player,201712030nor,nor,BreeDr00,rec_yds,0,,,,,
player,201712030nor,nor,BreeDr00,rec_td,0,,,,,
player,201712030nor,nor,BreeDr00,rec_long,0,,,,,
player,201712030nor,nor,BreeDr00,fumbles,0,,,,,
player,201712030nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201712030nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201712030nor,nor,IngrMa01,pass_att,0,,,,,
player,201712030nor,nor,IngrMa01,pass_yds,0,,,,,
player,201712030nor,nor,IngrMa01,pass_td,0,,,,,
player,201712030nor,nor,IngrMa01,pass_int,0,,,,,
player,201712030nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201712030nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201712030nor,nor,IngrMa01,pass_long,0,,,,,
player,201712030nor,nor,IngrMa01,pass_rating,,,,,,
player,201712030nor,nor,IngrMa01,rush_att,14,,,,,
player,201712030nor,nor,IngrMa01,rush_yds,85,,,,,
player,201712030nor,nor,IngrMa01,rush_td,1,,,,,
player,201712030nor,nor,IngrMa01,rush_long,72,,,,,
player,201712030nor,nor,IngrMa01,targets,7,,,,,
player,201712030nor,nor,IngrMa01,rec,6,,,,,
player,201712030nor,nor,IngrMa01,rec_yds,37,,,,,
player,201712030nor,nor,IngrMa01,rec_td,0,,,,,
player,201712030nor,nor,IngrMa01,rec_long,11,,,,,
player,201712030nor,nor,IngrMa01,fumbles,0,,,,,
player,201712030nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201712030nor,nor,KamaAl00,pass_cmp,0,,,,,
player,201712030nor,nor,KamaAl00,pass_att,0,,,,,
player,201712030nor,nor,KamaAl00,pass_yds,0,,,,,
player,201712030nor,nor,KamaAl00,pass_td,0,,,,,
player,201712030nor,nor,KamaAl00,pass_int,0,,,,,
player,201712030nor,nor,KamaAl00,pass_sacked,0,,,,,
player,201712030nor,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201712030nor,nor,KamaAl00,pass_long,0,,,,,
player,201712030nor,nor,KamaAl00,pass_rating,,,,,,
player,201712030nor,nor,KamaAl00,rush_att,9,,,,,
player,201712030nor,nor,KamaAl00,rush_yds,60,,,,,
player,201712030nor,nor,KamaAl00,rush_td,2,,,,,
player,201712030nor,nor,KamaAl00,rush_long,20,,,,,
player,201712030nor,nor,KamaAl00,targets,6,,,,,
player,201712030nor,nor,KamaAl00,rec,5,,,,,
player,201712030nor,nor,KamaAl00,rec_yds,66,,,,,
player,201712030nor,nor,KamaAl00,rec_td,0,,,,,
player,201712030nor,nor,KamaAl00,rec_long,22,,,,,
player,201712030nor,nor,KamaAl00,fumbles,0,,,,,
player,201712030nor,nor,KamaAl00,fumbles_lost,0,,,,,
player,201712030nor,nor,GinnTe00,pass_cmp,0,,,,,
player,201712030nor,nor,GinnTe00,pass_att,0,,,,,
player,201712030nor,nor,GinnTe00,pass_yds,0,,,,,
player,201712030nor,nor,GinnTe00,pass_td,0,,,,,
player,201712030nor,nor,GinnTe00,pass_int,0,,,,,
player,201712030nor,nor,GinnTe00,pass_sacked,0,,,,,
player,201712030nor,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201712030nor,nor,GinnTe00,pass_long,0,,,,,
player,201712030nor,nor,GinnTe00,pass_rating,,,,,,
player,201712030nor,nor,GinnTe00,rush_att,1,,,,,
player,201712030nor,nor,GinnTe00,rush_yds,6,,,,,
player,201712030nor,nor,GinnTe00,rush_td,0,,,,,
player,201712030nor,nor,GinnTe00,rush_long,6,,,,,
player,201712030nor,nor,GinnTe00,targets,3,,,,,
player,201712030nor,nor,GinnTe00,rec,2,,,,,
player,201712030nor,nor,GinnTe00,rec_yds,27,,,,,
player,201712030nor,nor,GinnTe00,rec_td,0,,,,,
player,201712030nor,nor,GinnTe00,rec_long,21,,,,,
player,201712030nor,nor,GinnTe00,fumbles,0,,,,,
player,201712030nor,nor,GinnTe00,fumbles_lost,0,,,,,
player,201712030nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201712030nor,nor,ThomMi05,pass_att,0,,,,,
player,201712030nor,nor,ThomMi05,pass_yds,0,,,,,
player,201712030nor,nor,ThomMi05,pass_td,0,,,,,
player,201712030nor,nor,ThomMi05,pass_int,0,,,,,
player,201712030nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201712030nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201712030nor,nor,ThomMi05,pass_long,0,,,,,
player,201712030nor,nor,ThomMi05,pass_rating,,,,,,
player,201712030nor,nor,ThomMi05,rush_att,0,,,,,
player,201712030nor,nor,ThomMi05,rush_yds,0,,,,,
player,201712030nor,nor,ThomMi05,rush_td,0,,,,,
player,201712030nor,nor,ThomMi05,rush_long,0,,,,,
player,201712030nor,nor,ThomMi05,targets,9,,,,,
player,201712030nor,nor,ThomMi05,rec,5,,,,,
player,201712030nor,nor,ThomMi05,rec_yds,70,,,,,
player,201712030nor,nor,ThomMi05,rec_td,1,,,,,
player,201712030nor,nor,ThomMi05,rec_long,32,,,,,
player,201712030nor,nor,ThomMi05,fumbles,0,,,,,
player,201712030nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201712030nor,nor,SneaWi00,pass_cmp,0,,,,,
player,201712030nor,nor,SneaWi00,pass_att,0,,,,,
player,201712030nor,nor,SneaWi00,pass_yds,0,,,,,
player,201712030nor,nor,SneaWi00,pass_td,0,,,,,
player,201712030nor,nor,SneaWi00,pass_int,0,,,,,
player,201712030nor,nor,SneaWi00,pass_sacked,0,,,,,
player,201712030nor,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201712030nor,nor,SneaWi00,pass_long,0,,,,,
player,201712030nor,nor,SneaWi00,pass_rating,,,,,,
player,201712030nor,nor,SneaWi00,rush_att,0,,,,,
player,201712030nor,nor,SneaWi00,rush_yds,0,,,,,
player,201712030nor,nor,SneaWi00,rush_td,0,,,,,
player,201712030nor,nor,SneaWi00,rush_long,0,,,,,
player,201712030nor,nor,SneaWi00,targets,2,,,,,
player,201712030nor,nor,SneaWi00,rec,2,,,,,
player,201712030nor,nor,SneaWi00,rec_yds,31,,,,,
player,201712030nor,nor,SneaWi00,rec_td,0,,,,,
player,201712030nor,nor,SneaWi00,rec_long,26,,,,,
player,201712030nor,nor,SneaWi00,fumbles,0,,,,,
player,201712030nor,nor,SneaWi00,fumbles_lost,0,,,,,
player,201712030nor,nor,ColeBr00,pass_cmp,0,,,,,
player,201712030nor,nor,ColeBr00,pass_att,0,,,,,
player,201712030nor,nor,ColeBr00,pass_yds,0,,,,,
player,201712030nor,nor,ColeBr00,pass_td,0,,,,,
player,201712030nor,nor,ColeBr00,pass_int,0,,,,,
player,201712030nor,nor,ColeBr00,pass_sacked,0,,,,,
player,201712030nor,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201712030nor,nor,ColeBr00,pass_long,0,,,,,
player,201712030nor,nor,ColeBr00,pass_rating,,,,,,
player,201712030nor,nor,ColeBr00,rush_att,0,,,,,
player,201712030nor,nor,ColeBr00,rush_yds,0,,,,,
player,201712030nor,nor,ColeBr00,rush_td,0,,,,,
player,201712030nor,nor,ColeBr00,rush_long,0,,,,,
player,201712030nor,nor,ColeBr00,targets,2,,,,,
player,201712030nor,nor,ColeBr00,rec,2,,,,,
player,201712030nor,nor,ColeBr00,rec_yds,28,,,,,
player,201712030nor,nor,ColeBr00,rec_td,0,,,,,
player,201712030nor,nor,ColeBr00,rec_long,15,,,,,
player,201712030nor,nor,ColeBr00,fumbles,0,,,,,
player,201712030nor,nor,ColeBr00,fumbles_lost,0,,,,,
player,201712030nor,nor,HillJo02,pass_cmp,0,,,,,
player,201712030nor,nor,HillJo02,pass_att,0,,,,,
player,201712030nor,nor,HillJo02,pass_yds,0,,,,,
player,201712030nor,nor,HillJo02,pass_td,0,,,,,
player,201712030nor,nor,HillJo02,pass_int,0,,,,,
player,201712030nor,nor,HillJo02,pass_sacked,0,,,,,
player,201712030nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201712030nor,nor,HillJo02,pass_long,0,,,,,
player,201712030nor,nor,HillJo02,pass_rating,,,,,,
player,201712030nor,nor,HillJo02,rush_att,0,,,,,
player,201712030nor,nor,HillJo02,rush_yds,0,,,,,
player,201712030nor,nor,HillJo02,rush_td,0,,,,,
player,201712030nor,nor,HillJo02,rush_long,0,,,,,
player,201712030nor,nor,HillJo02,targets,2,,,,,
player,201712030nor,nor,HillJo02,rec,1,,,,,
player,201712030nor,nor,HillJo02,rec_yds,8,,,,,
player,201712030nor,nor,HillJo02,rec_td,0,,,,,
player,201712030nor,nor,HillJo02,rec_long,8,,,,,
player,201712030nor,nor,HillJo02,fumbles,1,,,,,
player,201712030nor,nor,HillJo02,fumbles_lost,1,,,,,
player,201712030nor,nor,LewiTo00,pass_cmp,0,,,,,
player,201712030nor,nor,LewiTo00,pass_att,0,,,,,
player,201712030nor,nor,LewiTo00,pass_yds,0,,,,,
player,201712030nor,nor,LewiTo00,pass_td,0,,,,,
player,201712030nor,nor,LewiTo00,pass_int,0,,,,,
player,201712030nor,nor,LewiTo00,pass_sacked,0,,,,,
player,201712030nor,nor,LewiTo00,pass_sacked_yds,0,,,,,
player,201712030nor,nor,LewiTo00,pass_long,0,,,,,
player,201712030nor,nor,LewiTo00,pass_rating,,,,,,
player,201712030nor,nor,LewiTo00,rush_att,0,,,,,
player,201712030nor,nor,LewiTo00,rush_yds,0,,,,,
player,201712030nor,nor,LewiTo00,rush_td,0,,,,,
player,201712030nor,nor,LewiTo00,rush_long,0,,,,,
player,201712030nor,nor,LewiTo00,targets,1,,,,,
player,201712030nor,nor,LewiTo00,rec,1,,,,,
player,201712030nor,nor,LewiTo00,rec_yds,2,,,,,
player,201712030nor,nor,LewiTo00,rec_td,0,,,,,
player,201712030nor,nor,LewiTo00,rec_long,2,,,,,
player,201712030nor,nor,LewiTo00,fumbles,0,,,,,
player,201712030nor,nor,LewiTo00,fumbles_lost,0,,,,,
player,201712030nor,nor,HoomMi00,pass_cmp,0,,,,,
player,201712030nor,nor,HoomMi00,pass_att,0,,,,,
player,201712030nor,nor,HoomMi00,pass_yds,0,,,,,
player,201712030nor,nor,HoomMi00,pass_td,0,,,,,
player,201712030nor,nor,HoomMi00,pass_int,0,,,,,
player,201712030nor,nor,HoomMi00,pass_sacked,0,,,,,
player,201712030nor,nor,HoomMi00,pass_sacked_yds,0,,,,,
player,201712030nor,nor,HoomMi00,pass_long,0,,,,,
player,201712030nor,nor,HoomMi00,pass_rating,,,,,,
player,201712030nor,nor,HoomMi00,rush_att,0,,,,,
player,201712030nor,nor,HoomMi00,rush_yds,0,,,,,
player,201712030nor,nor,HoomMi00,rush_td,0,,,,,
player,201712030nor,nor,HoomMi00,rush_long,0,,,,,
player,201712030nor,nor,HoomMi00,targets,1,,,,,
player,201712030nor,nor,HoomMi00,rec,1,,,,,
player,201712030nor,nor,HoomMi00,rec_yds,0,,,,,
player,201712030nor,nor,HoomMi00,rec_td,0,,,,,
player,201712030nor,nor,HoomMi00,rec_long,0,,,,,
player,201712030nor,nor,HoomMi00,fumbles,0,,,,,
player,201712030nor,nor,HoomMi00,fumbles_lost,0,,,,,
player,201712030nor,car,LoveKy00,def_int,0,,,,,
