game,2017,9,20171105,201711050dal,kan,"Kansas City Chiefs",17,dal,"Dallas Cowboys",28
player,201711050dal,kan,FishEr00,def_pct,0%,,,,,
player,201711050dal,kan,FishEr00,special_teams,3,,,,,
player,201711050dal,kan,FishEr00,st_pct,12%,,,,,
player,201711050dal,kan,WitzBr00,pos,G,,,,,
player,201711050dal,kan,WitzBr00,offense,57,,,,,
player,201711050dal,kan,WitzBr00,off_pct,100%,,,,,
player,201711050dal,kan,WitzBr00,defense,0,,,,,
player,201711050dal,kan,WitzBr00,def_pct,0%,,,,,
player,201711050dal,kan,WitzBr00,special_teams,3,,,,,
player,201711050dal,kan,WitzBr00,st_pct,12%,,,,,
player,201711050dal,kan,SmitAl03,pos,QB,,,,,
player,201711050dal,kan,SmitAl03,offense,57,,,,,
player,201711050dal,kan,SmitAl03,off_pct,100%,,,,,
player,201711050dal,kan,SmitAl03,defense,0,,,,,
player,201711050dal,kan,SmitAl03,def_pct,0%,,,,,
player,201711050dal,kan,SmitAl03,special_teams,0,,,,,
player,201711050dal,kan,SmitAl03,st_pct,0%,,,,,
player,201711050dal,kan,RobiDe01,pos,WR,,,,,
player,201711050dal,kan,RobiDe01,offense,56,,,,,
player,201711050dal,kan,RobiDe01,off_pct,98%,,,,,
player,201711050dal,kan,RobiDe01,defense,0,,,,,
player,201711050dal,kan,RobiDe01,def_pct,0%,,,,,
player,201711050dal,kan,RobiDe01,special_teams,1,,,,,
player,201711050dal,kan,RobiDe01,st_pct,4%,,,,,
player,201711050dal,kan,KelcTr00,pos,TE,,,,,
player,201711050dal,kan,KelcTr00,offense,54,,,,,
player,201711050dal,kan,KelcTr00,off_pct,95%,,,,,
player,201711050dal,kan,KelcTr00,defense,0,,,,,
player,201711050dal,kan,KelcTr00,def_pct,0%,,,,,
player,201711050dal,kan,KelcTr00,special_teams,0,,,,,
player,201711050dal,kan,KelcTr00,st_pct,0%,,,,,
player,201711050dal,kan,HillTy00,pos,WR,,,,,
player,201711050dal,kan,HillTy00,offense,48,,,,,
player,201711050dal,kan,HillTy00,off_pct,84%,,,,,
player,201711050dal,kan,HillTy00,defense,0,,,,,
player,201711050dal,kan,HillTy00,def_pct,0%,,,,,
player,201711050dal,kan,HillTy00,special_teams,5,,,,,
player,201711050dal,kan,HillTy00,st_pct,20%,,,,,
player,201711050dal,kan,ThomDe05,pos,WR,,,,,
player,201711050dal,kan,ThomDe05,offense,39,,,,,
player,201711050dal,kan,ThomDe05,off_pct,68%,,,,,
player,201711050dal,kan,ThomDe05,defense,0,,,,,
player,201711050dal,kan,ThomDe05,def_pct,0%,,,,,
player,201711050dal,kan,ThomDe05,special_teams,12,,,,,
player,201711050dal,kan,ThomDe05,st_pct,48%,,,,,
player,201711050dal,kan,HuntKa00,pos,RB,,,,,
player,201711050dal,kan,HuntKa00,offense,31,,,,,
player,201711050dal,kan,HuntKa00,off_pct,54%,,,,,
player,201711050dal,kan,HuntKa00,defense,0,,,,,
player,201711050dal,kan,HuntKa00,def_pct,0%,,,,,
player,201711050dal,kan,HuntKa00,special_teams,0,,,,,
player,201711050dal,kan,HuntKa00,st_pct,0%,,,,,
player,201711050dal,kan,WestCh01,pos,RB,,,,,
player,201711050dal,kan,WestCh01,offense,23,,,,,
player,201711050dal,kan,WestCh01,off_pct,40%,,,,,
player,201711050dal,kan,WestCh01,defense,0,,,,,
player,201711050dal,kan,WestCh01,def_pct,0%,,,,,
player,201711050dal,kan,WestCh01,special_teams,4,,,,,
player,201711050dal,kan,WestCh01,st_pct,16%,,,,,
player,201711050dal,kan,HarrDe03,pos,TE,,,,,
player,201711050dal,kan,HarrDe03,offense,20,,,,,
player,201711050dal,kan,HarrDe03,off_pct,35%,,,,,
player,201711050dal,kan,HarrDe03,defense,0,,,,,
player,201711050dal,kan,HarrDe03,def_pct,0%,,,,,
player,201711050dal,kan,HarrDe03,special_teams,14,,,,,
player,201711050dal,kan,HarrDe03,st_pct,56%,,,,,
player,201711050dal,kan,TravRo00,pos,TE,,,,,
player,201711050dal,kan,TravRo00,offense,5,,,,,
player,201711050dal,kan,TravRo00,off_pct,9%,,,,,
player,201711050dal,kan,TravRo00,defense,0,,,,,
player,201711050dal,kan,TravRo00,def_pct,0%,,,,,
player,201711050dal,kan,TravRo00,special_teams,5,,,,,
player,201711050dal,kan,TravRo00,st_pct,20%,,,,,
player,201711050dal,kan,ChesJe00,pos,WR,,,,,
player,201711050dal,kan,ChesJe00,offense,4,,,,,
player,201711050dal,kan,ChesJe00,off_pct,7%,,,,,
player,201711050dal,kan,ChesJe00,defense,0,,,,,
player,201711050dal,kan,ChesJe00,def_pct,0%,,,,,
player,201711050dal,kan,ChesJe00,special_teams,17,,,,,
player,201711050dal,kan,ChesJe00,st_pct,68%,,,,,
player,201711050dal,kan,SherAn00,pos,FB,,,,,
player,201711050dal,kan,SherAn00,offense,3,,,,,
player,201711050dal,kan,SherAn00,off_pct,5%,,,,,
player,201711050dal,kan,SherAn00,defense,0,,,,,
player,201711050dal,kan,SherAn00,def_pct,0%,,,,,
player,201711050dal,kan,SherAn00,special_teams,15,,,,,
player,201711050dal,kan,SherAn00,st_pct,60%,,,,,
player,201711050dal,kan,ErviCa00,pos,T,,,,,
player,201711050dal,kan,ErviCa00,offense,2,,,,,
player,201711050dal,kan,ErviCa00,off_pct,4%,,,,,
player,201711050dal,kan,ErviCa00,defense,0,,,,,
player,201711050dal,kan,ErviCa00,def_pct,0%,,,,,
player,201711050dal,kan,ErviCa00,special_teams,0,,,,,
player,201711050dal,kan,ErviCa00,st_pct,0%,,,,,
player,201711050dal,kan,ParkRo01,pos,FS,,,,,
player,201711050dal,kan,ParkRo01,offense,0,,,,,
player,201711050dal,kan,ParkRo01,off_pct,0%,,,,,
player,201711050dal,kan,ParkRo01,defense,67,,,,,
player,201711050dal,kan,ParkRo01,def_pct,100%,,,,,
player,201711050dal,kan,ParkRo01,special_teams,1,,,,,
player,201711050dal,kan,ParkRo01,st_pct,4%,,,,,
player,201711050dal,kan,PeteMa00,pos,CB,,,,,
player,201711050dal,kan,PeteMa00,offense,0,,,,,
player,201711050dal,kan,PeteMa00,off_pct,0%,,,,,
player,201711050dal,kan,PeteMa00,defense,67,,,,,
player,201711050dal,kan,PeteMa00,def_pct,100%,,,,,
player,201711050dal,kan,PeteMa00,special_teams,1,,,,,
player,201711050dal,kan,PeteMa00,st_pct,4%,,,,,
player,201711050dal,kan,SoreDa01,pos,SS,,,,,
player,201711050dal,kan,SoreDa01,offense,0,,,,,
player,201711050dal,kan,SoreDa01,off_pct,0%,,,,,
player,201711050dal,kan,SoreDa01,defense,65,,,,,
player,201711050dal,kan,SoreDa01,def_pct,97%,,,,,
player,201711050dal,kan,SoreDa01,special_teams,9,,,,,
player,201711050dal,kan,SoreDa01,st_pct,36%,,,,,
player,201711050dal,kan,NelsSt01,pos,CB,,,,,
player,201711050dal,kan,NelsSt01,offense,0,,,,,
player,201711050dal,kan,NelsSt01,off_pct,0%,,,,,
player,201711050dal,kan,NelsSt01,defense,64,,,,,
player,201711050dal,kan,NelsSt01,def_pct,96%,,,,,
player,201711050dal,kan,NelsSt01,special_teams,3,,,,,
player,201711050dal,kan,NelsSt01,st_pct,12%,,,,,
player,201711050dal,kan,ZombFr00,pos,LB,,,,,
player,201711050dal,kan,ZombFr00,offense,0,,,,,
player,201711050dal,kan,ZombFr00,off_pct,0%,,,,,
player,201711050dal,kan,ZombFr00,defense,62,,,,,
player,201711050dal,kan,ZombFr00,def_pct,93%,,,,,
player,201711050dal,kan,ZombFr00,special_teams,15,,,,,
player,201711050dal,kan,ZombFr00,st_pct,60%,,,,,
player,201711050dal,kan,JohnDe25,pos,LB,,,,,
player,201711050dal,kan,JohnDe25,offense,0,,,,,
player,201711050dal,kan,JohnDe25,off_pct,0%,,,,,
player,201711050dal,kan,JohnDe25,defense,53,,,,,
player,201711050dal,kan,JohnDe25,def_pct,79%,,,,,
player,201711050dal,kan,JohnDe25,special_teams,0,,,,,
player,201711050dal,kan,JohnDe25,st_pct,0%,,,,,
player,201711050dal,kan,LogaBe00,pos,NT,,,,,
player,201711050dal,kan,LogaBe00,offense,0,,,,,
player,201711050dal,kan,LogaBe00,off_pct,0%,,,,,
player,201711050dal,kan,LogaBe00,defense,49,,,,,
player,201711050dal,kan,LogaBe00,def_pct,73%,,,,,
player,201711050dal,kan,LogaBe00,special_teams,5,,,,,
player,201711050dal,kan,LogaBe00,st_pct,20%,,,,,
player,201711050dal,kan,HousJu00,pos,LB,,,,,
player,201711050dal,kan,HousJu00,offense,0,,,,,
player,201711050dal,kan,HousJu00,off_pct,0%,,,,,
player,201711050dal,kan,HousJu00,defense,49,,,,,
player,201711050dal,kan,HousJu00,def_pct,73%,,,,,
player,201711050dal,kan,HousJu00,special_teams,1,,,,,
player,201711050dal,kan,HousJu00,st_pct,4%,,,,,
player,201711050dal,kan,AckeKe00,pos,CB,,,,,
player,201711050dal,kan,AckeKe00,offense,0,,,,,
player,201711050dal,kan,AckeKe00,off_pct,0%,,,,,
player,201711050dal,kan,AckeKe00,defense,47,,,,,
player,201711050dal,kan,AckeKe00,def_pct,70%,,,,,
player,201711050dal,kan,AckeKe00,special_teams,5,,,,,
player,201711050dal,kan,AckeKe00,st_pct,20%,,,,,
player,201711050dal,kan,PierKe00,pos,LB,,,,,
player,201711050dal,kan,PierKe00,offense,0,,,,,
player,201711050dal,kan,PierKe00,off_pct,0%,,,,,
player,201711050dal,kan,PierKe00,defense,39,,,,,
player,201711050dal,kan,PierKe00,def_pct,58%,,,,,
player,201711050dal,kan,PierKe00,special_teams,17,,,,,
player,201711050dal,kan,PierKe00,st_pct,68%,,,,,
player,201711050dal,kan,JoneCh09,pos,DE,,,,,
player,201711050dal,kan,JoneCh09,offense,0,,,,,
player,201711050dal,kan,JoneCh09,off_pct,0%,,,,,
player,201711050dal,kan,JoneCh09,defense,38,,,,,
player,201711050dal,kan,JoneCh09,def_pct,57%,,,,,
player,201711050dal,kan,JoneCh09,special_teams,2,,,,,
player,201711050dal,kan,JoneCh09,st_pct,8%,,,,,
player,201711050dal,kan,BailAl00,pos,DE,,,,,
player,201711050dal,kan,BailAl00,offense,0,,,,,
player,201711050dal,kan,BailAl00,off_pct,0%,,,,,
player,201711050dal,kan,BailAl00,defense,29,,,,,
player,201711050dal,kan,BailAl00,def_pct,43%,,,,,
player,201711050dal,kan,BailAl00,special_teams,3,,,,,
player,201711050dal,kan,BailAl00,st_pct,12%,,,,,
player,201711050dal,kan,NuneRa00,pos,DE,,,,,
player,201711050dal,kan,NuneRa00,offense,0,,,,,
player,201711050dal,kan,NuneRa00,off_pct,0%,,,,,
player,201711050dal,kan,NuneRa00,defense,26,,,,,
player,201711050dal,kan,NuneRa00,def_pct,39%,,,,,
player,201711050dal,kan,NuneRa00,special_teams,5,,,,,
player,201711050dal,kan,NuneRa00,st_pct,20%,,,,,
player,201711050dal,kan,HaliTa20,pos,LB,,,,,
player,201711050dal,kan,HaliTa20,offense,0,,,,,
player,201711050dal,kan,HaliTa20,off_pct,0%,,,,,
player,201711050dal,kan,HaliTa20,defense,23,,,,,
player,201711050dal,kan,HaliTa20,def_pct,34%,,,,,
player,201711050dal,kan,HaliTa20,special_teams,0,,,,,
player,201711050dal,kan,HaliTa20,st_pct,0%,,,,,
player,201711050dal,kan,MillRo99,pos,DT,,,,,
player,201711050dal,kan,MillRo99,offense,0,,,,,
player,201711050dal,kan,MillRo99,off_pct,0%,,,,,
player,201711050dal,kan,MillRo99,defense,20,,,,,
player,201711050dal,kan,MillRo99,def_pct,30%,,,,,
player,201711050dal,kan,MillRo99,special_teams,0,,,,,
player,201711050dal,kan,MillRo99,st_pct,0%,,,,,
player,201711050dal,kan,RaglRe00,pos,LB,,,,,
player,201711050dal,kan,RaglRe00,offense,0,,,,,
player,201711050dal,kan,RaglRe00,off_pct,0%,,,,,
player,201711050dal,kan,RaglRe00,defense,20,,,,,
player,201711050dal,kan,RaglRe00,def_pct,30%,,,,,
player,201711050dal,kan,RaglRe00,special_teams,0,,,,,
player,201711050dal,kan,RaglRe00,st_pct,0%,,,,,
player,201711050dal,kan,MurrEr00,pos,FS,,,,,
player,201711050dal,kan,MurrEr00,offense,0,,,,,
player,201711050dal,kan,MurrEr00,off_pct,0%,,,,,
player,201711050dal,kan,MurrEr00,defense,15,,,,,
player,201711050dal,kan,MurrEr00,def_pct,22%,,,,,
player,201711050dal,kan,MurrEr00,special_teams,21,,,,,
player,201711050dal,kan,MurrEr00,st_pct,84%,,,,,
player,201711050dal,kan,MitcTe00,pos,CB,,,,,
player,201711050dal,kan,MitcTe00,offense,0,,,,,
player,201711050dal,kan,MitcTe00,off_pct,0%,,,,,
player,201711050dal,kan,MitcTe00,defense,4,,,,,
player,201711050dal,kan,MitcTe00,def_pct,6%,,,,,
player,201711050dal,kan,MitcTe00,special_teams,0,,,,,
player,201711050dal,kan,MitcTe00,st_pct,0%,,,,,
player,201711050dal,kan,SmitTe04,pos,LB,,,,,
player,201711050dal,kan,SmitTe04,offense,0,,,,,
player,201711050dal,kan,SmitTe04,off_pct,0%,,,,,
player,201711050dal,kan,SmitTe04,defense,0,,,,,
player,201711050dal,kan,SmitTe04,def_pct,0%,,,,,
player,201711050dal,kan,SmitTe04,special_teams,21,,,,,
player,201711050dal,kan,SmitTe04,st_pct,84%,,,,,
player,201711050dal,kan,EligUk00,pos,LB,,,,,
player,201711050dal,kan,EligUk00,offense,0,,,,,
player,201711050dal,kan,EligUk00,off_pct,0%,,,,,
player,201711050dal,kan,EligUk00,defense,0,,,,,
player,201711050dal,kan,EligUk00,def_pct,0%,,,,,
player,201711050dal,kan,EligUk00,special_teams,17,,,,,
player,201711050dal,kan,EligUk00,st_pct,68%,,,,,
player,201711050dal,kan,GainPh00,pos,CB,,,,,
player,201711050dal,kan,GainPh00,offense,0,,,,,
player,201711050dal,kan,GainPh00,off_pct,0%,,,,,
player,201711050dal,kan,GainPh00,defense,0,,,,,
player,201711050dal,kan,GainPh00,def_pct,0%,,,,,
player,201711050dal,kan,GainPh00,special_teams,17,,,,,
player,201711050dal,kan,GainPh00,st_pct,68%,,,,,
player,201711050dal,kan,HuntAk01,pos,RB,,,,,
player,201711050dal,kan,HuntAk01,offense,0,,,,,
player,201711050dal,kan,HuntAk01,off_pct,0%,,,,,
player,201711050dal,kan,HuntAk01,defense,0,,,,,
player,201711050dal,kan,HuntAk01,def_pct,0%,,,,,
player,201711050dal,kan,HuntAk01,special_teams,10,,,,,
player,201711050dal,kan,HuntAk01,st_pct,40%,,,,,
player,201711050dal,kan,ColqDu20,pos,P,,,,,
player,201711050dal,kan,ColqDu20,offense,0,,,,,
player,201711050dal,kan,ColqDu20,off_pct,0%,,,,,
player,201711050dal,kan,ColqDu20,defense,0,,,,,
player,201711050dal,kan,ColqDu20,def_pct,0%,,,,,
player,201711050dal,kan,ColqDu20,special_teams,8,,,,,
player,201711050dal,kan,ColqDu20,st_pct,32%,,,,,
player,201711050dal,kan,WincJa00,pos,LS,,,,,
player,201711050dal,kan,WincJa00,offense,0,,,,,
player,201711050dal,kan,WincJa00,off_pct,0%,,,,,
player,201711050dal,kan,WincJa00,defense,0,,,,,
player,201711050dal,kan,WincJa00,def_pct,0%,,,,,
player,201711050dal,kan,WincJa00,special_teams,8,,,,,
player,201711050dal,kan,WincJa00,st_pct,32%,,,,,
player,201711050dal,kan,ButkHa00,pos,K,,,,,
player,201711050dal,kan,ButkHa00,offense,0,,,,,
player,201711050dal,kan,ButkHa00,off_pct,0%,,,,,
player,201711050dal,kan,ButkHa00,defense,0,,,,,
player,201711050dal,kan,ButkHa00,def_pct,0%,,,,,
player,201711050dal,kan,ButkHa00,special_teams,6,,,,,
player,201711050dal,kan,ButkHa00,st_pct,24%,,,,,
player,201711050dal,kan,TerrSt00,pos,FS,,,,,
player,201711050dal,kan,TerrSt00,offense,0,,,,,
player,201711050dal,kan,TerrSt00,off_pct,0%,,,,,
player,201711050dal,kan,TerrSt00,defense,0,,,,,
player,201711050dal,kan,TerrSt00,def_pct,0%,,,,,
player,201711050dal,kan,TerrSt00,special_teams,5,,,,,
player,201711050dal,kan,TerrSt00,st_pct,20%,,,,,
player,201711050dal,kan,KpasTa00,pos,LB,,,,,
player,201711050dal,kan,KpasTa00,offense,0,,,,,
player,201711050dal,kan,KpasTa00,off_pct,0%,,,,,
player,201711050dal,kan,KpasTa00,defense,0,,,,,
player,201711050dal,kan,KpasTa00,def_pct,0%,,,,,
player,201711050dal,kan,KpasTa00,special_teams,4,,,,,
player,201711050dal,kan,KpasTa00,st_pct,16%,,,,,
player,201711050dal,kan,FultZa00,pos,G,,,,,
player,201711050dal,kan,FultZa00,offense,0,,,,,
player,201711050dal,kan,FultZa00,off_pct,0%,,,,,
player,201711050dal,kan,FultZa00,defense,0,,,,,
player,201711050dal,kan,FultZa00,def_pct,0%,,,,,
player,201711050dal,kan,FultZa00,special_teams,3,,,,,
player,201711050dal,kan,FultZa00,st_pct,12%,,,,,
