game,2017,5,20171008,201710080dal,gnb,"Green Bay Packers",35,dal,"Dallas Cowboys",31
player,201710080dal,dal,HannJa00,pass_long,0,,,,,
player,201710080dal,dal,HannJa00,pass_rating,,,,,,
player,201710080dal,dal,HannJa00,rush_att,0,,,,,
player,201710080dal,dal,HannJa00,rush_yds,0,,,,,
player,201710080dal,dal,HannJa00,rush_td,0,,,,,
player,201710080dal,dal,HannJa00,rush_long,0,,,,,
player,201710080dal,dal,HannJa00,targets,1,,,,,
player,201710080dal,dal,HannJa00,rec,0,,,,,
player,201710080dal,dal,HannJa00,rec_yds,0,,,,,
player,201710080dal,dal,HannJa00,rec_td,0,,,,,
player,201710080dal,dal,HannJa00,rec_long,0,,,,,
player,201710080dal,dal,HannJa00,fumbles,0,,,,,
player,201710080dal,dal,HannJa00,fumbles_lost,0,,,,,
player,201710080dal,gnb,RandDa00,def_int,1,,,,,
player,201710080dal,gnb,RandDa00,def_int_yds,21,,,,,
player,201710080dal,gnb,RandDa00,def_int_td,1,,,,,
player,201710080dal,gnb,RandDa00,def_int_long,21,,,,,
player,201710080dal,gnb,RandDa00,pass_defended,1,,,,,
player,201710080dal,gnb,RandDa00,sacks,0.0,,,,,
player,201710080dal,gnb,RandDa00,tackles_combined,1,,,,,
player,201710080dal,gnb,RandDa00,tackles_solo,1,,,,,
player,201710080dal,gnb,RandDa00,tackles_assists,0,,,,,
player,201710080dal,gnb,RandDa00,tackles_loss,0,,,,,
player,201710080dal,gnb,RandDa00,qb_hits,0,,,,,
player,201710080dal,gnb,RandDa00,fumbles_rec,0,,,,,
player,201710080dal,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,RandDa00,fumbles_forced,0,,,,,
player,201710080dal,gnb,PerrNi00,def_int,0,,,,,
player,201710080dal,gnb,PerrNi00,def_int_yds,0,,,,,
player,201710080dal,gnb,PerrNi00,def_int_td,0,,,,,
player,201710080dal,gnb,PerrNi00,def_int_long,0,,,,,
player,201710080dal,gnb,PerrNi00,pass_defended,0,,,,,
player,201710080dal,gnb,PerrNi00,sacks,1.0,,,,,
player,201710080dal,gnb,PerrNi00,tackles_combined,3,,,,,
player,201710080dal,gnb,PerrNi00,tackles_solo,1,,,,,
player,201710080dal,gnb,PerrNi00,tackles_assists,2,,,,,
player,201710080dal,gnb,PerrNi00,tackles_loss,0,,,,,
player,201710080dal,gnb,PerrNi00,qb_hits,1,,,,,
player,201710080dal,gnb,PerrNi00,fumbles_rec,1,,,,,
player,201710080dal,gnb,PerrNi00,fumbles_rec_yds,1,,,,,
player,201710080dal,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,PerrNi00,fumbles_forced,1,,,,,
player,201710080dal,gnb,MartBl01,def_int,0,,,,,
player,201710080dal,gnb,MartBl01,def_int_yds,0,,,,,
player,201710080dal,gnb,MartBl01,def_int_td,0,,,,,
player,201710080dal,gnb,MartBl01,def_int_long,0,,,,,
player,201710080dal,gnb,MartBl01,pass_defended,1,,,,,
player,201710080dal,gnb,MartBl01,sacks,0.0,,,,,
player,201710080dal,gnb,MartBl01,tackles_combined,12,,,,,
player,201710080dal,gnb,MartBl01,tackles_solo,7,,,,,
player,201710080dal,gnb,MartBl01,tackles_assists,5,,,,,
player,201710080dal,gnb,MartBl01,tackles_loss,0,,,,,
player,201710080dal,gnb,MartBl01,qb_hits,0,,,,,
player,201710080dal,gnb,MartBl01,fumbles_rec,0,,,,,
player,201710080dal,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,MartBl01,fumbles_forced,0,,,,,
player,201710080dal,gnb,RyanJa00,def_int,0,,,,,
player,201710080dal,gnb,RyanJa00,def_int_yds,0,,,,,
player,201710080dal,gnb,RyanJa00,def_int_td,0,,,,,
player,201710080dal,gnb,RyanJa00,def_int_long,0,,,,,
player,201710080dal,gnb,RyanJa00,pass_defended,0,,,,,
player,201710080dal,gnb,RyanJa00,sacks,0.0,,,,,
player,201710080dal,gnb,RyanJa00,tackles_combined,7,,,,,
player,201710080dal,gnb,RyanJa00,tackles_solo,5,,,,,
player,201710080dal,gnb,RyanJa00,tackles_assists,2,,,,,
player,201710080dal,gnb,RyanJa00,tackles_loss,0,,,,,
player,201710080dal,gnb,RyanJa00,qb_hits,0,,,,,
player,201710080dal,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201710080dal,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201710080dal,gnb,BurnMo99,def_int,0,,,,,
player,201710080dal,gnb,BurnMo99,def_int_yds,0,,,,,
player,201710080dal,gnb,BurnMo99,def_int_td,0,,,,,
player,201710080dal,gnb,BurnMo99,def_int_long,0,,,,,
player,201710080dal,gnb,BurnMo99,pass_defended,0,,,,,
player,201710080dal,gnb,BurnMo99,sacks,0.0,,,,,
player,201710080dal,gnb,BurnMo99,tackles_combined,6,,,,,
player,201710080dal,gnb,BurnMo99,tackles_solo,5,,,,,
player,201710080dal,gnb,BurnMo99,tackles_assists,1,,,,,
player,201710080dal,gnb,BurnMo99,tackles_loss,0,,,,,
player,201710080dal,gnb,BurnMo99,qb_hits,0,,,,,
player,201710080dal,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201710080dal,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201710080dal,gnb,RollQu00,def_int,0,,,,,
player,201710080dal,gnb,RollQu00,def_int_yds,0,,,,,
player,201710080dal,gnb,RollQu00,def_int_td,0,,,,,
player,201710080dal,gnb,RollQu00,def_int_long,0,,,,,
player,201710080dal,gnb,RollQu00,pass_defended,0,,,,,
player,201710080dal,gnb,RollQu00,sacks,0.0,,,,,
player,201710080dal,gnb,RollQu00,tackles_combined,6,,,,,
player,201710080dal,gnb,RollQu00,tackles_solo,2,,,,,
player,201710080dal,gnb,RollQu00,tackles_assists,4,,,,,
player,201710080dal,gnb,RollQu00,tackles_loss,0,,,,,
player,201710080dal,gnb,RollQu00,qb_hits,0,,,,,
player,201710080dal,gnb,RollQu00,fumbles_rec,1,,,,,
player,201710080dal,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,RollQu00,fumbles_forced,0,,,,,
player,201710080dal,gnb,ClarKe01,def_int,0,,,,,
player,201710080dal,gnb,ClarKe01,def_int_yds,0,,,,,
player,201710080dal,gnb,ClarKe01,def_int_td,0,,,,,
player,201710080dal,gnb,ClarKe01,def_int_long,0,,,,,
player,201710080dal,gnb,ClarKe01,pass_defended,0,,,,,
player,201710080dal,gnb,ClarKe01,sacks,0.0,,,,,
player,201710080dal,gnb,ClarKe01,tackles_combined,5,,,,,
player,201710080dal,gnb,ClarKe01,tackles_solo,2,,,,,
player,201710080dal,gnb,ClarKe01,tackles_assists,3,,,,,
player,201710080dal,gnb,ClarKe01,tackles_loss,0,,,,,
player,201710080dal,gnb,ClarKe01,qb_hits,0,,,,,
player,201710080dal,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201710080dal,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201710080dal,gnb,ClinHa00,def_int,0,,,,,
player,201710080dal,gnb,ClinHa00,def_int_yds,0,,,,,
player,201710080dal,gnb,ClinHa00,def_int_td,0,,,,,
player,201710080dal,gnb,ClinHa00,def_int_long,0,,,,,
player,201710080dal,gnb,ClinHa00,pass_defended,0,,,,,
player,201710080dal,gnb,ClinHa00,sacks,0.0,,,,,
player,201710080dal,gnb,ClinHa00,tackles_combined,5,,,,,
player,201710080dal,gnb,ClinHa00,tackles_solo,3,,,,,
player,201710080dal,gnb,ClinHa00,tackles_assists,2,,,,,
player,201710080dal,gnb,ClinHa00,tackles_loss,0,,,,,
player,201710080dal,gnb,ClinHa00,qb_hits,0,,,,,
player,201710080dal,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201710080dal,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201710080dal,gnb,MattCl99,def_int,0,,,,,
player,201710080dal,gnb,MattCl99,def_int_yds,0,,,,,
player,201710080dal,gnb,MattCl99,def_int_td,0,,,,,
player,201710080dal,gnb,MattCl99,def_int_long,0,,,,,
player,201710080dal,gnb,MattCl99,pass_defended,1,,,,,
player,201710080dal,gnb,MattCl99,sacks,0.0,,,,,
player,201710080dal,gnb,MattCl99,tackles_combined,5,,,,,
player,201710080dal,gnb,MattCl99,tackles_solo,5,,,,,
player,201710080dal,gnb,MattCl99,tackles_assists,0,,,,,
player,201710080dal,gnb,MattCl99,tackles_loss,1,,,,,
player,201710080dal,gnb,MattCl99,qb_hits,0,,,,,
player,201710080dal,gnb,MattCl99,fumbles_rec,0,,,,,
player,201710080dal,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,MattCl99,fumbles_forced,0,,,,,
player,201710080dal,gnb,BricKe00,def_int,0,,,,,
player,201710080dal,gnb,BricKe00,def_int_yds,0,,,,,
player,201710080dal,gnb,BricKe00,def_int_td,0,,,,,
player,201710080dal,gnb,BricKe00,def_int_long,0,,,,,
player,201710080dal,gnb,BricKe00,pass_defended,1,,,,,
player,201710080dal,gnb,BricKe00,sacks,0.0,,,,,
player,201710080dal,gnb,BricKe00,tackles_combined,3,,,,,
player,201710080dal,gnb,BricKe00,tackles_solo,2,,,,,
player,201710080dal,gnb,BricKe00,tackles_assists,1,,,,,
player,201710080dal,gnb,BricKe00,tackles_loss,0,,,,,
player,201710080dal,gnb,BricKe00,qb_hits,0,,,,,
player,201710080dal,gnb,BricKe00,fumbles_rec,0,,,,,
player,201710080dal,gnb,BricKe00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,BricKe00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,BricKe00,fumbles_forced,0,,,,,
player,201710080dal,gnb,DaniMi00,def_int,0,,,,,
player,201710080dal,gnb,DaniMi00,def_int_yds,0,,,,,
player,201710080dal,gnb,DaniMi00,def_int_td,0,,,,,
player,201710080dal,gnb,DaniMi00,def_int_long,0,,,,,
player,201710080dal,gnb,DaniMi00,pass_defended,0,,,,,
player,201710080dal,gnb,DaniMi00,sacks,0.0,,,,,
player,201710080dal,gnb,DaniMi00,tackles_combined,3,,,,,
player,201710080dal,gnb,DaniMi00,tackles_solo,3,,,,,
player,201710080dal,gnb,DaniMi00,tackles_assists,0,,,,,
player,201710080dal,gnb,DaniMi00,tackles_loss,0,,,,,
player,201710080dal,gnb,DaniMi00,qb_hits,0,,,,,
player,201710080dal,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201710080dal,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201710080dal,gnb,HousDa00,def_int,0,,,,,
player,201710080dal,gnb,HousDa00,def_int_yds,0,,,,,
player,201710080dal,gnb,HousDa00,def_int_td,0,,,,,
player,201710080dal,gnb,HousDa00,def_int_long,0,,,,,
player,201710080dal,gnb,HousDa00,pass_defended,0,,,,,
player,201710080dal,gnb,HousDa00,sacks,0.0,,,,,
player,201710080dal,gnb,HousDa00,tackles_combined,3,,,,,
player,201710080dal,gnb,HousDa00,tackles_solo,2,,,,,
player,201710080dal,gnb,HousDa00,tackles_assists,1,,,,,
player,201710080dal,gnb,HousDa00,tackles_loss,0,,,,,
player,201710080dal,gnb,HousDa00,qb_hits,0,,,,,
player,201710080dal,gnb,HousDa00,fumbles_rec,0,,,,,
player,201710080dal,gnb,HousDa00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,HousDa00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,HousDa00,fumbles_forced,0,,,,,
player,201710080dal,gnb,JoneJo06,def_int,0,,,,,
player,201710080dal,gnb,JoneJo06,def_int_yds,0,,,,,
player,201710080dal,gnb,JoneJo06,def_int_td,0,,,,,
player,201710080dal,gnb,JoneJo06,def_int_long,0,,,,,
player,201710080dal,gnb,JoneJo06,pass_defended,0,,,,,
player,201710080dal,gnb,JoneJo06,sacks,0.0,,,,,
player,201710080dal,gnb,JoneJo06,tackles_combined,3,,,,,
player,201710080dal,gnb,JoneJo06,tackles_solo,3,,,,,
player,201710080dal,gnb,JoneJo06,tackles_assists,0,,,,,
player,201710080dal,gnb,JoneJo06,tackles_loss,0,,,,,
player,201710080dal,gnb,JoneJo06,qb_hits,0,,,,,
player,201710080dal,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201710080dal,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201710080dal,gnb,BrooAh21,def_int,0,,,,,
player,201710080dal,gnb,BrooAh21,def_int_yds,0,,,,,
player,201710080dal,gnb,BrooAh21,def_int_td,0,,,,,
player,201710080dal,gnb,BrooAh21,def_int_long,0,,,,,
player,201710080dal,gnb,BrooAh21,pass_defended,0,,,,,
player,201710080dal,gnb,BrooAh21,sacks,0.0,,,,,
player,201710080dal,gnb,BrooAh21,tackles_combined,2,,,,,
player,201710080dal,gnb,BrooAh21,tackles_solo,1,,,,,
player,201710080dal,gnb,BrooAh21,tackles_assists,1,,,,,
player,201710080dal,gnb,BrooAh21,tackles_loss,0,,,,,
player,201710080dal,gnb,BrooAh21,qb_hits,1,,,,,
player,201710080dal,gnb,BrooAh21,fumbles_rec,0,,,,,
player,201710080dal,gnb,BrooAh21,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,BrooAh21,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,BrooAh21,fumbles_forced,0,,,,,
player,201710080dal,gnb,HawkJo00,def_int,0,,,,,
player,201710080dal,gnb,HawkJo00,def_int_yds,0,,,,,
player,201710080dal,gnb,HawkJo00,def_int_td,0,,,,,
player,201710080dal,gnb,HawkJo00,def_int_long,0,,,,,
player,201710080dal,gnb,HawkJo00,pass_defended,1,,,,,
player,201710080dal,gnb,HawkJo00,sacks,0.0,,,,,
player,201710080dal,gnb,HawkJo00,tackles_combined,2,,,,,
player,201710080dal,gnb,HawkJo00,tackles_solo,1,,,,,
player,201710080dal,gnb,HawkJo00,tackles_assists,1,,,,,
player,201710080dal,gnb,HawkJo00,tackles_loss,0,,,,,
player,201710080dal,gnb,HawkJo00,qb_hits,0,,,,,
player,201710080dal,gnb,HawkJo00,fumbles_rec,0,,,,,
player,201710080dal,gnb,HawkJo00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,HawkJo00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,HawkJo00,fumbles_forced,0,,,,,
player,201710080dal,gnb,KingKe01,def_int,0,,,,,
player,201710080dal,gnb,KingKe01,def_int_yds,0,,,,,
player,201710080dal,gnb,KingKe01,def_int_td,0,,,,,
player,201710080dal,gnb,KingKe01,def_int_long,0,,,,,
player,201710080dal,gnb,KingKe01,pass_defended,0,,,,,
player,201710080dal,gnb,KingKe01,sacks,0.0,,,,,
player,201710080dal,gnb,KingKe01,tackles_combined,2,,,,,
player,201710080dal,gnb,KingKe01,tackles_solo,2,,,,,
player,201710080dal,gnb,KingKe01,tackles_assists,0,,,,,
player,201710080dal,gnb,KingKe01,tackles_loss,1,,,,,
player,201710080dal,gnb,KingKe01,qb_hits,0,,,,,
player,201710080dal,gnb,KingKe01,fumbles_rec,0,,,,,
player,201710080dal,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,KingKe01,fumbles_forced,0,,,,,
player,201710080dal,gnb,JaniJe00,def_int,0,,,,,
player,201710080dal,gnb,JaniJe00,def_int_yds,0,,,,,
player,201710080dal,gnb,JaniJe00,def_int_td,0,,,,,
player,201710080dal,gnb,JaniJe00,def_int_long,0,,,,,
player,201710080dal,gnb,JaniJe00,pass_defended,0,,,,,
player,201710080dal,gnb,JaniJe00,sacks,0.0,,,,,
player,201710080dal,gnb,JaniJe00,tackles_combined,1,,,,,
player,201710080dal,gnb,JaniJe00,tackles_solo,1,,,,,
player,201710080dal,gnb,JaniJe00,tackles_assists,0,,,,,
player,201710080dal,gnb,JaniJe00,tackles_loss,0,,,,,
player,201710080dal,gnb,JaniJe00,qb_hits,0,,,,,
player,201710080dal,gnb,JaniJe00,fumbles_rec,0,,,,,
player,201710080dal,gnb,JaniJe00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,JaniJe00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,JaniJe00,fumbles_forced,0,,,,,
player,201710080dal,gnb,LowrDe00,def_int,0,,,,,
player,201710080dal,gnb,LowrDe00,def_int_yds,0,,,,,
player,201710080dal,gnb,LowrDe00,def_int_td,0,,,,,
player,201710080dal,gnb,LowrDe00,def_int_long,0,,,,,
player,201710080dal,gnb,LowrDe00,pass_defended,0,,,,,
player,201710080dal,gnb,LowrDe00,sacks,0.0,,,,,
player,201710080dal,gnb,LowrDe00,tackles_combined,1,,,,,
player,201710080dal,gnb,LowrDe00,tackles_solo,1,,,,,
player,201710080dal,gnb,LowrDe00,tackles_assists,0,,,,,
player,201710080dal,gnb,LowrDe00,tackles_loss,0,,,,,
player,201710080dal,gnb,LowrDe00,qb_hits,1,,,,,
player,201710080dal,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201710080dal,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201710080dal,gnb,DialQu00,def_int,0,,,,,
player,201710080dal,gnb,DialQu00,def_int_yds,0,,,,,
player,201710080dal,gnb,DialQu00,def_int_td,0,,,,,
player,201710080dal,gnb,DialQu00,def_int_long,0,,,,,
player,201710080dal,gnb,DialQu00,pass_defended,0,,,,,
player,201710080dal,gnb,DialQu00,sacks,0.0,,,,,
player,201710080dal,gnb,DialQu00,tackles_combined,0,,,,,
player,201710080dal,gnb,DialQu00,tackles_solo,0,,,,,
player,201710080dal,gnb,DialQu00,tackles_assists,0,,,,,
player,201710080dal,gnb,DialQu00,tackles_loss,0,,,,,
player,201710080dal,gnb,DialQu00,qb_hits,1,,,,,
player,201710080dal,gnb,DialQu00,fumbles_rec,0,,,,,
player,201710080dal,gnb,DialQu00,fumbles_rec_yds,0,,,,,
player,201710080dal,gnb,DialQu00,fumbles_rec_td,0,,,,,
player,201710080dal,gnb,DialQu00,fumbles_forced,0,,,,,
player,201710080dal,dal,IrviDa00,def_int,0,,,,,
player,201710080dal,dal,IrviDa00,def_int_yds,0,,,,,
player,201710080dal,dal,IrviDa00,def_int_td,0,,,,,
player,201710080dal,dal,IrviDa00,def_int_long,0,,,,,
player,201710080dal,dal,IrviDa00,pass_defended,1,,,,,
player,201710080dal,dal,IrviDa00,sacks,2.0,,,,,
player,201710080dal,dal,IrviDa00,tackles_combined,5,,,,,
player,201710080dal,dal,IrviDa00,tackles_solo,3,,,,,
player,201710080dal,dal,IrviDa00,tackles_assists,2,,,,,
player,201710080dal,dal,IrviDa00,tackles_loss,2,,,,,
player,201710080dal,dal,IrviDa00,qb_hits,3,,,,,
player,201710080dal,dal,IrviDa00,fumbles_rec,0,,,,,
player,201710080dal,dal,IrviDa00,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,IrviDa00,fumbles_rec_td,0,,,,,
player,201710080dal,dal,IrviDa00,fumbles_forced,0,,,,,
player,201710080dal,dal,LawrDe00,def_int,0,,,,,
player,201710080dal,dal,LawrDe00,def_int_yds,0,,,,,
player,201710080dal,dal,LawrDe00,def_int_td,0,,,,,
player,201710080dal,dal,LawrDe00,def_int_long,0,,,,,
player,201710080dal,dal,LawrDe00,pass_defended,0,,,,,
player,201710080dal,dal,LawrDe00,sacks,1.0,,,,,
player,201710080dal,dal,LawrDe00,tackles_combined,3,,,,,
player,201710080dal,dal,LawrDe00,tackles_solo,1,,,,,
player,201710080dal,dal,LawrDe00,tackles_assists,2,,,,,
player,201710080dal,dal,LawrDe00,tackles_loss,1,,,,,
player,201710080dal,dal,LawrDe00,qb_hits,1,,,,,
player,201710080dal,dal,LawrDe00,fumbles_rec,0,,,,,
player,201710080dal,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201710080dal,dal,LawrDe00,fumbles_forced,0,,,,,
player,201710080dal,dal,CrawTy00,def_int,0,,,,,
player,201710080dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201710080dal,dal,CrawTy00,def_int_td,0,,,,,
player,201710080dal,dal,CrawTy00,def_int_long,0,,,,,
player,201710080dal,dal,CrawTy00,pass_defended,0,,,,,
player,201710080dal,dal,CrawTy00,sacks,1.0,,,,,
player,201710080dal,dal,CrawTy00,tackles_combined,1,,,,,
player,201710080dal,dal,CrawTy00,tackles_solo,1,,,,,
player,201710080dal,dal,CrawTy00,tackles_assists,0,,,,,
player,201710080dal,dal,CrawTy00,tackles_loss,1,,,,,
player,201710080dal,dal,CrawTy00,qb_hits,1,,,,,
player,201710080dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201710080dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201710080dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201710080dal,dal,LewiJo01,def_int,0,,,,,
player,201710080dal,dal,LewiJo01,def_int_yds,0,,,,,
player,201710080dal,dal,LewiJo01,def_int_td,0,,,,,
player,201710080dal,dal,LewiJo01,def_int_long,0,,,,,
player,201710080dal,dal,LewiJo01,pass_defended,3,,,,,
player,201710080dal,dal,LewiJo01,sacks,0.0,,,,,
player,201710080dal,dal,LewiJo01,tackles_combined,7,,,,,
player,201710080dal,dal,LewiJo01,tackles_solo,5,,,,,
player,201710080dal,dal,LewiJo01,tackles_assists,2,,,,,
player,201710080dal,dal,LewiJo01,tackles_loss,0,,,,,
player,201710080dal,dal,LewiJo01,qb_hits,0,,,,,
player,201710080dal,dal,LewiJo01,fumbles_rec,0,,,,,
player,201710080dal,dal,LewiJo01,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,LewiJo01,fumbles_rec_td,0,,,,,
player,201710080dal,dal,LewiJo01,fumbles_forced,0,,,,,
player,201710080dal,dal,SmitJa05,def_int,0,,,,,
player,201710080dal,dal,SmitJa05,def_int_yds,0,,,,,
player,201710080dal,dal,SmitJa05,def_int_td,0,,,,,
player,201710080dal,dal,SmitJa05,def_int_long,0,,,,,
player,201710080dal,dal,SmitJa05,pass_defended,0,,,,,
player,201710080dal,dal,SmitJa05,sacks,0.0,,,,,
player,201710080dal,dal,SmitJa05,tackles_combined,7,,,,,
player,201710080dal,dal,SmitJa05,tackles_solo,3,,,,,
player,201710080dal,dal,SmitJa05,tackles_assists,4,,,,,
player,201710080dal,dal,SmitJa05,tackles_loss,0,,,,,
player,201710080dal,dal,SmitJa05,qb_hits,0,,,,,
player,201710080dal,dal,SmitJa05,fumbles_rec,0,,,,,
player,201710080dal,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201710080dal,dal,SmitJa05,fumbles_forced,0,,,,,
player,201710080dal,dal,HitcAn00,def_int,0,,,,,
player,201710080dal,dal,HitcAn00,def_int_yds,0,,,,,
player,201710080dal,dal,HitcAn00,def_int_td,0,,,,,
player,201710080dal,dal,HitcAn00,def_int_long,0,,,,,
player,201710080dal,dal,HitcAn00,pass_defended,1,,,,,
player,201710080dal,dal,HitcAn00,sacks,0.0,,,,,
player,201710080dal,dal,HitcAn00,tackles_combined,6,,,,,
player,201710080dal,dal,HitcAn00,tackles_solo,3,,,,,
player,201710080dal,dal,HitcAn00,tackles_assists,3,,,,,
player,201710080dal,dal,HitcAn00,tackles_loss,0,,,,,
player,201710080dal,dal,HitcAn00,qb_hits,0,,,,,
player,201710080dal,dal,HitcAn00,fumbles_rec,0,,,,,
player,201710080dal,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201710080dal,dal,HitcAn00,fumbles_forced,0,,,,,
player,201710080dal,dal,BrowAn02,def_int,0,,,,,
player,201710080dal,dal,BrowAn02,def_int_yds,0,,,,,
player,201710080dal,dal,BrowAn02,def_int_td,0,,,,,
player,201710080dal,dal,BrowAn02,def_int_long,0,,,,,
player,201710080dal,dal,BrowAn02,pass_defended,0,,,,,
player,201710080dal,dal,BrowAn02,sacks,0.0,,,,,
player,201710080dal,dal,BrowAn02,tackles_combined,5,,,,,
player,201710080dal,dal,BrowAn02,tackles_solo,3,,,,,
player,201710080dal,dal,BrowAn02,tackles_assists,2,,,,,
player,201710080dal,dal,BrowAn02,tackles_loss,0,,,,,
player,201710080dal,dal,BrowAn02,qb_hits,0,,,,,
player,201710080dal,dal,BrowAn02,fumbles_rec,0,,,,,
player,201710080dal,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201710080dal,dal,BrowAn02,fumbles_forced,0,,,,,
player,201710080dal,dal,HeatJe00,def_int,0,,,,,
player,201710080dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201710080dal,dal,HeatJe00,def_int_td,0,,,,,
player,201710080dal,dal,HeatJe00,def_int_long,0,,,,,
player,201710080dal,dal,HeatJe00,pass_defended,0,,,,,
player,201710080dal,dal,HeatJe00,sacks,0.0,,,,,
player,201710080dal,dal,HeatJe00,tackles_combined,4,,,,,
player,201710080dal,dal,HeatJe00,tackles_solo,2,,,,,
player,201710080dal,dal,HeatJe00,tackles_assists,2,,,,,
player,201710080dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201710080dal,dal,HeatJe00,qb_hits,0,,,,,
player,201710080dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201710080dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201710080dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201710080dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201710080dal,dal,JoneBy00,def_int,0,,,,,
player,201710080dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201710080dal,dal,JoneBy00,def_int_td,0,,,,,
player,201710080dal,dal,JoneBy00,def_int_long,0,,,,,
player,201710080dal,dal,JoneBy00,pass_defended,0,,,,,
player,201710080dal,dal,JoneBy00,sacks,0.0,,,,,
player,201710080dal,dal,JoneBy00,tackles_combined,4,,,,,
player,201710080dal,dal,JoneBy00,tackles_solo,3,,,,,
player,201710080dal,dal,JoneBy00,tackles_assists,1,,,,,
player,201710080dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201710080dal,dal,JoneBy00,qb_hits,1,,,,,
player,201710080dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201710080dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
