game,2017,13,20171203,201712030gnb,tam,"Tampa Bay Buccaneers",20,gnb,"Green Bay Packers",26
player,201712030gnb,gnb,DaniMi00,defense,58,,,,,
player,201712030gnb,gnb,DaniMi00,def_pct,76%,,,,,
player,201712030gnb,gnb,DaniMi00,special_teams,4,,,,,
player,201712030gnb,gnb,DaniMi00,st_pct,14%,,,,,
player,201712030gnb,gnb,PerrNi00,pos,LB,,,,,
player,201712030gnb,gnb,PerrNi00,offense,0,,,,,
player,201712030gnb,gnb,PerrNi00,off_pct,0%,,,,,
player,201712030gnb,gnb,PerrNi00,defense,56,,,,,
player,201712030gnb,gnb,PerrNi00,def_pct,74%,,,,,
player,201712030gnb,gnb,PerrNi00,special_teams,4,,,,,
player,201712030gnb,gnb,PerrNi00,st_pct,14%,,,,,
player,201712030gnb,gnb,MattCl99,pos,LB,,,,,
player,201712030gnb,gnb,MattCl99,offense,0,,,,,
player,201712030gnb,gnb,MattCl99,off_pct,0%,,,,,
player,201712030gnb,gnb,MattCl99,defense,56,,,,,
player,201712030gnb,gnb,MattCl99,def_pct,74%,,,,,
player,201712030gnb,gnb,MattCl99,special_teams,0,,,,,
player,201712030gnb,gnb,MattCl99,st_pct,0%,,,,,
player,201712030gnb,gnb,RandDa00,pos,CB,,,,,
player,201712030gnb,gnb,RandDa00,offense,0,,,,,
player,201712030gnb,gnb,RandDa00,off_pct,0%,,,,,
player,201712030gnb,gnb,RandDa00,defense,52,,,,,
player,201712030gnb,gnb,RandDa00,def_pct,68%,,,,,
player,201712030gnb,gnb,RandDa00,special_teams,0,,,,,
player,201712030gnb,gnb,RandDa00,st_pct,0%,,,,,
player,201712030gnb,gnb,RyanJa00,pos,LB,,,,,
player,201712030gnb,gnb,RyanJa00,offense,0,,,,,
player,201712030gnb,gnb,RyanJa00,off_pct,0%,,,,,
player,201712030gnb,gnb,RyanJa00,defense,43,,,,,
player,201712030gnb,gnb,RyanJa00,def_pct,57%,,,,,
player,201712030gnb,gnb,RyanJa00,special_teams,10,,,,,
player,201712030gnb,gnb,RyanJa00,st_pct,36%,,,,,
player,201712030gnb,gnb,LowrDe00,pos,DE,,,,,
player,201712030gnb,gnb,LowrDe00,offense,0,,,,,
player,201712030gnb,gnb,LowrDe00,off_pct,0%,,,,,
player,201712030gnb,gnb,LowrDe00,defense,38,,,,,
player,201712030gnb,gnb,LowrDe00,def_pct,50%,,,,,
player,201712030gnb,gnb,LowrDe00,special_teams,8,,,,,
player,201712030gnb,gnb,LowrDe00,st_pct,29%,,,,,
player,201712030gnb,gnb,ClarKe01,pos,NT,,,,,
player,201712030gnb,gnb,ClarKe01,offense,0,,,,,
player,201712030gnb,gnb,ClarKe01,off_pct,0%,,,,,
player,201712030gnb,gnb,ClarKe01,defense,38,,,,,
player,201712030gnb,gnb,ClarKe01,def_pct,50%,,,,,
player,201712030gnb,gnb,ClarKe01,special_teams,4,,,,,
player,201712030gnb,gnb,ClarKe01,st_pct,14%,,,,,
player,201712030gnb,gnb,FackKy00,pos,LB,,,,,
player,201712030gnb,gnb,FackKy00,offense,0,,,,,
player,201712030gnb,gnb,FackKy00,off_pct,0%,,,,,
player,201712030gnb,gnb,FackKy00,defense,31,,,,,
player,201712030gnb,gnb,FackKy00,def_pct,41%,,,,,
player,201712030gnb,gnb,FackKy00,special_teams,24,,,,,
player,201712030gnb,gnb,FackKy00,st_pct,86%,,,,,
player,201712030gnb,gnb,BrooAh21,pos,LB,,,,,
player,201712030gnb,gnb,BrooAh21,offense,0,,,,,
player,201712030gnb,gnb,BrooAh21,off_pct,0%,,,,,
player,201712030gnb,gnb,BrooAh21,defense,29,,,,,
player,201712030gnb,gnb,BrooAh21,def_pct,38%,,,,,
player,201712030gnb,gnb,BrooAh21,special_teams,0,,,,,
player,201712030gnb,gnb,BrooAh21,st_pct,0%,,,,,
player,201712030gnb,gnb,DialQu00,pos,NT,,,,,
player,201712030gnb,gnb,DialQu00,offense,0,,,,,
player,201712030gnb,gnb,DialQu00,off_pct,0%,,,,,
player,201712030gnb,gnb,DialQu00,defense,26,,,,,
player,201712030gnb,gnb,DialQu00,def_pct,34%,,,,,
player,201712030gnb,gnb,DialQu00,special_teams,8,,,,,
player,201712030gnb,gnb,DialQu00,st_pct,29%,,,,,
player,201712030gnb,gnb,WhitJe02,pos,FS,,,,,
player,201712030gnb,gnb,WhitJe02,offense,0,,,,,
player,201712030gnb,gnb,WhitJe02,off_pct,0%,,,,,
player,201712030gnb,gnb,WhitJe02,defense,23,,,,,
player,201712030gnb,gnb,WhitJe02,def_pct,30%,,,,,
player,201712030gnb,gnb,WhitJe02,special_teams,22,,,,,
player,201712030gnb,gnb,WhitJe02,st_pct,79%,,,,,
player,201712030gnb,gnb,HawkJo00,pos,CB,,,,,
player,201712030gnb,gnb,HawkJo00,offense,0,,,,,
player,201712030gnb,gnb,HawkJo00,off_pct,0%,,,,,
player,201712030gnb,gnb,HawkJo00,defense,14,,,,,
player,201712030gnb,gnb,HawkJo00,def_pct,18%,,,,,
player,201712030gnb,gnb,HawkJo00,special_teams,9,,,,,
player,201712030gnb,gnb,HawkJo00,st_pct,32%,,,,,
player,201712030gnb,gnb,ThomJo04,pos,LB,,,,,
player,201712030gnb,gnb,ThomJo04,offense,0,,,,,
player,201712030gnb,gnb,ThomJo04,off_pct,0%,,,,,
player,201712030gnb,gnb,ThomJo04,defense,10,,,,,
player,201712030gnb,gnb,ThomJo04,def_pct,13%,,,,,
player,201712030gnb,gnb,ThomJo04,special_teams,20,,,,,
player,201712030gnb,gnb,ThomJo04,st_pct,71%,,,,,
player,201712030gnb,gnb,EvanMa00,pos,SS,,,,,
player,201712030gnb,gnb,EvanMa00,offense,0,,,,,
player,201712030gnb,gnb,EvanMa00,off_pct,0%,,,,,
player,201712030gnb,gnb,EvanMa00,defense,0,,,,,
player,201712030gnb,gnb,EvanMa00,def_pct,0%,,,,,
player,201712030gnb,gnb,EvanMa00,special_teams,24,,,,,
player,201712030gnb,gnb,EvanMa00,st_pct,86%,,,,,
player,201712030gnb,gnb,BiegVi00,pos,LB,,,,,
player,201712030gnb,gnb,BiegVi00,offense,0,,,,,
player,201712030gnb,gnb,BiegVi00,off_pct,0%,,,,,
player,201712030gnb,gnb,BiegVi00,defense,0,,,,,
player,201712030gnb,gnb,BiegVi00,def_pct,0%,,,,,
player,201712030gnb,gnb,BiegVi00,special_teams,15,,,,,
player,201712030gnb,gnb,BiegVi00,st_pct,54%,,,,,
player,201712030gnb,gnb,PipkLe00,pos,CB,,,,,
player,201712030gnb,gnb,PipkLe00,offense,0,,,,,
player,201712030gnb,gnb,PipkLe00,off_pct,0%,,,,,
player,201712030gnb,gnb,PipkLe00,defense,0,,,,,
player,201712030gnb,gnb,PipkLe00,def_pct,0%,,,,,
player,201712030gnb,gnb,PipkLe00,special_teams,10,,,,,
player,201712030gnb,gnb,PipkLe00,st_pct,36%,,,,,
player,201712030gnb,gnb,CrosMa20,pos,K,,,,,
player,201712030gnb,gnb,CrosMa20,offense,0,,,,,
player,201712030gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201712030gnb,gnb,CrosMa20,defense,0,,,,,
player,201712030gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201712030gnb,gnb,CrosMa20,special_teams,9,,,,,
player,201712030gnb,gnb,CrosMa20,st_pct,32%,,,,,
player,201712030gnb,gnb,GoodBr99,pos,LS,,,,,
player,201712030gnb,gnb,GoodBr99,offense,0,,,,,
player,201712030gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201712030gnb,gnb,GoodBr99,defense,0,,,,,
player,201712030gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201712030gnb,gnb,GoodBr99,special_teams,8,,,,,
player,201712030gnb,gnb,GoodBr99,st_pct,29%,,,,,
player,201712030gnb,gnb,VogeJu00,pos,P,,,,,
player,201712030gnb,gnb,VogeJu00,offense,0,,,,,
player,201712030gnb,gnb,VogeJu00,off_pct,0%,,,,,
player,201712030gnb,gnb,VogeJu00,defense,0,,,,,
player,201712030gnb,gnb,VogeJu00,def_pct,0%,,,,,
player,201712030gnb,gnb,VogeJu00,special_teams,8,,,,,
player,201712030gnb,gnb,VogeJu00,st_pct,29%,,,,,
player,201712030gnb,gnb,KerrJo00,pos,FB,,,,,
player,201712030gnb,gnb,KerrJo00,offense,0,,,,,
player,201712030gnb,gnb,KerrJo00,off_pct,0%,,,,,
player,201712030gnb,gnb,KerrJo00,defense,0,,,,,
player,201712030gnb,gnb,KerrJo00,def_pct,0%,,,,,
player,201712030gnb,gnb,KerrJo00,special_teams,7,,,,,
player,201712030gnb,gnb,KerrJo00,st_pct,25%,,,,,
player,201712030gnb,gnb,MaysDe00,pos,RB,,,,,
player,201712030gnb,gnb,MaysDe00,offense,0,,,,,
player,201712030gnb,gnb,MaysDe00,off_pct,0%,,,,,
player,201712030gnb,gnb,MaysDe00,defense,0,,,,,
player,201712030gnb,gnb,MaysDe00,def_pct,0%,,,,,
player,201712030gnb,gnb,MaysDe00,special_teams,5,,,,,
player,201712030gnb,gnb,MaysDe00,st_pct,18%,,,,,
player,201712030gnb,tam,SmitDo02,pos,T,,,,,
player,201712030gnb,tam,SmitDo02,offense,76,,,,,
player,201712030gnb,tam,SmitDo02,off_pct,100%,,,,,
player,201712030gnb,tam,SmitDo02,defense,0,,,,,
player,201712030gnb,tam,SmitDo02,def_pct,0%,,,,,
player,201712030gnb,tam,SmitDo02,special_teams,4,,,,,
player,201712030gnb,tam,SmitDo02,st_pct,14%,,,,,
player,201712030gnb,tam,PampKe00,pos,G,,,,,
player,201712030gnb,tam,PampKe00,offense,76,,,,,
player,201712030gnb,tam,PampKe00,off_pct,100%,,,,,
player,201712030gnb,tam,PampKe00,defense,0,,,,,
player,201712030gnb,tam,PampKe00,def_pct,0%,,,,,
player,201712030gnb,tam,PampKe00,special_teams,4,,,,,
player,201712030gnb,tam,PampKe00,st_pct,14%,,,,,
player,201712030gnb,tam,SweeJ.00,pos,G,,,,,
player,201712030gnb,tam,SweeJ.00,offense,76,,,,,
player,201712030gnb,tam,SweeJ.00,off_pct,100%,,,,,
player,201712030gnb,tam,SweeJ.00,defense,0,,,,,
player,201712030gnb,tam,SweeJ.00,def_pct,0%,,,,,
player,201712030gnb,tam,SweeJ.00,special_teams,4,,,,,
player,201712030gnb,tam,SweeJ.00,st_pct,14%,,,,,
player,201712030gnb,tam,BeneCa00,pos,T,,,,,
player,201712030gnb,tam,BeneCa00,offense,76,,,,,
player,201712030gnb,tam,BeneCa00,off_pct,100%,,,,,
player,201712030gnb,tam,BeneCa00,defense,0,,,,,
player,201712030gnb,tam,BeneCa00,def_pct,0%,,,,,
player,201712030gnb,tam,BeneCa00,special_teams,4,,,,,
player,201712030gnb,tam,BeneCa00,st_pct,14%,,,,,
player,201712030gnb,tam,WinsJa00,pos,QB,,,,,
player,201712030gnb,tam,WinsJa00,offense,76,,,,,
player,201712030gnb,tam,WinsJa00,off_pct,100%,,,,,
player,201712030gnb,tam,WinsJa00,defense,0,,,,,
player,201712030gnb,tam,WinsJa00,def_pct,0%,,,,,
player,201712030gnb,tam,WinsJa00,special_teams,0,,,,,
player,201712030gnb,tam,WinsJa00,st_pct,0%,,,,,
player,201712030gnb,tam,DietEv00,pos,G,,,,,
player,201712030gnb,tam,DietEv00,offense,76,,,,,
player,201712030gnb,tam,DietEv00,off_pct,100%,,,,,
player,201712030gnb,tam,DietEv00,defense,0,,,,,
player,201712030gnb,tam,DietEv00,def_pct,0%,,,,,
player,201712030gnb,tam,DietEv00,special_teams,0,,,,,
player,201712030gnb,tam,DietEv00,st_pct,0%,,,,,
player,201712030gnb,tam,EvanMi00,pos,WR,,,,,
player,201712030gnb,tam,EvanMi00,offense,66,,,,,
player,201712030gnb,tam,EvanMi00,off_pct,87%,,,,,
player,201712030gnb,tam,EvanMi00,defense,0,,,,,
player,201712030gnb,tam,EvanMi00,def_pct,0%,,,,,
player,201712030gnb,tam,EvanMi00,special_teams,0,,,,,
player,201712030gnb,tam,EvanMi00,st_pct,0%,,,,,
player,201712030gnb,tam,HowaO.00,pos,TE,,,,,
player,201712030gnb,tam,HowaO.00,offense,55,,,,,
player,201712030gnb,tam,HowaO.00,off_pct,72%,,,,,
player,201712030gnb,tam,HowaO.00,defense,0,,,,,
player,201712030gnb,tam,HowaO.00,def_pct,0%,,,,,
player,201712030gnb,tam,HowaO.00,special_teams,4,,,,,
player,201712030gnb,tam,HowaO.00,st_pct,14%,,,,,
player,201712030gnb,tam,BarbPe01,pos,RB,,,,,
player,201712030gnb,tam,BarbPe01,offense,52,,,,,
player,201712030gnb,tam,BarbPe01,off_pct,68%,,,,,
player,201712030gnb,tam,BarbPe01,defense,0,,,,,
player,201712030gnb,tam,BarbPe01,def_pct,0%,,,,,
player,201712030gnb,tam,BarbPe01,special_teams,0,,,,,
player,201712030gnb,tam,BarbPe01,st_pct,0%,,,,,
player,201712030gnb,tam,JackDe00,pos,WR,,,,,
player,201712030gnb,tam,JackDe00,offense,49,,,,,
player,201712030gnb,tam,JackDe00,off_pct,64%,,,,,
player,201712030gnb,tam,JackDe00,defense,0,,,,,
player,201712030gnb,tam,JackDe00,def_pct,0%,,,,,
player,201712030gnb,tam,JackDe00,special_teams,0,,,,,
player,201712030gnb,tam,JackDe00,st_pct,0%,,,,,
player,201712030gnb,tam,HumpAd00,pos,WR,,,,,
player,201712030gnb,tam,HumpAd00,offense,42,,,,,
player,201712030gnb,tam,HumpAd00,off_pct,55%,,,,,
player,201712030gnb,tam,HumpAd00,defense,0,,,,,
player,201712030gnb,tam,HumpAd00,def_pct,0%,,,,,
player,201712030gnb,tam,HumpAd00,special_teams,4,,,,,
player,201712030gnb,tam,HumpAd00,st_pct,14%,,,,,
player,201712030gnb,tam,BratCa00,pos,TE,,,,,
player,201712030gnb,tam,BratCa00,offense,32,,,,,
player,201712030gnb,tam,BratCa00,off_pct,42%,,,,,
player,201712030gnb,tam,BratCa00,defense,0,,,,,
player,201712030gnb,tam,BratCa00,def_pct,0%,,,,,
player,201712030gnb,tam,BratCa00,special_teams,0,,,,,
player,201712030gnb,tam,BratCa00,st_pct,0%,,,,,
player,201712030gnb,tam,SimsCh00,pos,RB,,,,,
player,201712030gnb,tam,SimsCh00,offense,19,,,,,
player,201712030gnb,tam,SimsCh00,off_pct,25%,,,,,
player,201712030gnb,tam,SimsCh00,defense,0,,,,,
player,201712030gnb,tam,SimsCh00,def_pct,0%,,,,,
player,201712030gnb,tam,SimsCh00,special_teams,5,,,,,
player,201712030gnb,tam,SimsCh00,st_pct,18%,,,,,
player,201712030gnb,tam,GodwCh00,pos,WR,,,,,
player,201712030gnb,tam,GodwCh00,offense,17,,,,,
player,201712030gnb,tam,GodwCh00,off_pct,22%,,,,,
player,201712030gnb,tam,GodwCh00,defense,0,,,,,
player,201712030gnb,tam,GodwCh00,def_pct,0%,,,,,
player,201712030gnb,tam,GodwCh00,special_teams,20,,,,,
player,201712030gnb,tam,GodwCh00,st_pct,71%,,,,,
player,201712030gnb,tam,CrosAl00,pos,FB,,,,,
player,201712030gnb,tam,CrosAl00,offense,14,,,,,
player,201712030gnb,tam,CrosAl00,off_pct,18%,,,,,
player,201712030gnb,tam,CrosAl00,defense,0,,,,,
player,201712030gnb,tam,CrosAl00,def_pct,0%,,,,,
player,201712030gnb,tam,CrosAl00,special_teams,20,,,,,
player,201712030gnb,tam,CrosAl00,st_pct,71%,,,,,
player,201712030gnb,tam,AuclAn00,pos,TE,,,,,
player,201712030gnb,tam,AuclAn00,offense,14,,,,,
player,201712030gnb,tam,AuclAn00,off_pct,18%,,,,,
player,201712030gnb,tam,AuclAn00,defense,0,,,,,
player,201712030gnb,tam,AuclAn00,def_pct,0%,,,,,
player,201712030gnb,tam,AuclAn00,special_teams,14,,,,,
player,201712030gnb,tam,AuclAn00,st_pct,50%,,,,,
player,201712030gnb,tam,WestLe00,pos,T,,,,,
player,201712030gnb,tam,WestLe00,offense,6,,,,,
player,201712030gnb,tam,WestLe00,off_pct,8%,,,,,
player,201712030gnb,tam,WestLe00,defense,0,,,,,
player,201712030gnb,tam,WestLe00,def_pct,0%,,,,,
player,201712030gnb,tam,WestLe00,special_teams,4,,,,,
player,201712030gnb,tam,WestLe00,st_pct,14%,,,,,
player,201712030gnb,tam,RodgJa00,pos,RB,,,,,
player,201712030gnb,tam,RodgJa00,offense,5,,,,,
player,201712030gnb,tam,RodgJa00,off_pct,7%,,,,,
player,201712030gnb,tam,RodgJa00,defense,0,,,,,
player,201712030gnb,tam,RodgJa00,def_pct,0%,,,,,
player,201712030gnb,tam,RodgJa00,special_teams,10,,,,,
player,201712030gnb,tam,RodgJa00,st_pct,36%,,,,,
player,201712030gnb,tam,WilsJe00,pos,WR,,,,,
player,201712030gnb,tam,WilsJe00,offense,5,,,,,
player,201712030gnb,tam,WilsJe00,off_pct,7%,,,,,
player,201712030gnb,tam,WilsJe00,defense,0,,,,,
player,201712030gnb,tam,WilsJe00,def_pct,0%,,,,,
player,201712030gnb,tam,WilsJe00,special_teams,6,,,,,
player,201712030gnb,tam,WilsJe00,st_pct,21%,,,,,
player,201712030gnb,tam,MartFr00,pos,WR,,,,,
player,201712030gnb,tam,MartFr00,offense,4,,,,,
player,201712030gnb,tam,MartFr00,off_pct,5%,,,,,
player,201712030gnb,tam,MartFr00,defense,0,,,,,
player,201712030gnb,tam,MartFr00,def_pct,0%,,,,,
player,201712030gnb,tam,MartFr00,special_teams,20,,,,,
player,201712030gnb,tam,MartFr00,st_pct,71%,,,,,
player,201712030gnb,tam,EvanJu00,pos,SS,,,,,
player,201712030gnb,tam,EvanJu00,offense,0,,,,,
player,201712030gnb,tam,EvanJu00,off_pct,0%,,,,,
player,201712030gnb,tam,EvanJu00,defense,55,,,,,
player,201712030gnb,tam,EvanJu00,def_pct,100%,,,,,
player,201712030gnb,tam,EvanJu00,special_teams,4,,,,,
player,201712030gnb,tam,EvanJu00,st_pct,14%,,,,,
player,201712030gnb,tam,DaviLa00,pos,LB,,,,,
player,201712030gnb,tam,DaviLa00,offense,0,,,,,
player,201712030gnb,tam,DaviLa00,off_pct,0%,,,,,
player,201712030gnb,tam,DaviLa00,defense,55,,,,,
player,201712030gnb,tam,DaviLa00,def_pct,100%,,,,,
player,201712030gnb,tam,DaviLa00,special_teams,4,,,,,
player,201712030gnb,tam,DaviLa00,st_pct,14%,,,,,
player,201712030gnb,tam,McCoGe99,pos,DT,,,,,
player,201712030gnb,tam,McCoGe99,offense,0,,,,,
player,201712030gnb,tam,McCoGe99,off_pct,0%,,,,,
player,201712030gnb,tam,McCoGe99,defense,55,,,,,
player,201712030gnb,tam,McCoGe99,def_pct,100%,,,,,
player,201712030gnb,tam,McCoGe99,special_teams,4,,,,,
player,201712030gnb,tam,McCoGe99,st_pct,14%,,,,,
player,201712030gnb,tam,SmitRy00,pos,CB,,,,,
player,201712030gnb,tam,SmitRy00,offense,0,,,,,
player,201712030gnb,tam,SmitRy00,off_pct,0%,,,,,
player,201712030gnb,tam,SmitRy00,defense,54,,,,,
player,201712030gnb,tam,SmitRy00,def_pct,98%,,,,,
player,201712030gnb,tam,SmitRy00,special_teams,4,,,,,
player,201712030gnb,tam,SmitRy00,st_pct,14%,,,,,
player,201712030gnb,tam,AlexKw00,pos,LB,,,,,
player,201712030gnb,tam,AlexKw00,offense,0,,,,,
player,201712030gnb,tam,AlexKw00,off_pct,0%,,,,,
player,201712030gnb,tam,AlexKw00,defense,54,,,,,
player,201712030gnb,tam,AlexKw00,def_pct,98%,,,,,
player,201712030gnb,tam,AlexKw00,special_teams,4,,,,,
player,201712030gnb,tam,AlexKw00,st_pct,14%,,,,,
player,201712030gnb,tam,GrimBr20,pos,CB,,,,,
player,201712030gnb,tam,GrimBr20,offense,0,,,,,
player,201712030gnb,tam,GrimBr20,off_pct,0%,,,,,
player,201712030gnb,tam,GrimBr20,defense,54,,,,,
player,201712030gnb,tam,GrimBr20,def_pct,98%,,,,,
player,201712030gnb,tam,GrimBr20,special_teams,0,,,,,
player,201712030gnb,tam,GrimBr20,st_pct,0%,,,,,
player,201712030gnb,tam,McClRo98,pos,CB,,,,,
player,201712030gnb,tam,McClRo98,offense,0,,,,,
player,201712030gnb,tam,McClRo98,off_pct,0%,,,,,
player,201712030gnb,tam,McClRo98,defense,41,,,,,
player,201712030gnb,tam,McClRo98,def_pct,75%,,,,,
player,201712030gnb,tam,McClRo98,special_teams,14,,,,,
player,201712030gnb,tam,McClRo98,st_pct,50%,,,,,
player,201712030gnb,tam,RussRy00,pos,DE,,,,,
player,201712030gnb,tam,RussRy00,offense,0,,,,,
player,201712030gnb,tam,RussRy00,off_pct,0%,,,,,
player,201712030gnb,tam,RussRy00,defense,36,,,,,
player,201712030gnb,tam,RussRy00,def_pct,65%,,,,,
player,201712030gnb,tam,RussRy00,special_teams,0,,,,,
player,201712030gnb,tam,RussRy00,st_pct,0%,,,,,
player,201712030gnb,tam,ClarWi00,pos,DE,,,,,
player,201712030gnb,tam,ClarWi00,offense,0,,,,,
player,201712030gnb,tam,ClarWi00,off_pct,0%,,,,,
player,201712030gnb,tam,ClarWi00,defense,34,,,,,
player,201712030gnb,tam,ClarWi00,def_pct,62%,,,,,
player,201712030gnb,tam,ClarWi00,special_teams,15,,,,,
player,201712030gnb,tam,ClarWi00,st_pct,54%,,,,,
player,201712030gnb,tam,BeckKe00,pos,LB,,,,,
player,201712030gnb,tam,BeckKe00,offense,0,,,,,
player,201712030gnb,tam,BeckKe00,off_pct,0%,,,,,
player,201712030gnb,tam,BeckKe00,defense,32,,,,,
player,201712030gnb,tam,BeckKe00,def_pct,58%,,,,,
player,201712030gnb,tam,BeckKe00,special_teams,9,,,,,
player,201712030gnb,tam,BeckKe00,st_pct,32%,,,,,
player,201712030gnb,tam,GholWi00,pos,DE,,,,,
player,201712030gnb,tam,GholWi00,offense,0,,,,,
player,201712030gnb,tam,GholWi00,off_pct,0%,,,,,
player,201712030gnb,tam,GholWi00,defense,32,,,,,
player,201712030gnb,tam,GholWi00,def_pct,58%,,,,,
player,201712030gnb,tam,GholWi00,special_teams,4,,,,,
player,201712030gnb,tam,GholWi00,st_pct,14%,,,,,
player,201712030gnb,tam,BakeCh99,pos,DT,,,,,
player,201712030gnb,tam,BakeCh99,offense,0,,,,,
player,201712030gnb,tam,BakeCh99,off_pct,0%,,,,,
player,201712030gnb,tam,BakeCh99,defense,32,,,,,
player,201712030gnb,tam,BakeCh99,def_pct,58%,,,,,
player,201712030gnb,tam,BakeCh99,special_teams,0,,,,,
player,201712030gnb,tam,BakeCh99,st_pct,0%,,,,,
player,201712030gnb,tam,TandKe00,pos,FS,,,,,
player,201712030gnb,tam,TandKe00,offense,0,,,,,
player,201712030gnb,tam,TandKe00,off_pct,0%,,,,,
player,201712030gnb,tam,TandKe00,defense,30,,,,,
player,201712030gnb,tam,TandKe00,def_pct,55%,,,,,
player,201712030gnb,tam,TandKe00,special_teams,22,,,,,
player,201712030gnb,tam,TandKe00,st_pct,79%,,,,,
player,201712030gnb,tam,ContCh00,pos,SS,,,,,
player,201712030gnb,tam,ContCh00,offense,0,,,,,
player,201712030gnb,tam,ContCh00,off_pct,0%,,,,,
player,201712030gnb,tam,ContCh00,defense,25,,,,,
player,201712030gnb,tam,ContCh00,def_pct,45%,,,,,
player,201712030gnb,tam,ContCh00,special_teams,8,,,,,
player,201712030gnb,tam,ContCh00,st_pct,29%,,,,,
player,201712030gnb,tam,SiliSe00,pos,DT,,,,,
player,201712030gnb,tam,SiliSe00,offense,0,,,,,
player,201712030gnb,tam,SiliSe00,off_pct,0%,,,,,
player,201712030gnb,tam,SiliSe00,defense,12,,,,,
player,201712030gnb,tam,SiliSe00,def_pct,22%,,,,,
player,201712030gnb,tam,SiliSe00,special_teams,8,,,,,
player,201712030gnb,tam,SiliSe00,st_pct,29%,,,,,
player,201712030gnb,tam,GlanAd00,pos,LB,,,,,
player,201712030gnb,tam,GlanAd00,offense,0,,,,,
player,201712030gnb,tam,GlanAd00,off_pct,0%,,,,,
player,201712030gnb,tam,GlanAd00,defense,1,,,,,
player,201712030gnb,tam,GlanAd00,def_pct,2%,,,,,
player,201712030gnb,tam,GlanAd00,special_teams,20,,,,,
player,201712030gnb,tam,GlanAd00,st_pct,71%,,,,,
player,201712030gnb,tam,BondDe00,pos,LB,,,,,
player,201712030gnb,tam,BondDe00,offense,0,,,,,
player,201712030gnb,tam,BondDe00,off_pct,0%,,,,,
player,201712030gnb,tam,BondDe00,defense,1,,,,,
player,201712030gnb,tam,BondDe00,def_pct,2%,,,,,
player,201712030gnb,tam,BondDe00,special_teams,20,,,,,
player,201712030gnb,tam,BondDe00,st_pct,71%,,,,,
player,201712030gnb,tam,OConPa00,pos,DE,,,,,
player,201712030gnb,tam,OConPa00,offense,0,,,,,
player,201712030gnb,tam,OConPa00,off_pct,0%,,,,,
player,201712030gnb,tam,OConPa00,defense,1,,,,,
player,201712030gnb,tam,OConPa00,def_pct,2%,,,,,
player,201712030gnb,tam,OConPa00,special_teams,4,,,,,
player,201712030gnb,tam,OConPa00,st_pct,14%,,,,,
player,201712030gnb,tam,ElliJa01,pos,CB,,,,,
player,201712030gnb,tam,ElliJa01,offense,0,,,,,
player,201712030gnb,tam,ElliJa01,off_pct,0%,,,,,
player,201712030gnb,tam,ElliJa01,defense,1,,,,,
player,201712030gnb,tam,ElliJa01,def_pct,2%,,,,,
player,201712030gnb,tam,ElliJa01,special_teams,4,,,,,
player,201712030gnb,tam,ElliJa01,st_pct,14%,,,,,
player,201712030gnb,tam,MurrPa01,pos,K,,,,,
player,201712030gnb,tam,MurrPa01,offense,0,,,,,
player,201712030gnb,tam,MurrPa01,off_pct,0%,,,,,
player,201712030gnb,tam,MurrPa01,defense,0,,,,,
player,201712030gnb,tam,MurrPa01,def_pct,0%,,,,,
player,201712030gnb,tam,MurrPa01,special_teams,10,,,,,
player,201712030gnb,tam,MurrPa01,st_pct,36%,,,,,
player,201712030gnb,tam,AngeBr00,pos,P,,,,,
player,201712030gnb,tam,AngeBr00,offense,0,,,,,
player,201712030gnb,tam,AngeBr00,off_pct,0%,,,,,
player,201712030gnb,tam,AngeBr00,defense,0,,,,,
player,201712030gnb,tam,AngeBr00,def_pct,0%,,,,,
player,201712030gnb,tam,AngeBr00,special_teams,9,,,,,
player,201712030gnb,tam,AngeBr00,st_pct,32%,,,,,
player,201712030gnb,tam,OlatAy00,pos,CB,,,,,
player,201712030gnb,tam,OlatAy00,offense,0,,,,,
player,201712030gnb,tam,OlatAy00,off_pct,0%,,,,,
player,201712030gnb,tam,OlatAy00,defense,0,,,,,
player,201712030gnb,tam,OlatAy00,def_pct,0%,,,,,
player,201712030gnb,tam,OlatAy00,special_teams,9,,,,,
player,201712030gnb,tam,OlatAy00,st_pct,32%,,,,,
player,201712030gnb,tam,SanbGa00,pos,LS,,,,,
player,201712030gnb,tam,SanbGa00,offense,0,,,,,
player,201712030gnb,tam,SanbGa00,off_pct,0%,,,,,
player,201712030gnb,tam,SanbGa00,defense,0,,,,,
player,201712030gnb,tam,SanbGa00,def_pct,0%,,,,,
player,201712030gnb,tam,SanbGa00,special_teams,9,,,,,
player,201712030gnb,tam,SanbGa00,st_pct,32%,,,,,
