game,2017,15,20171217,201712170was,crd,"Arizona Cardinals",15,was,"Washington Redskins",20
player,201712170was,was,HarvJo01,tackles_assists,1,,,,,
player,201712170was,was,HarvJo01,tackles_loss,0,,,,,
player,201712170was,was,HarvJo01,qb_hits,0,,,,,
player,201712170was,was,HarvJo01,fumbles_rec,0,,,,,
player,201712170was,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201712170was,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201712170was,was,HarvJo01,fumbles_forced,0,,,,,
player,201712170was,was,AndeRy00,def_int,0,,,,,
player,201712170was,was,AndeRy00,def_int_yds,0,,,,,
player,201712170was,was,AndeRy00,def_int_td,0,,,,,
player,201712170was,was,AndeRy00,def_int_long,0,,,,,
player,201712170was,was,AndeRy00,pass_defended,0,,,,,
player,201712170was,was,AndeRy00,sacks,0.0,,,,,
player,201712170was,was,AndeRy00,tackles_combined,2,,,,,
player,201712170was,was,AndeRy00,tackles_solo,2,,,,,
player,201712170was,was,AndeRy00,tackles_assists,0,,,,,
player,201712170was,was,AndeRy00,tackles_loss,0,,,,,
player,201712170was,was,AndeRy00,qb_hits,0,,,,,
player,201712170was,was,AndeRy00,fumbles_rec,0,,,,,
player,201712170was,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201712170was,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201712170was,was,AndeRy00,fumbles_forced,0,,,,,
player,201712170was,was,IoanMa01,def_int,0,,,,,
player,201712170was,was,IoanMa01,def_int_yds,0,,,,,
player,201712170was,was,IoanMa01,def_int_td,0,,,,,
player,201712170was,was,IoanMa01,def_int_long,0,,,,,
player,201712170was,was,IoanMa01,pass_defended,0,,,,,
player,201712170was,was,IoanMa01,sacks,0.0,,,,,
player,201712170was,was,IoanMa01,tackles_combined,2,,,,,
player,201712170was,was,IoanMa01,tackles_solo,1,,,,,
player,201712170was,was,IoanMa01,tackles_assists,1,,,,,
player,201712170was,was,IoanMa01,tackles_loss,0,,,,,
player,201712170was,was,IoanMa01,qb_hits,1,,,,,
player,201712170was,was,IoanMa01,fumbles_rec,0,,,,,
player,201712170was,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201712170was,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201712170was,was,IoanMa01,fumbles_forced,0,,,,,
player,201712170was,was,KerrRy00,def_int,0,,,,,
player,201712170was,was,KerrRy00,def_int_yds,0,,,,,
player,201712170was,was,KerrRy00,def_int_td,0,,,,,
player,201712170was,was,KerrRy00,def_int_long,0,,,,,
player,201712170was,was,KerrRy00,pass_defended,0,,,,,
player,201712170was,was,KerrRy00,sacks,0.0,,,,,
player,201712170was,was,KerrRy00,tackles_combined,2,,,,,
player,201712170was,was,KerrRy00,tackles_solo,2,,,,,
player,201712170was,was,KerrRy00,tackles_assists,0,,,,,
player,201712170was,was,KerrRy00,tackles_loss,1,,,,,
player,201712170was,was,KerrRy00,qb_hits,0,,,,,
player,201712170was,was,KerrRy00,fumbles_rec,0,,,,,
player,201712170was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201712170was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201712170was,was,KerrRy00,fumbles_forced,0,,,,,
player,201712170was,was,MoreFa00,def_int,0,,,,,
player,201712170was,was,MoreFa00,def_int_yds,0,,,,,
player,201712170was,was,MoreFa00,def_int_td,0,,,,,
player,201712170was,was,MoreFa00,def_int_long,0,,,,,
player,201712170was,was,MoreFa00,pass_defended,0,,,,,
player,201712170was,was,MoreFa00,sacks,0.0,,,,,
player,201712170was,was,MoreFa00,tackles_combined,2,,,,,
player,201712170was,was,MoreFa00,tackles_solo,0,,,,,
player,201712170was,was,MoreFa00,tackles_assists,2,,,,,
player,201712170was,was,MoreFa00,tackles_loss,0,,,,,
player,201712170was,was,MoreFa00,qb_hits,0,,,,,
player,201712170was,was,MoreFa00,fumbles_rec,0,,,,,
player,201712170was,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201712170was,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201712170was,was,MoreFa00,fumbles_forced,0,,,,,
player,201712170was,was,DunbQu00,def_int,0,,,,,
player,201712170was,was,DunbQu00,def_int_yds,0,,,,,
player,201712170was,was,DunbQu00,def_int_td,0,,,,,
player,201712170was,was,DunbQu00,def_int_long,0,,,,,
player,201712170was,was,DunbQu00,pass_defended,0,,,,,
player,201712170was,was,DunbQu00,sacks,0.0,,,,,
player,201712170was,was,DunbQu00,tackles_combined,1,,,,,
player,201712170was,was,DunbQu00,tackles_solo,1,,,,,
player,201712170was,was,DunbQu00,tackles_assists,0,,,,,
player,201712170was,was,DunbQu00,tackles_loss,0,,,,,
player,201712170was,was,DunbQu00,qb_hits,0,,,,,
player,201712170was,was,DunbQu00,fumbles_rec,0,,,,,
player,201712170was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201712170was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201712170was,was,DunbQu00,fumbles_forced,0,,,,,
player,201712170was,was,HolsJo01,def_int,0,,,,,
player,201712170was,was,HolsJo01,def_int_yds,0,,,,,
player,201712170was,was,HolsJo01,def_int_td,0,,,,,
player,201712170was,was,HolsJo01,def_int_long,0,,,,,
player,201712170was,was,HolsJo01,pass_defended,0,,,,,
player,201712170was,was,HolsJo01,sacks,0.0,,,,,
player,201712170was,was,HolsJo01,tackles_combined,1,,,,,
player,201712170was,was,HolsJo01,tackles_solo,1,,,,,
player,201712170was,was,HolsJo01,tackles_assists,0,,,,,
player,201712170was,was,HolsJo01,tackles_loss,0,,,,,
player,201712170was,was,HolsJo01,qb_hits,0,,,,,
player,201712170was,was,HolsJo01,fumbles_rec,0,,,,,
player,201712170was,was,HolsJo01,fumbles_rec_yds,0,,,,,
player,201712170was,was,HolsJo01,fumbles_rec_td,0,,,,,
player,201712170was,was,HolsJo01,fumbles_forced,0,,,,,
player,201712170was,was,PeteOt00,def_int,0,,,,,
player,201712170was,was,PeteOt00,def_int_yds,0,,,,,
player,201712170was,was,PeteOt00,def_int_td,0,,,,,
player,201712170was,was,PeteOt00,def_int_long,0,,,,,
player,201712170was,was,PeteOt00,pass_defended,0,,,,,
player,201712170was,was,PeteOt00,sacks,0.0,,,,,
player,201712170was,was,PeteOt00,tackles_combined,1,,,,,
player,201712170was,was,PeteOt00,tackles_solo,0,,,,,
player,201712170was,was,PeteOt00,tackles_assists,1,,,,,
player,201712170was,was,PeteOt00,tackles_loss,0,,,,,
player,201712170was,was,PeteOt00,qb_hits,0,,,,,
player,201712170was,was,PeteOt00,fumbles_rec,0,,,,,
player,201712170was,was,PeteOt00,fumbles_rec_yds,0,,,,,
player,201712170was,was,PeteOt00,fumbles_rec_td,0,,,,,
player,201712170was,was,PeteOt00,fumbles_forced,0,,,,,
player,201712170was,was,QuicBr00,def_int,0,,,,,
player,201712170was,was,QuicBr00,def_int_yds,0,,,,,
player,201712170was,was,QuicBr00,def_int_td,0,,,,,
player,201712170was,was,QuicBr00,def_int_long,0,,,,,
player,201712170was,was,QuicBr00,pass_defended,0,,,,,
player,201712170was,was,QuicBr00,sacks,0.0,,,,,
player,201712170was,was,QuicBr00,tackles_combined,1,,,,,
player,201712170was,was,QuicBr00,tackles_solo,0,,,,,
player,201712170was,was,QuicBr00,tackles_assists,1,,,,,
player,201712170was,was,QuicBr00,tackles_loss,0,,,,,
player,201712170was,was,QuicBr00,qb_hits,0,,,,,
player,201712170was,was,QuicBr00,fumbles_rec,0,,,,,
player,201712170was,was,QuicBr00,fumbles_rec_yds,0,,,,,
player,201712170was,was,QuicBr00,fumbles_rec_td,0,,,,,
player,201712170was,was,QuicBr00,fumbles_forced,0,,,,,
player,201712170was,was,SundNi00,def_int,0,,,,,
player,201712170was,was,SundNi00,def_int_yds,0,,,,,
player,201712170was,was,SundNi00,def_int_td,0,,,,,
player,201712170was,was,SundNi00,def_int_long,0,,,,,
player,201712170was,was,SundNi00,pass_defended,0,,,,,
player,201712170was,was,SundNi00,sacks,0.0,,,,,
player,201712170was,was,SundNi00,tackles_combined,1,,,,,
player,201712170was,was,SundNi00,tackles_solo,1,,,,,
player,201712170was,was,SundNi00,tackles_assists,0,,,,,
player,201712170was,was,SundNi00,tackles_loss,0,,,,,
player,201712170was,was,SundNi00,qb_hits,0,,,,,
player,201712170was,was,SundNi00,fumbles_rec,0,,,,,
player,201712170was,was,SundNi00,fumbles_rec_yds,0,,,,,
player,201712170was,was,SundNi00,fumbles_rec_td,0,,,,,
player,201712170was,was,SundNi00,fumbles_forced,0,,,,,
player,201712170was,crd,GoldBr00,kick_ret,1,,,,,
player,201712170was,crd,GoldBr00,kick_ret_yds,22,,,,,
player,201712170was,crd,GoldBr00,kick_ret_yds_per_ret,22.0,,,,,
player,201712170was,crd,GoldBr00,kick_ret_td,0,,,,,
player,201712170was,crd,GoldBr00,kick_ret_long,22,,,,,
player,201712170was,crd,GoldBr00,punt_ret,5,,,,,
player,201712170was,crd,GoldBr00,punt_ret_yds,43,,,,,
player,201712170was,crd,GoldBr00,punt_ret_yds_per_ret,8.6,,,,,
player,201712170was,crd,GoldBr00,punt_ret_td,0,,,,,
player,201712170was,crd,GoldBr00,punt_ret_long,15,,,,,
player,201712170was,crd,FostD.01,kick_ret,1,,,,,
player,201712170was,crd,FostD.01,kick_ret_yds,6,,,,,
player,201712170was,crd,FostD.01,kick_ret_yds_per_ret,6.0,,,,,
player,201712170was,crd,FostD.01,kick_ret_td,0,,,,,
player,201712170was,crd,FostD.01,kick_ret_long,6,,,,,
player,201712170was,crd,FostD.01,punt_ret,0,,,,,
player,201712170was,crd,FostD.01,punt_ret_yds,0,,,,,
player,201712170was,crd,FostD.01,punt_ret_yds_per_ret,,,,,,
player,201712170was,crd,FostD.01,punt_ret_td,0,,,,,
player,201712170was,crd,FostD.01,punt_ret_long,0,,,,,
player,201712170was,was,CrowJa00,kick_ret,0,,,,,
player,201712170was,was,CrowJa00,kick_ret_yds,0,,,,,
player,201712170was,was,CrowJa00,kick_ret_yds_per_ret,,,,,,
player,201712170was,was,CrowJa00,kick_ret_td,0,,,,,
player,201712170was,was,CrowJa00,kick_ret_long,0,,,,,
player,201712170was,was,CrowJa00,punt_ret,2,,,,,
player,201712170was,was,CrowJa00,punt_ret_yds,18,,,,,
player,201712170was,was,CrowJa00,punt_ret_yds_per_ret,9.0,,,,,
player,201712170was,was,CrowJa00,punt_ret_td,0,,,,,
player,201712170was,was,CrowJa00,punt_ret_long,9,,,,,
player,201712170was,was,BreeBa00,kick_ret,3,,,,,
player,201712170was,was,BreeBa00,kick_ret_yds,61,,,,,
player,201712170was,was,BreeBa00,kick_ret_yds_per_ret,20.3,,,,,
player,201712170was,was,BreeBa00,kick_ret_td,0,,,,,
player,201712170was,was,BreeBa00,kick_ret_long,30,,,,,
player,201712170was,was,BreeBa00,punt_ret,0,,,,,
player,201712170was,was,BreeBa00,punt_ret_yds,0,,,,,
player,201712170was,was,BreeBa00,punt_ret_yds_per_ret,,,,,,
player,201712170was,was,BreeBa00,punt_ret_td,0,,,,,
player,201712170was,was,BreeBa00,punt_ret_long,0,,,,,
player,201712170was,was,HarrMa05,kick_ret,1,,,,,
player,201712170was,was,HarrMa05,kick_ret_yds,34,,,,,
player,201712170was,was,HarrMa05,kick_ret_yds_per_ret,34.0,,,,,
player,201712170was,was,HarrMa05,kick_ret_td,0,,,,,
player,201712170was,was,HarrMa05,kick_ret_long,34,,,,,
player,201712170was,was,HarrMa05,punt_ret,0,,,,,
player,201712170was,was,HarrMa05,punt_ret_yds,0,,,,,
player,201712170was,was,HarrMa05,punt_ret_yds_per_ret,,,,,,
player,201712170was,was,HarrMa05,punt_ret_td,0,,,,,
player,201712170was,was,HarrMa05,punt_ret_long,0,,,,,
player,201712170was,crd,LeexAn20,xpm,,,,,,
player,201712170was,crd,LeexAn20,xpa,,,,,,
player,201712170was,crd,LeexAn20,fgm,,,,,,
player,201712170was,crd,LeexAn20,fga,,,,,,
player,201712170was,crd,LeexAn20,punt,5,,,,,
player,201712170was,crd,LeexAn20,punt_yds,251,,,,,
player,201712170was,crd,LeexAn20,punt_yds_per_punt,50.2,,,,,
player,201712170was,crd,LeexAn20,punt_long,62,,,,,
player,201712170was,crd,dawsophi01,xpm,,,,,,
player,201712170was,crd,dawsophi01,xpa,,,,,,
player,201712170was,crd,dawsophi01,fgm,5,,,,,
player,201712170was,crd,dawsophi01,fga,5,,,,,
player,201712170was,crd,dawsophi01,punt,0,,,,,
player,201712170was,crd,dawsophi01,punt_yds,0,,,,,
player,201712170was,crd,dawsophi01,punt_yds_per_punt,,,,,,
player,201712170was,crd,dawsophi01,punt_long,0,,,,,
player,201712170was,was,HopkDu00,xpm,2,,,,,
player,201712170was,was,HopkDu00,xpa,2,,,,,
player,201712170was,was,HopkDu00,fgm,2,,,,,
player,201712170was,was,HopkDu00,fga,2,,,,,
player,201712170was,was,HopkDu00,punt,0,,,,,
player,201712170was,was,HopkDu00,punt_yds,0,,,,,
player,201712170was,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201712170was,was,HopkDu00,punt_long,0,,,,,
player,201712170was,was,WayxTr00,xpm,,,,,,
player,201712170was,was,WayxTr00,xpa,,,,,,
player,201712170was,was,WayxTr00,fgm,,,,,,
player,201712170was,was,WayxTr00,fga,,,,,,
player,201712170was,was,WayxTr00,punt,6,,,,,
player,201712170was,was,WayxTr00,punt_yds,319,,,,,
player,201712170was,was,WayxTr00,punt_yds_per_punt,53.2,,,,,
player,201712170was,was,WayxTr00,punt_long,56,,,,,
player,201712170was,was,RoulCh00,pos,C,,,,,
player,201712170was,was,RoulCh00,offense,51,,,,,
player,201712170was,was,RoulCh00,off_pct,100%,,,,,
player,201712170was,was,RoulCh00,defense,0,,,,,
player,201712170was,was,RoulCh00,def_pct,0%,,,,,
player,201712170was,was,RoulCh00,special_teams,4,,,,,
player,201712170was,was,RoulCh00,st_pct,13%,,,,,
player,201712170was,was,ScheBr00,pos,G,,,,,
player,201712170was,was,ScheBr00,offense,51,,,,,
player,201712170was,was,ScheBr00,off_pct,100%,,,,,
player,201712170was,was,ScheBr00,defense,0,,,,,
player,201712170was,was,ScheBr00,def_pct,0%,,,,,
player,201712170was,was,ScheBr00,special_teams,4,,,,,
player,201712170was,was,ScheBr00,st_pct,13%,,,,,
player,201712170was,was,NsekTy00,pos,T,,,,,
player,201712170was,was,NsekTy00,offense,51,,,,,
player,201712170was,was,NsekTy00,off_pct,100%,,,,,
player,201712170was,was,NsekTy00,defense,0,,,,,
player,201712170was,was,NsekTy00,def_pct,0%,,,,,
player,201712170was,was,NsekTy00,special_teams,4,,,,,
player,201712170was,was,NsekTy00,st_pct,13%,,,,,
player,201712170was,was,CousKi00,pos,QB,,,,,
player,201712170was,was,CousKi00,offense,51,,,,,
player,201712170was,was,CousKi00,off_pct,100%,,,,,
player,201712170was,was,CousKi00,defense,0,,,,,
player,201712170was,was,CousKi00,def_pct,0%,,,,,
player,201712170was,was,CousKi00,special_teams,0,,,,,
player,201712170was,was,CousKi00,st_pct,0%,,,,,
player,201712170was,was,KouaAr00,pos,G,,,,,
player,201712170was,was,KouaAr00,offense,50,,,,,
player,201712170was,was,KouaAr00,off_pct,98%,,,,,
player,201712170was,was,KouaAr00,defense,0,,,,,
player,201712170was,was,KouaAr00,def_pct,0%,,,,,
player,201712170was,was,KouaAr00,special_teams,4,,,,,
player,201712170was,was,KouaAr00,st_pct,13%,,,,,
player,201712170was,was,MoseMo00,pos,T,,,,,
player,201712170was,was,MoseMo00,offense,50,,,,,
player,201712170was,was,MoseMo00,off_pct,98%,,,,,
player,201712170was,was,MoseMo00,defense,0,,,,,
player,201712170was,was,MoseMo00,def_pct,0%,,,,,
player,201712170was,was,MoseMo00,special_teams,2,,,,,
player,201712170was,was,MoseMo00,st_pct,6%,,,,,
player,201712170was,was,DoctJo00,pos,WR,,,,,
player,201712170was,was,DoctJo00,offense,50,,,,,
player,201712170was,was,DoctJo00,off_pct,98%,,,,,
player,201712170was,was,DoctJo00,defense,0,,,,,
player,201712170was,was,DoctJo00,def_pct,0%,,,,,
player,201712170was,was,DoctJo00,special_teams,0,,,,,
player,201712170was,was,DoctJo00,st_pct,0%,,,,,
player,201712170was,was,DaviVe00,pos,TE,,,,,
player,201712170was,was,DaviVe00,offense,47,,,,,
player,201712170was,was,DaviVe00,off_pct,92%,,,,,
player,201712170was,was,DaviVe00,defense,0,,,,,
player,201712170was,was,DaviVe00,def_pct,0%,,,,,
player,201712170was,was,DaviVe00,special_teams,0,,,,,
player,201712170was,was,DaviVe00,st_pct,0%,,,,,
player,201712170was,was,GranRy01,pos,WR,,,,,
player,201712170was,was,GranRy01,offense,44,,,,,
player,201712170was,was,GranRy01,off_pct,86%,,,,,
player,201712170was,was,GranRy01,defense,0,,,,,
player,201712170was,was,GranRy01,def_pct,0%,,,,,
player,201712170was,was,GranRy01,special_teams,1,,,,,
player,201712170was,was,GranRy01,st_pct,3%,,,,,
player,201712170was,was,CrowJa00,pos,WR,,,,,
player,201712170was,was,CrowJa00,offense,36,,,,,
player,201712170was,was,CrowJa00,off_pct,71%,,,,,
player,201712170was,was,CrowJa00,defense,0,,,,,
player,201712170was,was,CrowJa00,def_pct,0%,,,,,
player,201712170was,was,CrowJa00,special_teams,5,,,,,
player,201712170was,was,CrowJa00,st_pct,16%,,,,,
player,201712170was,was,PeriSa00,pos,RB,,,,,
player,201712170was,was,PeriSa00,offense,32,,,,,
player,201712170was,was,PeriSa00,off_pct,63%,,,,,
player,201712170was,was,PeriSa00,defense,0,,,,,
player,201712170was,was,PeriSa00,def_pct,0%,,,,,
player,201712170was,was,PeriSa00,special_teams,0,,,,,
player,201712170was,was,PeriSa00,st_pct,0%,,,,,
player,201712170was,was,PaulNi00,pos,TE,,,,,
player,201712170was,was,PaulNi00,offense,19,,,,,
player,201712170was,was,PaulNi00,off_pct,37%,,,,,
player,201712170was,was,PaulNi00,defense,0,,,,,
player,201712170was,was,PaulNi00,def_pct,0%,,,,,
player,201712170was,was,PaulNi00,special_teams,20,,,,,
player,201712170was,was,PaulNi00,st_pct,65%,,,,,
player,201712170was,was,BibbKa00,pos,RB,,,,,
player,201712170was,was,BibbKa00,offense,15,,,,,
player,201712170was,was,BibbKa00,off_pct,29%,,,,,
player,201712170was,was,BibbKa00,defense,0,,,,,
player,201712170was,was,BibbKa00,def_pct,0%,,,,,
player,201712170was,was,BibbKa00,special_teams,4,,,,,
player,201712170was,was,BibbKa00,st_pct,13%,,,,,
player,201712170was,was,DaniLe00,pos,RB,,,,,
player,201712170was,was,DaniLe00,offense,4,,,,,
player,201712170was,was,DaniLe00,off_pct,8%,,,,,
player,201712170was,was,DaniLe00,defense,0,,,,,
player,201712170was,was,DaniLe00,def_pct,0%,,,,,
player,201712170was,was,DaniLe00,special_teams,2,,,,,
player,201712170was,was,DaniLe00,st_pct,6%,,,,,
player,201712170was,was,SpriJe00,pos,TE,,,,,
player,201712170was,was,SpriJe00,offense,3,,,,,
player,201712170was,was,SpriJe00,off_pct,6%,,,,,
player,201712170was,was,SpriJe00,defense,0,,,,,
player,201712170was,was,SpriJe00,def_pct,0%,,,,,
player,201712170was,was,SpriJe00,special_teams,14,,,,,
player,201712170was,was,SpriJe00,st_pct,45%,,,,,
player,201712170was,was,HarrMa05,pos,WR,,,,,
player,201712170was,was,HarrMa05,offense,3,,,,,
player,201712170was,was,HarrMa05,off_pct,6%,,,,,
player,201712170was,was,HarrMa05,defense,0,,,,,
player,201712170was,was,HarrMa05,def_pct,0%,,,,,
player,201712170was,was,HarrMa05,special_teams,2,,,,,
player,201712170was,was,HarrMa05,st_pct,6%,,,,,
player,201712170was,was,QuicBr00,pos,WR,,,,,
player,201712170was,was,QuicBr00,offense,2,,,,,
player,201712170was,was,QuicBr00,off_pct,4%,,,,,
player,201712170was,was,QuicBr00,defense,0,,,,,
player,201712170was,was,QuicBr00,def_pct,0%,,,,,
player,201712170was,was,QuicBr00,special_teams,10,,,,,
player,201712170was,was,QuicBr00,st_pct,32%,,,,,
player,201712170was,was,CataTy00,pos,G,,,,,
player,201712170was,was,CataTy00,offense,2,,,,,
player,201712170was,was,CataTy00,off_pct,4%,,,,,
player,201712170was,was,CataTy00,defense,0,,,,,
player,201712170was,was,CataTy00,def_pct,0%,,,,,
player,201712170was,was,CataTy00,special_teams,2,,,,,
player,201712170was,was,CataTy00,st_pct,6%,,,,,
player,201712170was,was,VigiZa00,pos,LB,,,,,
player,201712170was,was,VigiZa00,offense,0,,,,,
player,201712170was,was,VigiZa00,off_pct,0%,,,,,
player,201712170was,was,VigiZa00,defense,82,,,,,
player,201712170was,was,VigiZa00,def_pct,100%,,,,,
player,201712170was,was,VigiZa00,special_teams,12,,,,,
player,201712170was,was,VigiZa00,st_pct,39%,,,,,
player,201712170was,was,SweaDJ00,pos,FS,,,,,
player,201712170was,was,SweaDJ00,offense,0,,,,,
player,201712170was,was,SweaDJ00,off_pct,0%,,,,,
player,201712170was,was,SweaDJ00,defense,82,,,,,
player,201712170was,was,SweaDJ00,def_pct,100%,,,,,
player,201712170was,was,SweaDJ00,special_teams,6,,,,,
player,201712170was,was,SweaDJ00,st_pct,19%,,,,,
player,201712170was,was,NormJo01,pos,CB,,,,,
player,201712170was,was,NormJo01,offense,0,,,,,
player,201712170was,was,NormJo01,off_pct,0%,,,,,
player,201712170was,was,NormJo01,defense,82,,,,,
player,201712170was,was,NormJo01,def_pct,100%,,,,,
player,201712170was,was,NormJo01,special_teams,0,,,,,
player,201712170was,was,NormJo01,st_pct,0%,,,,,
player,201712170was,was,EverDe01,pos,SS,,,,,
player,201712170was,was,EverDe01,offense,0,,,,,
player,201712170was,was,EverDe01,off_pct,0%,,,,,
player,201712170was,was,EverDe01,defense,78,,,,,
player,201712170was,was,EverDe01,def_pct,95%,,,,,
player,201712170was,was,EverDe01,special_teams,14,,,,,
player,201712170was,was,EverDe01,st_pct,45%,,,,,
player,201712170was,was,BreeBa00,pos,CB,,,,,
player,201712170was,was,BreeBa00,offense,0,,,,,
player,201712170was,was,BreeBa00,off_pct,0%,,,,,
player,201712170was,was,BreeBa00,defense,75,,,,,
player,201712170was,was,BreeBa00,def_pct,91%,,,,,
player,201712170was,was,BreeBa00,special_teams,4,,,,,
player,201712170was,was,BreeBa00,st_pct,13%,,,,,
player,201712170was,was,KerrRy00,pos,LB,,,,,
player,201712170was,was,KerrRy00,offense,0,,,,,
player,201712170was,was,KerrRy00,off_pct,0%,,,,,
player,201712170was,was,KerrRy00,defense,63,,,,,
player,201712170was,was,KerrRy00,def_pct,77%,,,,,
player,201712170was,was,KerrRy00,special_teams,6,,,,,
player,201712170was,was,KerrRy00,st_pct,19%,,,,,
player,201712170was,was,SmitPr00,pos,LB,,,,,
player,201712170was,was,SmitPr00,offense,0,,,,,
player,201712170was,was,SmitPr00,off_pct,0%,,,,,
player,201712170was,was,SmitPr00,defense,57,,,,,
player,201712170was,was,SmitPr00,def_pct,70%,,,,,
player,201712170was,was,SmitPr00,special_teams,8,,,,,
player,201712170was,was,SmitPr00,st_pct,26%,,,,,
player,201712170was,was,FullKe00,pos,CB,,,,,
player,201712170was,was,FullKe00,offense,0,,,,,
player,201712170was,was,FullKe00,off_pct,0%,,,,,
player,201712170was,was,FullKe00,defense,54,,,,,
player,201712170was,was,FullKe00,def_pct,66%,,,,,
player,201712170was,was,FullKe00,special_teams,10,,,,,
player,201712170was,was,FullKe00,st_pct,32%,,,,,
player,201712170was,was,IoanMa01,pos,DE,,,,,
player,201712170was,was,IoanMa01,offense,0,,,,,
player,201712170was,was,IoanMa01,off_pct,0%,,,,,
player,201712170was,was,IoanMa01,defense,51,,,,,
player,201712170was,was,IoanMa01,def_pct,62%,,,,,
player,201712170was,was,IoanMa01,special_teams,8,,,,,
player,201712170was,was,IoanMa01,st_pct,26%,,,,,
player,201712170was,was,LaniAn00,pos,DE,,,,,
player,201712170was,was,LaniAn00,offense,0,,,,,
player,201712170was,was,LaniAn00,off_pct,0%,,,,,
player,201712170was,was,LaniAn00,defense,51,,,,,
player,201712170was,was,LaniAn00,def_pct,62%,,,,,
player,201712170was,was,LaniAn00,special_teams,6,,,,,
player,201712170was,was,LaniAn00,st_pct,19%,,,,,
player,201712170was,was,SpaiMa00,pos,LB,,,,,
player,201712170was,was,SpaiMa00,offense,0,,,,,
player,201712170was,was,SpaiMa00,off_pct,0%,,,,,
player,201712170was,was,SpaiMa00,defense,49,,,,,
player,201712170was,was,SpaiMa00,def_pct,60%,,,,,
player,201712170was,was,SpaiMa00,special_teams,6,,,,,
player,201712170was,was,SpaiMa00,st_pct,19%,,,,,
player,201712170was,was,GaleJu00,pos,LB,,,,,
player,201712170was,was,GaleJu00,offense,0,,,,,
player,201712170was,was,GaleJu00,off_pct,0%,,,,,
player,201712170was,was,GaleJu00,defense,33,,,,,
player,201712170was,was,GaleJu00,def_pct,40%,,,,,
player,201712170was,was,GaleJu00,special_teams,0,,,,,
player,201712170was,was,GaleJu00,st_pct,0%,,,,,
player,201712170was,was,HoodEv99,pos,NT,,,,,
player,201712170was,was,HoodEv99,offense,0,,,,,
player,201712170was,was,HoodEv99,off_pct,0%,,,,,
player,201712170was,was,HoodEv99,defense,32,,,,,
player,201712170was,was,HoodEv99,def_pct,39%,,,,,
player,201712170was,was,HoodEv99,special_teams,4,,,,,
player,201712170was,was,HoodEv99,st_pct,13%,,,,,
player,201712170was,was,McGeSt01,pos,DE,,,,,
player,201712170was,was,McGeSt01,offense,0,,,,,
player,201712170was,was,McGeSt01,off_pct,0%,,,,,
player,201712170was,was,McGeSt01,defense,31,,,,,
player,201712170was,was,McGeSt01,def_pct,38%,,,,,
player,201712170was,was,McGeSt01,special_teams,0,,,,,
player,201712170was,was,McGeSt01,st_pct,0%,,,,,
player,201712170was,was,FranA.00,pos,DT,,,,,
player,201712170was,was,FranA.00,offense,0,,,,,
player,201712170was,was,FranA.00,off_pct,0%,,,,,
player,201712170was,was,FranA.00,defense,29,,,,,
player,201712170was,was,FranA.00,def_pct,35%,,,,,
player,201712170was,was,FranA.00,special_teams,6,,,,,
player,201712170was,was,FranA.00,st_pct,19%,,,,,
player,201712170was,was,HarvJo01,pos,LB,,,,,
player,201712170was,was,HarvJo01,offense,0,,,,,
player,201712170was,was,HarvJo01,off_pct,0%,,,,,
player,201712170was,was,HarvJo01,defense,25,,,,,
player,201712170was,was,HarvJo01,def_pct,30%,,,,,
player,201712170was,was,HarvJo01,special_teams,21,,,,,
player,201712170was,was,HarvJo01,st_pct,68%,,,,,
player,201712170was,was,DunbQu00,pos,CB,,,,,
player,201712170was,was,DunbQu00,offense,0,,,,,
player,201712170was,was,DunbQu00,off_pct,0%,,,,,
player,201712170was,was,DunbQu00,defense,17,,,,,
player,201712170was,was,DunbQu00,def_pct,21%,,,,,
player,201712170was,was,DunbQu00,special_teams,19,,,,,
player,201712170was,was,DunbQu00,st_pct,61%,,,,,
player,201712170was,was,AndeRy00,pos,LB,,,,,
player,201712170was,was,AndeRy00,offense,0,,,,,
player,201712170was,was,AndeRy00,off_pct,0%,,,,,
player,201712170was,was,AndeRy00,defense,11,,,,,
player,201712170was,was,AndeRy00,def_pct,13%,,,,,
player,201712170was,was,AndeRy00,special_teams,12,,,,,
player,201712170was,was,AndeRy00,st_pct,39%,,,,,
player,201712170was,was,MoreFa00,pos,CB,,,,,
player,201712170was,was,MoreFa00,offense,0,,,,,
player,201712170was,was,MoreFa00,off_pct,0%,,,,,
player,201712170was,was,MoreFa00,defense,0,,,,,
player,201712170was,was,MoreFa00,def_pct,0%,,,,,
player,201712170was,was,MoreFa00,special_teams,27,,,,,
player,201712170was,was,MoreFa00,st_pct,87%,,,,,
player,201712170was,was,RobePe01,pos,LB,,,,,
