game,2017,13,20171203,201712030oti,htx,"Houston Texans",13,oti,"Tennessee Titans",24
player,201712030oti,oti,WaldEr99,sacks,0.0,,,,,
player,201712030oti,oti,WaldEr99,tackles_combined,2,,,,,
player,201712030oti,oti,WaldEr99,tackles_solo,2,,,,,
player,201712030oti,oti,WaldEr99,tackles_assists,0,,,,,
player,201712030oti,oti,WaldEr99,tackles_loss,1,,,,,
player,201712030oti,oti,WaldEr99,qb_hits,0,,,,,
player,201712030oti,oti,WaldEr99,fumbles_rec,0,,,,,
player,201712030oti,oti,WaldEr99,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,WaldEr99,fumbles_rec_td,0,,,,,
player,201712030oti,oti,WaldEr99,fumbles_forced,0,,,,,
player,201712030oti,oti,WeemEr00,def_int,0,,,,,
player,201712030oti,oti,WeemEr00,def_int_yds,0,,,,,
player,201712030oti,oti,WeemEr00,def_int_td,0,,,,,
player,201712030oti,oti,WeemEr00,def_int_long,0,,,,,
player,201712030oti,oti,WeemEr00,pass_defended,0,,,,,
player,201712030oti,oti,WeemEr00,sacks,0.0,,,,,
player,201712030oti,oti,WeemEr00,tackles_combined,2,,,,,
player,201712030oti,oti,WeemEr00,tackles_solo,2,,,,,
player,201712030oti,oti,WeemEr00,tackles_assists,0,,,,,
player,201712030oti,oti,WeemEr00,tackles_loss,0,,,,,
player,201712030oti,oti,WeemEr00,qb_hits,0,,,,,
player,201712030oti,oti,WeemEr00,fumbles_rec,0,,,,,
player,201712030oti,oti,WeemEr00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,WeemEr00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,WeemEr00,fumbles_forced,0,,,,,
player,201712030oti,oti,BrowJa06,def_int,0,,,,,
player,201712030oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201712030oti,oti,BrowJa06,def_int_td,0,,,,,
player,201712030oti,oti,BrowJa06,def_int_long,0,,,,,
player,201712030oti,oti,BrowJa06,pass_defended,1,,,,,
player,201712030oti,oti,BrowJa06,sacks,0.0,,,,,
player,201712030oti,oti,BrowJa06,tackles_combined,1,,,,,
player,201712030oti,oti,BrowJa06,tackles_solo,0,,,,,
player,201712030oti,oti,BrowJa06,tackles_assists,1,,,,,
player,201712030oti,oti,BrowJa06,tackles_loss,0,,,,,
player,201712030oti,oti,BrowJa06,qb_hits,0,,,,,
player,201712030oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201712030oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201712030oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201712030oti,oti,DoddKe00,def_int,0,,,,,
player,201712030oti,oti,DoddKe00,def_int_yds,0,,,,,
player,201712030oti,oti,DoddKe00,def_int_td,0,,,,,
player,201712030oti,oti,DoddKe00,def_int_long,0,,,,,
player,201712030oti,oti,DoddKe00,pass_defended,0,,,,,
player,201712030oti,oti,DoddKe00,sacks,0.0,,,,,
player,201712030oti,oti,DoddKe00,tackles_combined,1,,,,,
player,201712030oti,oti,DoddKe00,tackles_solo,1,,,,,
player,201712030oti,oti,DoddKe00,tackles_assists,0,,,,,
player,201712030oti,oti,DoddKe00,tackles_loss,0,,,,,
player,201712030oti,oti,DoddKe00,qb_hits,0,,,,,
player,201712030oti,oti,DoddKe00,fumbles_rec,0,,,,,
player,201712030oti,oti,DoddKe00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,DoddKe00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,DoddKe00,fumbles_forced,0,,,,,
player,201712030oti,oti,McCaBr99,def_int,0,,,,,
player,201712030oti,oti,McCaBr99,def_int_yds,0,,,,,
player,201712030oti,oti,McCaBr99,def_int_td,0,,,,,
player,201712030oti,oti,McCaBr99,def_int_long,0,,,,,
player,201712030oti,oti,McCaBr99,pass_defended,0,,,,,
player,201712030oti,oti,McCaBr99,sacks,0.0,,,,,
player,201712030oti,oti,McCaBr99,tackles_combined,1,,,,,
player,201712030oti,oti,McCaBr99,tackles_solo,1,,,,,
player,201712030oti,oti,McCaBr99,tackles_assists,0,,,,,
player,201712030oti,oti,McCaBr99,tackles_loss,0,,,,,
player,201712030oti,oti,McCaBr99,qb_hits,0,,,,,
player,201712030oti,oti,McCaBr99,fumbles_rec,0,,,,,
player,201712030oti,oti,McCaBr99,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,McCaBr99,fumbles_rec_td,0,,,,,
player,201712030oti,oti,McCaBr99,fumbles_forced,0,,,,,
player,201712030oti,oti,SmitTy01,def_int,0,,,,,
player,201712030oti,oti,SmitTy01,def_int_yds,0,,,,,
player,201712030oti,oti,SmitTy01,def_int_td,0,,,,,
player,201712030oti,oti,SmitTy01,def_int_long,0,,,,,
player,201712030oti,oti,SmitTy01,pass_defended,0,,,,,
player,201712030oti,oti,SmitTy01,sacks,0.0,,,,,
player,201712030oti,oti,SmitTy01,tackles_combined,1,,,,,
player,201712030oti,oti,SmitTy01,tackles_solo,1,,,,,
player,201712030oti,oti,SmitTy01,tackles_assists,0,,,,,
player,201712030oti,oti,SmitTy01,tackles_loss,0,,,,,
player,201712030oti,oti,SmitTy01,qb_hits,0,,,,,
player,201712030oti,oti,SmitTy01,fumbles_rec,0,,,,,
player,201712030oti,oti,SmitTy01,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,SmitTy01,fumbles_rec_td,0,,,,,
player,201712030oti,oti,SmitTy01,fumbles_forced,0,,,,,
player,201712030oti,oti,KlugKa00,def_int,0,,,,,
player,201712030oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201712030oti,oti,KlugKa00,def_int_td,0,,,,,
player,201712030oti,oti,KlugKa00,def_int_long,0,,,,,
player,201712030oti,oti,KlugKa00,pass_defended,0,,,,,
player,201712030oti,oti,KlugKa00,sacks,0.0,,,,,
player,201712030oti,oti,KlugKa00,tackles_combined,0,,,,,
player,201712030oti,oti,KlugKa00,tackles_solo,0,,,,,
player,201712030oti,oti,KlugKa00,tackles_assists,0,,,,,
player,201712030oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201712030oti,oti,KlugKa00,qb_hits,1,,,,,
player,201712030oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201712030oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201712030oti,htx,ThomCh05,kick_ret,2,,,,,
player,201712030oti,htx,ThomCh05,kick_ret_yds,42,,,,,
player,201712030oti,htx,ThomCh05,kick_ret_yds_per_ret,21.0,,,,,
player,201712030oti,htx,ThomCh05,kick_ret_td,0,,,,,
player,201712030oti,htx,ThomCh05,kick_ret_long,26,,,,,
player,201712030oti,htx,ThomCh05,punt_ret,2,,,,,
player,201712030oti,htx,ThomCh05,punt_ret_yds,21,,,,,
player,201712030oti,htx,ThomCh05,punt_ret_yds_per_ret,10.5,,,,,
player,201712030oti,htx,ThomCh05,punt_ret_td,0,,,,,
player,201712030oti,htx,ThomCh05,punt_ret_long,15,,,,,
player,201712030oti,htx,MillBr03,kick_ret,0,,,,,
player,201712030oti,htx,MillBr03,kick_ret_yds,0,,,,,
player,201712030oti,htx,MillBr03,kick_ret_yds_per_ret,,,,,,
player,201712030oti,htx,MillBr03,kick_ret_td,0,,,,,
player,201712030oti,htx,MillBr03,kick_ret_long,0,,,,,
player,201712030oti,htx,MillBr03,punt_ret,1,,,,,
player,201712030oti,htx,MillBr03,punt_ret_yds,8,,,,,
player,201712030oti,htx,MillBr03,punt_ret_yds_per_ret,8.0,,,,,
player,201712030oti,htx,MillBr03,punt_ret_td,0,,,,,
player,201712030oti,htx,MillBr03,punt_ret_long,8,,,,,
player,201712030oti,oti,JackAd00,kick_ret,0,,,,,
player,201712030oti,oti,JackAd00,kick_ret_yds,0,,,,,
player,201712030oti,oti,JackAd00,kick_ret_yds_per_ret,,,,,,
player,201712030oti,oti,JackAd00,kick_ret_td,0,,,,,
player,201712030oti,oti,JackAd00,kick_ret_long,0,,,,,
player,201712030oti,oti,JackAd00,punt_ret,2,,,,,
player,201712030oti,oti,JackAd00,punt_ret_yds,41,,,,,
player,201712030oti,oti,JackAd00,punt_ret_yds_per_ret,20.5,,,,,
player,201712030oti,oti,JackAd00,punt_ret_td,0,,,,,
player,201712030oti,oti,JackAd00,punt_ret_long,25,,,,,
player,201712030oti,htx,FairKa01,xpm,1,,,,,
player,201712030oti,htx,FairKa01,xpa,1,,,,,
player,201712030oti,htx,FairKa01,fgm,2,,,,,
player,201712030oti,htx,FairKa01,fga,4,,,,,
player,201712030oti,htx,FairKa01,punt,0,,,,,
player,201712030oti,htx,FairKa01,punt_yds,0,,,,,
player,201712030oti,htx,FairKa01,punt_yds_per_punt,,,,,,
player,201712030oti,htx,FairKa01,punt_long,0,,,,,
player,201712030oti,htx,LechSh20,xpm,,,,,,
player,201712030oti,htx,LechSh20,xpa,,,,,,
player,201712030oti,htx,LechSh20,fgm,,,,,,
player,201712030oti,htx,LechSh20,fga,,,,,,
player,201712030oti,htx,LechSh20,punt,3,,,,,
player,201712030oti,htx,LechSh20,punt_yds,139,,,,,
player,201712030oti,htx,LechSh20,punt_yds_per_punt,46.3,,,,,
player,201712030oti,htx,LechSh20,punt_long,54,,,,,
player,201712030oti,oti,SuccRy44,xpm,3,,,,,
player,201712030oti,oti,SuccRy44,xpa,3,,,,,
player,201712030oti,oti,SuccRy44,fgm,1,,,,,
player,201712030oti,oti,SuccRy44,fga,2,,,,,
player,201712030oti,oti,SuccRy44,punt,0,,,,,
player,201712030oti,oti,SuccRy44,punt_yds,0,,,,,
player,201712030oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201712030oti,oti,SuccRy44,punt_long,0,,,,,
player,201712030oti,oti,KernBr20,xpm,,,,,,
player,201712030oti,oti,KernBr20,xpa,,,,,,
player,201712030oti,oti,KernBr20,fgm,,,,,,
player,201712030oti,oti,KernBr20,fga,,,,,,
player,201712030oti,oti,KernBr20,punt,4,,,,,
player,201712030oti,oti,KernBr20,punt_yds,199,,,,,
player,201712030oti,oti,KernBr20,punt_yds_per_punt,49.8,,,,,
player,201712030oti,oti,KernBr20,punt_long,59,,,,,
player,201712030oti,oti,ConkJa00,pos,T,,,,,
player,201712030oti,oti,ConkJa00,offense,54,,,,,
player,201712030oti,oti,ConkJa00,off_pct,100%,,,,,
player,201712030oti,oti,ConkJa00,defense,0,,,,,
player,201712030oti,oti,ConkJa00,def_pct,0%,,,,,
player,201712030oti,oti,ConkJa00,special_teams,5,,,,,
player,201712030oti,oti,ConkJa00,st_pct,19%,,,,,
player,201712030oti,oti,KlinJo01,pos,G,,,,,
player,201712030oti,oti,KlinJo01,offense,54,,,,,
player,201712030oti,oti,KlinJo01,off_pct,100%,,,,,
player,201712030oti,oti,KlinJo01,defense,0,,,,,
player,201712030oti,oti,KlinJo01,def_pct,0%,,,,,
player,201712030oti,oti,KlinJo01,special_teams,5,,,,,
player,201712030oti,oti,KlinJo01,st_pct,19%,,,,,
player,201712030oti,oti,LewaTa00,pos,T,,,,,
player,201712030oti,oti,LewaTa00,offense,54,,,,,
player,201712030oti,oti,LewaTa00,off_pct,100%,,,,,
player,201712030oti,oti,LewaTa00,defense,0,,,,,
player,201712030oti,oti,LewaTa00,def_pct,0%,,,,,
player,201712030oti,oti,LewaTa00,special_teams,5,,,,,
player,201712030oti,oti,LewaTa00,st_pct,19%,,,,,
player,201712030oti,oti,SpaiQu00,pos,G,,,,,
player,201712030oti,oti,SpaiQu00,offense,54,,,,,
player,201712030oti,oti,SpaiQu00,off_pct,100%,,,,,
player,201712030oti,oti,SpaiQu00,defense,0,,,,,
player,201712030oti,oti,SpaiQu00,def_pct,0%,,,,,
player,201712030oti,oti,SpaiQu00,special_teams,5,,,,,
player,201712030oti,oti,SpaiQu00,st_pct,19%,,,,,
player,201712030oti,oti,MariMa01,pos,QB,,,,,
player,201712030oti,oti,MariMa01,offense,54,,,,,
player,201712030oti,oti,MariMa01,off_pct,100%,,,,,
player,201712030oti,oti,MariMa01,defense,0,,,,,
player,201712030oti,oti,MariMa01,def_pct,0%,,,,,
player,201712030oti,oti,MariMa01,special_teams,0,,,,,
player,201712030oti,oti,MariMa01,st_pct,0%,,,,,
player,201712030oti,oti,JoneBe01,pos,C,,,,,
player,201712030oti,oti,JoneBe01,offense,54,,,,,
player,201712030oti,oti,JoneBe01,off_pct,100%,,,,,
player,201712030oti,oti,JoneBe01,defense,0,,,,,
player,201712030oti,oti,JoneBe01,def_pct,0%,,,,,
player,201712030oti,oti,JoneBe01,special_teams,0,,,,,
player,201712030oti,oti,JoneBe01,st_pct,0%,,,,,
player,201712030oti,oti,DeckEr00,pos,WR,,,,,
player,201712030oti,oti,DeckEr00,offense,48,,,,,
player,201712030oti,oti,DeckEr00,off_pct,89%,,,,,
player,201712030oti,oti,DeckEr00,defense,0,,,,,
player,201712030oti,oti,DeckEr00,def_pct,0%,,,,,
player,201712030oti,oti,DeckEr00,special_teams,0,,,,,
player,201712030oti,oti,DeckEr00,st_pct,0%,,,,,
player,201712030oti,oti,DaviCo03,pos,WR,,,,,
player,201712030oti,oti,DaviCo03,offense,43,,,,,
player,201712030oti,oti,DaviCo03,off_pct,80%,,,,,
player,201712030oti,oti,DaviCo03,defense,0,,,,,
player,201712030oti,oti,DaviCo03,def_pct,0%,,,,,
player,201712030oti,oti,DaviCo03,special_teams,0,,,,,
player,201712030oti,oti,DaviCo03,st_pct,0%,,,,,
player,201712030oti,oti,SmitJo01,pos,TE,,,,,
player,201712030oti,oti,SmitJo01,offense,35,,,,,
player,201712030oti,oti,SmitJo01,off_pct,65%,,,,,
player,201712030oti,oti,SmitJo01,defense,0,,,,,
player,201712030oti,oti,SmitJo01,def_pct,0%,,,,,
player,201712030oti,oti,SmitJo01,special_teams,4,,,,,
player,201712030oti,oti,SmitJo01,st_pct,15%,,,,,
player,201712030oti,oti,WalkHu00,pos,TE,,,,,
player,201712030oti,oti,WalkHu00,offense,35,,,,,
player,201712030oti,oti,WalkHu00,off_pct,65%,,,,,
player,201712030oti,oti,WalkHu00,defense,0,,,,,
player,201712030oti,oti,WalkHu00,def_pct,0%,,,,,
player,201712030oti,oti,WalkHu00,special_teams,0,,,,,
player,201712030oti,oti,WalkHu00,st_pct,0%,,,,,
player,201712030oti,oti,MurrDe00,pos,RB,,,,,
player,201712030oti,oti,MurrDe00,offense,32,,,,,
player,201712030oti,oti,MurrDe00,off_pct,59%,,,,,
player,201712030oti,oti,MurrDe00,defense,0,,,,,
player,201712030oti,oti,MurrDe00,def_pct,0%,,,,,
player,201712030oti,oti,MurrDe00,special_teams,0,,,,,
player,201712030oti,oti,MurrDe00,st_pct,0%,,,,,
player,201712030oti,oti,HenrDe00,pos,RB,,,,,
player,201712030oti,oti,HenrDe00,offense,24,,,,,
player,201712030oti,oti,HenrDe00,off_pct,44%,,,,,
player,201712030oti,oti,HenrDe00,defense,0,,,,,
player,201712030oti,oti,HenrDe00,def_pct,0%,,,,,
player,201712030oti,oti,HenrDe00,special_teams,0,,,,,
player,201712030oti,oti,HenrDe00,st_pct,0%,,,,,
player,201712030oti,oti,TaylTa00,pos,WR,,,,,
player,201712030oti,oti,TaylTa00,offense,19,,,,,
player,201712030oti,oti,TaylTa00,off_pct,35%,,,,,
player,201712030oti,oti,TaylTa00,defense,0,,,,,
player,201712030oti,oti,TaylTa00,def_pct,0%,,,,,
player,201712030oti,oti,TaylTa00,special_teams,4,,,,,
player,201712030oti,oti,TaylTa00,st_pct,15%,,,,,
player,201712030oti,oti,SupePh00,pos,TE,,,,,
player,201712030oti,oti,SupePh00,offense,15,,,,,
player,201712030oti,oti,SupePh00,off_pct,28%,,,,,
player,201712030oti,oti,SupePh00,defense,0,,,,,
player,201712030oti,oti,SupePh00,def_pct,0%,,,,,
player,201712030oti,oti,SupePh00,special_teams,8,,,,,
player,201712030oti,oti,SupePh00,st_pct,31%,,,,,
player,201712030oti,oti,KellDe00,pos,T,,,,,
player,201712030oti,oti,KellDe00,offense,10,,,,,
player,201712030oti,oti,KellDe00,off_pct,19%,,,,,
player,201712030oti,oti,KellDe00,defense,0,,,,,
player,201712030oti,oti,KellDe00,def_pct,0%,,,,,
player,201712030oti,oti,KellDe00,special_teams,5,,,,,
player,201712030oti,oti,KellDe00,st_pct,19%,,,,,
player,201712030oti,oti,DougHa00,pos,WR,,,,,
player,201712030oti,oti,DougHa00,offense,9,,,,,
player,201712030oti,oti,DougHa00,off_pct,17%,,,,,
player,201712030oti,oti,DougHa00,defense,0,,,,,
player,201712030oti,oti,DougHa00,def_pct,0%,,,,,
player,201712030oti,oti,DougHa00,special_teams,0,,,,,
player,201712030oti,oti,DougHa00,st_pct,0%,,,,,
player,201712030oti,oti,JackAd00,pos,CB,,,,,
player,201712030oti,oti,JackAd00,offense,0,,,,,
player,201712030oti,oti,JackAd00,off_pct,0%,,,,,
player,201712030oti,oti,JackAd00,defense,81,,,,,
player,201712030oti,oti,JackAd00,def_pct,100%,,,,,
player,201712030oti,oti,JackAd00,special_teams,12,,,,,
player,201712030oti,oti,JackAd00,st_pct,46%,,,,,
player,201712030oti,oti,ByarKe01,pos,FS,,,,,
player,201712030oti,oti,ByarKe01,offense,0,,,,,
player,201712030oti,oti,ByarKe01,off_pct,0%,,,,,
player,201712030oti,oti,ByarKe01,defense,81,,,,,
player,201712030oti,oti,ByarKe01,def_pct,100%,,,,,
player,201712030oti,oti,ByarKe01,special_teams,0,,,,,
player,201712030oti,oti,ByarKe01,st_pct,0%,,,,,
player,201712030oti,oti,CyprJo00,pos,SS,,,,,
player,201712030oti,oti,CyprJo00,offense,0,,,,,
player,201712030oti,oti,CyprJo00,off_pct,0%,,,,,
player,201712030oti,oti,CyprJo00,defense,81,,,,,
player,201712030oti,oti,CyprJo00,def_pct,100%,,,,,
player,201712030oti,oti,CyprJo00,special_teams,0,,,,,
player,201712030oti,oti,CyprJo00,st_pct,0%,,,,,
player,201712030oti,oti,WoodWe20,pos,LB,,,,,
player,201712030oti,oti,WoodWe20,offense,0,,,,,
player,201712030oti,oti,WoodWe20,off_pct,0%,,,,,
player,201712030oti,oti,WoodWe20,defense,76,,,,,
player,201712030oti,oti,WoodWe20,def_pct,94%,,,,,
player,201712030oti,oti,WoodWe20,special_teams,4,,,,,
player,201712030oti,oti,WoodWe20,st_pct,15%,,,,,
player,201712030oti,oti,CaseJu00,pos,DT,,,,,
player,201712030oti,oti,CaseJu00,offense,0,,,,,
player,201712030oti,oti,CaseJu00,off_pct,0%,,,,,
player,201712030oti,oti,CaseJu00,defense,68,,,,,
player,201712030oti,oti,CaseJu00,def_pct,84%,,,,,
player,201712030oti,oti,CaseJu00,special_teams,5,,,,,
player,201712030oti,oti,CaseJu00,st_pct,19%,,,,,
player,201712030oti,oti,MorgDe99,pos,LB,,,,,
player,201712030oti,oti,MorgDe99,offense,0,,,,,
player,201712030oti,oti,MorgDe99,off_pct,0%,,,,,
player,201712030oti,oti,MorgDe99,defense,62,,,,,
player,201712030oti,oti,MorgDe99,def_pct,77%,,,,,
player,201712030oti,oti,MorgDe99,special_teams,0,,,,,
player,201712030oti,oti,MorgDe99,st_pct,0%,,,,,
player,201712030oti,oti,OrakBr99,pos,LB,,,,,
player,201712030oti,oti,OrakBr99,offense,0,,,,,
player,201712030oti,oti,OrakBr99,off_pct,0%,,,,,
player,201712030oti,oti,OrakBr99,defense,60,,,,,
player,201712030oti,oti,OrakBr99,def_pct,74%,,,,,
player,201712030oti,oti,OrakBr99,special_teams,0,,,,,
player,201712030oti,oti,OrakBr99,st_pct,0%,,,,,
player,201712030oti,oti,SimsLe00,pos,CB,,,,,
player,201712030oti,oti,SimsLe00,offense,0,,,,,
player,201712030oti,oti,SimsLe00,off_pct,0%,,,,,
player,201712030oti,oti,SimsLe00,defense,50,,,,,
player,201712030oti,oti,SimsLe00,def_pct,62%,,,,,
player,201712030oti,oti,SimsLe00,special_teams,10,,,,,
player,201712030oti,oti,SimsLe00,st_pct,38%,,,,,
player,201712030oti,oti,RyanLo00,pos,CB,,,,,
player,201712030oti,oti,RyanLo00,offense,0,,,,,
player,201712030oti,oti,RyanLo00,off_pct,0%,,,,,
player,201712030oti,oti,RyanLo00,defense,48,,,,,
player,201712030oti,oti,RyanLo00,def_pct,59%,,,,,
player,201712030oti,oti,RyanLo00,special_teams,3,,,,,
player,201712030oti,oti,RyanLo00,st_pct,12%,,,,,
player,201712030oti,oti,WillAv00,pos,LB,,,,,
player,201712030oti,oti,WillAv00,offense,0,,,,,
player,201712030oti,oti,WillAv00,off_pct,0%,,,,,
player,201712030oti,oti,WillAv00,defense,48,,,,,
player,201712030oti,oti,WillAv00,def_pct,59%,,,,,
player,201712030oti,oti,WillAv00,special_teams,0,,,,,
player,201712030oti,oti,WillAv00,st_pct,0%,,,,,
player,201712030oti,oti,McCaBr99,pos,CB,,,,,
player,201712030oti,oti,McCaBr99,offense,0,,,,,
player,201712030oti,oti,McCaBr99,off_pct,0%,,,,,
player,201712030oti,oti,McCaBr99,defense,39,,,,,
player,201712030oti,oti,McCaBr99,def_pct,48%,,,,,
player,201712030oti,oti,McCaBr99,special_teams,8,,,,,
player,201712030oti,oti,McCaBr99,st_pct,31%,,,,,
player,201712030oti,oti,WaldEr99,pos,LB,,,,,
player,201712030oti,oti,WaldEr99,offense,0,,,,,
player,201712030oti,oti,WaldEr99,off_pct,0%,,,,,
player,201712030oti,oti,WaldEr99,defense,39,,,,,
player,201712030oti,oti,WaldEr99,def_pct,48%,,,,,
player,201712030oti,oti,WaldEr99,special_teams,5,,,,,
player,201712030oti,oti,WaldEr99,st_pct,19%,,,,,
player,201712030oti,oti,BrowJa06,pos,LB,,,,,
player,201712030oti,oti,BrowJa06,offense,0,,,,,
player,201712030oti,oti,BrowJa06,off_pct,0%,,,,,
player,201712030oti,oti,BrowJa06,defense,38,,,,,
player,201712030oti,oti,BrowJa06,def_pct,47%,,,,,
player,201712030oti,oti,BrowJa06,special_teams,12,,,,,
player,201712030oti,oti,BrowJa06,st_pct,46%,,,,,
player,201712030oti,oti,WillSy00,pos,NT,,,,,
player,201712030oti,oti,WillSy00,offense,0,,,,,
player,201712030oti,oti,WillSy00,off_pct,0%,,,,,
player,201712030oti,oti,WillSy00,defense,34,,,,,
player,201712030oti,oti,WillSy00,def_pct,42%,,,,,
player,201712030oti,oti,WillSy00,special_teams,5,,,,,
player,201712030oti,oti,WillSy00,st_pct,19%,,,,,
player,201712030oti,oti,KlugKa00,pos,DT,,,,,
player,201712030oti,oti,KlugKa00,offense,0,,,,,
player,201712030oti,oti,KlugKa00,off_pct,0%,,,,,
player,201712030oti,oti,KlugKa00,defense,26,,,,,
player,201712030oti,oti,KlugKa00,def_pct,32%,,,,,
player,201712030oti,oti,KlugKa00,special_teams,13,,,,,
player,201712030oti,oti,KlugKa00,st_pct,50%,,,,,
player,201712030oti,oti,JoneDa04,pos,DE,,,,,
player,201712030oti,oti,JoneDa04,offense,0,,,,,
player,201712030oti,oti,JoneDa04,off_pct,0%,,,,,
player,201712030oti,oti,JoneDa04,defense,26,,,,,
player,201712030oti,oti,JoneDa04,def_pct,32%,,,,,
player,201712030oti,oti,JoneDa04,special_teams,6,,,,,
player,201712030oti,oti,JoneDa04,st_pct,23%,,,,,
player,201712030oti,oti,JohnAu01,pos,NT,,,,,
player,201712030oti,oti,JohnAu01,offense,0,,,,,
player,201712030oti,oti,JohnAu01,off_pct,0%,,,,,
player,201712030oti,oti,JohnAu01,defense,24,,,,,
player,201712030oti,oti,JohnAu01,def_pct,30%,,,,,
player,201712030oti,oti,JohnAu01,special_teams,10,,,,,
player,201712030oti,oti,JohnAu01,st_pct,38%,,,,,
player,201712030oti,oti,DoddKe00,pos,LB,,,,,
player,201712030oti,oti,DoddKe00,offense,0,,,,,
player,201712030oti,oti,DoddKe00,off_pct,0%,,,,,
player,201712030oti,oti,DoddKe00,defense,10,,,,,
player,201712030oti,oti,DoddKe00,def_pct,12%,,,,,
player,201712030oti,oti,DoddKe00,special_teams,2,,,,,
player,201712030oti,oti,DoddKe00,st_pct,8%,,,,,
player,201712030oti,oti,TrawBr00,pos,FS,,,,,
player,201712030oti,oti,TrawBr00,offense,0,,,,,
player,201712030oti,oti,TrawBr00,off_pct,0%,,,,,
player,201712030oti,oti,TrawBr00,defense,0,,,,,
player,201712030oti,oti,TrawBr00,def_pct,0%,,,,,
player,201712030oti,oti,TrawBr00,special_teams,21,,,,,
player,201712030oti,oti,TrawBr00,st_pct,81%,,,,,
player,201712030oti,oti,BateDa00,pos,LB,,,,,
player,201712030oti,oti,BateDa00,offense,0,,,,,
player,201712030oti,oti,BateDa00,off_pct,0%,,,,,
player,201712030oti,oti,BateDa00,defense,0,,,,,
player,201712030oti,oti,BateDa00,def_pct,0%,,,,,
player,201712030oti,oti,BateDa00,special_teams,21,,,,,
player,201712030oti,oti,BateDa00,st_pct,81%,,,,,
player,201712030oti,oti,SmitTy01,pos,CB,,,,,
player,201712030oti,oti,SmitTy01,offense,0,,,,,
player,201712030oti,oti,SmitTy01,off_pct,0%,,,,,
player,201712030oti,oti,SmitTy01,defense,0,,,,,
player,201712030oti,oti,SmitTy01,def_pct,0%,,,,,
player,201712030oti,oti,SmitTy01,special_teams,18,,,,,
player,201712030oti,oti,SmitTy01,st_pct,69%,,,,,
player,201712030oti,oti,FlueDa00,pos,RB,,,,,
player,201712030oti,oti,FlueDa00,offense,0,,,,,
player,201712030oti,oti,FlueDa00,off_pct,0%,,,,,
player,201712030oti,oti,FlueDa00,defense,0,,,,,
player,201712030oti,oti,FlueDa00,def_pct,0%,,,,,
player,201712030oti,oti,FlueDa00,special_teams,16,,,,,
player,201712030oti,oti,FlueDa00,st_pct,62%,,,,,
player,201712030oti,oti,WeemEr00,pos,WR,,,,,
player,201712030oti,oti,WeemEr00,offense,0,,,,,
player,201712030oti,oti,WeemEr00,off_pct,0%,,,,,
player,201712030oti,oti,WeemEr00,defense,0,,,,,
player,201712030oti,oti,WeemEr00,def_pct,0%,,,,,
player,201712030oti,oti,WeemEr00,special_teams,16,,,,,
player,201712030oti,oti,WeemEr00,st_pct,62%,,,,,
player,201712030oti,oti,PalmNa01,pos,LB,,,,,
player,201712030oti,oti,PalmNa01,offense,0,,,,,
player,201712030oti,oti,PalmNa01,off_pct,0%,,,,,
player,201712030oti,oti,PalmNa01,defense,0,,,,,
player,201712030oti,oti,PalmNa01,def_pct,0%,,,,,
player,201712030oti,oti,PalmNa01,special_teams,13,,,,,
player,201712030oti,oti,PalmNa01,st_pct,50%,,,,,
player,201712030oti,oti,SearDa00,pos,SS,,,,,
player,201712030oti,oti,SearDa00,offense,0,,,,,
player,201712030oti,oti,SearDa00,off_pct,0%,,,,,
player,201712030oti,oti,SearDa00,defense,0,,,,,
player,201712030oti,oti,SearDa00,def_pct,0%,,,,,
player,201712030oti,oti,SearDa00,special_teams,12,,,,,
player,201712030oti,oti,SearDa00,st_pct,46%,,,,,
player,201712030oti,oti,SuccRy44,pos,K,,,,,
player,201712030oti,oti,SuccRy44,offense,0,,,,,
player,201712030oti,oti,SuccRy44,off_pct,0%,,,,,
player,201712030oti,oti,SuccRy44,defense,0,,,,,
player,201712030oti,oti,SuccRy44,def_pct,0%,,,,,
player,201712030oti,oti,SuccRy44,special_teams,10,,,,,
player,201712030oti,oti,SuccRy44,st_pct,38%,,,,,
player,201712030oti,oti,BrinBe00,pos,LS,,,,,
player,201712030oti,oti,BrinBe00,offense,0,,,,,
player,201712030oti,oti,BrinBe00,off_pct,0%,,,,,
player,201712030oti,oti,BrinBe00,defense,0,,,,,
