game,2017,10,20171113,201711130car,mia,"Miami Dolphins",21,car,"Carolina Panthers",45
player,201711130car,mia,GodcDa00,def_int_long,0,,,,,
player,201711130car,mia,GodcDa00,pass_defended,0,,,,,
player,201711130car,mia,GodcDa00,sacks,0.0,,,,,
player,201711130car,mia,GodcDa00,tackles_combined,4,,,,,
player,201711130car,mia,GodcDa00,tackles_solo,2,,,,,
player,201711130car,mia,GodcDa00,tackles_assists,2,,,,,
player,201711130car,mia,GodcDa00,tackles_loss,0,,,,,
player,201711130car,mia,GodcDa00,qb_hits,0,,,,,
player,201711130car,mia,GodcDa00,fumbles_rec,0,,,,,
player,201711130car,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201711130car,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201711130car,mia,GodcDa00,fumbles_forced,0,,,,,
player,201711130car,mia,HowaXa00,def_int,0,,,,,
player,201711130car,mia,HowaXa00,def_int_yds,0,,,,,
player,201711130car,mia,HowaXa00,def_int_td,0,,,,,
player,201711130car,mia,HowaXa00,def_int_long,0,,,,,
player,201711130car,mia,HowaXa00,pass_defended,0,,,,,
player,201711130car,mia,HowaXa00,sacks,0.0,,,,,
player,201711130car,mia,HowaXa00,tackles_combined,3,,,,,
player,201711130car,mia,HowaXa00,tackles_solo,3,,,,,
player,201711130car,mia,HowaXa00,tackles_assists,0,,,,,
player,201711130car,mia,HowaXa00,tackles_loss,0,,,,,
player,201711130car,mia,HowaXa00,qb_hits,0,,,,,
player,201711130car,mia,HowaXa00,fumbles_rec,0,,,,,
player,201711130car,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201711130car,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201711130car,mia,HowaXa00,fumbles_forced,0,,,,,
player,201711130car,mia,McCaBo01,def_int,0,,,,,
player,201711130car,mia,McCaBo01,def_int_yds,0,,,,,
player,201711130car,mia,McCaBo01,def_int_td,0,,,,,
player,201711130car,mia,McCaBo01,def_int_long,0,,,,,
player,201711130car,mia,McCaBo01,pass_defended,1,,,,,
player,201711130car,mia,McCaBo01,sacks,0.0,,,,,
player,201711130car,mia,McCaBo01,tackles_combined,3,,,,,
player,201711130car,mia,McCaBo01,tackles_solo,1,,,,,
player,201711130car,mia,McCaBo01,tackles_assists,2,,,,,
player,201711130car,mia,McCaBo01,tackles_loss,0,,,,,
player,201711130car,mia,McCaBo01,qb_hits,0,,,,,
player,201711130car,mia,McCaBo01,fumbles_rec,0,,,,,
player,201711130car,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201711130car,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201711130car,mia,McCaBo01,fumbles_forced,0,,,,,
player,201711130car,mia,SuhxNd99,def_int,0,,,,,
player,201711130car,mia,SuhxNd99,def_int_yds,0,,,,,
player,201711130car,mia,SuhxNd99,def_int_td,0,,,,,
player,201711130car,mia,SuhxNd99,def_int_long,0,,,,,
player,201711130car,mia,SuhxNd99,pass_defended,0,,,,,
player,201711130car,mia,SuhxNd99,sacks,0.0,,,,,
player,201711130car,mia,SuhxNd99,tackles_combined,3,,,,,
player,201711130car,mia,SuhxNd99,tackles_solo,0,,,,,
player,201711130car,mia,SuhxNd99,tackles_assists,3,,,,,
player,201711130car,mia,SuhxNd99,tackles_loss,0,,,,,
player,201711130car,mia,SuhxNd99,qb_hits,0,,,,,
player,201711130car,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201711130car,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201711130car,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201711130car,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201711130car,mia,TaylVi00,def_int,0,,,,,
player,201711130car,mia,TaylVi00,def_int_yds,0,,,,,
player,201711130car,mia,TaylVi00,def_int_td,0,,,,,
player,201711130car,mia,TaylVi00,def_int_long,0,,,,,
player,201711130car,mia,TaylVi00,pass_defended,0,,,,,
player,201711130car,mia,TaylVi00,sacks,0.0,,,,,
player,201711130car,mia,TaylVi00,tackles_combined,3,,,,,
player,201711130car,mia,TaylVi00,tackles_solo,0,,,,,
player,201711130car,mia,TaylVi00,tackles_assists,3,,,,,
player,201711130car,mia,TaylVi00,tackles_loss,0,,,,,
player,201711130car,mia,TaylVi00,qb_hits,0,,,,,
player,201711130car,mia,TaylVi00,fumbles_rec,0,,,,,
player,201711130car,mia,TaylVi00,fumbles_rec_yds,0,,,,,
player,201711130car,mia,TaylVi00,fumbles_rec_td,0,,,,,
player,201711130car,mia,TaylVi00,fumbles_forced,0,,,,,
player,201711130car,mia,BranAn00,def_int,0,,,,,
player,201711130car,mia,BranAn00,def_int_yds,0,,,,,
player,201711130car,mia,BranAn00,def_int_td,0,,,,,
player,201711130car,mia,BranAn00,def_int_long,0,,,,,
player,201711130car,mia,BranAn00,pass_defended,0,,,,,
player,201711130car,mia,BranAn00,sacks,0.0,,,,,
player,201711130car,mia,BranAn00,tackles_combined,2,,,,,
player,201711130car,mia,BranAn00,tackles_solo,1,,,,,
player,201711130car,mia,BranAn00,tackles_assists,1,,,,,
player,201711130car,mia,BranAn00,tackles_loss,0,,,,,
player,201711130car,mia,BranAn00,qb_hits,1,,,,,
player,201711130car,mia,BranAn00,fumbles_rec,0,,,,,
player,201711130car,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201711130car,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201711130car,mia,BranAn00,fumbles_forced,0,,,,,
player,201711130car,mia,HayeWi99,def_int,0,,,,,
player,201711130car,mia,HayeWi99,def_int_yds,0,,,,,
player,201711130car,mia,HayeWi99,def_int_td,0,,,,,
player,201711130car,mia,HayeWi99,def_int_long,0,,,,,
player,201711130car,mia,HayeWi99,pass_defended,0,,,,,
player,201711130car,mia,HayeWi99,sacks,0.0,,,,,
player,201711130car,mia,HayeWi99,tackles_combined,2,,,,,
player,201711130car,mia,HayeWi99,tackles_solo,1,,,,,
player,201711130car,mia,HayeWi99,tackles_assists,1,,,,,
player,201711130car,mia,HayeWi99,tackles_loss,0,,,,,
player,201711130car,mia,HayeWi99,qb_hits,0,,,,,
player,201711130car,mia,HayeWi99,fumbles_rec,0,,,,,
player,201711130car,mia,HayeWi99,fumbles_rec_yds,0,,,,,
player,201711130car,mia,HayeWi99,fumbles_rec_td,0,,,,,
player,201711130car,mia,HayeWi99,fumbles_forced,0,,,,,
player,201711130car,mia,PerrSe00,def_int,0,,,,,
player,201711130car,mia,PerrSe00,def_int_yds,0,,,,,
player,201711130car,mia,PerrSe00,def_int_td,0,,,,,
player,201711130car,mia,PerrSe00,def_int_long,0,,,,,
player,201711130car,mia,PerrSe00,pass_defended,0,,,,,
player,201711130car,mia,PerrSe00,sacks,0.0,,,,,
player,201711130car,mia,PerrSe00,tackles_combined,2,,,,,
player,201711130car,mia,PerrSe00,tackles_solo,1,,,,,
player,201711130car,mia,PerrSe00,tackles_assists,1,,,,,
player,201711130car,mia,PerrSe00,tackles_loss,0,,,,,
player,201711130car,mia,PerrSe00,qb_hits,0,,,,,
player,201711130car,mia,PerrSe00,fumbles_rec,0,,,,,
player,201711130car,mia,PerrSe00,fumbles_rec_yds,0,,,,,
player,201711130car,mia,PerrSe00,fumbles_rec_td,0,,,,,
player,201711130car,mia,PerrSe00,fumbles_forced,0,,,,,
player,201711130car,mia,ThomMi02,def_int,0,,,,,
player,201711130car,mia,ThomMi02,def_int_yds,0,,,,,
player,201711130car,mia,ThomMi02,def_int_td,0,,,,,
player,201711130car,mia,ThomMi02,def_int_long,0,,,,,
player,201711130car,mia,ThomMi02,pass_defended,0,,,,,
player,201711130car,mia,ThomMi02,sacks,0.0,,,,,
player,201711130car,mia,ThomMi02,tackles_combined,2,,,,,
player,201711130car,mia,ThomMi02,tackles_solo,1,,,,,
player,201711130car,mia,ThomMi02,tackles_assists,1,,,,,
player,201711130car,mia,ThomMi02,tackles_loss,0,,,,,
player,201711130car,mia,ThomMi02,qb_hits,0,,,,,
player,201711130car,mia,ThomMi02,fumbles_rec,0,,,,,
player,201711130car,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201711130car,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201711130car,mia,ThomMi02,fumbles_forced,0,,,,,
player,201711130car,mia,VernAl99,def_int,0,,,,,
player,201711130car,mia,VernAl99,def_int_yds,0,,,,,
player,201711130car,mia,VernAl99,def_int_td,0,,,,,
player,201711130car,mia,VernAl99,def_int_long,0,,,,,
player,201711130car,mia,VernAl99,pass_defended,0,,,,,
player,201711130car,mia,VernAl99,sacks,0.0,,,,,
player,201711130car,mia,VernAl99,tackles_combined,2,,,,,
player,201711130car,mia,VernAl99,tackles_solo,2,,,,,
player,201711130car,mia,VernAl99,tackles_assists,0,,,,,
player,201711130car,mia,VernAl99,tackles_loss,0,,,,,
player,201711130car,mia,VernAl99,qb_hits,0,,,,,
player,201711130car,mia,VernAl99,fumbles_rec,0,,,,,
player,201711130car,mia,VernAl99,fumbles_rec_yds,0,,,,,
player,201711130car,mia,VernAl99,fumbles_rec_td,0,,,,,
player,201711130car,mia,VernAl99,fumbles_forced,0,,,,,
player,201711130car,mia,HullMi01,def_int,0,,,,,
player,201711130car,mia,HullMi01,def_int_yds,0,,,,,
player,201711130car,mia,HullMi01,def_int_td,0,,,,,
player,201711130car,mia,HullMi01,def_int_long,0,,,,,
player,201711130car,mia,HullMi01,pass_defended,0,,,,,
player,201711130car,mia,HullMi01,sacks,0.0,,,,,
player,201711130car,mia,HullMi01,tackles_combined,1,,,,,
player,201711130car,mia,HullMi01,tackles_solo,1,,,,,
player,201711130car,mia,HullMi01,tackles_assists,0,,,,,
player,201711130car,mia,HullMi01,tackles_loss,0,,,,,
player,201711130car,mia,HullMi01,qb_hits,0,,,,,
player,201711130car,mia,HullMi01,fumbles_rec,0,,,,,
player,201711130car,mia,HullMi01,fumbles_rec_yds,0,,,,,
player,201711130car,mia,HullMi01,fumbles_rec_td,0,,,,,
player,201711130car,mia,HullMi01,fumbles_forced,0,,,,,
player,201711130car,mia,WakeCa00,def_int,0,,,,,
player,201711130car,mia,WakeCa00,def_int_yds,0,,,,,
player,201711130car,mia,WakeCa00,def_int_td,0,,,,,
player,201711130car,mia,WakeCa00,def_int_long,0,,,,,
player,201711130car,mia,WakeCa00,pass_defended,0,,,,,
player,201711130car,mia,WakeCa00,sacks,0.0,,,,,
player,201711130car,mia,WakeCa00,tackles_combined,1,,,,,
player,201711130car,mia,WakeCa00,tackles_solo,0,,,,,
player,201711130car,mia,WakeCa00,tackles_assists,1,,,,,
player,201711130car,mia,WakeCa00,tackles_loss,0,,,,,
player,201711130car,mia,WakeCa00,qb_hits,0,,,,,
player,201711130car,mia,WakeCa00,fumbles_rec,0,,,,,
player,201711130car,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201711130car,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201711130car,mia,WakeCa00,fumbles_forced,0,,,,,
player,201711130car,mia,HarrCh03,def_int,0,,,,,
player,201711130car,mia,HarrCh03,def_int_yds,0,,,,,
player,201711130car,mia,HarrCh03,def_int_td,0,,,,,
player,201711130car,mia,HarrCh03,def_int_long,0,,,,,
player,201711130car,mia,HarrCh03,pass_defended,1,,,,,
player,201711130car,mia,HarrCh03,sacks,0.0,,,,,
player,201711130car,mia,HarrCh03,tackles_combined,0,,,,,
player,201711130car,mia,HarrCh03,tackles_solo,0,,,,,
player,201711130car,mia,HarrCh03,tackles_assists,0,,,,,
player,201711130car,mia,HarrCh03,tackles_loss,0,,,,,
player,201711130car,mia,HarrCh03,qb_hits,0,,,,,
player,201711130car,mia,HarrCh03,fumbles_rec,0,,,,,
player,201711130car,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201711130car,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201711130car,mia,HarrCh03,fumbles_forced,0,,,,,
player,201711130car,car,KuecLu00,def_int,1,,,,,
player,201711130car,car,KuecLu00,def_int_yds,0,,,,,
player,201711130car,car,KuecLu00,def_int_td,0,,,,,
player,201711130car,car,KuecLu00,def_int_long,0,,,,,
player,201711130car,car,KuecLu00,pass_defended,1,,,,,
player,201711130car,car,KuecLu00,sacks,0.0,,,,,
player,201711130car,car,KuecLu00,tackles_combined,6,,,,,
player,201711130car,car,KuecLu00,tackles_solo,3,,,,,
player,201711130car,car,KuecLu00,tackles_assists,3,,,,,
player,201711130car,car,KuecLu00,tackles_loss,0,,,,,
player,201711130car,car,KuecLu00,qb_hits,0,,,,,
player,201711130car,car,KuecLu00,fumbles_rec,0,,,,,
player,201711130car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201711130car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201711130car,car,KuecLu00,fumbles_forced,0,,,,,
player,201711130car,car,ShorKa00,def_int,0,,,,,
player,201711130car,car,ShorKa00,def_int_yds,0,,,,,
player,201711130car,car,ShorKa00,def_int_td,0,,,,,
player,201711130car,car,ShorKa00,def_int_long,0,,,,,
player,201711130car,car,ShorKa00,pass_defended,0,,,,,
player,201711130car,car,ShorKa00,sacks,0.0,,,,,
player,201711130car,car,ShorKa00,tackles_combined,7,,,,,
player,201711130car,car,ShorKa00,tackles_solo,1,,,,,
player,201711130car,car,ShorKa00,tackles_assists,6,,,,,
player,201711130car,car,ShorKa00,tackles_loss,0,,,,,
player,201711130car,car,ShorKa00,qb_hits,0,,,,,
player,201711130car,car,ShorKa00,fumbles_rec,0,,,,,
player,201711130car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201711130car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201711130car,car,ShorKa00,fumbles_forced,0,,,,,
player,201711130car,car,AdamMi21,def_int,0,,,,,
player,201711130car,car,AdamMi21,def_int_yds,0,,,,,
player,201711130car,car,AdamMi21,def_int_td,0,,,,,
player,201711130car,car,AdamMi21,def_int_long,0,,,,,
player,201711130car,car,AdamMi21,pass_defended,1,,,,,
player,201711130car,car,AdamMi21,sacks,0.0,,,,,
player,201711130car,car,AdamMi21,tackles_combined,4,,,,,
player,201711130car,car,AdamMi21,tackles_solo,3,,,,,
player,201711130car,car,AdamMi21,tackles_assists,1,,,,,
player,201711130car,car,AdamMi21,tackles_loss,0,,,,,
player,201711130car,car,AdamMi21,qb_hits,0,,,,,
player,201711130car,car,AdamMi21,fumbles_rec,0,,,,,
player,201711130car,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201711130car,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201711130car,car,AdamMi21,fumbles_forced,0,,,,,
player,201711130car,car,BradJa00,def_int,0,,,,,
player,201711130car,car,BradJa00,def_int_yds,0,,,,,
player,201711130car,car,BradJa00,def_int_td,0,,,,,
player,201711130car,car,BradJa00,def_int_long,0,,,,,
player,201711130car,car,BradJa00,pass_defended,1,,,,,
player,201711130car,car,BradJa00,sacks,0.0,,,,,
player,201711130car,car,BradJa00,tackles_combined,4,,,,,
player,201711130car,car,BradJa00,tackles_solo,4,,,,,
player,201711130car,car,BradJa00,tackles_assists,0,,,,,
player,201711130car,car,BradJa00,tackles_loss,0,,,,,
player,201711130car,car,BradJa00,qb_hits,0,,,,,
player,201711130car,car,BradJa00,fumbles_rec,0,,,,,
player,201711130car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201711130car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201711130car,car,BradJa00,fumbles_forced,0,,,,,
player,201711130car,car,DaviTh20,def_int,0,,,,,
player,201711130car,car,DaviTh20,def_int_yds,0,,,,,
player,201711130car,car,DaviTh20,def_int_td,0,,,,,
player,201711130car,car,DaviTh20,def_int_long,0,,,,,
player,201711130car,car,DaviTh20,pass_defended,0,,,,,
player,201711130car,car,DaviTh20,sacks,0.0,,,,,
player,201711130car,car,DaviTh20,tackles_combined,3,,,,,
player,201711130car,car,DaviTh20,tackles_solo,2,,,,,
player,201711130car,car,DaviTh20,tackles_assists,1,,,,,
player,201711130car,car,DaviTh20,tackles_loss,0,,,,,
player,201711130car,car,DaviTh20,qb_hits,1,,,,,
player,201711130car,car,DaviTh20,fumbles_rec,0,,,,,
player,201711130car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201711130car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201711130car,car,DaviTh20,fumbles_forced,0,,,,,
player,201711130car,car,MunnCa99,def_int,0,,,,,
player,201711130car,car,MunnCa99,def_int_yds,0,,,,,
player,201711130car,car,MunnCa99,def_int_td,0,,,,,
player,201711130car,car,MunnCa99,def_int_long,0,,,,,
player,201711130car,car,MunnCa99,pass_defended,1,,,,,
player,201711130car,car,MunnCa99,sacks,0.0,,,,,
player,201711130car,car,MunnCa99,tackles_combined,3,,,,,
player,201711130car,car,MunnCa99,tackles_solo,3,,,,,
player,201711130car,car,MunnCa99,tackles_assists,0,,,,,
player,201711130car,car,MunnCa99,tackles_loss,0,,,,,
player,201711130car,car,MunnCa99,qb_hits,0,,,,,
player,201711130car,car,MunnCa99,fumbles_rec,0,,,,,
player,201711130car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201711130car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201711130car,car,MunnCa99,fumbles_forced,0,,,,,
player,201711130car,car,ThomSh01,def_int,0,,,,,
player,201711130car,car,ThomSh01,def_int_yds,0,,,,,
player,201711130car,car,ThomSh01,def_int_td,0,,,,,
player,201711130car,car,ThomSh01,def_int_long,0,,,,,
player,201711130car,car,ThomSh01,pass_defended,0,,,,,
player,201711130car,car,ThomSh01,sacks,0.0,,,,,
player,201711130car,car,ThomSh01,tackles_combined,3,,,,,
player,201711130car,car,ThomSh01,tackles_solo,3,,,,,
player,201711130car,car,ThomSh01,tackles_assists,0,,,,,
player,201711130car,car,ThomSh01,tackles_loss,0,,,,,
player,201711130car,car,ThomSh01,qb_hits,0,,,,,
player,201711130car,car,ThomSh01,fumbles_rec,0,,,,,
player,201711130car,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201711130car,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201711130car,car,ThomSh01,fumbles_forced,0,,,,,
player,201711130car,car,AddiMa00,def_int,0,,,,,
player,201711130car,car,AddiMa00,def_int_yds,0,,,,,
player,201711130car,car,AddiMa00,def_int_td,0,,,,,
player,201711130car,car,AddiMa00,def_int_long,0,,,,,
player,201711130car,car,AddiMa00,pass_defended,0,,,,,
player,201711130car,car,AddiMa00,sacks,0.0,,,,,
player,201711130car,car,AddiMa00,tackles_combined,2,,,,,
player,201711130car,car,AddiMa00,tackles_solo,1,,,,,
player,201711130car,car,AddiMa00,tackles_assists,1,,,,,
player,201711130car,car,AddiMa00,tackles_loss,1,,,,,
player,201711130car,car,AddiMa00,qb_hits,0,,,,,
player,201711130car,car,AddiMa00,fumbles_rec,0,,,,,
player,201711130car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201711130car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201711130car,car,AddiMa00,fumbles_forced,0,,,,,
player,201711130car,car,ColeKu99,def_int,0,,,,,
player,201711130car,car,ColeKu99,def_int_yds,0,,,,,
player,201711130car,car,ColeKu99,def_int_td,0,,,,,
player,201711130car,car,ColeKu99,def_int_long,0,,,,,
player,201711130car,car,ColeKu99,pass_defended,1,,,,,
player,201711130car,car,ColeKu99,sacks,0.0,,,,,
player,201711130car,car,ColeKu99,tackles_combined,2,,,,,
player,201711130car,car,ColeKu99,tackles_solo,2,,,,,
player,201711130car,car,ColeKu99,tackles_assists,0,,,,,
player,201711130car,car,ColeKu99,tackles_loss,0,,,,,
player,201711130car,car,ColeKu99,qb_hits,0,,,,,
player,201711130car,car,ColeKu99,fumbles_rec,0,,,,,
player,201711130car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201711130car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201711130car,car,ColeKu99,fumbles_forced,0,,,,,
player,201711130car,car,JohnCh98,def_int,0,,,,,
player,201711130car,car,JohnCh98,def_int_yds,0,,,,,
player,201711130car,car,JohnCh98,def_int_td,0,,,,,
player,201711130car,car,JohnCh98,def_int_long,0,,,,,
player,201711130car,car,JohnCh98,pass_defended,1,,,,,
player,201711130car,car,JohnCh98,sacks,0.0,,,,,
player,201711130car,car,JohnCh98,tackles_combined,2,,,,,
player,201711130car,car,JohnCh98,tackles_solo,0,,,,,
player,201711130car,car,JohnCh98,tackles_assists,2,,,,,
player,201711130car,car,JohnCh98,tackles_loss,0,,,,,
player,201711130car,car,JohnCh98,qb_hits,0,,,,,
player,201711130car,car,JohnCh98,fumbles_rec,0,,,,,
player,201711130car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201711130car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201711130car,car,JohnCh98,fumbles_forced,0,,,,,
player,201711130car,car,MayoDa00,def_int,0,,,,,
player,201711130car,car,MayoDa00,def_int_yds,0,,,,,
player,201711130car,car,MayoDa00,def_int_td,0,,,,,
player,201711130car,car,MayoDa00,def_int_long,0,,,,,
player,201711130car,car,MayoDa00,pass_defended,0,,,,,
player,201711130car,car,MayoDa00,sacks,0.0,,,,,
player,201711130car,car,MayoDa00,tackles_combined,2,,,,,
player,201711130car,car,MayoDa00,tackles_solo,0,,,,,
player,201711130car,car,MayoDa00,tackles_assists,2,,,,,
player,201711130car,car,MayoDa00,tackles_loss,0,,,,,
player,201711130car,car,MayoDa00,qb_hits,0,,,,,
player,201711130car,car,MayoDa00,fumbles_rec,0,,,,,
player,201711130car,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201711130car,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201711130car,car,MayoDa00,fumbles_forced,0,,,,,
player,201711130car,car,ArmaAl00,def_int,0,,,,,
player,201711130car,car,ArmaAl00,def_int_yds,0,,,,,
player,201711130car,car,ArmaAl00,def_int_td,0,,,,,
player,201711130car,car,ArmaAl00,def_int_long,0,,,,,
player,201711130car,car,ArmaAl00,pass_defended,0,,,,,
player,201711130car,car,ArmaAl00,sacks,0.0,,,,,
player,201711130car,car,ArmaAl00,tackles_combined,1,,,,,
player,201711130car,car,ArmaAl00,tackles_solo,0,,,,,
player,201711130car,car,ArmaAl00,tackles_assists,1,,,,,
player,201711130car,car,ArmaAl00,tackles_loss,0,,,,,
player,201711130car,car,ArmaAl00,qb_hits,0,,,,,
player,201711130car,car,ArmaAl00,fumbles_rec,0,,,,,
player,201711130car,car,ArmaAl00,fumbles_rec_yds,0,,,,,
player,201711130car,car,ArmaAl00,fumbles_rec_td,0,,,,,
player,201711130car,car,ArmaAl00,fumbles_forced,0,,,,,
player,201711130car,car,ArtiCa00,def_int,0,,,,,
player,201711130car,car,ArtiCa00,def_int_yds,0,,,,,
player,201711130car,car,ArtiCa00,def_int_td,0,,,,,
player,201711130car,car,ArtiCa00,def_int_long,0,,,,,
player,201711130car,car,ArtiCa00,pass_defended,0,,,,,
player,201711130car,car,ArtiCa00,sacks,0.0,,,,,
player,201711130car,car,ArtiCa00,tackles_combined,1,,,,,
player,201711130car,car,ArtiCa00,tackles_solo,0,,,,,
player,201711130car,car,ArtiCa00,tackles_assists,1,,,,,
player,201711130car,car,ArtiCa00,tackles_loss,0,,,,,
player,201711130car,car,ArtiCa00,qb_hits,0,,,,,
player,201711130car,car,ArtiCa00,fumbles_rec,0,,,,,
player,201711130car,car,ArtiCa00,fumbles_rec_yds,0,,,,,
player,201711130car,car,ArtiCa00,fumbles_rec_td,0,,,,,
player,201711130car,car,ArtiCa00,fumbles_forced,0,,,,,
player,201711130car,car,BersBr00,def_int,0,,,,,
player,201711130car,car,BersBr00,def_int_yds,0,,,,,
player,201711130car,car,BersBr00,def_int_td,0,,,,,
player,201711130car,car,BersBr00,def_int_long,0,,,,,
player,201711130car,car,BersBr00,pass_defended,0,,,,,
player,201711130car,car,BersBr00,sacks,0.0,,,,,
player,201711130car,car,BersBr00,tackles_combined,1,,,,,
player,201711130car,car,BersBr00,tackles_solo,1,,,,,
player,201711130car,car,BersBr00,tackles_assists,0,,,,,
player,201711130car,car,BersBr00,tackles_loss,0,,,,,
player,201711130car,car,BersBr00,qb_hits,0,,,,,
player,201711130car,car,BersBr00,fumbles_rec,0,,,,,
player,201711130car,car,BersBr00,fumbles_rec_yds,0,,,,,
player,201711130car,car,BersBr00,fumbles_rec_td,0,,,,,
player,201711130car,car,BersBr00,fumbles_forced,0,,,,,
player,201711130car,car,ButlVe00,def_int,0,,,,,
player,201711130car,car,ButlVe00,def_int_yds,0,,,,,
player,201711130car,car,ButlVe00,def_int_td,0,,,,,
player,201711130car,car,ButlVe00,def_int_long,0,,,,,
player,201711130car,car,ButlVe00,pass_defended,0,,,,,
player,201711130car,car,ButlVe00,sacks,0.0,,,,,
player,201711130car,car,ButlVe00,tackles_combined,1,,,,,
player,201711130car,car,ButlVe00,tackles_solo,0,,,,,
player,201711130car,car,ButlVe00,tackles_assists,1,,,,,
player,201711130car,car,ButlVe00,tackles_loss,0,,,,,
player,201711130car,car,ButlVe00,qb_hits,0,,,,,
player,201711130car,car,ButlVe00,fumbles_rec,0,,,,,
player,201711130car,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201711130car,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201711130car,car,ButlVe00,fumbles_forced,0,,,,,
player,201711130car,car,JoneCo01,def_int,0,,,,,
player,201711130car,car,JoneCo01,def_int_yds,0,,,,,
player,201711130car,car,JoneCo01,def_int_td,0,,,,,
player,201711130car,car,JoneCo01,def_int_long,0,,,,,
player,201711130car,car,JoneCo01,pass_defended,0,,,,,
player,201711130car,car,JoneCo01,sacks,0.0,,,,,
player,201711130car,car,JoneCo01,tackles_combined,1,,,,,
player,201711130car,car,JoneCo01,tackles_solo,0,,,,,
player,201711130car,car,JoneCo01,tackles_assists,1,,,,,
player,201711130car,car,JoneCo01,tackles_loss,0,,,,,
player,201711130car,car,JoneCo01,qb_hits,0,,,,,
player,201711130car,car,JoneCo01,fumbles_rec,0,,,,,
player,201711130car,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201711130car,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201711130car,car,JoneCo01,fumbles_forced,0,,,,,
player,201711130car,car,LotuSt00,def_int,0,,,,,
player,201711130car,car,LotuSt00,def_int_yds,0,,,,,
player,201711130car,car,LotuSt00,def_int_td,0,,,,,
player,201711130car,car,LotuSt00,def_int_long,0,,,,,
player,201711130car,car,LotuSt00,pass_defended,0,,,,,
player,201711130car,car,LotuSt00,sacks,0.0,,,,,
player,201711130car,car,LotuSt00,tackles_combined,1,,,,,
player,201711130car,car,LotuSt00,tackles_solo,0,,,,,
player,201711130car,car,LotuSt00,tackles_assists,1,,,,,
player,201711130car,car,LotuSt00,tackles_loss,0,,,,,
player,201711130car,car,LotuSt00,qb_hits,0,,,,,
player,201711130car,car,LotuSt00,fumbles_rec,0,,,,,
player,201711130car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201711130car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201711130car,car,LotuSt00,fumbles_forced,0,,,,,
player,201711130car,car,LoveKy00,def_int,0,,,,,
player,201711130car,car,LoveKy00,def_int_yds,0,,,,,
player,201711130car,car,LoveKy00,def_int_td,0,,,,,
player,201711130car,car,LoveKy00,def_int_long,0,,,,,
player,201711130car,car,LoveKy00,pass_defended,0,,,,,
player,201711130car,car,LoveKy00,sacks,0.0,,,,,
player,201711130car,car,LoveKy00,tackles_combined,1,,,,,
player,201711130car,car,LoveKy00,tackles_solo,0,,,,,
player,201711130car,car,LoveKy00,tackles_assists,1,,,,,
player,201711130car,car,LoveKy00,tackles_loss,0,,,,,
player,201711130car,car,LoveKy00,qb_hits,0,,,,,
