game,2017,13,20171203,201712030atl,min,"Minnesota Vikings",14,atl,"Atlanta Falcons",9
player,201712030atl,atl,RileDu00,def_int_td,0,,,,,
player,201712030atl,atl,RileDu00,def_int_long,0,,,,,
player,201712030atl,atl,RileDu00,pass_defended,0,,,,,
player,201712030atl,atl,RileDu00,sacks,0.0,,,,,
player,201712030atl,atl,RileDu00,tackles_combined,1,,,,,
player,201712030atl,atl,RileDu00,tackles_solo,0,,,,,
player,201712030atl,atl,RileDu00,tackles_assists,1,,,,,
player,201712030atl,atl,RileDu00,tackles_loss,0,,,,,
player,201712030atl,atl,RileDu00,qb_hits,0,,,,,
player,201712030atl,atl,RileDu00,fumbles_rec,0,,,,,
player,201712030atl,atl,RileDu00,fumbles_rec_yds,0,,,,,
player,201712030atl,atl,RileDu00,fumbles_rec_td,0,,,,,
player,201712030atl,atl,RileDu00,fumbles_forced,0,,,,,
player,201712030atl,atl,ShelDe00,def_int,0,,,,,
player,201712030atl,atl,ShelDe00,def_int_yds,0,,,,,
player,201712030atl,atl,ShelDe00,def_int_td,0,,,,,
player,201712030atl,atl,ShelDe00,def_int_long,0,,,,,
player,201712030atl,atl,ShelDe00,pass_defended,0,,,,,
player,201712030atl,atl,ShelDe00,sacks,0.0,,,,,
player,201712030atl,atl,ShelDe00,tackles_combined,1,,,,,
player,201712030atl,atl,ShelDe00,tackles_solo,0,,,,,
player,201712030atl,atl,ShelDe00,tackles_assists,1,,,,,
player,201712030atl,atl,ShelDe00,tackles_loss,0,,,,,
player,201712030atl,atl,ShelDe00,qb_hits,0,,,,,
player,201712030atl,atl,ShelDe00,fumbles_rec,0,,,,,
player,201712030atl,atl,ShelDe00,fumbles_rec_yds,0,,,,,
player,201712030atl,atl,ShelDe00,fumbles_rec_td,0,,,,,
player,201712030atl,atl,ShelDe00,fumbles_forced,0,,,,,
player,201712030atl,atl,ToilLe00,def_int,0,,,,,
player,201712030atl,atl,ToilLe00,def_int_yds,0,,,,,
player,201712030atl,atl,ToilLe00,def_int_td,0,,,,,
player,201712030atl,atl,ToilLe00,def_int_long,0,,,,,
player,201712030atl,atl,ToilLe00,pass_defended,0,,,,,
player,201712030atl,atl,ToilLe00,sacks,0.0,,,,,
player,201712030atl,atl,ToilLe00,tackles_combined,1,,,,,
player,201712030atl,atl,ToilLe00,tackles_solo,0,,,,,
player,201712030atl,atl,ToilLe00,tackles_assists,1,,,,,
player,201712030atl,atl,ToilLe00,tackles_loss,0,,,,,
player,201712030atl,atl,ToilLe00,qb_hits,0,,,,,
player,201712030atl,atl,ToilLe00,fumbles_rec,0,,,,,
player,201712030atl,atl,ToilLe00,fumbles_rec_yds,0,,,,,
player,201712030atl,atl,ToilLe00,fumbles_rec_td,0,,,,,
player,201712030atl,atl,ToilLe00,fumbles_forced,0,,,,,
player,201712030atl,min,SherMa20,kick_ret,2,,,,,
player,201712030atl,min,SherMa20,kick_ret_yds,51,,,,,
player,201712030atl,min,SherMa20,kick_ret_yds_per_ret,25.5,,,,,
player,201712030atl,min,SherMa20,kick_ret_td,0,,,,,
player,201712030atl,min,SherMa20,kick_ret_long,32,,,,,
player,201712030atl,min,SherMa20,punt_ret,1,,,,,
player,201712030atl,min,SherMa20,punt_ret_yds,10,,,,,
player,201712030atl,min,SherMa20,punt_ret_yds_per_ret,10.0,,,,,
player,201712030atl,min,SherMa20,punt_ret_td,0,,,,,
player,201712030atl,min,SherMa20,punt_ret_long,10,,,,,
player,201712030atl,atl,RobeAn00,kick_ret,2,,,,,
player,201712030atl,atl,RobeAn00,kick_ret_yds,45,,,,,
player,201712030atl,atl,RobeAn00,kick_ret_yds_per_ret,22.5,,,,,
player,201712030atl,atl,RobeAn00,kick_ret_td,0,,,,,
player,201712030atl,atl,RobeAn00,kick_ret_long,24,,,,,
player,201712030atl,atl,RobeAn00,punt_ret,2,,,,,
player,201712030atl,atl,RobeAn00,punt_ret_yds,8,,,,,
player,201712030atl,atl,RobeAn00,punt_ret_yds_per_ret,4.0,,,,,
player,201712030atl,atl,RobeAn00,punt_ret_td,0,,,,,
player,201712030atl,atl,RobeAn00,punt_ret_long,5,,,,,
player,201712030atl,min,ForbKa00,xpm,2,,,,,
player,201712030atl,min,ForbKa00,xpa,2,,,,,
player,201712030atl,min,ForbKa00,fgm,,,,,,
player,201712030atl,min,ForbKa00,fga,,,,,,
player,201712030atl,min,ForbKa00,punt,0,,,,,
player,201712030atl,min,ForbKa00,punt_yds,0,,,,,
player,201712030atl,min,ForbKa00,punt_yds_per_punt,,,,,,
player,201712030atl,min,ForbKa00,punt_long,0,,,,,
player,201712030atl,min,QuigRy00,xpm,,,,,,
player,201712030atl,min,QuigRy00,xpa,,,,,,
player,201712030atl,min,QuigRy00,fgm,,,,,,
player,201712030atl,min,QuigRy00,fga,,,,,,
player,201712030atl,min,QuigRy00,punt,5,,,,,
player,201712030atl,min,QuigRy00,punt_yds,225,,,,,
player,201712030atl,min,QuigRy00,punt_yds_per_punt,45.0,,,,,
player,201712030atl,min,QuigRy00,punt_long,51,,,,,
player,201712030atl,atl,BoshMa00,xpm,,,,,,
player,201712030atl,atl,BoshMa00,xpa,,,,,,
player,201712030atl,atl,BoshMa00,fgm,,,,,,
player,201712030atl,atl,BoshMa00,fga,,,,,,
player,201712030atl,atl,BoshMa00,punt,4,,,,,
player,201712030atl,atl,BoshMa00,punt_yds,197,,,,,
player,201712030atl,atl,BoshMa00,punt_yds_per_punt,49.3,,,,,
player,201712030atl,atl,BoshMa00,punt_long,56,,,,,
player,201712030atl,atl,bryanmat01,xpm,,,,,,
player,201712030atl,atl,bryanmat01,xpa,,,,,,
player,201712030atl,atl,bryanmat01,fgm,3,,,,,
player,201712030atl,atl,bryanmat01,fga,4,,,,,
player,201712030atl,atl,bryanmat01,punt,0,,,,,
player,201712030atl,atl,bryanmat01,punt_yds,0,,,,,
player,201712030atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201712030atl,atl,bryanmat01,punt_long,0,,,,,
player,201712030atl,atl,SchrRy00,pos,T,,,,,
player,201712030atl,atl,SchrRy00,offense,53,,,,,
player,201712030atl,atl,SchrRy00,off_pct,100%,,,,,
player,201712030atl,atl,SchrRy00,defense,0,,,,,
player,201712030atl,atl,SchrRy00,def_pct,0%,,,,,
player,201712030atl,atl,SchrRy00,special_teams,4,,,,,
player,201712030atl,atl,SchrRy00,st_pct,17%,,,,,
player,201712030atl,atl,MackAl20,pos,C,,,,,
player,201712030atl,atl,MackAl20,offense,53,,,,,
player,201712030atl,atl,MackAl20,off_pct,100%,,,,,
player,201712030atl,atl,MackAl20,defense,0,,,,,
player,201712030atl,atl,MackAl20,def_pct,0%,,,,,
player,201712030atl,atl,MackAl20,special_teams,4,,,,,
player,201712030atl,atl,MackAl20,st_pct,17%,,,,,
player,201712030atl,atl,MattJa00,pos,T,,,,,
player,201712030atl,atl,MattJa00,offense,53,,,,,
player,201712030atl,atl,MattJa00,off_pct,100%,,,,,
player,201712030atl,atl,MattJa00,defense,0,,,,,
player,201712030atl,atl,MattJa00,def_pct,0%,,,,,
player,201712030atl,atl,MattJa00,special_teams,4,,,,,
player,201712030atl,atl,MattJa00,st_pct,17%,,,,,
player,201712030atl,atl,SchwWe00,pos,G,,,,,
player,201712030atl,atl,SchwWe00,offense,53,,,,,
player,201712030atl,atl,SchwWe00,off_pct,100%,,,,,
player,201712030atl,atl,SchwWe00,defense,0,,,,,
player,201712030atl,atl,SchwWe00,def_pct,0%,,,,,
player,201712030atl,atl,SchwWe00,special_teams,4,,,,,
player,201712030atl,atl,SchwWe00,st_pct,17%,,,,,
player,201712030atl,atl,RyanMa00,pos,QB,,,,,
player,201712030atl,atl,RyanMa00,offense,53,,,,,
player,201712030atl,atl,RyanMa00,off_pct,100%,,,,,
player,201712030atl,atl,RyanMa00,defense,0,,,,,
player,201712030atl,atl,RyanMa00,def_pct,0%,,,,,
player,201712030atl,atl,RyanMa00,special_teams,0,,,,,
player,201712030atl,atl,RyanMa00,st_pct,0%,,,,,
player,201712030atl,atl,SanuMo00,pos,WR,,,,,
player,201712030atl,atl,SanuMo00,offense,46,,,,,
player,201712030atl,atl,SanuMo00,off_pct,87%,,,,,
player,201712030atl,atl,SanuMo00,defense,0,,,,,
player,201712030atl,atl,SanuMo00,def_pct,0%,,,,,
player,201712030atl,atl,SanuMo00,special_teams,0,,,,,
player,201712030atl,atl,SanuMo00,st_pct,0%,,,,,
player,201712030atl,atl,GarlBe00,pos,G,,,,,
player,201712030atl,atl,GarlBe00,offense,43,,,,,
player,201712030atl,atl,GarlBe00,off_pct,81%,,,,,
player,201712030atl,atl,GarlBe00,defense,0,,,,,
player,201712030atl,atl,GarlBe00,def_pct,0%,,,,,
player,201712030atl,atl,GarlBe00,special_teams,7,,,,,
player,201712030atl,atl,GarlBe00,st_pct,30%,,,,,
player,201712030atl,atl,JoneJu02,pos,WR,,,,,
player,201712030atl,atl,JoneJu02,offense,42,,,,,
player,201712030atl,atl,JoneJu02,off_pct,79%,,,,,
player,201712030atl,atl,JoneJu02,defense,0,,,,,
player,201712030atl,atl,JoneJu02,def_pct,0%,,,,,
player,201712030atl,atl,JoneJu02,special_teams,0,,,,,
player,201712030atl,atl,JoneJu02,st_pct,0%,,,,,
player,201712030atl,atl,FreeDe00,pos,RB,,,,,
player,201712030atl,atl,FreeDe00,offense,39,,,,,
player,201712030atl,atl,FreeDe00,off_pct,74%,,,,,
player,201712030atl,atl,FreeDe00,defense,0,,,,,
player,201712030atl,atl,FreeDe00,def_pct,0%,,,,,
player,201712030atl,atl,FreeDe00,special_teams,0,,,,,
player,201712030atl,atl,FreeDe00,st_pct,0%,,,,,
player,201712030atl,atl,HoopAu00,pos,TE,,,,,
player,201712030atl,atl,HoopAu00,offense,34,,,,,
player,201712030atl,atl,HoopAu00,off_pct,64%,,,,,
player,201712030atl,atl,HoopAu00,defense,0,,,,,
player,201712030atl,atl,HoopAu00,def_pct,0%,,,,,
player,201712030atl,atl,HoopAu00,special_teams,4,,,,,
player,201712030atl,atl,HoopAu00,st_pct,17%,,,,,
player,201712030atl,atl,GabrTa00,pos,WR,,,,,
player,201712030atl,atl,GabrTa00,offense,28,,,,,
player,201712030atl,atl,GabrTa00,off_pct,53%,,,,,
player,201712030atl,atl,GabrTa00,defense,0,,,,,
player,201712030atl,atl,GabrTa00,def_pct,0%,,,,,
player,201712030atl,atl,GabrTa00,special_teams,0,,,,,
player,201712030atl,atl,GabrTa00,st_pct,0%,,,,,
player,201712030atl,atl,ToilLe00,pos,TE,,,,,
player,201712030atl,atl,ToilLe00,offense,24,,,,,
player,201712030atl,atl,ToilLe00,off_pct,45%,,,,,
player,201712030atl,atl,ToilLe00,defense,0,,,,,
player,201712030atl,atl,ToilLe00,def_pct,0%,,,,,
player,201712030atl,atl,ToilLe00,special_teams,9,,,,,
player,201712030atl,atl,ToilLe00,st_pct,39%,,,,,
player,201712030atl,atl,ColeTe01,pos,RB,,,,,
player,201712030atl,atl,ColeTe01,offense,20,,,,,
player,201712030atl,atl,ColeTe01,off_pct,38%,,,,,
player,201712030atl,atl,ColeTe01,defense,0,,,,,
player,201712030atl,atl,ColeTe01,def_pct,0%,,,,,
player,201712030atl,atl,ColeTe01,special_teams,0,,,,,
player,201712030atl,atl,ColeTe01,st_pct,0%,,,,,
player,201712030atl,atl,ColeDe00,pos,FB,,,,,
player,201712030atl,atl,ColeDe00,offense,12,,,,,
player,201712030atl,atl,ColeDe00,off_pct,23%,,,,,
player,201712030atl,atl,ColeDe00,defense,0,,,,,
player,201712030atl,atl,ColeDe00,def_pct,0%,,,,,
player,201712030atl,atl,ColeDe00,special_teams,16,,,,,
player,201712030atl,atl,ColeDe00,st_pct,70%,,,,,
player,201712030atl,atl,HardJu00,pos,WR,,,,,
player,201712030atl,atl,HardJu00,offense,11,,,,,
player,201712030atl,atl,HardJu00,off_pct,21%,,,,,
player,201712030atl,atl,HardJu00,defense,0,,,,,
player,201712030atl,atl,HardJu00,def_pct,0%,,,,,
player,201712030atl,atl,HardJu00,special_teams,7,,,,,
player,201712030atl,atl,HardJu00,st_pct,30%,,,,,
player,201712030atl,atl,LeviAn20,pos,G,,,,,
player,201712030atl,atl,LeviAn20,offense,10,,,,,
player,201712030atl,atl,LeviAn20,off_pct,19%,,,,,
player,201712030atl,atl,LeviAn20,defense,0,,,,,
player,201712030atl,atl,LeviAn20,def_pct,0%,,,,,
player,201712030atl,atl,LeviAn20,special_teams,0,,,,,
player,201712030atl,atl,LeviAn20,st_pct,0%,,,,,
player,201712030atl,atl,HallMa02,pos,WR,,,,,
player,201712030atl,atl,HallMa02,offense,7,,,,,
player,201712030atl,atl,HallMa02,off_pct,13%,,,,,
player,201712030atl,atl,HallMa02,defense,0,,,,,
player,201712030atl,atl,HallMa02,def_pct,0%,,,,,
player,201712030atl,atl,HallMa02,special_teams,9,,,,,
player,201712030atl,atl,HallMa02,st_pct,39%,,,,,
player,201712030atl,atl,SaubEr00,pos,TE,,,,,
player,201712030atl,atl,SaubEr00,offense,2,,,,,
player,201712030atl,atl,SaubEr00,off_pct,4%,,,,,
player,201712030atl,atl,SaubEr00,defense,0,,,,,
player,201712030atl,atl,SaubEr00,def_pct,0%,,,,,
player,201712030atl,atl,SaubEr00,special_teams,12,,,,,
player,201712030atl,atl,SaubEr00,st_pct,52%,,,,,
player,201712030atl,atl,NealKe01,pos,FS,,,,,
player,201712030atl,atl,NealKe01,offense,0,,,,,
player,201712030atl,atl,NealKe01,off_pct,0%,,,,,
player,201712030atl,atl,NealKe01,defense,66,,,,,
player,201712030atl,atl,NealKe01,def_pct,100%,,,,,
player,201712030atl,atl,NealKe01,special_teams,5,,,,,
player,201712030atl,atl,NealKe01,st_pct,22%,,,,,
player,201712030atl,atl,AlfoRo00,pos,CB,,,,,
player,201712030atl,atl,AlfoRo00,offense,0,,,,,
player,201712030atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201712030atl,atl,AlfoRo00,defense,65,,,,,
player,201712030atl,atl,AlfoRo00,def_pct,98%,,,,,
player,201712030atl,atl,AlfoRo00,special_teams,6,,,,,
player,201712030atl,atl,AlfoRo00,st_pct,26%,,,,,
player,201712030atl,atl,JoneDe01,pos,LB,,,,,
player,201712030atl,atl,JoneDe01,offense,0,,,,,
player,201712030atl,atl,JoneDe01,off_pct,0%,,,,,
player,201712030atl,atl,JoneDe01,defense,62,,,,,
player,201712030atl,atl,JoneDe01,def_pct,94%,,,,,
player,201712030atl,atl,JoneDe01,special_teams,3,,,,,
player,201712030atl,atl,JoneDe01,st_pct,13%,,,,,
player,201712030atl,atl,CampDe00,pos,LB,,,,,
player,201712030atl,atl,CampDe00,offense,0,,,,,
player,201712030atl,atl,CampDe00,off_pct,0%,,,,,
player,201712030atl,atl,CampDe00,defense,62,,,,,
player,201712030atl,atl,CampDe00,def_pct,94%,,,,,
player,201712030atl,atl,CampDe00,special_teams,1,,,,,
player,201712030atl,atl,CampDe00,st_pct,4%,,,,,
player,201712030atl,atl,AlleRi00,pos,SS,,,,,
player,201712030atl,atl,AlleRi00,offense,0,,,,,
player,201712030atl,atl,AlleRi00,off_pct,0%,,,,,
player,201712030atl,atl,AlleRi00,defense,61,,,,,
player,201712030atl,atl,AlleRi00,def_pct,92%,,,,,
player,201712030atl,atl,AlleRi00,special_teams,1,,,,,
player,201712030atl,atl,AlleRi00,st_pct,4%,,,,,
player,201712030atl,atl,WrehBl00,pos,CB,,,,,
player,201712030atl,atl,WrehBl00,offense,0,,,,,
player,201712030atl,atl,WrehBl00,off_pct,0%,,,,,
player,201712030atl,atl,WrehBl00,defense,57,,,,,
player,201712030atl,atl,WrehBl00,def_pct,86%,,,,,
player,201712030atl,atl,WrehBl00,special_teams,1,,,,,
player,201712030atl,atl,WrehBl00,st_pct,4%,,,,,
player,201712030atl,atl,PoexDo00,pos,DT,,,,,
player,201712030atl,atl,PoexDo00,offense,0,,,,,
player,201712030atl,atl,PoexDo00,off_pct,0%,,,,,
player,201712030atl,atl,PoexDo00,defense,50,,,,,
player,201712030atl,atl,PoexDo00,def_pct,76%,,,,,
player,201712030atl,atl,PoexDo00,special_teams,3,,,,,
player,201712030atl,atl,PoexDo00,st_pct,13%,,,,,
player,201712030atl,atl,JarrGr00,pos,DT,,,,,
player,201712030atl,atl,JarrGr00,offense,0,,,,,
player,201712030atl,atl,JarrGr00,off_pct,0%,,,,,
player,201712030atl,atl,JarrGr00,defense,49,,,,,
player,201712030atl,atl,JarrGr00,def_pct,74%,,,,,
player,201712030atl,atl,JarrGr00,special_teams,3,,,,,
player,201712030atl,atl,JarrGr00,st_pct,13%,,,,,
player,201712030atl,atl,BeasVi00,pos,LB,,,,,
player,201712030atl,atl,BeasVi00,offense,0,,,,,
player,201712030atl,atl,BeasVi00,off_pct,0%,,,,,
player,201712030atl,atl,BeasVi00,defense,49,,,,,
player,201712030atl,atl,BeasVi00,def_pct,74%,,,,,
player,201712030atl,atl,BeasVi00,special_teams,1,,,,,
player,201712030atl,atl,BeasVi00,st_pct,4%,,,,,
player,201712030atl,atl,KazeDa00,pos,SS,,,,,
player,201712030atl,atl,KazeDa00,offense,0,,,,,
player,201712030atl,atl,KazeDa00,off_pct,0%,,,,,
player,201712030atl,atl,KazeDa00,defense,37,,,,,
player,201712030atl,atl,KazeDa00,def_pct,56%,,,,,
player,201712030atl,atl,KazeDa00,special_teams,13,,,,,
player,201712030atl,atl,KazeDa00,st_pct,57%,,,,,
player,201712030atl,atl,ClayAd00,pos,DE,,,,,
player,201712030atl,atl,ClayAd00,offense,0,,,,,
player,201712030atl,atl,ClayAd00,off_pct,0%,,,,,
player,201712030atl,atl,ClayAd00,defense,31,,,,,
player,201712030atl,atl,ClayAd00,def_pct,47%,,,,,
player,201712030atl,atl,ClayAd00,special_teams,1,,,,,
player,201712030atl,atl,ClayAd00,st_pct,4%,,,,,
player,201712030atl,atl,ShelDe00,pos,DE,,,,,
player,201712030atl,atl,ShelDe00,offense,0,,,,,
player,201712030atl,atl,ShelDe00,off_pct,0%,,,,,
player,201712030atl,atl,ShelDe00,defense,30,,,,,
player,201712030atl,atl,ShelDe00,def_pct,45%,,,,,
player,201712030atl,atl,ShelDe00,special_teams,2,,,,,
player,201712030atl,atl,ShelDe00,st_pct,9%,,,,,
player,201712030atl,atl,ReedBr00,pos,DE,,,,,
player,201712030atl,atl,ReedBr00,offense,0,,,,,
player,201712030atl,atl,ReedBr00,off_pct,0%,,,,,
player,201712030atl,atl,ReedBr00,defense,25,,,,,
player,201712030atl,atl,ReedBr00,def_pct,38%,,,,,
player,201712030atl,atl,ReedBr00,special_teams,7,,,,,
player,201712030atl,atl,ReedBr00,st_pct,30%,,,,,
player,201712030atl,atl,UpshCo00,pos,DE,,,,,
player,201712030atl,atl,UpshCo00,offense,0,,,,,
player,201712030atl,atl,UpshCo00,off_pct,0%,,,,,
player,201712030atl,atl,UpshCo00,defense,24,,,,,
player,201712030atl,atl,UpshCo00,def_pct,36%,,,,,
player,201712030atl,atl,UpshCo00,special_teams,0,,,,,
player,201712030atl,atl,UpshCo00,st_pct,0%,,,,,
player,201712030atl,atl,RubiAh99,pos,DT,,,,,
player,201712030atl,atl,RubiAh99,offense,0,,,,,
player,201712030atl,atl,RubiAh99,off_pct,0%,,,,,
player,201712030atl,atl,RubiAh99,defense,24,,,,,
player,201712030atl,atl,RubiAh99,def_pct,36%,,,,,
player,201712030atl,atl,RubiAh99,special_teams,0,,,,,
player,201712030atl,atl,RubiAh99,st_pct,0%,,,,,
player,201712030atl,atl,McKiTa00,pos,DE,,,,,
player,201712030atl,atl,McKiTa00,offense,0,,,,,
player,201712030atl,atl,McKiTa00,off_pct,0%,,,,,
player,201712030atl,atl,McKiTa00,defense,21,,,,,
player,201712030atl,atl,McKiTa00,def_pct,32%,,,,,
player,201712030atl,atl,McKiTa00,special_teams,0,,,,,
player,201712030atl,atl,McKiTa00,st_pct,0%,,,,,
player,201712030atl,atl,IshmKe00,pos,FS,,,,,
player,201712030atl,atl,IshmKe00,offense,0,,,,,
player,201712030atl,atl,IshmKe00,off_pct,0%,,,,,
player,201712030atl,atl,IshmKe00,defense,4,,,,,
player,201712030atl,atl,IshmKe00,def_pct,6%,,,,,
player,201712030atl,atl,IshmKe00,special_teams,18,,,,,
player,201712030atl,atl,IshmKe00,st_pct,78%,,,,,
player,201712030atl,atl,ReynLa00,pos,LB,,,,,
player,201712030atl,atl,ReynLa00,offense,0,,,,,
player,201712030atl,atl,ReynLa00,off_pct,0%,,,,,
player,201712030atl,atl,ReynLa00,defense,4,,,,,
player,201712030atl,atl,ReynLa00,def_pct,6%,,,,,
player,201712030atl,atl,ReynLa00,special_teams,16,,,,,
player,201712030atl,atl,ReynLa00,st_pct,70%,,,,,
player,201712030atl,atl,GoodC.00,pos,CB,,,,,
player,201712030atl,atl,GoodC.00,offense,0,,,,,
player,201712030atl,atl,GoodC.00,off_pct,0%,,,,,
player,201712030atl,atl,GoodC.00,defense,2,,,,,
player,201712030atl,atl,GoodC.00,def_pct,3%,,,,,
player,201712030atl,atl,GoodC.00,special_teams,16,,,,,
player,201712030atl,atl,GoodC.00,st_pct,70%,,,,,
player,201712030atl,atl,RileDu00,pos,LB,,,,,
player,201712030atl,atl,RileDu00,offense,0,,,,,
player,201712030atl,atl,RileDu00,off_pct,0%,,,,,
player,201712030atl,atl,RileDu00,defense,2,,,,,
player,201712030atl,atl,RileDu00,def_pct,3%,,,,,
player,201712030atl,atl,RileDu00,special_teams,13,,,,,
player,201712030atl,atl,RileDu00,st_pct,57%,,,,,
player,201712030atl,atl,BoshMa00,pos,P,,,,,
player,201712030atl,atl,BoshMa00,offense,0,,,,,
player,201712030atl,atl,BoshMa00,off_pct,0%,,,,,
player,201712030atl,atl,BoshMa00,defense,0,,,,,
player,201712030atl,atl,BoshMa00,def_pct,0%,,,,,
player,201712030atl,atl,BoshMa00,special_teams,13,,,,,
player,201712030atl,atl,BoshMa00,st_pct,57%,,,,,
player,201712030atl,atl,NeasSh00,pos,SS,,,,,
player,201712030atl,atl,NeasSh00,offense,0,,,,,
player,201712030atl,atl,NeasSh00,off_pct,0%,,,,,
player,201712030atl,atl,NeasSh00,defense,0,,,,,
player,201712030atl,atl,NeasSh00,def_pct,0%,,,,,
player,201712030atl,atl,NeasSh00,special_teams,13,,,,,
player,201712030atl,atl,NeasSh00,st_pct,57%,,,,,
player,201712030atl,atl,WardTe00,pos,RB,,,,,
player,201712030atl,atl,WardTe00,offense,0,,,,,
player,201712030atl,atl,WardTe00,off_pct,0%,,,,,
player,201712030atl,atl,WardTe00,defense,0,,,,,
player,201712030atl,atl,WardTe00,def_pct,0%,,,,,
player,201712030atl,atl,WardTe00,special_teams,12,,,,,
player,201712030atl,atl,WardTe00,st_pct,52%,,,,,
player,201712030atl,atl,HarrJo02,pos,LS,,,,,
player,201712030atl,atl,HarrJo02,offense,0,,,,,
player,201712030atl,atl,HarrJo02,off_pct,0%,,,,,
player,201712030atl,atl,HarrJo02,defense,0,,,,,
player,201712030atl,atl,HarrJo02,def_pct,0%,,,,,
player,201712030atl,atl,HarrJo02,special_teams,9,,,,,
player,201712030atl,atl,HarrJo02,st_pct,39%,,,,,
player,201712030atl,atl,RobeAn00,pos,WR,,,,,
player,201712030atl,atl,RobeAn00,offense,0,,,,,
player,201712030atl,atl,RobeAn00,off_pct,0%,,,,,
player,201712030atl,atl,RobeAn00,defense,0,,,,,
player,201712030atl,atl,RobeAn00,def_pct,0%,,,,,
player,201712030atl,atl,RobeAn00,special_teams,8,,,,,
player,201712030atl,atl,RobeAn00,st_pct,35%,,,,,
player,201712030atl,atl,bryanmat01,pos,K,,,,,
player,201712030atl,atl,bryanmat01,offense,0,,,,,
player,201712030atl,atl,bryanmat01,off_pct,0%,,,,,
player,201712030atl,atl,bryanmat01,defense,0,,,,,
player,201712030atl,atl,bryanmat01,def_pct,0%,,,,,
player,201712030atl,atl,bryanmat01,special_teams,4,,,,,
player,201712030atl,atl,bryanmat01,st_pct,17%,,,,,
player,201712030atl,atl,SambTy00,pos,T,,,,,
player,201712030atl,atl,SambTy00,offense,0,,,,,
player,201712030atl,atl,SambTy00,off_pct,0%,,,,,
player,201712030atl,atl,SambTy00,defense,0,,,,,
player,201712030atl,atl,SambTy00,def_pct,0%,,,,,
player,201712030atl,atl,SambTy00,special_teams,4,,,,,
player,201712030atl,atl,SambTy00,st_pct,17%,,,,,
player,201712030atl,min,ElflPa00,pos,C,,,,,
player,201712030atl,min,ElflPa00,offense,66,,,,,
player,201712030atl,min,ElflPa00,off_pct,100%,,,,,
player,201712030atl,min,ElflPa00,defense,0,,,,,
player,201712030atl,min,ElflPa00,def_pct,0%,,,,,
player,201712030atl,min,ElflPa00,special_teams,2,,,,,
player,201712030atl,min,ElflPa00,st_pct,9%,,,,,
player,201712030atl,min,BergJo20,pos,G,,,,,
player,201712030atl,min,BergJo20,offense,66,,,,,
player,201712030atl,min,BergJo20,off_pct,100%,,,,,
player,201712030atl,min,BergJo20,defense,0,,,,,
player,201712030atl,min,BergJo20,def_pct,0%,,,,,
player,201712030atl,min,BergJo20,special_teams,2,,,,,
player,201712030atl,min,BergJo20,st_pct,9%,,,,,
player,201712030atl,min,ReifRi00,pos,T,,,,,
player,201712030atl,min,ReifRi00,offense,66,,,,,
player,201712030atl,min,ReifRi00,off_pct,100%,,,,,
player,201712030atl,min,ReifRi00,defense,0,,,,,
player,201712030atl,min,ReifRi00,def_pct,0%,,,,,
player,201712030atl,min,ReifRi00,special_teams,2,,,,,
player,201712030atl,min,ReifRi00,st_pct,9%,,,,,
player,201712030atl,min,EastNi00,pos,G,,,,,
player,201712030atl,min,EastNi00,offense,66,,,,,
player,201712030atl,min,EastNi00,off_pct,100%,,,,,
player,201712030atl,min,EastNi00,defense,0,,,,,
player,201712030atl,min,EastNi00,def_pct,0%,,,,,
player,201712030atl,min,EastNi00,special_teams,2,,,,,
player,201712030atl,min,EastNi00,st_pct,9%,,,,,
player,201712030atl,min,HillRa01,pos,T,,,,,
player,201712030atl,min,HillRa01,offense,66,,,,,
player,201712030atl,min,HillRa01,off_pct,100%,,,,,
player,201712030atl,min,HillRa01,defense,0,,,,,
player,201712030atl,min,HillRa01,def_pct,0%,,,,,
player,201712030atl,min,HillRa01,special_teams,0,,,,,
player,201712030atl,min,HillRa01,st_pct,0%,,,,,
player,201712030atl,min,KeenCa00,pos,QB,,,,,
player,201712030atl,min,KeenCa00,offense,66,,,,,
player,201712030atl,min,KeenCa00,off_pct,100%,,,,,
player,201712030atl,min,KeenCa00,defense,0,,,,,
player,201712030atl,min,KeenCa00,def_pct,0%,,,,,
player,201712030atl,min,KeenCa00,special_teams,0,,,,,
player,201712030atl,min,KeenCa00,st_pct,0%,,,,,
player,201712030atl,min,RudoKy00,pos,TE,,,,,
player,201712030atl,min,RudoKy00,offense,63,,,,,
player,201712030atl,min,RudoKy00,off_pct,95%,,,,,
player,201712030atl,min,RudoKy00,defense,0,,,,,
player,201712030atl,min,RudoKy00,def_pct,0%,,,,,
player,201712030atl,min,RudoKy00,special_teams,2,,,,,
player,201712030atl,min,RudoKy00,st_pct,9%,,,,,
player,201712030atl,min,ThieAd00,pos,WR,,,,,
player,201712030atl,min,ThieAd00,offense,60,,,,,
player,201712030atl,min,ThieAd00,off_pct,91%,,,,,
player,201712030atl,min,ThieAd00,defense,0,,,,,
player,201712030atl,min,ThieAd00,def_pct,0%,,,,,
player,201712030atl,min,ThieAd00,special_teams,0,,,,,
player,201712030atl,min,ThieAd00,st_pct,0%,,,,,
player,201712030atl,min,DiggSt00,pos,WR,,,,,
player,201712030atl,min,DiggSt00,offense,48,,,,,
player,201712030atl,min,DiggSt00,off_pct,73%,,,,,
