game,2017,2,20170917,201709170sdg,mia,"Miami Dolphins",19,sdg,"Los Angeles Chargers",17
player,201709170sdg,sdg,HarrNi00,def_int_yds,0,,,,,
player,201709170sdg,sdg,HarrNi00,def_int_td,0,,,,,
player,201709170sdg,sdg,HarrNi00,def_int_long,0,,,,,
player,201709170sdg,sdg,HarrNi00,pass_defended,0,,,,,
player,201709170sdg,sdg,HarrNi00,sacks,0.0,,,,,
player,201709170sdg,sdg,HarrNi00,tackles_combined,3,,,,,
player,201709170sdg,sdg,HarrNi00,tackles_solo,2,,,,,
player,201709170sdg,sdg,HarrNi00,tackles_assists,1,,,,,
player,201709170sdg,sdg,HarrNi00,tackles_loss,0,,,,,
player,201709170sdg,sdg,HarrNi00,qb_hits,0,,,,,
player,201709170sdg,sdg,HarrNi00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,HarrNi00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,HarrNi00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,HarrNi00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,PaleTe00,def_int,0,,,,,
player,201709170sdg,sdg,PaleTe00,def_int_yds,0,,,,,
player,201709170sdg,sdg,PaleTe00,def_int_td,0,,,,,
player,201709170sdg,sdg,PaleTe00,def_int_long,0,,,,,
player,201709170sdg,sdg,PaleTe00,pass_defended,0,,,,,
player,201709170sdg,sdg,PaleTe00,sacks,0.0,,,,,
player,201709170sdg,sdg,PaleTe00,tackles_combined,3,,,,,
player,201709170sdg,sdg,PaleTe00,tackles_solo,3,,,,,
player,201709170sdg,sdg,PaleTe00,tackles_assists,0,,,,,
player,201709170sdg,sdg,PaleTe00,tackles_loss,1,,,,,
player,201709170sdg,sdg,PaleTe00,qb_hits,0,,,,,
player,201709170sdg,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,PhilDa01,def_int,0,,,,,
player,201709170sdg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201709170sdg,sdg,PhilDa01,def_int_td,0,,,,,
player,201709170sdg,sdg,PhilDa01,def_int_long,0,,,,,
player,201709170sdg,sdg,PhilDa01,pass_defended,0,,,,,
player,201709170sdg,sdg,PhilDa01,sacks,0.0,,,,,
player,201709170sdg,sdg,PhilDa01,tackles_combined,3,,,,,
player,201709170sdg,sdg,PhilDa01,tackles_solo,3,,,,,
player,201709170sdg,sdg,PhilDa01,tackles_assists,0,,,,,
player,201709170sdg,sdg,PhilDa01,tackles_loss,1,,,,,
player,201709170sdg,sdg,PhilDa01,qb_hits,0,,,,,
player,201709170sdg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201709170sdg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201709170sdg,sdg,LiugCo00,def_int,0,,,,,
player,201709170sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201709170sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201709170sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201709170sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201709170sdg,sdg,LiugCo00,sacks,0.0,,,,,
player,201709170sdg,sdg,LiugCo00,tackles_combined,2,,,,,
player,201709170sdg,sdg,LiugCo00,tackles_solo,1,,,,,
player,201709170sdg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201709170sdg,sdg,LiugCo00,tackles_loss,0,,,,,
player,201709170sdg,sdg,LiugCo00,qb_hits,0,,,,,
player,201709170sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,DaviMi03,def_int,0,,,,,
player,201709170sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201709170sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201709170sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201709170sdg,sdg,DaviMi03,pass_defended,0,,,,,
player,201709170sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201709170sdg,sdg,DaviMi03,tackles_combined,1,,,,,
player,201709170sdg,sdg,DaviMi03,tackles_solo,0,,,,,
player,201709170sdg,sdg,DaviMi03,tackles_assists,1,,,,,
player,201709170sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201709170sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201709170sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201709170sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201709170sdg,sdg,EkelAu00,def_int,0,,,,,
player,201709170sdg,sdg,EkelAu00,def_int_yds,0,,,,,
player,201709170sdg,sdg,EkelAu00,def_int_td,0,,,,,
player,201709170sdg,sdg,EkelAu00,def_int_long,0,,,,,
player,201709170sdg,sdg,EkelAu00,pass_defended,0,,,,,
player,201709170sdg,sdg,EkelAu00,sacks,0.0,,,,,
player,201709170sdg,sdg,EkelAu00,tackles_combined,1,,,,,
player,201709170sdg,sdg,EkelAu00,tackles_solo,0,,,,,
player,201709170sdg,sdg,EkelAu00,tackles_assists,1,,,,,
player,201709170sdg,sdg,EkelAu00,tackles_loss,0,,,,,
player,201709170sdg,sdg,EkelAu00,qb_hits,0,,,,,
player,201709170sdg,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,McCoDe00,def_int,0,,,,,
player,201709170sdg,sdg,McCoDe00,def_int_yds,0,,,,,
player,201709170sdg,sdg,McCoDe00,def_int_td,0,,,,,
player,201709170sdg,sdg,McCoDe00,def_int_long,0,,,,,
player,201709170sdg,sdg,McCoDe00,pass_defended,0,,,,,
player,201709170sdg,sdg,McCoDe00,sacks,0.0,,,,,
player,201709170sdg,sdg,McCoDe00,tackles_combined,1,,,,,
player,201709170sdg,sdg,McCoDe00,tackles_solo,1,,,,,
player,201709170sdg,sdg,McCoDe00,tackles_assists,0,,,,,
player,201709170sdg,sdg,McCoDe00,tackles_loss,0,,,,,
player,201709170sdg,sdg,McCoDe00,qb_hits,0,,,,,
player,201709170sdg,sdg,McCoDe00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,McCoDe00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,McCoDe00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,McCoDe00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,OnwuJa00,def_int,0,,,,,
player,201709170sdg,sdg,OnwuJa00,def_int_yds,0,,,,,
player,201709170sdg,sdg,OnwuJa00,def_int_td,0,,,,,
player,201709170sdg,sdg,OnwuJa00,def_int_long,0,,,,,
player,201709170sdg,sdg,OnwuJa00,pass_defended,0,,,,,
player,201709170sdg,sdg,OnwuJa00,sacks,0.0,,,,,
player,201709170sdg,sdg,OnwuJa00,tackles_combined,1,,,,,
player,201709170sdg,sdg,OnwuJa00,tackles_solo,0,,,,,
player,201709170sdg,sdg,OnwuJa00,tackles_assists,1,,,,,
player,201709170sdg,sdg,OnwuJa00,tackles_loss,0,,,,,
player,201709170sdg,sdg,OnwuJa00,qb_hits,0,,,,,
player,201709170sdg,sdg,OnwuJa00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,OnwuJa00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,OnwuJa00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,OnwuJa00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,PhilAd00,def_int,0,,,,,
player,201709170sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201709170sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201709170sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201709170sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201709170sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201709170sdg,sdg,PhilAd00,tackles_combined,1,,,,,
player,201709170sdg,sdg,PhilAd00,tackles_solo,1,,,,,
player,201709170sdg,sdg,PhilAd00,tackles_assists,0,,,,,
player,201709170sdg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201709170sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201709170sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,ToomKo00,def_int,0,,,,,
player,201709170sdg,sdg,ToomKo00,def_int_yds,0,,,,,
player,201709170sdg,sdg,ToomKo00,def_int_td,0,,,,,
player,201709170sdg,sdg,ToomKo00,def_int_long,0,,,,,
player,201709170sdg,sdg,ToomKo00,pass_defended,0,,,,,
player,201709170sdg,sdg,ToomKo00,sacks,0.0,,,,,
player,201709170sdg,sdg,ToomKo00,tackles_combined,1,,,,,
player,201709170sdg,sdg,ToomKo00,tackles_solo,0,,,,,
player,201709170sdg,sdg,ToomKo00,tackles_assists,1,,,,,
player,201709170sdg,sdg,ToomKo00,tackles_loss,0,,,,,
player,201709170sdg,sdg,ToomKo00,qb_hits,0,,,,,
player,201709170sdg,sdg,ToomKo00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,ToomKo00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,ToomKo00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,ToomKo00,fumbles_forced,0,,,,,
player,201709170sdg,sdg,WattDe00,def_int,0,,,,,
player,201709170sdg,sdg,WattDe00,def_int_yds,0,,,,,
player,201709170sdg,sdg,WattDe00,def_int_td,0,,,,,
player,201709170sdg,sdg,WattDe00,def_int_long,0,,,,,
player,201709170sdg,sdg,WattDe00,pass_defended,0,,,,,
player,201709170sdg,sdg,WattDe00,sacks,0.0,,,,,
player,201709170sdg,sdg,WattDe00,tackles_combined,1,,,,,
player,201709170sdg,sdg,WattDe00,tackles_solo,1,,,,,
player,201709170sdg,sdg,WattDe00,tackles_assists,0,,,,,
player,201709170sdg,sdg,WattDe00,tackles_loss,0,,,,,
player,201709170sdg,sdg,WattDe00,qb_hits,0,,,,,
player,201709170sdg,sdg,WattDe00,fumbles_rec,0,,,,,
player,201709170sdg,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201709170sdg,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201709170sdg,sdg,WattDe00,fumbles_forced,0,,,,,
player,201709170sdg,mia,GranJa00,kick_ret,0,,,,,
player,201709170sdg,mia,GranJa00,kick_ret_yds,0,,,,,
player,201709170sdg,mia,GranJa00,kick_ret_yds_per_ret,,,,,,
player,201709170sdg,mia,GranJa00,kick_ret_td,0,,,,,
player,201709170sdg,mia,GranJa00,kick_ret_long,0,,,,,
player,201709170sdg,mia,GranJa00,punt_ret,3,,,,,
player,201709170sdg,mia,GranJa00,punt_ret_yds,21,,,,,
player,201709170sdg,mia,GranJa00,punt_ret_yds_per_ret,7.0,,,,,
player,201709170sdg,mia,GranJa00,punt_ret_td,0,,,,,
player,201709170sdg,mia,GranJa00,punt_ret_long,14,,,,,
player,201709170sdg,mia,DrakKe00,kick_ret,3,,,,,
player,201709170sdg,mia,DrakKe00,kick_ret_yds,71,,,,,
player,201709170sdg,mia,DrakKe00,kick_ret_yds_per_ret,23.7,,,,,
player,201709170sdg,mia,DrakKe00,kick_ret_td,0,,,,,
player,201709170sdg,mia,DrakKe00,kick_ret_long,34,,,,,
player,201709170sdg,mia,DrakKe00,punt_ret,0,,,,,
player,201709170sdg,mia,DrakKe00,punt_ret_yds,0,,,,,
player,201709170sdg,mia,DrakKe00,punt_ret_yds_per_ret,,,,,,
player,201709170sdg,mia,DrakKe00,punt_ret_td,0,,,,,
player,201709170sdg,mia,DrakKe00,punt_ret_long,0,,,,,
player,201709170sdg,sdg,BenjTr00,kick_ret,0,,,,,
player,201709170sdg,sdg,BenjTr00,kick_ret_yds,0,,,,,
player,201709170sdg,sdg,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201709170sdg,sdg,BenjTr00,kick_ret_td,0,,,,,
player,201709170sdg,sdg,BenjTr00,kick_ret_long,0,,,,,
player,201709170sdg,sdg,BenjTr00,punt_ret,1,,,,,
player,201709170sdg,sdg,BenjTr00,punt_ret_yds,23,,,,,
player,201709170sdg,sdg,BenjTr00,punt_ret_yds_per_ret,23.0,,,,,
player,201709170sdg,sdg,BenjTr00,punt_ret_td,0,,,,,
player,201709170sdg,sdg,BenjTr00,punt_ret_long,23,,,,,
player,201709170sdg,sdg,EkelAu00,kick_ret,3,,,,,
player,201709170sdg,sdg,EkelAu00,kick_ret_yds,49,,,,,
player,201709170sdg,sdg,EkelAu00,kick_ret_yds_per_ret,16.3,,,,,
player,201709170sdg,sdg,EkelAu00,kick_ret_td,0,,,,,
player,201709170sdg,sdg,EkelAu00,kick_ret_long,22,,,,,
player,201709170sdg,sdg,EkelAu00,punt_ret,0,,,,,
player,201709170sdg,sdg,EkelAu00,punt_ret_yds,0,,,,,
player,201709170sdg,sdg,EkelAu00,punt_ret_yds_per_ret,,,,,,
player,201709170sdg,sdg,EkelAu00,punt_ret_td,0,,,,,
player,201709170sdg,sdg,EkelAu00,punt_ret_long,0,,,,,
player,201709170sdg,sdg,KingDe01,kick_ret,1,,,,,
player,201709170sdg,sdg,KingDe01,kick_ret_yds,17,,,,,
player,201709170sdg,sdg,KingDe01,kick_ret_yds_per_ret,17.0,,,,,
player,201709170sdg,sdg,KingDe01,kick_ret_td,0,,,,,
player,201709170sdg,sdg,KingDe01,kick_ret_long,17,,,,,
player,201709170sdg,sdg,KingDe01,punt_ret,0,,,,,
player,201709170sdg,sdg,KingDe01,punt_ret_yds,0,,,,,
player,201709170sdg,sdg,KingDe01,punt_ret_yds_per_ret,,,,,,
player,201709170sdg,sdg,KingDe01,punt_ret_td,0,,,,,
player,201709170sdg,sdg,KingDe01,punt_ret_long,0,,,,,
player,201709170sdg,mia,ParkCo03,xpm,1,,,,,
player,201709170sdg,mia,ParkCo03,xpa,1,,,,,
player,201709170sdg,mia,ParkCo03,fgm,4,,,,,
player,201709170sdg,mia,ParkCo03,fga,4,,,,,
player,201709170sdg,mia,ParkCo03,punt,0,,,,,
player,201709170sdg,mia,ParkCo03,punt_yds,0,,,,,
player,201709170sdg,mia,ParkCo03,punt_yds_per_punt,,,,,,
player,201709170sdg,mia,ParkCo03,punt_long,0,,,,,
player,201709170sdg,mia,HaacMa00,xpm,,,,,,
player,201709170sdg,mia,HaacMa00,xpa,,,,,,
player,201709170sdg,mia,HaacMa00,fgm,,,,,,
player,201709170sdg,mia,HaacMa00,fga,,,,,,
player,201709170sdg,mia,HaacMa00,punt,3,,,,,
player,201709170sdg,mia,HaacMa00,punt_yds,130,,,,,
player,201709170sdg,mia,HaacMa00,punt_yds_per_punt,43.3,,,,,
player,201709170sdg,mia,HaacMa00,punt_long,58,,,,,
player,201709170sdg,sdg,KooxYo00,xpm,2,,,,,
player,201709170sdg,sdg,KooxYo00,xpa,2,,,,,
player,201709170sdg,sdg,KooxYo00,fgm,1,,,,,
player,201709170sdg,sdg,KooxYo00,fga,3,,,,,
player,201709170sdg,sdg,KooxYo00,punt,0,,,,,
player,201709170sdg,sdg,KooxYo00,punt_yds,0,,,,,
player,201709170sdg,sdg,KooxYo00,punt_yds_per_punt,,,,,,
player,201709170sdg,sdg,KooxYo00,punt_long,0,,,,,
player,201709170sdg,sdg,KaseDr00,xpm,,,,,,
player,201709170sdg,sdg,KaseDr00,xpa,,,,,,
player,201709170sdg,sdg,KaseDr00,fgm,,,,,,
player,201709170sdg,sdg,KaseDr00,fga,,,,,,
player,201709170sdg,sdg,KaseDr00,punt,4,,,,,
player,201709170sdg,sdg,KaseDr00,punt_yds,170,,,,,
player,201709170sdg,sdg,KaseDr00,punt_yds_per_punt,42.5,,,,,
player,201709170sdg,sdg,KaseDr00,punt_long,58,,,,,
player,201709170sdg,sdg,OkunRu20,pos,T,,,,,
player,201709170sdg,sdg,OkunRu20,offense,58,,,,,
player,201709170sdg,sdg,OkunRu20,off_pct,100%,,,,,
player,201709170sdg,sdg,OkunRu20,defense,0,,,,,
player,201709170sdg,sdg,OkunRu20,def_pct,0%,,,,,
player,201709170sdg,sdg,OkunRu20,special_teams,5,,,,,
player,201709170sdg,sdg,OkunRu20,st_pct,19%,,,,,
player,201709170sdg,sdg,SlauMa20,pos,G,,,,,
player,201709170sdg,sdg,SlauMa20,offense,58,,,,,
player,201709170sdg,sdg,SlauMa20,off_pct,100%,,,,,
player,201709170sdg,sdg,SlauMa20,defense,0,,,,,
player,201709170sdg,sdg,SlauMa20,def_pct,0%,,,,,
player,201709170sdg,sdg,SlauMa20,special_teams,5,,,,,
player,201709170sdg,sdg,SlauMa20,st_pct,19%,,,,,
player,201709170sdg,sdg,WiggKe00,pos,G,,,,,
player,201709170sdg,sdg,WiggKe00,offense,58,,,,,
player,201709170sdg,sdg,WiggKe00,off_pct,100%,,,,,
player,201709170sdg,sdg,WiggKe00,defense,0,,,,,
player,201709170sdg,sdg,WiggKe00,def_pct,0%,,,,,
player,201709170sdg,sdg,WiggKe00,special_teams,0,,,,,
player,201709170sdg,sdg,WiggKe00,st_pct,0%,,,,,
player,201709170sdg,sdg,RivePh00,pos,QB,,,,,
player,201709170sdg,sdg,RivePh00,offense,58,,,,,
player,201709170sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201709170sdg,sdg,RivePh00,defense,0,,,,,
player,201709170sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201709170sdg,sdg,RivePh00,special_teams,0,,,,,
player,201709170sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201709170sdg,sdg,PullSp00,pos,C,,,,,
player,201709170sdg,sdg,PullSp00,offense,58,,,,,
player,201709170sdg,sdg,PullSp00,off_pct,100%,,,,,
player,201709170sdg,sdg,PullSp00,defense,0,,,,,
player,201709170sdg,sdg,PullSp00,def_pct,0%,,,,,
player,201709170sdg,sdg,PullSp00,special_teams,0,,,,,
player,201709170sdg,sdg,PullSp00,st_pct,0%,,,,,
player,201709170sdg,sdg,WillTy00,pos,WR,,,,,
player,201709170sdg,sdg,WillTy00,offense,52,,,,,
player,201709170sdg,sdg,WillTy00,off_pct,90%,,,,,
player,201709170sdg,sdg,WillTy00,defense,0,,,,,
player,201709170sdg,sdg,WillTy00,def_pct,0%,,,,,
player,201709170sdg,sdg,WillTy00,special_teams,0,,,,,
player,201709170sdg,sdg,WillTy00,st_pct,0%,,,,,
player,201709170sdg,sdg,AlleKe00,pos,WR,,,,,
player,201709170sdg,sdg,AlleKe00,offense,49,,,,,
player,201709170sdg,sdg,AlleKe00,off_pct,84%,,,,,
player,201709170sdg,sdg,AlleKe00,defense,1,,,,,
player,201709170sdg,sdg,AlleKe00,def_pct,1%,,,,,
player,201709170sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201709170sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201709170sdg,sdg,GordMe00,pos,RB,,,,,
player,201709170sdg,sdg,GordMe00,offense,48,,,,,
player,201709170sdg,sdg,GordMe00,off_pct,83%,,,,,
player,201709170sdg,sdg,GordMe00,defense,0,,,,,
player,201709170sdg,sdg,GordMe00,def_pct,0%,,,,,
player,201709170sdg,sdg,GordMe00,special_teams,0,,,,,
player,201709170sdg,sdg,GordMe00,st_pct,0%,,,,,
player,201709170sdg,sdg,BarkJo00,pos,T,,,,,
player,201709170sdg,sdg,BarkJo00,offense,41,,,,,
player,201709170sdg,sdg,BarkJo00,off_pct,71%,,,,,
player,201709170sdg,sdg,BarkJo00,defense,0,,,,,
player,201709170sdg,sdg,BarkJo00,def_pct,0%,,,,,
player,201709170sdg,sdg,BarkJo00,special_teams,3,,,,,
player,201709170sdg,sdg,BarkJo00,st_pct,11%,,,,,
player,201709170sdg,sdg,BenjTr00,pos,WR,,,,,
player,201709170sdg,sdg,BenjTr00,offense,39,,,,,
player,201709170sdg,sdg,BenjTr00,off_pct,67%,,,,,
player,201709170sdg,sdg,BenjTr00,defense,0,,,,,
player,201709170sdg,sdg,BenjTr00,def_pct,0%,,,,,
player,201709170sdg,sdg,BenjTr00,special_teams,3,,,,,
player,201709170sdg,sdg,BenjTr00,st_pct,11%,,,,,
player,201709170sdg,sdg,HenrHu00,pos,TE,,,,,
player,201709170sdg,sdg,HenrHu00,offense,33,,,,,
player,201709170sdg,sdg,HenrHu00,off_pct,57%,,,,,
player,201709170sdg,sdg,HenrHu00,defense,0,,,,,
player,201709170sdg,sdg,HenrHu00,def_pct,0%,,,,,
player,201709170sdg,sdg,HenrHu00,special_teams,5,,,,,
player,201709170sdg,sdg,HenrHu00,st_pct,19%,,,,,
player,201709170sdg,sdg,GateAn00,pos,TE,,,,,
player,201709170sdg,sdg,GateAn00,offense,32,,,,,
player,201709170sdg,sdg,GateAn00,off_pct,55%,,,,,
player,201709170sdg,sdg,GateAn00,defense,0,,,,,
player,201709170sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201709170sdg,sdg,GateAn00,special_teams,0,,,,,
player,201709170sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201709170sdg,sdg,HairCh00,pos,T,,,,,
player,201709170sdg,sdg,HairCh00,offense,21,,,,,
player,201709170sdg,sdg,HairCh00,off_pct,36%,,,,,
player,201709170sdg,sdg,HairCh00,defense,0,,,,,
player,201709170sdg,sdg,HairCh00,def_pct,0%,,,,,
player,201709170sdg,sdg,HairCh00,special_teams,5,,,,,
player,201709170sdg,sdg,HairCh00,st_pct,19%,,,,,
player,201709170sdg,sdg,InmaDo00,pos,WR,,,,,
player,201709170sdg,sdg,InmaDo00,offense,13,,,,,
player,201709170sdg,sdg,InmaDo00,off_pct,22%,,,,,
player,201709170sdg,sdg,InmaDo00,defense,0,,,,,
player,201709170sdg,sdg,InmaDo00,def_pct,0%,,,,,
player,201709170sdg,sdg,InmaDo00,special_teams,0,,,,,
player,201709170sdg,sdg,InmaDo00,st_pct,0%,,,,,
player,201709170sdg,sdg,WattDe00,pos,FB,,,,,
player,201709170sdg,sdg,WattDe00,offense,8,,,,,
player,201709170sdg,sdg,WattDe00,off_pct,14%,,,,,
player,201709170sdg,sdg,WattDe00,defense,0,,,,,
player,201709170sdg,sdg,WattDe00,def_pct,0%,,,,,
player,201709170sdg,sdg,WattDe00,special_teams,18,,,,,
player,201709170sdg,sdg,WattDe00,st_pct,67%,,,,,
player,201709170sdg,sdg,OlivBr01,pos,RB,,,,,
player,201709170sdg,sdg,OlivBr01,offense,7,,,,,
player,201709170sdg,sdg,OlivBr01,off_pct,12%,,,,,
player,201709170sdg,sdg,OlivBr01,defense,0,,,,,
player,201709170sdg,sdg,OlivBr01,def_pct,0%,,,,,
player,201709170sdg,sdg,OlivBr01,special_teams,0,,,,,
player,201709170sdg,sdg,OlivBr01,st_pct,0%,,,,,
player,201709170sdg,sdg,McGrSe00,pos,TE,,,,,
player,201709170sdg,sdg,McGrSe00,offense,5,,,,,
player,201709170sdg,sdg,McGrSe00,off_pct,9%,,,,,
player,201709170sdg,sdg,McGrSe00,defense,0,,,,,
player,201709170sdg,sdg,McGrSe00,def_pct,0%,,,,,
player,201709170sdg,sdg,McGrSe00,special_teams,0,,,,,
player,201709170sdg,sdg,McGrSe00,st_pct,0%,,,,,
player,201709170sdg,sdg,WillTr05,pos,CB,,,,,
player,201709170sdg,sdg,WillTr05,offense,0,,,,,
player,201709170sdg,sdg,WillTr05,off_pct,0%,,,,,
player,201709170sdg,sdg,WillTr05,defense,68,,,,,
player,201709170sdg,sdg,WillTr05,def_pct,100%,,,,,
player,201709170sdg,sdg,WillTr05,special_teams,18,,,,,
player,201709170sdg,sdg,WillTr05,st_pct,67%,,,,,
player,201709170sdg,sdg,BostTr00,pos,FS,,,,,
player,201709170sdg,sdg,BostTr00,offense,0,,,,,
player,201709170sdg,sdg,BostTr00,off_pct,0%,,,,,
player,201709170sdg,sdg,BostTr00,defense,68,,,,,
player,201709170sdg,sdg,BostTr00,def_pct,100%,,,,,
player,201709170sdg,sdg,BostTr00,special_teams,9,,,,,
player,201709170sdg,sdg,BostTr00,st_pct,33%,,,,,
player,201709170sdg,sdg,HaywCa00,pos,CB,,,,,
player,201709170sdg,sdg,HaywCa00,offense,0,,,,,
player,201709170sdg,sdg,HaywCa00,off_pct,0%,,,,,
player,201709170sdg,sdg,HaywCa00,defense,68,,,,,
player,201709170sdg,sdg,HaywCa00,def_pct,100%,,,,,
player,201709170sdg,sdg,HaywCa00,special_teams,0,,,,,
player,201709170sdg,sdg,HaywCa00,st_pct,0%,,,,,
player,201709170sdg,sdg,BrowJa05,pos,LB,,,,,
player,201709170sdg,sdg,BrowJa05,offense,0,,,,,
player,201709170sdg,sdg,BrowJa05,off_pct,0%,,,,,
player,201709170sdg,sdg,BrowJa05,defense,68,,,,,
player,201709170sdg,sdg,BrowJa05,def_pct,100%,,,,,
player,201709170sdg,sdg,BrowJa05,special_teams,0,,,,,
player,201709170sdg,sdg,BrowJa05,st_pct,0%,,,,,
player,201709170sdg,sdg,AddaJa00,pos,SS,,,,,
player,201709170sdg,sdg,AddaJa00,offense,0,,,,,
player,201709170sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201709170sdg,sdg,AddaJa00,defense,66,,,,,
player,201709170sdg,sdg,AddaJa00,def_pct,97%,,,,,
player,201709170sdg,sdg,AddaJa00,special_teams,5,,,,,
player,201709170sdg,sdg,AddaJa00,st_pct,19%,,,,,
player,201709170sdg,sdg,KingDe01,pos,CB,,,,,
player,201709170sdg,sdg,KingDe01,offense,0,,,,,
player,201709170sdg,sdg,KingDe01,off_pct,0%,,,,,
player,201709170sdg,sdg,KingDe01,defense,56,,,,,
player,201709170sdg,sdg,KingDe01,def_pct,82%,,,,,
player,201709170sdg,sdg,KingDe01,special_teams,13,,,,,
player,201709170sdg,sdg,KingDe01,st_pct,48%,,,,,
player,201709170sdg,sdg,BosaJo00,pos,DE,,,,,
player,201709170sdg,sdg,BosaJo00,offense,0,,,,,
player,201709170sdg,sdg,BosaJo00,off_pct,0%,,,,,
player,201709170sdg,sdg,BosaJo00,defense,51,,,,,
player,201709170sdg,sdg,BosaJo00,def_pct,75%,,,,,
player,201709170sdg,sdg,BosaJo00,special_teams,0,,,,,
player,201709170sdg,sdg,BosaJo00,st_pct,0%,,,,,
player,201709170sdg,sdg,IngrMe00,pos,DE,,,,,
player,201709170sdg,sdg,IngrMe00,offense,0,,,,,
player,201709170sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201709170sdg,sdg,IngrMe00,defense,50,,,,,
player,201709170sdg,sdg,IngrMe00,def_pct,74%,,,,,
player,201709170sdg,sdg,IngrMe00,special_teams,5,,,,,
player,201709170sdg,sdg,IngrMe00,st_pct,19%,,,,,
player,201709170sdg,sdg,PullHa00,pos,LB,,,,,
player,201709170sdg,sdg,PullHa00,offense,0,,,,,
player,201709170sdg,sdg,PullHa00,off_pct,0%,,,,,
