game,2017,5,20171008,201710080htx,kan,"Kansas City Chiefs",42,htx,"Houston Texans",34
player,201710080htx,kan,HousJu00,fumbles_forced,0,,,,,
player,201710080htx,kan,SoreDa01,def_int,0,,,,,
player,201710080htx,kan,SoreDa01,def_int_yds,0,,,,,
player,201710080htx,kan,SoreDa01,def_int_td,0,,,,,
player,201710080htx,kan,SoreDa01,def_int_long,0,,,,,
player,201710080htx,kan,SoreDa01,pass_defended,1,,,,,
player,201710080htx,kan,SoreDa01,sacks,0.5,,,,,
player,201710080htx,kan,SoreDa01,tackles_combined,6,,,,,
player,201710080htx,kan,SoreDa01,tackles_solo,4,,,,,
player,201710080htx,kan,SoreDa01,tackles_assists,2,,,,,
player,201710080htx,kan,SoreDa01,tackles_loss,0,,,,,
player,201710080htx,kan,SoreDa01,qb_hits,1,,,,,
player,201710080htx,kan,SoreDa01,fumbles_rec,0,,,,,
player,201710080htx,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201710080htx,kan,SoreDa01,fumbles_forced,0,,,,,
player,201710080htx,kan,ZombFr00,def_int,0,,,,,
player,201710080htx,kan,ZombFr00,def_int_yds,0,,,,,
player,201710080htx,kan,ZombFr00,def_int_td,0,,,,,
player,201710080htx,kan,ZombFr00,def_int_long,0,,,,,
player,201710080htx,kan,ZombFr00,pass_defended,0,,,,,
player,201710080htx,kan,ZombFr00,sacks,0.5,,,,,
player,201710080htx,kan,ZombFr00,tackles_combined,5,,,,,
player,201710080htx,kan,ZombFr00,tackles_solo,4,,,,,
player,201710080htx,kan,ZombFr00,tackles_assists,1,,,,,
player,201710080htx,kan,ZombFr00,tackles_loss,0,,,,,
player,201710080htx,kan,ZombFr00,qb_hits,1,,,,,
player,201710080htx,kan,ZombFr00,fumbles_rec,0,,,,,
player,201710080htx,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,ZombFr00,fumbles_forced,0,,,,,
player,201710080htx,kan,JoneCh09,def_int,0,,,,,
player,201710080htx,kan,JoneCh09,def_int_yds,0,,,,,
player,201710080htx,kan,JoneCh09,def_int_td,0,,,,,
player,201710080htx,kan,JoneCh09,def_int_long,0,,,,,
player,201710080htx,kan,JoneCh09,pass_defended,0,,,,,
player,201710080htx,kan,JoneCh09,sacks,0.5,,,,,
player,201710080htx,kan,JoneCh09,tackles_combined,2,,,,,
player,201710080htx,kan,JoneCh09,tackles_solo,1,,,,,
player,201710080htx,kan,JoneCh09,tackles_assists,1,,,,,
player,201710080htx,kan,JoneCh09,tackles_loss,0,,,,,
player,201710080htx,kan,JoneCh09,qb_hits,2,,,,,
player,201710080htx,kan,JoneCh09,fumbles_rec,0,,,,,
player,201710080htx,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201710080htx,kan,JoneCh09,fumbles_forced,1,,,,,
player,201710080htx,kan,ParkRo01,def_int,0,,,,,
player,201710080htx,kan,ParkRo01,def_int_yds,0,,,,,
player,201710080htx,kan,ParkRo01,def_int_td,0,,,,,
player,201710080htx,kan,ParkRo01,def_int_long,0,,,,,
player,201710080htx,kan,ParkRo01,pass_defended,0,,,,,
player,201710080htx,kan,ParkRo01,sacks,0.0,,,,,
player,201710080htx,kan,ParkRo01,tackles_combined,8,,,,,
player,201710080htx,kan,ParkRo01,tackles_solo,5,,,,,
player,201710080htx,kan,ParkRo01,tackles_assists,3,,,,,
player,201710080htx,kan,ParkRo01,tackles_loss,0,,,,,
player,201710080htx,kan,ParkRo01,qb_hits,0,,,,,
player,201710080htx,kan,ParkRo01,fumbles_rec,0,,,,,
player,201710080htx,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201710080htx,kan,ParkRo01,fumbles_forced,0,,,,,
player,201710080htx,kan,JohnDe25,def_int,0,,,,,
player,201710080htx,kan,JohnDe25,def_int_yds,0,,,,,
player,201710080htx,kan,JohnDe25,def_int_td,0,,,,,
player,201710080htx,kan,JohnDe25,def_int_long,0,,,,,
player,201710080htx,kan,JohnDe25,pass_defended,1,,,,,
player,201710080htx,kan,JohnDe25,sacks,0.0,,,,,
player,201710080htx,kan,JohnDe25,tackles_combined,5,,,,,
player,201710080htx,kan,JohnDe25,tackles_solo,2,,,,,
player,201710080htx,kan,JohnDe25,tackles_assists,3,,,,,
player,201710080htx,kan,JohnDe25,tackles_loss,0,,,,,
player,201710080htx,kan,JohnDe25,qb_hits,0,,,,,
player,201710080htx,kan,JohnDe25,fumbles_rec,1,,,,,
player,201710080htx,kan,JohnDe25,fumbles_rec_yds,3,,,,,
player,201710080htx,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201710080htx,kan,JohnDe25,fumbles_forced,0,,,,,
player,201710080htx,kan,BailAl00,def_int,0,,,,,
player,201710080htx,kan,BailAl00,def_int_yds,0,,,,,
player,201710080htx,kan,BailAl00,def_int_td,0,,,,,
player,201710080htx,kan,BailAl00,def_int_long,0,,,,,
player,201710080htx,kan,BailAl00,pass_defended,0,,,,,
player,201710080htx,kan,BailAl00,sacks,0.0,,,,,
player,201710080htx,kan,BailAl00,tackles_combined,3,,,,,
player,201710080htx,kan,BailAl00,tackles_solo,2,,,,,
player,201710080htx,kan,BailAl00,tackles_assists,1,,,,,
player,201710080htx,kan,BailAl00,tackles_loss,0,,,,,
player,201710080htx,kan,BailAl00,qb_hits,0,,,,,
player,201710080htx,kan,BailAl00,fumbles_rec,0,,,,,
player,201710080htx,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,BailAl00,fumbles_forced,0,,,,,
player,201710080htx,kan,GainPh00,def_int,0,,,,,
player,201710080htx,kan,GainPh00,def_int_yds,0,,,,,
player,201710080htx,kan,GainPh00,def_int_td,0,,,,,
player,201710080htx,kan,GainPh00,def_int_long,0,,,,,
player,201710080htx,kan,GainPh00,pass_defended,0,,,,,
player,201710080htx,kan,GainPh00,sacks,0.0,,,,,
player,201710080htx,kan,GainPh00,tackles_combined,3,,,,,
player,201710080htx,kan,GainPh00,tackles_solo,2,,,,,
player,201710080htx,kan,GainPh00,tackles_assists,1,,,,,
player,201710080htx,kan,GainPh00,tackles_loss,0,,,,,
player,201710080htx,kan,GainPh00,qb_hits,0,,,,,
player,201710080htx,kan,GainPh00,fumbles_rec,0,,,,,
player,201710080htx,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,GainPh00,fumbles_forced,0,,,,,
player,201710080htx,kan,LogaBe00,def_int,0,,,,,
player,201710080htx,kan,LogaBe00,def_int_yds,0,,,,,
player,201710080htx,kan,LogaBe00,def_int_td,0,,,,,
player,201710080htx,kan,LogaBe00,def_int_long,0,,,,,
player,201710080htx,kan,LogaBe00,pass_defended,0,,,,,
player,201710080htx,kan,LogaBe00,sacks,0.0,,,,,
player,201710080htx,kan,LogaBe00,tackles_combined,3,,,,,
player,201710080htx,kan,LogaBe00,tackles_solo,3,,,,,
player,201710080htx,kan,LogaBe00,tackles_assists,0,,,,,
player,201710080htx,kan,LogaBe00,tackles_loss,1,,,,,
player,201710080htx,kan,LogaBe00,qb_hits,1,,,,,
player,201710080htx,kan,LogaBe00,fumbles_rec,0,,,,,
player,201710080htx,kan,LogaBe00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,LogaBe00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,LogaBe00,fumbles_forced,0,,,,,
player,201710080htx,kan,MitcTe00,def_int,0,,,,,
player,201710080htx,kan,MitcTe00,def_int_yds,0,,,,,
player,201710080htx,kan,MitcTe00,def_int_td,0,,,,,
player,201710080htx,kan,MitcTe00,def_int_long,0,,,,,
player,201710080htx,kan,MitcTe00,pass_defended,1,,,,,
player,201710080htx,kan,MitcTe00,sacks,0.0,,,,,
player,201710080htx,kan,MitcTe00,tackles_combined,2,,,,,
player,201710080htx,kan,MitcTe00,tackles_solo,1,,,,,
player,201710080htx,kan,MitcTe00,tackles_assists,1,,,,,
player,201710080htx,kan,MitcTe00,tackles_loss,0,,,,,
player,201710080htx,kan,MitcTe00,qb_hits,0,,,,,
player,201710080htx,kan,MitcTe00,fumbles_rec,0,,,,,
player,201710080htx,kan,MitcTe00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,MitcTe00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,MitcTe00,fumbles_forced,0,,,,,
player,201710080htx,kan,MurrEr00,def_int,0,,,,,
player,201710080htx,kan,MurrEr00,def_int_yds,0,,,,,
player,201710080htx,kan,MurrEr00,def_int_td,0,,,,,
player,201710080htx,kan,MurrEr00,def_int_long,0,,,,,
player,201710080htx,kan,MurrEr00,pass_defended,0,,,,,
player,201710080htx,kan,MurrEr00,sacks,0.0,,,,,
player,201710080htx,kan,MurrEr00,tackles_combined,2,,,,,
player,201710080htx,kan,MurrEr00,tackles_solo,1,,,,,
player,201710080htx,kan,MurrEr00,tackles_assists,1,,,,,
player,201710080htx,kan,MurrEr00,tackles_loss,0,,,,,
player,201710080htx,kan,MurrEr00,qb_hits,0,,,,,
player,201710080htx,kan,MurrEr00,fumbles_rec,0,,,,,
player,201710080htx,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,MurrEr00,fumbles_forced,0,,,,,
player,201710080htx,kan,PeteMa00,def_int,0,,,,,
player,201710080htx,kan,PeteMa00,def_int_yds,0,,,,,
player,201710080htx,kan,PeteMa00,def_int_td,0,,,,,
player,201710080htx,kan,PeteMa00,def_int_long,0,,,,,
player,201710080htx,kan,PeteMa00,pass_defended,0,,,,,
player,201710080htx,kan,PeteMa00,sacks,0.0,,,,,
player,201710080htx,kan,PeteMa00,tackles_combined,2,,,,,
player,201710080htx,kan,PeteMa00,tackles_solo,2,,,,,
player,201710080htx,kan,PeteMa00,tackles_assists,0,,,,,
player,201710080htx,kan,PeteMa00,tackles_loss,0,,,,,
player,201710080htx,kan,PeteMa00,qb_hits,0,,,,,
player,201710080htx,kan,PeteMa00,fumbles_rec,0,,,,,
player,201710080htx,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,PeteMa00,fumbles_forced,0,,,,,
player,201710080htx,kan,ColqDu20,def_int,0,,,,,
player,201710080htx,kan,ColqDu20,def_int_yds,0,,,,,
player,201710080htx,kan,ColqDu20,def_int_td,0,,,,,
player,201710080htx,kan,ColqDu20,def_int_long,0,,,,,
player,201710080htx,kan,ColqDu20,pass_defended,0,,,,,
player,201710080htx,kan,ColqDu20,sacks,0.0,,,,,
player,201710080htx,kan,ColqDu20,tackles_combined,1,,,,,
player,201710080htx,kan,ColqDu20,tackles_solo,1,,,,,
player,201710080htx,kan,ColqDu20,tackles_assists,0,,,,,
player,201710080htx,kan,ColqDu20,tackles_loss,0,,,,,
player,201710080htx,kan,ColqDu20,qb_hits,0,,,,,
player,201710080htx,kan,ColqDu20,fumbles_rec,0,,,,,
player,201710080htx,kan,ColqDu20,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,ColqDu20,fumbles_rec_td,0,,,,,
player,201710080htx,kan,ColqDu20,fumbles_forced,0,,,,,
player,201710080htx,kan,MillRo99,def_int,0,,,,,
player,201710080htx,kan,MillRo99,def_int_yds,0,,,,,
player,201710080htx,kan,MillRo99,def_int_td,0,,,,,
player,201710080htx,kan,MillRo99,def_int_long,0,,,,,
player,201710080htx,kan,MillRo99,pass_defended,0,,,,,
player,201710080htx,kan,MillRo99,sacks,0.0,,,,,
player,201710080htx,kan,MillRo99,tackles_combined,1,,,,,
player,201710080htx,kan,MillRo99,tackles_solo,1,,,,,
player,201710080htx,kan,MillRo99,tackles_assists,0,,,,,
player,201710080htx,kan,MillRo99,tackles_loss,0,,,,,
player,201710080htx,kan,MillRo99,qb_hits,0,,,,,
player,201710080htx,kan,MillRo99,fumbles_rec,0,,,,,
player,201710080htx,kan,MillRo99,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,MillRo99,fumbles_rec_td,0,,,,,
player,201710080htx,kan,MillRo99,fumbles_forced,0,,,,,
player,201710080htx,kan,PierKe00,def_int,0,,,,,
player,201710080htx,kan,PierKe00,def_int_yds,0,,,,,
player,201710080htx,kan,PierKe00,def_int_td,0,,,,,
player,201710080htx,kan,PierKe00,def_int_long,0,,,,,
player,201710080htx,kan,PierKe00,pass_defended,0,,,,,
player,201710080htx,kan,PierKe00,sacks,0.0,,,,,
player,201710080htx,kan,PierKe00,tackles_combined,1,,,,,
player,201710080htx,kan,PierKe00,tackles_solo,1,,,,,
player,201710080htx,kan,PierKe00,tackles_assists,0,,,,,
player,201710080htx,kan,PierKe00,tackles_loss,0,,,,,
player,201710080htx,kan,PierKe00,qb_hits,0,,,,,
player,201710080htx,kan,PierKe00,fumbles_rec,0,,,,,
player,201710080htx,kan,PierKe00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,PierKe00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,PierKe00,fumbles_forced,0,,,,,
player,201710080htx,kan,SmitTe04,def_int,0,,,,,
player,201710080htx,kan,SmitTe04,def_int_yds,0,,,,,
player,201710080htx,kan,SmitTe04,def_int_td,0,,,,,
player,201710080htx,kan,SmitTe04,def_int_long,0,,,,,
player,201710080htx,kan,SmitTe04,pass_defended,0,,,,,
player,201710080htx,kan,SmitTe04,sacks,0.0,,,,,
player,201710080htx,kan,SmitTe04,tackles_combined,1,,,,,
player,201710080htx,kan,SmitTe04,tackles_solo,1,,,,,
player,201710080htx,kan,SmitTe04,tackles_assists,0,,,,,
player,201710080htx,kan,SmitTe04,tackles_loss,0,,,,,
player,201710080htx,kan,SmitTe04,qb_hits,0,,,,,
player,201710080htx,kan,SmitTe04,fumbles_rec,0,,,,,
player,201710080htx,kan,SmitTe04,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,SmitTe04,fumbles_rec_td,0,,,,,
player,201710080htx,kan,SmitTe04,fumbles_forced,0,,,,,
player,201710080htx,kan,ThomDe05,def_int,0,,,,,
player,201710080htx,kan,ThomDe05,def_int_yds,0,,,,,
player,201710080htx,kan,ThomDe05,def_int_td,0,,,,,
player,201710080htx,kan,ThomDe05,def_int_long,0,,,,,
player,201710080htx,kan,ThomDe05,pass_defended,0,,,,,
player,201710080htx,kan,ThomDe05,sacks,0.0,,,,,
player,201710080htx,kan,ThomDe05,tackles_combined,1,,,,,
player,201710080htx,kan,ThomDe05,tackles_solo,0,,,,,
player,201710080htx,kan,ThomDe05,tackles_assists,1,,,,,
player,201710080htx,kan,ThomDe05,tackles_loss,0,,,,,
player,201710080htx,kan,ThomDe05,qb_hits,0,,,,,
player,201710080htx,kan,ThomDe05,fumbles_rec,0,,,,,
player,201710080htx,kan,ThomDe05,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,ThomDe05,fumbles_rec_td,0,,,,,
player,201710080htx,kan,ThomDe05,fumbles_forced,0,,,,,
player,201710080htx,kan,TravRo00,def_int,0,,,,,
player,201710080htx,kan,TravRo00,def_int_yds,0,,,,,
player,201710080htx,kan,TravRo00,def_int_td,0,,,,,
player,201710080htx,kan,TravRo00,def_int_long,0,,,,,
player,201710080htx,kan,TravRo00,pass_defended,0,,,,,
player,201710080htx,kan,TravRo00,sacks,0.0,,,,,
player,201710080htx,kan,TravRo00,tackles_combined,0,,,,,
player,201710080htx,kan,TravRo00,tackles_solo,0,,,,,
player,201710080htx,kan,TravRo00,tackles_assists,0,,,,,
player,201710080htx,kan,TravRo00,tackles_loss,,,,,,
player,201710080htx,kan,TravRo00,qb_hits,,,,,,
player,201710080htx,kan,TravRo00,fumbles_rec,1,,,,,
player,201710080htx,kan,TravRo00,fumbles_rec_yds,0,,,,,
player,201710080htx,kan,TravRo00,fumbles_rec_td,0,,,,,
player,201710080htx,kan,TravRo00,fumbles_forced,0,,,,,
player,201710080htx,htx,HeatJo00,def_int,0,,,,,
player,201710080htx,htx,HeatJo00,def_int_yds,0,,,,,
player,201710080htx,htx,HeatJo00,def_int_td,0,,,,,
player,201710080htx,htx,HeatJo00,def_int_long,0,,,,,
player,201710080htx,htx,HeatJo00,pass_defended,0,,,,,
player,201710080htx,htx,HeatJo00,sacks,1.0,,,,,
player,201710080htx,htx,HeatJo00,tackles_combined,4,,,,,
player,201710080htx,htx,HeatJo00,tackles_solo,4,,,,,
player,201710080htx,htx,HeatJo00,tackles_assists,0,,,,,
player,201710080htx,htx,HeatJo00,tackles_loss,1,,,,,
player,201710080htx,htx,HeatJo00,qb_hits,1,,,,,
player,201710080htx,htx,HeatJo00,fumbles_rec,0,,,,,
player,201710080htx,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,HeatJo00,fumbles_forced,0,,,,,
player,201710080htx,htx,CunnZa00,def_int,0,,,,,
player,201710080htx,htx,CunnZa00,def_int_yds,0,,,,,
player,201710080htx,htx,CunnZa00,def_int_td,0,,,,,
player,201710080htx,htx,CunnZa00,def_int_long,0,,,,,
player,201710080htx,htx,CunnZa00,pass_defended,0,,,,,
player,201710080htx,htx,CunnZa00,sacks,0.0,,,,,
player,201710080htx,htx,CunnZa00,tackles_combined,9,,,,,
player,201710080htx,htx,CunnZa00,tackles_solo,4,,,,,
player,201710080htx,htx,CunnZa00,tackles_assists,5,,,,,
player,201710080htx,htx,CunnZa00,tackles_loss,0,,,,,
player,201710080htx,htx,CunnZa00,qb_hits,0,,,,,
player,201710080htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201710080htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,CunnZa00,fumbles_forced,1,,,,,
player,201710080htx,htx,GilcMa00,def_int,0,,,,,
player,201710080htx,htx,GilcMa00,def_int_yds,0,,,,,
player,201710080htx,htx,GilcMa00,def_int_td,0,,,,,
player,201710080htx,htx,GilcMa00,def_int_long,0,,,,,
player,201710080htx,htx,GilcMa00,pass_defended,0,,,,,
player,201710080htx,htx,GilcMa00,sacks,0.0,,,,,
player,201710080htx,htx,GilcMa00,tackles_combined,9,,,,,
player,201710080htx,htx,GilcMa00,tackles_solo,7,,,,,
player,201710080htx,htx,GilcMa00,tackles_assists,2,,,,,
player,201710080htx,htx,GilcMa00,tackles_loss,0,,,,,
player,201710080htx,htx,GilcMa00,qb_hits,0,,,,,
player,201710080htx,htx,GilcMa00,fumbles_rec,0,,,,,
player,201710080htx,htx,GilcMa00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,GilcMa00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,GilcMa00,fumbles_forced,0,,,,,
player,201710080htx,htx,HalxAn00,def_int,0,,,,,
player,201710080htx,htx,HalxAn00,def_int_yds,0,,,,,
player,201710080htx,htx,HalxAn00,def_int_td,0,,,,,
player,201710080htx,htx,HalxAn00,def_int_long,0,,,,,
player,201710080htx,htx,HalxAn00,pass_defended,1,,,,,
player,201710080htx,htx,HalxAn00,sacks,0.0,,,,,
player,201710080htx,htx,HalxAn00,tackles_combined,9,,,,,
player,201710080htx,htx,HalxAn00,tackles_solo,4,,,,,
player,201710080htx,htx,HalxAn00,tackles_assists,5,,,,,
player,201710080htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201710080htx,htx,HalxAn00,qb_hits,0,,,,,
player,201710080htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201710080htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201710080htx,htx,ColeDy00,def_int,0,,,,,
player,201710080htx,htx,ColeDy00,def_int_yds,0,,,,,
player,201710080htx,htx,ColeDy00,def_int_td,0,,,,,
player,201710080htx,htx,ColeDy00,def_int_long,0,,,,,
player,201710080htx,htx,ColeDy00,pass_defended,0,,,,,
player,201710080htx,htx,ColeDy00,sacks,0.0,,,,,
player,201710080htx,htx,ColeDy00,tackles_combined,6,,,,,
player,201710080htx,htx,ColeDy00,tackles_solo,3,,,,,
player,201710080htx,htx,ColeDy00,tackles_assists,3,,,,,
player,201710080htx,htx,ColeDy00,tackles_loss,1,,,,,
player,201710080htx,htx,ColeDy00,qb_hits,0,,,,,
player,201710080htx,htx,ColeDy00,fumbles_rec,0,,,,,
player,201710080htx,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,ColeDy00,fumbles_forced,0,,,,,
player,201710080htx,htx,JoseJo20,def_int,0,,,,,
player,201710080htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201710080htx,htx,JoseJo20,def_int_td,0,,,,,
player,201710080htx,htx,JoseJo20,def_int_long,0,,,,,
player,201710080htx,htx,JoseJo20,pass_defended,0,,,,,
player,201710080htx,htx,JoseJo20,sacks,0.0,,,,,
player,201710080htx,htx,JoseJo20,tackles_combined,6,,,,,
player,201710080htx,htx,JoseJo20,tackles_solo,5,,,,,
player,201710080htx,htx,JoseJo20,tackles_assists,1,,,,,
player,201710080htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201710080htx,htx,JoseJo20,qb_hits,0,,,,,
player,201710080htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201710080htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201710080htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201710080htx,htx,McKiBe00,def_int,0,,,,,
player,201710080htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201710080htx,htx,McKiBe00,def_int_td,0,,,,,
player,201710080htx,htx,McKiBe00,def_int_long,0,,,,,
player,201710080htx,htx,McKiBe00,pass_defended,0,,,,,
player,201710080htx,htx,McKiBe00,sacks,0.0,,,,,
player,201710080htx,htx,McKiBe00,tackles_combined,6,,,,,
player,201710080htx,htx,McKiBe00,tackles_solo,3,,,,,
player,201710080htx,htx,McKiBe00,tackles_assists,3,,,,,
player,201710080htx,htx,McKiBe00,tackles_loss,2,,,,,
player,201710080htx,htx,McKiBe00,qb_hits,0,,,,,
player,201710080htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201710080htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201710080htx,htx,ScarBr00,def_int,0,,,,,
player,201710080htx,htx,ScarBr00,def_int_yds,0,,,,,
player,201710080htx,htx,ScarBr00,def_int_td,0,,,,,
player,201710080htx,htx,ScarBr00,def_int_long,0,,,,,
player,201710080htx,htx,ScarBr00,pass_defended,0,,,,,
player,201710080htx,htx,ScarBr00,sacks,0.0,,,,,
player,201710080htx,htx,ScarBr00,tackles_combined,6,,,,,
player,201710080htx,htx,ScarBr00,tackles_solo,4,,,,,
player,201710080htx,htx,ScarBr00,tackles_assists,2,,,,,
player,201710080htx,htx,ScarBr00,tackles_loss,0,,,,,
player,201710080htx,htx,ScarBr00,qb_hits,1,,,,,
player,201710080htx,htx,ScarBr00,fumbles_rec,0,,,,,
player,201710080htx,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,ScarBr00,fumbles_forced,0,,,,,
player,201710080htx,htx,JackKa99,def_int,0,,,,,
player,201710080htx,htx,JackKa99,def_int_yds,0,,,,,
player,201710080htx,htx,JackKa99,def_int_td,0,,,,,
player,201710080htx,htx,JackKa99,def_int_long,0,,,,,
player,201710080htx,htx,JackKa99,pass_defended,0,,,,,
player,201710080htx,htx,JackKa99,sacks,0.0,,,,,
player,201710080htx,htx,JackKa99,tackles_combined,5,,,,,
player,201710080htx,htx,JackKa99,tackles_solo,3,,,,,
player,201710080htx,htx,JackKa99,tackles_assists,2,,,,,
player,201710080htx,htx,JackKa99,tackles_loss,0,,,,,
player,201710080htx,htx,JackKa99,qb_hits,0,,,,,
player,201710080htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201710080htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201710080htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201710080htx,htx,BankJo00,def_int,0,,,,,
player,201710080htx,htx,BankJo00,def_int_yds,0,,,,,
player,201710080htx,htx,BankJo00,def_int_td,0,,,,,
player,201710080htx,htx,BankJo00,def_int_long,0,,,,,
player,201710080htx,htx,BankJo00,pass_defended,0,,,,,
player,201710080htx,htx,BankJo00,sacks,0.0,,,,,
player,201710080htx,htx,BankJo00,tackles_combined,4,,,,,
player,201710080htx,htx,BankJo00,tackles_solo,2,,,,,
player,201710080htx,htx,BankJo00,tackles_assists,2,,,,,
player,201710080htx,htx,BankJo00,tackles_loss,0,,,,,
player,201710080htx,htx,BankJo00,qb_hits,0,,,,,
player,201710080htx,htx,BankJo00,fumbles_rec,0,,,,,
player,201710080htx,htx,BankJo00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,BankJo00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,BankJo00,fumbles_forced,0,,,,,
player,201710080htx,htx,ReadD.00,def_int,0,,,,,
player,201710080htx,htx,ReadD.00,def_int_yds,0,,,,,
player,201710080htx,htx,ReadD.00,def_int_td,0,,,,,
player,201710080htx,htx,ReadD.00,def_int_long,0,,,,,
player,201710080htx,htx,ReadD.00,pass_defended,0,,,,,
player,201710080htx,htx,ReadD.00,sacks,0.0,,,,,
player,201710080htx,htx,ReadD.00,tackles_combined,4,,,,,
player,201710080htx,htx,ReadD.00,tackles_solo,2,,,,,
player,201710080htx,htx,ReadD.00,tackles_assists,2,,,,,
player,201710080htx,htx,ReadD.00,tackles_loss,0,,,,,
player,201710080htx,htx,ReadD.00,qb_hits,0,,,,,
player,201710080htx,htx,ReadD.00,fumbles_rec,0,,,,,
player,201710080htx,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,ReadD.00,fumbles_forced,0,,,,,
player,201710080htx,htx,ClowJa00,def_int,0,,,,,
player,201710080htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201710080htx,htx,ClowJa00,def_int_td,0,,,,,
player,201710080htx,htx,ClowJa00,def_int_long,0,,,,,
player,201710080htx,htx,ClowJa00,pass_defended,0,,,,,
player,201710080htx,htx,ClowJa00,sacks,0.0,,,,,
player,201710080htx,htx,ClowJa00,tackles_combined,3,,,,,
player,201710080htx,htx,ClowJa00,tackles_solo,1,,,,,
player,201710080htx,htx,ClowJa00,tackles_assists,2,,,,,
player,201710080htx,htx,ClowJa00,tackles_loss,1,,,,,
player,201710080htx,htx,ClowJa00,qb_hits,1,,,,,
player,201710080htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201710080htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201710080htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201710080htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201710080htx,htx,CoviCh00,def_int,0,,,,,
player,201710080htx,htx,CoviCh00,def_int_yds,0,,,,,
