game,2017,6,20171015,201710150kan,pit,"Pittsburgh Steelers",19,kan,"Kansas City Chiefs",13
player,201710150kan,pit,SmitJu00,punt_ret_yds,0,,,,,
player,201710150kan,pit,SmitJu00,punt_ret_yds_per_ret,,,,,,
player,201710150kan,pit,SmitJu00,punt_ret_td,0,,,,,
player,201710150kan,pit,SmitJu00,punt_ret_long,0,,,,,
player,201710150kan,kan,HillTy00,kick_ret,0,,,,,
player,201710150kan,kan,HillTy00,kick_ret_yds,0,,,,,
player,201710150kan,kan,HillTy00,kick_ret_yds_per_ret,,,,,,
player,201710150kan,kan,HillTy00,kick_ret_td,0,,,,,
player,201710150kan,kan,HillTy00,kick_ret_long,0,,,,,
player,201710150kan,kan,HillTy00,punt_ret,3,,,,,
player,201710150kan,kan,HillTy00,punt_ret_yds,39,,,,,
player,201710150kan,kan,HillTy00,punt_ret_yds_per_ret,13.0,,,,,
player,201710150kan,kan,HillTy00,punt_ret_td,0,,,,,
player,201710150kan,kan,HillTy00,punt_ret_long,32,,,,,
player,201710150kan,kan,HuntAk01,kick_ret,2,,,,,
player,201710150kan,kan,HuntAk01,kick_ret_yds,46,,,,,
player,201710150kan,kan,HuntAk01,kick_ret_yds_per_ret,23.0,,,,,
player,201710150kan,kan,HuntAk01,kick_ret_td,0,,,,,
player,201710150kan,kan,HuntAk01,kick_ret_long,29,,,,,
player,201710150kan,kan,HuntAk01,punt_ret,0,,,,,
player,201710150kan,kan,HuntAk01,punt_ret_yds,0,,,,,
player,201710150kan,kan,HuntAk01,punt_ret_yds_per_ret,,,,,,
player,201710150kan,kan,HuntAk01,punt_ret_td,0,,,,,
player,201710150kan,kan,HuntAk01,punt_ret_long,0,,,,,
player,201710150kan,pit,BoswCh00,xpm,2,,,,,
player,201710150kan,pit,BoswCh00,xpa,2,,,,,
player,201710150kan,pit,BoswCh00,fgm,1,,,,,
player,201710150kan,pit,BoswCh00,fga,1,,,,,
player,201710150kan,pit,BoswCh00,punt,0,,,,,
player,201710150kan,pit,BoswCh00,punt_yds,0,,,,,
player,201710150kan,pit,BoswCh00,punt_yds_per_punt,,,,,,
player,201710150kan,pit,BoswCh00,punt_long,0,,,,,
player,201710150kan,pit,BerrJo00,xpm,,,,,,
player,201710150kan,pit,BerrJo00,xpa,,,,,,
player,201710150kan,pit,BerrJo00,fgm,,,,,,
player,201710150kan,pit,BerrJo00,fga,,,,,,
player,201710150kan,pit,BerrJo00,punt,5,,,,,
player,201710150kan,pit,BerrJo00,punt_yds,207,,,,,
player,201710150kan,pit,BerrJo00,punt_yds_per_punt,41.4,,,,,
player,201710150kan,pit,BerrJo00,punt_long,62,,,,,
player,201710150kan,kan,ButkHa00,xpm,1,,,,,
player,201710150kan,kan,ButkHa00,xpa,1,,,,,
player,201710150kan,kan,ButkHa00,fgm,2,,,,,
player,201710150kan,kan,ButkHa00,fga,2,,,,,
player,201710150kan,kan,ButkHa00,punt,0,,,,,
player,201710150kan,kan,ButkHa00,punt_yds,0,,,,,
player,201710150kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201710150kan,kan,ButkHa00,punt_long,0,,,,,
player,201710150kan,kan,ColqDu20,xpm,,,,,,
player,201710150kan,kan,ColqDu20,xpa,,,,,,
player,201710150kan,kan,ColqDu20,fgm,,,,,,
player,201710150kan,kan,ColqDu20,fga,,,,,,
player,201710150kan,kan,ColqDu20,punt,4,,,,,
player,201710150kan,kan,ColqDu20,punt_yds,190,,,,,
player,201710150kan,kan,ColqDu20,punt_yds_per_punt,47.5,,,,,
player,201710150kan,kan,ColqDu20,punt_long,54,,,,,
player,201710150kan,kan,FultZa00,pos,G,,,,,
player,201710150kan,kan,FultZa00,offense,54,,,,,
player,201710150kan,kan,FultZa00,off_pct,100%,,,,,
player,201710150kan,kan,FultZa00,defense,0,,,,,
player,201710150kan,kan,FultZa00,def_pct,0%,,,,,
player,201710150kan,kan,FultZa00,special_teams,3,,,,,
player,201710150kan,kan,FultZa00,st_pct,12%,,,,,
player,201710150kan,kan,FishEr00,pos,T,,,,,
player,201710150kan,kan,FishEr00,offense,54,,,,,
player,201710150kan,kan,FishEr00,off_pct,100%,,,,,
player,201710150kan,kan,FishEr00,defense,0,,,,,
player,201710150kan,kan,FishEr00,def_pct,0%,,,,,
player,201710150kan,kan,FishEr00,special_teams,3,,,,,
player,201710150kan,kan,FishEr00,st_pct,12%,,,,,
player,201710150kan,kan,ErviCa00,pos,T,,,,,
player,201710150kan,kan,ErviCa00,offense,54,,,,,
player,201710150kan,kan,ErviCa00,off_pct,100%,,,,,
player,201710150kan,kan,ErviCa00,defense,0,,,,,
player,201710150kan,kan,ErviCa00,def_pct,0%,,,,,
player,201710150kan,kan,ErviCa00,special_teams,3,,,,,
player,201710150kan,kan,ErviCa00,st_pct,12%,,,,,
player,201710150kan,kan,WitzBr00,pos,G,,,,,
player,201710150kan,kan,WitzBr00,offense,54,,,,,
player,201710150kan,kan,WitzBr00,off_pct,100%,,,,,
player,201710150kan,kan,WitzBr00,defense,0,,,,,
player,201710150kan,kan,WitzBr00,def_pct,0%,,,,,
player,201710150kan,kan,WitzBr00,special_teams,3,,,,,
player,201710150kan,kan,WitzBr00,st_pct,12%,,,,,
player,201710150kan,kan,SchwMi00,pos,T,,,,,
player,201710150kan,kan,SchwMi00,offense,54,,,,,
player,201710150kan,kan,SchwMi00,off_pct,100%,,,,,
player,201710150kan,kan,SchwMi00,defense,0,,,,,
player,201710150kan,kan,SchwMi00,def_pct,0%,,,,,
player,201710150kan,kan,SchwMi00,special_teams,3,,,,,
player,201710150kan,kan,SchwMi00,st_pct,12%,,,,,
player,201710150kan,kan,SmitAl03,pos,QB,,,,,
player,201710150kan,kan,SmitAl03,offense,54,,,,,
player,201710150kan,kan,SmitAl03,off_pct,100%,,,,,
player,201710150kan,kan,SmitAl03,defense,0,,,,,
player,201710150kan,kan,SmitAl03,def_pct,0%,,,,,
player,201710150kan,kan,SmitAl03,special_teams,0,,,,,
player,201710150kan,kan,SmitAl03,st_pct,0%,,,,,
player,201710150kan,kan,KelcTr00,pos,TE,,,,,
player,201710150kan,kan,KelcTr00,offense,52,,,,,
player,201710150kan,kan,KelcTr00,off_pct,96%,,,,,
player,201710150kan,kan,KelcTr00,defense,0,,,,,
player,201710150kan,kan,KelcTr00,def_pct,0%,,,,,
player,201710150kan,kan,KelcTr00,special_teams,0,,,,,
player,201710150kan,kan,KelcTr00,st_pct,0%,,,,,
player,201710150kan,kan,RobiDe01,pos,WR,,,,,
player,201710150kan,kan,RobiDe01,offense,49,,,,,
player,201710150kan,kan,RobiDe01,off_pct,91%,,,,,
player,201710150kan,kan,RobiDe01,defense,0,,,,,
player,201710150kan,kan,RobiDe01,def_pct,0%,,,,,
player,201710150kan,kan,RobiDe01,special_teams,0,,,,,
player,201710150kan,kan,RobiDe01,st_pct,0%,,,,,
player,201710150kan,kan,HillTy00,pos,WR,,,,,
player,201710150kan,kan,HillTy00,offense,42,,,,,
player,201710150kan,kan,HillTy00,off_pct,78%,,,,,
player,201710150kan,kan,HillTy00,defense,0,,,,,
player,201710150kan,kan,HillTy00,def_pct,0%,,,,,
player,201710150kan,kan,HillTy00,special_teams,5,,,,,
player,201710150kan,kan,HillTy00,st_pct,20%,,,,,
player,201710150kan,kan,HuntKa00,pos,RB,,,,,
player,201710150kan,kan,HuntKa00,offense,42,,,,,
player,201710150kan,kan,HuntKa00,off_pct,78%,,,,,
player,201710150kan,kan,HuntKa00,defense,0,,,,,
player,201710150kan,kan,HuntKa00,def_pct,0%,,,,,
player,201710150kan,kan,HuntKa00,special_teams,0,,,,,
player,201710150kan,kan,HuntKa00,st_pct,0%,,,,,
player,201710150kan,kan,ThomDe05,pos,WR,,,,,
player,201710150kan,kan,ThomDe05,offense,35,,,,,
player,201710150kan,kan,ThomDe05,off_pct,65%,,,,,
player,201710150kan,kan,ThomDe05,defense,0,,,,,
player,201710150kan,kan,ThomDe05,def_pct,0%,,,,,
player,201710150kan,kan,ThomDe05,special_teams,15,,,,,
player,201710150kan,kan,ThomDe05,st_pct,60%,,,,,
player,201710150kan,kan,HarrDe03,pos,TE,,,,,
player,201710150kan,kan,HarrDe03,offense,18,,,,,
player,201710150kan,kan,HarrDe03,off_pct,33%,,,,,
player,201710150kan,kan,HarrDe03,defense,0,,,,,
player,201710150kan,kan,HarrDe03,def_pct,0%,,,,,
player,201710150kan,kan,HarrDe03,special_teams,17,,,,,
player,201710150kan,kan,HarrDe03,st_pct,68%,,,,,
player,201710150kan,kan,SherAn00,pos,FB,,,,,
player,201710150kan,kan,SherAn00,offense,9,,,,,
player,201710150kan,kan,SherAn00,off_pct,17%,,,,,
player,201710150kan,kan,SherAn00,defense,0,,,,,
player,201710150kan,kan,SherAn00,def_pct,0%,,,,,
player,201710150kan,kan,SherAn00,special_teams,17,,,,,
player,201710150kan,kan,SherAn00,st_pct,68%,,,,,
player,201710150kan,kan,KempMa00,pos,WR,,,,,
player,201710150kan,kan,KempMa00,offense,8,,,,,
player,201710150kan,kan,KempMa00,off_pct,15%,,,,,
player,201710150kan,kan,KempMa00,defense,0,,,,,
player,201710150kan,kan,KempMa00,def_pct,0%,,,,,
player,201710150kan,kan,KempMa00,special_teams,4,,,,,
player,201710150kan,kan,KempMa00,st_pct,16%,,,,,
player,201710150kan,kan,HuntAk01,pos,RB,,,,,
player,201710150kan,kan,HuntAk01,offense,6,,,,,
player,201710150kan,kan,HuntAk01,off_pct,11%,,,,,
player,201710150kan,kan,HuntAk01,defense,0,,,,,
player,201710150kan,kan,HuntAk01,def_pct,0%,,,,,
player,201710150kan,kan,HuntAk01,special_teams,14,,,,,
player,201710150kan,kan,HuntAk01,st_pct,56%,,,,,
player,201710150kan,kan,TravRo00,pos,TE,,,,,
player,201710150kan,kan,TravRo00,offense,6,,,,,
player,201710150kan,kan,TravRo00,off_pct,11%,,,,,
player,201710150kan,kan,TravRo00,defense,0,,,,,
player,201710150kan,kan,TravRo00,def_pct,0%,,,,,
player,201710150kan,kan,TravRo00,special_teams,4,,,,,
player,201710150kan,kan,TravRo00,st_pct,16%,,,,,
player,201710150kan,kan,WestCh01,pos,RB,,,,,
player,201710150kan,kan,WestCh01,offense,3,,,,,
player,201710150kan,kan,WestCh01,off_pct,6%,,,,,
player,201710150kan,kan,WestCh01,defense,0,,,,,
player,201710150kan,kan,WestCh01,def_pct,0%,,,,,
player,201710150kan,kan,WestCh01,special_teams,4,,,,,
player,201710150kan,kan,WestCh01,st_pct,16%,,,,,
player,201710150kan,kan,HousJu00,pos,LB,,,,,
player,201710150kan,kan,HousJu00,offense,0,,,,,
player,201710150kan,kan,HousJu00,off_pct,0%,,,,,
player,201710150kan,kan,HousJu00,defense,64,,,,,
player,201710150kan,kan,HousJu00,def_pct,100%,,,,,
player,201710150kan,kan,HousJu00,special_teams,0,,,,,
player,201710150kan,kan,HousJu00,st_pct,0%,,,,,
player,201710150kan,kan,JohnDe25,pos,LB,,,,,
player,201710150kan,kan,JohnDe25,offense,0,,,,,
player,201710150kan,kan,JohnDe25,off_pct,0%,,,,,
player,201710150kan,kan,JohnDe25,defense,64,,,,,
player,201710150kan,kan,JohnDe25,def_pct,100%,,,,,
player,201710150kan,kan,JohnDe25,special_teams,0,,,,,
player,201710150kan,kan,JohnDe25,st_pct,0%,,,,,
player,201710150kan,kan,ParkRo01,pos,FS,,,,,
player,201710150kan,kan,ParkRo01,offense,0,,,,,
player,201710150kan,kan,ParkRo01,off_pct,0%,,,,,
player,201710150kan,kan,ParkRo01,defense,64,,,,,
player,201710150kan,kan,ParkRo01,def_pct,100%,,,,,
player,201710150kan,kan,ParkRo01,special_teams,0,,,,,
player,201710150kan,kan,ParkRo01,st_pct,0%,,,,,
player,201710150kan,kan,SoreDa01,pos,SS,,,,,
player,201710150kan,kan,SoreDa01,offense,0,,,,,
player,201710150kan,kan,SoreDa01,off_pct,0%,,,,,
player,201710150kan,kan,SoreDa01,defense,62,,,,,
player,201710150kan,kan,SoreDa01,def_pct,97%,,,,,
player,201710150kan,kan,SoreDa01,special_teams,11,,,,,
player,201710150kan,kan,SoreDa01,st_pct,44%,,,,,
player,201710150kan,kan,PeteMa00,pos,CB,,,,,
player,201710150kan,kan,PeteMa00,offense,0,,,,,
player,201710150kan,kan,PeteMa00,off_pct,0%,,,,,
player,201710150kan,kan,PeteMa00,defense,62,,,,,
player,201710150kan,kan,PeteMa00,def_pct,97%,,,,,
player,201710150kan,kan,PeteMa00,special_teams,0,,,,,
player,201710150kan,kan,PeteMa00,st_pct,0%,,,,,
player,201710150kan,kan,MitcTe00,pos,CB,,,,,
player,201710150kan,kan,MitcTe00,offense,0,,,,,
player,201710150kan,kan,MitcTe00,off_pct,0%,,,,,
player,201710150kan,kan,MitcTe00,defense,61,,,,,
player,201710150kan,kan,MitcTe00,def_pct,95%,,,,,
player,201710150kan,kan,MitcTe00,special_teams,0,,,,,
player,201710150kan,kan,MitcTe00,st_pct,0%,,,,,
player,201710150kan,kan,BailAl00,pos,DE,,,,,
player,201710150kan,kan,BailAl00,offense,0,,,,,
player,201710150kan,kan,BailAl00,off_pct,0%,,,,,
player,201710150kan,kan,BailAl00,defense,51,,,,,
player,201710150kan,kan,BailAl00,def_pct,80%,,,,,
player,201710150kan,kan,BailAl00,special_teams,3,,,,,
player,201710150kan,kan,BailAl00,st_pct,12%,,,,,
player,201710150kan,kan,LogaBe00,pos,NT,,,,,
player,201710150kan,kan,LogaBe00,offense,0,,,,,
player,201710150kan,kan,LogaBe00,off_pct,0%,,,,,
player,201710150kan,kan,LogaBe00,defense,46,,,,,
player,201710150kan,kan,LogaBe00,def_pct,72%,,,,,
player,201710150kan,kan,LogaBe00,special_teams,3,,,,,
player,201710150kan,kan,LogaBe00,st_pct,12%,,,,,
player,201710150kan,kan,JoneCh09,pos,DE,,,,,
player,201710150kan,kan,JoneCh09,offense,0,,,,,
player,201710150kan,kan,JoneCh09,off_pct,0%,,,,,
player,201710150kan,kan,JoneCh09,defense,42,,,,,
player,201710150kan,kan,JoneCh09,def_pct,66%,,,,,
player,201710150kan,kan,JoneCh09,special_teams,0,,,,,
player,201710150kan,kan,JoneCh09,st_pct,0%,,,,,
player,201710150kan,kan,GainPh00,pos,CB,,,,,
player,201710150kan,kan,GainPh00,offense,0,,,,,
player,201710150kan,kan,GainPh00,off_pct,0%,,,,,
player,201710150kan,kan,GainPh00,defense,37,,,,,
player,201710150kan,kan,GainPh00,def_pct,58%,,,,,
player,201710150kan,kan,GainPh00,special_teams,8,,,,,
player,201710150kan,kan,GainPh00,st_pct,32%,,,,,
player,201710150kan,kan,FordDe00,pos,LB,,,,,
player,201710150kan,kan,FordDe00,offense,0,,,,,
player,201710150kan,kan,FordDe00,off_pct,0%,,,,,
player,201710150kan,kan,FordDe00,defense,34,,,,,
player,201710150kan,kan,FordDe00,def_pct,53%,,,,,
player,201710150kan,kan,FordDe00,special_teams,0,,,,,
player,201710150kan,kan,FordDe00,st_pct,0%,,,,,
player,201710150kan,kan,ZombFr00,pos,LB,,,,,
player,201710150kan,kan,ZombFr00,offense,0,,,,,
player,201710150kan,kan,ZombFr00,off_pct,0%,,,,,
player,201710150kan,kan,ZombFr00,defense,30,,,,,
player,201710150kan,kan,ZombFr00,def_pct,47%,,,,,
player,201710150kan,kan,ZombFr00,special_teams,17,,,,,
player,201710150kan,kan,ZombFr00,st_pct,68%,,,,,
player,201710150kan,kan,RaglRe00,pos,LB,,,,,
player,201710150kan,kan,RaglRe00,offense,0,,,,,
player,201710150kan,kan,RaglRe00,off_pct,0%,,,,,
player,201710150kan,kan,RaglRe00,defense,27,,,,,
player,201710150kan,kan,RaglRe00,def_pct,42%,,,,,
player,201710150kan,kan,RaglRe00,special_teams,0,,,,,
player,201710150kan,kan,RaglRe00,st_pct,0%,,,,,
player,201710150kan,kan,NuneRa00,pos,DE,,,,,
player,201710150kan,kan,NuneRa00,offense,0,,,,,
player,201710150kan,kan,NuneRa00,off_pct,0%,,,,,
player,201710150kan,kan,NuneRa00,defense,19,,,,,
player,201710150kan,kan,NuneRa00,def_pct,30%,,,,,
player,201710150kan,kan,NuneRa00,special_teams,3,,,,,
player,201710150kan,kan,NuneRa00,st_pct,12%,,,,,
player,201710150kan,kan,PierKe00,pos,LB,,,,,
player,201710150kan,kan,PierKe00,offense,0,,,,,
player,201710150kan,kan,PierKe00,off_pct,0%,,,,,
player,201710150kan,kan,PierKe00,defense,18,,,,,
player,201710150kan,kan,PierKe00,def_pct,28%,,,,,
player,201710150kan,kan,PierKe00,special_teams,18,,,,,
player,201710150kan,kan,PierKe00,st_pct,72%,,,,,
player,201710150kan,kan,MurrEr00,pos,FS,,,,,
player,201710150kan,kan,MurrEr00,offense,0,,,,,
player,201710150kan,kan,MurrEr00,off_pct,0%,,,,,
player,201710150kan,kan,MurrEr00,defense,13,,,,,
player,201710150kan,kan,MurrEr00,def_pct,20%,,,,,
player,201710150kan,kan,MurrEr00,special_teams,22,,,,,
player,201710150kan,kan,MurrEr00,st_pct,88%,,,,,
player,201710150kan,kan,MillRo99,pos,NT,,,,,
player,201710150kan,kan,MillRo99,offense,0,,,,,
player,201710150kan,kan,MillRo99,off_pct,0%,,,,,
player,201710150kan,kan,MillRo99,defense,10,,,,,
player,201710150kan,kan,MillRo99,def_pct,16%,,,,,
player,201710150kan,kan,MillRo99,special_teams,0,,,,,
player,201710150kan,kan,MillRo99,st_pct,0%,,,,,
player,201710150kan,kan,SmitTe04,pos,LB,,,,,
player,201710150kan,kan,SmitTe04,offense,0,,,,,
player,201710150kan,kan,SmitTe04,off_pct,0%,,,,,
player,201710150kan,kan,SmitTe04,defense,0,,,,,
player,201710150kan,kan,SmitTe04,def_pct,0%,,,,,
player,201710150kan,kan,SmitTe04,special_teams,22,,,,,
player,201710150kan,kan,SmitTe04,st_pct,88%,,,,,
player,201710150kan,kan,ChesJe00,pos,WR,,,,,
player,201710150kan,kan,ChesJe00,offense,0,,,,,
player,201710150kan,kan,ChesJe00,off_pct,0%,,,,,
player,201710150kan,kan,ChesJe00,defense,0,,,,,
player,201710150kan,kan,ChesJe00,def_pct,0%,,,,,
player,201710150kan,kan,ChesJe00,special_teams,15,,,,,
player,201710150kan,kan,ChesJe00,st_pct,60%,,,,,
player,201710150kan,kan,AckeKe00,pos,CB,,,,,
player,201710150kan,kan,AckeKe00,offense,0,,,,,
player,201710150kan,kan,AckeKe00,off_pct,0%,,,,,
player,201710150kan,kan,AckeKe00,defense,0,,,,,
player,201710150kan,kan,AckeKe00,def_pct,0%,,,,,
player,201710150kan,kan,AckeKe00,special_teams,14,,,,,
player,201710150kan,kan,AckeKe00,st_pct,56%,,,,,
player,201710150kan,kan,EligUk00,pos,LB,,,,,
player,201710150kan,kan,EligUk00,offense,0,,,,,
player,201710150kan,kan,EligUk00,off_pct,0%,,,,,
player,201710150kan,kan,EligUk00,defense,0,,,,,
player,201710150kan,kan,EligUk00,def_pct,0%,,,,,
player,201710150kan,kan,EligUk00,special_teams,14,,,,,
player,201710150kan,kan,EligUk00,st_pct,56%,,,,,
player,201710150kan,kan,ColqDu20,pos,P,,,,,
player,201710150kan,kan,ColqDu20,offense,0,,,,,
player,201710150kan,kan,ColqDu20,off_pct,0%,,,,,
player,201710150kan,kan,ColqDu20,defense,0,,,,,
player,201710150kan,kan,ColqDu20,def_pct,0%,,,,,
player,201710150kan,kan,ColqDu20,special_teams,9,,,,,
player,201710150kan,kan,ColqDu20,st_pct,36%,,,,,
player,201710150kan,kan,WincJa00,pos,LS,,,,,
player,201710150kan,kan,WincJa00,offense,0,,,,,
player,201710150kan,kan,WincJa00,off_pct,0%,,,,,
player,201710150kan,kan,WincJa00,defense,0,,,,,
player,201710150kan,kan,WincJa00,def_pct,0%,,,,,
player,201710150kan,kan,WincJa00,special_teams,8,,,,,
player,201710150kan,kan,WincJa00,st_pct,32%,,,,,
player,201710150kan,kan,ButkHa00,pos,K,,,,,
player,201710150kan,kan,ButkHa00,offense,0,,,,,
player,201710150kan,kan,ButkHa00,off_pct,0%,,,,,
player,201710150kan,kan,ButkHa00,defense,0,,,,,
player,201710150kan,kan,ButkHa00,def_pct,0%,,,,,
player,201710150kan,kan,ButkHa00,special_teams,7,,,,,
player,201710150kan,kan,ButkHa00,st_pct,28%,,,,,
player,201710150kan,kan,KpasTa00,pos,LB,,,,,
player,201710150kan,kan,KpasTa00,offense,0,,,,,
player,201710150kan,kan,KpasTa00,off_pct,0%,,,,,
player,201710150kan,kan,KpasTa00,defense,0,,,,,
player,201710150kan,kan,KpasTa00,def_pct,0%,,,,,
player,201710150kan,kan,KpasTa00,special_teams,3,,,,,
player,201710150kan,kan,KpasTa00,st_pct,12%,,,,,
player,201710150kan,kan,DeveJo00,pos,G,,,,,
player,201710150kan,kan,DeveJo00,offense,0,,,,,
player,201710150kan,kan,DeveJo00,off_pct,0%,,,,,
player,201710150kan,kan,DeveJo00,defense,0,,,,,
player,201710150kan,kan,DeveJo00,def_pct,0%,,,,,
player,201710150kan,kan,DeveJo00,special_teams,3,,,,,
player,201710150kan,kan,DeveJo00,st_pct,12%,,,,,
player,201710150kan,pit,FinnB.01,pos,C,,,,,
player,201710150kan,pit,FinnB.01,offense,64,,,,,
player,201710150kan,pit,FinnB.01,off_pct,100%,,,,,
player,201710150kan,pit,FinnB.01,defense,0,,,,,
player,201710150kan,pit,FinnB.01,def_pct,0%,,,,,
player,201710150kan,pit,FinnB.01,special_teams,3,,,,,
player,201710150kan,pit,FinnB.01,st_pct,12%,,,,,
player,201710150kan,pit,VillAl00,pos,T,,,,,
player,201710150kan,pit,VillAl00,offense,64,,,,,
player,201710150kan,pit,VillAl00,off_pct,100%,,,,,
player,201710150kan,pit,VillAl00,defense,0,,,,,
player,201710150kan,pit,VillAl00,def_pct,0%,,,,,
player,201710150kan,pit,VillAl00,special_teams,3,,,,,
player,201710150kan,pit,VillAl00,st_pct,12%,,,,,
player,201710150kan,pit,DeCaDa00,pos,G,,,,,
player,201710150kan,pit,DeCaDa00,offense,64,,,,,
player,201710150kan,pit,DeCaDa00,off_pct,100%,,,,,
player,201710150kan,pit,DeCaDa00,defense,0,,,,,
player,201710150kan,pit,DeCaDa00,def_pct,0%,,,,,
player,201710150kan,pit,DeCaDa00,special_teams,3,,,,,
player,201710150kan,pit,DeCaDa00,st_pct,12%,,,,,
player,201710150kan,pit,RoetBe00,pos,QB,,,,,
player,201710150kan,pit,RoetBe00,offense,64,,,,,
player,201710150kan,pit,RoetBe00,off_pct,100%,,,,,
player,201710150kan,pit,RoetBe00,defense,0,,,,,
player,201710150kan,pit,RoetBe00,def_pct,0%,,,,,
player,201710150kan,pit,RoetBe00,special_teams,0,,,,,
player,201710150kan,pit,RoetBe00,st_pct,0%,,,,,
player,201710150kan,pit,PounMa20,pos,C,,,,,
player,201710150kan,pit,PounMa20,offense,64,,,,,
player,201710150kan,pit,PounMa20,off_pct,100%,,,,,
player,201710150kan,pit,PounMa20,defense,0,,,,,
player,201710150kan,pit,PounMa20,def_pct,0%,,,,,
player,201710150kan,pit,PounMa20,special_teams,0,,,,,
player,201710150kan,pit,PounMa20,st_pct,0%,,,,,
player,201710150kan,pit,BellLe00,pos,RB,,,,,
player,201710150kan,pit,BellLe00,offense,58,,,,,
player,201710150kan,pit,BellLe00,off_pct,91%,,,,,
player,201710150kan,pit,BellLe00,defense,0,,,,,
player,201710150kan,pit,BellLe00,def_pct,0%,,,,,
player,201710150kan,pit,BellLe00,special_teams,1,,,,,
player,201710150kan,pit,BellLe00,st_pct,4%,,,,,
player,201710150kan,pit,BrowAn04,pos,WR,,,,,
player,201710150kan,pit,BrowAn04,offense,57,,,,,
player,201710150kan,pit,BrowAn04,off_pct,89%,,,,,
player,201710150kan,pit,BrowAn04,defense,0,,,,,
player,201710150kan,pit,BrowAn04,def_pct,0%,,,,,
player,201710150kan,pit,BrowAn04,special_teams,7,,,,,
player,201710150kan,pit,BrowAn04,st_pct,28%,,,,,
player,201710150kan,pit,JameJe00,pos,TE,,,,,
player,201710150kan,pit,JameJe00,offense,55,,,,,
player,201710150kan,pit,JameJe00,off_pct,86%,,,,,
player,201710150kan,pit,JameJe00,defense,0,,,,,
player,201710150kan,pit,JameJe00,def_pct,0%,,,,,
player,201710150kan,pit,JameJe00,special_teams,4,,,,,
player,201710150kan,pit,JameJe00,st_pct,16%,,,,,
player,201710150kan,pit,SmitJu00,pos,WR,,,,,
player,201710150kan,pit,SmitJu00,offense,43,,,,,
player,201710150kan,pit,SmitJu00,off_pct,67%,,,,,
player,201710150kan,pit,SmitJu00,defense,0,,,,,
player,201710150kan,pit,SmitJu00,def_pct,0%,,,,,
player,201710150kan,pit,SmitJu00,special_teams,5,,,,,
player,201710150kan,pit,SmitJu00,st_pct,20%,,,,,
player,201710150kan,pit,HubbCh00,pos,T,,,,,
player,201710150kan,pit,HubbCh00,offense,43,,,,,
player,201710150kan,pit,HubbCh00,off_pct,67%,,,,,
player,201710150kan,pit,HubbCh00,defense,0,,,,,
player,201710150kan,pit,HubbCh00,def_pct,0%,,,,,
player,201710150kan,pit,HubbCh00,special_teams,3,,,,,
player,201710150kan,pit,HubbCh00,st_pct,12%,,,,,
player,201710150kan,pit,BryaMa00,pos,WR,,,,,
player,201710150kan,pit,BryaMa00,offense,33,,,,,
player,201710150kan,pit,BryaMa00,off_pct,52%,,,,,
player,201710150kan,pit,BryaMa00,defense,0,,,,,
player,201710150kan,pit,BryaMa00,def_pct,0%,,,,,
player,201710150kan,pit,BryaMa00,special_teams,1,,,,,
player,201710150kan,pit,BryaMa00,st_pct,4%,,,,,
player,201710150kan,pit,McDoVa00,pos,TE,,,,,
player,201710150kan,pit,McDoVa00,offense,32,,,,,
player,201710150kan,pit,McDoVa00,off_pct,50%,,,,,
player,201710150kan,pit,McDoVa00,defense,0,,,,,
player,201710150kan,pit,McDoVa00,def_pct,0%,,,,,
player,201710150kan,pit,McDoVa00,special_teams,5,,,,,
player,201710150kan,pit,McDoVa00,st_pct,20%,,,,,
player,201710150kan,pit,GilbMa00,pos,T,,,,,
player,201710150kan,pit,GilbMa00,offense,22,,,,,
player,201710150kan,pit,GilbMa00,off_pct,34%,,,,,
player,201710150kan,pit,GilbMa00,defense,0,,,,,
player,201710150kan,pit,GilbMa00,def_pct,0%,,,,,
player,201710150kan,pit,GilbMa00,special_teams,0,,,,,
player,201710150kan,pit,GilbMa00,st_pct,0%,,,,,
player,201710150kan,pit,NixxRo01,pos,FB,,,,,
player,201710150kan,pit,NixxRo01,offense,17,,,,,
player,201710150kan,pit,NixxRo01,off_pct,27%,,,,,
player,201710150kan,pit,NixxRo01,defense,0,,,,,
player,201710150kan,pit,NixxRo01,def_pct,0%,,,,,
player,201710150kan,pit,NixxRo01,special_teams,19,,,,,
player,201710150kan,pit,NixxRo01,st_pct,76%,,,,,
player,201710150kan,pit,RogeEl00,pos,WR,,,,,
player,201710150kan,pit,RogeEl00,offense,13,,,,,
player,201710150kan,pit,RogeEl00,off_pct,20%,,,,,
player,201710150kan,pit,RogeEl00,defense,0,,,,,
player,201710150kan,pit,RogeEl00,def_pct,0%,,,,,
player,201710150kan,pit,RogeEl00,special_teams,1,,,,,
player,201710150kan,pit,RogeEl00,st_pct,4%,,,,,
player,201710150kan,pit,HeywDa00,pos,WR,,,,,
player,201710150kan,pit,HeywDa00,offense,5,,,,,
player,201710150kan,pit,HeywDa00,off_pct,8%,,,,,
player,201710150kan,pit,HeywDa00,defense,0,,,,,
player,201710150kan,pit,HeywDa00,def_pct,0%,,,,,
player,201710150kan,pit,HeywDa00,special_teams,15,,,,,
player,201710150kan,pit,HeywDa00,st_pct,60%,,,,,
player,201710150kan,pit,ConnJa00,pos,RB,,,,,
