game,2017,3,20170924,201709240nwe,htx,"Houston Texans",33,nwe,"New England Patriots",36
player,201709240nwe,htx,CoviCh00,def_int_long,0,,,,,
player,201709240nwe,htx,CoviCh00,pass_defended,0,,,,,
player,201709240nwe,htx,CoviCh00,sacks,1.0,,,,,
player,201709240nwe,htx,CoviCh00,tackles_combined,3,,,,,
player,201709240nwe,htx,CoviCh00,tackles_solo,3,,,,,
player,201709240nwe,htx,CoviCh00,tackles_assists,0,,,,,
player,201709240nwe,htx,CoviCh00,tackles_loss,0,,,,,
player,201709240nwe,htx,CoviCh00,qb_hits,1,,,,,
player,201709240nwe,htx,CoviCh00,fumbles_rec,0,,,,,
player,201709240nwe,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,CoviCh00,fumbles_forced,1,,,,,
player,201709240nwe,htx,GilcMa00,def_int,0,,,,,
player,201709240nwe,htx,GilcMa00,def_int_yds,0,,,,,
player,201709240nwe,htx,GilcMa00,def_int_td,0,,,,,
player,201709240nwe,htx,GilcMa00,def_int_long,0,,,,,
player,201709240nwe,htx,GilcMa00,pass_defended,1,,,,,
player,201709240nwe,htx,GilcMa00,sacks,1.0,,,,,
player,201709240nwe,htx,GilcMa00,tackles_combined,3,,,,,
player,201709240nwe,htx,GilcMa00,tackles_solo,2,,,,,
player,201709240nwe,htx,GilcMa00,tackles_assists,1,,,,,
player,201709240nwe,htx,GilcMa00,tackles_loss,0,,,,,
player,201709240nwe,htx,GilcMa00,qb_hits,0,,,,,
player,201709240nwe,htx,GilcMa00,fumbles_rec,0,,,,,
player,201709240nwe,htx,GilcMa00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,GilcMa00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,GilcMa00,fumbles_forced,1,,,,,
player,201709240nwe,htx,CunnZa00,def_int,0,,,,,
player,201709240nwe,htx,CunnZa00,def_int_yds,0,,,,,
player,201709240nwe,htx,CunnZa00,def_int_td,0,,,,,
player,201709240nwe,htx,CunnZa00,def_int_long,0,,,,,
player,201709240nwe,htx,CunnZa00,pass_defended,0,,,,,
player,201709240nwe,htx,CunnZa00,sacks,0.0,,,,,
player,201709240nwe,htx,CunnZa00,tackles_combined,7,,,,,
player,201709240nwe,htx,CunnZa00,tackles_solo,3,,,,,
player,201709240nwe,htx,CunnZa00,tackles_assists,4,,,,,
player,201709240nwe,htx,CunnZa00,tackles_loss,0,,,,,
player,201709240nwe,htx,CunnZa00,qb_hits,0,,,,,
player,201709240nwe,htx,CunnZa00,fumbles_rec,0,,,,,
player,201709240nwe,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,CunnZa00,fumbles_forced,0,,,,,
player,201709240nwe,htx,JackKa99,def_int,0,,,,,
player,201709240nwe,htx,JackKa99,def_int_yds,0,,,,,
player,201709240nwe,htx,JackKa99,def_int_td,0,,,,,
player,201709240nwe,htx,JackKa99,def_int_long,0,,,,,
player,201709240nwe,htx,JackKa99,pass_defended,1,,,,,
player,201709240nwe,htx,JackKa99,sacks,0.0,,,,,
player,201709240nwe,htx,JackKa99,tackles_combined,6,,,,,
player,201709240nwe,htx,JackKa99,tackles_solo,5,,,,,
player,201709240nwe,htx,JackKa99,tackles_assists,1,,,,,
player,201709240nwe,htx,JackKa99,tackles_loss,0,,,,,
player,201709240nwe,htx,JackKa99,qb_hits,0,,,,,
player,201709240nwe,htx,JackKa99,fumbles_rec,0,,,,,
player,201709240nwe,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,JackKa99,fumbles_forced,0,,,,,
player,201709240nwe,htx,WattJ.00,def_int,0,,,,,
player,201709240nwe,htx,WattJ.00,def_int_yds,0,,,,,
player,201709240nwe,htx,WattJ.00,def_int_td,0,,,,,
player,201709240nwe,htx,WattJ.00,def_int_long,0,,,,,
player,201709240nwe,htx,WattJ.00,pass_defended,0,,,,,
player,201709240nwe,htx,WattJ.00,sacks,0.0,,,,,
player,201709240nwe,htx,WattJ.00,tackles_combined,6,,,,,
player,201709240nwe,htx,WattJ.00,tackles_solo,5,,,,,
player,201709240nwe,htx,WattJ.00,tackles_assists,1,,,,,
player,201709240nwe,htx,WattJ.00,tackles_loss,3,,,,,
player,201709240nwe,htx,WattJ.00,qb_hits,2,,,,,
player,201709240nwe,htx,WattJ.00,fumbles_rec,0,,,,,
player,201709240nwe,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,WattJ.00,fumbles_forced,0,,,,,
player,201709240nwe,htx,McKiBe00,def_int,0,,,,,
player,201709240nwe,htx,McKiBe00,def_int_yds,0,,,,,
player,201709240nwe,htx,McKiBe00,def_int_td,0,,,,,
player,201709240nwe,htx,McKiBe00,def_int_long,0,,,,,
player,201709240nwe,htx,McKiBe00,pass_defended,0,,,,,
player,201709240nwe,htx,McKiBe00,sacks,0.0,,,,,
player,201709240nwe,htx,McKiBe00,tackles_combined,5,,,,,
player,201709240nwe,htx,McKiBe00,tackles_solo,3,,,,,
player,201709240nwe,htx,McKiBe00,tackles_assists,2,,,,,
player,201709240nwe,htx,McKiBe00,tackles_loss,0,,,,,
player,201709240nwe,htx,McKiBe00,qb_hits,1,,,,,
player,201709240nwe,htx,McKiBe00,fumbles_rec,0,,,,,
player,201709240nwe,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,McKiBe00,fumbles_forced,0,,,,,
player,201709240nwe,htx,HalxAn00,def_int,0,,,,,
player,201709240nwe,htx,HalxAn00,def_int_yds,0,,,,,
player,201709240nwe,htx,HalxAn00,def_int_td,0,,,,,
player,201709240nwe,htx,HalxAn00,def_int_long,0,,,,,
player,201709240nwe,htx,HalxAn00,pass_defended,1,,,,,
player,201709240nwe,htx,HalxAn00,sacks,0.0,,,,,
player,201709240nwe,htx,HalxAn00,tackles_combined,4,,,,,
player,201709240nwe,htx,HalxAn00,tackles_solo,3,,,,,
player,201709240nwe,htx,HalxAn00,tackles_assists,1,,,,,
player,201709240nwe,htx,HalxAn00,tackles_loss,0,,,,,
player,201709240nwe,htx,HalxAn00,qb_hits,0,,,,,
player,201709240nwe,htx,HalxAn00,fumbles_rec,0,,,,,
player,201709240nwe,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,HalxAn00,fumbles_forced,1,,,,,
player,201709240nwe,htx,PleaEd00,def_int,0,,,,,
player,201709240nwe,htx,PleaEd00,def_int_yds,0,,,,,
player,201709240nwe,htx,PleaEd00,def_int_td,0,,,,,
player,201709240nwe,htx,PleaEd00,def_int_long,0,,,,,
player,201709240nwe,htx,PleaEd00,pass_defended,0,,,,,
player,201709240nwe,htx,PleaEd00,sacks,0.0,,,,,
player,201709240nwe,htx,PleaEd00,tackles_combined,4,,,,,
player,201709240nwe,htx,PleaEd00,tackles_solo,1,,,,,
player,201709240nwe,htx,PleaEd00,tackles_assists,3,,,,,
player,201709240nwe,htx,PleaEd00,tackles_loss,0,,,,,
player,201709240nwe,htx,PleaEd00,qb_hits,0,,,,,
player,201709240nwe,htx,PleaEd00,fumbles_rec,0,,,,,
player,201709240nwe,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,PleaEd00,fumbles_forced,0,,,,,
player,201709240nwe,htx,BankJo00,def_int,0,,,,,
player,201709240nwe,htx,BankJo00,def_int_yds,0,,,,,
player,201709240nwe,htx,BankJo00,def_int_td,0,,,,,
player,201709240nwe,htx,BankJo00,def_int_long,0,,,,,
player,201709240nwe,htx,BankJo00,pass_defended,0,,,,,
player,201709240nwe,htx,BankJo00,sacks,0.0,,,,,
player,201709240nwe,htx,BankJo00,tackles_combined,3,,,,,
player,201709240nwe,htx,BankJo00,tackles_solo,3,,,,,
player,201709240nwe,htx,BankJo00,tackles_assists,0,,,,,
player,201709240nwe,htx,BankJo00,tackles_loss,0,,,,,
player,201709240nwe,htx,BankJo00,qb_hits,0,,,,,
player,201709240nwe,htx,BankJo00,fumbles_rec,0,,,,,
player,201709240nwe,htx,BankJo00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,BankJo00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,BankJo00,fumbles_forced,0,,,,,
player,201709240nwe,htx,ReadD.00,def_int,0,,,,,
player,201709240nwe,htx,ReadD.00,def_int_yds,0,,,,,
player,201709240nwe,htx,ReadD.00,def_int_td,0,,,,,
player,201709240nwe,htx,ReadD.00,def_int_long,0,,,,,
player,201709240nwe,htx,ReadD.00,pass_defended,0,,,,,
player,201709240nwe,htx,ReadD.00,sacks,0.0,,,,,
player,201709240nwe,htx,ReadD.00,tackles_combined,3,,,,,
player,201709240nwe,htx,ReadD.00,tackles_solo,1,,,,,
player,201709240nwe,htx,ReadD.00,tackles_assists,2,,,,,
player,201709240nwe,htx,ReadD.00,tackles_loss,0,,,,,
player,201709240nwe,htx,ReadD.00,qb_hits,0,,,,,
player,201709240nwe,htx,ReadD.00,fumbles_rec,0,,,,,
player,201709240nwe,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,ReadD.00,fumbles_forced,0,,,,,
player,201709240nwe,htx,DrumKu01,def_int,0,,,,,
player,201709240nwe,htx,DrumKu01,def_int_yds,0,,,,,
player,201709240nwe,htx,DrumKu01,def_int_td,0,,,,,
player,201709240nwe,htx,DrumKu01,def_int_long,0,,,,,
player,201709240nwe,htx,DrumKu01,pass_defended,0,,,,,
player,201709240nwe,htx,DrumKu01,sacks,0.0,,,,,
player,201709240nwe,htx,DrumKu01,tackles_combined,2,,,,,
player,201709240nwe,htx,DrumKu01,tackles_solo,2,,,,,
player,201709240nwe,htx,DrumKu01,tackles_assists,0,,,,,
player,201709240nwe,htx,DrumKu01,tackles_loss,0,,,,,
player,201709240nwe,htx,DrumKu01,qb_hits,0,,,,,
player,201709240nwe,htx,DrumKu01,fumbles_rec,0,,,,,
player,201709240nwe,htx,DrumKu01,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,DrumKu01,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,DrumKu01,fumbles_forced,0,,,,,
player,201709240nwe,htx,MoorCo00,def_int,0,,,,,
player,201709240nwe,htx,MoorCo00,def_int_yds,0,,,,,
player,201709240nwe,htx,MoorCo00,def_int_td,0,,,,,
player,201709240nwe,htx,MoorCo00,def_int_long,0,,,,,
player,201709240nwe,htx,MoorCo00,pass_defended,0,,,,,
player,201709240nwe,htx,MoorCo00,sacks,0.0,,,,,
player,201709240nwe,htx,MoorCo00,tackles_combined,2,,,,,
player,201709240nwe,htx,MoorCo00,tackles_solo,2,,,,,
player,201709240nwe,htx,MoorCo00,tackles_assists,0,,,,,
player,201709240nwe,htx,MoorCo00,tackles_loss,0,,,,,
player,201709240nwe,htx,MoorCo00,qb_hits,0,,,,,
player,201709240nwe,htx,MoorCo00,fumbles_rec,0,,,,,
player,201709240nwe,htx,MoorCo00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,MoorCo00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,MoorCo00,fumbles_forced,0,,,,,
player,201709240nwe,htx,ColeDy00,def_int,0,,,,,
player,201709240nwe,htx,ColeDy00,def_int_yds,0,,,,,
player,201709240nwe,htx,ColeDy00,def_int_td,0,,,,,
player,201709240nwe,htx,ColeDy00,def_int_long,0,,,,,
player,201709240nwe,htx,ColeDy00,pass_defended,0,,,,,
player,201709240nwe,htx,ColeDy00,sacks,0.0,,,,,
player,201709240nwe,htx,ColeDy00,tackles_combined,1,,,,,
player,201709240nwe,htx,ColeDy00,tackles_solo,0,,,,,
player,201709240nwe,htx,ColeDy00,tackles_assists,1,,,,,
player,201709240nwe,htx,ColeDy00,tackles_loss,0,,,,,
player,201709240nwe,htx,ColeDy00,qb_hits,0,,,,,
player,201709240nwe,htx,ColeDy00,fumbles_rec,0,,,,,
player,201709240nwe,htx,ColeDy00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,ColeDy00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,ColeDy00,fumbles_forced,0,,,,,
player,201709240nwe,htx,ErviTy00,def_int,0,,,,,
player,201709240nwe,htx,ErviTy00,def_int_yds,0,,,,,
player,201709240nwe,htx,ErviTy00,def_int_td,0,,,,,
player,201709240nwe,htx,ErviTy00,def_int_long,0,,,,,
player,201709240nwe,htx,ErviTy00,pass_defended,0,,,,,
player,201709240nwe,htx,ErviTy00,sacks,0.0,,,,,
player,201709240nwe,htx,ErviTy00,tackles_combined,1,,,,,
player,201709240nwe,htx,ErviTy00,tackles_solo,1,,,,,
player,201709240nwe,htx,ErviTy00,tackles_assists,0,,,,,
player,201709240nwe,htx,ErviTy00,tackles_loss,0,,,,,
player,201709240nwe,htx,ErviTy00,qb_hits,0,,,,,
player,201709240nwe,htx,ErviTy00,fumbles_rec,0,,,,,
player,201709240nwe,htx,ErviTy00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,ErviTy00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,ErviTy00,fumbles_forced,0,,,,,
player,201709240nwe,htx,JoseJo20,def_int,0,,,,,
player,201709240nwe,htx,JoseJo20,def_int_yds,0,,,,,
player,201709240nwe,htx,JoseJo20,def_int_td,0,,,,,
player,201709240nwe,htx,JoseJo20,def_int_long,0,,,,,
player,201709240nwe,htx,JoseJo20,pass_defended,0,,,,,
player,201709240nwe,htx,JoseJo20,sacks,0.0,,,,,
player,201709240nwe,htx,JoseJo20,tackles_combined,1,,,,,
player,201709240nwe,htx,JoseJo20,tackles_solo,1,,,,,
player,201709240nwe,htx,JoseJo20,tackles_assists,0,,,,,
player,201709240nwe,htx,JoseJo20,tackles_loss,0,,,,,
player,201709240nwe,htx,JoseJo20,qb_hits,0,,,,,
player,201709240nwe,htx,JoseJo20,fumbles_rec,0,,,,,
player,201709240nwe,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,JoseJo20,fumbles_forced,0,,,,,
player,201709240nwe,htx,ScarBr00,def_int,0,,,,,
player,201709240nwe,htx,ScarBr00,def_int_yds,0,,,,,
player,201709240nwe,htx,ScarBr00,def_int_td,0,,,,,
player,201709240nwe,htx,ScarBr00,def_int_long,0,,,,,
player,201709240nwe,htx,ScarBr00,pass_defended,0,,,,,
player,201709240nwe,htx,ScarBr00,sacks,0.0,,,,,
player,201709240nwe,htx,ScarBr00,tackles_combined,1,,,,,
player,201709240nwe,htx,ScarBr00,tackles_solo,1,,,,,
player,201709240nwe,htx,ScarBr00,tackles_assists,0,,,,,
player,201709240nwe,htx,ScarBr00,tackles_loss,0,,,,,
player,201709240nwe,htx,ScarBr00,qb_hits,0,,,,,
player,201709240nwe,htx,ScarBr00,fumbles_rec,0,,,,,
player,201709240nwe,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201709240nwe,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201709240nwe,htx,ScarBr00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,GilmSt00,def_int,1,,,,,
player,201709240nwe,nwe,GilmSt00,def_int_yds,39,,,,,
player,201709240nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201709240nwe,nwe,GilmSt00,def_int_long,39,,,,,
player,201709240nwe,nwe,GilmSt00,pass_defended,1,,,,,
player,201709240nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201709240nwe,nwe,GilmSt00,tackles_combined,4,,,,,
player,201709240nwe,nwe,GilmSt00,tackles_solo,4,,,,,
player,201709240nwe,nwe,GilmSt00,tackles_assists,0,,,,,
player,201709240nwe,nwe,GilmSt00,tackles_loss,1,,,,,
player,201709240nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201709240nwe,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,HarmDu00,def_int,1,,,,,
player,201709240nwe,nwe,HarmDu00,def_int_yds,12,,,,,
player,201709240nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201709240nwe,nwe,HarmDu00,def_int_long,12,,,,,
player,201709240nwe,nwe,HarmDu00,pass_defended,1,,,,,
player,201709240nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201709240nwe,nwe,HarmDu00,tackles_combined,2,,,,,
player,201709240nwe,nwe,HarmDu00,tackles_solo,2,,,,,
player,201709240nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201709240nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201709240nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201709240nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,FlowTr00,def_int,0,,,,,
player,201709240nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201709240nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201709240nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201709240nwe,nwe,FlowTr00,pass_defended,0,,,,,
player,201709240nwe,nwe,FlowTr00,sacks,1.0,,,,,
player,201709240nwe,nwe,FlowTr00,tackles_combined,6,,,,,
player,201709240nwe,nwe,FlowTr00,tackles_solo,3,,,,,
player,201709240nwe,nwe,FlowTr00,tackles_assists,3,,,,,
player,201709240nwe,nwe,FlowTr00,tackles_loss,1,,,,,
player,201709240nwe,nwe,FlowTr00,qb_hits,2,,,,,
player,201709240nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,MarsCa00,def_int,0,,,,,
player,201709240nwe,nwe,MarsCa00,def_int_yds,0,,,,,
player,201709240nwe,nwe,MarsCa00,def_int_td,0,,,,,
player,201709240nwe,nwe,MarsCa00,def_int_long,0,,,,,
player,201709240nwe,nwe,MarsCa00,pass_defended,0,,,,,
player,201709240nwe,nwe,MarsCa00,sacks,1.0,,,,,
player,201709240nwe,nwe,MarsCa00,tackles_combined,5,,,,,
player,201709240nwe,nwe,MarsCa00,tackles_solo,4,,,,,
player,201709240nwe,nwe,MarsCa00,tackles_assists,1,,,,,
player,201709240nwe,nwe,MarsCa00,tackles_loss,0,,,,,
player,201709240nwe,nwe,MarsCa00,qb_hits,1,,,,,
player,201709240nwe,nwe,MarsCa00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,MarsCa00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,MarsCa00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,MarsCa00,fumbles_forced,1,,,,,
player,201709240nwe,nwe,VanNKy00,def_int,0,,,,,
player,201709240nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201709240nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201709240nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201709240nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201709240nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201709240nwe,nwe,VanNKy00,tackles_combined,11,,,,,
player,201709240nwe,nwe,VanNKy00,tackles_solo,9,,,,,
player,201709240nwe,nwe,VanNKy00,tackles_assists,2,,,,,
player,201709240nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201709240nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201709240nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,McCoDe99,def_int,0,,,,,
player,201709240nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201709240nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201709240nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201709240nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201709240nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201709240nwe,nwe,McCoDe99,tackles_combined,10,,,,,
player,201709240nwe,nwe,McCoDe99,tackles_solo,9,,,,,
player,201709240nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201709240nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201709240nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201709240nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201709240nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201709240nwe,nwe,RobeEl00,def_int,0,,,,,
player,201709240nwe,nwe,RobeEl00,def_int_yds,0,,,,,
player,201709240nwe,nwe,RobeEl00,def_int_td,0,,,,,
player,201709240nwe,nwe,RobeEl00,def_int_long,0,,,,,
player,201709240nwe,nwe,RobeEl00,pass_defended,0,,,,,
player,201709240nwe,nwe,RobeEl00,sacks,0.0,,,,,
player,201709240nwe,nwe,RobeEl00,tackles_combined,9,,,,,
player,201709240nwe,nwe,RobeEl00,tackles_solo,6,,,,,
player,201709240nwe,nwe,RobeEl00,tackles_assists,3,,,,,
player,201709240nwe,nwe,RobeEl00,tackles_loss,0,,,,,
player,201709240nwe,nwe,RobeEl00,qb_hits,0,,,,,
player,201709240nwe,nwe,RobeEl00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,RobeEl00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,RobeEl00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,RobeEl00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,BrowMa01,def_int,0,,,,,
player,201709240nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201709240nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201709240nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201709240nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201709240nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201709240nwe,nwe,BrowMa01,tackles_combined,5,,,,,
player,201709240nwe,nwe,BrowMa01,tackles_solo,5,,,,,
player,201709240nwe,nwe,BrowMa01,tackles_assists,0,,,,,
player,201709240nwe,nwe,BrowMa01,tackles_loss,1,,,,,
player,201709240nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201709240nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201709240nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201709240nwe,nwe,ButlAd00,def_int,0,,,,,
player,201709240nwe,nwe,ButlAd00,def_int_yds,0,,,,,
player,201709240nwe,nwe,ButlAd00,def_int_td,0,,,,,
player,201709240nwe,nwe,ButlAd00,def_int_long,0,,,,,
player,201709240nwe,nwe,ButlAd00,pass_defended,0,,,,,
player,201709240nwe,nwe,ButlAd00,sacks,0.0,,,,,
player,201709240nwe,nwe,ButlAd00,tackles_combined,3,,,,,
player,201709240nwe,nwe,ButlAd00,tackles_solo,1,,,,,
player,201709240nwe,nwe,ButlAd00,tackles_assists,2,,,,,
player,201709240nwe,nwe,ButlAd00,tackles_loss,0,,,,,
player,201709240nwe,nwe,ButlAd00,qb_hits,0,,,,,
player,201709240nwe,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,ButlMa01,def_int,0,,,,,
player,201709240nwe,nwe,ButlMa01,def_int_yds,0,,,,,
player,201709240nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201709240nwe,nwe,ButlMa01,def_int_long,0,,,,,
player,201709240nwe,nwe,ButlMa01,pass_defended,0,,,,,
player,201709240nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201709240nwe,nwe,ButlMa01,tackles_combined,3,,,,,
player,201709240nwe,nwe,ButlMa01,tackles_solo,2,,,,,
player,201709240nwe,nwe,ButlMa01,tackles_assists,1,,,,,
player,201709240nwe,nwe,ButlMa01,tackles_loss,0,,,,,
player,201709240nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201709240nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201709240nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201709240nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201709240nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201709240nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201709240nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201709240nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201709240nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201709240nwe,nwe,GuyxLa00,tackles_combined,3,,,,,
player,201709240nwe,nwe,GuyxLa00,tackles_solo,2,,,,,
player,201709240nwe,nwe,GuyxLa00,tackles_assists,1,,,,,
player,201709240nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201709240nwe,nwe,GuyxLa00,qb_hits,1,,,,,
player,201709240nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201709240nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201709240nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201709240nwe,nwe,JoneJo03,def_int,0,,,,,
player,201709240nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201709240nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201709240nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201709240nwe,nwe,JoneJo03,pass_defended,0,,,,,
player,201709240nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201709240nwe,nwe,JoneJo03,tackles_combined,3,,,,,
player,201709240nwe,nwe,JoneJo03,tackles_solo,3,,,,,
player,201709240nwe,nwe,JoneJo03,tackles_assists,0,,,,,
player,201709240nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201709240nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201709240nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201709240nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201709240nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
