game,2017,2,20170918,201709180nyg,det,"Detroit Lions",24,nyg,"New York Giants",10
player,201709180nyg,det,AnsaEz00,pass_defended,0,,,,,
player,201709180nyg,det,AnsaEz00,sacks,3.0,,,,,
player,201709180nyg,det,AnsaEz00,tackles_combined,6,,,,,
player,201709180nyg,det,AnsaEz00,tackles_solo,6,,,,,
player,201709180nyg,det,AnsaEz00,tackles_assists,0,,,,,
player,201709180nyg,det,AnsaEz00,tackles_loss,3,,,,,
player,201709180nyg,det,AnsaEz00,qb_hits,3,,,,,
player,201709180nyg,det,AnsaEz00,fumbles_rec,0,,,,,
player,201709180nyg,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,AnsaEz00,fumbles_forced,1,,,,,
player,201709180nyg,det,DaviJa01,def_int,0,,,,,
player,201709180nyg,det,DaviJa01,def_int_yds,0,,,,,
player,201709180nyg,det,DaviJa01,def_int_td,0,,,,,
player,201709180nyg,det,DaviJa01,def_int_long,0,,,,,
player,201709180nyg,det,DaviJa01,pass_defended,0,,,,,
player,201709180nyg,det,DaviJa01,sacks,1.0,,,,,
player,201709180nyg,det,DaviJa01,tackles_combined,6,,,,,
player,201709180nyg,det,DaviJa01,tackles_solo,3,,,,,
player,201709180nyg,det,DaviJa01,tackles_assists,3,,,,,
player,201709180nyg,det,DaviJa01,tackles_loss,1,,,,,
player,201709180nyg,det,DaviJa01,qb_hits,1,,,,,
player,201709180nyg,det,DaviJa01,fumbles_rec,0,,,,,
player,201709180nyg,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201709180nyg,det,DaviJa01,fumbles_forced,0,,,,,
player,201709180nyg,det,NgatHa20,def_int,0,,,,,
player,201709180nyg,det,NgatHa20,def_int_yds,0,,,,,
player,201709180nyg,det,NgatHa20,def_int_td,0,,,,,
player,201709180nyg,det,NgatHa20,def_int_long,0,,,,,
player,201709180nyg,det,NgatHa20,pass_defended,0,,,,,
player,201709180nyg,det,NgatHa20,sacks,1.0,,,,,
player,201709180nyg,det,NgatHa20,tackles_combined,2,,,,,
player,201709180nyg,det,NgatHa20,tackles_solo,2,,,,,
player,201709180nyg,det,NgatHa20,tackles_assists,0,,,,,
player,201709180nyg,det,NgatHa20,tackles_loss,1,,,,,
player,201709180nyg,det,NgatHa20,qb_hits,1,,,,,
player,201709180nyg,det,NgatHa20,fumbles_rec,0,,,,,
player,201709180nyg,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201709180nyg,det,NgatHa20,fumbles_forced,0,,,,,
player,201709180nyg,det,SlayDa00,def_int,0,,,,,
player,201709180nyg,det,SlayDa00,def_int_yds,0,,,,,
player,201709180nyg,det,SlayDa00,def_int_td,0,,,,,
player,201709180nyg,det,SlayDa00,def_int_long,0,,,,,
player,201709180nyg,det,SlayDa00,pass_defended,2,,,,,
player,201709180nyg,det,SlayDa00,sacks,0.0,,,,,
player,201709180nyg,det,SlayDa00,tackles_combined,8,,,,,
player,201709180nyg,det,SlayDa00,tackles_solo,6,,,,,
player,201709180nyg,det,SlayDa00,tackles_assists,2,,,,,
player,201709180nyg,det,SlayDa00,tackles_loss,1,,,,,
player,201709180nyg,det,SlayDa00,qb_hits,0,,,,,
player,201709180nyg,det,SlayDa00,fumbles_rec,0,,,,,
player,201709180nyg,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,SlayDa00,fumbles_forced,0,,,,,
player,201709180nyg,det,QuinGl99,def_int,0,,,,,
player,201709180nyg,det,QuinGl99,def_int_yds,0,,,,,
player,201709180nyg,det,QuinGl99,def_int_td,0,,,,,
player,201709180nyg,det,QuinGl99,def_int_long,0,,,,,
player,201709180nyg,det,QuinGl99,pass_defended,1,,,,,
player,201709180nyg,det,QuinGl99,sacks,0.0,,,,,
player,201709180nyg,det,QuinGl99,tackles_combined,6,,,,,
player,201709180nyg,det,QuinGl99,tackles_solo,6,,,,,
player,201709180nyg,det,QuinGl99,tackles_assists,0,,,,,
player,201709180nyg,det,QuinGl99,tackles_loss,0,,,,,
player,201709180nyg,det,QuinGl99,qb_hits,0,,,,,
player,201709180nyg,det,QuinGl99,fumbles_rec,0,,,,,
player,201709180nyg,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201709180nyg,det,QuinGl99,fumbles_forced,0,,,,,
player,201709180nyg,det,KillMi00,def_int,0,,,,,
player,201709180nyg,det,KillMi00,def_int_yds,0,,,,,
player,201709180nyg,det,KillMi00,def_int_td,0,,,,,
player,201709180nyg,det,KillMi00,def_int_long,0,,,,,
player,201709180nyg,det,KillMi00,pass_defended,1,,,,,
player,201709180nyg,det,KillMi00,sacks,0.0,,,,,
player,201709180nyg,det,KillMi00,tackles_combined,4,,,,,
player,201709180nyg,det,KillMi00,tackles_solo,3,,,,,
player,201709180nyg,det,KillMi00,tackles_assists,1,,,,,
player,201709180nyg,det,KillMi00,tackles_loss,0,,,,,
player,201709180nyg,det,KillMi00,qb_hits,0,,,,,
player,201709180nyg,det,KillMi00,fumbles_rec,0,,,,,
player,201709180nyg,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,KillMi00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,KillMi00,fumbles_forced,0,,,,,
player,201709180nyg,det,WilsTa00,def_int,0,,,,,
player,201709180nyg,det,WilsTa00,def_int_yds,0,,,,,
player,201709180nyg,det,WilsTa00,def_int_td,0,,,,,
player,201709180nyg,det,WilsTa00,def_int_long,0,,,,,
player,201709180nyg,det,WilsTa00,pass_defended,0,,,,,
player,201709180nyg,det,WilsTa00,sacks,0.0,,,,,
player,201709180nyg,det,WilsTa00,tackles_combined,4,,,,,
player,201709180nyg,det,WilsTa00,tackles_solo,2,,,,,
player,201709180nyg,det,WilsTa00,tackles_assists,2,,,,,
player,201709180nyg,det,WilsTa00,tackles_loss,0,,,,,
player,201709180nyg,det,WilsTa00,qb_hits,0,,,,,
player,201709180nyg,det,WilsTa00,fumbles_rec,0,,,,,
player,201709180nyg,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,WilsTa00,fumbles_forced,0,,,,,
player,201709180nyg,det,ZettAn00,def_int,0,,,,,
player,201709180nyg,det,ZettAn00,def_int_yds,0,,,,,
player,201709180nyg,det,ZettAn00,def_int_td,0,,,,,
player,201709180nyg,det,ZettAn00,def_int_long,0,,,,,
player,201709180nyg,det,ZettAn00,pass_defended,0,,,,,
player,201709180nyg,det,ZettAn00,sacks,0.0,,,,,
player,201709180nyg,det,ZettAn00,tackles_combined,4,,,,,
player,201709180nyg,det,ZettAn00,tackles_solo,3,,,,,
player,201709180nyg,det,ZettAn00,tackles_assists,1,,,,,
player,201709180nyg,det,ZettAn00,tackles_loss,0,,,,,
player,201709180nyg,det,ZettAn00,qb_hits,0,,,,,
player,201709180nyg,det,ZettAn00,fumbles_rec,0,,,,,
player,201709180nyg,det,ZettAn00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,ZettAn00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,ZettAn00,fumbles_forced,0,,,,,
player,201709180nyg,det,DiggQu00,def_int,0,,,,,
player,201709180nyg,det,DiggQu00,def_int_yds,0,,,,,
player,201709180nyg,det,DiggQu00,def_int_td,0,,,,,
player,201709180nyg,det,DiggQu00,def_int_long,0,,,,,
player,201709180nyg,det,DiggQu00,pass_defended,0,,,,,
player,201709180nyg,det,DiggQu00,sacks,0.0,,,,,
player,201709180nyg,det,DiggQu00,tackles_combined,3,,,,,
player,201709180nyg,det,DiggQu00,tackles_solo,3,,,,,
player,201709180nyg,det,DiggQu00,tackles_assists,0,,,,,
player,201709180nyg,det,DiggQu00,tackles_loss,0,,,,,
player,201709180nyg,det,DiggQu00,qb_hits,0,,,,,
player,201709180nyg,det,DiggQu00,fumbles_rec,0,,,,,
player,201709180nyg,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,DiggQu00,fumbles_forced,0,,,,,
player,201709180nyg,det,ReevJa00,def_int,0,,,,,
player,201709180nyg,det,ReevJa00,def_int_yds,0,,,,,
player,201709180nyg,det,ReevJa00,def_int_td,0,,,,,
player,201709180nyg,det,ReevJa00,def_int_long,0,,,,,
player,201709180nyg,det,ReevJa00,pass_defended,0,,,,,
player,201709180nyg,det,ReevJa00,sacks,0.0,,,,,
player,201709180nyg,det,ReevJa00,tackles_combined,2,,,,,
player,201709180nyg,det,ReevJa00,tackles_solo,1,,,,,
player,201709180nyg,det,ReevJa00,tackles_assists,1,,,,,
player,201709180nyg,det,ReevJa00,tackles_loss,0,,,,,
player,201709180nyg,det,ReevJa00,qb_hits,0,,,,,
player,201709180nyg,det,ReevJa00,fumbles_rec,0,,,,,
player,201709180nyg,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,ReevJa00,fumbles_forced,0,,,,,
player,201709180nyg,det,RobiAS00,def_int,0,,,,,
player,201709180nyg,det,RobiAS00,def_int_yds,0,,,,,
player,201709180nyg,det,RobiAS00,def_int_td,0,,,,,
player,201709180nyg,det,RobiAS00,def_int_long,0,,,,,
player,201709180nyg,det,RobiAS00,pass_defended,0,,,,,
player,201709180nyg,det,RobiAS00,sacks,0.0,,,,,
player,201709180nyg,det,RobiAS00,tackles_combined,2,,,,,
player,201709180nyg,det,RobiAS00,tackles_solo,1,,,,,
player,201709180nyg,det,RobiAS00,tackles_assists,1,,,,,
player,201709180nyg,det,RobiAS00,tackles_loss,1,,,,,
player,201709180nyg,det,RobiAS00,qb_hits,0,,,,,
player,201709180nyg,det,RobiAS00,fumbles_rec,0,,,,,
player,201709180nyg,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,RobiAS00,fumbles_forced,0,,,,,
player,201709180nyg,det,WorrPa00,def_int,0,,,,,
player,201709180nyg,det,WorrPa00,def_int_yds,0,,,,,
player,201709180nyg,det,WorrPa00,def_int_td,0,,,,,
player,201709180nyg,det,WorrPa00,def_int_long,0,,,,,
player,201709180nyg,det,WorrPa00,pass_defended,0,,,,,
player,201709180nyg,det,WorrPa00,sacks,0.0,,,,,
player,201709180nyg,det,WorrPa00,tackles_combined,2,,,,,
player,201709180nyg,det,WorrPa00,tackles_solo,2,,,,,
player,201709180nyg,det,WorrPa00,tackles_assists,0,,,,,
player,201709180nyg,det,WorrPa00,tackles_loss,0,,,,,
player,201709180nyg,det,WorrPa00,qb_hits,1,,,,,
player,201709180nyg,det,WorrPa00,fumbles_rec,0,,,,,
player,201709180nyg,det,WorrPa00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,WorrPa00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,WorrPa00,fumbles_forced,0,,,,,
player,201709180nyg,det,AgneJa00,def_int,0,,,,,
player,201709180nyg,det,AgneJa00,def_int_yds,0,,,,,
player,201709180nyg,det,AgneJa00,def_int_td,0,,,,,
player,201709180nyg,det,AgneJa00,def_int_long,0,,,,,
player,201709180nyg,det,AgneJa00,pass_defended,0,,,,,
player,201709180nyg,det,AgneJa00,sacks,0.0,,,,,
player,201709180nyg,det,AgneJa00,tackles_combined,1,,,,,
player,201709180nyg,det,AgneJa00,tackles_solo,1,,,,,
player,201709180nyg,det,AgneJa00,tackles_assists,0,,,,,
player,201709180nyg,det,AgneJa00,tackles_loss,0,,,,,
player,201709180nyg,det,AgneJa00,qb_hits,0,,,,,
player,201709180nyg,det,AgneJa00,fumbles_rec,0,,,,,
player,201709180nyg,det,AgneJa00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,AgneJa00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,AgneJa00,fumbles_forced,0,,,,,
player,201709180nyg,det,LawsNe00,def_int,0,,,,,
player,201709180nyg,det,LawsNe00,def_int_yds,0,,,,,
player,201709180nyg,det,LawsNe00,def_int_td,0,,,,,
player,201709180nyg,det,LawsNe00,def_int_long,0,,,,,
player,201709180nyg,det,LawsNe00,pass_defended,0,,,,,
player,201709180nyg,det,LawsNe00,sacks,0.0,,,,,
player,201709180nyg,det,LawsNe00,tackles_combined,1,,,,,
player,201709180nyg,det,LawsNe00,tackles_solo,1,,,,,
player,201709180nyg,det,LawsNe00,tackles_assists,0,,,,,
player,201709180nyg,det,LawsNe00,tackles_loss,0,,,,,
player,201709180nyg,det,LawsNe00,qb_hits,0,,,,,
player,201709180nyg,det,LawsNe00,fumbles_rec,0,,,,,
player,201709180nyg,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,LawsNe00,fumbles_forced,0,,,,,
player,201709180nyg,det,LedbJe00,def_int,0,,,,,
player,201709180nyg,det,LedbJe00,def_int_yds,0,,,,,
player,201709180nyg,det,LedbJe00,def_int_td,0,,,,,
player,201709180nyg,det,LedbJe00,def_int_long,0,,,,,
player,201709180nyg,det,LedbJe00,pass_defended,0,,,,,
player,201709180nyg,det,LedbJe00,sacks,0.0,,,,,
player,201709180nyg,det,LedbJe00,tackles_combined,1,,,,,
player,201709180nyg,det,LedbJe00,tackles_solo,0,,,,,
player,201709180nyg,det,LedbJe00,tackles_assists,1,,,,,
player,201709180nyg,det,LedbJe00,tackles_loss,0,,,,,
player,201709180nyg,det,LedbJe00,qb_hits,0,,,,,
player,201709180nyg,det,LedbJe00,fumbles_rec,0,,,,,
player,201709180nyg,det,LedbJe00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,LedbJe00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,LedbJe00,fumbles_forced,0,,,,,
player,201709180nyg,det,LongSt00,def_int,0,,,,,
player,201709180nyg,det,LongSt00,def_int_yds,0,,,,,
player,201709180nyg,det,LongSt00,def_int_td,0,,,,,
player,201709180nyg,det,LongSt00,def_int_long,0,,,,,
player,201709180nyg,det,LongSt00,pass_defended,0,,,,,
player,201709180nyg,det,LongSt00,sacks,0.0,,,,,
player,201709180nyg,det,LongSt00,tackles_combined,1,,,,,
player,201709180nyg,det,LongSt00,tackles_solo,1,,,,,
player,201709180nyg,det,LongSt00,tackles_assists,0,,,,,
player,201709180nyg,det,LongSt00,tackles_loss,0,,,,,
player,201709180nyg,det,LongSt00,qb_hits,0,,,,,
player,201709180nyg,det,LongSt00,fumbles_rec,0,,,,,
player,201709180nyg,det,LongSt00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,LongSt00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,LongSt00,fumbles_forced,0,,,,,
player,201709180nyg,det,RobeMi01,def_int,0,,,,,
player,201709180nyg,det,RobeMi01,def_int_yds,0,,,,,
player,201709180nyg,det,RobeMi01,def_int_td,0,,,,,
player,201709180nyg,det,RobeMi01,def_int_long,0,,,,,
player,201709180nyg,det,RobeMi01,pass_defended,0,,,,,
player,201709180nyg,det,RobeMi01,sacks,0.0,,,,,
player,201709180nyg,det,RobeMi01,tackles_combined,1,,,,,
player,201709180nyg,det,RobeMi01,tackles_solo,0,,,,,
player,201709180nyg,det,RobeMi01,tackles_assists,1,,,,,
player,201709180nyg,det,RobeMi01,tackles_loss,0,,,,,
player,201709180nyg,det,RobeMi01,qb_hits,0,,,,,
player,201709180nyg,det,RobeMi01,fumbles_rec,0,,,,,
player,201709180nyg,det,RobeMi01,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,RobeMi01,fumbles_rec_td,0,,,,,
player,201709180nyg,det,RobeMi01,fumbles_forced,0,,,,,
player,201709180nyg,det,SpenAk00,def_int,0,,,,,
player,201709180nyg,det,SpenAk00,def_int_yds,0,,,,,
player,201709180nyg,det,SpenAk00,def_int_td,0,,,,,
player,201709180nyg,det,SpenAk00,def_int_long,0,,,,,
player,201709180nyg,det,SpenAk00,pass_defended,0,,,,,
player,201709180nyg,det,SpenAk00,sacks,0.0,,,,,
player,201709180nyg,det,SpenAk00,tackles_combined,1,,,,,
player,201709180nyg,det,SpenAk00,tackles_solo,0,,,,,
player,201709180nyg,det,SpenAk00,tackles_assists,1,,,,,
player,201709180nyg,det,SpenAk00,tackles_loss,0,,,,,
player,201709180nyg,det,SpenAk00,qb_hits,0,,,,,
player,201709180nyg,det,SpenAk00,fumbles_rec,0,,,,,
player,201709180nyg,det,SpenAk00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,SpenAk00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,SpenAk00,fumbles_forced,0,,,,,
player,201709180nyg,det,ValoJe00,def_int,0,,,,,
player,201709180nyg,det,ValoJe00,def_int_yds,0,,,,,
player,201709180nyg,det,ValoJe00,def_int_td,0,,,,,
player,201709180nyg,det,ValoJe00,def_int_long,0,,,,,
player,201709180nyg,det,ValoJe00,pass_defended,0,,,,,
player,201709180nyg,det,ValoJe00,sacks,0.0,,,,,
player,201709180nyg,det,ValoJe00,tackles_combined,1,,,,,
player,201709180nyg,det,ValoJe00,tackles_solo,1,,,,,
player,201709180nyg,det,ValoJe00,tackles_assists,0,,,,,
player,201709180nyg,det,ValoJe00,tackles_loss,0,,,,,
player,201709180nyg,det,ValoJe00,qb_hits,1,,,,,
player,201709180nyg,det,ValoJe00,fumbles_rec,0,,,,,
player,201709180nyg,det,ValoJe00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,ValoJe00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,ValoJe00,fumbles_forced,0,,,,,
player,201709180nyg,det,WashDw00,def_int,0,,,,,
player,201709180nyg,det,WashDw00,def_int_yds,0,,,,,
player,201709180nyg,det,WashDw00,def_int_td,0,,,,,
player,201709180nyg,det,WashDw00,def_int_long,0,,,,,
player,201709180nyg,det,WashDw00,pass_defended,0,,,,,
player,201709180nyg,det,WashDw00,sacks,0.0,,,,,
player,201709180nyg,det,WashDw00,tackles_combined,1,,,,,
player,201709180nyg,det,WashDw00,tackles_solo,1,,,,,
player,201709180nyg,det,WashDw00,tackles_assists,0,,,,,
player,201709180nyg,det,WashDw00,tackles_loss,0,,,,,
player,201709180nyg,det,WashDw00,qb_hits,0,,,,,
player,201709180nyg,det,WashDw00,fumbles_rec,0,,,,,
player,201709180nyg,det,WashDw00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,WashDw00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,WashDw00,fumbles_forced,0,,,,,
player,201709180nyg,det,HaydDJ00,def_int,0,,,,,
player,201709180nyg,det,HaydDJ00,def_int_yds,0,,,,,
player,201709180nyg,det,HaydDJ00,def_int_td,0,,,,,
player,201709180nyg,det,HaydDJ00,def_int_long,0,,,,,
player,201709180nyg,det,HaydDJ00,pass_defended,1,,,,,
player,201709180nyg,det,HaydDJ00,sacks,0.0,,,,,
player,201709180nyg,det,HaydDJ00,tackles_combined,0,,,,,
player,201709180nyg,det,HaydDJ00,tackles_solo,0,,,,,
player,201709180nyg,det,HaydDJ00,tackles_assists,0,,,,,
player,201709180nyg,det,HaydDJ00,tackles_loss,0,,,,,
player,201709180nyg,det,HaydDJ00,qb_hits,0,,,,,
player,201709180nyg,det,HaydDJ00,fumbles_rec,0,,,,,
player,201709180nyg,det,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,HaydDJ00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,HaydDJ00,fumbles_forced,0,,,,,
player,201709180nyg,det,WashCo00,def_int,0,,,,,
player,201709180nyg,det,WashCo00,def_int_yds,0,,,,,
player,201709180nyg,det,WashCo00,def_int_td,0,,,,,
player,201709180nyg,det,WashCo00,def_int_long,0,,,,,
player,201709180nyg,det,WashCo00,pass_defended,0,,,,,
player,201709180nyg,det,WashCo00,sacks,0.0,,,,,
player,201709180nyg,det,WashCo00,tackles_combined,0,,,,,
player,201709180nyg,det,WashCo00,tackles_solo,0,,,,,
player,201709180nyg,det,WashCo00,tackles_assists,0,,,,,
player,201709180nyg,det,WashCo00,tackles_loss,0,,,,,
player,201709180nyg,det,WashCo00,qb_hits,1,,,,,
player,201709180nyg,det,WashCo00,fumbles_rec,0,,,,,
player,201709180nyg,det,WashCo00,fumbles_rec_yds,0,,,,,
player,201709180nyg,det,WashCo00,fumbles_rec_td,0,,,,,
player,201709180nyg,det,WashCo00,fumbles_forced,0,,,,,
player,201709180nyg,nyg,MunsCa00,def_int,0,,,,,
player,201709180nyg,nyg,MunsCa00,def_int_yds,0,,,,,
player,201709180nyg,nyg,MunsCa00,def_int_td,0,,,,,
player,201709180nyg,nyg,MunsCa00,def_int_long,0,,,,,
player,201709180nyg,nyg,MunsCa00,pass_defended,0,,,,,
player,201709180nyg,nyg,MunsCa00,sacks,1.0,,,,,
player,201709180nyg,nyg,MunsCa00,tackles_combined,8,,,,,
player,201709180nyg,nyg,MunsCa00,tackles_solo,7,,,,,
player,201709180nyg,nyg,MunsCa00,tackles_assists,1,,,,,
player,201709180nyg,nyg,MunsCa00,tackles_loss,1,,,,,
player,201709180nyg,nyg,MunsCa00,qb_hits,1,,,,,
player,201709180nyg,nyg,MunsCa00,fumbles_rec,0,,,,,
player,201709180nyg,nyg,MunsCa00,fumbles_rec_yds,0,,,,,
player,201709180nyg,nyg,MunsCa00,fumbles_rec_td,0,,,,,
player,201709180nyg,nyg,MunsCa00,fumbles_forced,0,,,,,
player,201709180nyg,nyg,PierJa99,def_int,0,,,,,
player,201709180nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201709180nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201709180nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201709180nyg,nyg,PierJa99,pass_defended,0,,,,,
player,201709180nyg,nyg,PierJa99,sacks,1.0,,,,,
player,201709180nyg,nyg,PierJa99,tackles_combined,3,,,,,
player,201709180nyg,nyg,PierJa99,tackles_solo,3,,,,,
player,201709180nyg,nyg,PierJa99,tackles_assists,0,,,,,
player,201709180nyg,nyg,PierJa99,tackles_loss,0,,,,,
player,201709180nyg,nyg,PierJa99,qb_hits,1,,,,,
player,201709180nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201709180nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201709180nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201709180nyg,nyg,PierJa99,fumbles_forced,1,,,,,
player,201709180nyg,nyg,WynnKe00,def_int,0,,,,,
player,201709180nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201709180nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201709180nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201709180nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201709180nyg,nyg,WynnKe00,sacks,1.0,,,,,
player,201709180nyg,nyg,WynnKe00,tackles_combined,2,,,,,
player,201709180nyg,nyg,WynnKe00,tackles_solo,2,,,,,
player,201709180nyg,nyg,WynnKe00,tackles_assists,0,,,,,
player,201709180nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201709180nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201709180nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201709180nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201709180nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201709180nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201709180nyg,nyg,RodgDo99,def_int,0,,,,,
player,201709180nyg,nyg,RodgDo99,def_int_yds,0,,,,,
player,201709180nyg,nyg,RodgDo99,def_int_td,0,,,,,
player,201709180nyg,nyg,RodgDo99,def_int_long,0,,,,,
player,201709180nyg,nyg,RodgDo99,pass_defended,0,,,,,
player,201709180nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201709180nyg,nyg,RodgDo99,tackles_combined,11,,,,,
player,201709180nyg,nyg,RodgDo99,tackles_solo,8,,,,,
player,201709180nyg,nyg,RodgDo99,tackles_assists,3,,,,,
player,201709180nyg,nyg,RodgDo99,tackles_loss,1,,,,,
player,201709180nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201709180nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201709180nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201709180nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201709180nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201709180nyg,nyg,CollLa00,def_int,0,,,,,
player,201709180nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201709180nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201709180nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201709180nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201709180nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201709180nyg,nyg,CollLa00,tackles_combined,7,,,,,
player,201709180nyg,nyg,CollLa00,tackles_solo,6,,,,,
player,201709180nyg,nyg,CollLa00,tackles_assists,1,,,,,
player,201709180nyg,nyg,CollLa00,tackles_loss,0,,,,,
player,201709180nyg,nyg,CollLa00,qb_hits,0,,,,,
player,201709180nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201709180nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201709180nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201709180nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201709180nyg,nyg,HarrDa03,def_int,0,,,,,
player,201709180nyg,nyg,HarrDa03,def_int_yds,0,,,,,
player,201709180nyg,nyg,HarrDa03,def_int_td,0,,,,,
player,201709180nyg,nyg,HarrDa03,def_int_long,0,,,,,
player,201709180nyg,nyg,HarrDa03,pass_defended,0,,,,,
player,201709180nyg,nyg,HarrDa03,sacks,0.0,,,,,
player,201709180nyg,nyg,HarrDa03,tackles_combined,6,,,,,
player,201709180nyg,nyg,HarrDa03,tackles_solo,3,,,,,
player,201709180nyg,nyg,HarrDa03,tackles_assists,3,,,,,
player,201709180nyg,nyg,HarrDa03,tackles_loss,1,,,,,
player,201709180nyg,nyg,HarrDa03,qb_hits,0,,,,,
player,201709180nyg,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201709180nyg,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201709180nyg,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201709180nyg,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201709180nyg,nyg,ApplEl00,def_int,0,,,,,
player,201709180nyg,nyg,ApplEl00,def_int_yds,0,,,,,
player,201709180nyg,nyg,ApplEl00,def_int_td,0,,,,,
player,201709180nyg,nyg,ApplEl00,def_int_long,0,,,,,
player,201709180nyg,nyg,ApplEl00,pass_defended,0,,,,,
player,201709180nyg,nyg,ApplEl00,sacks,0.0,,,,,
player,201709180nyg,nyg,ApplEl00,tackles_combined,5,,,,,
player,201709180nyg,nyg,ApplEl00,tackles_solo,5,,,,,
player,201709180nyg,nyg,ApplEl00,tackles_assists,0,,,,,
player,201709180nyg,nyg,ApplEl00,tackles_loss,0,,,,,
player,201709180nyg,nyg,ApplEl00,qb_hits,1,,,,,
player,201709180nyg,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201709180nyg,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201709180nyg,nyg,ApplEl00,fumbles_rec_td,0,,,,,
