game,2017,9,20171105,201711050mia,rai,"Oakland Raiders",27,mia,"Miami Dolphins",24
player,201711050mia,rai,NelsRe99,fumbles_rec,0,,,,,
player,201711050mia,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201711050mia,rai,NelsRe99,fumbles_forced,0,,,,,
player,201711050mia,rai,CarrTr00,def_int,0,,,,,
player,201711050mia,rai,CarrTr00,def_int_yds,0,,,,,
player,201711050mia,rai,CarrTr00,def_int_td,0,,,,,
player,201711050mia,rai,CarrTr00,def_int_long,0,,,,,
player,201711050mia,rai,CarrTr00,pass_defended,0,,,,,
player,201711050mia,rai,CarrTr00,sacks,0.0,,,,,
player,201711050mia,rai,CarrTr00,tackles_combined,5,,,,,
player,201711050mia,rai,CarrTr00,tackles_solo,5,,,,,
player,201711050mia,rai,CarrTr00,tackles_assists,0,,,,,
player,201711050mia,rai,CarrTr00,tackles_loss,0,,,,,
player,201711050mia,rai,CarrTr00,qb_hits,0,,,,,
player,201711050mia,rai,CarrTr00,fumbles_rec,1,,,,,
player,201711050mia,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,CarrTr00,fumbles_forced,0,,,,,
player,201711050mia,rai,JoseKa00,def_int,0,,,,,
player,201711050mia,rai,JoseKa00,def_int_yds,0,,,,,
player,201711050mia,rai,JoseKa00,def_int_td,0,,,,,
player,201711050mia,rai,JoseKa00,def_int_long,0,,,,,
player,201711050mia,rai,JoseKa00,pass_defended,0,,,,,
player,201711050mia,rai,JoseKa00,sacks,0.0,,,,,
player,201711050mia,rai,JoseKa00,tackles_combined,4,,,,,
player,201711050mia,rai,JoseKa00,tackles_solo,2,,,,,
player,201711050mia,rai,JoseKa00,tackles_assists,2,,,,,
player,201711050mia,rai,JoseKa00,tackles_loss,0,,,,,
player,201711050mia,rai,JoseKa00,qb_hits,0,,,,,
player,201711050mia,rai,JoseKa00,fumbles_rec,0,,,,,
player,201711050mia,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,JoseKa00,fumbles_forced,0,,,,,
player,201711050mia,rai,MackKh00,def_int,0,,,,,
player,201711050mia,rai,MackKh00,def_int_yds,0,,,,,
player,201711050mia,rai,MackKh00,def_int_td,0,,,,,
player,201711050mia,rai,MackKh00,def_int_long,0,,,,,
player,201711050mia,rai,MackKh00,pass_defended,0,,,,,
player,201711050mia,rai,MackKh00,sacks,0.0,,,,,
player,201711050mia,rai,MackKh00,tackles_combined,4,,,,,
player,201711050mia,rai,MackKh00,tackles_solo,2,,,,,
player,201711050mia,rai,MackKh00,tackles_assists,2,,,,,
player,201711050mia,rai,MackKh00,tackles_loss,0,,,,,
player,201711050mia,rai,MackKh00,qb_hits,0,,,,,
player,201711050mia,rai,MackKh00,fumbles_rec,0,,,,,
player,201711050mia,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,MackKh00,fumbles_forced,0,,,,,
player,201711050mia,rai,JameCo00,def_int,0,,,,,
player,201711050mia,rai,JameCo00,def_int_yds,0,,,,,
player,201711050mia,rai,JameCo00,def_int_td,0,,,,,
player,201711050mia,rai,JameCo00,def_int_long,0,,,,,
player,201711050mia,rai,JameCo00,pass_defended,1,,,,,
player,201711050mia,rai,JameCo00,sacks,0.0,,,,,
player,201711050mia,rai,JameCo00,tackles_combined,3,,,,,
player,201711050mia,rai,JameCo00,tackles_solo,2,,,,,
player,201711050mia,rai,JameCo00,tackles_assists,1,,,,,
player,201711050mia,rai,JameCo00,tackles_loss,0,,,,,
player,201711050mia,rai,JameCo00,qb_hits,0,,,,,
player,201711050mia,rai,JameCo00,fumbles_rec,0,,,,,
player,201711050mia,rai,JameCo00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,JameCo00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,JameCo00,fumbles_forced,0,,,,,
player,201711050mia,rai,MeliOb00,def_int,0,,,,,
player,201711050mia,rai,MeliOb00,def_int_yds,0,,,,,
player,201711050mia,rai,MeliOb00,def_int_td,0,,,,,
player,201711050mia,rai,MeliOb00,def_int_long,0,,,,,
player,201711050mia,rai,MeliOb00,pass_defended,0,,,,,
player,201711050mia,rai,MeliOb00,sacks,0.0,,,,,
player,201711050mia,rai,MeliOb00,tackles_combined,3,,,,,
player,201711050mia,rai,MeliOb00,tackles_solo,2,,,,,
player,201711050mia,rai,MeliOb00,tackles_assists,1,,,,,
player,201711050mia,rai,MeliOb00,tackles_loss,0,,,,,
player,201711050mia,rai,MeliOb00,qb_hits,0,,,,,
player,201711050mia,rai,MeliOb00,fumbles_rec,0,,,,,
player,201711050mia,rai,MeliOb00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,MeliOb00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,MeliOb00,fumbles_forced,0,,,,,
player,201711050mia,rai,ElliJu01,def_int,0,,,,,
player,201711050mia,rai,ElliJu01,def_int_yds,0,,,,,
player,201711050mia,rai,ElliJu01,def_int_td,0,,,,,
player,201711050mia,rai,ElliJu01,def_int_long,0,,,,,
player,201711050mia,rai,ElliJu01,pass_defended,0,,,,,
player,201711050mia,rai,ElliJu01,sacks,0.0,,,,,
player,201711050mia,rai,ElliJu01,tackles_combined,2,,,,,
player,201711050mia,rai,ElliJu01,tackles_solo,2,,,,,
player,201711050mia,rai,ElliJu01,tackles_assists,0,,,,,
player,201711050mia,rai,ElliJu01,tackles_loss,0,,,,,
player,201711050mia,rai,ElliJu01,qb_hits,0,,,,,
player,201711050mia,rai,ElliJu01,fumbles_rec,0,,,,,
player,201711050mia,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201711050mia,rai,ElliJu01,fumbles_forced,0,,,,,
player,201711050mia,rai,SmitSe99,def_int,0,,,,,
player,201711050mia,rai,SmitSe99,def_int_yds,0,,,,,
player,201711050mia,rai,SmitSe99,def_int_td,0,,,,,
player,201711050mia,rai,SmitSe99,def_int_long,0,,,,,
player,201711050mia,rai,SmitSe99,pass_defended,0,,,,,
player,201711050mia,rai,SmitSe99,sacks,0.0,,,,,
player,201711050mia,rai,SmitSe99,tackles_combined,2,,,,,
player,201711050mia,rai,SmitSe99,tackles_solo,2,,,,,
player,201711050mia,rai,SmitSe99,tackles_assists,0,,,,,
player,201711050mia,rai,SmitSe99,tackles_loss,0,,,,,
player,201711050mia,rai,SmitSe99,qb_hits,0,,,,,
player,201711050mia,rai,SmitSe99,fumbles_rec,0,,,,,
player,201711050mia,rai,SmitSe99,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,SmitSe99,fumbles_rec_td,0,,,,,
player,201711050mia,rai,SmitSe99,fumbles_forced,0,,,,,
player,201711050mia,rai,AutrDe00,def_int,0,,,,,
player,201711050mia,rai,AutrDe00,def_int_yds,0,,,,,
player,201711050mia,rai,AutrDe00,def_int_td,0,,,,,
player,201711050mia,rai,AutrDe00,def_int_long,0,,,,,
player,201711050mia,rai,AutrDe00,pass_defended,1,,,,,
player,201711050mia,rai,AutrDe00,sacks,0.0,,,,,
player,201711050mia,rai,AutrDe00,tackles_combined,1,,,,,
player,201711050mia,rai,AutrDe00,tackles_solo,1,,,,,
player,201711050mia,rai,AutrDe00,tackles_assists,0,,,,,
player,201711050mia,rai,AutrDe00,tackles_loss,1,,,,,
player,201711050mia,rai,AutrDe00,qb_hits,0,,,,,
player,201711050mia,rai,AutrDe00,fumbles_rec,0,,,,,
player,201711050mia,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,AutrDe00,fumbles_forced,0,,,,,
player,201711050mia,rai,HarrEr00,def_int,0,,,,,
player,201711050mia,rai,HarrEr00,def_int_yds,0,,,,,
player,201711050mia,rai,HarrEr00,def_int_td,0,,,,,
player,201711050mia,rai,HarrEr00,def_int_long,0,,,,,
player,201711050mia,rai,HarrEr00,pass_defended,0,,,,,
player,201711050mia,rai,HarrEr00,sacks,0.0,,,,,
player,201711050mia,rai,HarrEr00,tackles_combined,1,,,,,
player,201711050mia,rai,HarrEr00,tackles_solo,1,,,,,
player,201711050mia,rai,HarrEr00,tackles_assists,0,,,,,
player,201711050mia,rai,HarrEr00,tackles_loss,0,,,,,
player,201711050mia,rai,HarrEr00,qb_hits,0,,,,,
player,201711050mia,rai,HarrEr00,fumbles_rec,0,,,,,
player,201711050mia,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,HarrEr00,fumbles_forced,0,,,,,
player,201711050mia,rai,LeexMa01,def_int,0,,,,,
player,201711050mia,rai,LeexMa01,def_int_yds,0,,,,,
player,201711050mia,rai,LeexMa01,def_int_td,0,,,,,
player,201711050mia,rai,LeexMa01,def_int_long,0,,,,,
player,201711050mia,rai,LeexMa01,pass_defended,0,,,,,
player,201711050mia,rai,LeexMa01,sacks,0.0,,,,,
player,201711050mia,rai,LeexMa01,tackles_combined,1,,,,,
player,201711050mia,rai,LeexMa01,tackles_solo,1,,,,,
player,201711050mia,rai,LeexMa01,tackles_assists,0,,,,,
player,201711050mia,rai,LeexMa01,tackles_loss,0,,,,,
player,201711050mia,rai,LeexMa01,qb_hits,0,,,,,
player,201711050mia,rai,LeexMa01,fumbles_rec,0,,,,,
player,201711050mia,rai,LeexMa01,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,LeexMa01,fumbles_rec_td,0,,,,,
player,201711050mia,rai,LeexMa01,fumbles_forced,0,,,,,
player,201711050mia,rai,MorrNi00,def_int,0,,,,,
player,201711050mia,rai,MorrNi00,def_int_yds,0,,,,,
player,201711050mia,rai,MorrNi00,def_int_td,0,,,,,
player,201711050mia,rai,MorrNi00,def_int_long,0,,,,,
player,201711050mia,rai,MorrNi00,pass_defended,0,,,,,
player,201711050mia,rai,MorrNi00,sacks,0.0,,,,,
player,201711050mia,rai,MorrNi00,tackles_combined,1,,,,,
player,201711050mia,rai,MorrNi00,tackles_solo,0,,,,,
player,201711050mia,rai,MorrNi00,tackles_assists,1,,,,,
player,201711050mia,rai,MorrNi00,tackles_loss,0,,,,,
player,201711050mia,rai,MorrNi00,qb_hits,0,,,,,
player,201711050mia,rai,MorrNi00,fumbles_rec,0,,,,,
player,201711050mia,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,MorrNi00,fumbles_forced,0,,,,,
player,201711050mia,rai,VandEd00,def_int,0,,,,,
player,201711050mia,rai,VandEd00,def_int_yds,0,,,,,
player,201711050mia,rai,VandEd00,def_int_td,0,,,,,
player,201711050mia,rai,VandEd00,def_int_long,0,,,,,
player,201711050mia,rai,VandEd00,pass_defended,0,,,,,
player,201711050mia,rai,VandEd00,sacks,0.0,,,,,
player,201711050mia,rai,VandEd00,tackles_combined,1,,,,,
player,201711050mia,rai,VandEd00,tackles_solo,1,,,,,
player,201711050mia,rai,VandEd00,tackles_assists,0,,,,,
player,201711050mia,rai,VandEd00,tackles_loss,0,,,,,
player,201711050mia,rai,VandEd00,qb_hits,0,,,,,
player,201711050mia,rai,VandEd00,fumbles_rec,0,,,,,
player,201711050mia,rai,VandEd00,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,VandEd00,fumbles_rec_td,0,,,,,
player,201711050mia,rai,VandEd00,fumbles_forced,0,,,,,
player,201711050mia,rai,NewhMa20,def_int,0,,,,,
player,201711050mia,rai,NewhMa20,def_int_yds,0,,,,,
player,201711050mia,rai,NewhMa20,def_int_td,0,,,,,
player,201711050mia,rai,NewhMa20,def_int_long,0,,,,,
player,201711050mia,rai,NewhMa20,pass_defended,0,,,,,
player,201711050mia,rai,NewhMa20,sacks,0.0,,,,,
player,201711050mia,rai,NewhMa20,tackles_combined,0,,,,,
player,201711050mia,rai,NewhMa20,tackles_solo,0,,,,,
player,201711050mia,rai,NewhMa20,tackles_assists,0,,,,,
player,201711050mia,rai,NewhMa20,tackles_loss,,,,,,
player,201711050mia,rai,NewhMa20,qb_hits,,,,,,
player,201711050mia,rai,NewhMa20,fumbles_rec,1,,,,,
player,201711050mia,rai,NewhMa20,fumbles_rec_yds,0,,,,,
player,201711050mia,rai,NewhMa20,fumbles_rec_td,0,,,,,
player,201711050mia,rai,NewhMa20,fumbles_forced,0,,,,,
player,201711050mia,mia,JoneRe99,def_int,1,,,,,
player,201711050mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201711050mia,mia,JoneRe99,def_int_td,0,,,,,
player,201711050mia,mia,JoneRe99,def_int_long,0,,,,,
player,201711050mia,mia,JoneRe99,pass_defended,1,,,,,
player,201711050mia,mia,JoneRe99,sacks,0.0,,,,,
player,201711050mia,mia,JoneRe99,tackles_combined,9,,,,,
player,201711050mia,mia,JoneRe99,tackles_solo,9,,,,,
player,201711050mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201711050mia,mia,JoneRe99,tackles_loss,1,,,,,
player,201711050mia,mia,JoneRe99,qb_hits,0,,,,,
player,201711050mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201711050mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201711050mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201711050mia,mia,SuhxNd99,def_int,0,,,,,
player,201711050mia,mia,SuhxNd99,def_int_yds,0,,,,,
player,201711050mia,mia,SuhxNd99,def_int_td,0,,,,,
player,201711050mia,mia,SuhxNd99,def_int_long,0,,,,,
player,201711050mia,mia,SuhxNd99,pass_defended,0,,,,,
player,201711050mia,mia,SuhxNd99,sacks,1.0,,,,,
player,201711050mia,mia,SuhxNd99,tackles_combined,1,,,,,
player,201711050mia,mia,SuhxNd99,tackles_solo,1,,,,,
player,201711050mia,mia,SuhxNd99,tackles_assists,0,,,,,
player,201711050mia,mia,SuhxNd99,tackles_loss,0,,,,,
player,201711050mia,mia,SuhxNd99,qb_hits,0,,,,,
player,201711050mia,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201711050mia,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201711050mia,mia,SuhxNd99,fumbles_forced,1,,,,,
player,201711050mia,mia,ThomMi02,def_int,0,,,,,
player,201711050mia,mia,ThomMi02,def_int_yds,0,,,,,
player,201711050mia,mia,ThomMi02,def_int_td,0,,,,,
player,201711050mia,mia,ThomMi02,def_int_long,0,,,,,
player,201711050mia,mia,ThomMi02,pass_defended,0,,,,,
player,201711050mia,mia,ThomMi02,sacks,0.0,,,,,
player,201711050mia,mia,ThomMi02,tackles_combined,6,,,,,
player,201711050mia,mia,ThomMi02,tackles_solo,2,,,,,
player,201711050mia,mia,ThomMi02,tackles_assists,4,,,,,
player,201711050mia,mia,ThomMi02,tackles_loss,0,,,,,
player,201711050mia,mia,ThomMi02,qb_hits,0,,,,,
player,201711050mia,mia,ThomMi02,fumbles_rec,0,,,,,
player,201711050mia,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201711050mia,mia,ThomMi02,fumbles_forced,0,,,,,
player,201711050mia,mia,AlonKi00,def_int,0,,,,,
player,201711050mia,mia,AlonKi00,def_int_yds,0,,,,,
player,201711050mia,mia,AlonKi00,def_int_td,0,,,,,
player,201711050mia,mia,AlonKi00,def_int_long,0,,,,,
player,201711050mia,mia,AlonKi00,pass_defended,0,,,,,
player,201711050mia,mia,AlonKi00,sacks,0.0,,,,,
player,201711050mia,mia,AlonKi00,tackles_combined,5,,,,,
player,201711050mia,mia,AlonKi00,tackles_solo,4,,,,,
player,201711050mia,mia,AlonKi00,tackles_assists,1,,,,,
player,201711050mia,mia,AlonKi00,tackles_loss,1,,,,,
player,201711050mia,mia,AlonKi00,qb_hits,0,,,,,
player,201711050mia,mia,AlonKi00,fumbles_rec,0,,,,,
player,201711050mia,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201711050mia,mia,AlonKi00,fumbles_forced,1,,,,,
player,201711050mia,mia,GodcDa00,def_int,0,,,,,
player,201711050mia,mia,GodcDa00,def_int_yds,0,,,,,
player,201711050mia,mia,GodcDa00,def_int_td,0,,,,,
player,201711050mia,mia,GodcDa00,def_int_long,0,,,,,
player,201711050mia,mia,GodcDa00,pass_defended,1,,,,,
player,201711050mia,mia,GodcDa00,sacks,0.0,,,,,
player,201711050mia,mia,GodcDa00,tackles_combined,5,,,,,
player,201711050mia,mia,GodcDa00,tackles_solo,4,,,,,
player,201711050mia,mia,GodcDa00,tackles_assists,1,,,,,
player,201711050mia,mia,GodcDa00,tackles_loss,0,,,,,
player,201711050mia,mia,GodcDa00,qb_hits,0,,,,,
player,201711050mia,mia,GodcDa00,fumbles_rec,0,,,,,
player,201711050mia,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201711050mia,mia,GodcDa00,fumbles_forced,0,,,,,
player,201711050mia,mia,McCaBo01,def_int,0,,,,,
player,201711050mia,mia,McCaBo01,def_int_yds,0,,,,,
player,201711050mia,mia,McCaBo01,def_int_td,0,,,,,
player,201711050mia,mia,McCaBo01,def_int_long,0,,,,,
player,201711050mia,mia,McCaBo01,pass_defended,0,,,,,
player,201711050mia,mia,McCaBo01,sacks,0.0,,,,,
player,201711050mia,mia,McCaBo01,tackles_combined,4,,,,,
player,201711050mia,mia,McCaBo01,tackles_solo,3,,,,,
player,201711050mia,mia,McCaBo01,tackles_assists,1,,,,,
player,201711050mia,mia,McCaBo01,tackles_loss,1,,,,,
player,201711050mia,mia,McCaBo01,qb_hits,0,,,,,
player,201711050mia,mia,McCaBo01,fumbles_rec,0,,,,,
player,201711050mia,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201711050mia,mia,McCaBo01,fumbles_forced,0,,,,,
player,201711050mia,mia,TimmLa99,def_int,0,,,,,
player,201711050mia,mia,TimmLa99,def_int_yds,0,,,,,
player,201711050mia,mia,TimmLa99,def_int_td,0,,,,,
player,201711050mia,mia,TimmLa99,def_int_long,0,,,,,
player,201711050mia,mia,TimmLa99,pass_defended,0,,,,,
player,201711050mia,mia,TimmLa99,sacks,0.0,,,,,
player,201711050mia,mia,TimmLa99,tackles_combined,4,,,,,
player,201711050mia,mia,TimmLa99,tackles_solo,2,,,,,
player,201711050mia,mia,TimmLa99,tackles_assists,2,,,,,
player,201711050mia,mia,TimmLa99,tackles_loss,1,,,,,
player,201711050mia,mia,TimmLa99,qb_hits,0,,,,,
player,201711050mia,mia,TimmLa99,fumbles_rec,0,,,,,
player,201711050mia,mia,TimmLa99,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,TimmLa99,fumbles_rec_td,0,,,,,
player,201711050mia,mia,TimmLa99,fumbles_forced,0,,,,,
player,201711050mia,mia,BranAn00,def_int,0,,,,,
player,201711050mia,mia,BranAn00,def_int_yds,0,,,,,
player,201711050mia,mia,BranAn00,def_int_td,0,,,,,
player,201711050mia,mia,BranAn00,def_int_long,0,,,,,
player,201711050mia,mia,BranAn00,pass_defended,0,,,,,
player,201711050mia,mia,BranAn00,sacks,0.0,,,,,
player,201711050mia,mia,BranAn00,tackles_combined,3,,,,,
player,201711050mia,mia,BranAn00,tackles_solo,1,,,,,
player,201711050mia,mia,BranAn00,tackles_assists,2,,,,,
player,201711050mia,mia,BranAn00,tackles_loss,1,,,,,
player,201711050mia,mia,BranAn00,qb_hits,0,,,,,
player,201711050mia,mia,BranAn00,fumbles_rec,0,,,,,
player,201711050mia,mia,BranAn00,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,BranAn00,fumbles_rec_td,0,,,,,
player,201711050mia,mia,BranAn00,fumbles_forced,0,,,,,
player,201711050mia,mia,TankCo00,def_int,0,,,,,
player,201711050mia,mia,TankCo00,def_int_yds,0,,,,,
player,201711050mia,mia,TankCo00,def_int_td,0,,,,,
player,201711050mia,mia,TankCo00,def_int_long,0,,,,,
player,201711050mia,mia,TankCo00,pass_defended,1,,,,,
player,201711050mia,mia,TankCo00,sacks,0.0,,,,,
player,201711050mia,mia,TankCo00,tackles_combined,3,,,,,
player,201711050mia,mia,TankCo00,tackles_solo,3,,,,,
player,201711050mia,mia,TankCo00,tackles_assists,0,,,,,
player,201711050mia,mia,TankCo00,tackles_loss,0,,,,,
player,201711050mia,mia,TankCo00,qb_hits,0,,,,,
player,201711050mia,mia,TankCo00,fumbles_rec,0,,,,,
player,201711050mia,mia,TankCo00,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,TankCo00,fumbles_rec_td,0,,,,,
player,201711050mia,mia,TankCo00,fumbles_forced,0,,,,,
player,201711050mia,mia,FedeTe00,def_int,0,,,,,
player,201711050mia,mia,FedeTe00,def_int_yds,0,,,,,
player,201711050mia,mia,FedeTe00,def_int_td,0,,,,,
player,201711050mia,mia,FedeTe00,def_int_long,0,,,,,
player,201711050mia,mia,FedeTe00,pass_defended,0,,,,,
player,201711050mia,mia,FedeTe00,sacks,0.0,,,,,
player,201711050mia,mia,FedeTe00,tackles_combined,2,,,,,
player,201711050mia,mia,FedeTe00,tackles_solo,2,,,,,
player,201711050mia,mia,FedeTe00,tackles_assists,0,,,,,
player,201711050mia,mia,FedeTe00,tackles_loss,0,,,,,
player,201711050mia,mia,FedeTe00,qb_hits,0,,,,,
player,201711050mia,mia,FedeTe00,fumbles_rec,0,,,,,
player,201711050mia,mia,FedeTe00,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,FedeTe00,fumbles_rec_td,0,,,,,
player,201711050mia,mia,FedeTe00,fumbles_forced,0,,,,,
player,201711050mia,mia,HayeWi99,def_int,0,,,,,
player,201711050mia,mia,HayeWi99,def_int_yds,0,,,,,
player,201711050mia,mia,HayeWi99,def_int_td,0,,,,,
player,201711050mia,mia,HayeWi99,def_int_long,0,,,,,
player,201711050mia,mia,HayeWi99,pass_defended,0,,,,,
player,201711050mia,mia,HayeWi99,sacks,0.0,,,,,
player,201711050mia,mia,HayeWi99,tackles_combined,2,,,,,
player,201711050mia,mia,HayeWi99,tackles_solo,2,,,,,
player,201711050mia,mia,HayeWi99,tackles_assists,0,,,,,
player,201711050mia,mia,HayeWi99,tackles_loss,0,,,,,
player,201711050mia,mia,HayeWi99,qb_hits,0,,,,,
player,201711050mia,mia,HayeWi99,fumbles_rec,0,,,,,
player,201711050mia,mia,HayeWi99,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,HayeWi99,fumbles_rec_td,0,,,,,
player,201711050mia,mia,HayeWi99,fumbles_forced,0,,,,,
player,201711050mia,mia,HowaXa00,def_int,0,,,,,
player,201711050mia,mia,HowaXa00,def_int_yds,0,,,,,
player,201711050mia,mia,HowaXa00,def_int_td,0,,,,,
player,201711050mia,mia,HowaXa00,def_int_long,0,,,,,
player,201711050mia,mia,HowaXa00,pass_defended,0,,,,,
player,201711050mia,mia,HowaXa00,sacks,0.0,,,,,
player,201711050mia,mia,HowaXa00,tackles_combined,2,,,,,
player,201711050mia,mia,HowaXa00,tackles_solo,1,,,,,
player,201711050mia,mia,HowaXa00,tackles_assists,1,,,,,
player,201711050mia,mia,HowaXa00,tackles_loss,0,,,,,
player,201711050mia,mia,HowaXa00,qb_hits,0,,,,,
player,201711050mia,mia,HowaXa00,fumbles_rec,0,,,,,
player,201711050mia,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201711050mia,mia,HowaXa00,fumbles_forced,0,,,,,
player,201711050mia,mia,MauaRe99,def_int,0,,,,,
player,201711050mia,mia,MauaRe99,def_int_yds,0,,,,,
player,201711050mia,mia,MauaRe99,def_int_td,0,,,,,
player,201711050mia,mia,MauaRe99,def_int_long,0,,,,,
player,201711050mia,mia,MauaRe99,pass_defended,0,,,,,
player,201711050mia,mia,MauaRe99,sacks,0.0,,,,,
player,201711050mia,mia,MauaRe99,tackles_combined,2,,,,,
player,201711050mia,mia,MauaRe99,tackles_solo,2,,,,,
player,201711050mia,mia,MauaRe99,tackles_assists,0,,,,,
player,201711050mia,mia,MauaRe99,tackles_loss,0,,,,,
player,201711050mia,mia,MauaRe99,qb_hits,0,,,,,
player,201711050mia,mia,MauaRe99,fumbles_rec,0,,,,,
player,201711050mia,mia,MauaRe99,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,MauaRe99,fumbles_rec_td,0,,,,,
player,201711050mia,mia,MauaRe99,fumbles_forced,0,,,,,
player,201711050mia,mia,HarrCh03,def_int,0,,,,,
player,201711050mia,mia,HarrCh03,def_int_yds,0,,,,,
player,201711050mia,mia,HarrCh03,def_int_td,0,,,,,
player,201711050mia,mia,HarrCh03,def_int_long,0,,,,,
player,201711050mia,mia,HarrCh03,pass_defended,0,,,,,
player,201711050mia,mia,HarrCh03,sacks,0.0,,,,,
player,201711050mia,mia,HarrCh03,tackles_combined,1,,,,,
player,201711050mia,mia,HarrCh03,tackles_solo,1,,,,,
player,201711050mia,mia,HarrCh03,tackles_assists,0,,,,,
player,201711050mia,mia,HarrCh03,tackles_loss,0,,,,,
player,201711050mia,mia,HarrCh03,qb_hits,0,,,,,
player,201711050mia,mia,HarrCh03,fumbles_rec,1,,,,,
player,201711050mia,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201711050mia,mia,HarrCh03,fumbles_forced,0,,,,,
player,201711050mia,mia,LandJa00,def_int,0,,,,,
player,201711050mia,mia,LandJa00,def_int_yds,0,,,,,
player,201711050mia,mia,LandJa00,def_int_td,0,,,,,
player,201711050mia,mia,LandJa00,def_int_long,0,,,,,
player,201711050mia,mia,LandJa00,pass_defended,0,,,,,
player,201711050mia,mia,LandJa00,sacks,0.0,,,,,
player,201711050mia,mia,LandJa00,tackles_combined,1,,,,,
player,201711050mia,mia,LandJa00,tackles_solo,1,,,,,
player,201711050mia,mia,LandJa00,tackles_assists,0,,,,,
player,201711050mia,mia,LandJa00,tackles_loss,0,,,,,
player,201711050mia,mia,LandJa00,qb_hits,0,,,,,
player,201711050mia,mia,LandJa00,fumbles_rec,0,,,,,
player,201711050mia,mia,LandJa00,fumbles_rec_yds,0,,,,,
player,201711050mia,mia,LandJa00,fumbles_rec_td,0,,,,,
player,201711050mia,mia,LandJa00,fumbles_forced,0,,,,,
player,201711050mia,mia,ParkCo03,def_int,0,,,,,
player,201711050mia,mia,ParkCo03,def_int_yds,0,,,,,
player,201711050mia,mia,ParkCo03,def_int_td,0,,,,,
player,201711050mia,mia,ParkCo03,def_int_long,0,,,,,
player,201711050mia,mia,ParkCo03,pass_defended,0,,,,,
player,201711050mia,mia,ParkCo03,sacks,0.0,,,,,
player,201711050mia,mia,ParkCo03,tackles_combined,1,,,,,
player,201711050mia,mia,ParkCo03,tackles_solo,1,,,,,
player,201711050mia,mia,ParkCo03,tackles_assists,0,,,,,
player,201711050mia,mia,ParkCo03,tackles_loss,0,,,,,
player,201711050mia,mia,ParkCo03,qb_hits,0,,,,,
player,201711050mia,mia,ParkCo03,fumbles_rec,0,,,,,
player,201711050mia,mia,ParkCo03,fumbles_rec_yds,0,,,,,
