game,2017,12,20171123,201711230dal,sdg,"Los Angeles Chargers",28,dal,"Dallas Cowboys",6
player,201711230dal,sdg,PerrDe00,tackles_assists,3,,,,,
player,201711230dal,sdg,PerrDe00,tackles_loss,0,,,,,
player,201711230dal,sdg,PerrDe00,qb_hits,0,,,,,
player,201711230dal,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201711230dal,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201711230dal,sdg,PhilAd00,def_int,0,,,,,
player,201711230dal,sdg,PhilAd00,def_int_yds,0,,,,,
player,201711230dal,sdg,PhilAd00,def_int_td,0,,,,,
player,201711230dal,sdg,PhilAd00,def_int_long,0,,,,,
player,201711230dal,sdg,PhilAd00,pass_defended,0,,,,,
player,201711230dal,sdg,PhilAd00,sacks,0.0,,,,,
player,201711230dal,sdg,PhilAd00,tackles_combined,6,,,,,
player,201711230dal,sdg,PhilAd00,tackles_solo,3,,,,,
player,201711230dal,sdg,PhilAd00,tackles_assists,3,,,,,
player,201711230dal,sdg,PhilAd00,tackles_loss,0,,,,,
player,201711230dal,sdg,PhilAd00,qb_hits,0,,,,,
player,201711230dal,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201711230dal,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201711230dal,sdg,BosaJo00,def_int,0,,,,,
player,201711230dal,sdg,BosaJo00,def_int_yds,0,,,,,
player,201711230dal,sdg,BosaJo00,def_int_td,0,,,,,
player,201711230dal,sdg,BosaJo00,def_int_long,0,,,,,
player,201711230dal,sdg,BosaJo00,pass_defended,0,,,,,
player,201711230dal,sdg,BosaJo00,sacks,0.0,,,,,
player,201711230dal,sdg,BosaJo00,tackles_combined,4,,,,,
player,201711230dal,sdg,BosaJo00,tackles_solo,4,,,,,
player,201711230dal,sdg,BosaJo00,tackles_assists,0,,,,,
player,201711230dal,sdg,BosaJo00,tackles_loss,0,,,,,
player,201711230dal,sdg,BosaJo00,qb_hits,0,,,,,
player,201711230dal,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201711230dal,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201711230dal,sdg,BostTr00,def_int,0,,,,,
player,201711230dal,sdg,BostTr00,def_int_yds,0,,,,,
player,201711230dal,sdg,BostTr00,def_int_td,0,,,,,
player,201711230dal,sdg,BostTr00,def_int_long,0,,,,,
player,201711230dal,sdg,BostTr00,pass_defended,0,,,,,
player,201711230dal,sdg,BostTr00,sacks,0.0,,,,,
player,201711230dal,sdg,BostTr00,tackles_combined,4,,,,,
player,201711230dal,sdg,BostTr00,tackles_solo,2,,,,,
player,201711230dal,sdg,BostTr00,tackles_assists,2,,,,,
player,201711230dal,sdg,BostTr00,tackles_loss,0,,,,,
player,201711230dal,sdg,BostTr00,qb_hits,0,,,,,
player,201711230dal,sdg,BostTr00,fumbles_rec,0,,,,,
player,201711230dal,sdg,BostTr00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,BostTr00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,BostTr00,fumbles_forced,0,,,,,
player,201711230dal,sdg,WillTr05,def_int,0,,,,,
player,201711230dal,sdg,WillTr05,def_int_yds,0,,,,,
player,201711230dal,sdg,WillTr05,def_int_td,0,,,,,
player,201711230dal,sdg,WillTr05,def_int_long,0,,,,,
player,201711230dal,sdg,WillTr05,pass_defended,0,,,,,
player,201711230dal,sdg,WillTr05,sacks,0.0,,,,,
player,201711230dal,sdg,WillTr05,tackles_combined,4,,,,,
player,201711230dal,sdg,WillTr05,tackles_solo,3,,,,,
player,201711230dal,sdg,WillTr05,tackles_assists,1,,,,,
player,201711230dal,sdg,WillTr05,tackles_loss,0,,,,,
player,201711230dal,sdg,WillTr05,qb_hits,0,,,,,
player,201711230dal,sdg,WillTr05,fumbles_rec,0,,,,,
player,201711230dal,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,WillTr05,fumbles_forced,0,,,,,
player,201711230dal,sdg,IngrMe00,def_int,0,,,,,
player,201711230dal,sdg,IngrMe00,def_int_yds,0,,,,,
player,201711230dal,sdg,IngrMe00,def_int_td,0,,,,,
player,201711230dal,sdg,IngrMe00,def_int_long,0,,,,,
player,201711230dal,sdg,IngrMe00,pass_defended,0,,,,,
player,201711230dal,sdg,IngrMe00,sacks,0.0,,,,,
player,201711230dal,sdg,IngrMe00,tackles_combined,2,,,,,
player,201711230dal,sdg,IngrMe00,tackles_solo,1,,,,,
player,201711230dal,sdg,IngrMe00,tackles_assists,1,,,,,
player,201711230dal,sdg,IngrMe00,tackles_loss,1,,,,,
player,201711230dal,sdg,IngrMe00,qb_hits,1,,,,,
player,201711230dal,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201711230dal,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201711230dal,sdg,BrowJa05,def_int,0,,,,,
player,201711230dal,sdg,BrowJa05,def_int_yds,0,,,,,
player,201711230dal,sdg,BrowJa05,def_int_td,0,,,,,
player,201711230dal,sdg,BrowJa05,def_int_long,0,,,,,
player,201711230dal,sdg,BrowJa05,pass_defended,0,,,,,
player,201711230dal,sdg,BrowJa05,sacks,0.0,,,,,
player,201711230dal,sdg,BrowJa05,tackles_combined,1,,,,,
player,201711230dal,sdg,BrowJa05,tackles_solo,0,,,,,
player,201711230dal,sdg,BrowJa05,tackles_assists,1,,,,,
player,201711230dal,sdg,BrowJa05,tackles_loss,0,,,,,
player,201711230dal,sdg,BrowJa05,qb_hits,0,,,,,
player,201711230dal,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201711230dal,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201711230dal,sdg,DzubNi00,def_int,0,,,,,
player,201711230dal,sdg,DzubNi00,def_int_yds,0,,,,,
player,201711230dal,sdg,DzubNi00,def_int_td,0,,,,,
player,201711230dal,sdg,DzubNi00,def_int_long,0,,,,,
player,201711230dal,sdg,DzubNi00,pass_defended,0,,,,,
player,201711230dal,sdg,DzubNi00,sacks,0.0,,,,,
player,201711230dal,sdg,DzubNi00,tackles_combined,1,,,,,
player,201711230dal,sdg,DzubNi00,tackles_solo,0,,,,,
player,201711230dal,sdg,DzubNi00,tackles_assists,1,,,,,
player,201711230dal,sdg,DzubNi00,tackles_loss,0,,,,,
player,201711230dal,sdg,DzubNi00,qb_hits,0,,,,,
player,201711230dal,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201711230dal,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201711230dal,sdg,JenkRa00,def_int,0,,,,,
player,201711230dal,sdg,JenkRa00,def_int_yds,0,,,,,
player,201711230dal,sdg,JenkRa00,def_int_td,0,,,,,
player,201711230dal,sdg,JenkRa00,def_int_long,0,,,,,
player,201711230dal,sdg,JenkRa00,pass_defended,0,,,,,
player,201711230dal,sdg,JenkRa00,sacks,0.0,,,,,
player,201711230dal,sdg,JenkRa00,tackles_combined,1,,,,,
player,201711230dal,sdg,JenkRa00,tackles_solo,1,,,,,
player,201711230dal,sdg,JenkRa00,tackles_assists,0,,,,,
player,201711230dal,sdg,JenkRa00,tackles_loss,0,,,,,
player,201711230dal,sdg,JenkRa00,qb_hits,0,,,,,
player,201711230dal,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201711230dal,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201711230dal,sdg,MebaBr99,def_int,0,,,,,
player,201711230dal,sdg,MebaBr99,def_int_yds,0,,,,,
player,201711230dal,sdg,MebaBr99,def_int_td,0,,,,,
player,201711230dal,sdg,MebaBr99,def_int_long,0,,,,,
player,201711230dal,sdg,MebaBr99,pass_defended,0,,,,,
player,201711230dal,sdg,MebaBr99,sacks,0.0,,,,,
player,201711230dal,sdg,MebaBr99,tackles_combined,1,,,,,
player,201711230dal,sdg,MebaBr99,tackles_solo,1,,,,,
player,201711230dal,sdg,MebaBr99,tackles_assists,0,,,,,
player,201711230dal,sdg,MebaBr99,tackles_loss,0,,,,,
player,201711230dal,sdg,MebaBr99,qb_hits,0,,,,,
player,201711230dal,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201711230dal,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201711230dal,sdg,PhilDa01,def_int,0,,,,,
player,201711230dal,sdg,PhilDa01,def_int_yds,0,,,,,
player,201711230dal,sdg,PhilDa01,def_int_td,0,,,,,
player,201711230dal,sdg,PhilDa01,def_int_long,0,,,,,
player,201711230dal,sdg,PhilDa01,pass_defended,0,,,,,
player,201711230dal,sdg,PhilDa01,sacks,0.0,,,,,
player,201711230dal,sdg,PhilDa01,tackles_combined,1,,,,,
player,201711230dal,sdg,PhilDa01,tackles_solo,0,,,,,
player,201711230dal,sdg,PhilDa01,tackles_assists,1,,,,,
player,201711230dal,sdg,PhilDa01,tackles_loss,0,,,,,
player,201711230dal,sdg,PhilDa01,qb_hits,1,,,,,
player,201711230dal,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201711230dal,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201711230dal,sdg,PullHa00,def_int,0,,,,,
player,201711230dal,sdg,PullHa00,def_int_yds,0,,,,,
player,201711230dal,sdg,PullHa00,def_int_td,0,,,,,
player,201711230dal,sdg,PullHa00,def_int_long,0,,,,,
player,201711230dal,sdg,PullHa00,pass_defended,0,,,,,
player,201711230dal,sdg,PullHa00,sacks,0.0,,,,,
player,201711230dal,sdg,PullHa00,tackles_combined,1,,,,,
player,201711230dal,sdg,PullHa00,tackles_solo,0,,,,,
player,201711230dal,sdg,PullHa00,tackles_assists,1,,,,,
player,201711230dal,sdg,PullHa00,tackles_loss,0,,,,,
player,201711230dal,sdg,PullHa00,qb_hits,0,,,,,
player,201711230dal,sdg,PullHa00,fumbles_rec,0,,,,,
player,201711230dal,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,PullHa00,fumbles_forced,0,,,,,
player,201711230dal,sdg,WattDe00,def_int,0,,,,,
player,201711230dal,sdg,WattDe00,def_int_yds,0,,,,,
player,201711230dal,sdg,WattDe00,def_int_td,0,,,,,
player,201711230dal,sdg,WattDe00,def_int_long,0,,,,,
player,201711230dal,sdg,WattDe00,pass_defended,0,,,,,
player,201711230dal,sdg,WattDe00,sacks,0.0,,,,,
player,201711230dal,sdg,WattDe00,tackles_combined,1,,,,,
player,201711230dal,sdg,WattDe00,tackles_solo,1,,,,,
player,201711230dal,sdg,WattDe00,tackles_assists,0,,,,,
player,201711230dal,sdg,WattDe00,tackles_loss,0,,,,,
player,201711230dal,sdg,WattDe00,qb_hits,0,,,,,
player,201711230dal,sdg,WattDe00,fumbles_rec,0,,,,,
player,201711230dal,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201711230dal,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201711230dal,sdg,WattDe00,fumbles_forced,0,,,,,
player,201711230dal,dal,SmitJa05,def_int,0,,,,,
player,201711230dal,dal,SmitJa05,def_int_yds,0,,,,,
player,201711230dal,dal,SmitJa05,def_int_td,0,,,,,
player,201711230dal,dal,SmitJa05,def_int_long,0,,,,,
player,201711230dal,dal,SmitJa05,pass_defended,1,,,,,
player,201711230dal,dal,SmitJa05,sacks,0.0,,,,,
player,201711230dal,dal,SmitJa05,tackles_combined,8,,,,,
player,201711230dal,dal,SmitJa05,tackles_solo,7,,,,,
player,201711230dal,dal,SmitJa05,tackles_assists,1,,,,,
player,201711230dal,dal,SmitJa05,tackles_loss,1,,,,,
player,201711230dal,dal,SmitJa05,qb_hits,0,,,,,
player,201711230dal,dal,SmitJa05,fumbles_rec,0,,,,,
player,201711230dal,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201711230dal,dal,SmitJa05,fumbles_forced,0,,,,,
player,201711230dal,dal,HitcAn00,def_int,0,,,,,
player,201711230dal,dal,HitcAn00,def_int_yds,0,,,,,
player,201711230dal,dal,HitcAn00,def_int_td,0,,,,,
player,201711230dal,dal,HitcAn00,def_int_long,0,,,,,
player,201711230dal,dal,HitcAn00,pass_defended,0,,,,,
player,201711230dal,dal,HitcAn00,sacks,0.0,,,,,
player,201711230dal,dal,HitcAn00,tackles_combined,7,,,,,
player,201711230dal,dal,HitcAn00,tackles_solo,6,,,,,
player,201711230dal,dal,HitcAn00,tackles_assists,1,,,,,
player,201711230dal,dal,HitcAn00,tackles_loss,0,,,,,
player,201711230dal,dal,HitcAn00,qb_hits,0,,,,,
player,201711230dal,dal,HitcAn00,fumbles_rec,0,,,,,
player,201711230dal,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,HitcAn00,fumbles_forced,0,,,,,
player,201711230dal,dal,HeatJe00,def_int,0,,,,,
player,201711230dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201711230dal,dal,HeatJe00,def_int_td,0,,,,,
player,201711230dal,dal,HeatJe00,def_int_long,0,,,,,
player,201711230dal,dal,HeatJe00,pass_defended,0,,,,,
player,201711230dal,dal,HeatJe00,sacks,0.0,,,,,
player,201711230dal,dal,HeatJe00,tackles_combined,6,,,,,
player,201711230dal,dal,HeatJe00,tackles_solo,5,,,,,
player,201711230dal,dal,HeatJe00,tackles_assists,1,,,,,
player,201711230dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201711230dal,dal,HeatJe00,qb_hits,0,,,,,
player,201711230dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201711230dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201711230dal,dal,ScanOr99,def_int,0,,,,,
player,201711230dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201711230dal,dal,ScanOr99,def_int_td,0,,,,,
player,201711230dal,dal,ScanOr99,def_int_long,0,,,,,
player,201711230dal,dal,ScanOr99,pass_defended,0,,,,,
player,201711230dal,dal,ScanOr99,sacks,0.0,,,,,
player,201711230dal,dal,ScanOr99,tackles_combined,6,,,,,
player,201711230dal,dal,ScanOr99,tackles_solo,5,,,,,
player,201711230dal,dal,ScanOr99,tackles_assists,1,,,,,
player,201711230dal,dal,ScanOr99,tackles_loss,1,,,,,
player,201711230dal,dal,ScanOr99,qb_hits,1,,,,,
player,201711230dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201711230dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201711230dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201711230dal,dal,DuraJu99,def_int,0,,,,,
player,201711230dal,dal,DuraJu99,def_int_yds,0,,,,,
player,201711230dal,dal,DuraJu99,def_int_td,0,,,,,
player,201711230dal,dal,DuraJu99,def_int_long,0,,,,,
player,201711230dal,dal,DuraJu99,pass_defended,0,,,,,
player,201711230dal,dal,DuraJu99,sacks,0.0,,,,,
player,201711230dal,dal,DuraJu99,tackles_combined,5,,,,,
player,201711230dal,dal,DuraJu99,tackles_solo,4,,,,,
player,201711230dal,dal,DuraJu99,tackles_assists,1,,,,,
player,201711230dal,dal,DuraJu99,tackles_loss,1,,,,,
player,201711230dal,dal,DuraJu99,qb_hits,0,,,,,
player,201711230dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201711230dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201711230dal,dal,DuraJu99,fumbles_forced,0,,,,,
player,201711230dal,dal,JoneBy00,def_int,0,,,,,
player,201711230dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201711230dal,dal,JoneBy00,def_int_td,0,,,,,
player,201711230dal,dal,JoneBy00,def_int_long,0,,,,,
player,201711230dal,dal,JoneBy00,pass_defended,0,,,,,
player,201711230dal,dal,JoneBy00,sacks,0.0,,,,,
player,201711230dal,dal,JoneBy00,tackles_combined,5,,,,,
player,201711230dal,dal,JoneBy00,tackles_solo,5,,,,,
player,201711230dal,dal,JoneBy00,tackles_assists,0,,,,,
player,201711230dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201711230dal,dal,JoneBy00,qb_hits,0,,,,,
player,201711230dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201711230dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,JoneBy00,fumbles_forced,0,,,,,
player,201711230dal,dal,LawrDe00,def_int,0,,,,,
player,201711230dal,dal,LawrDe00,def_int_yds,0,,,,,
player,201711230dal,dal,LawrDe00,def_int_td,0,,,,,
player,201711230dal,dal,LawrDe00,def_int_long,0,,,,,
player,201711230dal,dal,LawrDe00,pass_defended,0,,,,,
player,201711230dal,dal,LawrDe00,sacks,0.0,,,,,
player,201711230dal,dal,LawrDe00,tackles_combined,4,,,,,
player,201711230dal,dal,LawrDe00,tackles_solo,0,,,,,
player,201711230dal,dal,LawrDe00,tackles_assists,4,,,,,
player,201711230dal,dal,LawrDe00,tackles_loss,0,,,,,
player,201711230dal,dal,LawrDe00,qb_hits,0,,,,,
player,201711230dal,dal,LawrDe00,fumbles_rec,0,,,,,
player,201711230dal,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,LawrDe00,fumbles_forced,0,,,,,
player,201711230dal,dal,WoodXa00,def_int,0,,,,,
player,201711230dal,dal,WoodXa00,def_int_yds,0,,,,,
player,201711230dal,dal,WoodXa00,def_int_td,0,,,,,
player,201711230dal,dal,WoodXa00,def_int_long,0,,,,,
player,201711230dal,dal,WoodXa00,pass_defended,0,,,,,
player,201711230dal,dal,WoodXa00,sacks,0.0,,,,,
player,201711230dal,dal,WoodXa00,tackles_combined,4,,,,,
player,201711230dal,dal,WoodXa00,tackles_solo,4,,,,,
player,201711230dal,dal,WoodXa00,tackles_assists,0,,,,,
player,201711230dal,dal,WoodXa00,tackles_loss,0,,,,,
player,201711230dal,dal,WoodXa00,qb_hits,0,,,,,
player,201711230dal,dal,WoodXa00,fumbles_rec,0,,,,,
player,201711230dal,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,WoodXa00,fumbles_forced,0,,,,,
player,201711230dal,dal,BrowAn02,def_int,0,,,,,
player,201711230dal,dal,BrowAn02,def_int_yds,0,,,,,
player,201711230dal,dal,BrowAn02,def_int_td,0,,,,,
player,201711230dal,dal,BrowAn02,def_int_long,0,,,,,
player,201711230dal,dal,BrowAn02,pass_defended,1,,,,,
player,201711230dal,dal,BrowAn02,sacks,0.0,,,,,
player,201711230dal,dal,BrowAn02,tackles_combined,3,,,,,
player,201711230dal,dal,BrowAn02,tackles_solo,3,,,,,
player,201711230dal,dal,BrowAn02,tackles_assists,0,,,,,
player,201711230dal,dal,BrowAn02,tackles_loss,0,,,,,
player,201711230dal,dal,BrowAn02,qb_hits,0,,,,,
player,201711230dal,dal,BrowAn02,fumbles_rec,0,,,,,
player,201711230dal,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201711230dal,dal,BrowAn02,fumbles_forced,0,,,,,
player,201711230dal,dal,AshxRi00,def_int,0,,,,,
player,201711230dal,dal,AshxRi00,def_int_yds,0,,,,,
player,201711230dal,dal,AshxRi00,def_int_td,0,,,,,
player,201711230dal,dal,AshxRi00,def_int_long,0,,,,,
player,201711230dal,dal,AshxRi00,pass_defended,0,,,,,
player,201711230dal,dal,AshxRi00,sacks,0.0,,,,,
player,201711230dal,dal,AshxRi00,tackles_combined,2,,,,,
player,201711230dal,dal,AshxRi00,tackles_solo,2,,,,,
player,201711230dal,dal,AshxRi00,tackles_assists,0,,,,,
player,201711230dal,dal,AshxRi00,tackles_loss,0,,,,,
player,201711230dal,dal,AshxRi00,qb_hits,0,,,,,
player,201711230dal,dal,AshxRi00,fumbles_rec,0,,,,,
player,201711230dal,dal,AshxRi00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,AshxRi00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,AshxRi00,fumbles_forced,0,,,,,
player,201711230dal,dal,CollMa00,def_int,0,,,,,
player,201711230dal,dal,CollMa00,def_int_yds,0,,,,,
player,201711230dal,dal,CollMa00,def_int_td,0,,,,,
player,201711230dal,dal,CollMa00,def_int_long,0,,,,,
player,201711230dal,dal,CollMa00,pass_defended,0,,,,,
player,201711230dal,dal,CollMa00,sacks,0.0,,,,,
player,201711230dal,dal,CollMa00,tackles_combined,2,,,,,
player,201711230dal,dal,CollMa00,tackles_solo,0,,,,,
player,201711230dal,dal,CollMa00,tackles_assists,2,,,,,
player,201711230dal,dal,CollMa00,tackles_loss,0,,,,,
player,201711230dal,dal,CollMa00,qb_hits,1,,,,,
player,201711230dal,dal,CollMa00,fumbles_rec,0,,,,,
player,201711230dal,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,CollMa00,fumbles_forced,0,,,,,
player,201711230dal,dal,LewiJo01,def_int,0,,,,,
player,201711230dal,dal,LewiJo01,def_int_yds,0,,,,,
player,201711230dal,dal,LewiJo01,def_int_td,0,,,,,
player,201711230dal,dal,LewiJo01,def_int_long,0,,,,,
player,201711230dal,dal,LewiJo01,pass_defended,0,,,,,
player,201711230dal,dal,LewiJo01,sacks,0.0,,,,,
player,201711230dal,dal,LewiJo01,tackles_combined,2,,,,,
player,201711230dal,dal,LewiJo01,tackles_solo,2,,,,,
player,201711230dal,dal,LewiJo01,tackles_assists,0,,,,,
player,201711230dal,dal,LewiJo01,tackles_loss,0,,,,,
player,201711230dal,dal,LewiJo01,qb_hits,0,,,,,
player,201711230dal,dal,LewiJo01,fumbles_rec,0,,,,,
player,201711230dal,dal,LewiJo01,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,LewiJo01,fumbles_rec_td,0,,,,,
player,201711230dal,dal,LewiJo01,fumbles_forced,0,,,,,
player,201711230dal,dal,NealLe00,def_int,0,,,,,
player,201711230dal,dal,NealLe00,def_int_yds,0,,,,,
player,201711230dal,dal,NealLe00,def_int_td,0,,,,,
player,201711230dal,dal,NealLe00,def_int_long,0,,,,,
player,201711230dal,dal,NealLe00,pass_defended,0,,,,,
player,201711230dal,dal,NealLe00,sacks,0.0,,,,,
player,201711230dal,dal,NealLe00,tackles_combined,2,,,,,
player,201711230dal,dal,NealLe00,tackles_solo,2,,,,,
player,201711230dal,dal,NealLe00,tackles_assists,0,,,,,
player,201711230dal,dal,NealLe00,tackles_loss,1,,,,,
player,201711230dal,dal,NealLe00,qb_hits,0,,,,,
player,201711230dal,dal,NealLe00,fumbles_rec,0,,,,,
player,201711230dal,dal,NealLe00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,NealLe00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,NealLe00,fumbles_forced,0,,,,,
player,201711230dal,dal,WilsDa02,def_int,0,,,,,
player,201711230dal,dal,WilsDa02,def_int_yds,0,,,,,
player,201711230dal,dal,WilsDa02,def_int_td,0,,,,,
player,201711230dal,dal,WilsDa02,def_int_long,0,,,,,
player,201711230dal,dal,WilsDa02,pass_defended,0,,,,,
player,201711230dal,dal,WilsDa02,sacks,0.0,,,,,
player,201711230dal,dal,WilsDa02,tackles_combined,2,,,,,
player,201711230dal,dal,WilsDa02,tackles_solo,1,,,,,
player,201711230dal,dal,WilsDa02,tackles_assists,1,,,,,
player,201711230dal,dal,WilsDa02,tackles_loss,0,,,,,
player,201711230dal,dal,WilsDa02,qb_hits,1,,,,,
player,201711230dal,dal,WilsDa02,fumbles_rec,0,,,,,
player,201711230dal,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201711230dal,dal,WilsDa02,fumbles_forced,0,,,,,
player,201711230dal,dal,AwuzCh00,def_int,0,,,,,
player,201711230dal,dal,AwuzCh00,def_int_yds,0,,,,,
player,201711230dal,dal,AwuzCh00,def_int_td,0,,,,,
player,201711230dal,dal,AwuzCh00,def_int_long,0,,,,,
player,201711230dal,dal,AwuzCh00,pass_defended,0,,,,,
player,201711230dal,dal,AwuzCh00,sacks,0.0,,,,,
player,201711230dal,dal,AwuzCh00,tackles_combined,1,,,,,
player,201711230dal,dal,AwuzCh00,tackles_solo,0,,,,,
player,201711230dal,dal,AwuzCh00,tackles_assists,1,,,,,
player,201711230dal,dal,AwuzCh00,tackles_loss,0,,,,,
player,201711230dal,dal,AwuzCh00,qb_hits,0,,,,,
player,201711230dal,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201711230dal,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201711230dal,dal,CrawTy00,def_int,0,,,,,
player,201711230dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201711230dal,dal,CrawTy00,def_int_td,0,,,,,
player,201711230dal,dal,CrawTy00,def_int_long,0,,,,,
player,201711230dal,dal,CrawTy00,pass_defended,0,,,,,
player,201711230dal,dal,CrawTy00,sacks,0.0,,,,,
player,201711230dal,dal,CrawTy00,tackles_combined,1,,,,,
player,201711230dal,dal,CrawTy00,tackles_solo,0,,,,,
player,201711230dal,dal,CrawTy00,tackles_assists,1,,,,,
player,201711230dal,dal,CrawTy00,tackles_loss,0,,,,,
player,201711230dal,dal,CrawTy00,qb_hits,0,,,,,
player,201711230dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201711230dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201711230dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201711230dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201711230dal,dal,MayoBe00,def_int,0,,,,,
player,201711230dal,dal,MayoBe00,def_int_yds,0,,,,,
player,201711230dal,dal,MayoBe00,def_int_td,0,,,,,
player,201711230dal,dal,MayoBe00,def_int_long,0,,,,,
