game,2017,14,20171210,201712100cle,gnb,"Green Bay Packers",27,cle,"Cleveland Browns",21
player,201712100cle,cle,TaylJa01,qb_hits,0,,,,,
player,201712100cle,cle,TaylJa01,fumbles_rec,0,,,,,
player,201712100cle,cle,TaylJa01,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,TaylJa01,fumbles_rec_td,0,,,,,
player,201712100cle,cle,TaylJa01,fumbles_forced,0,,,,,
player,201712100cle,cle,BranCa00,def_int,0,,,,,
player,201712100cle,cle,BranCa00,def_int_yds,0,,,,,
player,201712100cle,cle,BranCa00,def_int_td,0,,,,,
player,201712100cle,cle,BranCa00,def_int_long,0,,,,,
player,201712100cle,cle,BranCa00,pass_defended,0,,,,,
player,201712100cle,cle,BranCa00,sacks,0.0,,,,,
player,201712100cle,cle,BranCa00,tackles_combined,2,,,,,
player,201712100cle,cle,BranCa00,tackles_solo,0,,,,,
player,201712100cle,cle,BranCa00,tackles_assists,2,,,,,
player,201712100cle,cle,BranCa00,tackles_loss,0,,,,,
player,201712100cle,cle,BranCa00,qb_hits,0,,,,,
player,201712100cle,cle,BranCa00,fumbles_rec,0,,,,,
player,201712100cle,cle,BranCa00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,BranCa00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,BranCa00,fumbles_forced,0,,,,,
player,201712100cle,cle,ColeTr01,def_int,0,,,,,
player,201712100cle,cle,ColeTr01,def_int_yds,0,,,,,
player,201712100cle,cle,ColeTr01,def_int_td,0,,,,,
player,201712100cle,cle,ColeTr01,def_int_long,0,,,,,
player,201712100cle,cle,ColeTr01,pass_defended,0,,,,,
player,201712100cle,cle,ColeTr01,sacks,0.0,,,,,
player,201712100cle,cle,ColeTr01,tackles_combined,2,,,,,
player,201712100cle,cle,ColeTr01,tackles_solo,0,,,,,
player,201712100cle,cle,ColeTr01,tackles_assists,2,,,,,
player,201712100cle,cle,ColeTr01,tackles_loss,0,,,,,
player,201712100cle,cle,ColeTr01,qb_hits,0,,,,,
player,201712100cle,cle,ColeTr01,fumbles_rec,0,,,,,
player,201712100cle,cle,ColeTr01,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,ColeTr01,fumbles_rec_td,0,,,,,
player,201712100cle,cle,ColeTr01,fumbles_forced,0,,,,,
player,201712100cle,cle,NassCa00,def_int,0,,,,,
player,201712100cle,cle,NassCa00,def_int_yds,0,,,,,
player,201712100cle,cle,NassCa00,def_int_td,0,,,,,
player,201712100cle,cle,NassCa00,def_int_long,0,,,,,
player,201712100cle,cle,NassCa00,pass_defended,1,,,,,
player,201712100cle,cle,NassCa00,sacks,0.0,,,,,
player,201712100cle,cle,NassCa00,tackles_combined,2,,,,,
player,201712100cle,cle,NassCa00,tackles_solo,0,,,,,
player,201712100cle,cle,NassCa00,tackles_assists,2,,,,,
player,201712100cle,cle,NassCa00,tackles_loss,0,,,,,
player,201712100cle,cle,NassCa00,qb_hits,1,,,,,
player,201712100cle,cle,NassCa00,fumbles_rec,0,,,,,
player,201712100cle,cle,NassCa00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,NassCa00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,NassCa00,fumbles_forced,0,,,,,
player,201712100cle,cle,OgunLa00,def_int,0,,,,,
player,201712100cle,cle,OgunLa00,def_int_yds,0,,,,,
player,201712100cle,cle,OgunLa00,def_int_td,0,,,,,
player,201712100cle,cle,OgunLa00,def_int_long,0,,,,,
player,201712100cle,cle,OgunLa00,pass_defended,0,,,,,
player,201712100cle,cle,OgunLa00,sacks,0.0,,,,,
player,201712100cle,cle,OgunLa00,tackles_combined,2,,,,,
player,201712100cle,cle,OgunLa00,tackles_solo,1,,,,,
player,201712100cle,cle,OgunLa00,tackles_assists,1,,,,,
player,201712100cle,cle,OgunLa00,tackles_loss,0,,,,,
player,201712100cle,cle,OgunLa00,qb_hits,0,,,,,
player,201712100cle,cle,OgunLa00,fumbles_rec,0,,,,,
player,201712100cle,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,OgunLa00,fumbles_forced,0,,,,,
player,201712100cle,cle,BellB.00,def_int,0,,,,,
player,201712100cle,cle,BellB.00,def_int_yds,0,,,,,
player,201712100cle,cle,BellB.00,def_int_td,0,,,,,
player,201712100cle,cle,BellB.00,def_int_long,0,,,,,
player,201712100cle,cle,BellB.00,pass_defended,0,,,,,
player,201712100cle,cle,BellB.00,sacks,0.0,,,,,
player,201712100cle,cle,BellB.00,tackles_combined,1,,,,,
player,201712100cle,cle,BellB.00,tackles_solo,1,,,,,
player,201712100cle,cle,BellB.00,tackles_assists,0,,,,,
player,201712100cle,cle,BellB.00,tackles_loss,0,,,,,
player,201712100cle,cle,BellB.00,qb_hits,0,,,,,
player,201712100cle,cle,BellB.00,fumbles_rec,0,,,,,
player,201712100cle,cle,BellB.00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,BellB.00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,BellB.00,fumbles_forced,0,,,,,
player,201712100cle,cle,DayeMa00,def_int,0,,,,,
player,201712100cle,cle,DayeMa00,def_int_yds,0,,,,,
player,201712100cle,cle,DayeMa00,def_int_td,0,,,,,
player,201712100cle,cle,DayeMa00,def_int_long,0,,,,,
player,201712100cle,cle,DayeMa00,pass_defended,0,,,,,
player,201712100cle,cle,DayeMa00,sacks,0.0,,,,,
player,201712100cle,cle,DayeMa00,tackles_combined,1,,,,,
player,201712100cle,cle,DayeMa00,tackles_solo,1,,,,,
player,201712100cle,cle,DayeMa00,tackles_assists,0,,,,,
player,201712100cle,cle,DayeMa00,tackles_loss,0,,,,,
player,201712100cle,cle,DayeMa00,qb_hits,0,,,,,
player,201712100cle,cle,DayeMa00,fumbles_rec,0,,,,,
player,201712100cle,cle,DayeMa00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,DayeMa00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,DayeMa00,fumbles_forced,0,,,,,
player,201712100cle,cle,DevaSe00,def_int,0,,,,,
player,201712100cle,cle,DevaSe00,def_int_yds,0,,,,,
player,201712100cle,cle,DevaSe00,def_int_td,0,,,,,
player,201712100cle,cle,DevaSe00,def_int_long,0,,,,,
player,201712100cle,cle,DevaSe00,pass_defended,0,,,,,
player,201712100cle,cle,DevaSe00,sacks,0.0,,,,,
player,201712100cle,cle,DevaSe00,tackles_combined,1,,,,,
player,201712100cle,cle,DevaSe00,tackles_solo,0,,,,,
player,201712100cle,cle,DevaSe00,tackles_assists,1,,,,,
player,201712100cle,cle,DevaSe00,tackles_loss,0,,,,,
player,201712100cle,cle,DevaSe00,qb_hits,0,,,,,
player,201712100cle,cle,DevaSe00,fumbles_rec,0,,,,,
player,201712100cle,cle,DevaSe00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,DevaSe00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,DevaSe00,fumbles_forced,0,,,,,
player,201712100cle,cle,HolmTy01,def_int,0,,,,,
player,201712100cle,cle,HolmTy01,def_int_yds,0,,,,,
player,201712100cle,cle,HolmTy01,def_int_td,0,,,,,
player,201712100cle,cle,HolmTy01,def_int_long,0,,,,,
player,201712100cle,cle,HolmTy01,pass_defended,0,,,,,
player,201712100cle,cle,HolmTy01,sacks,0.0,,,,,
player,201712100cle,cle,HolmTy01,tackles_combined,1,,,,,
player,201712100cle,cle,HolmTy01,tackles_solo,0,,,,,
player,201712100cle,cle,HolmTy01,tackles_assists,1,,,,,
player,201712100cle,cle,HolmTy01,tackles_loss,0,,,,,
player,201712100cle,cle,HolmTy01,qb_hits,0,,,,,
player,201712100cle,cle,HolmTy01,fumbles_rec,0,,,,,
player,201712100cle,cle,HolmTy01,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,HolmTy01,fumbles_rec_td,0,,,,,
player,201712100cle,cle,HolmTy01,fumbles_forced,0,,,,,
player,201712100cle,cle,KeyeJo00,def_int,0,,,,,
player,201712100cle,cle,KeyeJo00,def_int_yds,0,,,,,
player,201712100cle,cle,KeyeJo00,def_int_td,0,,,,,
player,201712100cle,cle,KeyeJo00,def_int_long,0,,,,,
player,201712100cle,cle,KeyeJo00,pass_defended,0,,,,,
player,201712100cle,cle,KeyeJo00,sacks,0.0,,,,,
player,201712100cle,cle,KeyeJo00,tackles_combined,1,,,,,
player,201712100cle,cle,KeyeJo00,tackles_solo,1,,,,,
player,201712100cle,cle,KeyeJo00,tackles_assists,0,,,,,
player,201712100cle,cle,KeyeJo00,tackles_loss,0,,,,,
player,201712100cle,cle,KeyeJo00,qb_hits,0,,,,,
player,201712100cle,cle,KeyeJo00,fumbles_rec,0,,,,,
player,201712100cle,cle,KeyeJo00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,KeyeJo00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,KeyeJo00,fumbles_forced,0,,,,,
player,201712100cle,cle,KingDe00,def_int,0,,,,,
player,201712100cle,cle,KingDe00,def_int_yds,0,,,,,
player,201712100cle,cle,KingDe00,def_int_td,0,,,,,
player,201712100cle,cle,KingDe00,def_int_long,0,,,,,
player,201712100cle,cle,KingDe00,pass_defended,0,,,,,
player,201712100cle,cle,KingDe00,sacks,0.0,,,,,
player,201712100cle,cle,KingDe00,tackles_combined,1,,,,,
player,201712100cle,cle,KingDe00,tackles_solo,0,,,,,
player,201712100cle,cle,KingDe00,tackles_assists,1,,,,,
player,201712100cle,cle,KingDe00,tackles_loss,0,,,,,
player,201712100cle,cle,KingDe00,qb_hits,0,,,,,
player,201712100cle,cle,KingDe00,fumbles_rec,0,,,,,
player,201712100cle,cle,KingDe00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,KingDe00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,KingDe00,fumbles_forced,0,,,,,
player,201712100cle,cle,VitaDa00,def_int,0,,,,,
player,201712100cle,cle,VitaDa00,def_int_yds,0,,,,,
player,201712100cle,cle,VitaDa00,def_int_td,0,,,,,
player,201712100cle,cle,VitaDa00,def_int_long,0,,,,,
player,201712100cle,cle,VitaDa00,pass_defended,0,,,,,
player,201712100cle,cle,VitaDa00,sacks,0.0,,,,,
player,201712100cle,cle,VitaDa00,tackles_combined,1,,,,,
player,201712100cle,cle,VitaDa00,tackles_solo,0,,,,,
player,201712100cle,cle,VitaDa00,tackles_assists,1,,,,,
player,201712100cle,cle,VitaDa00,tackles_loss,0,,,,,
player,201712100cle,cle,VitaDa00,qb_hits,0,,,,,
player,201712100cle,cle,VitaDa00,fumbles_rec,0,,,,,
player,201712100cle,cle,VitaDa00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,VitaDa00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,VitaDa00,fumbles_forced,0,,,,,
player,201712100cle,cle,JohnDu00,def_int,0,,,,,
player,201712100cle,cle,JohnDu00,def_int_yds,0,,,,,
player,201712100cle,cle,JohnDu00,def_int_td,0,,,,,
player,201712100cle,cle,JohnDu00,def_int_long,0,,,,,
player,201712100cle,cle,JohnDu00,pass_defended,0,,,,,
player,201712100cle,cle,JohnDu00,sacks,0.0,,,,,
player,201712100cle,cle,JohnDu00,tackles_combined,0,,,,,
player,201712100cle,cle,JohnDu00,tackles_solo,0,,,,,
player,201712100cle,cle,JohnDu00,tackles_assists,0,,,,,
player,201712100cle,cle,JohnDu00,tackles_loss,0,,,,,
player,201712100cle,cle,JohnDu00,qb_hits,0,,,,,
player,201712100cle,cle,JohnDu00,fumbles_rec,1,,,,,
player,201712100cle,cle,JohnDu00,fumbles_rec_yds,0,,,,,
player,201712100cle,cle,JohnDu00,fumbles_rec_td,0,,,,,
player,201712100cle,cle,JohnDu00,fumbles_forced,0,,,,,
player,201712100cle,gnb,DaviTr03,kick_ret,3,,,,,
player,201712100cle,gnb,DaviTr03,kick_ret_yds,75,,,,,
player,201712100cle,gnb,DaviTr03,kick_ret_yds_per_ret,25.0,,,,,
player,201712100cle,gnb,DaviTr03,kick_ret_td,0,,,,,
player,201712100cle,gnb,DaviTr03,kick_ret_long,26,,,,,
player,201712100cle,gnb,DaviTr03,punt_ret,2,,,,,
player,201712100cle,gnb,DaviTr03,punt_ret_yds,63,,,,,
player,201712100cle,gnb,DaviTr03,punt_ret_yds_per_ret,31.5,,,,,
player,201712100cle,gnb,DaviTr03,punt_ret_td,0,,,,,
player,201712100cle,gnb,DaviTr03,punt_ret_long,65,,,,,
player,201712100cle,cle,JohnDu00,kick_ret,0,,,,,
player,201712100cle,cle,JohnDu00,kick_ret_yds,0,,,,,
player,201712100cle,cle,JohnDu00,kick_ret_yds_per_ret,,,,,,
player,201712100cle,cle,JohnDu00,kick_ret_td,0,,,,,
player,201712100cle,cle,JohnDu00,kick_ret_long,0,,,,,
player,201712100cle,cle,JohnDu00,punt_ret,2,,,,,
player,201712100cle,cle,JohnDu00,punt_ret_yds,5,,,,,
player,201712100cle,cle,JohnDu00,punt_ret_yds_per_ret,2.5,,,,,
player,201712100cle,cle,JohnDu00,punt_ret_td,0,,,,,
player,201712100cle,cle,JohnDu00,punt_ret_long,5,,,,,
player,201712100cle,cle,DayeMa00,kick_ret,2,,,,,
player,201712100cle,cle,DayeMa00,kick_ret_yds,24,,,,,
player,201712100cle,cle,DayeMa00,kick_ret_yds_per_ret,12.0,,,,,
player,201712100cle,cle,DayeMa00,kick_ret_td,0,,,,,
player,201712100cle,cle,DayeMa00,kick_ret_long,16,,,,,
player,201712100cle,cle,DayeMa00,punt_ret,0,,,,,
player,201712100cle,cle,DayeMa00,punt_ret_yds,0,,,,,
player,201712100cle,cle,DayeMa00,punt_ret_yds_per_ret,,,,,,
player,201712100cle,cle,DayeMa00,punt_ret_td,0,,,,,
player,201712100cle,cle,DayeMa00,punt_ret_long,0,,,,,
player,201712100cle,gnb,CrosMa20,xpm,3,,,,,
player,201712100cle,gnb,CrosMa20,xpa,3,,,,,
player,201712100cle,gnb,CrosMa20,fgm,,,,,,
player,201712100cle,gnb,CrosMa20,fga,,,,,,
player,201712100cle,gnb,CrosMa20,punt,0,,,,,
player,201712100cle,gnb,CrosMa20,punt_yds,0,,,,,
player,201712100cle,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201712100cle,gnb,CrosMa20,punt_long,0,,,,,
player,201712100cle,gnb,VogeJu00,xpm,,,,,,
player,201712100cle,gnb,VogeJu00,xpa,,,,,,
player,201712100cle,gnb,VogeJu00,fgm,,,,,,
player,201712100cle,gnb,VogeJu00,fga,,,,,,
player,201712100cle,gnb,VogeJu00,punt,4,,,,,
player,201712100cle,gnb,VogeJu00,punt_yds,191,,,,,
player,201712100cle,gnb,VogeJu00,punt_yds_per_punt,47.8,,,,,
player,201712100cle,gnb,VogeJu00,punt_long,55,,,,,
player,201712100cle,cle,GonzZa00,xpm,3,,,,,
player,201712100cle,cle,GonzZa00,xpa,3,,,,,
player,201712100cle,cle,GonzZa00,fgm,,,,,,
player,201712100cle,cle,GonzZa00,fga,,,,,,
player,201712100cle,cle,GonzZa00,punt,0,,,,,
player,201712100cle,cle,GonzZa00,punt_yds,0,,,,,
player,201712100cle,cle,GonzZa00,punt_yds_per_punt,,,,,,
player,201712100cle,cle,GonzZa00,punt_long,0,,,,,
player,201712100cle,cle,ColqBr00,xpm,,,,,,
player,201712100cle,cle,ColqBr00,xpa,,,,,,
player,201712100cle,cle,ColqBr00,fgm,,,,,,
player,201712100cle,cle,ColqBr00,fga,,,,,,
player,201712100cle,cle,ColqBr00,punt,4,,,,,
player,201712100cle,cle,ColqBr00,punt_yds,209,,,,,
player,201712100cle,cle,ColqBr00,punt_yds_per_punt,52.3,,,,,
player,201712100cle,cle,ColqBr00,punt_long,56,,,,,
player,201712100cle,cle,DranSp00,pos,G,,,,,
player,201712100cle,cle,DranSp00,offense,58,,,,,
player,201712100cle,cle,DranSp00,off_pct,100%,,,,,
player,201712100cle,cle,DranSp00,defense,0,,,,,
player,201712100cle,cle,DranSp00,def_pct,0%,,,,,
player,201712100cle,cle,DranSp00,special_teams,3,,,,,
player,201712100cle,cle,DranSp00,st_pct,12%,,,,,
player,201712100cle,cle,BitoJo00,pos,G,,,,,
player,201712100cle,cle,BitoJo00,offense,58,,,,,
player,201712100cle,cle,BitoJo00,off_pct,100%,,,,,
player,201712100cle,cle,BitoJo00,defense,0,,,,,
player,201712100cle,cle,BitoJo00,def_pct,0%,,,,,
player,201712100cle,cle,BitoJo00,special_teams,3,,,,,
player,201712100cle,cle,BitoJo00,st_pct,12%,,,,,
player,201712100cle,cle,ZeitKe00,pos,G,,,,,
player,201712100cle,cle,ZeitKe00,offense,58,,,,,
player,201712100cle,cle,ZeitKe00,off_pct,100%,,,,,
player,201712100cle,cle,ZeitKe00,defense,0,,,,,
player,201712100cle,cle,ZeitKe00,def_pct,0%,,,,,
player,201712100cle,cle,ZeitKe00,special_teams,3,,,,,
player,201712100cle,cle,ZeitKe00,st_pct,12%,,,,,
player,201712100cle,cle,ColeSh00,pos,T,,,,,
player,201712100cle,cle,ColeSh00,offense,58,,,,,
player,201712100cle,cle,ColeSh00,off_pct,100%,,,,,
player,201712100cle,cle,ColeSh00,defense,0,,,,,
player,201712100cle,cle,ColeSh00,def_pct,0%,,,,,
player,201712100cle,cle,ColeSh00,special_teams,3,,,,,
player,201712100cle,cle,ColeSh00,st_pct,12%,,,,,
player,201712100cle,cle,TretJC00,pos,C,,,,,
player,201712100cle,cle,TretJC00,offense,58,,,,,
player,201712100cle,cle,TretJC00,off_pct,100%,,,,,
player,201712100cle,cle,TretJC00,defense,0,,,,,
player,201712100cle,cle,TretJC00,def_pct,0%,,,,,
player,201712100cle,cle,TretJC00,special_teams,0,,,,,
player,201712100cle,cle,TretJC00,st_pct,0%,,,,,
player,201712100cle,cle,KizeDe00,pos,QB,,,,,
player,201712100cle,cle,KizeDe00,offense,58,,,,,
player,201712100cle,cle,KizeDe00,off_pct,100%,,,,,
player,201712100cle,cle,KizeDe00,defense,0,,,,,
player,201712100cle,cle,KizeDe00,def_pct,0%,,,,,
player,201712100cle,cle,KizeDe00,special_teams,0,,,,,
player,201712100cle,cle,KizeDe00,st_pct,0%,,,,,
player,201712100cle,cle,GordJo02,pos,WR,,,,,
player,201712100cle,cle,GordJo02,offense,53,,,,,
player,201712100cle,cle,GordJo02,off_pct,91%,,,,,
player,201712100cle,cle,GordJo02,defense,0,,,,,
player,201712100cle,cle,GordJo02,def_pct,0%,,,,,
player,201712100cle,cle,GordJo02,special_teams,0,,,,,
player,201712100cle,cle,GordJo02,st_pct,0%,,,,,
player,201712100cle,cle,ColeCo00,pos,WR,,,,,
player,201712100cle,cle,ColeCo00,offense,39,,,,,
player,201712100cle,cle,ColeCo00,off_pct,67%,,,,,
player,201712100cle,cle,ColeCo00,defense,0,,,,,
player,201712100cle,cle,ColeCo00,def_pct,0%,,,,,
player,201712100cle,cle,ColeCo00,special_teams,0,,,,,
player,201712100cle,cle,ColeCo00,st_pct,0%,,,,,
player,201712100cle,cle,CrowIs00,pos,RB,,,,,
player,201712100cle,cle,CrowIs00,offense,36,,,,,
player,201712100cle,cle,CrowIs00,off_pct,62%,,,,,
player,201712100cle,cle,CrowIs00,defense,0,,,,,
player,201712100cle,cle,CrowIs00,def_pct,0%,,,,,
player,201712100cle,cle,CrowIs00,special_teams,0,,,,,
player,201712100cle,cle,CrowIs00,st_pct,0%,,,,,
player,201712100cle,cle,NjokDa00,pos,TE,,,,,
player,201712100cle,cle,NjokDa00,offense,34,,,,,
player,201712100cle,cle,NjokDa00,off_pct,59%,,,,,
player,201712100cle,cle,NjokDa00,defense,0,,,,,
player,201712100cle,cle,NjokDa00,def_pct,0%,,,,,
player,201712100cle,cle,NjokDa00,special_teams,9,,,,,
player,201712100cle,cle,NjokDa00,st_pct,38%,,,,,
player,201712100cle,cle,TelfRa00,pos,TE,,,,,
player,201712100cle,cle,TelfRa00,offense,28,,,,,
player,201712100cle,cle,TelfRa00,off_pct,48%,,,,,
player,201712100cle,cle,TelfRa00,defense,0,,,,,
player,201712100cle,cle,TelfRa00,def_pct,0%,,,,,
player,201712100cle,cle,TelfRa00,special_teams,3,,,,,
player,201712100cle,cle,TelfRa00,st_pct,12%,,,,,
player,201712100cle,cle,HiggRa00,pos,WR,,,,,
player,201712100cle,cle,HiggRa00,offense,28,,,,,
player,201712100cle,cle,HiggRa00,off_pct,48%,,,,,
player,201712100cle,cle,HiggRa00,defense,0,,,,,
player,201712100cle,cle,HiggRa00,def_pct,0%,,,,,
player,201712100cle,cle,HiggRa00,special_teams,0,,,,,
player,201712100cle,cle,HiggRa00,st_pct,0%,,,,,
player,201712100cle,cle,DevaSe00,pos,TE,,,,,
player,201712100cle,cle,DevaSe00,offense,25,,,,,
player,201712100cle,cle,DevaSe00,off_pct,43%,,,,,
player,201712100cle,cle,DevaSe00,defense,0,,,,,
player,201712100cle,cle,DevaSe00,def_pct,0%,,,,,
player,201712100cle,cle,DevaSe00,special_teams,9,,,,,
player,201712100cle,cle,DevaSe00,st_pct,38%,,,,,
player,201712100cle,cle,JohnDu00,pos,RB,,,,,
player,201712100cle,cle,JohnDu00,offense,25,,,,,
player,201712100cle,cle,JohnDu00,off_pct,43%,,,,,
player,201712100cle,cle,JohnDu00,defense,0,,,,,
player,201712100cle,cle,JohnDu00,def_pct,0%,,,,,
player,201712100cle,cle,JohnDu00,special_teams,5,,,,,
player,201712100cle,cle,JohnDu00,st_pct,21%,,,,,
player,201712100cle,cle,VitaDa00,pos,FB,,,,,
player,201712100cle,cle,VitaDa00,offense,17,,,,,
player,201712100cle,cle,VitaDa00,off_pct,29%,,,,,
player,201712100cle,cle,VitaDa00,defense,0,,,,,
player,201712100cle,cle,VitaDa00,def_pct,0%,,,,,
player,201712100cle,cle,VitaDa00,special_teams,13,,,,,
player,201712100cle,cle,VitaDa00,st_pct,54%,,,,,
player,201712100cle,cle,LouiRi00,pos,WR,,,,,
player,201712100cle,cle,LouiRi00,offense,4,,,,,
player,201712100cle,cle,LouiRi00,off_pct,7%,,,,,
player,201712100cle,cle,LouiRi00,defense,0,,,,,
player,201712100cle,cle,LouiRi00,def_pct,0%,,,,,
player,201712100cle,cle,LouiRi00,special_teams,17,,,,,
player,201712100cle,cle,LouiRi00,st_pct,71%,,,,,
player,201712100cle,cle,ReitAu00,pos,C,,,,,
player,201712100cle,cle,ReitAu00,offense,1,,,,,
player,201712100cle,cle,ReitAu00,off_pct,2%,,,,,
player,201712100cle,cle,ReitAu00,defense,0,,,,,
player,201712100cle,cle,ReitAu00,def_pct,0%,,,,,
player,201712100cle,cle,ReitAu00,special_teams,3,,,,,
player,201712100cle,cle,ReitAu00,st_pct,12%,,,,,
player,201712100cle,cle,SchoJo00,pos,LB,,,,,
player,201712100cle,cle,SchoJo00,offense,0,,,,,
player,201712100cle,cle,SchoJo00,off_pct,0%,,,,,
player,201712100cle,cle,SchoJo00,defense,76,,,,,
player,201712100cle,cle,SchoJo00,def_pct,100%,,,,,
player,201712100cle,cle,SchoJo00,special_teams,4,,,,,
player,201712100cle,cle,SchoJo00,st_pct,17%,,,,,
player,201712100cle,cle,KirkCh00,pos,LB,,,,,
player,201712100cle,cle,KirkCh00,offense,0,,,,,
player,201712100cle,cle,KirkCh00,off_pct,0%,,,,,
player,201712100cle,cle,KirkCh00,defense,76,,,,,
player,201712100cle,cle,KirkCh00,def_pct,100%,,,,,
player,201712100cle,cle,KirkCh00,special_teams,4,,,,,
player,201712100cle,cle,KirkCh00,st_pct,17%,,,,,
player,201712100cle,cle,NacuKa00,pos,SS,,,,,
player,201712100cle,cle,NacuKa00,offense,0,,,,,
player,201712100cle,cle,NacuKa00,off_pct,0%,,,,,
player,201712100cle,cle,NacuKa00,defense,75,,,,,
player,201712100cle,cle,NacuKa00,def_pct,99%,,,,,
player,201712100cle,cle,NacuKa00,special_teams,3,,,,,
player,201712100cle,cle,NacuKa00,st_pct,12%,,,,,
player,201712100cle,cle,McCoJa99,pos,CB,,,,,
player,201712100cle,cle,McCoJa99,offense,0,,,,,
player,201712100cle,cle,McCoJa99,off_pct,0%,,,,,
player,201712100cle,cle,McCoJa99,defense,75,,,,,
player,201712100cle,cle,McCoJa99,def_pct,99%,,,,,
player,201712100cle,cle,McCoJa99,special_teams,1,,,,,
player,201712100cle,cle,McCoJa99,st_pct,4%,,,,,
player,201712100cle,cle,TaylJa01,pos,CB,,,,,
player,201712100cle,cle,TaylJa01,offense,0,,,,,
player,201712100cle,cle,TaylJa01,off_pct,0%,,,,,
player,201712100cle,cle,TaylJa01,defense,71,,,,,
player,201712100cle,cle,TaylJa01,def_pct,93%,,,,,
player,201712100cle,cle,TaylJa01,special_teams,8,,,,,
player,201712100cle,cle,TaylJa01,st_pct,33%,,,,,
player,201712100cle,cle,BurgJa01,pos,LB,,,,,
player,201712100cle,cle,BurgJa01,offense,0,,,,,
player,201712100cle,cle,BurgJa01,off_pct,0%,,,,,
player,201712100cle,cle,BurgJa01,defense,71,,,,,
player,201712100cle,cle,BurgJa01,def_pct,93%,,,,,
player,201712100cle,cle,BurgJa01,special_teams,4,,,,,
player,201712100cle,cle,BurgJa01,st_pct,17%,,,,,
player,201712100cle,cle,KindDe00,pos,SS,,,,,
player,201712100cle,cle,KindDe00,offense,0,,,,,
player,201712100cle,cle,KindDe00,off_pct,0%,,,,,
player,201712100cle,cle,KindDe00,defense,70,,,,,
player,201712100cle,cle,KindDe00,def_pct,92%,,,,,
player,201712100cle,cle,KindDe00,special_teams,7,,,,,
player,201712100cle,cle,KindDe00,st_pct,29%,,,,,
player,201712100cle,cle,ColeTr01,pos,DT,,,,,
player,201712100cle,cle,ColeTr01,offense,0,,,,,
player,201712100cle,cle,ColeTr01,off_pct,0%,,,,,
player,201712100cle,cle,ColeTr01,defense,62,,,,,
player,201712100cle,cle,ColeTr01,def_pct,82%,,,,,
player,201712100cle,cle,ColeTr01,special_teams,4,,,,,
player,201712100cle,cle,ColeTr01,st_pct,17%,,,,,
player,201712100cle,cle,GarrMy00,pos,DE,,,,,
player,201712100cle,cle,GarrMy00,offense,0,,,,,
player,201712100cle,cle,GarrMy00,off_pct,0%,,,,,
player,201712100cle,cle,GarrMy00,defense,60,,,,,
player,201712100cle,cle,GarrMy00,def_pct,79%,,,,,
player,201712100cle,cle,GarrMy00,special_teams,3,,,,,
player,201712100cle,cle,GarrMy00,st_pct,12%,,,,,
player,201712100cle,cle,NassCa00,pos,DE,,,,,
player,201712100cle,cle,NassCa00,offense,0,,,,,
player,201712100cle,cle,NassCa00,off_pct,0%,,,,,
player,201712100cle,cle,NassCa00,defense,59,,,,,
player,201712100cle,cle,NassCa00,def_pct,78%,,,,,
player,201712100cle,cle,NassCa00,special_teams,7,,,,,
player,201712100cle,cle,NassCa00,st_pct,29%,,,,,
player,201712100cle,cle,OgunLa00,pos,DT,,,,,
player,201712100cle,cle,OgunLa00,offense,0,,,,,
player,201712100cle,cle,OgunLa00,off_pct,0%,,,,,
player,201712100cle,cle,OgunLa00,defense,46,,,,,
player,201712100cle,cle,OgunLa00,def_pct,61%,,,,,
player,201712100cle,cle,OgunLa00,special_teams,4,,,,,
player,201712100cle,cle,OgunLa00,st_pct,17%,,,,,
player,201712100cle,cle,JordMi00,pos,CB,,,,,
player,201712100cle,cle,JordMi00,offense,0,,,,,
player,201712100cle,cle,JordMi00,off_pct,0%,,,,,
player,201712100cle,cle,JordMi00,defense,36,,,,,
player,201712100cle,cle,JordMi00,def_pct,47%,,,,,
player,201712100cle,cle,JordMi00,special_teams,14,,,,,
player,201712100cle,cle,JordMi00,st_pct,58%,,,,,
player,201712100cle,cle,OrchNa00,pos,DE,,,,,
player,201712100cle,cle,OrchNa00,offense,0,,,,,
