game,2017,13,20171203,201712030rav,det,"Detroit Lions",20,rav,"Baltimore Ravens",44
player,201712030rav,rav,DaviCa01,tackles_combined,3,,,,,
player,201712030rav,rav,DaviCa01,tackles_solo,1,,,,,
player,201712030rav,rav,DaviCa01,tackles_assists,2,,,,,
player,201712030rav,rav,DaviCa01,tackles_loss,0,,,,,
player,201712030rav,rav,DaviCa01,qb_hits,0,,,,,
player,201712030rav,rav,DaviCa01,fumbles_rec,0,,,,,
player,201712030rav,rav,DaviCa01,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,DaviCa01,fumbles_rec_td,0,,,,,
player,201712030rav,rav,DaviCa01,fumbles_forced,0,,,,,
player,201712030rav,rav,LeviAn00,def_int,0,,,,,
player,201712030rav,rav,LeviAn00,def_int_yds,0,,,,,
player,201712030rav,rav,LeviAn00,def_int_td,0,,,,,
player,201712030rav,rav,LeviAn00,def_int_long,0,,,,,
player,201712030rav,rav,LeviAn00,pass_defended,0,,,,,
player,201712030rav,rav,LeviAn00,sacks,0.0,,,,,
player,201712030rav,rav,LeviAn00,tackles_combined,3,,,,,
player,201712030rav,rav,LeviAn00,tackles_solo,3,,,,,
player,201712030rav,rav,LeviAn00,tackles_assists,0,,,,,
player,201712030rav,rav,LeviAn00,tackles_loss,0,,,,,
player,201712030rav,rav,LeviAn00,qb_hits,0,,,,,
player,201712030rav,rav,LeviAn00,fumbles_rec,0,,,,,
player,201712030rav,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201712030rav,rav,LeviAn00,fumbles_forced,0,,,,,
player,201712030rav,rav,CarrBr99,def_int,0,,,,,
player,201712030rav,rav,CarrBr99,def_int_yds,0,,,,,
player,201712030rav,rav,CarrBr99,def_int_td,0,,,,,
player,201712030rav,rav,CarrBr99,def_int_long,0,,,,,
player,201712030rav,rav,CarrBr99,pass_defended,0,,,,,
player,201712030rav,rav,CarrBr99,sacks,0.0,,,,,
player,201712030rav,rav,CarrBr99,tackles_combined,2,,,,,
player,201712030rav,rav,CarrBr99,tackles_solo,2,,,,,
player,201712030rav,rav,CarrBr99,tackles_assists,0,,,,,
player,201712030rav,rav,CarrBr99,tackles_loss,0,,,,,
player,201712030rav,rav,CarrBr99,qb_hits,0,,,,,
player,201712030rav,rav,CarrBr99,fumbles_rec,0,,,,,
player,201712030rav,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201712030rav,rav,CarrBr99,fumbles_forced,0,,,,,
player,201712030rav,rav,ClarCh00,def_int,0,,,,,
player,201712030rav,rav,ClarCh00,def_int_yds,0,,,,,
player,201712030rav,rav,ClarCh00,def_int_td,0,,,,,
player,201712030rav,rav,ClarCh00,def_int_long,0,,,,,
player,201712030rav,rav,ClarCh00,pass_defended,0,,,,,
player,201712030rav,rav,ClarCh00,sacks,0.0,,,,,
player,201712030rav,rav,ClarCh00,tackles_combined,2,,,,,
player,201712030rav,rav,ClarCh00,tackles_solo,2,,,,,
player,201712030rav,rav,ClarCh00,tackles_assists,0,,,,,
player,201712030rav,rav,ClarCh00,tackles_loss,0,,,,,
player,201712030rav,rav,ClarCh00,qb_hits,0,,,,,
player,201712030rav,rav,ClarCh00,fumbles_rec,0,,,,,
player,201712030rav,rav,ClarCh00,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,ClarCh00,fumbles_rec_td,0,,,,,
player,201712030rav,rav,ClarCh00,fumbles_forced,0,,,,,
player,201712030rav,rav,HenrWi00,def_int,0,,,,,
player,201712030rav,rav,HenrWi00,def_int_yds,0,,,,,
player,201712030rav,rav,HenrWi00,def_int_td,0,,,,,
player,201712030rav,rav,HenrWi00,def_int_long,0,,,,,
player,201712030rav,rav,HenrWi00,pass_defended,0,,,,,
player,201712030rav,rav,HenrWi00,sacks,0.0,,,,,
player,201712030rav,rav,HenrWi00,tackles_combined,2,,,,,
player,201712030rav,rav,HenrWi00,tackles_solo,1,,,,,
player,201712030rav,rav,HenrWi00,tackles_assists,1,,,,,
player,201712030rav,rav,HenrWi00,tackles_loss,1,,,,,
player,201712030rav,rav,HenrWi00,qb_hits,1,,,,,
player,201712030rav,rav,HenrWi00,fumbles_rec,1,,,,,
player,201712030rav,rav,HenrWi00,fumbles_rec_yds,16,,,,,
player,201712030rav,rav,HenrWi00,fumbles_rec_td,0,,,,,
player,201712030rav,rav,HenrWi00,fumbles_forced,0,,,,,
player,201712030rav,rav,SmitJi03,def_int,0,,,,,
player,201712030rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201712030rav,rav,SmitJi03,def_int_td,0,,,,,
player,201712030rav,rav,SmitJi03,def_int_long,0,,,,,
player,201712030rav,rav,SmitJi03,pass_defended,0,,,,,
player,201712030rav,rav,SmitJi03,sacks,0.0,,,,,
player,201712030rav,rav,SmitJi03,tackles_combined,2,,,,,
player,201712030rav,rav,SmitJi03,tackles_solo,2,,,,,
player,201712030rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201712030rav,rav,SmitJi03,tackles_loss,1,,,,,
player,201712030rav,rav,SmitJi03,qb_hits,0,,,,,
player,201712030rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201712030rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201712030rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201712030rav,rav,WebbLa99,def_int,0,,,,,
player,201712030rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201712030rav,rav,WebbLa99,def_int_td,0,,,,,
player,201712030rav,rav,WebbLa99,def_int_long,0,,,,,
player,201712030rav,rav,WebbLa99,pass_defended,0,,,,,
player,201712030rav,rav,WebbLa99,sacks,0.0,,,,,
player,201712030rav,rav,WebbLa99,tackles_combined,2,,,,,
player,201712030rav,rav,WebbLa99,tackles_solo,2,,,,,
player,201712030rav,rav,WebbLa99,tackles_assists,0,,,,,
player,201712030rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201712030rav,rav,WebbLa99,qb_hits,0,,,,,
player,201712030rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201712030rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201712030rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201712030rav,rav,WillBr02,def_int,0,,,,,
player,201712030rav,rav,WillBr02,def_int_yds,0,,,,,
player,201712030rav,rav,WillBr02,def_int_td,0,,,,,
player,201712030rav,rav,WillBr02,def_int_long,0,,,,,
player,201712030rav,rav,WillBr02,pass_defended,0,,,,,
player,201712030rav,rav,WillBr02,sacks,0.0,,,,,
player,201712030rav,rav,WillBr02,tackles_combined,2,,,,,
player,201712030rav,rav,WillBr02,tackles_solo,0,,,,,
player,201712030rav,rav,WillBr02,tackles_assists,2,,,,,
player,201712030rav,rav,WillBr02,tackles_loss,0,,,,,
player,201712030rav,rav,WillBr02,qb_hits,0,,,,,
player,201712030rav,rav,WillBr02,fumbles_rec,0,,,,,
player,201712030rav,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201712030rav,rav,WillBr02,fumbles_forced,0,,,,,
player,201712030rav,rav,AlleJa01,def_int,0,,,,,
player,201712030rav,rav,AlleJa01,def_int_yds,0,,,,,
player,201712030rav,rav,AlleJa01,def_int_td,0,,,,,
player,201712030rav,rav,AlleJa01,def_int_long,0,,,,,
player,201712030rav,rav,AlleJa01,pass_defended,0,,,,,
player,201712030rav,rav,AlleJa01,sacks,0.0,,,,,
player,201712030rav,rav,AlleJa01,tackles_combined,1,,,,,
player,201712030rav,rav,AlleJa01,tackles_solo,1,,,,,
player,201712030rav,rav,AlleJa01,tackles_assists,0,,,,,
player,201712030rav,rav,AlleJa01,tackles_loss,0,,,,,
player,201712030rav,rav,AlleJa01,qb_hits,0,,,,,
player,201712030rav,rav,AlleJa01,fumbles_rec,0,,,,,
player,201712030rav,rav,AlleJa01,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,AlleJa01,fumbles_rec_td,0,,,,,
player,201712030rav,rav,AlleJa01,fumbles_forced,0,,,,,
player,201712030rav,rav,RicaPa00,def_int,0,,,,,
player,201712030rav,rav,RicaPa00,def_int_yds,0,,,,,
player,201712030rav,rav,RicaPa00,def_int_td,0,,,,,
player,201712030rav,rav,RicaPa00,def_int_long,0,,,,,
player,201712030rav,rav,RicaPa00,pass_defended,0,,,,,
player,201712030rav,rav,RicaPa00,sacks,0.0,,,,,
player,201712030rav,rav,RicaPa00,tackles_combined,1,,,,,
player,201712030rav,rav,RicaPa00,tackles_solo,0,,,,,
player,201712030rav,rav,RicaPa00,tackles_assists,1,,,,,
player,201712030rav,rav,RicaPa00,tackles_loss,0,,,,,
player,201712030rav,rav,RicaPa00,qb_hits,0,,,,,
player,201712030rav,rav,RicaPa00,fumbles_rec,0,,,,,
player,201712030rav,rav,RicaPa00,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,RicaPa00,fumbles_rec_td,0,,,,,
player,201712030rav,rav,RicaPa00,fumbles_forced,0,,,,,
player,201712030rav,rav,WillTi00,def_int,0,,,,,
player,201712030rav,rav,WillTi00,def_int_yds,0,,,,,
player,201712030rav,rav,WillTi00,def_int_td,0,,,,,
player,201712030rav,rav,WillTi00,def_int_long,0,,,,,
player,201712030rav,rav,WillTi00,pass_defended,0,,,,,
player,201712030rav,rav,WillTi00,sacks,0.0,,,,,
player,201712030rav,rav,WillTi00,tackles_combined,1,,,,,
player,201712030rav,rav,WillTi00,tackles_solo,1,,,,,
player,201712030rav,rav,WillTi00,tackles_assists,0,,,,,
player,201712030rav,rav,WillTi00,tackles_loss,0,,,,,
player,201712030rav,rav,WillTi00,qb_hits,0,,,,,
player,201712030rav,rav,WillTi00,fumbles_rec,0,,,,,
player,201712030rav,rav,WillTi00,fumbles_rec_yds,0,,,,,
player,201712030rav,rav,WillTi00,fumbles_rec_td,0,,,,,
player,201712030rav,rav,WillTi00,fumbles_forced,0,,,,,
player,201712030rav,det,JoneT.00,kick_ret,0,,,,,
player,201712030rav,det,JoneT.00,kick_ret_yds,0,,,,,
player,201712030rav,det,JoneT.00,kick_ret_yds_per_ret,,,,,,
player,201712030rav,det,JoneT.00,kick_ret_td,0,,,,,
player,201712030rav,det,JoneT.00,kick_ret_long,0,,,,,
player,201712030rav,det,JoneT.00,punt_ret,2,,,,,
player,201712030rav,det,JoneT.00,punt_ret_yds,14,,,,,
player,201712030rav,det,JoneT.00,punt_ret_yds_per_ret,7.0,,,,,
player,201712030rav,det,JoneT.00,punt_ret_td,0,,,,,
player,201712030rav,det,JoneT.00,punt_ret_long,9,,,,,
player,201712030rav,det,ZennZa00,kick_ret,2,,,,,
player,201712030rav,det,ZennZa00,kick_ret_yds,42,,,,,
player,201712030rav,det,ZennZa00,kick_ret_yds_per_ret,21.0,,,,,
player,201712030rav,det,ZennZa00,kick_ret_td,0,,,,,
player,201712030rav,det,ZennZa00,kick_ret_long,23,,,,,
player,201712030rav,det,ZennZa00,punt_ret,0,,,,,
player,201712030rav,det,ZennZa00,punt_ret_yds,0,,,,,
player,201712030rav,det,ZennZa00,punt_ret_yds_per_ret,,,,,,
player,201712030rav,det,ZennZa00,punt_ret_td,0,,,,,
player,201712030rav,det,ZennZa00,punt_ret_long,0,,,,,
player,201712030rav,rav,CampMi02,kick_ret,0,,,,,
player,201712030rav,rav,CampMi02,kick_ret_yds,0,,,,,
player,201712030rav,rav,CampMi02,kick_ret_yds_per_ret,,,,,,
player,201712030rav,rav,CampMi02,kick_ret_td,0,,,,,
player,201712030rav,rav,CampMi02,kick_ret_long,0,,,,,
player,201712030rav,rav,CampMi02,punt_ret,3,,,,,
player,201712030rav,rav,CampMi02,punt_ret_yds,28,,,,,
player,201712030rav,rav,CampMi02,punt_ret_yds_per_ret,9.3,,,,,
player,201712030rav,rav,CampMi02,punt_ret_td,0,,,,,
player,201712030rav,rav,CampMi02,punt_ret_long,10,,,,,
player,201712030rav,rav,MoorCh00,kick_ret,2,,,,,
player,201712030rav,rav,MoorCh00,kick_ret_yds,51,,,,,
player,201712030rav,rav,MoorCh00,kick_ret_yds_per_ret,25.5,,,,,
player,201712030rav,rav,MoorCh00,kick_ret_td,0,,,,,
player,201712030rav,rav,MoorCh00,kick_ret_long,27,,,,,
player,201712030rav,rav,MoorCh00,punt_ret,0,,,,,
player,201712030rav,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201712030rav,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201712030rav,rav,MoorCh00,punt_ret_td,0,,,,,
player,201712030rav,rav,MoorCh00,punt_ret_long,0,,,,,
player,201712030rav,rav,MaylVi00,kick_ret,1,,,,,
player,201712030rav,rav,MaylVi00,kick_ret_yds,29,,,,,
player,201712030rav,rav,MaylVi00,kick_ret_yds_per_ret,29.0,,,,,
player,201712030rav,rav,MaylVi00,kick_ret_td,0,,,,,
player,201712030rav,rav,MaylVi00,kick_ret_long,29,,,,,
player,201712030rav,rav,MaylVi00,punt_ret,0,,,,,
player,201712030rav,rav,MaylVi00,punt_ret_yds,0,,,,,
player,201712030rav,rav,MaylVi00,punt_ret_yds_per_ret,,,,,,
player,201712030rav,rav,MaylVi00,punt_ret_td,0,,,,,
player,201712030rav,rav,MaylVi00,punt_ret_long,0,,,,,
player,201712030rav,det,PratMa20,xpm,2,,,,,
player,201712030rav,det,PratMa20,xpa,3,,,,,
player,201712030rav,det,PratMa20,fgm,,,,,,
player,201712030rav,det,PratMa20,fga,1,,,,,
player,201712030rav,det,PratMa20,punt,0,,,,,
player,201712030rav,det,PratMa20,punt_yds,0,,,,,
player,201712030rav,det,PratMa20,punt_yds_per_punt,,,,,,
player,201712030rav,det,PratMa20,punt_long,0,,,,,
player,201712030rav,det,MartSa01,xpm,,,,,,
player,201712030rav,det,MartSa01,xpa,,,,,,
player,201712030rav,det,MartSa01,fgm,,,,,,
player,201712030rav,det,MartSa01,fga,,,,,,
player,201712030rav,det,MartSa01,punt,6,,,,,
player,201712030rav,det,MartSa01,punt_yds,275,,,,,
player,201712030rav,det,MartSa01,punt_yds_per_punt,45.8,,,,,
player,201712030rav,det,MartSa01,punt_long,54,,,,,
player,201712030rav,rav,TuckJu00,xpm,5,,,,,
player,201712030rav,rav,TuckJu00,xpa,5,,,,,
player,201712030rav,rav,TuckJu00,fgm,3,,,,,
player,201712030rav,rav,TuckJu00,fga,3,,,,,
player,201712030rav,rav,TuckJu00,punt,0,,,,,
player,201712030rav,rav,TuckJu00,punt_yds,0,,,,,
player,201712030rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201712030rav,rav,TuckJu00,punt_long,0,,,,,
player,201712030rav,rav,KochSa20,xpm,,,,,,
player,201712030rav,rav,KochSa20,xpa,,,,,,
player,201712030rav,rav,KochSa20,fgm,,,,,,
player,201712030rav,rav,KochSa20,fga,,,,,,
player,201712030rav,rav,KochSa20,punt,5,,,,,
player,201712030rav,rav,KochSa20,punt_yds,209,,,,,
player,201712030rav,rav,KochSa20,punt_yds_per_punt,41.8,,,,,
player,201712030rav,rav,KochSa20,punt_long,52,,,,,
player,201712030rav,rav,SkurMa01,pos,C,,,,,
player,201712030rav,rav,SkurMa01,offense,64,,,,,
player,201712030rav,rav,SkurMa01,off_pct,100%,,,,,
player,201712030rav,rav,SkurMa01,defense,0,,,,,
player,201712030rav,rav,SkurMa01,def_pct,0%,,,,,
player,201712030rav,rav,SkurMa01,special_teams,8,,,,,
player,201712030rav,rav,SkurMa01,st_pct,23%,,,,,
player,201712030rav,rav,HowaAu20,pos,T,,,,,
player,201712030rav,rav,HowaAu20,offense,64,,,,,
player,201712030rav,rav,HowaAu20,off_pct,100%,,,,,
player,201712030rav,rav,HowaAu20,defense,0,,,,,
player,201712030rav,rav,HowaAu20,def_pct,0%,,,,,
player,201712030rav,rav,HowaAu20,special_teams,8,,,,,
player,201712030rav,rav,HowaAu20,st_pct,23%,,,,,
player,201712030rav,rav,JensRy00,pos,C,,,,,
player,201712030rav,rav,JensRy00,offense,64,,,,,
player,201712030rav,rav,JensRy00,off_pct,100%,,,,,
player,201712030rav,rav,JensRy00,defense,0,,,,,
player,201712030rav,rav,JensRy00,def_pct,0%,,,,,
player,201712030rav,rav,JensRy00,special_teams,8,,,,,
player,201712030rav,rav,JensRy00,st_pct,23%,,,,,
player,201712030rav,rav,HursJa00,pos,G,,,,,
player,201712030rav,rav,HursJa00,offense,64,,,,,
player,201712030rav,rav,HursJa00,off_pct,100%,,,,,
player,201712030rav,rav,HursJa00,defense,0,,,,,
player,201712030rav,rav,HursJa00,def_pct,0%,,,,,
player,201712030rav,rav,HursJa00,special_teams,8,,,,,
player,201712030rav,rav,HursJa00,st_pct,23%,,,,,
player,201712030rav,rav,StanRo00,pos,T,,,,,
player,201712030rav,rav,StanRo00,offense,64,,,,,
player,201712030rav,rav,StanRo00,off_pct,100%,,,,,
player,201712030rav,rav,StanRo00,defense,0,,,,,
player,201712030rav,rav,StanRo00,def_pct,0%,,,,,
player,201712030rav,rav,StanRo00,special_teams,0,,,,,
player,201712030rav,rav,StanRo00,st_pct,0%,,,,,
player,201712030rav,rav,FlacJo00,pos,QB,,,,,
player,201712030rav,rav,FlacJo00,offense,64,,,,,
player,201712030rav,rav,FlacJo00,off_pct,100%,,,,,
player,201712030rav,rav,FlacJo00,defense,0,,,,,
player,201712030rav,rav,FlacJo00,def_pct,0%,,,,,
player,201712030rav,rav,FlacJo00,special_teams,0,,,,,
player,201712030rav,rav,FlacJo00,st_pct,0%,,,,,
player,201712030rav,rav,WallMi00,pos,WR,,,,,
player,201712030rav,rav,WallMi00,offense,47,,,,,
player,201712030rav,rav,WallMi00,off_pct,73%,,,,,
player,201712030rav,rav,WallMi00,defense,0,,,,,
player,201712030rav,rav,WallMi00,def_pct,0%,,,,,
player,201712030rav,rav,WallMi00,special_teams,0,,,,,
player,201712030rav,rav,WallMi00,st_pct,0%,,,,,
player,201712030rav,rav,MaclJe00,pos,WR,,,,,
player,201712030rav,rav,MaclJe00,offense,46,,,,,
player,201712030rav,rav,MaclJe00,off_pct,72%,,,,,
player,201712030rav,rav,MaclJe00,defense,0,,,,,
player,201712030rav,rav,MaclJe00,def_pct,0%,,,,,
player,201712030rav,rav,MaclJe00,special_teams,0,,,,,
player,201712030rav,rav,MaclJe00,st_pct,0%,,,,,
player,201712030rav,rav,BoylNi00,pos,TE,,,,,
player,201712030rav,rav,BoylNi00,offense,43,,,,,
player,201712030rav,rav,BoylNi00,off_pct,67%,,,,,
player,201712030rav,rav,BoylNi00,defense,0,,,,,
player,201712030rav,rav,BoylNi00,def_pct,0%,,,,,
player,201712030rav,rav,BoylNi00,special_teams,8,,,,,
player,201712030rav,rav,BoylNi00,st_pct,23%,,,,,
player,201712030rav,rav,CollAl00,pos,RB,,,,,
player,201712030rav,rav,CollAl00,offense,33,,,,,
player,201712030rav,rav,CollAl00,off_pct,52%,,,,,
player,201712030rav,rav,CollAl00,defense,0,,,,,
player,201712030rav,rav,CollAl00,def_pct,0%,,,,,
player,201712030rav,rav,CollAl00,special_teams,0,,,,,
player,201712030rav,rav,CollAl00,st_pct,0%,,,,,
player,201712030rav,rav,MoorCh00,pos,WR,,,,,
player,201712030rav,rav,MoorCh00,offense,32,,,,,
player,201712030rav,rav,MoorCh00,off_pct,50%,,,,,
player,201712030rav,rav,MoorCh00,defense,0,,,,,
player,201712030rav,rav,MoorCh00,def_pct,0%,,,,,
player,201712030rav,rav,MoorCh00,special_teams,21,,,,,
player,201712030rav,rav,MoorCh00,st_pct,60%,,,,,
player,201712030rav,rav,WillMa04,pos,TE,,,,,
player,201712030rav,rav,WillMa04,offense,30,,,,,
player,201712030rav,rav,WillMa04,off_pct,47%,,,,,
player,201712030rav,rav,WillMa04,defense,0,,,,,
player,201712030rav,rav,WillMa04,def_pct,0%,,,,,
player,201712030rav,rav,WillMa04,special_teams,12,,,,,
player,201712030rav,rav,WillMa04,st_pct,34%,,,,,
player,201712030rav,rav,WatsBe00,pos,TE,,,,,
player,201712030rav,rav,WatsBe00,offense,30,,,,,
player,201712030rav,rav,WatsBe00,off_pct,47%,,,,,
player,201712030rav,rav,WatsBe00,defense,0,,,,,
player,201712030rav,rav,WatsBe00,def_pct,0%,,,,,
player,201712030rav,rav,WatsBe00,special_teams,0,,,,,
player,201712030rav,rav,WatsBe00,st_pct,0%,,,,,
player,201712030rav,rav,WoodDa02,pos,RB,,,,,
player,201712030rav,rav,WoodDa02,offense,20,,,,,
player,201712030rav,rav,WoodDa02,off_pct,31%,,,,,
player,201712030rav,rav,WoodDa02,defense,0,,,,,
player,201712030rav,rav,WoodDa02,def_pct,0%,,,,,
player,201712030rav,rav,WoodDa02,special_teams,0,,,,,
player,201712030rav,rav,WoodDa02,st_pct,0%,,,,,
player,201712030rav,rav,RicaPa00,pos,NT,,,,,
player,201712030rav,rav,RicaPa00,offense,18,,,,,
player,201712030rav,rav,RicaPa00,off_pct,28%,,,,,
player,201712030rav,rav,RicaPa00,defense,1,,,,,
player,201712030rav,rav,RicaPa00,def_pct,2%,,,,,
player,201712030rav,rav,RicaPa00,special_teams,5,,,,,
player,201712030rav,rav,RicaPa00,st_pct,14%,,,,,
player,201712030rav,rav,AlleJa01,pos,RB,,,,,
player,201712030rav,rav,AlleJa01,offense,13,,,,,
player,201712030rav,rav,AlleJa01,off_pct,20%,,,,,
player,201712030rav,rav,AlleJa01,defense,0,,,,,
player,201712030rav,rav,AlleJa01,def_pct,0%,,,,,
player,201712030rav,rav,AlleJa01,special_teams,18,,,,,
player,201712030rav,rav,AlleJa01,st_pct,51%,,,,,
player,201712030rav,rav,CampMi02,pos,WR,,,,,
player,201712030rav,rav,CampMi02,offense,8,,,,,
player,201712030rav,rav,CampMi02,off_pct,12%,,,,,
player,201712030rav,rav,CampMi02,defense,0,,,,,
player,201712030rav,rav,CampMi02,def_pct,0%,,,,,
player,201712030rav,rav,CampMi02,special_teams,6,,,,,
player,201712030rav,rav,CampMi02,st_pct,17%,,,,,
player,201712030rav,rav,JeffTo00,pos,SS,,,,,
player,201712030rav,rav,JeffTo00,offense,0,,,,,
player,201712030rav,rav,JeffTo00,off_pct,0%,,,,,
player,201712030rav,rav,JeffTo00,defense,61,,,,,
player,201712030rav,rav,JeffTo00,def_pct,97%,,,,,
player,201712030rav,rav,JeffTo00,special_teams,4,,,,,
player,201712030rav,rav,JeffTo00,st_pct,11%,,,,,
player,201712030rav,rav,CarrBr99,pos,CB,,,,,
player,201712030rav,rav,CarrBr99,offense,0,,,,,
player,201712030rav,rav,CarrBr99,off_pct,0%,,,,,
player,201712030rav,rav,CarrBr99,defense,61,,,,,
player,201712030rav,rav,CarrBr99,def_pct,97%,,,,,
player,201712030rav,rav,CarrBr99,special_teams,2,,,,,
player,201712030rav,rav,CarrBr99,st_pct,6%,,,,,
player,201712030rav,rav,WeddEr99,pos,FS,,,,,
player,201712030rav,rav,WeddEr99,offense,0,,,,,
player,201712030rav,rav,WeddEr99,off_pct,0%,,,,,
player,201712030rav,rav,WeddEr99,defense,60,,,,,
player,201712030rav,rav,WeddEr99,def_pct,95%,,,,,
player,201712030rav,rav,WeddEr99,special_teams,0,,,,,
player,201712030rav,rav,WeddEr99,st_pct,0%,,,,,
player,201712030rav,rav,MoslC.00,pos,LB,,,,,
player,201712030rav,rav,MoslC.00,offense,0,,,,,
player,201712030rav,rav,MoslC.00,off_pct,0%,,,,,
player,201712030rav,rav,MoslC.00,defense,58,,,,,
player,201712030rav,rav,MoslC.00,def_pct,92%,,,,,
player,201712030rav,rav,MoslC.00,special_teams,0,,,,,
player,201712030rav,rav,MoslC.00,st_pct,0%,,,,,
player,201712030rav,rav,SuggTe99,pos,LB,,,,,
player,201712030rav,rav,SuggTe99,offense,0,,,,,
player,201712030rav,rav,SuggTe99,off_pct,0%,,,,,
player,201712030rav,rav,SuggTe99,defense,55,,,,,
player,201712030rav,rav,SuggTe99,def_pct,87%,,,,,
player,201712030rav,rav,SuggTe99,special_teams,0,,,,,
player,201712030rav,rav,SuggTe99,st_pct,0%,,,,,
player,201712030rav,rav,HenrWi00,pos,DT,,,,,
player,201712030rav,rav,HenrWi00,offense,0,,,,,
player,201712030rav,rav,HenrWi00,off_pct,0%,,,,,
player,201712030rav,rav,HenrWi00,defense,44,,,,,
player,201712030rav,rav,HenrWi00,def_pct,70%,,,,,
player,201712030rav,rav,HenrWi00,special_teams,5,,,,,
player,201712030rav,rav,HenrWi00,st_pct,14%,,,,,
player,201712030rav,rav,HumpMa00,pos,CB,,,,,
player,201712030rav,rav,HumpMa00,offense,0,,,,,
player,201712030rav,rav,HumpMa00,off_pct,0%,,,,,
player,201712030rav,rav,HumpMa00,defense,41,,,,,
player,201712030rav,rav,HumpMa00,def_pct,65%,,,,,
player,201712030rav,rav,HumpMa00,special_teams,0,,,,,
player,201712030rav,rav,HumpMa00,st_pct,0%,,,,,
player,201712030rav,rav,JudoMa00,pos,LB,,,,,
player,201712030rav,rav,JudoMa00,offense,0,,,,,
player,201712030rav,rav,JudoMa00,off_pct,0%,,,,,
player,201712030rav,rav,JudoMa00,defense,39,,,,,
player,201712030rav,rav,JudoMa00,def_pct,62%,,,,,
player,201712030rav,rav,JudoMa00,special_teams,8,,,,,
player,201712030rav,rav,JudoMa00,st_pct,23%,,,,,
player,201712030rav,rav,CanaMa00,pos,CB,,,,,
player,201712030rav,rav,CanaMa00,offense,0,,,,,
player,201712030rav,rav,CanaMa00,off_pct,0%,,,,,
player,201712030rav,rav,CanaMa00,defense,36,,,,,
player,201712030rav,rav,CanaMa00,def_pct,57%,,,,,
player,201712030rav,rav,CanaMa00,special_teams,23,,,,,
player,201712030rav,rav,CanaMa00,st_pct,66%,,,,,
player,201712030rav,rav,OnwuPa00,pos,LB,,,,,
player,201712030rav,rav,OnwuPa00,offense,0,,,,,
player,201712030rav,rav,OnwuPa00,off_pct,0%,,,,,
player,201712030rav,rav,OnwuPa00,defense,35,,,,,
player,201712030rav,rav,OnwuPa00,def_pct,56%,,,,,
player,201712030rav,rav,OnwuPa00,special_teams,5,,,,,
player,201712030rav,rav,OnwuPa00,st_pct,14%,,,,,
player,201712030rav,rav,WillBr02,pos,DT,,,,,
player,201712030rav,rav,WillBr02,offense,0,,,,,
player,201712030rav,rav,WillBr02,off_pct,0%,,,,,
player,201712030rav,rav,WillBr02,defense,32,,,,,
player,201712030rav,rav,WillBr02,def_pct,51%,,,,,
player,201712030rav,rav,WillBr02,special_teams,5,,,,,
player,201712030rav,rav,WillBr02,st_pct,14%,,,,,
player,201712030rav,rav,SmitZa00,pos,LB,,,,,
player,201712030rav,rav,SmitZa00,offense,0,,,,,
player,201712030rav,rav,SmitZa00,off_pct,0%,,,,,
player,201712030rav,rav,SmitZa00,defense,32,,,,,
player,201712030rav,rav,SmitZa00,def_pct,51%,,,,,
player,201712030rav,rav,SmitZa00,special_teams,3,,,,,
player,201712030rav,rav,SmitZa00,st_pct,9%,,,,,
player,201712030rav,rav,DaviCa01,pos,NT,,,,,
player,201712030rav,rav,DaviCa01,offense,0,,,,,
player,201712030rav,rav,DaviCa01,off_pct,0%,,,,,
player,201712030rav,rav,DaviCa01,defense,22,,,,,
player,201712030rav,rav,DaviCa01,def_pct,35%,,,,,
player,201712030rav,rav,DaviCa01,special_teams,4,,,,,
player,201712030rav,rav,DaviCa01,st_pct,11%,,,,,
player,201712030rav,rav,PierMi00,pos,NT,,,,,
player,201712030rav,rav,PierMi00,offense,0,,,,,
player,201712030rav,rav,PierMi00,off_pct,0%,,,,,
