game,2017,5,20171008,201710080det,car,"Carolina Panthers",27,det,"Detroit Lions",24
player,201710080det,det,AgneJa00,kick_ret_long,22,,,,,
player,201710080det,det,AgneJa00,punt_ret,1,,,,,
player,201710080det,det,AgneJa00,punt_ret_yds,6,,,,,
player,201710080det,det,AgneJa00,punt_ret_yds_per_ret,6.0,,,,,
player,201710080det,det,AgneJa00,punt_ret_td,0,,,,,
player,201710080det,det,AgneJa00,punt_ret_long,6,,,,,
player,201710080det,car,GanoGr44,xpm,3,,,,,
player,201710080det,car,GanoGr44,xpa,3,,,,,
player,201710080det,car,GanoGr44,fgm,2,,,,,
player,201710080det,car,GanoGr44,fga,3,,,,,
player,201710080det,car,GanoGr44,punt,0,,,,,
player,201710080det,car,GanoGr44,punt_yds,0,,,,,
player,201710080det,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201710080det,car,GanoGr44,punt_long,0,,,,,
player,201710080det,car,PalaMi00,xpm,,,,,,
player,201710080det,car,PalaMi00,xpa,,,,,,
player,201710080det,car,PalaMi00,fgm,,,,,,
player,201710080det,car,PalaMi00,fga,,,,,,
player,201710080det,car,PalaMi00,punt,5,,,,,
player,201710080det,car,PalaMi00,punt_yds,234,,,,,
player,201710080det,car,PalaMi00,punt_yds_per_punt,46.8,,,,,
player,201710080det,car,PalaMi00,punt_long,60,,,,,
player,201710080det,det,PratMa20,xpm,3,,,,,
player,201710080det,det,PratMa20,xpa,3,,,,,
player,201710080det,det,PratMa20,fgm,1,,,,,
player,201710080det,det,PratMa20,fga,1,,,,,
player,201710080det,det,PratMa20,punt,0,,,,,
player,201710080det,det,PratMa20,punt_yds,0,,,,,
player,201710080det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201710080det,det,PratMa20,punt_long,0,,,,,
player,201710080det,det,LockJe00,xpm,,,,,,
player,201710080det,det,LockJe00,xpa,,,,,,
player,201710080det,det,LockJe00,fgm,,,,,,
player,201710080det,det,LockJe00,fga,,,,,,
player,201710080det,det,LockJe00,punt,5,,,,,
player,201710080det,det,LockJe00,punt_yds,206,,,,,
player,201710080det,det,LockJe00,punt_yds_per_punt,41.2,,,,,
player,201710080det,det,LockJe00,punt_long,53,,,,,
player,201710080det,det,SwanTr00,pos,C,,,,,
player,201710080det,det,SwanTr00,offense,61,,,,,
player,201710080det,det,SwanTr00,off_pct,100%,,,,,
player,201710080det,det,SwanTr00,defense,0,,,,,
player,201710080det,det,SwanTr00,def_pct,0%,,,,,
player,201710080det,det,SwanTr00,special_teams,4,,,,,
player,201710080det,det,SwanTr00,st_pct,12%,,,,,
player,201710080det,det,RobiGr01,pos,T,,,,,
player,201710080det,det,RobiGr01,offense,61,,,,,
player,201710080det,det,RobiGr01,off_pct,100%,,,,,
player,201710080det,det,RobiGr01,defense,0,,,,,
player,201710080det,det,RobiGr01,def_pct,0%,,,,,
player,201710080det,det,RobiGr01,special_teams,4,,,,,
player,201710080det,det,RobiGr01,st_pct,12%,,,,,
player,201710080det,det,LangT.20,pos,G,,,,,
player,201710080det,det,LangT.20,offense,61,,,,,
player,201710080det,det,LangT.20,off_pct,100%,,,,,
player,201710080det,det,LangT.20,defense,0,,,,,
player,201710080det,det,LangT.20,def_pct,0%,,,,,
player,201710080det,det,LangT.20,special_teams,4,,,,,
player,201710080det,det,LangT.20,st_pct,12%,,,,,
player,201710080det,det,WagnRi00,pos,T,,,,,
player,201710080det,det,WagnRi00,offense,61,,,,,
player,201710080det,det,WagnRi00,off_pct,100%,,,,,
player,201710080det,det,WagnRi00,defense,0,,,,,
player,201710080det,det,WagnRi00,def_pct,0%,,,,,
player,201710080det,det,WagnRi00,special_teams,4,,,,,
player,201710080det,det,WagnRi00,st_pct,12%,,,,,
player,201710080det,det,GlasGr00,pos,G,,,,,
player,201710080det,det,GlasGr00,offense,61,,,,,
player,201710080det,det,GlasGr00,off_pct,100%,,,,,
player,201710080det,det,GlasGr00,defense,0,,,,,
player,201710080det,det,GlasGr00,def_pct,0%,,,,,
player,201710080det,det,GlasGr00,special_teams,4,,,,,
player,201710080det,det,GlasGr00,st_pct,12%,,,,,
player,201710080det,det,StafMa00,pos,QB,,,,,
player,201710080det,det,StafMa00,offense,61,,,,,
player,201710080det,det,StafMa00,off_pct,100%,,,,,
player,201710080det,det,StafMa00,defense,0,,,,,
player,201710080det,det,StafMa00,def_pct,0%,,,,,
player,201710080det,det,StafMa00,special_teams,0,,,,,
player,201710080det,det,StafMa00,st_pct,0%,,,,,
player,201710080det,det,JoneMa02,pos,WR,,,,,
player,201710080det,det,JoneMa02,offense,58,,,,,
player,201710080det,det,JoneMa02,off_pct,95%,,,,,
player,201710080det,det,JoneMa02,defense,0,,,,,
player,201710080det,det,JoneMa02,def_pct,0%,,,,,
player,201710080det,det,JoneMa02,special_teams,0,,,,,
player,201710080det,det,JoneMa02,st_pct,0%,,,,,
player,201710080det,det,TateGo00,pos,WR,,,,,
player,201710080det,det,TateGo00,offense,55,,,,,
player,201710080det,det,TateGo00,off_pct,90%,,,,,
player,201710080det,det,TateGo00,defense,0,,,,,
player,201710080det,det,TateGo00,def_pct,0%,,,,,
player,201710080det,det,TateGo00,special_teams,0,,,,,
player,201710080det,det,TateGo00,st_pct,0%,,,,,
player,201710080det,det,JoneT.00,pos,WR,,,,,
player,201710080det,det,JoneT.00,offense,40,,,,,
player,201710080det,det,JoneT.00,off_pct,66%,,,,,
player,201710080det,det,JoneT.00,defense,0,,,,,
player,201710080det,det,JoneT.00,def_pct,0%,,,,,
player,201710080det,det,JoneT.00,special_teams,1,,,,,
player,201710080det,det,JoneT.00,st_pct,3%,,,,,
player,201710080det,det,FellDa01,pos,TE,,,,,
player,201710080det,det,FellDa01,offense,35,,,,,
player,201710080det,det,FellDa01,off_pct,57%,,,,,
player,201710080det,det,FellDa01,defense,0,,,,,
player,201710080det,det,FellDa01,def_pct,0%,,,,,
player,201710080det,det,FellDa01,special_teams,10,,,,,
player,201710080det,det,FellDa01,st_pct,31%,,,,,
player,201710080det,det,EbroEr00,pos,TE,,,,,
player,201710080det,det,EbroEr00,offense,34,,,,,
player,201710080det,det,EbroEr00,off_pct,56%,,,,,
player,201710080det,det,EbroEr00,defense,0,,,,,
player,201710080det,det,EbroEr00,def_pct,0%,,,,,
player,201710080det,det,EbroEr00,special_teams,0,,,,,
player,201710080det,det,EbroEr00,st_pct,0%,,,,,
player,201710080det,det,RiddTh00,pos,RB,,,,,
player,201710080det,det,RiddTh00,offense,30,,,,,
player,201710080det,det,RiddTh00,off_pct,49%,,,,,
player,201710080det,det,RiddTh00,defense,0,,,,,
player,201710080det,det,RiddTh00,def_pct,0%,,,,,
player,201710080det,det,RiddTh00,special_teams,0,,,,,
player,201710080det,det,RiddTh00,st_pct,0%,,,,,
player,201710080det,det,AbduAm00,pos,RB,,,,,
player,201710080det,det,AbduAm00,offense,22,,,,,
player,201710080det,det,AbduAm00,off_pct,36%,,,,,
player,201710080det,det,AbduAm00,defense,0,,,,,
player,201710080det,det,AbduAm00,def_pct,0%,,,,,
player,201710080det,det,AbduAm00,special_teams,0,,,,,
player,201710080det,det,AbduAm00,st_pct,0%,,,,,
player,201710080det,det,AbbrJa00,pos,WR,,,,,
player,201710080det,det,AbbrJa00,offense,14,,,,,
player,201710080det,det,AbbrJa00,off_pct,23%,,,,,
player,201710080det,det,AbbrJa00,defense,0,,,,,
player,201710080det,det,AbbrJa00,def_pct,0%,,,,,
player,201710080det,det,AbbrJa00,special_teams,17,,,,,
player,201710080det,det,AbbrJa00,st_pct,53%,,,,,
player,201710080det,det,ZennZa00,pos,RB,,,,,
player,201710080det,det,ZennZa00,offense,9,,,,,
player,201710080det,det,ZennZa00,off_pct,15%,,,,,
player,201710080det,det,ZennZa00,defense,0,,,,,
player,201710080det,det,ZennZa00,def_pct,0%,,,,,
player,201710080det,det,ZennZa00,special_teams,21,,,,,
player,201710080det,det,ZennZa00,st_pct,66%,,,,,
player,201710080det,det,RobeMi01,pos,TE,,,,,
player,201710080det,det,RobeMi01,offense,5,,,,,
player,201710080det,det,RobeMi01,off_pct,8%,,,,,
player,201710080det,det,RobeMi01,defense,0,,,,,
player,201710080det,det,RobeMi01,def_pct,0%,,,,,
player,201710080det,det,RobeMi01,special_teams,10,,,,,
player,201710080det,det,RobeMi01,st_pct,31%,,,,,
player,201710080det,det,BellNi01,pos,LB,,,,,
player,201710080det,det,BellNi01,offense,3,,,,,
player,201710080det,det,BellNi01,off_pct,5%,,,,,
player,201710080det,det,BellNi01,defense,7,,,,,
player,201710080det,det,BellNi01,def_pct,11%,,,,,
player,201710080det,det,BellNi01,special_teams,28,,,,,
player,201710080det,det,BellNi01,st_pct,88%,,,,,
player,201710080det,det,SlayDa00,pos,CB,,,,,
player,201710080det,det,SlayDa00,offense,0,,,,,
player,201710080det,det,SlayDa00,off_pct,0%,,,,,
player,201710080det,det,SlayDa00,defense,66,,,,,
player,201710080det,det,SlayDa00,def_pct,100%,,,,,
player,201710080det,det,SlayDa00,special_teams,6,,,,,
player,201710080det,det,SlayDa00,st_pct,19%,,,,,
player,201710080det,det,DaviJa01,pos,LB,,,,,
player,201710080det,det,DaviJa01,offense,0,,,,,
player,201710080det,det,DaviJa01,off_pct,0%,,,,,
player,201710080det,det,DaviJa01,defense,66,,,,,
player,201710080det,det,DaviJa01,def_pct,100%,,,,,
player,201710080det,det,DaviJa01,special_teams,6,,,,,
player,201710080det,det,DaviJa01,st_pct,19%,,,,,
player,201710080det,det,QuinGl99,pos,FS,,,,,
player,201710080det,det,QuinGl99,offense,0,,,,,
player,201710080det,det,QuinGl99,off_pct,0%,,,,,
player,201710080det,det,QuinGl99,defense,66,,,,,
player,201710080det,det,QuinGl99,def_pct,100%,,,,,
player,201710080det,det,QuinGl99,special_teams,6,,,,,
player,201710080det,det,QuinGl99,st_pct,19%,,,,,
player,201710080det,det,WilsTa00,pos,SS,,,,,
player,201710080det,det,WilsTa00,offense,0,,,,,
player,201710080det,det,WilsTa00,off_pct,0%,,,,,
player,201710080det,det,WilsTa00,defense,66,,,,,
player,201710080det,det,WilsTa00,def_pct,100%,,,,,
player,201710080det,det,WilsTa00,special_teams,0,,,,,
player,201710080det,det,WilsTa00,st_pct,0%,,,,,
player,201710080det,det,WhitTa00,pos,LB,,,,,
player,201710080det,det,WhitTa00,offense,0,,,,,
player,201710080det,det,WhitTa00,off_pct,0%,,,,,
player,201710080det,det,WhitTa00,defense,56,,,,,
player,201710080det,det,WhitTa00,def_pct,85%,,,,,
player,201710080det,det,WhitTa00,special_teams,6,,,,,
player,201710080det,det,WhitTa00,st_pct,19%,,,,,
player,201710080det,det,RobiAS00,pos,DT,,,,,
player,201710080det,det,RobiAS00,offense,0,,,,,
player,201710080det,det,RobiAS00,off_pct,0%,,,,,
player,201710080det,det,RobiAS00,defense,46,,,,,
player,201710080det,det,RobiAS00,def_pct,70%,,,,,
player,201710080det,det,RobiAS00,special_teams,5,,,,,
player,201710080det,det,RobiAS00,st_pct,16%,,,,,
player,201710080det,det,LawsNe00,pos,CB,,,,,
player,201710080det,det,LawsNe00,offense,0,,,,,
player,201710080det,det,LawsNe00,off_pct,0%,,,,,
player,201710080det,det,LawsNe00,defense,42,,,,,
player,201710080det,det,LawsNe00,def_pct,64%,,,,,
player,201710080det,det,LawsNe00,special_teams,13,,,,,
player,201710080det,det,LawsNe00,st_pct,41%,,,,,
player,201710080det,det,ZettAn00,pos,DE,,,,,
player,201710080det,det,ZettAn00,offense,0,,,,,
player,201710080det,det,ZettAn00,off_pct,0%,,,,,
player,201710080det,det,ZettAn00,defense,38,,,,,
player,201710080det,det,ZettAn00,def_pct,58%,,,,,
player,201710080det,det,ZettAn00,special_teams,6,,,,,
player,201710080det,det,ZettAn00,st_pct,19%,,,,,
player,201710080det,det,SpenAk00,pos,DT,,,,,
player,201710080det,det,SpenAk00,offense,0,,,,,
player,201710080det,det,SpenAk00,off_pct,0%,,,,,
player,201710080det,det,SpenAk00,defense,37,,,,,
player,201710080det,det,SpenAk00,def_pct,56%,,,,,
player,201710080det,det,SpenAk00,special_teams,3,,,,,
player,201710080det,det,SpenAk00,st_pct,9%,,,,,
player,201710080det,det,KillMi00,pos,SS,,,,,
player,201710080det,det,KillMi00,offense,0,,,,,
player,201710080det,det,KillMi00,off_pct,0%,,,,,
player,201710080det,det,KillMi00,defense,35,,,,,
player,201710080det,det,KillMi00,def_pct,53%,,,,,
player,201710080det,det,KillMi00,special_teams,14,,,,,
player,201710080det,det,KillMi00,st_pct,44%,,,,,
player,201710080det,det,AnsaEz00,pos,DE,,,,,
player,201710080det,det,AnsaEz00,offense,0,,,,,
player,201710080det,det,AnsaEz00,off_pct,0%,,,,,
player,201710080det,det,AnsaEz00,defense,35,,,,,
player,201710080det,det,AnsaEz00,def_pct,53%,,,,,
player,201710080det,det,AnsaEz00,special_teams,0,,,,,
player,201710080det,det,AnsaEz00,st_pct,0%,,,,,
player,201710080det,det,LedbJe00,pos,DT,,,,,
player,201710080det,det,LedbJe00,offense,0,,,,,
player,201710080det,det,LedbJe00,off_pct,0%,,,,,
player,201710080det,det,LedbJe00,defense,31,,,,,
player,201710080det,det,LedbJe00,def_pct,47%,,,,,
player,201710080det,det,LedbJe00,special_teams,8,,,,,
player,201710080det,det,LedbJe00,st_pct,25%,,,,,
player,201710080det,det,DiggQu00,pos,CB,,,,,
player,201710080det,det,DiggQu00,offense,0,,,,,
player,201710080det,det,DiggQu00,off_pct,0%,,,,,
player,201710080det,det,DiggQu00,defense,30,,,,,
player,201710080det,det,DiggQu00,def_pct,45%,,,,,
player,201710080det,det,DiggQu00,special_teams,11,,,,,
player,201710080det,det,DiggQu00,st_pct,34%,,,,,
player,201710080det,det,WashCo00,pos,DE,,,,,
player,201710080det,det,WashCo00,offense,0,,,,,
player,201710080det,det,WashCo00,off_pct,0%,,,,,
player,201710080det,det,WashCo00,defense,26,,,,,
player,201710080det,det,WashCo00,def_pct,39%,,,,,
player,201710080det,det,WashCo00,special_teams,6,,,,,
player,201710080det,det,WashCo00,st_pct,19%,,,,,
player,201710080det,det,HaydDJ00,pos,CB,,,,,
player,201710080det,det,HaydDJ00,offense,0,,,,,
player,201710080det,det,HaydDJ00,off_pct,0%,,,,,
player,201710080det,det,HaydDJ00,defense,23,,,,,
player,201710080det,det,HaydDJ00,def_pct,35%,,,,,
player,201710080det,det,HaydDJ00,special_teams,4,,,,,
player,201710080det,det,HaydDJ00,st_pct,12%,,,,,
player,201710080det,det,ValoJe00,pos,DE,,,,,
player,201710080det,det,ValoJe00,offense,0,,,,,
player,201710080det,det,ValoJe00,off_pct,0%,,,,,
player,201710080det,det,ValoJe00,defense,18,,,,,
player,201710080det,det,ValoJe00,def_pct,27%,,,,,
player,201710080det,det,ValoJe00,special_teams,0,,,,,
player,201710080det,det,ValoJe00,st_pct,0%,,,,,
player,201710080det,det,NgatHa20,pos,DT,,,,,
player,201710080det,det,NgatHa20,offense,0,,,,,
player,201710080det,det,NgatHa20,off_pct,0%,,,,,
player,201710080det,det,NgatHa20,defense,16,,,,,
player,201710080det,det,NgatHa20,def_pct,24%,,,,,
player,201710080det,det,NgatHa20,special_teams,2,,,,,
player,201710080det,det,NgatHa20,st_pct,6%,,,,,
player,201710080det,det,JohnGe00,pos,DE,,,,,
player,201710080det,det,JohnGe00,offense,0,,,,,
player,201710080det,det,JohnGe00,off_pct,0%,,,,,
player,201710080det,det,JohnGe00,defense,16,,,,,
player,201710080det,det,JohnGe00,def_pct,24%,,,,,
player,201710080det,det,JohnGe00,special_teams,0,,,,,
player,201710080det,det,JohnGe00,st_pct,0%,,,,,
player,201710080det,det,WashCh01,pos,FS,,,,,
player,201710080det,det,WashCh01,offense,0,,,,,
player,201710080det,det,WashCh01,off_pct,0%,,,,,
player,201710080det,det,WashCh01,defense,6,,,,,
player,201710080det,det,WashCh01,def_pct,9%,,,,,
player,201710080det,det,WashCh01,special_teams,22,,,,,
player,201710080det,det,WashCh01,st_pct,69%,,,,,
player,201710080det,det,CareDo00,pos,FS,,,,,
player,201710080det,det,CareDo00,offense,0,,,,,
player,201710080det,det,CareDo00,off_pct,0%,,,,,
player,201710080det,det,CareDo00,defense,0,,,,,
player,201710080det,det,CareDo00,def_pct,0%,,,,,
player,201710080det,det,CareDo00,special_teams,24,,,,,
player,201710080det,det,CareDo00,st_pct,75%,,,,,
player,201710080det,det,LongSt00,pos,LB,,,,,
player,201710080det,det,LongSt00,offense,0,,,,,
player,201710080det,det,LongSt00,off_pct,0%,,,,,
player,201710080det,det,LongSt00,defense,0,,,,,
player,201710080det,det,LongSt00,def_pct,0%,,,,,
player,201710080det,det,LongSt00,special_teams,22,,,,,
player,201710080det,det,LongSt00,st_pct,69%,,,,,
player,201710080det,det,AgneJa00,pos,CB,,,,,
player,201710080det,det,AgneJa00,offense,0,,,,,
player,201710080det,det,AgneJa00,off_pct,0%,,,,,
player,201710080det,det,AgneJa00,defense,0,,,,,
player,201710080det,det,AgneJa00,def_pct,0%,,,,,
player,201710080det,det,AgneJa00,special_teams,22,,,,,
player,201710080det,det,AgneJa00,st_pct,69%,,,,,
player,201710080det,det,ReevJa00,pos,LB,,,,,
player,201710080det,det,ReevJa00,offense,0,,,,,
player,201710080det,det,ReevJa00,off_pct,0%,,,,,
player,201710080det,det,ReevJa00,defense,0,,,,,
player,201710080det,det,ReevJa00,def_pct,0%,,,,,
player,201710080det,det,ReevJa00,special_teams,22,,,,,
player,201710080det,det,ReevJa00,st_pct,69%,,,,,
player,201710080det,det,LockJe00,pos,P,,,,,
player,201710080det,det,LockJe00,offense,0,,,,,
player,201710080det,det,LockJe00,off_pct,0%,,,,,
player,201710080det,det,LockJe00,defense,0,,,,,
player,201710080det,det,LockJe00,def_pct,0%,,,,,
player,201710080det,det,LockJe00,special_teams,12,,,,,
player,201710080det,det,LockJe00,st_pct,38%,,,,,
player,201710080det,det,MuhlDo20,pos,LS,,,,,
player,201710080det,det,MuhlDo20,offense,0,,,,,
player,201710080det,det,MuhlDo20,off_pct,0%,,,,,
player,201710080det,det,MuhlDo20,defense,0,,,,,
player,201710080det,det,MuhlDo20,def_pct,0%,,,,,
player,201710080det,det,MuhlDo20,special_teams,9,,,,,
player,201710080det,det,MuhlDo20,st_pct,28%,,,,,
player,201710080det,det,CleaEm01,pos,T,,,,,
player,201710080det,det,CleaEm01,offense,0,,,,,
player,201710080det,det,CleaEm01,off_pct,0%,,,,,
player,201710080det,det,CleaEm01,defense,0,,,,,
player,201710080det,det,CleaEm01,def_pct,0%,,,,,
player,201710080det,det,CleaEm01,special_teams,6,,,,,
player,201710080det,det,CleaEm01,st_pct,19%,,,,,
player,201710080det,det,PratMa20,pos,K,,,,,
player,201710080det,det,PratMa20,offense,0,,,,,
player,201710080det,det,PratMa20,off_pct,0%,,,,,
player,201710080det,det,PratMa20,defense,0,,,,,
player,201710080det,det,PratMa20,def_pct,0%,,,,,
player,201710080det,det,PratMa20,special_teams,6,,,,,
player,201710080det,det,PratMa20,st_pct,19%,,,,,
player,201710080det,det,MihaBr00,pos,T,,,,,
player,201710080det,det,MihaBr00,offense,0,,,,,
player,201710080det,det,MihaBr00,off_pct,0%,,,,,
player,201710080det,det,MihaBr00,defense,0,,,,,
player,201710080det,det,MihaBr00,def_pct,0%,,,,,
player,201710080det,det,MihaBr00,special_teams,4,,,,,
player,201710080det,det,MihaBr00,st_pct,12%,,,,,
player,201710080det,car,DickEd00,pos,TE,,,,,
player,201710080det,car,DickEd00,offense,66,,,,,
player,201710080det,car,DickEd00,off_pct,100%,,,,,
player,201710080det,car,DickEd00,defense,0,,,,,
player,201710080det,car,DickEd00,def_pct,0%,,,,,
player,201710080det,car,DickEd00,special_teams,8,,,,,
player,201710080det,car,DickEd00,st_pct,25%,,,,,
player,201710080det,car,WillDa06,pos,T,,,,,
player,201710080det,car,WillDa06,offense,66,,,,,
player,201710080det,car,WillDa06,off_pct,100%,,,,,
player,201710080det,car,WillDa06,defense,0,,,,,
player,201710080det,car,WillDa06,def_pct,0%,,,,,
player,201710080det,car,WillDa06,special_teams,6,,,,,
player,201710080det,car,WillDa06,st_pct,19%,,,,,
player,201710080det,car,NorwAn01,pos,G,,,,,
player,201710080det,car,NorwAn01,offense,66,,,,,
player,201710080det,car,NorwAn01,off_pct,100%,,,,,
player,201710080det,car,NorwAn01,defense,0,,,,,
player,201710080det,car,NorwAn01,def_pct,0%,,,,,
player,201710080det,car,NorwAn01,special_teams,6,,,,,
player,201710080det,car,NorwAn01,st_pct,19%,,,,,
player,201710080det,car,TurnTr01,pos,G,,,,,
player,201710080det,car,TurnTr01,offense,66,,,,,
player,201710080det,car,TurnTr01,off_pct,100%,,,,,
player,201710080det,car,TurnTr01,defense,0,,,,,
player,201710080det,car,TurnTr01,def_pct,0%,,,,,
player,201710080det,car,TurnTr01,special_teams,6,,,,,
player,201710080det,car,TurnTr01,st_pct,19%,,,,,
player,201710080det,car,LarsTy00,pos,C,,,,,
player,201710080det,car,LarsTy00,offense,66,,,,,
player,201710080det,car,LarsTy00,off_pct,100%,,,,,
player,201710080det,car,LarsTy00,defense,0,,,,,
player,201710080det,car,LarsTy00,def_pct,0%,,,,,
player,201710080det,car,LarsTy00,special_teams,0,,,,,
player,201710080det,car,LarsTy00,st_pct,0%,,,,,
player,201710080det,car,KaliMa00,pos,T,,,,,
player,201710080det,car,KaliMa00,offense,66,,,,,
player,201710080det,car,KaliMa00,off_pct,100%,,,,,
player,201710080det,car,KaliMa00,defense,0,,,,,
player,201710080det,car,KaliMa00,def_pct,0%,,,,,
player,201710080det,car,KaliMa00,special_teams,0,,,,,
player,201710080det,car,KaliMa00,st_pct,0%,,,,,
player,201710080det,car,NewtCa00,pos,QB,,,,,
player,201710080det,car,NewtCa00,offense,66,,,,,
player,201710080det,car,NewtCa00,off_pct,100%,,,,,
player,201710080det,car,NewtCa00,defense,0,,,,,
player,201710080det,car,NewtCa00,def_pct,0%,,,,,
player,201710080det,car,NewtCa00,special_teams,0,,,,,
player,201710080det,car,NewtCa00,st_pct,0%,,,,,
player,201710080det,car,BenjKe00,pos,WR,,,,,
player,201710080det,car,BenjKe00,offense,50,,,,,
player,201710080det,car,BenjKe00,off_pct,76%,,,,,
player,201710080det,car,BenjKe00,defense,0,,,,,
player,201710080det,car,BenjKe00,def_pct,0%,,,,,
player,201710080det,car,BenjKe00,special_teams,2,,,,,
player,201710080det,car,BenjKe00,st_pct,6%,,,,,
player,201710080det,car,FuncDe00,pos,WR,,,,,
player,201710080det,car,FuncDe00,offense,41,,,,,
player,201710080det,car,FuncDe00,off_pct,62%,,,,,
player,201710080det,car,FuncDe00,defense,0,,,,,
player,201710080det,car,FuncDe00,def_pct,0%,,,,,
player,201710080det,car,FuncDe00,special_teams,0,,,,,
player,201710080det,car,FuncDe00,st_pct,0%,,,,,
player,201710080det,car,StewJo00,pos,RB,,,,,
player,201710080det,car,StewJo00,offense,40,,,,,
player,201710080det,car,StewJo00,off_pct,61%,,,,,
player,201710080det,car,StewJo00,defense,0,,,,,
player,201710080det,car,StewJo00,def_pct,0%,,,,,
player,201710080det,car,StewJo00,special_teams,0,,,,,
player,201710080det,car,StewJo00,st_pct,0%,,,,,
player,201710080det,car,ShepRu00,pos,WR,,,,,
player,201710080det,car,ShepRu00,offense,38,,,,,
player,201710080det,car,ShepRu00,off_pct,58%,,,,,
player,201710080det,car,ShepRu00,defense,0,,,,,
player,201710080det,car,ShepRu00,def_pct,0%,,,,,
player,201710080det,car,ShepRu00,special_teams,11,,,,,
player,201710080det,car,ShepRu00,st_pct,34%,,,,,
player,201710080det,car,McCaCh01,pos,RB,,,,,
player,201710080det,car,McCaCh01,offense,37,,,,,
player,201710080det,car,McCaCh01,off_pct,56%,,,,,
player,201710080det,car,McCaCh01,defense,0,,,,,
player,201710080det,car,McCaCh01,def_pct,0%,,,,,
player,201710080det,car,McCaCh01,special_teams,7,,,,,
player,201710080det,car,McCaCh01,st_pct,22%,,,,,
player,201710080det,car,ManhCh00,pos,TE,,,,,
player,201710080det,car,ManhCh00,offense,29,,,,,
player,201710080det,car,ManhCh00,off_pct,44%,,,,,
player,201710080det,car,ManhCh00,defense,0,,,,,
player,201710080det,car,ManhCh00,def_pct,0%,,,,,
player,201710080det,car,ManhCh00,special_teams,9,,,,,
player,201710080det,car,ManhCh00,st_pct,28%,,,,,
player,201710080det,car,SamuCu00,pos,WR,,,,,
player,201710080det,car,SamuCu00,offense,15,,,,,
player,201710080det,car,SamuCu00,off_pct,23%,,,,,
player,201710080det,car,SamuCu00,defense,0,,,,,
player,201710080det,car,SamuCu00,def_pct,0%,,,,,
player,201710080det,car,SamuCu00,special_teams,20,,,,,
player,201710080det,car,SamuCu00,st_pct,62%,,,,,
player,201710080det,car,SilaAm00,pos,T,,,,,
player,201710080det,car,SilaAm00,offense,10,,,,,
player,201710080det,car,SilaAm00,off_pct,15%,,,,,
player,201710080det,car,SilaAm00,defense,0,,,,,
player,201710080det,car,SilaAm00,def_pct,0%,,,,,
player,201710080det,car,SilaAm00,special_teams,6,,,,,
player,201710080det,car,SilaAm00,st_pct,19%,,,,,
player,201710080det,car,WhitFo00,pos,RB,,,,,
player,201710080det,car,WhitFo00,offense,3,,,,,
player,201710080det,car,WhitFo00,off_pct,5%,,,,,
player,201710080det,car,WhitFo00,defense,0,,,,,
player,201710080det,car,WhitFo00,def_pct,0%,,,,,
player,201710080det,car,WhitFo00,special_teams,21,,,,,
player,201710080det,car,WhitFo00,st_pct,66%,,,,,
player,201710080det,car,ArmaAl00,pos,RB,,,,,
player,201710080det,car,ArmaAl00,offense,1,,,,,
player,201710080det,car,ArmaAl00,off_pct,2%,,,,,
player,201710080det,car,ArmaAl00,defense,0,,,,,
player,201710080det,car,ArmaAl00,def_pct,0%,,,,,
player,201710080det,car,ArmaAl00,special_teams,19,,,,,
player,201710080det,car,ArmaAl00,st_pct,59%,,,,,
player,201710080det,car,ThomSh01,pos,LB,,,,,
player,201710080det,car,ThomSh01,offense,0,,,,,
player,201710080det,car,ThomSh01,off_pct,0%,,,,,
player,201710080det,car,ThomSh01,defense,61,,,,,
player,201710080det,car,ThomSh01,def_pct,100%,,,,,
player,201710080det,car,ThomSh01,special_teams,7,,,,,
player,201710080det,car,ThomSh01,st_pct,22%,,,,,
player,201710080det,car,KuecLu00,pos,LB,,,,,
player,201710080det,car,KuecLu00,offense,0,,,,,
player,201710080det,car,KuecLu00,off_pct,0%,,,,,
player,201710080det,car,KuecLu00,defense,61,,,,,
player,201710080det,car,KuecLu00,def_pct,100%,,,,,
player,201710080det,car,KuecLu00,special_teams,5,,,,,
player,201710080det,car,KuecLu00,st_pct,16%,,,,,
player,201710080det,car,BradJa00,pos,CB,,,,,
player,201710080det,car,BradJa00,offense,0,,,,,
player,201710080det,car,BradJa00,off_pct,0%,,,,,
player,201710080det,car,BradJa00,defense,60,,,,,
player,201710080det,car,BradJa00,def_pct,98%,,,,,
player,201710080det,car,BradJa00,special_teams,8,,,,,
player,201710080det,car,BradJa00,st_pct,25%,,,,,
player,201710080det,car,AdamMi21,pos,SS,,,,,
player,201710080det,car,AdamMi21,offense,0,,,,,
player,201710080det,car,AdamMi21,off_pct,0%,,,,,
player,201710080det,car,AdamMi21,defense,60,,,,,
player,201710080det,car,AdamMi21,def_pct,98%,,,,,
player,201710080det,car,AdamMi21,special_teams,5,,,,,
player,201710080det,car,AdamMi21,st_pct,16%,,,,,
player,201710080det,car,WorlDa00,pos,CB,,,,,
player,201710080det,car,WorlDa00,offense,0,,,,,
player,201710080det,car,WorlDa00,off_pct,0%,,,,,
player,201710080det,car,WorlDa00,defense,46,,,,,
player,201710080det,car,WorlDa00,def_pct,75%,,,,,
player,201710080det,car,WorlDa00,special_teams,7,,,,,
