game,2017,10,20171112,201711120sfo,nyg,"New York Giants",21,sfo,"San Francisco 49ers",31
player,201711120sfo,sfo,JoneDa03,fumbles_rec,0,,,,,
player,201711120sfo,sfo,JoneDa03,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,JoneDa03,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,JoneDa03,fumbles_forced,0,,,,,
player,201711120sfo,sfo,MabiGr00,def_int,0,,,,,
player,201711120sfo,sfo,MabiGr00,def_int_yds,0,,,,,
player,201711120sfo,sfo,MabiGr00,def_int_td,0,,,,,
player,201711120sfo,sfo,MabiGr00,def_int_long,0,,,,,
player,201711120sfo,sfo,MabiGr00,pass_defended,0,,,,,
player,201711120sfo,sfo,MabiGr00,sacks,0.0,,,,,
player,201711120sfo,sfo,MabiGr00,tackles_combined,1,,,,,
player,201711120sfo,sfo,MabiGr00,tackles_solo,1,,,,,
player,201711120sfo,sfo,MabiGr00,tackles_assists,0,,,,,
player,201711120sfo,sfo,MabiGr00,tackles_loss,0,,,,,
player,201711120sfo,sfo,MabiGr00,qb_hits,0,,,,,
player,201711120sfo,sfo,MabiGr00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,MabiGr00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,MabiGr00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,MabiGr00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,NzeoMa00,def_int,0,,,,,
player,201711120sfo,sfo,NzeoMa00,def_int_yds,0,,,,,
player,201711120sfo,sfo,NzeoMa00,def_int_td,0,,,,,
player,201711120sfo,sfo,NzeoMa00,def_int_long,0,,,,,
player,201711120sfo,sfo,NzeoMa00,pass_defended,0,,,,,
player,201711120sfo,sfo,NzeoMa00,sacks,0.0,,,,,
player,201711120sfo,sfo,NzeoMa00,tackles_combined,1,,,,,
player,201711120sfo,sfo,NzeoMa00,tackles_solo,1,,,,,
player,201711120sfo,sfo,NzeoMa00,tackles_assists,0,,,,,
player,201711120sfo,sfo,NzeoMa00,tackles_loss,0,,,,,
player,201711120sfo,sfo,NzeoMa00,qb_hits,0,,,,,
player,201711120sfo,sfo,NzeoMa00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,NzeoMa00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,NzeoMa00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,NzeoMa00,fumbles_forced,0,,,,,
player,201711120sfo,nyg,EagaEd00,kick_ret,0,,,,,
player,201711120sfo,nyg,EagaEd00,kick_ret_yds,0,,,,,
player,201711120sfo,nyg,EagaEd00,kick_ret_yds_per_ret,,,,,,
player,201711120sfo,nyg,EagaEd00,kick_ret_td,0,,,,,
player,201711120sfo,nyg,EagaEd00,kick_ret_long,0,,,,,
player,201711120sfo,nyg,EagaEd00,punt_ret,1,,,,,
player,201711120sfo,nyg,EagaEd00,punt_ret_yds,0,,,,,
player,201711120sfo,nyg,EagaEd00,punt_ret_yds_per_ret,0.0,,,,,
player,201711120sfo,nyg,EagaEd00,punt_ret_td,0,,,,,
player,201711120sfo,nyg,EagaEd00,punt_ret_long,0,,,,,
player,201711120sfo,nyg,VereSh00,kick_ret,1,,,,,
player,201711120sfo,nyg,VereSh00,kick_ret_yds,24,,,,,
player,201711120sfo,nyg,VereSh00,kick_ret_yds_per_ret,24.0,,,,,
player,201711120sfo,nyg,VereSh00,kick_ret_td,0,,,,,
player,201711120sfo,nyg,VereSh00,kick_ret_long,24,,,,,
player,201711120sfo,nyg,VereSh00,punt_ret,0,,,,,
player,201711120sfo,nyg,VereSh00,punt_ret_yds,0,,,,,
player,201711120sfo,nyg,VereSh00,punt_ret_yds_per_ret,,,,,,
player,201711120sfo,nyg,VereSh00,punt_ret_td,0,,,,,
player,201711120sfo,nyg,VereSh00,punt_ret_long,0,,,,,
player,201711120sfo,sfo,BoldVi00,kick_ret,1,,,,,
player,201711120sfo,sfo,BoldVi00,kick_ret_yds,23,,,,,
player,201711120sfo,sfo,BoldVi00,kick_ret_yds_per_ret,23.0,,,,,
player,201711120sfo,sfo,BoldVi00,kick_ret_td,0,,,,,
player,201711120sfo,sfo,BoldVi00,kick_ret_long,23,,,,,
player,201711120sfo,sfo,BoldVi00,punt_ret,2,,,,,
player,201711120sfo,sfo,BoldVi00,punt_ret_yds,23,,,,,
player,201711120sfo,sfo,BoldVi00,punt_ret_yds_per_ret,11.5,,,,,
player,201711120sfo,sfo,BoldVi00,punt_ret_td,0,,,,,
player,201711120sfo,sfo,BoldVi00,punt_ret_long,16,,,,,
player,201711120sfo,nyg,RosaAl00,xpm,1,,,,,
player,201711120sfo,nyg,RosaAl00,xpa,1,,,,,
player,201711120sfo,nyg,RosaAl00,fgm,2,,,,,
player,201711120sfo,nyg,RosaAl00,fga,3,,,,,
player,201711120sfo,nyg,RosaAl00,punt,0,,,,,
player,201711120sfo,nyg,RosaAl00,punt_yds,0,,,,,
player,201711120sfo,nyg,RosaAl00,punt_yds_per_punt,,,,,,
player,201711120sfo,nyg,RosaAl00,punt_long,0,,,,,
player,201711120sfo,nyg,WingBr00,xpm,,,,,,
player,201711120sfo,nyg,WingBr00,xpa,,,,,,
player,201711120sfo,nyg,WingBr00,fgm,,,,,,
player,201711120sfo,nyg,WingBr00,fga,,,,,,
player,201711120sfo,nyg,WingBr00,punt,3,,,,,
player,201711120sfo,nyg,WingBr00,punt_yds,124,,,,,
player,201711120sfo,nyg,WingBr00,punt_yds_per_punt,41.3,,,,,
player,201711120sfo,nyg,WingBr00,punt_long,47,,,,,
player,201711120sfo,sfo,gouldrob01,xpm,4,,,,,
player,201711120sfo,sfo,gouldrob01,xpa,4,,,,,
player,201711120sfo,sfo,gouldrob01,fgm,1,,,,,
player,201711120sfo,sfo,gouldrob01,fga,1,,,,,
player,201711120sfo,sfo,gouldrob01,punt,0,,,,,
player,201711120sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201711120sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201711120sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201711120sfo,sfo,PiniBr00,xpm,,,,,,
player,201711120sfo,sfo,PiniBr00,xpa,,,,,,
player,201711120sfo,sfo,PiniBr00,fgm,,,,,,
player,201711120sfo,sfo,PiniBr00,fga,,,,,,
player,201711120sfo,sfo,PiniBr00,punt,1,,,,,
player,201711120sfo,sfo,PiniBr00,punt_yds,45,,,,,
player,201711120sfo,sfo,PiniBr00,punt_yds_per_punt,45.0,,,,,
player,201711120sfo,sfo,PiniBr00,punt_long,45,,,,,
player,201711120sfo,sfo,TomlLa01,pos,G,,,,,
player,201711120sfo,sfo,TomlLa01,offense,61,,,,,
player,201711120sfo,sfo,TomlLa01,off_pct,100%,,,,,
player,201711120sfo,sfo,TomlLa01,defense,0,,,,,
player,201711120sfo,sfo,TomlLa01,def_pct,0%,,,,,
player,201711120sfo,sfo,TomlLa01,special_teams,5,,,,,
player,201711120sfo,sfo,TomlLa01,st_pct,21%,,,,,
player,201711120sfo,sfo,StalJo20,pos,T,,,,,
player,201711120sfo,sfo,StalJo20,offense,61,,,,,
player,201711120sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201711120sfo,sfo,StalJo20,defense,0,,,,,
player,201711120sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201711120sfo,sfo,StalJo20,special_teams,5,,,,,
player,201711120sfo,sfo,StalJo20,st_pct,21%,,,,,
player,201711120sfo,sfo,KilgDa00,pos,C,,,,,
player,201711120sfo,sfo,KilgDa00,offense,61,,,,,
player,201711120sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201711120sfo,sfo,KilgDa00,defense,0,,,,,
player,201711120sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201711120sfo,sfo,KilgDa00,special_teams,5,,,,,
player,201711120sfo,sfo,KilgDa00,st_pct,21%,,,,,
player,201711120sfo,sfo,BrowTr02,pos,T,,,,,
player,201711120sfo,sfo,BrowTr02,offense,61,,,,,
player,201711120sfo,sfo,BrowTr02,off_pct,100%,,,,,
player,201711120sfo,sfo,BrowTr02,defense,0,,,,,
player,201711120sfo,sfo,BrowTr02,def_pct,0%,,,,,
player,201711120sfo,sfo,BrowTr02,special_teams,5,,,,,
player,201711120sfo,sfo,BrowTr02,st_pct,21%,,,,,
player,201711120sfo,sfo,BeatC.00,pos,QB,,,,,
player,201711120sfo,sfo,BeatC.00,offense,61,,,,,
player,201711120sfo,sfo,BeatC.00,off_pct,100%,,,,,
player,201711120sfo,sfo,BeatC.00,defense,0,,,,,
player,201711120sfo,sfo,BeatC.00,def_pct,0%,,,,,
player,201711120sfo,sfo,BeatC.00,special_teams,0,,,,,
player,201711120sfo,sfo,BeatC.00,st_pct,0%,,,,,
player,201711120sfo,sfo,FuscBr00,pos,G,,,,,
player,201711120sfo,sfo,FuscBr00,offense,61,,,,,
player,201711120sfo,sfo,FuscBr00,off_pct,100%,,,,,
player,201711120sfo,sfo,FuscBr00,defense,0,,,,,
player,201711120sfo,sfo,FuscBr00,def_pct,0%,,,,,
player,201711120sfo,sfo,FuscBr00,special_teams,0,,,,,
player,201711120sfo,sfo,FuscBr00,st_pct,0%,,,,,
player,201711120sfo,sfo,CeleGa00,pos,TE,,,,,
player,201711120sfo,sfo,CeleGa00,offense,56,,,,,
player,201711120sfo,sfo,CeleGa00,off_pct,92%,,,,,
player,201711120sfo,sfo,CeleGa00,defense,0,,,,,
player,201711120sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201711120sfo,sfo,CeleGa00,special_teams,6,,,,,
player,201711120sfo,sfo,CeleGa00,st_pct,25%,,,,,
player,201711120sfo,sfo,GoodMa00,pos,WR,,,,,
player,201711120sfo,sfo,GoodMa00,offense,48,,,,,
player,201711120sfo,sfo,GoodMa00,off_pct,79%,,,,,
player,201711120sfo,sfo,GoodMa00,defense,0,,,,,
player,201711120sfo,sfo,GoodMa00,def_pct,0%,,,,,
player,201711120sfo,sfo,GoodMa00,special_teams,0,,,,,
player,201711120sfo,sfo,GoodMa00,st_pct,0%,,,,,
player,201711120sfo,sfo,HydeCa00,pos,RB,,,,,
player,201711120sfo,sfo,HydeCa00,offense,46,,,,,
player,201711120sfo,sfo,HydeCa00,off_pct,75%,,,,,
player,201711120sfo,sfo,HydeCa00,defense,0,,,,,
player,201711120sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201711120sfo,sfo,HydeCa00,special_teams,1,,,,,
player,201711120sfo,sfo,HydeCa00,st_pct,4%,,,,,
player,201711120sfo,sfo,JuszKy00,pos,FB,,,,,
player,201711120sfo,sfo,JuszKy00,offense,38,,,,,
player,201711120sfo,sfo,JuszKy00,off_pct,62%,,,,,
player,201711120sfo,sfo,JuszKy00,defense,0,,,,,
player,201711120sfo,sfo,JuszKy00,def_pct,0%,,,,,
player,201711120sfo,sfo,JuszKy00,special_teams,1,,,,,
player,201711120sfo,sfo,JuszKy00,st_pct,4%,,,,,
player,201711120sfo,sfo,RobiAl00,pos,WR,,,,,
player,201711120sfo,sfo,RobiAl00,offense,31,,,,,
player,201711120sfo,sfo,RobiAl00,off_pct,51%,,,,,
player,201711120sfo,sfo,RobiAl00,defense,0,,,,,
player,201711120sfo,sfo,RobiAl00,def_pct,0%,,,,,
player,201711120sfo,sfo,RobiAl00,special_teams,0,,,,,
player,201711120sfo,sfo,RobiAl00,st_pct,0%,,,,,
player,201711120sfo,sfo,BourKe00,pos,WR,,,,,
player,201711120sfo,sfo,BourKe00,offense,29,,,,,
player,201711120sfo,sfo,BourKe00,off_pct,48%,,,,,
player,201711120sfo,sfo,BourKe00,defense,0,,,,,
player,201711120sfo,sfo,BourKe00,def_pct,0%,,,,,
player,201711120sfo,sfo,BourKe00,special_teams,3,,,,,
player,201711120sfo,sfo,BourKe00,st_pct,12%,,,,,
player,201711120sfo,sfo,MurpLo00,pos,WR,,,,,
player,201711120sfo,sfo,MurpLo00,offense,27,,,,,
player,201711120sfo,sfo,MurpLo00,off_pct,44%,,,,,
player,201711120sfo,sfo,MurpLo00,defense,0,,,,,
player,201711120sfo,sfo,MurpLo00,def_pct,0%,,,,,
player,201711120sfo,sfo,MurpLo00,special_teams,1,,,,,
player,201711120sfo,sfo,MurpLo00,st_pct,4%,,,,,
player,201711120sfo,sfo,BreiMa00,pos,RB,,,,,
player,201711120sfo,sfo,BreiMa00,offense,17,,,,,
player,201711120sfo,sfo,BreiMa00,off_pct,28%,,,,,
player,201711120sfo,sfo,BreiMa00,defense,0,,,,,
player,201711120sfo,sfo,BreiMa00,def_pct,0%,,,,,
player,201711120sfo,sfo,BreiMa00,special_teams,10,,,,,
player,201711120sfo,sfo,BreiMa00,st_pct,42%,,,,,
player,201711120sfo,sfo,PaulLo00,pos,TE,,,,,
player,201711120sfo,sfo,PaulLo00,offense,12,,,,,
player,201711120sfo,sfo,PaulLo00,off_pct,20%,,,,,
player,201711120sfo,sfo,PaulLo00,defense,0,,,,,
player,201711120sfo,sfo,PaulLo00,def_pct,0%,,,,,
player,201711120sfo,sfo,PaulLo00,special_teams,8,,,,,
player,201711120sfo,sfo,PaulLo00,st_pct,33%,,,,,
player,201711120sfo,sfo,BoldVi00,pos,WR,,,,,
player,201711120sfo,sfo,BoldVi00,offense,1,,,,,
player,201711120sfo,sfo,BoldVi00,off_pct,2%,,,,,
player,201711120sfo,sfo,BoldVi00,defense,0,,,,,
player,201711120sfo,sfo,BoldVi00,def_pct,0%,,,,,
player,201711120sfo,sfo,BoldVi00,special_teams,15,,,,,
player,201711120sfo,sfo,BoldVi00,st_pct,62%,,,,,
player,201711120sfo,sfo,JohnDo02,pos,CB,,,,,
player,201711120sfo,sfo,JohnDo02,offense,0,,,,,
player,201711120sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201711120sfo,sfo,JohnDo02,defense,66,,,,,
player,201711120sfo,sfo,JohnDo02,def_pct,100%,,,,,
player,201711120sfo,sfo,JohnDo02,special_teams,8,,,,,
player,201711120sfo,sfo,JohnDo02,st_pct,33%,,,,,
player,201711120sfo,sfo,ColbAd00,pos,FS,,,,,
player,201711120sfo,sfo,ColbAd00,offense,0,,,,,
player,201711120sfo,sfo,ColbAd00,off_pct,0%,,,,,
player,201711120sfo,sfo,ColbAd00,defense,66,,,,,
player,201711120sfo,sfo,ColbAd00,def_pct,100%,,,,,
player,201711120sfo,sfo,ColbAd00,special_teams,7,,,,,
player,201711120sfo,sfo,ColbAd00,st_pct,29%,,,,,
player,201711120sfo,sfo,WithAh00,pos,CB,,,,,
player,201711120sfo,sfo,WithAh00,offense,0,,,,,
player,201711120sfo,sfo,WithAh00,off_pct,0%,,,,,
player,201711120sfo,sfo,WithAh00,defense,66,,,,,
player,201711120sfo,sfo,WithAh00,def_pct,100%,,,,,
player,201711120sfo,sfo,WithAh00,special_teams,7,,,,,
player,201711120sfo,sfo,WithAh00,st_pct,29%,,,,,
player,201711120sfo,sfo,ReidEr00,pos,SS,,,,,
player,201711120sfo,sfo,ReidEr00,offense,0,,,,,
player,201711120sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201711120sfo,sfo,ReidEr00,defense,66,,,,,
player,201711120sfo,sfo,ReidEr00,def_pct,100%,,,,,
player,201711120sfo,sfo,ReidEr00,special_teams,4,,,,,
player,201711120sfo,sfo,ReidEr00,st_pct,17%,,,,,
player,201711120sfo,sfo,FostRe00,pos,LB,,,,,
player,201711120sfo,sfo,FostRe00,offense,0,,,,,
player,201711120sfo,sfo,FostRe00,off_pct,0%,,,,,
player,201711120sfo,sfo,FostRe00,defense,66,,,,,
player,201711120sfo,sfo,FostRe00,def_pct,100%,,,,,
player,201711120sfo,sfo,FostRe00,special_teams,0,,,,,
player,201711120sfo,sfo,FostRe00,st_pct,0%,,,,,
player,201711120sfo,sfo,CoylBr00,pos,LB,,,,,
player,201711120sfo,sfo,CoylBr00,offense,0,,,,,
player,201711120sfo,sfo,CoylBr00,off_pct,0%,,,,,
player,201711120sfo,sfo,CoylBr00,defense,60,,,,,
player,201711120sfo,sfo,CoylBr00,def_pct,91%,,,,,
player,201711120sfo,sfo,CoylBr00,special_teams,5,,,,,
player,201711120sfo,sfo,CoylBr00,st_pct,21%,,,,,
player,201711120sfo,sfo,BuckDe00,pos,DT,,,,,
player,201711120sfo,sfo,BuckDe00,offense,0,,,,,
player,201711120sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201711120sfo,sfo,BuckDe00,defense,52,,,,,
player,201711120sfo,sfo,BuckDe00,def_pct,79%,,,,,
player,201711120sfo,sfo,BuckDe00,special_teams,4,,,,,
player,201711120sfo,sfo,BuckDe00,st_pct,17%,,,,,
player,201711120sfo,sfo,WillKW00,pos,CB,,,,,
player,201711120sfo,sfo,WillKW00,offense,0,,,,,
player,201711120sfo,sfo,WillKW00,off_pct,0%,,,,,
player,201711120sfo,sfo,WillKW00,defense,44,,,,,
player,201711120sfo,sfo,WillKW00,def_pct,67%,,,,,
player,201711120sfo,sfo,WillKW00,special_teams,0,,,,,
player,201711120sfo,sfo,WillKW00,st_pct,0%,,,,,
player,201711120sfo,sfo,DouzLe00,pos,DE,,,,,
player,201711120sfo,sfo,DouzLe00,offense,0,,,,,
player,201711120sfo,sfo,DouzLe00,off_pct,0%,,,,,
player,201711120sfo,sfo,DouzLe00,defense,38,,,,,
player,201711120sfo,sfo,DouzLe00,def_pct,58%,,,,,
player,201711120sfo,sfo,DouzLe00,special_teams,4,,,,,
player,201711120sfo,sfo,DouzLe00,st_pct,17%,,,,,
player,201711120sfo,sfo,HaroEl00,pos,LB,,,,,
player,201711120sfo,sfo,HaroEl00,offense,0,,,,,
player,201711120sfo,sfo,HaroEl00,off_pct,0%,,,,,
player,201711120sfo,sfo,HaroEl00,defense,37,,,,,
player,201711120sfo,sfo,HaroEl00,def_pct,56%,,,,,
player,201711120sfo,sfo,HaroEl00,special_teams,7,,,,,
player,201711120sfo,sfo,HaroEl00,st_pct,29%,,,,,
player,201711120sfo,sfo,DumeEl20,pos,DE,,,,,
player,201711120sfo,sfo,DumeEl20,offense,0,,,,,
player,201711120sfo,sfo,DumeEl20,off_pct,0%,,,,,
player,201711120sfo,sfo,DumeEl20,defense,36,,,,,
player,201711120sfo,sfo,DumeEl20,def_pct,55%,,,,,
player,201711120sfo,sfo,DumeEl20,special_teams,0,,,,,
player,201711120sfo,sfo,DumeEl20,st_pct,0%,,,,,
player,201711120sfo,sfo,BlaiRo00,pos,DT,,,,,
player,201711120sfo,sfo,BlaiRo00,offense,0,,,,,
player,201711120sfo,sfo,BlaiRo00,off_pct,0%,,,,,
player,201711120sfo,sfo,BlaiRo00,defense,31,,,,,
player,201711120sfo,sfo,BlaiRo00,def_pct,47%,,,,,
player,201711120sfo,sfo,BlaiRo00,special_teams,8,,,,,
player,201711120sfo,sfo,BlaiRo00,st_pct,33%,,,,,
player,201711120sfo,sfo,MitcEa99,pos,DT,,,,,
player,201711120sfo,sfo,MitcEa99,offense,0,,,,,
player,201711120sfo,sfo,MitcEa99,off_pct,0%,,,,,
player,201711120sfo,sfo,MitcEa99,defense,25,,,,,
player,201711120sfo,sfo,MitcEa99,def_pct,38%,,,,,
player,201711120sfo,sfo,MitcEa99,special_teams,3,,,,,
player,201711120sfo,sfo,MitcEa99,st_pct,12%,,,,,
player,201711120sfo,sfo,WatsDe99,pos,LB,,,,,
player,201711120sfo,sfo,WatsDe99,offense,0,,,,,
player,201711120sfo,sfo,WatsDe99,off_pct,0%,,,,,
player,201711120sfo,sfo,WatsDe99,defense,21,,,,,
player,201711120sfo,sfo,WatsDe99,def_pct,32%,,,,,
player,201711120sfo,sfo,WatsDe99,special_teams,19,,,,,
player,201711120sfo,sfo,WatsDe99,st_pct,79%,,,,,
player,201711120sfo,sfo,JoneDa03,pos,DE,,,,,
player,201711120sfo,sfo,JoneDa03,offense,0,,,,,
player,201711120sfo,sfo,JoneDa03,off_pct,0%,,,,,
player,201711120sfo,sfo,JoneDa03,defense,16,,,,,
player,201711120sfo,sfo,JoneDa03,def_pct,24%,,,,,
player,201711120sfo,sfo,JoneDa03,special_teams,4,,,,,
player,201711120sfo,sfo,JoneDa03,st_pct,17%,,,,,
player,201711120sfo,sfo,JoneD.01,pos,DT,,,,,
player,201711120sfo,sfo,JoneD.01,offense,0,,,,,
player,201711120sfo,sfo,JoneD.01,off_pct,0%,,,,,
player,201711120sfo,sfo,JoneD.01,defense,14,,,,,
player,201711120sfo,sfo,JoneD.01,def_pct,21%,,,,,
player,201711120sfo,sfo,JoneD.01,special_teams,5,,,,,
player,201711120sfo,sfo,JoneD.01,st_pct,21%,,,,,
player,201711120sfo,sfo,McDaTo20,pos,DT,,,,,
player,201711120sfo,sfo,McDaTo20,offense,0,,,,,
player,201711120sfo,sfo,McDaTo20,off_pct,0%,,,,,
player,201711120sfo,sfo,McDaTo20,defense,12,,,,,
player,201711120sfo,sfo,McDaTo20,def_pct,18%,,,,,
player,201711120sfo,sfo,McDaTo20,special_teams,0,,,,,
player,201711120sfo,sfo,McDaTo20,st_pct,0%,,,,,
player,201711120sfo,sfo,HallLe98,pos,CB,,,,,
player,201711120sfo,sfo,HallLe98,offense,0,,,,,
player,201711120sfo,sfo,HallLe98,off_pct,0%,,,,,
player,201711120sfo,sfo,HallLe98,defense,10,,,,,
player,201711120sfo,sfo,HallLe98,def_pct,15%,,,,,
player,201711120sfo,sfo,HallLe98,special_teams,6,,,,,
player,201711120sfo,sfo,HallLe98,st_pct,25%,,,,,
player,201711120sfo,sfo,NzeoMa00,pos,LB,,,,,
player,201711120sfo,sfo,NzeoMa00,offense,0,,,,,
player,201711120sfo,sfo,NzeoMa00,off_pct,0%,,,,,
player,201711120sfo,sfo,NzeoMa00,defense,0,,,,,
player,201711120sfo,sfo,NzeoMa00,def_pct,0%,,,,,
player,201711120sfo,sfo,NzeoMa00,special_teams,15,,,,,
player,201711120sfo,sfo,NzeoMa00,st_pct,62%,,,,,
player,201711120sfo,sfo,ArmsRa01,pos,LB,,,,,
player,201711120sfo,sfo,ArmsRa01,offense,0,,,,,
player,201711120sfo,sfo,ArmsRa01,off_pct,0%,,,,,
player,201711120sfo,sfo,ArmsRa01,defense,0,,,,,
player,201711120sfo,sfo,ArmsRa01,def_pct,0%,,,,,
player,201711120sfo,sfo,ArmsRa01,special_teams,14,,,,,
player,201711120sfo,sfo,ArmsRa01,st_pct,58%,,,,,
player,201711120sfo,sfo,ExumAn00,pos,FS,,,,,
player,201711120sfo,sfo,ExumAn00,offense,0,,,,,
player,201711120sfo,sfo,ExumAn00,off_pct,0%,,,,,
player,201711120sfo,sfo,ExumAn00,defense,0,,,,,
player,201711120sfo,sfo,ExumAn00,def_pct,0%,,,,,
player,201711120sfo,sfo,ExumAn00,special_teams,14,,,,,
player,201711120sfo,sfo,ExumAn00,st_pct,58%,,,,,
player,201711120sfo,sfo,McCoDe00,pos,FS,,,,,
player,201711120sfo,sfo,McCoDe00,offense,0,,,,,
player,201711120sfo,sfo,McCoDe00,off_pct,0%,,,,,
player,201711120sfo,sfo,McCoDe00,defense,0,,,,,
player,201711120sfo,sfo,McCoDe00,def_pct,0%,,,,,
player,201711120sfo,sfo,McCoDe00,special_teams,14,,,,,
player,201711120sfo,sfo,McCoDe00,st_pct,58%,,,,,
player,201711120sfo,sfo,PiniBr00,pos,P,,,,,
player,201711120sfo,sfo,PiniBr00,offense,0,,,,,
player,201711120sfo,sfo,PiniBr00,off_pct,0%,,,,,
player,201711120sfo,sfo,PiniBr00,defense,0,,,,,
player,201711120sfo,sfo,PiniBr00,def_pct,0%,,,,,
player,201711120sfo,sfo,PiniBr00,special_teams,12,,,,,
player,201711120sfo,sfo,PiniBr00,st_pct,50%,,,,,
player,201711120sfo,sfo,MabiGr00,pos,CB,,,,,
player,201711120sfo,sfo,MabiGr00,offense,0,,,,,
player,201711120sfo,sfo,MabiGr00,off_pct,0%,,,,,
player,201711120sfo,sfo,MabiGr00,defense,0,,,,,
player,201711120sfo,sfo,MabiGr00,def_pct,0%,,,,,
player,201711120sfo,sfo,MabiGr00,special_teams,11,,,,,
player,201711120sfo,sfo,MabiGr00,st_pct,46%,,,,,
player,201711120sfo,sfo,MostRa00,pos,RB,,,,,
player,201711120sfo,sfo,MostRa00,offense,0,,,,,
player,201711120sfo,sfo,MostRa00,off_pct,0%,,,,,
player,201711120sfo,sfo,MostRa00,defense,0,,,,,
player,201711120sfo,sfo,MostRa00,def_pct,0%,,,,,
player,201711120sfo,sfo,MostRa00,special_teams,7,,,,,
player,201711120sfo,sfo,MostRa00,st_pct,29%,,,,,
player,201711120sfo,sfo,NelsKy00,pos,LS,,,,,
player,201711120sfo,sfo,NelsKy00,offense,0,,,,,
player,201711120sfo,sfo,NelsKy00,off_pct,0%,,,,,
player,201711120sfo,sfo,NelsKy00,defense,0,,,,,
player,201711120sfo,sfo,NelsKy00,def_pct,0%,,,,,
player,201711120sfo,sfo,NelsKy00,special_teams,6,,,,,
player,201711120sfo,sfo,NelsKy00,st_pct,25%,,,,,
player,201711120sfo,sfo,BeadZa20,pos,G,,,,,
player,201711120sfo,sfo,BeadZa20,offense,0,,,,,
player,201711120sfo,sfo,BeadZa20,off_pct,0%,,,,,
player,201711120sfo,sfo,BeadZa20,defense,0,,,,,
player,201711120sfo,sfo,BeadZa20,def_pct,0%,,,,,
player,201711120sfo,sfo,BeadZa20,special_teams,5,,,,,
player,201711120sfo,sfo,BeadZa20,st_pct,21%,,,,,
player,201711120sfo,sfo,MagnEr00,pos,G,,,,,
player,201711120sfo,sfo,MagnEr00,offense,0,,,,,
player,201711120sfo,sfo,MagnEr00,off_pct,0%,,,,,
player,201711120sfo,sfo,MagnEr00,defense,0,,,,,
player,201711120sfo,sfo,MagnEr00,def_pct,0%,,,,,
player,201711120sfo,sfo,MagnEr00,special_teams,5,,,,,
player,201711120sfo,sfo,MagnEr00,st_pct,21%,,,,,
player,201711120sfo,sfo,gouldrob01,pos,K,,,,,
player,201711120sfo,sfo,gouldrob01,offense,0,,,,,
player,201711120sfo,sfo,gouldrob01,off_pct,0%,,,,,
player,201711120sfo,sfo,gouldrob01,defense,0,,,,,
player,201711120sfo,sfo,gouldrob01,def_pct,0%,,,,,
player,201711120sfo,sfo,gouldrob01,special_teams,5,,,,,
player,201711120sfo,sfo,gouldrob01,st_pct,21%,,,,,
player,201711120sfo,nyg,JerrJo20,pos,G,,,,,
player,201711120sfo,nyg,JerrJo20,offense,66,,,,,
player,201711120sfo,nyg,JerrJo20,off_pct,100%,,,,,
player,201711120sfo,nyg,JerrJo20,defense,0,,,,,
player,201711120sfo,nyg,JerrJo20,def_pct,0%,,,,,
player,201711120sfo,nyg,JerrJo20,special_teams,4,,,,,
player,201711120sfo,nyg,JerrJo20,st_pct,17%,,,,,
player,201711120sfo,nyg,JoneBr04,pos,C,,,,,
player,201711120sfo,nyg,JoneBr04,offense,66,,,,,
player,201711120sfo,nyg,JoneBr04,off_pct,100%,,,,,
player,201711120sfo,nyg,JoneBr04,defense,0,,,,,
player,201711120sfo,nyg,JoneBr04,def_pct,0%,,,,,
player,201711120sfo,nyg,JoneBr04,special_teams,4,,,,,
player,201711120sfo,nyg,JoneBr04,st_pct,17%,,,,,
player,201711120sfo,nyg,FlowEr00,pos,T,,,,,
player,201711120sfo,nyg,FlowEr00,offense,66,,,,,
player,201711120sfo,nyg,FlowEr00,off_pct,100%,,,,,
player,201711120sfo,nyg,FlowEr00,defense,0,,,,,
player,201711120sfo,nyg,FlowEr00,def_pct,0%,,,,,
player,201711120sfo,nyg,FlowEr00,special_teams,4,,,,,
player,201711120sfo,nyg,FlowEr00,st_pct,17%,,,,,
player,201711120sfo,nyg,ShepSt00,pos,WR,,,,,
player,201711120sfo,nyg,ShepSt00,offense,66,,,,,
