game,2017,7,20171022,201710220sfo,dal,"Dallas Cowboys",40,sfo,"San Francisco 49ers",10
player,201710220sfo,sfo,JoneD.01,pass_defended,0,,,,,
player,201710220sfo,sfo,JoneD.01,sacks,0.0,,,,,
player,201710220sfo,sfo,JoneD.01,tackles_combined,4,,,,,
player,201710220sfo,sfo,JoneD.01,tackles_solo,4,,,,,
player,201710220sfo,sfo,JoneD.01,tackles_assists,0,,,,,
player,201710220sfo,sfo,JoneD.01,tackles_loss,1,,,,,
player,201710220sfo,sfo,JoneD.01,qb_hits,0,,,,,
player,201710220sfo,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201710220sfo,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201710220sfo,sfo,ReidEr00,def_int,0,,,,,
player,201710220sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201710220sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201710220sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201710220sfo,sfo,ReidEr00,pass_defended,0,,,,,
player,201710220sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201710220sfo,sfo,ReidEr00,tackles_combined,4,,,,,
player,201710220sfo,sfo,ReidEr00,tackles_solo,4,,,,,
player,201710220sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201710220sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201710220sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201710220sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,ColbAd00,def_int,0,,,,,
player,201710220sfo,sfo,ColbAd00,def_int_yds,0,,,,,
player,201710220sfo,sfo,ColbAd00,def_int_td,0,,,,,
player,201710220sfo,sfo,ColbAd00,def_int_long,0,,,,,
player,201710220sfo,sfo,ColbAd00,pass_defended,0,,,,,
player,201710220sfo,sfo,ColbAd00,sacks,0.0,,,,,
player,201710220sfo,sfo,ColbAd00,tackles_combined,3,,,,,
player,201710220sfo,sfo,ColbAd00,tackles_solo,2,,,,,
player,201710220sfo,sfo,ColbAd00,tackles_assists,1,,,,,
player,201710220sfo,sfo,ColbAd00,tackles_loss,0,,,,,
player,201710220sfo,sfo,ColbAd00,qb_hits,0,,,,,
player,201710220sfo,sfo,ColbAd00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,ColbAd00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,ColbAd00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,ColbAd00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,McDaTo20,def_int,0,,,,,
player,201710220sfo,sfo,McDaTo20,def_int_yds,0,,,,,
player,201710220sfo,sfo,McDaTo20,def_int_td,0,,,,,
player,201710220sfo,sfo,McDaTo20,def_int_long,0,,,,,
player,201710220sfo,sfo,McDaTo20,pass_defended,0,,,,,
player,201710220sfo,sfo,McDaTo20,sacks,0.0,,,,,
player,201710220sfo,sfo,McDaTo20,tackles_combined,3,,,,,
player,201710220sfo,sfo,McDaTo20,tackles_solo,3,,,,,
player,201710220sfo,sfo,McDaTo20,tackles_assists,0,,,,,
player,201710220sfo,sfo,McDaTo20,tackles_loss,0,,,,,
player,201710220sfo,sfo,McDaTo20,qb_hits,0,,,,,
player,201710220sfo,sfo,McDaTo20,fumbles_rec,0,,,,,
player,201710220sfo,sfo,McDaTo20,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,McDaTo20,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,McDaTo20,fumbles_forced,0,,,,,
player,201710220sfo,sfo,WithAh00,def_int,0,,,,,
player,201710220sfo,sfo,WithAh00,def_int_yds,0,,,,,
player,201710220sfo,sfo,WithAh00,def_int_td,0,,,,,
player,201710220sfo,sfo,WithAh00,def_int_long,0,,,,,
player,201710220sfo,sfo,WithAh00,pass_defended,0,,,,,
player,201710220sfo,sfo,WithAh00,sacks,0.0,,,,,
player,201710220sfo,sfo,WithAh00,tackles_combined,3,,,,,
player,201710220sfo,sfo,WithAh00,tackles_solo,3,,,,,
player,201710220sfo,sfo,WithAh00,tackles_assists,0,,,,,
player,201710220sfo,sfo,WithAh00,tackles_loss,0,,,,,
player,201710220sfo,sfo,WithAh00,qb_hits,0,,,,,
player,201710220sfo,sfo,WithAh00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,WithAh00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,CoopXa00,def_int,0,,,,,
player,201710220sfo,sfo,CoopXa00,def_int_yds,0,,,,,
player,201710220sfo,sfo,CoopXa00,def_int_td,0,,,,,
player,201710220sfo,sfo,CoopXa00,def_int_long,0,,,,,
player,201710220sfo,sfo,CoopXa00,pass_defended,0,,,,,
player,201710220sfo,sfo,CoopXa00,sacks,0.0,,,,,
player,201710220sfo,sfo,CoopXa00,tackles_combined,1,,,,,
player,201710220sfo,sfo,CoopXa00,tackles_solo,1,,,,,
player,201710220sfo,sfo,CoopXa00,tackles_assists,0,,,,,
player,201710220sfo,sfo,CoopXa00,tackles_loss,0,,,,,
player,201710220sfo,sfo,CoopXa00,qb_hits,0,,,,,
player,201710220sfo,sfo,CoopXa00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,CoopXa00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,CoopXa00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,CoopXa00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,CoylBr00,def_int,0,,,,,
player,201710220sfo,sfo,CoylBr00,def_int_yds,0,,,,,
player,201710220sfo,sfo,CoylBr00,def_int_td,0,,,,,
player,201710220sfo,sfo,CoylBr00,def_int_long,0,,,,,
player,201710220sfo,sfo,CoylBr00,pass_defended,0,,,,,
player,201710220sfo,sfo,CoylBr00,sacks,0.0,,,,,
player,201710220sfo,sfo,CoylBr00,tackles_combined,1,,,,,
player,201710220sfo,sfo,CoylBr00,tackles_solo,1,,,,,
player,201710220sfo,sfo,CoylBr00,tackles_assists,0,,,,,
player,201710220sfo,sfo,CoylBr00,tackles_loss,0,,,,,
player,201710220sfo,sfo,CoylBr00,qb_hits,0,,,,,
player,201710220sfo,sfo,CoylBr00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,CoylBr00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,CoylBr00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,CoylBr00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,DouzLe00,def_int,0,,,,,
player,201710220sfo,sfo,DouzLe00,def_int_yds,0,,,,,
player,201710220sfo,sfo,DouzLe00,def_int_td,0,,,,,
player,201710220sfo,sfo,DouzLe00,def_int_long,0,,,,,
player,201710220sfo,sfo,DouzLe00,pass_defended,0,,,,,
player,201710220sfo,sfo,DouzLe00,sacks,0.0,,,,,
player,201710220sfo,sfo,DouzLe00,tackles_combined,1,,,,,
player,201710220sfo,sfo,DouzLe00,tackles_solo,1,,,,,
player,201710220sfo,sfo,DouzLe00,tackles_assists,0,,,,,
player,201710220sfo,sfo,DouzLe00,tackles_loss,0,,,,,
player,201710220sfo,sfo,DouzLe00,qb_hits,0,,,,,
player,201710220sfo,sfo,DouzLe00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,DouzLe00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,DouzLe00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,DouzLe00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,DumeEl20,def_int,0,,,,,
player,201710220sfo,sfo,DumeEl20,def_int_yds,0,,,,,
player,201710220sfo,sfo,DumeEl20,def_int_td,0,,,,,
player,201710220sfo,sfo,DumeEl20,def_int_long,0,,,,,
player,201710220sfo,sfo,DumeEl20,pass_defended,0,,,,,
player,201710220sfo,sfo,DumeEl20,sacks,0.0,,,,,
player,201710220sfo,sfo,DumeEl20,tackles_combined,1,,,,,
player,201710220sfo,sfo,DumeEl20,tackles_solo,1,,,,,
player,201710220sfo,sfo,DumeEl20,tackles_assists,0,,,,,
player,201710220sfo,sfo,DumeEl20,tackles_loss,1,,,,,
player,201710220sfo,sfo,DumeEl20,qb_hits,0,,,,,
player,201710220sfo,sfo,DumeEl20,fumbles_rec,0,,,,,
player,201710220sfo,sfo,DumeEl20,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,DumeEl20,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,DumeEl20,fumbles_forced,0,,,,,
player,201710220sfo,sfo,HaroEl00,def_int,0,,,,,
player,201710220sfo,sfo,HaroEl00,def_int_yds,0,,,,,
player,201710220sfo,sfo,HaroEl00,def_int_td,0,,,,,
player,201710220sfo,sfo,HaroEl00,def_int_long,0,,,,,
player,201710220sfo,sfo,HaroEl00,pass_defended,0,,,,,
player,201710220sfo,sfo,HaroEl00,sacks,0.0,,,,,
player,201710220sfo,sfo,HaroEl00,tackles_combined,1,,,,,
player,201710220sfo,sfo,HaroEl00,tackles_solo,1,,,,,
player,201710220sfo,sfo,HaroEl00,tackles_assists,0,,,,,
player,201710220sfo,sfo,HaroEl00,tackles_loss,0,,,,,
player,201710220sfo,sfo,HaroEl00,qb_hits,0,,,,,
player,201710220sfo,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,MitcEa99,def_int,0,,,,,
player,201710220sfo,sfo,MitcEa99,def_int_yds,0,,,,,
player,201710220sfo,sfo,MitcEa99,def_int_td,0,,,,,
player,201710220sfo,sfo,MitcEa99,def_int_long,0,,,,,
player,201710220sfo,sfo,MitcEa99,pass_defended,0,,,,,
player,201710220sfo,sfo,MitcEa99,sacks,0.0,,,,,
player,201710220sfo,sfo,MitcEa99,tackles_combined,1,,,,,
player,201710220sfo,sfo,MitcEa99,tackles_solo,0,,,,,
player,201710220sfo,sfo,MitcEa99,tackles_assists,1,,,,,
player,201710220sfo,sfo,MitcEa99,tackles_loss,0,,,,,
player,201710220sfo,sfo,MitcEa99,qb_hits,0,,,,,
player,201710220sfo,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201710220sfo,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201710220sfo,sfo,RobiRa00,def_int,0,,,,,
player,201710220sfo,sfo,RobiRa00,def_int_yds,0,,,,,
player,201710220sfo,sfo,RobiRa00,def_int_td,0,,,,,
player,201710220sfo,sfo,RobiRa00,def_int_long,0,,,,,
player,201710220sfo,sfo,RobiRa00,pass_defended,0,,,,,
player,201710220sfo,sfo,RobiRa00,sacks,0.0,,,,,
player,201710220sfo,sfo,RobiRa00,tackles_combined,1,,,,,
player,201710220sfo,sfo,RobiRa00,tackles_solo,1,,,,,
player,201710220sfo,sfo,RobiRa00,tackles_assists,0,,,,,
player,201710220sfo,sfo,RobiRa00,tackles_loss,0,,,,,
player,201710220sfo,sfo,RobiRa00,qb_hits,0,,,,,
player,201710220sfo,sfo,RobiRa00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,RobiRa00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,RobiRa00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,RobiRa00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,ThomSo00,def_int,0,,,,,
player,201710220sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201710220sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201710220sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201710220sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201710220sfo,sfo,ThomSo00,sacks,0.0,,,,,
player,201710220sfo,sfo,ThomSo00,tackles_combined,1,,,,,
player,201710220sfo,sfo,ThomSo00,tackles_solo,1,,,,,
player,201710220sfo,sfo,ThomSo00,tackles_assists,0,,,,,
player,201710220sfo,sfo,ThomSo00,tackles_loss,0,,,,,
player,201710220sfo,sfo,ThomSo00,qb_hits,1,,,,,
player,201710220sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201710220sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201710220sfo,sfo,WatsDe99,def_int,0,,,,,
player,201710220sfo,sfo,WatsDe99,def_int_yds,0,,,,,
player,201710220sfo,sfo,WatsDe99,def_int_td,0,,,,,
player,201710220sfo,sfo,WatsDe99,def_int_long,0,,,,,
player,201710220sfo,sfo,WatsDe99,pass_defended,0,,,,,
player,201710220sfo,sfo,WatsDe99,sacks,0.0,,,,,
player,201710220sfo,sfo,WatsDe99,tackles_combined,1,,,,,
player,201710220sfo,sfo,WatsDe99,tackles_solo,1,,,,,
player,201710220sfo,sfo,WatsDe99,tackles_assists,0,,,,,
player,201710220sfo,sfo,WatsDe99,tackles_loss,0,,,,,
player,201710220sfo,sfo,WatsDe99,qb_hits,0,,,,,
player,201710220sfo,sfo,WatsDe99,fumbles_rec,0,,,,,
player,201710220sfo,sfo,WatsDe99,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,WatsDe99,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,WatsDe99,fumbles_forced,0,,,,,
player,201710220sfo,sfo,BreiMa00,def_int,0,,,,,
player,201710220sfo,sfo,BreiMa00,def_int_yds,0,,,,,
player,201710220sfo,sfo,BreiMa00,def_int_td,0,,,,,
player,201710220sfo,sfo,BreiMa00,def_int_long,0,,,,,
player,201710220sfo,sfo,BreiMa00,pass_defended,0,,,,,
player,201710220sfo,sfo,BreiMa00,sacks,0.0,,,,,
player,201710220sfo,sfo,BreiMa00,tackles_combined,0,,,,,
player,201710220sfo,sfo,BreiMa00,tackles_solo,0,,,,,
player,201710220sfo,sfo,BreiMa00,tackles_assists,0,,,,,
player,201710220sfo,sfo,BreiMa00,tackles_loss,,,,,,
player,201710220sfo,sfo,BreiMa00,qb_hits,,,,,,
player,201710220sfo,sfo,BreiMa00,fumbles_rec,1,,,,,
player,201710220sfo,sfo,BreiMa00,fumbles_rec_yds,0,,,,,
player,201710220sfo,sfo,BreiMa00,fumbles_rec_td,0,,,,,
player,201710220sfo,sfo,BreiMa00,fumbles_forced,0,,,,,
player,201710220sfo,dal,SwitRy00,kick_ret,0,,,,,
player,201710220sfo,dal,SwitRy00,kick_ret_yds,0,,,,,
player,201710220sfo,dal,SwitRy00,kick_ret_yds_per_ret,,,,,,
player,201710220sfo,dal,SwitRy00,kick_ret_td,0,,,,,
player,201710220sfo,dal,SwitRy00,kick_ret_long,0,,,,,
player,201710220sfo,dal,SwitRy00,punt_ret,1,,,,,
player,201710220sfo,dal,SwitRy00,punt_ret_yds,0,,,,,
player,201710220sfo,dal,SwitRy00,punt_ret_yds_per_ret,0.0,,,,,
player,201710220sfo,dal,SwitRy00,punt_ret_td,0,,,,,
player,201710220sfo,dal,SwitRy00,punt_ret_long,0,,,,,
player,201710220sfo,sfo,TaylTr02,kick_ret,0,,,,,
player,201710220sfo,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201710220sfo,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201710220sfo,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201710220sfo,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201710220sfo,sfo,TaylTr02,punt_ret,1,,,,,
player,201710220sfo,sfo,TaylTr02,punt_ret_yds,10,,,,,
player,201710220sfo,sfo,TaylTr02,punt_ret_yds_per_ret,10.0,,,,,
player,201710220sfo,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201710220sfo,sfo,TaylTr02,punt_ret_long,10,,,,,
player,201710220sfo,sfo,MostRa00,kick_ret,4,,,,,
player,201710220sfo,sfo,MostRa00,kick_ret_yds,63,,,,,
player,201710220sfo,sfo,MostRa00,kick_ret_yds_per_ret,15.8,,,,,
player,201710220sfo,sfo,MostRa00,kick_ret_td,0,,,,,
player,201710220sfo,sfo,MostRa00,kick_ret_long,21,,,,,
player,201710220sfo,sfo,MostRa00,punt_ret,0,,,,,
player,201710220sfo,sfo,MostRa00,punt_ret_yds,0,,,,,
player,201710220sfo,sfo,MostRa00,punt_ret_yds_per_ret,,,,,,
player,201710220sfo,sfo,MostRa00,punt_ret_td,0,,,,,
player,201710220sfo,sfo,MostRa00,punt_ret_long,0,,,,,
player,201710220sfo,dal,HeatJe00,xpm,2,,,,,
player,201710220sfo,dal,HeatJe00,xpa,3,,,,,
player,201710220sfo,dal,HeatJe00,fgm,,,,,,
player,201710220sfo,dal,HeatJe00,fga,,,,,,
player,201710220sfo,dal,HeatJe00,punt,0,,,,,
player,201710220sfo,dal,HeatJe00,punt_yds,0,,,,,
player,201710220sfo,dal,HeatJe00,punt_yds_per_punt,,,,,,
player,201710220sfo,dal,HeatJe00,punt_long,0,,,,,
player,201710220sfo,dal,BailDa00,xpm,2,,,,,
player,201710220sfo,dal,BailDa00,xpa,2,,,,,
player,201710220sfo,dal,BailDa00,fgm,,,,,,
player,201710220sfo,dal,BailDa00,fga,,,,,,
player,201710220sfo,dal,BailDa00,punt,0,,,,,
player,201710220sfo,dal,BailDa00,punt_yds,0,,,,,
player,201710220sfo,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201710220sfo,dal,BailDa00,punt_long,0,,,,,
player,201710220sfo,dal,JoneCh02,xpm,,,,,,
player,201710220sfo,dal,JoneCh02,xpa,,,,,,
player,201710220sfo,dal,JoneCh02,fgm,,,,,,
player,201710220sfo,dal,JoneCh02,fga,,,,,,
player,201710220sfo,dal,JoneCh02,punt,3,,,,,
player,201710220sfo,dal,JoneCh02,punt_yds,142,,,,,
player,201710220sfo,dal,JoneCh02,punt_yds_per_punt,47.3,,,,,
player,201710220sfo,dal,JoneCh02,punt_long,56,,,,,
player,201710220sfo,sfo,gouldrob01,xpm,1,,,,,
player,201710220sfo,sfo,gouldrob01,xpa,1,,,,,
player,201710220sfo,sfo,gouldrob01,fgm,1,,,,,
player,201710220sfo,sfo,gouldrob01,fga,1,,,,,
player,201710220sfo,sfo,gouldrob01,punt,0,,,,,
player,201710220sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201710220sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201710220sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201710220sfo,sfo,PiniBr00,xpm,,,,,,
player,201710220sfo,sfo,PiniBr00,xpa,,,,,,
player,201710220sfo,sfo,PiniBr00,fgm,,,,,,
player,201710220sfo,sfo,PiniBr00,fga,,,,,,
player,201710220sfo,sfo,PiniBr00,punt,4,,,,,
player,201710220sfo,sfo,PiniBr00,punt_yds,180,,,,,
player,201710220sfo,sfo,PiniBr00,punt_yds_per_punt,45.0,,,,,
player,201710220sfo,sfo,PiniBr00,punt_long,48,,,,,
player,201710220sfo,sfo,StalJo20,pos,T,,,,,
player,201710220sfo,sfo,StalJo20,offense,66,,,,,
player,201710220sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201710220sfo,sfo,StalJo20,defense,0,,,,,
player,201710220sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201710220sfo,sfo,StalJo20,special_teams,2,,,,,
player,201710220sfo,sfo,StalJo20,st_pct,8%,,,,,
player,201710220sfo,sfo,KilgDa00,pos,C,,,,,
player,201710220sfo,sfo,KilgDa00,offense,66,,,,,
player,201710220sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201710220sfo,sfo,KilgDa00,defense,0,,,,,
player,201710220sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201710220sfo,sfo,KilgDa00,special_teams,2,,,,,
player,201710220sfo,sfo,KilgDa00,st_pct,8%,,,,,
player,201710220sfo,sfo,TomlLa01,pos,G,,,,,
player,201710220sfo,sfo,TomlLa01,offense,66,,,,,
player,201710220sfo,sfo,TomlLa01,off_pct,100%,,,,,
player,201710220sfo,sfo,TomlLa01,defense,0,,,,,
player,201710220sfo,sfo,TomlLa01,def_pct,0%,,,,,
player,201710220sfo,sfo,TomlLa01,special_teams,1,,,,,
player,201710220sfo,sfo,TomlLa01,st_pct,4%,,,,,
player,201710220sfo,sfo,BeatC.00,pos,QB,,,,,
player,201710220sfo,sfo,BeatC.00,offense,66,,,,,
player,201710220sfo,sfo,BeatC.00,off_pct,100%,,,,,
player,201710220sfo,sfo,BeatC.00,defense,0,,,,,
player,201710220sfo,sfo,BeatC.00,def_pct,0%,,,,,
player,201710220sfo,sfo,BeatC.00,special_teams,0,,,,,
player,201710220sfo,sfo,BeatC.00,st_pct,0%,,,,,
player,201710220sfo,sfo,FuscBr00,pos,G,,,,,
player,201710220sfo,sfo,FuscBr00,offense,52,,,,,
player,201710220sfo,sfo,FuscBr00,off_pct,79%,,,,,
player,201710220sfo,sfo,FuscBr00,defense,0,,,,,
player,201710220sfo,sfo,FuscBr00,def_pct,0%,,,,,
player,201710220sfo,sfo,FuscBr00,special_teams,1,,,,,
player,201710220sfo,sfo,FuscBr00,st_pct,4%,,,,,
player,201710220sfo,sfo,HydeCa00,pos,RB,,,,,
player,201710220sfo,sfo,HydeCa00,offense,51,,,,,
player,201710220sfo,sfo,HydeCa00,off_pct,77%,,,,,
player,201710220sfo,sfo,HydeCa00,defense,0,,,,,
player,201710220sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201710220sfo,sfo,HydeCa00,special_teams,0,,,,,
player,201710220sfo,sfo,HydeCa00,st_pct,0%,,,,,
player,201710220sfo,sfo,TaylTr02,pos,WR,,,,,
player,201710220sfo,sfo,TaylTr02,offense,46,,,,,
player,201710220sfo,sfo,TaylTr02,off_pct,70%,,,,,
player,201710220sfo,sfo,TaylTr02,defense,0,,,,,
player,201710220sfo,sfo,TaylTr02,def_pct,0%,,,,,
player,201710220sfo,sfo,TaylTr02,special_teams,3,,,,,
player,201710220sfo,sfo,TaylTr02,st_pct,12%,,,,,
player,201710220sfo,sfo,BrowTr02,pos,T,,,,,
player,201710220sfo,sfo,BrowTr02,offense,46,,,,,
player,201710220sfo,sfo,BrowTr02,off_pct,70%,,,,,
player,201710220sfo,sfo,BrowTr02,defense,0,,,,,
player,201710220sfo,sfo,BrowTr02,def_pct,0%,,,,,
player,201710220sfo,sfo,BrowTr02,special_teams,1,,,,,
player,201710220sfo,sfo,BrowTr02,st_pct,4%,,,,,
player,201710220sfo,sfo,GarcPi00,pos,WR,,,,,
player,201710220sfo,sfo,GarcPi00,offense,45,,,,,
player,201710220sfo,sfo,GarcPi00,off_pct,68%,,,,,
player,201710220sfo,sfo,GarcPi00,defense,0,,,,,
player,201710220sfo,sfo,GarcPi00,def_pct,0%,,,,,
player,201710220sfo,sfo,GarcPi00,special_teams,0,,,,,
player,201710220sfo,sfo,GarcPi00,st_pct,0%,,,,,
player,201710220sfo,sfo,GoodMa00,pos,WR,,,,,
player,201710220sfo,sfo,GoodMa00,offense,39,,,,,
player,201710220sfo,sfo,GoodMa00,off_pct,59%,,,,,
player,201710220sfo,sfo,GoodMa00,defense,0,,,,,
player,201710220sfo,sfo,GoodMa00,def_pct,0%,,,,,
player,201710220sfo,sfo,GoodMa00,special_teams,0,,,,,
player,201710220sfo,sfo,GoodMa00,st_pct,0%,,,,,
player,201710220sfo,sfo,KittGe00,pos,TE,,,,,
player,201710220sfo,sfo,KittGe00,offense,31,,,,,
player,201710220sfo,sfo,KittGe00,off_pct,47%,,,,,
player,201710220sfo,sfo,KittGe00,defense,0,,,,,
player,201710220sfo,sfo,KittGe00,def_pct,0%,,,,,
player,201710220sfo,sfo,KittGe00,special_teams,0,,,,,
player,201710220sfo,sfo,KittGe00,st_pct,0%,,,,,
player,201710220sfo,sfo,RobiAl00,pos,WR,,,,,
player,201710220sfo,sfo,RobiAl00,offense,30,,,,,
player,201710220sfo,sfo,RobiAl00,off_pct,45%,,,,,
player,201710220sfo,sfo,RobiAl00,defense,0,,,,,
player,201710220sfo,sfo,RobiAl00,def_pct,0%,,,,,
player,201710220sfo,sfo,RobiAl00,special_teams,3,,,,,
player,201710220sfo,sfo,RobiAl00,st_pct,12%,,,,,
player,201710220sfo,sfo,BourKe00,pos,WR,,,,,
player,201710220sfo,sfo,BourKe00,offense,23,,,,,
player,201710220sfo,sfo,BourKe00,off_pct,35%,,,,,
player,201710220sfo,sfo,BourKe00,defense,0,,,,,
player,201710220sfo,sfo,BourKe00,def_pct,0%,,,,,
player,201710220sfo,sfo,BourKe00,special_teams,0,,,,,
player,201710220sfo,sfo,BourKe00,st_pct,0%,,,,,
player,201710220sfo,sfo,HikuCo00,pos,TE,,,,,
player,201710220sfo,sfo,HikuCo00,offense,21,,,,,
player,201710220sfo,sfo,HikuCo00,off_pct,32%,,,,,
player,201710220sfo,sfo,HikuCo00,defense,0,,,,,
player,201710220sfo,sfo,HikuCo00,def_pct,0%,,,,,
player,201710220sfo,sfo,HikuCo00,special_teams,12,,,,,
player,201710220sfo,sfo,HikuCo00,st_pct,50%,,,,,
player,201710220sfo,sfo,GillGa01,pos,T,,,,,
player,201710220sfo,sfo,GillGa01,offense,20,,,,,
player,201710220sfo,sfo,GillGa01,off_pct,30%,,,,,
player,201710220sfo,sfo,GillGa01,defense,0,,,,,
player,201710220sfo,sfo,GillGa01,def_pct,0%,,,,,
player,201710220sfo,sfo,GillGa01,special_teams,2,,,,,
player,201710220sfo,sfo,GillGa01,st_pct,8%,,,,,
player,201710220sfo,sfo,CeleGa00,pos,TE,,,,,
player,201710220sfo,sfo,CeleGa00,offense,18,,,,,
player,201710220sfo,sfo,CeleGa00,off_pct,27%,,,,,
player,201710220sfo,sfo,CeleGa00,defense,0,,,,,
player,201710220sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201710220sfo,sfo,CeleGa00,special_teams,15,,,,,
player,201710220sfo,sfo,CeleGa00,st_pct,62%,,,,,
player,201710220sfo,sfo,BreiMa00,pos,RB,,,,,
player,201710220sfo,sfo,BreiMa00,offense,15,,,,,
player,201710220sfo,sfo,BreiMa00,off_pct,23%,,,,,
player,201710220sfo,sfo,BreiMa00,defense,0,,,,,
player,201710220sfo,sfo,BreiMa00,def_pct,0%,,,,,
player,201710220sfo,sfo,BreiMa00,special_teams,14,,,,,
player,201710220sfo,sfo,BreiMa00,st_pct,58%,,,,,
player,201710220sfo,sfo,BeadZa20,pos,G,,,,,
player,201710220sfo,sfo,BeadZa20,offense,14,,,,,
player,201710220sfo,sfo,BeadZa20,off_pct,21%,,,,,
player,201710220sfo,sfo,BeadZa20,defense,0,,,,,
player,201710220sfo,sfo,BeadZa20,def_pct,0%,,,,,
player,201710220sfo,sfo,BeadZa20,special_teams,2,,,,,
player,201710220sfo,sfo,BeadZa20,st_pct,8%,,,,,
player,201710220sfo,sfo,PaulLo00,pos,TE,,,,,
player,201710220sfo,sfo,PaulLo00,offense,11,,,,,
player,201710220sfo,sfo,PaulLo00,off_pct,17%,,,,,
player,201710220sfo,sfo,PaulLo00,defense,0,,,,,
player,201710220sfo,sfo,PaulLo00,def_pct,0%,,,,,
