game,2017,12,20171123,201711230was,nyg,"New York Giants",10,was,"Washington Redskins",20
player,201711230was,nyg,HarrDa03,qb_hits,1,,,,,
player,201711230was,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201711230was,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201711230was,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201711230was,nyg,CollLa00,def_int,0,,,,,
player,201711230was,nyg,CollLa00,def_int_yds,0,,,,,
player,201711230was,nyg,CollLa00,def_int_td,0,,,,,
player,201711230was,nyg,CollLa00,def_int_long,0,,,,,
player,201711230was,nyg,CollLa00,pass_defended,0,,,,,
player,201711230was,nyg,CollLa00,sacks,0.0,,,,,
player,201711230was,nyg,CollLa00,tackles_combined,15,,,,,
player,201711230was,nyg,CollLa00,tackles_solo,13,,,,,
player,201711230was,nyg,CollLa00,tackles_assists,2,,,,,
player,201711230was,nyg,CollLa00,tackles_loss,1,,,,,
player,201711230was,nyg,CollLa00,qb_hits,0,,,,,
player,201711230was,nyg,CollLa00,fumbles_rec,0,,,,,
player,201711230was,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,CollLa00,fumbles_forced,0,,,,,
player,201711230was,nyg,ShepKe00,def_int,0,,,,,
player,201711230was,nyg,ShepKe00,def_int_yds,0,,,,,
player,201711230was,nyg,ShepKe00,def_int_td,0,,,,,
player,201711230was,nyg,ShepKe00,def_int_long,0,,,,,
player,201711230was,nyg,ShepKe00,pass_defended,0,,,,,
player,201711230was,nyg,ShepKe00,sacks,0.0,,,,,
player,201711230was,nyg,ShepKe00,tackles_combined,7,,,,,
player,201711230was,nyg,ShepKe00,tackles_solo,5,,,,,
player,201711230was,nyg,ShepKe00,tackles_assists,2,,,,,
player,201711230was,nyg,ShepKe00,tackles_loss,0,,,,,
player,201711230was,nyg,ShepKe00,qb_hits,0,,,,,
player,201711230was,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201711230was,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,ShepKe00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201711230was,nyg,CasiJo99,def_int,0,,,,,
player,201711230was,nyg,CasiJo99,def_int_yds,0,,,,,
player,201711230was,nyg,CasiJo99,def_int_td,0,,,,,
player,201711230was,nyg,CasiJo99,def_int_long,0,,,,,
player,201711230was,nyg,CasiJo99,pass_defended,0,,,,,
player,201711230was,nyg,CasiJo99,sacks,0.0,,,,,
player,201711230was,nyg,CasiJo99,tackles_combined,6,,,,,
player,201711230was,nyg,CasiJo99,tackles_solo,2,,,,,
player,201711230was,nyg,CasiJo99,tackles_assists,4,,,,,
player,201711230was,nyg,CasiJo99,tackles_loss,0,,,,,
player,201711230was,nyg,CasiJo99,qb_hits,0,,,,,
player,201711230was,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201711230was,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201711230was,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201711230was,nyg,CockRo00,def_int,0,,,,,
player,201711230was,nyg,CockRo00,def_int_yds,0,,,,,
player,201711230was,nyg,CockRo00,def_int_td,0,,,,,
player,201711230was,nyg,CockRo00,def_int_long,0,,,,,
player,201711230was,nyg,CockRo00,pass_defended,0,,,,,
player,201711230was,nyg,CockRo00,sacks,0.0,,,,,
player,201711230was,nyg,CockRo00,tackles_combined,5,,,,,
player,201711230was,nyg,CockRo00,tackles_solo,5,,,,,
player,201711230was,nyg,CockRo00,tackles_assists,0,,,,,
player,201711230was,nyg,CockRo00,tackles_loss,0,,,,,
player,201711230was,nyg,CockRo00,qb_hits,0,,,,,
player,201711230was,nyg,CockRo00,fumbles_rec,0,,,,,
player,201711230was,nyg,CockRo00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,CockRo00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,CockRo00,fumbles_forced,0,,,,,
player,201711230was,nyg,BromJa00,def_int,0,,,,,
player,201711230was,nyg,BromJa00,def_int_yds,0,,,,,
player,201711230was,nyg,BromJa00,def_int_td,0,,,,,
player,201711230was,nyg,BromJa00,def_int_long,0,,,,,
player,201711230was,nyg,BromJa00,pass_defended,0,,,,,
player,201711230was,nyg,BromJa00,sacks,0.0,,,,,
player,201711230was,nyg,BromJa00,tackles_combined,4,,,,,
player,201711230was,nyg,BromJa00,tackles_solo,3,,,,,
player,201711230was,nyg,BromJa00,tackles_assists,1,,,,,
player,201711230was,nyg,BromJa00,tackles_loss,1,,,,,
player,201711230was,nyg,BromJa00,qb_hits,0,,,,,
player,201711230was,nyg,BromJa00,fumbles_rec,0,,,,,
player,201711230was,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,BromJa00,fumbles_forced,0,,,,,
player,201711230was,nyg,ThomDa05,def_int,0,,,,,
player,201711230was,nyg,ThomDa05,def_int_yds,0,,,,,
player,201711230was,nyg,ThomDa05,def_int_td,0,,,,,
player,201711230was,nyg,ThomDa05,def_int_long,0,,,,,
player,201711230was,nyg,ThomDa05,pass_defended,2,,,,,
player,201711230was,nyg,ThomDa05,sacks,0.0,,,,,
player,201711230was,nyg,ThomDa05,tackles_combined,3,,,,,
player,201711230was,nyg,ThomDa05,tackles_solo,1,,,,,
player,201711230was,nyg,ThomDa05,tackles_assists,2,,,,,
player,201711230was,nyg,ThomDa05,tackles_loss,0,,,,,
player,201711230was,nyg,ThomDa05,qb_hits,0,,,,,
player,201711230was,nyg,ThomDa05,fumbles_rec,0,,,,,
player,201711230was,nyg,ThomDa05,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,ThomDa05,fumbles_rec_td,0,,,,,
player,201711230was,nyg,ThomDa05,fumbles_forced,0,,,,,
player,201711230was,nyg,AdamAn00,def_int,0,,,,,
player,201711230was,nyg,AdamAn00,def_int_yds,0,,,,,
player,201711230was,nyg,AdamAn00,def_int_td,0,,,,,
player,201711230was,nyg,AdamAn00,def_int_long,0,,,,,
player,201711230was,nyg,AdamAn00,pass_defended,0,,,,,
player,201711230was,nyg,AdamAn00,sacks,0.0,,,,,
player,201711230was,nyg,AdamAn00,tackles_combined,2,,,,,
player,201711230was,nyg,AdamAn00,tackles_solo,2,,,,,
player,201711230was,nyg,AdamAn00,tackles_assists,0,,,,,
player,201711230was,nyg,AdamAn00,tackles_loss,0,,,,,
player,201711230was,nyg,AdamAn00,qb_hits,0,,,,,
player,201711230was,nyg,AdamAn00,fumbles_rec,0,,,,,
player,201711230was,nyg,AdamAn00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,AdamAn00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,AdamAn00,fumbles_forced,0,,,,,
player,201711230was,nyg,BerhNa00,def_int,0,,,,,
player,201711230was,nyg,BerhNa00,def_int_yds,0,,,,,
player,201711230was,nyg,BerhNa00,def_int_td,0,,,,,
player,201711230was,nyg,BerhNa00,def_int_long,0,,,,,
player,201711230was,nyg,BerhNa00,pass_defended,0,,,,,
player,201711230was,nyg,BerhNa00,sacks,0.0,,,,,
player,201711230was,nyg,BerhNa00,tackles_combined,2,,,,,
player,201711230was,nyg,BerhNa00,tackles_solo,2,,,,,
player,201711230was,nyg,BerhNa00,tackles_assists,0,,,,,
player,201711230was,nyg,BerhNa00,tackles_loss,0,,,,,
player,201711230was,nyg,BerhNa00,qb_hits,0,,,,,
player,201711230was,nyg,BerhNa00,fumbles_rec,0,,,,,
player,201711230was,nyg,BerhNa00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,BerhNa00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,BerhNa00,fumbles_forced,0,,,,,
player,201711230was,nyg,DeayDo01,def_int,0,,,,,
player,201711230was,nyg,DeayDo01,def_int_yds,0,,,,,
player,201711230was,nyg,DeayDo01,def_int_td,0,,,,,
player,201711230was,nyg,DeayDo01,def_int_long,0,,,,,
player,201711230was,nyg,DeayDo01,pass_defended,1,,,,,
player,201711230was,nyg,DeayDo01,sacks,0.0,,,,,
player,201711230was,nyg,DeayDo01,tackles_combined,2,,,,,
player,201711230was,nyg,DeayDo01,tackles_solo,2,,,,,
player,201711230was,nyg,DeayDo01,tackles_assists,0,,,,,
player,201711230was,nyg,DeayDo01,tackles_loss,0,,,,,
player,201711230was,nyg,DeayDo01,qb_hits,0,,,,,
player,201711230was,nyg,DeayDo01,fumbles_rec,0,,,,,
player,201711230was,nyg,DeayDo01,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,DeayDo01,fumbles_rec_td,0,,,,,
player,201711230was,nyg,DeayDo01,fumbles_forced,0,,,,,
player,201711230was,nyg,GranCu01,def_int,0,,,,,
player,201711230was,nyg,GranCu01,def_int_yds,0,,,,,
player,201711230was,nyg,GranCu01,def_int_td,0,,,,,
player,201711230was,nyg,GranCu01,def_int_long,0,,,,,
player,201711230was,nyg,GranCu01,pass_defended,0,,,,,
player,201711230was,nyg,GranCu01,sacks,0.0,,,,,
player,201711230was,nyg,GranCu01,tackles_combined,2,,,,,
player,201711230was,nyg,GranCu01,tackles_solo,2,,,,,
player,201711230was,nyg,GranCu01,tackles_assists,0,,,,,
player,201711230was,nyg,GranCu01,tackles_loss,0,,,,,
player,201711230was,nyg,GranCu01,qb_hits,0,,,,,
player,201711230was,nyg,GranCu01,fumbles_rec,0,,,,,
player,201711230was,nyg,GranCu01,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,GranCu01,fumbles_rec_td,0,,,,,
player,201711230was,nyg,GranCu01,fumbles_forced,0,,,,,
player,201711230was,nyg,ThomRo04,def_int,0,,,,,
player,201711230was,nyg,ThomRo04,def_int_yds,0,,,,,
player,201711230was,nyg,ThomRo04,def_int_td,0,,,,,
player,201711230was,nyg,ThomRo04,def_int_long,0,,,,,
player,201711230was,nyg,ThomRo04,pass_defended,0,,,,,
player,201711230was,nyg,ThomRo04,sacks,0.0,,,,,
player,201711230was,nyg,ThomRo04,tackles_combined,2,,,,,
player,201711230was,nyg,ThomRo04,tackles_solo,0,,,,,
player,201711230was,nyg,ThomRo04,tackles_assists,2,,,,,
player,201711230was,nyg,ThomRo04,tackles_loss,0,,,,,
player,201711230was,nyg,ThomRo04,qb_hits,0,,,,,
player,201711230was,nyg,ThomRo04,fumbles_rec,0,,,,,
player,201711230was,nyg,ThomRo04,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,ThomRo04,fumbles_rec_td,0,,,,,
player,201711230was,nyg,ThomRo04,fumbles_forced,0,,,,,
player,201711230was,nyg,GallWa00,def_int,0,,,,,
player,201711230was,nyg,GallWa00,def_int_yds,0,,,,,
player,201711230was,nyg,GallWa00,def_int_td,0,,,,,
player,201711230was,nyg,GallWa00,def_int_long,0,,,,,
player,201711230was,nyg,GallWa00,pass_defended,0,,,,,
player,201711230was,nyg,GallWa00,sacks,0.0,,,,,
player,201711230was,nyg,GallWa00,tackles_combined,1,,,,,
player,201711230was,nyg,GallWa00,tackles_solo,1,,,,,
player,201711230was,nyg,GallWa00,tackles_assists,0,,,,,
player,201711230was,nyg,GallWa00,tackles_loss,0,,,,,
player,201711230was,nyg,GallWa00,qb_hits,0,,,,,
player,201711230was,nyg,GallWa00,fumbles_rec,0,,,,,
player,201711230was,nyg,GallWa00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,GallWa00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,GallWa00,fumbles_forced,0,,,,,
player,201711230was,nyg,PerkPa00,def_int,0,,,,,
player,201711230was,nyg,PerkPa00,def_int_yds,0,,,,,
player,201711230was,nyg,PerkPa00,def_int_td,0,,,,,
player,201711230was,nyg,PerkPa00,def_int_long,0,,,,,
player,201711230was,nyg,PerkPa00,pass_defended,0,,,,,
player,201711230was,nyg,PerkPa00,sacks,0.0,,,,,
player,201711230was,nyg,PerkPa00,tackles_combined,1,,,,,
player,201711230was,nyg,PerkPa00,tackles_solo,1,,,,,
player,201711230was,nyg,PerkPa00,tackles_assists,0,,,,,
player,201711230was,nyg,PerkPa00,tackles_loss,0,,,,,
player,201711230was,nyg,PerkPa00,qb_hits,0,,,,,
player,201711230was,nyg,PerkPa00,fumbles_rec,0,,,,,
player,201711230was,nyg,PerkPa00,fumbles_rec_yds,0,,,,,
player,201711230was,nyg,PerkPa00,fumbles_rec_td,0,,,,,
player,201711230was,nyg,PerkPa00,fumbles_forced,0,,,,,
player,201711230was,was,FullKe00,def_int,1,,,,,
player,201711230was,was,FullKe00,def_int_yds,1,,,,,
player,201711230was,was,FullKe00,def_int_td,0,,,,,
player,201711230was,was,FullKe00,def_int_long,1,,,,,
player,201711230was,was,FullKe00,pass_defended,1,,,,,
player,201711230was,was,FullKe00,sacks,0.0,,,,,
player,201711230was,was,FullKe00,tackles_combined,0,,,,,
player,201711230was,was,FullKe00,tackles_solo,0,,,,,
player,201711230was,was,FullKe00,tackles_assists,0,,,,,
player,201711230was,was,FullKe00,tackles_loss,0,,,,,
player,201711230was,was,FullKe00,qb_hits,0,,,,,
player,201711230was,was,FullKe00,fumbles_rec,0,,,,,
player,201711230was,was,FullKe00,fumbles_rec_yds,0,,,,,
player,201711230was,was,FullKe00,fumbles_rec_td,0,,,,,
player,201711230was,was,FullKe00,fumbles_forced,0,,,,,
player,201711230was,was,KerrRy00,def_int,0,,,,,
player,201711230was,was,KerrRy00,def_int_yds,0,,,,,
player,201711230was,was,KerrRy00,def_int_td,0,,,,,
player,201711230was,was,KerrRy00,def_int_long,0,,,,,
player,201711230was,was,KerrRy00,pass_defended,0,,,,,
player,201711230was,was,KerrRy00,sacks,2.0,,,,,
player,201711230was,was,KerrRy00,tackles_combined,5,,,,,
player,201711230was,was,KerrRy00,tackles_solo,3,,,,,
player,201711230was,was,KerrRy00,tackles_assists,2,,,,,
player,201711230was,was,KerrRy00,tackles_loss,2,,,,,
player,201711230was,was,KerrRy00,qb_hits,2,,,,,
player,201711230was,was,KerrRy00,fumbles_rec,0,,,,,
player,201711230was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201711230was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201711230was,was,KerrRy00,fumbles_forced,0,,,,,
player,201711230was,was,LaniAn00,def_int,0,,,,,
player,201711230was,was,LaniAn00,def_int_yds,0,,,,,
player,201711230was,was,LaniAn00,def_int_td,0,,,,,
player,201711230was,was,LaniAn00,def_int_long,0,,,,,
player,201711230was,was,LaniAn00,pass_defended,0,,,,,
player,201711230was,was,LaniAn00,sacks,1.0,,,,,
player,201711230was,was,LaniAn00,tackles_combined,2,,,,,
player,201711230was,was,LaniAn00,tackles_solo,2,,,,,
player,201711230was,was,LaniAn00,tackles_assists,0,,,,,
player,201711230was,was,LaniAn00,tackles_loss,1,,,,,
player,201711230was,was,LaniAn00,qb_hits,1,,,,,
player,201711230was,was,LaniAn00,fumbles_rec,0,,,,,
player,201711230was,was,LaniAn00,fumbles_rec_yds,0,,,,,
player,201711230was,was,LaniAn00,fumbles_rec_td,0,,,,,
player,201711230was,was,LaniAn00,fumbles_forced,0,,,,,
player,201711230was,was,GaleJu00,def_int,0,,,,,
player,201711230was,was,GaleJu00,def_int_yds,0,,,,,
player,201711230was,was,GaleJu00,def_int_td,0,,,,,
player,201711230was,was,GaleJu00,def_int_long,0,,,,,
player,201711230was,was,GaleJu00,pass_defended,0,,,,,
player,201711230was,was,GaleJu00,sacks,1.0,,,,,
player,201711230was,was,GaleJu00,tackles_combined,1,,,,,
player,201711230was,was,GaleJu00,tackles_solo,1,,,,,
player,201711230was,was,GaleJu00,tackles_assists,0,,,,,
player,201711230was,was,GaleJu00,tackles_loss,0,,,,,
player,201711230was,was,GaleJu00,qb_hits,2,,,,,
player,201711230was,was,GaleJu00,fumbles_rec,0,,,,,
player,201711230was,was,GaleJu00,fumbles_rec_yds,0,,,,,
player,201711230was,was,GaleJu00,fumbles_rec_td,0,,,,,
player,201711230was,was,GaleJu00,fumbles_forced,1,,,,,
player,201711230was,was,BrowZa00,def_int,0,,,,,
player,201711230was,was,BrowZa00,def_int_yds,0,,,,,
player,201711230was,was,BrowZa00,def_int_td,0,,,,,
player,201711230was,was,BrowZa00,def_int_long,0,,,,,
player,201711230was,was,BrowZa00,pass_defended,1,,,,,
player,201711230was,was,BrowZa00,sacks,0.0,,,,,
player,201711230was,was,BrowZa00,tackles_combined,9,,,,,
player,201711230was,was,BrowZa00,tackles_solo,6,,,,,
player,201711230was,was,BrowZa00,tackles_assists,3,,,,,
player,201711230was,was,BrowZa00,tackles_loss,1,,,,,
player,201711230was,was,BrowZa00,qb_hits,0,,,,,
player,201711230was,was,BrowZa00,fumbles_rec,0,,,,,
player,201711230was,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201711230was,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201711230was,was,BrowZa00,fumbles_forced,0,,,,,
player,201711230was,was,EverDe01,def_int,0,,,,,
player,201711230was,was,EverDe01,def_int_yds,0,,,,,
player,201711230was,was,EverDe01,def_int_td,0,,,,,
player,201711230was,was,EverDe01,def_int_long,0,,,,,
player,201711230was,was,EverDe01,pass_defended,0,,,,,
player,201711230was,was,EverDe01,sacks,0.0,,,,,
player,201711230was,was,EverDe01,tackles_combined,7,,,,,
player,201711230was,was,EverDe01,tackles_solo,5,,,,,
player,201711230was,was,EverDe01,tackles_assists,2,,,,,
player,201711230was,was,EverDe01,tackles_loss,0,,,,,
player,201711230was,was,EverDe01,qb_hits,0,,,,,
player,201711230was,was,EverDe01,fumbles_rec,0,,,,,
player,201711230was,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201711230was,was,EverDe01,fumbles_rec_td,0,,,,,
player,201711230was,was,EverDe01,fumbles_forced,0,,,,,
player,201711230was,was,McGeSt01,def_int,0,,,,,
player,201711230was,was,McGeSt01,def_int_yds,0,,,,,
player,201711230was,was,McGeSt01,def_int_td,0,,,,,
player,201711230was,was,McGeSt01,def_int_long,0,,,,,
player,201711230was,was,McGeSt01,pass_defended,0,,,,,
player,201711230was,was,McGeSt01,sacks,0.0,,,,,
player,201711230was,was,McGeSt01,tackles_combined,6,,,,,
player,201711230was,was,McGeSt01,tackles_solo,4,,,,,
player,201711230was,was,McGeSt01,tackles_assists,2,,,,,
player,201711230was,was,McGeSt01,tackles_loss,0,,,,,
player,201711230was,was,McGeSt01,qb_hits,0,,,,,
player,201711230was,was,McGeSt01,fumbles_rec,0,,,,,
player,201711230was,was,McGeSt01,fumbles_rec_yds,0,,,,,
player,201711230was,was,McGeSt01,fumbles_rec_td,0,,,,,
player,201711230was,was,McGeSt01,fumbles_forced,0,,,,,
player,201711230was,was,HoodEv99,def_int,0,,,,,
player,201711230was,was,HoodEv99,def_int_yds,0,,,,,
player,201711230was,was,HoodEv99,def_int_td,0,,,,,
player,201711230was,was,HoodEv99,def_int_long,0,,,,,
player,201711230was,was,HoodEv99,pass_defended,0,,,,,
player,201711230was,was,HoodEv99,sacks,0.0,,,,,
player,201711230was,was,HoodEv99,tackles_combined,4,,,,,
player,201711230was,was,HoodEv99,tackles_solo,2,,,,,
player,201711230was,was,HoodEv99,tackles_assists,2,,,,,
player,201711230was,was,HoodEv99,tackles_loss,0,,,,,
player,201711230was,was,HoodEv99,qb_hits,0,,,,,
player,201711230was,was,HoodEv99,fumbles_rec,0,,,,,
player,201711230was,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201711230was,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201711230was,was,HoodEv99,fumbles_forced,0,,,,,
player,201711230was,was,SweaDJ00,def_int,0,,,,,
player,201711230was,was,SweaDJ00,def_int_yds,0,,,,,
player,201711230was,was,SweaDJ00,def_int_td,0,,,,,
player,201711230was,was,SweaDJ00,def_int_long,0,,,,,
player,201711230was,was,SweaDJ00,pass_defended,0,,,,,
player,201711230was,was,SweaDJ00,sacks,0.0,,,,,
player,201711230was,was,SweaDJ00,tackles_combined,4,,,,,
player,201711230was,was,SweaDJ00,tackles_solo,3,,,,,
player,201711230was,was,SweaDJ00,tackles_assists,1,,,,,
player,201711230was,was,SweaDJ00,tackles_loss,0,,,,,
player,201711230was,was,SweaDJ00,qb_hits,0,,,,,
player,201711230was,was,SweaDJ00,fumbles_rec,0,,,,,
player,201711230was,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201711230was,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201711230was,was,SweaDJ00,fumbles_forced,0,,,,,
player,201711230was,was,VigiZa00,def_int,0,,,,,
player,201711230was,was,VigiZa00,def_int_yds,0,,,,,
player,201711230was,was,VigiZa00,def_int_td,0,,,,,
player,201711230was,was,VigiZa00,def_int_long,0,,,,,
player,201711230was,was,VigiZa00,pass_defended,0,,,,,
player,201711230was,was,VigiZa00,sacks,0.0,,,,,
player,201711230was,was,VigiZa00,tackles_combined,4,,,,,
player,201711230was,was,VigiZa00,tackles_solo,2,,,,,
player,201711230was,was,VigiZa00,tackles_assists,2,,,,,
player,201711230was,was,VigiZa00,tackles_loss,0,,,,,
player,201711230was,was,VigiZa00,qb_hits,0,,,,,
player,201711230was,was,VigiZa00,fumbles_rec,0,,,,,
player,201711230was,was,VigiZa00,fumbles_rec_yds,0,,,,,
player,201711230was,was,VigiZa00,fumbles_rec_td,0,,,,,
player,201711230was,was,VigiZa00,fumbles_forced,0,,,,,
player,201711230was,was,BreeBa00,def_int,0,,,,,
player,201711230was,was,BreeBa00,def_int_yds,0,,,,,
player,201711230was,was,BreeBa00,def_int_td,0,,,,,
player,201711230was,was,BreeBa00,def_int_long,0,,,,,
player,201711230was,was,BreeBa00,pass_defended,2,,,,,
player,201711230was,was,BreeBa00,sacks,0.0,,,,,
player,201711230was,was,BreeBa00,tackles_combined,2,,,,,
player,201711230was,was,BreeBa00,tackles_solo,1,,,,,
player,201711230was,was,BreeBa00,tackles_assists,1,,,,,
player,201711230was,was,BreeBa00,tackles_loss,0,,,,,
player,201711230was,was,BreeBa00,qb_hits,0,,,,,
player,201711230was,was,BreeBa00,fumbles_rec,0,,,,,
player,201711230was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201711230was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201711230was,was,BreeBa00,fumbles_forced,0,,,,,
player,201711230was,was,DunbQu00,def_int,0,,,,,
player,201711230was,was,DunbQu00,def_int_yds,0,,,,,
player,201711230was,was,DunbQu00,def_int_td,0,,,,,
player,201711230was,was,DunbQu00,def_int_long,0,,,,,
player,201711230was,was,DunbQu00,pass_defended,0,,,,,
player,201711230was,was,DunbQu00,sacks,0.0,,,,,
player,201711230was,was,DunbQu00,tackles_combined,2,,,,,
player,201711230was,was,DunbQu00,tackles_solo,2,,,,,
player,201711230was,was,DunbQu00,tackles_assists,0,,,,,
player,201711230was,was,DunbQu00,tackles_loss,0,,,,,
player,201711230was,was,DunbQu00,qb_hits,0,,,,,
player,201711230was,was,DunbQu00,fumbles_rec,0,,,,,
player,201711230was,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201711230was,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201711230was,was,DunbQu00,fumbles_forced,0,,,,,
player,201711230was,was,FranA.00,def_int,0,,,,,
player,201711230was,was,FranA.00,def_int_yds,0,,,,,
player,201711230was,was,FranA.00,def_int_td,0,,,,,
player,201711230was,was,FranA.00,def_int_long,0,,,,,
player,201711230was,was,FranA.00,pass_defended,0,,,,,
player,201711230was,was,FranA.00,sacks,0.0,,,,,
player,201711230was,was,FranA.00,tackles_combined,2,,,,,
player,201711230was,was,FranA.00,tackles_solo,0,,,,,
player,201711230was,was,FranA.00,tackles_assists,2,,,,,
player,201711230was,was,FranA.00,tackles_loss,0,,,,,
player,201711230was,was,FranA.00,qb_hits,0,,,,,
player,201711230was,was,FranA.00,fumbles_rec,0,,,,,
player,201711230was,was,FranA.00,fumbles_rec_yds,0,,,,,
player,201711230was,was,FranA.00,fumbles_rec_td,0,,,,,
player,201711230was,was,FranA.00,fumbles_forced,0,,,,,
player,201711230was,was,HarvJo01,def_int,0,,,,,
player,201711230was,was,HarvJo01,def_int_yds,0,,,,,
player,201711230was,was,HarvJo01,def_int_td,0,,,,,
player,201711230was,was,HarvJo01,def_int_long,0,,,,,
player,201711230was,was,HarvJo01,pass_defended,0,,,,,
player,201711230was,was,HarvJo01,sacks,0.0,,,,,
player,201711230was,was,HarvJo01,tackles_combined,2,,,,,
player,201711230was,was,HarvJo01,tackles_solo,0,,,,,
player,201711230was,was,HarvJo01,tackles_assists,2,,,,,
player,201711230was,was,HarvJo01,tackles_loss,0,,,,,
player,201711230was,was,HarvJo01,qb_hits,0,,,,,
player,201711230was,was,HarvJo01,fumbles_rec,0,,,,,
player,201711230was,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201711230was,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201711230was,was,HarvJo01,fumbles_forced,0,,,,,
player,201711230was,was,RobePe01,def_int,0,,,,,
player,201711230was,was,RobePe01,def_int_yds,0,,,,,
player,201711230was,was,RobePe01,def_int_td,0,,,,,
player,201711230was,was,RobePe01,def_int_long,0,,,,,
player,201711230was,was,RobePe01,pass_defended,0,,,,,
player,201711230was,was,RobePe01,sacks,0.0,,,,,
player,201711230was,was,RobePe01,tackles_combined,2,,,,,
player,201711230was,was,RobePe01,tackles_solo,1,,,,,
player,201711230was,was,RobePe01,tackles_assists,1,,,,,
player,201711230was,was,RobePe01,tackles_loss,0,,,,,
player,201711230was,was,RobePe01,qb_hits,0,,,,,
player,201711230was,was,RobePe01,fumbles_rec,0,,,,,
player,201711230was,was,RobePe01,fumbles_rec_yds,0,,,,,
player,201711230was,was,RobePe01,fumbles_rec_td,0,,,,,
player,201711230was,was,RobePe01,fumbles_forced,0,,,,,
player,201711230was,was,AndeRy00,def_int,0,,,,,
player,201711230was,was,AndeRy00,def_int_yds,0,,,,,
player,201711230was,was,AndeRy00,def_int_td,0,,,,,
player,201711230was,was,AndeRy00,def_int_long,0,,,,,
player,201711230was,was,AndeRy00,pass_defended,0,,,,,
player,201711230was,was,AndeRy00,sacks,0.0,,,,,
player,201711230was,was,AndeRy00,tackles_combined,1,,,,,
player,201711230was,was,AndeRy00,tackles_solo,1,,,,,
player,201711230was,was,AndeRy00,tackles_assists,0,,,,,
player,201711230was,was,AndeRy00,tackles_loss,0,,,,,
player,201711230was,was,AndeRy00,qb_hits,0,,,,,
player,201711230was,was,AndeRy00,fumbles_rec,0,,,,,
player,201711230was,was,AndeRy00,fumbles_rec_yds,0,,,,,
player,201711230was,was,AndeRy00,fumbles_rec_td,0,,,,,
player,201711230was,was,AndeRy00,fumbles_forced,0,,,,,
player,201711230was,was,IoanMa01,def_int,0,,,,,
player,201711230was,was,IoanMa01,def_int_yds,0,,,,,
player,201711230was,was,IoanMa01,def_int_td,0,,,,,
player,201711230was,was,IoanMa01,def_int_long,0,,,,,
player,201711230was,was,IoanMa01,pass_defended,0,,,,,
player,201711230was,was,IoanMa01,sacks,0.0,,,,,
player,201711230was,was,IoanMa01,tackles_combined,1,,,,,
player,201711230was,was,IoanMa01,tackles_solo,0,,,,,
player,201711230was,was,IoanMa01,tackles_assists,1,,,,,
player,201711230was,was,IoanMa01,tackles_loss,0,,,,,
player,201711230was,was,IoanMa01,qb_hits,2,,,,,
player,201711230was,was,IoanMa01,fumbles_rec,0,,,,,
player,201711230was,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201711230was,was,IoanMa01,fumbles_rec_td,0,,,,,
