game,2017,7,20171022,201710220chi,car,"Carolina Panthers",3,chi,"Chicago Bears",17
player,201710220chi,chi,ShahAd00,off_pct,50%,,,,,
player,201710220chi,chi,ShahAd00,defense,0,,,,,
player,201710220chi,chi,ShahAd00,def_pct,0%,,,,,
player,201710220chi,chi,ShahAd00,special_teams,10,,,,,
player,201710220chi,chi,ShahAd00,st_pct,45%,,,,,
player,201710220chi,chi,BurtMi00,pos,FB,,,,,
player,201710220chi,chi,BurtMi00,offense,11,,,,,
player,201710220chi,chi,BurtMi00,off_pct,29%,,,,,
player,201710220chi,chi,BurtMi00,defense,0,,,,,
player,201710220chi,chi,BurtMi00,def_pct,0%,,,,,
player,201710220chi,chi,BurtMi00,special_teams,10,,,,,
player,201710220chi,chi,BurtMi00,st_pct,45%,,,,,
player,201710220chi,chi,WrigKe01,pos,WR,,,,,
player,201710220chi,chi,WrigKe01,offense,8,,,,,
player,201710220chi,chi,WrigKe01,off_pct,21%,,,,,
player,201710220chi,chi,WrigKe01,defense,0,,,,,
player,201710220chi,chi,WrigKe01,def_pct,0%,,,,,
player,201710220chi,chi,WrigKe01,special_teams,0,,,,,
player,201710220chi,chi,WrigKe01,st_pct,0%,,,,,
player,201710220chi,chi,CoheTa00,pos,RB,,,,,
player,201710220chi,chi,CoheTa00,offense,7,,,,,
player,201710220chi,chi,CoheTa00,off_pct,18%,,,,,
player,201710220chi,chi,CoheTa00,defense,0,,,,,
player,201710220chi,chi,CoheTa00,def_pct,0%,,,,,
player,201710220chi,chi,CoheTa00,special_teams,7,,,,,
player,201710220chi,chi,CoheTa00,st_pct,32%,,,,,
player,201710220chi,chi,BellJo02,pos,WR,,,,,
player,201710220chi,chi,BellJo02,offense,3,,,,,
player,201710220chi,chi,BellJo02,off_pct,8%,,,,,
player,201710220chi,chi,BellJo02,defense,0,,,,,
player,201710220chi,chi,BellJo02,def_pct,0%,,,,,
player,201710220chi,chi,BellJo02,special_teams,12,,,,,
player,201710220chi,chi,BellJo02,st_pct,55%,,,,,
player,201710220chi,chi,MizzTa00,pos,RB,,,,,
player,201710220chi,chi,MizzTa00,offense,1,,,,,
player,201710220chi,chi,MizzTa00,off_pct,3%,,,,,
player,201710220chi,chi,MizzTa00,defense,0,,,,,
player,201710220chi,chi,MizzTa00,def_pct,0%,,,,,
player,201710220chi,chi,MizzTa00,special_teams,0,,,,,
player,201710220chi,chi,MizzTa00,st_pct,0%,,,,,
player,201710220chi,chi,AmosAd00,pos,FS,,,,,
player,201710220chi,chi,AmosAd00,offense,0,,,,,
player,201710220chi,chi,AmosAd00,off_pct,0%,,,,,
player,201710220chi,chi,AmosAd00,defense,72,,,,,
player,201710220chi,chi,AmosAd00,def_pct,100%,,,,,
player,201710220chi,chi,AmosAd00,special_teams,8,,,,,
player,201710220chi,chi,AmosAd00,st_pct,36%,,,,,
player,201710220chi,chi,JackEd01,pos,FS,,,,,
player,201710220chi,chi,JackEd01,offense,0,,,,,
player,201710220chi,chi,JackEd01,off_pct,0%,,,,,
player,201710220chi,chi,JackEd01,defense,72,,,,,
player,201710220chi,chi,JackEd01,def_pct,100%,,,,,
player,201710220chi,chi,JackEd01,special_teams,3,,,,,
player,201710220chi,chi,JackEd01,st_pct,14%,,,,,
player,201710220chi,chi,AmukPr00,pos,CB,,,,,
player,201710220chi,chi,AmukPr00,offense,0,,,,,
player,201710220chi,chi,AmukPr00,off_pct,0%,,,,,
player,201710220chi,chi,AmukPr00,defense,72,,,,,
player,201710220chi,chi,AmukPr00,def_pct,100%,,,,,
player,201710220chi,chi,AmukPr00,special_teams,3,,,,,
player,201710220chi,chi,AmukPr00,st_pct,14%,,,,,
player,201710220chi,chi,TrevDa00,pos,LB,,,,,
player,201710220chi,chi,TrevDa00,offense,0,,,,,
player,201710220chi,chi,TrevDa00,off_pct,0%,,,,,
player,201710220chi,chi,TrevDa00,defense,70,,,,,
player,201710220chi,chi,TrevDa00,def_pct,97%,,,,,
player,201710220chi,chi,TrevDa00,special_teams,1,,,,,
player,201710220chi,chi,TrevDa00,st_pct,5%,,,,,
player,201710220chi,chi,FullKy00,pos,CB,,,,,
player,201710220chi,chi,FullKy00,offense,0,,,,,
player,201710220chi,chi,FullKy00,off_pct,0%,,,,,
player,201710220chi,chi,FullKy00,defense,65,,,,,
player,201710220chi,chi,FullKy00,def_pct,90%,,,,,
player,201710220chi,chi,FullKy00,special_teams,3,,,,,
player,201710220chi,chi,FullKy00,st_pct,14%,,,,,
player,201710220chi,chi,HickAk00,pos,DE,,,,,
player,201710220chi,chi,HickAk00,offense,0,,,,,
player,201710220chi,chi,HickAk00,off_pct,0%,,,,,
player,201710220chi,chi,HickAk00,defense,63,,,,,
player,201710220chi,chi,HickAk00,def_pct,88%,,,,,
player,201710220chi,chi,HickAk00,special_teams,2,,,,,
player,201710220chi,chi,HickAk00,st_pct,9%,,,,,
player,201710220chi,chi,FloyLe00,pos,LB,,,,,
player,201710220chi,chi,FloyLe00,offense,0,,,,,
player,201710220chi,chi,FloyLe00,off_pct,0%,,,,,
player,201710220chi,chi,FloyLe00,defense,60,,,,,
player,201710220chi,chi,FloyLe00,def_pct,83%,,,,,
player,201710220chi,chi,FloyLe00,special_teams,0,,,,,
player,201710220chi,chi,FloyLe00,st_pct,0%,,,,,
player,201710220chi,chi,JoneCh05,pos,LB,,,,,
player,201710220chi,chi,JoneCh05,offense,0,,,,,
player,201710220chi,chi,JoneCh05,off_pct,0%,,,,,
player,201710220chi,chi,JoneCh05,defense,57,,,,,
player,201710220chi,chi,JoneCh05,def_pct,79%,,,,,
player,201710220chi,chi,JoneCh05,special_teams,8,,,,,
player,201710220chi,chi,JoneCh05,st_pct,36%,,,,,
player,201710220chi,chi,GoldEd00,pos,NT,,,,,
player,201710220chi,chi,GoldEd00,offense,0,,,,,
player,201710220chi,chi,GoldEd00,off_pct,0%,,,,,
player,201710220chi,chi,GoldEd00,defense,52,,,,,
player,201710220chi,chi,GoldEd00,def_pct,72%,,,,,
player,201710220chi,chi,GoldEd00,special_teams,2,,,,,
player,201710220chi,chi,GoldEd00,st_pct,9%,,,,,
player,201710220chi,chi,CallBr00,pos,CB,,,,,
player,201710220chi,chi,CallBr00,offense,0,,,,,
player,201710220chi,chi,CallBr00,off_pct,0%,,,,,
player,201710220chi,chi,CallBr00,defense,46,,,,,
player,201710220chi,chi,CallBr00,def_pct,64%,,,,,
player,201710220chi,chi,CallBr00,special_teams,0,,,,,
player,201710220chi,chi,CallBr00,st_pct,0%,,,,,
player,201710220chi,chi,McPhPe00,pos,LB,,,,,
player,201710220chi,chi,McPhPe00,offense,0,,,,,
player,201710220chi,chi,McPhPe00,off_pct,0%,,,,,
player,201710220chi,chi,McPhPe00,defense,44,,,,,
player,201710220chi,chi,McPhPe00,def_pct,61%,,,,,
player,201710220chi,chi,McPhPe00,special_teams,1,,,,,
player,201710220chi,chi,McPhPe00,st_pct,5%,,,,,
player,201710220chi,chi,BullJo00,pos,DE,,,,,
player,201710220chi,chi,BullJo00,offense,0,,,,,
player,201710220chi,chi,BullJo00,off_pct,0%,,,,,
player,201710220chi,chi,BullJo00,defense,39,,,,,
player,201710220chi,chi,BullJo00,def_pct,54%,,,,,
player,201710220chi,chi,BullJo00,special_teams,1,,,,,
player,201710220chi,chi,BullJo00,st_pct,5%,,,,,
player,201710220chi,chi,AchoSa00,pos,LB,,,,,
player,201710220chi,chi,AchoSa00,offense,0,,,,,
player,201710220chi,chi,AchoSa00,off_pct,0%,,,,,
player,201710220chi,chi,AchoSa00,defense,38,,,,,
player,201710220chi,chi,AchoSa00,def_pct,53%,,,,,
player,201710220chi,chi,AchoSa00,special_teams,14,,,,,
player,201710220chi,chi,AchoSa00,st_pct,64%,,,,,
player,201710220chi,chi,UnreMi00,pos,DE,,,,,
player,201710220chi,chi,UnreMi00,offense,0,,,,,
player,201710220chi,chi,UnreMi00,off_pct,0%,,,,,
player,201710220chi,chi,UnreMi00,defense,28,,,,,
player,201710220chi,chi,UnreMi00,def_pct,39%,,,,,
player,201710220chi,chi,UnreMi00,special_teams,6,,,,,
player,201710220chi,chi,UnreMi00,st_pct,27%,,,,,
player,201710220chi,chi,CoopMa00,pos,CB,,,,,
player,201710220chi,chi,CoopMa00,offense,0,,,,,
player,201710220chi,chi,CoopMa00,off_pct,0%,,,,,
player,201710220chi,chi,CoopMa00,defense,7,,,,,
player,201710220chi,chi,CoopMa00,def_pct,10%,,,,,
player,201710220chi,chi,CoopMa00,special_teams,8,,,,,
player,201710220chi,chi,CoopMa00,st_pct,36%,,,,,
player,201710220chi,chi,RobeRo00,pos,DE,,,,,
player,201710220chi,chi,RobeRo00,offense,0,,,,,
player,201710220chi,chi,RobeRo00,off_pct,0%,,,,,
player,201710220chi,chi,RobeRo00,defense,4,,,,,
player,201710220chi,chi,RobeRo00,def_pct,6%,,,,,
player,201710220chi,chi,RobeRo00,special_teams,6,,,,,
player,201710220chi,chi,RobeRo00,st_pct,27%,,,,,
player,201710220chi,chi,IrviIs00,pos,LB,,,,,
player,201710220chi,chi,IrviIs00,offense,0,,,,,
player,201710220chi,chi,IrviIs00,off_pct,0%,,,,,
player,201710220chi,chi,IrviIs00,defense,2,,,,,
player,201710220chi,chi,IrviIs00,def_pct,3%,,,,,
player,201710220chi,chi,IrviIs00,special_teams,14,,,,,
player,201710220chi,chi,IrviIs00,st_pct,64%,,,,,
player,201710220chi,chi,HousDe00,pos,FS,,,,,
player,201710220chi,chi,HousDe00,offense,0,,,,,
player,201710220chi,chi,HousDe00,off_pct,0%,,,,,
player,201710220chi,chi,HousDe00,defense,1,,,,,
player,201710220chi,chi,HousDe00,def_pct,1%,,,,,
player,201710220chi,chi,HousDe00,special_teams,14,,,,,
player,201710220chi,chi,HousDe00,st_pct,64%,,,,,
player,201710220chi,chi,AndeJo01,pos,LB,,,,,
player,201710220chi,chi,AndeJo01,offense,0,,,,,
player,201710220chi,chi,AndeJo01,off_pct,0%,,,,,
player,201710220chi,chi,AndeJo01,defense,0,,,,,
player,201710220chi,chi,AndeJo01,def_pct,0%,,,,,
player,201710220chi,chi,AndeJo01,special_teams,17,,,,,
player,201710220chi,chi,AndeJo01,st_pct,77%,,,,,
player,201710220chi,chi,BrowDa04,pos,TE,,,,,
player,201710220chi,chi,BrowDa04,offense,0,,,,,
player,201710220chi,chi,BrowDa04,off_pct,0%,,,,,
player,201710220chi,chi,BrowDa04,defense,0,,,,,
player,201710220chi,chi,BrowDa04,def_pct,0%,,,,,
player,201710220chi,chi,BrowDa04,special_teams,16,,,,,
player,201710220chi,chi,BrowDa04,st_pct,73%,,,,,
player,201710220chi,chi,LeBlCr01,pos,CB,,,,,
player,201710220chi,chi,LeBlCr01,offense,0,,,,,
player,201710220chi,chi,LeBlCr01,off_pct,0%,,,,,
player,201710220chi,chi,LeBlCr01,defense,0,,,,,
player,201710220chi,chi,LeBlCr01,def_pct,0%,,,,,
player,201710220chi,chi,LeBlCr01,special_teams,12,,,,,
player,201710220chi,chi,LeBlCr01,st_pct,55%,,,,,
player,201710220chi,chi,BushDe00,pos,SS,,,,,
player,201710220chi,chi,BushDe00,offense,0,,,,,
player,201710220chi,chi,BushDe00,off_pct,0%,,,,,
player,201710220chi,chi,BushDe00,defense,0,,,,,
player,201710220chi,chi,BushDe00,def_pct,0%,,,,,
player,201710220chi,chi,BushDe00,special_teams,10,,,,,
player,201710220chi,chi,BushDe00,st_pct,45%,,,,,
player,201710220chi,chi,ODonPa00,pos,P,,,,,
player,201710220chi,chi,ODonPa00,offense,0,,,,,
player,201710220chi,chi,ODonPa00,off_pct,0%,,,,,
player,201710220chi,chi,ODonPa00,defense,0,,,,,
player,201710220chi,chi,ODonPa00,def_pct,0%,,,,,
player,201710220chi,chi,ODonPa00,special_teams,10,,,,,
player,201710220chi,chi,ODonPa00,st_pct,45%,,,,,
player,201710220chi,chi,DePaAn00,pos,LS,,,,,
player,201710220chi,chi,DePaAn00,offense,0,,,,,
player,201710220chi,chi,DePaAn00,off_pct,0%,,,,,
player,201710220chi,chi,DePaAn00,defense,0,,,,,
player,201710220chi,chi,DePaAn00,def_pct,0%,,,,,
player,201710220chi,chi,DePaAn00,special_teams,10,,,,,
player,201710220chi,chi,DePaAn00,st_pct,45%,,,,,
player,201710220chi,chi,barthco01,pos,K,,,,,
player,201710220chi,chi,barthco01,offense,0,,,,,
player,201710220chi,chi,barthco01,off_pct,0%,,,,,
player,201710220chi,chi,barthco01,defense,0,,,,,
player,201710220chi,chi,barthco01,def_pct,0%,,,,,
player,201710220chi,chi,barthco01,special_teams,8,,,,,
player,201710220chi,chi,barthco01,st_pct,36%,,,,,
player,201710220chi,chi,CompTo00,pos,T,,,,,
player,201710220chi,chi,CompTo00,offense,0,,,,,
player,201710220chi,chi,CompTo00,off_pct,0%,,,,,
player,201710220chi,chi,CompTo00,defense,0,,,,,
player,201710220chi,chi,CompTo00,def_pct,0%,,,,,
player,201710220chi,chi,CompTo00,special_teams,6,,,,,
player,201710220chi,chi,CompTo00,st_pct,27%,,,,,
player,201710220chi,chi,SoweBr00,pos,T,,,,,
player,201710220chi,chi,SoweBr00,offense,0,,,,,
player,201710220chi,chi,SoweBr00,off_pct,0%,,,,,
player,201710220chi,chi,SoweBr00,defense,0,,,,,
player,201710220chi,chi,SoweBr00,def_pct,0%,,,,,
player,201710220chi,chi,SoweBr00,special_teams,4,,,,,
player,201710220chi,chi,SoweBr00,st_pct,18%,,,,,
player,201710220chi,car,DickEd00,pos,TE,,,,,
player,201710220chi,car,DickEd00,offense,72,,,,,
player,201710220chi,car,DickEd00,off_pct,100%,,,,,
player,201710220chi,car,DickEd00,defense,0,,,,,
player,201710220chi,car,DickEd00,def_pct,0%,,,,,
player,201710220chi,car,DickEd00,special_teams,1,,,,,
player,201710220chi,car,DickEd00,st_pct,5%,,,,,
player,201710220chi,car,WillDa06,pos,T,,,,,
player,201710220chi,car,WillDa06,offense,72,,,,,
player,201710220chi,car,WillDa06,off_pct,100%,,,,,
player,201710220chi,car,WillDa06,defense,0,,,,,
player,201710220chi,car,WillDa06,def_pct,0%,,,,,
player,201710220chi,car,WillDa06,special_teams,1,,,,,
player,201710220chi,car,WillDa06,st_pct,5%,,,,,
player,201710220chi,car,NorwAn01,pos,G,,,,,
player,201710220chi,car,NorwAn01,offense,72,,,,,
player,201710220chi,car,NorwAn01,off_pct,100%,,,,,
player,201710220chi,car,NorwAn01,defense,0,,,,,
player,201710220chi,car,NorwAn01,def_pct,0%,,,,,
player,201710220chi,car,NorwAn01,special_teams,1,,,,,
player,201710220chi,car,NorwAn01,st_pct,5%,,,,,
player,201710220chi,car,NewtCa00,pos,QB,,,,,
player,201710220chi,car,NewtCa00,offense,72,,,,,
player,201710220chi,car,NewtCa00,off_pct,100%,,,,,
player,201710220chi,car,NewtCa00,defense,0,,,,,
player,201710220chi,car,NewtCa00,def_pct,0%,,,,,
player,201710220chi,car,NewtCa00,special_teams,0,,,,,
player,201710220chi,car,NewtCa00,st_pct,0%,,,,,
player,201710220chi,car,KaliMa00,pos,T,,,,,
player,201710220chi,car,KaliMa00,offense,70,,,,,
player,201710220chi,car,KaliMa00,off_pct,97%,,,,,
player,201710220chi,car,KaliMa00,defense,0,,,,,
player,201710220chi,car,KaliMa00,def_pct,0%,,,,,
player,201710220chi,car,KaliMa00,special_teams,1,,,,,
player,201710220chi,car,KaliMa00,st_pct,5%,,,,,
player,201710220chi,car,BenjKe00,pos,WR,,,,,
player,201710220chi,car,BenjKe00,offense,61,,,,,
player,201710220chi,car,BenjKe00,off_pct,85%,,,,,
player,201710220chi,car,BenjKe00,defense,0,,,,,
player,201710220chi,car,BenjKe00,def_pct,0%,,,,,
player,201710220chi,car,BenjKe00,special_teams,0,,,,,
player,201710220chi,car,BenjKe00,st_pct,0%,,,,,
player,201710220chi,car,TurnTr01,pos,G,,,,,
player,201710220chi,car,TurnTr01,offense,59,,,,,
player,201710220chi,car,TurnTr01,off_pct,82%,,,,,
player,201710220chi,car,TurnTr01,defense,0,,,,,
player,201710220chi,car,TurnTr01,def_pct,0%,,,,,
player,201710220chi,car,TurnTr01,special_teams,1,,,,,
player,201710220chi,car,TurnTr01,st_pct,5%,,,,,
player,201710220chi,car,LarsTy00,pos,C,,,,,
player,201710220chi,car,LarsTy00,offense,57,,,,,
player,201710220chi,car,LarsTy00,off_pct,79%,,,,,
player,201710220chi,car,LarsTy00,defense,0,,,,,
player,201710220chi,car,LarsTy00,def_pct,0%,,,,,
player,201710220chi,car,LarsTy00,special_teams,3,,,,,
player,201710220chi,car,LarsTy00,st_pct,14%,,,,,
player,201710220chi,car,FuncDe00,pos,WR,,,,,
player,201710220chi,car,FuncDe00,offense,56,,,,,
player,201710220chi,car,FuncDe00,off_pct,78%,,,,,
player,201710220chi,car,FuncDe00,defense,0,,,,,
player,201710220chi,car,FuncDe00,def_pct,0%,,,,,
player,201710220chi,car,FuncDe00,special_teams,0,,,,,
player,201710220chi,car,FuncDe00,st_pct,0%,,,,,
player,201710220chi,car,McCaCh01,pos,RB,,,,,
player,201710220chi,car,McCaCh01,offense,53,,,,,
player,201710220chi,car,McCaCh01,off_pct,74%,,,,,
player,201710220chi,car,McCaCh01,defense,0,,,,,
player,201710220chi,car,McCaCh01,def_pct,0%,,,,,
player,201710220chi,car,McCaCh01,special_teams,6,,,,,
player,201710220chi,car,McCaCh01,st_pct,27%,,,,,
player,201710220chi,car,ShepRu00,pos,WR,,,,,
player,201710220chi,car,ShepRu00,offense,37,,,,,
player,201710220chi,car,ShepRu00,off_pct,51%,,,,,
player,201710220chi,car,ShepRu00,defense,0,,,,,
player,201710220chi,car,ShepRu00,def_pct,0%,,,,,
player,201710220chi,car,ShepRu00,special_teams,7,,,,,
player,201710220chi,car,ShepRu00,st_pct,32%,,,,,
player,201710220chi,car,StewJo00,pos,RB,,,,,
player,201710220chi,car,StewJo00,offense,28,,,,,
player,201710220chi,car,StewJo00,off_pct,39%,,,,,
player,201710220chi,car,StewJo00,defense,0,,,,,
player,201710220chi,car,StewJo00,def_pct,0%,,,,,
player,201710220chi,car,StewJo00,special_teams,0,,,,,
player,201710220chi,car,StewJo00,st_pct,0%,,,,,
player,201710220chi,car,ManhCh00,pos,TE,,,,,
player,201710220chi,car,ManhCh00,offense,27,,,,,
player,201710220chi,car,ManhCh00,off_pct,38%,,,,,
player,201710220chi,car,ManhCh00,defense,0,,,,,
player,201710220chi,car,ManhCh00,def_pct,0%,,,,,
player,201710220chi,car,ManhCh00,special_teams,4,,,,,
player,201710220chi,car,ManhCh00,st_pct,18%,,,,,
player,201710220chi,car,SamuCu00,pos,WR,,,,,
player,201710220chi,car,SamuCu00,offense,19,,,,,
player,201710220chi,car,SamuCu00,off_pct,26%,,,,,
player,201710220chi,car,SamuCu00,defense,0,,,,,
player,201710220chi,car,SamuCu00,def_pct,0%,,,,,
player,201710220chi,car,SamuCu00,special_teams,16,,,,,
player,201710220chi,car,SamuCu00,st_pct,73%,,,,,
player,201710220chi,car,SilaAm00,pos,T,,,,,
player,201710220chi,car,SilaAm00,offense,15,,,,,
player,201710220chi,car,SilaAm00,off_pct,21%,,,,,
player,201710220chi,car,SilaAm00,defense,0,,,,,
player,201710220chi,car,SilaAm00,def_pct,0%,,,,,
player,201710220chi,car,SilaAm00,special_teams,3,,,,,
player,201710220chi,car,SilaAm00,st_pct,14%,,,,,
player,201710220chi,car,KaliRy20,pos,C,,,,,
player,201710220chi,car,KaliRy20,offense,15,,,,,
player,201710220chi,car,KaliRy20,off_pct,21%,,,,,
player,201710220chi,car,KaliRy20,defense,0,,,,,
player,201710220chi,car,KaliRy20,def_pct,0%,,,,,
player,201710220chi,car,KaliRy20,special_teams,0,,,,,
player,201710220chi,car,KaliRy20,st_pct,0%,,,,,
player,201710220chi,car,MotoTa00,pos,T,,,,,
player,201710220chi,car,MotoTa00,offense,4,,,,,
player,201710220chi,car,MotoTa00,off_pct,6%,,,,,
player,201710220chi,car,MotoTa00,defense,0,,,,,
player,201710220chi,car,MotoTa00,def_pct,0%,,,,,
player,201710220chi,car,MotoTa00,special_teams,1,,,,,
player,201710220chi,car,MotoTa00,st_pct,5%,,,,,
player,201710220chi,car,ArmaAl00,pos,RB,,,,,
player,201710220chi,car,ArmaAl00,offense,3,,,,,
player,201710220chi,car,ArmaAl00,off_pct,4%,,,,,
player,201710220chi,car,ArmaAl00,defense,0,,,,,
player,201710220chi,car,ArmaAl00,def_pct,0%,,,,,
player,201710220chi,car,ArmaAl00,special_teams,17,,,,,
player,201710220chi,car,ArmaAl00,st_pct,77%,,,,,
player,201710220chi,car,BradJa00,pos,CB,,,,,
player,201710220chi,car,BradJa00,offense,0,,,,,
player,201710220chi,car,BradJa00,off_pct,0%,,,,,
player,201710220chi,car,BradJa00,defense,38,,,,,
player,201710220chi,car,BradJa00,def_pct,100%,,,,,
player,201710220chi,car,BradJa00,special_teams,9,,,,,
player,201710220chi,car,BradJa00,st_pct,41%,,,,,
player,201710220chi,car,ThomSh01,pos,LB,,,,,
player,201710220chi,car,ThomSh01,offense,0,,,,,
player,201710220chi,car,ThomSh01,off_pct,0%,,,,,
player,201710220chi,car,ThomSh01,defense,38,,,,,
player,201710220chi,car,ThomSh01,def_pct,100%,,,,,
player,201710220chi,car,ThomSh01,special_teams,4,,,,,
player,201710220chi,car,ThomSh01,st_pct,18%,,,,,
player,201710220chi,car,DaviTh20,pos,LB,,,,,
player,201710220chi,car,DaviTh20,offense,0,,,,,
player,201710220chi,car,DaviTh20,off_pct,0%,,,,,
player,201710220chi,car,DaviTh20,defense,38,,,,,
player,201710220chi,car,DaviTh20,def_pct,100%,,,,,
player,201710220chi,car,DaviTh20,special_teams,4,,,,,
player,201710220chi,car,DaviTh20,st_pct,18%,,,,,
player,201710220chi,car,AdamMi21,pos,SS,,,,,
player,201710220chi,car,AdamMi21,offense,0,,,,,
player,201710220chi,car,AdamMi21,off_pct,0%,,,,,
player,201710220chi,car,AdamMi21,defense,37,,,,,
player,201710220chi,car,AdamMi21,def_pct,97%,,,,,
player,201710220chi,car,AdamMi21,special_teams,4,,,,,
player,201710220chi,car,AdamMi21,st_pct,18%,,,,,
player,201710220chi,car,WorlDa00,pos,CB,,,,,
player,201710220chi,car,WorlDa00,offense,0,,,,,
player,201710220chi,car,WorlDa00,off_pct,0%,,,,,
player,201710220chi,car,WorlDa00,defense,34,,,,,
player,201710220chi,car,WorlDa00,def_pct,89%,,,,,
player,201710220chi,car,WorlDa00,special_teams,10,,,,,
player,201710220chi,car,WorlDa00,st_pct,45%,,,,,
player,201710220chi,car,MayoDa00,pos,LB,,,,,
player,201710220chi,car,MayoDa00,offense,0,,,,,
player,201710220chi,car,MayoDa00,off_pct,0%,,,,,
player,201710220chi,car,MayoDa00,defense,28,,,,,
player,201710220chi,car,MayoDa00,def_pct,74%,,,,,
player,201710220chi,car,MayoDa00,special_teams,9,,,,,
player,201710220chi,car,MayoDa00,st_pct,41%,,,,,
player,201710220chi,car,JoneCo01,pos,FS,,,,,
player,201710220chi,car,JoneCo01,offense,0,,,,,
player,201710220chi,car,JoneCo01,off_pct,0%,,,,,
player,201710220chi,car,JoneCo01,defense,27,,,,,
player,201710220chi,car,JoneCo01,def_pct,71%,,,,,
player,201710220chi,car,JoneCo01,special_teams,9,,,,,
player,201710220chi,car,JoneCo01,st_pct,41%,,,,,
player,201710220chi,car,ShorKa00,pos,DT,,,,,
player,201710220chi,car,ShorKa00,offense,0,,,,,
player,201710220chi,car,ShorKa00,off_pct,0%,,,,,
player,201710220chi,car,ShorKa00,defense,27,,,,,
player,201710220chi,car,ShorKa00,def_pct,71%,,,,,
player,201710220chi,car,ShorKa00,special_teams,4,,,,,
player,201710220chi,car,ShorKa00,st_pct,18%,,,,,
player,201710220chi,car,JohnCh98,pos,DE,,,,,
player,201710220chi,car,JohnCh98,offense,0,,,,,
player,201710220chi,car,JohnCh98,off_pct,0%,,,,,
player,201710220chi,car,JohnCh98,defense,25,,,,,
player,201710220chi,car,JohnCh98,def_pct,66%,,,,,
player,201710220chi,car,JohnCh98,special_teams,0,,,,,
player,201710220chi,car,JohnCh98,st_pct,0%,,,,,
player,201710220chi,car,PeppJu99,pos,DE,,,,,
player,201710220chi,car,PeppJu99,offense,0,,,,,
player,201710220chi,car,PeppJu99,off_pct,0%,,,,,
player,201710220chi,car,PeppJu99,defense,20,,,,,
player,201710220chi,car,PeppJu99,def_pct,53%,,,,,
player,201710220chi,car,PeppJu99,special_teams,4,,,,,
player,201710220chi,car,PeppJu99,st_pct,18%,,,,,
player,201710220chi,car,LotuSt00,pos,DT,,,,,
player,201710220chi,car,LotuSt00,offense,0,,,,,
player,201710220chi,car,LotuSt00,off_pct,0%,,,,,
player,201710220chi,car,LotuSt00,defense,20,,,,,
player,201710220chi,car,LotuSt00,def_pct,53%,,,,,
player,201710220chi,car,LotuSt00,special_teams,4,,,,,
player,201710220chi,car,LotuSt00,st_pct,18%,,,,,
player,201710220chi,car,AddiMa00,pos,DE,,,,,
player,201710220chi,car,AddiMa00,offense,0,,,,,
player,201710220chi,car,AddiMa00,off_pct,0%,,,,,
player,201710220chi,car,AddiMa00,defense,18,,,,,
player,201710220chi,car,AddiMa00,def_pct,47%,,,,,
player,201710220chi,car,AddiMa00,special_teams,0,,,,,
player,201710220chi,car,AddiMa00,st_pct,0%,,,,,
player,201710220chi,car,LoveKy00,pos,DT,,,,,
player,201710220chi,car,LoveKy00,offense,0,,,,,
player,201710220chi,car,LoveKy00,off_pct,0%,,,,,
player,201710220chi,car,LoveKy00,defense,16,,,,,
player,201710220chi,car,LoveKy00,def_pct,42%,,,,,
player,201710220chi,car,LoveKy00,special_teams,0,,,,,
player,201710220chi,car,LoveKy00,st_pct,0%,,,,,
player,201710220chi,car,ButlVe00,pos,DT,,,,,
player,201710220chi,car,ButlVe00,offense,0,,,,,
player,201710220chi,car,ButlVe00,off_pct,0%,,,,,
player,201710220chi,car,ButlVe00,defense,15,,,,,
player,201710220chi,car,ButlVe00,def_pct,39%,,,,,
player,201710220chi,car,ButlVe00,special_teams,4,,,,,
player,201710220chi,car,ButlVe00,st_pct,18%,,,,,
player,201710220chi,car,ByrdJa99,pos,FS,,,,,
player,201710220chi,car,ByrdJa99,offense,0,,,,,
player,201710220chi,car,ByrdJa99,off_pct,0%,,,,,
player,201710220chi,car,ByrdJa99,defense,10,,,,,
player,201710220chi,car,ByrdJa99,def_pct,26%,,,,,
player,201710220chi,car,ByrdJa99,special_teams,2,,,,,
player,201710220chi,car,ByrdJa99,st_pct,9%,,,,,
player,201710220chi,car,MunnCa99,pos,CB,,,,,
player,201710220chi,car,MunnCa99,offense,0,,,,,
player,201710220chi,car,MunnCa99,off_pct,0%,,,,,
player,201710220chi,car,MunnCa99,defense,10,,,,,
player,201710220chi,car,MunnCa99,def_pct,26%,,,,,
player,201710220chi,car,MunnCa99,special_teams,0,,,,,
player,201710220chi,car,MunnCa99,st_pct,0%,,,,,
player,201710220chi,car,HortWe00,pos,DE,,,,,
player,201710220chi,car,HortWe00,offense,0,,,,,
player,201710220chi,car,HortWe00,off_pct,0%,,,,,
player,201710220chi,car,HortWe00,defense,8,,,,,
player,201710220chi,car,HortWe00,def_pct,21%,,,,,
player,201710220chi,car,HortWe00,special_teams,0,,,,,
player,201710220chi,car,HortWe00,st_pct,0%,,,,,
player,201710220chi,car,CoxxBr01,pos,DE,,,,,
player,201710220chi,car,CoxxBr01,offense,0,,,,,
player,201710220chi,car,CoxxBr01,off_pct,0%,,,,,
player,201710220chi,car,CoxxBr01,defense,5,,,,,
player,201710220chi,car,CoxxBr01,def_pct,13%,,,,,
player,201710220chi,car,CoxxBr01,special_teams,0,,,,,
player,201710220chi,car,CoxxBr01,st_pct,0%,,,,,
