game,2017,12,20171126,201711260phi,chi,"Chicago Bears",3,phi,"Philadelphia Eagles",31
player,201711260phi,phi,CeleBr00,rush_td,0,,,,,
player,201711260phi,phi,CeleBr00,rush_long,0,,,,,
player,201711260phi,phi,CeleBr00,targets,1,,,,,
player,201711260phi,phi,CeleBr00,rec,0,,,,,
player,201711260phi,phi,CeleBr00,rec_yds,0,,,,,
player,201711260phi,phi,CeleBr00,rec_td,0,,,,,
player,201711260phi,phi,CeleBr00,rec_long,0,,,,,
player,201711260phi,phi,CeleBr00,fumbles,0,,,,,
player,201711260phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201711260phi,phi,BarnKe00,pass_cmp,0,,,,,
player,201711260phi,phi,BarnKe00,pass_att,0,,,,,
player,201711260phi,phi,BarnKe00,pass_yds,0,,,,,
player,201711260phi,phi,BarnKe00,pass_td,0,,,,,
player,201711260phi,phi,BarnKe00,pass_int,0,,,,,
player,201711260phi,phi,BarnKe00,pass_sacked,0,,,,,
player,201711260phi,phi,BarnKe00,pass_sacked_yds,0,,,,,
player,201711260phi,phi,BarnKe00,pass_long,0,,,,,
player,201711260phi,phi,BarnKe00,pass_rating,,,,,,
player,201711260phi,phi,BarnKe00,rush_att,0,,,,,
player,201711260phi,phi,BarnKe00,rush_yds,0,,,,,
player,201711260phi,phi,BarnKe00,rush_td,0,,,,,
player,201711260phi,phi,BarnKe00,rush_long,0,,,,,
player,201711260phi,phi,BarnKe00,targets,1,,,,,
player,201711260phi,phi,BarnKe00,rec,0,,,,,
player,201711260phi,phi,BarnKe00,rec_yds,0,,,,,
player,201711260phi,phi,BarnKe00,rec_td,0,,,,,
player,201711260phi,phi,BarnKe00,rec_long,0,,,,,
player,201711260phi,phi,BarnKe00,fumbles,0,,,,,
player,201711260phi,phi,BarnKe00,fumbles_lost,0,,,,,
player,201711260phi,chi,BullJo00,def_int,0,,,,,
player,201711260phi,chi,BullJo00,def_int_yds,0,,,,,
player,201711260phi,chi,BullJo00,def_int_td,0,,,,,
player,201711260phi,chi,BullJo00,def_int_long,0,,,,,
player,201711260phi,chi,BullJo00,pass_defended,0,,,,,
player,201711260phi,chi,BullJo00,sacks,1.0,,,,,
player,201711260phi,chi,BullJo00,tackles_combined,3,,,,,
player,201711260phi,chi,BullJo00,tackles_solo,1,,,,,
player,201711260phi,chi,BullJo00,tackles_assists,2,,,,,
player,201711260phi,chi,BullJo00,tackles_loss,1,,,,,
player,201711260phi,chi,BullJo00,qb_hits,2,,,,,
player,201711260phi,chi,BullJo00,fumbles_rec,0,,,,,
player,201711260phi,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,BullJo00,fumbles_forced,0,,,,,
player,201711260phi,chi,LeBlCr01,def_int,0,,,,,
player,201711260phi,chi,LeBlCr01,def_int_yds,0,,,,,
player,201711260phi,chi,LeBlCr01,def_int_td,0,,,,,
player,201711260phi,chi,LeBlCr01,def_int_long,0,,,,,
player,201711260phi,chi,LeBlCr01,pass_defended,2,,,,,
player,201711260phi,chi,LeBlCr01,sacks,0.0,,,,,
player,201711260phi,chi,LeBlCr01,tackles_combined,7,,,,,
player,201711260phi,chi,LeBlCr01,tackles_solo,6,,,,,
player,201711260phi,chi,LeBlCr01,tackles_assists,1,,,,,
player,201711260phi,chi,LeBlCr01,tackles_loss,0,,,,,
player,201711260phi,chi,LeBlCr01,qb_hits,0,,,,,
player,201711260phi,chi,LeBlCr01,fumbles_rec,0,,,,,
player,201711260phi,chi,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,LeBlCr01,fumbles_rec_td,0,,,,,
player,201711260phi,chi,LeBlCr01,fumbles_forced,1,,,,,
player,201711260phi,chi,AmosAd00,def_int,0,,,,,
player,201711260phi,chi,AmosAd00,def_int_yds,0,,,,,
player,201711260phi,chi,AmosAd00,def_int_td,0,,,,,
player,201711260phi,chi,AmosAd00,def_int_long,0,,,,,
player,201711260phi,chi,AmosAd00,pass_defended,0,,,,,
player,201711260phi,chi,AmosAd00,sacks,0.0,,,,,
player,201711260phi,chi,AmosAd00,tackles_combined,6,,,,,
player,201711260phi,chi,AmosAd00,tackles_solo,6,,,,,
player,201711260phi,chi,AmosAd00,tackles_assists,0,,,,,
player,201711260phi,chi,AmosAd00,tackles_loss,0,,,,,
player,201711260phi,chi,AmosAd00,qb_hits,0,,,,,
player,201711260phi,chi,AmosAd00,fumbles_rec,0,,,,,
player,201711260phi,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,AmosAd00,fumbles_forced,1,,,,,
player,201711260phi,chi,FullKy00,def_int,0,,,,,
player,201711260phi,chi,FullKy00,def_int_yds,0,,,,,
player,201711260phi,chi,FullKy00,def_int_td,0,,,,,
player,201711260phi,chi,FullKy00,def_int_long,0,,,,,
player,201711260phi,chi,FullKy00,pass_defended,0,,,,,
player,201711260phi,chi,FullKy00,sacks,0.0,,,,,
player,201711260phi,chi,FullKy00,tackles_combined,6,,,,,
player,201711260phi,chi,FullKy00,tackles_solo,5,,,,,
player,201711260phi,chi,FullKy00,tackles_assists,1,,,,,
player,201711260phi,chi,FullKy00,tackles_loss,1,,,,,
player,201711260phi,chi,FullKy00,qb_hits,0,,,,,
player,201711260phi,chi,FullKy00,fumbles_rec,0,,,,,
player,201711260phi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,FullKy00,fumbles_forced,0,,,,,
player,201711260phi,chi,AmukPr00,def_int,0,,,,,
player,201711260phi,chi,AmukPr00,def_int_yds,0,,,,,
player,201711260phi,chi,AmukPr00,def_int_td,0,,,,,
player,201711260phi,chi,AmukPr00,def_int_long,0,,,,,
player,201711260phi,chi,AmukPr00,pass_defended,2,,,,,
player,201711260phi,chi,AmukPr00,sacks,0.0,,,,,
player,201711260phi,chi,AmukPr00,tackles_combined,5,,,,,
player,201711260phi,chi,AmukPr00,tackles_solo,5,,,,,
player,201711260phi,chi,AmukPr00,tackles_assists,0,,,,,
player,201711260phi,chi,AmukPr00,tackles_loss,0,,,,,
player,201711260phi,chi,AmukPr00,qb_hits,0,,,,,
player,201711260phi,chi,AmukPr00,fumbles_rec,0,,,,,
player,201711260phi,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,AmukPr00,fumbles_forced,0,,,,,
player,201711260phi,chi,JoneCh05,def_int,0,,,,,
player,201711260phi,chi,JoneCh05,def_int_yds,0,,,,,
player,201711260phi,chi,JoneCh05,def_int_td,0,,,,,
player,201711260phi,chi,JoneCh05,def_int_long,0,,,,,
player,201711260phi,chi,JoneCh05,pass_defended,1,,,,,
player,201711260phi,chi,JoneCh05,sacks,0.0,,,,,
player,201711260phi,chi,JoneCh05,tackles_combined,5,,,,,
player,201711260phi,chi,JoneCh05,tackles_solo,3,,,,,
player,201711260phi,chi,JoneCh05,tackles_assists,2,,,,,
player,201711260phi,chi,JoneCh05,tackles_loss,0,,,,,
player,201711260phi,chi,JoneCh05,qb_hits,0,,,,,
player,201711260phi,chi,JoneCh05,fumbles_rec,0,,,,,
player,201711260phi,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201711260phi,chi,JoneCh05,fumbles_forced,0,,,,,
player,201711260phi,chi,AchoSa00,def_int,0,,,,,
player,201711260phi,chi,AchoSa00,def_int_yds,0,,,,,
player,201711260phi,chi,AchoSa00,def_int_td,0,,,,,
player,201711260phi,chi,AchoSa00,def_int_long,0,,,,,
player,201711260phi,chi,AchoSa00,pass_defended,0,,,,,
player,201711260phi,chi,AchoSa00,sacks,0.0,,,,,
player,201711260phi,chi,AchoSa00,tackles_combined,4,,,,,
player,201711260phi,chi,AchoSa00,tackles_solo,2,,,,,
player,201711260phi,chi,AchoSa00,tackles_assists,2,,,,,
player,201711260phi,chi,AchoSa00,tackles_loss,0,,,,,
player,201711260phi,chi,AchoSa00,qb_hits,2,,,,,
player,201711260phi,chi,AchoSa00,fumbles_rec,0,,,,,
player,201711260phi,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,AchoSa00,fumbles_forced,0,,,,,
player,201711260phi,chi,GoldEd00,def_int,0,,,,,
player,201711260phi,chi,GoldEd00,def_int_yds,0,,,,,
player,201711260phi,chi,GoldEd00,def_int_td,0,,,,,
player,201711260phi,chi,GoldEd00,def_int_long,0,,,,,
player,201711260phi,chi,GoldEd00,pass_defended,0,,,,,
player,201711260phi,chi,GoldEd00,sacks,0.0,,,,,
player,201711260phi,chi,GoldEd00,tackles_combined,4,,,,,
player,201711260phi,chi,GoldEd00,tackles_solo,3,,,,,
player,201711260phi,chi,GoldEd00,tackles_assists,1,,,,,
player,201711260phi,chi,GoldEd00,tackles_loss,0,,,,,
player,201711260phi,chi,GoldEd00,qb_hits,1,,,,,
player,201711260phi,chi,GoldEd00,fumbles_rec,1,,,,,
player,201711260phi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201711260phi,chi,HickAk00,def_int,0,,,,,
player,201711260phi,chi,HickAk00,def_int_yds,0,,,,,
player,201711260phi,chi,HickAk00,def_int_td,0,,,,,
player,201711260phi,chi,HickAk00,def_int_long,0,,,,,
player,201711260phi,chi,HickAk00,pass_defended,0,,,,,
player,201711260phi,chi,HickAk00,sacks,0.0,,,,,
player,201711260phi,chi,HickAk00,tackles_combined,3,,,,,
player,201711260phi,chi,HickAk00,tackles_solo,3,,,,,
player,201711260phi,chi,HickAk00,tackles_assists,0,,,,,
player,201711260phi,chi,HickAk00,tackles_loss,2,,,,,
player,201711260phi,chi,HickAk00,qb_hits,0,,,,,
player,201711260phi,chi,HickAk00,fumbles_rec,0,,,,,
player,201711260phi,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,HickAk00,fumbles_forced,0,,,,,
player,201711260phi,chi,JackEd01,def_int,0,,,,,
player,201711260phi,chi,JackEd01,def_int_yds,0,,,,,
player,201711260phi,chi,JackEd01,def_int_td,0,,,,,
player,201711260phi,chi,JackEd01,def_int_long,0,,,,,
player,201711260phi,chi,JackEd01,pass_defended,1,,,,,
player,201711260phi,chi,JackEd01,sacks,0.0,,,,,
player,201711260phi,chi,JackEd01,tackles_combined,3,,,,,
player,201711260phi,chi,JackEd01,tackles_solo,2,,,,,
player,201711260phi,chi,JackEd01,tackles_assists,1,,,,,
player,201711260phi,chi,JackEd01,tackles_loss,0,,,,,
player,201711260phi,chi,JackEd01,qb_hits,0,,,,,
player,201711260phi,chi,JackEd01,fumbles_rec,0,,,,,
player,201711260phi,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201711260phi,chi,JackEd01,fumbles_forced,0,,,,,
player,201711260phi,chi,UnreMi00,def_int,0,,,,,
player,201711260phi,chi,UnreMi00,def_int_yds,0,,,,,
player,201711260phi,chi,UnreMi00,def_int_td,0,,,,,
player,201711260phi,chi,UnreMi00,def_int_long,0,,,,,
player,201711260phi,chi,UnreMi00,pass_defended,0,,,,,
player,201711260phi,chi,UnreMi00,sacks,0.0,,,,,
player,201711260phi,chi,UnreMi00,tackles_combined,3,,,,,
player,201711260phi,chi,UnreMi00,tackles_solo,2,,,,,
player,201711260phi,chi,UnreMi00,tackles_assists,1,,,,,
player,201711260phi,chi,UnreMi00,tackles_loss,0,,,,,
player,201711260phi,chi,UnreMi00,qb_hits,1,,,,,
player,201711260phi,chi,UnreMi00,fumbles_rec,0,,,,,
player,201711260phi,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,UnreMi00,fumbles_forced,0,,,,,
player,201711260phi,chi,IrviIs00,def_int,0,,,,,
player,201711260phi,chi,IrviIs00,def_int_yds,0,,,,,
player,201711260phi,chi,IrviIs00,def_int_td,0,,,,,
player,201711260phi,chi,IrviIs00,def_int_long,0,,,,,
player,201711260phi,chi,IrviIs00,pass_defended,0,,,,,
player,201711260phi,chi,IrviIs00,sacks,0.0,,,,,
player,201711260phi,chi,IrviIs00,tackles_combined,2,,,,,
player,201711260phi,chi,IrviIs00,tackles_solo,2,,,,,
player,201711260phi,chi,IrviIs00,tackles_assists,0,,,,,
player,201711260phi,chi,IrviIs00,tackles_loss,0,,,,,
player,201711260phi,chi,IrviIs00,qb_hits,0,,,,,
player,201711260phi,chi,IrviIs00,fumbles_rec,1,,,,,
player,201711260phi,chi,IrviIs00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,IrviIs00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,IrviIs00,fumbles_forced,0,,,,,
player,201711260phi,chi,McPhPe00,def_int,0,,,,,
player,201711260phi,chi,McPhPe00,def_int_yds,0,,,,,
player,201711260phi,chi,McPhPe00,def_int_td,0,,,,,
player,201711260phi,chi,McPhPe00,def_int_long,0,,,,,
player,201711260phi,chi,McPhPe00,pass_defended,0,,,,,
player,201711260phi,chi,McPhPe00,sacks,0.0,,,,,
player,201711260phi,chi,McPhPe00,tackles_combined,2,,,,,
player,201711260phi,chi,McPhPe00,tackles_solo,2,,,,,
player,201711260phi,chi,McPhPe00,tackles_assists,0,,,,,
player,201711260phi,chi,McPhPe00,tackles_loss,0,,,,,
player,201711260phi,chi,McPhPe00,qb_hits,0,,,,,
player,201711260phi,chi,McPhPe00,fumbles_rec,0,,,,,
player,201711260phi,chi,McPhPe00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,McPhPe00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,McPhPe00,fumbles_forced,0,,,,,
player,201711260phi,chi,TimuJo00,def_int,0,,,,,
player,201711260phi,chi,TimuJo00,def_int_yds,0,,,,,
player,201711260phi,chi,TimuJo00,def_int_td,0,,,,,
player,201711260phi,chi,TimuJo00,def_int_long,0,,,,,
player,201711260phi,chi,TimuJo00,pass_defended,0,,,,,
player,201711260phi,chi,TimuJo00,sacks,0.0,,,,,
player,201711260phi,chi,TimuJo00,tackles_combined,2,,,,,
player,201711260phi,chi,TimuJo00,tackles_solo,2,,,,,
player,201711260phi,chi,TimuJo00,tackles_assists,0,,,,,
player,201711260phi,chi,TimuJo00,tackles_loss,0,,,,,
player,201711260phi,chi,TimuJo00,qb_hits,0,,,,,
player,201711260phi,chi,TimuJo00,fumbles_rec,0,,,,,
player,201711260phi,chi,TimuJo00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,TimuJo00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,TimuJo00,fumbles_forced,0,,,,,
player,201711260phi,chi,BushDe00,def_int,0,,,,,
player,201711260phi,chi,BushDe00,def_int_yds,0,,,,,
player,201711260phi,chi,BushDe00,def_int_td,0,,,,,
player,201711260phi,chi,BushDe00,def_int_long,0,,,,,
player,201711260phi,chi,BushDe00,pass_defended,0,,,,,
player,201711260phi,chi,BushDe00,sacks,0.0,,,,,
player,201711260phi,chi,BushDe00,tackles_combined,1,,,,,
player,201711260phi,chi,BushDe00,tackles_solo,0,,,,,
player,201711260phi,chi,BushDe00,tackles_assists,1,,,,,
player,201711260phi,chi,BushDe00,tackles_loss,0,,,,,
player,201711260phi,chi,BushDe00,qb_hits,0,,,,,
player,201711260phi,chi,BushDe00,fumbles_rec,0,,,,,
player,201711260phi,chi,BushDe00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,BushDe00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,BushDe00,fumbles_forced,0,,,,,
player,201711260phi,chi,CunnBe01,def_int,0,,,,,
player,201711260phi,chi,CunnBe01,def_int_yds,0,,,,,
player,201711260phi,chi,CunnBe01,def_int_td,0,,,,,
player,201711260phi,chi,CunnBe01,def_int_long,0,,,,,
player,201711260phi,chi,CunnBe01,pass_defended,0,,,,,
player,201711260phi,chi,CunnBe01,sacks,0.0,,,,,
player,201711260phi,chi,CunnBe01,tackles_combined,1,,,,,
player,201711260phi,chi,CunnBe01,tackles_solo,1,,,,,
player,201711260phi,chi,CunnBe01,tackles_assists,0,,,,,
player,201711260phi,chi,CunnBe01,tackles_loss,0,,,,,
player,201711260phi,chi,CunnBe01,qb_hits,0,,,,,
player,201711260phi,chi,CunnBe01,fumbles_rec,0,,,,,
player,201711260phi,chi,CunnBe01,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,CunnBe01,fumbles_rec_td,0,,,,,
player,201711260phi,chi,CunnBe01,fumbles_forced,0,,,,,
player,201711260phi,chi,JenkJo00,def_int,0,,,,,
player,201711260phi,chi,JenkJo00,def_int_yds,0,,,,,
player,201711260phi,chi,JenkJo00,def_int_td,0,,,,,
player,201711260phi,chi,JenkJo00,def_int_long,0,,,,,
player,201711260phi,chi,JenkJo00,pass_defended,0,,,,,
player,201711260phi,chi,JenkJo00,sacks,0.0,,,,,
player,201711260phi,chi,JenkJo00,tackles_combined,1,,,,,
player,201711260phi,chi,JenkJo00,tackles_solo,1,,,,,
player,201711260phi,chi,JenkJo00,tackles_assists,0,,,,,
player,201711260phi,chi,JenkJo00,tackles_loss,0,,,,,
player,201711260phi,chi,JenkJo00,qb_hits,0,,,,,
player,201711260phi,chi,JenkJo00,fumbles_rec,0,,,,,
player,201711260phi,chi,JenkJo00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,JenkJo00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,JenkJo00,fumbles_forced,0,,,,,
player,201711260phi,chi,KwiaNi00,def_int,0,,,,,
player,201711260phi,chi,KwiaNi00,def_int_yds,0,,,,,
player,201711260phi,chi,KwiaNi00,def_int_td,0,,,,,
player,201711260phi,chi,KwiaNi00,def_int_long,0,,,,,
player,201711260phi,chi,KwiaNi00,pass_defended,0,,,,,
player,201711260phi,chi,KwiaNi00,sacks,0.0,,,,,
player,201711260phi,chi,KwiaNi00,tackles_combined,1,,,,,
player,201711260phi,chi,KwiaNi00,tackles_solo,1,,,,,
player,201711260phi,chi,KwiaNi00,tackles_assists,0,,,,,
player,201711260phi,chi,KwiaNi00,tackles_loss,0,,,,,
player,201711260phi,chi,KwiaNi00,qb_hits,0,,,,,
player,201711260phi,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201711260phi,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201711260phi,chi,McBrTr00,def_int,0,,,,,
player,201711260phi,chi,McBrTr00,def_int_yds,0,,,,,
player,201711260phi,chi,McBrTr00,def_int_td,0,,,,,
player,201711260phi,chi,McBrTr00,def_int_long,0,,,,,
player,201711260phi,chi,McBrTr00,pass_defended,0,,,,,
player,201711260phi,chi,McBrTr00,sacks,0.0,,,,,
player,201711260phi,chi,McBrTr00,tackles_combined,0,,,,,
player,201711260phi,chi,McBrTr00,tackles_solo,0,,,,,
player,201711260phi,chi,McBrTr00,tackles_assists,0,,,,,
player,201711260phi,chi,McBrTr00,tackles_loss,,,,,,
player,201711260phi,chi,McBrTr00,qb_hits,,,,,,
player,201711260phi,chi,McBrTr00,fumbles_rec,1,,,,,
player,201711260phi,chi,McBrTr00,fumbles_rec_yds,0,,,,,
player,201711260phi,chi,McBrTr00,fumbles_rec_td,0,,,,,
player,201711260phi,chi,McBrTr00,fumbles_forced,0,,,,,
player,201711260phi,phi,GrahCo99,def_int,1,,,,,
player,201711260phi,phi,GrahCo99,def_int_yds,59,,,,,
player,201711260phi,phi,GrahCo99,def_int_td,0,,,,,
player,201711260phi,phi,GrahCo99,def_int_long,59,,,,,
player,201711260phi,phi,GrahCo99,pass_defended,1,,,,,
player,201711260phi,phi,GrahCo99,sacks,0.0,,,,,
player,201711260phi,phi,GrahCo99,tackles_combined,2,,,,,
player,201711260phi,phi,GrahCo99,tackles_solo,2,,,,,
player,201711260phi,phi,GrahCo99,tackles_assists,0,,,,,
player,201711260phi,phi,GrahCo99,tackles_loss,1,,,,,
player,201711260phi,phi,GrahCo99,qb_hits,0,,,,,
player,201711260phi,phi,GrahCo99,fumbles_rec,0,,,,,
player,201711260phi,phi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,GrahCo99,fumbles_rec_td,0,,,,,
player,201711260phi,phi,GrahCo99,fumbles_forced,0,,,,,
player,201711260phi,phi,JenkMa99,def_int,1,,,,,
player,201711260phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201711260phi,phi,JenkMa99,def_int_td,0,,,,,
player,201711260phi,phi,JenkMa99,def_int_long,0,,,,,
player,201711260phi,phi,JenkMa99,pass_defended,1,,,,,
player,201711260phi,phi,JenkMa99,sacks,0.0,,,,,
player,201711260phi,phi,JenkMa99,tackles_combined,2,,,,,
player,201711260phi,phi,JenkMa99,tackles_solo,2,,,,,
player,201711260phi,phi,JenkMa99,tackles_assists,0,,,,,
player,201711260phi,phi,JenkMa99,tackles_loss,1,,,,,
player,201711260phi,phi,JenkMa99,qb_hits,0,,,,,
player,201711260phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201711260phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201711260phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201711260phi,phi,GrahBr99,def_int,0,,,,,
player,201711260phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201711260phi,phi,GrahBr99,def_int_td,0,,,,,
player,201711260phi,phi,GrahBr99,def_int_long,0,,,,,
player,201711260phi,phi,GrahBr99,pass_defended,0,,,,,
player,201711260phi,phi,GrahBr99,sacks,1.0,,,,,
player,201711260phi,phi,GrahBr99,tackles_combined,5,,,,,
player,201711260phi,phi,GrahBr99,tackles_solo,5,,,,,
player,201711260phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201711260phi,phi,GrahBr99,tackles_loss,2,,,,,
player,201711260phi,phi,GrahBr99,qb_hits,1,,,,,
player,201711260phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201711260phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201711260phi,phi,GrahBr99,fumbles_forced,1,,,,,
player,201711260phi,phi,CoxxFl00,def_int,0,,,,,
player,201711260phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201711260phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201711260phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201711260phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201711260phi,phi,CoxxFl00,sacks,1.0,,,,,
player,201711260phi,phi,CoxxFl00,tackles_combined,1,,,,,
player,201711260phi,phi,CoxxFl00,tackles_solo,1,,,,,
player,201711260phi,phi,CoxxFl00,tackles_assists,0,,,,,
player,201711260phi,phi,CoxxFl00,tackles_loss,1,,,,,
player,201711260phi,phi,CoxxFl00,qb_hits,2,,,,,
player,201711260phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201711260phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201711260phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201711260phi,phi,DarbRo00,def_int,0,,,,,
player,201711260phi,phi,DarbRo00,def_int_yds,0,,,,,
player,201711260phi,phi,DarbRo00,def_int_td,0,,,,,
player,201711260phi,phi,DarbRo00,def_int_long,0,,,,,
player,201711260phi,phi,DarbRo00,pass_defended,0,,,,,
player,201711260phi,phi,DarbRo00,sacks,0.0,,,,,
player,201711260phi,phi,DarbRo00,tackles_combined,5,,,,,
player,201711260phi,phi,DarbRo00,tackles_solo,5,,,,,
player,201711260phi,phi,DarbRo00,tackles_assists,0,,,,,
player,201711260phi,phi,DarbRo00,tackles_loss,0,,,,,
player,201711260phi,phi,DarbRo00,qb_hits,0,,,,,
player,201711260phi,phi,DarbRo00,fumbles_rec,0,,,,,
player,201711260phi,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201711260phi,phi,DarbRo00,fumbles_forced,0,,,,,
player,201711260phi,phi,JernTi00,def_int,0,,,,,
player,201711260phi,phi,JernTi00,def_int_yds,0,,,,,
player,201711260phi,phi,JernTi00,def_int_td,0,,,,,
player,201711260phi,phi,JernTi00,def_int_long,0,,,,,
player,201711260phi,phi,JernTi00,pass_defended,0,,,,,
player,201711260phi,phi,JernTi00,sacks,0.0,,,,,
player,201711260phi,phi,JernTi00,tackles_combined,3,,,,,
player,201711260phi,phi,JernTi00,tackles_solo,1,,,,,
player,201711260phi,phi,JernTi00,tackles_assists,2,,,,,
player,201711260phi,phi,JernTi00,tackles_loss,0,,,,,
player,201711260phi,phi,JernTi00,qb_hits,0,,,,,
player,201711260phi,phi,JernTi00,fumbles_rec,0,,,,,
player,201711260phi,phi,JernTi00,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,JernTi00,fumbles_rec_td,0,,,,,
player,201711260phi,phi,JernTi00,fumbles_forced,0,,,,,
player,201711260phi,phi,KendMy00,def_int,0,,,,,
player,201711260phi,phi,KendMy00,def_int_yds,0,,,,,
player,201711260phi,phi,KendMy00,def_int_td,0,,,,,
player,201711260phi,phi,KendMy00,def_int_long,0,,,,,
player,201711260phi,phi,KendMy00,pass_defended,0,,,,,
player,201711260phi,phi,KendMy00,sacks,0.0,,,,,
player,201711260phi,phi,KendMy00,tackles_combined,3,,,,,
player,201711260phi,phi,KendMy00,tackles_solo,3,,,,,
player,201711260phi,phi,KendMy00,tackles_assists,0,,,,,
player,201711260phi,phi,KendMy00,tackles_loss,0,,,,,
player,201711260phi,phi,KendMy00,qb_hits,0,,,,,
player,201711260phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201711260phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201711260phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201711260phi,phi,CurrVi00,def_int,0,,,,,
player,201711260phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201711260phi,phi,CurrVi00,def_int_td,0,,,,,
player,201711260phi,phi,CurrVi00,def_int_long,0,,,,,
player,201711260phi,phi,CurrVi00,pass_defended,0,,,,,
player,201711260phi,phi,CurrVi00,sacks,0.0,,,,,
player,201711260phi,phi,CurrVi00,tackles_combined,2,,,,,
player,201711260phi,phi,CurrVi00,tackles_solo,2,,,,,
player,201711260phi,phi,CurrVi00,tackles_assists,0,,,,,
player,201711260phi,phi,CurrVi00,tackles_loss,1,,,,,
player,201711260phi,phi,CurrVi00,qb_hits,0,,,,,
player,201711260phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201711260phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201711260phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201711260phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201711260phi,phi,DougRa00,def_int,0,,,,,
player,201711260phi,phi,DougRa00,def_int_yds,0,,,,,
player,201711260phi,phi,DougRa00,def_int_td,0,,,,,
player,201711260phi,phi,DougRa00,def_int_long,0,,,,,
