game,2017,5,20171008,201710080nyg,sdg,"Los Angeles Chargers",27,nyg,"New York Giants",22
player,201710080nyg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,BosaJo00,fumbles_forced,1,,,,,
player,201710080nyg,sdg,IngrMe00,def_int,0,,,,,
player,201710080nyg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201710080nyg,sdg,IngrMe00,def_int_td,0,,,,,
player,201710080nyg,sdg,IngrMe00,def_int_long,0,,,,,
player,201710080nyg,sdg,IngrMe00,pass_defended,0,,,,,
player,201710080nyg,sdg,IngrMe00,sacks,2.0,,,,,
player,201710080nyg,sdg,IngrMe00,tackles_combined,6,,,,,
player,201710080nyg,sdg,IngrMe00,tackles_solo,4,,,,,
player,201710080nyg,sdg,IngrMe00,tackles_assists,2,,,,,
player,201710080nyg,sdg,IngrMe00,tackles_loss,2,,,,,
player,201710080nyg,sdg,IngrMe00,qb_hits,2,,,,,
player,201710080nyg,sdg,IngrMe00,fumbles_rec,1,,,,,
player,201710080nyg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,IngrMe00,fumbles_forced,1,,,,,
player,201710080nyg,sdg,PhilDa01,def_int,0,,,,,
player,201710080nyg,sdg,PhilDa01,def_int_yds,0,,,,,
player,201710080nyg,sdg,PhilDa01,def_int_td,0,,,,,
player,201710080nyg,sdg,PhilDa01,def_int_long,0,,,,,
player,201710080nyg,sdg,PhilDa01,pass_defended,0,,,,,
player,201710080nyg,sdg,PhilDa01,sacks,1.0,,,,,
player,201710080nyg,sdg,PhilDa01,tackles_combined,5,,,,,
player,201710080nyg,sdg,PhilDa01,tackles_solo,3,,,,,
player,201710080nyg,sdg,PhilDa01,tackles_assists,2,,,,,
player,201710080nyg,sdg,PhilDa01,tackles_loss,2,,,,,
player,201710080nyg,sdg,PhilDa01,qb_hits,1,,,,,
player,201710080nyg,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201710080nyg,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201710080nyg,sdg,AddaJa00,def_int,0,,,,,
player,201710080nyg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201710080nyg,sdg,AddaJa00,def_int_td,0,,,,,
player,201710080nyg,sdg,AddaJa00,def_int_long,0,,,,,
player,201710080nyg,sdg,AddaJa00,pass_defended,1,,,,,
player,201710080nyg,sdg,AddaJa00,sacks,0.0,,,,,
player,201710080nyg,sdg,AddaJa00,tackles_combined,8,,,,,
player,201710080nyg,sdg,AddaJa00,tackles_solo,4,,,,,
player,201710080nyg,sdg,AddaJa00,tackles_assists,4,,,,,
player,201710080nyg,sdg,AddaJa00,tackles_loss,1,,,,,
player,201710080nyg,sdg,AddaJa00,qb_hits,0,,,,,
player,201710080nyg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,PhilAd00,def_int,0,,,,,
player,201710080nyg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201710080nyg,sdg,PhilAd00,def_int_td,0,,,,,
player,201710080nyg,sdg,PhilAd00,def_int_long,0,,,,,
player,201710080nyg,sdg,PhilAd00,pass_defended,0,,,,,
player,201710080nyg,sdg,PhilAd00,sacks,0.0,,,,,
player,201710080nyg,sdg,PhilAd00,tackles_combined,8,,,,,
player,201710080nyg,sdg,PhilAd00,tackles_solo,8,,,,,
player,201710080nyg,sdg,PhilAd00,tackles_assists,0,,,,,
player,201710080nyg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201710080nyg,sdg,PhilAd00,qb_hits,0,,,,,
player,201710080nyg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,PullHa00,def_int,0,,,,,
player,201710080nyg,sdg,PullHa00,def_int_yds,0,,,,,
player,201710080nyg,sdg,PullHa00,def_int_td,0,,,,,
player,201710080nyg,sdg,PullHa00,def_int_long,0,,,,,
player,201710080nyg,sdg,PullHa00,pass_defended,0,,,,,
player,201710080nyg,sdg,PullHa00,sacks,0.0,,,,,
player,201710080nyg,sdg,PullHa00,tackles_combined,8,,,,,
player,201710080nyg,sdg,PullHa00,tackles_solo,7,,,,,
player,201710080nyg,sdg,PullHa00,tackles_assists,1,,,,,
player,201710080nyg,sdg,PullHa00,tackles_loss,0,,,,,
player,201710080nyg,sdg,PullHa00,qb_hits,0,,,,,
player,201710080nyg,sdg,PullHa00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,PullHa00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,BrowJa05,def_int,0,,,,,
player,201710080nyg,sdg,BrowJa05,def_int_yds,0,,,,,
player,201710080nyg,sdg,BrowJa05,def_int_td,0,,,,,
player,201710080nyg,sdg,BrowJa05,def_int_long,0,,,,,
player,201710080nyg,sdg,BrowJa05,pass_defended,0,,,,,
player,201710080nyg,sdg,BrowJa05,sacks,0.0,,,,,
player,201710080nyg,sdg,BrowJa05,tackles_combined,5,,,,,
player,201710080nyg,sdg,BrowJa05,tackles_solo,5,,,,,
player,201710080nyg,sdg,BrowJa05,tackles_assists,0,,,,,
player,201710080nyg,sdg,BrowJa05,tackles_loss,0,,,,,
player,201710080nyg,sdg,BrowJa05,qb_hits,0,,,,,
player,201710080nyg,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201710080nyg,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201710080nyg,sdg,DzubNi00,def_int,0,,,,,
player,201710080nyg,sdg,DzubNi00,def_int_yds,0,,,,,
player,201710080nyg,sdg,DzubNi00,def_int_td,0,,,,,
player,201710080nyg,sdg,DzubNi00,def_int_long,0,,,,,
player,201710080nyg,sdg,DzubNi00,pass_defended,0,,,,,
player,201710080nyg,sdg,DzubNi00,sacks,0.0,,,,,
player,201710080nyg,sdg,DzubNi00,tackles_combined,4,,,,,
player,201710080nyg,sdg,DzubNi00,tackles_solo,2,,,,,
player,201710080nyg,sdg,DzubNi00,tackles_assists,2,,,,,
player,201710080nyg,sdg,DzubNi00,tackles_loss,0,,,,,
player,201710080nyg,sdg,DzubNi00,qb_hits,0,,,,,
player,201710080nyg,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,WillTr05,def_int,0,,,,,
player,201710080nyg,sdg,WillTr05,def_int_yds,0,,,,,
player,201710080nyg,sdg,WillTr05,def_int_td,0,,,,,
player,201710080nyg,sdg,WillTr05,def_int_long,0,,,,,
player,201710080nyg,sdg,WillTr05,pass_defended,0,,,,,
player,201710080nyg,sdg,WillTr05,sacks,0.0,,,,,
player,201710080nyg,sdg,WillTr05,tackles_combined,4,,,,,
player,201710080nyg,sdg,WillTr05,tackles_solo,4,,,,,
player,201710080nyg,sdg,WillTr05,tackles_assists,0,,,,,
player,201710080nyg,sdg,WillTr05,tackles_loss,0,,,,,
player,201710080nyg,sdg,WillTr05,qb_hits,0,,,,,
player,201710080nyg,sdg,WillTr05,fumbles_rec,0,,,,,
player,201710080nyg,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,WillTr05,fumbles_forced,0,,,,,
player,201710080nyg,sdg,EmanKy00,def_int,0,,,,,
player,201710080nyg,sdg,EmanKy00,def_int_yds,0,,,,,
player,201710080nyg,sdg,EmanKy00,def_int_td,0,,,,,
player,201710080nyg,sdg,EmanKy00,def_int_long,0,,,,,
player,201710080nyg,sdg,EmanKy00,pass_defended,0,,,,,
player,201710080nyg,sdg,EmanKy00,sacks,0.0,,,,,
player,201710080nyg,sdg,EmanKy00,tackles_combined,3,,,,,
player,201710080nyg,sdg,EmanKy00,tackles_solo,1,,,,,
player,201710080nyg,sdg,EmanKy00,tackles_assists,2,,,,,
player,201710080nyg,sdg,EmanKy00,tackles_loss,0,,,,,
player,201710080nyg,sdg,EmanKy00,qb_hits,0,,,,,
player,201710080nyg,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,HaywCa00,def_int,0,,,,,
player,201710080nyg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201710080nyg,sdg,HaywCa00,def_int_td,0,,,,,
player,201710080nyg,sdg,HaywCa00,def_int_long,0,,,,,
player,201710080nyg,sdg,HaywCa00,pass_defended,1,,,,,
player,201710080nyg,sdg,HaywCa00,sacks,0.0,,,,,
player,201710080nyg,sdg,HaywCa00,tackles_combined,3,,,,,
player,201710080nyg,sdg,HaywCa00,tackles_solo,3,,,,,
player,201710080nyg,sdg,HaywCa00,tackles_assists,0,,,,,
player,201710080nyg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201710080nyg,sdg,HaywCa00,qb_hits,0,,,,,
player,201710080nyg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,MebaBr99,def_int,0,,,,,
player,201710080nyg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201710080nyg,sdg,MebaBr99,def_int_td,0,,,,,
player,201710080nyg,sdg,MebaBr99,def_int_long,0,,,,,
player,201710080nyg,sdg,MebaBr99,pass_defended,0,,,,,
player,201710080nyg,sdg,MebaBr99,sacks,0.0,,,,,
player,201710080nyg,sdg,MebaBr99,tackles_combined,3,,,,,
player,201710080nyg,sdg,MebaBr99,tackles_solo,2,,,,,
player,201710080nyg,sdg,MebaBr99,tackles_assists,1,,,,,
player,201710080nyg,sdg,MebaBr99,tackles_loss,1,,,,,
player,201710080nyg,sdg,MebaBr99,qb_hits,0,,,,,
player,201710080nyg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201710080nyg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201710080nyg,sdg,DaviMi03,def_int,0,,,,,
player,201710080nyg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201710080nyg,sdg,DaviMi03,def_int_td,0,,,,,
player,201710080nyg,sdg,DaviMi03,def_int_long,0,,,,,
player,201710080nyg,sdg,DaviMi03,pass_defended,0,,,,,
player,201710080nyg,sdg,DaviMi03,sacks,0.0,,,,,
player,201710080nyg,sdg,DaviMi03,tackles_combined,2,,,,,
player,201710080nyg,sdg,DaviMi03,tackles_solo,2,,,,,
player,201710080nyg,sdg,DaviMi03,tackles_assists,0,,,,,
player,201710080nyg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201710080nyg,sdg,DaviMi03,qb_hits,0,,,,,
player,201710080nyg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201710080nyg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201710080nyg,sdg,HarrNi00,def_int,0,,,,,
player,201710080nyg,sdg,HarrNi00,def_int_yds,0,,,,,
player,201710080nyg,sdg,HarrNi00,def_int_td,0,,,,,
player,201710080nyg,sdg,HarrNi00,def_int_long,0,,,,,
player,201710080nyg,sdg,HarrNi00,pass_defended,0,,,,,
player,201710080nyg,sdg,HarrNi00,sacks,0.0,,,,,
player,201710080nyg,sdg,HarrNi00,tackles_combined,2,,,,,
player,201710080nyg,sdg,HarrNi00,tackles_solo,2,,,,,
player,201710080nyg,sdg,HarrNi00,tackles_assists,0,,,,,
player,201710080nyg,sdg,HarrNi00,tackles_loss,0,,,,,
player,201710080nyg,sdg,HarrNi00,qb_hits,0,,,,,
player,201710080nyg,sdg,HarrNi00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,HarrNi00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,HarrNi00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,HarrNi00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,JenkRa00,def_int,0,,,,,
player,201710080nyg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201710080nyg,sdg,JenkRa00,def_int_td,0,,,,,
player,201710080nyg,sdg,JenkRa00,def_int_long,0,,,,,
player,201710080nyg,sdg,JenkRa00,pass_defended,0,,,,,
player,201710080nyg,sdg,JenkRa00,sacks,0.0,,,,,
player,201710080nyg,sdg,JenkRa00,tackles_combined,2,,,,,
player,201710080nyg,sdg,JenkRa00,tackles_solo,1,,,,,
player,201710080nyg,sdg,JenkRa00,tackles_assists,1,,,,,
player,201710080nyg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201710080nyg,sdg,JenkRa00,qb_hits,0,,,,,
player,201710080nyg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,KingDe01,def_int,0,,,,,
player,201710080nyg,sdg,KingDe01,def_int_yds,0,,,,,
player,201710080nyg,sdg,KingDe01,def_int_td,0,,,,,
player,201710080nyg,sdg,KingDe01,def_int_long,0,,,,,
player,201710080nyg,sdg,KingDe01,pass_defended,0,,,,,
player,201710080nyg,sdg,KingDe01,sacks,0.0,,,,,
player,201710080nyg,sdg,KingDe01,tackles_combined,2,,,,,
player,201710080nyg,sdg,KingDe01,tackles_solo,1,,,,,
player,201710080nyg,sdg,KingDe01,tackles_assists,1,,,,,
player,201710080nyg,sdg,KingDe01,tackles_loss,0,,,,,
player,201710080nyg,sdg,KingDe01,qb_hits,0,,,,,
player,201710080nyg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201710080nyg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201710080nyg,sdg,LiugCo00,def_int,0,,,,,
player,201710080nyg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201710080nyg,sdg,LiugCo00,def_int_td,0,,,,,
player,201710080nyg,sdg,LiugCo00,def_int_long,0,,,,,
player,201710080nyg,sdg,LiugCo00,pass_defended,2,,,,,
player,201710080nyg,sdg,LiugCo00,sacks,0.0,,,,,
player,201710080nyg,sdg,LiugCo00,tackles_combined,2,,,,,
player,201710080nyg,sdg,LiugCo00,tackles_solo,1,,,,,
player,201710080nyg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201710080nyg,sdg,LiugCo00,tackles_loss,0,,,,,
player,201710080nyg,sdg,LiugCo00,qb_hits,0,,,,,
player,201710080nyg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,SquaDa00,def_int,0,,,,,
player,201710080nyg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201710080nyg,sdg,SquaDa00,def_int_td,0,,,,,
player,201710080nyg,sdg,SquaDa00,def_int_long,0,,,,,
player,201710080nyg,sdg,SquaDa00,pass_defended,0,,,,,
player,201710080nyg,sdg,SquaDa00,sacks,0.0,,,,,
player,201710080nyg,sdg,SquaDa00,tackles_combined,2,,,,,
player,201710080nyg,sdg,SquaDa00,tackles_solo,1,,,,,
player,201710080nyg,sdg,SquaDa00,tackles_assists,1,,,,,
player,201710080nyg,sdg,SquaDa00,tackles_loss,0,,,,,
player,201710080nyg,sdg,SquaDa00,qb_hits,0,,,,,
player,201710080nyg,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,EkelAu00,def_int,0,,,,,
player,201710080nyg,sdg,EkelAu00,def_int_yds,0,,,,,
player,201710080nyg,sdg,EkelAu00,def_int_td,0,,,,,
player,201710080nyg,sdg,EkelAu00,def_int_long,0,,,,,
player,201710080nyg,sdg,EkelAu00,pass_defended,0,,,,,
player,201710080nyg,sdg,EkelAu00,sacks,0.0,,,,,
player,201710080nyg,sdg,EkelAu00,tackles_combined,1,,,,,
player,201710080nyg,sdg,EkelAu00,tackles_solo,0,,,,,
player,201710080nyg,sdg,EkelAu00,tackles_assists,1,,,,,
player,201710080nyg,sdg,EkelAu00,tackles_loss,0,,,,,
player,201710080nyg,sdg,EkelAu00,qb_hits,0,,,,,
player,201710080nyg,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,McCaCh00,def_int,0,,,,,
player,201710080nyg,sdg,McCaCh00,def_int_yds,0,,,,,
player,201710080nyg,sdg,McCaCh00,def_int_td,0,,,,,
player,201710080nyg,sdg,McCaCh00,def_int_long,0,,,,,
player,201710080nyg,sdg,McCaCh00,pass_defended,0,,,,,
player,201710080nyg,sdg,McCaCh00,sacks,0.0,,,,,
player,201710080nyg,sdg,McCaCh00,tackles_combined,1,,,,,
player,201710080nyg,sdg,McCaCh00,tackles_solo,1,,,,,
player,201710080nyg,sdg,McCaCh00,tackles_assists,0,,,,,
player,201710080nyg,sdg,McCaCh00,tackles_loss,0,,,,,
player,201710080nyg,sdg,McCaCh00,qb_hits,0,,,,,
player,201710080nyg,sdg,McCaCh00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,McCaCh00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,McCaCh00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,McCaCh00,fumbles_forced,0,,,,,
player,201710080nyg,sdg,WattDe00,def_int,0,,,,,
player,201710080nyg,sdg,WattDe00,def_int_yds,0,,,,,
player,201710080nyg,sdg,WattDe00,def_int_td,0,,,,,
player,201710080nyg,sdg,WattDe00,def_int_long,0,,,,,
player,201710080nyg,sdg,WattDe00,pass_defended,0,,,,,
player,201710080nyg,sdg,WattDe00,sacks,0.0,,,,,
player,201710080nyg,sdg,WattDe00,tackles_combined,1,,,,,
player,201710080nyg,sdg,WattDe00,tackles_solo,0,,,,,
player,201710080nyg,sdg,WattDe00,tackles_assists,1,,,,,
player,201710080nyg,sdg,WattDe00,tackles_loss,0,,,,,
player,201710080nyg,sdg,WattDe00,qb_hits,0,,,,,
player,201710080nyg,sdg,WattDe00,fumbles_rec,0,,,,,
player,201710080nyg,sdg,WattDe00,fumbles_rec_yds,0,,,,,
player,201710080nyg,sdg,WattDe00,fumbles_rec_td,0,,,,,
player,201710080nyg,sdg,WattDe00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,ThomDa05,def_int,1,,,,,
player,201710080nyg,nyg,ThomDa05,def_int_yds,0,,,,,
player,201710080nyg,nyg,ThomDa05,def_int_td,0,,,,,
player,201710080nyg,nyg,ThomDa05,def_int_long,0,,,,,
player,201710080nyg,nyg,ThomDa05,pass_defended,2,,,,,
player,201710080nyg,nyg,ThomDa05,sacks,0.0,,,,,
player,201710080nyg,nyg,ThomDa05,tackles_combined,11,,,,,
player,201710080nyg,nyg,ThomDa05,tackles_solo,8,,,,,
player,201710080nyg,nyg,ThomDa05,tackles_assists,3,,,,,
player,201710080nyg,nyg,ThomDa05,tackles_loss,0,,,,,
player,201710080nyg,nyg,ThomDa05,qb_hits,1,,,,,
player,201710080nyg,nyg,ThomDa05,fumbles_rec,0,,,,,
player,201710080nyg,nyg,ThomDa05,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,ThomDa05,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,ThomDa05,fumbles_forced,0,,,,,
player,201710080nyg,nyg,CollLa00,def_int,0,,,,,
player,201710080nyg,nyg,CollLa00,def_int_yds,0,,,,,
player,201710080nyg,nyg,CollLa00,def_int_td,0,,,,,
player,201710080nyg,nyg,CollLa00,def_int_long,0,,,,,
player,201710080nyg,nyg,CollLa00,pass_defended,0,,,,,
player,201710080nyg,nyg,CollLa00,sacks,0.0,,,,,
player,201710080nyg,nyg,CollLa00,tackles_combined,8,,,,,
player,201710080nyg,nyg,CollLa00,tackles_solo,8,,,,,
player,201710080nyg,nyg,CollLa00,tackles_assists,0,,,,,
player,201710080nyg,nyg,CollLa00,tackles_loss,0,,,,,
player,201710080nyg,nyg,CollLa00,qb_hits,1,,,,,
player,201710080nyg,nyg,CollLa00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,CollLa00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,GoodB.00,def_int,0,,,,,
player,201710080nyg,nyg,GoodB.00,def_int_yds,0,,,,,
player,201710080nyg,nyg,GoodB.00,def_int_td,0,,,,,
player,201710080nyg,nyg,GoodB.00,def_int_long,0,,,,,
player,201710080nyg,nyg,GoodB.00,pass_defended,0,,,,,
player,201710080nyg,nyg,GoodB.00,sacks,0.0,,,,,
player,201710080nyg,nyg,GoodB.00,tackles_combined,8,,,,,
player,201710080nyg,nyg,GoodB.00,tackles_solo,5,,,,,
player,201710080nyg,nyg,GoodB.00,tackles_assists,3,,,,,
player,201710080nyg,nyg,GoodB.00,tackles_loss,1,,,,,
player,201710080nyg,nyg,GoodB.00,qb_hits,0,,,,,
player,201710080nyg,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,GoodB.00,fumbles_forced,1,,,,,
player,201710080nyg,nyg,ApplEl00,def_int,0,,,,,
player,201710080nyg,nyg,ApplEl00,def_int_yds,0,,,,,
player,201710080nyg,nyg,ApplEl00,def_int_td,0,,,,,
player,201710080nyg,nyg,ApplEl00,def_int_long,0,,,,,
player,201710080nyg,nyg,ApplEl00,pass_defended,0,,,,,
player,201710080nyg,nyg,ApplEl00,sacks,0.0,,,,,
player,201710080nyg,nyg,ApplEl00,tackles_combined,5,,,,,
player,201710080nyg,nyg,ApplEl00,tackles_solo,5,,,,,
player,201710080nyg,nyg,ApplEl00,tackles_assists,0,,,,,
player,201710080nyg,nyg,ApplEl00,tackles_loss,0,,,,,
player,201710080nyg,nyg,ApplEl00,qb_hits,0,,,,,
player,201710080nyg,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201710080nyg,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201710080nyg,nyg,HarrDa03,def_int,0,,,,,
player,201710080nyg,nyg,HarrDa03,def_int_yds,0,,,,,
player,201710080nyg,nyg,HarrDa03,def_int_td,0,,,,,
player,201710080nyg,nyg,HarrDa03,def_int_long,0,,,,,
player,201710080nyg,nyg,HarrDa03,pass_defended,0,,,,,
player,201710080nyg,nyg,HarrDa03,sacks,0.0,,,,,
player,201710080nyg,nyg,HarrDa03,tackles_combined,5,,,,,
player,201710080nyg,nyg,HarrDa03,tackles_solo,4,,,,,
player,201710080nyg,nyg,HarrDa03,tackles_assists,1,,,,,
player,201710080nyg,nyg,HarrDa03,tackles_loss,1,,,,,
player,201710080nyg,nyg,HarrDa03,qb_hits,0,,,,,
player,201710080nyg,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201710080nyg,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201710080nyg,nyg,JenkJa03,def_int,0,,,,,
player,201710080nyg,nyg,JenkJa03,def_int_yds,0,,,,,
player,201710080nyg,nyg,JenkJa03,def_int_td,0,,,,,
player,201710080nyg,nyg,JenkJa03,def_int_long,0,,,,,
player,201710080nyg,nyg,JenkJa03,pass_defended,1,,,,,
player,201710080nyg,nyg,JenkJa03,sacks,0.0,,,,,
player,201710080nyg,nyg,JenkJa03,tackles_combined,4,,,,,
player,201710080nyg,nyg,JenkJa03,tackles_solo,3,,,,,
player,201710080nyg,nyg,JenkJa03,tackles_assists,1,,,,,
player,201710080nyg,nyg,JenkJa03,tackles_loss,0,,,,,
player,201710080nyg,nyg,JenkJa03,qb_hits,0,,,,,
player,201710080nyg,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201710080nyg,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201710080nyg,nyg,PierJa99,def_int,0,,,,,
player,201710080nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201710080nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201710080nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201710080nyg,nyg,PierJa99,pass_defended,0,,,,,
player,201710080nyg,nyg,PierJa99,sacks,0.0,,,,,
player,201710080nyg,nyg,PierJa99,tackles_combined,4,,,,,
player,201710080nyg,nyg,PierJa99,tackles_solo,4,,,,,
player,201710080nyg,nyg,PierJa99,tackles_assists,0,,,,,
player,201710080nyg,nyg,PierJa99,tackles_loss,0,,,,,
player,201710080nyg,nyg,PierJa99,qb_hits,1,,,,,
player,201710080nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201710080nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201710080nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201710080nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201710080nyg,nyg,RodgDo99,def_int,0,,,,,
player,201710080nyg,nyg,RodgDo99,def_int_yds,0,,,,,
player,201710080nyg,nyg,RodgDo99,def_int_td,0,,,,,
