game,2017,5,20171008,201710080ram,sea,"Seattle Seahawks",16,ram,"Los Angeles Rams",10
player,201710080ram,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201710080ram,sea,ThomEa99,fumbles_forced,1,,,,,
player,201710080ram,sea,RichSh00,def_int,1,,,,,
player,201710080ram,sea,RichSh00,def_int_yds,5,,,,,
player,201710080ram,sea,RichSh00,def_int_td,0,,,,,
player,201710080ram,sea,RichSh00,def_int_long,5,,,,,
player,201710080ram,sea,RichSh00,pass_defended,1,,,,,
player,201710080ram,sea,RichSh00,sacks,0.0,,,,,
player,201710080ram,sea,RichSh00,tackles_combined,0,,,,,
player,201710080ram,sea,RichSh00,tackles_solo,0,,,,,
player,201710080ram,sea,RichSh00,tackles_assists,0,,,,,
player,201710080ram,sea,RichSh00,tackles_loss,0,,,,,
player,201710080ram,sea,RichSh00,qb_hits,0,,,,,
player,201710080ram,sea,RichSh00,fumbles_rec,1,,,,,
player,201710080ram,sea,RichSh00,fumbles_rec_yds,20,,,,,
player,201710080ram,sea,RichSh00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,RichSh00,fumbles_forced,0,,,,,
player,201710080ram,sea,BennMi99,def_int,0,,,,,
player,201710080ram,sea,BennMi99,def_int_yds,0,,,,,
player,201710080ram,sea,BennMi99,def_int_td,0,,,,,
player,201710080ram,sea,BennMi99,def_int_long,0,,,,,
player,201710080ram,sea,BennMi99,pass_defended,0,,,,,
player,201710080ram,sea,BennMi99,sacks,1.0,,,,,
player,201710080ram,sea,BennMi99,tackles_combined,4,,,,,
player,201710080ram,sea,BennMi99,tackles_solo,3,,,,,
player,201710080ram,sea,BennMi99,tackles_assists,1,,,,,
player,201710080ram,sea,BennMi99,tackles_loss,1,,,,,
player,201710080ram,sea,BennMi99,qb_hits,2,,,,,
player,201710080ram,sea,BennMi99,fumbles_rec,0,,,,,
player,201710080ram,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201710080ram,sea,BennMi99,fumbles_forced,0,,,,,
player,201710080ram,sea,ClarFr01,def_int,0,,,,,
player,201710080ram,sea,ClarFr01,def_int_yds,0,,,,,
player,201710080ram,sea,ClarFr01,def_int_td,0,,,,,
player,201710080ram,sea,ClarFr01,def_int_long,0,,,,,
player,201710080ram,sea,ClarFr01,pass_defended,1,,,,,
player,201710080ram,sea,ClarFr01,sacks,1.0,,,,,
player,201710080ram,sea,ClarFr01,tackles_combined,3,,,,,
player,201710080ram,sea,ClarFr01,tackles_solo,3,,,,,
player,201710080ram,sea,ClarFr01,tackles_assists,0,,,,,
player,201710080ram,sea,ClarFr01,tackles_loss,2,,,,,
player,201710080ram,sea,ClarFr01,qb_hits,1,,,,,
player,201710080ram,sea,ClarFr01,fumbles_rec,0,,,,,
player,201710080ram,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201710080ram,sea,ClarFr01,fumbles_forced,1,,,,,
player,201710080ram,sea,WagnBo00,def_int,0,,,,,
player,201710080ram,sea,WagnBo00,def_int_yds,0,,,,,
player,201710080ram,sea,WagnBo00,def_int_td,0,,,,,
player,201710080ram,sea,WagnBo00,def_int_long,0,,,,,
player,201710080ram,sea,WagnBo00,pass_defended,0,,,,,
player,201710080ram,sea,WagnBo00,sacks,0.0,,,,,
player,201710080ram,sea,WagnBo00,tackles_combined,8,,,,,
player,201710080ram,sea,WagnBo00,tackles_solo,8,,,,,
player,201710080ram,sea,WagnBo00,tackles_assists,0,,,,,
player,201710080ram,sea,WagnBo00,tackles_loss,1,,,,,
player,201710080ram,sea,WagnBo00,qb_hits,1,,,,,
player,201710080ram,sea,WagnBo00,fumbles_rec,0,,,,,
player,201710080ram,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,WagnBo00,fumbles_forced,0,,,,,
player,201710080ram,sea,GrifSh00,def_int,0,,,,,
player,201710080ram,sea,GrifSh00,def_int_yds,0,,,,,
player,201710080ram,sea,GrifSh00,def_int_td,0,,,,,
player,201710080ram,sea,GrifSh00,def_int_long,0,,,,,
player,201710080ram,sea,GrifSh00,pass_defended,1,,,,,
player,201710080ram,sea,GrifSh00,sacks,0.0,,,,,
player,201710080ram,sea,GrifSh00,tackles_combined,6,,,,,
player,201710080ram,sea,GrifSh00,tackles_solo,6,,,,,
player,201710080ram,sea,GrifSh00,tackles_assists,0,,,,,
player,201710080ram,sea,GrifSh00,tackles_loss,0,,,,,
player,201710080ram,sea,GrifSh00,qb_hits,0,,,,,
player,201710080ram,sea,GrifSh00,fumbles_rec,0,,,,,
player,201710080ram,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,GrifSh00,fumbles_forced,0,,,,,
player,201710080ram,sea,SherRi00,def_int,0,,,,,
player,201710080ram,sea,SherRi00,def_int_yds,0,,,,,
player,201710080ram,sea,SherRi00,def_int_td,0,,,,,
player,201710080ram,sea,SherRi00,def_int_long,0,,,,,
player,201710080ram,sea,SherRi00,pass_defended,0,,,,,
player,201710080ram,sea,SherRi00,sacks,0.0,,,,,
player,201710080ram,sea,SherRi00,tackles_combined,6,,,,,
player,201710080ram,sea,SherRi00,tackles_solo,6,,,,,
player,201710080ram,sea,SherRi00,tackles_assists,0,,,,,
player,201710080ram,sea,SherRi00,tackles_loss,1,,,,,
player,201710080ram,sea,SherRi00,qb_hits,0,,,,,
player,201710080ram,sea,SherRi00,fumbles_rec,0,,,,,
player,201710080ram,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,SherRi00,fumbles_forced,0,,,,,
player,201710080ram,sea,ChanKa99,def_int,0,,,,,
player,201710080ram,sea,ChanKa99,def_int_yds,0,,,,,
player,201710080ram,sea,ChanKa99,def_int_td,0,,,,,
player,201710080ram,sea,ChanKa99,def_int_long,0,,,,,
player,201710080ram,sea,ChanKa99,pass_defended,1,,,,,
player,201710080ram,sea,ChanKa99,sacks,0.0,,,,,
player,201710080ram,sea,ChanKa99,tackles_combined,4,,,,,
player,201710080ram,sea,ChanKa99,tackles_solo,3,,,,,
player,201710080ram,sea,ChanKa99,tackles_assists,1,,,,,
player,201710080ram,sea,ChanKa99,tackles_loss,0,,,,,
player,201710080ram,sea,ChanKa99,qb_hits,0,,,,,
player,201710080ram,sea,ChanKa99,fumbles_rec,0,,,,,
player,201710080ram,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201710080ram,sea,ChanKa99,fumbles_forced,0,,,,,
player,201710080ram,sea,JoneNa00,def_int,0,,,,,
player,201710080ram,sea,JoneNa00,def_int_yds,0,,,,,
player,201710080ram,sea,JoneNa00,def_int_td,0,,,,,
player,201710080ram,sea,JoneNa00,def_int_long,0,,,,,
player,201710080ram,sea,JoneNa00,pass_defended,0,,,,,
player,201710080ram,sea,JoneNa00,sacks,0.0,,,,,
player,201710080ram,sea,JoneNa00,tackles_combined,3,,,,,
player,201710080ram,sea,JoneNa00,tackles_solo,2,,,,,
player,201710080ram,sea,JoneNa00,tackles_assists,1,,,,,
player,201710080ram,sea,JoneNa00,tackles_loss,0,,,,,
player,201710080ram,sea,JoneNa00,qb_hits,0,,,,,
player,201710080ram,sea,JoneNa00,fumbles_rec,0,,,,,
player,201710080ram,sea,JoneNa00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,JoneNa00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,JoneNa00,fumbles_forced,0,,,,,
player,201710080ram,sea,ColeJu01,def_int,0,,,,,
player,201710080ram,sea,ColeJu01,def_int_yds,0,,,,,
player,201710080ram,sea,ColeJu01,def_int_td,0,,,,,
player,201710080ram,sea,ColeJu01,def_int_long,0,,,,,
player,201710080ram,sea,ColeJu01,pass_defended,0,,,,,
player,201710080ram,sea,ColeJu01,sacks,0.0,,,,,
player,201710080ram,sea,ColeJu01,tackles_combined,2,,,,,
player,201710080ram,sea,ColeJu01,tackles_solo,2,,,,,
player,201710080ram,sea,ColeJu01,tackles_assists,0,,,,,
player,201710080ram,sea,ColeJu01,tackles_loss,0,,,,,
player,201710080ram,sea,ColeJu01,qb_hits,0,,,,,
player,201710080ram,sea,ColeJu01,fumbles_rec,0,,,,,
player,201710080ram,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201710080ram,sea,ColeJu01,fumbles_forced,0,,,,,
player,201710080ram,sea,JackBr04,def_int,0,,,,,
player,201710080ram,sea,JackBr04,def_int_yds,0,,,,,
player,201710080ram,sea,JackBr04,def_int_td,0,,,,,
player,201710080ram,sea,JackBr04,def_int_long,0,,,,,
player,201710080ram,sea,JackBr04,pass_defended,0,,,,,
player,201710080ram,sea,JackBr04,sacks,0.0,,,,,
player,201710080ram,sea,JackBr04,tackles_combined,2,,,,,
player,201710080ram,sea,JackBr04,tackles_solo,0,,,,,
player,201710080ram,sea,JackBr04,tackles_assists,2,,,,,
player,201710080ram,sea,JackBr04,tackles_loss,0,,,,,
player,201710080ram,sea,JackBr04,qb_hits,0,,,,,
player,201710080ram,sea,JackBr04,fumbles_rec,0,,,,,
player,201710080ram,sea,JackBr04,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,JackBr04,fumbles_rec_td,0,,,,,
player,201710080ram,sea,JackBr04,fumbles_forced,0,,,,,
player,201710080ram,sea,WrigK.00,def_int,0,,,,,
player,201710080ram,sea,WrigK.00,def_int_yds,0,,,,,
player,201710080ram,sea,WrigK.00,def_int_td,0,,,,,
player,201710080ram,sea,WrigK.00,def_int_long,0,,,,,
player,201710080ram,sea,WrigK.00,pass_defended,0,,,,,
player,201710080ram,sea,WrigK.00,sacks,0.0,,,,,
player,201710080ram,sea,WrigK.00,tackles_combined,2,,,,,
player,201710080ram,sea,WrigK.00,tackles_solo,1,,,,,
player,201710080ram,sea,WrigK.00,tackles_assists,1,,,,,
player,201710080ram,sea,WrigK.00,tackles_loss,0,,,,,
player,201710080ram,sea,WrigK.00,qb_hits,0,,,,,
player,201710080ram,sea,WrigK.00,fumbles_rec,0,,,,,
player,201710080ram,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,WrigK.00,fumbles_forced,0,,,,,
player,201710080ram,sea,GarvTe00,def_int,0,,,,,
player,201710080ram,sea,GarvTe00,def_int_yds,0,,,,,
player,201710080ram,sea,GarvTe00,def_int_td,0,,,,,
player,201710080ram,sea,GarvTe00,def_int_long,0,,,,,
player,201710080ram,sea,GarvTe00,pass_defended,0,,,,,
player,201710080ram,sea,GarvTe00,sacks,0.0,,,,,
player,201710080ram,sea,GarvTe00,tackles_combined,1,,,,,
player,201710080ram,sea,GarvTe00,tackles_solo,0,,,,,
player,201710080ram,sea,GarvTe00,tackles_assists,1,,,,,
player,201710080ram,sea,GarvTe00,tackles_loss,0,,,,,
player,201710080ram,sea,GarvTe00,qb_hits,0,,,,,
player,201710080ram,sea,GarvTe00,fumbles_rec,0,,,,,
player,201710080ram,sea,GarvTe00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,GarvTe00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,GarvTe00,fumbles_forced,0,,,,,
player,201710080ram,sea,MaddTr01,def_int,0,,,,,
player,201710080ram,sea,MaddTr01,def_int_yds,0,,,,,
player,201710080ram,sea,MaddTr01,def_int_td,0,,,,,
player,201710080ram,sea,MaddTr01,def_int_long,0,,,,,
player,201710080ram,sea,MaddTr01,pass_defended,0,,,,,
player,201710080ram,sea,MaddTr01,sacks,0.0,,,,,
player,201710080ram,sea,MaddTr01,tackles_combined,1,,,,,
player,201710080ram,sea,MaddTr01,tackles_solo,0,,,,,
player,201710080ram,sea,MaddTr01,tackles_assists,1,,,,,
player,201710080ram,sea,MaddTr01,tackles_loss,0,,,,,
player,201710080ram,sea,MaddTr01,qb_hits,0,,,,,
player,201710080ram,sea,MaddTr01,fumbles_rec,0,,,,,
player,201710080ram,sea,MaddTr01,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,MaddTr01,fumbles_rec_td,0,,,,,
player,201710080ram,sea,MaddTr01,fumbles_forced,0,,,,,
player,201710080ram,sea,McEvTa01,def_int,0,,,,,
player,201710080ram,sea,McEvTa01,def_int_yds,0,,,,,
player,201710080ram,sea,McEvTa01,def_int_td,0,,,,,
player,201710080ram,sea,McEvTa01,def_int_long,0,,,,,
player,201710080ram,sea,McEvTa01,pass_defended,0,,,,,
player,201710080ram,sea,McEvTa01,sacks,0.0,,,,,
player,201710080ram,sea,McEvTa01,tackles_combined,1,,,,,
player,201710080ram,sea,McEvTa01,tackles_solo,1,,,,,
player,201710080ram,sea,McEvTa01,tackles_assists,0,,,,,
player,201710080ram,sea,McEvTa01,tackles_loss,0,,,,,
player,201710080ram,sea,McEvTa01,qb_hits,0,,,,,
player,201710080ram,sea,McEvTa01,fumbles_rec,0,,,,,
player,201710080ram,sea,McEvTa01,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,McEvTa01,fumbles_rec_td,0,,,,,
player,201710080ram,sea,McEvTa01,fumbles_forced,0,,,,,
player,201710080ram,sea,ReedJa02,def_int,0,,,,,
player,201710080ram,sea,ReedJa02,def_int_yds,0,,,,,
player,201710080ram,sea,ReedJa02,def_int_td,0,,,,,
player,201710080ram,sea,ReedJa02,def_int_long,0,,,,,
player,201710080ram,sea,ReedJa02,pass_defended,0,,,,,
player,201710080ram,sea,ReedJa02,sacks,0.0,,,,,
player,201710080ram,sea,ReedJa02,tackles_combined,1,,,,,
player,201710080ram,sea,ReedJa02,tackles_solo,0,,,,,
player,201710080ram,sea,ReedJa02,tackles_assists,1,,,,,
player,201710080ram,sea,ReedJa02,tackles_loss,0,,,,,
player,201710080ram,sea,ReedJa02,qb_hits,0,,,,,
player,201710080ram,sea,ReedJa02,fumbles_rec,0,,,,,
player,201710080ram,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201710080ram,sea,ReedJa02,fumbles_forced,0,,,,,
player,201710080ram,sea,SmitMa03,def_int,0,,,,,
player,201710080ram,sea,SmitMa03,def_int_yds,0,,,,,
player,201710080ram,sea,SmitMa03,def_int_td,0,,,,,
player,201710080ram,sea,SmitMa03,def_int_long,0,,,,,
player,201710080ram,sea,SmitMa03,pass_defended,0,,,,,
player,201710080ram,sea,SmitMa03,sacks,0.0,,,,,
player,201710080ram,sea,SmitMa03,tackles_combined,1,,,,,
player,201710080ram,sea,SmitMa03,tackles_solo,1,,,,,
player,201710080ram,sea,SmitMa03,tackles_assists,0,,,,,
player,201710080ram,sea,SmitMa03,tackles_loss,0,,,,,
player,201710080ram,sea,SmitMa03,qb_hits,0,,,,,
player,201710080ram,sea,SmitMa03,fumbles_rec,0,,,,,
player,201710080ram,sea,SmitMa03,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,SmitMa03,fumbles_rec_td,0,,,,,
player,201710080ram,sea,SmitMa03,fumbles_forced,0,,,,,
player,201710080ram,sea,ThorNe00,def_int,0,,,,,
player,201710080ram,sea,ThorNe00,def_int_yds,0,,,,,
player,201710080ram,sea,ThorNe00,def_int_td,0,,,,,
player,201710080ram,sea,ThorNe00,def_int_long,0,,,,,
player,201710080ram,sea,ThorNe00,pass_defended,0,,,,,
player,201710080ram,sea,ThorNe00,sacks,0.0,,,,,
player,201710080ram,sea,ThorNe00,tackles_combined,1,,,,,
player,201710080ram,sea,ThorNe00,tackles_solo,1,,,,,
player,201710080ram,sea,ThorNe00,tackles_assists,0,,,,,
player,201710080ram,sea,ThorNe00,tackles_loss,0,,,,,
player,201710080ram,sea,ThorNe00,qb_hits,0,,,,,
player,201710080ram,sea,ThorNe00,fumbles_rec,1,,,,,
player,201710080ram,sea,ThorNe00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,ThorNe00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,ThorNe00,fumbles_forced,0,,,,,
player,201710080ram,sea,WilhMi00,def_int,0,,,,,
player,201710080ram,sea,WilhMi00,def_int_yds,0,,,,,
player,201710080ram,sea,WilhMi00,def_int_td,0,,,,,
player,201710080ram,sea,WilhMi00,def_int_long,0,,,,,
player,201710080ram,sea,WilhMi00,pass_defended,0,,,,,
player,201710080ram,sea,WilhMi00,sacks,0.0,,,,,
player,201710080ram,sea,WilhMi00,tackles_combined,1,,,,,
player,201710080ram,sea,WilhMi00,tackles_solo,0,,,,,
player,201710080ram,sea,WilhMi00,tackles_assists,1,,,,,
player,201710080ram,sea,WilhMi00,tackles_loss,0,,,,,
player,201710080ram,sea,WilhMi00,qb_hits,0,,,,,
player,201710080ram,sea,WilhMi00,fumbles_rec,0,,,,,
player,201710080ram,sea,WilhMi00,fumbles_rec_yds,0,,,,,
player,201710080ram,sea,WilhMi00,fumbles_rec_td,0,,,,,
player,201710080ram,sea,WilhMi00,fumbles_forced,0,,,,,
player,201710080ram,ram,DaviCo02,def_int,1,,,,,
player,201710080ram,ram,DaviCo02,def_int_yds,0,,,,,
player,201710080ram,ram,DaviCo02,def_int_td,0,,,,,
player,201710080ram,ram,DaviCo02,def_int_long,0,,,,,
player,201710080ram,ram,DaviCo02,pass_defended,3,,,,,
player,201710080ram,ram,DaviCo02,sacks,0.0,,,,,
player,201710080ram,ram,DaviCo02,tackles_combined,5,,,,,
player,201710080ram,ram,DaviCo02,tackles_solo,4,,,,,
player,201710080ram,ram,DaviCo02,tackles_assists,1,,,,,
player,201710080ram,ram,DaviCo02,tackles_loss,0,,,,,
player,201710080ram,ram,DaviCo02,qb_hits,0,,,,,
player,201710080ram,ram,DaviCo02,fumbles_rec,0,,,,,
player,201710080ram,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201710080ram,ram,DaviCo02,fumbles_forced,0,,,,,
player,201710080ram,ram,JohnJo10,def_int,1,,,,,
player,201710080ram,ram,JohnJo10,def_int_yds,69,,,,,
player,201710080ram,ram,JohnJo10,def_int_td,0,,,,,
player,201710080ram,ram,JohnJo10,def_int_long,69,,,,,
player,201710080ram,ram,JohnJo10,pass_defended,2,,,,,
player,201710080ram,ram,JohnJo10,sacks,0.0,,,,,
player,201710080ram,ram,JohnJo10,tackles_combined,3,,,,,
player,201710080ram,ram,JohnJo10,tackles_solo,2,,,,,
player,201710080ram,ram,JohnJo10,tackles_assists,1,,,,,
player,201710080ram,ram,JohnJo10,tackles_loss,0,,,,,
player,201710080ram,ram,JohnJo10,qb_hits,0,,,,,
player,201710080ram,ram,JohnJo10,fumbles_rec,0,,,,,
player,201710080ram,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201710080ram,ram,JohnJo10,fumbles_forced,0,,,,,
player,201710080ram,ram,OgleAl00,def_int,0,,,,,
player,201710080ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201710080ram,ram,OgleAl00,def_int_td,0,,,,,
player,201710080ram,ram,OgleAl00,def_int_long,0,,,,,
player,201710080ram,ram,OgleAl00,pass_defended,0,,,,,
player,201710080ram,ram,OgleAl00,sacks,1.0,,,,,
player,201710080ram,ram,OgleAl00,tackles_combined,4,,,,,
player,201710080ram,ram,OgleAl00,tackles_solo,3,,,,,
player,201710080ram,ram,OgleAl00,tackles_assists,1,,,,,
player,201710080ram,ram,OgleAl00,tackles_loss,1,,,,,
player,201710080ram,ram,OgleAl00,qb_hits,1,,,,,
player,201710080ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201710080ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,OgleAl00,fumbles_forced,0,,,,,
player,201710080ram,ram,LongMa00,def_int,0,,,,,
player,201710080ram,ram,LongMa00,def_int_yds,0,,,,,
player,201710080ram,ram,LongMa00,def_int_td,0,,,,,
player,201710080ram,ram,LongMa00,def_int_long,0,,,,,
player,201710080ram,ram,LongMa00,pass_defended,0,,,,,
player,201710080ram,ram,LongMa00,sacks,1.0,,,,,
player,201710080ram,ram,LongMa00,tackles_combined,3,,,,,
player,201710080ram,ram,LongMa00,tackles_solo,2,,,,,
player,201710080ram,ram,LongMa00,tackles_assists,1,,,,,
player,201710080ram,ram,LongMa00,tackles_loss,1,,,,,
player,201710080ram,ram,LongMa00,qb_hits,3,,,,,
player,201710080ram,ram,LongMa00,fumbles_rec,0,,,,,
player,201710080ram,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,LongMa00,fumbles_forced,0,,,,,
player,201710080ram,ram,QuinRo00,def_int,0,,,,,
player,201710080ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201710080ram,ram,QuinRo00,def_int_td,0,,,,,
player,201710080ram,ram,QuinRo00,def_int_long,0,,,,,
player,201710080ram,ram,QuinRo00,pass_defended,0,,,,,
player,201710080ram,ram,QuinRo00,sacks,1.0,,,,,
player,201710080ram,ram,QuinRo00,tackles_combined,3,,,,,
player,201710080ram,ram,QuinRo00,tackles_solo,2,,,,,
player,201710080ram,ram,QuinRo00,tackles_assists,1,,,,,
player,201710080ram,ram,QuinRo00,tackles_loss,1,,,,,
player,201710080ram,ram,QuinRo00,qb_hits,2,,,,,
player,201710080ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201710080ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201710080ram,ram,BarrMa00,def_int,0,,,,,
player,201710080ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201710080ram,ram,BarrMa00,def_int_td,0,,,,,
player,201710080ram,ram,BarrMa00,def_int_long,0,,,,,
player,201710080ram,ram,BarrMa00,pass_defended,0,,,,,
player,201710080ram,ram,BarrMa00,sacks,0.0,,,,,
player,201710080ram,ram,BarrMa00,tackles_combined,15,,,,,
player,201710080ram,ram,BarrMa00,tackles_solo,12,,,,,
player,201710080ram,ram,BarrMa00,tackles_assists,3,,,,,
player,201710080ram,ram,BarrMa00,tackles_loss,1,,,,,
player,201710080ram,ram,BarrMa00,qb_hits,1,,,,,
player,201710080ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201710080ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201710080ram,ram,RobeNi00,def_int,0,,,,,
player,201710080ram,ram,RobeNi00,def_int_yds,0,,,,,
player,201710080ram,ram,RobeNi00,def_int_td,0,,,,,
player,201710080ram,ram,RobeNi00,def_int_long,0,,,,,
player,201710080ram,ram,RobeNi00,pass_defended,0,,,,,
player,201710080ram,ram,RobeNi00,sacks,0.0,,,,,
player,201710080ram,ram,RobeNi00,tackles_combined,6,,,,,
player,201710080ram,ram,RobeNi00,tackles_solo,5,,,,,
player,201710080ram,ram,RobeNi00,tackles_assists,1,,,,,
player,201710080ram,ram,RobeNi00,tackles_loss,0,,,,,
player,201710080ram,ram,RobeNi00,qb_hits,0,,,,,
player,201710080ram,ram,RobeNi00,fumbles_rec,0,,,,,
player,201710080ram,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,RobeNi00,fumbles_forced,0,,,,,
player,201710080ram,ram,DonaAa00,def_int,0,,,,,
player,201710080ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201710080ram,ram,DonaAa00,def_int_td,0,,,,,
player,201710080ram,ram,DonaAa00,def_int_long,0,,,,,
player,201710080ram,ram,DonaAa00,pass_defended,0,,,,,
player,201710080ram,ram,DonaAa00,sacks,0.0,,,,,
player,201710080ram,ram,DonaAa00,tackles_combined,5,,,,,
player,201710080ram,ram,DonaAa00,tackles_solo,3,,,,,
player,201710080ram,ram,DonaAa00,tackles_assists,2,,,,,
player,201710080ram,ram,DonaAa00,tackles_loss,2,,,,,
player,201710080ram,ram,DonaAa00,qb_hits,3,,,,,
player,201710080ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201710080ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201710080ram,ram,BrocMi00,def_int,0,,,,,
player,201710080ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201710080ram,ram,BrocMi00,def_int_td,0,,,,,
player,201710080ram,ram,BrocMi00,def_int_long,0,,,,,
player,201710080ram,ram,BrocMi00,pass_defended,0,,,,,
player,201710080ram,ram,BrocMi00,sacks,0.0,,,,,
player,201710080ram,ram,BrocMi00,tackles_combined,3,,,,,
player,201710080ram,ram,BrocMi00,tackles_solo,1,,,,,
player,201710080ram,ram,BrocMi00,tackles_assists,2,,,,,
player,201710080ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201710080ram,ram,BrocMi00,qb_hits,0,,,,,
player,201710080ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201710080ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201710080ram,ram,JohnTr05,def_int,0,,,,,
player,201710080ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201710080ram,ram,JohnTr05,def_int_td,0,,,,,
player,201710080ram,ram,JohnTr05,def_int_long,0,,,,,
player,201710080ram,ram,JohnTr05,pass_defended,0,,,,,
player,201710080ram,ram,JohnTr05,sacks,0.0,,,,,
player,201710080ram,ram,JohnTr05,tackles_combined,3,,,,,
player,201710080ram,ram,JohnTr05,tackles_solo,3,,,,,
player,201710080ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201710080ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201710080ram,ram,JohnTr05,qb_hits,0,,,,,
player,201710080ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201710080ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201710080ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201710080ram,ram,CounBl00,def_int,0,,,,,
player,201710080ram,ram,CounBl00,def_int_yds,0,,,,,
player,201710080ram,ram,CounBl00,def_int_td,0,,,,,
player,201710080ram,ram,CounBl00,def_int_long,0,,,,,
player,201710080ram,ram,CounBl00,pass_defended,0,,,,,
player,201710080ram,ram,CounBl00,sacks,0.0,,,,,
player,201710080ram,ram,CounBl00,tackles_combined,2,,,,,
player,201710080ram,ram,CounBl00,tackles_solo,2,,,,,
player,201710080ram,ram,CounBl00,tackles_assists,0,,,,,
player,201710080ram,ram,CounBl00,tackles_loss,0,,,,,
player,201710080ram,ram,CounBl00,qb_hits,0,,,,,
player,201710080ram,ram,CounBl00,fumbles_rec,0,,,,,
player,201710080ram,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201710080ram,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201710080ram,ram,CounBl00,fumbles_forced,0,,,,,
