game,2017,3,20170925,201709250crd,dal,"Dallas Cowboys",28,crd,"Arizona Cardinals",17
player,201709250crd,dal,CrawTy00,def_int_long,0,,,,,
player,201709250crd,dal,CrawTy00,pass_defended,0,,,,,
player,201709250crd,dal,CrawTy00,sacks,1.0,,,,,
player,201709250crd,dal,CrawTy00,tackles_combined,3,,,,,
player,201709250crd,dal,CrawTy00,tackles_solo,2,,,,,
player,201709250crd,dal,CrawTy00,tackles_assists,1,,,,,
player,201709250crd,dal,CrawTy00,tackles_loss,1,,,,,
player,201709250crd,dal,CrawTy00,qb_hits,2,,,,,
player,201709250crd,dal,CrawTy00,fumbles_rec,0,,,,,
player,201709250crd,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,CrawTy00,fumbles_forced,0,,,,,
player,201709250crd,dal,LeexSe99,def_int,0,,,,,
player,201709250crd,dal,LeexSe99,def_int_yds,0,,,,,
player,201709250crd,dal,LeexSe99,def_int_td,0,,,,,
player,201709250crd,dal,LeexSe99,def_int_long,0,,,,,
player,201709250crd,dal,LeexSe99,pass_defended,0,,,,,
player,201709250crd,dal,LeexSe99,sacks,0.0,,,,,
player,201709250crd,dal,LeexSe99,tackles_combined,8,,,,,
player,201709250crd,dal,LeexSe99,tackles_solo,8,,,,,
player,201709250crd,dal,LeexSe99,tackles_assists,0,,,,,
player,201709250crd,dal,LeexSe99,tackles_loss,1,,,,,
player,201709250crd,dal,LeexSe99,qb_hits,0,,,,,
player,201709250crd,dal,LeexSe99,fumbles_rec,0,,,,,
player,201709250crd,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201709250crd,dal,LeexSe99,fumbles_forced,0,,,,,
player,201709250crd,dal,SmitJa05,def_int,0,,,,,
player,201709250crd,dal,SmitJa05,def_int_yds,0,,,,,
player,201709250crd,dal,SmitJa05,def_int_td,0,,,,,
player,201709250crd,dal,SmitJa05,def_int_long,0,,,,,
player,201709250crd,dal,SmitJa05,pass_defended,0,,,,,
player,201709250crd,dal,SmitJa05,sacks,0.0,,,,,
player,201709250crd,dal,SmitJa05,tackles_combined,7,,,,,
player,201709250crd,dal,SmitJa05,tackles_solo,4,,,,,
player,201709250crd,dal,SmitJa05,tackles_assists,3,,,,,
player,201709250crd,dal,SmitJa05,tackles_loss,0,,,,,
player,201709250crd,dal,SmitJa05,qb_hits,0,,,,,
player,201709250crd,dal,SmitJa05,fumbles_rec,0,,,,,
player,201709250crd,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201709250crd,dal,SmitJa05,fumbles_forced,0,,,,,
player,201709250crd,dal,LewiJo01,def_int,0,,,,,
player,201709250crd,dal,LewiJo01,def_int_yds,0,,,,,
player,201709250crd,dal,LewiJo01,def_int_td,0,,,,,
player,201709250crd,dal,LewiJo01,def_int_long,0,,,,,
player,201709250crd,dal,LewiJo01,pass_defended,1,,,,,
player,201709250crd,dal,LewiJo01,sacks,0.0,,,,,
player,201709250crd,dal,LewiJo01,tackles_combined,6,,,,,
player,201709250crd,dal,LewiJo01,tackles_solo,6,,,,,
player,201709250crd,dal,LewiJo01,tackles_assists,0,,,,,
player,201709250crd,dal,LewiJo01,tackles_loss,1,,,,,
player,201709250crd,dal,LewiJo01,qb_hits,0,,,,,
player,201709250crd,dal,LewiJo01,fumbles_rec,0,,,,,
player,201709250crd,dal,LewiJo01,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,LewiJo01,fumbles_rec_td,0,,,,,
player,201709250crd,dal,LewiJo01,fumbles_forced,0,,,,,
player,201709250crd,dal,HeatJe00,def_int,0,,,,,
player,201709250crd,dal,HeatJe00,def_int_yds,0,,,,,
player,201709250crd,dal,HeatJe00,def_int_td,0,,,,,
player,201709250crd,dal,HeatJe00,def_int_long,0,,,,,
player,201709250crd,dal,HeatJe00,pass_defended,0,,,,,
player,201709250crd,dal,HeatJe00,sacks,0.0,,,,,
player,201709250crd,dal,HeatJe00,tackles_combined,5,,,,,
player,201709250crd,dal,HeatJe00,tackles_solo,4,,,,,
player,201709250crd,dal,HeatJe00,tackles_assists,1,,,,,
player,201709250crd,dal,HeatJe00,tackles_loss,0,,,,,
player,201709250crd,dal,HeatJe00,qb_hits,0,,,,,
player,201709250crd,dal,HeatJe00,fumbles_rec,0,,,,,
player,201709250crd,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,HeatJe00,fumbles_forced,0,,,,,
player,201709250crd,dal,JoneBy00,def_int,0,,,,,
player,201709250crd,dal,JoneBy00,def_int_yds,0,,,,,
player,201709250crd,dal,JoneBy00,def_int_td,0,,,,,
player,201709250crd,dal,JoneBy00,def_int_long,0,,,,,
player,201709250crd,dal,JoneBy00,pass_defended,2,,,,,
player,201709250crd,dal,JoneBy00,sacks,0.0,,,,,
player,201709250crd,dal,JoneBy00,tackles_combined,5,,,,,
player,201709250crd,dal,JoneBy00,tackles_solo,3,,,,,
player,201709250crd,dal,JoneBy00,tackles_assists,2,,,,,
player,201709250crd,dal,JoneBy00,tackles_loss,0,,,,,
player,201709250crd,dal,JoneBy00,qb_hits,0,,,,,
player,201709250crd,dal,JoneBy00,fumbles_rec,0,,,,,
player,201709250crd,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,JoneBy00,fumbles_forced,0,,,,,
player,201709250crd,dal,PricBr00,def_int,0,,,,,
player,201709250crd,dal,PricBr00,def_int_yds,0,,,,,
player,201709250crd,dal,PricBr00,def_int_td,0,,,,,
player,201709250crd,dal,PricBr00,def_int_long,0,,,,,
player,201709250crd,dal,PricBr00,pass_defended,0,,,,,
player,201709250crd,dal,PricBr00,sacks,0.0,,,,,
player,201709250crd,dal,PricBr00,tackles_combined,3,,,,,
player,201709250crd,dal,PricBr00,tackles_solo,2,,,,,
player,201709250crd,dal,PricBr00,tackles_assists,1,,,,,
player,201709250crd,dal,PricBr00,tackles_loss,0,,,,,
player,201709250crd,dal,PricBr00,qb_hits,0,,,,,
player,201709250crd,dal,PricBr00,fumbles_rec,0,,,,,
player,201709250crd,dal,PricBr00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,PricBr00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,PricBr00,fumbles_forced,0,,,,,
player,201709250crd,dal,WoodXa00,def_int,0,,,,,
player,201709250crd,dal,WoodXa00,def_int_yds,0,,,,,
player,201709250crd,dal,WoodXa00,def_int_td,0,,,,,
player,201709250crd,dal,WoodXa00,def_int_long,0,,,,,
player,201709250crd,dal,WoodXa00,pass_defended,1,,,,,
player,201709250crd,dal,WoodXa00,sacks,0.0,,,,,
player,201709250crd,dal,WoodXa00,tackles_combined,3,,,,,
player,201709250crd,dal,WoodXa00,tackles_solo,3,,,,,
player,201709250crd,dal,WoodXa00,tackles_assists,0,,,,,
player,201709250crd,dal,WoodXa00,tackles_loss,0,,,,,
player,201709250crd,dal,WoodXa00,qb_hits,0,,,,,
player,201709250crd,dal,WoodXa00,fumbles_rec,0,,,,,
player,201709250crd,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,WoodXa00,fumbles_forced,0,,,,,
player,201709250crd,dal,FrazKa00,def_int,0,,,,,
player,201709250crd,dal,FrazKa00,def_int_yds,0,,,,,
player,201709250crd,dal,FrazKa00,def_int_td,0,,,,,
player,201709250crd,dal,FrazKa00,def_int_long,0,,,,,
player,201709250crd,dal,FrazKa00,pass_defended,0,,,,,
player,201709250crd,dal,FrazKa00,sacks,0.0,,,,,
player,201709250crd,dal,FrazKa00,tackles_combined,2,,,,,
player,201709250crd,dal,FrazKa00,tackles_solo,2,,,,,
player,201709250crd,dal,FrazKa00,tackles_assists,0,,,,,
player,201709250crd,dal,FrazKa00,tackles_loss,0,,,,,
player,201709250crd,dal,FrazKa00,qb_hits,0,,,,,
player,201709250crd,dal,FrazKa00,fumbles_rec,0,,,,,
player,201709250crd,dal,FrazKa00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,FrazKa00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,FrazKa00,fumbles_forced,0,,,,,
player,201709250crd,dal,MoorDa01,def_int,0,,,,,
player,201709250crd,dal,MoorDa01,def_int_yds,0,,,,,
player,201709250crd,dal,MoorDa01,def_int_td,0,,,,,
player,201709250crd,dal,MoorDa01,def_int_long,0,,,,,
player,201709250crd,dal,MoorDa01,pass_defended,0,,,,,
player,201709250crd,dal,MoorDa01,sacks,0.0,,,,,
player,201709250crd,dal,MoorDa01,tackles_combined,2,,,,,
player,201709250crd,dal,MoorDa01,tackles_solo,1,,,,,
player,201709250crd,dal,MoorDa01,tackles_assists,1,,,,,
player,201709250crd,dal,MoorDa01,tackles_loss,0,,,,,
player,201709250crd,dal,MoorDa01,qb_hits,0,,,,,
player,201709250crd,dal,MoorDa01,fumbles_rec,0,,,,,
player,201709250crd,dal,MoorDa01,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,MoorDa01,fumbles_rec_td,0,,,,,
player,201709250crd,dal,MoorDa01,fumbles_forced,0,,,,,
player,201709250crd,dal,ScanOr99,def_int,0,,,,,
player,201709250crd,dal,ScanOr99,def_int_yds,0,,,,,
player,201709250crd,dal,ScanOr99,def_int_td,0,,,,,
player,201709250crd,dal,ScanOr99,def_int_long,0,,,,,
player,201709250crd,dal,ScanOr99,pass_defended,1,,,,,
player,201709250crd,dal,ScanOr99,sacks,0.0,,,,,
player,201709250crd,dal,ScanOr99,tackles_combined,2,,,,,
player,201709250crd,dal,ScanOr99,tackles_solo,2,,,,,
player,201709250crd,dal,ScanOr99,tackles_assists,0,,,,,
player,201709250crd,dal,ScanOr99,tackles_loss,0,,,,,
player,201709250crd,dal,ScanOr99,qb_hits,0,,,,,
player,201709250crd,dal,ScanOr99,fumbles_rec,0,,,,,
player,201709250crd,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201709250crd,dal,ScanOr99,fumbles_forced,0,,,,,
player,201709250crd,dal,BrowAn02,def_int,0,,,,,
player,201709250crd,dal,BrowAn02,def_int_yds,0,,,,,
player,201709250crd,dal,BrowAn02,def_int_td,0,,,,,
player,201709250crd,dal,BrowAn02,def_int_long,0,,,,,
player,201709250crd,dal,BrowAn02,pass_defended,0,,,,,
player,201709250crd,dal,BrowAn02,sacks,0.0,,,,,
player,201709250crd,dal,BrowAn02,tackles_combined,1,,,,,
player,201709250crd,dal,BrowAn02,tackles_solo,1,,,,,
player,201709250crd,dal,BrowAn02,tackles_assists,0,,,,,
player,201709250crd,dal,BrowAn02,tackles_loss,0,,,,,
player,201709250crd,dal,BrowAn02,qb_hits,0,,,,,
player,201709250crd,dal,BrowAn02,fumbles_rec,0,,,,,
player,201709250crd,dal,BrowAn02,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,BrowAn02,fumbles_rec_td,0,,,,,
player,201709250crd,dal,BrowAn02,fumbles_forced,0,,,,,
player,201709250crd,dal,CharTa00,def_int,0,,,,,
player,201709250crd,dal,CharTa00,def_int_yds,0,,,,,
player,201709250crd,dal,CharTa00,def_int_td,0,,,,,
player,201709250crd,dal,CharTa00,def_int_long,0,,,,,
player,201709250crd,dal,CharTa00,pass_defended,0,,,,,
player,201709250crd,dal,CharTa00,sacks,0.0,,,,,
player,201709250crd,dal,CharTa00,tackles_combined,1,,,,,
player,201709250crd,dal,CharTa00,tackles_solo,1,,,,,
player,201709250crd,dal,CharTa00,tackles_assists,0,,,,,
player,201709250crd,dal,CharTa00,tackles_loss,0,,,,,
player,201709250crd,dal,CharTa00,qb_hits,0,,,,,
player,201709250crd,dal,CharTa00,fumbles_rec,0,,,,,
player,201709250crd,dal,CharTa00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,CharTa00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,CharTa00,fumbles_forced,0,,,,,
player,201709250crd,dal,MayoBe00,def_int,0,,,,,
player,201709250crd,dal,MayoBe00,def_int_yds,0,,,,,
player,201709250crd,dal,MayoBe00,def_int_td,0,,,,,
player,201709250crd,dal,MayoBe00,def_int_long,0,,,,,
player,201709250crd,dal,MayoBe00,pass_defended,0,,,,,
player,201709250crd,dal,MayoBe00,sacks,0.0,,,,,
player,201709250crd,dal,MayoBe00,tackles_combined,1,,,,,
player,201709250crd,dal,MayoBe00,tackles_solo,1,,,,,
player,201709250crd,dal,MayoBe00,tackles_assists,0,,,,,
player,201709250crd,dal,MayoBe00,tackles_loss,1,,,,,
player,201709250crd,dal,MayoBe00,qb_hits,1,,,,,
player,201709250crd,dal,MayoBe00,fumbles_rec,0,,,,,
player,201709250crd,dal,MayoBe00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,MayoBe00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,MayoBe00,fumbles_forced,0,,,,,
player,201709250crd,dal,PaeaSt00,def_int,0,,,,,
player,201709250crd,dal,PaeaSt00,def_int_yds,0,,,,,
player,201709250crd,dal,PaeaSt00,def_int_td,0,,,,,
player,201709250crd,dal,PaeaSt00,def_int_long,0,,,,,
player,201709250crd,dal,PaeaSt00,pass_defended,0,,,,,
player,201709250crd,dal,PaeaSt00,sacks,0.0,,,,,
player,201709250crd,dal,PaeaSt00,tackles_combined,1,,,,,
player,201709250crd,dal,PaeaSt00,tackles_solo,1,,,,,
player,201709250crd,dal,PaeaSt00,tackles_assists,0,,,,,
player,201709250crd,dal,PaeaSt00,tackles_loss,1,,,,,
player,201709250crd,dal,PaeaSt00,qb_hits,0,,,,,
player,201709250crd,dal,PaeaSt00,fumbles_rec,0,,,,,
player,201709250crd,dal,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,PaeaSt00,fumbles_rec_td,0,,,,,
player,201709250crd,dal,PaeaSt00,fumbles_forced,0,,,,,
player,201709250crd,dal,SmitRo06,def_int,0,,,,,
player,201709250crd,dal,SmitRo06,def_int_yds,0,,,,,
player,201709250crd,dal,SmitRo06,def_int_td,0,,,,,
player,201709250crd,dal,SmitRo06,def_int_long,0,,,,,
player,201709250crd,dal,SmitRo06,pass_defended,0,,,,,
player,201709250crd,dal,SmitRo06,sacks,0.0,,,,,
player,201709250crd,dal,SmitRo06,tackles_combined,1,,,,,
player,201709250crd,dal,SmitRo06,tackles_solo,1,,,,,
player,201709250crd,dal,SmitRo06,tackles_assists,0,,,,,
player,201709250crd,dal,SmitRo06,tackles_loss,0,,,,,
player,201709250crd,dal,SmitRo06,qb_hits,0,,,,,
player,201709250crd,dal,SmitRo06,fumbles_rec,0,,,,,
player,201709250crd,dal,SmitRo06,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,SmitRo06,fumbles_rec_td,0,,,,,
player,201709250crd,dal,SmitRo06,fumbles_forced,0,,,,,
player,201709250crd,dal,SmitKe03,def_int,0,,,,,
player,201709250crd,dal,SmitKe03,def_int_yds,0,,,,,
player,201709250crd,dal,SmitKe03,def_int_td,0,,,,,
player,201709250crd,dal,SmitKe03,def_int_long,0,,,,,
player,201709250crd,dal,SmitKe03,pass_defended,0,,,,,
player,201709250crd,dal,SmitKe03,sacks,0.0,,,,,
player,201709250crd,dal,SmitKe03,tackles_combined,1,,,,,
player,201709250crd,dal,SmitKe03,tackles_solo,1,,,,,
player,201709250crd,dal,SmitKe03,tackles_assists,0,,,,,
player,201709250crd,dal,SmitKe03,tackles_loss,0,,,,,
player,201709250crd,dal,SmitKe03,qb_hits,0,,,,,
player,201709250crd,dal,SmitKe03,fumbles_rec,0,,,,,
player,201709250crd,dal,SmitKe03,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,SmitKe03,fumbles_rec_td,0,,,,,
player,201709250crd,dal,SmitKe03,fumbles_forced,0,,,,,
player,201709250crd,dal,WilsDa02,def_int,0,,,,,
player,201709250crd,dal,WilsDa02,def_int_yds,0,,,,,
player,201709250crd,dal,WilsDa02,def_int_td,0,,,,,
player,201709250crd,dal,WilsDa02,def_int_long,0,,,,,
player,201709250crd,dal,WilsDa02,pass_defended,1,,,,,
player,201709250crd,dal,WilsDa02,sacks,0.0,,,,,
player,201709250crd,dal,WilsDa02,tackles_combined,1,,,,,
player,201709250crd,dal,WilsDa02,tackles_solo,1,,,,,
player,201709250crd,dal,WilsDa02,tackles_assists,0,,,,,
player,201709250crd,dal,WilsDa02,tackles_loss,0,,,,,
player,201709250crd,dal,WilsDa02,qb_hits,0,,,,,
player,201709250crd,dal,WilsDa02,fumbles_rec,0,,,,,
player,201709250crd,dal,WilsDa02,fumbles_rec_yds,0,,,,,
player,201709250crd,dal,WilsDa02,fumbles_rec_td,0,,,,,
player,201709250crd,dal,WilsDa02,fumbles_forced,0,,,,,
player,201709250crd,crd,JoneCh03,def_int,0,,,,,
player,201709250crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201709250crd,crd,JoneCh03,def_int_td,0,,,,,
player,201709250crd,crd,JoneCh03,def_int_long,0,,,,,
player,201709250crd,crd,JoneCh03,pass_defended,0,,,,,
player,201709250crd,crd,JoneCh03,sacks,1.0,,,,,
player,201709250crd,crd,JoneCh03,tackles_combined,3,,,,,
player,201709250crd,crd,JoneCh03,tackles_solo,3,,,,,
player,201709250crd,crd,JoneCh03,tackles_assists,0,,,,,
player,201709250crd,crd,JoneCh03,tackles_loss,2,,,,,
player,201709250crd,crd,JoneCh03,qb_hits,2,,,,,
player,201709250crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201709250crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201709250crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201709250crd,crd,BranTy99,def_int,0,,,,,
player,201709250crd,crd,BranTy99,def_int_yds,0,,,,,
player,201709250crd,crd,BranTy99,def_int_td,0,,,,,
player,201709250crd,crd,BranTy99,def_int_long,0,,,,,
player,201709250crd,crd,BranTy99,pass_defended,0,,,,,
player,201709250crd,crd,BranTy99,sacks,0.0,,,,,
player,201709250crd,crd,BranTy99,tackles_combined,12,,,,,
player,201709250crd,crd,BranTy99,tackles_solo,11,,,,,
player,201709250crd,crd,BranTy99,tackles_assists,1,,,,,
player,201709250crd,crd,BranTy99,tackles_loss,1,,,,,
player,201709250crd,crd,BranTy99,qb_hits,0,,,,,
player,201709250crd,crd,BranTy99,fumbles_rec,0,,,,,
player,201709250crd,crd,BranTy99,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,BranTy99,fumbles_rec_td,0,,,,,
player,201709250crd,crd,BranTy99,fumbles_forced,0,,,,,
player,201709250crd,crd,DansKa20,def_int,0,,,,,
player,201709250crd,crd,DansKa20,def_int_yds,0,,,,,
player,201709250crd,crd,DansKa20,def_int_td,0,,,,,
player,201709250crd,crd,DansKa20,def_int_long,0,,,,,
player,201709250crd,crd,DansKa20,pass_defended,0,,,,,
player,201709250crd,crd,DansKa20,sacks,0.0,,,,,
player,201709250crd,crd,DansKa20,tackles_combined,4,,,,,
player,201709250crd,crd,DansKa20,tackles_solo,3,,,,,
player,201709250crd,crd,DansKa20,tackles_assists,1,,,,,
player,201709250crd,crd,DansKa20,tackles_loss,0,,,,,
player,201709250crd,crd,DansKa20,qb_hits,0,,,,,
player,201709250crd,crd,DansKa20,fumbles_rec,0,,,,,
player,201709250crd,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201709250crd,crd,DansKa20,fumbles_forced,0,,,,,
player,201709250crd,crd,MathTy00,def_int,0,,,,,
player,201709250crd,crd,MathTy00,def_int_yds,0,,,,,
player,201709250crd,crd,MathTy00,def_int_td,0,,,,,
player,201709250crd,crd,MathTy00,def_int_long,0,,,,,
player,201709250crd,crd,MathTy00,pass_defended,0,,,,,
player,201709250crd,crd,MathTy00,sacks,0.0,,,,,
player,201709250crd,crd,MathTy00,tackles_combined,4,,,,,
player,201709250crd,crd,MathTy00,tackles_solo,4,,,,,
player,201709250crd,crd,MathTy00,tackles_assists,0,,,,,
player,201709250crd,crd,MathTy00,tackles_loss,0,,,,,
player,201709250crd,crd,MathTy00,qb_hits,0,,,,,
player,201709250crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201709250crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201709250crd,crd,PeteCo00,def_int,0,,,,,
player,201709250crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201709250crd,crd,PeteCo00,def_int_td,0,,,,,
player,201709250crd,crd,PeteCo00,def_int_long,0,,,,,
player,201709250crd,crd,PeteCo00,pass_defended,0,,,,,
player,201709250crd,crd,PeteCo00,sacks,0.0,,,,,
player,201709250crd,crd,PeteCo00,tackles_combined,4,,,,,
player,201709250crd,crd,PeteCo00,tackles_solo,3,,,,,
player,201709250crd,crd,PeteCo00,tackles_assists,1,,,,,
player,201709250crd,crd,PeteCo00,tackles_loss,0,,,,,
player,201709250crd,crd,PeteCo00,qb_hits,0,,,,,
player,201709250crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201709250crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201709250crd,crd,GoldMa00,def_int,0,,,,,
player,201709250crd,crd,GoldMa00,def_int_yds,0,,,,,
player,201709250crd,crd,GoldMa00,def_int_td,0,,,,,
player,201709250crd,crd,GoldMa00,def_int_long,0,,,,,
player,201709250crd,crd,GoldMa00,pass_defended,0,,,,,
player,201709250crd,crd,GoldMa00,sacks,0.0,,,,,
player,201709250crd,crd,GoldMa00,tackles_combined,3,,,,,
player,201709250crd,crd,GoldMa00,tackles_solo,3,,,,,
player,201709250crd,crd,GoldMa00,tackles_assists,0,,,,,
player,201709250crd,crd,GoldMa00,tackles_loss,1,,,,,
player,201709250crd,crd,GoldMa00,qb_hits,3,,,,,
player,201709250crd,crd,GoldMa00,fumbles_rec,0,,,,,
player,201709250crd,crd,GoldMa00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,GoldMa00,fumbles_forced,0,,,,,
player,201709250crd,crd,PennEl00,def_int,0,,,,,
player,201709250crd,crd,PennEl00,def_int_yds,0,,,,,
player,201709250crd,crd,PennEl00,def_int_td,0,,,,,
player,201709250crd,crd,PennEl00,def_int_long,0,,,,,
player,201709250crd,crd,PennEl00,pass_defended,0,,,,,
player,201709250crd,crd,PennEl00,sacks,0.0,,,,,
player,201709250crd,crd,PennEl00,tackles_combined,2,,,,,
player,201709250crd,crd,PennEl00,tackles_solo,2,,,,,
player,201709250crd,crd,PennEl00,tackles_assists,0,,,,,
player,201709250crd,crd,PennEl00,tackles_loss,0,,,,,
player,201709250crd,crd,PennEl00,qb_hits,0,,,,,
player,201709250crd,crd,PennEl00,fumbles_rec,0,,,,,
player,201709250crd,crd,PennEl00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,PennEl00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,PennEl00,fumbles_forced,0,,,,,
player,201709250crd,crd,PetePa00,def_int,0,,,,,
player,201709250crd,crd,PetePa00,def_int_yds,0,,,,,
player,201709250crd,crd,PetePa00,def_int_td,0,,,,,
player,201709250crd,crd,PetePa00,def_int_long,0,,,,,
player,201709250crd,crd,PetePa00,pass_defended,0,,,,,
player,201709250crd,crd,PetePa00,sacks,0.0,,,,,
player,201709250crd,crd,PetePa00,tackles_combined,2,,,,,
player,201709250crd,crd,PetePa00,tackles_solo,2,,,,,
player,201709250crd,crd,PetePa00,tackles_assists,0,,,,,
player,201709250crd,crd,PetePa00,tackles_loss,0,,,,,
player,201709250crd,crd,PetePa00,qb_hits,0,,,,,
player,201709250crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201709250crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201709250crd,crd,BakeBu00,def_int,0,,,,,
player,201709250crd,crd,BakeBu00,def_int_yds,0,,,,,
player,201709250crd,crd,BakeBu00,def_int_td,0,,,,,
player,201709250crd,crd,BakeBu00,def_int_long,0,,,,,
player,201709250crd,crd,BakeBu00,pass_defended,0,,,,,
player,201709250crd,crd,BakeBu00,sacks,0.0,,,,,
player,201709250crd,crd,BakeBu00,tackles_combined,1,,,,,
player,201709250crd,crd,BakeBu00,tackles_solo,1,,,,,
player,201709250crd,crd,BakeBu00,tackles_assists,0,,,,,
player,201709250crd,crd,BakeBu00,tackles_loss,0,,,,,
player,201709250crd,crd,BakeBu00,qb_hits,0,,,,,
player,201709250crd,crd,BakeBu00,fumbles_rec,0,,,,,
player,201709250crd,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,BakeBu00,fumbles_forced,0,,,,,
player,201709250crd,crd,BethAn20,def_int,0,,,,,
player,201709250crd,crd,BethAn20,def_int_yds,0,,,,,
player,201709250crd,crd,BethAn20,def_int_td,0,,,,,
player,201709250crd,crd,BethAn20,def_int_long,0,,,,,
player,201709250crd,crd,BethAn20,pass_defended,0,,,,,
player,201709250crd,crd,BethAn20,sacks,0.0,,,,,
player,201709250crd,crd,BethAn20,tackles_combined,1,,,,,
player,201709250crd,crd,BethAn20,tackles_solo,1,,,,,
player,201709250crd,crd,BethAn20,tackles_assists,0,,,,,
player,201709250crd,crd,BethAn20,tackles_loss,0,,,,,
player,201709250crd,crd,BethAn20,qb_hits,0,,,,,
player,201709250crd,crd,BethAn20,fumbles_rec,0,,,,,
player,201709250crd,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201709250crd,crd,BethAn20,fumbles_forced,0,,,,,
player,201709250crd,crd,BethJu00,def_int,0,,,,,
player,201709250crd,crd,BethJu00,def_int_yds,0,,,,,
player,201709250crd,crd,BethJu00,def_int_td,0,,,,,
player,201709250crd,crd,BethJu00,def_int_long,0,,,,,
player,201709250crd,crd,BethJu00,pass_defended,0,,,,,
player,201709250crd,crd,BethJu00,sacks,0.0,,,,,
player,201709250crd,crd,BethJu00,tackles_combined,1,,,,,
player,201709250crd,crd,BethJu00,tackles_solo,1,,,,,
player,201709250crd,crd,BethJu00,tackles_assists,0,,,,,
player,201709250crd,crd,BethJu00,tackles_loss,1,,,,,
player,201709250crd,crd,BethJu00,qb_hits,0,,,,,
player,201709250crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201709250crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201709250crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201709250crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201709250crd,crd,BrewAa00,def_int,0,,,,,
player,201709250crd,crd,BrewAa00,def_int_yds,0,,,,,
player,201709250crd,crd,BrewAa00,def_int_td,0,,,,,
player,201709250crd,crd,BrewAa00,def_int_long,0,,,,,
player,201709250crd,crd,BrewAa00,pass_defended,0,,,,,
player,201709250crd,crd,BrewAa00,sacks,0.0,,,,,
